Date,GERMANY SMALL VALUE Small Cap
2010-09-06,1029.849
2010-09-07,1015.314
2010-09-08,1025.494
2010-09-09,1034.717
2010-09-10,1035.973
2010-09-13,1057.3
2010-09-14,1071.218
2010-09-15,1072.192
2010-09-16,1075.844
2010-09-17,1072.951
2010-09-20,1085.947
2010-09-21,1092.836
2010-09-22,1100.954
2010-09-23,1089.074
2010-09-24,1116.181
2010-09-27,1118.399
2010-09-28,1130.205
2010-09-29,1133.146
2010-09-30,1139.162
2010-10-01,1149.789
2010-10-04,1137.767
2010-10-05,1163.951
2010-10-06,1177.134
2010-10-07,1186.302
2010-10-08,1198.515
2010-10-11,1206.342
2010-10-12,1196.82
2010-10-13,1227.61
2010-10-14,1237.331
2010-10-15,1234.805
2010-10-18,1232.395
2010-10-19,1207.548
2010-10-20,1235.57
2010-10-21,1252.699
2010-10-22,1248.189
2010-10-25,1265.04
2010-10-26,1254.168
2010-10-27,1241.954
2010-10-28,1253.35
2010-10-29,1259.168
2010-11-01,1260.377
2010-11-02,1282.246
2010-11-03,1284.271
2010-11-04,1318.344
2010-11-05,1298.982
2010-11-08,1290.467
2010-11-09,1299.375
2010-11-10,1262.68
2010-11-11,1250.727
2010-11-12,1256.016
2010-11-15,1262.513
2010-11-16,1229.379
2010-11-17,1234.089
2010-11-18,1265.165
2010-11-19,1273.105
2010-11-22,1268.684
2010-11-23,1229.696
2010-11-24,1252.668
2010-11-25,1270.67
2010-11-26,1248.375
2010-11-29,1212.378
2010-11-30,1210.769
2010-12-01,1244.028
2010-12-02,1285.352
2010-12-03,1313.578
2010-12-06,1311.983
2010-12-07,1326.55
2010-12-08,1307.186
2010-12-09,1306.687
2010-12-10,1307.285
2010-12-13,1334.817
2010-12-14,1336.328
2010-12-15,1334.158
2010-12-16,1325.598
2010-12-17,1313.798
2010-12-20,1317.677
2010-12-21,1329.535
2010-12-22,1336.08
2010-12-23,1332.229
2010-12-24,1337.479
2010-12-27,1332.515
2010-12-28,1331.458
2010-12-29,1341.954
2010-12-30,1354.578
2010-12-31,1368.193
2011-01-03,1374.348
2011-01-04,1366.122
2011-01-05,1334.996
2011-01-06,1327.916
2011-01-07,1315.765
2011-01-10,1296.292
2011-01-11,1310.813
2011-01-12,1351.831
2011-01-13,1377.778
2011-01-14,1378.819
2011-01-17,1371.016
2011-01-18,1389.939
2011-01-19,1388.376
2011-01-20,1356.305
2011-01-21,1376.894
2011-01-24,1392.475
2011-01-25,1386.823
2011-01-26,1406.002
2011-01-27,1411.167
2011-01-28,1394.214
2011-01-31,1399.588
2011-02-01,1432.868
2011-02-02,1426.886
2011-02-03,1409.697
2011-02-04,1409.012
2011-02-07,1424.322
2011-02-08,1440.08
2011-02-09,1440.5
2011-02-10,1422.266
2011-02-11,1428.092
2011-02-14,1426.858
2011-02-15,1430.774
2011-02-16,1428.764
2011-02-17,1427.683
2011-02-18,1439.876
2011-02-21,1412.311
2011-02-22,1417.199
2011-02-23,1399.975
2011-02-24,1382.154
2011-02-25,1401.98
2011-02-28,1424.398
2011-03-01,1429.343
2011-03-02,1422.16
2011-03-03,1437.222
2011-03-04,1440.074
2011-03-07,1462.807
2011-03-08,1454.661
2011-03-09,1468.098
2011-03-10,1440.199
2011-03-11,1424.938
2011-03-14,1415.828
2011-03-15,1371.236
2011-03-16,1365.383
2011-03-17,1399.461
2011-03-18,1421.655
2011-03-21,1452.793
2011-03-22,1451.637
2011-03-23,1446.641
2011-03-24,1468.095
2011-03-25,1465.458
2011-03-28,1464.739
2011-03-29,1459.877
2011-03-30,1464.755
2011-03-31,1473.537
2011-04-01,1489.568
2011-04-04,1504.453
2011-04-05,1498.699
2011-04-06,1522.653
2011-04-07,1504.655
2011-04-08,1527.541
2011-04-11,1522.419
2011-04-12,1508.972
2011-04-13,1516.88
2011-04-14,1507.944
2011-04-15,1516.92
2011-04-18,1462.243
2011-04-19,1481.373
2011-04-20,1525.027
2011-04-21,1536.909
2011-04-22,1536.909
2011-04-25,1535.801
2011-04-26,1551.891
2011-04-27,1560.955
2011-04-28,1584.301
2011-04-29,1597.393
2011-05-02,1609.53
2011-05-03,1593.513
2011-05-04,1579.38
2011-05-05,1552.454
2011-05-06,1558.072
2011-05-09,1533.146
2011-05-10,1558.317
2011-05-11,1557.001
2011-05-12,1538.174
2011-05-13,1551.794
2011-05-16,1546.665
2011-05-17,1533.931
2011-05-18,1543.045
2011-05-19,1548.253
2011-05-20,1539.017
2011-05-23,1503.458
2011-05-24,1517.155
2011-05-25,1516.568
2011-05-26,1518.126
2011-05-27,1538.943
2011-05-30,1550.482
2011-05-31,1580.93
2011-06-01,1583.814
2011-06-02,1570.623
2011-06-03,1583.058
2011-06-06,1575.47
2011-06-07,1587.049
2011-06-08,1554.354
2011-06-09,1561.093
2011-06-10,1537.378
2011-06-13,1536.78
2011-06-14,1569.826
2011-06-15,1543.951
2011-06-16,1511.948
2011-06-17,1525.091
2011-06-20,1517.716
2011-06-21,1541.395
2011-06-22,1550.763
2011-06-23,1504.493
2011-06-24,1499.165
2011-06-27,1499.86
2011-06-28,1514.368
2011-06-29,1551.632
2011-06-30,1587.169
2011-07-01,1591.412
2011-07-04,1603.864
2011-07-05,1601.817
2011-07-06,1580.104
2011-07-07,1600.244
2011-07-08,1568.363
2011-07-11,1492.369
2011-07-12,1484.45
2011-07-13,1520.191
2011-07-14,1495.094
2011-07-15,1478.934
2011-07-18,1432.773
2011-07-19,1463.343
2011-07-20,1478.113
2011-07-21,1512.947
2011-07-22,1520.747
2011-07-25,1514.808
2011-07-26,1518.786
2011-07-27,1484.558
2011-07-28,1462.604
2011-07-29,1463.474
2011-08-01,1424.634
2011-08-02,1366.078
2011-08-03,1339.196
2011-08-04,1243.369
2011-08-05,1222.245
2011-08-08,1134.918
2011-08-09,1178.385
2011-08-10,1135.766
2011-08-11,1194.511
2011-08-12,1224.849
2011-08-15,1263.923
2011-08-16,1234.792
2011-08-17,1224.277
2011-08-18,1147.082
2011-08-19,1137.149
2011-08-22,1137.792
2011-08-23,1142.952
2011-08-24,1180.94
2011-08-25,1175.801
2011-08-26,1162.961
2011-08-29,1204.436
2011-08-30,1206.568
2011-08-31,1238.152
2011-09-01,1228.447
2011-09-02,1183.093
2011-09-05,1116.699
2011-09-06,1088.59
2011-09-07,1133.299
2011-09-08,1143.056
2011-09-09,1081.953
2011-09-12,1043.118
2011-09-13,1059.651
2011-09-14,1082.667
2011-09-15,1119.577
2011-09-16,1128.849
2011-09-19,1089.002
2011-09-20,1110.868
2011-09-21,1099.73
2011-09-22,1034.52
2011-09-23,1027.407
2011-09-26,1030.726
2011-09-27,1094.378
2011-09-28,1091.659
2011-09-29,1109.717
2011-09-30,1062.691
2011-10-03,1026.275
2011-10-04,989.47
2011-10-05,1023.972
2011-10-06,1066.902
2011-10-07,1076.494
2011-10-10,1114.284
2011-10-11,1115.658
2011-10-12,1163.067
2011-10-13,1147.379
2011-10-14,1177.97
2011-10-17,1147.985
2011-10-18,1144.187
2011-10-19,1158.648
2011-10-20,1129.803
2011-10-21,1174.047
2011-10-24,1197.619
2011-10-25,1189.029
2011-10-26,1181.082
2011-10-27,1250.948
2011-10-28,1248.792
2011-10-31,1204.21
2011-11-01,1124.832
2011-11-02,1150.044
2011-11-03,1180.957
2011-11-04,1179.082
2011-11-07,1151.634
2011-11-08,1170.607
2011-11-09,1124.803
2011-11-10,1111.539
2011-11-11,1162.222
2011-11-14,1142.918
2011-11-15,1109.74
2011-11-16,1107.631
2011-11-17,1090.543
2011-11-18,1080.796
2011-11-21,1038.919
2011-11-22,1021.649
2011-11-23,994.385
2011-11-24,1006.156
2011-11-25,1002.308
2011-11-28,1048.935
2011-11-29,1054.676
2011-11-30,1108.788
2011-12-01,1095.296
2011-12-02,1104.704
2011-12-05,1118.031
2011-12-06,1099.297
2011-12-07,1089.347
2011-12-08,1052.672
2011-12-09,1065.66
2011-12-12,1027.266
2011-12-13,1021.187
2011-12-14,990.544
2011-12-15,1005.629
2011-12-16,1007.725
2011-12-19,1002.56
2011-12-20,1040.353
2011-12-21,1034.904
2011-12-22,1044.323
2011-12-23,1048.799
2011-12-26,1048.799
2011-12-27,1053.075
2011-12-28,1036.294
2011-12-29,1041.579
2011-12-30,1057.753
2012-01-02,1083.371
2012-01-03,1107.751
2012-01-04,1080.235
2012-01-05,1062.102
2012-01-06,1054.44
2012-01-09,1044.37
2012-01-10,1070.937
2012-01-11,1076.795
2012-01-12,1102.156
2012-01-13,1089.277
2012-01-16,1100.003
2012-01-17,1125.768
2012-01-18,1138.238
2012-01-19,1159.716
2012-01-20,1160.561
2012-01-23,1182.472
2012-01-24,1157.879
2012-01-25,1157.625
2012-01-26,1199.156
2012-01-27,1193.517
2012-01-30,1166.667
2012-01-31,1181.179
2012-02-01,1216.59
2012-02-02,1230.538
2012-02-03,1251.517
2012-02-06,1247.031
2012-02-07,1250.322
2012-02-08,1266.393
2012-02-09,1278.592
2012-02-10,1253.744
2012-02-13,1267.557
2012-02-14,1248.093
2012-02-15,1242.458
2012-02-16,1229.923
2012-02-17,1266.174
2012-02-20,1295.354
2012-02-21,1281.907
2012-02-22,1262.328
2012-02-23,1262.396
2012-02-24,1287.225
2012-02-27,1269.577
2012-02-28,1275.617
2012-02-29,1271.909
2012-03-01,1279.62
2012-03-02,1272.192
2012-03-05,1267.99
2012-03-06,1204.001
2012-03-07,1213.736
2012-03-08,1246.444
2012-03-09,1248.065
2012-03-12,1249.373
2012-03-13,1267.332
2012-03-14,1268.63
2012-03-15,1284.729
2012-03-16,1302.13
2012-03-19,1311.347
2012-03-20,1289.273
2012-03-21,1283.821
2012-03-22,1265.992
2012-03-23,1278.893
2012-03-26,1306.867
2012-03-27,1318.15
2012-03-28,1299.78
2012-03-29,1276.042
2012-03-30,1290.295
2012-04-02,1298.325
2012-04-03,1301.158
2012-04-04,1245.313
2012-04-05,1243.196
2012-04-06,1243.196
2012-04-09,1243.909
2012-04-10,1219.205
2012-04-11,1230.408
2012-04-12,1256.051
2012-04-13,1236.826
2012-04-16,1226.616
2012-04-17,1254.37
2012-04-18,1239.021
2012-04-19,1228.215
2012-04-20,1244.06
2012-04-23,1199.266
2012-04-24,1218.355
2012-04-25,1244.551
2012-04-26,1249.384
2012-04-27,1269.194
2012-04-30,1268.876
2012-05-01,1267.87
2012-05-02,1259.976
2012-05-03,1251.891
2012-05-04,1219.236
2012-05-07,1214.701
2012-05-08,1195.433
2012-05-09,1166.928
2012-05-10,1184.612
2012-05-11,1200.232
2012-05-14,1170.768
2012-05-15,1148.816
2012-05-16,1134.532
2012-05-17,1118.151
2012-05-18,1102.924
2012-05-21,1117.891
2012-05-22,1145.169
2012-05-23,1113.79
2012-05-24,1115.169
2012-05-25,1111.569
2012-05-28,1113.133
2012-05-29,1129.418
2012-05-30,1095.956
2012-05-31,1092.989
2012-06-01,1068.191
2012-06-04,1059.484
2012-06-05,1057.027
2012-06-06,1093.449
2012-06-07,1111.679
2012-06-08,1093.328
2012-06-11,1086.978
2012-06-12,1072.48
2012-06-13,1077.873
2012-06-14,1076.956
2012-06-15,1093.892
2012-06-18,1091.745
2012-06-19,1119.664
2012-06-20,1140.482
2012-06-21,1127.523
2012-06-22,1112.24
2012-06-25,1086.616
2012-06-26,1079.853
2012-06-27,1089.374
2012-06-28,1076.658
2012-06-29,1138.923
2012-07-02,1146.34
2012-07-03,1164.303
2012-07-04,1159.063
2012-07-05,1137.315
2012-07-06,1112.744
2012-07-09,1103.151
2012-07-10,1111.5
2012-07-11,1106.948
2012-07-12,1091.07
2012-07-13,1116.012
2012-07-16,1128.697
2012-07-17,1123.568
2012-07-18,1133.583
2012-07-19,1147.64
2012-07-20,1119.158
2012-07-23,1078.993
2012-07-24,1076.228
2012-07-25,1079.354
2012-07-26,1116.944
2012-07-27,1129.291
2012-07-30,1132.052
2012-07-31,1134.715
2012-08-01,1134.359
2012-08-02,1103.885
2012-08-03,1149.958
2012-08-06,1174.733
2012-08-07,1181.525
2012-08-08,1163.864
2012-08-09,1160.513
2012-08-10,1157.96
2012-08-13,1154.904
2012-08-14,1154.89
2012-08-15,1146.51
2012-08-16,1165.884
2012-08-17,1175.116
2012-08-20,1171.6
2012-08-21,1189.493
2012-08-22,1178.34
2012-08-23,1181.233
2012-08-24,1174.705
2012-08-27,1180.844
2012-08-28,1180.324
2012-08-29,1174.597
2012-08-30,1161.643
2012-08-31,1175.795
2012-09-03,1182.211
2012-09-04,1165.873
2012-09-05,1165.794
2012-09-06,1192.837
2012-09-07,1226.221
2012-09-10,1220.245
2012-09-11,1233.638
2012-09-12,1252.614
2012-09-13,1246.174
2012-09-14,1290.483
2012-09-17,1282.656
2012-09-18,1269.763
2012-09-19,1272.819
2012-09-20,1260.66
2012-09-21,1265.867
2012-09-24,1252.039
2012-09-25,1264.749
2012-09-26,1231.013
2012-09-27,1235.979
2012-09-28,1231.952
2012-10-01,1245.875
2012-10-02,1250.907
2012-10-03,1251.321
2012-10-04,1269.926
2012-10-05,1293.408
2012-10-08,1279.075
2012-10-09,1268.095
2012-10-10,1256.938
2012-10-11,1268.616
2012-10-12,1271.023
2012-10-15,1272.424
2012-10-16,1300.876
2012-10-17,1315.859
2012-10-18,1316.253
2012-10-19,1300.365
2012-10-22,1309.623
2012-10-23,1276.668
2012-10-24,1275.708
2012-10-25,1276.97
2012-10-26,1275.169
2012-10-29,1270.987
2012-10-30,1285.794
2012-10-31,1287.399
2012-11-01,1296.661
2012-11-02,1288.969
2012-11-05,1279.501
2012-11-06,1285.062
2012-11-07,1271.357
2012-11-08,1258.955
2012-11-09,1240.197
2012-11-12,1247.901
2012-11-13,1245.168
2012-11-14,1239.698
2012-11-15,1233.04
2012-11-16,1209.838
2012-11-19,1244.237
2012-11-20,1250.845
2012-11-21,1260.861
2012-11-22,1281.36
2012-11-23,1292.147
2012-11-26,1290.676
2012-11-27,1299.756
2012-11-28,1294.933
2012-11-29,1316.099
2012-11-30,1328.103
2012-12-03,1333.478
2012-12-04,1333.151
2012-12-05,1337.583
2012-12-06,1340.017
2012-12-07,1329.431
2012-12-10,1326.253
2012-12-11,1347.899
2012-12-12,1362.432
2012-12-13,1367.71
2012-12-14,1373.654
2012-12-17,1380.701
2012-12-18,1397.434
2012-12-19,1415.538
2012-12-20,1408.624
2012-12-21,1390.285
2012-12-24,1392.449
2012-12-25,1392.449
2012-12-26,1395.298
2012-12-27,1396.666
2012-12-28,1385.656
2012-12-31,1381.778
2013-01-01,1381.778
2013-01-02,1417.193
2013-01-03,1406.923
2013-01-04,1410.407
2013-01-07,1422.768
2013-01-08,1422.425
2013-01-09,1442.228
2013-01-10,1468.279
2013-01-11,1474.176
2013-01-14,1476.322
2013-01-15,1463.955
2013-01-16,1465.619
2013-01-17,1487.983
2013-01-18,1481.493
2013-01-21,1488.759
2013-01-22,1489.943
2013-01-23,1499.62
2013-01-24,1523.648
2013-01-25,1535.738
2013-01-28,1540.842
2013-01-29,1532.892
2013-01-30,1536.811
2013-01-31,1529.802
2013-02-01,1564.472
2013-02-04,1523.507
2013-02-05,1527.82
2013-02-06,1528.711
2013-02-07,1510.843
2013-02-08,1523.744
2013-02-11,1521.024
2013-02-12,1540.716
2013-02-13,1557.923
2013-02-14,1538.733
2013-02-15,1542.07
2013-02-18,1546.379
2013-02-19,1576.428
2013-02-20,1575.939
2013-02-21,1540.191
2013-02-22,1540.55
2013-02-25,1553.804
2013-02-26,1518.572
2013-02-27,1538.181
2013-02-28,1545.299
2013-03-01,1527.15
2013-03-04,1518.617
2013-03-05,1542.474
2013-03-06,1530.674
2013-03-07,1539.398
2013-03-08,1528.523
2013-03-11,1528.404
2013-03-12,1530.482
2013-03-13,1521.567
2013-03-14,1530.843
2013-03-15,1545.394
2013-03-18,1525.597
2013-03-19,1498.405
2013-03-20,1499.702
2013-03-21,1487.478
2013-03-22,1499.967
2013-03-25,1483.749
2013-03-26,1487.168
2013-03-27,1458.688
2013-03-28,1472.261
2013-03-29,1472.261
2013-04-01,1472.949
2013-04-02,1480.715
2013-04-03,1468.914
2013-04-04,1451.043
2013-04-05,1441.886
2013-04-08,1444.221
2013-04-09,1457.065
2013-04-10,1492.393
2013-04-11,1507.885
2013-04-12,1497.615
2013-04-15,1484.733
2013-04-16,1481.314
2013-04-17,1442.758
2013-04-18,1438.319
2013-04-19,1446.584
2013-04-22,1446.02
2013-04-23,1466.985
2013-04-24,1470.237
2013-04-25,1483.775
2013-04-26,1479.7
2013-04-29,1496.096
2013-04-30,1517.018
2013-05-01,1518.053
2013-05-02,1506.704
2013-05-03,1530.565
2013-05-06,1527.658
2013-05-07,1548.059
2013-05-08,1570.411
2013-05-09,1564.012
2013-05-10,1555.797
2013-05-13,1560.423
2013-05-14,1567.844
2013-05-15,1560.225
2013-05-16,1567.869
2013-05-17,1563.253
2013-05-20,1582.439
2013-05-21,1590.166
2013-05-22,1585.793
2013-05-23,1557.014
2013-05-24,1557.203
2013-05-27,1575.741
2013-05-28,1585.813
2013-05-29,1580.325
2013-05-30,1591.051
2013-05-31,1568.069
2013-06-03,1561.513
2013-06-04,1575.736
2013-06-05,1557.749
2013-06-06,1552.559
2013-06-07,1571.868
2013-06-10,1577.024
2013-06-11,1569.168
2013-06-12,1564.608
2013-06-13,1554.139
2013-06-14,1577.893
2013-06-17,1587.487
2013-06-18,1594.423
2013-06-19,1591.252
2013-06-20,1526.529
2013-06-21,1504.778
2013-06-24,1458.391
2013-06-25,1479.844
2013-06-26,1498.222
2013-06-27,1518.956
2013-06-28,1505.196
2013-07-01,1516.757
2013-07-02,1517.049
2013-07-03,1493.339
2013-07-04,1516.415
2013-07-05,1492.45
2013-07-08,1509.963
2013-07-09,1515.441
2013-07-10,1517.547
2013-07-11,1553.344
2013-07-12,1558.213
2013-07-15,1560.183
2013-07-16,1566.745
2013-07-17,1559.592
2013-07-18,1585.831
2013-07-19,1591.314
2013-07-22,1594.842
2013-07-23,1594.302
2013-07-24,1608.826
2013-07-25,1605.861
2013-07-26,1611.09
2013-07-29,1615.405
2013-07-30,1613.864
2013-07-31,1612.267
2013-08-01,1631.475
2013-08-02,1631.197
2013-08-05,1634.59
2013-08-06,1628.947
2013-08-07,1636.817
2013-08-08,1663.5
2013-08-09,1675.814
2013-08-12,1674.841
2013-08-13,1683.202
2013-08-14,1699.391
2013-08-15,1682.022
2013-08-16,1702.348
2013-08-19,1700.016
2013-08-20,1696.928
2013-08-21,1692.507
2013-08-22,1710.991
2013-08-23,1724.426
2013-08-26,1719.301
2013-08-27,1682.849
2013-08-28,1658.473
2013-08-29,1657.634
2013-08-30,1645.67
2013-09-02,1673.528
2013-09-03,1665.522
2013-09-04,1673.091
2013-09-05,1677.822
2013-09-06,1674.958
2013-09-09,1688.631
2013-09-10,1719.812
2013-09-11,1726.809
2013-09-12,1722.416
2013-09-13,1722.497
2013-09-16,1749.192
2013-09-17,1737.844
2013-09-18,1744.937
2013-09-19,1781.453
2013-09-20,1772.118
2013-09-23,1767.531
2013-09-24,1765.695
2013-09-25,1765.731
2013-09-26,1761.971
2013-09-27,1775.344
2013-09-30,1772.676
2013-10-01,1781.459
2013-10-02,1795.581
2013-10-03,1798.051
2013-10-04,1796.045
2013-10-07,1784.732
2013-10-08,1786.826
2013-10-09,1765.961
2013-10-10,1800.148
2013-10-11,1815.526
2013-10-14,1823.164
2013-10-15,1838.238
2013-10-16,1835.337
2013-10-17,1865.073
2013-10-18,1891.312
2013-10-21,1907.224
2013-10-22,1918.039
2013-10-23,1912.439
2013-10-24,1921.008
2013-10-25,1911.196
2013-10-28,1901.885
2013-10-29,1913.1
2013-10-30,1922.249
2013-10-31,1900.246
2013-11-01,1887.068
2013-11-04,1890.312
2013-11-05,1886.777
2013-11-06,1905.987
2013-11-07,1876.673
2013-11-08,1861.016
2013-11-11,1886.868
2013-11-12,1869.396
2013-11-13,1842.284
2013-11-14,1868.986
2013-11-15,1871.681
2013-11-18,1896.506
2013-11-19,1889.561
2013-11-20,1878.97
2013-11-21,1876.982
2013-11-22,1887.266
2013-11-25,1892.981
2013-11-26,1905.312
2013-11-27,1910.535
2013-11-28,1925.022
2013-11-29,1929.227
2013-12-02,1920.701
2013-12-03,1889.786
2013-12-04,1864.217
2013-12-05,1872.05
2013-12-06,1892.39
2013-12-09,1904.384
2013-12-10,1904.225
2013-12-11,1894.396
2013-12-12,1864.166
2013-12-13,1855.996
2013-12-16,1876.694
2013-12-17,1878.317
2013-12-18,1889.716
2013-12-19,1893.431
2013-12-20,1909.094
2013-12-23,1925.858
2013-12-24,1920.308
2013-12-25,1920.308
2013-12-26,1923.891
2013-12-27,1947.702
2013-12-30,1953.056
2013-12-31,1948.108
2014-01-01,1948.108
2014-01-02,1926.022
2014-01-03,1937.191
2014-01-06,1944.28
2014-01-07,1952.276
2014-01-08,1951.579
2014-01-09,1949.602
2014-01-10,1980.656
2014-01-13,1997.554
2014-01-14,2007.781
2014-01-15,2020.405
2014-01-16,2028.421
2014-01-17,2030.486
2014-01-20,2027.385
2014-01-21,2022.61
2014-01-22,2027.217
2014-01-23,2031.026
2014-01-24,1982.74
2014-01-27,1964.53
2014-01-28,1997.851
2014-01-29,1990.015
2014-01-30,1976.936
2014-01-31,1967.986
2014-02-03,1942.676
2014-02-04,1927.798
2014-02-05,1932.905
2014-02-06,1974.584
2014-02-07,1992.535
2014-02-10,1995.755
2014-02-11,2018.255
2014-02-12,2018.846
2014-02-13,2038.834
2014-02-14,2053.45
2014-02-17,2074.294
2014-02-18,2078.609
2014-02-19,2080.694
2014-02-20,2072.138
2014-02-21,2090.249
2014-02-24,2096.819
2014-02-25,2093.335
2014-02-26,2081.443
2014-02-27,2082.27
2014-02-28,2109.117
2014-03-03,2042.654
2014-03-04,2082.293
2014-03-05,2087.391
2014-03-06,2107.221
2014-03-07,2087.655
2014-03-10,2066.333
2014-03-11,2061.911
2014-03-12,2036.653
2014-03-13,2020.617
2014-03-14,2007.392
2014-03-17,2046.753
2014-03-18,2063.824
2014-03-19,2072.419
2014-03-20,2037.843
2014-03-21,2033.892
2014-03-24,1988.962
2014-03-25,2014.345
2014-03-26,2033.422
2014-03-27,2020.479
2014-03-28,2037.827
2014-03-31,2059.701
2014-04-01,2082.56
2014-04-02,2084.071
2014-04-03,2074.763
2014-04-04,2083.935
2014-04-07,2069.292
2014-04-08,2055.772
2014-04-09,2076.489
2014-04-10,2077.21
2014-04-11,2056.252
2014-04-14,2016.282
2014-04-15,1990.119
2014-04-16,2021.023
2014-04-17,2041.981
2014-04-18,2041.981
2014-04-21,2037.332
2014-04-22,2074.347
2014-04-23,2067.347
2014-04-24,2065.302
2014-04-25,2042.196
2014-04-28,2043.548
2014-04-29,2057.825
2014-04-30,2059.898
2014-05-01,2059.898
2014-05-02,2073.427
2014-05-05,2063.711
2014-05-06,2078.53
2014-05-07,2070.146
2014-05-08,2095.25
2014-05-09,2084.304
2014-05-12,2106.248
2014-05-13,2093.55
2014-05-14,2086.299
2014-05-15,2062.71
2014-05-16,2041.748
2014-05-19,2054.973
2014-05-20,2044.263
2014-05-21,2045.813
2014-05-22,2059.826
2014-05-23,2070.449
2014-05-26,2104.251
2014-05-27,2107.481
2014-05-28,2113.218
2014-05-29,2117.635
2014-05-30,2120.573
2014-06-02,2118.557
2014-06-03,2106.852
2014-06-04,2111.128
2014-06-05,2114.925
2014-06-06,2147.657
2014-06-09,2145.038
2014-06-10,2135.77
2014-06-11,2120.338
2014-06-12,2126.799
2014-06-13,2099.471
2014-06-16,2095.811
2014-06-17,2099.893
2014-06-18,2111.023
2014-06-19,2139.244
2014-06-20,2120.802
2014-06-23,2118.961
2014-06-24,2118.065
2014-06-25,2107.907
2014-06-26,2101.404
2014-06-27,2107.426
2014-06-30,2117.363
2014-07-01,2085.934
2014-07-02,2082.978
2014-07-03,2097.312
2014-07-04,2095.101
2014-07-07,2081.746
2014-07-08,2050.88
2014-07-09,2047.508
2014-07-10,2018.541
2014-07-11,2014.835
2014-07-14,2043.52
2014-07-15,2021.73
2014-07-16,2034.893
2014-07-17,2024.522
2014-07-18,2005.809
2014-07-21,1993.573
2014-07-22,1998.167
2014-07-23,2009.123
2014-07-24,2013.576
2014-07-25,1984.835
2014-07-28,1966.229
2014-07-29,1973.17
2014-07-30,1960.777
2014-07-31,1911.567
2014-08-01,1892.178
2014-08-04,1882.738
2014-08-05,1866.049
2014-08-06,1847.158
2014-08-07,1840.68
2014-08-08,1824.664
2014-08-11,1882.576
2014-08-12,1863.386
2014-08-13,1881.107
2014-08-14,1894.626
2014-08-15,1881.258
2014-08-18,1896.545
2014-08-19,1906.106
2014-08-20,1892.209
2014-08-21,1905.132
2014-08-22,1895.044
2014-08-25,1911.678
2014-08-26,1927.811
2014-08-27,1933.762
2014-08-28,1905.903
2014-08-29,1901.705
2014-09-01,1899.44
2014-09-02,1901.672
2014-09-03,1919.317
2014-09-04,1894.248
2014-09-05,1897.406
2014-09-08,1898.107
2014-09-09,1880.969
2014-09-10,1867.741
2014-09-11,1873.26
2014-09-12,1870.367
2014-09-15,1858.716
2014-09-16,1845.18
2014-09-17,1866.639
2014-09-18,1871.414
2014-09-19,1864.381
2014-09-22,1850.748
2014-09-23,1823.75
2014-09-24,1812.922
2014-09-25,1797.47
2014-09-26,1798.59
2014-09-29,1783.443
2014-09-30,1791.565
2014-10-01,1765.854
2014-10-02,1737.419
2014-10-03,1717.921
2014-10-06,1728.489
2014-10-07,1709.798
2014-10-08,1699.758
2014-10-09,1688.632
2014-10-10,1646.922
2014-10-13,1647.673
2014-10-14,1661.263
2014-10-15,1642.741
2014-10-16,1640.836
2014-10-17,1700.115
2014-10-20,1686.584
2014-10-21,1715.087
2014-10-22,1723.581
2014-10-23,1735.31
2014-10-24,1729.628
2014-10-27,1715.59
2014-10-28,1741.574
2014-10-29,1752.781
2014-10-30,1732.542
2014-10-31,1752.971
2014-11-03,1753.252
2014-11-04,1755.772
2014-11-05,1738.709
2014-11-06,1734.943
2014-11-07,1724.201
2014-11-10,1743.504
2014-11-11,1742.837
2014-11-12,1737.371
2014-11-13,1742.531
2014-11-14,1742.448
2014-11-17,1758.193
2014-11-18,1787.893
2014-11-19,1794.27
2014-11-20,1799.36
2014-11-21,1810.404
2014-11-24,1827.416
2014-11-25,1833.549
2014-11-26,1836.368
2014-11-27,1836.529
2014-11-28,1827.912
2014-12-01,1839.995
2014-12-02,1828.017
2014-12-03,1829.666
2014-12-04,1827.888
2014-12-05,1832.42
2014-12-08,1821.918
2014-12-09,1809.153
2014-12-10,1804.346
2014-12-11,1802.361
2014-12-12,1788.441
2014-12-15,1750.909
2014-12-16,1782.563
2014-12-17,1772.602
2014-12-18,1791.452
2014-12-19,1800.493
2014-12-22,1809.721
2014-12-23,1817.929
2014-12-24,1819.87
2014-12-25,1819.87
2014-12-26,1817.034
2014-12-29,1816.79
2014-12-30,1805.43
2014-12-31,1795.931
2015-01-01,1795.931
2015-01-02,1801.564
2015-01-05,1756.742
2015-01-06,1749.632
2015-01-07,1745.363
2015-01-08,1774.413
2015-01-09,1771.929
2015-01-12,1776.137
2015-01-13,1782.7
2015-01-14,1766.025
2015-01-15,1762.445
2015-01-16,1763.953
2015-01-19,1807.527
2015-01-20,1802.067
2015-01-21,1802.31
2015-01-22,1811.45
2015-01-23,1804.131
2015-01-26,1822.936
2015-01-27,1817.665
2015-01-28,1825.264
2015-01-29,1820.308
2015-01-30,1819.025
2015-02-02,1840.168
2015-02-03,1890.383
2015-02-04,1895.889
2015-02-05,1911.138
2015-02-06,1887.838
2015-02-09,1858.986
2015-02-10,1872.38
2015-02-11,1858.076
2015-02-12,1907.003
2015-02-13,1917.755
2015-02-16,1917.299
2015-02-17,1910.117
2015-02-18,1925.011
2015-02-19,1938.482
2015-02-20,1939.575
