Date,GERMANY SMALL GROWTH Small Cap
2005-11-10,492.573
2005-11-11,495.814
2005-11-14,497.602
2005-11-15,496.843
2005-11-16,494.365
2005-11-17,498.734
2005-11-18,498.957
2005-11-21,502.103
2005-11-22,501.882
2005-11-23,502.257
2005-11-24,502.663
2005-11-25,501.26
2005-11-28,503.204
2005-11-29,503.785
2005-11-30,506.686
2005-12-01,505.169
2005-12-02,506.923
2005-12-05,508.502
2005-12-06,509.361
2005-12-07,507.07
2005-12-08,511.211
2005-12-09,512.801
2005-12-12,518.085
2005-12-13,515.96
2005-12-14,517.91
2005-12-15,515.244
2005-12-16,520.4
2005-12-19,524.031
2005-12-20,521.646
2005-12-21,510.41
2005-12-22,514.414
2005-12-23,515.612
2005-12-26,515.612
2005-12-27,517.55
2005-12-28,518.323
2005-12-29,515.861
2005-12-30,513.54
2006-01-02,519.025
2006-01-03,533.717
2006-01-04,544.463
2006-01-05,543.992
2006-01-06,550.436
2006-01-09,548.334
2006-01-10,547.515
2006-01-11,553.069
2006-01-12,555.728
2006-01-13,558.605
2006-01-16,564.061
2006-01-17,559.008
2006-01-18,558.811
2006-01-19,564.927
2006-01-20,562.264
2006-01-23,569.435
2006-01-24,570.803
2006-01-25,582.854
2006-01-26,587.987
2006-01-27,591.72
2006-01-30,589.367
2006-01-31,590.372
2006-02-01,600.36
2006-02-02,600.032
2006-02-03,594.237
2006-02-06,594.678
2006-02-07,592.212
2006-02-08,589.194
2006-02-09,596.429
2006-02-10,595.084
2006-02-13,595.586
2006-02-14,593.698
2006-02-15,595.997
2006-02-16,596.984
2006-02-17,600.166
2006-02-20,605.811
2006-02-21,608.177
2006-02-22,610.552
2006-02-23,612.394
2006-02-24,616.03
2006-02-27,623.614
2006-02-28,617.64
2006-03-01,621.269
2006-03-02,620.277
2006-03-03,623.368
2006-03-06,626.904
2006-03-07,613.489
2006-03-08,604.77
2006-03-09,611.989
2006-03-10,614.965
2006-03-13,623.485
2006-03-14,625.656
2006-03-15,629.502
2006-03-16,637.679
2006-03-17,641.661
2006-03-20,646.134
2006-03-21,643.77
2006-03-22,643.283
2006-03-23,636.698
2006-03-24,642.04
2006-03-27,641.699
2006-03-28,639.125
2006-03-29,634.695
2006-03-30,646.522
2006-03-31,645.385
2006-04-03,648.63
2006-04-04,655.124
2006-04-05,659.022
2006-04-06,659.098
2006-04-07,652.876
2006-04-10,653.543
2006-04-11,653.671
2006-04-12,645.176
2006-04-13,648.97
2006-04-14,648.97
2006-04-17,659.277
2006-04-18,661.597
2006-04-19,671.367
2006-04-20,674.32
2006-04-21,682.308
2006-04-24,686.745
2006-04-25,690.837
2006-04-26,695.111
2006-04-27,695.851
2006-04-28,701.22
2006-05-01,702.444
2006-05-02,714.308
2006-05-03,716.239
2006-05-04,720.749
2006-05-05,735.349
2006-05-08,741.968
2006-05-09,745.436
2006-05-10,744.129
2006-05-11,744.43
2006-05-12,726.241
2006-05-15,699.717
2006-05-16,697.969
2006-05-17,678.196
2006-05-18,659.78
2006-05-19,654.267
2006-05-22,622.188
2006-05-23,642.425
2006-05-24,631.958
2006-05-25,641.257
2006-05-26,657.689
2006-05-29,663.063
2006-05-30,654.181
2006-05-31,656.633
2006-06-01,658.172
2006-06-02,673.857
2006-06-05,668.588
2006-06-06,638.506
2006-06-07,634.354
2006-06-08,601.277
2006-06-09,609.252
2006-06-12,595.102
2006-06-13,570.517
2006-06-14,571.423
2006-06-15,600.471
2006-06-16,597.899
2006-06-19,602.905
2006-06-20,607.567
2006-06-21,609.987
2006-06-22,612.399
2006-06-23,608.99
2006-06-26,608.171
2006-06-27,607.234
2006-06-28,599.453
2006-06-29,612.215
2006-06-30,638.894
2006-07-03,650.805
2006-07-04,655.229
2006-07-05,636.635
2006-07-06,643.421
2006-07-07,641.695
2006-07-10,638.769
2006-07-11,632.757
2006-07-12,632.432
2006-07-13,616.887
2006-07-14,600.858
2006-07-17,584.41
2006-07-18,580.468
2006-07-19,599.676
2006-07-20,606.783
2006-07-21,597.258
2006-07-24,604.322
2006-07-25,609.0
2006-07-26,608.713
2006-07-27,618.849
2006-07-28,619.314
2006-07-31,621.749
2006-08-01,624.877
2006-08-02,634.599
2006-08-03,631.668
2006-08-04,645.837
2006-08-07,635.23
2006-08-08,635.154
2006-08-09,634.015
2006-08-10,620.661
2006-08-11,627.642
2006-08-14,632.919
2006-08-15,641.379
2006-08-16,654.289
2006-08-17,659.258
2006-08-18,657.819
2006-08-21,657.622
2006-08-22,651.971
2006-08-23,647.328
2006-08-24,645.889
2006-08-25,644.632
2006-08-28,647.115
2006-08-29,644.295
2006-08-30,653.384
2006-08-31,651.864
2006-09-01,658.644
2006-09-04,666.669
2006-09-05,659.016
2006-09-06,655.384
2006-09-07,646.453
2006-09-08,645.823
2006-09-11,643.142
2006-09-12,647.824
2006-09-13,655.121
2006-09-14,661.506
2006-09-15,657.259
2006-09-18,662.325
2006-09-19,659.366
2006-09-20,662.737
2006-09-21,662.94
2006-09-22,660.451
2006-09-25,665.175
2006-09-26,672.223
2006-09-27,676.923
2006-09-28,678.675
2006-09-29,681.534
2006-10-02,687.098
2006-10-03,681.597
2006-10-04,683.854
2006-10-05,685.21
2006-10-06,674.61
2006-10-09,682.032
2006-10-10,683.249
2006-10-11,684.799
2006-10-12,686.549
2006-10-13,684.093
2006-10-16,687.81
2006-10-17,676.758
2006-10-18,682.893
2006-10-19,690.0
2006-10-20,692.309
2006-10-23,694.819
2006-10-24,696.215
2006-10-25,699.953
2006-10-26,704.528
2006-10-27,701.583
2006-10-30,693.642
2006-10-31,702.046
2006-11-01,705.033
2006-11-02,701.721
2006-11-03,699.852
2006-11-06,707.741
2006-11-07,721.523
2006-11-08,716.28
2006-11-09,717.686
2006-11-10,722.895
2006-11-13,728.947
2006-11-14,726.745
2006-11-15,728.67
2006-11-16,731.977
2006-11-17,727.961
2006-11-20,724.124
2006-11-21,729.684
2006-11-22,742.571
2006-11-23,740.943
2006-11-24,745.405
2006-11-27,734.038
2006-11-28,728.293
2006-11-29,747.023
2006-11-30,749.808
2006-12-01,756.875
2006-12-04,759.757
2006-12-05,762.895
2006-12-06,764.66
2006-12-07,766.639
2006-12-08,769.906
2006-12-11,769.968
2006-12-12,771.999
2006-12-13,780.788
2006-12-14,783.31
2006-12-15,786.812
2006-12-18,784.804
2006-12-19,779.069
2006-12-20,789.982
2006-12-21,788.785
2006-12-22,786.365
2006-12-25,786.365
2006-12-26,785.139
2006-12-27,793.329
2006-12-28,796.378
2006-12-29,802.563
2007-01-01,802.563
2007-01-02,818.527
2007-01-03,819.151
2007-01-04,804.321
2007-01-05,793.389
2007-01-08,796.983
2007-01-09,804.186
2007-01-10,791.603
2007-01-11,804.145
2007-01-12,807.453
2007-01-15,818.366
2007-01-16,818.725
2007-01-17,820.433
2007-01-18,821.726
2007-01-19,825.715
2007-01-22,829.964
2007-01-23,834.163
2007-01-24,837.088
2007-01-25,837.426
2007-01-26,826.355
2007-01-29,833.911
2007-01-30,840.686
2007-01-31,844.305
2007-02-01,858.639
2007-02-02,860.194
2007-02-05,867.609
2007-02-06,867.09
2007-02-07,881.208
2007-02-08,878.67
2007-02-09,883.361
2007-02-12,877.736
2007-02-13,884.783
2007-02-14,903.688
2007-02-15,897.12
2007-02-16,891.748
2007-02-19,905.211
2007-02-20,906.627
2007-02-21,899.79
2007-02-22,905.473
2007-02-23,909.926
2007-02-26,914.982
2007-02-27,868.191
2007-02-28,857.084
2007-03-01,842.075
2007-03-02,842.85
2007-03-05,819.018
2007-03-06,831.046
2007-03-07,844.674
2007-03-08,865.144
2007-03-09,861.177
2007-03-12,871.627
2007-03-13,862.69
2007-03-14,837.059
2007-03-15,858.726
2007-03-16,861.98
2007-03-19,881.142
2007-03-20,886.073
2007-03-21,888.806
2007-03-22,911.733
2007-03-23,910.393
2007-03-26,907.393
2007-03-27,909.718
2007-03-28,900.771
2007-03-29,913.196
2007-03-30,916.496
2007-04-02,923.677
2007-04-03,934.362
2007-04-04,939.982
2007-04-05,944.773
2007-04-06,944.773
2007-04-09,939.851
2007-04-10,956.601
2007-04-11,949.637
2007-04-12,946.634
2007-04-13,955.581
2007-04-16,973.234
2007-04-17,977.765
2007-04-18,970.435
2007-04-19,963.943
2007-04-20,974.173
2007-04-23,974.779
2007-04-24,963.02
2007-04-25,972.438
2007-04-26,970.146
2007-04-27,971.816
2007-04-30,975.692
2007-05-01,972.045
2007-05-02,973.047
2007-05-03,962.058
2007-05-04,970.218
2007-05-07,971.795
2007-05-08,951.187
2007-05-09,957.684
2007-05-10,950.553
2007-05-11,954.371
2007-05-14,956.22
2007-05-15,964.005
2007-05-16,965.348
2007-05-17,963.196
2007-05-18,970.605
2007-05-21,968.217
2007-05-22,976.579
2007-05-23,985.353
2007-05-24,973.47
2007-05-25,974.444
2007-05-28,974.444
2007-05-29,986.918
2007-05-30,978.723
2007-05-31,1000.0
2007-06-01,1002.349
2007-06-04,1000.937
2007-06-05,1003.77
2007-06-06,973.26
2007-06-07,954.172
2007-06-08,952.228
2007-06-11,969.316
2007-06-12,957.298
2007-06-13,958.076
2007-06-14,975.832
2007-06-15,996.216
2007-06-18,998.758
2007-06-19,998.284
2007-06-20,1003.533
2007-06-21,986.798
2007-06-22,989.339
2007-06-25,983.896
2007-06-26,976.645
2007-06-27,972.576
2007-06-28,991.886
2007-06-29,1009.146
2007-07-02,1029.74
2007-07-03,1041.028
2007-07-04,1045.923
2007-07-05,1039.617
2007-07-06,1051.153
2007-07-09,1057.075
2007-07-10,1058.353
2007-07-11,1054.495
2007-07-12,1070.912
2007-07-13,1068.458
2007-07-16,1064.005
2007-07-17,1061.221
2007-07-18,1052.153
2007-07-19,1063.33
2007-07-20,1049.283
2007-07-23,1046.868
2007-07-24,1033.855
2007-07-25,1009.425
2007-07-26,982.549
2007-07-27,973.692
2007-07-30,979.845
2007-07-31,1006.562
2007-08-01,992.496
2007-08-02,995.953
2007-08-03,992.803
2007-08-06,977.388
2007-08-07,979.116
2007-08-08,1000.226
2007-08-09,975.967
2007-08-10,943.929
2007-08-13,956.771
2007-08-14,945.744
2007-08-15,922.687
2007-08-16,872.269
2007-08-17,880.222
2007-08-20,889.977
2007-08-21,894.608
2007-08-22,927.026
2007-08-23,936.938
2007-08-24,940.901
2007-08-27,947.997
2007-08-28,927.519
2007-08-29,932.774
2007-08-30,945.998
2007-08-31,961.637
2007-09-03,970.308
2007-09-04,980.032
2007-09-05,963.269
2007-09-06,968.407
2007-09-07,956.985
2007-09-10,943.964
2007-09-11,959.756
2007-09-12,967.738
2007-09-13,961.441
2007-09-14,946.905
2007-09-17,928.459
2007-09-18,940.465
2007-09-19,970.96
2007-09-20,972.841
2007-09-21,982.831
2007-09-24,993.199
2007-09-25,980.61
2007-09-26,990.557
2007-09-27,994.604
2007-09-28,1000.409
2007-10-01,1009.666
2007-10-02,1015.271
2007-10-03,1023.653
2007-10-04,1020.068
2007-10-05,1030.136
2007-10-08,1021.383
2007-10-09,1020.63
2007-10-10,1027.625
2007-10-11,1039.212
2007-10-12,1034.654
2007-10-15,1034.905
2007-10-16,1015.4
2007-10-17,1032.583
2007-10-18,1024.235
2007-10-19,1016.572
2007-10-22,985.436
2007-10-23,1015.449
2007-10-24,1005.049
2007-10-25,1027.677
2007-10-26,1017.214
2007-10-29,1026.428
2007-10-30,1016.727
2007-10-31,1039.535
2007-11-01,1032.399
2007-11-02,1029.353
2007-11-05,1012.524
2007-11-06,1033.651
2007-11-07,1031.181
2007-11-08,1024.732
2007-11-09,1006.269
2007-11-12,985.697
2007-11-13,966.902
2007-11-14,987.779
2007-11-15,963.991
2007-11-16,945.81
2007-11-19,906.764
2007-11-20,919.399
2007-11-21,891.004
2007-11-22,896.971
2007-11-23,910.664
2007-11-26,921.558
2007-11-27,925.661
2007-11-28,951.272
2007-11-29,961.955
2007-11-30,973.87
2007-12-03,969.342
2007-12-04,958.851
2007-12-05,974.103
2007-12-06,971.057
2007-12-07,989.381
2007-12-10,996.197
2007-12-11,999.496
2007-12-12,998.486
2007-12-13,966.183
2007-12-14,957.658
2007-12-17,926.843
2007-12-18,932.164
2007-12-19,931.239
2007-12-20,932.326
2007-12-21,947.781
2007-12-24,949.891
2007-12-25,949.891
2007-12-26,956.42
2007-12-27,965.077
2007-12-28,979.072
2007-12-31,973.479
2008-01-01,973.479
2008-01-02,974.637
2008-01-03,962.233
2008-01-04,948.551
2008-01-07,924.175
2008-01-08,935.208
2008-01-09,901.149
2008-01-10,882.033
2008-01-11,886.435
2008-01-14,898.682
2008-01-15,868.385
2008-01-16,834.344
2008-01-17,841.108
2008-01-18,826.522
2008-01-21,760.567
2008-01-22,793.04
2008-01-23,772.886
2008-01-24,819.446
2008-01-25,831.657
2008-01-28,830.723
2008-01-29,849.942
2008-01-30,846.069
2008-01-31,847.304
2008-02-01,881.998
2008-02-04,890.974
2008-02-05,844.45
2008-02-06,846.5
2008-02-07,815.486
2008-02-08,819.958
2008-02-11,818.474
2008-02-12,854.843
2008-02-13,859.339
2008-02-14,869.11
2008-02-15,860.701
2008-02-18,871.903
2008-02-19,880.074
2008-02-20,867.019
2008-02-21,882.94
2008-02-22,878.738
2008-02-25,892.558
2008-02-26,907.304
2008-02-27,918.154
2008-02-28,908.047
2008-02-29,893.184
2008-03-03,879.594
2008-03-04,868.525
2008-03-05,886.299
2008-03-06,884.506
2008-03-07,864.29
2008-03-10,840.093
2008-03-11,854.692
2008-03-12,878.206
2008-03-13,863.418
2008-03-14,863.109
2008-03-17,834.257
2008-03-18,858.318
2008-03-19,841.017
2008-03-20,823.422
2008-03-21,823.422
2008-03-24,822.247
2008-03-25,864.691
2008-03-26,877.484
2008-03-27,903.197
2008-03-28,902.248
2008-03-31,911.778
2008-04-01,921.283
2008-04-02,924.449
2008-04-03,918.959
2008-04-04,938.712
2008-04-07,946.269
2008-04-08,928.413
2008-04-09,926.326
2008-04-10,920.731
2008-04-11,914.468
2008-04-14,907.891
2008-04-15,913.764
2008-04-16,943.338
2008-04-17,938.031
2008-04-18,940.584
2008-04-21,946.535
2008-04-22,949.784
2008-04-23,951.232
2008-04-24,937.036
2008-04-25,946.319
2008-04-28,954.437
2008-04-29,945.066
2008-04-30,947.73
2008-05-01,940.516
2008-05-02,949.356
2008-05-05,953.074
2008-05-06,950.88
2008-05-07,950.469
2008-05-08,950.047
2008-05-09,937.925
2008-05-12,947.122
2008-05-13,954.666
2008-05-14,962.061
2008-05-15,966.362
2008-05-16,978.677
2008-05-19,988.69
2008-05-20,973.216
2008-05-21,982.113
2008-05-22,983.774
2008-05-23,970.58
2008-05-26,960.55
2008-05-27,957.529
2008-05-28,961.849
2008-05-29,955.766
2008-05-30,968.995
2008-06-02,970.604
2008-06-03,980.265
2008-06-04,975.83
2008-06-05,988.911
2008-06-06,990.946
2008-06-09,973.186
2008-06-10,942.685
2008-06-11,939.511
2008-06-12,945.797
2008-06-13,942.364
2008-06-16,953.285
2008-06-17,971.128
2008-06-18,957.881
2008-06-19,951.848
2008-06-20,955.798
2008-06-23,937.852
2008-06-24,932.607
2008-06-25,944.605
2008-06-26,929.568
2008-06-27,925.528
2008-06-30,920.065
2008-07-01,901.151
2008-07-02,895.177
2008-07-03,878.158
2008-07-04,874.943
2008-07-07,894.792
2008-07-08,874.416
2008-07-09,893.069
2008-07-10,881.675
2008-07-11,868.369
2008-07-14,867.869
2008-07-15,850.621
2008-07-16,847.735
2008-07-17,876.849
2008-07-18,875.503
2008-07-21,890.832
2008-07-22,887.07
2008-07-23,893.114
2008-07-24,873.084
2008-07-25,865.26
2008-07-28,844.518
2008-07-29,831.562
2008-07-30,846.899
2008-07-31,851.361
2008-08-01,837.169
2008-08-04,831.084
2008-08-05,833.036
2008-08-06,843.254
2008-08-07,843.01
2008-08-08,828.074
2008-08-11,830.65
2008-08-12,819.514
2008-08-13,800.433
2008-08-14,807.089
2008-08-15,807.278
2008-08-18,808.065
2008-08-19,793.642
2008-08-20,801.796
2008-08-21,805.962
2008-08-22,812.433
2008-08-25,808.391
2008-08-26,807.026
2008-08-27,811.813
2008-08-28,822.714
2008-08-29,832.002
2008-09-01,819.192
2008-09-02,825.291
2008-09-03,808.243
2008-09-04,778.078
2008-09-05,745.295
2008-09-08,762.223
2008-09-09,738.679
2008-09-10,724.26
2008-09-11,712.218
2008-09-12,736.48
2008-09-15,714.056
2008-09-16,705.495
2008-09-17,697.383
2008-09-18,696.259
2008-09-19,735.088
2008-09-22,735.046
2008-09-23,723.479
2008-09-24,714.245
2008-09-25,719.402
2008-09-26,696.712
2008-09-29,644.294
2008-09-30,638.219
2008-10-01,632.418
2008-10-02,609.99
2008-10-03,602.244
2008-10-06,534.824
2008-10-07,518.992
2008-10-08,490.341
2008-10-09,492.274
2008-10-10,455.816
2008-10-13,523.348
2008-10-14,530.814
2008-10-15,497.224
2008-10-16,469.306
2008-10-17,482.54
2008-10-20,488.107
2008-10-21,486.101
2008-10-22,450.684
2008-10-23,436.983
2008-10-24,408.718
2008-10-27,378.21
2008-10-28,377.383
2008-10-29,415.433
2008-10-30,429.531
2008-10-31,430.644
2008-11-03,446.646
2008-11-04,488.744
2008-11-05,482.342
2008-11-06,441.536
2008-11-07,445.526
2008-11-10,458.584
2008-11-11,438.32
2008-11-12,421.145
2008-11-13,424.735
2008-11-14,429.593
2008-11-17,420.96
2008-11-18,416.805
2008-11-19,393.561
2008-11-20,374.505
2008-11-21,372.355
2008-11-24,407.266
2008-11-25,417.094
2008-11-26,410.701
2008-11-27,426.924
2008-11-28,419.641
2008-12-01,396.124
2008-12-02,404.147
2008-12-03,408.157
2008-12-04,411.255
2008-12-05,397.907
2008-12-08,422.928
2008-12-09,421.155
2008-12-10,428.679
2008-12-11,433.207
2008-12-12,429.846
2008-12-15,442.574
2008-12-16,449.492
2008-12-17,466.409
2008-12-18,475.873
2008-12-19,456.946
2008-12-22,459.028
2008-12-23,462.431
2008-12-24,463.907
2008-12-25,463.907
2008-12-26,466.146
2008-12-29,489.774
2008-12-30,493.143
2008-12-31,484.636
2009-01-01,484.636
2009-01-02,495.096
2009-01-05,486.908
2009-01-06,482.289
2009-01-07,481.985
2009-01-08,470.485
2009-01-09,458.268
2009-01-12,442.797
2009-01-13,432.986
2009-01-14,417.529
2009-01-15,415.188
2009-01-16,425.652
2009-01-19,419.364
2009-01-20,405.048
2009-01-21,404.184
2009-01-22,406.409
2009-01-23,393.636
2009-01-26,411.084
2009-01-27,415.99
2009-01-28,435.11
2009-01-29,423.778
2009-01-30,415.256
2009-02-02,408.422
2009-02-03,417.684
2009-02-04,421.236
2009-02-05,423.239
2009-02-06,431.147
2009-02-09,445.343
2009-02-10,436.442
2009-02-11,430.452
2009-02-12,422.148
2009-02-13,430.384
2009-02-16,422.813
2009-02-17,404.033
2009-02-18,399.743
2009-02-19,403.242
2009-02-20,387.391
2009-02-23,385.23
2009-02-24,379.779
2009-02-25,378.964
2009-02-26,385.187
2009-02-27,377.129
2009-03-02,359.117
2009-03-03,355.491
2009-03-04,375.762
2009-03-05,360.56
2009-03-06,355.389
2009-03-09,352.093
2009-03-10,372.276
2009-03-11,373.753
2009-03-12,375.543
2009-03-13,381.208
2009-03-16,393.74
2009-03-17,388.127
2009-03-18,387.121
2009-03-19,408.694
2009-03-20,407.24
2009-03-23,414.126
2009-03-24,413.17
2009-03-25,416.089
2009-03-26,418.42
2009-03-27,406.926
2009-03-30,392.023
2009-03-31,400.109
2009-04-01,408.204
2009-04-02,432.538
2009-04-03,435.765
2009-04-06,436.725
2009-04-07,424.186
2009-04-08,426.158
2009-04-09,442.437
2009-04-10,442.437
2009-04-13,446.189
2009-04-14,452.166
2009-04-15,454.034
2009-04-16,459.234
2009-04-17,461.684
2009-04-20,437.708
2009-04-21,442.088
2009-04-22,450.41
2009-04-23,445.64
2009-04-24,461.177
2009-04-27,456.257
2009-04-28,445.605
2009-04-29,462.029
2009-04-30,469.366
2009-05-01,469.437
2009-05-04,487.575
2009-05-05,486.844
2009-05-06,488.985
2009-05-07,490.559
2009-05-08,498.266
2009-05-11,492.413
2009-05-12,493.085
2009-05-13,476.227
2009-05-14,485.756
2009-05-15,492.137
2009-05-18,501.094
2009-05-19,514.907
2009-05-20,529.715
2009-05-21,515.739
2009-05-22,526.543
2009-05-25,522.278
2009-05-26,521.789
2009-05-27,526.57
2009-05-28,520.87
2009-05-29,528.29
2009-06-01,543.883
2009-06-02,552.19
2009-06-03,541.739
2009-06-04,544.132
2009-06-05,539.524
2009-06-08,522.985
2009-06-09,529.354
2009-06-10,538.138
2009-06-11,550.479
2009-06-12,545.435
2009-06-15,526.405
2009-06-16,526.29
2009-06-17,511.492
2009-06-18,519.544
2009-06-19,521.826
2009-06-22,501.501
2009-06-23,507.149
2009-06-24,523.712
2009-06-25,519.103
2009-06-26,526.534
2009-06-29,533.701
2009-06-30,531.813
2009-07-01,541.137
2009-07-02,529.113
2009-07-03,523.755
2009-07-06,515.581
2009-07-07,515.149
2009-07-08,508.159
2009-07-09,515.388
2009-07-10,513.324
2009-07-13,523.462
2009-07-14,525.461
2009-07-15,544.872
2009-07-16,547.94
2009-07-17,547.637
2009-07-20,557.919
2009-07-21,564.454
2009-07-22,556.035
2009-07-23,558.604
2009-07-24,551.996
2009-07-27,550.002
2009-07-28,539.527
2009-07-29,538.199
2009-07-30,550.785
2009-07-31,559.81
2009-08-03,577.406
2009-08-04,575.566
2009-08-05,573.016
2009-08-06,574.776
2009-08-07,572.409
2009-08-10,570.687
2009-08-11,564.329
2009-08-12,570.164
2009-08-13,581.558
2009-08-14,581.509
2009-08-17,560.152
2009-08-18,567.154
2009-08-19,570.001
2009-08-20,583.088
2009-08-21,593.358
2009-08-24,598.984
2009-08-25,603.036
2009-08-26,595.798
2009-08-27,588.482
2009-08-28,602.523
2009-08-31,595.378
2009-09-01,579.481
2009-09-02,572.957
2009-09-03,583.422
2009-09-04,590.963
2009-09-07,608.28
2009-09-08,622.41
2009-09-09,632.362
2009-09-10,636.164
2009-09-11,640.077
2009-09-14,636.412
2009-09-15,643.592
2009-09-16,656.314
2009-09-17,665.913
2009-09-18,668.694
2009-09-21,657.091
2009-09-22,673.638
2009-09-23,673.783
2009-09-24,658.031
2009-09-25,656.129
2009-09-28,673.414
2009-09-29,666.46
2009-09-30,672.907
2009-10-01,657.152
2009-10-02,645.985
2009-10-05,656.962
2009-10-06,680.12
2009-10-07,680.128
2009-10-08,693.549
2009-10-09,698.338
2009-10-12,710.486
2009-10-13,700.914
2009-10-14,716.107
2009-10-15,709.454
2009-10-16,700.382
2009-10-19,712.419
2009-10-20,709.672
2009-10-21,709.203
2009-10-22,698.362
2009-10-23,702.168
2009-10-26,688.499
2009-10-27,671.362
2009-10-28,646.391
2009-10-29,666.325
2009-10-30,656.104
2009-11-02,656.076
2009-11-03,642.732
2009-11-04,664.695
2009-11-05,675.166
2009-11-06,676.156
2009-11-09,692.773
2009-11-10,688.629
2009-11-11,700.216
2009-11-12,696.413
2009-11-13,700.141
2009-11-16,717.634
2009-11-17,708.489
2009-11-18,716.259
2009-11-19,695.057
2009-11-20,693.297
2009-11-23,717.856
2009-11-24,715.557
2009-11-25,727.181
2009-11-26,700.958
2009-11-27,717.039
2009-11-30,708.12
2009-12-01,734.426
2009-12-02,735.744
2009-12-03,735.455
2009-12-04,729.847
2009-12-07,730.047
2009-12-08,716.407
2009-12-09,710.405
2009-12-10,716.117
2009-12-11,714.486
2009-12-14,719.976
2009-12-15,713.875
2009-12-16,724.254
2009-12-17,710.861
2009-12-18,703.907
2009-12-21,707.729
2009-12-22,701.741
2009-12-23,707.352
2009-12-24,708.561
2009-12-25,708.561
2009-12-28,705.758
2009-12-29,713.71
2009-12-30,708.37
2009-12-31,710.674
2010-01-01,710.674
2010-01-04,729.73
2010-01-05,737.095
2010-01-06,741.802
2010-01-07,744.661
2010-01-08,750.645
2010-01-11,759.65
2010-01-12,748.373
2010-01-13,756.053
2010-01-14,758.343
2010-01-15,742.592
2010-01-18,738.381
2010-01-19,735.361
2010-01-20,719.335
2010-01-21,710.358
2010-01-22,700.015
2010-01-25,703.651
2010-01-26,697.266
2010-01-27,695.382
2010-01-28,689.605
2010-01-29,688.28
2010-02-01,694.638
2010-02-02,710.484
2010-02-03,706.365
2010-02-04,681.497
2010-02-05,654.589
2010-02-08,654.393
2010-02-09,663.552
2010-02-10,668.542
2010-02-11,667.109
2010-02-12,665.618
2010-02-15,666.283
2010-02-16,681.475
2010-02-17,688.052
2010-02-18,691.884
2010-02-19,687.001
2010-02-22,690.021
2010-02-23,679.182
2010-02-24,674.223
2010-02-25,656.148
2010-02-26,672.428
2010-03-01,677.212
2010-03-02,689.553
2010-03-03,702.629
2010-03-04,697.803
2010-03-05,705.781
2010-03-08,709.48
2010-03-09,709.272
2010-03-10,725.664
2010-03-11,720.367
2010-03-12,725.787
2010-03-15,713.665
2010-03-16,726.069
2010-03-17,728.485
2010-03-18,713.698
2010-03-19,706.536
2010-03-22,706.194
2010-03-23,711.308
2010-03-24,705.471
2010-03-25,714.235
2010-03-26,715.558
2010-03-29,718.09
2010-03-30,707.546
2010-03-31,715.867
2010-04-01,730.633
2010-04-02,730.633
2010-04-05,728.96
2010-04-06,734.322
2010-04-07,731.121
2010-04-08,724.328
2010-04-09,734.761
2010-04-12,744.718
2010-04-13,739.46
2010-04-14,752.213
2010-04-15,752.781
2010-04-16,737.555
2010-04-19,728.46
2010-04-20,742.547
2010-04-21,739.22
2010-04-22,722.023
2010-04-23,736.245
2010-04-26,739.682
2010-04-27,719.193
2010-04-28,695.633
2010-04-29,707.313
2010-04-30,706.566
2010-05-03,708.614
2010-05-04,678.095
2010-05-05,655.61
2010-05-06,643.373
2010-05-07,622.222
2010-05-10,668.657
2010-05-11,659.108
2010-05-12,679.753
2010-05-13,674.126
2010-05-14,647.774
2010-05-17,637.664
2010-05-18,646.28
2010-05-19,621.83
2010-05-20,600.925
2010-05-21,614.876
2010-05-24,602.613
2010-05-25,569.965
2010-05-26,588.204
2010-05-27,613.507
2010-05-28,616.384
2010-05-31,619.146
2010-06-01,616.251
2010-06-02,611.728
2010-06-03,621.825
2010-06-04,600.019
2010-06-07,586.584
2010-06-08,579.175
2010-06-09,599.783
2010-06-10,615.711
2010-06-11,617.943
2010-06-14,639.355
2010-06-15,643.114
2010-06-16,642.089
2010-06-17,645.843
2010-06-18,648.144
2010-06-21,653.795
2010-06-22,645.36
2010-06-23,636.24
2010-06-24,630.145
2010-06-25,623.849
2010-06-28,635.219
2010-06-29,606.644
2010-06-30,611.366
2010-07-01,608.304
2010-07-02,619.607
2010-07-05,615.692
2010-07-06,641.046
2010-07-07,642.521
2010-07-08,652.483
2010-07-09,654.018
2010-07-12,653.822
2010-07-13,668.538
2010-07-14,670.832
2010-07-15,673.45
2010-07-16,668.89
2010-07-19,666.829
2010-07-20,654.956
2010-07-21,662.336
2010-07-22,681.755
2010-07-23,679.668
2010-07-26,699.513
2010-07-27,696.822
2010-07-28,692.682
2010-07-29,686.214
2010-07-30,678.221
2010-08-02,700.434
2010-08-03,702.101
2010-08-04,700.72
2010-08-05,698.685
2010-08-06,699.901
2010-08-09,706.742
2010-08-10,691.649
2010-08-11,660.425
2010-08-12,654.155
2010-08-13,652.069
2010-08-16,658.177
2010-08-17,671.39
2010-08-18,670.396
2010-08-19,664.728
2010-08-20,644.164
2010-08-23,644.864
2010-08-24,633.2
2010-08-25,624.633
2010-08-26,635.998
2010-08-27,638.717
2010-08-30,639.479
2010-08-31,641.599
2010-09-01,664.44
2010-09-02,666.688
2010-09-03,673.083
2010-09-06,675.518
2010-09-07,661.437
2010-09-08,665.655
2010-09-09,669.433
2010-09-10,668.88
2010-09-13,681.222
2010-09-14,689.12
2010-09-15,691.205
