Date,ITALY Standard (Large+Mid Cap)
2010-04-05,1163.824
2010-04-06,1160.001
2010-04-07,1146.247
2010-04-08,1131.865
2010-04-09,1153.896
2010-04-12,1177.775
2010-04-13,1169.614
2010-04-14,1188.57
2010-04-15,1186.894
2010-04-16,1156.007
2010-04-19,1142.502
2010-04-20,1166.298
2010-04-21,1149.015
2010-04-22,1120.382
2010-04-23,1132.096
2010-04-26,1131.226
2010-04-27,1094.561
2010-04-28,1059.459
2010-04-29,1072.33
2010-04-30,1069.965
2010-05-03,1063.13
2010-05-04,1003.891
2010-05-05,979.465
2010-05-06,925.928
2010-05-07,892.213
2010-05-10,1005.088
2010-05-11,990.318
2010-05-12,996.918
2010-05-13,980.555
2010-05-14,919.035
2010-05-17,915.18
2010-05-18,940.274
2010-05-19,905.901
2010-05-20,890.926
2010-05-21,917.885
2010-05-24,900.561
2010-05-25,861.254
2010-05-26,877.589
2010-05-27,920.296
2010-05-28,918.181
2010-05-31,915.672
2010-06-01,905.998
2010-06-02,894.647
2010-06-03,909.272
2010-06-04,862.61
2010-06-07,850.19
2010-06-08,847.317
2010-06-09,871.052
2010-06-10,895.77
2010-06-11,907.596
2010-06-14,946.012
2010-06-15,966.43
2010-06-16,967.293
2010-06-17,970.472
2010-06-18,980.477
2010-06-21,988.676
2010-06-22,972.136
2010-06-23,956.84
2010-06-24,942.841
2010-06-25,941.115
2010-06-28,952.408
2010-06-29,899.663
2010-06-30,908.134
2010-07-01,905.778
2010-07-02,923.151
2010-07-05,906.363
2010-07-06,939.227
2010-07-07,969.203
2010-07-08,983.312
2010-07-09,991.517
2010-07-12,989.14
2010-07-13,1011.911
2010-07-14,1014.06
2010-07-15,1012.028
2010-07-16,1000.147
2010-07-19,999.943
2010-07-20,986.97
2010-07-21,989.153
2010-07-22,1023.866
2010-07-23,1012.975
2010-07-26,1033.783
2010-07-27,1054.532
2010-07-28,1053.595
2010-07-29,1060.285
2010-07-30,1051.872
2010-08-02,1091.458
2010-08-03,1092.883
2010-08-04,1086.367
2010-08-05,1078.872
2010-08-06,1079.446
2010-08-09,1089.04
2010-08-10,1072.761
2010-08-11,1025.0
2010-08-12,1019.557
2010-08-13,1010.327
2010-08-16,1013.975
2010-08-17,1028.298
2010-08-18,1020.085
2010-08-19,1000.168
2010-08-20,974.539
2010-08-23,979.423
2010-08-24,966.216
2010-08-25,951.611
2010-08-26,973.721
2010-08-27,977.583
2010-08-30,969.377
2010-08-31,973.538
2010-09-01,1012.029
2010-09-02,1014.376
2010-09-03,1028.899
2010-09-06,1030.662
2010-09-07,1006.136
2010-09-08,1017.036
2010-09-09,1028.756
2010-09-10,1026.394
2010-09-13,1044.706
2010-09-14,1053.602
2010-09-15,1050.996
2010-09-16,1047.703
2010-09-17,1034.492
2010-09-20,1054.736
2010-09-21,1058.068
2010-09-22,1062.775
2010-09-23,1051.751
2010-09-24,1079.573
2010-09-27,1078.211
2010-09-28,1082.575
2010-09-29,1078.621
2010-09-30,1089.373
2010-10-01,1092.659
2010-10-04,1071.699
2010-10-05,1105.264
2010-10-06,1113.039
2010-10-07,1123.71
2010-10-08,1126.496
2010-10-11,1127.583
2010-10-12,1116.975
2010-10-13,1148.192
2010-10-14,1156.778
2010-10-15,1148.966
2010-10-18,1155.822
2010-10-19,1139.348
2010-10-20,1164.097
2010-10-21,1177.146
2010-10-22,1165.78
2010-10-25,1164.589
2010-10-26,1151.297
2010-10-27,1136.654
2010-10-28,1161.868
2010-10-29,1159.297
2010-11-01,1145.6
2010-11-02,1168.254
2010-11-03,1156.965
2010-11-04,1189.055
2010-11-05,1158.996
2010-11-08,1149.2
2010-11-09,1169.498
2010-11-10,1126.494
2010-11-11,1114.718
2010-11-12,1114.721
2010-11-15,1114.951
2010-11-16,1088.903
2010-11-17,1092.083
2010-11-18,1109.264
2010-11-19,1108.743
2010-11-22,1089.029
2010-11-23,1053.624
2010-11-24,1048.9
2010-11-25,1047.032
2010-11-26,1029.153
2010-11-29,993.147
2010-11-30,978.699
2010-12-01,1004.62
2010-12-02,1037.167
2010-12-03,1055.483
2010-12-06,1038.744
2010-12-07,1052.89
2010-12-08,1056.384
2010-12-09,1058.801
2010-12-10,1060.62
2010-12-13,1081.848
2010-12-14,1086.431
2010-12-15,1067.43
2010-12-16,1054.99
2010-12-17,1037.127
2010-12-20,1047.868
2010-12-21,1068.78
2010-12-22,1066.159
2010-12-23,1066.506
2010-12-24,1070.709
2010-12-27,1060.082
2010-12-28,1055.904
2010-12-29,1057.299
2010-12-30,1054.153
2010-12-31,1064.749
2011-01-03,1073.819
2011-01-04,1076.158
2011-01-05,1063.233
2011-01-06,1059.922
2011-01-07,1052.169
2011-01-10,1025.994
2011-01-11,1037.527
2011-01-12,1083.812
2011-01-13,1115.047
2011-01-14,1125.595
2011-01-17,1113.001
2011-01-18,1132.916
2011-01-19,1148.184
2011-01-20,1143.677
2011-01-21,1175.327
2011-01-24,1186.752
2011-01-25,1177.481
2011-01-26,1182.474
2011-01-27,1198.703
2011-01-28,1174.02
2011-01-31,1183.234
2011-02-01,1216.989
2011-02-02,1224.514
2011-02-03,1199.165
2011-02-04,1200.956
2011-02-07,1208.238
2011-02-08,1217.55
2011-02-09,1218.051
2011-02-10,1205.128
2011-02-11,1206.43
2011-02-14,1196.234
2011-02-15,1208.234
2011-02-16,1223.944
2011-02-17,1229.275
2011-02-18,1228.924
2011-02-21,1188.128
2011-02-22,1178.198
2011-02-23,1179.764
2011-02-24,1184.74
2011-02-25,1202.645
2011-02-28,1216.388
2011-03-01,1205.818
2011-03-02,1210.406
2011-03-03,1212.153
2011-03-04,1215.306
2011-03-07,1214.665
2011-03-08,1216.806
2011-03-09,1223.238
2011-03-10,1193.398
2011-03-11,1186.008
2011-03-14,1190.606
2011-03-15,1167.382
2011-03-16,1136.945
2011-03-17,1161.209
2011-03-18,1174.383
2011-03-21,1195.247
2011-03-22,1199.494
2011-03-23,1199.625
2011-03-24,1223.594
2011-03-25,1216.441
2011-03-28,1214.383
2011-03-29,1201.57
2011-03-30,1216.384
2011-03-31,1211.332
2011-04-01,1220.95
2011-04-04,1232.371
2011-04-05,1230.892
2011-04-06,1255.705
2011-04-07,1245.533
2011-04-08,1267.588
2011-04-11,1267.461
2011-04-12,1252.095
2011-04-13,1257.427
2011-04-14,1239.882
2011-04-15,1236.023
2011-04-18,1186.749
2011-04-19,1199.544
2011-04-20,1231.31
2011-04-21,1252.323
2011-04-22,1252.323
2011-04-25,1251.421
2011-04-26,1264.857
2011-04-27,1284.765
2011-04-28,1309.515
2011-04-29,1313.884
2011-05-02,1318.263
2011-05-03,1307.739
2011-05-04,1288.825
2011-05-05,1254.803
2011-05-06,1256.928
2011-05-09,1220.406
2011-05-10,1245.719
2011-05-11,1243.836
2011-05-12,1220.684
2011-05-13,1221.072
2011-05-16,1218.145
2011-05-17,1198.033
2011-05-18,1207.893
2011-05-19,1214.372
2011-05-20,1190.017
2011-05-23,1160.634
2011-05-24,1170.853
2011-05-25,1180.304
2011-05-26,1175.185
2011-05-27,1197.333
2011-05-30,1196.161
2011-05-31,1224.129
2011-06-01,1214.732
2011-06-02,1206.291
2011-06-03,1222.175
2011-06-06,1209.869
2011-06-07,1219.557
2011-06-08,1196.587
2011-06-09,1195.732
2011-06-10,1167.792
2011-06-13,1167.26
2011-06-14,1190.931
2011-06-15,1150.585
2011-06-16,1134.947
2011-06-17,1161.472
2011-06-20,1145.208
2011-06-21,1173.885
2011-06-22,1173.091
2011-06-23,1120.504
2011-06-24,1104.867
2011-06-27,1121.824
2011-06-28,1136.079
2011-06-29,1162.785
2011-06-30,1189.266
2011-07-01,1205.537
2011-07-04,1205.293
2011-07-05,1189.151
2011-07-06,1149.164
2011-07-07,1152.167
2011-07-08,1105.661
2011-07-11,1042.566
2011-07-12,1053.976
2011-07-13,1085.74
2011-07-14,1074.038
2011-07-15,1062.014
2011-07-18,1023.567
2011-07-19,1054.133
2011-07-20,1086.233
2011-07-21,1138.847
2011-07-22,1137.111
2011-07-25,1109.496
2011-07-26,1124.737
2011-07-27,1085.446
2011-07-28,1081.703
2011-07-29,1079.201
2011-08-01,1026.328
2011-08-02,1003.804
2011-08-03,993.601
2011-08-04,935.848
2011-08-05,929.618
2011-08-08,908.243
2011-08-09,913.116
2011-08-10,852.247
2011-08-11,891.465
2011-08-12,923.531
2011-08-15,938.473
2011-08-16,926.237
2011-08-17,942.544
2011-08-18,878.659
2011-08-19,863.236
2011-08-22,878.251
2011-08-23,869.846
2011-08-24,886.341
2011-08-25,880.127
2011-08-26,871.659
2011-08-29,902.452
2011-08-30,894.525
2011-08-31,920.546
2011-09-01,917.611
2011-09-02,879.485
2011-09-05,832.019
2011-09-06,811.689
2011-09-07,846.259
2011-09-08,850.246
2011-09-09,792.745
2011-09-12,756.53
2011-09-13,774.922
2011-09-14,794.324
2011-09-15,831.689
2011-09-16,823.265
2011-09-19,792.252
2011-09-20,813.354
2011-09-21,799.738
2011-09-22,749.407
2011-09-23,761.889
2011-09-26,782.42
2011-09-27,831.333
2011-09-28,824.979
2011-09-29,845.378
2011-09-30,820.227
2011-10-03,800.303
2011-10-04,780.687
2011-10-05,813.929
2011-10-06,847.85
2011-10-07,865.508
2011-10-10,905.855
2011-10-11,900.865
2011-10-12,938.879
2011-10-13,900.706
2011-10-14,935.697
2011-10-17,909.567
2011-10-18,906.726
2011-10-19,931.773
2011-10-20,894.272
2011-10-21,930.977
2011-10-24,937.048
2011-10-25,929.983
2011-10-26,925.571
2011-10-27,997.958
2011-10-28,983.023
2011-10-31,931.541
2011-11-01,854.753
2011-11-02,881.025
2011-11-03,904.209
2011-11-04,882.637
2011-11-07,893.481
2011-11-08,903.268
2011-11-09,855.819
2011-11-10,863.144
2011-11-11,902.439
2011-11-14,879.62
2011-11-15,864.107
2011-11-16,872.5
2011-11-17,859.859
2011-11-18,861.447
2011-11-21,822.99
2011-11-22,813.106
2011-11-23,784.881
2011-11-24,782.751
2011-11-25,780.89
2011-11-28,821.409
2011-11-29,822.909
2011-11-30,867.241
2011-12-01,866.12
2011-12-02,875.625
2011-12-05,902.691
2011-12-06,893.141
2011-12-07,882.697
2011-12-08,841.634
2011-12-09,872.586
2011-12-12,831.863
2011-12-13,822.177
2011-12-14,789.773
2011-12-15,801.963
2011-12-16,800.85
2011-12-19,798.282
2011-12-20,826.125
2011-12-21,814.692
2011-12-22,827.119
2011-12-23,828.585
2011-12-26,828.585
2011-12-27,823.106
2011-12-28,809.006
2011-12-29,813.437
2011-12-30,827.861
2012-01-02,847.361
2012-01-03,861.987
2012-01-04,837.395
2012-01-05,801.785
2012-01-06,791.512
2012-01-09,776.774
2012-01-10,802.571
2012-01-11,799.088
2012-01-12,823.785
2012-01-13,806.049
2012-01-16,815.631
2012-01-17,827.919
2012-01-18,828.71
2012-01-19,856.553
2012-01-20,857.043
2012-01-23,882.937
2012-01-24,880.399
2012-01-25,873.022
2012-01-26,899.331
2012-01-27,886.357
2012-01-30,875.498
2012-01-31,880.539
2012-02-01,909.554
2012-02-02,908.655
2012-02-03,913.139
2012-02-06,907.273
2012-02-07,924.905
2012-02-08,936.077
2012-02-09,939.171
2012-02-10,915.282
2012-02-13,918.616
2012-02-14,916.899
2012-02-15,914.592
2012-02-16,906.003
2012-02-17,923.447
2012-02-20,938.59
2012-02-21,936.859
2012-02-22,928.284
2012-02-23,920.428
2012-02-24,940.878
2012-02-27,926.62
2012-02-28,928.312
2012-02-29,924.749
2012-03-01,947.9
2012-03-02,941.956
2012-03-05,938.162
2012-03-06,900.951
2012-03-07,909.375
2012-03-08,933.482
2012-03-09,912.962
2012-03-12,914.856
2012-03-13,931.201
2012-03-14,927.618
2012-03-15,938.857
2012-03-16,951.993
2012-03-19,960.142
2012-03-20,948.497
2012-03-21,933.968
2012-03-22,918.307
2012-03-23,923.389
2012-03-26,935.916
2012-03-27,928.835
2012-03-28,924.205
2012-03-29,895.102
2012-03-30,901.517
2012-04-02,899.458
2012-04-03,884.928
2012-04-04,849.687
2012-04-05,844.743
2012-04-06,844.743
2012-04-09,845.228
2012-04-10,805.302
2012-04-11,819.027
2012-04-12,830.125
2012-04-13,798.11
2012-04-16,801.207
2012-04-17,834.174
2012-04-18,813.824
2012-04-19,798.3
2012-04-20,809.822
2012-04-23,777.693
2012-04-24,800.993
2012-04-25,821.74
2012-04-26,819.958
2012-04-27,837.255
2012-04-30,825.519
2012-05-01,824.864
2012-05-02,800.002
2012-05-03,795.882
2012-05-04,781.477
2012-05-07,796.083
2012-05-08,776.26
2012-05-09,764.346
2012-05-10,777.749
2012-05-11,780.031
2012-05-14,752.003
2012-05-15,729.891
2012-05-16,725.929
2012-05-17,714.178
2012-05-18,713.291
2012-05-21,724.72
2012-05-22,748.132
2012-05-23,710.71
2012-05-24,719.891
2012-05-25,718.149
2012-05-28,714.502
2012-05-29,715.38
2012-05-30,695.082
2012-05-31,694.672
2012-06-01,687.695
2012-06-04,702.984
2012-06-05,705.46
2012-06-06,731.413
2012-06-07,741.24
2012-06-08,730.594
2012-06-11,714.068
2012-06-12,707.164
2012-06-13,708.917
2012-06-14,719.701
2012-06-15,737.836
2012-06-18,722.608
2012-06-19,752.42
2012-06-20,768.577
2012-06-21,762.62
2012-06-22,752.982
2012-06-25,720.991
2012-06-26,714.271
2012-06-27,731.845
2012-06-28,734.939
2012-06-29,798.19
2012-07-02,794.889
2012-07-03,808.388
2012-07-04,795.863
2012-07-05,772.704
2012-07-06,748.97
2012-07-09,753.245
2012-07-10,753.476
2012-07-11,753.54
2012-07-12,735.181
2012-07-13,745.538
2012-07-16,742.397
2012-07-17,734.028
2012-07-18,741.093
2012-07-19,742.481
2012-07-20,705.165
2012-07-23,680.865
2012-07-24,661.269
2012-07-25,669.681
2012-07-26,718.007
2012-07-27,743.653
2012-07-30,755.069
2012-07-31,754.729
2012-08-01,754.937
2012-08-02,714.19
2012-08-03,771.064
2012-08-06,787.181
2012-08-07,804.668
2012-08-08,800.99
2012-08-09,796.231
2012-08-10,791.375
2012-08-13,792.827
2012-08-14,797.692
2012-08-15,795.135
2012-08-16,813.196
2012-08-17,818.921
2012-08-20,814.334
2012-08-21,841.551
2012-08-22,831.189
2012-08-23,827.572
2012-08-24,819.192
2012-08-27,826.35
2012-08-28,828.531
2012-08-29,823.72
2012-08-30,813.417
2012-08-31,837.301
2012-09-03,842.583
2012-09-04,837.418
2012-09-05,834.182
2012-09-06,871.877
2012-09-07,902.849
2012-09-10,900.325
2012-09-11,911.444
2012-09-12,923.761
2012-09-13,916.61
2012-09-14,956.674
2012-09-17,947.265
2012-09-18,920.446
2012-09-19,923.048
2012-09-20,901.095
2012-09-21,914.272
2012-09-24,906.746
2012-09-25,913.077
2012-09-26,875.445
2012-09-27,878.271
2012-09-28,859.138
2012-10-01,884.722
2012-10-02,884.782
2012-10-03,883.828
2012-10-04,888.683
2012-10-05,913.046
2012-10-08,889.671
2012-10-09,881.247
2012-10-10,880.114
2012-10-11,891.737
2012-10-12,885.016
2012-10-15,887.921
2012-10-16,916.05
2012-10-17,936.786
2012-10-18,931.518
2012-10-19,909.03
2012-10-22,911.912
2012-10-23,888.366
2012-10-24,895.81
2012-10-25,884.619
2012-10-26,886.259
2012-10-29,871.739
2012-10-30,887.525
2012-10-31,888.088
2012-11-01,899.783
2012-11-02,891.08
2012-11-05,874.223
2012-11-06,883.35
2012-11-07,859.476
2012-11-08,851.878
2012-11-09,851.451
2012-11-12,849.466
2012-11-13,860.389
2012-11-14,857.646
2012-11-15,857.698
2012-11-16,834.642
2012-11-19,867.98
2012-11-20,865.466
2012-11-21,872.934
2012-11-22,886.015
2012-11-23,895.547
2012-11-26,888.765
2012-11-27,883.253
2012-11-28,881.08
2012-11-29,909.549
2012-11-30,906.696
2012-12-03,914.272
2012-12-04,924.665
2012-12-05,916.432
2012-12-06,903.628
2012-12-07,892.655
2012-12-10,873.939
2012-12-11,891.515
2012-12-12,904.057
2012-12-13,912.35
2012-12-14,916.244
2012-12-17,925.04
2012-12-18,936.373
2012-12-19,949.285
2012-12-20,950.626
2012-12-21,943.358
2012-12-24,944.826
2012-12-25,944.826
2012-12-26,946.759
2012-12-27,950.354
2012-12-28,941.939
2012-12-31,939.303
2013-01-01,939.303
2013-01-02,978.835
2013-01-03,968.631
2013-01-04,967.771
2013-01-07,965.822
2013-01-08,966.287
2013-01-09,986.444
2013-01-10,1005.886
2013-01-11,1019.336
2013-01-14,1014.187
2013-01-15,1018.157
2013-01-16,1007.03
2013-01-17,1024.704
2013-01-18,1015.795
2013-01-21,1022.016
2013-01-22,1024.745
2013-01-23,1017.136
2013-01-24,1032.785
2013-01-25,1037.274
2013-01-28,1045.182
2013-01-29,1046.695
2013-01-30,1014.972
2013-01-31,1023.075
2013-02-01,1022.847
2013-02-04,967.943
2013-02-05,978.072
2013-02-06,971.752
2013-02-07,946.05
2013-02-08,956.51
2013-02-11,949.872
2013-02-12,961.85
2013-02-13,964.487
2013-02-14,946.768
2013-02-15,946.772
2013-02-18,942.576
2013-02-19,956.235
2013-02-20,948.825
2013-02-21,909.317
2013-02-22,918.561
2013-02-25,928.237
2013-02-26,874.341
2013-02-27,891.849
2013-02-28,894.258
2013-03-01,874.064
2013-03-04,868.344
2013-03-05,895.538
2013-03-06,890.54
2013-03-07,900.872
2013-03-08,907.738
2013-03-11,904.832
2013-03-12,903.559
2013-03-13,882.961
2013-03-14,907.939
2013-03-15,907.364
2013-03-18,891.094
2013-03-19,871.838
2013-03-20,894.365
2013-03-21,888.463
2013-03-22,899.705
2013-03-25,869.368
2013-03-26,857.917
2013-03-27,844.521
2013-03-28,847.503
2013-03-29,847.503
2013-04-01,847.899
2013-04-02,860.788
2013-04-03,841.044
2013-04-04,840.252
2013-04-05,856.423
2013-04-08,856.528
2013-04-09,870.969
2013-04-10,898.613
2013-04-11,905.269
2013-04-12,890.189
2013-04-15,879.594
2013-04-16,877.255
2013-04-17,864.161
2013-04-18,872.057
2013-04-19,885.981
2013-04-22,898.137
2013-04-23,921.178
2013-04-24,925.375
2013-04-25,928.895
2013-04-26,925.91
2013-04-29,951.896
2013-04-30,948.852
2013-05-01,949.5
2013-05-02,938.196
2013-05-03,952.613
2013-05-06,944.44
2013-05-07,960.311
2013-05-08,972.098
2013-05-09,958.284
2013-05-10,959.93
2013-05-13,955.152
2013-05-14,964.498
2013-05-15,964.047
2013-05-16,970.059
2013-05-17,966.361
2013-05-20,977.421
2013-05-21,973.691
2013-05-22,981.293
2013-05-23,953.958
2013-05-24,948.668
2013-05-27,963.891
2013-05-28,977.822
2013-05-29,971.09
2013-05-30,981.643
2013-05-31,964.891
2013-06-03,963.523
2013-06-04,969.128
2013-06-05,960.234
2013-06-06,943.098
2013-06-07,955.305
2013-06-10,945.213
2013-06-11,935.594
2013-06-12,924.824
2013-06-13,926.548
2013-06-14,931.913
2013-06-17,931.178
2013-06-18,932.526
2013-06-19,923.029
2013-06-20,879.334
2013-06-21,860.797
2013-06-24,858.474
2013-06-25,854.0
2013-06-26,866.657
2013-06-27,870.139
2013-06-28,859.224
2013-07-01,874.315
2013-07-02,868.029
2013-07-03,858.559
2013-07-04,883.642
2013-07-05,860.836
2013-07-08,876.968
2013-07-09,872.754
2013-07-10,870.699
2013-07-11,883.822
2013-07-12,870.5
2013-07-15,879.208
2013-07-16,881.188
2013-07-17,887.796
2013-07-18,906.369
2013-07-19,914.263
2013-07-22,924.249
2013-07-23,929.207
2013-07-24,943.749
2013-07-25,942.882
2013-07-26,944.008
2013-07-29,934.576
2013-07-30,949.748
2013-07-31,947.868
2013-08-01,964.938
2013-08-02,967.013
2013-08-05,960.515
2013-08-06,959.519
2013-08-07,970.253
2013-08-08,992.506
2013-08-09,992.688
2013-08-12,991.534
2013-08-13,993.859
2013-08-14,999.97
2013-08-15,998.839
2013-08-16,1018.506
2013-08-19,994.806
2013-08-20,986.105
2013-08-21,974.489
2013-08-22,996.564
2013-08-23,1004.983
2013-08-26,983.677
2013-08-27,963.172
2013-08-28,970.674
2013-08-29,969.684
2013-08-30,956.073
2013-09-02,973.488
2013-09-03,967.923
2013-09-04,959.712
2013-09-05,961.767
2013-09-06,976.26
2013-09-09,992.432
2013-09-10,998.38
2013-09-11,1012.993
2013-09-12,1010.71
2013-09-13,1008.912
2013-09-16,1025.412
2013-09-17,1026.49
2013-09-18,1030.269
2013-09-19,1060.556
2013-09-20,1052.587
2013-09-23,1053.32
2013-09-24,1061.486
2013-09-25,1063.174
2013-09-26,1049.375
2013-09-27,1041.503
2013-09-30,1029.344
2013-10-01,1060.381
2013-10-02,1072.674
2013-10-03,1069.241
2013-10-04,1082.055
2013-10-07,1086.31
2013-10-08,1084.363
2013-10-09,1089.513
2013-10-10,1106.764
2013-10-11,1112.142
2013-10-14,1115.863
2013-10-15,1114.157
2013-10-16,1130.324
2013-10-17,1139.998
2013-10-18,1147.674
2013-10-21,1144.767
2013-10-22,1159.393
2013-10-23,1136.28
2013-10-24,1152.316
2013-10-25,1137.153
2013-10-28,1134.336
2013-10-29,1158.196
2013-10-30,1155.408
2013-10-31,1152.495
2013-11-01,1132.205
2013-11-04,1143.406
2013-11-05,1126.473
2013-11-06,1141.342
2013-11-07,1104.14
2013-11-08,1105.981
2013-11-11,1119.621
2013-11-12,1115.613
2013-11-13,1098.723
2013-11-14,1107.036
2013-11-15,1103.51
2013-11-18,1132.423
2013-11-19,1111.639
2013-11-20,1103.809
2013-11-21,1110.361
2013-11-22,1113.394
2013-11-25,1109.042
2013-11-26,1111.663
2013-11-27,1121.22
2013-11-28,1133.937
2013-11-29,1131.487
2013-12-02,1108.801
2013-12-03,1089.422
2013-12-04,1083.692
2013-12-05,1071.948
2013-12-06,1082.178
2013-12-09,1094.143
2013-12-10,1094.663
2013-12-11,1079.394
2013-12-12,1066.678
2013-12-13,1064.681
2013-12-16,1093.718
2013-12-17,1073.494
2013-12-18,1087.123
2013-12-19,1098.783
2013-12-20,1106.138
2013-12-23,1117.339
2013-12-24,1114.119
2013-12-25,1114.119
2013-12-26,1116.197
2013-12-27,1138.869
2013-12-30,1142.52
2013-12-31,1139.625
2014-01-01,1139.625
2014-01-02,1126.923
2014-01-03,1134.568
2014-01-06,1144.966
2014-01-07,1155.39
2014-01-08,1153.73
2014-01-09,1155.652
2014-01-10,1166.789
2014-01-13,1170.348
2014-01-14,1173.979
2014-01-15,1185.403
2014-01-16,1176.719
2014-01-17,1179.207
2014-01-20,1181.292
2014-01-21,1180.932
2014-01-22,1182.574
2014-01-23,1185.333
2014-01-24,1157.292
2014-01-27,1155.277
2014-01-28,1162.0
2014-01-29,1153.804
2014-01-30,1152.142
2014-01-31,1145.6
2014-02-03,1119.571
2014-02-04,1124.176
2014-02-05,1128.998
2014-02-06,1159.841
2014-02-07,1172.527
2014-02-10,1173.7
2014-02-11,1187.306
2014-02-12,1194.89
2014-02-13,1199.564
2014-02-14,1220.614
2014-02-17,1223.3
2014-02-18,1229.83
2014-02-19,1227.705
2014-02-20,1225.788
2014-02-21,1224.26
2014-02-24,1227.987
2014-02-25,1226.753
2014-02-26,1214.334
2014-02-27,1209.48
2014-02-28,1227.265
2014-03-03,1183.473
2014-03-04,1222.227
2014-03-05,1238.688
2014-03-06,1253.78
2014-03-07,1243.161
2014-03-10,1252.616
2014-03-11,1257.324
2014-03-12,1258.482
2014-03-13,1248.269
2014-03-14,1233.89
2014-03-17,1264.855
2014-03-18,1276.181
2014-03-19,1272.578
2014-03-20,1268.694
2014-03-21,1263.526
2014-03-24,1243.547
2014-03-25,1255.94
2014-03-26,1272.64
2014-03-27,1272.907
2014-03-28,1293.853
2014-03-31,1305.899
2014-04-01,1319.211
2014-04-02,1302.622
2014-04-03,1315.949
2014-04-04,1324.906
2014-04-07,1319.142
2014-04-08,1305.864
2014-04-09,1311.795
2014-04-10,1300.91
2014-04-11,1289.263
2014-04-14,1292.544
2014-04-15,1264.381
2014-04-16,1305.688
2014-04-17,1313.005
2014-04-18,1313.005
2014-04-21,1310.015
2014-04-22,1329.877
2014-04-23,1316.855
2014-04-24,1325.254
2014-04-25,1302.588
2014-04-28,1307.478
2014-04-29,1333.648
2014-04-30,1327.017
2014-05-01,1327.017
2014-05-02,1326.196
2014-05-05,1318.886
2014-05-06,1316.922
2014-05-07,1300.952
2014-05-08,1324.644
2014-05-09,1296.206
2014-05-12,1301.674
2014-05-13,1281.748
2014-05-14,1279.936
2014-05-15,1235.554
2014-05-16,1248.266
2014-05-19,1246.4
2014-05-20,1246.897
2014-05-21,1258.212
2014-05-22,1243.861
2014-05-23,1263.807
2014-05-26,1310.108
2014-05-27,1299.939
2014-05-28,1309.947
2014-05-29,1307.691
2014-05-30,1316.212
2014-06-02,1323.886
2014-06-03,1317.664
2014-06-04,1316.082
2014-06-05,1336.478
2014-06-06,1360.639
2014-06-09,1364.162
2014-06-10,1372.423
2014-06-11,1345.834
2014-06-12,1345.118
2014-06-13,1345.967
2014-06-16,1347.577
2014-06-17,1353.219
2014-06-18,1355.929
2014-06-19,1367.63
2014-06-20,1350.271
2014-06-23,1339.722
2014-06-24,1330.839
2014-06-25,1315.689
2014-06-26,1306.798
2014-06-27,1306.239
2014-06-30,1309.386
2014-07-01,1326.361
2014-07-02,1329.595
2014-07-03,1337.805
2014-07-04,1316.202
2014-07-07,1299.923
2014-07-08,1266.985
2014-07-09,1280.396
2014-07-10,1253.978
2014-07-11,1261.056
2014-07-14,1268.752
2014-07-15,1245.894
2014-07-16,1281.92
2014-07-17,1251.131
2014-07-18,1258.884
2014-07-21,1241.317
2014-07-22,1263.69
2014-07-23,1262.374
2014-07-24,1287.331
2014-07-25,1273.108
2014-07-28,1266.752
2014-07-29,1273.838
2014-07-30,1257.941
2014-07-31,1239.085
2014-08-01,1231.44
2014-08-04,1232.774
2014-08-05,1207.831
2014-08-06,1175.223
2014-08-07,1153.35
2014-08-08,1161.83
2014-08-11,1174.413
2014-08-12,1168.51
2014-08-13,1178.386
2014-08-14,1174.999
2014-08-15,1175.219
2014-08-18,1181.842
2014-08-19,1177.774
2014-08-20,1173.353
2014-08-21,1196.892
2014-08-22,1185.824
2014-08-25,1210.313
2014-08-26,1225.817
2014-08-27,1231.748
2014-08-28,1204.846
2014-08-29,1211.192
2014-09-01,1201.507
2014-09-02,1205.651
2014-09-03,1229.622
2014-09-04,1248.075
2014-09-05,1245.156
2014-09-08,1238.754
2014-09-09,1227.72
2014-09-10,1228.517
2014-09-11,1228.445
2014-09-12,1226.044
2014-09-15,1213.89
2014-09-16,1211.635
2014-09-17,1231.965
2014-09-18,1229.375
2014-09-19,1212.907
2014-09-22,1200.796
2014-09-23,1185.137
2014-09-24,1200.256
2014-09-25,1180.085
2014-09-26,1197.594
2014-09-29,1181.376
2014-09-30,1197.039
2014-10-01,1182.388
2014-10-02,1140.781
2014-10-03,1145.629
2014-10-06,1145.031
2014-10-07,1130.279
2014-10-08,1128.22
2014-10-09,1115.912
2014-10-10,1098.062
2014-10-13,1099.976
2014-10-14,1100.169
2014-10-15,1059.692
2014-10-16,1048.613
2014-10-17,1081.683
2014-10-20,1073.396
2014-10-21,1098.221
2014-10-22,1104.829
2014-10-23,1113.517
2014-10-24,1118.652
2014-10-27,1095.838
2014-10-28,1125.35
2014-10-29,1110.718
2014-10-30,1101.215
2014-10-31,1127.24
2014-11-03,1098.526
2014-11-04,1081.219
2014-11-05,1101.751
2014-11-06,1089.586
2014-11-07,1076.889
2014-11-10,1089.223
2014-11-11,1087.865
2014-11-12,1060.674
2014-11-13,1064.355
2014-11-14,1075.236
2014-11-17,1087.091
2014-11-18,1100.278
2014-11-19,1102.41
2014-11-20,1092.305
2014-11-21,1123.871
2014-11-24,1124.756
2014-11-25,1133.399
2014-11-26,1132.036
2014-11-27,1135.981
