Date,ITALY Standard (Large+Mid Cap)
2005-11-10,916.362
2005-11-11,924.376
2005-11-14,921.686
2005-11-15,919.096
2005-11-16,918.17
2005-11-17,929.593
2005-11-18,932.291
2005-11-21,938.699
2005-11-22,938.312
2005-11-23,950.4
2005-11-24,947.822
2005-11-25,944.84
2005-11-28,944.871
2005-11-29,944.303
2005-11-30,940.064
2005-12-01,945.956
2005-12-02,947.553
2005-12-05,950.653
2005-12-06,957.176
2005-12-07,954.133
2005-12-08,964.602
2005-12-09,963.278
2005-12-12,974.695
2005-12-13,974.899
2005-12-14,984.352
2005-12-15,977.63
2005-12-16,988.76
2005-12-19,988.858
2005-12-20,986.116
2005-12-21,987.108
2005-12-22,992.223
2005-12-23,990.818
2005-12-26,990.818
2005-12-27,992.535
2005-12-28,997.549
2005-12-29,994.091
2005-12-30,983.049
2006-01-02,989.853
2006-01-03,1009.423
2006-01-04,1025.638
2006-01-05,1020.336
2006-01-06,1031.578
2006-01-09,1020.337
2006-01-10,1017.393
2006-01-11,1029.742
2006-01-12,1027.28
2006-01-13,1019.316
2006-01-16,1032.966
2006-01-17,1020.419
2006-01-18,1015.341
2006-01-19,1017.121
2006-01-20,1004.815
2006-01-23,1023.082
2006-01-24,1017.611
2006-01-25,1025.309
2006-01-26,1039.148
2006-01-27,1034.853
2006-01-30,1029.4
2006-01-31,1034.277
2006-02-01,1039.028
2006-02-02,1024.634
2006-02-03,1015.713
2006-02-06,1027.143
2006-02-07,1021.506
2006-02-08,1021.486
2006-02-09,1031.827
2006-02-10,1019.18
2006-02-13,1025.336
2006-02-14,1021.01
2006-02-15,1024.605
2006-02-16,1030.462
2006-02-17,1038.01
2006-02-20,1045.411
2006-02-21,1044.361
2006-02-22,1052.716
2006-02-23,1053.644
2006-02-24,1052.54
2006-02-27,1055.098
2006-02-28,1043.587
2006-03-01,1048.195
2006-03-02,1039.032
2006-03-03,1044.063
2006-03-06,1054.38
2006-03-07,1040.484
2006-03-08,1039.086
2006-03-09,1048.894
2006-03-10,1053.201
2006-03-13,1064.544
2006-03-14,1076.462
2006-03-15,1080.955
2006-03-16,1092.776
2006-03-17,1090.049
2006-03-20,1093.719
2006-03-21,1089.221
2006-03-22,1087.03
2006-03-23,1068.636
2006-03-24,1069.581
2006-03-27,1057.732
2006-03-28,1055.496
2006-03-29,1054.858
2006-03-30,1080.712
2006-03-31,1068.84
2006-04-03,1079.267
2006-04-04,1085.842
2006-04-05,1097.93
2006-04-06,1092.67
2006-04-07,1071.964
2006-04-10,1085.314
2006-04-11,1064.192
2006-04-12,1063.701
2006-04-13,1059.235
2006-04-14,1059.235
2006-04-17,1076.058
2006-04-18,1072.462
2006-04-19,1092.58
2006-04-20,1098.525
2006-04-21,1104.926
2006-04-24,1100.707
2006-04-25,1104.833
2006-04-26,1116.557
2006-04-27,1119.361
2006-04-28,1115.143
2006-05-01,1117.091
2006-05-02,1130.251
2006-05-03,1120.143
2006-05-04,1133.485
2006-05-05,1146.126
2006-05-08,1148.22
2006-05-09,1159.81
2006-05-10,1159.895
2006-05-11,1159.094
2006-05-12,1146.982
2006-05-15,1128.981
2006-05-16,1132.506
2006-05-17,1095.931
2006-05-18,1097.548
2006-05-19,1092.971
2006-05-22,1076.459
2006-05-23,1093.778
2006-05-24,1079.789
2006-05-25,1096.737
2006-05-26,1103.429
2006-05-29,1105.135
2006-05-30,1094.498
2006-05-31,1110.91
2006-06-01,1114.67
2006-06-02,1122.838
2006-06-05,1121.263
2006-06-06,1092.757
2006-06-07,1099.447
2006-06-08,1065.803
2006-06-09,1080.215
2006-06-12,1064.394
2006-06-13,1047.82
2006-06-14,1048.873
2006-06-15,1067.152
2006-06-16,1060.149
2006-06-19,1057.948
2006-06-20,1064.757
2006-06-21,1075.4
2006-06-22,1072.302
2006-06-23,1070.451
2006-06-26,1069.431
2006-06-27,1068.081
2006-06-28,1065.299
2006-06-29,1081.121
2006-06-30,1113.786
2006-07-03,1122.079
2006-07-04,1124.032
2006-07-05,1103.043
2006-07-06,1114.89
2006-07-07,1117.379
2006-07-10,1115.459
2006-07-11,1105.509
2006-07-12,1102.197
2006-07-13,1087.684
2006-07-14,1073.077
2006-07-17,1058.721
2006-07-18,1053.175
2006-07-19,1081.781
2006-07-20,1086.31
2006-07-21,1082.848
2006-07-24,1094.125
2006-07-25,1089.347
2006-07-26,1092.338
2006-07-27,1112.327
2006-07-28,1122.088
2006-07-31,1118.87
2006-08-01,1107.367
2006-08-02,1126.294
2006-08-03,1116.505
2006-08-04,1138.313
2006-08-07,1124.112
2006-08-08,1125.904
2006-08-09,1137.048
2006-08-10,1120.635
2006-08-11,1119.576
2006-08-14,1124.732
2006-08-15,1128.439
2006-08-16,1146.828
2006-08-17,1152.856
2006-08-18,1151.428
2006-08-21,1156.893
2006-08-22,1152.062
2006-08-23,1141.716
2006-08-24,1156.391
2006-08-25,1153.247
2006-08-28,1158.887
2006-08-29,1155.489
2006-08-30,1168.921
2006-08-31,1165.133
2006-09-01,1172.174
2006-09-04,1179.86
2006-09-05,1171.949
2006-09-06,1161.422
2006-09-07,1151.48
2006-09-08,1150.934
2006-09-11,1148.71
2006-09-12,1155.298
2006-09-13,1154.73
2006-09-14,1158.765
2006-09-15,1147.354
2006-09-18,1150.227
2006-09-19,1144.337
2006-09-20,1155.892
2006-09-21,1163.201
2006-09-22,1159.113
2006-09-25,1152.5
2006-09-26,1155.423
2006-09-27,1161.505
2006-09-28,1162.974
2006-09-29,1163.437
2006-10-02,1169.543
2006-10-03,1168.002
2006-10-04,1172.087
2006-10-05,1179.567
2006-10-06,1169.915
2006-10-09,1175.013
2006-10-10,1177.06
2006-10-11,1185.314
2006-10-12,1187.601
2006-10-13,1179.898
2006-10-16,1182.944
2006-10-17,1171.475
2006-10-18,1179.184
2006-10-19,1185.033
2006-10-20,1186.205
2006-10-23,1182.15
2006-10-24,1179.951
2006-10-25,1187.66
2006-10-26,1191.53
2006-10-27,1197.847
2006-10-30,1199.938
2006-10-31,1209.778
2006-11-01,1216.774
2006-11-02,1210.728
2006-11-03,1211.489
2006-11-06,1223.63
2006-11-07,1235.733
2006-11-08,1232.813
2006-11-09,1232.655
2006-11-10,1244.364
2006-11-13,1242.738
2006-11-14,1240.077
2006-11-15,1249.521
2006-11-16,1249.017
2006-11-17,1247.021
2006-11-20,1249.875
2006-11-21,1252.109
2006-11-22,1263.793
2006-11-23,1265.536
2006-11-24,1272.177
2006-11-27,1256.658
2006-11-28,1261.899
2006-11-29,1276.272
2006-11-30,1276.465
2006-12-01,1272.623
2006-12-04,1278.249
2006-12-05,1283.531
2006-12-06,1286.609
2006-12-07,1290.162
2006-12-08,1291.775
2006-12-11,1288.579
2006-12-12,1291.022
2006-12-13,1294.0
2006-12-14,1289.201
2006-12-15,1289.61
2006-12-18,1286.486
2006-12-19,1292.556
2006-12-20,1295.14
2006-12-21,1291.961
2006-12-22,1278.069
2006-12-25,1278.069
2006-12-26,1276.077
2006-12-27,1291.997
2006-12-28,1296.409
2006-12-29,1302.451
2007-01-01,1302.451
2007-01-02,1326.262
2007-01-03,1320.014
2007-01-04,1303.878
2007-01-05,1286.953
2007-01-08,1284.745
2007-01-09,1286.847
2007-01-10,1272.704
2007-01-11,1285.155
2007-01-12,1294.42
2007-01-15,1301.531
2007-01-16,1296.139
2007-01-17,1287.067
2007-01-18,1286.428
2007-01-19,1298.375
2007-01-22,1295.995
2007-01-23,1306.531
2007-01-24,1313.156
2007-01-25,1310.561
2007-01-26,1294.323
2007-01-29,1297.871
2007-01-30,1301.681
2007-01-31,1301.651
2007-02-01,1311.901
2007-02-02,1312.202
2007-02-05,1310.145
2007-02-06,1310.016
2007-02-07,1323.066
2007-02-08,1314.196
2007-02-09,1317.79
2007-02-12,1306.959
2007-02-13,1318.284
2007-02-14,1336.885
2007-02-15,1338.383
2007-02-16,1336.572
2007-02-19,1341.929
2007-02-20,1331.504
2007-02-21,1317.577
2007-02-22,1319.963
2007-02-23,1325.206
2007-02-26,1335.801
2007-02-27,1306.16
2007-02-28,1287.604
2007-03-01,1268.451
2007-03-02,1265.339
2007-03-05,1246.196
2007-03-06,1253.034
2007-03-07,1256.707
2007-03-08,1270.382
2007-03-09,1267.071
2007-03-12,1267.64
2007-03-13,1258.382
2007-03-14,1230.821
2007-03-15,1253.077
2007-03-16,1256.524
2007-03-19,1274.564
2007-03-20,1274.416
2007-03-21,1282.037
2007-03-22,1313.064
2007-03-23,1315.129
2007-03-26,1303.789
2007-03-27,1304.652
2007-03-28,1301.945
2007-03-29,1316.064
2007-03-30,1314.043
2007-04-02,1330.046
2007-04-03,1342.158
2007-04-04,1342.622
2007-04-05,1350.411
2007-04-06,1350.411
2007-04-09,1343.376
2007-04-10,1363.713
2007-04-11,1360.175
2007-04-12,1363.151
2007-04-13,1372.722
2007-04-16,1389.666
2007-04-17,1392.895
2007-04-18,1388.809
2007-04-19,1381.289
2007-04-20,1397.75
2007-04-23,1396.051
2007-04-24,1395.676
2007-04-25,1414.538
2007-04-26,1412.778
2007-04-27,1411.408
2007-04-30,1414.372
2007-05-01,1409.087
2007-05-02,1411.712
2007-05-03,1403.149
2007-05-04,1414.092
2007-05-07,1418.342
2007-05-08,1399.016
2007-05-09,1408.68
2007-05-10,1391.18
2007-05-11,1399.014
2007-05-14,1401.32
2007-05-15,1419.973
2007-05-16,1410.96
2007-05-17,1408.343
2007-05-18,1420.331
2007-05-21,1410.405
2007-05-22,1405.246
2007-05-23,1417.118
2007-05-24,1391.209
2007-05-25,1395.227
2007-05-28,1400.09
2007-05-29,1396.135
2007-05-30,1390.449
2007-05-31,1395.981
2007-06-01,1390.007
2007-06-04,1387.49
2007-06-05,1397.033
2007-06-06,1374.746
2007-06-07,1359.141
2007-06-08,1341.845
2007-06-11,1343.839
2007-06-12,1336.141
2007-06-13,1343.359
2007-06-14,1366.138
2007-06-15,1387.276
2007-06-18,1384.956
2007-06-19,1390.881
2007-06-20,1390.37
2007-06-21,1376.155
2007-06-22,1369.884
2007-06-25,1370.863
2007-06-26,1356.163
2007-06-27,1346.963
2007-06-28,1357.818
2007-06-29,1369.645
2007-07-02,1383.756
2007-07-03,1394.764
2007-07-04,1396.434
2007-07-05,1382.385
2007-07-06,1392.576
2007-07-09,1401.027
2007-07-10,1393.706
2007-07-11,1390.529
2007-07-12,1400.728
2007-07-13,1407.465
2007-07-16,1410.833
2007-07-17,1404.142
2007-07-18,1395.605
2007-07-19,1408.938
2007-07-20,1389.494
2007-07-23,1395.984
2007-07-24,1371.196
2007-07-25,1345.616
2007-07-26,1318.502
2007-07-27,1307.977
2007-07-30,1308.001
2007-07-31,1330.375
2007-08-01,1302.114
2007-08-02,1312.501
2007-08-03,1310.633
2007-08-06,1305.4
2007-08-07,1326.247
2007-08-08,1355.918
2007-08-09,1325.293
2007-08-10,1287.136
2007-08-13,1299.656
2007-08-14,1284.366
2007-08-15,1274.713
2007-08-16,1228.927
2007-08-17,1264.168
2007-08-20,1266.777
2007-08-21,1269.06
2007-08-22,1293.05
2007-08-23,1303.67
2007-08-24,1317.539
2007-08-27,1317.671
2007-08-28,1292.299
2007-08-29,1302.875
2007-08-30,1312.966
2007-08-31,1324.544
2007-09-03,1325.654
2007-09-04,1324.848
2007-09-05,1299.083
2007-09-06,1306.611
2007-09-07,1283.141
2007-09-10,1284.615
2007-09-11,1302.859
2007-09-12,1313.819
2007-09-13,1327.113
2007-09-14,1315.831
2007-09-17,1303.647
2007-09-18,1325.424
2007-09-19,1363.14
2007-09-20,1364.555
2007-09-21,1364.614
2007-09-24,1366.137
2007-09-25,1359.537
2007-09-26,1371.682
2007-09-27,1374.198
2007-09-28,1374.137
2007-10-01,1394.39
2007-10-02,1386.659
2007-10-03,1385.119
2007-10-04,1388.934
2007-10-05,1397.043
2007-10-08,1385.067
2007-10-09,1400.772
2007-10-10,1401.868
2007-10-11,1413.628
2007-10-12,1411.111
2007-10-15,1397.006
2007-10-16,1385.782
2007-10-17,1383.674
2007-10-18,1381.071
2007-10-19,1378.578
2007-10-22,1350.932
2007-10-23,1365.271
2007-10-24,1357.317
2007-10-25,1382.305
2007-10-26,1399.616
2007-10-29,1406.061
2007-10-30,1408.669
2007-10-31,1424.59
2007-11-01,1393.839
2007-11-02,1397.593
2007-11-05,1387.793
2007-11-06,1395.241
2007-11-07,1401.745
2007-11-08,1378.758
2007-11-09,1352.142
2007-11-12,1351.497
2007-11-13,1367.301
2007-11-14,1380.738
2007-11-15,1370.255
2007-11-16,1376.33
2007-11-19,1351.126
2007-11-20,1374.263
2007-11-21,1358.391
2007-11-22,1362.192
2007-11-23,1380.261
2007-11-26,1372.806
2007-11-27,1373.703
2007-11-28,1390.758
2007-11-29,1396.113
2007-11-30,1401.81
2007-12-03,1394.019
2007-12-04,1392.457
2007-12-05,1405.959
2007-12-06,1403.621
2007-12-07,1414.166
2007-12-10,1426.262
2007-12-11,1418.984
2007-12-12,1418.505
2007-12-13,1388.339
2007-12-14,1374.631
2007-12-17,1348.036
2007-12-18,1350.277
2007-12-19,1339.409
2007-12-20,1330.801
2007-12-21,1342.982
2007-12-24,1345.972
2007-12-25,1345.972
2007-12-26,1355.223
2007-12-27,1368.871
2007-12-28,1389.279
2007-12-31,1381.342
2008-01-01,1381.342
2008-01-02,1373.73
2008-01-03,1374.762
2008-01-04,1357.538
2008-01-07,1359.572
2008-01-08,1358.217
2008-01-09,1345.335
2008-01-10,1350.488
2008-01-11,1358.981
2008-01-14,1371.793
2008-01-15,1339.429
2008-01-16,1323.35
2008-01-17,1308.658
2008-01-18,1288.206
2008-01-21,1210.418
2008-01-22,1233.274
2008-01-23,1179.084
2008-01-24,1236.771
2008-01-25,1234.998
2008-01-28,1244.236
2008-01-29,1252.635
2008-01-30,1245.72
2008-01-31,1247.12
2008-02-01,1260.756
2008-02-04,1264.496
2008-02-05,1210.541
2008-02-06,1220.064
2008-02-07,1185.862
2008-02-08,1179.157
2008-02-11,1168.314
2008-02-12,1212.002
2008-02-13,1218.764
2008-02-14,1225.021
2008-02-15,1209.568
2008-02-18,1220.492
2008-02-19,1233.538
2008-02-20,1213.374
2008-02-21,1225.55
2008-02-22,1210.918
2008-02-25,1229.564
2008-02-26,1251.518
2008-02-27,1272.469
2008-02-28,1262.986
2008-02-29,1244.538
2008-03-03,1230.741
2008-03-04,1212.878
2008-03-05,1244.882
2008-03-06,1229.002
2008-03-07,1203.356
2008-03-10,1190.528
2008-03-11,1210.624
2008-03-12,1223.301
2008-03-13,1211.256
2008-03-14,1201.951
2008-03-17,1173.389
2008-03-18,1208.26
2008-03-19,1174.85
2008-03-20,1137.998
2008-03-21,1137.998
2008-03-24,1136.374
2008-03-25,1193.424
2008-03-26,1199.836
2008-03-27,1217.625
2008-03-28,1215.882
2008-03-31,1219.465
2008-04-01,1235.085
2008-04-02,1259.056
2008-04-03,1260.378
2008-04-04,1278.99
2008-04-07,1287.333
2008-04-08,1288.775
2008-04-09,1294.221
2008-04-10,1291.187
2008-04-11,1281.406
2008-04-14,1267.374
2008-04-15,1261.993
2008-04-16,1293.652
2008-04-17,1285.682
2008-04-18,1298.582
2008-04-21,1308.8
2008-04-22,1307.501
2008-04-23,1297.702
2008-04-24,1289.794
2008-04-25,1303.195
2008-04-28,1298.645
2008-04-29,1291.883
2008-04-30,1293.88
2008-05-01,1284.032
2008-05-02,1301.057
2008-05-05,1306.755
2008-05-06,1304.278
2008-05-07,1300.134
2008-05-08,1284.854
2008-05-09,1273.775
2008-05-12,1280.529
2008-05-13,1280.778
2008-05-14,1295.809
2008-05-15,1296.336
2008-05-16,1308.931
2008-05-19,1307.145
2008-05-20,1296.676
2008-05-21,1307.109
2008-05-22,1311.138
2008-05-23,1300.835
2008-05-26,1297.453
2008-05-27,1291.652
2008-05-28,1283.367
2008-05-29,1275.756
2008-05-30,1293.219
2008-06-02,1273.025
2008-06-03,1269.583
2008-06-04,1256.947
2008-06-05,1265.73
2008-06-06,1250.577
2008-06-09,1249.329
2008-06-10,1213.771
2008-06-11,1193.855
2008-06-12,1189.979
2008-06-13,1186.841
2008-06-16,1191.456
2008-06-17,1200.825
2008-06-18,1182.313
2008-06-19,1173.053
2008-06-20,1162.712
2008-06-23,1152.818
2008-06-24,1154.711
2008-06-25,1170.085
2008-06-26,1157.387
2008-06-27,1148.676
2008-06-30,1154.267
2008-07-01,1133.447
2008-07-02,1150.943
2008-07-03,1145.041
2008-07-04,1122.848
2008-07-07,1133.003
2008-07-08,1113.34
2008-07-09,1133.358
2008-07-10,1123.747
2008-07-11,1101.665
2008-07-14,1102.185
2008-07-15,1079.57
2008-07-16,1073.875
2008-07-17,1096.615
2008-07-18,1112.717
2008-07-21,1117.328
2008-07-22,1118.352
2008-07-23,1131.171
2008-07-24,1123.128
2008-07-25,1123.193
2008-07-28,1116.283
2008-07-29,1100.378
2008-07-30,1102.618
2008-07-31,1102.027
2008-08-01,1091.01
2008-08-04,1082.085
2008-08-05,1108.009
2008-08-06,1111.697
2008-08-07,1113.319
2008-08-08,1085.88
2008-08-11,1103.131
2008-08-12,1090.434
2008-08-13,1066.188
2008-08-14,1068.942
2008-08-15,1054.017
2008-08-18,1058.468
2008-08-19,1035.514
2008-08-20,1032.337
2008-08-21,1028.232
2008-08-22,1036.156
2008-08-25,1026.558
2008-08-26,1019.567
2008-08-27,1022.775
2008-08-28,1047.02
2008-08-29,1054.336
2008-09-01,1043.641
2008-09-02,1053.298
2008-09-03,1043.164
2008-09-04,1009.421
2008-09-05,978.5
2008-09-08,1004.132
2008-09-09,993.202
2008-09-10,980.891
2008-09-11,967.123
2008-09-12,999.896
2008-09-15,963.092
2008-09-16,931.451
2008-09-17,915.18
2008-09-18,915.92
2008-09-19,997.176
2008-09-22,1000.243
2008-09-23,994.43
2008-09-24,986.935
2008-09-25,1011.014
2008-09-26,992.946
2008-09-29,933.161
2008-09-30,898.143
2008-10-01,900.562
2008-10-02,872.595
2008-10-03,895.022
2008-10-06,802.695
2008-10-07,802.092
2008-10-08,755.508
2008-10-09,740.9
2008-10-10,681.052
2008-10-13,764.664
2008-10-14,796.83
2008-10-15,751.969
2008-10-16,693.666
2008-10-17,729.647
2008-10-20,740.228
2008-10-21,723.453
2008-10-22,682.937
2008-10-23,682.429
2008-10-24,638.682
2008-10-27,600.338
2008-10-28,586.095
2008-10-29,663.933
2008-10-30,675.308
2008-10-31,686.118
2008-11-03,697.231
2008-11-04,756.872
2008-11-05,751.038
2008-11-06,698.543
2008-11-07,708.605
2008-11-10,715.059
2008-11-11,657.387
2008-11-12,639.895
2008-11-13,649.083
2008-11-14,669.813
2008-11-17,642.454
2008-11-18,644.746
2008-11-19,627.689
2008-11-20,607.736
2008-11-21,588.343
2008-11-24,651.587
2008-11-25,656.861
2008-11-26,655.377
2008-11-27,661.627
2008-11-28,647.033
2008-12-01,602.513
2008-12-02,620.669
2008-12-03,619.142
2008-12-04,615.402
2008-12-05,579.538
2008-12-08,637.055
2008-12-09,644.752
2008-12-10,656.424
2008-12-11,664.807
2008-12-12,655.051
2008-12-15,665.805
2008-12-16,678.923
2008-12-17,710.308
2008-12-18,724.911
2008-12-19,698.476
2008-12-22,683.43
2008-12-23,681.022
2008-12-24,683.195
2008-12-25,683.195
2008-12-26,686.492
2008-12-29,697.006
2008-12-30,703.128
2008-12-31,690.998
2009-01-01,690.998
2009-01-02,711.995
2009-01-05,708.431
2009-01-06,709.989
2009-01-07,717.636
2009-01-08,723.768
2009-01-09,695.767
2009-01-12,680.647
2009-01-13,657.299
2009-01-14,633.534
2009-01-15,617.657
2009-01-16,638.043
2009-01-19,623.701
2009-01-20,603.034
2009-01-21,589.583
2009-01-22,584.098
2009-01-23,575.318
2009-01-26,607.757
2009-01-27,607.165
2009-01-28,627.365
2009-01-29,613.453
2009-01-30,594.806
2009-02-02,580.97
2009-02-03,595.965
2009-02-04,603.772
2009-02-05,602.145
2009-02-06,616.592
2009-02-09,633.889
2009-02-10,618.158
2009-02-11,605.928
2009-02-12,587.303
2009-02-13,596.816
2009-02-16,583.047
2009-02-17,551.874
2009-02-18,545.714
2009-02-19,550.398
2009-02-20,516.459
2009-02-23,516.562
2009-02-24,518.17
2009-02-25,509.159
2009-02-26,525.815
2009-02-27,513.024
2009-03-02,476.848
2009-03-03,463.514
2009-03-04,473.772
2009-03-05,445.186
2009-03-06,428.185
2009-03-09,419.708
2009-03-10,452.773
2009-03-11,454.165
2009-03-12,467.273
2009-03-13,468.132
2009-03-16,482.785
2009-03-17,478.488
2009-03-18,494.676
2009-03-19,529.352
2009-03-20,530.284
2009-03-23,558.596
2009-03-24,557.557
2009-03-25,573.802
2009-03-26,581.12
2009-03-27,564.502
2009-03-30,523.847
2009-03-31,548.809
2009-04-01,552.106
2009-04-02,587.284
2009-04-03,586.795
2009-04-06,578.499
2009-04-07,569.661
2009-04-08,579.079
2009-04-09,590.97
2009-04-10,590.97
2009-04-13,595.981
2009-04-14,604.722
2009-04-15,600.881
2009-04-16,612.33
2009-04-17,616.908
2009-04-20,587.272
2009-04-21,587.51
2009-04-22,603.338
2009-04-23,607.168
2009-04-24,635.242
2009-04-27,634.081
2009-04-28,622.86
2009-04-29,645.17
2009-04-30,653.126
2009-05-01,653.225
2009-05-04,677.604
2009-05-05,673.589
2009-05-06,684.248
2009-05-07,680.774
2009-05-08,708.111
2009-05-11,705.114
2009-05-12,712.645
2009-05-13,680.643
2009-05-14,675.417
2009-05-15,685.182
2009-05-18,704.672
2009-05-19,716.446
2009-05-20,738.665
2009-05-21,715.923
2009-05-22,731.424
2009-05-25,730.62
2009-05-26,742.524
2009-05-27,739.608
2009-05-28,736.265
2009-05-29,737.754
2009-06-01,759.881
2009-06-02,766.963
2009-06-03,745.943
2009-06-04,746.652
2009-06-05,739.027
2009-06-08,721.181
2009-06-09,735.34
2009-06-10,742.982
2009-06-11,757.563
2009-06-12,745.782
2009-06-15,716.826
2009-06-16,713.237
2009-06-17,693.085
2009-06-18,705.11
2009-06-19,708.936
2009-06-22,682.472
2009-06-23,685.586
2009-06-24,707.426
2009-06-25,696.792
2009-06-26,701.745
2009-06-29,710.418
2009-06-30,707.83
2009-07-01,727.619
2009-07-02,703.506
2009-07-03,702.968
2009-07-06,684.283
2009-07-07,678.749
2009-07-08,660.818
2009-07-09,671.95
2009-07-10,658.755
2009-07-13,672.285
2009-07-14,680.156
2009-07-15,711.721
2009-07-16,717.593
2009-07-17,719.306
2009-07-20,733.521
2009-07-21,745.831
2009-07-22,748.06
2009-07-23,762.133
2009-07-24,755.93
2009-07-27,765.482
2009-07-28,750.131
2009-07-29,753.065
2009-07-30,772.909
2009-07-31,766.867
2009-08-03,792.018
2009-08-04,791.732
2009-08-05,790.18
2009-08-06,793.951
2009-08-07,794.906
2009-08-10,798.445
2009-08-11,785.603
2009-08-12,799.775
2009-08-13,814.191
2009-08-14,801.217
2009-08-17,771.036
2009-08-18,783.229
2009-08-19,786.52
2009-08-20,796.704
2009-08-21,818.796
2009-08-24,835.67
2009-08-25,841.178
2009-08-26,837.887
2009-08-27,834.154
2009-08-28,848.251
2009-08-31,838.457
2009-09-01,819.012
2009-09-02,809.787
2009-09-03,816.846
2009-09-04,825.257
2009-09-07,843.227
2009-09-08,853.733
2009-09-09,868.754
2009-09-10,869.369
2009-09-11,878.937
2009-09-14,880.388
2009-09-15,881.876
2009-09-16,900.416
2009-09-17,907.916
2009-09-18,902.972
2009-09-21,884.96
2009-09-22,893.648
2009-09-23,898.752
2009-09-24,884.349
2009-09-25,890.039
2009-09-28,899.681
2009-09-29,897.443
2009-09-30,898.62
2009-10-01,879.323
2009-10-02,867.143
2009-10-05,875.005
2009-10-06,906.274
2009-10-07,900.318
2009-10-08,914.311
2009-10-09,917.714
2009-10-12,934.352
2009-10-13,927.315
2009-10-14,948.619
2009-10-15,950.714
2009-10-16,940.469
2009-10-19,955.799
2009-10-20,948.131
2009-10-21,950.755
2009-10-22,937.83
2009-10-23,923.191
2009-10-26,902.32
2009-10-27,888.899
2009-10-28,865.5
2009-10-29,885.429
2009-10-30,854.27
2009-11-02,868.021
2009-11-03,845.981
2009-11-04,871.937
2009-11-05,883.015
2009-11-06,880.483
2009-11-09,908.775
2009-11-10,904.182
2009-11-11,914.028
2009-11-12,905.353
2009-11-13,908.134
2009-11-16,926.231
2009-11-17,908.949
2009-11-18,914.868
2009-11-19,889.166
2009-11-20,876.471
2009-11-23,903.675
2009-11-24,891.528
2009-11-25,899.354
2009-11-26,863.759
2009-11-27,873.639
2009-11-30,865.306
2009-12-01,894.858
2009-12-02,894.517
2009-12-03,896.172
2009-12-04,896.266
2009-12-07,887.223
2009-12-08,866.479
2009-12-09,860.65
2009-12-10,864.724
2009-12-11,860.147
2009-12-14,870.837
2009-12-15,863.504
2009-12-16,875.074
2009-12-17,853.901
2009-12-18,841.294
2009-12-21,854.0
2009-12-22,857.964
2009-12-23,868.539
2009-12-24,870.024
2009-12-25,870.024
2009-12-28,879.147
2009-12-29,882.955
2009-12-30,871.77
2009-12-31,874.605
2010-01-01,874.605
2010-01-04,891.219
2010-01-05,891.105
2010-01-06,892.072
2010-01-07,891.548
2010-01-08,894.689
2010-01-11,907.589
2010-01-12,899.502
2010-01-13,900.059
2010-01-14,903.614
2010-01-15,885.059
2010-01-18,887.703
2010-01-19,888.445
2010-01-20,856.902
2010-01-21,844.068
2010-01-22,837.831
2010-01-25,831.518
2010-01-26,827.174
2010-01-27,811.627
2010-01-28,792.443
2010-01-29,800.596
2010-02-01,803.803
2010-02-02,822.401
2010-02-03,810.792
2010-02-04,775.823
2010-02-05,748.561
2010-02-08,754.829
2010-02-09,753.774
2010-02-10,766.459
2010-02-11,755.745
2010-02-12,755.005
2010-02-15,757.399
2010-02-16,769.632
2010-02-17,778.752
2010-02-18,778.812
2010-02-19,774.977
2010-02-22,776.685
2010-02-23,758.386
2010-02-24,764.697
2010-02-25,741.309
2010-02-26,755.857
2010-03-01,755.286
2010-03-02,763.915
2010-03-03,782.104
2010-03-04,780.236
2010-03-05,795.46
2010-03-08,803.038
2010-03-09,797.8
2010-03-10,812.717
2010-03-11,810.133
2010-03-12,815.225
2010-03-15,801.941
2010-03-16,817.086
2010-03-17,825.293
2010-03-18,812.911
2010-03-19,805.403
2010-03-22,803.293
2010-03-23,808.646
2010-03-24,798.014
2010-03-25,805.494
2010-03-26,809.639
2010-03-29,815.221
2010-03-30,809.503
2010-03-31,810.898
2010-04-01,823.341
2010-04-02,823.341
2010-04-05,821.456
2010-04-06,818.757
2010-04-07,809.049
2010-04-08,798.898
2010-04-09,814.448
2010-04-12,831.303
2010-04-13,825.543
2010-04-14,838.922
2010-04-15,837.739
2010-04-16,815.938
2010-04-19,806.159
2010-04-20,822.95
2010-04-21,810.755
2010-04-22,790.551
2010-04-23,798.817
2010-04-26,798.202
2010-04-27,772.332
2010-04-28,747.563
2010-04-29,756.645
2010-04-30,754.976
2010-05-03,750.109
2010-05-04,708.312
2010-05-05,691.077
2010-05-06,653.304
2010-05-07,629.515
2010-05-10,709.156
2010-05-11,698.735
2010-05-12,703.392
2010-05-13,691.847
2010-05-14,648.44
2010-05-17,645.72
2010-05-18,663.426
2010-05-19,639.173
2010-05-20,628.608
2010-05-21,647.629
2010-05-24,631.547
2010-05-25,603.981
2010-05-26,615.437
2010-05-27,645.386
2010-05-28,643.903
2010-05-31,642.144
2010-06-01,635.359
2010-06-02,627.399
2010-06-03,637.656
2010-06-04,604.933
2010-06-07,596.223
2010-06-08,594.208
2010-06-09,610.853
2010-06-10,628.187
2010-06-11,636.481
2010-06-14,663.421
2010-06-15,677.74
2010-06-16,678.345
2010-06-17,680.574
2010-06-18,687.59
2010-06-21,692.276
2010-06-22,680.695
2010-06-23,669.984
2010-06-24,660.182
2010-06-25,658.973
