Date,GERMANY GROWTH Standard (Large+Mid Cap)
2009-12-24,2269.105
2009-12-25,2269.105
2009-12-28,2282.96
2009-12-29,2288.336
2009-12-30,2261.06
2009-12-31,2268.412
2010-01-01,2268.412
2010-01-04,2308.705
2010-01-05,2296.738
2010-01-06,2301.401
2010-01-07,2289.388
2010-01-08,2282.983
2010-01-11,2324.219
2010-01-12,2285.077
2010-01-13,2298.288
2010-01-14,2322.073
2010-01-15,2261.314
2010-01-18,2282.077
2010-01-19,2278.916
2010-01-20,2209.924
2010-01-21,2146.399
2010-01-22,2137.58
2010-01-25,2115.335
2010-01-26,2109.958
2010-01-27,2082.1
2010-01-28,2034.609
2010-01-29,2062.142
2010-02-01,2075.142
2010-02-02,2100.861
2010-02-03,2088.495
2010-02-04,2024.835
2010-02-05,1969.727
2010-02-08,1987.113
2010-02-09,1996.104
2010-02-10,1998.448
2010-02-11,1975.161
2010-02-12,1978.5
2010-02-15,1971.214
2010-02-16,2015.697
2010-02-17,2026.326
2010-02-18,2022.93
2010-02-19,2028.542
2010-02-22,2022.106
2010-02-23,1991.843
2010-02-24,1998.644
2010-02-25,1957.075
2010-02-26,1993.699
2010-03-01,2017.415
2010-03-02,2057.3
2010-03-03,2085.268
2010-03-04,2072.011
2010-03-05,2098.874
2010-03-08,2097.718
2010-03-09,2088.777
2010-03-10,2116.65
2010-03-11,2113.471
2010-03-12,2129.746
2010-03-15,2100.751
2010-03-16,2139.669
2010-03-17,2148.3
2010-03-18,2125.927
2010-03-19,2106.011
2010-03-22,2112.577
2010-03-23,2125.98
2010-03-24,2105.287
2010-03-25,2128.97
2010-03-26,2126.401
2010-03-29,2144.707
2010-03-30,2126.933
2010-03-31,2150.912
2010-04-01,2177.17
2010-04-02,2177.17
2010-04-05,2172.185
2010-04-06,2147.835
2010-04-07,2135.477
2010-04-08,2124.919
2010-04-09,2160.096
2010-04-12,2179.644
2010-04-13,2182.271
2010-04-14,2212.437
2010-04-15,2202.584
2010-04-16,2172.647
2010-04-19,2157.1
2010-04-20,2206.501
2010-04-21,2193.585
2010-04-22,2163.219
2010-04-23,2225.636
2010-04-26,2242.608
2010-04-27,2185.869
2010-04-28,2138.268
2010-04-29,2165.195
2010-04-30,2167.326
2010-05-03,2154.54
2010-05-04,2070.045
2010-05-05,2025.61
2010-05-06,1995.965
2010-05-07,1927.29
2010-05-10,2041.449
2010-05-11,2030.281
2010-05-12,2073.376
2010-05-13,2081.256
2010-05-14,2006.058
2010-05-17,1994.369
2010-05-18,2021.617
2010-05-19,1963.156
2010-05-20,1915.753
2010-05-21,1938.236
2010-05-24,1910.486
2010-05-25,1836.777
2010-05-26,1869.559
2010-05-27,1926.653
2010-05-28,1941.634
2010-05-31,1948.017
2010-06-01,1954.784
2010-06-02,1947.372
2010-06-03,1976.87
2010-06-04,1914.197
2010-06-07,1885.983
2010-06-08,1882.812
2010-06-09,1949.58
2010-06-10,1992.596
2010-06-11,1981.932
2010-06-14,2034.38
2010-06-15,2048.949
2010-06-16,2044.544
2010-06-17,2067.685
2010-06-18,2079.102
2010-06-21,2107.315
2010-06-22,2085.394
2010-06-23,2057.01
2010-06-24,2035.157
2010-06-25,2015.72
2010-06-28,2051.135
2010-06-29,1961.302
2010-06-30,1976.554
2010-07-01,1965.281
2010-07-02,1979.623
2010-07-05,1963.894
2010-07-06,2025.787
2010-07-07,2035.77
2010-07-08,2044.344
2010-07-09,2049.316
2010-07-12,2044.685
2010-07-13,2105.024
2010-07-14,2120.18
2010-07-15,2127.593
2010-07-16,2112.595
2010-07-19,2101.691
2010-07-20,2067.076
2010-07-21,2066.989
2010-07-22,2130.951
2010-07-23,2126.386
2010-07-26,2151.802
2010-07-27,2151.206
2010-07-28,2145.564
2010-07-29,2135.604
2010-07-30,2126.874
2010-08-02,2193.955
2010-08-03,2207.583
2010-08-04,2198.822
2010-08-05,2210.61
2010-08-06,2203.592
2010-08-09,2227.88
2010-08-10,2174.224
2010-08-11,2097.301
2010-08-12,2074.889
2010-08-13,2059.606
2010-08-16,2082.14
2010-08-17,2123.143
2010-08-18,2117.801
2010-08-19,2084.421
2010-08-20,2030.495
2010-08-23,2027.539
2010-08-24,2005.209
2010-08-25,1982.497
2010-08-26,2005.92
2010-08-27,2012.438
2010-08-30,1993.337
2010-08-31,2000.473
2010-09-01,2078.413
2010-09-02,2087.033
2010-09-03,2107.105
2010-09-06,2115.04
2010-09-07,2077.425
2010-09-08,2099.661
2010-09-09,2127.35
2010-09-10,2128.514
2010-09-13,2163.789
2010-09-14,2192.491
2010-09-15,2199.389
2010-09-16,2219.862
2010-09-17,2217.75
2010-09-20,2256.94
2010-09-21,2266.852
2010-09-22,2286.046
2010-09-23,2263.42
2010-09-24,2332.879
2010-09-27,2323.748
2010-09-28,2337.081
2010-09-29,2346.964
2010-09-30,2350.984
2010-10-01,2352.716
2010-10-04,2307.993
2010-10-05,2370.416
2010-10-06,2389.899
2010-10-07,2400.201
2010-10-08,2408.012
2010-10-11,2409.972
2010-10-12,2412.992
2010-10-13,2477.367
2010-10-14,2500.669
2010-10-15,2499.794
2010-10-18,2496.315
2010-10-19,2448.41
2010-10-20,2493.773
2010-10-21,2532.922
2010-10-22,2523.012
2010-10-25,2549.307
2010-10-26,2516.82
2010-10-27,2472.642
2010-10-28,2497.792
2010-10-29,2505.023
2010-11-01,2507.054
2010-11-02,2539.852
2010-11-03,2524.874
2010-11-04,2604.953
2010-11-05,2572.965
2010-11-08,2554.82
2010-11-09,2576.025
2010-11-10,2516.027
2010-11-11,2521.298
2010-11-12,2534.136
2010-11-15,2520.935
2010-11-16,2468.214
2010-11-17,2472.204
2010-11-18,2536.402
2010-11-19,2550.041
2010-11-22,2533.609
2010-11-23,2467.927
2010-11-24,2511.374
2010-11-25,2535.611
2010-11-26,2502.756
2010-11-29,2425.893
2010-11-30,2415.746
2010-12-01,2494.512
2010-12-02,2557.157
2010-12-03,2608.617
2010-12-06,2599.649
2010-12-07,2624.244
2010-12-08,2567.224
2010-12-09,2528.658
2010-12-10,2563.769
2010-12-13,2605.71
2010-12-14,2599.63
2010-12-15,2592.545
2010-12-16,2566.524
2010-12-17,2547.794
2010-12-20,2559.446
2010-12-21,2588.138
2010-12-22,2579.128
2010-12-23,2569.866
2010-12-24,2579.993
2010-12-27,2544.845
2010-12-28,2539.294
2010-12-29,2548.395
2010-12-30,2547.983
2010-12-31,2573.593
2011-01-03,2597.168
2011-01-04,2582.272
2011-01-05,2523.22
2011-01-06,2511.393
2011-01-07,2496.463
2011-01-10,2452.274
2011-01-11,2505.344
2011-01-12,2559.682
2011-01-13,2592.041
2011-01-14,2594.67
2011-01-17,2582.795
2011-01-18,2618.599
2011-01-19,2614.24
2011-01-20,2544.621
2011-01-21,2576.164
2011-01-24,2597.336
2011-01-25,2607.766
2011-01-26,2662.593
2011-01-27,2672.133
2011-01-28,2639.362
2011-01-31,2640.35
2011-02-01,2682.892
2011-02-02,2682.258
2011-02-03,2653.589
2011-02-04,2641.607
2011-02-07,2669.665
2011-02-08,2723.649
2011-02-09,2730.873
2011-02-10,2722.335
2011-02-11,2736.554
2011-02-14,2734.551
2011-02-15,2728.314
2011-02-16,2727.85
2011-02-17,2732.247
2011-02-18,2744.024
2011-02-21,2716.69
2011-02-22,2726.455
2011-02-23,2678.708
2011-02-24,2664.451
2011-02-25,2697.269
2011-02-28,2751.745
2011-03-01,2748.087
2011-03-02,2734.847
2011-03-03,2764.92
2011-03-04,2755.658
2011-03-07,2750.724
2011-03-08,2736.025
2011-03-09,2730.239
2011-03-10,2673.824
2011-03-11,2647.101
2011-03-14,2643.659
2011-03-15,2565.511
2011-03-16,2507.684
2011-03-17,2575.777
2011-03-18,2614.828
2011-03-21,2672.416
2011-03-22,2652.666
2011-03-23,2646.066
2011-03-24,2718.315
2011-03-25,2716.425
2011-03-28,2706.033
2011-03-29,2699.897
2011-03-30,2754.165
2011-03-31,2766.7
2011-04-01,2810.915
2011-04-04,2830.373
2011-04-05,2824.385
2011-04-06,2859.362
2011-04-07,2816.661
2011-04-08,2847.455
2011-04-11,2833.488
2011-04-12,2801.513
2011-04-13,2833.171
2011-04-14,2820.762
2011-04-15,2830.92
2011-04-18,2746.38
2011-04-19,2782.078
2011-04-20,2905.991
2011-04-21,2939.303
2011-04-22,2939.303
2011-04-25,2937.185
2011-04-26,2974.908
2011-04-27,3000.705
2011-04-28,3045.66
2011-04-29,3064.582
2011-05-02,3090.397
2011-05-03,3064.684
2011-05-04,3021.72
2011-05-05,2974.316
2011-05-06,2991.278
2011-05-09,2926.642
2011-05-10,2977.677
2011-05-11,2962.957
2011-05-12,2931.515
2011-05-13,2925.025
2011-05-16,2929.728
2011-05-17,2860.628
2011-05-18,2892.194
2011-05-19,2919.569
2011-05-20,2870.309
2011-05-23,2786.29
2011-05-24,2824.647
2011-05-25,2819.604
2011-05-26,2804.464
2011-05-27,2855.762
2011-05-30,2866.915
2011-05-31,2933.531
2011-06-01,2921.451
2011-06-02,2875.331
2011-06-03,2912.249
2011-06-06,2919.563
2011-06-07,2929.188
2011-06-08,2892.677
2011-06-09,2915.237
2011-06-10,2845.152
2011-06-13,2857.031
2011-06-14,2916.93
2011-06-15,2858.416
2011-06-16,2824.786
2011-06-17,2868.369
2011-06-20,2870.461
2011-06-21,2927.269
2011-06-22,2929.963
2011-06-23,2829.318
2011-06-24,2842.216
2011-06-27,2867.461
2011-06-28,2905.838
2011-06-29,2956.51
2011-06-30,2999.237
2011-07-01,3003.838
2011-07-04,3032.239
2011-07-05,3025.963
2011-07-06,2995.08
2011-07-07,3039.344
2011-07-08,3001.648
2011-07-11,2886.485
2011-07-12,2870.476
2011-07-13,2949.042
2011-07-14,2921.894
2011-07-15,2939.427
2011-07-18,2875.174
2011-07-19,2939.042
2011-07-20,2940.428
2011-07-21,2979.329
2011-07-22,2994.707
2011-07-25,3009.1
2011-07-26,3033.844
2011-07-27,2980.227
2011-07-28,2925.026
2011-07-29,2929.173
2011-08-01,2829.102
2011-08-02,2754.965
2011-08-03,2701.246
2011-08-04,2568.964
2011-08-05,2514.381
2011-08-08,2370.203
2011-08-09,2408.858
2011-08-10,2323.493
2011-08-11,2420.511
2011-08-12,2482.072
2011-08-15,2523.158
2011-08-16,2501.711
2011-08-17,2490.752
2011-08-18,2324.983
2011-08-19,2298.327
2011-08-22,2281.397
2011-08-23,2311.586
2011-08-24,2379.416
2011-08-25,2341.618
2011-08-26,2343.418
2011-08-29,2417.519
2011-08-30,2402.285
2011-08-31,2464.216
2011-09-01,2425.072
2011-09-02,2349.246
2011-09-05,2219.487
2011-09-06,2198.458
2011-09-07,2294.519
2011-09-08,2282.543
2011-09-09,2163.712
2011-09-12,2114.087
2011-09-13,2142.578
2011-09-14,2214.951
2011-09-15,2294.057
2011-09-16,2312.538
2011-09-19,2222.865
2011-09-20,2303.749
2011-09-21,2252.945
2011-09-22,2112.325
2011-09-23,2118.723
2011-09-26,2129.542
2011-09-27,2251.779
2011-09-28,2233.09
2011-09-29,2236.759
2011-09-30,2144.456
2011-10-03,2071.184
2011-10-04,2003.577
2011-10-05,2086.046
2011-10-06,2161.907
2011-10-07,2203.655
2011-10-10,2292.106
2011-10-11,2303.136
2011-10-12,2375.345
2011-10-13,2348.663
2011-10-14,2408.418
2011-10-17,2357.69
2011-10-18,2365.269
2011-10-19,2381.258
2011-10-20,2330.876
2011-10-21,2441.058
2011-10-24,2472.965
2011-10-25,2470.632
2011-10-26,2451.957
2011-10-27,2596.374
2011-10-28,2621.378
2011-10-31,2507.791
2011-11-01,2363.277
2011-11-02,2440.11
2011-11-03,2492.715
2011-11-04,2451.91
2011-11-07,2434.279
2011-11-08,2466.191
2011-11-09,2382.474
2011-11-10,2382.037
2011-11-11,2467.058
2011-11-14,2422.286
2011-11-15,2390.567
2011-11-16,2377.479
2011-11-17,2352.149
2011-11-18,2323.846
2011-11-21,2244.254
2011-11-22,2234.106
2011-11-23,2183.919
2011-11-24,2171.982
2011-11-25,2179.663
2011-11-28,2278.315
2011-11-29,2287.295
2011-11-30,2412.442
2011-12-01,2395.712
2011-12-02,2400.971
2011-12-05,2409.709
2011-12-06,2373.905
2011-12-07,2365.544
2011-12-08,2312.596
2011-12-09,2341.562
2011-12-12,2255.506
2011-12-13,2236.843
2011-12-14,2174.513
2011-12-15,2197.644
2011-12-16,2202.351
2011-12-19,2192.302
2011-12-20,2266.979
2011-12-21,2222.712
2011-12-22,2240.594
2011-12-23,2243.991
2011-12-26,2243.991
2011-12-27,2257.097
2011-12-28,2205.846
2011-12-29,2222.142
2011-12-30,2249.416
2012-01-02,2304.299
2012-01-03,2351.36
2012-01-04,2326.127
2012-01-05,2315.572
2012-01-06,2295.285
2012-01-09,2296.489
2012-01-10,2338.585
2012-01-11,2320.307
2012-01-12,2343.522
2012-01-13,2311.5
2012-01-16,2335.855
2012-01-17,2389.041
2012-01-18,2421.505
2012-01-19,2447.765
2012-01-20,2444.99
2012-01-23,2480.735
2012-01-24,2461.79
2012-01-25,2467.115
2012-01-26,2541.216
2012-01-27,2525.225
2012-01-30,2502.999
2012-01-31,2504.568
2012-02-01,2573.164
2012-02-02,2586.716
2012-02-03,2620.813
2012-02-06,2610.736
2012-02-07,2631.103
2012-02-08,2624.774
2012-02-09,2651.241
2012-02-10,2598.354
2012-02-13,2616.581
2012-02-14,2596.522
2012-02-15,2605.461
2012-02-16,2598.215
2012-02-17,2648.078
2012-02-20,2707.06
2012-02-21,2694.8
2012-02-22,2671.355
2012-02-23,2682.064
2012-02-24,2723.635
2012-02-27,2705.664
2012-02-28,2734.28
2012-02-29,2712.27
2012-03-01,2735.951
2012-03-02,2703.04
2012-03-05,2691.283
2012-03-06,2579.962
2012-03-07,2599.381
2012-03-08,2691.121
2012-03-09,2685.494
2012-03-12,2696.017
2012-03-13,2721.557
2012-03-14,2720.045
2012-03-15,2757.722
2012-03-16,2785.156
2012-03-19,2788.663
2012-03-20,2744.62
2012-03-21,2744.244
2012-03-22,2716.736
2012-03-23,2735.769
2012-03-26,2779.725
2012-03-27,2776.177
2012-03-28,2741.809
2012-03-29,2701.519
2012-03-30,2743.174
2012-04-02,2789.486
2012-04-03,2768.674
2012-04-04,2642.934
2012-04-05,2632.947
2012-04-06,2632.947
2012-04-09,2634.459
2012-04-10,2578.848
2012-04-11,2610.308
2012-04-12,2660.597
2012-04-13,2590.585
2012-04-16,2604.177
2012-04-17,2673.037
2012-04-18,2649.478
2012-04-19,2639.314
2012-04-20,2673.703
2012-04-23,2573.724
2012-04-24,2606.463
2012-04-25,2653.249
2012-04-26,2683.197
2012-04-27,2711.005
2012-04-30,2699.701
2012-05-01,2697.559
2012-05-02,2665.714
2012-05-03,2661.356
2012-05-04,2592.698
2012-05-07,2574.801
2012-05-08,2511.326
2012-05-09,2514.53
2012-05-10,2525.647
2012-05-11,2550.428
2012-05-14,2490.381
2012-05-15,2468.007
2012-05-16,2453.809
2012-05-17,2421.372
2012-05-18,2399.266
2012-05-21,2431.809
2012-05-22,2470.735
2012-05-23,2382.273
2012-05-24,2387.758
2012-05-25,2375.061
2012-05-28,2385.464
2012-05-29,2426.602
2012-05-30,2353.776
2012-05-31,2341.348
2012-06-01,2260.607
2012-06-04,2240.982
2012-06-05,2241.876
2012-06-06,2295.709
2012-06-07,2341.869
2012-06-08,2312.15
2012-06-11,2333.457
2012-06-12,2324.923
2012-06-13,2342.695
2012-06-14,2331.509
2012-06-15,2359.025
2012-06-18,2368.535
2012-06-19,2433.135
2012-06-20,2433.949
2012-06-21,2393.995
2012-06-22,2332.921
2012-06-25,2284.862
2012-06-26,2280.082
2012-06-27,2299.619
2012-06-28,2262.863
2012-06-29,2402.665
2012-07-02,2406.798
2012-07-03,2449.938
2012-07-04,2437.123
2012-07-05,2408.335
2012-07-06,2346.744
2012-07-09,2328.097
2012-07-10,2341.532
2012-07-11,2339.356
2012-07-12,2325.693
2012-07-13,2389.852
2012-07-16,2391.549
2012-07-17,2397.42
2012-07-18,2446.101
2012-07-19,2481.906
2012-07-20,2433.34
2012-07-23,2350.348
2012-07-24,2348.782
2012-07-25,2361.927
2012-07-26,2455.268
2012-07-27,2507.328
2012-07-30,2504.531
2012-07-31,2510.717
2012-08-01,2496.583
2012-08-02,2424.658
2012-08-03,2532.65
2012-08-06,2567.118
2012-08-07,2576.027
2012-08-08,2561.958
2012-08-09,2555.573
2012-08-10,2544.477
2012-08-13,2541.444
2012-08-14,2561.196
2012-08-15,2544.625
2012-08-16,2571.296
2012-08-17,2572.934
2012-08-20,2582.113
2012-08-21,2626.667
2012-08-22,2591.609
2012-08-23,2593.429
2012-08-24,2586.383
2012-08-27,2611.666
2012-08-28,2606.716
2012-08-29,2605.928
2012-08-30,2556.429
2012-08-31,2598.836
2012-09-03,2614.128
2012-09-04,2573.208
2012-09-05,2599.378
2012-09-06,2675.131
2012-09-07,2713.058
2012-09-10,2702.247
2012-09-11,2740.809
2012-09-12,2765.26
2012-09-13,2757.189
2012-09-14,2842.371
2012-09-17,2838.052
2012-09-18,2817.672
2012-09-19,2834.49
2012-09-20,2819.114
2012-09-21,2853.162
2012-09-24,2823.203
2012-09-25,2842.491
2012-09-26,2768.639
2012-09-27,2780.052
2012-09-28,2759.069
2012-10-01,2813.0
2012-10-02,2805.646
2012-10-03,2801.211
2012-10-04,2818.893
2012-10-05,2870.402
2012-10-08,2813.854
2012-10-09,2781.063
2012-10-10,2767.325
2012-10-11,2809.138
2012-10-12,2797.036
2012-10-15,2805.859
2012-10-16,2860.129
2012-10-17,2876.306
2012-10-18,2874.47
2012-10-19,2847.17
2012-10-22,2827.135
2012-10-23,2741.721
2012-10-24,2767.51
2012-10-25,2783.881
2012-10-26,2786.912
2012-10-29,2785.521
2012-10-30,2828.434
2012-10-31,2804.811
2012-11-01,2829.42
2012-11-02,2829.343
2012-11-05,2798.318
2012-11-06,2817.484
2012-11-07,2762.999
2012-11-08,2741.964
2012-11-09,2729.985
2012-11-12,2732.363
2012-11-13,2746.257
2012-11-14,2733.55
2012-11-15,2720.269
2012-11-16,2677.364
2012-11-19,2772.5
2012-11-20,2799.681
2012-11-21,2816.803
2012-11-22,2856.83
2012-11-23,2898.744
2012-11-26,2900.175
2012-11-27,2915.203
2012-11-28,2917.829
2012-11-29,2951.759
2012-11-30,2963.452
2012-12-03,2994.008
2012-12-04,2989.299
2012-12-05,2983.019
2012-12-06,3007.537
2012-12-07,2985.836
2012-12-10,2996.984
2012-12-11,3030.219
2012-12-12,3042.31
2012-12-13,3040.09
2012-12-14,3053.154
2012-12-17,3063.844
2012-12-18,3086.949
2012-12-19,3099.396
2012-12-20,3094.909
2012-12-21,3067.818
2012-12-24,3072.592
2012-12-25,3072.592
2012-12-26,3078.879
2012-12-27,3077.396
2012-12-28,3070.412
2012-12-31,3061.819
2013-01-01,3061.819
2013-01-02,3127.234
2013-01-03,3079.164
2013-01-04,3069.083
2013-01-07,3051.731
2013-01-08,3033.528
2013-01-09,3036.738
2013-01-10,3062.343
2013-01-11,3100.93
2013-01-14,3113.97
2013-01-15,3087.643
2013-01-16,3098.435
2013-01-17,3131.061
2013-01-18,3105.511
2013-01-21,3128.392
2013-01-22,3109.438
2013-01-23,3127.672
2013-01-24,3159.321
2013-01-25,3246.538
2013-01-28,3232.866
2013-01-29,3232.963
2013-01-30,3243.871
2013-01-31,3229.011
2013-02-01,3301.718
2013-02-04,3197.555
2013-02-05,3199.656
2013-02-06,3157.989
2013-02-07,3127.693
2013-02-08,3148.77
2013-02-11,3133.953
2013-02-12,3164.969
2013-02-13,3186.953
2013-02-14,3133.701
2013-02-15,3131.345
2013-02-18,3138.785
2013-02-19,3196.976
2013-02-20,3211.651
2013-02-21,3131.181
2013-02-22,3137.375
2013-02-25,3182.756
2013-02-26,3090.428
2013-02-27,3121.624
2013-02-28,3142.983
2013-03-01,3116.438
2013-03-04,3120.424
2013-03-05,3186.879
2013-03-06,3206.601
2013-03-07,3240.625
2013-03-08,3219.439
2013-03-11,3232.82
2013-03-12,3228.283
2013-03-13,3224.067
2013-03-14,3263.995
2013-03-15,3281.493
2013-03-18,3247.166
2013-03-19,3212.361
2013-03-20,3242.277
2013-03-21,3185.953
2013-03-22,3190.855
2013-03-25,3157.482
2013-03-26,3166.357
2013-03-27,3121.254
2013-03-28,3155.302
2013-03-29,3155.302
2013-04-01,3156.777
2013-04-02,3204.725
2013-04-03,3196.284
2013-04-04,3162.094
2013-04-05,3127.831
2013-04-08,3139.258
2013-04-09,3127.578
2013-04-10,3184.933
2013-04-11,3222.275
2013-04-12,3172.374
2013-04-15,3166.783
2013-04-16,3166.045
2013-04-17,3069.473
2013-04-18,3082.298
2013-04-19,3074.481
2013-04-22,3066.019
2013-04-23,3128.391
2013-04-24,3157.54
2013-04-25,3187.513
2013-04-26,3197.118
2013-04-29,3234.178
2013-04-30,3262.01
2013-05-01,3264.237
2013-05-02,3244.071
2013-05-03,3317.994
2013-05-06,3304.591
2013-05-07,3336.234
2013-05-08,3381.933
2013-05-09,3370.044
2013-05-10,3346.758
2013-05-13,3349.878
2013-05-14,3372.994
2013-05-15,3343.409
2013-05-16,3356.413
2013-05-17,3326.515
2013-05-20,3345.451
2013-05-21,3363.847
2013-05-22,3384.501
2013-05-23,3331.605
2013-05-24,3316.262
2013-05-27,3342.854
2013-05-28,3361.776
2013-05-29,3327.457
2013-05-30,3358.472
2013-05-31,3316.134
2013-06-03,3306.474
2013-06-04,3328.915
2013-06-05,3304.018
2013-06-06,3314.55
2013-06-07,3374.23
2013-06-10,3390.492
2013-06-11,3380.152
2013-06-12,3392.628
2013-06-13,3364.025
2013-06-14,3385.225
2013-06-17,3428.962
2013-06-18,3444.516
2013-06-19,3448.527
2013-06-20,3296.32
2013-06-21,3244.687
2013-06-24,3182.728
2013-06-25,3223.671
2013-06-26,3267.241
2013-06-27,3302.406
2013-06-28,3278.209
2013-07-01,3294.355
2013-07-02,3263.339
2013-07-03,3219.083
2013-07-04,3253.403
2013-07-05,3166.248
2013-07-08,3226.493
2013-07-09,3249.816
2013-07-10,3275.06
2013-07-11,3349.974
2013-07-12,3371.818
2013-07-15,3376.14
2013-07-16,3381.267
2013-07-17,3385.777
2013-07-18,3412.027
2013-07-19,3407.821
2013-07-22,3402.868
2013-07-23,3397.142
2013-07-24,3421.801
2013-07-25,3419.741
2013-07-26,3398.794
2013-07-29,3408.625
2013-07-30,3422.848
2013-07-31,3449.009
2013-08-01,3486.642
2013-08-02,3507.782
2013-08-05,3504.3
2013-08-06,3493.891
2013-08-07,3464.581
2013-08-08,3483.879
2013-08-09,3479.105
2013-08-12,3461.866
2013-08-13,3463.503
2013-08-14,3490.747
2013-08-15,3467.158
2013-08-16,3486.897
2013-08-19,3494.949
2013-08-20,3502.953
2013-08-21,3485.209
2013-08-22,3518.159
2013-08-23,3538.32
2013-08-26,3543.014
2013-08-27,3482.522
2013-08-28,3419.443
2013-08-29,3407.115
2013-08-30,3357.945
2013-09-02,3406.08
2013-09-03,3362.316
2013-09-04,3358.565
2013-09-05,3322.36
2013-09-06,3324.502
2013-09-09,3345.401
2013-09-10,3403.783
2013-09-11,3418.879
2013-09-12,3414.029
2013-09-13,3415.1
2013-09-16,3474.667
2013-09-17,3460.512
2013-09-18,3480.37
2013-09-19,3553.676
2013-09-20,3544.098
2013-09-23,3520.249
2013-09-24,3523.692
2013-09-25,3538.318
2013-09-26,3530.989
2013-09-27,3551.916
2013-09-30,3530.721
2013-10-01,3550.144
2013-10-02,3538.422
2013-10-03,3541.294
2013-10-04,3524.581
2013-10-07,3491.681
2013-10-08,3477.541
2013-10-09,3430.509
2013-10-10,3484.396
2013-10-11,3535.739
2013-10-14,3532.217
2013-10-15,3538.661
2013-10-16,3545.312
2013-10-17,3588.723
2013-10-18,3633.706
2013-10-21,3650.521
2013-10-22,3719.828
2013-10-23,3723.588
2013-10-24,3728.726
2013-10-25,3736.968
2013-10-28,3739.709
2013-10-29,3740.086
2013-10-30,3746.336
2013-10-31,3695.354
2013-11-01,3661.256
2013-11-04,3690.949
2013-11-05,3685.663
2013-11-06,3721.588
2013-11-07,3693.851
2013-11-08,3689.488
2013-11-11,3725.21
2013-11-12,3728.044
2013-11-13,3706.309
2013-11-14,3767.379
2013-11-15,3786.973
2013-11-18,3807.021
2013-11-19,3801.12
2013-11-20,3795.5
2013-11-21,3792.829
2013-11-22,3813.096
2013-11-25,3844.774
2013-11-26,3855.783
2013-11-27,3886.951
2013-11-28,3911.414
2013-11-29,3927.581
2013-12-02,3905.206
2013-12-03,3854.285
2013-12-04,3815.344
2013-12-05,3832.292
2013-12-06,3866.137
2013-12-09,3888.377
2013-12-10,3870.255
2013-12-11,3866.236
2013-12-12,3827.146
2013-12-13,3819.074
2013-12-16,3872.425
2013-12-17,3841.582
2013-12-18,3901.001
2013-12-19,3934.238
2013-12-20,3955.394
2013-12-23,4007.531
2013-12-24,3995.981
2013-12-25,3995.981
2013-12-26,4003.437
2013-12-27,4062.169
2013-12-30,4061.867
2013-12-31,4051.576
2014-01-01,4051.576
2014-01-02,3960.902
2014-01-03,3970.63
2014-01-06,3975.933
2014-01-07,3972.688
2014-01-08,3981.628
2014-01-09,3941.544
2014-01-10,3979.439
2014-01-13,3979.152
2014-01-14,3983.345
2014-01-15,4020.996
2014-01-16,4027.545
2014-01-17,4022.356
2014-01-20,4014.997
2014-01-21,4019.281
2014-01-22,4029.329
2014-01-23,4025.42
2014-01-24,3920.858
2014-01-27,3890.967
2014-01-28,3898.43
2014-01-29,3874.452
2014-01-30,3863.564
2014-01-31,3810.283
2014-02-03,3791.049
2014-02-04,3769.59
2014-02-05,3759.048
2014-02-06,3827.755
2014-02-07,3839.836
2014-02-10,3851.743
2014-02-11,3935.939
2014-02-12,3930.621
2014-02-13,3972.88
2014-02-14,4011.228
2014-02-17,4017.776
2014-02-18,4034.649
2014-02-19,4039.95
2014-02-20,3992.391
2014-02-21,4014.606
2014-02-24,4030.281
2014-02-25,4024.997
2014-02-26,3986.274
2014-02-27,3968.853
2014-02-28,4061.454
2014-03-03,3912.722
2014-03-04,3992.926
2014-03-05,3958.828
2014-03-06,3996.327
2014-03-07,3929.165
2014-03-10,3903.463
2014-03-11,3897.905
2014-03-12,3853.246
2014-03-13,3796.728
2014-03-14,3819.23
2014-03-17,3859.505
2014-03-18,3880.104
2014-03-19,3898.191
2014-03-20,3865.525
2014-03-21,3884.446
2014-03-24,3824.101
2014-03-25,3884.645
2014-03-26,3921.827
2014-03-27,3915.268
2014-03-28,3966.12
2014-03-31,3962.28
2014-04-01,3974.878
2014-04-02,3984.512
2014-04-03,3977.888
2014-04-04,3982.033
2014-04-07,3920.308
2014-04-08,3915.631
2014-04-09,3928.467
2014-04-10,3923.792
2014-04-11,3855.912
2014-04-14,3848.971
2014-04-15,3793.3
2014-04-16,3848.441
2014-04-17,3877.791
2014-04-18,3877.791
2014-04-21,3868.962
2014-04-22,3942.926
2014-04-23,3937.606
2014-04-24,3937.145
2014-04-25,3881.77
2014-04-28,3914.816
2014-04-29,3967.151
2014-04-30,3993.447
2014-05-01,3993.447
2014-05-02,3973.154
2014-05-05,3958.107
2014-05-06,3950.176
2014-05-07,3963.119
2014-05-08,3979.905
2014-05-09,3941.848
2014-05-12,3996.353
2014-05-13,3998.771
2014-05-14,4010.249
2014-05-15,3972.639
2014-05-16,3964.034
2014-05-19,3977.176
2014-05-20,3961.64
2014-05-21,3969.648
2014-05-22,3976.201
2014-05-23,3981.465
2014-05-26,4039.535
2014-05-27,4058.405
2014-05-28,4042.213
2014-05-29,4047.572
2014-05-30,4064.488
2014-06-02,4054.928
2014-06-03,4040.168
2014-06-04,4044.694
2014-06-05,4048.093
2014-06-06,4066.067
2014-06-09,4057.332
2014-06-10,4055.456
