Date,GERMANY GROWTH Standard (Large+Mid Cap)
2005-07-21,1373.906
2005-07-22,1374.579
2005-07-25,1366.671
2005-07-26,1361.167
2005-07-27,1365.229
2005-07-28,1375.253
2005-07-29,1379.664
2005-08-01,1387.75
2005-08-02,1397.554
2005-08-03,1416.037
2005-08-04,1412.197
2005-08-05,1396.584
2005-08-08,1401.89
2005-08-09,1415.3
2005-08-10,1435.072
2005-08-11,1429.773
2005-08-12,1420.901
2005-08-15,1409.498
2005-08-16,1392.543
2005-08-17,1387.86
2005-08-18,1370.826
2005-08-19,1383.968
2005-08-22,1396.614
2005-08-23,1388.526
2005-08-24,1393.391
2005-08-25,1383.339
2005-08-26,1369.775
2005-08-29,1369.201
2005-08-30,1357.956
2005-08-31,1378.941
2005-09-01,1401.428
2005-09-02,1408.235
2005-09-05,1418.313
2005-09-06,1427.12
2005-09-07,1430.628
2005-09-08,1429.943
2005-09-09,1437.919
2005-09-12,1423.131
2005-09-13,1400.43
2005-09-14,1403.63
2005-09-15,1389.265
2005-09-16,1406.948
2005-09-19,1386.649
2005-09-20,1398.074
2005-09-21,1380.458
2005-09-22,1362.155
2005-09-23,1360.55
2005-09-26,1381.984
2005-09-27,1368.456
2005-09-28,1384.804
2005-09-29,1380.944
2005-09-30,1393.959
2005-10-03,1384.735
2005-10-04,1400.493
2005-10-05,1387.088
2005-10-06,1394.71
2005-10-07,1391.802
2005-10-10,1388.493
2005-10-11,1386.163
2005-10-12,1374.669
2005-10-13,1351.518
2005-10-14,1374.188
2005-10-17,1368.062
2005-10-18,1351.888
2005-10-19,1327.548
2005-10-20,1333.401
2005-10-21,1327.043
2005-10-24,1337.156
2005-10-25,1338.576
2005-10-26,1343.376
2005-10-27,1324.561
2005-10-28,1324.503
2005-10-31,1336.4
2005-11-01,1336.194
2005-11-02,1355.726
2005-11-03,1365.353
2005-11-04,1337.053
2005-11-07,1340.959
2005-11-08,1335.48
2005-11-09,1333.091
2005-11-10,1332.578
2005-11-11,1346.489
2005-11-14,1347.887
2005-11-15,1343.562
2005-11-16,1336.034
2005-11-17,1350.311
2005-11-18,1355.36
2005-11-21,1367.118
2005-11-22,1364.47
2005-11-23,1376.95
2005-11-24,1374.986
2005-11-25,1370.266
2005-11-28,1372.288
2005-11-29,1375.337
2005-11-30,1377.996
2005-12-01,1388.111
2005-12-02,1397.813
2005-12-05,1398.775
2005-12-06,1406.087
2005-12-07,1389.496
2005-12-08,1407.85
2005-12-09,1408.082
2005-12-12,1425.959
2005-12-13,1426.816
2005-12-14,1437.191
2005-12-15,1431.882
2005-12-16,1450.961
2005-12-19,1451.438
2005-12-20,1438.299
2005-12-21,1438.155
2005-12-22,1442.9
2005-12-23,1448.926
2005-12-26,1448.926
2005-12-27,1456.744
2005-12-28,1461.736
2005-12-29,1456.089
2005-12-30,1439.51
2006-01-02,1450.276
2006-01-03,1476.639
2006-01-04,1507.323
2006-01-05,1509.424
2006-01-06,1524.349
2006-01-09,1513.309
2006-01-10,1497.537
2006-01-11,1507.454
2006-01-12,1503.212
2006-01-13,1496.538
2006-01-16,1513.772
2006-01-17,1493.611
2006-01-18,1482.111
2006-01-19,1493.593
2006-01-20,1472.711
2006-01-23,1496.311
2006-01-24,1490.866
2006-01-25,1524.073
2006-01-26,1552.191
2006-01-27,1563.776
2006-01-30,1558.538
2006-01-31,1571.376
2006-02-01,1579.336
2006-02-02,1555.165
2006-02-03,1545.809
2006-02-06,1545.718
2006-02-07,1541.584
2006-02-08,1536.677
2006-02-09,1556.845
2006-02-10,1545.796
2006-02-13,1552.929
2006-02-14,1550.169
2006-02-15,1553.386
2006-02-16,1562.423
2006-02-17,1570.444
2006-02-20,1574.613
2006-02-21,1567.777
2006-02-22,1583.693
2006-02-23,1589.023
2006-02-24,1588.915
2006-02-27,1601.99
2006-02-28,1581.909
2006-03-01,1599.27
2006-03-02,1586.562
2006-03-03,1578.99
2006-03-06,1581.211
2006-03-07,1557.401
2006-03-08,1542.119
2006-03-09,1561.689
2006-03-10,1568.921
2006-03-13,1600.198
2006-03-14,1615.431
2006-03-15,1627.212
2006-03-16,1642.95
2006-03-17,1644.795
2006-03-20,1652.271
2006-03-21,1643.569
2006-03-22,1646.409
2006-03-23,1639.295
2006-03-24,1647.797
2006-03-27,1636.288
2006-03-28,1638.746
2006-03-29,1630.549
2006-03-30,1672.088
2006-03-31,1666.288
2006-04-03,1682.136
2006-04-04,1698.831
2006-04-05,1700.718
2006-04-06,1699.535
2006-04-07,1665.866
2006-04-10,1675.47
2006-04-11,1654.56
2006-04-12,1650.728
2006-04-13,1653.776
2006-04-14,1653.776
2006-04-17,1680.042
2006-04-18,1676.009
2006-04-19,1708.149
2006-04-20,1720.627
2006-04-21,1731.487
2006-04-24,1728.639
2006-04-25,1731.369
2006-04-26,1743.362
2006-04-27,1750.353
2006-04-28,1740.617
2006-05-01,1743.657
2006-05-02,1759.392
2006-05-03,1735.177
2006-05-04,1763.054
2006-05-05,1791.675
2006-05-08,1795.756
2006-05-09,1804.103
2006-05-10,1798.459
2006-05-11,1788.644
2006-05-12,1757.662
2006-05-15,1728.234
2006-05-16,1725.384
2006-05-17,1663.545
2006-05-18,1667.418
2006-05-19,1654.556
2006-05-22,1623.584
2006-05-23,1672.073
2006-05-24,1631.886
2006-05-25,1664.379
2006-05-26,1684.62
2006-05-29,1681.191
2006-05-30,1661.065
2006-05-31,1668.557
2006-06-01,1670.516
2006-06-02,1682.626
2006-06-05,1662.258
2006-06-06,1605.415
2006-06-07,1607.14
2006-06-08,1539.326
2006-06-09,1560.046
2006-06-12,1531.835
2006-06-13,1492.545
2006-06-14,1507.212
2006-06-15,1554.121
2006-06-16,1545.458
2006-06-19,1561.633
2006-06-20,1578.225
2006-06-21,1591.668
2006-06-22,1590.995
2006-06-23,1580.585
2006-06-26,1579.24
2006-06-27,1568.819
2006-06-28,1554.917
2006-06-29,1590.975
2006-06-30,1651.534
2006-07-03,1666.58
2006-07-04,1672.496
2006-07-05,1631.151
2006-07-06,1651.676
2006-07-07,1652.895
2006-07-10,1648.118
2006-07-11,1626.022
2006-07-12,1624.647
2006-07-13,1584.328
2006-07-14,1546.188
2006-07-17,1524.052
2006-07-18,1518.786
2006-07-19,1567.251
2006-07-20,1579.515
2006-07-21,1549.926
2006-07-24,1575.862
2006-07-25,1581.658
2006-07-26,1582.303
2006-07-27,1607.703
2006-07-28,1619.733
2006-07-31,1616.909
2006-08-01,1599.532
2006-08-02,1628.281
2006-08-03,1612.662
2006-08-04,1645.321
2006-08-07,1609.57
2006-08-08,1612.387
2006-08-09,1626.821
2006-08-10,1605.255
2006-08-11,1609.372
2006-08-14,1623.433
2006-08-15,1655.139
2006-08-16,1678.929
2006-08-17,1688.68
2006-08-18,1677.844
2006-08-21,1679.949
2006-08-22,1674.584
2006-08-23,1659.965
2006-08-24,1667.792
2006-08-25,1663.693
2006-08-28,1681.87
2006-08-29,1676.298
2006-08-30,1697.667
2006-08-31,1687.401
2006-09-01,1689.878
2006-09-04,1711.205
2006-09-05,1696.903
2006-09-06,1675.728
2006-09-07,1653.25
2006-09-08,1646.583
2006-09-11,1646.878
2006-09-12,1672.774
2006-09-13,1680.92
2006-09-14,1689.802
2006-09-15,1692.398
2006-09-18,1693.398
2006-09-19,1683.587
2006-09-20,1699.432
2006-09-21,1704.038
2006-09-22,1692.151
2006-09-25,1686.707
2006-09-26,1702.264
2006-09-27,1720.129
2006-09-28,1724.276
2006-09-29,1726.888
2006-10-02,1736.498
2006-10-03,1730.588
2006-10-04,1736.4
2006-10-05,1746.055
2006-10-06,1734.296
2006-10-09,1742.225
2006-10-10,1738.813
2006-10-11,1737.65
2006-10-12,1744.347
2006-10-13,1739.664
2006-10-16,1744.561
2006-10-17,1730.483
2006-10-18,1745.628
2006-10-19,1753.125
2006-10-20,1766.828
2006-10-23,1770.325
2006-10-24,1772.18
2006-10-25,1778.786
2006-10-26,1789.541
2006-10-27,1786.231
2006-10-30,1778.112
2006-10-31,1783.737
2006-11-01,1790.418
2006-11-02,1772.988
2006-11-03,1772.433
2006-11-06,1795.873
2006-11-07,1819.819
2006-11-08,1810.205
2006-11-09,1819.398
2006-11-10,1835.659
2006-11-13,1833.772
2006-11-14,1829.005
2006-11-15,1836.427
2006-11-16,1840.402
2006-11-17,1835.52
2006-11-20,1839.137
2006-11-21,1846.672
2006-11-22,1867.589
2006-11-23,1874.055
2006-11-24,1878.641
2006-11-27,1850.617
2006-11-28,1844.631
2006-11-29,1867.471
2006-11-30,1866.768
2006-12-01,1862.93
2006-12-04,1876.334
2006-12-05,1891.934
2006-12-06,1889.285
2006-12-07,1899.106
2006-12-08,1907.906
2006-12-11,1902.362
2006-12-12,1907.851
2006-12-13,1921.41
2006-12-14,1918.745
2006-12-15,1915.118
2006-12-18,1914.174
2006-12-19,1910.11
2006-12-20,1919.051
2006-12-21,1914.678
2006-12-22,1893.497
2006-12-25,1893.497
2006-12-26,1890.546
2006-12-27,1916.037
2006-12-28,1920.301
2006-12-29,1926.778
2007-01-01,1926.778
2007-01-02,1965.891
2007-01-03,1956.376
2007-01-04,1932.734
2007-01-05,1902.777
2007-01-08,1912.555
2007-01-09,1919.602
2007-01-10,1904.337
2007-01-11,1930.181
2007-01-12,1934.647
2007-01-15,1944.626
2007-01-16,1939.744
2007-01-17,1942.72
2007-01-18,1943.646
2007-01-19,1953.36
2007-01-22,1940.402
2007-01-23,1952.789
2007-01-24,1952.404
2007-01-25,1962.018
2007-01-26,1942.932
2007-01-29,1959.856
2007-01-30,1983.002
2007-01-31,1987.079
2007-02-01,2009.777
2007-02-02,2005.031
2007-02-05,1994.227
2007-02-06,1991.758
2007-02-07,2020.68
2007-02-08,2013.725
2007-02-09,2016.874
2007-02-12,2002.033
2007-02-13,2022.714
2007-02-14,2055.808
2007-02-15,2052.772
2007-02-16,2045.361
2007-02-19,2054.248
2007-02-20,2058.165
2007-02-21,2043.695
2007-02-22,2042.424
2007-02-23,2049.902
2007-02-26,2052.181
2007-02-27,2007.152
2007-02-28,1980.011
2007-03-01,1959.884
2007-03-02,1957.22
2007-03-05,1922.191
2007-03-06,1942.962
2007-03-07,1958.289
2007-03-08,1991.145
2007-03-09,1992.636
2007-03-12,2009.087
2007-03-13,1986.239
2007-03-14,1943.274
2007-03-15,1985.762
2007-03-16,1998.589
2007-03-19,2020.443
2007-03-20,2037.031
2007-03-21,2044.528
2007-03-22,2090.321
2007-03-23,2090.182
2007-03-26,2076.22
2007-03-27,2082.685
2007-03-28,2071.372
2007-03-29,2089.277
2007-03-30,2092.356
2007-04-02,2105.449
2007-04-03,2131.911
2007-04-04,2145.054
2007-04-05,2163.665
2007-04-06,2163.665
2007-04-09,2152.393
2007-04-10,2191.272
2007-04-11,2185.52
2007-04-12,2180.118
2007-04-13,2210.407
2007-04-16,2254.532
2007-04-17,2262.193
2007-04-18,2243.335
2007-04-19,2237.321
2007-04-20,2265.854
2007-04-23,2265.933
2007-04-24,2251.047
2007-04-25,2275.062
2007-04-26,2276.887
2007-04-27,2278.596
2007-04-30,2277.58
2007-05-01,2269.069
2007-05-02,2281.934
2007-05-03,2276.493
2007-05-04,2287.89
2007-05-07,2294.749
2007-05-08,2252.41
2007-05-09,2264.168
2007-05-10,2238.735
2007-05-11,2253.273
2007-05-14,2251.669
2007-05-15,2271.828
2007-05-16,2264.865
2007-05-17,2255.84
2007-05-18,2293.142
2007-05-21,2287.313
2007-05-22,2299.507
2007-05-23,2317.137
2007-05-24,2307.948
2007-05-25,2319.468
2007-05-28,2319.468
2007-05-29,2340.634
2007-05-30,2321.187
2007-05-31,2357.992
2007-06-01,2375.762
2007-06-04,2390.339
2007-06-05,2387.483
2007-06-06,2325.142
2007-06-07,2287.308
2007-06-08,2260.532
2007-06-11,2290.586
2007-06-12,2282.704
2007-06-13,2285.929
2007-06-14,2338.923
2007-06-15,2405.455
2007-06-18,2409.822
2007-06-19,2415.016
2007-06-20,2428.076
2007-06-21,2391.931
2007-06-22,2390.467
2007-06-25,2388.697
2007-06-26,2364.852
2007-06-27,2345.818
2007-06-28,2394.563
2007-06-29,2428.062
2007-07-02,2444.388
2007-07-03,2476.602
2007-07-04,2493.635
2007-07-05,2475.826
2007-07-06,2496.236
2007-07-09,2505.635
2007-07-10,2483.094
2007-07-11,2475.32
2007-07-12,2529.654
2007-07-13,2539.845
2007-07-16,2536.679
2007-07-17,2516.261
2007-07-18,2479.086
2007-07-19,2526.541
2007-07-20,2493.779
2007-07-23,2511.531
2007-07-24,2475.696
2007-07-25,2407.303
2007-07-26,2341.944
2007-07-27,2317.73
2007-07-30,2342.656
2007-07-31,2367.018
2007-08-01,2333.259
2007-08-02,2340.139
2007-08-03,2329.575
2007-08-06,2345.778
2007-08-07,2347.043
2007-08-08,2388.91
2007-08-09,2335.993
2007-08-10,2299.886
2007-08-13,2311.057
2007-08-14,2289.591
2007-08-15,2277.995
2007-08-16,2194.119
2007-08-17,2237.545
2007-08-20,2246.354
2007-08-21,2264.507
2007-08-22,2292.865
2007-08-23,2315.047
2007-08-24,2331.866
2007-08-27,2320.863
2007-08-28,2299.295
2007-08-29,2301.67
2007-08-30,2335.903
2007-08-31,2374.981
2007-09-03,2369.379
2007-09-04,2384.579
2007-09-05,2355.432
2007-09-06,2373.017
2007-09-07,2325.101
2007-09-10,2307.795
2007-09-11,2345.761
2007-09-12,2361.441
2007-09-13,2383.787
2007-09-14,2364.736
2007-09-17,2358.774
2007-09-18,2394.422
2007-09-19,2471.242
2007-09-20,2497.587
2007-09-21,2515.619
2007-09-24,2517.327
2007-09-25,2507.546
2007-09-26,2515.248
2007-09-27,2532.643
2007-09-28,2542.115
2007-10-01,2571.047
2007-10-02,2559.588
2007-10-03,2562.135
2007-10-04,2551.275
2007-10-05,2580.956
2007-10-08,2553.955
2007-10-09,2558.829
2007-10-10,2578.114
2007-10-11,2612.833
2007-10-12,2608.255
2007-10-15,2589.15
2007-10-16,2563.113
2007-10-17,2593.202
2007-10-18,2584.62
2007-10-19,2571.794
2007-10-22,2520.01
2007-10-23,2562.143
2007-10-24,2549.746
2007-10-25,2594.025
2007-10-26,2621.203
2007-10-29,2650.927
2007-10-30,2633.567
2007-10-31,2654.001
2007-11-01,2608.929
2007-11-02,2620.287
2007-11-05,2610.329
2007-11-06,2635.257
2007-11-07,2653.341
2007-11-08,2681.157
2007-11-09,2676.718
2007-11-12,2625.726
2007-11-13,2622.39
2007-11-14,2633.047
2007-11-15,2571.707
2007-11-16,2555.722
2007-11-19,2517.342
2007-11-20,2588.939
2007-11-21,2563.132
2007-11-22,2580.501
2007-11-23,2590.408
2007-11-26,2589.908
2007-11-27,2579.159
2007-11-28,2625.645
2007-11-29,2644.722
2007-11-30,2660.006
2007-12-03,2640.691
2007-12-04,2656.751
2007-12-05,2697.257
2007-12-06,2690.525
2007-12-07,2705.236
2007-12-10,2722.178
2007-12-11,2713.034
2007-12-12,2736.521
2007-12-13,2679.521
2007-12-14,2659.522
2007-12-17,2599.62
2007-12-18,2616.049
2007-12-19,2613.671
2007-12-20,2620.945
2007-12-21,2675.119
2007-12-24,2681.076
2007-12-25,2681.076
2007-12-26,2699.504
2007-12-27,2716.416
2007-12-28,2755.996
2007-12-31,2740.252
2008-01-01,2740.252
2008-01-02,2715.559
2008-01-03,2699.483
2008-01-04,2677.035
2008-01-07,2656.947
2008-01-08,2684.256
2008-01-09,2640.121
2008-01-10,2619.924
2008-01-11,2623.445
2008-01-14,2652.687
2008-01-15,2603.266
2008-01-16,2519.736
2008-01-17,2510.811
2008-01-18,2484.275
2008-01-21,2281.344
2008-01-22,2309.275
2008-01-23,2198.015
2008-01-24,2337.383
2008-01-25,2347.79
2008-01-28,2352.369
2008-01-29,2386.66
2008-01-30,2375.935
2008-01-31,2378.943
2008-02-01,2428.468
2008-02-04,2451.702
2008-02-05,2340.841
2008-02-06,2372.995
2008-02-07,2293.317
2008-02-08,2308.813
2008-02-11,2309.343
2008-02-12,2416.873
2008-02-13,2417.443
2008-02-14,2425.921
2008-02-15,2382.477
2008-02-18,2416.642
2008-02-19,2442.888
2008-02-20,2392.527
2008-02-21,2408.796
2008-02-22,2388.224
2008-02-25,2411.014
2008-02-26,2443.944
2008-02-27,2480.307
2008-02-28,2433.709
2008-02-29,2394.727
2008-03-03,2383.157
2008-03-04,2340.43
2008-03-05,2397.71
2008-03-06,2388.02
2008-03-07,2354.744
2008-03-10,2331.286
2008-03-11,2357.67
2008-03-12,2402.162
2008-03-13,2388.072
2008-03-14,2381.462
2008-03-17,2291.284
2008-03-18,2371.186
2008-03-19,2337.151
2008-03-20,2274.678
2008-03-21,2274.678
2008-03-24,2271.432
2008-03-25,2361.866
2008-03-26,2379.068
2008-03-27,2416.411
2008-03-28,2392.187
2008-03-31,2402.739
2008-04-01,2416.35
2008-04-02,2424.407
2008-04-03,2429.451
2008-04-04,2459.514
2008-04-07,2476.243
2008-04-08,2456.463
2008-04-09,2456.973
2008-04-10,2447.319
2008-04-11,2420.174
2008-04-14,2415.081
2008-04-15,2426.118
2008-04-16,2488.162
2008-04-17,2469.071
2008-04-18,2494.879
2008-04-21,2519.0
2008-04-22,2519.16
2008-04-23,2547.723
2008-04-24,2529.824
2008-04-25,2542.288
2008-04-28,2543.011
2008-04-29,2527.515
2008-04-30,2550.826
2008-05-01,2531.411
2008-05-02,2548.372
2008-05-05,2563.316
2008-05-06,2562.069
2008-05-07,2554.901
2008-05-08,2563.213
2008-05-09,2536.995
2008-05-12,2562.888
2008-05-13,2579.802
2008-05-14,2592.072
2008-05-15,2599.272
2008-05-16,2642.355
2008-05-19,2673.366
2008-05-20,2643.461
2008-05-21,2653.108
2008-05-22,2653.799
2008-05-23,2602.919
2008-05-26,2608.152
2008-05-27,2599.794
2008-05-28,2616.646
2008-05-29,2610.586
2008-05-30,2627.111
2008-06-02,2597.652
2008-06-03,2594.206
2008-06-04,2574.409
2008-06-05,2585.96
2008-06-06,2577.187
2008-06-09,2583.325
2008-06-10,2530.499
2008-06-11,2494.641
2008-06-12,2490.277
2008-06-13,2490.118
2008-06-16,2504.893
2008-06-17,2537.843
2008-06-18,2515.891
2008-06-19,2521.108
2008-06-20,2483.679
2008-06-23,2469.19
2008-06-24,2461.608
2008-06-25,2487.636
2008-06-26,2464.067
2008-06-27,2463.933
2008-06-30,2470.033
2008-07-01,2429.564
2008-07-02,2419.857
2008-07-03,2401.85
2008-07-04,2376.122
2008-07-07,2428.026
2008-07-08,2383.321
2008-07-09,2428.717
2008-07-10,2406.111
2008-07-11,2366.919
2008-07-14,2396.251
2008-07-15,2376.928
2008-07-16,2394.287
2008-07-17,2426.803
2008-07-18,2429.522
2008-07-21,2447.455
2008-07-22,2460.776
2008-07-23,2451.748
2008-07-24,2418.667
2008-07-25,2438.589
2008-07-28,2434.233
2008-07-29,2431.502
2008-07-30,2462.387
2008-07-31,2485.708
2008-08-01,2439.099
2008-08-04,2421.313
2008-08-05,2441.916
2008-08-06,2449.94
2008-08-07,2440.975
2008-08-08,2380.933
2008-08-11,2382.355
2008-08-12,2355.511
2008-08-13,2315.036
2008-08-14,2337.063
2008-08-15,2303.789
2008-08-18,2306.124
2008-08-19,2269.667
2008-08-20,2287.322
2008-08-21,2287.42
2008-08-22,2306.419
2008-08-25,2281.173
2008-08-26,2279.689
2008-08-27,2284.836
2008-08-28,2316.592
2008-08-29,2318.92
2008-09-01,2300.027
2008-09-02,2311.722
2008-09-03,2272.996
2008-09-04,2200.643
2008-09-05,2128.896
2008-09-08,2156.082
2008-09-09,2114.494
2008-09-10,2094.1
2008-09-11,2066.848
2008-09-12,2140.893
2008-09-15,2115.939
2008-09-16,2098.693
2008-09-17,2083.949
2008-09-18,2147.101
2008-09-19,2212.328
2008-09-22,2228.523
2008-09-23,2220.106
2008-09-24,2194.245
2008-09-25,2221.653
2008-09-26,2177.15
2008-09-29,2098.556
2008-09-30,2064.94
2008-10-01,2040.445
2008-10-02,1939.709
2008-10-03,1965.251
2008-10-06,1795.752
2008-10-07,1806.748
2008-10-08,1722.645
2008-10-09,1678.112
2008-10-10,1594.985
2008-10-13,1764.83
2008-10-14,1800.252
2008-10-15,1694.57
2008-10-16,1601.25
2008-10-17,1635.908
2008-10-20,1622.679
2008-10-21,1581.894
2008-10-22,1486.383
2008-10-23,1456.855
2008-10-24,1365.54
2008-10-27,1480.267
2008-10-28,1803.654
2008-10-29,1687.071
2008-10-30,1681.65
2008-10-31,1706.275
2008-11-03,1674.691
2008-11-04,1771.882
2008-11-05,1741.567
2008-11-06,1612.479
2008-11-07,1644.347
2008-11-10,1669.365
2008-11-11,1550.372
2008-11-12,1507.668
2008-11-13,1531.292
2008-11-14,1551.929
2008-11-17,1486.443
2008-11-18,1503.158
2008-11-19,1444.594
2008-11-20,1372.573
2008-11-21,1351.772
2008-11-24,1486.121
2008-11-25,1475.115
2008-11-26,1482.017
2008-11-27,1506.277
2008-11-28,1457.268
2008-12-01,1382.73
2008-12-02,1425.573
2008-12-03,1438.768
2008-12-04,1438.847
2008-12-05,1362.281
2008-12-08,1487.721
2008-12-09,1496.663
2008-12-10,1505.487
2008-12-11,1515.65
2008-12-12,1512.126
2008-12-15,1546.938
2008-12-16,1578.644
2008-12-17,1643.482
2008-12-18,1685.46
2008-12-19,1600.218
2008-12-22,1570.904
2008-12-23,1558.298
2008-12-24,1563.272
2008-12-25,1563.272
2008-12-26,1570.817
2008-12-29,1605.848
2008-12-30,1623.312
2008-12-31,1595.309
2009-01-01,1595.309
2009-01-02,1662.131
2009-01-05,1631.798
2009-01-06,1652.013
2009-01-07,1672.463
2009-01-08,1666.951
2009-01-09,1594.727
2009-01-12,1531.626
2009-01-13,1488.273
2009-01-14,1414.759
2009-01-15,1402.757
2009-01-16,1430.833
2009-01-19,1414.68
2009-01-20,1362.751
2009-01-21,1376.754
2009-01-22,1375.658
2009-01-23,1342.072
2009-01-26,1424.443
2009-01-27,1433.981
2009-01-28,1492.053
2009-01-29,1449.692
2009-01-30,1396.141
2009-02-02,1388.885
2009-02-03,1424.655
2009-02-04,1444.594
2009-02-05,1450.767
2009-02-06,1495.471
2009-02-09,1524.774
2009-02-10,1478.614
2009-02-11,1476.175
2009-02-12,1418.545
2009-02-13,1433.221
2009-02-16,1417.539
2009-02-17,1352.345
2009-02-18,1346.559
2009-02-19,1358.046
2009-02-20,1296.979
2009-02-23,1285.827
2009-02-24,1273.21
2009-02-25,1257.36
2009-02-26,1265.196
2009-02-27,1222.799
2009-03-02,1181.62
2009-03-03,1171.099
2009-03-04,1219.917
2009-03-05,1179.054
2009-03-06,1168.429
2009-03-09,1180.92
2009-03-10,1248.268
2009-03-11,1248.528
2009-03-12,1261.538
2009-03-13,1269.208
2009-03-16,1294.328
2009-03-17,1267.473
2009-03-18,1285.187
2009-03-19,1346.027
2009-03-20,1355.103
2009-03-23,1376.596
2009-03-24,1383.758
2009-03-25,1396.934
2009-03-26,1419.361
2009-03-27,1369.434
2009-03-30,1303.554
2009-03-31,1341.358
2009-04-01,1345.556
2009-04-02,1422.897
2009-04-03,1416.783
2009-04-06,1405.206
2009-04-07,1383.059
2009-04-08,1384.018
2009-04-09,1415.385
2009-04-10,1415.385
2009-04-13,1427.387
2009-04-14,1438.876
2009-04-15,1431.278
2009-04-16,1446.373
2009-04-17,1447.137
2009-04-20,1386.454
2009-04-21,1405.052
2009-04-22,1437.973
2009-04-23,1427.865
2009-04-24,1491.489
2009-04-27,1478.635
2009-04-28,1449.259
2009-04-29,1492.339
2009-04-30,1498.208
2009-05-01,1498.434
2009-05-04,1538.641
2009-05-05,1510.054
2009-05-06,1517.669
2009-05-07,1508.604
2009-05-08,1545.336
2009-05-11,1554.481
2009-05-12,1558.397
2009-05-13,1531.215
2009-05-14,1535.015
2009-05-15,1540.442
2009-05-18,1561.08
2009-05-19,1608.433
2009-05-20,1660.572
2009-05-21,1614.853
2009-05-22,1644.836
2009-05-25,1649.553
2009-05-26,1656.312
2009-05-27,1646.703
2009-05-28,1628.871
2009-05-29,1656.121
2009-06-01,1714.607
2009-06-02,1748.416
2009-06-03,1708.368
2009-06-04,1719.902
2009-06-05,1695.42
2009-06-08,1660.24
2009-06-09,1680.847
2009-06-10,1698.219
2009-06-11,1725.612
2009-06-12,1697.205
2009-06-15,1619.222
2009-06-16,1624.882
2009-06-17,1595.054
2009-06-18,1610.616
2009-06-19,1599.682
2009-06-22,1549.495
2009-06-23,1571.48
2009-06-24,1624.71
2009-06-25,1591.985
2009-06-26,1608.403
2009-06-29,1631.295
2009-06-30,1605.975
2009-07-01,1644.426
2009-07-02,1574.898
2009-07-03,1571.46
2009-07-06,1541.031
2009-07-07,1532.883
2009-07-08,1511.8
2009-07-09,1540.615
2009-07-10,1517.267
2009-07-13,1561.067
2009-07-14,1576.184
2009-07-15,1641.55
2009-07-16,1656.65
2009-07-17,1665.081
2009-07-20,1681.422
2009-07-21,1711.008
2009-07-22,1721.371
2009-07-23,1762.925
2009-07-24,1755.918
2009-07-27,1756.128
2009-07-28,1723.657
2009-07-29,1738.754
2009-07-30,1777.443
2009-07-31,1787.281
2009-08-03,1850.699
2009-08-04,1837.619
2009-08-05,1805.056
2009-08-06,1811.243
2009-08-07,1817.467
2009-08-10,1784.583
2009-08-11,1740.116
2009-08-12,1762.701
2009-08-13,1784.665
2009-08-14,1732.273
2009-08-17,1678.95
2009-08-18,1693.518
2009-08-19,1688.221
2009-08-20,1710.361
2009-08-21,1750.815
2009-08-24,1761.812
2009-08-25,1762.773
2009-08-26,1741.766
2009-08-27,1712.832
2009-08-28,1742.79
2009-08-31,1728.626
2009-09-01,1683.752
2009-09-02,1672.865
2009-09-03,1673.048
2009-09-04,1695.987
2009-09-07,1738.359
2009-09-08,1761.841
2009-09-09,1806.878
2009-09-10,1813.647
2009-09-11,1836.14
2009-09-14,1847.118
2009-09-15,1845.35
2009-09-16,1876.632
2009-09-17,1890.461
2009-09-18,1871.454
2009-09-21,1852.043
2009-09-22,1878.202
2009-09-23,1870.043
2009-09-24,1836.958
2009-09-25,1830.528
2009-09-28,1858.735
2009-09-29,1848.422
2009-09-30,1843.367
2009-10-01,1801.247
2009-10-02,1782.845
2009-10-05,1802.599
2009-10-06,1856.581
2009-10-07,1845.032
2009-10-08,1879.931
2009-10-09,1878.022
2009-10-12,1914.235
2009-10-13,1892.067
2009-10-14,1946.795
2009-10-15,1950.861
2009-10-16,1921.782
2009-10-19,1978.039
2009-10-20,1956.894
2009-10-21,1966.603
2009-10-22,1944.091
2009-10-23,1943.396
2009-10-26,1904.715
2009-10-27,1885.257
2009-10-28,1812.993
2009-10-29,1854.714
2009-10-30,1796.488
2009-11-02,1812.916
2009-11-03,1779.905
2009-11-04,1826.872
2009-11-05,1848.05
2009-11-06,1853.52
2009-11-09,1902.721
2009-11-10,1890.863
2009-11-11,1915.411
2009-11-12,1901.998
2009-11-13,1911.024
2009-11-16,1960.827
2009-11-17,1942.969
2009-11-18,1952.569
2009-11-19,1905.565
2009-11-20,1897.943
2009-11-23,1956.334
2009-11-24,1941.115
2009-11-25,1959.174
2009-11-26,1887.436
2009-11-27,1912.95
2009-11-30,1895.505
2009-12-01,1954.236
2009-12-02,1946.373
2009-12-03,1955.595
2009-12-04,1947.066
2009-12-07,1932.4
2009-12-08,1885.251
2009-12-09,1876.684
2009-12-10,1886.344
2009-12-11,1894.909
2009-12-14,1913.859
2009-12-15,1903.345
2009-12-16,1933.336
2009-12-17,1888.582
2009-12-18,1882.237
2009-12-21,1910.843
2009-12-22,1897.406
2009-12-23,1915.981
2009-12-24,1919.256
2009-12-25,1919.256
2009-12-28,1930.974
2009-12-29,1935.521
2009-12-30,1912.451
2009-12-31,1918.669
2010-01-01,1918.669
2010-01-04,1952.75
2010-01-05,1942.628
