Date,AUSTRALIA VALUE Standard (Large+Mid Cap)
2005-06-14,8507.849
2005-06-15,8549.356
2005-06-16,8606.68
2005-06-17,8738.772
2005-06-20,8693.593
2005-06-21,8710.805
2005-06-22,8699.619
2005-06-23,8622.674
2005-06-24,8534.343
2005-06-27,8509.294
2005-06-28,8539.566
2005-06-29,8465.183
2005-06-30,8494.339
2005-07-01,8375.002
2005-07-04,8392.777
2005-07-05,8318.623
2005-07-06,8281.204
2005-07-07,8171.113
2005-07-08,8179.887
2005-07-11,8282.443
2005-07-12,8395.662
2005-07-13,8337.52
2005-07-14,8430.459
2005-07-15,8399.346
2005-07-18,8422.124
2005-07-19,8362.73
2005-07-20,8407.139
2005-07-21,8589.147
2005-07-22,8685.825
2005-07-25,8631.278
2005-07-26,8585.509
2005-07-27,8581.243
2005-07-28,8553.632
2005-07-29,8633.392
2005-08-01,8620.265
2005-08-02,8685.832
2005-08-03,8711.516
2005-08-04,8741.797
2005-08-05,8699.545
2005-08-08,8714.622
2005-08-09,8628.96
2005-08-10,8713.341
2005-08-11,8860.013
2005-08-12,8841.738
2005-08-15,8766.066
2005-08-16,8842.607
2005-08-17,8791.274
2005-08-18,8661.777
2005-08-19,8635.059
2005-08-22,8736.742
2005-08-23,8691.329
2005-08-24,8640.213
2005-08-25,8674.491
2005-08-26,8727.037
2005-08-29,8570.705
2005-08-30,8575.592
2005-08-31,8651.773
2005-09-01,8816.005
2005-09-02,8805.923
2005-09-05,8861.168
2005-09-06,8887.794
2005-09-07,8942.043
2005-09-08,8993.857
2005-09-09,9011.687
2005-09-12,8994.562
2005-09-13,8985.486
2005-09-14,9079.218
2005-09-15,9003.266
2005-09-16,9077.429
2005-09-19,9049.7
2005-09-20,9125.838
2005-09-21,9114.571
2005-09-22,9010.533
2005-09-23,8931.302
2005-09-26,9024.379
2005-09-27,9016.776
2005-09-28,9039.677
2005-09-29,9134.447
2005-09-30,9121.585
2005-10-03,9100.696
2005-10-04,9143.499
2005-10-05,8905.414
2005-10-06,8768.816
2005-10-07,8743.533
2005-10-10,8787.352
2005-10-11,8663.103
2005-10-12,8766.597
2005-10-13,8640.319
2005-10-14,8708.067
2005-10-17,8729.128
2005-10-18,8689.638
2005-10-19,8595.296
2005-10-20,8684.545
2005-10-21,8613.652
2005-10-24,8613.354
2005-10-25,8711.234
2005-10-26,8789.531
2005-10-27,8805.631
2005-10-28,8651.221
2005-10-31,8732.077
2005-11-01,8743.821
2005-11-02,8663.067
2005-11-03,8748.774
2005-11-04,8615.123
2005-11-07,8642.279
2005-11-08,8740.627
2005-11-09,8683.648
2005-11-10,8655.065
2005-11-11,8749.442
2005-11-14,8750.688
2005-11-15,8771.357
2005-11-16,8828.668
2005-11-17,8904.465
2005-11-18,8930.484
2005-11-21,8960.882
2005-11-22,8884.96
2005-11-23,8935.016
2005-11-24,9018.938
2005-11-25,8945.588
2005-11-28,8980.537
2005-11-29,8965.474
2005-11-30,8959.151
2005-12-01,8844.309
2005-12-02,8960.754
2005-12-05,9004.249
2005-12-06,9041.827
2005-12-07,8963.927
2005-12-08,8884.124
2005-12-09,8889.169
2005-12-12,9011.409
2005-12-13,8971.603
2005-12-14,9085.983
2005-12-15,8994.963
2005-12-16,8986.074
2005-12-19,9015.352
2005-12-20,8945.777
2005-12-21,8999.944
2005-12-22,8951.407
2005-12-23,8958.948
2005-12-26,8958.948
2005-12-27,8936.81
2005-12-28,9049.269
2005-12-29,9075.506
2005-12-30,9076.082
2006-01-02,9076.082
2006-01-03,9108.757
2006-01-04,9266.44
2006-01-05,9312.149
2006-01-06,9346.009
2006-01-09,9386.119
2006-01-10,9358.912
2006-01-11,9466.969
2006-01-12,9415.211
2006-01-13,9422.57
2006-01-16,9414.041
2006-01-17,9420.876
2006-01-18,9255.078
2006-01-19,9318.382
2006-01-20,9364.249
2006-01-23,9334.829
2006-01-24,9317.553
2006-01-25,9427.29
2006-01-26,9454.232
2006-01-27,9492.576
2006-01-30,9468.934
2006-01-31,9626.187
2006-02-01,9703.087
2006-02-02,9577.37
2006-02-03,9472.039
2006-02-06,9493.544
2006-02-07,9458.095
2006-02-08,9351.957
2006-02-09,9406.942
2006-02-10,9354.076
2006-02-13,9323.706
2006-02-14,9398.316
2006-02-15,9389.962
2006-02-16,9333.792
2006-02-17,9309.892
2006-02-20,9402.31
2006-02-21,9441.621
2006-02-22,9429.575
2006-02-23,9547.695
2006-02-24,9570.915
2006-02-27,9601.584
2006-02-28,9681.021
2006-03-01,9543.244
2006-03-02,9669.437
2006-03-03,9597.717
2006-03-06,9607.117
2006-03-07,9493.456
2006-03-08,9513.155
2006-03-09,9565.535
2006-03-10,9490.08
2006-03-13,9578.164
2006-03-14,9612.482
2006-03-15,9629.274
2006-03-16,9579.73
2006-03-17,9465.992
2006-03-20,9418.189
2006-03-21,9319.277
2006-03-22,9407.163
2006-03-23,9373.868
2006-03-24,9322.348
2006-03-27,9320.666
2006-03-28,9350.649
2006-03-29,9282.33
2006-03-30,9444.47
2006-03-31,9415.087
2006-04-03,9535.686
2006-04-04,9503.558
2006-04-05,9689.071
2006-04-06,9747.132
2006-04-07,9722.271
2006-04-10,9651.326
2006-04-11,9743.472
2006-04-12,9675.144
2006-04-13,9576.33
2006-04-14,9576.33
2006-04-17,9743.907
2006-04-18,9827.683
2006-04-19,9950.697
2006-04-20,9839.1
2006-04-21,9941.065
2006-04-24,9922.531
2006-04-25,9954.563
2006-04-26,10168.341
2006-04-27,10234.111
2006-04-28,10231.013
2006-05-01,10312.126
2006-05-02,10264.214
2006-05-03,10323.362
2006-05-04,10228.729
2006-05-05,10288.961
2006-05-08,10364.371
2006-05-09,10447.878
2006-05-10,10455.139
2006-05-11,10471.122
2006-05-12,10389.957
2006-05-15,10144.064
2006-05-16,10233.287
2006-05-17,10142.611
2006-05-18,10057.564
2006-05-19,9852.429
2006-05-22,9740.511
2006-05-23,9804.795
2006-05-24,9705.767
2006-05-25,9675.493
2006-05-26,9789.049
2006-05-29,9892.633
2006-05-30,9941.702
2006-05-31,9628.496
2006-06-01,9671.315
2006-06-02,9808.478
2006-06-05,9859.922
2006-06-06,9609.619
2006-06-07,9591.53
2006-06-08,9455.187
2006-06-09,9742.609
2006-06-12,9708.833
2006-06-13,9416.658
2006-06-14,9402.886
2006-06-15,9375.998
2006-06-16,9484.115
2006-06-19,9366.289
2006-06-20,9323.848
2006-06-21,9383.078
2006-06-22,9515.877
2006-06-23,9463.087
2006-06-26,9453.01
2006-06-27,9543.859
2006-06-28,9425.885
2006-06-29,9534.892
2006-06-30,9781.592
2006-07-03,9795.514
2006-07-04,9863.333
2006-07-05,9803.306
2006-07-06,9940.521
2006-07-07,10026.488
2006-07-10,9999.759
2006-07-11,9972.775
2006-07-12,9959.818
2006-07-13,9908.562
2006-07-14,9680.836
2006-07-17,9590.924
2006-07-18,9546.028
2006-07-19,9506.994
2006-07-20,9743.776
2006-07-21,9761.892
2006-07-24,9740.368
2006-07-25,9847.029
2006-07-26,9810.192
2006-07-27,10027.735
2006-07-28,9971.978
2006-07-31,10028.277
2006-08-01,9991.596
2006-08-02,9981.951
2006-08-03,10051.383
2006-08-04,10057.025
2006-08-07,10055.164
2006-08-08,10154.131
2006-08-09,10148.031
2006-08-10,10171.988
2006-08-11,10175.186
2006-08-14,10136.635
2006-08-15,10160.382
2006-08-16,10269.381
2006-08-17,10306.728
2006-08-18,10209.081
2006-08-21,10299.528
2006-08-22,10287.387
2006-08-23,10297.075
2006-08-24,10119.638
2006-08-25,10072.673
2006-08-28,10114.948
2006-08-29,10236.301
2006-08-30,10327.466
2006-08-31,10396.992
2006-09-01,10370.899
2006-09-04,10544.124
2006-09-05,10542.591
2006-09-06,10426.245
2006-09-07,10355.849
2006-09-08,10306.584
2006-09-11,10183.368
2006-09-12,10247.194
2006-09-13,10274.534
2006-09-14,10376.418
2006-09-15,10280.705
2006-09-18,10387.344
2006-09-19,10404.444
2006-09-20,10268.839
2006-09-21,10259.67
2006-09-22,10140.902
2006-09-25,10121.794
2006-09-26,10156.311
2006-09-27,10294.703
2006-09-28,10278.401
2006-09-29,10342.029
2006-10-02,10408.349
2006-10-03,10404.533
2006-10-04,10382.594
2006-10-05,10564.298
2006-10-06,10526.523
2006-10-09,10485.203
2006-10-10,10530.86
2006-10-11,10615.941
2006-10-12,10620.624
2006-10-13,10651.138
2006-10-16,10678.567
2006-10-17,10589.361
2006-10-18,10676.961
2006-10-19,10721.119
2006-10-20,10795.59
2006-10-23,10790.303
2006-10-24,10771.551
2006-10-25,10848.61
2006-10-26,10967.365
2006-10-27,10992.177
2006-10-30,11005.572
2006-10-31,11103.452
2006-11-01,11187.011
2006-11-02,11158.543
2006-11-03,11187.57
2006-11-06,11196.785
2006-11-07,11349.994
2006-11-08,11221.834
2006-11-09,11106.711
2006-11-10,11109.372
2006-11-13,11106.555
2006-11-14,11174.798
2006-11-15,11171.226
2006-11-16,11175.864
2006-11-17,11221.15
2006-11-20,11011.499
2006-11-21,11126.552
2006-11-22,11355.632
2006-11-23,11420.227
2006-11-24,11424.17
2006-11-27,11419.801
2006-11-28,11328.162
2006-11-29,11524.217
2006-11-30,11624.365
2006-12-01,11551.665
2006-12-04,11464.157
2006-12-05,11375.882
2006-12-06,11494.076
2006-12-07,11545.227
2006-12-08,11450.093
2006-12-11,11477.455
2006-12-12,11544.243
2006-12-13,11577.715
2006-12-14,11663.446
2006-12-15,11634.474
2006-12-18,11642.632
2006-12-19,11653.378
2006-12-20,11802.833
2006-12-21,11772.132
2006-12-22,11853.718
2006-12-25,11853.718
2006-12-26,11828.782
2006-12-27,11936.89
2006-12-28,12045.745
2006-12-29,12069.203
2007-01-01,12069.203
2007-01-02,12164.513
2007-01-03,12067.19
2007-01-04,11898.594
2007-01-05,11779.184
2007-01-08,11673.033
2007-01-09,11842.021
2007-01-10,11656.485
2007-01-11,11798.926
2007-01-12,11951.754
2007-01-15,12022.229
2007-01-16,11990.76
2007-01-17,12012.03
2007-01-18,12106.562
2007-01-19,12113.511
2007-01-22,12220.362
2007-01-23,12299.553
2007-01-24,12151.638
2007-01-25,12128.468
2007-01-26,12041.218
2007-01-29,12018.421
2007-01-30,12148.08
2007-01-31,12090.301
2007-02-01,12189.793
2007-02-02,12191.725
2007-02-05,12189.79
2007-02-06,12319.502
2007-02-07,12366.587
2007-02-08,12430.458
2007-02-09,12389.693
2007-02-12,12281.423
2007-02-13,12374.263
2007-02-14,12497.931
2007-02-15,12575.854
2007-02-16,12474.635
2007-02-19,12613.587
2007-02-20,12596.729
2007-02-21,12616.98
2007-02-22,12780.094
2007-02-23,12792.293
2007-02-26,12811.483
2007-02-27,12681.031
2007-02-28,12367.068
2007-03-01,12247.011
2007-03-02,12171.608
2007-03-05,11762.512
2007-03-06,12015.815
2007-03-07,12167.408
2007-03-08,12157.516
2007-03-09,12252.753
2007-03-12,12411.475
2007-03-13,12393.741
2007-03-14,12132.055
2007-03-15,12396.556
2007-03-16,12417.66
2007-03-19,12508.04
2007-03-20,12556.85
2007-03-21,12490.154
2007-03-22,12795.208
2007-03-23,12770.341
2007-03-26,12853.77
2007-03-27,12761.948
2007-03-28,12628.605
2007-03-29,12743.674
2007-03-30,12805.17
2007-04-02,12797.912
2007-04-03,12944.974
2007-04-04,13158.26
2007-04-05,13157.947
2007-04-06,13157.947
2007-04-09,13111.382
2007-04-10,13410.482
2007-04-11,13432.029
2007-04-12,13485.118
2007-04-13,13512.37
2007-04-16,13652.029
2007-04-17,13782.145
2007-04-18,13872.233
2007-04-19,13720.227
2007-04-20,13823.914
2007-04-23,13757.326
2007-04-24,13634.661
2007-04-25,13731.81
2007-04-26,13634.565
2007-04-27,13628.395
2007-04-30,13684.497
2007-05-01,13579.392
2007-05-02,13755.207
2007-05-03,13733.02
2007-05-04,13782.282
2007-05-07,13867.388
2007-05-08,13827.455
2007-05-09,13856.683
2007-05-10,13957.871
2007-05-11,13826.9
2007-05-14,13944.819
2007-05-15,13862.136
2007-05-16,13723.774
2007-05-17,13781.815
2007-05-18,13745.67
2007-05-21,13776.545
2007-05-22,13674.838
2007-05-23,13784.741
2007-05-24,13537.161
2007-05-25,13497.48
2007-05-28,13476.297
2007-05-29,13599.992
2007-05-30,13492.734
2007-05-31,13777.739
2007-06-01,13860.374
2007-06-04,13982.266
2007-06-05,14006.56
2007-06-06,14009.957
2007-06-07,14043.353
2007-06-08,13820.09
2007-06-11,13786.506
2007-06-12,13753.337
2007-06-13,13630.859
2007-06-14,13642.692
2007-06-15,13772.868
2007-06-18,13864.351
2007-06-19,13982.602
2007-06-20,14101.843
2007-06-21,14077.403
2007-06-22,14087.502
2007-06-25,14016.629
2007-06-26,13957.128
2007-06-27,13552.971
2007-06-28,13887.945
2007-06-29,13921.079
2007-07-02,14046.925
2007-07-03,14009.146
2007-07-04,14044.694
2007-07-05,14179.79
2007-07-06,14135.385
2007-07-09,14244.645
2007-07-10,14208.425
2007-07-11,14189.524
2007-07-12,14179.703
2007-07-13,14294.49
2007-07-16,14375.486
2007-07-17,14435.04
2007-07-18,14461.747
2007-07-19,14602.429
2007-07-20,14688.899
2007-07-23,14671.626
2007-07-24,14719.389
2007-07-25,14552.633
2007-07-26,14287.041
2007-07-27,13615.758
2007-07-30,13542.912
2007-07-31,13648.069
2007-08-01,13191.414
2007-08-02,13466.268
2007-08-03,13447.956
2007-08-06,13271.998
2007-08-07,13407.622
2007-08-08,13767.678
2007-08-09,13816.722
2007-08-10,13231.11
2007-08-13,13416.994
2007-08-14,13209.466
2007-08-15,12690.171
2007-08-16,11938.215
2007-08-17,11980.088
2007-08-20,12704.998
2007-08-21,12819.045
2007-08-22,12831.914
2007-08-23,13309.186
2007-08-24,13257.528
2007-08-27,13521.458
2007-08-28,13419.171
2007-08-29,13181.861
2007-08-30,13214.732
2007-08-31,13360.107
2007-09-03,13509.63
2007-09-04,13653.199
2007-09-05,13517.921
2007-09-06,13530.53
2007-09-07,13489.816
2007-09-10,13297.833
2007-09-11,13512.599
2007-09-12,13619.691
2007-09-13,13635.844
2007-09-14,13840.291
2007-09-17,13682.275
2007-09-18,13438.626
2007-09-19,14068.685
2007-09-20,14250.419
2007-09-21,14158.805
2007-09-24,14311.479
2007-09-25,14351.183
2007-09-26,14555.069
2007-09-27,14731.865
2007-09-28,14854.315
2007-10-01,14899.144
2007-10-02,14993.216
2007-10-03,15156.913
2007-10-04,15032.336
2007-10-05,15242.429
2007-10-08,15267.301
2007-10-09,15408.843
2007-10-10,15568.294
2007-10-11,15749.954
2007-10-12,15663.002
2007-10-15,15575.119
2007-10-16,15067.498
2007-10-17,15191.264
2007-10-18,15341.141
2007-10-19,15153.574
2007-10-22,14745.292
2007-10-23,15200.543
2007-10-24,15245.111
2007-10-25,15374.229
2007-10-26,15601.133
2007-10-29,15832.595
2007-10-30,15737.51
2007-10-31,15917.719
2007-11-01,15904.784
2007-11-02,15670.225
2007-11-05,15481.947
2007-11-06,15685.299
2007-11-07,15902.555
2007-11-08,15404.617
2007-11-09,15086.012
2007-11-12,14296.863
2007-11-13,14731.358
2007-11-14,15109.438
2007-11-15,14802.36
2007-11-16,14636.157
2007-11-19,14736.989
2007-11-20,14652.933
2007-11-21,14180.602
2007-11-22,14146.369
2007-11-23,14104.417
2007-11-26,14419.017
2007-11-27,14299.451
2007-11-28,14310.835
2007-11-29,14382.89
2007-11-30,14609.899
2007-12-03,14640.559
2007-12-04,14490.392
2007-12-05,14362.687
2007-12-06,14613.291
2007-12-07,14861.42
2007-12-10,14810.881
2007-12-11,14957.977
2007-12-12,14837.096
2007-12-13,14605.38
2007-12-14,14201.107
2007-12-17,13530.861
2007-12-18,13578.991
2007-12-19,13508.367
2007-12-20,13405.212
2007-12-21,13805.755
2007-12-24,13918.542
2007-12-25,13918.542
2007-12-26,13956.088
2007-12-27,13989.463
2007-12-28,13953.283
2007-12-31,13996.749
2008-01-01,13996.749
2008-01-02,14029.088
2008-01-03,13868.485
2008-01-04,13767.312
2008-01-07,13379.438
2008-01-08,13541.497
2008-01-09,13420.922
2008-01-10,13450.805
2008-01-11,13301.247
2008-01-14,13388.947
2008-01-15,13199.858
2008-01-16,12696.436
2008-01-17,12839.159
2008-01-18,12850.124
2008-01-21,12249.726
2008-01-22,11568.329
2008-01-23,11872.246
2008-01-24,12479.093
2008-01-25,13178.956
2008-01-28,13203.596
2008-01-29,12845.701
2008-01-30,12551.725
2008-01-31,12695.792
2008-02-01,13257.719
2008-02-04,13305.566
2008-02-05,12925.232
2008-02-06,12539.596
2008-02-07,12438.678
2008-02-08,12732.801
2008-02-11,12492.464
2008-02-12,12730.504
2008-02-13,12218.698
2008-02-14,12656.13
2008-02-15,12500.157
2008-02-18,12438.002
2008-02-19,12712.928
2008-02-20,12204.883
2008-02-21,12383.581
2008-02-22,12279.652
2008-02-25,12543.685
2008-02-26,12823.728
2008-02-27,13214.412
2008-02-28,12959.079
2008-02-29,12494.582
2008-03-03,12085.946
2008-03-04,11988.056
2008-03-05,11999.803
2008-03-06,12070.894
2008-03-07,11585.507
2008-03-10,11333.148
2008-03-11,11537.351
2008-03-12,11968.094
2008-03-13,11723.235
2008-03-14,11789.357
2008-03-17,11131.467
2008-03-18,11397.003
2008-03-19,11943.528
2008-03-20,11460.943
2008-03-21,11460.943
2008-03-24,11593.995
2008-03-25,12258.067
2008-03-26,12437.671
2008-03-27,12347.467
2008-03-28,12219.185
2008-03-31,12162.694
2008-04-01,11972.251
2008-04-02,12549.421
2008-04-03,12787.671
2008-04-04,12825.911
2008-04-07,12670.469
2008-04-08,12578.398
2008-04-09,12324.976
2008-04-10,12120.171
2008-04-11,12109.048
2008-04-14,11775.863
2008-04-15,11955.263
2008-04-16,12301.516
2008-04-17,12298.34
2008-04-18,12030.176
2008-04-21,12671.718
2008-04-22,12644.137
2008-04-23,12843.047
2008-04-24,12551.22
2008-04-25,12465.86
2008-04-28,12732.708
2008-04-29,12715.379
2008-04-30,12849.879
2008-05-01,12608.781
2008-05-02,13011.423
2008-05-05,13164.425
2008-05-06,13015.684
2008-05-07,12756.006
2008-05-08,12998.707
2008-05-09,13051.166
2008-05-12,13377.568
2008-05-13,13234.36
2008-05-14,13137.166
2008-05-15,13187.958
2008-05-16,13455.283
2008-05-19,13414.808
2008-05-20,13387.538
2008-05-21,13258.87
2008-05-22,13104.632
2008-05-23,13044.065
2008-05-26,12944.479
2008-05-27,12921.28
2008-05-28,12942.929
2008-05-29,12945.102
2008-05-30,12908.553
2008-06-02,12760.022
2008-06-03,12444.291
2008-06-04,12670.176
2008-06-05,12703.798
2008-06-06,12862.782
2008-06-09,12752.363
2008-06-10,12225.828
2008-06-11,12393.311
2008-06-12,11867.362
2008-06-13,11962.024
2008-06-16,11919.049
2008-06-17,12036.716
2008-06-18,12046.034
2008-06-19,11784.512
2008-06-20,11657.721
2008-06-23,11599.753
2008-06-24,11554.277
2008-06-25,11574.98
2008-06-26,11876.226
2008-06-27,11712.828
2008-06-30,11555.693
2008-07-01,11138.052
2008-07-02,11289.184
2008-07-03,11376.162
2008-07-04,11719.023
2008-07-07,11416.438
2008-07-08,11150.095
2008-07-09,11428.357
2008-07-10,11304.66
2008-07-11,11272.015
2008-07-14,11148.049
2008-07-15,10895.979
2008-07-16,11076.02
2008-07-17,11449.953
2008-07-18,11309.61
2008-07-21,11821.916
2008-07-22,11701.037
2008-07-23,12085.572
2008-07-24,12412.078
2008-07-25,11676.547
2008-07-28,11315.434
2008-07-29,10951.159
2008-07-30,11165.037
2008-07-31,11125.039
2008-08-01,10816.339
2008-08-04,10817.298
2008-08-05,10791.583
2008-08-06,11145.202
2008-08-07,11174.87
2008-08-08,10921.899
2008-08-11,11161.677
2008-08-12,11100.411
2008-08-13,10679.499
2008-08-14,10568.867
2008-08-15,10569.025
2008-08-18,10621.225
2008-08-19,10322.148
2008-08-20,10405.455
2008-08-21,10319.432
2008-08-22,10233.157
2008-08-25,10467.052
2008-08-26,10287.603
2008-08-27,10262.152
2008-08-28,10443.867
2008-08-29,10589.296
2008-09-01,10474.698
2008-09-02,10478.809
2008-09-03,10470.249
2008-09-04,10330.075
2008-09-05,9776.315
2008-09-08,10471.263
2008-09-09,10168.189
2008-09-10,10111.527
2008-09-11,9689.056
2008-09-12,10087.823
2008-09-15,9697.254
2008-09-16,9283.41
2008-09-17,9171.561
2008-09-18,9004.942
2008-09-19,10025.533
2008-09-22,10739.272
2008-09-23,10459.406
2008-09-24,10620.648
2008-09-25,10496.937
2008-09-26,10422.317
2008-09-29,10055.708
2008-09-30,9432.796
2008-10-01,9837.659
2008-10-02,9705.786
2008-10-03,9715.036
2008-10-06,8634.806
2008-10-07,8856.37
2008-10-08,7828.504
2008-10-09,8024.986
2008-10-10,6823.312
2008-10-13,7486.851
2008-10-14,8017.082
2008-10-15,7893.149
2008-10-16,7249.847
2008-10-17,7502.691
2008-10-20,7926.261
2008-10-21,8076.13
2008-10-22,7681.996
2008-10-23,7304.669
2008-10-24,6510.487
2008-10-27,6324.39
2008-10-28,6438.136
2008-10-29,6919.111
2008-10-30,7104.225
2008-10-31,7054.349
2008-11-03,7626.982
2008-11-04,7887.597
2008-11-05,8051.251
2008-11-06,7505.846
2008-11-07,7303.298
2008-11-10,7408.181
2008-11-11,6760.974
2008-11-12,6632.42
2008-11-13,6190.808
2008-11-14,6359.389
2008-11-17,6093.504
2008-11-18,5973.71
2008-11-19,6053.361
2008-11-20,5545.671
2008-11-21,5662.609
2008-11-24,5887.58
2008-11-25,6238.517
2008-11-26,6165.24
2008-11-27,6278.016
2008-11-28,6410.158
2008-12-01,6266.226
2008-12-02,6009.687
2008-12-03,6024.411
2008-12-04,6088.888
2008-12-05,5949.98
2008-12-08,6446.893
2008-12-09,6184.807
2008-12-10,6212.841
2008-12-11,6262.907
2008-12-12,6072.661
2008-12-15,6229.814
2008-12-16,6209.964
2008-12-17,6400.72
2008-12-18,6515.941
2008-12-19,6451.49
2008-12-22,6324.826
2008-12-23,6357.875
2008-12-24,6453.714
2008-12-25,6453.714
2008-12-26,6432.473
2008-12-29,6648.858
2008-12-30,6644.125
2008-12-31,6779.174
2009-01-01,6779.174
2009-01-02,6840.513
2009-01-05,6840.034
2009-01-06,6973.524
2009-01-07,7063.22
2009-01-08,6923.648
2009-01-09,6907.483
2009-01-12,6627.314
2009-01-13,6379.817
2009-01-14,6364.742
2009-01-15,6068.291
2009-01-16,6188.211
2009-01-19,6211.196
2009-01-20,5920.187
2009-01-21,5727.673
2009-01-22,5860.602
2009-01-23,5553.027
2009-01-26,5624.701
2009-01-27,5762.882
2009-01-28,5915.156
2009-01-29,5905.019
2009-01-30,5700.516
2009-02-02,5611.479
2009-02-03,5799.47
2009-02-04,5694.107
2009-02-05,5546.948
2009-02-06,5758.457
2009-02-09,5916.436
2009-02-10,5782.97
2009-02-11,5614.097
2009-02-12,5643.259
2009-02-13,5861.505
2009-02-16,5686.664
2009-02-17,5456.421
2009-02-18,5366.486
2009-02-19,5537.756
2009-02-20,5421.718
2009-02-23,5382.162
2009-02-24,5332.963
2009-02-25,5341.652
2009-02-26,5455.152
2009-02-27,5377.68
2009-03-02,5151.643
2009-03-03,5177.158
2009-03-04,5094.7
2009-03-05,5090.201
2009-03-06,4980.629
2009-03-09,4845.893
2009-03-10,5073.814
2009-03-11,5182.874
2009-03-12,5193.376
2009-03-13,5526.116
2009-03-16,5620.829
2009-03-17,5809.843
2009-03-18,5870.283
2009-03-19,6257.842
2009-03-20,6127.685
2009-03-23,6366.437
2009-03-24,6431.065
2009-03-25,6534.203
2009-03-26,6583.724
2009-03-27,6560.536
2009-03-30,6307.594
2009-03-31,6434.562
2009-04-01,6425.458
2009-04-02,6835.014
2009-04-03,6907.181
2009-04-06,6984.35
2009-04-07,6940.532
2009-04-08,6691.973
2009-04-09,6886.683
2009-04-10,6886.683
2009-04-13,6984.159
2009-04-14,7187.237
2009-04-15,7035.196
2009-04-16,7130.756
2009-04-17,7150.715
2009-04-20,6976.469
2009-04-21,6793.332
2009-04-22,6808.066
2009-04-23,6991.798
2009-04-24,6994.346
2009-04-27,6955.084
2009-04-28,6784.886
2009-04-29,6894.055
2009-04-30,7169.87
2009-05-01,7077.941
2009-05-04,7423.474
2009-05-05,7431.92
2009-05-06,7411.612
2009-05-07,7642.809
2009-05-08,7661.852
2009-05-11,7680.683
2009-05-12,7597.176
2009-05-13,7484.811
2009-05-14,7229.882
2009-05-15,7296.865
2009-05-18,7273.848
2009-05-19,7589.209
2009-05-20,7654.455
2009-05-21,7502.209
2009-05-22,7569.742
2009-05-25,7420.561
2009-05-26,7551.345
2009-05-27,7648.027
2009-05-28,7525.176
2009-05-29,7853.315
2009-06-01,8125.511
2009-06-02,8365.645
2009-06-03,8398.971
2009-06-04,8177.167
2009-06-05,8114.435
2009-06-08,7957.842
2009-06-09,8089.347
2009-06-10,8331.122
2009-06-11,8451.29
2009-06-12,8462.179
2009-06-15,8286.696
2009-06-16,8170.08
2009-06-17,7926.456
2009-06-18,8103.785
2009-06-19,8183.137
2009-06-22,8063.66
2009-06-23,7776.566
2009-06-24,7996.862
2009-06-25,7991.572
2009-06-26,8242.967
2009-06-29,8213.226
2009-06-30,8373.334
2009-07-01,8171.166
2009-07-02,8051.113
2009-07-03,8026.513
2009-07-06,7896.855
2009-07-07,7936.918
2009-07-08,7839.887
2009-07-09,7756.744
2009-07-10,7791.022
2009-07-13,7654.921
2009-07-14,8055.005
2009-07-15,8313.815
2009-07-16,8485.717
2009-07-17,8477.203
2009-07-20,8666.324
2009-07-21,8667.412
2009-07-22,8706.797
2009-07-23,8701.226
2009-07-24,8716.223
2009-07-27,8898.556
2009-07-28,9063.626
2009-07-29,8888.779
2009-07-30,9153.866
2009-07-31,9330.603
2009-08-03,9541.596
2009-08-04,9651.773
2009-08-05,9507.641
2009-08-06,9676.652
2009-08-07,9631.727
2009-08-10,9656.999
2009-08-11,9682.679
2009-08-12,9713.756
2009-08-13,10126.561
2009-08-14,10100.446
2009-08-17,9774.078
2009-08-18,9812.275
2009-08-19,9828.23
2009-08-20,9841.262
2009-08-21,9645.263
2009-08-24,10060.61
2009-08-25,10006.287
2009-08-26,10037.451
2009-08-27,10073.132
2009-08-28,10333.299
2009-08-31,10384.964
2009-09-01,10422.963
2009-09-02,10170.862
2009-09-03,10147.714
2009-09-04,10256.735
2009-09-07,10452.516
2009-09-08,10758.343
2009-09-09,10773.283
2009-09-10,10823.015
2009-09-11,10966.154
2009-09-14,10721.334
2009-09-15,10733.493
2009-09-16,11147.181
2009-09-17,11378.429
2009-09-18,11299.716
2009-09-21,11172.224
2009-09-22,11314.053
2009-09-23,11493.832
2009-09-24,11386.229
2009-09-25,11421.486
2009-09-28,11434.451
2009-09-29,11659.594
2009-09-30,11805.162
2009-10-01,11583.641
2009-10-02,11205.112
2009-10-05,11189.397
2009-10-06,11414.829
2009-10-07,11665.511
2009-10-08,12128.15
2009-10-09,12131.595
2009-10-12,12105.43
2009-10-13,12213.149
2009-10-14,12416.391
2009-10-15,12533.243
2009-10-16,12384.671
2009-10-19,12349.263
2009-10-20,12487.354
2009-10-21,12498.902
2009-10-22,12340.052
2009-10-23,12520.325
2009-10-26,12385.575
2009-10-27,12174.388
2009-10-28,11738.201
2009-10-29,11620.115
2009-10-30,11685.626
2009-11-02,11450.753
2009-11-03,11336.561
2009-11-04,11420.311
2009-11-05,11353.098
2009-11-06,11642.167
2009-11-09,12113.743
2009-11-10,12249.648
2009-11-11,12320.497
2009-11-12,12249.831
2009-11-13,12196.459
2009-11-16,12323.881
2009-11-17,12058.151
2009-11-18,12181.064
2009-11-19,12030.59
2009-11-20,11863.739
2009-11-23,12067.111
2009-11-24,11867.012
2009-11-25,12037.577
2009-11-26,11761.838
2009-11-27,11376.928
