Date,NETHERLANDS IMI GROWTH IMI (Large+Mid+Small Cap)
2010-08-04,840.984
2010-08-05,826.996
2010-08-06,819.525
2010-08-09,829.387
2010-08-10,815.485
2010-08-11,783.988
2010-08-12,783.765
2010-08-13,774.037
2010-08-16,778.884
2010-08-17,792.481
2010-08-18,792.439
2010-08-19,783.146
2010-08-20,759.994
2010-08-23,756.666
2010-08-24,748.666
2010-08-25,744.334
2010-08-26,756.722
2010-08-27,758.983
2010-08-30,753.637
2010-08-31,755.541
2010-09-01,782.861
2010-09-02,782.376
2010-09-03,789.877
2010-09-06,792.77
2010-09-07,776.577
2010-09-08,785.417
2010-09-09,791.008
2010-09-10,789.754
2010-09-13,803.631
2010-09-14,808.131
2010-09-15,806.06
2010-09-16,808.58
2010-09-17,807.286
2010-09-20,822.647
2010-09-21,826.806
2010-09-22,834.957
2010-09-23,826.138
2010-09-24,845.904
2010-09-27,844.649
2010-09-28,854.754
2010-09-29,855.046
2010-09-30,854.058
2010-10-01,853.884
2010-10-04,845.294
2010-10-05,862.507
2010-10-06,869.219
2010-10-07,870.82
2010-10-08,865.21
2010-10-11,864.399
2010-10-12,858.764
2010-10-13,883.964
2010-10-14,890.943
2010-10-15,886.482
2010-10-18,878.537
2010-10-19,861.638
2010-10-20,872.761
2010-10-21,883.56
2010-10-22,875.588
2010-10-25,884.894
2010-10-26,875.269
2010-10-27,860.907
2010-10-28,869.727
2010-10-29,865.354
2010-11-01,867.116
2010-11-02,880.453
2010-11-03,874.024
2010-11-04,909.354
2010-11-05,898.144
2010-11-08,889.055
2010-11-09,891.531
2010-11-10,871.156
2010-11-11,865.241
2010-11-12,865.314
2010-11-15,864.521
2010-11-16,852.689
2010-11-17,856.364
2010-11-18,873.531
2010-11-19,875.631
2010-11-22,872.508
2010-11-23,844.104
2010-11-24,849.145
2010-11-25,852.394
2010-11-26,837.844
2010-11-29,812.386
2010-11-30,802.556
2010-12-01,820.897
2010-12-02,839.721
2010-12-03,856.168
2010-12-06,848.738
2010-12-07,864.454
2010-12-08,853.843
2010-12-09,856.403
2010-12-10,859.998
2010-12-13,871.607
2010-12-14,872.019
2010-12-15,867.782
2010-12-16,865.072
2010-12-17,862.313
2010-12-20,862.639
2010-12-21,871.269
2010-12-22,870.409
2010-12-23,870.337
2010-12-24,872.432
2010-12-27,874.663
2010-12-28,876.505
2010-12-29,880.412
2010-12-30,885.674
2010-12-31,888.772
2011-01-03,898.334
2011-01-04,889.986
2011-01-05,873.809
2011-01-06,863.746
2011-01-07,863.522
2011-01-10,855.876
2011-01-11,864.975
2011-01-12,876.695
2011-01-13,891.878
2011-01-14,894.569
2011-01-17,889.616
2011-01-18,902.456
2011-01-19,895.078
2011-01-20,883.239
2011-01-21,905.049
2011-01-24,902.958
2011-01-25,896.712
2011-01-26,900.642
2011-01-27,901.755
2011-01-28,887.798
2011-01-31,891.734
2011-02-01,906.974
2011-02-02,909.482
2011-02-03,895.26
2011-02-04,891.573
2011-02-07,899.776
2011-02-08,905.579
2011-02-09,909.094
2011-02-10,902.092
2011-02-11,898.821
2011-02-14,895.505
2011-02-15,899.088
2011-02-16,902.966
2011-02-17,903.185
2011-02-18,911.759
2011-02-21,911.554
2011-02-22,906.915
2011-02-23,903.06
2011-02-24,901.541
2011-02-25,907.056
2011-02-28,914.927
2011-03-01,916.696
2011-03-02,913.775
2011-03-03,923.533
2011-03-04,927.186
2011-03-07,925.275
2011-03-08,922.394
2011-03-09,923.241
2011-03-10,907.757
2011-03-11,900.137
2011-03-14,900.672
2011-03-15,879.481
2011-03-16,868.2
2011-03-17,883.982
2011-03-18,894.604
2011-03-21,912.099
2011-03-22,907.805
2011-03-23,911.984
2011-03-24,925.143
2011-03-25,925.879
2011-03-28,922.643
2011-03-29,924.727
2011-03-30,935.358
2011-03-31,937.592
2011-04-01,940.702
2011-04-04,950.32
2011-04-05,948.37
2011-04-06,956.088
2011-04-07,949.003
2011-04-08,957.051
2011-04-11,957.74
2011-04-12,950.655
2011-04-13,957.04
2011-04-14,952.18
2011-04-15,951.889
2011-04-18,925.009
2011-04-19,933.327
2011-04-20,955.823
2011-04-21,950.159
2011-04-22,950.159
2011-04-25,949.474
2011-04-26,957.295
2011-04-27,956.542
2011-04-28,958.265
2011-04-29,960.611
2011-05-02,968.779
2011-05-03,967.372
2011-05-04,964.235
2011-05-05,943.539
2011-05-06,949.178
2011-05-09,931.174
2011-05-10,942.204
2011-05-11,943.568
2011-05-12,936.885
2011-05-13,934.261
2011-05-16,931.146
2011-05-17,916.884
2011-05-18,922.042
2011-05-19,928.042
2011-05-20,915.41
2011-05-23,894.738
2011-05-24,899.19
2011-05-25,900.018
2011-05-26,900.644
2011-05-27,911.33
2011-05-30,914.122
2011-05-31,927.517
2011-06-01,927.4
2011-06-02,915.949
2011-06-03,921.255
2011-06-06,921.884
2011-06-07,925.993
2011-06-08,908.389
2011-06-09,906.078
2011-06-10,885.377
2011-06-13,887.742
2011-06-14,900.746
2011-06-15,878.948
2011-06-16,867.258
2011-06-17,879.593
2011-06-20,877.549
2011-06-21,889.086
2011-06-22,880.92
2011-06-23,854.731
2011-06-24,862.756
2011-06-27,873.287
2011-06-28,875.482
2011-06-29,886.832
2011-06-30,902.542
2011-07-01,908.355
2011-07-04,914.641
2011-07-05,908.724
2011-07-06,895.53
2011-07-07,910.111
2011-07-08,898.103
2011-07-11,870.319
2011-07-12,861.373
2011-07-13,868.991
2011-07-14,862.857
2011-07-15,859.031
2011-07-18,844.772
2011-07-19,857.016
2011-07-20,868.809
2011-07-21,894.281
2011-07-22,900.862
2011-07-25,896.73
2011-07-26,905.513
2011-07-27,894.409
2011-07-28,887.688
2011-07-29,884.397
2011-08-01,863.33
2011-08-02,854.375
2011-08-03,843.676
2011-08-04,823.303
2011-08-05,817.967
2011-08-08,788.697
2011-08-09,795.739
2011-08-10,776.211
2011-08-11,795.81
2011-08-12,811.137
2011-08-15,831.506
2011-08-16,827.121
2011-08-17,835.296
2011-08-18,796.926
2011-08-19,789.431
2011-08-22,797.581
2011-08-23,804.463
2011-08-24,806.022
2011-08-25,790.989
2011-08-26,791.22
2011-08-29,810.922
2011-08-30,808.088
2011-08-31,829.173
2011-09-01,823.704
2011-09-02,806.877
2011-09-05,777.459
2011-09-06,772.907
2011-09-07,786.7
2011-09-08,788.358
2011-09-09,759.524
2011-09-12,740.375
2011-09-13,745.454
2011-09-14,756.97
2011-09-15,771.094
2011-09-16,775.935
2011-09-19,755.426
2011-09-20,772.858
2011-09-21,769.143
2011-09-22,731.486
2011-09-23,740.327
2011-09-26,750.845
2011-09-27,782.689
2011-09-28,774.335
2011-09-29,789.087
2011-09-30,770.439
2011-10-03,753.189
2011-10-04,740.692
2011-10-05,751.116
2011-10-06,771.078
2011-10-07,781.08
2011-10-10,799.783
2011-10-11,796.794
2011-10-12,823.346
2011-10-13,818.63
2011-10-14,841.431
2011-10-17,826.371
2011-10-18,823.579
2011-10-19,833.131
2011-10-20,822.999
2011-10-21,850.418
2011-10-24,853.4
2011-10-25,845.153
2011-10-26,839.643
2011-10-27,875.715
2011-10-28,877.554
2011-10-31,855.027
2011-11-01,820.485
2011-11-02,830.187
2011-11-03,836.274
2011-11-04,833.149
2011-11-07,829.505
2011-11-08,841.823
2011-11-09,810.485
2011-11-10,806.869
2011-11-11,831.973
2011-11-14,817.071
2011-11-15,805.007
2011-11-16,809.098
2011-11-17,797.953
2011-11-18,793.289
2011-11-21,770.685
2011-11-22,772.998
2011-11-23,755.365
2011-11-24,747.524
2011-11-25,752.72
2011-11-28,779.528
2011-11-29,786.432
2011-11-30,819.924
2011-12-01,812.985
2011-12-02,813.771
2011-12-05,824.908
2011-12-06,822.678
2011-12-07,831.826
2011-12-08,820.143
2011-12-09,828.114
2011-12-12,811.035
2011-12-13,803.331
2011-12-14,783.811
2011-12-15,791.442
2011-12-16,790.678
2011-12-19,796.371
2011-12-20,816.642
2011-12-21,809.848
2011-12-22,817.989
2011-12-23,824.949
2011-12-26,824.949
2011-12-27,830.008
2011-12-28,823.472
2011-12-29,830.562
2011-12-30,836.858
2012-01-02,850.003
2012-01-03,856.32
2012-01-04,836.826
2012-01-05,832.455
2012-01-06,819.115
2012-01-09,826.858
2012-01-10,834.456
2012-01-11,812.784
2012-01-12,814.666
2012-01-13,804.245
2012-01-16,813.393
2012-01-17,820.813
2012-01-18,821.772
2012-01-19,826.262
2012-01-20,830.312
2012-01-23,841.735
2012-01-24,831.617
2012-01-25,831.029
2012-01-26,849.053
2012-01-27,840.812
2012-01-30,837.829
2012-01-31,838.503
2012-02-01,861.982
2012-02-02,846.696
2012-02-03,858.056
2012-02-06,854.741
2012-02-07,867.06
2012-02-08,861.43
2012-02-09,869.728
2012-02-10,859.601
2012-02-13,863.86
2012-02-14,859.541
2012-02-15,863.065
2012-02-16,868.118
2012-02-17,877.904
2012-02-20,904.301
2012-02-21,899.89
2012-02-22,895.523
2012-02-23,895.918
2012-02-24,894.038
2012-02-27,890.325
2012-02-28,894.995
2012-02-29,890.979
2012-03-01,894.346
2012-03-02,884.621
2012-03-05,887.784
2012-03-06,864.927
2012-03-07,875.634
2012-03-08,895.03
2012-03-09,889.836
2012-03-12,898.754
2012-03-13,906.03
2012-03-14,897.518
2012-03-15,904.353
2012-03-16,909.933
2012-03-19,916.351
2012-03-20,905.448
2012-03-21,903.999
2012-03-22,897.134
2012-03-23,900.797
2012-03-26,918.436
2012-03-27,914.418
2012-03-28,907.297
2012-03-29,900.698
2012-03-30,914.668
2012-04-02,928.161
2012-04-03,927.235
2012-04-04,893.319
2012-04-05,890.044
2012-04-06,890.044
2012-04-09,890.555
2012-04-10,873.373
2012-04-11,875.116
2012-04-12,888.974
2012-04-13,877.991
2012-04-16,886.427
2012-04-17,905.764
2012-04-18,902.431
2012-04-19,906.156
2012-04-20,913.625
2012-04-23,888.318
2012-04-24,897.672
2012-04-25,901.338
2012-04-26,923.047
2012-04-27,921.724
2012-04-30,915.757
2012-05-01,915.03
2012-05-02,913.666
2012-05-03,914.992
2012-05-04,896.73
2012-05-07,901.797
2012-05-08,882.52
2012-05-09,879.867
2012-05-10,880.302
2012-05-11,892.967
2012-05-14,869.666
2012-05-15,867.953
2012-05-16,856.888
2012-05-17,844.332
2012-05-18,837.608
2012-05-21,844.588
2012-05-22,850.974
2012-05-23,827.13
2012-05-24,833.611
2012-05-25,832.622
2012-05-28,835.468
2012-05-29,843.247
2012-05-30,822.847
2012-05-31,822.108
2012-06-01,800.663
2012-06-04,800.828
2012-06-05,804.853
2012-06-06,821.703
2012-06-07,830.347
2012-06-08,826.094
2012-06-11,828.646
2012-06-12,827.167
2012-06-13,837.394
2012-06-14,839.961
2012-06-15,845.72
2012-06-18,847.152
2012-06-19,857.827
2012-06-20,856.838
2012-06-21,856.637
2012-06-22,847.341
2012-06-25,834.604
2012-06-26,832.156
2012-06-27,846.455
2012-06-28,839.963
2012-06-29,881.98
2012-07-02,887.555
2012-07-03,901.864
2012-07-04,896.406
2012-07-05,883.853
2012-07-06,869.706
2012-07-09,864.319
2012-07-10,875.294
2012-07-11,863.846
2012-07-12,852.122
2012-07-13,863.766
2012-07-16,866.055
2012-07-17,863.836
2012-07-18,882.92
2012-07-19,892.731
2012-07-20,883.175
2012-07-23,861.594
2012-07-24,862.791
2012-07-25,862.022
2012-07-26,906.151
2012-07-27,917.726
2012-07-30,917.855
2012-07-31,919.198
2012-08-01,920.08
2012-08-02,897.846
2012-08-03,930.531
2012-08-06,927.783
2012-08-07,931.128
2012-08-08,919.921
2012-08-09,923.167
2012-08-10,918.879
2012-08-13,916.43
2012-08-14,917.931
2012-08-15,917.251
2012-08-16,922.568
2012-08-17,919.617
2012-08-20,923.625
2012-08-21,938.609
2012-08-22,926.501
2012-08-23,930.709
2012-08-24,929.461
2012-08-27,933.8
2012-08-28,927.005
2012-08-29,928.488
2012-08-30,918.817
2012-08-31,928.977
2012-09-03,936.491
2012-09-04,928.77
2012-09-05,931.809
2012-09-06,949.212
2012-09-07,948.878
2012-09-10,938.729
2012-09-11,946.942
2012-09-12,945.557
2012-09-13,943.794
2012-09-14,964.117
2012-09-17,964.535
2012-09-18,961.689
2012-09-19,968.238
2012-09-20,960.772
2012-09-21,960.818
2012-09-24,951.062
2012-09-25,962.221
2012-09-26,941.743
2012-09-27,948.042
2012-09-28,941.067
2012-10-01,952.765
2012-10-02,953.77
2012-10-03,956.89
2012-10-04,967.303
2012-10-05,982.57
2012-10-08,968.561
2012-10-09,956.909
2012-10-10,952.895
2012-10-11,957.439
2012-10-12,957.268
2012-10-15,957.035
2012-10-16,971.646
2012-10-17,972.617
2012-10-18,969.117
2012-10-19,963.791
2012-10-22,966.875
2012-10-23,942.799
2012-10-24,949.467
2012-10-25,963.391
2012-10-26,958.295
2012-10-29,956.909
2012-10-30,968.186
2012-10-31,962.754
2012-11-01,970.925
2012-11-02,971.39
2012-11-05,961.911
2012-11-06,969.517
2012-11-07,956.381
2012-11-08,955.103
2012-11-09,953.517
2012-11-12,954.231
2012-11-13,958.836
2012-11-14,955.923
2012-11-15,942.115
2012-11-16,929.899
2012-11-19,945.017
2012-11-20,948.906
2012-11-21,946.011
2012-11-22,956.39
2012-11-23,974.668
2012-11-26,974.916
2012-11-27,986.261
2012-11-28,988.905
2012-11-29,1004.223
2012-11-30,999.71
2012-12-03,1008.19
2012-12-04,1005.794
2012-12-05,1007.338
2012-12-06,1005.89
2012-12-07,1007.451
2012-12-10,1006.557
2012-12-11,1012.584
2012-12-12,1013.353
2012-12-13,1014.429
2012-12-14,1020.528
2012-12-17,1022.332
2012-12-18,1028.486
2012-12-19,1036.647
2012-12-20,1038.328
2012-12-21,1027.607
2012-12-24,1031.79
2012-12-25,1031.79
2012-12-26,1033.894
2012-12-27,1028.61
2012-12-28,1024.148
2012-12-31,1024.048
2013-01-01,1024.048
2013-01-02,1048.705
2013-01-03,1037.767
2013-01-04,1034.784
2013-01-07,1030.611
2013-01-08,1025.672
2013-01-09,1024.719
2013-01-10,1033.226
2013-01-11,1040.309
2013-01-14,1028.073
2013-01-15,1033.231
2013-01-16,1038.853
2013-01-17,1051.266
2013-01-18,1047.328
2013-01-21,1051.839
2013-01-22,1052.117
2013-01-23,1062.016
2013-01-24,1068.855
2013-01-25,1085.488
2013-01-28,1091.607
2013-01-29,1093.229
2013-01-30,1098.771
2013-01-31,1092.579
2013-02-01,1113.902
2013-02-04,1086.25
2013-02-05,1083.576
2013-02-06,1079.322
2013-02-07,1064.888
2013-02-08,1068.68
2013-02-11,1066.814
2013-02-12,1077.398
2013-02-13,1083.152
2013-02-14,1081.006
2013-02-15,1074.767
2013-02-18,1068.497
2013-02-19,1083.872
2013-02-20,1084.047
2013-02-21,1054.611
2013-02-22,1060.454
2013-02-25,1067.735
2013-02-26,1049.485
2013-02-27,1056.649
2013-02-28,1062.112
2013-03-01,1053.257
2013-03-04,1061.267
2013-03-05,1075.593
2013-03-06,1073.334
2013-03-07,1081.92
2013-03-08,1084.993
2013-03-11,1088.449
2013-03-12,1086.642
2013-03-13,1080.23
2013-03-14,1088.215
2013-03-15,1090.683
2013-03-18,1085.789
2013-03-19,1079.612
2013-03-20,1092.056
2013-03-21,1086.247
2013-03-22,1089.391
2013-03-25,1080.381
2013-03-26,1076.847
2013-03-27,1062.152
2013-03-28,1087.326
2013-03-29,1087.326
2013-04-01,1087.832
2013-04-02,1097.53
2013-04-03,1094.328
2013-04-04,1079.105
2013-04-05,1076.486
2013-04-08,1080.698
2013-04-09,1077.207
2013-04-10,1099.642
2013-04-11,1108.868
2013-04-12,1099.546
2013-04-15,1095.465
2013-04-16,1091.966
2013-04-17,1077.645
2013-04-18,1088.923
2013-04-19,1091.672
2013-04-22,1082.844
2013-04-23,1105.753
2013-04-24,1104.568
2013-04-25,1101.931
2013-04-26,1097.277
2013-04-29,1114.607
2013-04-30,1116.529
2013-05-01,1117.288
2013-05-02,1116.56
2013-05-03,1130.316
2013-05-06,1125.35
2013-05-07,1124.993
2013-05-08,1136.021
2013-05-09,1129.614
2013-05-10,1126.005
2013-05-13,1127.993
2013-05-14,1134.272
2013-05-15,1137.665
2013-05-16,1140.129
2013-05-17,1133.58
2013-05-20,1139.245
2013-05-21,1140.773
2013-05-22,1143.968
2013-05-23,1133.175
2013-05-24,1137.48
2013-05-27,1142.468
2013-05-28,1150.027
2013-05-29,1140.027
2013-05-30,1147.663
2013-05-31,1127.162
2013-06-03,1124.415
2013-06-04,1129.206
2013-06-05,1109.188
2013-06-06,1110.188
2013-06-07,1124.126
2013-06-10,1121.335
2013-06-11,1119.488
2013-06-12,1122.557
2013-06-13,1116.248
2013-06-14,1119.305
2013-06-17,1127.817
2013-06-18,1132.701
2013-06-19,1138.84
2013-06-20,1084.562
2013-06-21,1072.135
2013-06-24,1051.331
2013-06-25,1058.593
2013-06-26,1072.636
2013-06-27,1088.837
2013-06-28,1089.767
2013-07-01,1101.416
2013-07-02,1101.285
2013-07-03,1092.658
2013-07-04,1114.955
2013-07-05,1100.05
2013-07-08,1116.822
2013-07-09,1113.405
2013-07-10,1126.512
2013-07-11,1149.884
2013-07-12,1152.984
2013-07-15,1159.111
2013-07-16,1158.11
2013-07-17,1159.87
2013-07-18,1161.683
2013-07-19,1162.772
2013-07-22,1163.77
2013-07-23,1159.92
2013-07-24,1166.057
2013-07-25,1161.983
2013-07-26,1156.573
2013-07-29,1157.797
2013-07-30,1165.304
2013-07-31,1171.501
2013-08-01,1184.733
2013-08-02,1188.393
2013-08-05,1187.089
2013-08-06,1189.922
2013-08-07,1183.066
2013-08-08,1195.316
2013-08-09,1200.689
2013-08-12,1196.425
2013-08-13,1198.269
2013-08-14,1208.984
2013-08-15,1199.46
2013-08-16,1202.707
2013-08-19,1202.913
2013-08-20,1197.475
2013-08-21,1185.317
2013-08-22,1189.253
2013-08-23,1202.35
2013-08-26,1196.826
2013-08-27,1171.355
2013-08-28,1162.667
2013-08-29,1162.182
2013-08-30,1153.112
2013-09-02,1169.461
2013-09-03,1158.278
2013-09-04,1160.741
2013-09-05,1159.236
2013-09-06,1167.472
2013-09-09,1167.437
2013-09-10,1187.815
2013-09-11,1183.067
2013-09-12,1191.668
2013-09-13,1188.372
2013-09-16,1207.887
2013-09-17,1212.909
2013-09-18,1217.596
2013-09-19,1244.286
2013-09-20,1238.938
2013-09-23,1228.115
2013-09-24,1229.183
2013-09-25,1224.448
2013-09-26,1218.903
2013-09-27,1217.161
2013-09-30,1215.323
2013-10-01,1214.005
2013-10-02,1212.536
2013-10-03,1216.067
2013-10-04,1215.028
2013-10-07,1206.821
2013-10-08,1202.168
2013-10-09,1179.183
2013-10-10,1196.488
2013-10-11,1205.789
2013-10-14,1205.744
2013-10-15,1212.399
2013-10-16,1211.577
2013-10-17,1227.876
2013-10-18,1239.905
2013-10-21,1240.276
2013-10-22,1255.348
2013-10-23,1247.618
2013-10-24,1252.04
2013-10-25,1247.522
2013-10-28,1252.537
2013-10-29,1255.961
2013-10-30,1252.935
2013-10-31,1245.432
2013-11-01,1230.478
2013-11-04,1235.74
2013-11-05,1227.138
2013-11-06,1235.494
2013-11-07,1214.875
2013-11-08,1210.452
2013-11-11,1219.444
2013-11-12,1216.869
2013-11-13,1212.838
2013-11-14,1231.338
2013-11-15,1233.457
2013-11-18,1242.835
2013-11-19,1238.703
2013-11-20,1235.844
2013-11-21,1229.266
2013-11-22,1233.766
2013-11-25,1243.794
2013-11-26,1239.467
2013-11-27,1249.008
2013-11-28,1253.968
2013-11-29,1255.827
2013-12-02,1246.945
2013-12-03,1236.101
2013-12-04,1224.595
2013-12-05,1221.657
2013-12-06,1234.165
2013-12-09,1234.567
2013-12-10,1231.588
2013-12-11,1226.299
2013-12-12,1203.17
2013-12-13,1196.729
2013-12-16,1217.23
2013-12-17,1203.904
2013-12-18,1214.299
2013-12-19,1228.114
2013-12-20,1239.433
2013-12-23,1252.927
2013-12-24,1252.658
2013-12-25,1252.658
2013-12-26,1254.995
2013-12-27,1276.838
2013-12-30,1277.021
2013-12-31,1278.946
2014-01-01,1278.946
2014-01-02,1260.126
2014-01-03,1262.327
2014-01-06,1257.55
2014-01-07,1261.935
2014-01-08,1263.782
2014-01-09,1256.096
2014-01-10,1270.87
2014-01-13,1269.387
2014-01-14,1282.291
2014-01-15,1277.389
2014-01-16,1273.174
2014-01-17,1268.747
2014-01-20,1273.287
2014-01-21,1272.19
2014-01-22,1288.371
2014-01-23,1283.831
2014-01-24,1255.106
2014-01-27,1246.484
2014-01-28,1243.936
2014-01-29,1229.204
2014-01-30,1218.797
2014-01-31,1205.942
2014-02-03,1199.663
2014-02-04,1197.435
2014-02-05,1198.304
2014-02-06,1223.604
2014-02-07,1228.432
2014-02-10,1231.865
2014-02-11,1247.162
2014-02-12,1242.965
2014-02-13,1246.211
2014-02-14,1250.005
2014-02-17,1265.359
2014-02-18,1271.008
2014-02-19,1270.395
2014-02-20,1259.759
2014-02-21,1266.818
2014-02-24,1275.406
2014-02-25,1270.854
2014-02-26,1256.924
2014-02-27,1256.467
2014-02-28,1271.333
2014-03-03,1234.321
2014-03-04,1266.895
2014-03-05,1264.508
2014-03-06,1281.081
2014-03-07,1271.287
2014-03-10,1264.44
2014-03-11,1265.74
2014-03-12,1260.66
2014-03-13,1247.634
2014-03-14,1237.747
2014-03-17,1250.511
2014-03-18,1256.977
2014-03-19,1253.312
2014-03-20,1246.571
2014-03-21,1246.873
2014-03-24,1240.603
2014-03-25,1256.576
2014-03-26,1270.772
2014-03-27,1272.635
2014-03-28,1288.567
2014-03-31,1292.635
2014-04-01,1300.492
2014-04-02,1300.648
2014-04-03,1295.414
2014-04-04,1297.948
2014-04-07,1292.472
2014-04-08,1295.891
2014-04-09,1303.389
2014-04-10,1303.736
2014-04-11,1284.594
2014-04-14,1274.417
2014-04-15,1264.933
2014-04-16,1267.215
2014-04-17,1270.987
2014-04-18,1270.987
2014-04-21,1268.093
2014-04-22,1268.552
2014-04-23,1266.262
2014-04-24,1259.985
2014-04-25,1246.447
2014-04-28,1251.768
2014-04-29,1263.137
2014-04-30,1267.176
2014-05-01,1267.176
2014-05-02,1260.729
2014-05-05,1259.414
2014-05-06,1255.986
2014-05-07,1263.8
2014-05-08,1270.195
2014-05-09,1262.464
2014-05-12,1275.441
2014-05-13,1273.507
2014-05-14,1272.184
2014-05-15,1266.583
2014-05-16,1265.919
2014-05-19,1272.594
2014-05-20,1268.198
2014-05-21,1270.792
2014-05-22,1273.758
2014-05-23,1275.783
2014-05-26,1284.952
2014-05-27,1283.009
2014-05-28,1279.6
2014-05-29,1285.232
2014-05-30,1288.746
2014-06-02,1290.381
2014-06-03,1291.103
2014-06-04,1291.148
2014-06-05,1298.959
2014-06-06,1305.169
2014-06-09,1308.75
2014-06-10,1310.159
2014-06-11,1303.3
2014-06-12,1304.932
2014-06-13,1299.486
2014-06-16,1298.119
2014-06-17,1302.419
2014-06-18,1303.268
2014-06-19,1316.329
2014-06-20,1308.976
2014-06-23,1302.05
2014-06-24,1302.091
2014-06-25,1293.695
2014-06-26,1282.441
2014-06-27,1285.555
2014-06-30,1301.111
2014-07-01,1308.865
2014-07-02,1305.901
2014-07-03,1315.66
2014-07-04,1310.201
2014-07-07,1297.82
2014-07-08,1288.74
2014-07-09,1291.464
2014-07-10,1264.79
2014-07-11,1265.179
2014-07-14,1275.579
2014-07-15,1261.533
2014-07-16,1269.259
2014-07-17,1256.688
2014-07-18,1252.108
2014-07-21,1255.788
2014-07-22,1266.9
2014-07-23,1266.676
2014-07-24,1269.268
2014-07-25,1248.503
2014-07-28,1246.584
2014-07-29,1251.707
2014-07-30,1259.228
2014-07-31,1241.831
2014-08-01,1234.008
2014-08-04,1221.675
2014-08-05,1224.309
2014-08-06,1222.426
2014-08-07,1217.886
2014-08-08,1209.94
2014-08-11,1228.342
2014-08-12,1219.574
2014-08-13,1226.255
2014-08-14,1228.045
2014-08-15,1227.886
2014-08-18,1240.596
2014-08-19,1246.342
2014-08-20,1252.307
2014-08-21,1261.894
2014-08-22,1253.054
2014-08-25,1268.09
2014-08-26,1274.708
2014-08-27,1275.171
2014-08-28,1268.676
2014-08-29,1271.021
2014-09-01,1270.968
2014-09-02,1276.976
2014-09-03,1282.411
2014-09-04,1281.249
2014-09-05,1280.186
2014-09-08,1278.747
2014-09-09,1270.899
2014-09-10,1271.25
2014-09-11,1272.455
2014-09-12,1274.391
2014-09-15,1275.142
2014-09-16,1272.524
2014-09-17,1270.219
2014-09-18,1276.417
2014-09-19,1277.588
2014-09-22,1264.834
2014-09-23,1260.269
2014-09-24,1265.199
2014-09-25,1250.225
2014-09-26,1252.217
2014-09-29,1249.495
2014-09-30,1254.286
2014-10-01,1238.089
2014-10-02,1215.929
2014-10-03,1219.359
2014-10-06,1228.957
2014-10-07,1215.619
2014-10-08,1212.233
2014-10-09,1217.578
2014-10-10,1188.548
2014-10-13,1185.67
2014-10-14,1186.438
2014-10-15,1157.534
2014-10-16,1150.276
2014-10-17,1174.512
2014-10-20,1173.936
2014-10-21,1193.664
2014-10-22,1191.718
2014-10-23,1185.452
2014-10-24,1186.039
2014-10-27,1192.938
2014-10-28,1212.469
2014-10-29,1215.671
2014-10-30,1212.783
2014-10-31,1228.731
2014-11-03,1220.941
2014-11-04,1219.034
2014-11-05,1229.022
2014-11-06,1234.443
2014-11-07,1220.005
2014-11-10,1238.262
2014-11-11,1240.518
2014-11-12,1237.411
2014-11-13,1244.986
2014-11-14,1243.318
2014-11-17,1248.39
2014-11-18,1262.07
2014-11-19,1269.314
2014-11-20,1267.825
2014-11-21,1272.887
2014-11-24,1271.7
2014-11-25,1281.596
2014-11-26,1286.627
2014-11-27,1299.567
2014-11-28,1304.811
2014-12-01,1302.932
2014-12-02,1300.415
2014-12-03,1292.833
2014-12-04,1298.349
2014-12-05,1311.213
2014-12-08,1303.416
2014-12-09,1287.527
2014-12-10,1288.971
2014-12-11,1281.978
2014-12-12,1258.72
2014-12-15,1226.123
2014-12-16,1250.311
2014-12-17,1230.422
2014-12-18,1260.513
2014-12-19,1255.746
2014-12-22,1269.057
2014-12-23,1272.81
2014-12-24,1271.197
2014-12-25,1271.197
2014-12-26,1269.215
2014-12-29,1273.238
2014-12-30,1256.911
2014-12-31,1260.351
2015-01-01,1260.351
2015-01-02,1242.865
2015-01-05,1205.687
2015-01-06,1193.189
2015-01-07,1190.758
2015-01-08,1227.683
2015-01-09,1208.34
2015-01-12,1225.778
2015-01-13,1238.249
2015-01-14,1228.427
2015-01-15,1229.798
2015-01-16,1234.697
2015-01-19,1255.505
2015-01-20,1255.592
2015-01-21,1266.658
2015-01-22,1264.63
2015-01-23,1270.086
2015-01-26,1284.496
2015-01-27,1294.782
2015-01-28,1286.809
2015-01-29,1298.568
2015-01-30,1292.125
2015-02-02,1287.4
2015-02-03,1297.377
2015-02-04,1296.188
2015-02-05,1294.459
2015-02-06,1283.843
2015-02-09,1265.862
2015-02-10,1279.851
2015-02-11,1296.895
2015-02-12,1307.515
2015-02-13,1316.006
2015-02-16,1305.926
2015-02-17,1310.993
2015-02-18,1312.868
2015-02-19,1333.194
2015-02-20,1329.464
2015-02-23,1346.922
2015-02-24,1361.402
2015-02-25,1359.676
2015-02-26,1359.008
2015-02-27,1361.554
2015-03-02,1370.428
2015-03-03,1355.252
2015-03-04,1352.53
2015-03-05,1365.114
2015-03-06,1344.446
2015-03-09,1337.474
2015-03-10,1314.838
2015-03-11,1324.008
2015-03-12,1321.617
2015-03-13,1320.271
2015-03-16,1344.09
2015-03-17,1335.111
2015-03-18,1341.817
2015-03-19,1334.321
2015-03-20,1362.85
2015-03-23,1374.187
2015-03-24,1378.099
2015-03-25,1354.595
2015-03-26,1331.035
2015-03-27,1328.468
2015-03-30,1349.116
