Date,NETHERLANDS IMI GROWTH IMI (Large+Mid+Small Cap)
2005-11-08,624.274
2005-11-09,633.355
2005-11-10,630.887
2005-11-11,634.172
2005-11-14,632.366
2005-11-15,634.373
2005-11-16,630.181
2005-11-17,632.614
2005-11-18,635.41
2005-11-21,635.938
2005-11-22,634.505
2005-11-23,642.727
2005-11-24,642.177
2005-11-25,641.112
2005-11-28,640.559
2005-11-29,644.521
2005-11-30,642.919
2005-12-01,651.311
2005-12-02,652.936
2005-12-05,652.095
2005-12-06,658.937
2005-12-07,656.296
2005-12-08,663.535
2005-12-09,663.467
2005-12-12,672.734
2005-12-13,671.855
2005-12-14,676.233
2005-12-15,678.324
2005-12-16,689.002
2005-12-19,685.163
2005-12-20,677.669
2005-12-21,679.765
2005-12-22,679.639
2005-12-23,683.739
2005-12-26,683.739
2005-12-27,686.206
2005-12-28,687.098
2005-12-29,686.975
2005-12-30,678.456
2006-01-02,684.878
2006-01-03,695.856
2006-01-04,704.724
2006-01-05,704.031
2006-01-06,715.216
2006-01-09,717.869
2006-01-10,710.619
2006-01-11,715.554
2006-01-12,711.178
2006-01-13,704.032
2006-01-16,708.756
2006-01-17,698.294
2006-01-18,699.269
2006-01-19,705.442
2006-01-20,696.361
2006-01-23,709.935
2006-01-24,713.581
2006-01-25,718.492
2006-01-26,731.742
2006-01-27,731.663
2006-01-30,730.375
2006-01-31,731.648
2006-02-01,739.174
2006-02-02,730.906
2006-02-03,728.409
2006-02-06,727.304
2006-02-07,723.46
2006-02-08,723.132
2006-02-09,731.649
2006-02-10,721.914
2006-02-13,727.518
2006-02-14,727.209
2006-02-15,731.385
2006-02-16,729.924
2006-02-17,731.239
2006-02-20,734.597
2006-02-21,727.875
2006-02-22,730.868
2006-02-23,732.393
2006-02-24,728.451
2006-02-27,732.089
2006-02-28,722.611
2006-03-01,728.127
2006-03-02,726.592
2006-03-03,726.084
2006-03-06,727.019
2006-03-07,713.511
2006-03-08,706.293
2006-03-09,717.109
2006-03-10,717.172
2006-03-13,719.403
2006-03-14,727.456
2006-03-15,734.821
2006-03-16,740.93
2006-03-17,738.676
2006-03-20,742.278
2006-03-21,734.781
2006-03-22,734.916
2006-03-23,738.592
2006-03-24,741.652
2006-03-27,742.629
2006-03-28,743.493
2006-03-29,737.37
2006-03-30,752.431
2006-03-31,747.656
2006-04-03,754.754
2006-04-04,755.89
2006-04-05,756.806
2006-04-06,755.264
2006-04-07,748.062
2006-04-10,748.94
2006-04-11,736.252
2006-04-12,733.847
2006-04-13,734.463
2006-04-14,734.463
2006-04-17,746.128
2006-04-18,740.64
2006-04-19,758.374
2006-04-20,765.643
2006-04-21,771.904
2006-04-24,768.898
2006-04-25,770.071
2006-04-26,780.584
2006-04-27,784.304
2006-04-28,780.434
2006-05-01,781.797
2006-05-02,786.159
2006-05-03,778.209
2006-05-04,786.567
2006-05-05,801.927
2006-05-08,797.426
2006-05-09,796.095
2006-05-10,791.778
2006-05-11,789.161
2006-05-12,773.934
2006-05-15,759.876
2006-05-16,761.834
2006-05-17,738.567
2006-05-18,741.58
2006-05-19,731.889
2006-05-22,721.037
2006-05-23,746.158
2006-05-24,734.099
2006-05-25,740.631
2006-05-26,749.692
2006-05-29,755.825
2006-05-30,745.267
2006-05-31,748.218
2006-06-01,753.508
2006-06-02,757.461
2006-06-05,754.353
2006-06-06,727.934
2006-06-07,730.102
2006-06-08,701.903
2006-06-09,711.641
2006-06-12,700.549
2006-06-13,681.512
2006-06-14,684.024
2006-06-15,702.862
2006-06-16,700.469
2006-06-19,702.695
2006-06-20,703.582
2006-06-21,719.221
2006-06-22,719.57
2006-06-23,716.405
2006-06-26,715.411
2006-06-27,710.179
2006-06-28,703.4
2006-06-29,717.959
2006-06-30,746.053
2006-07-03,752.199
2006-07-04,751.569
2006-07-05,737.502
2006-07-06,745.605
2006-07-07,740.3
2006-07-10,740.109
2006-07-11,727.785
2006-07-12,729.234
2006-07-13,722.19
2006-07-14,705.053
2006-07-17,698.717
2006-07-18,699.32
2006-07-19,726.979
2006-07-20,732.606
2006-07-21,725.54
2006-07-24,744.536
2006-07-25,739.945
2006-07-26,744.84
2006-07-27,755.013
2006-07-28,762.398
2006-07-31,765.353
2006-08-01,754.047
2006-08-02,772.534
2006-08-03,762.888
2006-08-04,773.464
2006-08-07,761.603
2006-08-08,757.315
2006-08-09,762.75
2006-08-10,752.67
2006-08-11,754.518
2006-08-14,761.352
2006-08-15,772.149
2006-08-16,779.927
2006-08-17,785.709
2006-08-18,783.453
2006-08-21,786.053
2006-08-22,784.936
2006-08-23,780.079
2006-08-24,780.765
2006-08-25,775.224
2006-08-28,782.481
2006-08-29,783.59
2006-08-30,791.236
2006-08-31,790.138
2006-09-01,792.079
2006-09-04,800.499
2006-09-05,795.808
2006-09-06,789.104
2006-09-07,783.754
2006-09-08,782.522
2006-09-11,781.903
2006-09-12,794.577
2006-09-13,794.117
2006-09-14,798.401
2006-09-15,796.841
2006-09-18,800.38
2006-09-19,793.882
2006-09-20,798.791
2006-09-21,803.541
2006-09-22,803.62
2006-09-25,797.42
2006-09-26,804.597
2006-09-27,808.608
2006-09-28,808.903
2006-09-29,808.463
2006-10-02,810.312
2006-10-03,808.236
2006-10-04,808.283
2006-10-05,811.893
2006-10-06,807.027
2006-10-09,809.811
2006-10-10,809.122
2006-10-11,811.928
2006-10-12,817.121
2006-10-13,813.796
2006-10-16,811.881
2006-10-17,803.03
2006-10-18,805.399
2006-10-19,812.151
2006-10-20,813.912
2006-10-23,816.62
2006-10-24,816.634
2006-10-25,820.891
2006-10-26,824.711
2006-10-27,822.208
2006-10-30,817.183
2006-10-31,817.553
2006-11-01,818.119
2006-11-02,816.949
2006-11-03,818.519
2006-11-06,827.856
2006-11-07,838.381
2006-11-08,836.673
2006-11-09,844.38
2006-11-10,846.966
2006-11-13,847.289
2006-11-14,847.69
2006-11-15,861.276
2006-11-16,857.082
2006-11-17,857.125
2006-11-20,858.27
2006-11-21,860.075
2006-11-22,868.039
2006-11-23,864.81
2006-11-24,870.504
2006-11-27,858.276
2006-11-28,855.562
2006-11-29,864.363
2006-11-30,864.521
2006-12-01,861.516
2006-12-04,861.35
2006-12-05,865.102
2006-12-06,864.606
2006-12-07,864.19
2006-12-08,864.444
2006-12-11,860.382
2006-12-12,866.653
2006-12-13,871.555
2006-12-14,875.41
2006-12-15,874.795
2006-12-18,871.291
2006-12-19,876.91
2006-12-20,881.601
2006-12-21,875.81
2006-12-22,870.516
2006-12-25,870.516
2006-12-26,869.159
2006-12-27,880.964
2006-12-28,881.516
2006-12-29,884.36
2007-01-01,884.36
2007-01-02,898.359
2007-01-03,894.644
2007-01-04,884.083
2007-01-05,870.012
2007-01-08,868.252
2007-01-09,871.162
2007-01-10,863.892
2007-01-11,873.164
2007-01-12,883.937
2007-01-15,887.501
2007-01-16,888.562
2007-01-17,898.265
2007-01-18,896.149
2007-01-19,896.312
2007-01-22,890.711
2007-01-23,892.719
2007-01-24,894.631
2007-01-25,889.038
2007-01-26,882.625
2007-01-29,886.364
2007-01-30,892.694
2007-01-31,892.111
2007-02-01,902.528
2007-02-02,901.126
2007-02-05,897.013
2007-02-06,900.472
2007-02-07,906.766
2007-02-08,898.112
2007-02-09,899.32
2007-02-12,888.502
2007-02-13,894.668
2007-02-14,908.41
2007-02-15,915.383
2007-02-16,908.952
2007-02-19,912.772
2007-02-20,911.072
2007-02-21,903.313
2007-02-22,899.213
2007-02-23,905.461
2007-02-26,905.218
2007-02-27,888.209
2007-02-28,871.165
2007-03-01,852.157
2007-03-02,856.837
2007-03-05,843.072
2007-03-06,848.479
2007-03-07,855.727
2007-03-08,865.254
2007-03-09,867.727
2007-03-12,873.187
2007-03-13,868.041
2007-03-14,857.075
2007-03-15,883.528
2007-03-16,894.875
2007-03-19,901.711
2007-03-20,909.877
2007-03-21,912.397
2007-03-22,925.736
2007-03-23,927.818
2007-03-26,918.153
2007-03-27,919.639
2007-03-28,917.53
2007-03-29,930.465
2007-03-30,928.871
2007-04-02,935.073
2007-04-03,940.947
2007-04-04,945.892
2007-04-05,950.312
2007-04-06,950.312
2007-04-09,945.362
2007-04-10,956.33
2007-04-11,949.791
2007-04-12,947.564
2007-04-13,957.502
2007-04-16,974.324
2007-04-17,971.933
2007-04-18,971.72
2007-04-19,977.243
2007-04-20,986.849
2007-04-23,985.753
2007-04-24,985.74
2007-04-25,992.755
2007-04-26,990.065
2007-04-27,986.041
2007-04-30,989.613
2007-05-01,985.915
2007-05-02,985.262
2007-05-03,991.051
2007-05-04,996.114
2007-05-07,1003.031
2007-05-08,992.869
2007-05-09,994.627
2007-05-10,983.59
2007-05-11,987.724
2007-05-14,987.132
2007-05-15,991.119
2007-05-16,984.174
2007-05-17,982.176
2007-05-18,988.708
2007-05-21,986.276
2007-05-22,988.702
2007-05-23,992.422
2007-05-24,981.754
2007-05-25,982.564
2007-05-28,985.056
2007-05-29,990.544
2007-05-30,985.411
2007-05-31,1000.0
2007-06-01,1000.116
2007-06-04,1003.966
2007-06-05,1001.22
2007-06-06,983.363
2007-06-07,981.723
2007-06-08,969.439
2007-06-11,982.737
2007-06-12,977.759
2007-06-13,977.076
2007-06-14,993.403
2007-06-15,1010.509
2007-06-18,1010.163
2007-06-19,1007.274
2007-06-20,1012.823
2007-06-21,1006.146
2007-06-22,1012.215
2007-06-25,1014.921
2007-06-26,1011.799
2007-06-27,1008.119
2007-06-28,1020.735
2007-06-29,1026.739
2007-07-02,1041.038
2007-07-03,1044.042
2007-07-04,1045.481
2007-07-05,1037.916
2007-07-06,1045.736
2007-07-09,1059.11
2007-07-10,1076.816
2007-07-11,1079.988
2007-07-12,1084.288
2007-07-13,1087.214
2007-07-16,1091.381
2007-07-17,1089.319
2007-07-18,1092.255
2007-07-19,1103.114
2007-07-20,1098.586
2007-07-23,1106.076
2007-07-24,1095.519
2007-07-25,1077.565
2007-07-26,1052.932
2007-07-27,1034.26
2007-07-30,1035.915
2007-07-31,1052.874
2007-08-01,1033.121
2007-08-02,1041.092
2007-08-03,1039.168
2007-08-06,1027.298
2007-08-07,1026.279
2007-08-08,1043.617
2007-08-09,1014.346
2007-08-10,991.13
2007-08-13,1008.946
2007-08-14,998.956
2007-08-15,990.697
2007-08-16,951.928
2007-08-17,967.307
2007-08-20,977.334
2007-08-21,980.722
2007-08-22,999.791
2007-08-23,1008.704
2007-08-24,1015.951
2007-08-27,1018.883
2007-08-28,1002.2
2007-08-29,1004.201
2007-08-30,1022.739
2007-08-31,1031.954
2007-09-03,1033.872
2007-09-04,1036.493
2007-09-05,1029.231
2007-09-06,1039.812
2007-09-07,1027.388
2007-09-10,1024.376
2007-09-11,1035.901
2007-09-12,1044.825
2007-09-13,1046.215
2007-09-14,1036.73
2007-09-17,1027.853
2007-09-18,1040.558
2007-09-19,1064.801
2007-09-20,1067.545
2007-09-21,1072.023
2007-09-24,1064.201
2007-09-25,1055.61
2007-09-26,1067.427
2007-09-27,1072.393
2007-09-28,1075.818
2007-10-01,1089.341
2007-10-02,1074.564
2007-10-03,1068.73
2007-10-04,1068.437
2007-10-05,1077.013
2007-10-08,1071.367
2007-10-09,1079.676
2007-10-10,1092.988
2007-10-11,1097.885
2007-10-12,1095.898
2007-10-15,1093.865
2007-10-16,1085.911
2007-10-17,1106.349
2007-10-18,1107.772
2007-10-19,1102.221
2007-10-22,1081.562
2007-10-23,1096.579
2007-10-24,1082.654
2007-10-25,1097.943
2007-10-26,1092.621
2007-10-29,1100.062
2007-10-30,1098.239
2007-10-31,1103.035
2007-11-01,1101.982
2007-11-02,1113.645
2007-11-05,1104.408
2007-11-06,1108.397
2007-11-07,1109.637
2007-11-08,1101.658
2007-11-09,1088.293
2007-11-12,1078.456
2007-11-13,1086.643
2007-11-14,1103.99
2007-11-15,1085.04
2007-11-16,1075.515
2007-11-19,1061.565
2007-11-20,1068.22
2007-11-21,1047.403
2007-11-22,1049.512
2007-11-23,1055.385
2007-11-26,1061.582
2007-11-27,1062.384
2007-11-28,1071.065
2007-11-29,1075.237
2007-11-30,1092.224
2007-12-03,1082.734
2007-12-04,1079.755
2007-12-05,1091.641
2007-12-06,1093.36
2007-12-07,1098.797
2007-12-10,1107.472
2007-12-11,1101.867
2007-12-12,1095.647
2007-12-13,1075.162
2007-12-14,1072.586
2007-12-17,1055.263
2007-12-18,1052.601
2007-12-19,1046.168
2007-12-20,1048.897
2007-12-21,1062.908
2007-12-24,1072.455
2007-12-25,1072.455
2007-12-26,1079.827
2007-12-27,1073.845
2007-12-28,1085.094
2007-12-31,1082.587
2008-01-01,1082.587
2008-01-02,1075.618
2008-01-03,1065.408
2008-01-04,1056.286
2008-01-07,1046.552
2008-01-08,1045.512
2008-01-09,1022.497
2008-01-10,1007.189
2008-01-11,997.39
2008-01-14,1008.854
2008-01-15,973.526
2008-01-16,939.865
2008-01-17,951.354
2008-01-18,935.95
2008-01-21,885.205
2008-01-22,914.41
2008-01-23,888.872
2008-01-24,948.971
2008-01-25,952.695
2008-01-28,951.3
2008-01-29,966.914
2008-01-30,955.715
2008-01-31,955.719
2008-02-01,970.636
2008-02-04,977.496
2008-02-05,935.395
2008-02-06,945.505
2008-02-07,914.379
2008-02-08,918.71
2008-02-11,910.038
2008-02-12,939.25
2008-02-13,952.889
2008-02-14,958.579
2008-02-15,946.888
2008-02-18,960.647
2008-02-19,973.808
2008-02-20,950.941
2008-02-21,960.073
2008-02-22,959.188
2008-02-25,973.112
2008-02-26,980.671
2008-02-27,996.67
2008-02-28,981.68
2008-02-29,972.185
2008-03-03,957.391
2008-03-04,952.056
2008-03-05,971.112
2008-03-06,973.087
2008-03-07,967.491
2008-03-10,963.098
2008-03-11,969.234
2008-03-12,980.407
2008-03-13,980.193
2008-03-14,973.437
2008-03-17,946.652
2008-03-18,966.791
2008-03-19,957.887
2008-03-20,949.063
2008-03-21,949.063
2008-03-24,947.708
2008-03-25,976.808
2008-03-26,992.445
2008-03-27,1006.102
2008-03-28,997.917
2008-03-31,1007.243
2008-04-01,1012.458
2008-04-02,1015.561
2008-04-03,1012.522
2008-04-04,1027.788
2008-04-07,1031.786
2008-04-08,1023.449
2008-04-09,1019.673
2008-04-10,1023.407
2008-04-11,1009.989
2008-04-14,1010.405
2008-04-15,1013.436
2008-04-16,1044.066
2008-04-17,1039.883
2008-04-18,1048.111
2008-04-21,1048.864
2008-04-22,1045.265
2008-04-23,1045.633
2008-04-24,1033.823
2008-04-25,1041.482
2008-04-28,1046.21
2008-04-29,1037.049
2008-04-30,1042.211
2008-05-01,1034.278
2008-05-02,1048.48
2008-05-05,1048.85
2008-05-06,1050.079
2008-05-07,1048.084
2008-05-08,1049.978
2008-05-09,1047.24
2008-05-12,1053.576
2008-05-13,1048.657
2008-05-14,1055.951
2008-05-15,1061.988
2008-05-16,1068.382
2008-05-19,1078.955
2008-05-20,1067.761
2008-05-21,1070.612
2008-05-22,1063.418
2008-05-23,1054.616
2008-05-26,1049.387
2008-05-27,1045.921
2008-05-28,1052.753
2008-05-29,1048.912
2008-05-30,1062.202
2008-06-02,1049.864
2008-06-03,1053.364
2008-06-04,1047.961
2008-06-05,1057.079
2008-06-06,1043.603
2008-06-09,1033.224
2008-06-10,1014.889
2008-06-11,1005.392
2008-06-12,1005.722
2008-06-13,995.818
2008-06-16,1000.725
2008-06-17,1000.328
2008-06-18,981.124
2008-06-19,956.181
2008-06-20,944.687
2008-06-23,936.254
2008-06-24,934.651
2008-06-25,944.528
2008-06-26,935.372
2008-06-27,926.398
2008-06-30,934.146
2008-07-01,918.978
2008-07-02,919.145
2008-07-03,911.31
2008-07-04,904.576
2008-07-07,911.261
2008-07-08,899.803
2008-07-09,912.316
2008-07-10,889.825
2008-07-11,873.959
2008-07-14,886.675
2008-07-15,874.227
2008-07-16,875.565
2008-07-17,901.784
2008-07-18,903.148
2008-07-21,909.628
2008-07-22,907.359
2008-07-23,909.937
2008-07-24,881.389
2008-07-25,892.765
2008-07-28,887.216
2008-07-29,878.416
2008-07-30,884.915
2008-07-31,874.363
2008-08-01,863.304
2008-08-04,872.448
2008-08-05,899.952
2008-08-06,912.808
2008-08-07,899.608
2008-08-08,903.229
2008-08-11,907.413
2008-08-12,902.047
2008-08-13,891.927
2008-08-14,888.195
2008-08-15,890.416
2008-08-18,888.503
2008-08-19,869.035
2008-08-20,873.467
2008-08-21,878.52
2008-08-22,893.306
2008-08-25,884.521
2008-08-26,880.081
2008-08-27,888.167
2008-08-28,897.143
2008-08-29,897.79
2008-09-01,892.786
2008-09-02,904.124
2008-09-03,886.656
2008-09-04,871.462
2008-09-05,856.273
2008-09-08,858.936
2008-09-09,852.623
2008-09-10,844.474
2008-09-11,832.951
2008-09-12,856.717
2008-09-15,842.534
2008-09-16,832.196
2008-09-17,812.005
2008-09-18,820.051
2008-09-19,846.852
2008-09-22,844.326
2008-09-23,843.471
2008-09-24,825.117
2008-09-25,840.549
2008-09-26,814.351
2008-09-29,762.854
2008-09-30,752.79
2008-10-01,759.173
2008-10-02,743.451
2008-10-03,754.645
2008-10-06,687.017
2008-10-07,691.457
2008-10-08,648.811
2008-10-09,638.451
2008-10-10,585.379
2008-10-13,637.937
2008-10-14,660.421
2008-10-15,631.912
2008-10-16,601.5
2008-10-17,618.834
2008-10-20,638.982
2008-10-21,639.265
2008-10-22,609.254
2008-10-23,616.197
2008-10-24,595.21
2008-10-27,567.984
2008-10-28,574.119
2008-10-29,635.618
2008-10-30,629.227
2008-10-31,640.543
2008-11-03,651.444
2008-11-04,685.043
2008-11-05,673.457
2008-11-06,630.554
2008-11-07,636.254
2008-11-10,637.586
2008-11-11,609.235
2008-11-12,599.309
2008-11-13,603.878
2008-11-14,610.544
2008-11-17,594.851
2008-11-18,604.271
2008-11-19,584.638
2008-11-20,568.961
2008-11-21,555.473
2008-11-24,608.736
2008-11-25,607.516
2008-11-26,605.403
2008-11-27,608.412
2008-11-28,600.973
2008-12-01,569.475
2008-12-02,584.523
2008-12-03,589.591
2008-12-04,584.514
2008-12-05,563.246
2008-12-08,594.96
2008-12-09,593.982
2008-12-10,599.988
2008-12-11,604.842
2008-12-12,606.506
2008-12-15,618.091
2008-12-16,626.836
2008-12-17,647.753
2008-12-18,660.385
2008-12-19,640.746
2008-12-22,628.812
2008-12-23,633.348
2008-12-24,626.622
2008-12-25,626.622
2008-12-26,629.647
2008-12-29,636.55
2008-12-30,641.823
2008-12-31,632.445
2009-01-01,632.445
2009-01-02,658.171
2009-01-05,650.363
2009-01-06,639.017
2009-01-07,644.251
2009-01-08,653.584
2009-01-09,644.719
2009-01-12,631.632
2009-01-13,623.6
2009-01-14,605.597
2009-01-15,602.187
2009-01-16,618.56
2009-01-19,620.156
2009-01-20,604.742
2009-01-21,595.845
2009-01-22,590.433
2009-01-23,585.917
2009-01-26,610.201
2009-01-27,619.5
2009-01-28,629.472
2009-01-29,610.895
2009-01-30,596.334
2009-02-02,588.416
2009-02-03,607.838
2009-02-04,609.782
2009-02-05,599.782
2009-02-06,609.154
2009-02-09,616.931
2009-02-10,602.215
2009-02-11,601.388
2009-02-12,587.336
2009-02-13,596.636
2009-02-16,584.716
2009-02-17,562.466
2009-02-18,562.565
2009-02-19,573.751
2009-02-20,558.73
2009-02-23,560.951
2009-02-24,557.852
2009-02-25,551.031
2009-02-26,552.709
2009-02-27,552.822
2009-03-02,537.304
2009-03-03,520.048
2009-03-04,531.098
2009-03-05,516.199
2009-03-06,519.043
2009-03-09,518.96
2009-03-10,538.851
2009-03-11,537.843
2009-03-12,543.718
2009-03-13,548.362
2009-03-16,563.4
2009-03-17,559.136
2009-03-18,560.635
2009-03-19,574.491
2009-03-20,568.865
2009-03-23,581.413
2009-03-24,580.075
2009-03-25,590.667
2009-03-26,592.655
2009-03-27,573.353
2009-03-30,558.253
2009-03-31,576.349
2009-04-01,581.174
2009-04-02,601.742
2009-04-03,593.103
2009-04-06,593.169
2009-04-07,589.712
2009-04-08,590.426
2009-04-09,585.158
2009-04-10,585.158
2009-04-13,590.121
2009-04-14,581.586
2009-04-15,583.322
2009-04-16,588.414
2009-04-17,592.246
2009-04-20,577.316
2009-04-21,581.214
2009-04-22,576.729
2009-04-23,579.089
2009-04-24,592.55
2009-04-27,590.536
2009-04-28,585.588
2009-04-29,604.364
2009-04-30,601.857
2009-05-01,601.948
2009-05-04,623.015
2009-05-05,620.23
2009-05-06,627.031
2009-05-07,634.752
2009-05-08,639.929
2009-05-11,641.948
2009-05-12,650.925
2009-05-13,649.087
2009-05-14,645.7
2009-05-15,651.092
2009-05-18,657.177
2009-05-19,663.116
2009-05-20,674.039
2009-05-21,661.774
2009-05-22,671.37
2009-05-25,673.335
2009-05-26,680.644
2009-05-27,678.868
2009-05-28,670.338
2009-05-29,675.788
2009-06-01,687.392
2009-06-02,696.358
2009-06-03,684.832
2009-06-04,686.181
2009-06-05,676.489
2009-06-08,667.809
2009-06-09,675.006
2009-06-10,680.005
2009-06-11,683.505
2009-06-12,672.415
2009-06-15,659.838
2009-06-16,662.876
2009-06-17,659.588
2009-06-18,665.286
2009-06-19,670.15
2009-06-22,659.932
2009-06-23,671.666
2009-06-24,680.27
2009-06-25,677.39
2009-06-26,683.354
2009-06-29,689.521
2009-06-30,679.664
2009-07-01,699.692
2009-07-02,682.997
2009-07-03,685.257
2009-07-06,680.992
2009-07-07,680.851
2009-07-08,671.861
2009-07-09,676.24
2009-07-10,666.439
2009-07-13,676.233
2009-07-14,675.843
2009-07-15,698.514
2009-07-16,705.559
2009-07-17,714.183
2009-07-20,718.465
2009-07-21,723.584
2009-07-22,730.503
2009-07-23,733.987
2009-07-24,731.839
2009-07-27,733.19
2009-07-28,729.705
2009-07-29,730.668
2009-07-30,740.392
2009-07-31,745.448
2009-08-03,760.161
2009-08-04,757.447
2009-08-05,753.882
2009-08-06,766.089
2009-08-07,763.353
2009-08-10,752.69
2009-08-11,749.37
2009-08-12,766.743
2009-08-13,766.44
2009-08-14,761.85
2009-08-17,743.68
2009-08-18,749.458
2009-08-19,756.711
2009-08-20,768.743
2009-08-21,783.072
2009-08-24,782.291
2009-08-25,787.577
2009-08-26,787.081
2009-08-27,780.92
2009-08-28,792.841
2009-08-31,783.866
2009-09-01,773.951
2009-09-02,769.642
2009-09-03,764.952
2009-09-04,767.768
2009-09-07,782.115
2009-09-08,795.428
2009-09-09,801.352
2009-09-10,805.904
2009-09-11,808.52
2009-09-14,814.09
2009-09-15,817.725
2009-09-16,825.186
2009-09-17,825.969
2009-09-18,828.628
2009-09-21,826.082
2009-09-22,832.22
2009-09-23,837.416
2009-09-24,825.733
2009-09-25,820.369
2009-09-28,827.854
2009-09-29,823.878
2009-09-30,825.59
2009-10-01,818.485
2009-10-02,809.937
2009-10-05,816.822
2009-10-06,835.113
2009-10-07,829.999
2009-10-08,841.535
2009-10-09,846.201
2009-10-12,861.112
2009-10-13,860.244
2009-10-14,867.846
2009-10-15,870.233
2009-10-16,865.309
2009-10-19,884.507
2009-10-20,881.753
2009-10-21,887.797
2009-10-22,881.996
2009-10-23,878.423
2009-10-26,869.298
2009-10-27,871.671
2009-10-28,860.239
2009-10-29,876.171
2009-10-30,861.538
2009-11-02,868.168
2009-11-03,849.674
2009-11-04,867.715
2009-11-05,871.725
2009-11-06,869.07
2009-11-09,888.587
2009-11-10,888.184
2009-11-11,892.01
2009-11-12,888.037
2009-11-13,888.886
2009-11-16,903.604
2009-11-17,898.778
2009-11-18,899.312
2009-11-19,876.469
2009-11-20,872.114
2009-11-23,893.621
2009-11-24,889.408
2009-11-25,900.143
2009-11-26,877.482
2009-11-27,881.805
2009-11-30,880.448
2009-12-01,908.376
2009-12-02,910.904
2009-12-03,919.893
2009-12-04,919.086
2009-12-07,914.907
2009-12-08,894.856
2009-12-09,886.597
2009-12-10,896.393
2009-12-11,894.938
2009-12-14,903.695
2009-12-15,901.24
2009-12-16,905.193
2009-12-17,883.922
2009-12-18,876.643
2009-12-21,891.29
2009-12-22,894.382
2009-12-23,898.577
2009-12-24,900.012
2009-12-25,900.012
2009-12-28,905.52
2009-12-29,909.077
2009-12-30,898.515
2009-12-31,901.087
2010-01-01,901.087
2010-01-04,921.881
2010-01-05,913.183
2010-01-06,912.855
2010-01-07,899.748
2010-01-08,904.366
2010-01-11,917.314
2010-01-12,914.149
2010-01-13,917.188
2010-01-14,919.948
2010-01-15,912.058
2010-01-18,914.657
2010-01-19,915.857
2010-01-20,898.845
2010-01-21,889.378
2010-01-22,888.656
2010-01-25,880.241
2010-01-26,876.388
2010-01-27,871.032
2010-01-28,865.132
2010-01-29,868.867
2010-02-01,872.814
2010-02-02,881.56
2010-02-03,876.343
2010-02-04,847.831
2010-02-05,818.993
2010-02-08,823.659
2010-02-09,827.724
2010-02-10,834.28
2010-02-11,830.898
2010-02-12,829.94
2010-02-15,826.849
2010-02-16,839.932
2010-02-17,846.495
2010-02-18,847.945
2010-02-19,847.788
2010-02-22,848.339
2010-02-23,843.909
2010-02-24,844.266
2010-02-25,829.292
2010-02-26,845.246
2010-03-01,850.024
2010-03-02,864.828
2010-03-03,877.792
2010-03-04,876.751
2010-03-05,886.004
2010-03-08,889.754
2010-03-09,887.04
2010-03-10,893.162
2010-03-11,889.16
2010-03-12,893.666
2010-03-15,875.537
2010-03-16,889.204
2010-03-17,890.036
2010-03-18,880.913
2010-03-19,871.486
2010-03-22,874.094
2010-03-23,882.775
2010-03-24,870.809
2010-03-25,876.121
2010-03-26,874.836
2010-03-29,879.809
2010-03-30,878.483
2010-03-31,889.019
2010-04-01,902.7
2010-04-02,902.7
2010-04-05,900.633
2010-04-06,896.314
2010-04-07,894.054
2010-04-08,891.255
2010-04-09,906.914
2010-04-12,916.31
2010-04-13,908.388
2010-04-14,914.865
2010-04-15,909.291
2010-04-16,898.161
2010-04-19,892.084
2010-04-20,902.53
2010-04-21,901.385
2010-04-22,895.209
2010-04-23,902.804
2010-04-26,903.911
2010-04-27,887.221
2010-04-28,866.569
2010-04-29,885.406
2010-04-30,885.485
2010-05-03,878.028
2010-05-04,850.91
2010-05-05,830.403
2010-05-06,815.392
2010-05-07,781.307
2010-05-10,835.025
2010-05-11,821.563
2010-05-12,826.542
2010-05-13,823.454
2010-05-14,795.125
2010-05-17,787.935
2010-05-18,797.127
2010-05-19,779.617
2010-05-20,764.414
2010-05-21,774.375
2010-05-24,768.863
2010-05-25,741.578
2010-05-26,752.917
2010-05-27,776.429
2010-05-28,781.404
2010-05-31,778.324
2010-06-01,779.392
2010-06-02,779.697
2010-06-03,792.565
2010-06-04,769.871
2010-06-07,755.846
2010-06-08,752.449
2010-06-09,775.612
2010-06-10,790.696
2010-06-11,786.95
2010-06-14,813.634
2010-06-15,820.941
2010-06-16,819.486
2010-06-17,821.917
2010-06-18,825.422
2010-06-21,834.908
2010-06-22,823.918
2010-06-23,809.372
2010-06-24,800.826
2010-06-25,795.237
2010-06-28,807.214
2010-06-29,771.06
2010-06-30,773.159
2010-07-01,766.862
2010-07-02,774.342
2010-07-05,768.582
2010-07-06,795.363
2010-07-07,798.565
2010-07-08,808.231
2010-07-09,809.233
2010-07-12,812.768
2010-07-13,835.362
2010-07-14,844.308
2010-07-15,844.31
2010-07-16,833.705
2010-07-19,826.467
2010-07-20,814.628
2010-07-21,824.358
2010-07-22,848.097
2010-07-23,844.832
2010-07-26,851.316
2010-07-27,845.308
2010-07-28,839.794
2010-07-29,833.665
2010-07-30,832.146
2010-08-02,855.406
2010-08-03,854.861
2010-08-04,853.163
2010-08-05,838.973
2010-08-06,831.393
2010-08-09,841.398
2010-08-10,827.295
2010-08-11,795.644
2010-08-12,795.419
2010-08-13,785.546
2010-08-16,790.465
2010-08-17,804.264
2010-08-18,804.221
2010-08-19,794.791
2010-08-20,771.294
2010-08-23,767.917
