Date,USA IMI VALUE IMI (Large+Mid+Small Cap)
2010-09-01,719.79
2010-09-02,725.706
2010-09-03,735.042
2010-09-06,735.042
2010-09-07,724.568
2010-09-08,729.579
2010-09-09,734.758
2010-09-10,737.922
2010-09-13,747.121
2010-09-14,745.137
2010-09-15,746.838
2010-09-16,745.107
2010-09-17,745.126
2010-09-20,757.608
2010-09-21,754.403
2010-09-22,749.312
2010-09-23,740.684
2010-09-24,756.981
2010-09-27,752.277
2010-09-28,756.619
2010-09-29,754.529
2010-09-30,753.04
2010-10-01,757.917
2010-10-04,752.191
2010-10-05,767.837
2010-10-06,768.228
2010-10-07,767.025
2010-10-08,771.129
2010-10-11,771.26
2010-10-12,774.416
2010-10-13,778.853
2010-10-14,774.723
2010-10-15,771.008
2010-10-18,778.745
2010-10-19,766.85
2010-10-20,775.776
2010-10-21,775.511
2010-10-22,775.952
2010-10-25,777.061
2010-10-26,776.021
2010-10-27,773.521
2010-10-28,774.518
2010-10-29,773.851
2010-11-01,773.307
2010-11-02,778.849
2010-11-03,782.137
2010-11-04,799.205
2010-11-05,803.721
2010-11-08,801.192
2010-11-09,793.341
2010-11-10,797.71
2010-11-11,795.448
2010-11-12,787.377
2010-11-15,787.23
2010-11-16,774.115
2010-11-17,773.92
2010-11-18,784.844
2010-11-19,785.852
2010-11-22,782.885
2010-11-23,772.088
2010-11-24,782.775
2010-11-25,782.775
2010-11-26,776.742
2010-11-29,776.73
2010-11-30,772.116
2010-12-01,788.584
2010-12-02,799.342
2010-12-03,801.831
2010-12-06,801.035
2010-12-07,802.083
2010-12-08,805.99
2010-12-09,810.533
2010-12-10,816.683
2010-12-13,816.812
2010-12-14,817.358
2010-12-15,812.606
2010-12-16,818.153
2010-12-17,818.861
2010-12-20,821.368
2010-12-21,827.661
2010-12-22,832.577
2010-12-23,831.381
2010-12-24,831.381
2010-12-27,832.609
2010-12-28,833.847
2010-12-29,834.111
2010-12-30,832.981
2010-12-31,832.809
2011-01-03,843.507
2011-01-04,843.132
2011-01-05,847.365
2011-01-06,845.112
2011-01-07,842.784
2011-01-10,841.076
2011-01-11,844.256
2011-01-12,852.036
2011-01-13,850.239
2011-01-14,857.474
2011-01-17,857.474
2011-01-18,857.57
2011-01-19,847.979
2011-01-20,847.744
2011-01-21,852.588
2011-01-24,856.119
2011-01-25,856.451
2011-01-26,859.378
2011-01-27,862.451
2011-01-28,848.67
2011-01-31,854.229
2011-02-01,870.126
2011-02-02,867.485
2011-02-03,869.476
2011-02-04,870.241
2011-02-07,876.88
2011-02-08,880.655
2011-02-09,877.679
2011-02-10,879.156
2011-02-11,884.238
2011-02-14,887.08
2011-02-15,883.918
2011-02-16,890.141
2011-02-17,894.245
2011-02-18,896.524
2011-02-21,896.524
2011-02-22,880.512
2011-02-23,875.674
2011-02-24,874.023
2011-02-25,883.249
2011-02-28,889.651
2011-03-01,875.701
2011-03-02,876.41
2011-03-03,891.403
2011-03-04,884.047
2011-03-07,877.602
2011-03-08,887.121
2011-03-09,886.952
2011-03-10,868.924
2011-03-11,874.786
2011-03-14,869.136
2011-03-15,859.629
2011-03-16,844.234
2011-03-17,855.346
2011-03-18,861.416
2011-03-21,873.549
2011-03-22,870.073
2011-03-23,870.953
2011-03-24,877.102
2011-03-25,880.98
2011-03-28,878.492
2011-03-29,883.869
2011-03-30,891.718
2011-03-31,890.441
2011-04-01,895.475
2011-04-04,896.441
2011-04-05,897.068
2011-04-06,900.534
2011-04-07,898.386
2011-04-08,894.857
2011-04-11,891.513
2011-04-12,883.666
2011-04-13,881.728
2011-04-14,882.361
2011-04-15,887.674
2011-04-18,876.367
2011-04-19,881.027
2011-04-20,891.937
2011-04-21,895.142
2011-04-22,895.142
2011-04-25,894.22
2011-04-26,903.436
2011-04-27,909.867
2011-04-28,913.805
2011-04-29,916.484
2011-05-02,914.166
2011-05-03,911.067
2011-05-04,904.445
2011-05-05,895.502
2011-05-06,898.436
2011-05-09,901.872
2011-05-10,909.821
2011-05-11,899.811
2011-05-12,903.768
2011-05-13,896.4
2011-05-16,892.266
2011-05-17,892.279
2011-05-18,900.34
2011-05-19,901.675
2011-05-20,893.88
2011-05-23,883.054
2011-05-24,882.507
2011-05-25,885.258
2011-05-26,888.311
2011-05-27,893.131
2011-05-30,893.131
2011-05-31,902.592
2011-06-01,880.949
2011-06-02,879.217
2011-06-03,871.055
2011-06-06,860.966
2011-06-07,860.685
2011-06-08,857.525
2011-06-09,863.971
2011-06-10,853.132
2011-06-13,855.377
2011-06-14,865.555
2011-06-15,850.229
2011-06-16,853.551
2011-06-17,857.17
2011-06-20,861.628
2011-06-21,872.057
2011-06-22,866.599
2011-06-23,861.952
2011-06-24,852.922
2011-06-27,859.653
2011-06-28,868.637
2011-06-29,876.475
2011-06-30,884.367
2011-07-01,897.346
2011-07-04,897.346
2011-07-05,894.124
2011-07-06,894.315
2011-07-07,903.249
2011-07-08,896.527
2011-07-11,880.272
2011-07-12,877.184
2011-07-13,879.787
2011-07-14,874.304
2011-07-15,875.925
2011-07-18,866.821
2011-07-19,878.059
2011-07-20,879.497
2011-07-21,893.017
2011-07-22,891.873
2011-07-25,885.416
2011-07-26,881.607
2011-07-27,864.323
2011-07-28,859.81
2011-07-29,854.064
2011-08-01,851.08
2011-08-02,829.203
2011-08-03,831.731
2011-08-04,791.627
2011-08-05,789.074
2011-08-08,732.307
2011-08-09,769.678
2011-08-10,734.45
2011-08-11,770.103
2011-08-12,770.694
2011-08-15,791.753
2011-08-16,783.568
2011-08-17,786.09
2011-08-18,752.863
2011-08-19,742.162
2011-08-22,741.012
2011-08-23,764.538
2011-08-24,776.231
2011-08-25,764.181
2011-08-26,773.356
2011-08-29,798.121
2011-08-30,798.849
2011-08-31,803.261
2011-09-01,791.757
2011-09-02,770.212
2011-09-05,770.212
2011-09-06,762.614
2011-09-07,787.126
2011-09-08,777.21
2011-09-09,756.807
2011-09-12,762.166
2011-09-13,769.137
2011-09-14,778.543
2011-09-15,792.448
2011-09-16,795.763
2011-09-19,784.561
2011-09-20,782.638
2011-09-21,756.563
2011-09-22,733.203
2011-09-23,738.557
2011-09-26,756.782
2011-09-27,765.996
2011-09-28,749.115
2011-09-29,761.661
2011-09-30,743.725
2011-10-03,718.864
2011-10-04,737.727
2011-10-05,749.715
2011-10-06,763.775
2011-10-07,755.092
2011-10-10,781.702
2011-10-11,780.477
2011-10-12,790.703
2011-10-13,785.384
2011-10-14,797.331
2011-10-17,780.463
2011-10-18,800.256
2011-10-19,792.766
2011-10-20,798.003
2011-10-21,812.957
2011-10-24,823.625
2011-10-25,806.259
2011-10-26,818.14
2011-10-27,848.197
2011-10-28,846.024
2011-10-31,823.283
2011-11-01,797.907
2011-11-02,812.305
2011-11-03,827.472
2011-11-04,821.639
2011-11-07,827.049
2011-11-08,837.552
2011-11-09,805.592
2011-11-10,814.207
2011-11-11,830.036
2011-11-14,820.089
2011-11-15,823.361
2011-11-16,809.448
2011-11-17,798.001
2011-11-18,799.388
2011-11-21,784.053
2011-11-22,778.298
2011-11-23,760.012
2011-11-24,760.012
2011-11-25,758.761
2011-11-28,779.977
2011-11-29,783.013
2011-11-30,820.321
2011-12-01,816.304
2011-12-02,817.853
2011-12-05,827.429
2011-12-06,829.651
2011-12-07,833.53
2011-12-08,812.452
2011-12-09,827.605
2011-12-12,813.85
2011-12-13,807.564
2011-12-14,800.662
2011-12-15,805.736
2011-12-16,808.857
2011-12-19,797.349
2011-12-20,822.013
2011-12-21,828.339
2011-12-22,837.753
2011-12-23,844.661
2011-12-26,844.661
2011-12-27,844.114
2011-12-28,832.938
2011-12-29,842.992
2011-12-30,839.023
2012-01-02,839.023
2012-01-03,852.271
2012-01-04,851.613
2012-01-05,854.984
2012-01-06,852.476
2012-01-09,856.06
2012-01-10,864.492
2012-01-11,866.198
2012-01-12,867.939
2012-01-13,863.109
2012-01-16,863.109
2012-01-17,864.013
2012-01-18,874.178
2012-01-19,877.264
2012-01-20,880.228
2012-01-23,879.792
2012-01-24,878.303
2012-01-25,882.465
2012-01-26,877.152
2012-01-27,875.682
2012-01-30,871.563
2012-01-31,870.122
2012-02-01,880.691
2012-02-02,881.158
2012-02-03,895.05
2012-02-06,894.246
2012-02-07,896.113
2012-02-08,898.793
2012-02-09,898.268
2012-02-10,890.611
2012-02-13,897.086
2012-02-14,894.407
2012-02-15,890.484
2012-02-16,902.563
2012-02-17,906.02
2012-02-20,906.02
2012-02-21,905.774
2012-02-22,900.406
2012-02-23,905.158
2012-02-24,905.328
2012-02-27,907.158
2012-02-28,908.828
2012-02-29,903.769
2012-03-01,909.391
2012-03-02,905.437
2012-03-05,903.635
2012-03-06,888.18
2012-03-07,895.205
2012-03-08,902.929
2012-03-09,907.0
2012-03-12,907.77
2012-03-13,926.263
2012-03-14,922.636
2012-03-15,929.643
2012-03-16,930.485
2012-03-19,933.013
2012-03-20,929.765
2012-03-21,927.23
2012-03-22,918.901
2012-03-23,923.34
2012-03-26,935.666
2012-03-27,931.751
2012-03-28,927.525
2012-03-29,926.049
2012-03-30,930.046
2012-04-02,935.959
2012-04-03,930.637
2012-04-04,921.386
2012-04-05,918.363
2012-04-06,918.363
2012-04-09,906.813
2012-04-10,890.281
2012-04-11,898.293
2012-04-12,911.107
2012-04-13,898.704
2012-04-16,903.222
2012-04-17,915.335
2012-04-18,910.345
2012-04-19,907.2
2012-04-20,909.824
2012-04-23,902.56
2012-04-24,909.845
2012-04-25,918.326
2012-04-26,924.693
2012-04-27,925.409
2012-04-30,921.835
2012-05-01,928.537
2012-05-02,924.77
2012-05-03,917.41
2012-05-04,904.689
2012-05-07,905.647
2012-05-08,902.676
2012-05-09,896.204
2012-05-10,901.496
2012-05-11,897.49
2012-05-14,887.259
2012-05-15,881.534
2012-05-16,877.419
2012-05-17,865.383
2012-05-18,859.016
2012-05-21,868.63
2012-05-22,869.59
2012-05-23,869.363
2012-05-24,873.045
2012-05-25,871.665
2012-05-28,871.665
2012-05-29,881.008
2012-05-30,867.197
2012-05-31,867.446
2012-06-01,847.06
2012-06-04,844.595
2012-06-05,850.909
2012-06-06,871.276
2012-06-07,871.695
2012-06-08,878.984
2012-06-11,867.813
2012-06-12,878.006
2012-06-13,873.434
2012-06-14,884.161
2012-06-15,892.419
2012-06-18,891.201
2012-06-19,900.586
2012-06-20,899.473
2012-06-21,880.953
2012-06-22,886.617
2012-06-25,872.785
2012-06-26,877.063
2012-06-27,886.938
2012-06-28,887.878
2012-06-29,908.059
2012-07-02,910.784
2012-07-03,916.162
2012-07-04,916.162
2012-07-05,909.884
2012-07-06,903.171
2012-07-09,901.056
2012-07-10,894.066
2012-07-11,896.135
2012-07-12,892.165
2012-07-13,907.398
2012-07-16,905.596
2012-07-17,913.29
2012-07-18,918.046
2012-07-19,915.927
2012-07-20,907.975
2012-07-23,899.933
2012-07-24,891.339
2012-07-25,892.008
2012-07-26,905.452
2012-07-27,921.844
2012-07-30,921.191
2012-07-31,917.311
2012-08-01,914.613
2012-08-02,906.229
2012-08-03,923.611
2012-08-06,925.264
2012-08-07,929.411
2012-08-08,931.57
2012-08-09,932.537
2012-08-10,934.979
2012-08-13,932.623
2012-08-14,932.127
2012-08-15,933.436
2012-08-16,939.059
2012-08-17,939.782
2012-08-20,939.917
2012-08-21,937.494
2012-08-22,935.869
2012-08-23,928.267
2012-08-24,934.033
2012-08-27,933.005
2012-08-28,933.268
2012-08-29,934.556
2012-08-30,928.348
2012-08-31,932.292
2012-09-03,932.292
2012-09-04,932.332
2012-09-05,932.325
2012-09-06,951.295
2012-09-07,955.861
2012-09-10,951.574
2012-09-11,955.167
2012-09-12,957.345
2012-09-13,973.033
2012-09-14,976.663
2012-09-17,970.856
2012-09-18,969.026
2012-09-19,969.678
2012-09-20,970.114
2012-09-21,970.665
2012-09-24,970.087
2012-09-25,960.486
2012-09-26,956.003
2012-09-27,963.52
2012-09-28,959.597
2012-10-01,962.572
2012-10-02,964.191
2012-10-03,966.358
2012-10-04,974.943
2012-10-05,976.461
2012-10-08,974.474
2012-10-09,967.063
2012-10-10,960.524
2012-10-11,962.262
2012-10-12,956.099
2012-10-15,963.823
2012-10-16,972.34
2012-10-17,980.845
2012-10-18,982.532
2012-10-19,968.441
2012-10-22,966.948
2012-10-23,952.991
2012-10-24,950.745
2012-10-25,955.22
2012-10-26,952.602
2012-10-29,952.602
2012-10-30,952.602
2012-10-31,954.294
2012-11-01,964.413
2012-11-02,955.252
2012-11-05,956.233
2012-11-06,964.975
2012-11-07,940.381
2012-11-08,930.329
2012-11-09,930.724
2012-11-12,929.969
2012-11-13,925.159
2012-11-14,911.64
2012-11-15,909.606
2012-11-16,914.798
2012-11-19,930.512
2012-11-20,931.327
2012-11-21,933.838
2012-11-22,933.838
2012-11-23,945.301
2012-11-26,943.038
2012-11-27,937.911
2012-11-28,945.46
2012-11-29,949.248
2012-11-30,950.297
2012-12-03,946.012
2012-12-04,945.324
2012-12-05,952.02
2012-12-06,954.754
2012-12-07,959.251
2012-12-10,960.568
2012-12-11,966.419
2012-12-12,967.931
2012-12-13,962.125
2012-12-14,960.028
2012-12-17,971.086
2012-12-18,982.517
2012-12-19,976.074
2012-12-20,983.289
2012-12-21,973.368
2012-12-24,970.471
2012-12-25,970.471
2012-12-26,968.032
2012-12-27,965.943
2012-12-28,955.716
2012-12-31,970.382
2013-01-01,970.382
2013-01-02,995.019
2013-01-03,994.013
2013-01-04,1001.345
2013-01-07,997.064
2013-01-08,993.724
2013-01-09,996.426
2013-01-10,1004.315
2013-01-11,1003.941
2013-01-14,1004.967
2013-01-15,1007.977
2013-01-16,1007.038
2013-01-17,1012.927
2013-01-18,1016.217
2013-01-21,1016.217
2013-01-22,1022.704
2013-01-23,1022.027
2013-01-24,1026.031
2013-01-25,1032.394
2013-01-28,1030.993
2013-01-29,1038.047
2013-01-30,1033.685
2013-01-31,1031.942
2013-02-01,1042.143
2013-02-04,1031.22
2013-02-05,1040.674
2013-02-06,1043.098
2013-02-07,1039.78
2013-02-08,1044.46
2013-02-11,1045.453
2013-02-12,1050.349
2013-02-13,1052.079
2013-02-14,1052.912
2013-02-15,1051.155
2013-02-18,1051.155
2013-02-19,1060.767
2013-02-20,1047.158
2013-02-21,1040.448
2013-02-22,1049.71
2013-02-25,1029.049
2013-02-26,1035.482
2013-02-27,1049.481
2013-02-28,1048.781
2013-03-01,1050.557
2013-03-04,1055.483
2013-03-05,1064.729
2013-03-06,1068.022
2013-03-07,1070.691
2013-03-08,1075.877
2013-03-11,1079.287
2013-03-12,1077.835
2013-03-13,1079.586
2013-03-14,1086.851
2013-03-15,1086.253
2013-03-18,1080.118
2013-03-19,1077.798
2013-03-20,1085.004
2013-03-21,1076.391
2013-03-22,1082.452
2013-03-25,1078.754
2013-03-26,1087.187
2013-03-27,1086.444
2013-03-28,1090.247
2013-03-29,1090.247
2013-04-01,1086.609
2013-04-02,1089.246
2013-04-03,1076.82
2013-04-04,1083.072
2013-04-05,1080.362
2013-04-08,1087.225
2013-04-09,1091.662
2013-04-10,1104.529
2013-04-11,1107.366
2013-04-12,1103.241
2013-04-15,1077.16
2013-04-16,1091.248
2013-04-17,1076.173
2013-04-18,1072.853
2013-04-19,1084.651
2013-04-22,1088.996
2013-04-23,1101.594
2013-04-24,1103.872
2013-04-25,1107.006
2013-04-26,1104.99
2013-04-29,1112.935
2013-04-30,1114.97
2013-05-01,1101.017
2013-05-02,1110.857
2013-05-03,1121.91
2013-05-06,1124.551
2013-05-07,1131.863
2013-05-08,1136.196
2013-05-09,1130.712
2013-05-10,1134.493
2013-05-13,1134.889
2013-05-14,1148.272
2013-05-15,1156.001
2013-05-16,1151.348
2013-05-17,1163.381
2013-05-20,1164.051
2013-05-21,1165.886
2013-05-22,1155.961
2013-05-23,1153.07
2013-05-24,1151.968
2013-05-27,1151.968
2013-05-28,1159.526
2013-05-29,1152.335
2013-05-30,1157.186
2013-05-31,1140.304
2013-06-03,1148.68
2013-06-04,1142.835
2013-06-05,1128.051
2013-06-06,1138.593
2013-06-07,1150.946
2013-06-10,1151.878
2013-06-11,1139.519
2013-06-12,1131.355
2013-06-13,1149.243
2013-06-14,1141.742
2013-06-17,1150.247
2013-06-18,1158.778
2013-06-19,1141.599
2013-06-20,1113.437
2013-06-21,1118.361
2013-06-24,1104.472
2013-06-25,1116.773
2013-06-26,1127.235
2013-06-27,1136.839
2013-06-28,1131.553
2013-07-01,1136.431
2013-07-02,1135.514
2013-07-03,1135.034
2013-07-04,1135.034
2013-07-05,1146.862
2013-07-08,1153.706
2013-07-09,1163.287
2013-07-10,1162.915
2013-07-11,1177.901
2013-07-12,1181.066
2013-07-15,1184.499
2013-07-16,1179.33
2013-07-17,1182.575
2013-07-18,1189.995
2013-07-19,1191.241
2013-07-22,1194.818
2013-07-23,1195.046
2013-07-24,1187.633
2013-07-25,1189.987
2013-07-26,1190.322
2013-07-29,1186.4
2013-07-30,1185.82
2013-07-31,1185.849
2013-08-01,1199.167
2013-08-02,1199.692
2013-08-05,1196.69
2013-08-06,1189.494
2013-08-07,1186.118
2013-08-08,1191.284
2013-08-09,1188.558
2013-08-12,1187.006
2013-08-13,1187.7
2013-08-14,1182.555
2013-08-15,1165.204
2013-08-16,1159.755
2013-08-19,1150.21
2013-08-20,1156.384
2013-08-21,1147.867
2013-08-22,1157.664
2013-08-23,1165.307
2013-08-26,1158.428
2013-08-27,1140.084
2013-08-28,1142.891
2013-08-29,1144.703
2013-08-30,1140.574
2013-09-02,1140.574
2013-09-03,1141.232
2013-09-04,1149.779
2013-09-05,1150.803
2013-09-06,1151.188
2013-09-09,1162.563
2013-09-10,1172.148
2013-09-11,1176.221
2013-09-12,1171.008
2013-09-13,1175.736
2013-09-16,1183.745
2013-09-17,1188.964
2013-09-18,1202.443
2013-09-19,1198.801
2013-09-20,1189.124
2013-09-23,1183.68
2013-09-24,1180.697
2013-09-25,1180.062
2013-09-26,1181.637
2013-09-27,1176.753
2013-09-30,1170.573
2013-10-01,1179.784
2013-10-02,1179.304
2013-10-03,1169.141
2013-10-04,1176.918
2013-10-07,1167.415
2013-10-08,1155.318
2013-10-09,1156.934
2013-10-10,1182.311
2013-10-11,1190.632
2013-10-14,1194.602
2013-10-15,1185.749
2013-10-16,1201.748
2013-10-17,1213.108
2013-10-18,1218.689
2013-10-21,1219.202
2013-10-22,1226.187
2013-10-23,1219.709
2013-10-24,1221.374
2013-10-25,1227.751
2013-10-28,1229.682
2013-10-29,1236.037
2013-10-30,1229.184
2013-10-31,1224.314
2013-11-01,1227.405
2013-11-04,1234.07
2013-11-05,1229.696
2013-11-06,1237.733
2013-11-07,1222.33
2013-11-08,1238.959
2013-11-11,1239.67
2013-11-12,1235.552
2013-11-13,1244.919
2013-11-14,1250.025
2013-11-15,1254.933
2013-11-18,1251.424
2013-11-19,1248.914
2013-11-20,1245.007
2013-11-21,1255.389
2013-11-22,1260.316
2013-11-25,1258.45
2013-11-26,1255.713
2013-11-27,1258.901
2013-11-28,1258.901
2013-11-29,1256.222
2013-12-02,1252.934
2013-12-03,1248.722
2013-12-04,1248.351
2013-12-05,1240.815
2013-12-06,1256.446
2013-12-09,1259.122
2013-12-10,1254.194
2013-12-11,1238.082
2013-12-12,1234.059
2013-12-13,1234.095
2013-12-16,1242.772
2013-12-17,1239.217
2013-12-18,1259.829
2013-12-19,1258.152
2013-12-20,1264.331
2013-12-23,1269.455
2013-12-24,1275.043
2013-12-25,1275.043
2013-12-26,1280.75
2013-12-27,1282.164
2013-12-30,1281.906
2013-12-31,1285.885
2014-01-01,1285.885
2014-01-02,1273.33
2014-01-03,1275.324
2014-01-06,1272.912
2014-01-07,1280.402
2014-01-08,1278.189
2014-01-09,1278.913
2014-01-10,1282.472
2014-01-13,1268.34
2014-01-14,1279.338
2014-01-15,1286.401
2014-01-16,1285.176
2014-01-17,1279.859
2014-01-20,1279.859
2014-01-21,1281.931
2014-01-22,1282.122
2014-01-23,1270.243
2014-01-24,1245.62
2014-01-27,1240.064
2014-01-28,1249.069
2014-01-29,1239.553
2014-01-30,1250.462
2014-01-31,1242.327
2014-02-03,1212.977
2014-02-04,1219.967
2014-02-05,1217.27
2014-02-06,1232.014
2014-02-07,1244.981
2014-02-10,1246.598
2014-02-11,1260.91
2014-02-12,1261.247
2014-02-13,1268.253
2014-02-14,1275.912
2014-02-17,1275.912
2014-02-18,1276.995
2014-02-19,1269.402
2014-02-20,1278.742
2014-02-21,1277.014
2014-02-24,1284.027
2014-02-25,1281.366
2014-02-26,1282.409
2014-02-27,1288.117
2014-02-28,1293.193
2014-03-03,1284.075
2014-03-04,1303.687
2014-03-05,1302.295
2014-03-06,1305.227
2014-03-07,1307.282
2014-03-10,1305.867
2014-03-11,1297.992
2014-03-12,1299.395
2014-03-13,1286.781
2014-03-14,1285.614
2014-03-17,1296.839
2014-03-18,1306.895
2014-03-19,1298.902
2014-03-20,1308.341
2014-03-21,1308.721
2014-03-24,1305.615
2014-03-25,1313.383
2014-03-26,1305.369
2014-03-27,1304.534
2014-03-28,1312.992
2014-03-31,1325.996
2014-04-01,1332.103
2014-04-02,1336.21
2014-04-03,1336.064
2014-04-04,1323.777
2014-04-07,1311.102
2014-04-08,1316.066
2014-04-09,1326.658
2014-04-10,1303.108
2014-04-11,1292.546
2014-04-14,1301.369
2014-04-15,1310.012
2014-04-16,1322.145
2014-04-17,1324.294
2014-04-18,1324.294
2014-04-21,1328.171
2014-04-22,1332.055
2014-04-23,1330.956
2014-04-24,1330.047
2014-04-25,1322.411
2014-04-28,1328.002
2014-04-29,1332.311
2014-04-30,1337.074
2014-05-01,1334.695
2014-05-02,1332.389
2014-05-05,1332.445
2014-05-06,1321.985
2014-05-07,1334.188
2014-05-08,1331.794
2014-05-09,1332.326
2014-05-12,1344.044
2014-05-13,1344.431
2014-05-14,1338.272
2014-05-15,1327.188
2014-05-16,1330.478
2014-05-19,1334.559
2014-05-20,1325.387
2014-05-21,1334.72
2014-05-22,1337.042
2014-05-23,1342.07
2014-05-26,1342.07
2014-05-27,1347.797
2014-05-28,1347.401
2014-05-29,1353.69
2014-05-30,1356.253
2014-06-02,1357.47
2014-06-03,1357.501
2014-06-04,1360.02
2014-06-05,1370.546
2014-06-06,1377.185
2014-06-09,1378.903
2014-06-10,1378.825
2014-06-11,1372.624
2014-06-12,1366.256
2014-06-13,1372.494
2014-06-16,1373.688
2014-06-17,1378.476
2014-06-18,1388.053
2014-06-19,1391.303
2014-06-20,1395.547
2014-06-23,1395.573
2014-06-24,1385.43
2014-06-25,1390.186
2014-06-26,1387.521
2014-06-27,1389.722
2014-06-30,1389.125
2014-07-01,1397.021
2014-07-02,1395.953
2014-07-03,1402.534
2014-07-04,1402.534
2014-07-07,1396.856
2014-07-08,1389.162
2014-07-09,1392.977
2014-07-10,1388.544
2014-07-11,1388.929
2014-07-14,1394.153
2014-07-15,1393.555
2014-07-16,1401.668
2014-07-17,1386.632
2014-07-18,1398.802
2014-07-21,1395.2
2014-07-22,1400.517
2014-07-23,1401.08
2014-07-24,1402.155
2014-07-25,1395.957
2014-07-28,1395.968
2014-07-29,1389.097
2014-07-30,1386.115
2014-07-31,1359.83
2014-08-01,1355.762
2014-08-04,1363.844
2014-08-05,1350.813
2014-08-06,1352.583
2014-08-07,1346.345
2014-08-08,1360.692
2014-08-11,1363.996
2014-08-12,1362.627
2014-08-13,1371.859
2014-08-14,1376.674
2014-08-15,1375.248
2014-08-18,1386.56
2014-08-19,1392.098
2014-08-20,1394.806
2014-08-21,1400.734
2014-08-22,1395.923
2014-08-25,1402.755
2014-08-26,1404.82
2014-08-27,1405.939
2014-08-28,1404.134
2014-08-29,1410.198
2014-09-01,1410.198
2014-09-02,1407.826
2014-09-03,1409.711
2014-09-04,1407.68
2014-09-05,1414.424
2014-09-08,1409.715
2014-09-09,1400.561
2014-09-10,1403.191
2014-09-11,1406.871
2014-09-12,1396.841
2014-09-15,1397.526
2014-09-16,1407.049
2014-09-17,1408.432
2014-09-18,1414.131
2014-09-19,1414.204
2014-09-22,1403.473
2014-09-23,1392.746
2014-09-24,1400.882
2014-09-25,1381.062
2014-09-26,1390.415
2014-09-29,1386.142
2014-09-30,1380.458
2014-10-01,1364.515
2014-10-02,1364.308
2014-10-03,1377.818
2014-10-06,1376.884
2014-10-07,1356.386
2014-10-08,1379.585
2014-10-09,1349.837
2014-10-10,1336.914
2014-10-13,1318.986
2014-10-14,1321.693
2014-10-15,1311.393
2014-10-16,1312.735
2014-10-17,1326.671
2014-10-20,1336.954
2014-10-21,1359.741
2014-10-22,1351.677
2014-10-23,1364.972
2014-10-24,1375.184
2014-10-27,1372.567
2014-10-28,1389.145
2014-10-29,1388.782
2014-10-30,1396.311
2014-10-31,1414.363
2014-11-03,1413.898
2014-11-04,1411.323
2014-11-05,1421.103
2014-11-06,1424.973
2014-11-07,1427.187
2014-11-10,1431.225
2014-11-11,1430.619
2014-11-12,1428.585
2014-11-13,1426.098
2014-11-14,1425.853
2014-11-17,1428.287
2014-11-18,1434.262
2014-11-19,1431.431
2014-11-20,1435.438
2014-11-21,1442.531
2014-11-24,1443.324
2014-11-25,1441.476
2014-11-26,1445.161
2014-11-27,1445.161
2014-11-28,1436.568
2014-12-01,1430.405
2014-12-02,1440.69
2014-12-03,1446.712
2014-12-04,1444.279
2014-12-05,1447.618
2014-12-08,1436.775
2014-12-09,1435.422
2014-12-10,1411.503
2014-12-11,1417.584
2014-12-12,1392.623
2014-12-15,1382.0
2014-12-16,1375.52
2014-12-17,1404.384
2014-12-18,1436.517
2014-12-19,1443.047
2014-12-22,1450.096
2014-12-23,1455.992
2014-12-24,1455.22
2014-12-25,1455.22
2014-12-26,1458.853
2014-12-29,1460.849
2014-12-30,1455.142
2014-12-31,1439.042
2015-01-01,1439.042
2015-01-02,1440.407
2015-01-05,1415.333
2015-01-06,1403.749
2015-01-07,1418.176
2015-01-08,1442.171
2015-01-09,1429.55
2015-01-12,1420.11
2015-01-13,1415.996
2015-01-14,1407.942
2015-01-15,1396.615
2015-01-16,1415.491
2015-01-19,1415.491
2015-01-20,1414.174
2015-01-21,1420.117
2015-01-22,1441.716
2015-01-23,1429.782
2015-01-26,1434.716
2015-01-27,1417.025
2015-01-28,1393.297
2015-01-29,1405.749
2015-01-30,1384.196
2015-02-02,1404.247
2015-02-03,1427.519
2015-02-04,1420.768
2015-02-05,1436.213
2015-02-06,1432.309
2015-02-09,1426.164
2015-02-10,1438.159
2015-02-11,1435.068
2015-02-12,1449.831
2015-02-13,1454.646
2015-02-16,1454.646
2015-02-17,1456.632
2015-02-18,1454.821
2015-02-19,1450.073
2015-02-20,1457.095
2015-02-23,1455.522
2015-02-24,1460.665
2015-02-25,1459.153
2015-02-26,1455.499
2015-02-27,1452.436
2015-03-02,1458.308
2015-03-03,1452.387
2015-03-04,1444.903
2015-03-05,1446.29
2015-03-06,1424.307
2015-03-09,1429.876
2015-03-10,1407.298
2015-03-11,1407.784
2015-03-12,1424.283
2015-03-13,1416.435
2015-03-16,1432.498
2015-03-17,1427.305
2015-03-18,1445.762
2015-03-19,1435.257
2015-03-20,1450.521
2015-03-23,1451.149
2015-03-24,1440.852
2015-03-25,1421.659
2015-03-26,1417.397
2015-03-27,1420.264
2015-03-30,1438.535
2015-03-31,1428.552
2015-04-01,1424.543
2015-04-02,1429.503
2015-04-03,1429.503
2015-04-06,1439.514
2015-04-07,1435.521
2015-04-08,1436.058
2015-04-09,1440.334
2015-04-10,1450.097
2015-04-13,1444.504
2015-04-14,1448.598
2015-04-15,1457.733
2015-04-16,1456.671
2015-04-17,1441.961
2015-04-20,1453.98
2015-04-21,1448.131
2015-04-22,1455.15
2015-04-23,1458.551
2015-04-24,1461.212
2015-04-27,1455.559
2015-04-28,1465.34
