Date,USA IMI VALUE IMI (Large+Mid+Small Cap)
2010-09-01,698.875
2010-09-02,704.601
2010-09-03,713.66
2010-09-06,713.66
2010-09-07,703.47
2010-09-08,708.269
2010-09-09,713.295
2010-09-10,716.357
2010-09-13,725.181
2010-09-14,723.249
2010-09-15,724.89
2010-09-16,723.157
2010-09-17,723.175
2010-09-20,735.283
2010-09-21,732.166
2010-09-22,727.223
2010-09-23,718.849
2010-09-24,734.664
2010-09-27,730.095
2010-09-28,734.234
2010-09-29,732.165
2010-09-30,730.697
2010-10-01,735.418
2010-10-04,729.847
2010-10-05,745.026
2010-10-06,745.25
2010-10-07,744.079
2010-10-08,748.06
2010-10-11,748.187
2010-10-12,751.247
2010-10-13,755.522
2010-10-14,751.514
2010-10-15,747.911
2010-10-18,755.416
2010-10-19,743.877
2010-10-20,752.481
2010-10-21,752.222
2010-10-22,752.65
2010-10-25,753.724
2010-10-26,752.715
2010-10-27,750.241
2010-10-28,751.185
2010-10-29,750.537
2010-11-01,750.008
2010-11-02,755.38
2010-11-03,758.524
2010-11-04,775.007
2010-11-05,779.36
2010-11-08,776.886
2010-11-09,769.178
2010-11-10,773.352
2010-11-11,771.16
2010-11-12,763.322
2010-11-15,763.157
2010-11-16,750.385
2010-11-17,750.152
2010-11-18,760.737
2010-11-19,761.694
2010-11-22,758.814
2010-11-23,748.338
2010-11-24,758.68
2010-11-25,758.68
2010-11-26,752.754
2010-11-29,752.692
2010-11-30,748.201
2010-12-01,764.131
2010-12-02,774.553
2010-12-03,776.95
2010-12-06,776.168
2010-12-07,777.172
2010-12-08,780.899
2010-12-09,785.267
2010-12-10,791.224
2010-12-13,791.284
2010-12-14,791.808
2010-12-15,787.195
2010-12-16,792.544
2010-12-17,793.229
2010-12-20,795.653
2010-12-21,801.734
2010-12-22,806.437
2010-12-23,805.236
2010-12-24,805.236
2010-12-27,806.425
2010-12-28,807.616
2010-12-29,807.787
2010-12-30,806.676
2010-12-31,806.509
2011-01-03,816.853
2011-01-04,816.481
2011-01-05,820.555
2011-01-06,818.226
2011-01-07,815.972
2011-01-10,814.318
2011-01-11,817.397
2011-01-12,824.897
2011-01-13,823.157
2011-01-14,830.161
2011-01-17,830.161
2011-01-18,830.254
2011-01-19,820.911
2011-01-20,820.683
2011-01-21,825.372
2011-01-24,828.789
2011-01-25,829.104
2011-01-26,831.926
2011-01-27,834.875
2011-01-28,821.527
2011-01-31,826.908
2011-02-01,842.294
2011-02-02,839.669
2011-02-03,841.53
2011-02-04,842.266
2011-02-07,848.69
2011-02-08,852.248
2011-02-09,849.342
2011-02-10,850.759
2011-02-11,855.62
2011-02-14,858.303
2011-02-15,855.238
2011-02-16,861.204
2011-02-17,865.135
2011-02-18,867.339
2011-02-21,867.339
2011-02-22,851.845
2011-02-23,847.158
2011-02-24,845.473
2011-02-25,854.306
2011-02-28,860.478
2011-03-01,846.982
2011-03-02,847.631
2011-03-03,862.117
2011-03-04,855.0
2011-03-07,848.761
2011-03-08,857.9
2011-03-09,857.706
2011-03-10,840.268
2011-03-11,845.83
2011-03-14,840.36
2011-03-15,831.159
2011-03-16,816.261
2011-03-17,826.997
2011-03-18,832.864
2011-03-21,844.588
2011-03-22,841.219
2011-03-23,842.067
2011-03-24,847.999
2011-03-25,851.748
2011-03-28,849.341
2011-03-29,854.439
2011-03-30,861.985
2011-03-31,860.749
2011-04-01,865.611
2011-04-04,866.492
2011-04-05,867.094
2011-04-06,870.29
2011-04-07,868.2
2011-04-08,864.789
2011-04-11,861.557
2011-04-12,853.97
2011-04-13,852.072
2011-04-14,852.677
2011-04-15,857.811
2011-04-18,846.883
2011-04-19,851.374
2011-04-20,861.916
2011-04-21,865.013
2011-04-22,865.013
2011-04-25,864.12
2011-04-26,873.025
2011-04-27,879.163
2011-04-28,882.946
2011-04-29,885.534
2011-05-02,883.282
2011-05-03,880.285
2011-05-04,873.814
2011-05-05,865.156
2011-05-06,867.969
2011-05-09,871.287
2011-05-10,878.959
2011-05-11,869.094
2011-05-12,872.887
2011-05-13,865.758
2011-05-16,861.744
2011-05-17,861.695
2011-05-18,869.432
2011-05-19,870.685
2011-05-20,863.156
2011-05-23,852.697
2011-05-24,852.167
2011-05-25,854.81
2011-05-26,857.668
2011-05-27,862.276
2011-05-30,862.276
2011-05-31,871.404
2011-06-01,850.488
2011-06-02,848.798
2011-06-03,840.906
2011-06-06,831.163
2011-06-07,830.876
2011-06-08,827.772
2011-06-09,833.992
2011-06-10,823.526
2011-06-13,825.59
2011-06-14,835.39
2011-06-15,820.59
2011-06-16,823.729
2011-06-17,827.221
2011-06-20,831.518
2011-06-21,841.57
2011-06-22,836.289
2011-06-23,831.802
2011-06-24,823.088
2011-06-27,829.583
2011-06-28,838.145
2011-06-29,845.665
2011-06-30,853.277
2011-07-01,865.745
2011-07-04,865.745
2011-07-05,862.634
2011-07-06,862.671
2011-07-07,871.268
2011-07-08,864.783
2011-07-11,849.103
2011-07-12,846.119
2011-07-13,848.587
2011-07-14,843.291
2011-07-15,844.856
2011-07-18,836.074
2011-07-19,846.912
2011-07-20,848.24
2011-07-21,861.247
2011-07-22,860.143
2011-07-25,853.915
2011-07-26,850.241
2011-07-27,833.553
2011-07-28,829.167
2011-07-29,823.625
2011-08-01,820.747
2011-08-02,799.649
2011-08-03,801.948
2011-08-04,763.266
2011-08-05,760.798
2011-08-08,706.048
2011-08-09,742.071
2011-08-10,707.996
2011-08-11,742.302
2011-08-12,742.864
2011-08-15,763.136
2011-08-16,755.22
2011-08-17,757.56
2011-08-18,725.537
2011-08-19,715.221
2011-08-22,714.113
2011-08-23,736.782
2011-08-24,748.026
2011-08-25,736.405
2011-08-26,745.19
2011-08-29,769.024
2011-08-30,769.674
2011-08-31,773.907
2011-09-01,762.797
2011-09-02,742.029
2011-09-05,742.029
2011-09-06,734.703
2011-09-07,758.262
2011-09-08,748.697
2011-09-09,729.039
2011-09-12,734.196
2011-09-13,740.803
2011-09-14,749.856
2011-09-15,763.179
2011-09-16,766.366
2011-09-19,755.574
2011-09-20,753.711
2011-09-21,728.583
2011-09-22,706.082
2011-09-23,711.238
2011-09-26,728.788
2011-09-27,737.657
2011-09-28,721.296
2011-09-29,733.349
2011-09-30,716.077
2011-10-03,692.12
2011-10-04,710.244
2011-10-05,721.635
2011-10-06,735.133
2011-10-07,726.775
2011-10-10,752.387
2011-10-11,751.202
2011-10-12,760.997
2011-10-13,755.844
2011-10-14,767.341
2011-10-17,751.099
2011-10-18,770.147
2011-10-19,762.875
2011-10-20,767.914
2011-10-21,782.303
2011-10-24,792.567
2011-10-25,775.855
2011-10-26,787.287
2011-10-27,816.187
2011-10-28,814.087
2011-10-31,792.204
2011-11-01,767.785
2011-11-02,781.61
2011-11-03,796.12
2011-11-04,790.5
2011-11-07,795.675
2011-11-08,805.6
2011-11-09,774.843
2011-11-10,783.072
2011-11-11,798.296
2011-11-14,788.689
2011-11-15,791.799
2011-11-16,778.322
2011-11-17,767.308
2011-11-18,768.616
2011-11-21,753.864
2011-11-22,748.289
2011-11-23,730.7
2011-11-24,730.7
2011-11-25,729.438
2011-11-28,749.801
2011-11-29,752.659
2011-11-30,788.498
2011-12-01,784.627
2011-12-02,786.099
2011-12-05,795.292
2011-12-06,797.425
2011-12-07,801.099
2011-12-08,780.837
2011-12-09,795.399
2011-12-12,782.167
2011-12-13,776.044
2011-12-14,769.367
2011-12-15,774.216
2011-12-16,777.211
2011-12-19,766.148
2011-12-20,789.823
2011-12-21,795.889
2011-12-22,804.832
2011-12-23,811.465
2011-12-26,811.465
2011-12-27,810.912
2011-12-28,800.082
2011-12-29,809.724
2011-12-30,805.903
2012-01-02,805.903
2012-01-03,818.625
2012-01-04,817.919
2012-01-05,821.156
2012-01-06,818.6
2012-01-09,822.04
2012-01-10,830.137
2012-01-11,831.731
2012-01-12,833.39
2012-01-13,828.753
2012-01-16,828.753
2012-01-17,829.621
2012-01-18,839.323
2012-01-19,842.276
2012-01-20,845.122
2012-01-23,844.702
2012-01-24,843.263
2012-01-25,847.253
2012-01-26,842.135
2012-01-27,840.708
2012-01-30,836.742
2012-01-31,835.357
2012-02-01,845.412
2012-02-02,845.829
2012-02-03,859.108
2012-02-06,858.333
2012-02-07,860.119
2012-02-08,862.583
2012-02-09,862.076
2012-02-10,854.722
2012-02-13,860.858
2012-02-14,858.252
2012-02-15,854.369
2012-02-16,865.92
2012-02-17,869.232
2012-02-20,869.232
2012-02-21,868.988
2012-02-22,863.833
2012-02-23,868.321
2012-02-24,868.427
2012-02-27,870.164
2012-02-28,871.727
2012-02-29,866.845
2012-03-01,872.213
2012-03-02,868.403
2012-03-05,866.653
2012-03-06,851.812
2012-03-07,858.471
2012-03-08,865.858
2012-03-09,869.761
2012-03-12,870.485
2012-03-13,888.101
2012-03-14,884.609
2012-03-15,891.321
2012-03-16,892.125
2012-03-19,894.546
2012-03-20,891.423
2012-03-21,888.98
2012-03-22,880.964
2012-03-23,885.22
2012-03-26,897.036
2012-03-27,893.269
2012-03-28,889.102
2012-03-29,887.671
2012-03-30,891.499
2012-04-02,897.151
2012-04-03,891.969
2012-04-04,883.092
2012-04-05,880.041
2012-04-06,880.041
2012-04-09,868.973
2012-04-10,853.128
2012-04-11,860.75
2012-04-12,873.019
2012-04-13,861.127
2012-04-16,865.456
2012-04-17,877.061
2012-04-18,872.275
2012-04-19,869.25
2012-04-20,871.764
2012-04-23,864.802
2012-04-24,871.78
2012-04-25,879.849
2012-04-26,885.924
2012-04-27,886.603
2012-04-30,883.176
2012-05-01,889.596
2012-05-02,885.935
2012-05-03,878.803
2012-05-04,866.606
2012-05-07,867.52
2012-05-08,864.65
2012-05-09,858.379
2012-05-10,863.338
2012-05-11,859.443
2012-05-14,849.615
2012-05-15,844.104
2012-05-16,840.043
2012-05-17,828.481
2012-05-18,822.385
2012-05-21,831.579
2012-05-22,832.488
2012-05-23,832.261
2012-05-24,835.724
2012-05-25,834.401
2012-05-28,834.401
2012-05-29,843.301
2012-05-30,830.016
2012-05-31,830.242
2012-06-01,810.71
2012-06-04,808.342
2012-06-05,814.375
2012-06-06,833.783
2012-06-07,834.162
2012-06-08,841.132
2012-06-11,830.428
2012-06-12,840.174
2012-06-13,835.676
2012-06-14,845.936
2012-06-15,853.833
2012-06-18,852.662
2012-06-19,861.619
2012-06-20,860.537
2012-06-21,842.752
2012-06-22,848.168
2012-06-25,834.93
2012-06-26,839.022
2012-06-27,848.347
2012-06-28,849.225
2012-06-29,868.497
2012-07-02,871.085
2012-07-03,876.14
2012-07-04,876.14
2012-07-05,870.132
2012-07-06,863.563
2012-07-09,861.535
2012-07-10,854.849
2012-07-11,856.78
2012-07-12,852.978
2012-07-13,867.534
2012-07-16,865.811
2012-07-17,873.167
2012-07-18,877.659
2012-07-19,875.59
2012-07-20,867.988
2012-07-23,860.295
2012-07-24,852.075
2012-07-25,852.708
2012-07-26,865.552
2012-07-27,881.206
2012-07-30,880.567
2012-07-31,876.857
2012-08-01,874.206
2012-08-02,866.158
2012-08-03,882.713
2012-08-06,884.29
2012-08-07,888.246
2012-08-08,890.238
2012-08-09,891.057
2012-08-10,893.378
2012-08-13,891.052
2012-08-14,890.542
2012-08-15,891.677
2012-08-16,897.033
2012-08-17,897.722
2012-08-20,897.846
2012-08-21,895.526
2012-08-22,893.958
2012-08-23,886.686
2012-08-24,892.126
2012-08-27,891.139
2012-08-28,891.379
2012-08-29,892.54
2012-08-30,886.585
2012-08-31,890.344
2012-09-03,890.344
2012-09-04,890.373
2012-09-05,890.299
2012-09-06,908.362
2012-09-07,912.697
2012-09-10,908.589
2012-09-11,912.016
2012-09-12,914.006
2012-09-13,928.926
2012-09-14,932.39
2012-09-17,926.823
2012-09-18,925.067
2012-09-19,925.668
2012-09-20,926.008
2012-09-21,926.531
2012-09-24,925.966
2012-09-25,916.801
2012-09-26,912.434
2012-09-27,919.56
2012-09-28,915.815
2012-10-01,918.644
2012-10-02,920.186
2012-10-03,922.163
2012-10-04,930.348
2012-10-05,931.649
2012-10-08,929.75
2012-10-09,922.672
2012-10-10,916.428
2012-10-11,918.0
2012-10-12,912.113
2012-10-15,919.48
2012-10-16,927.606
2012-10-17,935.665
2012-10-18,937.257
2012-10-19,923.814
2012-10-22,922.384
2012-10-23,909.069
2012-10-24,906.926
2012-10-25,911.188
2012-10-26,908.689
2012-10-29,908.689
2012-10-30,908.689
2012-10-31,910.251
2012-11-01,919.869
2012-11-02,911.123
2012-11-05,912.003
2012-11-06,920.328
2012-11-07,896.618
2012-11-08,887.027
2012-11-09,887.382
2012-11-12,886.663
2012-11-13,882.0
2012-11-14,868.964
2012-11-15,866.994
2012-11-16,871.901
2012-11-19,886.833
2012-11-20,887.58
2012-11-21,889.964
2012-11-22,889.964
2012-11-23,900.828
2012-11-26,898.658
2012-11-27,893.765
2012-11-28,900.87
2012-11-29,904.455
2012-11-30,905.449
2012-12-03,901.341
2012-12-04,900.681
2012-12-05,906.991
2012-12-06,909.478
2012-12-07,913.734
2012-12-10,914.953
2012-12-11,920.522
2012-12-12,921.907
2012-12-13,916.262
2012-12-14,914.248
2012-12-17,924.768
2012-12-18,935.64
2012-12-19,929.467
2012-12-20,936.233
2012-12-21,926.778
2012-12-24,923.988
2012-12-25,923.988
2012-12-26,921.636
2012-12-27,919.551
2012-12-28,909.783
2012-12-31,923.743
2013-01-01,923.743
2013-01-02,947.119
2013-01-03,946.161
2013-01-04,953.14
2013-01-07,949.065
2013-01-08,945.729
2013-01-09,948.299
2013-01-10,955.807
2013-01-11,955.425
2013-01-14,956.401
2013-01-15,959.265
2013-01-16,958.314
2013-01-17,963.912
2013-01-18,967.037
2013-01-21,967.037
2013-01-22,973.21
2013-01-23,972.557
2013-01-24,976.355
2013-01-25,982.41
2013-01-28,981.062
2013-01-29,987.757
2013-01-30,983.484
2013-01-31,981.795
2013-02-01,991.49
2013-02-04,981.09
2013-02-05,990.032
2013-02-06,992.312
2013-02-07,989.052
2013-02-08,993.5
2013-02-11,994.43
2013-02-12,999.07
2013-02-13,1000.533
2013-02-14,1001.271
2013-02-15,999.58
2013-02-18,999.58
2013-02-19,1008.644
2013-02-20,995.695
2013-02-21,989.227
2013-02-22,997.966
2013-02-25,978.318
2013-02-26,984.382
2013-02-27,997.62
2013-02-28,996.939
2013-03-01,998.616
2013-03-04,1003.295
2013-03-05,1012.07
2013-03-06,1015.104
2013-03-07,1017.6
2013-03-08,1022.529
2013-03-11,1025.744
2013-03-12,1024.352
2013-03-13,1025.926
2013-03-14,1032.811
2013-03-15,1032.242
2013-03-18,1026.385
2013-03-19,1024.171
2013-03-20,1031.012
2013-03-21,1022.814
2013-03-22,1028.573
2013-03-25,1025.059
2013-03-26,1032.952
2013-03-27,1032.185
2013-03-28,1035.794
2013-03-29,1035.794
2013-04-01,1032.323
2013-04-02,1034.828
2013-04-03,1022.942
2013-04-04,1028.847
2013-04-05,1026.269
2013-04-08,1032.636
2013-04-09,1036.848
2013-04-10,1049.057
2013-04-11,1051.733
2013-04-12,1047.806
2013-04-15,1023.032
2013-04-16,1036.412
2013-04-17,1022.069
2013-04-18,1018.906
2013-04-19,1030.109
2013-04-22,1034.231
2013-04-23,1046.195
2013-04-24,1048.292
2013-04-25,1051.26
2013-04-26,1049.323
2013-04-29,1056.858
2013-04-30,1058.784
2013-05-01,1045.511
2013-05-02,1054.815
2013-05-03,1065.247
2013-05-06,1067.752
2013-05-07,1074.681
2013-05-08,1078.643
2013-05-09,1073.315
2013-05-10,1076.897
2013-05-13,1077.231
2013-05-14,1089.832
2013-05-15,1097.05
2013-05-16,1092.61
2013-05-17,1104.018
2013-05-20,1104.635
2013-05-21,1106.367
2013-05-22,1096.894
2013-05-23,1094.076
2013-05-24,1093.019
2013-05-27,1093.019
2013-05-28,1100.18
2013-05-29,1093.301
2013-05-30,1097.857
2013-05-31,1081.831
2013-06-03,1089.766
2013-06-04,1084.219
2013-06-05,1070.107
2013-06-06,1080.041
2013-06-07,1091.749
2013-06-10,1092.601
2013-06-11,1080.871
2013-06-12,1072.997
2013-06-13,1089.901
2013-06-14,1082.782
2013-06-17,1090.846
2013-06-18,1098.925
2013-06-19,1082.627
2013-06-20,1055.842
2013-06-21,1060.507
2013-06-24,1047.337
2013-06-25,1058.996
2013-06-26,1068.769
2013-06-27,1077.807
2013-06-28,1072.795
2013-07-01,1077.374
2013-07-02,1076.403
2013-07-03,1075.946
2013-07-04,1075.946
2013-07-05,1087.157
2013-07-08,1093.489
2013-07-09,1102.565
2013-07-10,1102.207
2013-07-11,1116.36
2013-07-12,1119.359
2013-07-15,1122.609
2013-07-16,1117.71
2013-07-17,1120.723
2013-07-18,1127.715
2013-07-19,1128.896
2013-07-22,1132.285
2013-07-23,1132.5
2013-07-24,1125.471
2013-07-25,1127.692
2013-07-26,1128.009
2013-07-29,1124.271
2013-07-30,1123.705
2013-07-31,1123.65
2013-08-01,1136.226
2013-08-02,1136.711
2013-08-05,1133.809
2013-08-06,1126.98
2013-08-07,1123.688
2013-08-08,1128.567
2013-08-09,1125.878
2013-08-12,1124.389
2013-08-13,1124.918
2013-08-14,1119.974
2013-08-15,1103.448
2013-08-16,1098.259
2013-08-19,1089.188
2013-08-20,1095.016
2013-08-21,1086.932
2013-08-22,1096.203
2013-08-23,1103.36
2013-08-26,1096.84
2013-08-27,1079.471
2013-08-28,1082.052
2013-08-29,1083.723
2013-08-30,1079.807
2013-09-02,1079.807
2013-09-03,1080.42
2013-09-04,1088.418
2013-09-05,1089.379
2013-09-06,1089.68
2013-09-09,1100.428
2013-09-10,1109.492
2013-09-11,1113.309
2013-09-12,1108.248
2013-09-13,1112.719
2013-09-16,1120.296
2013-09-17,1125.225
2013-09-18,1137.973
2013-09-19,1134.44
2013-09-20,1125.278
2013-09-23,1120.125
2013-09-24,1117.292
2013-09-25,1116.673
2013-09-26,1118.024
2013-09-27,1113.362
2013-09-30,1107.505
2013-10-01,1116.181
2013-10-02,1115.629
2013-10-03,1106.014
2013-10-04,1113.37
2013-10-07,1104.38
2013-10-08,1092.774
2013-10-09,1094.28
2013-10-10,1118.225
2013-10-11,1126.071
2013-10-14,1129.825
2013-10-15,1121.448
2013-10-16,1136.517
2013-10-17,1147.252
2013-10-18,1152.527
2013-10-21,1153.01
2013-10-22,1159.616
2013-10-23,1153.484
2013-10-24,1155.051
2013-10-25,1161.081
2013-10-28,1162.906
2013-10-29,1168.893
2013-10-30,1162.376
2013-10-31,1157.734
2013-11-01,1160.652
2013-11-04,1166.95
2013-11-05,1162.749
2013-11-06,1170.18
2013-11-07,1155.489
2013-11-08,1171.198
2013-11-11,1171.87
2013-11-12,1167.953
2013-11-13,1176.677
2013-11-14,1181.397
2013-11-15,1186.034
2013-11-18,1182.686
2013-11-19,1180.203
2013-11-20,1176.487
2013-11-21,1186.28
2013-11-22,1190.857
2013-11-25,1189.082
2013-11-26,1186.435
2013-11-27,1189.398
2013-11-28,1189.398
2013-11-29,1186.852
2013-12-02,1183.732
2013-12-03,1179.739
2013-12-04,1179.31
2013-12-05,1172.176
2013-12-06,1186.892
2013-12-09,1189.403
2013-12-10,1184.746
2013-12-11,1169.475
2013-12-12,1165.574
2013-12-13,1165.591
2013-12-16,1173.777
2013-12-17,1170.414
2013-12-18,1189.867
2013-12-19,1188.199
2013-12-20,1194.032
2013-12-23,1198.834
2013-12-24,1204.039
2013-12-25,1204.039
2013-12-26,1209.419
2013-12-27,1210.581
2013-12-30,1210.285
2013-12-31,1214.023
2014-01-01,1214.023
2014-01-02,1202.081
2014-01-03,1203.947
2014-01-06,1201.662
2014-01-07,1208.732
2014-01-08,1206.484
2014-01-09,1207.146
2014-01-10,1210.505
2014-01-13,1197.138
2014-01-14,1207.515
2014-01-15,1214.173
2014-01-16,1213.011
2014-01-17,1207.99
2014-01-20,1207.99
2014-01-21,1209.944
2014-01-22,1210.062
2014-01-23,1198.845
2014-01-24,1175.607
2014-01-27,1170.362
2014-01-28,1178.859
2014-01-29,1169.839
2014-01-30,1180.102
2014-01-31,1172.423
2014-02-03,1144.722
2014-02-04,1151.298
2014-02-05,1148.573
2014-02-06,1162.315
2014-02-07,1174.544
2014-02-10,1176.055
2014-02-11,1189.547
2014-02-12,1189.632
2014-02-13,1196.183
2014-02-14,1203.381
2014-02-17,1203.381
2014-02-18,1204.301
2014-02-19,1197.132
2014-02-20,1205.837
2014-02-21,1204.127
2014-02-24,1210.737
2014-02-25,1208.217
2014-02-26,1209.116
2014-02-27,1214.451
2014-02-28,1219.222
2014-03-03,1210.616
2014-03-04,1229.097
2014-03-05,1227.704
2014-03-06,1230.368
2014-03-07,1232.294
2014-03-10,1230.933
2014-03-11,1223.504
2014-03-12,1224.717
2014-03-13,1212.749
2014-03-14,1211.646
2014-03-17,1222.222
2014-03-18,1231.685
2014-03-19,1224.147
2014-03-20,1233.031
2014-03-21,1233.383
2014-03-24,1230.453
2014-03-25,1237.768
2014-03-26,1230.2
2014-03-27,1229.251
2014-03-28,1237.187
2014-03-31,1249.43
2014-04-01,1255.14
2014-04-02,1258.923
2014-04-03,1258.784
2014-04-04,1247.188
2014-04-07,1235.243
2014-04-08,1239.738
2014-04-09,1249.694
2014-04-10,1227.507
2014-04-11,1217.528
2014-04-14,1225.837
2014-04-15,1233.975
2014-04-16,1245.398
2014-04-17,1247.419
2014-04-18,1247.419
2014-04-21,1251.071
2014-04-22,1254.728
2014-04-23,1253.618
2014-04-24,1252.76
2014-04-25,1245.568
2014-04-28,1250.804
2014-04-29,1254.849
2014-04-30,1259.316
2014-05-01,1257.043
2014-05-02,1254.868
2014-05-05,1254.872
2014-05-06,1245.013
2014-05-07,1256.318
2014-05-08,1254.018
2014-05-09,1254.406
2014-05-12,1265.424
2014-05-13,1265.645
2014-05-14,1259.758
2014-05-15,1249.218
2014-05-16,1252.306
2014-05-19,1256.101
2014-05-20,1247.449
2014-05-21,1256.169
2014-05-22,1258.265
2014-05-23,1262.995
2014-05-26,1262.995
2014-05-27,1268.38
2014-05-28,1267.927
2014-05-29,1273.794
2014-05-30,1276.203
2014-06-02,1277.338
2014-06-03,1277.358
2014-06-04,1279.64
2014-06-05,1289.507
2014-06-06,1295.667
2014-06-09,1297.258
2014-06-10,1297.173
2014-06-11,1291.287
2014-06-12,1285.141
2014-06-13,1291.004
2014-06-16,1292.123
2014-06-17,1296.619
2014-06-18,1305.623
2014-06-19,1308.593
2014-06-20,1312.575
2014-06-23,1312.594
2014-06-24,1302.999
2014-06-25,1307.447
2014-06-26,1304.794
2014-06-27,1306.825
2014-06-30,1306.248
2014-07-01,1313.574
2014-07-02,1312.531
2014-07-03,1318.713
2014-07-04,1318.713
2014-07-07,1313.373
2014-07-08,1305.947
2014-07-09,1309.53
2014-07-10,1305.36
2014-07-11,1305.666
2014-07-14,1310.577
2014-07-15,1310.014
2014-07-16,1317.571
2014-07-17,1303.398
2014-07-18,1314.835
2014-07-21,1311.449
2014-07-22,1316.446
2014-07-23,1316.97
2014-07-24,1317.974
2014-07-25,1312.141
2014-07-28,1312.148
2014-07-29,1305.667
2014-07-30,1302.765
2014-07-31,1278.031
2014-08-01,1274.203
2014-08-04,1281.793
2014-08-05,1269.497
2014-08-06,1271.035
2014-08-07,1265.132
2014-08-08,1278.604
2014-08-11,1281.592
2014-08-12,1280.289
2014-08-13,1288.815
2014-08-14,1293.307
2014-08-15,1291.889
2014-08-18,1302.476
2014-08-19,1307.564
2014-08-20,1310.095
2014-08-21,1315.66
2014-08-22,1311.057
2014-08-25,1317.46
2014-08-26,1319.395
2014-08-27,1320.351
2014-08-28,1318.622
2014-08-29,1324.308
2014-09-01,1324.308
2014-09-02,1322.076
2014-09-03,1323.748
2014-09-04,1321.829
2014-09-05,1328.153
2014-09-08,1323.633
2014-09-09,1315.026
2014-09-10,1317.463
2014-09-11,1320.738
2014-09-12,1311.312
2014-09-15,1311.95
2014-09-16,1320.879
2014-09-17,1322.164
2014-09-18,1327.42
2014-09-19,1327.484
2014-09-22,1317.407
2014-09-23,1307.271
2014-09-24,1314.894
2014-09-25,1296.282
2014-09-26,1304.889
2014-09-29,1300.836
2014-09-30,1295.46
2014-10-01,1280.457
2014-10-02,1280.205
2014-10-03,1292.878
2014-10-06,1291.998
2014-10-07,1272.764
2014-10-08,1294.329
2014-10-09,1266.385
2014-10-10,1254.205
2014-10-13,1237.385
2014-10-14,1239.921
2014-10-15,1230.252
2014-10-16,1231.504
2014-10-17,1244.577
2014-10-20,1254.22
2014-10-21,1275.596
2014-10-22,1267.962
2014-10-23,1280.432
2014-10-24,1290.004
2014-10-27,1287.546
2014-10-28,1303.095
2014-10-29,1302.699
2014-10-30,1309.724
2014-10-31,1326.656
2014-11-03,1326.213
2014-11-04,1323.794
2014-11-05,1332.756
2014-11-06,1336.305
2014-11-07,1338.259
2014-11-10,1342.035
2014-11-11,1341.467
2014-11-12,1339.401
2014-11-13,1337.013
2014-11-14,1336.703
2014-11-17,1338.949
2014-11-18,1344.44
2014-11-19,1341.764
2014-11-20,1345.497
2014-11-21,1352.057
2014-11-24,1352.788
2014-11-25,1350.992
2014-11-26,1354.341
2014-11-27,1354.341
2014-11-28,1346.271
2014-12-01,1340.487
2014-12-02,1350.107
2014-12-03,1355.608
2014-12-04,1353.32
2014-12-05,1356.446
2014-12-08,1346.197
2014-12-09,1344.923
2014-12-10,1322.476
2014-12-11,1328.062
2014-12-12,1304.671
2014-12-15,1294.705
2014-12-16,1288.628
2014-12-17,1315.658
2014-12-18,1345.656
2014-12-19,1351.765
2014-12-22,1358.27
2014-12-23,1363.768
2014-12-24,1363.014
2014-12-25,1363.014
2014-12-26,1366.399
2014-12-29,1368.106
2014-12-30,1362.691
2014-12-31,1347.607
2015-01-01,1347.607
2015-01-02,1348.792
2015-01-05,1325.305
2015-01-06,1314.457
2015-01-07,1327.787
2015-01-08,1350.235
2015-01-09,1338.415
2015-01-12,1329.577
2015-01-13,1325.691
2015-01-14,1318.142
2015-01-15,1307.529
2015-01-16,1325.201
2015-01-19,1325.201
2015-01-20,1323.962
2015-01-21,1329.453
2015-01-22,1349.673
2015-01-23,1338.502
2015-01-26,1343.116
2015-01-27,1326.554
2015-01-28,1304.294
2015-01-29,1315.929
2015-01-30,1295.742
2015-02-02,1314.496
2015-02-03,1336.274
2015-02-04,1329.757
2015-02-05,1344.181
2015-02-06,1340.36
2015-02-09,1334.6
2015-02-10,1345.819
2015-02-11,1342.751
2015-02-12,1356.4
2015-02-13,1360.871
2015-02-16,1360.871
2015-02-17,1362.625
2015-02-18,1360.921
2015-02-19,1356.371
2015-02-20,1362.853
2015-02-23,1361.381
2015-02-24,1366.186
2015-02-25,1364.701
2015-02-26,1361.208
2015-02-27,1358.329
2015-03-02,1363.81
2015-03-03,1358.267
2015-03-04,1351.16
2015-03-05,1352.422
2015-03-06,1331.787
2015-03-09,1336.947
2015-03-10,1315.818
2015-03-11,1316.186
2015-03-12,1331.449
2015-03-13,1324.095
2015-03-16,1339.104
2015-03-17,1334.246
2015-03-18,1351.493
2015-03-19,1341.663
2015-03-20,1355.923
2015-03-23,1356.506
2015-03-24,1346.82
2015-03-25,1328.862
2015-03-26,1324.862
2015-03-27,1327.38
2015-03-30,1344.426
2015-03-31,1335.038
2015-04-01,1331.211
2015-04-02,1335.845
2015-04-03,1335.845
2015-04-06,1345.197
2015-04-07,1341.461
2015-04-08,1341.763
2015-04-09,1345.753
2015-04-10,1354.874
2015-04-13,1349.624
2015-04-14,1353.446
2015-04-15,1361.978
2015-04-16,1360.977
2015-04-17,1347.234
2015-04-20,1358.458
2015-04-21,1352.993
2015-04-22,1359.543
2015-04-23,1362.653
2015-04-24,1365.139
2015-04-27,1359.853
2015-04-28,1368.916
2015-04-29,1364.69
2015-04-30,1353.627
2015-05-01,1364.495
