Date,EUROPE SMID GROWTH SMID (Small+Mid Cap)
2005-11-09,561.989
2005-11-10,563.281
2005-11-11,564.551
2005-11-14,564.922
2005-11-15,562.757
2005-11-16,558.496
2005-11-17,564.337
2005-11-18,565.935
2005-11-21,568.878
2005-11-22,568.764
2005-11-23,575.036
2005-11-24,573.913
2005-11-25,573.247
2005-11-28,574.081
2005-11-29,573.675
2005-11-30,574.447
2005-12-01,577.897
2005-12-02,582.291
2005-12-05,584.121
2005-12-06,586.978
2005-12-07,584.634
2005-12-08,589.788
2005-12-09,591.944
2005-12-12,597.866
2005-12-13,597.084
2005-12-14,600.391
2005-12-15,596.075
2005-12-16,602.116
2005-12-19,601.418
2005-12-20,597.844
2005-12-21,595.916
2005-12-22,598.44
2005-12-23,599.872
2005-12-26,599.872
2005-12-27,601.508
2005-12-28,602.943
2005-12-29,603.07
2005-12-30,599.272
2006-01-02,601.682
2006-01-03,615.781
2006-01-04,628.337
2006-01-05,627.16
2006-01-06,632.965
2006-01-09,631.012
2006-01-10,627.39
2006-01-11,633.458
2006-01-12,634.41
2006-01-13,634.671
2006-01-16,638.8
2006-01-17,633.031
2006-01-18,630.526
2006-01-19,636.937
2006-01-20,635.333
2006-01-23,642.369
2006-01-24,642.953
2006-01-25,649.391
2006-01-26,653.2
2006-01-27,654.164
2006-01-30,650.548
2006-01-31,653.393
2006-02-01,658.931
2006-02-02,656.223
2006-02-03,650.607
2006-02-06,652.046
2006-02-07,648.205
2006-02-08,646.867
2006-02-09,653.898
2006-02-10,651.041
2006-02-13,650.941
2006-02-14,646.827
2006-02-15,651.348
2006-02-16,653.216
2006-02-17,658.72
2006-02-20,662.176
2006-02-21,661.238
2006-02-22,662.357
2006-02-23,665.259
2006-02-24,664.514
2006-02-27,666.971
2006-02-28,663.844
2006-03-01,670.234
2006-03-02,669.693
2006-03-03,671.398
2006-03-06,674.618
2006-03-07,661.399
2006-03-08,654.614
2006-03-09,661.69
2006-03-10,662.998
2006-03-13,670.819
2006-03-14,677.857
2006-03-15,682.005
2006-03-16,690.753
2006-03-17,693.688
2006-03-20,695.678
2006-03-21,690.699
2006-03-22,692.291
2006-03-23,686.979
2006-03-24,692.452
2006-03-27,690.875
2006-03-28,691.306
2006-03-29,687.366
2006-03-30,699.51
2006-03-31,696.274
2006-04-03,702.078
2006-04-04,709.586
2006-04-05,712.979
2006-04-06,714.766
2006-04-07,705.007
2006-04-10,705.377
2006-04-11,699.207
2006-04-12,695.677
2006-04-13,698.102
2006-04-14,698.102
2006-04-17,708.582
2006-04-18,709.998
2006-04-19,721.954
2006-04-20,723.009
2006-04-21,731.539
2006-04-24,733.477
2006-04-25,734.592
2006-04-26,739.541
2006-04-27,739.519
2006-04-28,739.165
2006-05-01,742.056
2006-05-02,750.226
2006-05-03,747.867
2006-05-04,759.026
2006-05-05,770.228
2006-05-08,773.053
2006-05-09,775.831
2006-05-10,776.238
2006-05-11,777.102
2006-05-12,764.187
2006-05-15,741.503
2006-05-16,738.748
2006-05-17,717.038
2006-05-18,707.276
2006-05-19,702.401
2006-05-22,676.39
2006-05-23,703.624
2006-05-24,686.299
2006-05-25,694.811
2006-05-26,710.463
2006-05-29,715.645
2006-05-30,706.556
2006-05-31,711.157
2006-06-01,711.112
2006-06-02,724.344
2006-06-05,720.448
2006-06-06,693.62
2006-06-07,690.15
2006-06-08,661.197
2006-06-09,673.082
2006-06-12,664.559
2006-06-13,642.9
2006-06-14,647.862
2006-06-15,671.997
2006-06-16,669.105
2006-06-19,669.869
2006-06-20,671.062
2006-06-21,674.114
2006-06-22,675.033
2006-06-23,673.416
2006-06-26,676.044
2006-06-27,676.013
2006-06-28,671.696
2006-06-29,681.463
2006-06-30,706.166
2006-07-03,712.241
2006-07-04,714.492
2006-07-05,701.461
2006-07-06,707.875
2006-07-07,709.378
2006-07-10,705.694
2006-07-11,700.326
2006-07-12,701.016
2006-07-13,689.378
2006-07-14,677.943
2006-07-17,663.04
2006-07-18,658.02
2006-07-19,677.535
2006-07-20,684.828
2006-07-21,678.427
2006-07-24,685.578
2006-07-25,689.429
2006-07-26,691.9
2006-07-27,705.828
2006-07-28,709.189
2006-07-31,708.815
2006-08-01,705.418
2006-08-02,716.354
2006-08-03,709.315
2006-08-04,721.762
2006-08-07,713.692
2006-08-08,712.973
2006-08-09,717.703
2006-08-10,705.364
2006-08-11,707.068
2006-08-14,710.467
2006-08-15,716.61
2006-08-16,726.355
2006-08-17,729.576
2006-08-18,726.12
2006-08-21,731.592
2006-08-22,727.594
2006-08-23,725.314
2006-08-24,725.749
2006-08-25,724.197
2006-08-28,728.779
2006-08-29,729.619
2006-08-30,738.98
2006-08-31,737.641
2006-09-01,744.141
2006-09-04,751.33
2006-09-05,745.4
2006-09-06,738.332
2006-09-07,727.128
2006-09-08,726.437
2006-09-11,721.953
2006-09-12,729.233
2006-09-13,732.244
2006-09-14,738.631
2006-09-15,735.309
2006-09-18,737.303
2006-09-19,736.073
2006-09-20,741.018
2006-09-21,745.065
2006-09-22,742.93
2006-09-25,738.063
2006-09-26,743.448
2006-09-27,749.853
2006-09-28,750.219
2006-09-29,749.861
2006-10-02,753.93
2006-10-03,749.732
2006-10-04,750.423
2006-10-05,756.118
2006-10-06,750.51
2006-10-09,753.594
2006-10-10,755.854
2006-10-11,756.335
2006-10-12,760.643
2006-10-13,760.952
2006-10-16,764.141
2006-10-17,757.234
2006-10-18,762.995
2006-10-19,769.343
2006-10-20,773.574
2006-10-23,771.642
2006-10-24,772.586
2006-10-25,778.534
2006-10-26,783.899
2006-10-27,784.517
2006-10-30,781.417
2006-10-31,787.197
2006-11-01,791.048
2006-11-02,787.653
2006-11-03,786.06
2006-11-06,793.477
2006-11-07,803.346
2006-11-08,800.494
2006-11-09,803.352
2006-11-10,808.959
2006-11-13,808.806
2006-11-14,807.663
2006-11-15,811.676
2006-11-16,814.69
2006-11-17,809.214
2006-11-20,811.133
2006-11-21,815.674
2006-11-22,824.49
2006-11-23,824.128
2006-11-24,827.708
2006-11-27,817.468
2006-11-28,813.528
2006-11-29,826.873
2006-11-30,830.935
2006-12-01,835.057
2006-12-04,838.446
2006-12-05,842.827
2006-12-06,845.188
2006-12-07,849.965
2006-12-08,853.032
2006-12-11,852.861
2006-12-12,855.472
2006-12-13,860.603
2006-12-14,861.248
2006-12-15,860.831
2006-12-18,860.006
2006-12-19,861.404
2006-12-20,867.049
2006-12-21,866.829
2006-12-22,863.593
2006-12-25,863.593
2006-12-26,862.138
2006-12-27,868.154
2006-12-28,870.797
2006-12-29,873.506
2007-01-01,873.506
2007-01-02,888.865
2007-01-03,881.719
2007-01-04,868.274
2007-01-05,858.745
2007-01-08,862.249
2007-01-09,863.915
2007-01-10,855.555
2007-01-11,863.719
2007-01-12,869.599
2007-01-15,877.368
2007-01-16,872.576
2007-01-17,874.325
2007-01-18,875.504
2007-01-19,879.022
2007-01-22,880.443
2007-01-23,883.566
2007-01-24,886.943
2007-01-25,885.07
2007-01-26,875.03
2007-01-29,878.583
2007-01-30,881.426
2007-01-31,882.111
2007-02-01,894.544
2007-02-02,897.813
2007-02-05,896.923
2007-02-06,902.23
2007-02-07,911.811
2007-02-08,906.599
2007-02-09,908.517
2007-02-12,901.398
2007-02-13,904.68
2007-02-14,920.683
2007-02-15,922.841
2007-02-16,920.751
2007-02-19,925.559
2007-02-20,923.987
2007-02-21,918.451
2007-02-22,920.378
2007-02-23,924.463
2007-02-26,927.051
2007-02-27,896.359
2007-02-28,886.505
2007-03-01,874.256
2007-03-02,874.384
2007-03-05,854.1
2007-03-06,864.416
2007-03-07,875.14
2007-03-08,888.936
2007-03-09,889.845
2007-03-12,892.393
2007-03-13,884.714
2007-03-14,863.991
2007-03-15,882.086
2007-03-16,888.645
2007-03-19,900.593
2007-03-20,906.696
2007-03-21,915.542
2007-03-22,929.052
2007-03-23,928.667
2007-03-26,927.592
2007-03-27,925.592
2007-03-28,922.944
2007-03-29,930.144
2007-03-30,930.43
2007-04-02,939.628
2007-04-03,948.245
2007-04-04,949.672
2007-04-05,954.211
2007-04-06,954.211
2007-04-09,948.949
2007-04-10,961.117
2007-04-11,958.918
2007-04-12,957.436
2007-04-13,962.91
2007-04-16,974.465
2007-04-17,975.705
2007-04-18,971.782
2007-04-19,968.256
2007-04-20,977.182
2007-04-23,976.778
2007-04-24,970.595
2007-04-25,981.303
2007-04-26,979.455
2007-04-27,978.485
2007-04-30,980.491
2007-05-01,977.549
2007-05-02,982.904
2007-05-03,978.615
2007-05-04,991.581
2007-05-07,995.924
2007-05-08,981.26
2007-05-09,983.134
2007-05-10,976.975
2007-05-11,978.92
2007-05-14,978.652
2007-05-15,985.297
2007-05-16,984.177
2007-05-17,981.446
2007-05-18,988.773
2007-05-21,986.95
2007-05-22,989.434
2007-05-23,998.791
2007-05-24,990.213
2007-05-25,989.509
2007-05-28,991.045
2007-05-29,994.143
2007-05-30,986.463
2007-05-31,1000.0
2007-06-01,1003.977
2007-06-04,1005.286
2007-06-05,1003.456
2007-06-06,981.613
2007-06-07,964.436
2007-06-08,955.944
2007-06-11,965.454
2007-06-12,958.528
2007-06-13,960.042
2007-06-14,974.981
2007-06-15,989.745
2007-06-18,991.661
2007-06-19,988.656
2007-06-20,993.861
2007-06-21,981.597
2007-06-22,981.708
2007-06-25,978.907
2007-06-26,975.472
2007-06-27,969.522
2007-06-28,983.671
2007-06-29,991.325
2007-07-02,1001.8
2007-07-03,1009.993
2007-07-04,1017.191
2007-07-05,1011.965
2007-07-06,1017.762
2007-07-09,1021.221
2007-07-10,1020.27
2007-07-11,1021.194
2007-07-12,1031.486
2007-07-13,1036.437
2007-07-16,1035.557
2007-07-17,1029.582
2007-07-18,1024.35
2007-07-19,1034.932
2007-07-20,1029.802
2007-07-23,1031.245
2007-07-24,1016.552
2007-07-25,997.658
2007-07-26,970.725
2007-07-27,956.152
2007-07-30,959.596
2007-07-31,979.814
2007-08-01,963.675
2007-08-02,967.713
2007-08-03,964.435
2007-08-06,950.256
2007-08-07,957.2
2007-08-08,982.428
2007-08-09,959.274
2007-08-10,927.984
2007-08-13,939.11
2007-08-14,927.242
2007-08-15,912.311
2007-08-16,865.147
2007-08-17,883.95
2007-08-20,891.307
2007-08-21,891.102
2007-08-22,916.563
2007-08-23,923.815
2007-08-24,931.147
2007-08-27,934.085
2007-08-28,918.596
2007-08-29,924.119
2007-08-30,934.251
2007-08-31,948.882
2007-09-03,952.666
2007-09-04,958.149
2007-09-05,945.83
2007-09-06,951.299
2007-09-07,936.27
2007-09-10,925.049
2007-09-11,943.314
2007-09-12,947.224
2007-09-13,947.816
2007-09-14,932.221
2007-09-17,915.657
2007-09-18,925.05
2007-09-19,956.191
2007-09-20,958.462
2007-09-21,966.986
2007-09-24,967.242
2007-09-25,955.053
2007-09-26,961.932
2007-09-27,971.914
2007-09-28,977.604
2007-10-01,986.334
2007-10-02,988.827
2007-10-03,992.758
2007-10-04,994.599
2007-10-05,1002.876
2007-10-08,999.023
2007-10-09,1004.424
2007-10-10,1013.188
2007-10-11,1023.589
2007-10-12,1015.886
2007-10-15,1014.744
2007-10-16,999.565
2007-10-17,1014.379
2007-10-18,1009.686
2007-10-19,999.865
2007-10-22,975.557
2007-10-23,1000.559
2007-10-24,992.948
2007-10-25,1010.642
2007-10-26,1015.838
2007-10-29,1024.128
2007-10-30,1018.988
2007-10-31,1034.345
2007-11-01,1022.843
2007-11-02,1018.69
2007-11-05,1009.223
2007-11-06,1022.0
2007-11-07,1020.121
2007-11-08,1015.1
2007-11-09,996.818
2007-11-12,980.605
2007-11-13,978.874
2007-11-14,990.938
2007-11-15,967.748
2007-11-16,955.303
2007-11-19,926.505
2007-11-20,942.652
2007-11-21,914.894
2007-11-22,920.114
2007-11-23,934.168
2007-11-26,938.411
2007-11-27,929.42
2007-11-28,951.297
2007-11-29,956.234
2007-11-30,962.656
2007-12-03,957.625
2007-12-04,944.061
2007-12-05,953.481
2007-12-06,949.851
2007-12-07,961.802
2007-12-10,969.954
2007-12-11,969.245
2007-12-12,969.481
2007-12-13,941.83
2007-12-14,935.097
2007-12-17,909.913
2007-12-18,912.299
2007-12-19,908.169
2007-12-20,906.998
2007-12-21,919.633
2007-12-24,922.908
2007-12-25,922.908
2007-12-26,928.483
2007-12-27,933.748
2007-12-28,944.398
2007-12-31,942.235
2008-01-01,942.235
2008-01-02,940.395
2008-01-03,930.915
2008-01-04,912.721
2008-01-07,893.086
2008-01-08,899.202
2008-01-09,876.09
2008-01-10,864.017
2008-01-11,862.246
2008-01-14,875.351
2008-01-15,847.24
2008-01-16,821.654
2008-01-17,822.577
2008-01-18,814.16
2008-01-21,766.228
2008-01-22,795.922
2008-01-23,779.015
2008-01-24,821.584
2008-01-25,829.389
2008-01-28,824.415
2008-01-29,843.82
2008-01-30,840.098
2008-01-31,838.1
2008-02-01,858.101
2008-02-04,867.916
2008-02-05,831.345
2008-02-06,833.933
2008-02-07,809.701
2008-02-08,813.595
2008-02-11,806.748
2008-02-12,838.585
2008-02-13,842.623
2008-02-14,853.094
2008-02-15,843.349
2008-02-18,853.768
2008-02-19,863.186
2008-02-20,850.547
2008-02-21,865.316
2008-02-22,859.633
2008-02-25,872.112
2008-02-26,885.059
2008-02-27,895.493
2008-02-28,883.224
2008-02-29,872.603
2008-03-03,861.756
2008-03-04,855.33
2008-03-05,874.741
2008-03-06,872.899
2008-03-07,859.409
2008-03-10,845.399
2008-03-11,852.026
2008-03-12,872.067
2008-03-13,861.825
2008-03-14,860.093
2008-03-17,829.932
2008-03-18,850.919
2008-03-19,833.549
2008-03-20,818.379
2008-03-21,818.379
2008-03-24,817.249
2008-03-25,852.672
2008-03-26,860.231
2008-03-27,877.342
2008-03-28,873.027
2008-03-31,879.109
2008-04-01,887.597
2008-04-02,893.047
2008-04-03,887.329
2008-04-04,897.389
2008-04-07,905.413
2008-04-08,890.237
2008-04-09,889.801
2008-04-10,887.191
2008-04-11,880.488
2008-04-14,874.814
2008-04-15,877.084
2008-04-16,902.978
2008-04-17,898.015
2008-04-18,905.562
2008-04-21,906.073
2008-04-22,911.02
2008-04-23,912.185
2008-04-24,898.235
2008-04-25,906.426
2008-04-28,913.331
2008-04-29,901.393
2008-04-30,909.026
2008-05-01,902.3
2008-05-02,913.887
2008-05-05,917.273
2008-05-06,921.352
2008-05-07,922.764
2008-05-08,929.796
2008-05-09,920.442
2008-05-12,929.161
2008-05-13,925.549
2008-05-14,929.691
2008-05-15,933.979
2008-05-16,946.322
2008-05-19,956.887
2008-05-20,941.307
2008-05-21,945.226
2008-05-22,945.85
2008-05-23,935.929
2008-05-26,932.868
2008-05-27,925.442
2008-05-28,928.874
2008-05-29,925.83
2008-05-30,932.478
2008-06-02,924.515
2008-06-03,930.236
2008-06-04,923.908
2008-06-05,928.594
2008-06-06,926.849
2008-06-09,917.077
2008-06-10,895.364
2008-06-11,887.395
2008-06-12,885.933
2008-06-13,883.666
2008-06-16,894.582
2008-06-17,903.388
2008-06-18,888.427
2008-06-19,884.099
2008-06-20,880.885
2008-06-23,869.813
2008-06-24,864.857
2008-06-25,873.894
2008-06-26,863.438
2008-06-27,863.463
2008-06-30,864.119
2008-07-01,842.163
2008-07-02,833.102
2008-07-03,823.306
2008-07-04,815.994
2008-07-07,826.177
2008-07-08,811.763
2008-07-09,828.2
2008-07-10,813.487
2008-07-11,800.897
2008-07-14,804.04
2008-07-15,789.273
2008-07-16,789.611
2008-07-17,815.606
2008-07-18,821.14
2008-07-21,831.136
2008-07-22,825.993
2008-07-23,833.416
2008-07-24,811.242
2008-07-25,806.939
2008-07-28,803.962
2008-07-29,798.105
2008-07-30,807.865
2008-07-31,810.293
2008-08-01,796.949
2008-08-04,789.952
2008-08-05,797.081
2008-08-06,806.605
2008-08-07,805.09
2008-08-08,792.325
2008-08-11,800.268
2008-08-12,790.064
2008-08-13,772.949
2008-08-14,779.102
2008-08-15,775.323
2008-08-18,775.145
2008-08-19,758.533
2008-08-20,763.35
2008-08-21,770.864
2008-08-22,780.119
2008-08-25,775.393
2008-08-26,770.537
2008-08-27,774.345
2008-08-28,783.074
2008-08-29,789.228
2008-09-01,777.32
2008-09-02,779.007
2008-09-03,762.432
2008-09-04,741.024
2008-09-05,718.346
2008-09-08,733.971
2008-09-09,716.748
2008-09-10,704.705
2008-09-11,694.349
2008-09-12,717.493
2008-09-15,697.394
2008-09-16,675.754
2008-09-17,668.262
2008-09-18,674.72
2008-09-19,721.534
2008-09-22,721.262
2008-09-23,709.345
2008-09-24,701.137
2008-09-25,704.863
2008-09-26,687.057
2008-09-29,638.447
2008-09-30,635.56
2008-10-01,629.903
2008-10-02,609.664
2008-10-03,613.461
2008-10-06,553.475
2008-10-07,552.255
2008-10-08,522.972
2008-10-09,521.786
2008-10-10,485.609
2008-10-13,530.034
2008-10-14,544.613
2008-10-15,508.061
2008-10-16,476.572
2008-10-17,483.095
2008-10-20,490.407
2008-10-21,487.857
2008-10-22,456.488
2008-10-23,446.723
2008-10-24,420.237
2008-10-27,397.324
2008-10-28,402.294
2008-10-29,442.169
2008-10-30,453.429
2008-10-31,458.493
2008-11-03,469.92
2008-11-04,503.114
2008-11-05,495.252
2008-11-06,458.726
2008-11-07,464.685
2008-11-10,471.695
2008-11-11,444.507
2008-11-12,427.463
2008-11-13,422.974
2008-11-14,427.272
2008-11-17,418.001
2008-11-18,415.426
2008-11-19,401.001
2008-11-20,381.793
2008-11-21,376.745
2008-11-24,410.077
2008-11-25,420.54
2008-11-26,417.327
2008-11-27,427.505
2008-11-28,427.495
2008-12-01,401.919
2008-12-02,409.899
2008-12-03,408.217
2008-12-04,406.958
2008-12-05,391.498
2008-12-08,417.449
2008-12-09,420.459
2008-12-10,427.125
2008-12-11,432.625
2008-12-12,428.929
2008-12-15,439.062
2008-12-16,443.514
2008-12-17,457.657
2008-12-18,462.513
2008-12-19,444.416
2008-12-22,437.751
2008-12-23,438.904
2008-12-24,439.945
2008-12-25,439.945
2008-12-26,441.124
2008-12-29,449.442
2008-12-30,452.151
2008-12-31,446.902
2009-01-01,446.902
2009-01-02,461.328
2009-01-05,465.339
2009-01-06,468.904
2009-01-07,474.455
2009-01-08,472.853
2009-01-09,464.51
2009-01-12,451.294
2009-01-13,439.978
2009-01-14,425.264
2009-01-15,421.38
2009-01-16,431.636
2009-01-19,422.556
2009-01-20,405.673
2009-01-21,403.968
2009-01-22,405.168
2009-01-23,397.541
2009-01-26,415.243
2009-01-27,419.943
2009-01-28,432.885
2009-01-29,423.565
2009-01-30,419.959
2009-02-02,407.184
2009-02-03,417.655
2009-02-04,427.168
2009-02-05,428.796
2009-02-06,438.412
2009-02-09,449.532
2009-02-10,437.958
2009-02-11,431.666
2009-02-12,424.311
2009-02-13,431.733
2009-02-16,424.094
2009-02-17,408.616
2009-02-18,404.428
2009-02-19,408.35
2009-02-20,395.564
2009-02-23,394.353
2009-02-24,390.798
2009-02-25,389.639
2009-02-26,395.264
2009-02-27,390.537
2009-03-02,371.967
2009-03-03,364.671
2009-03-04,377.358
2009-03-05,366.744
2009-03-06,365.577
2009-03-09,361.215
2009-03-10,377.943
2009-03-11,377.32
2009-03-12,379.265
2009-03-13,386.024
2009-03-16,397.33
2009-03-17,394.008
2009-03-18,395.276
2009-03-19,416.482
2009-03-20,414.705
2009-03-23,421.821
2009-03-24,422.322
2009-03-25,423.231
2009-03-26,423.413
2009-03-27,411.889
2009-03-30,397.451
2009-03-31,411.904
2009-04-01,416.546
2009-04-02,440.275
2009-04-03,440.813
2009-04-06,438.957
2009-04-07,429.108
2009-04-08,429.068
2009-04-09,439.53
2009-04-10,439.53
2009-04-13,443.556
2009-04-14,448.935
2009-04-15,447.977
2009-04-16,453.762
2009-04-17,455.891
2009-04-20,435.997
2009-04-21,438.702
2009-04-22,447.113
2009-04-23,452.469
2009-04-24,466.752
2009-04-27,461.681
2009-04-28,454.52
2009-04-29,470.239
2009-04-30,476.367
2009-05-01,478.165
2009-05-04,490.616
2009-05-05,495.587
2009-05-06,499.968
2009-05-07,499.567
2009-05-08,505.991
2009-05-11,501.818
2009-05-12,504.757
2009-05-13,490.357
2009-05-14,492.74
2009-05-15,500.19
2009-05-18,506.85
2009-05-19,519.571
2009-05-20,531.479
2009-05-21,522.619
2009-05-22,528.707
2009-05-25,530.026
2009-05-26,528.874
2009-05-27,532.567
2009-05-28,528.626
2009-05-29,536.868
2009-06-01,551.806
2009-06-02,560.164
2009-06-03,547.427
2009-06-04,544.64
2009-06-05,539.855
2009-06-08,530.744
2009-06-09,539.994
2009-06-10,546.611
2009-06-11,553.623
2009-06-12,548.429
2009-06-15,530.901
2009-06-16,531.845
2009-06-17,516.658
2009-06-18,520.005
2009-06-19,525.116
2009-06-22,508.737
2009-06-23,511.75
2009-06-24,524.943
2009-06-25,519.091
2009-06-26,527.265
2009-06-29,533.776
2009-06-30,530.673
2009-07-01,542.109
2009-07-02,529.05
2009-07-03,526.85
2009-07-06,517.153
2009-07-07,517.263
2009-07-08,507.48
2009-07-09,513.105
2009-07-10,507.298
2009-07-13,512.034
2009-07-14,518.779
2009-07-15,535.093
2009-07-16,536.729
2009-07-17,537.705
2009-07-20,547.2
2009-07-21,553.63
2009-07-22,555.667
2009-07-23,563.929
2009-07-24,562.055
2009-07-27,563.911
2009-07-28,557.288
2009-07-29,556.391
2009-07-30,567.271
2009-07-31,574.34
2009-08-03,593.375
2009-08-04,591.406
2009-08-05,592.092
2009-08-06,592.439
2009-08-07,589.816
2009-08-10,587.34
2009-08-11,578.747
2009-08-12,585.839
2009-08-13,595.212
2009-08-14,592.397
2009-08-17,573.787
2009-08-18,582.051
2009-08-19,584.469
2009-08-20,594.74
2009-08-21,606.82
2009-08-24,612.547
2009-08-25,613.859
2009-08-26,605.55
2009-08-27,601.437
2009-08-28,613.431
2009-08-31,608.001
2009-09-01,597.172
2009-09-02,589.268
2009-09-03,593.806
2009-09-04,601.673
2009-09-07,616.18
2009-09-08,629.056
2009-09-09,637.037
2009-09-10,640.123
2009-09-11,646.216
2009-09-14,642.748
2009-09-15,644.321
2009-09-16,659.504
2009-09-17,665.677
2009-09-18,659.219
2009-09-21,650.807
2009-09-22,662.019
2009-09-23,662.618
2009-09-24,645.709
2009-09-25,641.739
2009-09-28,646.962
2009-09-29,644.895
2009-09-30,647.438
2009-10-01,637.13
2009-10-02,625.076
2009-10-05,631.167
2009-10-06,650.497
2009-10-07,647.25
2009-10-08,661.461
2009-10-09,660.204
2009-10-12,666.94
2009-10-13,662.328
2009-10-14,678.102
2009-10-15,680.647
2009-10-16,675.86
2009-10-19,685.443
2009-10-20,682.19
2009-10-21,683.821
2009-10-22,675.009
2009-10-23,671.994
2009-10-26,660.921
2009-10-27,652.669
2009-10-28,633.453
2009-10-29,647.678
2009-10-30,636.167
2009-11-02,637.968
2009-11-03,628.235
2009-11-04,650.155
2009-11-05,655.0
2009-11-06,657.075
2009-11-09,673.635
2009-11-10,669.066
2009-11-11,672.562
2009-11-12,669.88
2009-11-13,673.887
2009-11-16,687.887
2009-11-17,679.881
2009-11-18,684.995
2009-11-19,666.957
2009-11-20,662.536
2009-11-23,677.581
2009-11-24,672.22
2009-11-25,678.56
2009-11-26,655.528
2009-11-27,664.578
2009-11-30,657.936
2009-12-01,679.156
2009-12-02,682.225
2009-12-03,681.155
2009-12-04,678.589
2009-12-07,674.963
2009-12-08,661.731
2009-12-09,653.99
2009-12-10,658.061
2009-12-11,658.865
2009-12-14,664.951
2009-12-15,661.026
2009-12-16,669.895
2009-12-17,653.52
2009-12-18,649.313
2009-12-21,656.329
2009-12-22,655.777
2009-12-23,661.213
2009-12-24,661.682
2009-12-25,661.682
2009-12-28,665.708
2009-12-29,670.315
2009-12-30,665.765
2009-12-31,670.176
2010-01-01,670.176
2010-01-04,687.12
2010-01-05,689.531
2010-01-06,691.291
2010-01-07,691.503
2010-01-08,693.62
2010-01-11,704.821
2010-01-12,695.478
2010-01-13,696.361
2010-01-14,700.787
2010-01-15,692.63
2010-01-18,695.431
2010-01-19,693.479
2010-01-20,679.52
2010-01-21,668.97
2010-01-22,663.315
2010-01-25,664.182
2010-01-26,659.896
2010-01-27,655.471
2010-01-28,647.94
2010-01-29,650.298
2010-02-01,654.068
2010-02-02,665.351
2010-02-03,660.068
2010-02-04,637.226
2010-02-05,617.997
2010-02-08,617.413
2010-02-09,621.909
2010-02-10,623.657
2010-02-11,624.111
2010-02-12,620.607
2010-02-15,620.593
2010-02-16,629.99
2010-02-17,637.635
2010-02-18,639.797
2010-02-19,637.093
2010-02-22,641.72
2010-02-23,634.974
2010-02-24,635.85
2010-02-25,622.217
2010-02-26,634.757
2010-03-01,635.994
2010-03-02,645.702
2010-03-03,656.318
2010-03-04,654.788
2010-03-05,663.337
2010-03-08,664.331
2010-03-09,659.764
2010-03-10,668.337
2010-03-11,669.352
2010-03-12,677.115
2010-03-15,667.356
2010-03-16,678.446
2010-03-17,683.923
2010-03-18,676.625
2010-03-19,671.414
2010-03-22,671.577
2010-03-23,678.024
2010-03-24,671.524
2010-03-25,678.378
2010-03-26,680.869
2010-03-29,683.846
2010-03-30,679.275
2010-03-31,684.643
2010-04-01,695.917
2010-04-02,695.917
2010-04-05,694.437
2010-04-06,696.223
2010-04-07,693.11
2010-04-08,688.837
2010-04-09,701.463
2010-04-12,707.329
2010-04-13,702.693
2010-04-14,711.531
2010-04-15,713.713
2010-04-16,702.056
2010-04-19,693.928
2010-04-20,705.121
2010-04-21,701.586
2010-04-22,692.542
2010-04-23,703.793
2010-04-26,708.293
2010-04-27,689.224
2010-04-28,670.904
2010-04-29,685.845
2010-04-30,686.124
2010-05-03,682.822
2010-05-04,657.375
2010-05-05,639.254
2010-05-06,627.125
2010-05-07,597.415
2010-05-10,643.393
2010-05-11,633.464
2010-05-12,648.364
2010-05-13,643.81
2010-05-14,619.589
2010-05-17,611.005
2010-05-18,618.259
2010-05-19,595.778
2010-05-20,578.06
2010-05-21,587.661
2010-05-24,582.687
2010-05-25,558.585
2010-05-26,575.436
2010-05-27,594.226
2010-05-28,596.259
2010-05-31,596.88
2010-06-01,598.951
2010-06-02,595.466
2010-06-03,606.298
2010-06-04,589.317
2010-06-07,578.157
2010-06-08,571.725
2010-06-09,590.414
2010-06-10,604.512
2010-06-11,603.882
2010-06-14,622.619
2010-06-15,628.408
2010-06-16,627.288
2010-06-17,627.982
2010-06-18,631.561
2010-06-21,637.745
2010-06-22,630.79
2010-06-23,624.283
2010-06-24,616.329
2010-06-25,611.996
2010-06-28,620.554
2010-06-29,594.968
2010-06-30,594.784
2010-07-01,589.018
2010-07-02,598.158
2010-07-05,595.35
2010-07-06,615.213
2010-07-07,618.181
2010-07-08,627.243
2010-07-09,628.774
2010-07-12,628.134
2010-07-13,644.329
2010-07-14,647.078
2010-07-15,648.737
2010-07-16,641.933
2010-07-19,636.022
2010-07-20,631.383
2010-07-21,639.588
2010-07-22,654.98
2010-07-23,657.515
2010-07-26,665.669
2010-07-27,666.174
2010-07-28,664.52
2010-07-29,666.574
2010-07-30,661.623
2010-08-02,685.628
2010-08-03,686.96
2010-08-04,683.022
2010-08-05,682.614
2010-08-06,684.063
2010-08-09,689.112
2010-08-10,673.047
2010-08-11,649.455
2010-08-12,643.62
2010-08-13,642.058
2010-08-16,648.191
2010-08-17,658.55
2010-08-18,657.655
2010-08-19,652.483
2010-08-20,637.71
2010-08-23,639.065
2010-08-24,628.743
2010-08-25,620.421
2010-08-26,632.632
2010-08-27,634.658
2010-08-30,633.987
2010-08-31,635.326
2010-09-01,657.689
2010-09-02,659.788
2010-09-03,666.005
2010-09-06,668.497
2010-09-07,656.917
2010-09-08,665.287
2010-09-09,671.924
2010-09-10,671.442
2010-09-13,683.219
2010-09-14,688.895
2010-09-15,691.972
