Date,EUROPE SMID GROWTH SMID (Small+Mid Cap)
2010-09-16,698.779
2010-09-17,698.868
2010-09-20,707.885
2010-09-21,710.155
2010-09-22,715.908
2010-09-23,712.154
2010-09-24,726.855
2010-09-27,726.023
2010-09-28,730.052
2010-09-29,732.846
2010-09-30,732.386
2010-10-01,736.424
2010-10-04,730.278
2010-10-05,744.996
2010-10-06,751.491
2010-10-07,751.629
2010-10-08,751.918
2010-10-11,755.12
2010-10-12,750.405
2010-10-13,767.089
2010-10-14,774.453
2010-10-15,770.532
2010-10-18,768.54
2010-10-19,753.645
2010-10-20,765.34
2010-10-21,771.975
2010-10-22,766.391
2010-10-25,774.187
2010-10-26,768.05
2010-10-27,756.741
2010-10-28,764.673
2010-10-29,765.74
2010-11-01,769.219
2010-11-02,777.686
2010-11-03,774.472
2010-11-04,796.565
2010-11-05,792.053
2010-11-08,785.639
2010-11-09,792.526
2010-11-10,774.707
2010-11-11,771.06
2010-11-12,768.602
2010-11-15,769.968
2010-11-16,749.752
2010-11-17,753.291
2010-11-18,766.724
2010-11-19,767.469
2010-11-22,762.655
2010-11-23,744.53
2010-11-24,752.134
2010-11-25,756.605
2010-11-26,747.972
2010-11-29,730.96
2010-11-30,727.897
2010-12-01,745.263
2010-12-02,765.174
2010-12-03,777.34
2010-12-06,775.989
2010-12-07,786.238
2010-12-08,778.573
2010-12-09,773.629
2010-12-10,777.939
2010-12-13,791.386
2010-12-14,791.358
2010-12-15,787.432
2010-12-16,782.568
2010-12-17,781.726
2010-12-20,784.08
2010-12-21,791.816
2010-12-22,791.978
2010-12-23,790.871
2010-12-24,791.949
2010-12-27,788.94
2010-12-28,790.359
2010-12-29,794.819
2010-12-30,797.091
2010-12-31,804.308
2011-01-03,806.545
2011-01-04,809.258
2011-01-05,795.869
2011-01-06,791.65
2011-01-07,790.224
2011-01-10,782.481
2011-01-11,795.507
2011-01-12,808.025
2011-01-13,813.618
2011-01-14,814.652
2011-01-17,811.642
2011-01-18,823.324
2011-01-19,816.789
2011-01-20,794.418
2011-01-21,807.591
2011-01-24,810.074
2011-01-25,806.841
2011-01-26,820.105
2011-01-27,825.217
2011-01-28,813.704
2011-01-31,814.672
2011-02-01,831.353
2011-02-02,829.887
2011-02-03,822.448
2011-02-04,822.298
2011-02-07,832.898
2011-02-08,837.125
2011-02-09,836.634
2011-02-10,827.743
2011-02-11,830.474
2011-02-14,832.939
2011-02-15,832.151
2011-02-16,832.575
2011-02-17,834.453
2011-02-18,837.392
2011-02-21,829.758
2011-02-22,826.523
2011-02-23,818.895
2011-02-24,814.759
2011-02-25,826.302
2011-02-28,838.905
2011-03-01,839.887
2011-03-02,838.082
2011-03-03,845.905
2011-03-04,846.557
2011-03-07,847.55
2011-03-08,842.301
2011-03-09,844.313
2011-03-10,822.996
2011-03-11,814.771
2011-03-14,816.356
2011-03-15,797.771
2011-03-16,786.58
2011-03-17,804.83
2011-03-18,818.325
2011-03-21,835.819
2011-03-22,834.272
2011-03-23,832.697
2011-03-24,844.824
2011-03-25,843.774
2011-03-28,843.362
2011-03-29,843.267
2011-03-30,851.68
2011-03-31,852.428
2011-04-01,859.309
2011-04-04,869.496
2011-04-05,870.236
2011-04-06,877.636
2011-04-07,867.763
2011-04-08,877.705
2011-04-11,875.832
2011-04-12,862.398
2011-04-13,870.864
2011-04-14,867.676
2011-04-15,867.991
2011-04-18,844.05
2011-04-19,856.843
2011-04-20,883.04
2011-04-21,892.91
2011-04-22,892.91
2011-04-25,890.884
2011-04-26,897.789
2011-04-27,899.615
2011-04-28,911.817
2011-04-29,916.516
2011-05-02,920.94
2011-05-03,910.735
2011-05-04,901.073
2011-05-05,883.831
2011-05-06,888.588
2011-05-09,878.576
2011-05-10,891.546
2011-05-11,890.713
2011-05-12,877.75
2011-05-13,876.904
2011-05-16,876.793
2011-05-17,862.517
2011-05-18,868.487
2011-05-19,874.962
2011-05-20,871.173
2011-05-23,848.04
2011-05-24,855.862
2011-05-25,858.084
2011-05-26,859.761
2011-05-27,876.494
2011-05-30,878.987
2011-05-31,892.271
2011-06-01,891.066
2011-06-02,883.371
2011-06-03,886.409
2011-06-06,885.831
2011-06-07,888.348
2011-06-08,870.594
2011-06-09,873.82
2011-06-10,854.003
2011-06-13,855.691
2011-06-14,868.041
2011-06-15,849.357
2011-06-16,831.228
2011-06-17,839.879
2011-06-20,832.496
2011-06-21,849.158
2011-06-22,848.25
2011-06-23,819.845
2011-06-24,821.3
2011-06-27,826.334
2011-06-28,834.368
2011-06-29,853.834
2011-06-30,869.006
2011-07-01,874.358
2011-07-04,882.536
2011-07-05,880.858
2011-07-06,870.78
2011-07-07,880.826
2011-07-08,869.912
2011-07-11,841.466
2011-07-12,836.025
2011-07-13,854.531
2011-07-14,844.342
2011-07-15,839.019
2011-07-18,816.662
2011-07-19,834.444
2011-07-20,842.765
2011-07-21,857.451
2011-07-22,864.092
2011-07-25,862.858
2011-07-26,865.52
2011-07-27,851.18
2011-07-28,838.969
2011-07-29,839.481
2011-08-01,822.314
2011-08-02,800.461
2011-08-03,785.561
2011-08-04,743.471
2011-08-05,734.241
2011-08-08,693.677
2011-08-09,715.667
2011-08-10,699.49
2011-08-11,720.416
2011-08-12,742.308
2011-08-15,758.72
2011-08-16,749.325
2011-08-17,753.0
2011-08-18,707.23
2011-08-19,706.936
2011-08-22,709.231
2011-08-23,715.055
2011-08-24,726.544
2011-08-25,718.296
2011-08-26,716.356
2011-08-29,735.646
2011-08-30,740.782
2011-08-31,763.973
2011-09-01,758.983
2011-09-02,741.455
2011-09-05,708.948
2011-09-06,700.423
2011-09-07,723.955
2011-09-08,729.629
2011-09-09,700.675
2011-09-12,679.714
2011-09-13,683.801
2011-09-14,695.03
2011-09-15,716.16
2011-09-16,717.86
2011-09-19,694.534
2011-09-20,709.87
2011-09-21,700.532
2011-09-22,656.526
2011-09-23,655.446
2011-09-26,658.862
2011-09-27,693.796
2011-09-28,683.54
2011-09-29,686.744
2011-09-30,664.527
2011-10-03,648.439
2011-10-04,625.519
2011-10-05,642.227
2011-10-06,663.019
2011-10-07,673.535
2011-10-10,694.77
2011-10-11,691.819
2011-10-12,713.165
2011-10-13,702.84
2011-10-14,718.649
2011-10-17,705.74
2011-10-18,701.746
2011-10-19,708.451
2011-10-20,693.676
2011-10-21,721.001
2011-10-24,733.247
2011-10-25,732.253
2011-10-26,728.885
2011-10-27,767.022
2011-10-28,769.352
2011-10-31,741.265
2011-11-01,702.577
2011-11-02,716.29
2011-11-03,730.296
2011-11-04,727.446
2011-11-07,722.331
2011-11-08,729.803
2011-11-09,707.726
2011-11-10,701.578
2011-11-11,726.244
2011-11-14,714.051
2011-11-15,702.982
2011-11-16,702.101
2011-11-17,690.086
2011-11-18,683.818
2011-11-21,657.968
2011-11-22,656.479
2011-11-23,641.023
2011-11-24,642.757
2011-11-25,642.251
2011-11-28,667.31
2011-11-29,674.825
2011-11-30,706.487
2011-12-01,700.842
2011-12-02,704.089
2011-12-05,712.118
2011-12-06,703.374
2011-12-07,703.599
2011-12-08,687.006
2011-12-09,692.954
2011-12-12,673.246
2011-12-13,672.002
2011-12-14,649.683
2011-12-15,657.529
2011-12-16,660.833
2011-12-19,658.503
2011-12-20,679.623
2011-12-21,673.533
2011-12-22,679.891
2011-12-23,683.945
2011-12-26,683.945
2011-12-27,685.489
2011-12-28,677.338
2011-12-29,680.202
2011-12-30,690.428
2012-01-02,696.289
2012-01-03,712.049
2012-01-04,701.191
2012-01-05,690.774
2012-01-06,690.02
2012-01-09,691.705
2012-01-10,703.695
2012-01-11,697.534
2012-01-12,704.807
2012-01-13,697.93
2012-01-16,700.431
2012-01-17,708.948
2012-01-18,716.748
2012-01-19,728.188
2012-01-20,727.413
2012-01-23,735.967
2012-01-24,726.103
2012-01-25,727.212
2012-01-26,746.007
2012-01-27,740.342
2012-01-30,729.408
2012-01-31,737.146
2012-02-01,757.956
2012-02-02,760.12
2012-02-03,769.067
2012-02-06,766.427
2012-02-07,770.146
2012-02-08,769.21
2012-02-09,772.632
2012-02-10,765.378
2012-02-13,770.714
2012-02-14,765.076
2012-02-15,769.701
2012-02-16,766.496
2012-02-17,778.246
2012-02-20,793.256
2012-02-21,786.595
2012-02-22,781.068
2012-02-23,784.861
2012-02-24,798.206
2012-02-27,792.109
2012-02-28,795.736
2012-02-29,795.877
2012-03-01,798.563
2012-03-02,791.366
2012-03-05,785.304
2012-03-06,754.918
2012-03-07,763.693
2012-03-08,787.674
2012-03-09,783.852
2012-03-12,781.503
2012-03-13,792.74
2012-03-14,787.244
2012-03-15,791.711
2012-03-16,802.628
2012-03-19,805.681
2012-03-20,795.143
2012-03-21,794.181
2012-03-22,784.887
2012-03-23,792.002
2012-03-26,807.756
2012-03-27,804.653
2012-03-28,794.813
2012-03-29,787.2
2012-03-30,800.474
2012-04-02,811.841
2012-04-03,809.573
2012-04-04,778.373
2012-04-05,778.711
2012-04-06,778.711
2012-04-09,778.952
2012-04-10,761.009
2012-04-11,769.82
2012-04-12,787.667
2012-04-13,773.76
2012-04-16,773.493
2012-04-17,790.732
2012-04-18,788.822
2012-04-19,790.142
2012-04-20,795.076
2012-04-23,770.078
2012-04-24,780.412
2012-04-25,789.177
2012-04-26,794.109
2012-04-27,803.018
2012-04-30,799.038
2012-05-01,800.977
2012-05-02,797.623
2012-05-03,799.132
2012-05-04,779.399
2012-05-07,779.765
2012-05-08,760.039
2012-05-09,753.419
2012-05-10,761.562
2012-05-11,762.794
2012-05-14,744.346
2012-05-15,735.891
2012-05-16,729.484
2012-05-17,720.066
2012-05-18,709.405
2012-05-21,718.312
2012-05-22,731.954
2012-05-23,708.218
2012-05-24,714.437
2012-05-25,712.198
2012-05-28,718.337
2012-05-29,727.607
2012-05-30,708.891
2012-05-31,702.773
2012-06-01,684.992
2012-06-04,685.756
2012-06-05,685.92
2012-06-06,702.269
2012-06-07,717.693
2012-06-08,708.355
2012-06-11,711.467
2012-06-12,708.164
2012-06-13,708.574
2012-06-14,706.659
2012-06-15,715.491
2012-06-18,716.27
2012-06-19,730.947
2012-06-20,739.658
2012-06-21,730.449
2012-06-22,717.328
2012-06-25,704.499
2012-06-26,700.828
2012-06-27,708.141
2012-06-28,702.638
2012-06-29,735.895
2012-07-02,740.74
2012-07-03,750.236
2012-07-04,746.764
2012-07-05,739.94
2012-07-06,728.387
2012-07-09,724.053
2012-07-10,730.158
2012-07-11,725.196
2012-07-12,713.576
2012-07-13,727.845
2012-07-16,729.882
2012-07-17,726.654
2012-07-18,735.816
2012-07-19,747.943
2012-07-20,736.791
2012-07-23,713.24
2012-07-24,711.898
2012-07-25,715.371
2012-07-26,739.737
2012-07-27,748.735
2012-07-30,750.223
2012-07-31,746.841
2012-08-01,747.002
2012-08-02,732.112
2012-08-03,756.182
2012-08-06,766.35
2012-08-07,769.111
2012-08-08,765.107
2012-08-09,766.583
2012-08-10,766.898
2012-08-13,763.386
2012-08-14,765.859
2012-08-15,765.071
2012-08-16,771.716
2012-08-17,774.58
2012-08-20,772.247
2012-08-21,783.751
2012-08-22,773.731
2012-08-23,777.106
2012-08-24,772.051
2012-08-27,773.649
2012-08-28,770.659
2012-08-29,770.711
2012-08-30,765.062
2012-08-31,776.288
2012-09-03,779.981
2012-09-04,770.855
2012-09-05,774.967
2012-09-06,790.009
2012-09-07,804.768
2012-09-10,803.643
2012-09-11,804.477
2012-09-12,810.868
2012-09-13,809.732
2012-09-14,837.951
2012-09-17,835.514
2012-09-18,826.617
2012-09-19,829.724
2012-09-20,823.626
2012-09-21,829.249
2012-09-24,820.244
2012-09-25,825.845
2012-09-26,805.29
2012-09-27,810.272
2012-09-28,808.571
2012-10-01,820.358
2012-10-02,820.783
2012-10-03,816.259
2012-10-04,824.688
2012-10-05,835.204
2012-10-08,821.549
2012-10-09,813.738
2012-10-10,807.575
2012-10-11,814.35
2012-10-12,811.705
2012-10-15,813.626
2012-10-16,825.036
2012-10-17,832.948
2012-10-18,832.73
2012-10-19,823.673
2012-10-22,822.768
2012-10-23,804.172
2012-10-24,808.897
2012-10-25,814.076
2012-10-26,812.217
2012-10-29,810.139
2012-10-30,817.785
2012-10-31,815.336
2012-11-01,824.955
2012-11-02,821.757
2012-11-05,813.77
2012-11-06,818.762
2012-11-07,808.654
2012-11-08,803.546
2012-11-09,800.54
2012-11-12,797.673
2012-11-13,798.732
2012-11-14,794.17
2012-11-15,788.786
2012-11-16,778.831
2012-11-19,797.545
2012-11-20,801.675
2012-11-21,803.159
2012-11-22,813.663
2012-11-23,822.109
2012-11-26,819.122
2012-11-27,821.588
2012-11-28,820.166
2012-11-29,831.922
2012-11-30,833.404
2012-12-03,837.826
2012-12-04,838.052
2012-12-05,839.08
2012-12-06,839.932
2012-12-07,837.581
2012-12-10,837.659
2012-12-11,843.988
2012-12-12,845.989
2012-12-13,843.788
2012-12-14,844.824
2012-12-17,846.006
2012-12-18,854.368
2012-12-19,863.238
2012-12-20,863.239
2012-12-21,855.784
2012-12-24,855.422
2012-12-25,855.422
2012-12-26,856.631
2012-12-27,857.376
2012-12-28,853.88
2012-12-31,855.741
2013-01-01,855.741
2013-01-02,875.712
2013-01-03,870.628
2013-01-04,868.199
2013-01-07,868.327
2013-01-08,862.63
2013-01-09,864.344
2013-01-10,872.657
2013-01-11,878.005
2013-01-14,874.84
2013-01-15,874.517
2013-01-16,873.136
2013-01-17,880.726
2013-01-18,878.096
2013-01-21,881.224
2013-01-22,880.475
2013-01-23,882.891
2013-01-24,888.765
2013-01-25,898.466
2013-01-28,894.909
2013-01-29,894.077
2013-01-30,894.668
2013-01-31,892.533
2013-02-01,908.93
2013-02-04,894.162
2013-02-05,894.48
2013-02-06,897.117
2013-02-07,889.498
2013-02-08,898.253
2013-02-11,891.547
2013-02-12,900.195
2013-02-13,906.646
2013-02-14,899.606
2013-02-15,902.949
2013-02-18,898.813
2013-02-19,908.881
2013-02-20,909.356
2013-02-21,889.567
2013-02-22,895.771
2013-02-25,893.723
2013-02-26,881.696
2013-02-27,889.318
2013-02-28,893.838
2013-03-01,886.504
2013-03-04,888.267
2013-03-05,903.097
2013-03-06,901.261
2013-03-07,905.889
2013-03-08,900.6
2013-03-11,902.032
2013-03-12,903.899
2013-03-13,899.791
2013-03-14,909.268
2013-03-15,914.644
2013-03-18,909.378
2013-03-19,902.504
2013-03-20,906.375
2013-03-21,900.792
2013-03-22,901.777
2013-03-25,895.429
2013-03-26,896.384
2013-03-27,888.418
2013-03-28,899.493
2013-03-29,899.493
2013-04-01,900.687
2013-04-02,906.275
2013-04-03,903.288
2013-04-04,892.069
2013-04-05,885.957
2013-04-08,888.627
2013-04-09,889.888
2013-04-10,905.703
2013-04-11,917.104
2013-04-12,909.556
2013-04-15,897.227
2013-04-16,892.183
2013-04-17,875.436
2013-04-18,877.125
2013-04-19,880.371
2013-04-22,877.281
2013-04-23,893.538
2013-04-24,896.728
2013-04-25,907.694
2013-04-26,907.879
2013-04-29,914.502
2013-04-30,919.019
2013-05-01,920.981
2013-05-02,913.562
2013-05-03,925.694
2013-05-06,923.468
2013-05-07,922.994
2013-05-08,936.23
2013-05-09,935.534
2013-05-10,930.818
2013-05-13,932.102
2013-05-14,933.695
2013-05-15,932.157
2013-05-16,938.572
2013-05-17,932.458
2013-05-20,939.376
2013-05-21,942.321
2013-05-22,942.284
2013-05-23,925.521
2013-05-24,926.867
2013-05-27,929.824
2013-05-28,936.434
2013-05-29,929.493
2013-05-30,939.551
2013-05-31,928.762
2013-06-03,928.953
2013-06-04,931.681
2013-06-05,922.046
2013-06-06,922.932
2013-06-07,929.916
2013-06-10,930.565
2013-06-11,924.586
2013-06-12,930.306
2013-06-13,925.728
2013-06-14,933.848
2013-06-17,939.836
2013-06-18,944.236
2013-06-19,947.064
2013-06-20,907.775
2013-06-21,894.163
2013-06-24,872.711
2013-06-25,885.094
2013-06-26,892.065
2013-06-27,899.421
2013-06-28,895.652
2013-07-01,910.928
2013-07-02,908.833
2013-07-03,904.011
2013-07-04,916.483
2013-07-05,904.166
2013-07-08,917.035
2013-07-09,918.642
2013-07-10,925.52
2013-07-11,943.125
2013-07-12,946.183
2013-07-15,948.601
2013-07-16,948.615
2013-07-17,949.601
2013-07-18,958.607
2013-07-19,961.848
2013-07-22,966.304
2013-07-23,964.064
2013-07-24,969.206
2013-07-25,965.653
2013-07-26,965.026
2013-07-29,965.937
2013-07-30,969.452
2013-07-31,969.848
2013-08-01,977.805
2013-08-02,983.362
2013-08-05,987.42
2013-08-06,990.145
2013-08-07,987.733
2013-08-08,998.01
2013-08-09,999.215
2013-08-12,994.596
2013-08-13,994.213
2013-08-14,1001.338
2013-08-15,985.979
2013-08-16,994.71
2013-08-19,997.359
2013-08-20,994.933
2013-08-21,988.993
2013-08-22,994.459
2013-08-23,1002.211
2013-08-26,998.147
2013-08-27,982.532
2013-08-28,972.276
2013-08-29,974.773
2013-08-30,965.751
2013-09-02,983.51
2013-09-03,980.479
2013-09-04,985.711
2013-09-05,987.714
2013-09-06,993.232
2013-09-09,1001.544
2013-09-10,1015.261
2013-09-11,1018.369
2013-09-12,1016.299
2013-09-13,1016.443
2013-09-16,1029.976
2013-09-17,1023.332
2013-09-18,1024.785
2013-09-19,1042.533
2013-09-20,1039.0
2013-09-23,1033.232
2013-09-24,1034.673
2013-09-25,1033.951
2013-09-26,1030.933
2013-09-27,1034.151
2013-09-30,1031.106
2013-10-01,1039.475
2013-10-02,1036.097
2013-10-03,1033.841
2013-10-04,1029.188
2013-10-07,1023.458
2013-10-08,1018.381
2013-10-09,1004.047
2013-10-10,1020.241
2013-10-11,1026.638
2013-10-14,1030.856
2013-10-15,1032.694
2013-10-16,1032.991
2013-10-17,1045.482
2013-10-18,1058.909
2013-10-21,1067.222
2013-10-22,1074.992
2013-10-23,1072.105
2013-10-24,1075.294
2013-10-25,1073.192
2013-10-28,1069.931
2013-10-29,1069.731
2013-10-30,1072.344
2013-10-31,1066.24
2013-11-01,1053.888
2013-11-04,1058.381
2013-11-05,1055.188
2013-11-06,1066.229
2013-11-07,1057.201
2013-11-08,1051.732
2013-11-11,1059.528
2013-11-12,1054.537
2013-11-13,1044.886
2013-11-14,1057.666
2013-11-15,1059.606
2013-11-18,1065.674
2013-11-19,1060.58
2013-11-20,1055.958
2013-11-21,1053.074
2013-11-22,1060.37
2013-11-25,1064.15
2013-11-26,1067.91
2013-11-27,1075.934
2013-11-28,1081.703
2013-11-29,1084.82
2013-12-02,1077.835
2013-12-03,1064.582
2013-12-04,1056.579
2013-12-05,1058.929
2013-12-06,1066.715
2013-12-09,1073.655
2013-12-10,1075.216
2013-12-11,1072.535
2013-12-12,1057.31
2013-12-13,1056.119
2013-12-16,1066.893
2013-12-17,1059.989
2013-12-18,1070.087
2013-12-19,1079.289
2013-12-20,1085.134
2013-12-23,1095.567
2013-12-24,1096.44
2013-12-25,1096.44
2013-12-26,1099.027
2013-12-27,1114.272
2013-12-30,1118.325
2013-12-31,1120.076
2014-01-01,1120.076
2014-01-02,1109.762
2014-01-03,1116.286
2014-01-06,1118.013
2014-01-07,1117.808
2014-01-08,1118.613
2014-01-09,1114.958
2014-01-10,1129.924
2014-01-13,1131.784
2014-01-14,1135.836
2014-01-15,1135.565
2014-01-16,1133.632
2014-01-17,1136.461
2014-01-20,1135.803
2014-01-21,1136.812
2014-01-22,1141.29
2014-01-23,1139.053
2014-01-24,1112.603
2014-01-27,1102.004
2014-01-28,1115.418
2014-01-29,1112.01
2014-01-30,1106.854
2014-01-31,1096.812
2014-02-03,1087.052
2014-02-04,1084.769
2014-02-05,1087.371
2014-02-06,1107.684
2014-02-07,1116.463
2014-02-10,1119.449
2014-02-11,1136.489
2014-02-12,1137.783
2014-02-13,1144.283
2014-02-14,1153.374
2014-02-17,1160.777
2014-02-18,1163.298
2014-02-19,1165.61
2014-02-20,1160.211
2014-02-21,1167.815
2014-02-24,1175.082
2014-02-25,1178.265
2014-02-26,1170.357
2014-02-27,1173.526
2014-02-28,1192.065
2014-03-03,1160.611
2014-03-04,1181.423
2014-03-05,1182.658
2014-03-06,1194.038
2014-03-07,1184.491
2014-03-10,1176.146
2014-03-11,1177.756
2014-03-12,1166.927
2014-03-13,1158.453
2014-03-14,1149.743
2014-03-17,1166.495
2014-03-18,1170.291
2014-03-19,1171.24
2014-03-20,1156.681
2014-03-21,1153.974
2014-03-24,1138.634
2014-03-25,1150.712
2014-03-26,1162.533
2014-03-27,1159.428
2014-03-28,1165.532
2014-03-31,1171.921
2014-04-01,1181.907
2014-04-02,1182.036
2014-04-03,1176.434
2014-04-04,1180.645
2014-04-07,1168.564
2014-04-08,1159.9
2014-04-09,1171.641
2014-04-10,1170.479
2014-04-11,1150.024
2014-04-14,1135.1
2014-04-15,1125.313
2014-04-16,1142.529
2014-04-17,1154.074
2014-04-18,1154.074
2014-04-21,1152.054
2014-04-22,1169.887
2014-04-23,1167.812
2014-04-24,1169.933
2014-04-25,1163.722
2014-04-28,1160.72
2014-04-29,1169.133
2014-04-30,1175.793
2014-05-01,1178.763
2014-05-02,1182.068
2014-05-05,1180.497
2014-05-06,1186.178
2014-05-07,1179.999
2014-05-08,1183.803
2014-05-09,1172.482
2014-05-12,1184.148
2014-05-13,1183.135
2014-05-14,1176.883
2014-05-15,1157.97
2014-05-16,1148.145
2014-05-19,1152.893
2014-05-20,1156.857
2014-05-21,1163.313
2014-05-22,1168.809
2014-05-23,1167.677
2014-05-26,1176.132
2014-05-27,1180.033
2014-05-28,1180.535
2014-05-29,1182.852
2014-05-30,1187.587
2014-06-02,1187.958
2014-06-03,1180.388
2014-06-04,1185.853
2014-06-05,1189.2
2014-06-06,1201.785
2014-06-09,1201.499
2014-06-10,1199.654
2014-06-11,1185.634
2014-06-12,1189.156
2014-06-13,1178.969
2014-06-16,1177.793
2014-06-17,1178.221
2014-06-18,1178.612
2014-06-19,1188.062
2014-06-20,1185.857
2014-06-23,1180.331
2014-06-24,1171.903
2014-06-25,1161.667
2014-06-26,1165.567
2014-06-27,1170.891
2014-06-30,1176.195
2014-07-01,1185.026
2014-07-02,1187.597
2014-07-03,1195.194
2014-07-04,1190.686
2014-07-07,1179.534
2014-07-08,1160.135
2014-07-09,1160.733
2014-07-10,1142.377
2014-07-11,1143.729
2014-07-14,1156.07
2014-07-15,1145.768
2014-07-16,1159.62
2014-07-17,1151.538
2014-07-18,1148.637
2014-07-21,1144.029
2014-07-22,1153.814
2014-07-23,1156.032
2014-07-24,1159.638
2014-07-25,1149.702
2014-07-28,1144.56
2014-07-29,1145.36
2014-07-30,1136.659
2014-07-31,1120.351
2014-08-01,1111.402
2014-08-04,1104.34
2014-08-05,1102.101
2014-08-06,1089.38
2014-08-07,1084.988
2014-08-08,1082.697
2014-08-11,1101.329
2014-08-12,1099.692
2014-08-13,1103.631
2014-08-14,1108.534
2014-08-15,1106.208
2014-08-18,1118.255
2014-08-19,1123.156
2014-08-20,1118.419
2014-08-21,1123.317
2014-08-22,1120.173
2014-08-25,1126.191
2014-08-26,1133.436
2014-08-27,1137.222
2014-08-28,1125.453
2014-08-29,1125.577
2014-09-01,1124.566
2014-09-02,1123.406
2014-09-03,1128.85
2014-09-04,1123.612
2014-09-05,1117.759
2014-09-08,1108.977
2014-09-09,1102.898
2014-09-10,1099.222
2014-09-11,1100.529
2014-09-12,1102.579
2014-09-15,1097.908
2014-09-16,1090.007
2014-09-17,1096.87
2014-09-18,1104.129
2014-09-19,1100.212
2014-09-22,1093.695
2014-09-23,1080.803
2014-09-24,1076.67
2014-09-25,1066.155
2014-09-26,1062.641
2014-09-29,1062.3
2014-09-30,1061.517
2014-10-01,1049.724
2014-10-02,1030.254
2014-10-03,1031.172
2014-10-06,1036.759
2014-10-07,1023.99
2014-10-08,1014.952
2014-10-09,1011.88
2014-10-10,988.157
2014-10-13,986.531
2014-10-14,990.052
2014-10-15,970.524
2014-10-16,972.675
2014-10-17,1000.732
2014-10-20,1000.223
2014-10-21,1020.218
2014-10-22,1027.147
2014-10-23,1029.905
2014-10-24,1028.003
2014-10-27,1024.46
2014-10-28,1036.461
2014-10-29,1041.838
2014-10-30,1038.328
2014-10-31,1047.079
2014-11-03,1041.66
2014-11-04,1039.916
2014-11-05,1047.079
2014-11-06,1045.165
2014-11-07,1041.063
2014-11-10,1052.174
2014-11-11,1053.948
2014-11-12,1047.625
2014-11-13,1047.88
2014-11-14,1048.362
2014-11-17,1049.525
2014-11-18,1061.369
2014-11-19,1059.439
2014-11-20,1061.246
2014-11-21,1066.814
2014-11-24,1072.054
2014-11-25,1080.688
2014-11-26,1082.683
2014-11-27,1082.591
2014-11-28,1077.474
2014-12-01,1075.13
2014-12-02,1072.875
2014-12-03,1075.436
2014-12-04,1078.643
2014-12-05,1082.723
2014-12-08,1077.896
2014-12-09,1066.741
2014-12-10,1064.848
2014-12-11,1060.095
2014-12-12,1045.102
2014-12-15,1026.31
2014-12-16,1046.343
2014-12-17,1038.734
2014-12-18,1059.223
2014-12-19,1064.148
2014-12-22,1070.137
2014-12-23,1069.221
2014-12-24,1070.662
2014-12-25,1070.662
2014-12-26,1069.673
2014-12-29,1069.188
2014-12-30,1064.289
2014-12-31,1064.305
2015-01-01,1064.305
2015-01-02,1057.375
2015-01-05,1037.271
2015-01-06,1025.286
2015-01-07,1015.987
2015-01-08,1035.228
2015-01-09,1034.74
2015-01-12,1035.346
2015-01-13,1044.409
2015-01-14,1032.678
2015-01-15,1032.947
2015-01-16,1029.56
2015-01-19,1047.529
2015-01-20,1049.827
2015-01-21,1054.764
2015-01-22,1055.424
2015-01-23,1056.013
2015-01-26,1065.317
2015-01-27,1065.874
2015-01-28,1065.465
2015-01-29,1062.799
2015-01-30,1058.942
2015-02-02,1061.652
2015-02-03,1078.309
2015-02-04,1084.144
2015-02-05,1092.506
2015-02-06,1087.667
2015-02-09,1078.272
2015-02-10,1087.948
2015-02-11,1083.679
2015-02-12,1102.606
2015-02-13,1106.871
2015-02-16,1106.861
2015-02-17,1105.9
2015-02-18,1118.233
2015-02-19,1124.118
2015-02-20,1123.477
2015-02-23,1131.663
2015-02-24,1132.974
2015-02-25,1134.717
2015-02-26,1130.336
2015-02-27,1134.971
2015-03-02,1130.179
2015-03-03,1117.903
2015-03-04,1111.715
2015-03-05,1120.851
2015-03-06,1106.659
2015-03-09,1102.097
2015-03-10,1081.926
2015-03-11,1084.979
2015-03-12,1091.002
2015-03-13,1086.879
2015-03-16,1099.387
2015-03-17,1090.886
2015-03-18,1095.116
2015-03-19,1101.435
2015-03-20,1123.74
2015-03-23,1130.381
2015-03-24,1133.004
2015-03-25,1128.717
2015-03-26,1109.962
2015-03-27,1109.131
2015-03-30,1115.944
2015-03-31,1104.42
2015-04-01,1108.068
2015-04-02,1121.347
2015-04-03,1121.347
2015-04-06,1134.764
2015-04-07,1136.215
2015-04-08,1133.603
2015-04-09,1135.605
2015-04-10,1140.486
2015-04-13,1138.57
2015-04-14,1149.834
2015-04-15,1144.669
2015-04-16,1146.85
2015-04-17,1135.187
2015-04-20,1139.64
2015-04-21,1150.322
2015-04-22,1147.199
2015-04-23,1150.141
2015-04-24,1161.888
2015-04-27,1174.395
2015-04-28,1167.435
2015-04-29,1162.511
2015-04-30,1165.299
2015-05-01,1161.156
2015-05-04,1164.515
2015-05-05,1155.522
2015-05-06,1163.389
2015-05-07,1159.972
2015-05-08,1188.214
2015-05-11,1189.141
2015-05-12,1184.824
2015-05-13,1199.753
2015-05-14,1208.583
2015-05-15,1216.538
2015-05-18,1213.322
2015-05-19,1206.929
2015-05-20,1205.249
2015-05-21,1212.502
2015-05-22,1201.214
2015-05-25,1198.055
2015-05-26,1180.304
2015-05-27,1189.883
2015-05-28,1192.669
2015-05-29,1181.921
2015-06-01,1179.186
2015-06-02,1193.228
