Date,ITALY LARGE CAP Large Cap
2010-07-29,554.036
2010-07-30,550.099
2010-08-02,571.431
2010-08-03,572.689
2010-08-04,569.12
2010-08-05,564.601
2010-08-06,565.158
2010-08-09,570.148
2010-08-10,562.014
2010-08-11,536.886
2010-08-12,533.905
2010-08-13,529.213
2010-08-16,531.079
2010-08-17,538.593
2010-08-18,534.04
2010-08-19,523.426
2010-08-20,510.274
2010-08-23,512.836
2010-08-24,505.806
2010-08-25,497.754
2010-08-26,509.768
2010-08-27,511.777
2010-08-30,507.528
2010-08-31,509.811
2010-09-01,529.884
2010-09-02,531.122
2010-09-03,539.623
2010-09-06,540.308
2010-09-07,527.4
2010-09-08,533.209
2010-09-09,539.248
2010-09-10,537.986
2010-09-13,547.403
2010-09-14,551.944
2010-09-15,550.53
2010-09-16,548.724
2010-09-17,541.628
2010-09-20,552.523
2010-09-21,554.087
2010-09-22,556.372
2010-09-23,550.686
2010-09-24,565.362
2010-09-27,565.053
2010-09-28,567.151
2010-09-29,565.604
2010-09-30,571.282
2010-10-01,573.109
2010-10-04,561.728
2010-10-05,579.242
2010-10-06,583.747
2010-10-07,589.521
2010-10-08,591.642
2010-10-11,592.288
2010-10-12,586.487
2010-10-13,603.038
2010-10-14,607.768
2010-10-15,603.473
2010-10-18,607.156
2010-10-19,598.383
2010-10-20,611.771
2010-10-21,618.952
2010-10-22,612.347
2010-10-25,612.137
2010-10-26,604.864
2010-10-27,597.03
2010-10-28,610.65
2010-10-29,609.289
2010-11-01,602.036
2010-11-02,614.543
2010-11-03,608.35
2010-11-04,625.144
2010-11-05,609.316
2010-11-08,604.477
2010-11-09,615.443
2010-11-10,593.525
2010-11-11,587.573
2010-11-12,586.749
2010-11-15,587.519
2010-11-16,573.881
2010-11-17,575.204
2010-11-18,584.55
2010-11-19,584.12
2010-11-22,574.228
2010-11-23,555.195
2010-11-24,552.011
2010-11-25,551.247
2010-11-26,541.318
2010-11-29,522.296
2010-11-30,514.675
2010-12-01,528.751
2010-12-02,546.214
2010-12-03,556.121
2010-12-06,547.382
2010-12-07,555.606
2010-12-08,557.189
2010-12-09,559.008
2010-12-10,559.4
2010-12-13,571.362
2010-12-14,573.724
2010-12-15,563.316
2010-12-16,556.757
2010-12-17,547.004
2010-12-20,552.808
2010-12-21,564.301
2010-12-22,563.009
2010-12-23,562.753
2010-12-24,564.971
2010-12-27,559.264
2010-12-28,557.148
2010-12-29,557.85
2010-12-30,555.652
2010-12-31,561.237
2011-01-03,566.395
2011-01-04,567.577
2011-01-05,560.546
2011-01-06,558.973
2011-01-07,554.59
2011-01-10,540.374
2011-01-11,546.08
2011-01-12,571.585
2011-01-13,589.315
2011-01-14,594.707
2011-01-17,587.618
2011-01-18,598.221
2011-01-19,607.298
2011-01-20,606.448
2011-01-21,623.427
2011-01-24,629.805
2011-01-25,624.253
2011-01-26,626.548
2011-01-27,635.852
2011-01-28,622.219
2011-01-31,626.174
2011-02-01,645.991
2011-02-02,650.939
2011-02-03,636.777
2011-02-04,637.918
2011-02-07,641.437
2011-02-08,646.096
2011-02-09,646.453
2011-02-10,639.75
2011-02-11,640.633
2011-02-14,635.086
2011-02-15,642.712
2011-02-16,651.417
2011-02-17,654.329
2011-02-18,654.228
2011-02-21,631.469
2011-02-22,625.821
2011-02-23,626.935
2011-02-24,629.581
2011-02-25,640.3
2011-02-28,648.167
2011-03-01,641.86
2011-03-02,644.241
2011-03-03,645.621
2011-03-04,648.5
2011-03-07,647.171
2011-03-08,649.002
2011-03-09,651.186
2011-03-10,635.277
2011-03-11,631.343
2011-03-14,633.403
2011-03-15,620.249
2011-03-16,602.421
2011-03-17,615.601
2011-03-18,621.538
2011-03-21,633.776
2011-03-22,637.891
2011-03-23,638.17
2011-03-24,651.068
2011-03-25,646.823
2011-03-28,646.462
2011-03-29,640.766
2011-03-30,648.671
2011-03-31,645.402
2011-04-01,650.331
2011-04-04,656.551
2011-04-05,656.211
2011-04-06,669.502
2011-04-07,664.763
2011-04-08,676.631
2011-04-11,676.941
2011-04-12,667.904
2011-04-13,670.938
2011-04-14,661.779
2011-04-15,659.477
2011-04-18,632.798
2011-04-19,638.933
2011-04-20,655.95
2011-04-21,667.02
2011-04-22,667.02
2011-04-25,666.54
2011-04-26,671.452
2011-04-27,683.135
2011-04-28,696.886
2011-04-29,699.43
2011-05-02,700.91
2011-05-03,695.137
2011-05-04,684.135
2011-05-05,665.628
2011-05-06,666.806
2011-05-09,646.836
2011-05-10,660.165
2011-05-11,659.032
2011-05-12,646.641
2011-05-13,648.265
2011-05-16,646.693
2011-05-17,635.733
2011-05-18,641.469
2011-05-19,645.204
2011-05-20,631.77
2011-05-23,616.024
2011-05-24,621.231
2011-05-25,626.162
2011-05-26,623.438
2011-05-27,635.738
2011-05-30,634.453
2011-05-31,649.757
2011-06-01,644.86
2011-06-02,641.111
2011-06-03,649.316
2011-06-06,641.722
2011-06-07,647.908
2011-06-08,636.496
2011-06-09,635.681
2011-06-10,620.738
2011-06-13,619.995
2011-06-14,632.897
2011-06-15,610.785
2011-06-16,603.412
2011-06-17,618.595
2011-06-20,608.659
2011-06-21,624.255
2011-06-22,624.229
2011-06-23,596.689
2011-06-24,587.152
2011-06-27,596.117
2011-06-28,604.51
2011-06-29,619.337
2011-06-30,633.162
2011-07-01,642.887
2011-07-04,640.973
2011-07-05,632.545
2011-07-06,611.168
2011-07-07,612.282
2011-07-08,587.27
2011-07-11,553.253
2011-07-12,558.883
2011-07-13,576.522
2011-07-14,570.999
2011-07-15,563.914
2011-07-18,543.925
2011-07-19,560.745
2011-07-20,578.321
2011-07-21,607.802
2011-07-22,605.974
2011-07-25,590.557
2011-07-26,600.678
2011-07-27,579.809
2011-07-28,579.172
2011-07-29,578.012
2011-08-01,549.992
2011-08-02,539.65
2011-08-03,533.503
2011-08-04,502.175
2011-08-05,498.241
2011-08-08,488.526
2011-08-09,489.902
2011-08-10,456.699
2011-08-11,477.563
2011-08-12,494.561
2011-08-15,502.563
2011-08-16,497.627
2011-08-17,507.461
2011-08-18,473.366
2011-08-19,463.764
2011-08-22,473.045
2011-08-23,469.079
2011-08-24,477.06
2011-08-25,473.149
2011-08-26,468.817
2011-08-29,485.505
2011-08-30,481.43
2011-08-31,494.999
2011-09-01,494.056
2011-09-02,473.561
2011-09-05,447.958
2011-09-06,436.744
2011-09-07,454.963
2011-09-08,457.105
2011-09-09,425.958
2011-09-12,405.642
2011-09-13,415.208
2011-09-14,423.726
2011-09-15,444.446
2011-09-16,437.888
2011-09-19,421.278
2011-09-20,431.738
2011-09-21,424.943
2011-09-22,398.032
2011-09-23,405.431
2011-09-26,416.996
2011-09-27,444.126
2011-09-28,440.331
2011-09-29,452.241
2011-09-30,438.613
2011-10-03,427.731
2011-10-04,418.157
2011-10-05,436.486
2011-10-06,454.7
2011-10-07,465.263
2011-10-10,487.116
2011-10-11,483.681
2011-10-12,504.314
2011-10-13,483.284
2011-10-14,502.739
2011-10-17,488.823
2011-10-18,486.853
2011-10-19,501.946
2011-10-20,482.018
2011-10-21,501.907
2011-10-24,504.658
2011-10-25,500.841
2011-10-26,499.048
2011-10-27,539.018
2011-10-28,531.719
2011-10-31,504.039
2011-11-01,461.822
2011-11-02,476.976
2011-11-03,488.904
2011-11-04,477.249
2011-11-07,483.612
2011-11-08,489.711
2011-11-09,464.546
2011-11-10,467.825
2011-11-11,489.126
2011-11-14,476.932
2011-11-15,469.224
2011-11-16,474.25
2011-11-17,467.558
2011-11-18,468.88
2011-11-21,448.405
2011-11-22,442.668
2011-11-23,427.69
2011-11-24,426.114
2011-11-25,425.734
2011-11-28,448.559
2011-11-29,449.063
2011-11-30,472.732
2011-12-01,472.395
2011-12-02,477.482
2011-12-05,490.956
2011-12-06,486.489
2011-12-07,480.609
2011-12-08,458.391
2011-12-09,475.325
2011-12-12,454.403
2011-12-13,448.917
2011-12-14,431.259
2011-12-15,438.17
2011-12-16,436.31
2011-12-19,435.513
2011-12-20,449.489
2011-12-21,444.019
2011-12-22,450.627
2011-12-23,451.602
2011-12-26,451.602
2011-12-27,448.556
2011-12-28,441.162
2011-12-29,443.993
2011-12-30,452.135
2012-01-02,462.089
2012-01-03,469.665
2012-01-04,456.411
2012-01-05,436.955
2012-01-06,430.794
2012-01-09,423.218
2012-01-10,437.631
2012-01-11,435.611
2012-01-12,448.601
2012-01-13,439.308
2012-01-16,444.078
2012-01-17,451.077
2012-01-18,451.482
2012-01-19,466.762
2012-01-20,465.837
2012-01-23,479.842
2012-01-24,478.495
2012-01-25,472.714
2012-01-26,486.255
2012-01-27,479.161
2012-01-30,474.242
2012-01-31,476.594
2012-02-01,491.155
2012-02-02,489.528
2012-02-03,492.216
2012-02-06,488.91
2012-02-07,499.152
2012-02-08,505.471
2012-02-09,507.644
2012-02-10,494.936
2012-02-13,496.792
2012-02-14,495.904
2012-02-15,494.156
2012-02-16,488.82
2012-02-17,497.056
2012-02-20,505.106
2012-02-21,502.855
2012-02-22,498.901
2012-02-23,495.581
2012-02-24,507.221
2012-02-27,500.716
2012-02-28,501.569
2012-02-29,499.474
2012-03-01,511.102
2012-03-02,507.528
2012-03-05,505.899
2012-03-06,486.589
2012-03-07,490.684
2012-03-08,502.554
2012-03-09,492.084
2012-03-12,493.257
2012-03-13,501.634
2012-03-14,499.298
2012-03-15,505.72
2012-03-16,514.247
2012-03-19,518.736
2012-03-20,512.697
2012-03-21,503.997
2012-03-22,496.128
2012-03-23,498.22
2012-03-26,505.219
2012-03-27,500.319
2012-03-28,498.179
2012-03-29,482.894
2012-03-30,486.182
2012-04-02,485.05
2012-04-03,477.004
2012-04-04,459.148
2012-04-05,456.672
2012-04-06,456.672
2012-04-09,456.934
2012-04-10,435.33
2012-04-11,442.873
2012-04-12,448.225
2012-04-13,431.073
2012-04-16,433.864
2012-04-17,451.651
2012-04-18,441.393
2012-04-19,432.972
2012-04-20,439.824
2012-04-23,422.612
2012-04-24,434.936
2012-04-25,446.102
2012-04-26,446.031
2012-04-27,455.095
2012-04-30,448.543
2012-05-01,448.187
2012-05-02,434.715
2012-05-03,432.776
2012-05-04,424.684
2012-05-07,432.165
2012-05-08,422.261
2012-05-09,416.357
2012-05-10,423.48
2012-05-11,424.321
2012-05-14,408.722
2012-05-15,396.895
2012-05-16,394.859
2012-05-17,388.667
2012-05-18,388.131
2012-05-21,392.588
2012-05-22,405.28
2012-05-23,384.907
2012-05-24,390.165
2012-05-25,389.435
2012-05-28,387.647
2012-05-29,387.423
2012-05-30,376.621
2012-05-31,377.405
2012-06-01,373.807
2012-06-04,382.02
2012-06-05,383.264
2012-06-06,397.513
2012-06-07,402.519
2012-06-08,397.225
2012-06-11,388.593
2012-06-12,385.336
2012-06-13,387.014
2012-06-14,393.092
2012-06-15,402.547
2012-06-18,393.702
2012-06-19,410.422
2012-06-20,417.926
2012-06-21,414.574
2012-06-22,409.011
2012-06-25,392.022
2012-06-26,389.157
2012-06-27,399.023
2012-06-28,401.225
2012-06-29,435.582
2012-07-02,434.082
2012-07-03,441.609
2012-07-04,433.93
2012-07-05,421.216
2012-07-06,408.676
2012-07-09,411.532
2012-07-10,411.342
2012-07-11,412.07
2012-07-12,401.837
2012-07-13,407.824
2012-07-16,405.457
2012-07-17,401.003
2012-07-18,405.146
2012-07-19,405.437
2012-07-20,385.379
2012-07-23,371.957
2012-07-24,361.447
2012-07-25,365.858
2012-07-26,392.929
2012-07-27,407.122
2012-07-30,412.475
2012-07-31,412.6
2012-08-01,412.501
2012-08-02,390.988
2012-08-03,422.432
2012-08-06,430.648
2012-08-07,440.789
2012-08-08,439.528
2012-08-09,436.352
2012-08-10,433.51
2012-08-13,434.163
2012-08-14,437.047
2012-08-15,435.646
2012-08-16,445.186
2012-08-17,446.354
2012-08-20,444.22
2012-08-21,458.725
2012-08-22,452.357
2012-08-23,449.901
2012-08-24,445.674
2012-08-27,449.422
2012-08-28,450.074
2012-08-29,447.697
2012-08-30,442.5
2012-08-31,456.014
2012-09-03,458.71
2012-09-04,455.476
2012-09-05,453.178
2012-09-06,473.423
2012-09-07,489.93
2012-09-10,488.165
2012-09-11,494.136
2012-09-12,500.331
2012-09-13,497.152
2012-09-14,518.801
2012-09-17,513.7
2012-09-18,499.059
2012-09-19,501.014
2012-09-20,489.411
2012-09-21,496.517
2012-09-24,492.45
2012-09-25,495.834
2012-09-26,475.75
2012-09-27,477.455
2012-09-28,466.577
2012-10-01,480.143
2012-10-02,479.684
2012-10-03,479.004
2012-10-04,480.644
2012-10-05,494.284
2012-10-08,481.944
2012-10-09,477.833
2012-10-10,477.891
2012-10-11,483.383
2012-10-12,479.578
2012-10-15,481.057
2012-10-16,497.127
2012-10-17,508.073
2012-10-18,505.248
2012-10-19,493.064
2012-10-22,494.325
2012-10-23,481.632
2012-10-24,485.652
2012-10-25,479.317
2012-10-26,480.524
2012-10-29,473.233
2012-10-30,482.718
2012-10-31,483.569
2012-11-01,489.883
2012-11-02,485.018
2012-11-05,476.028
2012-11-06,480.697
2012-11-07,468.069
2012-11-08,464.599
2012-11-09,464.824
2012-11-12,464.357
2012-11-13,470.678
2012-11-14,469.824
2012-11-15,469.908
2012-11-16,457.356
2012-11-19,475.364
2012-11-20,475.011
2012-11-21,479.21
2012-11-22,486.06
2012-11-23,491.619
2012-11-26,487.58
2012-11-27,484.574
2012-11-28,483.39
2012-11-29,498.612
2012-11-30,496.728
2012-12-03,500.932
2012-12-04,506.305
2012-12-05,501.322
2012-12-06,494.598
2012-12-07,488.299
2012-12-10,478.623
2012-12-11,488.094
2012-12-12,494.995
2012-12-13,498.577
2012-12-14,500.641
2012-12-17,504.649
2012-12-18,510.201
2012-12-19,517.36
2012-12-20,517.618
2012-12-21,514.1
2012-12-24,514.9
2012-12-25,514.9
2012-12-26,515.954
2012-12-27,517.437
2012-12-28,512.491
2012-12-31,511.057
2013-01-01,511.057
2013-01-02,533.118
2013-01-03,527.288
2013-01-04,525.872
2013-01-07,523.855
2013-01-08,524.17
2013-01-09,534.468
2013-01-10,544.405
2013-01-11,551.991
2013-01-14,548.568
2013-01-15,550.832
2013-01-16,545.265
2013-01-17,553.675
2013-01-18,548.715
2013-01-21,551.24
2013-01-22,552.561
2013-01-23,549.57
2013-01-24,558.876
2013-01-25,560.521
2013-01-28,564.817
2013-01-29,565.968
2013-01-30,548.08
2013-01-31,552.397
2013-02-01,551.873
2013-02-04,522.708
2013-02-05,528.848
2013-02-06,524.807
2013-02-07,509.252
2013-02-08,514.04
2013-02-11,509.782
2013-02-12,516.968
2013-02-13,518.346
2013-02-14,508.452
2013-02-15,509.18
2013-02-18,506.585
2013-02-19,514.199
2013-02-20,509.533
2013-02-21,488.512
2013-02-22,494.297
2013-02-25,499.294
2013-02-26,470.154
2013-02-27,479.705
2013-02-28,480.564
2013-03-01,470.305
2013-03-04,467.214
2013-03-05,482.901
2013-03-06,480.001
2013-03-07,485.814
2013-03-08,488.712
2013-03-11,486.812
2013-03-12,487.141
2013-03-13,475.802
2013-03-14,489.982
2013-03-15,489.103
2013-03-18,479.929
2013-03-19,469.765
2013-03-20,482.396
2013-03-21,478.829
2013-03-22,485.476
2013-03-25,469.213
2013-03-26,463.078
2013-03-27,456.139
2013-03-28,457.825
2013-03-29,457.825
2013-04-01,458.039
2013-04-02,466.176
2013-04-03,455.003
2013-04-04,455.23
2013-04-05,463.343
2013-04-08,464.721
2013-04-09,472.921
2013-04-10,486.351
2013-04-11,490.076
2013-04-12,482.441
2013-04-15,476.791
2013-04-16,474.619
2013-04-17,467.437
2013-04-18,471.939
2013-04-19,479.027
2013-04-22,485.68
2013-04-23,497.755
2013-04-24,500.303
2013-04-25,501.623
2013-04-26,500.806
2013-04-29,514.866
2013-04-30,513.219
2013-05-01,513.57
2013-05-02,507.35
2013-05-03,515.355
2013-05-06,510.608
2013-05-07,518.235
2013-05-08,523.607
2013-05-09,517.146
2013-05-10,517.714
2013-05-13,514.697
2013-05-14,519.869
2013-05-15,518.726
2013-05-16,521.857
2013-05-17,520.009
2013-05-20,525.637
2013-05-21,523.747
2013-05-22,528.093
2013-05-23,513.779
2013-05-24,510.095
2013-05-27,517.804
2013-05-28,525.943
2013-05-29,521.638
2013-05-30,525.96
2013-05-31,515.799
2013-06-03,513.85
2013-06-04,517.027
2013-06-05,511.547
2013-06-06,503.433
2013-06-07,509.944
2013-06-10,505.018
2013-06-11,499.502
2013-06-12,494.217
2013-06-13,495.355
2013-06-14,498.645
2013-06-17,496.715
2013-06-18,496.775
2013-06-19,491.836
2013-06-20,468.23
2013-06-21,458.958
2013-06-24,457.828
2013-06-25,455.584
2013-06-26,462.592
2013-06-27,464.613
2013-06-28,458.818
2013-07-01,466.864
2013-07-02,463.189
2013-07-03,458.876
2013-07-04,471.583
2013-07-05,458.821
2013-07-08,467.196
2013-07-09,465.488
2013-07-10,463.097
2013-07-11,470.551
2013-07-12,463.484
2013-07-15,468.343
2013-07-16,469.282
2013-07-17,473.14
2013-07-18,482.768
2013-07-19,487.402
2013-07-22,492.947
2013-07-23,495.306
2013-07-24,502.834
2013-07-25,502.287
2013-07-26,503.021
2013-07-29,497.417
2013-07-30,506.458
2013-07-31,505.665
2013-08-01,514.951
2013-08-02,516.104
2013-08-05,512.226
2013-08-06,511.989
2013-08-07,518.214
2013-08-08,530.144
2013-08-09,529.37
2013-08-12,528.224
2013-08-13,528.654
2013-08-14,531.532
2013-08-15,530.931
2013-08-16,542.046
2013-08-19,529.243
2013-08-20,525.441
2013-08-21,518.836
2013-08-22,530.479
2013-08-23,536.546
2013-08-26,525.45
2013-08-27,514.568
2013-08-28,518.853
2013-08-29,518.218
2013-08-30,511.135
2013-09-02,521.136
2013-09-03,517.617
2013-09-04,513.455
2013-09-05,514.593
2013-09-06,522.755
2013-09-09,530.747
2013-09-10,534.784
2013-09-11,542.169
2013-09-12,540.93
2013-09-13,540.251
2013-09-16,548.916
2013-09-17,549.104
2013-09-18,550.716
2013-09-19,567.732
2013-09-20,562.993
2013-09-23,562.936
2013-09-24,567.299
2013-09-25,567.853
2013-09-26,560.744
2013-09-27,556.498
2013-09-30,550.554
2013-10-01,566.61
2013-10-02,572.724
2013-10-03,570.77
2013-10-04,576.081
2013-10-07,577.421
2013-10-08,576.511
2013-10-09,579.847
2013-10-10,589.585
2013-10-11,592.697
2013-10-14,594.024
2013-10-15,593.187
2013-10-16,603.049
2013-10-17,608.255
2013-10-18,612.508
2013-10-21,611.088
2013-10-22,617.791
2013-10-23,606.021
2013-10-24,614.102
2013-10-25,606.83
2013-10-28,604.814
2013-10-29,618.057
2013-10-30,617.431
2013-10-31,616.13
2013-11-01,606.291
2013-11-04,612.106
2013-11-05,602.254
2013-11-06,610.04
2013-11-07,588.821
2013-11-08,590.128
2013-11-11,597.237
2013-11-12,594.263
2013-11-13,585.624
2013-11-14,590.95
2013-11-15,588.414
2013-11-18,603.663
2013-11-19,592.344
2013-11-20,588.332
2013-11-21,591.768
2013-11-22,592.554
2013-11-25,591.22
2013-11-26,593.104
2013-11-27,597.929
2013-11-28,604.595
2013-11-29,603.699
2013-12-02,592.174
2013-12-03,581.516
2013-12-04,578.46
2013-12-05,571.946
2013-12-06,577.594
2013-12-09,583.176
2013-12-10,582.76
2013-12-11,574.758
2013-12-12,568.032
2013-12-13,566.88
2013-12-16,583.704
2013-12-17,571.668
2013-12-18,579.148
2013-12-19,585.641
2013-12-20,589.669
2013-12-23,595.033
2013-12-24,593.318
2013-12-25,593.318
2013-12-26,594.425
2013-12-27,607.004
2013-12-30,608.369
2013-12-31,606.828
2014-01-01,606.828
2014-01-02,597.123
2014-01-03,601.927
2014-01-06,607.729
2014-01-07,615.278
2014-01-08,615.769
2014-01-09,615.548
2014-01-10,621.826
2014-01-13,622.477
2014-01-14,623.816
2014-01-15,629.37
2014-01-16,623.111
2014-01-17,622.832
2014-01-20,625.262
2014-01-21,625.196
2014-01-22,627.295
2014-01-23,627.818
2014-01-24,612.084
2014-01-27,611.76
2014-01-28,614.921
2014-01-29,609.482
2014-01-30,608.457
2014-01-31,605.728
2014-02-03,591.925
2014-02-04,594.58
2014-02-05,595.985
2014-02-06,612.466
2014-02-07,620.391
2014-02-10,620.715
2014-02-11,628.467
2014-02-12,632.717
2014-02-13,635.414
2014-02-14,645.876
2014-02-17,647.783
2014-02-18,651.579
2014-02-19,650.09
2014-02-20,648.788
2014-02-21,647.427
2014-02-24,650.283
2014-02-25,649.639
2014-02-26,641.66
2014-02-27,638.359
2014-02-28,647.692
2014-03-03,624.352
2014-03-04,644.916
2014-03-05,652.855
2014-03-06,660.176
2014-03-07,653.681
2014-03-10,659.416
2014-03-11,662.634
2014-03-12,663.48
2014-03-13,657.807
2014-03-14,650.27
2014-03-17,666.862
2014-03-18,674.563
2014-03-19,672.843
2014-03-20,670.496
2014-03-21,667.98
2014-03-24,657.381
2014-03-25,664.268
2014-03-26,673.018
2014-03-27,672.893
2014-03-28,683.983
2014-03-31,689.42
2014-04-01,695.091
2014-04-02,687.193
2014-04-03,694.617
2014-04-04,699.018
2014-04-07,695.67
2014-04-08,689.744
2014-04-09,692.073
2014-04-10,686.67
2014-04-11,679.887
2014-04-14,682.414
2014-04-15,668.997
2014-04-16,689.325
2014-04-17,692.874
2014-04-18,692.874
2014-04-21,691.296
2014-04-22,701.587
2014-04-23,695.701
2014-04-24,700.274
2014-04-25,688.162
2014-04-28,690.817
2014-04-29,705.388
2014-04-30,701.993
2014-05-01,701.993
2014-05-02,700.881
2014-05-05,697.587
2014-05-06,697.025
2014-05-07,693.212
2014-05-08,707.18
2014-05-09,693.527
2014-05-12,696.609
2014-05-13,685.704
2014-05-14,685.731
2014-05-15,662.982
2014-05-16,669.554
2014-05-19,667.998
2014-05-20,668.016
2014-05-21,674.894
2014-05-22,668.406
2014-05-23,678.093
2014-05-26,702.293
2014-05-27,697.077
2014-05-28,702.504
2014-05-29,701.66
2014-05-30,704.621
2014-06-02,708.144
2014-06-03,705.46
2014-06-04,704.578
2014-06-05,715.857
2014-06-06,728.515
2014-06-09,730.612
2014-06-10,731.28
2014-06-11,722.487
2014-06-12,721.925
2014-06-13,722.183
2014-06-16,718.69
2014-06-17,717.74
2014-06-18,720.688
2014-06-19,732.011
2014-06-20,720.875
2014-06-23,715.813
2014-06-24,714.437
2014-06-25,710.801
2014-06-26,705.617
2014-06-27,706.279
2014-06-30,710.222
2014-07-01,717.17
2014-07-02,718.903
2014-07-03,722.615
2014-07-04,711.035
2014-07-07,702.567
2014-07-08,685.848
2014-07-09,692.35
2014-07-10,678.724
2014-07-11,682.385
2014-07-14,688.73
2014-07-15,674.686
2014-07-16,694.514
2014-07-17,676.608
2014-07-18,680.894
2014-07-21,671.822
2014-07-22,684.387
2014-07-23,684.189
2014-07-24,696.671
2014-07-25,687.788
2014-07-28,685.956
2014-07-29,690.528
2014-07-30,681.406
2014-07-31,672.385
2014-08-01,668.324
2014-08-04,670.289
2014-08-05,657.904
2014-08-06,641.882
2014-08-07,629.834
2014-08-08,634.141
2014-08-11,640.328
2014-08-12,635.287
2014-08-13,641.422
2014-08-14,639.154
2014-08-15,639.273
2014-08-18,642.089
2014-08-19,640.827
2014-08-20,638.16
2014-08-21,650.818
2014-08-22,643.233
2014-08-25,656.733
2014-08-26,664.826
2014-08-27,667.47
2014-08-28,653.419
2014-08-29,656.977
2014-09-01,652.258
2014-09-02,654.571
2014-09-03,667.727
2014-09-04,678.559
2014-09-05,675.771
2014-09-08,672.873
2014-09-09,667.494
2014-09-10,667.478
2014-09-11,667.312
2014-09-12,665.551
2014-09-15,659.649
2014-09-16,658.876
2014-09-17,670.36
2014-09-18,669.829
2014-09-19,660.361
2014-09-22,655.164
2014-09-23,646.403
2014-09-24,656.461
2014-09-25,645.322
2014-09-26,654.926
2014-09-29,646.192
2014-09-30,654.912
2014-10-01,647.301
2014-10-02,624.322
2014-10-03,626.423
2014-10-06,625.965
2014-10-07,617.306
2014-10-08,615.501
2014-10-09,609.113
2014-10-10,598.993
2014-10-13,599.169
2014-10-14,599.635
2014-10-15,577.669
2014-10-16,571.061
2014-10-17,587.981
2014-10-20,583.025
2014-10-21,596.052
2014-10-22,599.926
2014-10-23,604.797
2014-10-24,607.146
2014-10-27,597.865
2014-10-28,614.276
2014-10-29,605.254
2014-10-30,600.924
2014-10-31,615.898
2014-11-03,599.53
2014-11-04,589.544
2014-11-05,601.308
2014-11-06,594.662
2014-11-07,586.235
2014-11-10,594.412
2014-11-11,592.64
2014-11-12,576.154
2014-11-13,577.068
2014-11-14,582.786
2014-11-17,589.018
2014-11-18,595.905
2014-11-19,598.277
2014-11-20,592.718
2014-11-21,611.504
2014-11-24,611.112
2014-11-25,615.568
2014-11-26,614.408
2014-11-27,616.74
2014-11-28,612.82
2014-12-01,602.216
2014-12-02,601.881
2014-12-03,603.342
2014-12-04,592.484
2014-12-05,604.864
2014-12-08,599.353
2014-12-09,590.036
2014-12-10,585.837
2014-12-11,586.387
2014-12-12,570.671
2014-12-15,551.645
2014-12-16,573.554
2014-12-17,566.202
2014-12-18,577.176
2014-12-19,574.296
2014-12-22,576.167
2014-12-23,580.762
2014-12-24,581.382
2014-12-25,581.382
2014-12-26,580.476
2014-12-29,573.042
2014-12-30,567.9
2014-12-31,564.912
2015-01-01,564.912
2015-01-02,564.726
2015-01-05,529.24
2015-01-06,529.402
2015-01-07,523.615
2015-01-08,543.023
2015-01-09,526.155
2015-01-12,531.385
2015-01-13,540.518
2015-01-14,531.498
2015-01-15,536.271
2015-01-16,544.358
2015-01-19,553.859
2015-01-20,554.708
2015-01-21,564.396
2015-01-22,569.582
2015-01-23,562.772
2015-01-26,567.994
2015-01-27,573.162
2015-01-28,565.189
2015-01-29,567.861
2015-01-30,562.304
2015-02-02,563.426
2015-02-03,583.394
2015-02-04,577.158
2015-02-05,573.35
2015-02-06,566.329
2015-02-09,555.4
2015-02-10,564.778
2015-02-11,558.371
2015-02-12,572.033
2015-02-13,582.077
2015-02-16,580.455
2015-02-17,583.76
2015-02-18,593.124
2015-02-19,596.543
2015-02-20,595.68
2015-02-23,597.481
2015-02-24,602.005
2015-02-25,598.652
2015-02-26,597.106
2015-02-27,602.63
2015-03-02,599.557
2015-03-03,592.154
2015-03-04,588.374
2015-03-05,592.564
2015-03-06,583.396
2015-03-09,586.359
2015-03-10,570.885
2015-03-11,575.885
2015-03-12,576.201
2015-03-13,565.358
2015-03-16,573.816
2015-03-17,571.514
2015-03-18,569.26
2015-03-19,573.84
2015-03-20,595.102
2015-03-23,598.628
2015-03-24,604.858
2015-03-25,603.998
2015-03-26,594.861
2015-03-27,595.365
2015-03-30,598.789
2015-03-31,590.259
2015-04-01,597.438
2015-04-02,601.633
2015-04-03,601.633
2015-04-06,609.981
2015-04-07,612.235
2015-04-08,603.717
2015-04-09,602.128
2015-04-10,601.319
2015-04-13,601.49
2015-04-14,602.045
2015-04-15,605.816
2015-04-16,600.204
2015-04-17,589.984
2015-04-20,597.276
2015-04-21,593.385
2015-04-22,594.399
2015-04-23,597.363
2015-04-24,606.367
2015-04-27,615.92
2015-04-28,614.922
2015-04-29,612.225
2015-04-30,619.199
2015-05-01,620.138
2015-05-04,622.276
2015-05-05,604.576
2015-05-06,615.775
2015-05-07,613.678
2015-05-08,624.803
2015-05-11,620.739
2015-05-12,621.225
2015-05-13,630.345
2015-05-14,641.476
2015-05-15,641.929
2015-05-18,640.316
2015-05-19,642.04
2015-05-20,642.917
2015-05-21,643.352
2015-05-22,639.108
2015-05-25,626.016
2015-05-26,618.663
2015-05-27,632.241
2015-05-28,630.816
2015-05-29,626.216
2015-06-01,620.971
2015-06-02,637.92
2015-06-03,646.583
2015-06-04,640.265
2015-06-05,617.67
2015-06-08,617.619
2015-06-09,616.149
2015-06-10,636.232
