Date,ITALY LARGE CAP Large Cap
2005-11-11,672.062
2005-11-14,670.744
2005-11-15,668.801
2005-11-16,667.769
2005-11-17,676.331
2005-11-18,678.515
2005-11-21,683.839
2005-11-22,683.54
2005-11-23,692.629
2005-11-24,690.55
2005-11-25,688.497
2005-11-28,688.573
2005-11-29,688.751
2005-11-30,684.689
2005-12-01,689.737
2005-12-02,690.905
2005-12-05,692.886
2005-12-06,697.32
2005-12-07,695.84
2005-12-08,703.025
2005-12-09,701.941
2005-12-12,709.982
2005-12-13,711.16
2005-12-14,719.239
2005-12-15,715.951
2005-12-16,724.099
2005-12-19,722.514
2005-12-20,721.368
2005-12-21,722.35
2005-12-22,725.733
2005-12-23,724.782
2005-12-26,724.782
2005-12-27,726.776
2005-12-28,729.948
2005-12-29,728.091
2005-12-30,720.106
2006-01-02,725.12
2006-01-03,738.777
2006-01-04,749.712
2006-01-05,745.785
2006-01-06,754.567
2006-01-09,746.275
2006-01-10,743.976
2006-01-11,753.462
2006-01-12,751.226
2006-01-13,744.544
2006-01-16,755.186
2006-01-17,743.985
2006-01-18,740.016
2006-01-19,739.945
2006-01-20,731.375
2006-01-23,744.427
2006-01-24,739.04
2006-01-25,743.286
2006-01-26,754.193
2006-01-27,752.683
2006-01-30,747.803
2006-01-31,751.855
2006-02-01,755.117
2006-02-02,743.529
2006-02-03,736.717
2006-02-06,742.865
2006-02-07,738.073
2006-02-08,736.84
2006-02-09,745.07
2006-02-10,735.138
2006-02-13,740.36
2006-02-14,736.482
2006-02-15,739.561
2006-02-16,743.99
2006-02-17,748.061
2006-02-20,753.242
2006-02-21,753.672
2006-02-22,759.862
2006-02-23,760.186
2006-02-24,757.529
2006-02-27,758.588
2006-02-28,750.467
2006-03-01,752.498
2006-03-02,744.891
2006-03-03,748.06
2006-03-06,757.357
2006-03-07,748.655
2006-03-08,748.82
2006-03-09,754.429
2006-03-10,756.834
2006-03-13,765.724
2006-03-14,773.14
2006-03-15,776.385
2006-03-16,783.91
2006-03-17,780.982
2006-03-20,783.632
2006-03-21,780.306
2006-03-22,777.734
2006-03-23,764.912
2006-03-24,766.183
2006-03-27,756.783
2006-03-28,757.025
2006-03-29,756.842
2006-03-30,775.22
2006-03-31,765.952
2006-04-03,772.565
2006-04-04,775.603
2006-04-05,785.015
2006-04-06,781.139
2006-04-07,767.204
2006-04-10,776.964
2006-04-11,762.274
2006-04-12,761.703
2006-04-13,758.264
2006-04-14,758.264
2006-04-17,770.307
2006-04-18,767.678
2006-04-19,781.752
2006-04-20,786.072
2006-04-21,790.651
2006-04-24,786.792
2006-04-25,790.104
2006-04-26,797.73
2006-04-27,799.395
2006-04-28,796.054
2006-05-01,797.444
2006-05-02,807.653
2006-05-03,800.456
2006-05-04,808.826
2006-05-05,818.338
2006-05-08,820.527
2006-05-09,829.572
2006-05-10,828.379
2006-05-11,827.271
2006-05-12,819.12
2006-05-15,805.916
2006-05-16,811.297
2006-05-17,785.293
2006-05-18,786.211
2006-05-19,784.339
2006-05-22,774.053
2006-05-23,785.921
2006-05-24,775.175
2006-05-25,788.684
2006-05-26,792.349
2006-05-29,792.668
2006-05-30,785.692
2006-05-31,797.518
2006-06-01,800.1
2006-06-02,804.812
2006-06-05,804.289
2006-06-06,784.341
2006-06-07,789.887
2006-06-08,765.651
2006-06-09,776.326
2006-06-12,765.095
2006-06-13,753.981
2006-06-14,753.83
2006-06-15,766.373
2006-06-16,761.258
2006-06-19,758.961
2006-06-20,764.354
2006-06-21,772.091
2006-06-22,769.658
2006-06-23,769.137
2006-06-26,768.062
2006-06-27,767.089
2006-06-28,765.056
2006-06-29,776.515
2006-06-30,799.679
2006-07-03,805.828
2006-07-04,806.709
2006-07-05,790.759
2006-07-06,800.333
2006-07-07,802.41
2006-07-10,799.685
2006-07-11,792.939
2006-07-12,790.887
2006-07-13,780.146
2006-07-14,768.144
2006-07-17,758.115
2006-07-18,754.453
2006-07-19,775.106
2006-07-20,776.846
2006-07-21,774.965
2006-07-24,782.925
2006-07-25,779.307
2006-07-26,781.783
2006-07-27,796.162
2006-07-28,802.981
2006-07-31,800.984
2006-08-01,791.933
2006-08-02,805.935
2006-08-03,798.827
2006-08-04,815.097
2006-08-07,804.55
2006-08-08,806.353
2006-08-09,815.629
2006-08-10,804.005
2006-08-11,803.268
2006-08-14,807.24
2006-08-15,809.9
2006-08-16,823.66
2006-08-17,828.326
2006-08-18,826.859
2006-08-21,831.128
2006-08-22,828.072
2006-08-23,819.742
2006-08-24,831.227
2006-08-25,828.869
2006-08-28,832.67
2006-08-29,829.533
2006-08-30,838.742
2006-08-31,834.97
2006-09-01,840.5
2006-09-04,845.833
2006-09-05,841.324
2006-09-06,834.323
2006-09-07,826.935
2006-09-08,825.833
2006-09-11,822.939
2006-09-12,828.061
2006-09-13,828.502
2006-09-14,831.103
2006-09-15,822.404
2006-09-18,824.234
2006-09-19,820.313
2006-09-20,828.729
2006-09-21,834.731
2006-09-22,831.648
2006-09-25,826.948
2006-09-26,829.393
2006-09-27,833.74
2006-09-28,835.674
2006-09-29,835.785
2006-10-02,839.518
2006-10-03,837.966
2006-10-04,841.441
2006-10-05,846.082
2006-10-06,839.493
2006-10-09,843.321
2006-10-10,843.484
2006-10-11,850.543
2006-10-12,851.992
2006-10-13,846.335
2006-10-16,850.312
2006-10-17,842.834
2006-10-18,848.43
2006-10-19,851.878
2006-10-20,852.974
2006-10-23,850.102
2006-10-24,847.946
2006-10-25,853.665
2006-10-26,856.234
2006-10-27,861.371
2006-10-30,862.838
2006-10-31,869.004
2006-11-01,873.798
2006-11-02,868.86
2006-11-03,870.334
2006-11-06,878.864
2006-11-07,888.403
2006-11-08,886.825
2006-11-09,886.526
2006-11-10,895.376
2006-11-13,894.423
2006-11-14,893.716
2006-11-15,901.302
2006-11-16,900.378
2006-11-17,898.374
2006-11-20,900.423
2006-11-21,901.254
2006-11-22,909.437
2006-11-23,911.218
2006-11-24,916.01
2006-11-27,905.315
2006-11-28,909.645
2006-11-29,919.199
2006-11-30,919.917
2006-12-01,915.362
2006-12-04,919.136
2006-12-05,922.844
2006-12-06,924.945
2006-12-07,927.372
2006-12-08,927.526
2006-12-11,925.738
2006-12-12,927.317
2006-12-13,929.872
2006-12-14,926.305
2006-12-15,927.733
2006-12-18,924.626
2006-12-19,929.101
2006-12-20,929.229
2006-12-21,926.323
2006-12-22,916.669
2006-12-25,916.669
2006-12-26,915.24
2006-12-27,926.568
2006-12-28,930.617
2006-12-29,935.267
2007-01-01,935.267
2007-01-02,952.13
2007-01-03,947.192
2007-01-04,935.408
2007-01-05,922.364
2007-01-08,920.026
2007-01-09,921.135
2007-01-10,910.295
2007-01-11,920.157
2007-01-12,926.085
2007-01-15,932.048
2007-01-16,927.988
2007-01-17,920.698
2007-01-18,920.094
2007-01-19,929.343
2007-01-22,927.475
2007-01-23,935.525
2007-01-24,940.052
2007-01-25,938.53
2007-01-26,926.318
2007-01-29,929.104
2007-01-30,932.125
2007-01-31,930.6
2007-02-01,938.014
2007-02-02,937.117
2007-02-05,937.027
2007-02-06,937.163
2007-02-07,945.708
2007-02-08,939.07
2007-02-09,941.402
2007-02-12,933.082
2007-02-13,941.021
2007-02-14,954.17
2007-02-15,954.517
2007-02-16,953.267
2007-02-19,956.101
2007-02-20,948.976
2007-02-21,939.64
2007-02-22,941.592
2007-02-23,945.85
2007-02-26,953.432
2007-02-27,933.591
2007-02-28,919.347
2007-03-01,906.209
2007-03-02,903.691
2007-03-05,890.036
2007-03-06,895.601
2007-03-07,896.874
2007-03-08,906.023
2007-03-09,903.661
2007-03-12,903.734
2007-03-13,897.24
2007-03-14,877.907
2007-03-15,892.9
2007-03-16,895.916
2007-03-19,908.865
2007-03-20,908.046
2007-03-21,913.69
2007-03-22,937.001
2007-03-23,938.954
2007-03-26,930.57
2007-03-27,930.984
2007-03-28,929.588
2007-03-29,939.516
2007-03-30,938.172
2007-04-02,950.613
2007-04-03,959.487
2007-04-04,959.757
2007-04-05,965.49
2007-04-06,965.49
2007-04-09,960.46
2007-04-10,974.954
2007-04-11,972.534
2007-04-12,974.492
2007-04-13,981.713
2007-04-16,992.924
2007-04-17,996.016
2007-04-18,992.733
2007-04-19,986.771
2007-04-20,999.265
2007-04-23,997.478
2007-04-24,997.768
2007-04-25,1011.626
2007-04-26,1011.084
2007-04-27,1009.96
2007-04-30,1011.844
2007-05-01,1008.063
2007-05-02,1010.325
2007-05-03,1005.125
2007-05-04,1012.381
2007-05-07,1015.116
2007-05-08,1001.388
2007-05-09,1008.284
2007-05-10,995.385
2007-05-11,1001.046
2007-05-14,1003.331
2007-05-15,1018.361
2007-05-16,1011.947
2007-05-17,1009.502
2007-05-18,1017.829
2007-05-21,1011.188
2007-05-22,1007.337
2007-05-23,1015.564
2007-05-24,996.521
2007-05-25,999.498
2007-05-28,1003.189
2007-05-29,999.887
2007-05-30,996.467
2007-05-31,1000.0
2007-06-01,996.46
2007-06-04,994.891
2007-06-05,1002.127
2007-06-06,986.34
2007-06-07,976.264
2007-06-08,964.02
2007-06-11,964.478
2007-06-12,959.14
2007-06-13,965.058
2007-06-14,982.006
2007-06-15,997.593
2007-06-18,995.158
2007-06-19,999.971
2007-06-20,999.152
2007-06-21,989.765
2007-06-22,985.341
2007-06-25,985.993
2007-06-26,975.461
2007-06-27,968.508
2007-06-28,976.869
2007-06-29,985.283
2007-07-02,996.46
2007-07-03,1004.263
2007-07-04,1006.415
2007-07-05,996.171
2007-07-06,1003.865
2007-07-09,1010.607
2007-07-10,1006.018
2007-07-11,1003.451
2007-07-12,1011.132
2007-07-13,1015.997
2007-07-16,1018.011
2007-07-17,1013.378
2007-07-18,1006.912
2007-07-19,1017.466
2007-07-20,1002.489
2007-07-23,1008.209
2007-07-24,989.509
2007-07-25,971.198
2007-07-26,952.038
2007-07-27,944.479
2007-07-30,945.333
2007-07-31,962.106
2007-08-01,941.547
2007-08-02,949.255
2007-08-03,947.435
2007-08-06,943.276
2007-08-07,959.554
2007-08-08,981.346
2007-08-09,958.125
2007-08-10,929.93
2007-08-13,940.477
2007-08-14,928.815
2007-08-15,921.835
2007-08-16,888.537
2007-08-17,915.154
2007-08-20,916.989
2007-08-21,919.002
2007-08-22,936.0
2007-08-23,943.98
2007-08-24,954.497
2007-08-27,954.403
2007-08-28,935.125
2007-08-29,943.526
2007-08-30,950.216
2007-08-31,958.408
2007-09-03,958.984
2007-09-04,957.792
2007-09-05,938.958
2007-09-06,945.033
2007-09-07,927.814
2007-09-10,928.66
2007-09-11,942.924
2007-09-12,951.143
2007-09-13,961.84
2007-09-14,954.08
2007-09-17,945.17
2007-09-18,962.256
2007-09-19,990.072
2007-09-20,991.63
2007-09-21,991.456
2007-09-24,993.135
2007-09-25,988.131
2007-09-26,997.134
2007-09-27,997.916
2007-09-28,998.718
2007-10-01,1013.563
2007-10-02,1006.744
2007-10-03,1004.615
2007-10-04,1007.78
2007-10-05,1013.893
2007-10-08,1004.856
2007-10-09,1015.696
2007-10-10,1016.831
2007-10-11,1025.706
2007-10-12,1024.451
2007-10-15,1013.947
2007-10-16,1006.293
2007-10-17,1003.546
2007-10-18,1001.895
2007-10-19,1000.199
2007-10-22,980.057
2007-10-23,990.473
2007-10-24,985.393
2007-10-25,1002.939
2007-10-26,1016.219
2007-10-29,1020.463
2007-10-30,1022.051
2007-10-31,1034.421
2007-11-01,1011.477
2007-11-02,1014.635
2007-11-05,1008.206
2007-11-06,1013.777
2007-11-07,1019.399
2007-11-08,1002.111
2007-11-09,983.485
2007-11-12,982.058
2007-11-13,992.13
2007-11-14,1001.973
2007-11-15,994.41
2007-11-16,998.591
2007-11-19,981.229
2007-11-20,999.287
2007-11-21,988.848
2007-11-22,991.516
2007-11-23,1004.193
2007-11-26,998.868
2007-11-27,998.614
2007-11-28,1011.341
2007-11-29,1015.185
2007-11-30,1018.766
2007-12-03,1012.726
2007-12-04,1012.234
2007-12-05,1022.749
2007-12-06,1021.418
2007-12-07,1028.89
2007-12-10,1036.552
2007-12-11,1031.321
2007-12-12,1030.738
2007-12-13,1009.198
2007-12-14,999.002
2007-12-17,979.674
2007-12-18,981.442
2007-12-19,973.734
2007-12-20,967.82
2007-12-21,976.766
2007-12-24,978.941
2007-12-25,978.941
2007-12-26,985.67
2007-12-27,995.562
2007-12-28,1010.174
2007-12-31,1004.404
2008-01-01,1004.404
2008-01-02,999.033
2008-01-03,1001.155
2008-01-04,990.185
2008-01-07,992.9
2008-01-08,991.642
2008-01-09,982.64
2008-01-10,986.493
2008-01-11,992.413
2008-01-14,1001.496
2008-01-15,977.811
2008-01-16,965.669
2008-01-17,953.872
2008-01-18,939.4
2008-01-21,880.133
2008-01-22,897.265
2008-01-23,856.036
2008-01-24,899.579
2008-01-25,896.614
2008-01-28,904.035
2008-01-29,909.547
2008-01-30,903.963
2008-01-31,904.381
2008-02-01,913.739
2008-02-04,916.946
2008-02-05,876.86
2008-02-06,883.405
2008-02-07,858.63
2008-02-08,853.831
2008-02-11,846.64
2008-02-12,879.404
2008-02-13,884.3
2008-02-14,890.508
2008-02-15,878.692
2008-02-18,887.235
2008-02-19,896.349
2008-02-20,881.228
2008-02-21,889.545
2008-02-22,878.274
2008-02-25,891.535
2008-02-26,907.317
2008-02-27,922.836
2008-02-28,915.35
2008-02-29,901.922
2008-03-03,891.677
2008-03-04,878.838
2008-03-05,903.202
2008-03-06,891.367
2008-03-07,872.212
2008-03-10,863.219
2008-03-11,879.742
2008-03-12,888.539
2008-03-13,879.241
2008-03-14,871.944
2008-03-17,850.711
2008-03-18,876.737
2008-03-19,852.428
2008-03-20,825.506
2008-03-21,825.506
2008-03-24,824.328
2008-03-25,865.681
2008-03-26,870.307
2008-03-27,882.148
2008-03-28,881.321
2008-03-31,883.682
2008-04-01,895.415
2008-04-02,913.653
2008-04-03,915.317
2008-04-04,929.635
2008-04-07,935.278
2008-04-08,937.065
2008-04-09,940.975
2008-04-10,939.296
2008-04-11,931.121
2008-04-14,920.213
2008-04-15,918.514
2008-04-16,942.075
2008-04-17,937.074
2008-04-18,947.28
2008-04-21,955.734
2008-04-22,955.202
2008-04-23,946.592
2008-04-24,941.615
2008-04-25,952.059
2008-04-28,949.066
2008-04-29,943.643
2008-04-30,944.404
2008-05-01,937.216
2008-05-02,949.629
2008-05-05,953.624
2008-05-06,951.169
2008-05-07,948.04
2008-05-08,936.23
2008-05-09,928.082
2008-05-12,932.269
2008-05-13,932.571
2008-05-14,945.049
2008-05-15,946.756
2008-05-16,956.586
2008-05-19,955.218
2008-05-20,948.766
2008-05-21,957.296
2008-05-22,960.455
2008-05-23,952.084
2008-05-26,949.771
2008-05-27,945.69
2008-05-28,939.162
2008-05-29,933.523
2008-05-30,946.498
2008-06-02,932.313
2008-06-03,928.817
2008-06-04,918.791
2008-06-05,925.092
2008-06-06,913.676
2008-06-09,914.046
2008-06-10,887.912
2008-06-11,873.001
2008-06-12,870.185
2008-06-13,867.84
2008-06-16,870.255
2008-06-17,876.78
2008-06-18,863.531
2008-06-19,856.539
2008-06-20,849.787
2008-06-23,843.267
2008-06-24,845.119
2008-06-25,856.479
2008-06-26,847.445
2008-06-27,840.804
2008-06-30,846.036
2008-07-01,831.204
2008-07-02,843.15
2008-07-03,838.954
2008-07-04,821.745
2008-07-07,829.619
2008-07-08,814.66
2008-07-09,829.497
2008-07-10,822.765
2008-07-11,806.697
2008-07-14,806.726
2008-07-15,789.667
2008-07-16,783.86
2008-07-17,800.348
2008-07-18,810.548
2008-07-21,813.7
2008-07-22,814.457
2008-07-23,823.744
2008-07-24,818.672
2008-07-25,819.14
2008-07-28,814.155
2008-07-29,802.407
2008-07-30,802.892
2008-07-31,802.677
2008-08-01,794.719
2008-08-04,787.407
2008-08-05,806.26
2008-08-06,809.449
2008-08-07,811.528
2008-08-08,789.965
2008-08-11,802.869
2008-08-12,792.699
2008-08-13,774.352
2008-08-14,776.339
2008-08-15,765.5
2008-08-18,768.38
2008-08-19,752.221
2008-08-20,750.677
2008-08-21,747.461
2008-08-22,752.222
2008-08-25,744.911
2008-08-26,739.371
2008-08-27,741.622
2008-08-28,759.888
2008-08-29,765.119
2008-09-01,756.954
2008-09-02,763.215
2008-09-03,755.462
2008-09-04,731.482
2008-09-05,708.218
2008-09-08,727.959
2008-09-09,720.087
2008-09-10,710.699
2008-09-11,701.361
2008-09-12,725.959
2008-09-15,698.901
2008-09-16,674.46
2008-09-17,663.112
2008-09-18,663.16
2008-09-19,725.833
2008-09-22,727.61
2008-09-23,724.745
2008-09-24,719.302
2008-09-25,737.612
2008-09-26,724.411
2008-09-29,679.889
2008-09-30,650.993
2008-10-01,654.127
2008-10-02,633.716
2008-10-03,651.416
2008-10-06,583.165
2008-10-07,584.958
2008-10-08,549.113
2008-10-09,538.788
2008-10-10,493.053
2008-10-13,555.377
2008-10-14,580.105
2008-10-15,545.378
2008-10-16,499.831
2008-10-17,528.341
2008-10-20,536.22
2008-10-21,524.217
2008-10-22,493.165
2008-10-23,494.137
2008-10-24,459.763
2008-10-27,431.506
2008-10-28,419.465
2008-10-29,479.829
2008-10-30,488.145
2008-10-31,496.712
2008-11-03,502.627
2008-11-04,547.906
2008-11-05,543.053
2008-11-06,503.842
2008-11-07,511.84
2008-11-10,516.917
2008-11-11,473.095
2008-11-12,460.667
2008-11-13,468.181
2008-11-14,484.582
2008-11-17,463.238
2008-11-18,465.312
2008-11-19,453.15
2008-11-20,437.678
2008-11-21,423.056
2008-11-24,471.564
2008-11-25,474.792
2008-11-26,473.51
2008-11-27,478.75
2008-11-28,467.255
2008-12-01,433.388
2008-12-02,446.72
2008-12-03,445.354
2008-12-04,441.808
2008-12-05,414.229
2008-12-08,459.493
2008-12-09,465.369
2008-12-10,473.847
2008-12-11,479.662
2008-12-12,472.415
2008-12-15,480.651
2008-12-16,491.045
2008-12-17,514.445
2008-12-18,524.187
2008-12-19,504.712
2008-12-22,492.347
2008-12-23,490.897
2008-12-24,492.464
2008-12-25,492.464
2008-12-26,494.841
2008-12-29,502.373
2008-12-30,507.919
2008-12-31,499.157
2009-01-01,499.157
2009-01-02,515.066
2009-01-05,512.16
2009-01-06,513.203
2009-01-07,518.836
2009-01-08,523.737
2009-01-09,502.097
2009-01-12,491.075
2009-01-13,473.74
2009-01-14,455.418
2009-01-15,443.447
2009-01-16,458.915
2009-01-19,447.785
2009-01-20,432.192
2009-01-21,422.188
2009-01-22,418.913
2009-01-23,412.784
2009-01-26,437.027
2009-01-27,436.177
2009-01-28,451.611
2009-01-29,440.942
2009-01-30,426.526
2009-02-02,416.818
2009-02-03,427.346
2009-02-04,433.53
2009-02-05,431.796
2009-02-06,442.559
2009-02-09,455.699
2009-02-10,443.473
2009-02-11,434.091
2009-02-12,419.591
2009-02-13,427.798
2009-02-16,416.919
2009-02-17,393.976
2009-02-18,389.743
2009-02-19,392.966
2009-02-20,366.694
2009-02-23,367.375
2009-02-24,369.033
2009-02-25,362.487
2009-02-26,375.453
2009-02-27,365.846
2009-03-02,338.844
2009-03-03,328.331
2009-03-04,335.837
2009-03-05,314.683
2009-03-06,300.973
2009-03-09,295.635
2009-03-10,320.339
2009-03-11,321.952
2009-03-12,331.699
2009-03-13,332.465
2009-03-16,342.392
2009-03-17,339.088
2009-03-18,351.819
2009-03-19,376.767
2009-03-20,377.992
2009-03-23,399.124
2009-03-24,397.978
2009-03-25,410.012
2009-03-26,415.646
2009-03-27,403.387
2009-03-30,373.184
2009-03-31,391.492
2009-04-01,394.198
2009-04-02,420.773
2009-04-03,419.846
2009-04-06,414.091
2009-04-07,406.881
2009-04-08,413.711
2009-04-09,422.363
2009-04-10,422.363
2009-04-13,425.945
2009-04-14,432.73
2009-04-15,428.958
2009-04-16,437.313
2009-04-17,440.508
2009-04-20,418.778
2009-04-21,418.831
2009-04-22,430.03
2009-04-23,432.69
2009-04-24,452.701
2009-04-27,452.144
2009-04-28,444.31
2009-04-29,459.973
2009-04-30,466.318
2009-05-01,466.388
2009-05-04,484.336
2009-05-05,480.779
2009-05-06,488.575
2009-05-07,486.443
2009-05-08,506.774
2009-05-11,504.645
2009-05-12,510.802
2009-05-13,487.293
2009-05-14,482.367
2009-05-15,489.433
2009-05-18,504.439
2009-05-19,512.972
2009-05-20,529.473
2009-05-21,512.351
2009-05-22,523.947
2009-05-25,523.566
2009-05-26,532.924
2009-05-27,530.311
2009-05-28,527.879
2009-05-29,528.937
2009-06-01,545.401
2009-06-02,550.557
2009-06-03,535.329
2009-06-04,536.464
2009-06-05,531.358
2009-06-08,518.469
2009-06-09,528.348
2009-06-10,534.391
2009-06-11,545.573
2009-06-12,536.813
2009-06-15,515.267
2009-06-16,512.842
2009-06-17,498.392
2009-06-18,507.076
2009-06-19,510.638
2009-06-22,491.158
2009-06-23,493.355
2009-06-24,509.566
2009-06-25,501.714
2009-06-26,505.084
2009-06-29,511.343
2009-06-30,508.695
2009-07-01,523.513
2009-07-02,506.26
2009-07-03,505.413
2009-07-06,491.815
2009-07-07,487.603
2009-07-08,474.778
2009-07-09,483.448
2009-07-10,473.695
2009-07-13,483.734
2009-07-14,489.659
2009-07-15,512.61
2009-07-16,517.14
2009-07-17,518.106
2009-07-20,528.473
2009-07-21,537.816
2009-07-22,539.53
2009-07-23,549.593
2009-07-24,544.735
2009-07-27,551.984
2009-07-28,540.287
2009-07-29,542.557
2009-07-30,557.635
2009-07-31,552.666
2009-08-03,570.969
2009-08-04,571.325
2009-08-05,570.125
2009-08-06,572.986
2009-08-07,573.957
2009-08-10,576.242
2009-08-11,566.62
2009-08-12,576.775
2009-08-13,587.372
2009-08-14,577.338
2009-08-17,555.107
2009-08-18,563.955
2009-08-19,566.384
2009-08-20,574.019
2009-08-21,590.33
2009-08-24,602.939
2009-08-25,606.692
2009-08-26,603.165
2009-08-27,600.609
2009-08-28,611.116
2009-08-31,603.893
2009-09-01,589.257
2009-09-02,583.175
2009-09-03,588.915
2009-09-04,594.871
2009-09-07,607.453
2009-09-08,614.902
2009-09-09,625.384
2009-09-10,625.614
2009-09-11,633.223
2009-09-14,634.266
2009-09-15,635.14
2009-09-16,648.59
2009-09-17,654.601
2009-09-18,651.006
2009-09-21,638.317
2009-09-22,643.73
2009-09-23,647.791
2009-09-24,637.236
2009-09-25,641.902
2009-09-28,648.349
2009-09-29,647.254
2009-09-30,648.052
2009-10-01,633.909
2009-10-02,625.12
2009-10-05,630.56
2009-10-06,653.507
2009-10-07,649.05
2009-10-08,658.754
2009-10-09,660.694
2009-10-12,672.663
2009-10-13,667.373
2009-10-14,682.748
2009-10-15,684.5
2009-10-16,677.062
2009-10-19,688.91
2009-10-20,683.09
2009-10-21,685.155
2009-10-22,675.804
2009-10-23,664.783
2009-10-26,649.657
2009-10-27,641.045
2009-10-28,624.343
2009-10-29,638.128
2009-10-30,615.293
2009-11-02,626.361
2009-11-03,610.3
2009-11-04,628.905
2009-11-05,637.311
2009-11-06,634.617
2009-11-09,655.686
2009-11-10,652.43
2009-11-11,659.589
2009-11-12,652.916
2009-11-13,655.07
2009-11-16,668.937
2009-11-17,656.021
2009-11-18,659.673
2009-11-19,640.931
2009-11-20,631.665
2009-11-23,651.074
2009-11-24,642.054
2009-11-25,647.715
2009-11-26,621.647
2009-11-27,628.724
2009-11-30,622.486
2009-12-01,643.224
2009-12-02,642.98
2009-12-03,643.89
2009-12-04,644.397
2009-12-07,637.779
2009-12-08,622.841
2009-12-09,618.388
2009-12-10,621.508
2009-12-11,618.075
2009-12-14,625.962
2009-12-15,620.906
2009-12-16,629.224
2009-12-17,613.958
2009-12-18,605.544
2009-12-21,614.81
2009-12-22,617.584
2009-12-23,625.34
2009-12-24,626.409
2009-12-25,626.409
2009-12-28,632.978
2009-12-29,635.731
2009-12-30,627.56
2009-12-31,629.6
2010-01-01,629.6
2010-01-04,641.059
2010-01-05,640.972
2010-01-06,641.775
2010-01-07,641.537
2010-01-08,643.958
2010-01-11,654.017
2010-01-12,647.285
2010-01-13,647.378
2010-01-14,650.245
2010-01-15,636.686
2010-01-18,638.81
2010-01-19,639.089
2010-01-20,615.813
2010-01-21,606.857
2010-01-22,602.422
2010-01-25,596.974
2010-01-26,593.695
2010-01-27,582.081
2010-01-28,567.72
2010-01-29,574.954
2010-02-01,576.912
2010-02-02,591.033
2010-02-03,582.218
2010-02-04,556.493
2010-02-05,536.942
2010-02-08,542.283
2010-02-09,541.369
2010-02-10,550.733
2010-02-11,543.286
2010-02-12,543.162
2010-02-15,545.039
2010-02-16,553.669
2010-02-17,560.21
2010-02-18,560.444
2010-02-19,557.409
2010-02-22,558.462
2010-02-23,544.737
2010-02-24,549.308
2010-02-25,531.725
2010-02-26,541.888
2010-03-01,541.361
2010-03-02,547.344
2010-03-03,561.125
2010-03-04,559.296
2010-03-05,570.496
2010-03-08,576.089
2010-03-09,572.412
2010-03-10,583.265
2010-03-11,581.315
2010-03-12,584.653
2010-03-15,575.148
2010-03-16,586.069
2010-03-17,592.425
2010-03-18,582.951
2010-03-19,577.039
2010-03-22,575.253
2010-03-23,579.336
2010-03-24,570.672
2010-03-25,575.831
2010-03-26,578.931
2010-03-29,582.833
2010-03-30,578.868
2010-03-31,580.096
2010-04-01,589.609
2010-04-02,589.609
2010-04-05,588.258
2010-04-06,586.298
2010-04-07,578.736
2010-04-08,571.542
2010-04-09,582.641
2010-04-12,595.421
2010-04-13,591.235
2010-04-14,600.601
2010-04-15,599.816
2010-04-16,583.793
2010-04-19,577.236
2010-04-20,589.091
2010-04-21,580.277
2010-04-22,566.031
2010-04-23,571.886
2010-04-26,571.634
2010-04-27,552.678
2010-04-28,534.594
2010-04-29,540.716
2010-04-30,539.597
2010-05-03,535.829
2010-05-04,505.721
2010-05-05,494.304
2010-05-06,466.541
2010-05-07,449.351
2010-05-10,508.282
2010-05-11,501.156
2010-05-12,504.045
2010-05-13,496.184
2010-05-14,464.777
2010-05-17,462.926
2010-05-18,476.094
2010-05-19,457.943
2010-05-20,450.395
2010-05-21,463.829
2010-05-24,452.633
2010-05-25,432.332
2010-05-26,440.425
2010-05-27,462.918
2010-05-28,461.24
2010-05-31,459.663
2010-06-01,454.914
2010-06-02,449.004
2010-06-03,456.945
2010-06-04,432.925
2010-06-07,426.901
2010-06-08,425.673
2010-06-09,437.56
2010-06-10,449.664
2010-06-11,455.673
2010-06-14,475.399
2010-06-15,486.065
2010-06-16,487.091
2010-06-17,488.755
2010-06-18,493.509
2010-06-21,497.282
2010-06-22,488.877
2010-06-23,481.288
2010-06-24,474.56
2010-06-25,473.626
2010-06-28,478.909
2010-06-29,451.942
2010-06-30,456.075
2010-07-01,454.397
2010-07-02,463.737
2010-07-05,454.96
2010-07-06,471.302
2010-07-07,486.237
2010-07-08,493.71
2010-07-09,498.445
2010-07-12,497.558
2010-07-13,509.062
2010-07-14,510.108
2010-07-15,508.768
2010-07-16,502.341
2010-07-19,502.615
2010-07-20,495.796
2010-07-21,496.758
2010-07-22,514.432
2010-07-23,508.795
2010-07-26,519.179
2010-07-27,530.196
2010-07-28,529.922
2010-07-29,533.144
2010-07-30,529.356
2010-08-02,549.883
2010-08-03,551.094
2010-08-04,547.659
2010-08-05,543.311
2010-08-06,543.847
2010-08-09,548.648
2010-08-10,540.821
2010-08-11,516.641
2010-08-12,513.772
2010-08-13,509.257
2010-08-16,511.052
2010-08-17,518.283
2010-08-18,513.902
2010-08-19,503.688
2010-08-20,491.032
2010-08-23,493.498
2010-08-24,486.732
2010-08-25,478.984
2010-08-26,490.545
2010-08-27,492.479
2010-08-30,488.389
2010-08-31,490.586
2010-09-01,509.903
2010-09-02,511.094
2010-09-03,519.274
2010-09-06,519.934
2010-09-07,507.513
2010-09-08,513.102
2010-09-09,518.913
2010-09-10,517.699
2010-09-13,526.761
2010-09-14,531.131
