Date,EM (EMERGING MARKETS) LARGE GROWTH Large Cap
2010-08-09,1010.245
2010-08-10,997.148
2010-08-11,977.534
2010-08-12,970.732
2010-08-13,975.56
2010-08-16,981.439
2010-08-17,990.548
2010-08-18,991.266
2010-08-19,993.163
2010-08-20,986.144
2010-08-23,984.178
2010-08-24,970.253
2010-08-25,959.44
2010-08-26,963.102
2010-08-27,966.204
2010-08-30,969.024
2010-08-31,966.629
2010-09-01,985.206
2010-09-02,990.858
2010-09-03,998.194
2010-09-06,1006.034
2010-09-07,1000.409
2010-09-08,1000.481
2010-09-09,1004.203
2010-09-10,1008.181
2010-09-13,1030.289
2010-09-14,1033.494
2010-09-15,1035.543
2010-09-16,1028.76
2010-09-17,1033.876
2010-09-20,1042.318
2010-09-21,1043.374
2010-09-22,1047.592
2010-09-23,1046.825
2010-09-24,1052.866
2010-09-27,1059.266
2010-09-28,1060.941
2010-09-29,1070.712
2010-09-30,1077.248
2010-10-01,1088.071
2010-10-04,1091.797
2010-10-05,1097.395
2010-10-06,1107.379
2010-10-07,1103.253
2010-10-08,1102.915
2010-10-11,1110.589
2010-10-12,1102.285
2010-10-13,1122.927
2010-10-14,1131.26
2010-10-15,1125.032
2010-10-18,1117.836
2010-10-19,1101.574
2010-10-20,1107.408
2010-10-21,1115.64
2010-10-22,1113.607
2010-10-25,1123.273
2010-10-26,1121.721
2010-10-27,1102.112
2010-10-28,1107.141
2010-10-29,1110.716
2010-11-01,1126.577
2010-11-02,1130.385
2010-11-03,1137.517
2010-11-04,1157.03
2010-11-05,1162.3
2010-11-08,1159.01
2010-11-09,1160.49
2010-11-10,1154.066
2010-11-11,1144.21
2010-11-12,1127.947
2010-11-15,1122.848
2010-11-16,1106.454
2010-11-17,1099.244
2010-11-18,1118.402
2010-11-19,1120.133
2010-11-22,1124.734
2010-11-23,1100.447
2010-11-24,1107.15
2010-11-25,1109.711
2010-11-26,1090.272
2010-11-29,1090.781
2010-11-30,1084.655
2010-12-01,1107.019
2010-12-02,1124.372
2010-12-03,1132.586
2010-12-06,1138.731
2010-12-07,1144.265
2010-12-08,1128.924
2010-12-09,1130.19
2010-12-10,1127.423
2010-12-13,1133.084
2010-12-14,1141.235
2010-12-15,1134.09
2010-12-16,1125.768
2010-12-17,1128.307
2010-12-20,1123.915
2010-12-21,1136.872
2010-12-22,1140.336
2010-12-23,1141.851
2010-12-24,1141.107
2010-12-27,1138.038
2010-12-28,1138.889
2010-12-29,1150.762
2010-12-30,1159.419
2010-12-31,1164.385
2011-01-03,1176.76
2011-01-04,1178.722
2011-01-05,1174.084
2011-01-06,1168.591
2011-01-07,1160.078
2011-01-10,1147.98
2011-01-11,1154.224
2011-01-12,1174.071
2011-01-13,1173.517
2011-01-14,1170.966
2011-01-17,1167.858
2011-01-18,1172.175
2011-01-19,1173.193
2011-01-20,1154.498
2011-01-21,1146.615
2011-01-24,1148.028
2011-01-25,1146.955
2011-01-26,1156.289
2011-01-27,1154.98
2011-01-28,1137.873
2011-01-31,1128.849
2011-02-01,1139.754
2011-02-02,1143.438
2011-02-03,1140.994
2011-02-04,1137.524
2011-02-07,1135.293
2011-02-08,1132.933
2011-02-09,1113.957
2011-02-10,1092.598
2011-02-11,1096.678
2011-02-14,1113.627
2011-02-15,1112.644
2011-02-16,1116.119
2011-02-17,1122.471
2011-02-18,1133.302
2011-02-21,1131.916
2011-02-22,1111.497
2011-02-23,1104.209
2011-02-24,1093.694
2011-02-25,1106.257
2011-02-28,1115.3
2011-03-01,1120.72
2011-03-02,1122.612
2011-03-03,1138.371
2011-03-04,1150.096
2011-03-07,1143.004
2011-03-08,1147.107
2011-03-09,1147.537
2011-03-10,1126.203
2011-03-11,1118.089
2011-03-14,1126.991
2011-03-15,1101.162
2011-03-16,1104.865
2011-03-17,1097.961
2011-03-18,1104.884
2011-03-21,1117.357
2011-03-22,1128.768
2011-03-23,1131.187
2011-03-24,1144.568
2011-03-25,1155.104
2011-03-28,1149.749
2011-03-29,1154.091
2011-03-30,1170.825
2011-03-31,1182.629
2011-04-01,1196.676
2011-04-04,1204.512
2011-04-05,1207.079
2011-04-06,1217.515
2011-04-07,1217.824
2011-04-08,1220.48
2011-04-11,1214.93
2011-04-12,1191.672
2011-04-13,1202.657
2011-04-14,1202.562
2011-04-15,1200.233
2011-04-18,1181.761
2011-04-19,1185.375
2011-04-20,1216.01
2011-04-21,1229.518
2011-04-22,1228.437
2011-04-25,1227.426
2011-04-26,1226.748
2011-04-27,1225.327
2011-04-28,1224.51
2011-04-29,1227.337
2011-05-02,1231.061
2011-05-03,1208.041
2011-05-04,1190.463
2011-05-05,1184.345
2011-05-06,1185.671
2011-05-09,1184.215
2011-05-10,1187.831
2011-05-11,1187.098
2011-05-12,1169.986
2011-05-13,1168.348
2011-05-16,1160.483
2011-05-17,1156.962
2011-05-18,1167.868
2011-05-19,1166.988
2011-05-20,1167.137
2011-05-23,1139.507
2011-05-24,1150.276
2011-05-25,1142.681
2011-05-26,1160.579
2011-05-27,1173.742
2011-05-30,1174.221
2011-05-31,1195.976
2011-06-01,1195.163
2011-06-02,1187.638
2011-06-03,1184.224
2011-06-06,1178.501
2011-06-07,1182.098
2011-06-08,1173.513
2011-06-09,1171.65
2011-06-10,1156.757
2011-06-13,1151.517
2011-06-14,1162.667
2011-06-15,1155.798
2011-06-16,1133.203
2011-06-17,1126.984
2011-06-20,1122.228
2011-06-21,1137.516
2011-06-22,1142.533
2011-06-23,1131.548
2011-06-24,1140.928
2011-06-27,1137.706
2011-06-28,1147.83
2011-06-29,1161.561
2011-06-30,1175.988
2011-07-01,1189.016
2011-07-04,1204.096
2011-07-05,1200.778
2011-07-06,1197.777
2011-07-07,1204.841
2011-07-08,1200.404
2011-07-11,1178.486
2011-07-12,1155.392
2011-07-13,1174.182
2011-07-14,1172.828
2011-07-15,1173.538
2011-07-18,1160.787
2011-07-19,1168.15
2011-07-20,1174.476
2011-07-21,1178.361
2011-07-22,1188.803
2011-07-25,1181.688
2011-07-26,1189.49
2011-07-27,1182.901
2011-07-28,1180.193
2011-07-29,1171.988
2011-08-01,1183.127
2011-08-02,1160.82
2011-08-03,1136.127
2011-08-04,1101.951
2011-08-05,1068.691
2011-08-08,1014.009
2011-08-09,998.153
2011-08-10,1008.85
2011-08-11,1018.32
2011-08-12,1017.846
2011-08-15,1042.558
2011-08-16,1047.662
2011-08-17,1054.686
2011-08-18,1020.655
2011-08-19,991.045
2011-08-22,984.697
2011-08-23,1007.263
2011-08-24,999.397
2011-08-25,994.088
2011-08-26,999.738
2011-08-29,1028.236
2011-08-30,1039.295
2011-08-31,1061.524
2011-09-01,1066.582
2011-09-02,1048.833
2011-09-05,1013.075
2011-09-06,1011.53
2011-09-07,1034.681
2011-09-08,1037.951
2011-09-09,1017.095
2011-09-12,992.35
2011-09-13,987.003
2011-09-14,975.688
2011-09-15,988.586
2011-09-16,1002.443
2011-09-19,974.497
2011-09-20,977.687
2011-09-21,965.277
2011-09-22,902.838
2011-09-23,883.865
2011-09-26,871.127
2011-09-27,916.495
2011-09-28,915.188
2011-09-29,918.167
2011-09-30,902.312
2011-10-03,871.785
2011-10-04,847.498
2011-10-05,853.989
2011-10-06,885.556
2011-10-07,909.341
2011-10-10,925.787
2011-10-11,937.613
2011-10-12,954.21
2011-10-13,961.93
2011-10-14,967.708
2011-10-17,974.246
2011-10-18,956.519
2011-10-19,962.399
2011-10-20,934.121
2011-10-21,947.826
2011-10-24,981.344
2011-10-25,987.356
2011-10-26,994.598
2011-10-27,1030.851
2011-10-28,1046.387
2011-10-31,1029.048
2011-11-01,999.381
2011-11-02,1009.598
2011-11-03,1007.354
2011-11-04,1024.068
2011-11-07,1024.759
2011-11-08,1025.213
2011-11-09,1014.144
2011-11-10,987.643
2011-11-11,1004.788
2011-11-14,1012.869
2011-11-15,1004.953
2011-11-16,993.226
2011-11-17,983.873
2011-11-18,964.998
2011-11-21,937.995
2011-11-22,939.809
2011-11-23,914.066
2011-11-24,918.303
2011-11-25,905.492
2011-11-28,932.037
2011-11-29,940.702
2011-11-30,960.096
2011-12-01,992.325
2011-12-02,991.885
2011-12-05,997.103
2011-12-06,984.677
2011-12-07,990.266
2011-12-08,979.866
2011-12-09,965.272
2011-12-12,956.861
2011-12-13,948.657
2011-12-14,935.487
2011-12-15,927.242
2011-12-16,937.144
2011-12-19,922.61
2011-12-20,934.861
2011-12-21,950.398
2011-12-22,952.284
2011-12-23,960.439
2011-12-26,961.036
2011-12-27,957.979
2011-12-28,946.964
2011-12-29,947.547
2011-12-30,950.068
2012-01-02,951.477
2012-01-03,974.219
2012-01-04,970.184
2012-01-05,961.854
2012-01-06,956.717
2012-01-09,960.175
2012-01-10,978.368
2012-01-11,977.078
2012-01-12,979.61
2012-01-13,978.585
2012-01-16,976.232
2012-01-17,996.416
2012-01-18,1004.784
2012-01-19,1014.875
2012-01-20,1017.721
2012-01-23,1021.682
2012-01-24,1018.766
2012-01-25,1021.431
2012-01-26,1037.57
2012-01-27,1037.119
2012-01-30,1026.002
2012-01-31,1038.426
2012-02-01,1047.181
2012-02-02,1060.125
2012-02-03,1063.972
2012-02-06,1061.872
2012-02-07,1063.458
2012-02-08,1073.869
2012-02-09,1074.615
2012-02-10,1056.034
2012-02-13,1068.353
2012-02-14,1063.155
2012-02-15,1076.537
2012-02-16,1069.981
2012-02-17,1085.619
2012-02-20,1088.955
2012-02-21,1087.131
2012-02-22,1089.844
2012-02-23,1083.007
2012-02-24,1090.829
2012-02-27,1080.403
2012-02-28,1092.016
2012-02-29,1103.975
2012-03-01,1099.899
2012-03-02,1101.964
2012-03-05,1088.745
2012-03-06,1066.153
2012-03-07,1063.457
2012-03-08,1079.105
2012-03-09,1088.3
2012-03-12,1077.736
2012-03-13,1093.345
2012-03-14,1094.808
2012-03-15,1094.834
2012-03-16,1092.109
2012-03-19,1093.103
2012-03-20,1081.762
2012-03-21,1080.824
2012-03-22,1075.799
2012-03-23,1077.077
2012-03-26,1081.273
2012-03-27,1094.952
2012-03-28,1084.266
2012-03-29,1072.879
2012-03-30,1079.541
2012-04-02,1087.344
2012-04-03,1098.366
2012-04-04,1079.428
2012-04-05,1082.348
2012-04-06,1082.392
2012-04-09,1072.429
2012-04-10,1060.303
2012-04-11,1061.685
2012-04-12,1067.366
2012-04-13,1067.724
2012-04-16,1061.893
2012-04-17,1061.861
2012-04-18,1067.849
2012-04-19,1070.846
2012-04-20,1068.348
2012-04-23,1053.674
2012-04-24,1058.962
2012-04-25,1059.804
2012-04-26,1067.532
2012-04-27,1073.412
2012-04-30,1081.901
2012-05-01,1081.432
2012-05-02,1083.767
2012-05-03,1078.038
2012-05-04,1063.429
2012-05-07,1051.241
2012-05-08,1040.422
2012-05-09,1026.148
2012-05-10,1029.884
2012-05-11,1020.886
2012-05-14,1003.885
2012-05-15,1000.294
2012-05-16,973.744
2012-05-17,970.629
2012-05-18,955.045
2012-05-21,963.069
2012-05-22,969.506
2012-05-23,945.601
2012-05-24,953.264
2012-05-25,952.949
2012-05-28,959.953
2012-05-29,971.637
2012-05-30,958.323
2012-05-31,956.395
2012-06-01,942.951
2012-06-04,928.255
2012-06-05,931.591
2012-06-06,951.237
2012-06-07,965.055
2012-06-08,957.14
2012-06-11,970.074
2012-06-12,967.948
2012-06-13,975.313
2012-06-14,969.612
2012-06-15,979.406
2012-06-18,990.499
2012-06-19,999.476
2012-06-20,1003.225
2012-06-21,984.681
2012-06-22,967.631
2012-06-25,953.48
2012-06-26,958.037
2012-06-27,966.817
2012-06-28,961.352
2012-06-29,993.228
2012-07-02,996.197
2012-07-03,1011.909
2012-07-04,1013.799
2012-07-05,1012.024
2012-07-06,1003.37
2012-07-09,991.553
2012-07-10,991.583
2012-07-11,990.375
2012-07-12,970.862
2012-07-13,985.718
2012-07-16,987.949
2012-07-17,995.091
2012-07-18,992.787
2012-07-19,1005.811
2012-07-20,1001.731
2012-07-23,974.662
2012-07-24,972.287
2012-07-25,967.744
2012-07-26,980.003
2012-07-27,1008.33
2012-07-30,1016.565
2012-07-31,1020.475
2012-08-01,1022.783
2012-08-02,1012.181
2012-08-03,1019.595
2012-08-06,1036.502
2012-08-07,1036.019
2012-08-08,1037.824
2012-08-09,1047.498
2012-08-10,1047.582
2012-08-13,1039.351
2012-08-14,1044.923
2012-08-15,1041.129
2012-08-16,1043.299
2012-08-17,1037.97
2012-08-20,1037.549
2012-08-21,1044.552
2012-08-22,1036.775
2012-08-23,1042.687
2012-08-24,1034.444
2012-08-27,1025.785
2012-08-28,1022.261
2012-08-29,1020.079
2012-08-30,1012.442
2012-08-31,1016.012
2012-09-03,1022.917
2012-09-04,1016.066
2012-09-05,1007.306
2012-09-06,1018.975
2012-09-07,1038.603
2012-09-10,1040.029
2012-09-11,1045.169
2012-09-12,1052.213
2012-09-13,1055.07
2012-09-14,1088.634
2012-09-17,1084.778
2012-09-18,1076.996
2012-09-19,1079.745
2012-09-20,1067.463
2012-09-21,1077.115
2012-09-24,1075.881
2012-09-25,1073.244
2012-09-26,1060.257
2012-09-27,1070.29
2012-09-28,1076.052
2012-10-01,1080.036
2012-10-02,1081.794
2012-10-03,1077.693
2012-10-04,1082.651
2012-10-05,1087.596
2012-10-08,1076.282
2012-10-09,1073.556
2012-10-10,1067.792
2012-10-11,1069.18
2012-10-12,1069.854
2012-10-15,1067.828
2012-10-16,1077.851
2012-10-17,1085.249
2012-10-18,1087.43
2012-10-19,1078.449
2012-10-22,1079.844
2012-10-23,1069.812
2012-10-24,1067.877
2012-10-25,1074.027
2012-10-26,1064.547
2012-10-29,1064.496
2012-10-30,1068.904
2012-10-31,1073.262
2012-11-01,1077.604
2012-11-02,1083.539
2012-11-05,1080.908
2012-11-06,1086.512
2012-11-07,1087.348
2012-11-08,1075.96
2012-11-09,1071.781
2012-11-12,1072.602
2012-11-13,1066.783
2012-11-14,1065.351
2012-11-15,1057.717
2012-11-16,1054.202
2012-11-19,1062.506
2012-11-20,1066.42
2012-11-21,1069.901
2012-11-22,1075.83
2012-11-23,1088.379
2012-11-26,1086.071
2012-11-27,1088.283
2012-11-28,1082.87
2012-11-29,1096.241
2012-11-30,1101.063
2012-12-03,1103.328
2012-12-04,1101.997
2012-12-05,1113.943
2012-12-06,1116.998
2012-12-07,1120.775
2012-12-10,1126.563
2012-12-11,1130.989
2012-12-12,1137.145
2012-12-13,1139.786
2012-12-14,1137.135
2012-12-17,1132.779
2012-12-18,1138.594
2012-12-19,1144.956
2012-12-20,1142.017
2012-12-21,1130.41
2012-12-24,1132.144
2012-12-25,1133.976
2012-12-26,1135.717
2012-12-27,1140.414
2012-12-28,1147.204
2012-12-31,1147.402
2013-01-01,1147.96
2013-01-02,1173.727
2013-01-03,1176.369
2013-01-04,1169.932
2013-01-07,1166.987
2013-01-08,1162.734
2013-01-09,1166.744
2013-01-10,1169.942
2013-01-11,1165.245
2013-01-14,1173.74
2013-01-15,1164.125
2013-01-16,1163.06
2013-01-17,1165.084
2013-01-18,1173.795
2013-01-21,1169.117
2013-01-22,1171.12
2013-01-23,1168.892
2013-01-24,1163.955
2013-01-25,1158.424
2013-01-28,1149.12
2013-01-29,1160.199
2013-01-30,1161.021
2013-01-31,1162.697
2013-02-01,1165.459
2013-02-04,1165.901
2013-02-05,1162.927
2013-02-06,1158.637
2013-02-07,1156.505
2013-02-08,1160.609
2013-02-11,1158.739
2013-02-12,1160.093
2013-02-13,1165.267
2013-02-14,1165.38
2013-02-15,1168.435
2013-02-18,1166.269
2013-02-19,1166.208
2013-02-20,1173.53
2013-02-21,1157.326
2013-02-22,1155.621
2013-02-25,1156.654
2013-02-26,1143.571
2013-02-27,1146.929
2013-02-28,1155.458
2013-03-01,1155.608
2013-03-04,1145.066
2013-03-05,1155.161
2013-03-06,1163.374
2013-03-07,1159.226
2013-03-08,1169.762
2013-03-11,1165.421
2013-03-12,1159.274
2013-03-13,1153.492
2013-03-14,1150.545
2013-03-15,1142.601
2013-03-18,1126.848
2013-03-19,1123.439
2013-03-20,1126.134
2013-03-21,1121.837
2013-03-22,1113.273
2013-03-25,1121.347
2013-03-26,1129.929
2013-03-27,1133.15
2013-03-28,1135.114
2013-03-29,1137.59
2013-04-01,1133.806
2013-04-02,1133.693
2013-04-03,1128.437
2013-04-04,1120.148
2013-04-05,1109.842
2013-04-08,1110.842
2013-04-09,1120.326
2013-04-10,1131.008
2013-04-11,1138.344
2013-04-12,1128.076
2013-04-15,1111.271
2013-04-16,1119.011
2013-04-17,1111.099
2013-04-18,1105.936
2013-04-19,1123.169
2013-04-22,1124.595
2013-04-23,1120.331
2013-04-24,1126.468
2013-04-25,1137.056
2013-04-26,1131.972
2013-04-29,1136.23
2013-04-30,1152.936
2013-05-01,1151.479
2013-05-02,1153.675
2013-05-03,1160.547
2013-05-06,1162.862
2013-05-07,1169.563
2013-05-08,1181.695
2013-05-09,1180.554
2013-05-10,1168.922
2013-05-13,1158.923
2013-05-14,1166.908
2013-05-15,1168.436
2013-05-16,1168.435
2013-05-17,1167.66
2013-05-20,1170.549
2013-05-21,1171.311
2013-05-22,1172.509
2013-05-23,1147.872
2013-05-24,1148.844
2013-05-27,1151.569
2013-05-28,1153.02
2013-05-29,1141.562
2013-05-30,1139.682
2013-05-31,1131.619
2013-06-03,1117.525
2013-06-04,1125.147
2013-06-05,1111.031
2013-06-06,1103.705
2013-06-07,1098.311
2013-06-10,1090.848
2013-06-11,1068.454
2013-06-12,1071.157
2013-06-13,1059.294
2013-06-14,1074.587
2013-06-17,1078.151
2013-06-18,1073.314
2013-06-19,1065.946
2013-06-20,1021.419
2013-06-21,1014.76
2013-06-24,995.011
2013-06-25,997.646
2013-06-26,1014.846
2013-06-27,1039.28
2013-06-28,1065.059
2013-07-01,1064.714
2013-07-02,1055.022
2013-07-03,1033.098
2013-07-04,1044.215
2013-07-05,1036.993
2013-07-08,1022.998
2013-07-09,1029.639
2013-07-10,1032.569
2013-07-11,1065.039
2013-07-12,1069.297
2013-07-15,1076.809
2013-07-16,1076.974
2013-07-17,1084.187
2013-07-18,1078.239
2013-07-19,1067.244
2013-07-22,1070.02
2013-07-23,1086.072
2013-07-24,1084.258
2013-07-25,1080.266
2013-07-26,1079.212
2013-07-29,1068.378
2013-07-30,1070.104
2013-07-31,1064.401
2013-08-01,1072.904
2013-08-02,1074.099
2013-08-05,1074.19
2013-08-06,1062.773
2013-08-07,1051.265
2013-08-08,1059.645
2013-08-09,1066.855
2013-08-12,1073.343
2013-08-13,1084.621
2013-08-14,1085.461
2013-08-15,1076.693
2013-08-16,1074.063
2013-08-19,1057.9
2013-08-20,1044.175
2013-08-21,1036.098
2013-08-22,1032.7
2013-08-23,1046.755
2013-08-26,1045.929
2013-08-27,1026.04
2013-08-28,1018.981
2013-08-29,1035.282
2013-08-30,1045.872
2013-09-02,1055.577
2013-09-03,1047.478
2013-09-04,1050.74
2013-09-05,1063.325
2013-09-06,1072.525
2013-09-09,1093.558
2013-09-10,1116.668
2013-09-11,1118.222
2013-09-12,1117.969
2013-09-13,1114.38
2013-09-16,1132.867
2013-09-17,1131.878
2013-09-18,1129.715
2013-09-19,1155.67
2013-09-20,1143.964
2013-09-23,1145.599
2013-09-24,1140.249
2013-09-25,1135.85
2013-09-26,1131.935
2013-09-27,1128.697
2013-09-30,1113.942
2013-10-01,1126.197
2013-10-02,1130.739
2013-10-03,1140.603
2013-10-04,1143.48
2013-10-07,1141.042
2013-10-08,1145.749
2013-10-09,1141.397
2013-10-10,1151.814
2013-10-11,1162.772
2013-10-14,1161.087
2013-10-15,1169.852
2013-10-16,1170.361
2013-10-17,1174.548
2013-10-18,1187.548
2013-10-21,1187.488
2013-10-22,1189.886
2013-10-23,1177.358
2013-10-24,1173.873
2013-10-25,1169.03
2013-10-28,1178.288
2013-10-29,1180.096
2013-10-30,1188.002
2013-10-31,1177.26
2013-11-01,1173.106
2013-11-04,1172.204
2013-11-05,1158.09
2013-11-06,1154.833
2013-11-07,1148.401
2013-11-08,1130.104
2013-11-11,1128.532
2013-11-12,1129.374
2013-11-13,1114.914
2013-11-14,1129.768
2013-11-15,1145.165
2013-11-18,1169.076
2013-11-19,1165.971
2013-11-20,1159.743
2013-11-21,1141.777
2013-11-22,1148.143
2013-11-25,1153.507
2013-11-26,1150.339
2013-11-27,1155.615
2013-11-28,1160.6
2013-11-29,1166.727
2013-12-02,1162.24
2013-12-03,1148.786
2013-12-04,1139.66
2013-12-05,1142.185
2013-12-06,1146.573
2013-12-09,1161.533
2013-12-10,1160.982
2013-12-11,1152.7
2013-12-12,1138.787
2013-12-13,1135.178
2013-12-16,1136.554
2013-12-17,1136.016
2013-12-18,1137.301
2013-12-19,1137.511
2013-12-20,1132.682
2013-12-23,1139.514
2013-12-24,1140.491
2013-12-25,1140.26
2013-12-26,1137.703
2013-12-27,1142.946
2013-12-30,1147.237
2013-12-31,1148.504
2014-01-01,1148.488
2014-01-02,1134.499
2014-01-03,1121.083
2014-01-06,1114.761
2014-01-07,1113.873
2014-01-08,1116.363
2014-01-09,1102.998
2014-01-10,1110.779
2014-01-13,1119.273
2014-01-14,1118.673
2014-01-15,1123.079
2014-01-16,1119.466
2014-01-17,1117.084
2014-01-20,1117.474
2014-01-21,1113.713
2014-01-22,1120.512
2014-01-23,1106.482
2014-01-24,1088.675
2014-01-27,1065.946
2014-01-28,1070.647
2014-01-29,1073.637
2014-01-30,1073.903
2014-01-31,1074.45
2014-02-03,1064.925
2014-02-04,1053.334
2014-02-05,1050.658
2014-02-06,1067.069
2014-02-07,1077.081
2014-02-10,1074.771
2014-02-11,1088.134
2014-02-12,1098.032
2014-02-13,1090.212
2014-02-14,1104.334
2014-02-17,1113.685
2014-02-18,1108.675
2014-02-19,1107.75
2014-02-20,1094.816
2014-02-21,1107.62
2014-02-24,1106.856
2014-02-25,1105.81
2014-02-26,1109.598
2014-02-27,1117.853
2014-02-28,1123.249
2014-03-03,1102.227
2014-03-04,1109.375
2014-03-05,1115.423
2014-03-06,1128.778
2014-03-07,1124.45
2014-03-10,1111.081
2014-03-11,1112.494
2014-03-12,1096.945
2014-03-13,1095.924
2014-03-14,1087.181
2014-03-17,1090.688
2014-03-18,1104.46
2014-03-19,1101.227
2014-03-20,1089.195
2014-03-21,1094.883
2014-03-24,1105.218
2014-03-25,1106.609
2014-03-26,1117.439
2014-03-27,1122.505
2014-03-28,1134.105
2014-03-31,1144.573
2014-04-01,1154.425
2014-04-02,1160.585
2014-04-03,1156.147
2014-04-04,1155.392
2014-04-07,1154.63
2014-04-08,1163.491
2014-04-09,1167.42
2014-04-10,1178.513
2014-04-11,1167.79
2014-04-14,1165.52
2014-04-15,1153.741
2014-04-16,1157.351
2014-04-17,1163.546
2014-04-18,1167.782
2014-04-21,1166.899
2014-04-22,1165.072
2014-04-23,1160.866
2014-04-24,1162.175
2014-04-25,1149.373
2014-04-28,1146.993
2014-04-29,1152.613
2014-04-30,1143.458
2014-05-01,1144.376
2014-05-02,1152.929
2014-05-05,1150.448
2014-05-06,1153.176
2014-05-07,1153.775
2014-05-08,1157.688
2014-05-09,1156.36
2014-05-12,1170.271
2014-05-13,1177.935
2014-05-14,1189.566
2014-05-15,1186.628
2014-05-16,1188.282
2014-05-19,1189.642
2014-05-20,1187.492
2014-05-21,1190.248
2014-05-22,1199.843
2014-05-23,1200.724
2014-05-26,1199.967
2014-05-27,1191.137
2014-05-28,1199.16
2014-05-29,1200.033
2014-05-30,1187.094
2014-06-02,1189.369
2014-06-03,1198.884
2014-06-04,1192.449
2014-06-05,1196.532
2014-06-06,1207.064
2014-06-09,1210.135
2014-06-10,1222.683
2014-06-11,1220.547
2014-06-12,1220.202
2014-06-13,1211.75
2014-06-16,1210.839
2014-06-17,1207.02
2014-06-18,1207.813
2014-06-19,1214.151
2014-06-20,1206.898
2014-06-23,1203.971
2014-06-24,1212.355
2014-06-25,1204.362
2014-06-26,1210.336
2014-06-27,1208.925
2014-06-30,1214.327
2014-07-01,1216.233
2014-07-02,1231.898
2014-07-03,1236.193
2014-07-04,1235.788
2014-07-07,1238.027
2014-07-08,1238.021
2014-07-09,1232.41
2014-07-10,1233.087
2014-07-11,1230.559
2014-07-14,1236.07
2014-07-15,1238.827
2014-07-16,1238.568
2014-07-17,1230.82
2014-07-18,1232.165
2014-07-21,1231.224
2014-07-22,1244.504
2014-07-23,1246.238
2014-07-24,1249.435
2014-07-25,1247.308
2014-07-28,1247.943
2014-07-29,1251.271
2014-07-30,1248.387
2014-07-31,1229.057
2014-08-01,1222.991
2014-08-04,1235.752
2014-08-05,1229.314
2014-08-06,1221.44
2014-08-07,1212.33
2014-08-08,1207.796
2014-08-11,1226.846
2014-08-12,1231.296
2014-08-13,1240.846
2014-08-14,1242.384
2014-08-15,1242.883
2014-08-18,1246.072
2014-08-19,1254.232
2014-08-20,1255.681
2014-08-21,1252.036
2014-08-22,1252.34
2014-08-25,1254.937
2014-08-26,1258.221
2014-08-27,1263.246
2014-08-28,1254.44
2014-08-29,1253.127
2014-09-01,1256.328
2014-09-02,1250.381
2014-09-03,1266.593
2014-09-04,1268.228
2014-09-05,1263.165
2014-09-08,1260.737
2014-09-09,1251.834
2014-09-10,1236.413
2014-09-11,1229.99
2014-09-12,1220.978
2014-09-15,1216.369
2014-09-16,1214.653
2014-09-17,1223.608
2014-09-18,1219.431
2014-09-19,1218.277
2014-09-22,1202.481
2014-09-23,1192.791
2014-09-24,1195.036
2014-09-25,1185.303
2014-09-26,1186.434
2014-09-29,1172.134
2014-09-30,1167.521
2014-10-01,1157.853
2014-10-02,1153.592
2014-10-03,1160.323
2014-10-06,1177.895
2014-10-07,1176.863
2014-10-08,1160.525
2014-10-09,1170.574
2014-10-10,1147.354
2014-10-13,1145.8
2014-10-14,1146.767
2014-10-15,1137.85
2014-10-16,1126.637
2014-10-17,1133.767
2014-10-20,1138.76
2014-10-21,1141.103
2014-10-22,1149.836
2014-10-23,1142.608
2014-10-24,1145.511
2014-10-27,1138.683
2014-10-28,1158.534
2014-10-29,1174.087
2014-10-30,1180.982
2014-10-31,1195.865
2014-11-03,1190.05
2014-11-04,1186.709
2014-11-05,1179.012
2014-11-06,1167.692
2014-11-07,1162.968
2014-11-10,1179.402
2014-11-11,1173.533
2014-11-12,1175.798
2014-11-13,1171.47
2014-11-14,1172.463
2014-11-17,1166.075
2014-11-18,1169.572
2014-11-19,1173.201
2014-11-20,1174.69
2014-11-21,1191.029
2014-11-24,1197.334
2014-11-25,1194.086
2014-11-26,1199.157
2014-11-27,1203.023
2014-11-28,1194.651
2014-12-01,1174.291
2014-12-02,1171.793
2014-12-03,1172.93
2014-12-04,1171.609
2014-12-05,1168.835
2014-12-08,1158.413
2014-12-09,1149.932
2014-12-10,1140.477
2014-12-11,1126.113
2014-12-12,1116.289
2014-12-15,1099.31
2014-12-16,1082.471
2014-12-17,1090.16
2014-12-18,1112.248
2014-12-19,1127.487
2014-12-22,1140.208
2014-12-23,1133.274
2014-12-24,1132.314
2014-12-25,1131.95
2014-12-26,1135.863
2014-12-29,1146.204
2014-12-30,1143.322
2014-12-31,1144.629
2015-01-01,1144.466
2015-01-02,1143.235
2015-01-05,1127.883
2015-01-06,1121.541
2015-01-07,1131.451
2015-01-08,1154.934
2015-01-09,1155.041
2015-01-12,1148.51
2015-01-13,1152.842
2015-01-14,1150.138
2015-01-15,1156.034
2015-01-16,1153.096
2015-01-19,1148.469
2015-01-20,1153.714
2015-01-21,1178.509
2015-01-22,1184.975
2015-01-23,1196.703
2015-01-26,1197.703
2015-01-27,1200.231
2015-01-28,1193.55
2015-01-29,1178.594
2015-01-30,1164.219
2015-02-02,1166.239
2015-02-03,1179.808
2015-02-04,1182.315
2015-02-05,1185.243
2015-02-06,1181.303
2015-02-09,1176.043
