Date,EM (EMERGING MARKETS) LARGE GROWTH Large Cap
2005-11-08,621.81
2005-11-09,626.302
2005-11-10,627.666
2005-11-11,633.608
2005-11-14,636.613
2005-11-15,633.569
2005-11-16,636.694
2005-11-17,641.614
2005-11-18,644.587
2005-11-21,646.396
2005-11-22,639.359
2005-11-23,650.153
2005-11-24,651.03
2005-11-25,651.921
2005-11-28,654.679
2005-11-29,649.766
2005-11-30,651.073
2005-12-01,656.651
2005-12-02,664.366
2005-12-05,668.254
2005-12-06,672.936
2005-12-07,674.569
2005-12-08,669.028
2005-12-09,667.604
2005-12-12,671.84
2005-12-13,674.54
2005-12-14,673.981
2005-12-15,672.821
2005-12-16,673.261
2005-12-19,678.596
2005-12-20,677.667
2005-12-21,685.008
2005-12-22,687.005
2005-12-23,691.171
2005-12-26,691.136
2005-12-27,693.481
2005-12-28,688.765
2005-12-29,695.317
2005-12-30,693.266
2006-01-02,694.219
2006-01-03,710.01
2006-01-04,724.902
2006-01-05,725.978
2006-01-06,731.787
2006-01-09,740.48
2006-01-10,737.854
2006-01-11,739.16
2006-01-12,743.686
2006-01-13,741.934
2006-01-16,747.962
2006-01-17,737.594
2006-01-18,722.563
2006-01-19,738.538
2006-01-20,739.946
2006-01-23,737.477
2006-01-24,749.019
2006-01-25,757.948
2006-01-26,761.452
2006-01-27,768.677
2006-01-30,765.838
2006-01-31,773.502
2006-02-01,775.526
2006-02-02,768.495
2006-02-03,754.237
2006-02-06,765.923
2006-02-07,760.221
2006-02-08,748.293
2006-02-09,757.554
2006-02-10,758.87
2006-02-13,748.17
2006-02-14,748.583
2006-02-15,744.815
2006-02-16,751.971
2006-02-17,761.799
2006-02-20,770.086
2006-02-21,766.55
2006-02-22,763.01
2006-02-23,768.954
2006-02-24,769.688
2006-02-27,775.18
2006-02-28,767.169
2006-03-01,771.44
2006-03-02,776.542
2006-03-03,767.496
2006-03-06,763.923
2006-03-07,738.648
2006-03-08,728.377
2006-03-09,727.713
2006-03-10,730.232
2006-03-13,742.118
2006-03-14,742.612
2006-03-15,753.246
2006-03-16,756.655
2006-03-17,761.819
2006-03-20,764.057
2006-03-21,756.083
2006-03-22,748.943
2006-03-23,749.481
2006-03-24,750.047
2006-03-27,756.395
2006-03-28,752.438
2006-03-29,753.157
2006-03-30,764.799
2006-03-31,769.353
2006-04-03,785.617
2006-04-04,791.734
2006-04-05,793.624
2006-04-06,799.301
2006-04-07,795.925
2006-04-10,790.783
2006-04-11,787.301
2006-04-12,782.708
2006-04-13,781.796
2006-04-14,787.575
2006-04-17,794.954
2006-04-18,805.217
2006-04-19,816.495
2006-04-20,818.191
2006-04-21,824.558
2006-04-24,823.481
2006-04-25,817.177
2006-04-26,826.662
2006-04-27,820.547
2006-04-28,822.278
2006-05-01,825.375
2006-05-02,836.045
2006-05-03,838.817
2006-05-04,845.391
2006-05-05,850.414
2006-05-08,863.133
2006-05-09,864.589
2006-05-10,858.971
2006-05-11,853.486
2006-05-12,836.244
2006-05-15,800.789
2006-05-16,798.46
2006-05-17,798.644
2006-05-18,775.765
2006-05-19,771.881
2006-05-22,733.658
2006-05-23,746.644
2006-05-24,731.181
2006-05-25,734.2
2006-05-26,752.188
2006-05-29,756.795
2006-05-30,741.354
2006-05-31,735.476
2006-06-01,737.877
2006-06-02,754.653
2006-06-05,747.965
2006-06-06,731.348
2006-06-07,714.468
2006-06-08,683.752
2006-06-09,692.341
2006-06-12,681.803
2006-06-13,650.848
2006-06-14,659.423
2006-06-15,675.137
2006-06-16,693.589
2006-06-19,686.018
2006-06-20,678.287
2006-06-21,684.799
2006-06-22,689.558
2006-06-23,687.687
2006-06-26,690.248
2006-06-27,695.546
2006-06-28,695.431
2006-06-29,711.848
2006-06-30,736.534
2006-07-03,748.79
2006-07-04,752.452
2006-07-05,734.546
2006-07-06,739.062
2006-07-07,741.46
2006-07-10,745.937
2006-07-11,741.615
2006-07-12,742.002
2006-07-13,722.923
2006-07-14,709.7
2006-07-17,698.016
2006-07-18,700.196
2006-07-19,711.67
2006-07-20,726.093
2006-07-21,719.761
2006-07-24,719.183
2006-07-25,728.356
2006-07-26,729.805
2006-07-27,745.815
2006-07-28,745.879
2006-07-31,747.612
2006-08-01,739.999
2006-08-02,748.045
2006-08-03,748.801
2006-08-04,756.212
2006-08-07,753.938
2006-08-08,759.159
2006-08-09,767.937
2006-08-10,765.818
2006-08-11,766.605
2006-08-14,765.516
2006-08-15,767.356
2006-08-16,780.552
2006-08-17,787.515
2006-08-18,780.675
2006-08-21,775.117
2006-08-22,779.537
2006-08-23,772.677
2006-08-24,766.013
2006-08-25,767.088
2006-08-28,767.643
2006-08-29,775.446
2006-08-30,780.43
2006-08-31,776.866
2006-09-01,781.664
2006-09-04,793.872
2006-09-05,793.708
2006-09-06,784.688
2006-09-07,773.5
2006-09-08,773.996
2006-09-11,756.301
2006-09-12,762.341
2006-09-13,771.361
2006-09-14,773.768
2006-09-15,776.492
2006-09-18,787.553
2006-09-19,787.032
2006-09-20,783.275
2006-09-21,778.233
2006-09-22,768.061
2006-09-25,764.294
2006-09-26,770.828
2006-09-27,779.306
2006-09-28,785.02
2006-09-29,781.54
2006-10-02,784.834
2006-10-03,779.093
2006-10-04,779.788
2006-10-05,791.896
2006-10-06,790.592
2006-10-09,790.214
2006-10-10,793.295
2006-10-11,793.047
2006-10-12,795.757
2006-10-13,811.365
2006-10-16,815.271
2006-10-17,809.238
2006-10-18,811.364
2006-10-19,812.675
2006-10-20,811.271
2006-10-23,808.032
2006-10-24,810.602
2006-10-25,813.522
2006-10-26,818.079
2006-10-27,815.201
2006-10-30,804.179
2006-10-31,811.133
2006-11-01,820.355
2006-11-02,819.761
2006-11-03,824.324
2006-11-06,829.114
2006-11-07,835.041
2006-11-08,832.303
2006-11-09,837.231
2006-11-10,838.203
2006-11-13,837.873
2006-11-14,845.266
2006-11-15,846.717
2006-11-16,848.52
2006-11-17,840.379
2006-11-20,842.599
2006-11-21,849.279
2006-11-22,857.389
2006-11-23,858.4
2006-11-24,858.831
2006-11-27,859.068
2006-11-28,849.435
2006-11-29,863.347
2006-11-30,871.142
2006-12-01,871.618
2006-12-04,876.428
2006-12-05,885.861
2006-12-06,889.62
2006-12-07,888.951
2006-12-08,881.312
2006-12-11,878.218
2006-12-12,869.887
2006-12-13,870.867
2006-12-14,882.184
2006-12-15,886.973
2006-12-18,891.726
2006-12-19,876.241
2006-12-20,888.569
2006-12-21,890.709
2006-12-22,891.787
2006-12-25,890.066
2006-12-26,891.204
2006-12-27,907.999
2006-12-28,911.713
2006-12-29,913.454
2007-01-01,913.422
2007-01-02,929.9
2007-01-03,926.192
2007-01-04,911.736
2007-01-05,896.719
2007-01-08,891.249
2007-01-09,877.934
2007-01-10,868.784
2007-01-11,877.237
2007-01-12,890.081
2007-01-15,905.375
2007-01-16,904.97
2007-01-17,903.787
2007-01-18,905.056
2007-01-19,903.536
2007-01-22,910.408
2007-01-23,913.435
2007-01-24,925.38
2007-01-25,921.657
2007-01-26,908.573
2007-01-29,900.354
2007-01-30,904.581
2007-01-31,906.107
2007-02-01,915.939
2007-02-02,923.338
2007-02-05,925.202
2007-02-06,933.023
2007-02-07,933.94
2007-02-08,930.325
2007-02-09,928.108
2007-02-12,914.812
2007-02-13,917.215
2007-02-14,931.743
2007-02-15,939.008
2007-02-16,940.648
2007-02-19,942.046
2007-02-20,939.727
2007-02-21,940.498
2007-02-22,945.712
2007-02-23,941.164
2007-02-26,940.959
2007-02-27,911.205
2007-02-28,896.583
2007-03-01,881.689
2007-03-02,876.306
2007-03-05,843.386
2007-03-06,866.879
2007-03-07,869.02
2007-03-08,886.334
2007-03-09,894.382
2007-03-12,902.048
2007-03-13,895.68
2007-03-14,877.654
2007-03-15,889.695
2007-03-16,888.051
2007-03-19,902.982
2007-03-20,905.512
2007-03-21,915.88
2007-03-22,926.514
2007-03-23,927.293
2007-03-26,929.652
2007-03-27,924.84
2007-03-28,913.696
2007-03-29,922.52
2007-03-30,925.632
2007-04-02,923.649
2007-04-03,934.881
2007-04-04,946.922
2007-04-05,949.399
2007-04-06,949.785
2007-04-09,956.451
2007-04-10,957.149
2007-04-11,963.504
2007-04-12,964.358
2007-04-13,972.281
2007-04-16,983.197
2007-04-17,981.969
2007-04-18,978.298
2007-04-19,965.129
2007-04-20,981.837
2007-04-23,982.985
2007-04-24,981.757
2007-04-25,984.044
2007-04-26,985.455
2007-04-27,978.436
2007-04-30,974.797
2007-05-01,973.997
2007-05-02,979.037
2007-05-03,990.607
2007-05-04,998.567
2007-05-07,1003.82
2007-05-08,996.357
2007-05-09,1001.335
2007-05-10,994.723
2007-05-11,989.405
2007-05-14,995.044
2007-05-15,988.463
2007-05-16,998.656
2007-05-17,996.645
2007-05-18,998.205
2007-05-21,1003.648
2007-05-22,1006.708
2007-05-23,1003.423
2007-05-24,990.855
2007-05-25,992.664
2007-05-28,994.284
2007-05-29,991.876
2007-05-30,982.78
2007-05-31,1000.0
2007-06-01,1021.285
2007-06-04,1023.801
2007-06-05,1023.885
2007-06-06,1012.665
2007-06-07,1008.975
2007-06-08,996.561
2007-06-11,1003.082
2007-06-12,1000.899
2007-06-13,1001.828
2007-06-14,1024.282
2007-06-15,1036.831
2007-06-18,1049.695
2007-06-19,1049.247
2007-06-20,1050.482
2007-06-21,1056.125
2007-06-22,1052.679
2007-06-25,1045.411
2007-06-26,1037.321
2007-06-27,1034.142
2007-06-28,1045.07
2007-06-29,1047.329
2007-07-02,1060.01
2007-07-03,1075.197
2007-07-04,1083.656
2007-07-05,1088.27
2007-07-06,1099.529
2007-07-09,1115.571
2007-07-10,1114.149
2007-07-11,1112.658
2007-07-12,1128.442
2007-07-13,1142.862
2007-07-16,1133.626
2007-07-17,1134.614
2007-07-18,1126.223
2007-07-19,1136.834
2007-07-20,1144.233
2007-07-23,1155.536
2007-07-24,1151.366
2007-07-25,1136.292
2007-07-26,1110.083
2007-07-27,1073.84
2007-07-30,1086.375
2007-07-31,1107.026
2007-08-01,1067.764
2007-08-02,1077.218
2007-08-03,1075.782
2007-08-06,1053.536
2007-08-07,1056.94
2007-08-08,1088.785
2007-08-09,1075.32
2007-08-10,1039.918
2007-08-13,1047.981
2007-08-14,1031.328
2007-08-15,1005.469
2007-08-16,949.606
2007-08-17,954.303
2007-08-20,989.037
2007-08-21,987.561
2007-08-22,1013.475
2007-08-23,1032.501
2007-08-24,1036.181
2007-08-27,1056.755
2007-08-28,1046.476
2007-08-29,1042.952
2007-08-30,1056.223
2007-08-31,1080.131
2007-09-03,1083.675
2007-09-04,1083.696
2007-09-05,1077.976
2007-09-06,1088.272
2007-09-07,1083.956
2007-09-10,1070.083
2007-09-11,1082.121
2007-09-12,1085.507
2007-09-13,1099.106
2007-09-14,1105.427
2007-09-17,1094.819
2007-09-18,1106.618
2007-09-19,1142.846
2007-09-20,1150.722
2007-09-21,1156.314
2007-09-24,1167.932
2007-09-25,1163.825
2007-09-26,1176.297
2007-09-27,1198.764
2007-09-28,1202.139
2007-10-01,1214.944
2007-10-02,1241.001
2007-10-03,1230.613
2007-10-04,1219.875
2007-10-05,1242.769
2007-10-08,1252.812
2007-10-09,1262.904
2007-10-10,1272.684
2007-10-11,1290.427
2007-10-12,1276.02
2007-10-15,1284.703
2007-10-16,1265.146
2007-10-17,1271.241
2007-10-18,1274.478
2007-10-19,1260.081
2007-10-22,1229.442
2007-10-23,1264.556
2007-10-24,1255.368
2007-10-25,1271.712
2007-10-26,1299.84
2007-10-29,1329.914
2007-10-30,1325.216
2007-10-31,1332.51
2007-11-01,1323.04
2007-11-02,1301.504
2007-11-05,1280.058
2007-11-06,1302.474
2007-11-07,1299.777
2007-11-08,1272.632
2007-11-09,1264.326
2007-11-12,1221.362
2007-11-13,1229.605
2007-11-14,1268.268
2007-11-15,1255.845
2007-11-16,1236.345
2007-11-19,1214.302
2007-11-20,1214.217
2007-11-21,1171.581
2007-11-22,1167.83
2007-11-23,1168.618
2007-11-26,1183.093
2007-11-27,1170.54
2007-11-28,1193.008
2007-11-29,1218.759
2007-11-30,1237.351
2007-12-03,1238.821
2007-12-04,1242.798
2007-12-05,1264.191
2007-12-06,1274.97
2007-12-07,1277.243
2007-12-10,1270.183
2007-12-11,1267.125
2007-12-12,1257.898
2007-12-13,1225.965
2007-12-14,1204.714
2007-12-17,1163.198
2007-12-18,1170.936
2007-12-19,1180.039
2007-12-20,1180.357
2007-12-21,1202.108
2007-12-24,1225.295
2007-12-25,1225.04
2007-12-26,1230.444
2007-12-27,1236.717
2007-12-28,1235.048
2007-12-31,1231.43
2008-01-01,1231.332
2008-01-02,1220.51
2008-01-03,1211.957
2008-01-04,1206.436
2008-01-07,1187.544
2008-01-08,1199.161
2008-01-09,1203.74
2008-01-10,1201.592
2008-01-11,1191.695
2008-01-14,1193.889
2008-01-15,1171.603
2008-01-16,1116.744
2008-01-17,1110.339
2008-01-18,1106.709
2008-01-21,1036.61
2008-01-22,1010.786
2008-01-23,1019.77
2008-01-24,1053.537
2008-01-25,1081.321
2008-01-28,1058.116
2008-01-29,1073.213
2008-01-30,1059.516
2008-01-31,1053.659
2008-02-01,1090.499
2008-02-04,1115.266
2008-02-05,1098.046
2008-02-06,1074.516
2008-02-07,1062.81
2008-02-08,1063.455
2008-02-11,1058.446
2008-02-12,1077.156
2008-02-13,1088.262
2008-02-14,1111.729
2008-02-15,1110.971
2008-02-18,1120.009
2008-02-19,1132.442
2008-02-20,1120.731
2008-02-21,1135.568
2008-02-22,1133.266
2008-02-25,1145.175
2008-02-26,1157.227
2008-02-27,1174.934
2008-02-28,1177.349
2008-02-29,1149.513
2008-03-03,1126.109
2008-03-04,1115.54
2008-03-05,1120.891
2008-03-06,1123.221
2008-03-07,1098.434
2008-03-10,1070.186
2008-03-11,1096.429
2008-03-12,1109.592
2008-03-13,1079.27
2008-03-14,1071.943
2008-03-17,1022.428
2008-03-18,1045.548
2008-03-19,1044.208
2008-03-20,1020.835
2008-03-21,1027.152
2008-03-24,1049.8
2008-03-25,1083.211
2008-03-26,1088.676
2008-03-27,1088.832
2008-03-28,1096.153
2008-03-31,1087.749
2008-04-01,1097.138
2008-04-02,1119.278
2008-04-03,1126.73
2008-04-04,1131.564
2008-04-07,1148.802
2008-04-08,1141.22
2008-04-09,1135.58
2008-04-10,1141.828
2008-04-11,1141.048
2008-04-14,1121.862
2008-04-15,1129.213
2008-04-16,1143.887
2008-04-17,1152.439
2008-04-18,1153.083
2008-04-21,1165.339
2008-04-22,1171.28
2008-04-23,1174.994
2008-04-24,1170.169
2008-04-25,1167.461
2008-04-28,1172.385
2008-04-29,1158.022
2008-04-30,1172.889
2008-05-01,1174.317
2008-05-02,1187.582
2008-05-05,1191.572
2008-05-06,1199.629
2008-05-07,1190.35
2008-05-08,1182.444
2008-05-09,1175.021
2008-05-12,1183.224
2008-05-13,1193.07
2008-05-14,1195.699
2008-05-15,1209.209
2008-05-16,1230.596
2008-05-19,1241.795
2008-05-20,1228.284
2008-05-21,1224.422
2008-05-22,1213.266
2008-05-23,1201.132
2008-05-26,1187.473
2008-05-27,1185.664
2008-05-28,1191.244
2008-05-29,1198.543
2008-05-30,1209.457
2008-06-02,1207.438
2008-06-03,1190.074
2008-06-04,1171.531
2008-06-05,1182.139
2008-06-06,1178.302
2008-06-09,1162.377
2008-06-10,1132.768
2008-06-11,1126.775
2008-06-12,1120.704
2008-06-13,1117.397
2008-06-16,1129.512
2008-06-17,1141.988
2008-06-18,1137.967
2008-06-19,1127.152
2008-06-20,1107.915
2008-06-23,1098.915
2008-06-24,1092.35
2008-06-25,1108.856
2008-06-26,1099.33
2008-06-27,1084.562
2008-06-30,1086.146
2008-07-01,1066.775
2008-07-02,1052.04
2008-07-03,1028.793
2008-07-04,1027.694
2008-07-07,1035.75
2008-07-08,1022.256
2008-07-09,1035.759
2008-07-10,1032.72
2008-07-11,1040.037
2008-07-14,1042.644
2008-07-15,1014.53
2008-07-16,1011.93
2008-07-17,1028.552
2008-07-18,1019.792
2008-07-21,1039.955
2008-07-22,1030.824
2008-07-23,1042.395
2008-07-24,1034.66
2008-07-25,1016.349
2008-07-28,1018.108
2008-07-29,1008.271
2008-07-30,1033.392
2008-07-31,1037.036
2008-08-01,1021.688
2008-08-04,993.584
2008-08-05,984.433
2008-08-06,999.918
2008-08-07,996.269
2008-08-08,976.767
2008-08-11,978.617
2008-08-12,970.998
2008-08-13,963.279
2008-08-14,974.979
2008-08-15,961.085
2008-08-18,949.523
2008-08-19,932.938
2008-08-20,955.273
2008-08-21,949.964
2008-08-22,949.715
2008-08-25,942.968
2008-08-26,930.361
2008-08-27,946.222
2008-08-28,948.888
2008-08-29,946.158
2008-09-01,923.059
2008-09-02,917.797
2008-09-03,902.574
2008-09-04,879.984
2008-09-05,860.637
2008-09-08,889.648
2008-09-09,852.206
2008-09-10,842.963
2008-09-11,825.066
2008-09-12,842.913
2008-09-15,810.957
2008-09-16,772.565
2008-09-17,753.933
2008-09-18,758.971
2008-09-19,841.848
2008-09-22,848.009
2008-09-23,821.79
2008-09-24,823.752
2008-09-25,831.549
2008-09-26,814.31
2008-09-29,761.907
2008-09-30,777.012
2008-10-01,774.19
2008-10-02,743.614
2008-10-03,725.648
2008-10-06,654.821
2008-10-07,643.944
2008-10-08,595.029
2008-10-09,609.602
2008-10-10,584.549
2008-10-13,630.325
2008-10-14,667.091
2008-10-15,613.492
2008-10-16,569.127
2008-10-17,563.608
2008-10-20,587.93
2008-10-21,574.935
2008-10-22,526.351
2008-10-23,504.887
2008-10-24,461.661
2008-10-27,442.401
2008-10-28,477.344
2008-10-29,502.409
2008-10-30,556.657
2008-10-31,566.101
2008-11-03,579.941
2008-11-04,601.1
2008-11-05,592.52
2008-11-06,549.617
2008-11-07,556.733
2008-11-10,575.125
2008-11-11,545.582
2008-11-12,525.393
2008-11-13,518.212
2008-11-14,524.269
2008-11-17,513.447
2008-11-18,493.337
2008-11-19,479.681
2008-11-20,454.457
2008-11-21,458.138
2008-11-24,479.918
2008-11-25,493.374
2008-11-26,505.405
2008-11-27,517.431
2008-11-28,518.137
2008-12-01,504.645
2008-12-02,491.574
2008-12-03,492.114
2008-12-04,489.679
2008-12-05,484.061
2008-12-08,526.177
2008-12-09,525.309
2008-12-10,550.801
2008-12-11,557.516
2008-12-12,540.974
2008-12-15,550.7
2008-12-16,560.497
2008-12-17,573.49
2008-12-18,575.359
2008-12-19,567.608
2008-12-22,552.614
2008-12-23,542.013
2008-12-24,540.57
2008-12-25,539.247
2008-12-26,539.117
2008-12-29,545.408
2008-12-30,553.225
2008-12-31,554.368
2009-01-01,555.218
2009-01-02,569.503
2009-01-05,587.055
2009-01-06,595.277
2009-01-07,580.985
2009-01-08,565.906
2009-01-09,558.274
2009-01-12,539.923
2009-01-13,539.567
2009-01-14,529.701
2009-01-15,514.885
2009-01-16,525.788
2009-01-19,522.694
2009-01-20,506.929
2009-01-21,504.654
2009-01-22,504.324
2009-01-23,498.474
2009-01-26,507.826
2009-01-27,510.945
2009-01-28,526.098
2009-01-29,525.803
2009-01-30,523.172
2009-02-02,512.298
2009-02-03,520.666
2009-02-04,531.941
2009-02-05,533.034
2009-02-06,555.97
2009-02-09,561.264
2009-02-10,557.169
2009-02-11,551.062
2009-02-12,540.417
2009-02-13,551.968
2009-02-16,546.062
2009-02-17,519.375
2009-02-18,515.886
2009-02-19,521.645
2009-02-20,502.167
2009-02-23,510.823
2009-02-24,503.872
2009-02-25,506.071
2009-02-26,506.002
2009-02-27,500.152
2009-03-02,475.69
2009-03-03,477.589
2009-03-04,496.485
2009-03-05,491.253
2009-03-06,491.62
2009-03-09,488.739
2009-03-10,504.448
2009-03-11,515.221
2009-03-12,519.856
2009-03-13,532.005
2009-03-16,543.309
2009-03-17,544.473
2009-03-18,546.095
2009-03-19,559.698
2009-03-20,553.833
2009-03-23,579.933
2009-03-24,580.825
2009-03-25,586.3
2009-03-26,598.041
2009-03-27,589.322
2009-03-30,560.893
2009-03-31,568.07
2009-04-01,576.336
2009-04-02,608.743
2009-04-03,611.998
2009-04-06,615.8
2009-04-07,609.281
2009-04-08,602.847
2009-04-09,624.75
2009-04-10,627.839
2009-04-13,631.734
2009-04-14,634.957
2009-04-15,632.425
2009-04-16,637.271
2009-04-17,633.148
2009-04-20,624.268
2009-04-21,618.077
2009-04-22,619.289
2009-04-23,631.468
2009-04-24,639.627
2009-04-27,626.132
2009-04-28,617.726
2009-04-29,639.566
2009-04-30,653.583
2009-05-01,653.751
2009-05-04,692.437
2009-05-05,695.017
2009-05-06,700.754
2009-05-07,699.899
2009-05-08,710.57
2009-05-11,709.529
2009-05-12,708.689
2009-05-13,696.833
2009-05-14,687.696
2009-05-15,694.36
2009-05-18,716.658
2009-05-19,732.157
2009-05-20,741.431
2009-05-21,724.803
2009-05-22,732.393
2009-05-25,733.68
2009-05-26,727.694
2009-05-27,741.724
2009-05-28,750.877
2009-05-29,761.16
2009-06-01,789.664
2009-06-02,783.237
2009-06-03,770.346
2009-06-04,769.29
2009-06-05,774.908
2009-06-08,761.886
2009-06-09,761.201
2009-06-10,779.182
2009-06-11,780.146
2009-06-12,777.343
2009-06-15,757.161
2009-06-16,752.662
2009-06-17,736.528
2009-06-18,732.798
2009-06-19,738.458
2009-06-22,723.069
2009-06-23,710.996
2009-06-24,729.201
2009-06-25,737.648
2009-06-26,749.108
2009-06-29,751.212
2009-06-30,747.1
2009-07-01,759.13
2009-07-02,751.284
2009-07-03,751.858
2009-07-06,739.181
2009-07-07,738.842
2009-07-08,728.71
2009-07-09,729.581
2009-07-10,723.33
2009-07-13,711.954
2009-07-14,728.803
2009-07-15,756.514
2009-07-16,763.98
2009-07-17,772.518
2009-07-20,797.744
2009-07-21,800.727
2009-07-22,795.094
2009-07-23,810.274
2009-07-24,811.174
2009-07-27,821.402
2009-07-28,822.947
2009-07-29,807.723
2009-07-30,819.971
2009-07-31,829.828
2009-08-03,850.006
2009-08-04,846.484
2009-08-05,841.615
2009-08-06,839.882
2009-08-07,838.298
2009-08-10,839.843
2009-08-11,830.193
2009-08-12,826.53
2009-08-13,841.805
2009-08-14,839.178
2009-08-17,806.607
2009-08-18,813.308
2009-08-19,812.525
2009-08-20,825.031
2009-08-21,833.412
2009-08-24,847.696
2009-08-25,845.673
2009-08-26,838.855
2009-08-27,831.505
2009-08-28,838.841
2009-08-31,826.637
2009-09-01,829.731
2009-09-02,819.067
2009-09-03,828.029
2009-09-04,840.522
2009-09-07,853.106
2009-09-08,869.898
2009-09-09,868.398
2009-09-10,874.755
2009-09-11,880.052
2009-09-14,870.052
2009-09-15,879.585
2009-09-16,897.7
2009-09-17,903.813
2009-09-18,902.077
2009-09-21,893.903
2009-09-22,907.502
2009-09-23,904.231
2009-09-24,892.396
2009-09-25,892.564
2009-09-28,890.304
2009-09-29,899.994
2009-09-30,900.927
2009-10-01,897.279
2009-10-02,888.187
2009-10-05,892.074
2009-10-06,912.15
2009-10-07,913.342
2009-10-08,924.628
2009-10-09,931.559
2009-10-12,935.765
2009-10-13,935.662
2009-10-14,956.818
2009-10-15,958.195
2009-10-16,947.288
2009-10-19,959.896
2009-10-20,954.678
2009-10-21,950.844
2009-10-22,945.763
2009-10-23,951.384
2009-10-26,949.674
2009-10-27,930.072
2009-10-28,900.276
2009-10-29,908.401
2009-10-30,899.507
2009-11-02,899.484
2009-11-03,894.266
2009-11-04,916.057
2009-11-05,919.983
2009-11-06,925.807
2009-11-09,948.33
2009-11-10,950.612
2009-11-11,958.95
2009-11-12,944.465
2009-11-13,947.896
2009-11-16,969.109
2009-11-17,967.036
2009-11-18,968.618
2009-11-19,955.169
2009-11-20,951.994
2009-11-23,965.487
2009-11-24,958.892
2009-11-25,965.829
2009-11-26,945.689
2009-11-27,930.297
2009-11-30,941.064
2009-12-01,961.217
2009-12-02,968.892
2009-12-03,972.102
2009-12-04,970.998
2009-12-07,968.704
2009-12-08,956.965
2009-12-09,950.224
2009-12-10,952.748
2009-12-11,959.997
2009-12-14,967.108
2009-12-15,963.103
2009-12-16,963.138
2009-12-17,943.511
2009-12-18,939.427
2009-12-21,934.505
2009-12-22,942.067
2009-12-23,952.903
2009-12-24,961.731
2009-12-25,961.808
2009-12-28,968.235
2009-12-29,967.35
2009-12-30,967.8
2009-12-31,976.915
2010-01-01,976.915
2010-01-04,992.375
2010-01-05,1003.146
2010-01-06,1009.303
2010-01-07,1001.325
2010-01-08,1004.044
2010-01-11,1016.261
2010-01-12,1011.112
2010-01-13,1004.584
2010-01-14,1006.539
2010-01-15,1003.656
2010-01-18,1005.185
2010-01-19,1004.15
2010-01-20,987.227
2010-01-21,969.968
2010-01-22,950.762
2010-01-25,948.376
2010-01-26,926.687
2010-01-27,917.352
2010-01-28,926.957
2010-01-29,920.46
2010-02-01,920.966
2010-02-02,929.634
2010-02-03,941.382
2010-02-04,913.493
2010-02-05,886.992
2010-02-08,884.223
2010-02-09,897.908
2010-02-10,900.233
2010-02-11,911.352
2010-02-12,909.39
2010-02-15,912.667
2010-02-16,921.403
2010-02-17,934.79
2010-02-18,933.463
2010-02-19,924.051
2010-02-22,932.684
2010-02-23,928.938
2010-02-24,922.348
2010-02-25,911.725
2010-02-26,923.78
2010-03-01,935.642
2010-03-02,949.248
2010-03-03,955.631
2010-03-04,950.81
2010-03-05,965.535
2010-03-08,976.951
2010-03-09,978.821
2010-03-10,984.398
2010-03-11,981.188
2010-03-12,983.871
2010-03-15,975.133
2010-03-16,984.656
2010-03-17,998.522
2010-03-18,993.51
2010-03-19,989.006
2010-03-22,981.595
2010-03-23,987.294
2010-03-24,986.07
2010-03-25,984.82
2010-03-26,988.876
2010-03-29,1000.369
2010-03-30,1005.626
2010-03-31,1005.847
2010-04-01,1024.425
2010-04-02,1025.64
2010-04-05,1033.297
2010-04-06,1036.442
2010-04-07,1038.101
2010-04-08,1032.688
2010-04-09,1042.035
2010-04-12,1039.515
2010-04-13,1032.608
2010-04-14,1046.76
2010-04-15,1049.222
2010-04-16,1032.676
2010-04-19,1011.398
2010-04-20,1021.678
2010-04-21,1024.487
2010-04-22,1018.64
2010-04-23,1022.263
2010-04-26,1033.99
2010-04-27,1018.318
2010-04-28,1002.834
2010-04-29,1011.924
2010-04-30,1016.488
2010-05-03,1004.545
2010-05-04,985.962
2010-05-05,967.662
2010-05-06,945.871
2010-05-07,923.754
2010-05-10,963.679
2010-05-11,956.989
2010-05-12,966.716
2010-05-13,974.347
2010-05-14,956.875
2010-05-17,936.316
2010-05-18,937.175
2010-05-19,908.525
2010-05-20,879.609
2010-05-21,885.547
2010-05-24,889.867
2010-05-25,855.374
2010-05-26,884.831
2010-05-27,905.979
2010-05-28,917.521
2010-05-31,925.493
2010-06-01,906.915
2010-06-02,907.831
2010-06-03,924.029
2010-06-04,911.545
2010-06-07,886.374
2010-06-08,887.21
2010-06-09,890.666
2010-06-10,901.653
2010-06-11,913.177
2010-06-14,926.85
2010-06-15,934.422
2010-06-16,940.402
2010-06-17,945.134
2010-06-18,951.762
2010-06-21,978.17
2010-06-22,965.764
2010-06-23,957.496
2010-06-24,949.375
2010-06-25,944.236
2010-06-28,948.181
2010-06-29,920.352
2010-06-30,911.786
2010-07-01,902.545
2010-07-02,906.327
2010-07-05,907.435
2010-07-06,926.409
2010-07-07,927.307
2010-07-08,937.622
2010-07-09,949.556
2010-07-12,950.963
2010-07-13,955.698
2010-07-14,959.745
2010-07-15,955.194
2010-07-16,947.709
2010-07-19,943.724
2010-07-20,953.245
2010-07-21,964.008
2010-07-22,972.99
2010-07-23,981.335
2010-07-26,985.89
2010-07-27,991.033
2010-07-28,991.901
2010-07-29,995.211
2010-07-30,991.484
2010-08-02,1013.844
2010-08-03,1011.951
2010-08-04,1013.79
2010-08-05,1013.516
