Date,FRANCE MID VALUE Mid Cap
2005-11-10,541.012
2005-11-11,548.312
2005-11-14,546.8
2005-11-15,543.082
2005-11-16,541.814
2005-11-17,549.584
2005-11-18,554.234
2005-11-21,557.881
2005-11-22,556.775
2005-11-23,567.003
2005-11-24,565.316
2005-11-25,568.05
2005-11-28,570.988
2005-11-29,574.003
2005-11-30,573.315
2005-12-01,573.903
2005-12-02,575.588
2005-12-05,582.134
2005-12-06,585.023
2005-12-07,577.504
2005-12-08,587.603
2005-12-09,594.224
2005-12-12,601.575
2005-12-13,597.703
2005-12-14,606.65
2005-12-15,606.82
2005-12-16,615.958
2005-12-19,613.38
2005-12-20,606.274
2005-12-21,601.94
2005-12-22,605.419
2005-12-23,608.049
2005-12-26,608.049
2005-12-27,609.953
2005-12-28,614.63
2005-12-29,612.233
2005-12-30,606.476
2006-01-02,609.225
2006-01-03,622.09
2006-01-04,634.321
2006-01-05,629.574
2006-01-06,637.246
2006-01-09,633.126
2006-01-10,639.519
2006-01-11,656.516
2006-01-12,652.679
2006-01-13,647.467
2006-01-16,649.365
2006-01-17,637.724
2006-01-18,636.243
2006-01-19,645.092
2006-01-20,638.52
2006-01-23,641.827
2006-01-24,646.535
2006-01-25,651.962
2006-01-26,657.325
2006-01-27,651.937
2006-01-30,648.923
2006-01-31,653.889
2006-02-01,652.324
2006-02-02,650.305
2006-02-03,654.595
2006-02-06,655.093
2006-02-07,652.498
2006-02-08,651.005
2006-02-09,657.63
2006-02-10,651.905
2006-02-13,661.683
2006-02-14,653.462
2006-02-15,655.023
2006-02-16,655.623
2006-02-17,659.62
2006-02-20,656.208
2006-02-21,653.272
2006-02-22,660.62
2006-02-23,661.105
2006-02-24,659.875
2006-02-27,667.966
2006-02-28,664.26
2006-03-01,667.616
2006-03-02,660.717
2006-03-03,660.088
2006-03-06,661.393
2006-03-07,648.316
2006-03-08,641.377
2006-03-09,644.338
2006-03-10,646.53
2006-03-13,657.931
2006-03-14,662.835
2006-03-15,666.478
2006-03-16,674.748
2006-03-17,691.409
2006-03-20,699.222
2006-03-21,694.72
2006-03-22,694.531
2006-03-23,694.662
2006-03-24,701.708
2006-03-27,695.835
2006-03-28,691.718
2006-03-29,683.698
2006-03-30,698.008
2006-03-31,695.868
2006-04-03,700.795
2006-04-04,703.56
2006-04-05,705.146
2006-04-06,708.577
2006-04-07,704.168
2006-04-10,703.982
2006-04-11,694.986
2006-04-12,690.161
2006-04-13,691.132
2006-04-14,691.132
2006-04-17,702.109
2006-04-18,699.365
2006-04-19,708.259
2006-04-20,711.249
2006-04-21,725.582
2006-04-24,722.791
2006-04-25,733.45
2006-04-26,733.237
2006-04-27,737.84
2006-04-28,735.077
2006-05-01,736.361
2006-05-02,746.754
2006-05-03,740.513
2006-05-04,749.921
2006-05-05,763.837
2006-05-08,768.205
2006-05-09,772.708
2006-05-10,780.03
2006-05-11,781.041
2006-05-12,756.064
2006-05-15,736.613
2006-05-16,736.293
2006-05-17,706.861
2006-05-18,708.404
2006-05-19,705.44
2006-05-22,678.298
2006-05-23,696.983
2006-05-24,681.765
2006-05-25,687.204
2006-05-26,700.408
2006-05-29,697.674
2006-05-30,686.635
2006-05-31,692.277
2006-06-01,691.546
2006-06-02,701.08
2006-06-05,691.999
2006-06-06,667.896
2006-06-07,666.453
2006-06-08,646.309
2006-06-09,656.697
2006-06-12,650.162
2006-06-13,634.894
2006-06-14,636.629
2006-06-15,650.23
2006-06-16,650.596
2006-06-19,650.509
2006-06-20,653.344
2006-06-21,656.812
2006-06-22,657.447
2006-06-23,652.208
2006-06-26,651.72
2006-06-27,643.994
2006-06-28,640.705
2006-06-29,649.023
2006-06-30,672.484
2006-07-03,673.206
2006-07-04,674.888
2006-07-05,663.471
2006-07-06,665.377
2006-07-07,669.058
2006-07-10,668.565
2006-07-11,661.873
2006-07-12,661.67
2006-07-13,649.086
2006-07-14,637.635
2006-07-17,625.957
2006-07-18,618.911
2006-07-19,635.275
2006-07-20,642.91
2006-07-21,633.9
2006-07-24,640.618
2006-07-25,646.756
2006-07-26,645.028
2006-07-27,664.031
2006-07-28,670.563
2006-07-31,667.764
2006-08-01,661.09
2006-08-02,670.008
2006-08-03,657.548
2006-08-04,670.835
2006-08-07,657.524
2006-08-08,655.329
2006-08-09,663.648
2006-08-10,650.457
2006-08-11,653.93
2006-08-14,660.763
2006-08-15,669.215
2006-08-16,678.335
2006-08-17,686.622
2006-08-18,684.165
2006-08-21,685.692
2006-08-22,682.578
2006-08-23,683.004
2006-08-24,688.086
2006-08-25,689.071
2006-08-28,694.707
2006-08-29,694.591
2006-08-30,707.14
2006-08-31,706.098
2006-09-01,710.725
2006-09-04,716.806
2006-09-05,708.025
2006-09-06,700.317
2006-09-07,689.253
2006-09-08,694.185
2006-09-11,696.336
2006-09-12,704.63
2006-09-13,703.29
2006-09-14,709.493
2006-09-15,701.597
2006-09-18,702.994
2006-09-19,704.47
2006-09-20,714.149
2006-09-21,720.462
2006-09-22,717.422
2006-09-25,713.458
2006-09-26,719.173
2006-09-27,726.705
2006-09-28,727.507
2006-09-29,727.393
2006-10-02,730.473
2006-10-03,727.579
2006-10-04,728.082
2006-10-05,733.471
2006-10-06,726.07
2006-10-09,721.47
2006-10-10,725.219
2006-10-11,727.949
2006-10-12,734.394
2006-10-13,733.172
2006-10-16,739.36
2006-10-17,727.073
2006-10-18,734.028
2006-10-19,750.568
2006-10-20,752.435
2006-10-23,755.548
2006-10-24,752.957
2006-10-25,765.655
2006-10-26,773.09
2006-10-27,776.131
2006-10-30,770.304
2006-10-31,777.333
2006-11-01,782.514
2006-11-02,778.062
2006-11-03,775.023
2006-11-06,785.15
2006-11-07,796.0
2006-11-08,793.805
2006-11-09,798.373
2006-11-10,804.652
2006-11-13,807.206
2006-11-14,812.367
2006-11-15,819.932
2006-11-16,824.181
2006-11-17,819.618
2006-11-20,816.717
2006-11-21,813.288
2006-11-22,828.823
2006-11-23,825.45
2006-11-24,832.431
2006-11-27,814.884
2006-11-28,812.863
2006-11-29,826.113
2006-11-30,828.271
2006-12-01,831.39
2006-12-04,835.779
2006-12-05,842.161
2006-12-06,841.575
2006-12-07,846.198
2006-12-08,849.192
2006-12-11,844.731
2006-12-12,846.374
2006-12-13,850.912
2006-12-14,847.306
2006-12-15,843.04
2006-12-18,847.334
2006-12-19,847.363
2006-12-20,854.803
2006-12-21,857.806
2006-12-22,848.976
2006-12-25,848.976
2006-12-26,847.653
2006-12-27,854.774
2006-12-28,862.167
2006-12-29,861.61
2007-01-01,861.61
2007-01-02,877.9
2007-01-03,872.578
2007-01-04,865.433
2007-01-05,862.428
2007-01-08,864.559
2007-01-09,868.725
2007-01-10,858.468
2007-01-11,868.562
2007-01-12,873.442
2007-01-15,872.559
2007-01-16,867.482
2007-01-17,872.416
2007-01-18,876.913
2007-01-19,881.545
2007-01-22,875.017
2007-01-23,873.436
2007-01-24,866.36
2007-01-25,857.708
2007-01-26,851.14
2007-01-29,859.63
2007-01-30,872.11
2007-01-31,870.582
2007-02-01,879.344
2007-02-02,885.712
2007-02-05,884.683
2007-02-06,887.312
2007-02-07,898.778
2007-02-08,898.204
2007-02-09,898.813
2007-02-12,890.708
2007-02-13,904.714
2007-02-14,922.674
2007-02-15,927.164
2007-02-16,928.983
2007-02-19,925.534
2007-02-20,920.045
2007-02-21,918.244
2007-02-22,920.819
2007-02-23,925.051
2007-02-26,919.963
2007-02-27,892.639
2007-02-28,888.608
2007-03-01,878.693
2007-03-02,882.647
2007-03-05,865.95
2007-03-06,872.584
2007-03-07,886.247
2007-03-08,894.369
2007-03-09,897.267
2007-03-12,897.244
2007-03-13,885.829
2007-03-14,871.094
2007-03-15,897.59
2007-03-16,913.327
2007-03-19,930.064
2007-03-20,940.083
2007-03-21,942.615
2007-03-22,961.062
2007-03-23,961.314
2007-03-26,957.962
2007-03-27,957.139
2007-03-28,953.315
2007-03-29,960.013
2007-03-30,960.435
2007-04-02,972.122
2007-04-03,982.873
2007-04-04,986.828
2007-04-05,996.782
2007-04-06,996.782
2007-04-09,991.589
2007-04-10,1000.684
2007-04-11,992.611
2007-04-12,994.415
2007-04-13,1000.856
2007-04-16,1013.474
2007-04-17,1010.576
2007-04-18,1005.348
2007-04-19,1005.539
2007-04-20,1009.85
2007-04-23,1009.264
2007-04-24,1000.324
2007-04-25,1009.482
2007-04-26,997.037
2007-04-27,1001.077
2007-04-30,1003.575
2007-05-01,999.825
2007-05-02,1000.915
2007-05-03,999.616
2007-05-04,1010.001
2007-05-07,1013.783
2007-05-08,999.355
2007-05-09,993.732
2007-05-10,988.738
2007-05-11,987.507
2007-05-14,985.6
2007-05-15,990.604
2007-05-16,984.786
2007-05-17,980.63
2007-05-18,983.515
2007-05-21,979.799
2007-05-22,981.391
2007-05-23,993.563
2007-05-24,987.264
2007-05-25,986.965
2007-05-28,989.714
2007-05-29,990.545
2007-05-30,988.545
2007-05-31,1000.0
2007-06-01,1000.98
2007-06-04,1007.42
2007-06-05,1002.248
2007-06-06,985.558
2007-06-07,972.691
2007-06-08,963.701
2007-06-11,973.369
2007-06-12,973.933
2007-06-13,973.141
2007-06-14,986.512
2007-06-15,999.628
2007-06-18,995.749
2007-06-19,995.642
2007-06-20,994.329
2007-06-21,985.997
2007-06-22,984.182
2007-06-25,982.873
2007-06-26,975.725
2007-06-27,973.914
2007-06-28,987.452
2007-06-29,993.047
2007-07-02,993.326
2007-07-03,995.447
2007-07-04,999.042
2007-07-05,994.899
2007-07-06,1003.981
2007-07-09,1003.557
2007-07-10,1004.459
2007-07-11,1005.034
2007-07-12,1009.275
2007-07-13,1012.474
2007-07-16,1015.208
2007-07-17,1009.351
2007-07-18,1004.724
2007-07-19,1012.61
2007-07-20,1011.39
2007-07-23,1012.372
2007-07-24,1002.094
2007-07-25,984.951
2007-07-26,949.111
2007-07-27,934.206
2007-07-30,925.597
2007-07-31,938.008
2007-08-01,919.553
2007-08-02,926.031
2007-08-03,925.724
2007-08-06,916.254
2007-08-07,923.984
2007-08-08,942.029
2007-08-09,922.983
2007-08-10,905.338
2007-08-13,913.552
2007-08-14,902.989
2007-08-15,892.891
2007-08-16,854.938
2007-08-17,864.202
2007-08-20,868.69
2007-08-21,870.991
2007-08-22,891.432
2007-08-23,896.763
2007-08-24,903.935
2007-08-27,907.801
2007-08-28,900.18
2007-08-29,903.156
2007-08-30,913.188
2007-08-31,926.881
2007-09-03,929.23
2007-09-04,930.303
2007-09-05,918.313
2007-09-06,921.383
2007-09-07,906.14
2007-09-10,902.035
2007-09-11,913.765
2007-09-12,918.948
2007-09-13,933.896
2007-09-14,925.512
2007-09-17,910.288
2007-09-18,919.206
2007-09-19,943.105
2007-09-20,950.738
2007-09-21,954.174
2007-09-24,951.852
2007-09-25,943.773
2007-09-26,946.289
2007-09-27,956.167
2007-09-28,968.319
2007-10-01,975.241
2007-10-02,980.884
2007-10-03,971.741
2007-10-04,972.057
2007-10-05,971.481
2007-10-08,971.552
2007-10-09,979.057
2007-10-10,989.837
2007-10-11,994.003
2007-10-12,989.497
2007-10-15,984.901
2007-10-16,975.578
2007-10-17,985.886
2007-10-18,991.243
2007-10-19,979.237
2007-10-22,957.09
2007-10-23,968.034
2007-10-24,964.828
2007-10-25,981.598
2007-10-26,988.654
2007-10-29,991.898
2007-10-30,984.462
2007-10-31,996.074
2007-11-01,981.772
2007-11-02,980.727
2007-11-05,969.193
2007-11-06,970.449
2007-11-07,967.938
2007-11-08,954.79
2007-11-09,935.688
2007-11-12,929.98
2007-11-13,939.186
2007-11-14,963.82
2007-11-15,948.744
2007-11-16,944.214
2007-11-19,922.15
2007-11-20,931.296
2007-11-21,917.346
2007-11-22,920.516
2007-11-23,936.334
2007-11-26,935.114
2007-11-27,936.368
2007-11-28,947.526
2007-11-29,953.829
2007-11-30,953.384
2007-12-03,947.958
2007-12-04,930.335
2007-12-05,935.112
2007-12-06,937.088
2007-12-07,951.747
2007-12-10,963.617
2007-12-11,957.909
2007-12-12,951.054
2007-12-13,928.642
2007-12-14,912.493
2007-12-17,890.187
2007-12-18,887.582
2007-12-19,875.57
2007-12-20,874.109
2007-12-21,886.165
2007-12-24,891.206
2007-12-25,891.206
2007-12-26,897.331
2007-12-27,892.273
2007-12-28,903.267
2007-12-31,899.648
2008-01-01,899.648
2008-01-02,892.576
2008-01-03,879.193
2008-01-04,862.949
2008-01-07,848.788
2008-01-08,862.044
2008-01-09,831.311
2008-01-10,818.003
2008-01-11,823.608
2008-01-14,840.532
2008-01-15,812.603
2008-01-16,804.065
2008-01-17,798.205
2008-01-18,777.486
2008-01-21,735.777
2008-01-22,765.179
2008-01-23,751.807
2008-01-24,793.817
2008-01-25,799.828
2008-01-28,796.01
2008-01-29,822.276
2008-01-30,816.403
2008-01-31,814.038
2008-02-01,834.689
2008-02-04,840.158
2008-02-05,801.383
2008-02-06,811.793
2008-02-07,780.571
2008-02-08,779.735
2008-02-11,769.594
2008-02-12,803.097
2008-02-13,814.156
2008-02-14,811.626
2008-02-15,803.866
2008-02-18,810.672
2008-02-19,827.203
2008-02-20,818.517
2008-02-21,828.751
2008-02-22,821.814
2008-02-25,838.414
2008-02-26,854.471
2008-02-27,864.935
2008-02-28,851.196
2008-02-29,843.323
2008-03-03,832.416
2008-03-04,822.042
2008-03-05,842.073
2008-03-06,829.277
2008-03-07,822.144
2008-03-10,808.357
2008-03-11,809.812
2008-03-12,829.781
2008-03-13,817.805
2008-03-14,816.948
2008-03-17,799.224
2008-03-18,819.96
2008-03-19,803.332
2008-03-20,792.95
2008-03-21,792.95
2008-03-24,791.819
2008-03-25,829.096
2008-03-26,837.392
2008-03-27,850.49
2008-03-28,846.683
2008-03-31,853.355
2008-04-01,860.303
2008-04-02,868.294
2008-04-03,868.081
2008-04-04,872.584
2008-04-07,880.028
2008-04-08,865.659
2008-04-09,862.473
2008-04-10,856.56
2008-04-11,849.805
2008-04-14,841.549
2008-04-15,838.766
2008-04-16,864.638
2008-04-17,860.049
2008-04-18,864.167
2008-04-21,865.914
2008-04-22,868.824
2008-04-23,868.103
2008-04-24,852.176
2008-04-25,858.415
2008-04-28,862.067
2008-04-29,850.091
2008-04-30,860.311
2008-05-01,853.763
2008-05-02,864.595
2008-05-05,868.066
2008-05-06,867.003
2008-05-07,868.217
2008-05-08,869.808
2008-05-09,859.582
2008-05-12,868.07
2008-05-13,869.401
2008-05-14,871.724
2008-05-15,873.695
2008-05-16,885.922
2008-05-19,890.799
2008-05-20,878.803
2008-05-21,870.922
2008-05-22,862.488
2008-05-23,853.722
2008-05-26,855.257
2008-05-27,849.225
2008-05-28,853.711
2008-05-29,843.525
2008-05-30,856.925
2008-06-02,851.806
2008-06-03,859.951
2008-06-04,858.685
2008-06-05,866.541
2008-06-06,857.432
2008-06-09,842.249
2008-06-10,822.533
2008-06-11,805.573
2008-06-12,799.352
2008-06-13,796.756
2008-06-16,802.138
2008-06-17,805.874
2008-06-18,786.32
2008-06-19,774.384
2008-06-20,772.292
2008-06-23,759.268
2008-06-24,759.03
2008-06-25,774.866
2008-06-26,764.065
2008-06-27,747.412
2008-06-30,746.26
2008-07-01,733.607
2008-07-02,728.608
2008-07-03,720.187
2008-07-04,713.282
2008-07-07,713.456
2008-07-08,703.06
2008-07-09,723.612
2008-07-10,707.1
2008-07-11,688.97
2008-07-14,698.897
2008-07-15,685.111
2008-07-16,693.14
2008-07-17,732.968
2008-07-18,748.266
2008-07-21,753.141
2008-07-22,747.177
2008-07-23,760.656
2008-07-24,746.518
2008-07-25,744.37
2008-07-28,737.005
2008-07-29,733.122
2008-07-30,740.403
2008-07-31,735.987
2008-08-01,728.278
2008-08-04,732.596
2008-08-05,755.759
2008-08-06,771.923
2008-08-07,757.412
2008-08-08,759.671
2008-08-11,770.256
2008-08-12,771.76
2008-08-13,747.007
2008-08-14,747.172
2008-08-15,747.167
2008-08-18,741.697
2008-08-19,718.995
2008-08-20,717.736
2008-08-21,716.122
2008-08-22,735.9
2008-08-25,728.008
2008-08-26,725.056
2008-08-27,726.117
2008-08-28,736.33
2008-08-29,744.734
2008-09-01,742.357
2008-09-02,757.582
2008-09-03,747.882
2008-09-04,722.156
2008-09-05,701.483
2008-09-08,719.044
2008-09-09,720.696
2008-09-10,716.682
2008-09-11,700.941
2008-09-12,720.028
2008-09-15,707.902
2008-09-16,697.299
2008-09-17,683.699
2008-09-18,686.008
2008-09-19,721.31
2008-09-22,723.31
2008-09-23,710.021
2008-09-24,702.165
2008-09-25,710.081
2008-09-26,691.133
2008-09-29,652.533
2008-09-30,650.701
2008-10-01,644.817
2008-10-02,630.945
2008-10-03,628.127
2008-10-06,565.985
2008-10-07,561.638
2008-10-08,534.928
2008-10-09,535.438
2008-10-10,497.854
2008-10-13,549.633
2008-10-14,571.651
2008-10-15,532.611
2008-10-16,509.8
2008-10-17,524.727
2008-10-20,532.2
2008-10-21,531.041
2008-10-22,493.489
2008-10-23,487.648
2008-10-24,469.374
2008-10-27,441.707
2008-10-28,449.157
2008-10-29,483.151
2008-10-30,499.077
2008-10-31,495.027
2008-11-03,510.214
2008-11-04,540.065
2008-11-05,534.502
2008-11-06,490.805
2008-11-07,500.234
2008-11-10,506.208
2008-11-11,477.859
2008-11-12,470.863
2008-11-13,469.016
2008-11-14,478.661
2008-11-17,466.329
2008-11-18,468.024
2008-11-19,455.438
2008-11-20,440.494
2008-11-21,432.879
2008-11-24,469.265
2008-11-25,480.129
2008-11-26,473.913
2008-11-27,481.46
2008-11-28,476.899
2008-12-01,450.438
2008-12-02,464.208
2008-12-03,466.035
2008-12-04,464.296
2008-12-05,443.872
2008-12-08,478.116
2008-12-09,488.106
2008-12-10,502.789
2008-12-11,511.071
2008-12-12,499.86
2008-12-15,512.141
2008-12-16,521.437
2008-12-17,540.046
2008-12-18,548.187
2008-12-19,523.313
2008-12-22,511.118
2008-12-23,517.054
2008-12-24,515.709
2008-12-25,515.709
2008-12-26,518.198
2008-12-29,528.36
2008-12-30,534.321
2008-12-31,527.954
2009-01-01,527.954
2009-01-02,550.089
2009-01-05,550.073
2009-01-06,547.272
2009-01-07,555.554
2009-01-08,553.2
2009-01-09,545.679
2009-01-12,528.117
2009-01-13,514.112
2009-01-14,492.401
2009-01-15,484.533
2009-01-16,493.456
2009-01-19,488.838
2009-01-20,468.64
2009-01-21,470.198
2009-01-22,470.284
2009-01-23,456.518
2009-01-26,482.641
2009-01-27,490.108
2009-01-28,511.865
2009-01-29,498.586
2009-01-30,487.422
2009-02-02,473.873
2009-02-03,485.257
2009-02-04,494.328
2009-02-05,493.882
2009-02-06,505.985
2009-02-09,517.983
2009-02-10,503.548
2009-02-11,496.426
2009-02-12,481.335
2009-02-13,487.911
2009-02-16,479.507
2009-02-17,460.357
2009-02-18,452.848
2009-02-19,455.3
2009-02-20,433.749
2009-02-23,424.911
2009-02-24,419.503
2009-02-25,421.241
2009-02-26,432.904
2009-02-27,431.449
2009-03-02,411.847
2009-03-03,403.114
2009-03-04,417.422
2009-03-05,403.078
2009-03-06,394.848
2009-03-09,393.362
2009-03-10,417.741
2009-03-11,419.231
2009-03-12,420.078
2009-03-13,423.105
2009-03-16,437.43
2009-03-17,435.254
2009-03-18,441.226
2009-03-19,463.874
2009-03-20,458.373
2009-03-23,463.551
2009-03-24,466.442
2009-03-25,466.358
2009-03-26,468.271
2009-03-27,450.254
2009-03-30,429.688
2009-03-31,448.728
2009-04-01,455.923
2009-04-02,487.008
2009-04-03,495.067
2009-04-06,497.419
2009-04-07,486.181
2009-04-08,487.045
2009-04-09,498.917
2009-04-10,498.917
2009-04-13,503.147
2009-04-14,508.648
2009-04-15,505.001
2009-04-16,513.62
2009-04-17,523.273
2009-04-20,487.905
2009-04-21,493.801
2009-04-22,508.44
2009-04-23,512.085
2009-04-24,528.996
2009-04-27,522.877
2009-04-28,510.192
2009-04-29,529.914
2009-04-30,537.066
2009-05-01,537.148
2009-05-04,555.759
2009-05-05,557.709
2009-05-06,566.138
2009-05-07,565.325
2009-05-08,571.689
2009-05-11,561.637
2009-05-12,560.19
2009-05-13,535.109
2009-05-14,539.616
2009-05-15,542.212
2009-05-18,548.684
2009-05-19,564.894
2009-05-20,583.519
2009-05-21,568.781
2009-05-22,578.075
2009-05-25,577.659
2009-05-26,580.387
2009-05-27,589.01
2009-05-28,583.668
2009-05-29,598.764
2009-06-01,622.336
2009-06-02,632.702
2009-06-03,618.285
2009-06-04,618.831
2009-06-05,617.253
2009-06-08,600.16
2009-06-09,603.182
2009-06-10,612.552
2009-06-11,617.927
2009-06-12,614.437
2009-06-15,589.924
2009-06-16,590.148
2009-06-17,573.705
2009-06-18,574.933
2009-06-19,583.359
2009-06-22,559.907
2009-06-23,560.41
2009-06-24,572.737
2009-06-25,566.884
2009-06-26,569.538
2009-06-29,577.389
2009-06-30,574.942
2009-07-01,589.129
2009-07-02,570.262
2009-07-03,567.812
2009-07-06,557.831
2009-07-07,555.117
2009-07-08,537.117
2009-07-09,547.389
2009-07-10,534.987
2009-07-13,546.549
2009-07-14,550.512
2009-07-15,572.198
2009-07-16,578.813
2009-07-17,582.104
2009-07-20,594.85
2009-07-21,600.149
2009-07-22,602.141
2009-07-23,618.157
2009-07-24,614.77
2009-07-27,620.444
2009-07-28,613.362
2009-07-29,614.833
2009-07-30,629.453
2009-07-31,644.832
2009-08-03,670.669
2009-08-04,670.953
2009-08-05,678.925
2009-08-06,684.574
2009-08-07,679.675
2009-08-10,678.559
2009-08-11,663.913
2009-08-12,674.415
2009-08-13,682.704
2009-08-14,676.957
2009-08-17,653.299
2009-08-18,663.546
2009-08-19,666.112
2009-08-20,678.544
2009-08-21,699.394
2009-08-24,714.796
2009-08-25,720.778
2009-08-26,716.664
2009-08-27,708.034
2009-08-28,733.089
2009-08-31,721.149
2009-09-01,699.538
2009-09-02,684.398
2009-09-03,692.531
2009-09-04,704.115
2009-09-07,724.391
2009-09-08,745.935
2009-09-09,759.363
2009-09-10,761.371
2009-09-11,770.133
2009-09-14,762.275
2009-09-15,766.482
2009-09-16,792.315
2009-09-17,801.475
2009-09-18,801.112
2009-09-21,784.471
2009-09-22,797.269
2009-09-23,795.818
2009-09-24,783.778
2009-09-25,776.673
2009-09-28,787.433
2009-09-29,781.379
2009-09-30,780.068
2009-10-01,762.777
2009-10-02,745.674
2009-10-05,758.234
2009-10-06,792.398
2009-10-07,792.872
2009-10-08,809.677
2009-10-09,811.82
2009-10-12,827.881
2009-10-13,819.21
2009-10-14,837.304
2009-10-15,834.04
2009-10-16,822.113
2009-10-19,839.429
2009-10-20,833.786
2009-10-21,827.294
2009-10-22,816.589
2009-10-23,813.17
2009-10-26,791.432
2009-10-27,770.48
2009-10-28,740.216
2009-10-29,764.553
2009-10-30,741.753
2009-11-02,751.975
2009-11-03,739.724
2009-11-04,769.655
2009-11-05,772.419
2009-11-06,771.865
2009-11-09,794.704
2009-11-10,784.381
2009-11-11,790.805
2009-11-12,790.603
2009-11-13,788.375
2009-11-16,807.83
2009-11-17,797.837
2009-11-18,800.747
2009-11-19,777.442
2009-11-20,770.252
2009-11-23,788.37
2009-11-24,781.773
2009-11-25,787.833
2009-11-26,757.047
2009-11-27,764.832
2009-11-30,753.305
2009-12-01,777.948
2009-12-02,786.979
2009-12-03,788.176
2009-12-04,780.955
2009-12-07,778.14
2009-12-08,765.185
2009-12-09,753.634
2009-12-10,756.344
2009-12-11,753.647
2009-12-14,763.246
2009-12-15,760.75
2009-12-16,773.558
2009-12-17,753.347
2009-12-18,746.865
2009-12-21,756.444
2009-12-22,757.899
2009-12-23,764.059
2009-12-24,767.119
2009-12-25,767.119
2009-12-28,771.557
2009-12-29,774.78
2009-12-30,767.194
2009-12-31,771.898
2010-01-01,771.898
2010-01-04,798.238
2010-01-05,802.215
2010-01-06,798.842
2010-01-07,796.61
2010-01-08,797.031
2010-01-11,807.342
2010-01-12,794.894
2010-01-13,796.096
2010-01-14,803.801
2010-01-15,795.385
2010-01-18,800.151
2010-01-19,794.344
2010-01-20,773.276
2010-01-21,761.602
2010-01-22,756.829
2010-01-25,754.814
2010-01-26,751.559
2010-01-27,744.317
2010-01-28,735.611
2010-01-29,740.903
2010-02-01,744.555
2010-02-02,767.834
2010-02-03,766.809
2010-02-04,738.091
2010-02-05,714.063
2010-02-08,708.511
2010-02-09,717.657
2010-02-10,720.637
2010-02-11,709.12
2010-02-12,701.737
2010-02-15,704.843
2010-02-16,722.191
2010-02-17,731.876
2010-02-18,730.631
2010-02-19,726.464
2010-02-22,732.126
2010-02-23,720.26
2010-02-24,729.323
2010-02-25,711.269
2010-02-26,730.669
2010-03-01,730.232
2010-03-02,744.975
2010-03-03,760.573
2010-03-04,756.907
2010-03-05,765.118
2010-03-08,764.884
2010-03-09,759.421
2010-03-10,772.664
2010-03-11,766.913
2010-03-12,777.05
2010-03-15,762.026
2010-03-16,776.139
2010-03-17,780.097
2010-03-18,774.725
2010-03-19,769.181
2010-03-22,770.7
2010-03-23,782.308
2010-03-24,773.482
2010-03-25,779.778
2010-03-26,787.398
2010-03-29,793.999
2010-03-30,784.132
2010-03-31,787.505
2010-04-01,804.815
2010-04-02,804.815
2010-04-05,802.972
2010-04-06,806.982
2010-04-07,797.646
2010-04-08,790.683
2010-04-09,806.435
2010-04-12,813.313
2010-04-13,812.107
2010-04-14,822.183
2010-04-15,817.633
2010-04-16,801.258
2010-04-19,791.644
2010-04-20,803.287
2010-04-21,800.252
2010-04-22,784.859
2010-04-23,796.773
2010-04-26,800.211
2010-04-27,777.602
2010-04-28,755.028
2010-04-29,775.651
2010-04-30,778.415
2010-05-03,775.953
2010-05-04,742.808
2010-05-05,716.219
2010-05-06,696.933
2010-05-07,665.789
2010-05-10,727.118
2010-05-11,715.797
2010-05-12,731.388
2010-05-13,735.536
2010-05-14,703.655
2010-05-17,687.725
2010-05-18,704.728
2010-05-19,681.675
2010-05-20,660.784
2010-05-21,674.333
2010-05-24,664.916
2010-05-25,627.695
2010-05-26,644.166
2010-05-27,668.803
2010-05-28,675.648
2010-05-31,675.452
2010-06-01,674.248
2010-06-02,673.676
2010-06-03,688.582
2010-06-04,670.11
2010-06-07,653.598
2010-06-08,646.188
2010-06-09,662.929
2010-06-10,682.621
2010-06-11,687.982
2010-06-14,709.356
2010-06-15,718.989
2010-06-16,714.851
2010-06-17,718.302
2010-06-18,725.042
2010-06-21,728.298
2010-06-22,718.32
2010-06-23,709.872
2010-06-24,703.911
2010-06-25,696.033
2010-06-28,703.073
2010-06-29,674.911
2010-06-30,678.977
2010-07-01,668.337
2010-07-02,678.455
2010-07-05,674.063
2010-07-06,693.998
2010-07-07,702.841
2010-07-08,715.642
2010-07-09,712.941
2010-07-12,715.867
2010-07-13,737.325
2010-07-14,743.324
2010-07-15,743.902
2010-07-16,738.115
2010-07-19,734.595
2010-07-20,720.877
2010-07-21,727.354
2010-07-22,749.866
2010-07-23,750.804
2010-07-26,765.436
2010-07-27,764.628
2010-07-28,754.137
2010-07-29,758.676
2010-07-30,760.983
2010-08-02,778.877
2010-08-03,784.318
2010-08-04,775.338
2010-08-05,778.56
2010-08-06,774.062
2010-08-09,778.325
2010-08-10,761.581
2010-08-11,730.963
2010-08-12,722.15
2010-08-13,716.416
2010-08-16,718.385
2010-08-17,732.366
2010-08-18,733.026
2010-08-19,724.042
2010-08-20,704.191
2010-08-23,704.495
2010-08-24,697.025
2010-08-25,692.738
2010-08-26,706.615
2010-08-27,710.015
2010-08-30,706.251
2010-08-31,706.931
2010-09-01,730.286
2010-09-02,732.829
2010-09-03,741.505
2010-09-06,748.185
2010-09-07,735.156
2010-09-08,738.715
2010-09-09,751.746
2010-09-10,752.651
2010-09-13,765.769
2010-09-14,778.349
2010-09-15,780.731
2010-09-16,781.343
2010-09-17,779.435
