Date,FRANCE MID VALUE Mid Cap
2005-11-10,534.935
2005-11-11,542.153
2005-11-14,540.658
2005-11-15,536.982
2005-11-16,535.728
2005-11-17,543.411
2005-11-18,548.009
2005-11-21,551.615
2005-11-22,550.521
2005-11-23,560.634
2005-11-24,558.966
2005-11-25,561.67
2005-11-28,564.575
2005-11-29,567.556
2005-11-30,566.875
2005-12-01,567.457
2005-12-02,569.123
2005-12-05,575.596
2005-12-06,578.452
2005-12-07,571.017
2005-12-08,581.003
2005-12-09,587.549
2005-12-12,594.818
2005-12-13,590.99
2005-12-14,599.836
2005-12-15,600.004
2005-12-16,609.04
2005-12-19,606.49
2005-12-20,599.937
2005-12-21,595.648
2005-12-22,599.09
2005-12-23,601.693
2005-12-26,601.693
2005-12-27,603.577
2005-12-28,608.205
2005-12-29,605.833
2005-12-30,600.137
2006-01-02,602.857
2006-01-03,615.587
2006-01-04,627.691
2006-01-05,622.993
2006-01-06,630.585
2006-01-09,626.508
2006-01-10,632.834
2006-01-11,649.653
2006-01-12,645.856
2006-01-13,640.699
2006-01-16,642.577
2006-01-17,631.058
2006-01-18,629.593
2006-01-19,638.349
2006-01-20,631.845
2006-01-23,635.118
2006-01-24,639.777
2006-01-25,645.147
2006-01-26,650.454
2006-01-27,645.122
2006-01-30,642.14
2006-01-31,647.054
2006-02-01,645.505
2006-02-02,643.507
2006-02-03,647.752
2006-02-06,648.245
2006-02-07,645.677
2006-02-08,644.2
2006-02-09,650.756
2006-02-10,645.09
2006-02-13,654.766
2006-02-14,646.632
2006-02-15,648.176
2006-02-16,648.77
2006-02-17,652.725
2006-02-20,649.348
2006-02-21,646.443
2006-02-22,653.714
2006-02-23,654.195
2006-02-24,652.977
2006-02-27,660.984
2006-02-28,657.316
2006-03-01,660.637
2006-03-02,653.81
2006-03-03,653.188
2006-03-06,654.48
2006-03-07,641.539
2006-03-08,634.673
2006-03-09,637.603
2006-03-10,639.771
2006-03-13,651.054
2006-03-14,655.906
2006-03-15,659.511
2006-03-16,667.695
2006-03-17,684.181
2006-03-20,691.913
2006-03-21,687.458
2006-03-22,687.271
2006-03-23,687.401
2006-03-24,694.373
2006-03-27,688.562
2006-03-28,684.487
2006-03-29,676.552
2006-03-30,690.712
2006-03-31,688.594
2006-04-03,693.469
2006-04-04,696.206
2006-04-05,697.775
2006-04-06,701.17
2006-04-07,696.807
2006-04-10,696.623
2006-04-11,687.721
2006-04-12,682.946
2006-04-13,683.908
2006-04-14,683.908
2006-04-17,694.77
2006-04-18,692.055
2006-04-19,700.855
2006-04-20,703.814
2006-04-21,717.998
2006-04-24,715.236
2006-04-25,725.783
2006-04-26,725.572
2006-04-27,730.127
2006-04-28,727.393
2006-05-01,728.663
2006-05-02,739.105
2006-05-03,732.927
2006-05-04,742.239
2006-05-05,756.012
2006-05-08,760.336
2006-05-09,764.793
2006-05-10,772.398
2006-05-11,773.399
2006-05-12,748.666
2006-05-15,729.405
2006-05-16,729.896
2006-05-17,700.72
2006-05-18,703.338
2006-05-19,700.395
2006-05-22,673.447
2006-05-23,691.998
2006-05-24,676.89
2006-05-25,682.289
2006-05-26,695.398
2006-05-29,692.684
2006-05-30,681.725
2006-05-31,687.326
2006-06-01,687.165
2006-06-02,696.638
2006-06-05,687.615
2006-06-06,663.665
2006-06-07,662.231
2006-06-08,642.214
2006-06-09,653.0
2006-06-12,646.502
2006-06-13,631.32
2006-06-14,633.045
2006-06-15,646.569
2006-06-16,646.934
2006-06-19,646.847
2006-06-20,649.666
2006-06-21,653.114
2006-06-22,653.745
2006-06-23,648.536
2006-06-26,648.051
2006-06-27,640.369
2006-06-28,637.098
2006-06-29,645.369
2006-06-30,668.698
2006-07-03,669.416
2006-07-04,671.089
2006-07-05,659.736
2006-07-06,661.632
2006-07-07,665.291
2006-07-10,664.801
2006-07-11,658.55
2006-07-12,658.347
2006-07-13,645.827
2006-07-14,634.433
2006-07-17,622.814
2006-07-18,615.988
2006-07-19,632.274
2006-07-20,639.874
2006-07-21,630.907
2006-07-24,637.593
2006-07-25,643.702
2006-07-26,641.982
2006-07-27,660.896
2006-07-28,667.396
2006-07-31,664.611
2006-08-01,657.968
2006-08-02,666.844
2006-08-03,654.442
2006-08-04,667.667
2006-08-07,654.418
2006-08-08,652.234
2006-08-09,660.514
2006-08-10,647.385
2006-08-11,650.842
2006-08-14,657.643
2006-08-15,666.054
2006-08-16,675.131
2006-08-17,683.38
2006-08-18,680.934
2006-08-21,682.454
2006-08-22,679.355
2006-08-23,679.779
2006-08-24,684.837
2006-08-25,685.817
2006-08-28,691.427
2006-08-29,691.311
2006-08-30,703.801
2006-08-31,702.763
2006-09-01,707.368
2006-09-04,713.421
2006-09-05,704.681
2006-09-06,697.01
2006-09-07,685.998
2006-09-08,690.907
2006-09-11,693.048
2006-09-12,701.303
2006-09-13,699.969
2006-09-14,706.143
2006-09-15,698.284
2006-09-18,699.675
2006-09-19,701.143
2006-09-20,710.776
2006-09-21,717.06
2006-09-22,714.034
2006-09-25,710.089
2006-09-26,715.777
2006-09-27,723.273
2006-09-28,724.072
2006-09-29,723.958
2006-10-02,727.024
2006-10-03,724.143
2006-10-04,724.644
2006-10-05,730.007
2006-10-06,722.641
2006-10-09,718.063
2006-10-10,721.794
2006-10-11,724.512
2006-10-12,730.926
2006-10-13,729.709
2006-10-16,735.868
2006-10-17,723.639
2006-10-18,730.562
2006-10-19,747.023
2006-10-20,748.882
2006-10-23,751.98
2006-10-24,749.401
2006-10-25,762.039
2006-10-26,769.44
2006-10-27,772.466
2006-10-30,766.666
2006-10-31,773.662
2006-11-01,778.819
2006-11-02,774.388
2006-11-03,771.363
2006-11-06,781.442
2006-11-07,792.241
2006-11-08,790.056
2006-11-09,794.603
2006-11-10,800.852
2006-11-13,803.394
2006-11-14,808.53
2006-11-15,816.06
2006-11-16,820.289
2006-11-17,815.748
2006-11-20,812.86
2006-11-21,809.447
2006-11-22,824.909
2006-11-23,821.552
2006-11-24,828.5
2006-11-27,811.036
2006-11-28,809.024
2006-11-29,822.211
2006-11-30,824.359
2006-12-01,827.464
2006-12-04,831.832
2006-12-05,838.184
2006-12-06,837.601
2006-12-07,842.202
2006-12-08,845.391
2006-12-11,840.95
2006-12-12,842.586
2006-12-13,847.103
2006-12-14,843.514
2006-12-15,839.267
2006-12-18,843.542
2006-12-19,843.571
2006-12-20,850.977
2006-12-21,853.967
2006-12-22,845.177
2006-12-25,845.177
2006-12-26,843.86
2006-12-27,850.948
2006-12-28,858.308
2006-12-29,857.754
2007-01-01,857.754
2007-01-02,873.971
2007-01-03,868.673
2007-01-04,861.56
2007-01-05,858.569
2007-01-08,860.69
2007-01-09,864.837
2007-01-10,854.626
2007-01-11,864.675
2007-01-12,869.533
2007-01-15,868.654
2007-01-16,863.6
2007-01-17,868.512
2007-01-18,872.989
2007-01-19,877.6
2007-01-22,871.101
2007-01-23,869.527
2007-01-24,862.483
2007-01-25,853.87
2007-01-26,847.331
2007-01-29,855.783
2007-01-30,868.207
2007-01-31,866.686
2007-02-01,875.408
2007-02-02,881.748
2007-02-05,880.724
2007-02-06,883.341
2007-02-07,894.755
2007-02-08,894.184
2007-02-09,894.79
2007-02-12,886.721
2007-02-13,900.665
2007-02-14,918.545
2007-02-15,923.015
2007-02-16,924.826
2007-02-19,921.392
2007-02-20,915.927
2007-02-21,914.134
2007-02-22,916.698
2007-02-23,920.911
2007-02-26,915.846
2007-02-27,888.644
2007-02-28,884.631
2007-03-01,874.76
2007-03-02,878.697
2007-03-05,862.074
2007-03-06,868.679
2007-03-07,882.281
2007-03-08,890.367
2007-03-09,893.251
2007-03-12,893.229
2007-03-13,881.864
2007-03-14,867.196
2007-03-15,893.572
2007-03-16,909.24
2007-03-19,925.901
2007-03-20,935.875
2007-03-21,938.396
2007-03-22,956.761
2007-03-23,957.012
2007-03-26,953.674
2007-03-27,952.855
2007-03-28,949.048
2007-03-29,955.717
2007-03-30,956.137
2007-04-02,967.771
2007-04-03,978.474
2007-04-04,982.412
2007-04-05,992.321
2007-04-06,992.321
2007-04-09,987.151
2007-04-10,996.205
2007-04-11,988.169
2007-04-12,989.964
2007-04-13,996.377
2007-04-16,1008.938
2007-04-17,1006.053
2007-04-18,1000.849
2007-04-19,1001.039
2007-04-20,1005.33
2007-04-23,1004.747
2007-04-24,995.848
2007-04-25,1004.964
2007-04-26,992.575
2007-04-27,996.597
2007-04-30,999.365
2007-05-01,995.631
2007-05-02,996.716
2007-05-03,995.423
2007-05-04,1006.898
2007-05-07,1010.668
2007-05-08,996.285
2007-05-09,990.679
2007-05-10,985.7
2007-05-11,984.473
2007-05-14,982.572
2007-05-15,988.044
2007-05-16,983.991
2007-05-17,979.84
2007-05-18,982.722
2007-05-21,979.009
2007-05-22,980.6
2007-05-23,992.762
2007-05-24,986.468
2007-05-25,986.965
2007-05-28,989.714
2007-05-29,990.545
2007-05-30,988.545
2007-05-31,1000.0
2007-06-01,1001.747
2007-06-04,1008.192
2007-06-05,1003.016
2007-06-06,986.313
2007-06-07,973.436
2007-06-08,964.44
2007-06-11,974.753
2007-06-12,975.318
2007-06-13,974.525
2007-06-14,987.915
2007-06-15,1001.05
2007-06-18,997.165
2007-06-19,996.699
2007-06-20,995.743
2007-06-21,987.399
2007-06-22,985.583
2007-06-25,984.271
2007-06-26,977.113
2007-06-27,975.299
2007-06-28,988.857
2007-06-29,994.652
2007-07-02,994.932
2007-07-03,997.624
2007-07-04,1001.227
2007-07-05,997.074
2007-07-06,1006.177
2007-07-09,1005.752
2007-07-10,1006.656
2007-07-11,1007.232
2007-07-12,1011.482
2007-07-13,1014.688
2007-07-16,1017.428
2007-07-17,1011.558
2007-07-18,1006.921
2007-07-19,1014.824
2007-07-20,1013.602
2007-07-23,1014.586
2007-07-24,1004.285
2007-07-25,987.105
2007-07-26,951.187
2007-07-27,936.249
2007-07-30,927.621
2007-07-31,940.059
2007-08-01,921.564
2007-08-02,928.057
2007-08-03,927.748
2007-08-06,918.258
2007-08-07,926.005
2007-08-08,944.089
2007-08-09,925.002
2007-08-10,907.318
2007-08-13,915.55
2007-08-14,904.964
2007-08-15,894.844
2007-08-16,856.808
2007-08-17,866.092
2007-08-20,870.59
2007-08-21,872.896
2007-08-22,893.381
2007-08-23,898.724
2007-08-24,905.912
2007-08-27,909.786
2007-08-28,902.149
2007-08-29,905.131
2007-08-30,915.185
2007-08-31,928.908
2007-09-03,931.263
2007-09-04,932.338
2007-09-05,920.321
2007-09-06,923.398
2007-09-07,908.121
2007-09-10,904.007
2007-09-11,915.764
2007-09-12,920.958
2007-09-13,935.938
2007-09-14,927.536
2007-09-17,912.279
2007-09-18,921.216
2007-09-19,945.167
2007-09-20,952.817
2007-09-21,956.261
2007-09-24,953.934
2007-09-25,945.837
2007-09-26,948.359
2007-09-27,958.259
2007-09-28,970.437
2007-10-01,977.374
2007-10-02,983.029
2007-10-03,973.866
2007-10-04,974.182
2007-10-05,973.606
2007-10-08,973.676
2007-10-09,981.198
2007-10-10,992.002
2007-10-11,996.177
2007-10-12,991.661
2007-10-15,987.055
2007-10-16,977.712
2007-10-17,988.042
2007-10-18,993.411
2007-10-19,981.379
2007-10-22,959.183
2007-10-23,970.151
2007-10-24,966.938
2007-10-25,983.745
2007-10-26,990.816
2007-10-29,994.068
2007-10-30,986.615
2007-10-31,998.253
2007-11-01,983.919
2007-11-02,982.872
2007-11-05,971.313
2007-11-06,972.571
2007-11-07,970.055
2007-11-08,956.878
2007-11-09,937.734
2007-11-12,932.014
2007-11-13,941.24
2007-11-14,965.928
2007-11-15,950.819
2007-11-16,946.279
2007-11-19,924.167
2007-11-20,933.333
2007-11-21,919.352
2007-11-22,922.529
2007-11-23,938.381
2007-11-26,937.159
2007-11-27,938.415
2007-11-28,949.599
2007-11-29,955.915
2007-11-30,955.469
2007-12-03,950.032
2007-12-04,932.37
2007-12-05,937.157
2007-12-06,939.137
2007-12-07,953.828
2007-12-10,965.724
2007-12-11,960.004
2007-12-12,953.134
2007-12-13,930.673
2007-12-14,914.488
2007-12-17,892.134
2007-12-18,889.524
2007-12-19,877.485
2007-12-20,876.021
2007-12-21,888.103
2007-12-24,893.155
2007-12-25,893.155
2007-12-26,899.294
2007-12-27,894.224
2007-12-28,905.242
2007-12-31,901.615
2008-01-01,901.615
2008-01-02,894.528
2008-01-03,881.115
2008-01-04,864.836
2008-01-07,850.645
2008-01-08,863.929
2008-01-09,833.129
2008-01-10,819.792
2008-01-11,825.409
2008-01-14,842.371
2008-01-15,814.38
2008-01-16,805.824
2008-01-17,799.951
2008-01-18,779.186
2008-01-21,737.386
2008-01-22,766.853
2008-01-23,753.451
2008-01-24,795.553
2008-01-25,801.577
2008-01-28,797.751
2008-01-29,824.075
2008-01-30,818.415
2008-01-31,816.044
2008-02-01,836.746
2008-02-04,842.229
2008-02-05,803.359
2008-02-06,813.794
2008-02-07,782.495
2008-02-08,781.657
2008-02-11,771.491
2008-02-12,805.077
2008-02-13,816.162
2008-02-14,813.626
2008-02-15,805.847
2008-02-18,812.67
2008-02-19,829.242
2008-02-20,820.534
2008-02-21,830.794
2008-02-22,823.839
2008-02-25,840.48
2008-02-26,856.578
2008-02-27,867.067
2008-02-28,853.294
2008-02-29,845.402
2008-03-03,834.468
2008-03-04,824.068
2008-03-05,844.148
2008-03-06,831.321
2008-03-07,824.17
2008-03-10,810.349
2008-03-11,811.808
2008-03-12,831.826
2008-03-13,819.821
2008-03-14,818.962
2008-03-17,801.194
2008-03-18,821.981
2008-03-19,805.312
2008-03-20,794.905
2008-03-21,794.905
2008-03-24,793.77
2008-03-25,831.14
2008-03-26,839.456
2008-03-27,852.586
2008-03-28,848.77
2008-03-31,855.459
2008-04-01,862.424
2008-04-02,870.434
2008-04-03,870.22
2008-04-04,874.735
2008-04-07,882.198
2008-04-08,867.793
2008-04-09,864.599
2008-04-10,858.671
2008-04-11,851.9
2008-04-14,843.623
2008-04-15,840.833
2008-04-16,866.769
2008-04-17,862.169
2008-04-18,866.297
2008-04-21,868.048
2008-04-22,871.363
2008-04-23,870.64
2008-04-24,854.666
2008-04-25,861.807
2008-04-28,865.473
2008-04-29,853.45
2008-04-30,863.711
2008-05-01,857.137
2008-05-02,869.034
2008-05-05,872.523
2008-05-06,871.454
2008-05-07,872.675
2008-05-08,874.65
2008-05-09,865.987
2008-05-12,874.947
2008-05-13,876.289
2008-05-14,878.63
2008-05-15,880.617
2008-05-16,892.941
2008-05-19,898.04
2008-05-20,885.947
2008-05-21,878.002
2008-05-22,869.499
2008-05-23,860.662
2008-05-26,862.21
2008-05-27,856.128
2008-05-28,861.369
2008-05-29,851.091
2008-05-30,864.612
2008-06-02,859.447
2008-06-03,867.665
2008-06-04,866.454
2008-06-05,875.045
2008-06-06,865.846
2008-06-09,850.514
2008-06-10,830.605
2008-06-11,813.478
2008-06-12,807.196
2008-06-13,804.575
2008-06-16,810.009
2008-06-17,813.783
2008-06-18,794.037
2008-06-19,781.983
2008-06-20,779.871
2008-06-23,766.719
2008-06-24,766.479
2008-06-25,782.47
2008-06-26,772.162
2008-06-27,755.332
2008-06-30,754.262
2008-07-01,741.474
2008-07-02,736.421
2008-07-03,727.909
2008-07-04,720.93
2008-07-07,721.106
2008-07-08,710.599
2008-07-09,731.371
2008-07-10,714.682
2008-07-11,696.358
2008-07-14,706.924
2008-07-15,692.98
2008-07-16,701.102
2008-07-17,741.387
2008-07-18,756.861
2008-07-21,761.792
2008-07-22,756.108
2008-07-23,769.748
2008-07-24,755.441
2008-07-25,753.267
2008-07-28,745.815
2008-07-29,741.885
2008-07-30,749.254
2008-07-31,744.784
2008-08-01,736.983
2008-08-04,741.353
2008-08-05,764.793
2008-08-06,781.15
2008-08-07,766.466
2008-08-08,768.752
2008-08-11,779.463
2008-08-12,780.985
2008-08-13,755.936
2008-08-14,756.103
2008-08-15,756.098
2008-08-18,750.562
2008-08-19,727.589
2008-08-20,726.315
2008-08-21,724.682
2008-08-22,744.697
2008-08-25,736.71
2008-08-26,733.723
2008-08-27,734.796
2008-08-28,745.132
2008-08-29,753.636
2008-09-01,751.23
2008-09-02,766.637
2008-09-03,756.822
2008-09-04,730.788
2008-09-05,709.868
2008-09-08,727.639
2008-09-09,729.311
2008-09-10,725.249
2008-09-11,709.319
2008-09-12,728.635
2008-09-15,716.364
2008-09-16,705.634
2008-09-17,691.871
2008-09-18,694.208
2008-09-19,729.932
2008-09-22,731.956
2008-09-23,718.508
2008-09-24,710.558
2008-09-25,718.569
2008-09-26,699.394
2008-09-29,660.333
2008-09-30,658.479
2008-10-01,652.525
2008-10-02,638.487
2008-10-03,635.635
2008-10-06,572.75
2008-10-07,568.351
2008-10-08,541.322
2008-10-09,541.838
2008-10-10,503.805
2008-10-13,556.203
2008-10-14,578.484
2008-10-15,538.977
2008-10-16,515.894
2008-10-17,530.999
2008-10-20,538.561
2008-10-21,537.388
2008-10-22,499.388
2008-10-23,493.477
2008-10-24,474.984
2008-10-27,446.987
2008-10-28,454.526
2008-10-29,488.926
2008-10-30,505.043
2008-10-31,500.944
2008-11-03,516.313
2008-11-04,546.52
2008-11-05,540.891
2008-11-06,496.671
2008-11-07,506.213
2008-11-10,512.259
2008-11-11,483.571
2008-11-12,476.491
2008-11-13,474.808
2008-11-14,484.572
2008-11-17,472.088
2008-11-18,473.804
2008-11-19,461.062
2008-11-20,445.934
2008-11-21,438.225
2008-11-24,475.06
2008-11-25,486.059
2008-11-26,479.766
2008-11-27,487.406
2008-11-28,482.789
2008-12-01,456.001
2008-12-02,469.941
2008-12-03,471.79
2008-12-04,470.03
2008-12-05,449.354
2008-12-08,484.02
2008-12-09,494.134
2008-12-10,509.043
2008-12-11,517.427
2008-12-12,506.077
2008-12-15,518.511
2008-12-16,527.923
2008-12-17,546.763
2008-12-18,555.006
2008-12-19,529.821
2008-12-22,517.475
2008-12-23,523.485
2008-12-24,522.123
2008-12-25,522.123
2008-12-26,524.643
2008-12-29,534.931
2008-12-30,540.967
2008-12-31,534.52
2009-01-01,534.52
2009-01-02,556.931
2009-01-05,556.914
2009-01-06,554.079
2009-01-07,562.463
2009-01-08,560.081
2009-01-09,552.466
2009-01-12,534.763
2009-01-13,520.582
2009-01-14,498.722
2009-01-15,490.753
2009-01-16,499.792
2009-01-19,495.113
2009-01-20,474.656
2009-01-21,476.234
2009-01-22,476.321
2009-01-23,462.379
2009-01-26,488.837
2009-01-27,496.517
2009-01-28,518.559
2009-01-29,505.106
2009-01-30,493.796
2009-02-02,480.07
2009-02-03,491.602
2009-02-04,500.792
2009-02-05,500.341
2009-02-06,512.601
2009-02-09,524.756
2009-02-10,510.133
2009-02-11,502.918
2009-02-12,487.629
2009-02-13,494.291
2009-02-16,485.778
2009-02-17,466.377
2009-02-18,458.77
2009-02-19,461.254
2009-02-20,439.421
2009-02-23,430.516
2009-02-24,425.037
2009-02-25,426.798
2009-02-26,438.615
2009-02-27,437.14
2009-03-02,417.28
2009-03-03,408.432
2009-03-04,422.929
2009-03-05,408.396
2009-03-06,400.057
2009-03-09,398.552
2009-03-10,423.252
2009-03-11,424.761
2009-03-12,425.619
2009-03-13,428.687
2009-03-16,443.201
2009-03-17,440.996
2009-03-18,447.046
2009-03-19,469.993
2009-03-20,464.42
2009-03-23,469.666
2009-03-24,472.595
2009-03-25,472.51
2009-03-26,474.448
2009-03-27,456.193
2009-03-30,435.356
2009-03-31,454.648
2009-04-01,461.938
2009-04-02,493.433
2009-04-03,501.598
2009-04-06,503.981
2009-04-07,492.595
2009-04-08,493.471
2009-04-09,505.498
2009-04-10,505.498
2009-04-13,509.785
2009-04-14,515.358
2009-04-15,511.663
2009-04-16,520.396
2009-04-17,530.176
2009-04-20,494.648
2009-04-21,500.625
2009-04-22,515.63
2009-04-23,519.326
2009-04-24,536.476
2009-04-27,531.015
2009-04-28,517.712
2009-04-29,537.725
2009-04-30,544.982
2009-05-01,545.064
2009-05-04,564.419
2009-05-05,566.612
2009-05-06,575.176
2009-05-07,574.733
2009-05-08,581.203
2009-05-11,571.422
2009-05-12,570.123
2009-05-13,544.597
2009-05-14,549.184
2009-05-15,551.826
2009-05-18,558.413
2009-05-19,574.971
2009-05-20,594.002
2009-05-21,579.0
2009-05-22,588.46
2009-05-25,588.054
2009-05-26,590.831
2009-05-27,599.806
2009-05-28,594.721
2009-05-29,610.104
2009-06-01,634.122
2009-06-02,644.684
2009-06-03,629.994
2009-06-04,630.683
2009-06-05,629.075
2009-06-08,611.654
2009-06-09,614.735
2009-06-10,624.284
2009-06-11,631.047
2009-06-12,627.483
2009-06-15,602.449
2009-06-16,602.677
2009-06-17,585.885
2009-06-18,587.765
2009-06-19,596.379
2009-06-22,572.404
2009-06-23,572.918
2009-06-24,585.52
2009-06-25,579.537
2009-06-26,582.25
2009-06-29,590.276
2009-06-30,587.774
2009-07-01,602.278
2009-07-02,583.125
2009-07-03,580.62
2009-07-06,570.413
2009-07-07,567.639
2009-07-08,549.232
2009-07-09,559.736
2009-07-10,547.054
2009-07-13,558.877
2009-07-14,562.929
2009-07-15,585.104
2009-07-16,591.869
2009-07-17,595.234
2009-07-20,608.267
2009-07-21,613.686
2009-07-22,615.723
2009-07-23,632.101
2009-07-24,628.636
2009-07-27,634.439
2009-07-28,627.197
2009-07-29,628.702
2009-07-30,643.651
2009-07-31,659.377
2009-08-03,685.797
2009-08-04,686.088
2009-08-05,694.239
2009-08-06,700.016
2009-08-07,695.006
2009-08-10,693.865
2009-08-11,678.888
2009-08-12,689.627
2009-08-13,698.103
2009-08-14,692.227
2009-08-17,668.035
2009-08-18,678.513
2009-08-19,681.137
2009-08-20,693.849
2009-08-21,715.17
2009-08-24,730.948
2009-08-25,737.066
2009-08-26,732.859
2009-08-27,724.034
2009-08-28,749.655
2009-08-31,737.445
2009-09-01,715.345
2009-09-02,699.863
2009-09-03,708.18
2009-09-04,720.026
2009-09-07,740.76
2009-09-08,762.791
2009-09-09,776.522
2009-09-10,778.575
2009-09-11,787.535
2009-09-14,779.5
2009-09-15,783.803
2009-09-16,810.219
2009-09-17,819.586
2009-09-18,819.215
2009-09-21,802.197
2009-09-22,815.285
2009-09-23,813.801
2009-09-24,801.489
2009-09-25,794.224
2009-09-28,805.226
2009-09-29,799.036
2009-09-30,797.695
2009-10-01,780.014
2009-10-02,762.524
2009-10-05,775.368
2009-10-06,810.303
2009-10-07,810.788
2009-10-08,827.973
2009-10-09,830.164
2009-10-12,846.588
2009-10-13,837.722
2009-10-14,856.224
2009-10-15,852.887
2009-10-16,840.691
2009-10-19,858.397
2009-10-20,852.627
2009-10-21,845.989
2009-10-22,835.041
2009-10-23,831.545
2009-10-26,809.316
2009-10-27,787.891
2009-10-28,756.943
2009-10-29,781.829
2009-10-30,758.514
2009-11-02,768.967
2009-11-03,756.44
2009-11-04,787.047
2009-11-05,789.874
2009-11-06,789.307
2009-11-09,812.662
2009-11-10,802.106
2009-11-11,808.675
2009-11-12,808.468
2009-11-13,806.19
2009-11-16,826.085
2009-11-17,815.866
2009-11-18,818.842
2009-11-19,795.01
2009-11-20,787.658
2009-11-23,806.214
2009-11-24,799.468
2009-11-25,805.665
2009-11-26,774.182
2009-11-27,782.143
2009-11-30,770.356
2009-12-01,795.556
2009-12-02,804.792
2009-12-03,806.016
2009-12-04,798.631
2009-12-07,795.753
2009-12-08,782.504
2009-12-09,770.692
2009-12-10,773.463
2009-12-11,770.705
2009-12-14,780.522
2009-12-15,777.969
2009-12-16,791.067
2009-12-17,770.398
2009-12-18,763.769
2009-12-21,773.566
2009-12-22,775.053
2009-12-23,781.352
2009-12-24,784.482
2009-12-25,784.482
2009-12-28,789.021
2009-12-29,792.316
2009-12-30,784.558
2009-12-31,789.369
2010-01-01,789.369
2010-01-04,816.305
2010-01-05,820.372
2010-01-06,816.923
2010-01-07,814.64
2010-01-08,815.071
2010-01-11,825.615
2010-01-12,812.885
2010-01-13,814.114
2010-01-14,821.994
2010-01-15,813.388
2010-01-18,818.261
2010-01-19,812.323
2010-01-20,790.778
2010-01-21,778.84
2010-01-22,773.959
2010-01-25,771.898
2010-01-26,768.569
2010-01-27,761.164
2010-01-28,752.261
2010-01-29,757.672
2010-02-01,761.408
2010-02-02,785.213
2010-02-03,784.165
2010-02-04,754.797
2010-02-05,730.225
2010-02-08,724.547
2010-02-09,733.9
2010-02-10,736.948
2010-02-11,725.17
2010-02-12,717.62
2010-02-15,720.797
2010-02-16,738.537
2010-02-17,748.441
2010-02-18,747.168
2010-02-19,742.907
2010-02-22,748.697
2010-02-23,736.562
2010-02-24,745.83
2010-02-25,727.368
2010-02-26,747.207
2010-03-01,746.76
2010-03-02,761.837
2010-03-03,777.788
2010-03-04,774.039
2010-03-05,782.435
2010-03-08,782.196
2010-03-09,776.61
2010-03-10,790.153
2010-03-11,784.271
2010-03-12,794.638
2010-03-15,779.274
2010-03-16,793.706
2010-03-17,797.753
2010-03-18,792.26
2010-03-19,786.59
2010-03-22,788.144
2010-03-23,800.015
2010-03-24,790.989
2010-03-25,797.427
2010-03-26,805.22
2010-03-29,811.97
2010-03-30,801.88
2010-03-31,805.329
2010-04-01,823.031
2010-04-02,823.031
2010-04-05,821.147
2010-04-06,825.247
2010-04-07,815.7
2010-04-08,808.579
2010-04-09,824.688
2010-04-12,831.721
2010-04-13,830.489
2010-04-14,840.793
2010-04-15,836.139
2010-04-16,819.394
2010-04-19,810.058
2010-04-20,821.972
2010-04-21,818.867
2010-04-22,803.116
2010-04-23,815.517
2010-04-26,819.037
2010-04-27,795.896
2010-04-28,772.867
2010-04-29,793.977
2010-04-30,796.806
2010-05-03,794.286
2010-05-04,761.008
2010-05-05,734.382
2010-05-06,715.261
2010-05-07,683.299
2010-05-10,746.24
2010-05-11,734.621
2010-05-12,751.151
2010-05-13,755.548
2010-05-14,722.8
2010-05-17,706.774
2010-05-18,724.247
2010-05-19,700.556
2010-05-20,679.177
2010-05-21,693.103
2010-05-24,683.424
2010-05-25,645.167
2010-05-26,662.214
2010-05-27,687.542
2010-05-28,694.578
2010-05-31,694.758
2010-06-01,693.52
2010-06-02,692.932
2010-06-03,708.265
2010-06-04,689.264
2010-06-07,672.281
2010-06-08,664.658
2010-06-09,681.877
2010-06-10,702.59
2010-06-11,708.109
2010-06-14,730.108
2010-06-15,740.022
2010-06-16,735.763
2010-06-17,739.316
2010-06-18,746.252
2010-06-21,750.086
2010-06-22,739.81
2010-06-23,731.109
2010-06-24,724.97
2010-06-25,716.856
2010-06-28,724.106
2010-06-29,695.102
2010-06-30,699.29
2010-07-01,688.331
2010-07-02,698.752
2010-07-05,694.229
2010-07-06,714.76
2010-07-07,723.868
2010-07-08,737.051
2010-07-09,734.27
2010-07-12,737.283
2010-07-13,759.384
2010-07-14,765.562
2010-07-15,766.157
2010-07-16,760.61
2010-07-19,756.983
2010-07-20,742.847
2010-07-21,749.521
2010-07-22,772.719
2010-07-23,773.686
2010-07-26,788.763
2010-07-27,787.932
2010-07-28,777.12
2010-07-29,781.798
2010-07-30,784.175
2010-08-02,802.615
2010-08-03,808.221
2010-08-04,798.968
2010-08-05,802.288
2010-08-06,797.652
2010-08-09,802.046
2010-08-10,784.791
2010-08-11,753.24
2010-08-12,744.158
2010-08-13,738.25
2010-08-16,740.278
2010-08-17,754.686
2010-08-18,755.366
2010-08-19,746.108
2010-08-20,725.652
2010-08-23,726.01
2010-08-24,718.312
2010-08-25,713.894
2010-08-26,728.195
2010-08-27,731.698
2010-08-30,727.819
2010-08-31,728.52
2010-09-01,752.589
2010-09-02,755.209
2010-09-03,764.15
2010-09-06,771.034
2010-09-07,757.607
2010-09-08,761.276
2010-09-09,774.704
2010-09-10,775.637
2010-09-13,789.156
2010-09-14,802.12
2010-09-15,804.574
2010-09-16,805.205
2010-09-17,803.239
2010-09-20,822.153
