Date,SWEDEN IMI VALUE IMI (Large+Mid+Small Cap)
2010-09-15,840.382
2010-09-16,838.482
2010-09-17,835.881
2010-09-20,851.648
2010-09-21,855.661
2010-09-22,864.768
2010-09-23,850.617
2010-09-24,873.28
2010-09-27,865.184
2010-09-28,874.535
2010-09-29,885.37
2010-09-30,890.864
2010-10-01,891.44
2010-10-04,873.943
2010-10-05,903.533
2010-10-06,900.191
2010-10-07,904.879
2010-10-08,904.617
2010-10-11,910.532
2010-10-12,903.513
2010-10-13,924.552
2010-10-14,931.845
2010-10-15,919.021
2010-10-18,919.398
2010-10-19,897.707
2010-10-20,908.78
2010-10-21,925.473
2010-10-22,928.298
2010-10-25,934.502
2010-10-26,916.927
2010-10-27,909.547
2010-10-28,904.754
2010-10-29,907.311
2010-11-01,907.804
2010-11-02,915.811
2010-11-03,907.412
2010-11-04,941.938
2010-11-05,921.824
2010-11-08,911.745
2010-11-09,918.669
2010-11-10,898.531
2010-11-11,889.452
2010-11-12,881.445
2010-11-15,881.445
2010-11-16,856.69
2010-11-17,862.833
2010-11-18,881.789
2010-11-19,886.118
2010-11-22,874.805
2010-11-23,852.753
2010-11-24,865.932
2010-11-25,874.08
2010-11-26,860.835
2010-11-29,852.164
2010-11-30,852.692
2010-12-01,874.903
2010-12-02,894.948
2010-12-03,909.618
2010-12-06,900.763
2010-12-07,905.169
2010-12-08,893.243
2010-12-09,889.482
2010-12-10,892.609
2010-12-13,904.523
2010-12-14,916.911
2010-12-15,921.5
2010-12-16,922.037
2010-12-17,922.791
2010-12-20,925.527
2010-12-21,939.93
2010-12-22,927.94
2010-12-23,927.618
2010-12-24,929.099
2010-12-27,931.327
2010-12-28,930.417
2010-12-29,937.802
2010-12-30,940.959
2010-12-31,946.697
2011-01-03,967.553
2011-01-04,956.792
2011-01-05,942.796
2011-01-06,931.142
2011-01-07,930.228
2011-01-10,924.012
2011-01-11,940.921
2011-01-12,958.895
2011-01-13,967.983
2011-01-14,971.334
2011-01-17,967.087
2011-01-18,987.762
2011-01-19,983.394
2011-01-20,956.471
2011-01-21,978.913
2011-01-24,985.063
2011-01-25,988.609
2011-01-26,1015.543
2011-01-27,1024.677
2011-01-28,1003.903
2011-01-31,1011.991
2011-02-01,1030.222
2011-02-02,1010.855
2011-02-03,1005.561
2011-02-04,995.437
2011-02-07,1000.456
2011-02-08,1005.143
2011-02-09,1001.549
2011-02-10,986.542
2011-02-11,995.39
2011-02-14,986.455
2011-02-15,984.078
2011-02-16,989.606
2011-02-17,979.518
2011-02-18,988.207
2011-02-21,977.644
2011-02-22,979.199
2011-02-23,970.979
2011-02-24,972.531
2011-02-25,977.373
2011-02-28,1004.851
2011-03-01,1003.004
2011-03-02,986.475
2011-03-03,992.015
2011-03-04,996.426
2011-03-07,1002.896
2011-03-08,998.442
2011-03-09,1003.602
2011-03-10,987.14
2011-03-11,975.055
2011-03-14,971.533
2011-03-15,935.162
2011-03-16,916.239
2011-03-17,945.812
2011-03-18,973.396
2011-03-21,985.466
2011-03-22,985.619
2011-03-23,985.651
2011-03-24,1000.362
2011-03-25,999.948
2011-03-28,1005.74
2011-03-29,1005.91
2011-03-30,1014.454
2011-03-31,1020.267
2011-04-01,1026.356
2011-04-04,1032.154
2011-04-05,1027.366
2011-04-06,1040.352
2011-04-07,1037.351
2011-04-08,1057.249
2011-04-11,1051.739
2011-04-12,1028.321
2011-04-13,1041.601
2011-04-14,1038.309
2011-04-15,1034.922
2011-04-18,1002.84
2011-04-19,1014.096
2011-04-20,1050.161
2011-04-21,1059.322
2011-04-22,1059.322
2011-04-25,1059.583
2011-04-26,1069.302
2011-04-27,1082.331
2011-04-28,1105.376
2011-04-29,1104.987
2011-05-02,1117.047
2011-05-03,1094.663
2011-05-04,1084.956
2011-05-05,1064.57
2011-05-06,1072.422
2011-05-09,1054.164
2011-05-10,1073.92
2011-05-11,1070.808
2011-05-12,1054.306
2011-05-13,1054.353
2011-05-16,1061.27
2011-05-17,1041.913
2011-05-18,1055.145
2011-05-19,1063.213
2011-05-20,1060.954
2011-05-23,1025.275
2011-05-24,1026.479
2011-05-25,1042.248
2011-05-26,1037.724
2011-05-27,1057.766
2011-05-30,1057.293
2011-05-31,1070.307
2011-06-01,1078.039
2011-06-02,1070.231
2011-06-03,1060.032
2011-06-06,1056.41
2011-06-07,1054.296
2011-06-08,1021.637
2011-06-09,1019.537
2011-06-10,990.235
2011-06-13,986.684
2011-06-14,998.755
2011-06-15,970.681
2011-06-16,947.505
2011-06-17,964.362
2011-06-20,950.74
2011-06-21,974.712
2011-06-22,961.812
2011-06-23,918.892
2011-06-24,921.634
2011-06-27,934.039
2011-06-28,937.06
2011-06-29,975.104
2011-06-30,1003.207
2011-07-01,1012.488
2011-07-04,1019.838
2011-07-05,1020.248
2011-07-06,996.404
2011-07-07,1016.611
2011-07-08,988.802
2011-07-11,947.707
2011-07-12,941.885
2011-07-13,959.74
2011-07-14,939.161
2011-07-15,931.038
2011-07-18,902.061
2011-07-19,940.642
2011-07-20,966.605
2011-07-21,984.428
2011-07-22,983.926
2011-07-25,978.296
2011-07-26,982.247
2011-07-27,968.446
2011-07-28,963.288
2011-07-29,964.409
2011-08-01,934.932
2011-08-02,918.35
2011-08-03,885.261
2011-08-04,832.194
2011-08-05,832.434
2011-08-08,786.725
2011-08-09,799.86
2011-08-10,778.35
2011-08-11,817.084
2011-08-12,832.423
2011-08-15,855.175
2011-08-16,845.619
2011-08-17,856.528
2011-08-18,789.505
2011-08-19,784.848
2011-08-22,793.813
2011-08-23,808.233
2011-08-24,824.994
2011-08-25,813.614
2011-08-26,810.349
2011-08-29,846.182
2011-08-30,836.407
2011-08-31,859.246
2011-09-01,857.09
2011-09-02,833.557
2011-09-05,787.221
2011-09-06,785.398
2011-09-07,815.627
2011-09-08,819.967
2011-09-09,775.172
2011-09-12,730.068
2011-09-13,742.149
2011-09-14,743.209
2011-09-15,788.564
2011-09-16,788.157
2011-09-19,752.011
2011-09-20,781.216
2011-09-21,764.957
2011-09-22,708.574
2011-09-23,714.579
2011-09-26,721.057
2011-09-27,784.281
2011-09-28,763.976
2011-09-29,782.473
2011-09-30,756.222
2011-10-03,749.526
2011-10-04,715.911
2011-10-05,744.717
2011-10-06,765.441
2011-10-07,774.415
2011-10-10,812.37
2011-10-11,808.17
2011-10-12,824.622
2011-10-13,795.78
2011-10-14,824.522
2011-10-17,803.85
2011-10-18,802.526
2011-10-19,809.11
2011-10-20,796.901
2011-10-21,833.074
2011-10-24,839.729
2011-10-25,840.677
2011-10-26,840.126
2011-10-27,909.152
2011-10-28,908.287
2011-10-31,863.607
2011-11-01,803.525
2011-11-02,825.287
2011-11-03,834.25
2011-11-04,841.633
2011-11-07,827.979
2011-11-08,835.504
2011-11-09,799.272
2011-11-10,799.142
2011-11-11,835.293
2011-11-14,815.216
2011-11-15,804.514
2011-11-16,801.544
2011-11-17,788.309
2011-11-18,782.447
2011-11-21,749.674
2011-11-22,746.91
2011-11-23,724.994
2011-11-24,717.323
2011-11-25,714.474
2011-11-28,751.051
2011-11-29,756.645
2011-11-30,811.458
2011-12-01,798.255
2011-12-02,806.97
2011-12-05,825.152
2011-12-06,813.236
2011-12-07,814.439
2011-12-08,789.147
2011-12-09,798.698
2011-12-12,768.279
2011-12-13,767.076
2011-12-14,748.694
2011-12-15,759.864
2011-12-16,757.46
2011-12-19,758.109
2011-12-20,788.722
2011-12-21,782.631
2011-12-22,796.188
2011-12-23,803.207
2011-12-26,803.207
2011-12-27,801.912
2011-12-28,786.871
2011-12-29,792.306
2011-12-30,807.704
2012-01-02,818.281
2012-01-03,837.949
2012-01-04,820.111
2012-01-05,810.418
2012-01-06,808.099
2012-01-09,802.701
2012-01-10,818.0
2012-01-11,812.786
2012-01-12,819.446
2012-01-13,804.899
2012-01-16,814.318
2012-01-17,832.186
2012-01-18,839.714
2012-01-19,858.857
2012-01-20,858.663
2012-01-23,871.37
2012-01-24,858.227
2012-01-25,839.321
2012-01-26,865.557
2012-01-27,859.653
2012-01-30,850.163
2012-01-31,852.102
2012-02-01,887.96
2012-02-02,888.216
2012-02-03,902.311
2012-02-06,892.799
2012-02-07,907.692
2012-02-08,912.861
2012-02-09,918.819
2012-02-10,898.614
2012-02-13,908.574
2012-02-14,899.409
2012-02-15,906.354
2012-02-16,904.752
2012-02-17,920.327
2012-02-20,941.077
2012-02-21,936.849
2012-02-22,922.835
2012-02-23,924.855
2012-02-24,943.228
2012-02-27,931.806
2012-02-28,943.804
2012-02-29,944.576
2012-03-01,941.859
2012-03-02,933.545
2012-03-05,927.914
2012-03-06,878.288
2012-03-07,880.377
2012-03-08,915.672
2012-03-09,905.207
2012-03-12,903.148
2012-03-13,925.614
2012-03-14,920.139
2012-03-15,926.845
2012-03-16,933.423
2012-03-19,938.688
2012-03-20,924.616
2012-03-21,912.585
2012-03-22,898.844
2012-03-23,910.379
2012-03-26,931.928
2012-03-27,926.116
2012-03-28,918.331
2012-03-29,903.945
2012-03-30,923.729
2012-04-02,935.797
2012-04-03,933.078
2012-04-04,887.825
2012-04-05,882.127
2012-04-06,882.127
2012-04-09,875.593
2012-04-10,854.879
2012-04-11,868.424
2012-04-12,889.582
2012-04-13,867.325
2012-04-16,870.784
2012-04-17,897.108
2012-04-18,879.017
2012-04-19,883.696
2012-04-20,896.729
2012-04-23,849.34
2012-04-24,873.37
2012-04-25,886.1
2012-04-26,882.684
2012-04-27,900.633
2012-04-30,906.614
2012-05-01,906.007
2012-05-02,894.841
2012-05-03,900.479
2012-05-04,878.032
2012-05-07,878.098
2012-05-08,867.097
2012-05-09,860.929
2012-05-10,860.149
2012-05-11,862.459
2012-05-14,830.745
2012-05-15,813.959
2012-05-16,803.076
2012-05-17,796.832
2012-05-18,772.546
2012-05-21,796.608
2012-05-22,817.24
2012-05-23,787.749
2012-05-24,800.552
2012-05-25,796.957
2012-05-28,797.741
2012-05-29,809.093
2012-05-30,790.309
2012-05-31,782.368
2012-06-01,768.568
2012-06-04,771.3
2012-06-05,772.123
2012-06-06,771.941
2012-06-07,798.492
2012-06-08,794.861
2012-06-11,806.643
2012-06-12,811.234
2012-06-13,813.577
2012-06-14,810.447
2012-06-15,818.785
2012-06-18,817.136
2012-06-19,840.472
2012-06-20,849.205
2012-06-21,837.237
2012-06-22,834.339
2012-06-25,808.708
2012-06-26,803.487
2012-06-27,815.891
2012-06-28,804.479
2012-06-29,859.649
2012-07-02,860.695
2012-07-03,873.89
2012-07-04,871.54
2012-07-05,864.944
2012-07-06,848.687
2012-07-09,848.158
2012-07-10,857.183
2012-07-11,857.239
2012-07-12,837.774
2012-07-13,852.291
2012-07-16,857.361
2012-07-17,851.962
2012-07-18,869.783
2012-07-19,886.9
2012-07-20,873.779
2012-07-23,853.918
2012-07-24,855.407
2012-07-25,857.815
2012-07-26,887.042
2012-07-27,896.001
2012-07-30,910.211
2012-07-31,912.886
2012-08-01,914.753
2012-08-02,902.258
2012-08-03,930.689
2012-08-06,927.37
2012-08-07,928.021
2012-08-08,935.662
2012-08-09,938.17
2012-08-10,943.113
2012-08-13,936.009
2012-08-14,934.999
2012-08-15,931.233
2012-08-16,932.386
2012-08-17,944.952
2012-08-20,943.252
2012-08-21,946.306
2012-08-22,926.891
2012-08-23,931.626
2012-08-24,933.647
2012-08-27,939.612
2012-08-28,919.356
2012-08-29,914.442
2012-08-30,904.298
2012-08-31,917.257
2012-09-03,910.205
2012-09-04,898.377
2012-09-05,901.223
2012-09-06,914.441
2012-09-07,940.72
2012-09-10,935.971
2012-09-11,945.042
2012-09-12,959.789
2012-09-13,955.528
2012-09-14,987.09
2012-09-17,982.686
2012-09-18,973.357
2012-09-19,988.666
2012-09-20,977.26
2012-09-21,975.153
2012-09-24,972.172
2012-09-25,982.029
2012-09-26,953.805
2012-09-27,968.122
2012-09-28,957.725
2012-10-01,965.323
2012-10-02,957.448
2012-10-03,940.629
2012-10-04,953.105
2012-10-05,966.376
2012-10-08,947.014
2012-10-09,933.421
2012-10-10,920.729
2012-10-11,924.171
2012-10-12,921.044
2012-10-15,922.439
2012-10-16,934.891
2012-10-17,941.31
2012-10-18,958.285
2012-10-19,939.522
2012-10-22,938.362
2012-10-23,914.788
2012-10-24,909.651
2012-10-25,915.72
2012-10-26,915.874
2012-10-29,915.963
2012-10-30,926.449
2012-10-31,919.65
2012-11-01,923.64
2012-11-02,923.068
2012-11-05,919.373
2012-11-06,925.544
2012-11-07,912.891
2012-11-08,915.955
2012-11-09,906.948
2012-11-12,903.917
2012-11-13,899.756
2012-11-14,898.591
2012-11-15,892.259
2012-11-16,875.853
2012-11-19,904.667
2012-11-20,900.04
2012-11-21,906.028
2012-11-22,918.587
2012-11-23,934.111
2012-11-26,933.584
2012-11-27,926.296
2012-11-28,925.764
2012-11-29,942.275
2012-11-30,944.819
2012-12-03,955.378
2012-12-04,960.266
2012-12-05,962.501
2012-12-06,962.99
2012-12-07,958.971
2012-12-10,961.594
2012-12-11,969.925
2012-12-12,964.406
2012-12-13,955.056
2012-12-14,959.817
2012-12-17,964.886
2012-12-18,974.623
2012-12-19,987.912
2012-12-20,993.402
2012-12-21,987.883
2012-12-24,986.591
2012-12-25,986.591
2012-12-26,990.149
2012-12-27,990.834
2012-12-28,987.936
2012-12-31,988.748
2013-01-01,988.748
2013-01-02,1019.309
2013-01-03,1012.518
2013-01-04,1015.496
2013-01-07,1022.307
2013-01-08,1007.286
2013-01-09,1009.212
2013-01-10,1026.649
2013-01-11,1037.123
2013-01-14,1040.215
2013-01-15,1026.65
2013-01-16,1026.625
2013-01-17,1034.994
2013-01-18,1028.181
2013-01-21,1037.587
2013-01-22,1029.565
2013-01-23,1026.745
2013-01-24,1041.482
2013-01-25,1059.498
2013-01-28,1068.28
2013-01-29,1074.842
2013-01-30,1102.978
2013-01-31,1113.019
2013-02-01,1138.858
2013-02-04,1122.485
2013-02-05,1131.836
2013-02-06,1126.672
2013-02-07,1107.551
2013-02-08,1120.27
2013-02-11,1122.089
2013-02-12,1138.104
2013-02-13,1159.028
2013-02-14,1152.715
2013-02-15,1153.413
2013-02-18,1153.914
2013-02-19,1168.21
2013-02-20,1181.293
2013-02-21,1149.649
2013-02-22,1153.882
2013-02-25,1156.6
2013-02-26,1131.62
2013-02-27,1149.347
2013-02-28,1153.695
2013-03-01,1151.66
2013-03-04,1160.873
2013-03-05,1184.795
2013-03-06,1167.627
2013-03-07,1180.762
2013-03-08,1179.191
2013-03-11,1183.847
2013-03-12,1182.697
2013-03-13,1179.104
2013-03-14,1190.193
2013-03-15,1198.664
2013-03-18,1183.788
2013-03-19,1166.3
2013-03-20,1178.007
2013-03-21,1163.816
2013-03-22,1172.502
2013-03-25,1163.054
2013-03-26,1162.556
2013-03-27,1158.02
2013-03-28,1167.818
2013-03-29,1167.818
2013-04-01,1166.831
2013-04-02,1183.028
2013-04-03,1171.17
2013-04-04,1144.699
2013-04-05,1149.779
2013-04-08,1152.534
2013-04-09,1166.964
2013-04-10,1193.566
2013-04-11,1204.688
2013-04-12,1193.782
2013-04-15,1186.369
2013-04-16,1177.374
2013-04-17,1136.381
2013-04-18,1126.682
2013-04-19,1130.309
2013-04-22,1126.269
2013-04-23,1137.524
2013-04-24,1151.639
2013-04-25,1174.308
2013-04-26,1185.657
2013-04-29,1197.732
2013-04-30,1215.918
2013-05-01,1216.942
2013-05-02,1205.574
2013-05-03,1212.148
2013-05-06,1209.647
2013-05-07,1221.117
2013-05-08,1241.08
2013-05-09,1235.551
2013-05-10,1223.593
2013-05-13,1217.108
2013-05-14,1212.556
2013-05-15,1215.285
2013-05-16,1220.486
2013-05-17,1216.91
2013-05-20,1223.261
2013-05-21,1226.462
2013-05-22,1238.18
2013-05-23,1201.287
2013-05-24,1197.228
2013-05-27,1212.963
2013-05-28,1219.849
2013-05-29,1208.827
2013-05-30,1225.337
2013-05-31,1199.408
2013-06-03,1200.532
2013-06-04,1202.364
2013-06-05,1170.602
2013-06-06,1175.025
2013-06-07,1189.96
2013-06-10,1179.424
2013-06-11,1177.248
2013-06-12,1185.991
2013-06-13,1180.731
2013-06-14,1202.154
2013-06-17,1208.912
2013-06-18,1210.347
2013-06-19,1199.319
2013-06-20,1125.319
2013-06-21,1111.869
2013-06-24,1069.694
2013-06-25,1094.769
2013-06-26,1112.966
2013-06-27,1120.667
2013-06-28,1118.556
2013-07-01,1145.669
2013-07-02,1140.724
2013-07-03,1130.931
2013-07-04,1157.053
2013-07-05,1130.322
2013-07-08,1148.862
2013-07-09,1153.654
2013-07-10,1161.193
2013-07-11,1188.944
2013-07-12,1190.394
2013-07-15,1194.659
2013-07-16,1205.062
2013-07-17,1199.685
2013-07-18,1209.392
2013-07-19,1224.485
2013-07-22,1229.711
2013-07-23,1240.66
2013-07-24,1246.063
2013-07-25,1247.428
2013-07-26,1249.265
2013-07-29,1246.333
2013-07-30,1240.53
2013-07-31,1240.78
2013-08-01,1247.77
2013-08-02,1247.04
2013-08-05,1250.145
2013-08-06,1246.039
2013-08-07,1252.318
2013-08-08,1273.768
2013-08-09,1274.834
2013-08-12,1267.247
2013-08-13,1264.222
2013-08-14,1278.39
2013-08-15,1254.691
2013-08-16,1271.142
2013-08-19,1268.569
2013-08-20,1267.686
2013-08-21,1228.826
2013-08-22,1248.586
2013-08-23,1258.433
2013-08-26,1250.832
2013-08-27,1229.675
2013-08-28,1221.431
2013-08-29,1211.823
2013-08-30,1194.962
2013-09-02,1219.262
2013-09-03,1228.486
2013-09-04,1235.343
2013-09-05,1224.352
2013-09-06,1234.773
2013-09-09,1249.514
2013-09-10,1273.874
2013-09-11,1280.743
2013-09-12,1274.43
2013-09-13,1264.705
2013-09-16,1282.941
2013-09-17,1279.228
2013-09-18,1283.023
2013-09-19,1320.926
2013-09-20,1309.103
2013-09-23,1296.472
2013-09-24,1300.24
2013-09-25,1276.002
2013-09-26,1278.557
2013-09-27,1276.027
2013-09-30,1264.613
2013-10-01,1284.506
2013-10-02,1282.727
2013-10-03,1284.952
2013-10-04,1271.106
2013-10-07,1262.961
2013-10-08,1261.335
2013-10-09,1244.02
2013-10-10,1258.632
2013-10-11,1270.829
2013-10-14,1267.071
2013-10-15,1272.222
2013-10-16,1276.225
2013-10-17,1306.931
2013-10-18,1317.123
2013-10-21,1327.28
2013-10-22,1348.772
2013-10-23,1335.624
2013-10-24,1340.274
2013-10-25,1350.715
2013-10-28,1351.643
2013-10-29,1346.959
2013-10-30,1348.905
2013-10-31,1319.831
2013-11-01,1307.552
2013-11-04,1316.402
2013-11-05,1307.484
2013-11-06,1319.66
2013-11-07,1311.246
2013-11-08,1293.333
2013-11-11,1306.642
2013-11-12,1285.415
2013-11-13,1269.811
2013-11-14,1287.214
2013-11-15,1295.898
2013-11-18,1319.846
2013-11-19,1310.107
2013-11-20,1299.868
2013-11-21,1290.011
2013-11-22,1309.937
2013-11-25,1318.47
2013-11-26,1320.087
2013-11-27,1325.93
2013-11-28,1337.879
2013-11-29,1334.525
2013-12-02,1329.13
2013-12-03,1307.877
2013-12-04,1304.171
2013-12-05,1300.37
2013-12-06,1305.342
2013-12-09,1309.536
2013-12-10,1298.762
2013-12-11,1295.366
2013-12-12,1275.789
2013-12-13,1275.419
2013-12-16,1292.952
2013-12-17,1290.354
2013-12-18,1314.428
2013-12-19,1332.623
2013-12-20,1353.652
2013-12-23,1369.457
2013-12-24,1364.301
2013-12-25,1364.301
2013-12-26,1369.677
2013-12-27,1391.984
2013-12-30,1407.536
2013-12-31,1408.303
2014-01-01,1408.303
2014-01-02,1386.208
2014-01-03,1382.287
2014-01-06,1381.269
2014-01-07,1387.302
2014-01-08,1381.559
2014-01-09,1386.914
2014-01-10,1407.331
2014-01-13,1409.973
2014-01-14,1420.231
2014-01-15,1430.256
2014-01-16,1432.071
2014-01-17,1434.314
2014-01-20,1427.648
2014-01-21,1419.174
2014-01-22,1429.061
2014-01-23,1431.413
2014-01-24,1405.357
2014-01-27,1397.639
2014-01-28,1391.263
2014-01-29,1370.701
2014-01-30,1360.951
2014-01-31,1352.017
2014-02-03,1339.74
2014-02-04,1339.98
2014-02-05,1352.97
2014-02-06,1371.33
2014-02-07,1375.798
2014-02-10,1385.936
2014-02-11,1414.756
2014-02-12,1404.627
2014-02-13,1397.613
2014-02-14,1395.888
2014-02-17,1405.071
2014-02-18,1392.448
2014-02-19,1403.59
2014-02-20,1393.91
2014-02-21,1403.208
2014-02-24,1438.793
2014-02-25,1443.426
2014-02-26,1438.105
2014-02-27,1431.79
2014-02-28,1465.042
2014-03-03,1414.555
2014-03-04,1444.228
2014-03-05,1448.259
2014-03-06,1460.519
2014-03-07,1452.005
2014-03-10,1457.689
2014-03-11,1463.337
2014-03-12,1453.648
2014-03-13,1448.6
2014-03-14,1424.252
2014-03-17,1456.086
2014-03-18,1467.954
2014-03-19,1469.416
2014-03-20,1448.871
2014-03-21,1447.777
2014-03-24,1430.253
2014-03-25,1448.728
2014-03-26,1445.923
2014-03-27,1439.826
2014-03-28,1440.674
2014-03-31,1471.34
2014-04-01,1489.57
2014-04-02,1484.488
2014-04-03,1472.196
2014-04-04,1469.652
2014-04-07,1459.088
2014-04-08,1467.028
2014-04-09,1474.483
2014-04-10,1453.143
2014-04-11,1439.686
2014-04-14,1436.656
2014-04-15,1412.63
2014-04-16,1422.223
2014-04-17,1425.334
2014-04-18,1425.334
2014-04-21,1420.064
2014-04-22,1451.168
2014-04-23,1446.211
2014-04-24,1461.602
2014-04-25,1457.901
2014-04-28,1461.631
2014-04-29,1482.04
2014-04-30,1492.06
2014-05-01,1495.434
2014-05-02,1487.662
2014-05-05,1477.559
2014-05-06,1484.377
2014-05-07,1479.459
2014-05-08,1496.16
2014-05-09,1477.179
2014-05-12,1488.678
2014-05-13,1500.522
2014-05-14,1501.867
2014-05-15,1502.111
2014-05-16,1499.172
2014-05-19,1498.938
2014-05-20,1502.472
2014-05-21,1508.395
2014-05-22,1511.084
2014-05-23,1503.704
2014-05-26,1517.026
2014-05-27,1518.199
2014-05-28,1515.285
2014-05-29,1517.819
2014-05-30,1516.007
2014-06-02,1515.52
2014-06-03,1510.402
2014-06-04,1522.901
2014-06-05,1509.764
2014-06-06,1522.394
2014-06-09,1531.794
2014-06-10,1519.968
2014-06-11,1512.134
2014-06-12,1509.934
2014-06-13,1508.812
2014-06-16,1504.599
2014-06-17,1502.176
2014-06-18,1494.641
2014-06-19,1493.753
2014-06-20,1482.35
2014-06-23,1499.04
2014-06-24,1491.876
2014-06-25,1472.721
2014-06-26,1463.896
2014-06-27,1476.404
2014-06-30,1487.039
2014-07-01,1496.559
2014-07-02,1498.408
2014-07-03,1491.881
2014-07-04,1476.084
2014-07-07,1478.042
2014-07-08,1462.58
2014-07-09,1472.259
2014-07-10,1447.369
2014-07-11,1452.309
2014-07-14,1473.68
2014-07-15,1458.117
2014-07-16,1475.376
2014-07-17,1452.315
2014-07-18,1459.788
2014-07-21,1455.335
2014-07-22,1468.868
2014-07-23,1473.451
2014-07-24,1482.572
2014-07-25,1484.057
2014-07-28,1477.773
2014-07-29,1474.303
2014-07-30,1464.352
2014-07-31,1440.973
2014-08-01,1426.025
2014-08-04,1420.903
2014-08-05,1422.821
2014-08-06,1393.121
2014-08-07,1383.641
2014-08-08,1380.206
2014-08-11,1406.895
2014-08-12,1396.655
2014-08-13,1412.079
2014-08-14,1407.162
2014-08-15,1406.016
2014-08-18,1419.984
2014-08-19,1422.99
2014-08-20,1414.237
2014-08-21,1427.676
2014-08-22,1420.67
2014-08-25,1429.014
2014-08-26,1430.138
2014-08-27,1433.423
2014-08-28,1408.89
2014-08-29,1414.44
2014-09-01,1406.45
2014-09-02,1403.895
2014-09-03,1411.514
2014-09-04,1403.946
2014-09-05,1385.204
2014-09-08,1389.134
2014-09-09,1369.846
2014-09-10,1377.933
2014-09-11,1366.091
2014-09-12,1368.687
2014-09-15,1370.057
2014-09-16,1367.774
2014-09-17,1383.764
2014-09-18,1394.517
2014-09-19,1389.82
2014-09-22,1393.414
2014-09-23,1388.453
2014-09-24,1390.169
2014-09-25,1367.303
2014-09-26,1365.502
2014-09-29,1357.33
2014-09-30,1380.168
2014-10-01,1355.691
2014-10-02,1331.051
2014-10-03,1334.176
2014-10-06,1342.327
2014-10-07,1316.687
2014-10-08,1308.688
2014-10-09,1297.912
2014-10-10,1275.703
2014-10-13,1280.646
2014-10-14,1275.314
2014-10-15,1241.487
2014-10-16,1246.925
2014-10-17,1291.974
2014-10-20,1288.638
2014-10-21,1325.234
2014-10-22,1327.804
2014-10-23,1344.91
2014-10-24,1341.693
2014-10-27,1336.134
2014-10-28,1352.512
2014-10-29,1363.693
2014-10-30,1363.138
2014-10-31,1366.568
2014-11-03,1352.179
2014-11-04,1359.486
2014-11-05,1373.554
2014-11-06,1361.132
2014-11-07,1347.411
2014-11-10,1361.457
2014-11-11,1362.833
2014-11-12,1346.313
2014-11-13,1353.017
2014-11-14,1354.122
2014-11-17,1352.85
2014-11-18,1371.509
2014-11-19,1367.661
2014-11-20,1359.478
2014-11-21,1370.468
2014-11-24,1388.445
2014-11-25,1404.491
2014-11-26,1406.456
2014-11-27,1407.502
2014-11-28,1396.806
2014-12-01,1391.839
2014-12-02,1375.966
2014-12-03,1390.609
2014-12-04,1381.28
2014-12-05,1391.772
2014-12-08,1386.209
2014-12-09,1387.834
2014-12-10,1383.192
2014-12-11,1376.665
2014-12-12,1353.288
2014-12-15,1320.11
2014-12-16,1317.696
2014-12-17,1298.455
2014-12-18,1324.584
2014-12-19,1328.394
2014-12-22,1328.63
2014-12-23,1334.045
2014-12-24,1329.14
2014-12-25,1329.14
2014-12-26,1323.293
2014-12-29,1336.416
2014-12-30,1339.992
2014-12-31,1326.692
2015-01-01,1326.692
2015-01-02,1315.966
2015-01-05,1300.517
2015-01-06,1302.17
2015-01-07,1258.903
2015-01-08,1274.582
2015-01-09,1261.992
2015-01-12,1259.288
2015-01-13,1275.323
2015-01-14,1247.905
2015-01-15,1254.727
2015-01-16,1263.044
2015-01-19,1276.188
2015-01-20,1280.861
2015-01-21,1280.424
2015-01-22,1305.97
2015-01-23,1298.207
2015-01-26,1311.384
2015-01-27,1322.697
2015-01-28,1344.234
2015-01-29,1348.925
2015-01-30,1348.839
2015-02-02,1356.186
2015-02-03,1379.668
2015-02-04,1356.62
2015-02-05,1362.619
2015-02-06,1364.105
2015-02-09,1353.7
2015-02-10,1371.536
2015-02-11,1347.97
2015-02-12,1358.569
2015-02-13,1388.1
2015-02-16,1393.961
2015-02-17,1391.635
2015-02-18,1396.227
2015-02-19,1400.783
2015-02-20,1407.268
2015-02-23,1411.959
2015-02-24,1422.264
2015-02-25,1431.08
2015-02-26,1429.023
2015-02-27,1442.083
2015-03-02,1442.61
2015-03-03,1432.69
2015-03-04,1418.612
2015-03-05,1423.362
2015-03-06,1395.793
2015-03-09,1389.883
2015-03-10,1365.47
2015-03-11,1376.056
2015-03-12,1375.185
2015-03-13,1367.886
2015-03-16,1389.328
2015-03-17,1375.223
2015-03-18,1378.563
2015-03-19,1393.758
2015-03-20,1411.435
2015-03-23,1424.441
2015-03-24,1426.957
2015-03-25,1427.373
2015-03-26,1397.989
2015-03-27,1389.005
2015-03-30,1407.263
2015-03-31,1386.039
2015-04-01,1390.475
2015-04-02,1397.283
2015-04-03,1397.283
2015-04-06,1420.46
2015-04-07,1411.844
2015-04-08,1395.674
2015-04-09,1391.952
2015-04-10,1384.24
2015-04-13,1381.713
2015-04-14,1394.374
2015-04-15,1397.04
2015-04-16,1410.976
2015-04-17,1381.605
2015-04-20,1392.653
2015-04-21,1410.627
2015-04-22,1402.135
2015-04-23,1415.138
2015-04-24,1429.469
2015-04-27,1457.539
2015-04-28,1444.651
2015-04-29,1446.317
2015-04-30,1449.146
