Date,WORLD ex USA IMI IMI (Large+Mid+Small Cap)
2010-09-09,747.462
2010-09-10,747.135
2010-09-13,759.04
2010-09-14,764.215
2010-09-15,762.905
2010-09-16,760.464
2010-09-17,758.837
2010-09-20,767.523
2010-09-21,767.145
2010-09-22,772.051
2010-09-23,768.609
2010-09-24,778.457
2010-09-27,779.944
2010-09-28,782.04
2010-09-29,783.907
2010-09-30,780.168
2010-10-01,783.501
2010-10-04,778.121
2010-10-05,793.064
2010-10-06,801.946
2010-10-07,804.379
2010-10-08,804.128
2010-10-11,805.126
2010-10-12,798.755
2010-10-13,811.813
2010-10-14,819.804
2010-10-15,814.473
2010-10-18,814.897
2010-10-19,802.646
2010-10-20,811.369
2010-10-21,814.005
2010-10-22,809.976
2010-10-25,817.095
2010-10-26,809.488
2010-10-27,798.56
2010-10-28,806.998
2010-10-29,808.475
2010-11-01,809.321
2010-11-02,816.754
2010-11-03,814.29
2010-11-04,837.132
2010-11-05,836.104
2010-11-08,833.786
2010-11-09,836.58
2010-11-10,822.326
2010-11-11,822.41
2010-11-12,816.902
2010-11-15,816.466
2010-11-16,799.844
2010-11-17,802.286
2010-11-18,815.817
2010-11-19,815.436
2010-11-22,812.016
2010-11-23,796.614
2010-11-24,799.721
2010-11-25,802.269
2010-11-26,791.061
2010-11-29,780.214
2010-11-30,775.776
2010-12-01,789.073
2010-12-02,806.227
2010-12-03,816.875
2010-12-06,815.286
2010-12-07,820.91
2010-12-08,814.704
2010-12-09,817.593
2010-12-10,819.635
2010-12-13,831.147
2010-12-14,833.546
2010-12-15,827.807
2010-12-16,823.011
2010-12-17,819.741
2010-12-20,820.195
2010-12-21,829.839
2010-12-22,830.357
2010-12-23,831.518
2010-12-24,832.551
2010-12-27,830.418
2010-12-28,833.496
2010-12-29,837.606
2010-12-30,836.223
2010-12-31,841.299
2011-01-03,842.192
2011-01-04,845.013
2011-01-05,835.627
2011-01-06,835.169
2011-01-07,833.653
2011-01-10,827.441
2011-01-11,833.028
2011-01-12,846.336
2011-01-13,856.361
2011-01-14,854.993
2011-01-17,853.202
2011-01-18,862.777
2011-01-19,862.309
2011-01-20,845.425
2011-01-21,852.697
2011-01-24,859.821
2011-01-25,857.957
2011-01-26,864.017
2011-01-27,865.775
2011-01-28,856.628
2011-01-31,857.718
2011-02-01,872.647
2011-02-02,877.927
2011-02-03,872.613
2011-02-04,872.832
2011-02-07,877.938
2011-02-08,884.333
2011-02-09,880.58
2011-02-10,873.683
2011-02-11,872.963
2011-02-14,876.18
2011-02-15,878.238
2011-02-16,882.4
2011-02-17,889.303
2011-02-18,891.746
2011-02-21,886.018
2011-02-22,877.998
2011-02-23,872.989
2011-02-24,869.902
2011-02-25,879.384
2011-02-28,888.614
2011-03-01,888.77
2011-03-02,883.795
2011-03-03,887.559
2011-03-04,889.745
2011-03-07,885.087
2011-03-08,880.28
2011-03-09,880.174
2011-03-10,862.409
2011-03-11,858.5
2011-03-14,845.022
2011-03-15,815.547
2011-03-16,817.296
2011-03-17,832.033
2011-03-18,839.083
2011-03-21,853.128
2011-03-22,861.043
2011-03-23,859.34
2011-03-24,867.538
2011-03-25,867.227
2011-03-28,864.24
2011-03-29,862.643
2011-03-30,872.573
2011-03-31,872.884
2011-04-01,876.441
2011-04-04,882.06
2011-04-05,879.54
2011-04-06,884.36
2011-04-07,880.791
2011-04-08,892.32
2011-04-11,891.132
2011-04-12,878.571
2011-04-13,884.658
2011-04-14,882.668
2011-04-15,881.136
2011-04-18,864.01
2011-04-19,869.152
2011-04-20,890.71
2011-04-21,900.517
2011-04-22,900.67
2011-04-25,897.57
2011-04-26,901.677
2011-04-27,902.247
2011-04-28,916.928
2011-04-29,919.894
2011-05-02,925.554
2011-05-03,917.563
2011-05-04,909.179
2011-05-05,896.923
2011-05-06,898.972
2011-05-09,888.522
2011-05-10,897.87
2011-05-11,896.352
2011-05-12,884.195
2011-05-13,881.265
2011-05-16,878.437
2011-05-17,869.39
2011-05-18,878.173
2011-05-19,881.111
2011-05-20,876.563
2011-05-23,857.903
2011-05-24,861.422
2011-05-25,863.942
2011-05-26,869.328
2011-05-27,880.804
2011-05-30,880.985
2011-05-31,892.847
2011-06-01,889.054
2011-06-02,877.175
2011-06-03,878.484
2011-06-06,874.412
2011-06-07,877.753
2011-06-08,867.878
2011-06-09,869.718
2011-06-10,856.635
2011-06-13,856.198
2011-06-14,868.139
2011-06-15,854.617
2011-06-16,839.66
2011-06-17,846.217
2011-06-20,842.769
2011-06-21,857.592
2011-06-22,860.154
2011-06-23,839.014
2011-06-24,840.672
2011-06-27,840.925
2011-06-28,849.248
2011-06-29,865.295
2011-06-30,879.29
2011-07-01,883.461
2011-07-04,889.576
2011-07-05,887.668
2011-07-06,881.836
2011-07-07,886.434
2011-07-08,880.619
2011-07-11,859.805
2011-07-12,853.944
2011-07-13,868.513
2011-07-14,862.079
2011-07-15,859.926
2011-07-18,846.279
2011-07-19,857.638
2011-07-20,867.792
2011-07-21,881.474
2011-07-22,887.227
2011-07-25,882.391
2011-07-26,887.639
2011-07-27,875.122
2011-07-28,869.205
2011-07-29,866.011
2011-08-01,858.594
2011-08-02,843.609
2011-08-03,830.953
2011-08-04,799.218
2011-08-05,781.083
2011-08-08,752.785
2011-08-09,760.034
2011-08-10,749.613
2011-08-11,762.752
2011-08-12,777.125
2011-08-15,792.152
2011-08-16,788.871
2011-08-17,793.763
2011-08-18,760.311
2011-08-19,750.665
2011-08-22,749.802
2011-08-23,759.103
2011-08-24,763.133
2011-08-25,757.661
2011-08-26,757.235
2011-08-29,772.341
2011-08-30,777.59
2011-08-31,793.407
2011-09-01,792.08
2011-09-02,776.056
2011-09-05,748.521
2011-09-06,738.393
2011-09-07,757.541
2011-09-08,760.868
2011-09-09,736.434
2011-09-12,715.74
2011-09-13,724.121
2011-09-14,726.878
2011-09-15,745.43
2011-09-16,750.485
2011-09-19,732.922
2011-09-20,740.757
2011-09-21,731.396
2011-09-22,693.581
2011-09-23,695.513
2011-09-26,696.587
2011-09-27,728.187
2011-09-28,723.095
2011-09-29,726.7
2011-09-30,712.283
2011-10-03,695.366
2011-10-04,678.45
2011-10-05,692.783
2011-10-06,714.912
2011-10-07,724.252
2011-10-10,738.184
2011-10-11,741.8
2011-10-12,755.885
2011-10-13,749.82
2011-10-14,758.283
2011-10-17,755.091
2011-10-18,746.831
2011-10-19,753.405
2011-10-20,739.572
2011-10-21,759.913
2011-10-24,772.364
2011-10-25,767.853
2011-10-26,765.7
2011-10-27,803.362
2011-10-28,807.413
2011-10-31,780.123
2011-11-01,747.503
2011-11-02,754.185
2011-11-03,761.952
2011-11-04,762.214
2011-11-07,760.145
2011-11-08,764.494
2011-11-09,749.519
2011-11-10,740.921
2011-11-11,759.77
2011-11-14,753.465
2011-11-15,745.068
2011-11-16,742.634
2011-11-17,735.046
2011-11-18,728.831
2011-11-21,708.923
2011-11-22,707.223
2011-11-23,692.534
2011-11-24,688.732
2011-11-25,687.723
2011-11-28,710.467
2011-11-29,718.66
2011-11-30,743.683
2011-12-01,744.54
2011-12-02,748.762
2011-12-05,756.103
2011-12-06,747.822
2011-12-07,751.345
2011-12-08,739.095
2011-12-09,741.867
2011-12-12,730.021
2011-12-13,724.709
2011-12-14,707.34
2011-12-15,709.535
2011-12-16,711.658
2011-12-19,706.29
2011-12-20,720.597
2011-12-21,719.648
2011-12-22,724.707
2011-12-23,728.971
2011-12-26,729.701
2011-12-27,730.572
2011-12-28,720.978
2011-12-29,724.667
2011-12-30,734.784
2012-01-02,739.209
2012-01-03,753.147
2012-01-04,749.886
2012-01-05,738.721
2012-01-06,733.882
2012-01-09,733.19
2012-01-10,745.042
2012-01-11,740.803
2012-01-12,742.96
2012-01-13,739.025
2012-01-16,741.036
2012-01-17,749.959
2012-01-18,754.607
2012-01-19,764.572
2012-01-20,767.761
2012-01-23,776.555
2012-01-24,769.643
2012-01-25,770.765
2012-01-26,785.208
2012-01-27,780.99
2012-01-30,773.768
2012-01-31,777.016
2012-02-01,791.012
2012-02-02,793.291
2012-02-03,798.482
2012-02-06,798.622
2012-02-07,802.887
2012-02-08,805.09
2012-02-09,807.579
2012-02-10,795.04
2012-02-13,801.56
2012-02-14,795.176
2012-02-15,800.949
2012-02-16,797.995
2012-02-17,806.729
2012-02-20,817.778
2012-02-21,815.311
2012-02-22,811.163
2012-02-23,814.389
2012-02-24,821.151
2012-02-27,817.475
2012-02-28,820.992
2012-02-29,819.896
2012-03-01,821.49
2012-03-02,816.833
2012-03-05,811.869
2012-03-06,790.976
2012-03-07,792.4
2012-03-08,809.401
2012-03-09,808.344
2012-03-12,805.436
2012-03-13,814.181
2012-03-14,811.657
2012-03-15,817.428
2012-03-16,824.894
2012-03-19,827.652
2012-03-20,818.847
2012-03-21,814.897
2012-03-22,810.879
2012-03-23,813.456
2012-03-26,821.052
2012-03-27,822.52
2012-03-28,815.943
2012-03-29,808.339
2012-03-30,813.908
2012-04-02,822.848
2012-04-03,817.099
2012-04-04,793.9
2012-04-05,792.252
2012-04-06,790.918
2012-04-09,789.414
2012-04-10,777.783
2012-04-11,780.806
2012-04-12,792.092
2012-04-13,782.925
2012-04-16,781.392
2012-04-17,793.979
2012-04-18,793.976
2012-04-19,791.064
2012-04-20,795.384
2012-04-23,780.468
2012-04-24,787.161
2012-04-25,793.337
2012-04-26,797.912
2012-04-27,803.104
2012-04-30,801.288
2012-05-01,800.247
2012-05-02,795.838
2012-05-03,793.901
2012-05-04,783.08
2012-05-07,777.101
2012-05-08,767.23
2012-05-09,760.367
2012-05-10,764.722
2012-05-11,764.012
2012-05-14,749.897
2012-05-15,740.964
2012-05-16,732.543
2012-05-17,729.274
2012-05-18,718.519
2012-05-21,722.134
2012-05-22,733.101
2012-05-23,715.337
2012-05-24,719.381
2012-05-25,717.361
2012-05-28,719.631
2012-05-29,725.586
2012-05-30,711.916
2012-05-31,709.583
2012-06-01,698.06
2012-06-04,695.409
2012-06-05,699.872
2012-06-06,714.517
2012-06-07,724.478
2012-06-08,714.993
2012-06-11,719.704
2012-06-12,719.527
2012-06-13,723.21
2012-06-14,721.929
2012-06-15,729.819
2012-06-18,732.911
2012-06-19,744.025
2012-06-20,749.142
2012-06-21,739.189
2012-06-22,731.337
2012-06-25,722.175
2012-06-26,720.566
2012-06-27,728.137
2012-06-28,727.69
2012-06-29,753.352
2012-07-02,757.54
2012-07-03,766.115
2012-07-04,764.783
2012-07-05,758.563
2012-07-06,749.935
2012-07-09,744.52
2012-07-10,744.659
2012-07-11,744.553
2012-07-12,733.858
2012-07-13,743.875
2012-07-16,745.942
2012-07-17,744.319
2012-07-18,751.012
2012-07-19,760.459
2012-07-20,748.149
2012-07-23,730.182
2012-07-24,726.421
2012-07-25,725.129
2012-07-26,745.141
2012-07-27,757.032
2012-07-30,762.652
2012-07-31,762.306
2012-08-01,761.669
2012-08-02,751.073
2012-08-03,766.087
2012-08-06,775.031
2012-08-07,781.347
2012-08-08,781.235
2012-08-09,783.072
2012-08-10,782.028
2012-08-13,780.507
2012-08-14,782.274
2012-08-15,780.568
2012-08-16,788.174
2012-08-17,790.202
2012-08-20,789.981
2012-08-21,798.262
2012-08-22,790.871
2012-08-23,794.906
2012-08-24,789.787
2012-08-27,791.177
2012-08-28,788.576
2012-08-29,786.673
2012-08-30,778.948
2012-08-31,784.071
2012-09-03,786.292
2012-09-04,779.436
2012-09-05,778.518
2012-09-06,791.963
2012-09-07,807.548
2012-09-10,806.157
2012-09-11,810.362
2012-09-12,815.269
2012-09-13,817.31
2012-09-14,837.148
2012-09-17,833.427
2012-09-18,828.003
2012-09-19,832.636
2012-09-20,824.305
2012-09-21,829.148
2012-09-24,823.294
2012-09-25,827.527
2012-09-26,810.982
2012-09-27,816.289
2012-09-28,809.462
2012-10-01,816.407
2012-10-02,816.399
2012-10-03,811.918
2012-10-04,819.02
2012-10-05,826.904
2012-10-08,819.37
2012-10-09,811.702
2012-10-10,806.303
2012-10-11,810.479
2012-10-12,809.777
2012-10-15,811.146
2012-10-16,823.292
2012-10-17,833.402
2012-10-18,835.373
2012-10-19,828.223
2012-10-22,826.228
2012-10-23,812.195
2012-10-24,813.387
2012-10-25,816.3
2012-10-26,813.744
2012-10-29,809.486
2012-10-30,815.983
2012-10-31,814.926
2012-11-01,820.143
2012-11-02,819.191
2012-11-05,814.055
2012-11-06,817.234
2012-11-07,810.074
2012-11-08,804.825
2012-11-09,802.438
2012-11-12,799.861
2012-11-13,799.849
2012-11-14,793.26
2012-11-15,790.3
2012-11-16,785.188
2012-11-19,804.175
2012-11-20,804.103
2012-11-21,806.029
2012-11-22,814.36
2012-11-23,821.58
2012-11-26,820.616
2012-11-27,820.97
2012-11-28,819.622
2012-11-29,829.882
2012-11-30,830.509
2012-12-03,833.337
2012-12-04,834.639
2012-12-05,834.945
2012-12-06,837.008
2012-12-07,836.477
2012-12-10,837.685
2012-12-11,842.38
2012-12-12,845.613
2012-12-13,845.395
2012-12-14,846.467
2012-12-17,848.712
2012-12-18,854.862
2012-12-19,863.093
2012-12-20,861.967
2012-12-21,856.412
2012-12-24,855.053
2012-12-25,855.988
2012-12-26,856.797
2012-12-27,858.466
2012-12-28,856.219
2012-12-31,856.375
2013-01-01,856.462
2013-01-02,871.439
2013-01-03,869.34
2013-01-04,872.049
2013-01-07,871.43
2013-01-08,868.138
2013-01-09,871.686
2013-01-10,879.823
2013-01-11,884.141
2013-01-14,882.612
2013-01-15,884.838
2013-01-16,879.987
2013-01-17,884.062
2013-01-18,883.705
2013-01-21,885.783
2013-01-22,886.911
2013-01-23,884.789
2013-01-24,888.465
2013-01-25,895.097
2013-01-28,893.603
2013-01-29,898.75
2013-01-30,901.013
2013-01-31,898.391
2013-02-01,904.066
2013-02-04,893.005
2013-02-05,889.892
2013-02-06,894.008
2013-02-07,887.864
2013-02-08,893.333
2013-02-11,887.678
2013-02-12,897.002
2013-02-13,896.821
2013-02-14,893.313
2013-02-15,888.324
2013-02-18,890.602
2013-02-19,898.828
2013-02-20,898.501
2013-02-21,881.435
2013-02-22,885.85
2013-02-25,889.239
2013-02-26,877.253
2013-02-27,882.569
2013-02-28,890.896
2013-03-01,884.104
2013-03-04,883.831
2013-03-05,894.615
2013-03-06,896.647
2013-03-07,898.239
2013-03-08,898.583
2013-03-11,903.542
2013-03-12,903.838
2013-03-13,898.495
2013-03-14,906.689
2013-03-15,914.913
2013-03-18,903.084
2013-03-19,900.039
2013-03-20,903.353
2013-03-21,902.396
2013-03-22,902.64
2013-03-25,898.939
2013-03-26,899.174
2013-03-27,896.12
2013-03-28,899.462
2013-03-29,899.211
2013-04-01,894.632
2013-04-02,899.007
2013-04-03,897.282
2013-04-04,888.46
2013-04-05,888.502
2013-04-08,892.187
2013-04-09,897.618
2013-04-10,910.762
2013-04-11,920.836
2013-04-12,915.704
2013-04-15,905.687
2013-04-16,901.409
2013-04-17,892.297
2013-04-18,889.721
2013-04-19,892.161
2013-04-22,894.309
2013-04-23,905.867
2013-04-24,915.502
2013-04-25,923.263
2013-04-26,923.659
2013-04-29,930.552
2013-04-30,938.349
2013-05-01,935.685
2013-05-02,930.15
2013-05-03,936.576
2013-05-06,934.077
2013-05-07,942.519
2013-05-08,954.243
2013-05-09,948.291
2013-05-10,943.44
2013-05-13,945.76
2013-05-14,946.475
2013-05-15,947.298
2013-05-16,949.182
2013-05-17,945.367
2013-05-20,953.911
2013-05-21,954.943
2013-05-22,953.848
2013-05-23,930.445
2013-05-24,930.833
2013-05-27,926.561
2013-05-28,930.052
2013-05-29,928.453
2013-05-30,927.481
2013-05-31,917.209
2013-06-03,912.402
2013-06-04,918.993
2013-06-05,904.124
2013-06-06,899.733
2013-06-07,906.235
2013-06-10,910.856
2013-06-11,908.755
2013-06-12,910.66
2013-06-13,903.572
2013-06-14,909.437
2013-06-17,919.246
2013-06-18,918.878
2013-06-19,923.258
2013-06-20,881.626
2013-06-21,875.645
2013-06-24,860.927
2013-06-25,866.447
2013-06-26,873.408
2013-06-27,880.999
2013-06-28,882.624
2013-07-01,891.399
2013-07-02,892.972
2013-07-03,886.789
2013-07-04,896.871
2013-07-05,887.775
2013-07-08,893.493
2013-07-09,900.378
2013-07-10,906.437
2013-07-11,923.451
2013-07-12,922.48
2013-07-15,924.153
2013-07-16,927.964
2013-07-17,928.611
2013-07-18,933.52
2013-07-19,934.996
2013-07-22,942.692
2013-07-23,943.707
2013-07-24,945.72
2013-07-25,941.159
2013-07-26,938.413
2013-07-29,932.225
2013-07-30,933.812
2013-07-31,930.566
2013-08-01,939.181
2013-08-02,949.54
2013-08-05,947.191
2013-08-06,950.562
2013-08-07,943.56
2013-08-08,951.027
2013-08-09,953.492
2013-08-12,951.014
2013-08-13,952.398
2013-08-14,958.87
2013-08-15,949.1
2013-08-16,953.854
2013-08-19,951.067
2013-08-20,945.422
2013-08-21,937.39
2013-08-22,938.76
2013-08-23,948.566
2013-08-26,947.071
2013-08-27,937.542
2013-08-28,928.329
2013-08-29,927.451
2013-08-30,919.83
2013-09-02,931.525
2013-09-03,934.03
2013-09-04,939.451
2013-09-05,939.715
2013-09-06,946.06
2013-09-09,953.907
2013-09-10,963.854
2013-09-11,969.204
2013-09-12,969.207
2013-09-13,967.542
2013-09-16,978.944
2013-09-17,974.819
2013-09-18,980.443
2013-09-19,998.048
2013-09-20,992.608
2013-09-23,990.825
2013-09-24,990.716
2013-09-25,991.048
2013-09-26,992.177
2013-09-27,994.583
2013-09-30,986.324
2013-10-01,990.296
2013-10-02,987.841
2013-10-03,986.841
2013-10-04,985.057
2013-10-07,979.254
2013-10-08,975.985
2013-10-09,971.291
2013-10-10,982.508
2013-10-11,990.892
2013-10-14,993.64
2013-10-15,995.351
2013-10-16,995.984
2013-10-17,1010.517
2013-10-18,1018.577
2013-10-21,1021.256
2013-10-22,1029.645
2013-10-23,1023.172
2013-10-24,1027.731
2013-10-25,1023.079
2013-10-28,1024.523
2013-10-29,1023.891
2013-10-30,1026.597
2013-10-31,1018.93
2013-11-01,1008.821
2013-11-04,1012.757
2013-11-05,1010.353
2013-11-06,1017.58
2013-11-07,1007.691
2013-11-08,1003.053
2013-11-11,1008.427
2013-11-12,1007.839
2013-11-13,1002.267
2013-11-14,1012.043
2013-11-15,1018.641
2013-11-18,1025.656
2013-11-19,1019.862
2013-11-20,1017.305
2013-11-21,1014.064
2013-11-22,1017.539
2013-11-25,1020.009
2013-11-26,1017.708
2013-11-27,1018.532
2013-11-28,1024.019
2013-11-29,1024.564
2013-12-02,1018.014
2013-12-03,1010.972
2013-12-04,1000.939
2013-12-05,998.237
2013-12-06,1004.024
2013-12-09,1008.699
2013-12-10,1008.058
2013-12-11,1002.763
2013-12-12,991.145
2013-12-13,989.542
2013-12-16,996.026
2013-12-17,992.385
2013-12-18,1001.216
2013-12-19,1008.226
2013-12-20,1013.166
2013-12-23,1021.393
2013-12-24,1020.897
2013-12-25,1021.03
2013-12-26,1024.688
2013-12-27,1035.937
2013-12-30,1039.417
2013-12-31,1041.067
2014-01-01,1041.11
2014-01-02,1031.306
2014-01-03,1033.383
2014-01-06,1030.328
2014-01-07,1031.147
2014-01-08,1034.717
2014-01-09,1029.558
2014-01-10,1039.189
2014-01-13,1041.871
2014-01-14,1037.012
2014-01-15,1041.884
2014-01-16,1042.282
2014-01-17,1044.444
2014-01-20,1044.242
2014-01-21,1043.941
2014-01-22,1046.034
2014-01-23,1041.353
2014-01-24,1023.303
2014-01-27,1010.594
2014-01-28,1012.323
2014-01-29,1014.965
2014-01-30,1006.516
2014-01-31,1002.024
2014-02-03,992.625
2014-02-04,980.466
2014-02-05,986.184
2014-02-06,999.594
2014-02-07,1010.066
2014-02-10,1014.914
2014-02-11,1025.764
2014-02-12,1030.589
2014-02-13,1030.904
2014-02-14,1034.88
2014-02-17,1040.128
2014-02-18,1047.339
2014-02-19,1048.013
2014-02-20,1041.67
2014-02-21,1049.354
2014-02-24,1053.468
2014-02-25,1056.85
2014-02-26,1050.509
2014-02-27,1049.627
2014-02-28,1056.983
2014-03-03,1038.839
2014-03-04,1050.9
2014-03-05,1053.48
2014-03-06,1061.612
2014-03-07,1055.174
2014-03-10,1049.579
2014-03-11,1050.17
2014-03-12,1040.87
2014-03-13,1037.11
2014-03-14,1025.502
2014-03-17,1031.584
2014-03-18,1038.549
2014-03-19,1036.353
2014-03-20,1023.414
2014-03-21,1025.562
2014-03-24,1022.079
2014-03-25,1030.073
2014-03-26,1037.217
2014-03-27,1039.548
2014-03-28,1045.479
2014-03-31,1052.334
2014-04-01,1056.733
2014-04-02,1058.61
2014-04-03,1057.386
2014-04-04,1061.715
2014-04-07,1052.387
2014-04-08,1052.636
2014-04-09,1055.252
2014-04-10,1055.514
2014-04-11,1042.672
2014-04-14,1040.147
2014-04-15,1035.1
2014-04-16,1047.427
2014-04-17,1052.993
2014-04-18,1054.171
2014-04-21,1051.792
2014-04-22,1059.568
2014-04-23,1059.464
2014-04-24,1060.41
2014-04-25,1057.159
2014-04-28,1055.666
2014-04-29,1062.581
2014-04-30,1066.412
2014-05-01,1070.033
2014-05-02,1070.603
2014-05-05,1069.555
2014-05-06,1072.871
2014-05-07,1066.34
2014-05-08,1072.346
2014-05-09,1065.695
2014-05-12,1069.866
2014-05-13,1073.637
2014-05-14,1075.841
2014-05-15,1069.562
2014-05-16,1066.134
2014-05-19,1064.396
2014-05-20,1062.474
2014-05-21,1064.397
2014-05-22,1069.868
2014-05-23,1072.355
2014-05-26,1080.005
2014-05-27,1079.014
2014-05-28,1078.912
2014-05-29,1081.881
2014-05-30,1082.507
2014-06-02,1084.926
2014-06-03,1083.109
2014-06-04,1083.594
2014-06-05,1086.031
2014-06-06,1092.904
2014-06-09,1093.876
2014-06-10,1093.155
2014-06-11,1092.125
2014-06-12,1093.73
2014-06-13,1091.611
2014-06-16,1090.007
2014-06-17,1089.416
2014-06-18,1092.366
2014-06-19,1105.298
2014-06-20,1101.606
2014-06-23,1100.341
2014-06-24,1096.989
2014-06-25,1091.473
2014-06-26,1092.649
2014-06-27,1094.826
2014-06-30,1099.081
2014-07-01,1105.894
2014-07-02,1108.524
2014-07-03,1111.463
2014-07-04,1110.741
2014-07-07,1104.15
2014-07-08,1095.527
2014-07-09,1095.252
2014-07-10,1084.646
2014-07-11,1084.804
2014-07-14,1093.337
2014-07-15,1088.246
2014-07-16,1096.532
2014-07-17,1089.898
2014-07-18,1088.641
2014-07-21,1086.083
2014-07-22,1094.021
2014-07-23,1096.499
2014-07-24,1098.411
2014-07-25,1094.172
2014-07-28,1093.67
2014-07-29,1093.93
2014-07-30,1087.915
2014-07-31,1078.349
2014-08-01,1070.063
2014-08-04,1066.842
2014-08-05,1062.448
2014-08-06,1055.949
2014-08-07,1051.855
2014-08-08,1045.25
2014-08-11,1057.28
2014-08-12,1056.808
2014-08-13,1061.358
2014-08-14,1065.482
2014-08-15,1063.663
2014-08-18,1070.656
2014-08-19,1074.901
2014-08-20,1072.895
2014-08-21,1077.546
2014-08-22,1072.037
2014-08-25,1078.364
2014-08-26,1082.229
2014-08-27,1084.68
2014-08-28,1078.123
2014-08-29,1079.44
2014-09-01,1079.008
2014-09-02,1077.751
2014-09-03,1085.388
2014-09-04,1082.541
2014-09-05,1078.694
2014-09-08,1073.618
2014-09-09,1067.086
2014-09-10,1065.651
2014-09-11,1065.842
2014-09-12,1063.715
2014-09-15,1061.629
2014-09-16,1059.291
2014-09-17,1061.538
2014-09-18,1065.215
2014-09-19,1062.802
2014-09-22,1054.991
2014-09-23,1048.901
2014-09-24,1048.522
2014-09-25,1041.958
2014-09-26,1038.03
2014-09-29,1033.898
2014-09-30,1032.395
2014-10-01,1023.606
2014-10-02,1008.073
2014-10-03,1003.706
2014-10-06,1012.042
2014-10-07,1006.157
2014-10-08,1000.284
2014-10-09,998.655
2014-10-10,977.667
2014-10-13,980.335
2014-10-14,974.493
2014-10-15,963.165
2014-10-16,958.828
2014-10-17,971.685
2014-10-20,977.944
2014-10-21,987.433
2014-10-22,992.444
2014-10-23,993.931
2014-10-24,995.521
2014-10-27,996.039
2014-10-28,1004.478
2014-10-29,1009.594
2014-10-30,1004.82
2014-10-31,1014.748
2014-11-03,1002.937
2014-11-04,1006.211
2014-11-05,1009.8
2014-11-06,1005.943
2014-11-07,1005.058
2014-11-10,1011.784
2014-11-11,1013.441
2014-11-12,1011.982
2014-11-13,1012.896
2014-11-14,1013.821
2014-11-17,1009.845
2014-11-18,1021.081
2014-11-19,1017.977
2014-11-20,1016.595
2014-11-21,1025.348
2014-11-24,1025.255
2014-11-25,1030.743
2014-11-26,1033.888
2014-11-27,1029.108
2014-11-28,1025.527
2014-12-01,1022.354
2014-12-02,1022.196
2014-12-03,1022.222
2014-12-04,1020.04
2014-12-05,1020.129
2014-12-08,1014.362
2014-12-09,1008.706
2014-12-10,999.37
2014-12-11,994.113
2014-12-12,983.302
2014-12-15,964.4
2014-12-16,976.183
2014-12-17,972.826
2014-12-18,987.122
2014-12-19,995.504
2014-12-22,998.724
2014-12-23,997.4
2014-12-24,1000.695
2014-12-25,1000.015
2014-12-26,1000.692
2014-12-29,1002.818
2014-12-30,995.94
2014-12-31,994.71
2015-01-01,994.72
2015-01-02,988.58
2015-01-05,968.609
2015-01-06,957.215
2015-01-07,951.924
2015-01-08,971.187
2015-01-09,968.962
2015-01-12,969.562
2015-01-13,974.581
2015-01-14,965.203
2015-01-15,973.302
2015-01-16,972.38
2015-01-19,981.832
2015-01-20,984.355
2015-01-21,989.778
2015-01-22,991.222
2015-01-23,994.266
2015-01-26,996.673
2015-01-27,1004.862
2015-01-28,1001.098
2015-01-29,994.796
2015-01-30,990.505
2015-02-02,996.693
2015-02-03,1005.662
2015-02-04,1011.171
2015-02-05,1014.634
2015-02-06,1009.522
2015-02-09,1006.735
2015-02-10,1008.063
2015-02-11,1001.865
2015-02-12,1016.629
2015-02-13,1025.378
2015-02-16,1026.688
2015-02-17,1027.196
2015-02-18,1033.688
2015-02-19,1037.73
2015-02-20,1039.218
2015-02-23,1042.627
2015-02-24,1045.518
2015-02-25,1049.35
2015-02-26,1047.397
2015-02-27,1050.216
2015-03-02,1046.617
2015-03-03,1042.108
2015-03-04,1037.471
2015-03-05,1040.081
2015-03-06,1029.962
2015-03-09,1024.327
2015-03-10,1007.545
2015-03-11,1007.352
2015-03-12,1015.505
2015-03-13,1011.677
2015-03-16,1020.821
2015-03-17,1019.89
2015-03-18,1027.258
2015-03-19,1030.18
2015-03-20,1050.096
2015-03-23,1057.993
2015-03-24,1059.083
2015-03-25,1058.037
2015-03-26,1045.013
2015-03-27,1042.702
2015-03-30,1043.089
2015-03-31,1033.099
2015-04-01,1034.58
2015-04-02,1045.533
2015-04-03,1046.924
2015-04-06,1057.626
2015-04-07,1060.004
2015-04-08,1059.791
2015-04-09,1060.914
2015-04-10,1064.461
2015-04-13,1060.845
2015-04-14,1070.081
2015-04-15,1068.181
2015-04-16,1073.446
2015-04-17,1065.157
2015-04-20,1066.491
2015-04-21,1072.397
2015-04-22,1071.924
2015-04-23,1076.545
2015-04-24,1084.857
2015-04-27,1093.259
2015-04-28,1092.768
2015-04-29,1088.011
2015-04-30,1078.825
2015-05-01,1075.949
2015-05-04,1077.322
2015-05-05,1070.733
2015-05-06,1075.73
2015-05-07,1066.264
2015-05-08,1083.87
2015-05-11,1084.46
2015-05-12,1083.139
2015-05-13,1091.882
2015-05-14,1096.018
2015-05-15,1100.407
2015-05-18,1098.142
2015-05-19,1092.035
2015-05-20,1092.923
2015-05-21,1098.967
2015-05-22,1092.192
2015-05-25,1092.597
2015-05-26,1075.627
2015-05-27,1079.767
2015-05-28,1078.696
2015-05-29,1071.499
2015-06-01,1067.873
2015-06-02,1075.671
2015-06-03,1082.745
2015-06-04,1075.111
