Date,WORLD ex USA IMI IMI (Large+Mid+Small Cap)
2005-11-08,666.359
2005-11-09,664.294
2005-11-10,663.284
2005-11-11,667.684
2005-11-14,664.802
2005-11-15,661.243
2005-11-16,659.792
2005-11-17,667.988
2005-11-18,671.307
2005-11-21,675.302
2005-11-22,674.309
2005-11-23,680.289
2005-11-24,679.372
2005-11-25,678.273
2005-11-28,680.013
2005-11-29,679.232
2005-11-30,676.923
2005-12-01,682.496
2005-12-02,688.3
2005-12-05,690.848
2005-12-06,693.246
2005-12-07,692.054
2005-12-08,693.014
2005-12-09,695.671
2005-12-12,704.017
2005-12-13,704.772
2005-12-14,708.919
2005-12-15,703.154
2005-12-16,708.99
2005-12-19,708.79
2005-12-20,707.352
2005-12-21,709.02
2005-12-22,711.743
2005-12-23,712.628
2005-12-26,713.796
2005-12-27,711.987
2005-12-28,715.738
2005-12-29,716.315
2005-12-30,710.105
2006-01-02,711.623
2006-01-03,724.987
2006-01-04,737.994
2006-01-05,738.358
2006-01-06,745.755
2006-01-09,744.513
2006-01-10,738.681
2006-01-11,744.677
2006-01-12,745.593
2006-01-13,744.095
2006-01-16,745.255
2006-01-17,733.628
2006-01-18,723.999
2006-01-19,733.698
2006-01-20,731.214
2006-01-23,734.405
2006-01-24,735.582
2006-01-25,739.849
2006-01-26,746.058
2006-01-27,752.171
2006-01-30,751.273
2006-01-31,755.528
2006-02-01,756.182
2006-02-02,752.105
2006-02-03,746.567
2006-02-06,748.33
2006-02-07,745.385
2006-02-08,737.982
2006-02-09,745.096
2006-02-10,740.199
2006-02-13,736.179
2006-02-14,737.477
2006-02-15,737.559
2006-02-16,739.778
2006-02-17,739.399
2006-02-20,739.524
2006-02-21,742.816
2006-02-22,744.33
2006-02-23,751.15
2006-02-24,752.047
2006-02-27,755.895
2006-02-28,753.181
2006-03-01,754.683
2006-03-02,753.544
2006-03-03,751.796
2006-03-06,753.732
2006-03-07,743.372
2006-03-08,739.163
2006-03-09,747.182
2006-03-10,747.43
2006-03-13,756.537
2006-03-14,763.28
2006-03-15,766.01
2006-03-16,769.634
2006-03-17,773.315
2006-03-20,776.428
2006-03-21,772.081
2006-03-22,774.065
2006-03-23,767.793
2006-03-24,772.871
2006-03-27,772.533
2006-03-28,772.514
2006-03-29,770.602
2006-03-30,784.27
2006-03-31,778.41
2006-04-03,786.695
2006-04-04,790.813
2006-04-05,793.772
2006-04-06,798.316
2006-04-07,791.999
2006-04-10,792.566
2006-04-11,787.137
2006-04-12,782.158
2006-04-13,783.389
2006-04-14,783.442
2006-04-17,790.419
2006-04-18,794.584
2006-04-19,803.896
2006-04-20,803.199
2006-04-21,810.902
2006-04-24,807.595
2006-04-25,810.396
2006-04-26,814.469
2006-04-27,817.454
2006-04-28,816.061
2006-05-01,821.565
2006-05-02,829.267
2006-05-03,823.754
2006-05-04,828.956
2006-05-05,839.622
2006-05-08,843.661
2006-05-09,848.184
2006-05-10,845.934
2006-05-11,843.028
2006-05-12,831.208
2006-05-15,817.657
2006-05-16,814.836
2006-05-17,800.291
2006-05-18,791.951
2006-05-19,785.369
2006-05-22,772.032
2006-05-23,782.836
2006-05-24,772.873
2006-05-25,779.644
2006-05-26,790.474
2006-05-29,793.448
2006-05-30,788.501
2006-05-31,785.738
2006-06-01,787.102
2006-06-02,798.379
2006-06-05,793.159
2006-06-06,770.544
2006-06-07,766.217
2006-06-08,739.343
2006-06-09,751.794
2006-06-12,745.659
2006-06-13,723.259
2006-06-14,727.669
2006-06-15,742.716
2006-06-16,746.99
2006-06-19,743.898
2006-06-20,745.39
2006-06-21,748.751
2006-06-22,752.401
2006-06-23,749.76
2006-06-26,750.706
2006-06-27,749.909
2006-06-28,744.79
2006-06-29,757.893
2006-06-30,783.393
2006-07-03,787.048
2006-07-04,790.487
2006-07-05,777.062
2006-07-06,782.088
2006-07-07,786.372
2006-07-10,786.101
2006-07-11,781.07
2006-07-12,775.158
2006-07-13,766.503
2006-07-14,752.803
2006-07-17,743.607
2006-07-18,735.781
2006-07-19,749.586
2006-07-20,760.583
2006-07-21,756.64
2006-07-24,762.161
2006-07-25,766.359
2006-07-26,766.693
2006-07-27,781.473
2006-07-28,788.91
2006-07-31,789.285
2006-08-01,783.442
2006-08-02,793.144
2006-08-03,787.835
2006-08-04,798.478
2006-08-07,787.439
2006-08-08,790.033
2006-08-09,796.9
2006-08-10,788.264
2006-08-11,787.416
2006-08-14,791.897
2006-08-15,799.322
2006-08-16,808.776
2006-08-17,810.948
2006-08-18,808.459
2006-08-21,810.948
2006-08-22,809.975
2006-08-23,807.432
2006-08-24,805.489
2006-08-25,802.161
2006-08-28,804.051
2006-08-29,806.033
2006-08-30,811.757
2006-08-31,812.221
2006-09-01,815.406
2006-09-04,824.808
2006-09-05,820.954
2006-09-06,811.909
2006-09-07,800.566
2006-09-08,799.43
2006-09-11,791.035
2006-09-12,795.812
2006-09-13,797.51
2006-09-14,802.625
2006-09-15,798.911
2006-09-18,801.065
2006-09-19,799.989
2006-09-20,801.165
2006-09-21,806.289
2006-09-22,802.011
2006-09-25,798.45
2006-09-26,801.617
2006-09-27,811.804
2006-09-28,812.713
2006-09-29,811.968
2006-10-02,817.524
2006-10-03,813.36
2006-10-04,812.512
2006-10-05,821.203
2006-10-06,815.503
2006-10-09,816.503
2006-10-10,816.942
2006-10-11,815.742
2006-10-12,819.338
2006-10-13,821.533
2006-10-16,827.809
2006-10-17,822.643
2006-10-18,826.121
2006-10-19,831.086
2006-10-20,834.189
2006-10-23,834.871
2006-10-24,835.283
2006-10-25,839.754
2006-10-26,845.165
2006-10-27,846.288
2006-10-30,841.286
2006-10-31,844.245
2006-11-01,846.784
2006-11-02,844.297
2006-11-03,842.614
2006-11-06,848.461
2006-11-07,857.028
2006-11-08,851.824
2006-11-09,850.786
2006-11-10,853.517
2006-11-13,849.325
2006-11-14,851.984
2006-11-15,854.333
2006-11-16,854.002
2006-11-17,850.655
2006-11-20,845.62
2006-11-21,848.704
2006-11-22,858.733
2006-11-23,859.539
2006-11-24,860.685
2006-11-27,855.093
2006-11-28,853.437
2006-11-29,865.11
2006-11-30,870.486
2006-12-01,870.622
2006-12-04,873.741
2006-12-05,876.906
2006-12-06,880.242
2006-12-07,882.937
2006-12-08,882.547
2006-12-11,880.213
2006-12-12,883.671
2006-12-13,886.649
2006-12-14,889.901
2006-12-15,889.297
2006-12-18,887.928
2006-12-19,886.208
2006-12-20,891.919
2006-12-21,890.029
2006-12-22,887.088
2006-12-25,886.275
2006-12-26,885.835
2006-12-27,893.247
2006-12-28,895.05
2006-12-29,895.395
2007-01-01,895.395
2007-01-02,907.694
2007-01-03,901.644
2007-01-04,895.051
2007-01-05,883.778
2007-01-08,884.092
2007-01-09,885.698
2007-01-10,875.151
2007-01-11,880.831
2007-01-12,890.709
2007-01-15,897.768
2007-01-16,893.513
2007-01-17,894.885
2007-01-18,894.645
2007-01-19,898.718
2007-01-22,899.553
2007-01-23,903.846
2007-01-24,907.328
2007-01-25,904.728
2007-01-26,896.472
2007-01-29,899.107
2007-01-30,903.173
2007-01-31,901.931
2007-02-01,913.743
2007-02-02,914.233
2007-02-05,911.274
2007-02-06,916.647
2007-02-07,920.711
2007-02-08,915.327
2007-02-09,918.281
2007-02-12,912.776
2007-02-13,918.959
2007-02-14,931.648
2007-02-15,936.708
2007-02-16,934.917
2007-02-19,938.195
2007-02-20,936.694
2007-02-21,931.502
2007-02-22,934.19
2007-02-23,940.743
2007-02-26,945.225
2007-02-27,929.663
2007-02-28,910.547
2007-03-01,902.482
2007-03-02,899.119
2007-03-05,880.153
2007-03-06,891.497
2007-03-07,897.534
2007-03-08,907.363
2007-03-09,908.929
2007-03-12,913.041
2007-03-13,905.539
2007-03-14,885.157
2007-03-15,899.226
2007-03-16,900.724
2007-03-19,910.881
2007-03-20,917.645
2007-03-21,921.708
2007-03-22,936.562
2007-03-23,938.053
2007-03-26,935.766
2007-03-27,934.241
2007-03-28,932.085
2007-03-29,935.444
2007-03-30,934.889
2007-04-02,937.034
2007-04-03,945.299
2007-04-04,951.347
2007-04-05,954.063
2007-04-06,953.616
2007-04-09,951.628
2007-04-10,960.223
2007-04-11,959.678
2007-04-12,960.152
2007-04-13,962.455
2007-04-16,974.107
2007-04-17,975.43
2007-04-18,977.241
2007-04-19,971.451
2007-04-20,979.142
2007-04-23,977.55
2007-04-24,974.356
2007-04-25,979.416
2007-04-26,977.818
2007-04-27,977.004
2007-04-30,977.592
2007-05-01,972.896
2007-05-02,978.836
2007-05-03,979.923
2007-05-04,987.551
2007-05-07,994.935
2007-05-08,985.236
2007-05-09,989.96
2007-05-10,982.036
2007-05-11,984.079
2007-05-14,985.044
2007-05-15,987.991
2007-05-16,985.214
2007-05-17,983.16
2007-05-18,988.026
2007-05-21,988.432
2007-05-22,991.081
2007-05-23,999.091
2007-05-24,990.108
2007-05-25,988.189
2007-05-28,990.527
2007-05-29,994.247
2007-05-30,990.172
2007-05-31,1000.0
2007-06-01,1006.449
2007-06-04,1010.329
2007-06-05,1008.954
2007-06-06,997.647
2007-06-07,986.556
2007-06-08,977.588
2007-06-11,983.275
2007-06-12,977.052
2007-06-13,976.82
2007-06-14,988.433
2007-06-15,1001.354
2007-06-18,1003.131
2007-06-19,1002.046
2007-06-20,1004.408
2007-06-21,997.743
2007-06-22,994.912
2007-06-25,992.579
2007-06-26,989.066
2007-06-27,981.219
2007-06-28,991.887
2007-06-29,1000.464
2007-07-02,1008.319
2007-07-03,1014.1
2007-07-04,1017.941
2007-07-05,1013.763
2007-07-06,1018.871
2007-07-09,1023.46
2007-07-10,1021.588
2007-07-11,1019.324
2007-07-12,1027.43
2007-07-13,1034.58
2007-07-16,1035.245
2007-07-17,1032.317
2007-07-18,1025.267
2007-07-19,1033.963
2007-07-20,1030.543
2007-07-23,1030.174
2007-07-24,1021.38
2007-07-25,1008.029
2007-07-26,986.939
2007-07-27,972.305
2007-07-30,974.126
2007-07-31,987.599
2007-08-01,970.658
2007-08-02,976.233
2007-08-03,972.788
2007-08-06,966.637
2007-08-07,971.551
2007-08-08,989.419
2007-08-09,974.549
2007-08-10,946.709
2007-08-13,956.656
2007-08-14,946.325
2007-08-15,931.293
2007-08-16,903.609
2007-08-17,911.474
2007-08-20,922.684
2007-08-21,928.24
2007-08-22,940.339
2007-08-23,951.545
2007-08-24,956.207
2007-08-27,959.307
2007-08-28,947.418
2007-08-29,947.451
2007-08-30,954.968
2007-08-31,970.122
2007-09-03,971.797
2007-09-04,974.508
2007-09-05,964.284
2007-09-06,968.893
2007-09-07,960.062
2007-09-10,950.534
2007-09-11,964.302
2007-09-12,969.194
2007-09-13,972.148
2007-09-14,968.507
2007-09-17,958.183
2007-09-18,962.278
2007-09-19,992.718
2007-09-20,998.662
2007-09-21,999.322
2007-09-24,1001.476
2007-09-25,999.864
2007-09-26,1003.557
2007-09-27,1016.98
2007-09-28,1022.765
2007-10-01,1028.745
2007-10-02,1030.468
2007-10-03,1032.13
2007-10-04,1031.234
2007-10-05,1040.109
2007-10-08,1033.337
2007-10-09,1040.304
2007-10-10,1045.441
2007-10-11,1056.121
2007-10-12,1051.334
2007-10-15,1047.349
2007-10-16,1033.437
2007-10-17,1038.222
2007-10-18,1042.083
2007-10-19,1032.5
2007-10-22,1012.846
2007-10-23,1027.936
2007-10-24,1023.566
2007-10-25,1033.772
2007-10-26,1048.5
2007-10-29,1060.928
2007-10-30,1057.092
2007-10-31,1069.272
2007-11-01,1059.148
2007-11-02,1051.51
2007-11-05,1041.262
2007-11-06,1050.46
2007-11-07,1051.325
2007-11-08,1040.888
2007-11-09,1026.626
2007-11-12,1009.234
2007-11-13,1013.772
2007-11-14,1028.006
2007-11-15,1012.339
2007-11-16,1002.806
2007-11-19,987.114
2007-11-20,1000.675
2007-11-21,980.508
2007-11-22,985.608
2007-11-23,995.447
2007-11-26,999.519
2007-11-27,997.298
2007-11-28,1009.282
2007-11-29,1019.929
2007-11-30,1025.104
2007-12-03,1022.11
2007-12-04,1014.172
2007-12-05,1020.452
2007-12-06,1023.493
2007-12-07,1032.008
2007-12-10,1038.052
2007-12-11,1035.956
2007-12-12,1034.456
2007-12-13,1008.002
2007-12-14,997.149
2007-12-17,974.863
2007-12-18,974.557
2007-12-19,970.209
2007-12-20,970.431
2007-12-21,983.929
2007-12-24,987.369
2007-12-25,990.821
2007-12-26,997.191
2007-12-27,1000.641
2007-12-28,1005.166
2007-12-31,1004.375
2008-01-01,1004.375
2008-01-02,1004.756
2008-01-03,1002.57
2008-01-04,984.6
2008-01-07,973.892
2008-01-08,977.342
2008-01-09,968.976
2008-01-10,962.294
2008-01-11,957.275
2008-01-14,965.338
2008-01-15,943.39
2008-01-16,918.307
2008-01-17,918.328
2008-01-18,910.252
2008-01-21,860.276
2008-01-22,863.906
2008-01-23,854.911
2008-01-24,896.28
2008-01-25,908.824
2008-01-28,899.758
2008-01-29,912.98
2008-01-30,906.898
2008-01-31,913.297
2008-02-01,928.272
2008-02-04,933.986
2008-02-05,903.441
2008-02-06,896.38
2008-02-07,880.213
2008-02-08,880.923
2008-02-11,876.028
2008-02-12,898.137
2008-02-13,895.911
2008-02-14,908.24
2008-02-15,900.403
2008-02-18,907.859
2008-02-19,917.667
2008-02-20,899.147
2008-02-21,914.886
2008-02-22,910.64
2008-02-25,926.095
2008-02-26,938.619
2008-02-27,952.987
2008-02-28,945.53
2008-02-29,932.889
2008-03-03,915.951
2008-03-04,908.423
2008-03-05,918.797
2008-03-06,919.071
2008-03-07,903.808
2008-03-10,891.46
2008-03-11,898.59
2008-03-12,917.693
2008-03-13,910.535
2008-03-14,902.461
2008-03-17,875.661
2008-03-18,896.995
2008-03-19,888.087
2008-03-20,874.533
2008-03-21,877.873
2008-03-24,876.977
2008-03-25,911.745
2008-03-26,918.687
2008-03-27,925.047
2008-03-28,922.243
2008-03-31,920.251
2008-04-01,927.65
2008-04-02,944.552
2008-04-03,948.063
2008-04-04,955.469
2008-04-07,961.284
2008-04-08,950.821
2008-04-09,946.148
2008-04-10,945.223
2008-04-11,941.005
2008-04-14,931.507
2008-04-15,934.841
2008-04-16,957.771
2008-04-17,954.016
2008-04-18,958.728
2008-04-21,969.408
2008-04-22,965.871
2008-04-23,965.084
2008-04-24,955.734
2008-04-25,967.078
2008-04-28,972.819
2008-04-29,966.91
2008-04-30,969.373
2008-05-01,963.604
2008-05-02,978.579
2008-05-05,981.683
2008-05-06,984.592
2008-05-07,983.261
2008-05-08,985.643
2008-05-09,975.351
2008-05-12,981.624
2008-05-13,981.185
2008-05-14,983.89
2008-05-15,992.477
2008-05-16,1003.482
2008-05-19,1010.425
2008-05-20,1003.573
2008-05-21,999.885
2008-05-22,999.858
2008-05-23,991.37
2008-05-26,984.712
2008-05-27,980.74
2008-05-28,979.575
2008-05-29,981.617
2008-05-30,986.899
2008-06-02,983.998
2008-06-03,980.276
2008-06-04,975.943
2008-06-05,976.18
2008-06-06,975.731
2008-06-09,965.596
2008-06-10,943.712
2008-06-11,938.507
2008-06-12,928.846
2008-06-13,931.446
2008-06-16,940.234
2008-06-17,946.786
2008-06-18,940.238
2008-06-19,929.518
2008-06-20,921.232
2008-06-23,913.627
2008-06-24,912.406
2008-06-25,916.732
2008-06-26,910.656
2008-06-27,906.383
2008-06-30,910.484
2008-07-01,896.245
2008-07-02,890.048
2008-07-03,885.919
2008-07-04,879.274
2008-07-07,883.088
2008-07-08,870.635
2008-07-09,882.953
2008-07-10,875.49
2008-07-11,866.663
2008-07-14,868.356
2008-07-15,855.939
2008-07-16,853.958
2008-07-17,872.266
2008-07-18,875.134
2008-07-21,882.915
2008-07-22,883.499
2008-07-23,890.314
2008-07-24,883.156
2008-07-25,875.084
2008-07-28,871.156
2008-07-29,862.556
2008-07-30,875.937
2008-07-31,876.734
2008-08-01,863.648
2008-08-04,855.428
2008-08-05,860.028
2008-08-06,867.79
2008-08-07,860.955
2008-08-08,849.823
2008-08-11,858.587
2008-08-12,852.227
2008-08-13,835.556
2008-08-14,837.862
2008-08-15,830.371
2008-08-18,833.207
2008-08-19,815.149
2008-08-20,820.379
2008-08-21,825.091
2008-08-22,828.114
2008-08-25,827.8
2008-08-26,821.945
2008-08-27,825.817
2008-08-28,834.638
2008-08-29,843.221
2008-09-01,832.106
2008-09-02,827.444
2008-09-03,817.626
2008-09-04,797.077
2008-09-05,778.203
2008-09-08,797.798
2008-09-09,784.708
2008-09-10,778.661
2008-09-11,766.742
2008-09-12,788.414
2008-09-15,769.127
2008-09-16,745.529
2008-09-17,736.606
2008-09-18,736.834
2008-09-19,788.784
2008-09-22,792.738
2008-09-23,785.638
2008-09-24,780.381
2008-09-25,787.636
2008-09-26,772.697
2008-09-29,733.059
2008-09-30,718.995
2008-10-01,724.593
2008-10-02,702.499
2008-10-03,707.469
2008-10-06,654.331
2008-10-07,650.608
2008-10-08,613.67
2008-10-09,604.672
2008-10-10,554.384
2008-10-13,593.678
2008-10-14,629.175
2008-10-15,598.186
2008-10-16,558.674
2008-10-17,577.315
2008-10-20,596.009
2008-10-21,593.701
2008-10-22,554.672
2008-10-23,549.268
2008-10-24,520.874
2008-10-27,492.304
2008-10-28,507.191
2008-10-29,550.032
2008-10-30,569.244
2008-10-31,566.689
2008-11-03,574.087
2008-11-04,605.879
2008-11-05,609.26
2008-11-06,569.406
2008-11-07,569.886
2008-11-10,579.653
2008-11-11,550.985
2008-11-12,536.274
2008-11-13,528.722
2008-11-14,534.308
2008-11-17,523.46
2008-11-18,521.386
2008-11-19,506.172
2008-11-20,479.51
2008-11-21,479.026
2008-11-24,512.051
2008-11-25,524.828
2008-11-26,522.413
2008-11-27,532.065
2008-11-28,536.533
2008-12-01,510.788
2008-12-02,510.413
2008-12-03,513.114
2008-12-04,510.334
2008-12-05,496.306
2008-12-08,531.176
2008-12-09,535.058
2008-12-10,542.504
2008-12-11,550.412
2008-12-12,537.926
2008-12-15,552.409
2008-12-16,556.035
2008-12-17,574.054
2008-12-18,575.01
2008-12-19,557.959
2008-12-22,551.065
2008-12-23,550.784
2008-12-24,547.785
2008-12-25,549.385
2008-12-26,551.564
2008-12-29,563.24
2008-12-30,568.467
2008-12-31,565.645
2009-01-01,565.645
2009-01-02,579.48
2009-01-05,580.681
2009-01-06,581.392
2009-01-07,586.538
2009-01-08,582.995
2009-01-09,575.868
2009-01-12,564.521
2009-01-13,546.903
2009-01-14,532.639
2009-01-15,520.861
2009-01-16,532.13
2009-01-19,524.618
2009-01-20,507.581
2009-01-21,505.626
2009-01-22,504.446
2009-01-23,495.072
2009-01-26,511.865
2009-01-27,521.52
2009-01-28,533.549
2009-01-29,526.041
2009-01-30,514.923
2009-02-02,503.114
2009-02-03,512.982
2009-02-04,521.792
2009-02-05,519.358
2009-02-06,526.818
2009-02-09,533.501
2009-02-10,522.642
2009-02-11,517.318
2009-02-12,507.303
2009-02-13,511.763
2009-02-16,504.789
2009-02-17,486.319
2009-02-18,480.48
2009-02-19,484.476
2009-02-20,468.836
2009-02-23,466.65
2009-02-24,460.657
2009-02-25,461.084
2009-02-26,468.099
2009-02-27,463.477
2009-03-02,440.481
2009-03-03,432.708
2009-03-04,443.293
2009-03-05,435.682
2009-03-06,431.3
2009-03-09,424.364
2009-03-10,441.638
2009-03-11,447.885
2009-03-12,447.566
2009-03-13,457.476
2009-03-16,470.386
2009-03-17,471.604
2009-03-18,474.35
2009-03-19,498.043
2009-03-20,491.461
2009-03-23,507.026
2009-03-24,510.013
2009-03-25,512.347
2009-03-26,516.374
2009-03-27,507.003
2009-03-30,485.703
2009-03-31,494.199
2009-04-01,501.57
2009-04-02,529.71
2009-04-03,527.599
2009-04-06,524.381
2009-04-07,517.819
2009-04-08,515.21
2009-04-09,527.914
2009-04-10,528.597
2009-04-13,532.993
2009-04-14,538.549
2009-04-15,534.676
2009-04-16,540.921
2009-04-17,545.132
2009-04-20,529.18
2009-04-21,527.14
2009-04-22,532.853
2009-04-23,536.966
2009-04-24,550.231
2009-04-27,548.412
2009-04-28,537.475
2009-04-29,550.695
2009-04-30,559.891
2009-05-01,561.025
2009-05-04,574.522
2009-05-05,578.721
2009-05-06,584.813
2009-05-07,592.196
2009-05-08,602.743
2009-05-11,602.674
2009-05-12,601.742
2009-05-13,590.267
2009-05-14,586.278
2009-05-15,592.88
2009-05-18,595.336
2009-05-19,610.776
2009-05-20,621.586
2009-05-21,611.866
2009-05-22,617.302
2009-05-25,619.181
2009-05-26,623.588
2009-05-27,626.859
2009-05-28,621.899
2009-05-29,632.86
2009-06-01,648.187
2009-06-02,654.6
2009-06-03,642.807
2009-06-04,639.813
2009-06-05,636.391
2009-06-08,628.207
2009-06-09,635.322
2009-06-10,643.64
2009-06-11,651.806
2009-06-12,648.131
2009-06-15,630.438
2009-06-16,627.193
2009-06-17,618.539
2009-06-18,621.174
2009-06-19,626.838
2009-06-22,613.089
2009-06-23,610.609
2009-06-24,622.845
2009-06-25,619.299
2009-06-26,628.211
2009-06-29,631.661
2009-06-30,628.067
2009-07-01,636.751
2009-07-02,622.89
2009-07-03,621.59
2009-07-06,613.112
2009-07-07,610.939
2009-07-08,600.547
2009-07-09,605.228
2009-07-10,601.117
2009-07-13,603.511
2009-07-14,614.325
2009-07-15,630.492
2009-07-16,635.465
2009-07-17,637.895
2009-07-20,647.594
2009-07-21,656.799
2009-07-22,657.859
2009-07-23,667.713
2009-07-24,669.07
2009-07-27,673.253
2009-07-28,669.752
2009-07-29,667.014
2009-07-30,678.68
2009-07-31,686.199
2009-08-03,702.815
2009-08-04,702.631
2009-08-05,698.949
2009-08-06,699.7
2009-08-07,695.832
2009-08-10,694.514
2009-08-11,689.424
2009-08-12,693.786
2009-08-13,705.417
2009-08-14,702.846
2009-08-17,680.966
2009-08-18,688.179
2009-08-19,690.9
2009-08-20,700.05
2009-08-21,710.031
2009-08-24,719.963
2009-08-25,722.247
2009-08-26,717.383
2009-08-27,714.498
2009-08-28,726.534
2009-08-31,721.411
2009-09-01,711.6
2009-09-02,703.765
2009-09-03,705.377
2009-09-04,711.143
2009-09-07,723.723
2009-09-08,734.909
2009-09-09,739.814
2009-09-10,743.949
2009-09-11,750.361
2009-09-14,744.784
2009-09-15,744.922
2009-09-16,757.862
2009-09-17,765.02
2009-09-18,759.714
2009-09-21,750.975
2009-09-22,762.389
2009-09-23,762.604
2009-09-24,750.465
2009-09-25,746.003
2009-09-28,749.262
2009-09-29,748.097
2009-09-30,752.549
2009-10-01,738.533
2009-10-02,724.795
2009-10-05,728.436
2009-10-06,747.523
2009-10-07,747.77
2009-10-08,761.019
2009-10-09,760.258
2009-10-12,764.999
2009-10-13,762.465
2009-10-14,776.227
2009-10-15,778.459
2009-10-16,770.92
2009-10-19,782.289
2009-10-20,781.059
2009-10-21,783.775
2009-10-22,776.501
2009-10-23,772.333
2009-10-26,763.234
2009-10-27,754.476
2009-10-28,739.215
2009-10-29,748.417
2009-10-30,740.585
2009-11-02,739.94
2009-11-03,731.407
2009-11-04,745.523
2009-11-05,749.169
2009-11-06,752.502
2009-11-09,769.491
2009-11-10,768.238
2009-11-11,771.877
2009-11-12,766.668
2009-11-13,770.425
2009-11-16,782.162
2009-11-17,773.692
2009-11-18,777.061
2009-11-19,761.827
2009-11-20,756.439
2009-11-23,772.503
2009-11-24,765.56
2009-11-25,775.191
2009-11-26,755.521
2009-11-27,754.801
2009-11-30,757.675
2009-12-01,778.317
2009-12-02,780.598
2009-12-03,782.488
2009-12-04,776.304
2009-12-07,773.588
2009-12-08,763.253
2009-12-09,757.61
2009-12-10,759.708
2009-12-11,759.089
2009-12-14,765.714
2009-12-15,760.686
2009-12-16,769.427
2009-12-17,752.402
2009-12-18,746.818
2009-12-21,753.94
2009-12-22,755.578
2009-12-23,762.721
2009-12-24,766.194
2009-12-25,765.483
2009-12-28,770.857
2009-12-29,774.212
2009-12-30,765.959
2009-12-31,769.616
2010-01-01,769.616
2010-01-04,785.028
2010-01-05,787.607
2010-01-06,788.094
2010-01-07,784.963
2010-01-08,789.631
2010-01-11,800.0
2010-01-12,796.791
2010-01-13,793.751
2010-01-14,800.148
2010-01-15,792.938
2010-01-18,795.98
2010-01-19,793.264
2010-01-20,777.29
2010-01-21,768.251
2010-01-22,762.4
2010-01-25,758.565
2010-01-26,754.201
2010-01-27,747.08
2010-01-28,740.996
2010-01-29,736.493
2010-02-01,738.98
2010-02-02,750.191
2010-02-03,746.734
2010-02-04,727.512
2010-02-05,711.881
2010-02-08,713.298
2010-02-09,715.496
2010-02-10,717.724
2010-02-11,719.822
2010-02-12,720.304
2010-02-15,720.341
2010-02-16,729.959
2010-02-17,738.328
2010-02-18,740.242
2010-02-19,732.896
2010-02-22,740.829
2010-02-23,735.43
2010-02-24,734.791
2010-02-25,724.655
2010-02-26,735.438
2010-03-01,737.59
2010-03-02,747.32
2010-03-03,757.452
2010-03-04,753.091
2010-03-05,761.867
2010-03-08,767.132
2010-03-09,765.192
2010-03-10,769.99
2010-03-11,770.357
2010-03-12,776.513
2010-03-15,769.854
2010-03-16,778.779
2010-03-17,786.024
2010-03-18,779.318
2010-03-19,775.689
2010-03-22,775.307
2010-03-23,779.394
2010-03-24,770.183
2010-03-25,773.6
2010-03-26,775.563
2010-03-29,781.77
2010-03-30,782.393
2010-03-31,784.073
2010-04-01,793.624
2010-04-02,794.379
2010-04-05,794.26
2010-04-06,794.463
2010-04-07,793.22
2010-04-08,788.479
2010-04-09,798.653
2010-04-12,805.068
2010-04-13,800.089
2010-04-14,808.659
2010-04-15,811.482
2010-04-16,799.358
2010-04-19,790.215
2010-04-20,797.394
2010-04-21,795.653
2010-04-22,785.791
2010-04-23,789.235
2010-04-26,796.928
2010-04-27,782.122
2010-04-28,766.383
2010-04-29,774.874
2010-04-30,776.095
2010-05-03,771.449
2010-05-04,750.867
2010-05-05,739.1
2010-05-06,722.427
2010-05-07,700.609
2010-05-10,738.562
2010-05-11,730.473
2010-05-12,738.161
2010-05-13,739.56
2010-05-14,717.488
2010-05-17,705.965
2010-05-18,710.64
2010-05-19,693.593
2010-05-20,680.413
2010-05-21,683.019
2010-05-24,680.09
2010-05-25,659.486
2010-05-26,669.55
2010-05-27,687.468
2010-05-28,690.697
2010-05-31,690.489
2010-06-01,689.666
2010-06-02,684.668
2010-06-03,696.545
2010-06-04,681.876
2010-06-07,666.837
2010-06-08,665.174
2010-06-09,675.359
2010-06-10,687.422
2010-06-11,690.964
2010-06-14,706.067
2010-06-15,711.61
2010-06-16,715.566
2010-06-17,716.81
2010-06-18,719.305
2010-06-21,728.692
2010-06-22,721.023
2010-06-23,711.166
2010-06-24,706.075
2010-06-25,700.569
2010-06-28,705.802
2010-06-29,683.278
2010-06-30,681.121
2010-07-01,676.44
2010-07-02,680.47
2010-07-05,677.047
2010-07-06,696.396
2010-07-07,701.155
2010-07-08,711.486
2010-07-09,715.067
2010-07-12,714.526
2010-07-13,726.087
2010-07-14,731.344
2010-07-15,730.749
2010-07-16,721.352
2010-07-19,716.296
2010-07-20,713.672
2010-07-21,716.484
2010-07-22,728.86
2010-07-23,732.783
2010-07-26,740.909
2010-07-27,743.184
2010-07-28,746.169
2010-07-29,748.312
2010-07-30,743.64
2010-08-02,763.033
2010-08-03,767.686
2010-08-04,762.743
2010-08-05,764.539
2010-08-06,766.354
2010-08-09,769.978
2010-08-10,757.708
2010-08-11,736.351
2010-08-12,730.86
2010-08-13,730.661
2010-08-16,734.215
2010-08-17,742.068
2010-08-18,742.376
2010-08-19,738.087
2010-08-20,723.427
2010-08-23,725.553
2010-08-24,717.354
2010-08-25,708.439
2010-08-26,718.263
2010-08-27,722.611
2010-08-30,725.72
2010-08-31,721.875
2010-09-01,741.346
2010-09-02,744.957
2010-09-03,751.706
2010-09-06,758.188
2010-09-07,750.248
