Date,NORWAY SMALL GROWTH Small Cap
2005-11-10,480.36
2005-11-11,471.413
2005-11-14,474.864
2005-11-15,468.488
2005-11-16,462.241
2005-11-17,477.104
2005-11-18,470.073
2005-11-21,475.814
2005-11-22,485.036
2005-11-23,484.135
2005-11-24,482.732
2005-11-25,489.57
2005-11-28,486.764
2005-11-29,485.918
2005-11-30,496.349
2005-12-01,496.504
2005-12-02,509.518
2005-12-05,518.626
2005-12-06,515.197
2005-12-07,521.625
2005-12-08,527.118
2005-12-09,533.98
2005-12-12,539.042
2005-12-13,549.165
2005-12-14,552.556
2005-12-15,547.314
2005-12-16,533.794
2005-12-19,523.972
2005-12-20,522.909
2005-12-21,527.978
2005-12-22,548.391
2005-12-23,555.193
2005-12-26,555.193
2005-12-27,553.6
2005-12-28,562.57
2005-12-29,561.666
2005-12-30,565.228
2006-01-02,571.357
2006-01-03,586.555
2006-01-04,597.774
2006-01-05,595.102
2006-01-06,599.995
2006-01-09,601.606
2006-01-10,586.473
2006-01-11,583.732
2006-01-12,591.31
2006-01-13,587.047
2006-01-16,591.097
2006-01-17,581.376
2006-01-18,566.052
2006-01-19,585.302
2006-01-20,598.619
2006-01-23,605.511
2006-01-24,614.696
2006-01-25,618.423
2006-01-26,613.428
2006-01-27,619.404
2006-01-30,620.157
2006-01-31,607.054
2006-02-01,616.873
2006-02-02,613.399
2006-02-03,604.917
2006-02-06,609.226
2006-02-07,601.736
2006-02-08,593.474
2006-02-09,615.82
2006-02-10,606.895
2006-02-13,602.648
2006-02-14,585.193
2006-02-15,591.98
2006-02-16,591.272
2006-02-17,609.325
2006-02-20,623.922
2006-02-21,626.06
2006-02-22,621.54
2006-02-23,626.684
2006-02-24,635.69
2006-02-27,635.363
2006-02-28,626.895
2006-03-01,646.216
2006-03-02,660.943
2006-03-03,669.543
2006-03-06,668.261
2006-03-07,654.289
2006-03-08,641.029
2006-03-09,646.791
2006-03-10,646.527
2006-03-13,654.008
2006-03-14,662.946
2006-03-15,673.072
2006-03-16,680.488
2006-03-17,683.061
2006-03-20,690.789
2006-03-21,675.866
2006-03-22,679.252
2006-03-23,679.833
2006-03-24,692.657
2006-03-27,701.941
2006-03-28,715.949
2006-03-29,715.541
2006-03-30,725.057
2006-03-31,718.379
2006-04-03,736.776
2006-04-04,741.164
2006-04-05,747.586
2006-04-06,759.282
2006-04-07,747.864
2006-04-10,758.401
2006-04-11,760.373
2006-04-12,745.342
2006-04-13,743.003
2006-04-14,743.003
2006-04-17,755.188
2006-04-18,772.954
2006-04-19,783.839
2006-04-20,796.495
2006-04-21,814.132
2006-04-24,826.231
2006-04-25,826.983
2006-04-26,834.136
2006-04-27,806.735
2006-04-28,806.861
2006-05-01,808.838
2006-05-02,830.42
2006-05-03,841.316
2006-05-04,864.011
2006-05-05,865.152
2006-05-08,857.559
2006-05-09,866.361
2006-05-10,875.803
2006-05-11,899.309
2006-05-12,882.542
2006-05-15,814.544
2006-05-16,808.133
2006-05-17,806.28
2006-05-18,756.47
2006-05-19,742.211
2006-05-22,692.115
2006-05-23,751.068
2006-05-24,737.177
2006-05-25,738.616
2006-05-26,775.012
2006-05-29,796.071
2006-05-30,774.326
2006-05-31,790.493
2006-06-01,798.413
2006-06-02,829.269
2006-06-05,832.768
2006-06-06,800.248
2006-06-07,780.98
2006-06-08,721.104
2006-06-09,738.718
2006-06-12,712.005
2006-06-13,672.908
2006-06-14,671.785
2006-06-15,718.949
2006-06-16,713.741
2006-06-19,706.05
2006-06-20,694.807
2006-06-21,698.167
2006-06-22,704.938
2006-06-23,725.666
2006-06-26,725.225
2006-06-27,746.178
2006-06-28,733.903
2006-06-29,736.883
2006-06-30,762.202
2006-07-03,778.243
2006-07-04,786.423
2006-07-05,762.587
2006-07-06,780.809
2006-07-07,783.331
2006-07-10,772.975
2006-07-11,773.436
2006-07-12,789.918
2006-07-13,780.287
2006-07-14,765.821
2006-07-17,739.973
2006-07-18,723.469
2006-07-19,729.478
2006-07-20,733.795
2006-07-21,716.502
2006-07-24,711.452
2006-07-25,732.66
2006-07-26,739.102
2006-07-27,751.756
2006-07-28,756.858
2006-07-31,763.423
2006-08-01,765.617
2006-08-02,780.83
2006-08-03,761.474
2006-08-04,764.271
2006-08-07,756.965
2006-08-08,748.918
2006-08-09,745.064
2006-08-10,726.392
2006-08-11,722.919
2006-08-14,709.359
2006-08-15,716.763
2006-08-16,733.322
2006-08-17,725.34
2006-08-18,737.01
2006-08-21,760.743
2006-08-22,755.045
2006-08-23,761.368
2006-08-24,756.375
2006-08-25,758.175
2006-08-28,753.968
2006-08-29,744.616
2006-08-30,761.501
2006-08-31,758.526
2006-09-01,764.485
2006-09-04,777.339
2006-09-05,785.332
2006-09-06,757.437
2006-09-07,740.213
2006-09-08,737.344
2006-09-11,696.331
2006-09-12,687.736
2006-09-13,694.708
2006-09-14,704.541
2006-09-15,695.549
2006-09-18,698.02
2006-09-19,710.754
2006-09-20,707.79
2006-09-21,688.839
2006-09-22,685.575
2006-09-25,650.075
2006-09-26,671.751
2006-09-27,690.536
2006-09-28,695.56
2006-09-29,697.087
2006-10-02,694.364
2006-10-03,672.378
2006-10-04,670.536
2006-10-05,689.831
2006-10-06,678.182
2006-10-09,691.666
2006-10-10,697.796
2006-10-11,689.846
2006-10-12,691.078
2006-10-13,706.596
2006-10-16,711.258
2006-10-17,708.505
2006-10-18,715.065
2006-10-19,732.489
2006-10-20,742.666
2006-10-23,734.149
2006-10-24,744.102
2006-10-25,750.743
2006-10-26,771.449
2006-10-27,761.69
2006-10-30,745.356
2006-10-31,754.562
2006-11-01,771.274
2006-11-02,768.185
2006-11-03,766.156
2006-11-06,780.517
2006-11-07,784.731
2006-11-08,782.373
2006-11-09,794.905
2006-11-10,799.649
2006-11-13,790.701
2006-11-14,801.399
2006-11-15,807.248
2006-11-16,816.862
2006-11-17,789.638
2006-11-20,796.096
2006-11-21,809.829
2006-11-22,817.031
2006-11-23,808.513
2006-11-24,823.925
2006-11-27,814.486
2006-11-28,799.251
2006-11-29,813.57
2006-11-30,833.515
2006-12-01,834.616
2006-12-04,836.723
2006-12-05,841.195
2006-12-06,843.659
2006-12-07,843.813
2006-12-08,846.705
2006-12-11,840.09
2006-12-12,840.208
2006-12-13,841.964
2006-12-14,852.121
2006-12-15,855.755
2006-12-18,854.192
2006-12-19,851.391
2006-12-20,858.479
2006-12-21,849.322
2006-12-22,850.078
2006-12-25,850.078
2006-12-26,849.846
2006-12-27,846.838
2006-12-28,845.69
2006-12-29,855.696
2007-01-01,855.696
2007-01-02,883.314
2007-01-03,860.306
2007-01-04,817.148
2007-01-05,810.548
2007-01-08,825.413
2007-01-09,809.724
2007-01-10,788.352
2007-01-11,802.756
2007-01-12,803.676
2007-01-15,826.958
2007-01-16,818.958
2007-01-17,816.02
2007-01-18,818.351
2007-01-19,828.812
2007-01-22,843.236
2007-01-23,849.468
2007-01-24,864.54
2007-01-25,863.544
2007-01-26,861.116
2007-01-29,868.383
2007-01-30,867.644
2007-01-31,873.406
2007-02-01,885.084
2007-02-02,884.876
2007-02-05,886.159
2007-02-06,893.407
2007-02-07,903.159
2007-02-08,900.612
2007-02-09,907.97
2007-02-12,901.646
2007-02-13,903.669
2007-02-14,920.646
2007-02-15,912.822
2007-02-16,910.299
2007-02-19,910.778
2007-02-20,898.726
2007-02-21,898.595
2007-02-22,905.757
2007-02-23,914.806
2007-02-26,931.16
2007-02-27,893.172
2007-02-28,872.387
2007-03-01,862.745
2007-03-02,868.922
2007-03-05,836.225
2007-03-06,850.985
2007-03-07,852.53
2007-03-08,872.365
2007-03-09,874.89
2007-03-12,876.362
2007-03-13,877.374
2007-03-14,855.591
2007-03-15,872.903
2007-03-16,880.996
2007-03-19,899.55
2007-03-20,900.845
2007-03-21,911.565
2007-03-22,926.879
2007-03-23,933.235
2007-03-26,939.392
2007-03-27,933.629
2007-03-28,949.196
2007-03-29,954.011
2007-03-30,952.498
2007-04-02,949.412
2007-04-03,959.607
2007-04-04,956.004
2007-04-05,964.094
2007-04-06,964.094
2007-04-09,958.809
2007-04-10,979.572
2007-04-11,970.157
2007-04-12,968.023
2007-04-13,976.654
2007-04-16,993.091
2007-04-17,988.255
2007-04-18,973.03
2007-04-19,968.81
2007-04-20,983.829
2007-04-23,988.261
2007-04-24,991.485
2007-04-25,995.721
2007-04-26,991.355
2007-04-27,992.846
2007-04-30,998.52
2007-05-01,994.299
2007-05-02,1005.25
2007-05-03,992.076
2007-05-04,1006.462
2007-05-07,1001.469
2007-05-08,969.957
2007-05-09,972.896
2007-05-10,963.309
2007-05-11,957.313
2007-05-14,961.905
2007-05-15,969.732
2007-05-16,974.753
2007-05-17,966.492
2007-05-18,980.233
2007-05-21,990.339
2007-05-22,998.202
2007-05-23,1008.51
2007-05-24,1004.318
2007-05-25,998.582
2007-05-28,998.582
2007-05-29,993.501
2007-05-30,979.966
2007-05-31,1000.0
2007-06-01,1010.776
2007-06-04,1015.228
2007-06-05,1016.401
2007-06-06,987.656
2007-06-07,984.367
2007-06-08,967.964
2007-06-11,971.77
2007-06-12,955.695
2007-06-13,958.527
2007-06-14,980.61
2007-06-15,1002.063
2007-06-18,1000.924
2007-06-19,1002.412
2007-06-20,1015.049
2007-06-21,1009.474
2007-06-22,1020.482
2007-06-25,1011.783
2007-06-26,1005.186
2007-06-27,998.175
2007-06-28,1020.418
2007-06-29,1023.527
2007-07-02,1052.813
2007-07-03,1058.715
2007-07-04,1064.716
2007-07-05,1063.196
2007-07-06,1067.252
2007-07-09,1064.463
2007-07-10,1055.157
2007-07-11,1055.995
2007-07-12,1068.431
2007-07-13,1057.802
2007-07-16,1063.959
2007-07-17,1060.386
2007-07-18,1058.256
2007-07-19,1065.419
2007-07-20,1061.269
2007-07-23,1067.219
2007-07-24,1038.535
2007-07-25,1017.287
2007-07-26,992.59
2007-07-27,958.623
2007-07-30,968.687
2007-07-31,990.038
2007-08-01,963.481
2007-08-02,975.369
2007-08-03,960.925
2007-08-06,937.229
2007-08-07,938.181
2007-08-08,978.667
2007-08-09,957.073
2007-08-10,927.11
2007-08-13,935.709
2007-08-14,933.908
2007-08-15,910.655
2007-08-16,857.371
2007-08-17,885.845
2007-08-20,900.451
2007-08-21,890.849
2007-08-22,912.207
2007-08-23,922.274
2007-08-24,927.141
2007-08-27,926.776
2007-08-28,905.406
2007-08-29,905.973
2007-08-30,916.811
2007-08-31,930.776
2007-09-03,936.877
2007-09-04,947.374
2007-09-05,947.433
2007-09-06,959.596
2007-09-07,947.604
2007-09-10,943.904
2007-09-11,961.134
2007-09-12,966.984
2007-09-13,973.873
2007-09-14,967.578
2007-09-17,961.635
2007-09-18,959.484
2007-09-19,993.988
2007-09-20,1007.418
2007-09-21,1016.132
2007-09-24,1022.505
2007-09-25,1009.76
2007-09-26,1016.535
2007-09-27,1028.481
2007-09-28,1037.177
2007-10-01,1056.28
2007-10-02,1044.64
2007-10-03,1035.317
2007-10-04,1024.266
2007-10-05,1041.913
2007-10-08,1035.515
2007-10-09,1028.879
2007-10-10,1034.584
2007-10-11,1064.35
2007-10-12,1058.028
2007-10-15,1073.086
2007-10-16,1052.126
2007-10-17,1063.928
2007-10-18,1052.842
2007-10-19,1050.653
2007-10-22,1011.386
2007-10-23,1042.599
2007-10-24,1039.509
2007-10-25,1053.585
2007-10-26,1064.444
2007-10-29,1069.72
2007-10-30,1058.439
2007-10-31,1061.774
2007-11-01,1040.708
2007-11-02,1030.616
2007-11-05,1036.869
2007-11-06,1067.854
2007-11-07,1077.084
2007-11-08,1082.231
2007-11-09,1051.092
2007-11-12,1010.414
2007-11-13,1000.847
2007-11-14,1019.004
2007-11-15,983.388
2007-11-16,961.544
2007-11-19,924.878
2007-11-20,949.521
2007-11-21,931.491
2007-11-22,930.434
2007-11-23,943.794
2007-11-26,966.656
2007-11-27,942.303
2007-11-28,960.786
2007-11-29,956.451
2007-11-30,957.305
2007-12-03,949.683
2007-12-04,926.787
2007-12-05,939.119
2007-12-06,937.386
2007-12-07,942.106
2007-12-10,954.711
2007-12-11,967.821
2007-12-12,976.762
2007-12-13,961.154
2007-12-14,951.247
2007-12-17,916.871
2007-12-18,916.17
2007-12-19,910.334
2007-12-20,911.064
2007-12-21,926.143
2007-12-24,931.34
2007-12-25,931.34
2007-12-26,937.682
2007-12-27,963.107
2007-12-28,982.631
2007-12-31,980.079
2008-01-01,980.079
2008-01-02,984.641
2008-01-03,987.726
2008-01-04,968.995
2008-01-07,952.483
2008-01-08,973.38
2008-01-09,946.137
2008-01-10,929.589
2008-01-11,922.319
2008-01-14,920.591
2008-01-15,875.97
2008-01-16,820.335
2008-01-17,828.286
2008-01-18,821.18
2008-01-21,754.559
2008-01-22,764.857
2008-01-23,744.061
2008-01-24,793.832
2008-01-25,829.318
2008-01-28,805.902
2008-01-29,826.475
2008-01-30,824.749
2008-01-31,801.903
2008-02-01,804.973
2008-02-04,815.159
2008-02-05,798.551
2008-02-06,805.426
2008-02-07,783.205
2008-02-08,785.733
2008-02-11,778.487
2008-02-12,806.312
2008-02-13,816.626
2008-02-14,839.528
2008-02-15,832.318
2008-02-18,846.903
2008-02-19,857.564
2008-02-20,836.432
2008-02-21,864.575
2008-02-22,859.78
2008-02-25,861.141
2008-02-26,870.088
2008-02-27,902.711
2008-02-28,898.231
2008-02-29,879.429
2008-03-03,861.597
2008-03-04,870.029
2008-03-05,878.248
2008-03-06,872.105
2008-03-07,846.186
2008-03-10,829.21
2008-03-11,846.151
2008-03-12,858.056
2008-03-13,838.349
2008-03-14,843.857
2008-03-17,823.75
2008-03-18,831.65
2008-03-19,824.224
2008-03-20,803.487
2008-03-21,803.487
2008-03-24,803.487
2008-03-25,825.068
2008-03-26,845.079
2008-03-27,865.66
2008-03-28,858.449
2008-03-31,880.589
2008-04-01,869.192
2008-04-02,883.003
2008-04-03,883.4
2008-04-04,899.181
2008-04-07,912.251
2008-04-08,908.009
2008-04-09,921.085
2008-04-10,914.561
2008-04-11,912.103
2008-04-14,910.911
2008-04-15,944.254
2008-04-16,972.542
2008-04-17,957.051
2008-04-18,945.145
2008-04-21,962.201
2008-04-22,983.469
2008-04-23,963.606
2008-04-24,946.54
2008-04-25,959.594
2008-04-28,975.95
2008-04-29,955.679
2008-04-30,966.067
2008-05-01,957.002
2008-05-02,982.929
2008-05-05,988.173
2008-05-06,988.607
2008-05-07,998.775
2008-05-08,1013.847
2008-05-09,1010.995
2008-05-12,1020.894
2008-05-13,1015.297
2008-05-14,1022.588
2008-05-15,1029.376
2008-05-16,1058.669
2008-05-19,1084.996
2008-05-20,1065.724
2008-05-21,1080.965
2008-05-22,1085.312
2008-05-23,1064.072
2008-05-26,1042.001
2008-05-27,1029.033
2008-05-28,1021.357
2008-05-29,1011.565
2008-05-30,1019.449
2008-06-02,1010.106
2008-06-03,1014.768
2008-06-04,990.503
2008-06-05,997.461
2008-06-06,1014.372
2008-06-09,1000.049
2008-06-10,969.498
2008-06-11,961.523
2008-06-12,961.687
2008-06-13,972.411
2008-06-16,986.169
2008-06-17,1006.517
2008-06-18,980.312
2008-06-19,979.925
2008-06-20,975.48
2008-06-23,961.779
2008-06-24,953.544
2008-06-25,955.594
2008-06-26,945.832
2008-06-27,933.646
2008-06-30,932.288
2008-07-01,923.925
2008-07-02,923.621
2008-07-03,894.437
2008-07-04,888.921
2008-07-07,904.323
2008-07-08,883.929
2008-07-09,887.826
2008-07-10,874.72
2008-07-11,890.337
2008-07-14,878.936
2008-07-15,842.803
2008-07-16,827.988
2008-07-17,858.209
2008-07-18,856.973
2008-07-21,869.28
2008-07-22,861.644
2008-07-23,857.57
2008-07-24,838.646
2008-07-25,833.116
2008-07-28,844.457
2008-07-29,846.904
2008-07-30,869.887
2008-07-31,886.079
2008-08-01,875.902
2008-08-04,874.406
2008-08-05,840.256
2008-08-06,848.493
2008-08-07,863.99
2008-08-08,844.994
2008-08-11,858.368
2008-08-12,838.168
2008-08-13,829.373
2008-08-14,834.215
2008-08-15,825.933
2008-08-18,841.597
2008-08-19,834.901
2008-08-20,842.664
2008-08-21,864.748
2008-08-22,867.54
2008-08-25,860.363
2008-08-26,841.425
2008-08-27,854.324
2008-08-28,866.878
2008-08-29,865.591
2008-09-01,838.038
2008-09-02,815.457
2008-09-03,791.684
2008-09-04,769.098
2008-09-05,744.472
2008-09-08,750.415
2008-09-09,700.168
2008-09-10,683.34
2008-09-11,670.062
2008-09-12,699.241
2008-09-15,651.071
2008-09-16,580.924
2008-09-17,565.903
2008-09-18,590.437
2008-09-19,655.613
2008-09-22,669.202
2008-09-23,653.704
2008-09-24,643.581
2008-09-25,635.185
2008-09-26,603.484
2008-09-29,547.844
2008-09-30,548.299
2008-10-01,537.09
2008-10-02,505.122
2008-10-03,511.894
2008-10-06,437.449
2008-10-07,433.997
2008-10-08,397.477
2008-10-09,414.104
2008-10-10,388.169
2008-10-13,410.616
2008-10-14,430.344
2008-10-15,400.714
2008-10-16,341.262
2008-10-17,362.365
2008-10-20,377.284
2008-10-21,378.522
2008-10-22,349.543
2008-10-23,343.835
2008-10-24,326.012
2008-10-27,319.524
2008-10-28,334.045
2008-10-29,359.293
2008-10-30,383.045
2008-10-31,400.482
2008-11-03,418.596
2008-11-04,447.591
2008-11-05,443.267
2008-11-06,394.915
2008-11-07,399.279
2008-11-10,410.334
2008-11-11,372.376
2008-11-12,358.41
2008-11-13,353.775
2008-11-14,364.24
2008-11-17,352.576
2008-11-18,345.097
2008-11-19,324.214
2008-11-20,309.195
2008-11-21,297.652
2008-11-24,332.201
2008-11-25,335.75
2008-11-26,336.235
2008-11-27,358.01
2008-11-28,368.415
2008-12-01,333.695
2008-12-02,339.03
2008-12-03,338.921
2008-12-04,330.834
2008-12-05,298.061
2008-12-08,335.643
2008-12-09,340.687
2008-12-10,362.063
2008-12-11,370.541
2008-12-12,353.021
2008-12-15,361.524
2008-12-16,362.096
2008-12-17,378.213
2008-12-18,369.218
2008-12-19,348.238
2008-12-22,333.621
2008-12-23,339.462
2008-12-24,337.999
2008-12-25,337.999
2008-12-26,336.354
2008-12-29,344.016
2008-12-30,355.186
2008-12-31,355.128
2009-01-01,355.128
2009-01-02,386.391
2009-01-05,391.659
2009-01-06,403.127
2009-01-07,390.506
2009-01-08,392.445
2009-01-09,390.01
2009-01-12,373.644
2009-01-13,364.257
2009-01-14,344.126
2009-01-15,344.891
2009-01-16,366.835
2009-01-19,350.271
2009-01-20,337.016
2009-01-21,342.106
2009-01-22,347.664
2009-01-23,345.474
2009-01-26,374.474
2009-01-27,369.16
2009-01-28,380.704
2009-01-29,365.201
2009-01-30,354.4
2009-02-02,338.924
2009-02-03,347.993
2009-02-04,357.92
2009-02-05,361.387
2009-02-06,385.766
2009-02-09,406.714
2009-02-10,398.329
2009-02-11,390.824
2009-02-12,375.821
2009-02-13,388.393
2009-02-16,379.126
2009-02-17,361.969
2009-02-18,353.657
2009-02-19,364.846
2009-02-20,348.279
2009-02-23,341.421
2009-02-24,347.181
2009-02-25,346.162
2009-02-26,353.98
2009-02-27,341.08
2009-03-02,321.09
2009-03-03,305.598
2009-03-04,321.952
2009-03-05,311.742
2009-03-06,310.977
2009-03-09,318.542
2009-03-10,335.737
2009-03-11,336.604
2009-03-12,338.843
2009-03-13,347.957
2009-03-16,357.894
2009-03-17,359.293
2009-03-18,357.491
2009-03-19,393.137
2009-03-20,391.245
2009-03-23,409.26
2009-03-24,404.016
2009-03-25,405.967
2009-03-26,412.495
2009-03-27,398.687
2009-03-30,368.629
2009-03-31,383.404
2009-04-01,386.681
2009-04-02,416.347
2009-04-03,413.38
2009-04-06,411.999
2009-04-07,398.351
2009-04-08,388.075
2009-04-09,392.089
2009-04-10,392.089
2009-04-13,394.739
2009-04-14,404.658
2009-04-15,405.858
2009-04-16,418.885
2009-04-17,429.825
2009-04-20,402.944
2009-04-21,411.38
2009-04-22,416.738
2009-04-23,417.668
2009-04-24,425.798
2009-04-27,412.826
2009-04-28,407.871
2009-04-29,427.5
2009-04-30,435.52
2009-05-01,436.939
2009-05-04,463.073
2009-05-05,466.067
2009-05-06,474.263
2009-05-07,487.068
2009-05-08,507.741
2009-05-11,498.345
2009-05-12,502.253
2009-05-13,479.561
2009-05-14,481.637
2009-05-15,488.718
2009-05-18,497.914
2009-05-19,513.258
2009-05-20,531.341
2009-05-21,528.295
2009-05-22,531.188
2009-05-25,533.766
2009-05-26,523.544
2009-05-27,523.121
2009-05-28,521.183
2009-05-29,548.679
2009-06-01,555.764
2009-06-02,585.228
2009-06-03,552.456
2009-06-04,563.82
2009-06-05,562.323
2009-06-08,549.014
2009-06-09,568.428
2009-06-10,584.321
2009-06-11,596.846
2009-06-12,590.212
2009-06-15,571.124
2009-06-16,570.223
2009-06-17,539.266
2009-06-18,552.573
2009-06-19,548.348
2009-06-22,499.608
2009-06-23,503.933
2009-06-24,538.248
2009-06-25,524.856
2009-06-26,537.524
2009-06-29,549.115
2009-06-30,548.55
2009-07-01,574.229
2009-07-02,554.575
2009-07-03,554.632
2009-07-06,527.971
2009-07-07,532.112
2009-07-08,514.516
2009-07-09,522.305
2009-07-10,504.435
2009-07-13,515.758
2009-07-14,528.836
2009-07-15,555.967
2009-07-16,553.417
2009-07-17,553.336
2009-07-20,569.428
2009-07-21,582.235
2009-07-22,568.612
2009-07-23,580.569
2009-07-24,578.427
2009-07-27,589.655
2009-07-28,575.683
2009-07-29,564.601
2009-07-30,583.4
2009-07-31,590.187
2009-08-03,615.396
2009-08-04,605.668
2009-08-05,606.491
2009-08-06,601.976
2009-08-07,598.795
2009-08-10,590.033
2009-08-11,575.597
2009-08-12,594.726
2009-08-13,603.334
2009-08-14,599.083
2009-08-17,571.857
2009-08-18,581.935
2009-08-19,582.488
2009-08-20,599.167
2009-08-21,616.244
2009-08-24,631.947
2009-08-25,634.566
2009-08-26,616.095
2009-08-27,608.444
2009-08-28,624.955
2009-08-31,606.789
2009-09-01,603.252
2009-09-02,581.093
2009-09-03,593.012
2009-09-04,605.209
2009-09-07,625.763
2009-09-08,636.169
2009-09-09,645.669
2009-09-10,636.449
2009-09-11,643.527
2009-09-14,634.31
2009-09-15,646.591
2009-09-16,673.705
2009-09-17,674.936
2009-09-18,672.389
2009-09-21,655.868
2009-09-22,680.658
2009-09-23,685.075
2009-09-24,657.284
2009-09-25,664.817
2009-09-28,670.857
2009-09-29,664.788
2009-09-30,672.539
2009-10-01,675.337
2009-10-02,659.669
2009-10-05,670.531
2009-10-06,712.049
2009-10-07,706.296
2009-10-08,725.448
2009-10-09,733.988
2009-10-12,737.981
2009-10-13,731.326
2009-10-14,751.173
2009-10-15,749.004
2009-10-16,740.383
2009-10-19,760.847
2009-10-20,762.503
2009-10-21,764.818
2009-10-22,760.484
2009-10-23,771.037
2009-10-26,744.364
2009-10-27,734.093
2009-10-28,704.051
2009-10-29,731.938
2009-10-30,713.384
2009-11-02,705.041
2009-11-03,686.752
2009-11-04,722.601
2009-11-05,725.067
2009-11-06,716.24
2009-11-09,747.737
2009-11-10,744.18
2009-11-11,759.901
2009-11-12,745.72
2009-11-13,748.591
2009-11-16,773.891
2009-11-17,762.446
2009-11-18,761.824
2009-11-19,738.492
2009-11-20,734.843
2009-11-23,766.661
2009-11-24,758.618
2009-11-25,768.017
2009-11-26,741.526
2009-11-27,754.422
2009-11-30,742.678
2009-12-01,764.883
2009-12-02,773.185
2009-12-03,771.869
2009-12-04,771.562
2009-12-07,771.901
2009-12-08,753.848
2009-12-09,745.123
2009-12-10,755.473
2009-12-11,745.252
2009-12-14,754.858
2009-12-15,756.737
2009-12-16,772.811
2009-12-17,750.801
2009-12-18,753.009
2009-12-21,764.677
2009-12-22,755.038
2009-12-23,770.293
2009-12-24,770.617
2009-12-25,770.617
2009-12-28,781.147
2009-12-29,784.631
2009-12-30,777.502
2009-12-31,781.95
2010-01-01,781.95
2010-01-04,815.329
2010-01-05,825.196
2010-01-06,822.24
2010-01-07,830.751
2010-01-08,835.74
2010-01-11,847.01
2010-01-12,831.276
2010-01-13,828.41
2010-01-14,842.723
2010-01-15,837.222
2010-01-18,839.963
2010-01-19,833.426
2010-01-20,803.571
2010-01-21,788.21
2010-01-22,778.049
2010-01-25,782.808
2010-01-26,774.835
2010-01-27,781.952
2010-01-28,780.676
2010-01-29,799.706
2010-02-01,808.813
2010-02-02,836.904
2010-02-03,830.269
2010-02-04,802.243
2010-02-05,778.099
2010-02-08,759.884
2010-02-09,774.81
2010-02-10,773.408
2010-02-11,782.503
2010-02-12,780.288
2010-02-15,772.337
2010-02-16,798.093
2010-02-17,811.635
2010-02-18,808.009
2010-02-19,808.729
2010-02-22,827.318
2010-02-23,811.647
2010-02-24,807.636
2010-02-25,778.284
2010-02-26,800.633
2010-03-01,817.902
2010-03-02,828.963
2010-03-03,842.117
2010-03-04,831.544
2010-03-05,851.688
2010-03-08,853.484
2010-03-09,849.898
2010-03-10,866.258
2010-03-11,867.068
2010-03-12,871.973
2010-03-15,849.942
2010-03-16,870.511
2010-03-17,879.978
2010-03-18,858.977
2010-03-19,851.02
2010-03-22,845.587
2010-03-23,867.475
2010-03-24,846.409
2010-03-25,849.728
2010-03-26,846.415
2010-03-29,856.62
2010-03-30,848.697
2010-03-31,860.382
2010-04-01,862.496
2010-04-02,862.496
2010-04-05,860.194
2010-04-06,878.794
2010-04-07,884.875
2010-04-08,884.959
2010-04-09,902.457
2010-04-12,903.612
2010-04-13,891.727
2010-04-14,911.425
2010-04-15,921.391
2010-04-16,895.198
2010-04-19,878.836
2010-04-20,901.413
2010-04-21,898.47
2010-04-22,889.877
2010-04-23,912.369
2010-04-26,920.183
2010-04-27,901.968
2010-04-28,875.141
2010-04-29,894.412
2010-04-30,877.653
2010-05-03,879.481
2010-05-04,834.566
2010-05-05,815.964
2010-05-06,786.58
2010-05-07,745.015
2010-05-10,823.131
2010-05-11,807.208
2010-05-12,828.924
2010-05-13,824.707
2010-05-14,787.275
2010-05-17,782.497
2010-05-18,775.866
2010-05-19,712.556
2010-05-20,670.701
2010-05-21,699.055
2010-05-24,697.415
2010-05-25,648.218
2010-05-26,697.653
2010-05-27,719.017
2010-05-28,708.477
2010-05-31,695.778
2010-06-01,693.151
2010-06-02,693.709
2010-06-03,716.31
2010-06-04,691.445
2010-06-07,666.251
2010-06-08,651.265
2010-06-09,681.045
2010-06-10,694.443
2010-06-11,703.552
2010-06-14,730.328
2010-06-15,740.201
2010-06-16,721.322
2010-06-17,719.839
2010-06-18,729.479
2010-06-21,752.37
2010-06-22,734.621
2010-06-23,721.083
2010-06-24,699.148
2010-06-25,688.618
2010-06-28,688.349
2010-06-29,635.426
2010-06-30,638.468
2010-07-01,610.898
2010-07-02,640.933
2010-07-05,634.988
2010-07-06,672.165
2010-07-07,674.471
2010-07-08,677.552
2010-07-09,680.005
2010-07-12,685.084
2010-07-13,701.596
2010-07-14,692.243
2010-07-15,679.501
2010-07-16,669.263
2010-07-19,662.917
2010-07-20,653.049
2010-07-21,678.966
2010-07-22,695.398
2010-07-23,701.241
2010-07-26,713.36
2010-07-27,719.297
2010-07-28,724.518
2010-07-29,734.407
2010-07-30,725.424
2010-08-02,763.605
2010-08-03,767.366
2010-08-04,771.551
2010-08-05,769.436
2010-08-06,779.321
2010-08-09,785.319
2010-08-10,759.217
2010-08-11,727.179
2010-08-12,720.361
2010-08-13,726.078
2010-08-16,732.735
2010-08-17,756.305
2010-08-18,752.253
2010-08-19,732.161
2010-08-20,716.612
2010-08-23,717.895
2010-08-24,693.145
2010-08-25,675.679
2010-08-26,693.388
2010-08-27,697.649
2010-08-30,701.645
2010-08-31,702.41
2010-09-01,741.376
2010-09-02,745.561
2010-09-03,756.677
2010-09-06,760.666
2010-09-07,736.495
2010-09-08,744.737
2010-09-09,746.39
