Date,NORWAY SMALL GROWTH Small Cap
2010-09-10,759.043
2010-09-13,782.015
2010-09-14,789.286
2010-09-15,787.707
2010-09-16,780.682
2010-09-17,783.131
2010-09-20,793.69
2010-09-21,803.921
2010-09-22,806.423
2010-09-23,799.987
2010-09-24,812.023
2010-09-27,814.773
2010-09-28,814.5
2010-09-29,825.495
2010-09-30,829.249
2010-10-01,834.502
2010-10-04,827.783
2010-10-05,852.071
2010-10-06,870.491
2010-10-07,856.855
2010-10-08,861.262
2010-10-11,854.551
2010-10-12,846.624
2010-10-13,895.385
2010-10-14,911.043
2010-10-15,902.521
2010-10-18,896.109
2010-10-19,871.344
2010-10-20,884.928
2010-10-21,903.067
2010-10-22,899.91
2010-10-25,911.726
2010-10-26,899.162
2010-10-27,883.177
2010-10-28,896.217
2010-10-29,898.796
2010-11-01,920.096
2010-11-02,938.213
2010-11-03,929.838
2010-11-04,969.905
2010-11-05,962.341
2010-11-08,953.725
2010-11-09,973.675
2010-11-10,945.287
2010-11-11,951.971
2010-11-12,931.198
2010-11-15,931.606
2010-11-16,892.266
2010-11-17,897.041
2010-11-18,912.667
2010-11-19,920.543
2010-11-22,912.942
2010-11-23,875.862
2010-11-24,891.443
2010-11-25,892.317
2010-11-26,875.845
2010-11-29,858.131
2010-11-30,853.766
2010-12-01,882.953
2010-12-02,929.519
2010-12-03,949.626
2010-12-06,946.362
2010-12-07,950.009
2010-12-08,937.74
2010-12-09,931.288
2010-12-10,929.462
2010-12-13,951.444
2010-12-14,956.296
2010-12-15,967.276
2010-12-16,965.091
2010-12-17,970.079
2010-12-20,981.195
2010-12-21,999.384
2010-12-22,990.444
2010-12-23,1005.288
2010-12-24,1008.124
2010-12-27,1006.55
2010-12-28,1017.472
2010-12-29,1020.781
2010-12-30,1031.882
2010-12-31,1045.499
2011-01-03,1049.194
2011-01-04,1039.729
2011-01-05,1025.094
2011-01-06,1029.594
2011-01-07,1024.505
2011-01-10,1022.57
2011-01-11,1040.257
2011-01-12,1048.582
2011-01-13,1055.994
2011-01-14,1059.14
2011-01-17,1057.793
2011-01-18,1072.846
2011-01-19,1062.872
2011-01-20,1022.072
2011-01-21,1051.87
2011-01-24,1054.305
2011-01-25,1046.868
2011-01-26,1064.692
2011-01-27,1079.267
2011-01-28,1066.778
2011-01-31,1062.661
2011-02-01,1104.182
2011-02-02,1102.776
2011-02-03,1093.428
2011-02-04,1098.92
2011-02-07,1108.598
2011-02-08,1112.101
2011-02-09,1105.123
2011-02-10,1072.644
2011-02-11,1093.355
2011-02-14,1101.669
2011-02-15,1106.599
2011-02-16,1101.38
2011-02-17,1092.737
2011-02-18,1090.991
2011-02-21,1074.117
2011-02-22,1070.28
2011-02-23,1069.368
2011-02-24,1073.535
2011-02-25,1094.675
2011-02-28,1111.592
2011-03-01,1119.229
2011-03-02,1118.496
2011-03-03,1117.651
2011-03-04,1132.467
2011-03-07,1135.46
2011-03-08,1131.046
2011-03-09,1130.937
2011-03-10,1087.109
2011-03-11,1071.726
2011-03-14,1070.355
2011-03-15,1034.536
2011-03-16,1038.98
2011-03-17,1062.891
2011-03-18,1087.138
2011-03-21,1109.694
2011-03-22,1111.918
2011-03-23,1102.681
2011-03-24,1116.867
2011-03-25,1118.294
2011-03-28,1116.792
2011-03-29,1106.476
2011-03-30,1124.9
2011-03-31,1131.814
2011-04-01,1146.524
2011-04-04,1150.473
2011-04-05,1151.671
2011-04-06,1161.449
2011-04-07,1139.386
2011-04-08,1160.709
2011-04-11,1155.459
2011-04-12,1132.254
2011-04-13,1143.621
2011-04-14,1121.933
2011-04-15,1111.279
2011-04-18,1064.467
2011-04-19,1091.24
2011-04-20,1130.395
2011-04-21,1131.271
2011-04-22,1131.271
2011-04-25,1129.31
2011-04-26,1131.032
2011-04-27,1132.775
2011-04-28,1147.511
2011-04-29,1165.344
2011-05-02,1162.989
2011-05-03,1131.965
2011-05-04,1097.479
2011-05-05,1079.536
2011-05-06,1098.862
2011-05-09,1084.559
2011-05-10,1105.376
2011-05-11,1096.651
2011-05-12,1079.526
2011-05-13,1092.482
2011-05-16,1100.131
2011-05-17,1085.265
2011-05-18,1094.913
2011-05-19,1101.936
2011-05-20,1099.179
2011-05-23,1062.809
2011-05-24,1081.316
2011-05-25,1086.029
2011-05-26,1097.901
2011-05-27,1139.627
2011-05-30,1138.832
2011-05-31,1154.256
2011-06-01,1161.102
2011-06-02,1158.72
2011-06-03,1149.932
2011-06-06,1158.075
2011-06-07,1159.197
2011-06-08,1118.46
2011-06-09,1114.061
2011-06-10,1079.23
2011-06-13,1087.359
2011-06-14,1111.512
2011-06-15,1061.212
2011-06-16,1036.093
2011-06-17,1040.731
2011-06-20,1027.177
2011-06-21,1061.096
2011-06-22,1075.717
2011-06-23,1026.905
2011-06-24,1025.441
2011-06-27,1026.644
2011-06-28,1045.457
2011-06-29,1079.516
2011-06-30,1105.811
2011-07-01,1112.443
2011-07-04,1128.652
2011-07-05,1133.652
2011-07-06,1110.983
2011-07-07,1129.326
2011-07-08,1104.605
2011-07-11,1063.707
2011-07-12,1041.111
2011-07-13,1056.061
2011-07-14,1034.935
2011-07-15,1050.908
2011-07-18,1028.502
2011-07-19,1064.322
2011-07-20,1083.064
2011-07-21,1112.367
2011-07-22,1116.481
2011-07-25,1121.771
2011-07-26,1123.72
2011-07-27,1102.118
2011-07-28,1093.654
2011-07-29,1085.758
2011-08-01,1077.392
2011-08-02,1046.043
2011-08-03,1019.749
2011-08-04,917.993
2011-08-05,890.825
2011-08-08,821.119
2011-08-09,836.271
2011-08-10,827.276
2011-08-11,862.246
2011-08-12,899.794
2011-08-15,957.478
2011-08-16,952.757
2011-08-17,975.118
2011-08-18,888.405
2011-08-19,884.361
2011-08-22,882.065
2011-08-23,883.261
2011-08-24,904.344
2011-08-25,893.008
2011-08-26,908.049
2011-08-29,940.654
2011-08-30,940.771
2011-08-31,971.747
2011-09-01,956.774
2011-09-02,924.851
2011-09-05,873.619
2011-09-06,881.377
2011-09-07,907.718
2011-09-08,917.248
2011-09-09,878.66
2011-09-12,824.218
2011-09-13,817.385
2011-09-14,830.574
2011-09-15,866.749
2011-09-16,875.811
2011-09-19,835.373
2011-09-20,857.184
2011-09-21,846.103
2011-09-22,776.851
2011-09-23,765.904
2011-09-26,756.678
2011-09-27,798.68
2011-09-28,779.502
2011-09-29,785.046
2011-09-30,762.148
2011-10-03,723.153
2011-10-04,684.36
2011-10-05,728.098
2011-10-06,757.022
2011-10-07,756.745
2011-10-10,815.246
2011-10-11,803.741
2011-10-12,848.531
2011-10-13,821.786
2011-10-14,860.136
2011-10-17,855.576
2011-10-18,851.433
2011-10-19,862.172
2011-10-20,847.671
2011-10-21,897.359
2011-10-24,925.035
2011-10-25,931.01
2011-10-26,925.971
2011-10-27,975.547
2011-10-28,950.284
2011-10-31,908.878
2011-11-01,841.517
2011-11-02,861.183
2011-11-03,893.396
2011-11-04,887.155
2011-11-07,897.03
2011-11-08,898.255
2011-11-09,861.669
2011-11-10,859.434
2011-11-11,889.448
2011-11-14,873.36
2011-11-15,859.455
2011-11-16,869.755
2011-11-17,838.779
2011-11-18,836.878
2011-11-21,803.45
2011-11-22,800.844
2011-11-23,765.952
2011-11-24,760.225
2011-11-25,764.323
2011-11-28,802.689
2011-11-29,805.604
2011-11-30,854.719
2011-12-01,852.039
2011-12-02,865.98
2011-12-05,887.597
2011-12-06,884.366
2011-12-07,872.188
2011-12-08,835.821
2011-12-09,852.506
2011-12-12,815.597
2011-12-13,801.252
2011-12-14,764.92
2011-12-15,770.841
2011-12-16,792.258
2011-12-19,787.872
2011-12-20,828.651
2011-12-21,819.812
2011-12-22,833.639
2011-12-23,843.925
2011-12-26,843.925
2011-12-27,842.917
2011-12-28,823.336
2011-12-29,828.548
2011-12-30,840.431
2012-01-02,857.61
2012-01-03,881.292
2012-01-04,869.891
2012-01-05,864.495
2012-01-06,866.65
2012-01-09,870.889
2012-01-10,885.642
2012-01-11,882.579
2012-01-12,906.767
2012-01-13,886.649
2012-01-16,893.109
2012-01-17,902.049
2012-01-18,921.456
2012-01-19,949.047
2012-01-20,945.442
2012-01-23,957.335
2012-01-24,939.833
2012-01-25,946.812
2012-01-26,974.463
2012-01-27,978.02
2012-01-30,954.434
2012-01-31,961.803
2012-02-01,1000.23
2012-02-02,1007.096
2012-02-03,1015.413
2012-02-06,1017.781
2012-02-07,1020.737
2012-02-08,1026.582
2012-02-09,1020.304
2012-02-10,1037.483
2012-02-13,1043.172
2012-02-14,1039.421
2012-02-15,1039.494
2012-02-16,1046.395
2012-02-17,1062.313
2012-02-20,1099.349
2012-02-21,1089.246
2012-02-22,1088.273
2012-02-23,1079.644
2012-02-24,1109.275
2012-02-27,1102.32
2012-02-28,1104.149
2012-02-29,1111.014
2012-03-01,1115.366
2012-03-02,1110.292
2012-03-05,1097.291
2012-03-06,1030.961
2012-03-07,1053.849
2012-03-08,1104.584
2012-03-09,1087.69
2012-03-12,1078.65
2012-03-13,1091.902
2012-03-14,1072.754
2012-03-15,1087.995
2012-03-16,1100.292
2012-03-19,1106.078
2012-03-20,1076.432
2012-03-21,1072.494
2012-03-22,1050.458
2012-03-23,1071.866
2012-03-26,1114.856
2012-03-27,1096.877
2012-03-28,1076.097
2012-03-29,1059.825
2012-03-30,1088.973
2012-04-02,1106.63
2012-04-03,1102.418
2012-04-04,1068.461
2012-04-05,1066.9
2012-04-06,1066.9
2012-04-09,1062.766
2012-04-10,1019.669
2012-04-11,1026.393
2012-04-12,1056.375
2012-04-13,1040.941
2012-04-16,1037.373
2012-04-17,1074.049
2012-04-18,1066.274
2012-04-19,1058.408
2012-04-20,1079.794
2012-04-23,1037.266
2012-04-24,1053.157
2012-04-25,1071.833
2012-04-26,1079.828
2012-04-27,1092.95
2012-04-30,1092.957
2012-05-01,1094.294
2012-05-02,1083.352
2012-05-03,1099.419
2012-05-04,1054.361
2012-05-07,1068.597
2012-05-08,1011.522
2012-05-09,999.976
2012-05-10,1020.497
2012-05-11,1014.905
2012-05-14,971.839
2012-05-15,957.668
2012-05-16,962.123
2012-05-17,957.837
2012-05-18,925.477
2012-05-21,949.842
2012-05-22,980.294
2012-05-23,934.718
2012-05-24,943.697
2012-05-25,942.694
2012-05-28,945.794
2012-05-29,973.114
2012-05-30,943.892
2012-05-31,923.473
2012-06-01,896.487
2012-06-04,885.434
2012-06-05,900.579
2012-06-06,934.183
2012-06-07,956.715
2012-06-08,944.873
2012-06-11,943.453
2012-06-12,938.696
2012-06-13,930.395
2012-06-14,943.039
2012-06-15,972.895
2012-06-18,962.306
2012-06-19,990.582
2012-06-20,1010.054
2012-06-21,995.511
2012-06-22,964.058
2012-06-25,935.819
2012-06-26,936.585
2012-06-27,957.071
2012-06-28,961.029
2012-06-29,1020.989
2012-07-02,1025.302
2012-07-03,1045.027
2012-07-04,1027.174
2012-07-05,1011.105
2012-07-06,984.108
2012-07-09,978.162
2012-07-10,998.093
2012-07-11,993.512
2012-07-12,976.523
2012-07-13,1004.536
2012-07-16,1014.351
2012-07-17,1018.402
2012-07-18,1028.723
2012-07-19,1044.881
2012-07-20,1021.497
2012-07-23,986.483
2012-07-24,988.465
2012-07-25,993.994
2012-07-26,1024.753
2012-07-27,1032.197
2012-07-30,1030.735
2012-07-31,1035.201
2012-08-01,1031.994
2012-08-02,1009.762
2012-08-03,1053.415
2012-08-06,1071.85
2012-08-07,1074.742
2012-08-08,1061.968
2012-08-09,1063.525
2012-08-10,1070.399
2012-08-13,1070.804
2012-08-14,1077.078
2012-08-15,1072.721
2012-08-16,1075.361
2012-08-17,1081.892
2012-08-20,1073.382
2012-08-21,1099.001
2012-08-22,1086.982
2012-08-23,1084.766
2012-08-24,1084.316
2012-08-27,1089.392
2012-08-28,1084.684
2012-08-29,1093.068
2012-08-30,1082.861
2012-08-31,1100.934
2012-09-03,1117.226
2012-09-04,1106.086
2012-09-05,1111.79
2012-09-06,1124.706
2012-09-07,1147.482
2012-09-10,1148.192
2012-09-11,1156.605
2012-09-12,1168.611
2012-09-13,1156.417
2012-09-14,1208.955
2012-09-17,1199.809
2012-09-18,1187.893
2012-09-19,1181.092
2012-09-20,1158.982
2012-09-21,1175.389
2012-09-24,1167.708
2012-09-25,1188.568
2012-09-26,1150.329
2012-09-27,1170.183
2012-09-28,1179.186
2012-10-01,1200.416
2012-10-02,1207.116
2012-10-03,1188.268
2012-10-04,1202.473
2012-10-05,1228.448
2012-10-08,1215.404
2012-10-09,1204.561
2012-10-10,1188.484
2012-10-11,1195.409
2012-10-12,1190.748
2012-10-15,1187.727
2012-10-16,1202.051
2012-10-17,1207.447
2012-10-18,1207.812
2012-10-19,1190.252
2012-10-22,1190.092
2012-10-23,1140.449
2012-10-24,1147.9
2012-10-25,1152.586
2012-10-26,1141.251
2012-10-29,1141.324
2012-10-30,1152.62
2012-10-31,1154.271
2012-11-01,1177.648
2012-11-02,1160.479
2012-11-05,1143.483
2012-11-06,1154.143
2012-11-07,1147.799
2012-11-08,1144.433
2012-11-09,1139.142
2012-11-12,1121.418
2012-11-13,1106.283
2012-11-14,1115.844
2012-11-15,1091.213
2012-11-16,1086.347
2012-11-19,1114.437
2012-11-20,1115.644
2012-11-21,1126.43
2012-11-22,1143.331
2012-11-23,1151.415
2012-11-26,1148.032
2012-11-27,1145.705
2012-11-28,1135.199
2012-11-29,1160.714
2012-11-30,1160.384
2012-12-03,1167.547
2012-12-04,1166.67
2012-12-05,1161.081
2012-12-06,1170.863
2012-12-07,1164.18
2012-12-10,1154.576
2012-12-11,1172.527
2012-12-12,1187.678
2012-12-13,1185.995
2012-12-14,1176.99
2012-12-17,1188.816
2012-12-18,1204.042
2012-12-19,1224.369
2012-12-20,1219.471
2012-12-21,1220.418
2012-12-24,1212.228
2012-12-25,1212.228
2012-12-26,1214.2
2012-12-27,1209.733
2012-12-28,1197.513
2012-12-31,1202.053
2013-01-01,1202.053
2013-01-02,1248.671
2013-01-03,1232.307
2013-01-04,1222.168
2013-01-07,1214.18
2013-01-08,1230.758
2013-01-09,1235.559
2013-01-10,1250.144
2013-01-11,1249.088
2013-01-14,1263.637
2013-01-15,1244.747
2013-01-16,1250.348
2013-01-17,1264.646
2013-01-18,1252.298
2013-01-21,1254.904
2013-01-22,1254.907
2013-01-23,1261.441
2013-01-24,1267.35
2013-01-25,1276.589
2013-01-28,1264.549
2013-01-29,1268.309
2013-01-30,1264.772
2013-01-31,1266.412
2013-02-01,1301.257
2013-02-04,1288.059
2013-02-05,1279.07
2013-02-06,1279.881
2013-02-07,1279.929
2013-02-08,1287.33
2013-02-11,1280.005
2013-02-12,1302.763
2013-02-13,1308.433
2013-02-14,1299.498
2013-02-15,1315.027
2013-02-18,1317.324
2013-02-19,1337.302
2013-02-20,1346.752
2013-02-21,1302.416
2013-02-22,1307.243
2013-02-25,1317.68
2013-02-26,1310.156
2013-02-27,1324.629
2013-02-28,1323.332
2013-03-01,1305.389
2013-03-04,1305.125
2013-03-05,1329.055
2013-03-06,1325.016
2013-03-07,1327.142
2013-03-08,1317.297
2013-03-11,1327.865
2013-03-12,1346.443
2013-03-13,1333.27
2013-03-14,1314.572
2013-03-15,1323.652
2013-03-18,1315.586
2013-03-19,1300.843
2013-03-20,1289.728
2013-03-21,1282.423
2013-03-22,1286.229
2013-03-25,1286.972
2013-03-26,1287.758
2013-03-27,1288.937
2013-03-28,1294.174
2013-03-29,1294.174
2013-04-01,1297.467
2013-04-02,1314.445
2013-04-03,1330.552
2013-04-04,1304.643
2013-04-05,1294.579
2013-04-08,1302.516
2013-04-09,1313.629
2013-04-10,1314.423
2013-04-11,1335.036
2013-04-12,1327.728
2013-04-15,1300.001
2013-04-16,1297.994
2013-04-17,1264.809
2013-04-18,1274.956
2013-04-19,1285.916
2013-04-22,1273.084
2013-04-23,1283.042
2013-04-24,1278.638
2013-04-25,1286.258
2013-04-26,1286.399
2013-04-29,1285.407
2013-04-30,1304.266
2013-05-01,1303.112
2013-05-02,1301.998
2013-05-03,1310.953
2013-05-06,1302.636
2013-05-07,1303.467
2013-05-08,1333.042
2013-05-09,1329.351
2013-05-10,1322.168
2013-05-13,1336.568
2013-05-14,1339.687
2013-05-15,1323.314
2013-05-16,1341.706
2013-05-17,1330.848
2013-05-20,1337.498
2013-05-21,1360.622
2013-05-22,1354.245
2013-05-23,1323.495
2013-05-24,1324.978
2013-05-27,1331.435
2013-05-28,1339.704
2013-05-29,1329.114
2013-05-30,1345.151
2013-05-31,1326.363
2013-06-03,1340.95
2013-06-04,1341.146
2013-06-05,1327.134
2013-06-06,1322.983
2013-06-07,1330.334
2013-06-10,1325.896
2013-06-11,1299.643
2013-06-12,1323.352
2013-06-13,1315.327
2013-06-14,1338.253
2013-06-17,1347.063
2013-06-18,1342.761
2013-06-19,1349.492
2013-06-20,1263.669
2013-06-21,1250.259
2013-06-24,1201.349
2013-06-25,1217.9
2013-06-26,1241.211
2013-06-27,1267.239
2013-06-28,1248.876
2013-07-01,1271.479
2013-07-02,1283.177
2013-07-03,1264.336
2013-07-04,1276.655
2013-07-05,1256.281
2013-07-08,1259.004
2013-07-09,1239.679
2013-07-10,1263.328
2013-07-11,1290.158
2013-07-12,1304.122
2013-07-15,1305.308
2013-07-16,1325.969
2013-07-17,1309.951
2013-07-18,1315.543
2013-07-19,1347.491
2013-07-22,1357.261
2013-07-23,1370.457
2013-07-24,1367.371
2013-07-25,1351.111
2013-07-26,1351.233
2013-07-29,1344.443
2013-07-30,1348.972
2013-07-31,1348.892
2013-08-01,1353.311
2013-08-02,1346.785
2013-08-05,1348.171
2013-08-06,1346.412
2013-08-07,1344.877
2013-08-08,1363.747
2013-08-09,1390.164
2013-08-12,1373.181
2013-08-13,1367.483
2013-08-14,1374.444
2013-08-15,1338.308
2013-08-16,1350.13
2013-08-19,1374.97
2013-08-20,1355.182
2013-08-21,1335.384
2013-08-22,1330.574
2013-08-23,1342.133
2013-08-26,1328.112
2013-08-27,1314.647
2013-08-28,1309.057
2013-08-29,1301.707
2013-08-30,1278.565
2013-09-02,1316.151
2013-09-03,1319.148
2013-09-04,1318.885
2013-09-05,1306.895
2013-09-06,1311.258
2013-09-09,1325.598
2013-09-10,1366.823
2013-09-11,1383.346
2013-09-12,1377.025
2013-09-13,1368.659
2013-09-16,1380.463
2013-09-17,1373.731
2013-09-18,1380.043
2013-09-19,1416.834
2013-09-20,1386.679
2013-09-23,1383.658
2013-09-24,1368.099
2013-09-25,1358.165
2013-09-26,1365.062
2013-09-27,1363.304
2013-09-30,1339.758
2013-10-01,1360.228
2013-10-02,1353.831
2013-10-03,1394.383
2013-10-04,1391.859
2013-10-07,1379.858
2013-10-08,1339.806
2013-10-09,1320.309
2013-10-10,1331.615
2013-10-11,1352.297
2013-10-14,1368.385
2013-10-15,1378.129
2013-10-16,1387.707
2013-10-17,1409.378
2013-10-18,1427.523
2013-10-21,1449.388
2013-10-22,1454.625
2013-10-23,1447.255
2013-10-24,1456.057
2013-10-25,1461.878
2013-10-28,1457.49
2013-10-29,1464.077
2013-10-30,1465.478
2013-10-31,1450.478
2013-11-01,1459.377
2013-11-04,1464.11
2013-11-05,1439.726
2013-11-06,1492.226
2013-11-07,1463.592
2013-11-08,1426.365
2013-11-11,1449.286
2013-11-12,1421.685
2013-11-13,1409.779
2013-11-14,1432.744
2013-11-15,1452.774
2013-11-18,1460.124
2013-11-19,1458.661
2013-11-20,1447.223
2013-11-21,1428.762
2013-11-22,1450.109
2013-11-25,1449.759
2013-11-26,1492.634
2013-11-27,1521.478
2013-11-28,1527.921
2013-11-29,1517.621
2013-12-02,1524.376
2013-12-03,1529.611
2013-12-04,1504.824
2013-12-05,1498.179
2013-12-06,1497.246
2013-12-09,1488.73
2013-12-10,1501.259
2013-12-11,1496.89
2013-12-12,1468.046
2013-12-13,1469.726
2013-12-16,1477.978
2013-12-17,1475.381
2013-12-18,1488.148
2013-12-19,1482.518
2013-12-20,1493.003
2013-12-23,1520.804
2013-12-24,1518.034
2013-12-25,1518.034
2013-12-26,1517.837
2013-12-27,1531.467
2013-12-30,1545.675
2013-12-31,1548.516
2014-01-01,1548.516
2014-01-02,1548.344
2014-01-03,1561.767
2014-01-06,1545.168
2014-01-07,1532.881
2014-01-08,1540.448
2014-01-09,1535.295
2014-01-10,1543.164
2014-01-13,1548.514
2014-01-14,1562.824
2014-01-15,1564.429
2014-01-16,1540.69
2014-01-17,1523.848
2014-01-20,1506.366
2014-01-21,1513.055
2014-01-22,1521.027
2014-01-23,1510.43
2014-01-24,1471.401
2014-01-27,1451.814
2014-01-28,1475.148
2014-01-29,1462.799
2014-01-30,1453.111
2014-01-31,1432.485
2014-02-03,1443.378
2014-02-04,1434.77
2014-02-05,1443.207
2014-02-06,1474.38
2014-02-07,1494.165
2014-02-10,1501.372
2014-02-11,1508.939
2014-02-12,1512.747
2014-02-13,1535.233
2014-02-14,1536.744
2014-02-17,1557.254
2014-02-18,1551.583
2014-02-19,1548.204
2014-02-20,1534.797
2014-02-21,1564.097
2014-02-24,1578.81
2014-02-25,1574.083
2014-02-26,1575.476
2014-02-27,1583.08
2014-02-28,1599.275
2014-03-03,1546.235
2014-03-04,1582.039
2014-03-05,1594.589
2014-03-06,1584.855
2014-03-07,1585.219
2014-03-10,1564.301
2014-03-11,1574.084
2014-03-12,1536.972
2014-03-13,1523.751
2014-03-14,1507.11
2014-03-17,1539.988
2014-03-18,1533.128
2014-03-19,1532.215
2014-03-20,1499.134
2014-03-21,1508.577
2014-03-24,1496.109
2014-03-25,1512.439
2014-03-26,1535.503
2014-03-27,1553.92
2014-03-28,1563.301
2014-03-31,1558.761
2014-04-01,1574.087
2014-04-02,1551.477
2014-04-03,1541.347
2014-04-04,1529.877
2014-04-07,1491.665
2014-04-08,1471.61
2014-04-09,1500.481
2014-04-10,1519.758
2014-04-11,1468.016
2014-04-14,1449.069
2014-04-15,1437.422
2014-04-16,1445.017
2014-04-17,1444.619
2014-04-18,1444.619
2014-04-21,1440.56
2014-04-22,1504.149
2014-04-23,1499.757
2014-04-24,1494.32
2014-04-25,1487.332
2014-04-28,1485.164
2014-04-29,1495.585
2014-04-30,1518.886
2014-05-01,1523.58
2014-05-02,1534.554
2014-05-05,1520.931
2014-05-06,1533.817
2014-05-07,1526.228
2014-05-08,1521.321
2014-05-09,1524.056
2014-05-12,1535.992
2014-05-13,1536.471
2014-05-14,1543.956
2014-05-15,1510.118
2014-05-16,1495.196
2014-05-19,1503.462
2014-05-20,1498.515
2014-05-21,1502.313
2014-05-22,1533.248
2014-05-23,1540.865
2014-05-26,1520.69
2014-05-27,1537.519
2014-05-28,1551.524
2014-05-29,1557.146
2014-05-30,1561.107
2014-06-02,1565.397
2014-06-03,1549.493
2014-06-04,1543.362
2014-06-05,1563.031
2014-06-06,1592.687
2014-06-09,1588.779
2014-06-10,1594.947
2014-06-11,1567.386
2014-06-12,1564.821
2014-06-13,1553.134
2014-06-16,1536.591
2014-06-17,1527.265
2014-06-18,1532.628
2014-06-19,1525.36
2014-06-20,1541.232
2014-06-23,1548.938
2014-06-24,1524.746
2014-06-25,1505.254
2014-06-26,1505.175
2014-06-27,1516.027
2014-06-30,1523.974
2014-07-01,1525.186
2014-07-02,1528.337
2014-07-03,1547.969
2014-07-04,1552.787
2014-07-07,1557.022
2014-07-08,1523.606
2014-07-09,1534.618
2014-07-10,1496.256
2014-07-11,1501.63
2014-07-14,1519.65
2014-07-15,1510.055
2014-07-16,1540.944
2014-07-17,1527.656
2014-07-18,1503.92
2014-07-21,1510.574
2014-07-22,1524.235
2014-07-23,1520.35
2014-07-24,1502.369
2014-07-25,1488.861
2014-07-28,1487.045
2014-07-29,1476.116
2014-07-30,1466.885
2014-07-31,1445.677
2014-08-01,1434.177
2014-08-04,1416.959
2014-08-05,1422.481
2014-08-06,1395.307
2014-08-07,1370.474
2014-08-08,1373.153
2014-08-11,1423.387
2014-08-12,1413.598
2014-08-13,1408.076
2014-08-14,1427.685
2014-08-15,1441.902
2014-08-18,1453.808
2014-08-19,1460.919
2014-08-20,1462.606
2014-08-21,1478.803
2014-08-22,1469.013
2014-08-25,1482.675
2014-08-26,1504.682
2014-08-27,1496.214
2014-08-28,1487.992
2014-08-29,1478.167
2014-09-01,1470.721
2014-09-02,1480.102
2014-09-03,1482.681
2014-09-04,1491.078
2014-09-05,1472.766
2014-09-08,1475.976
2014-09-09,1475.561
2014-09-10,1471.199
2014-09-11,1459.674
2014-09-12,1471.757
2014-09-15,1461.131
2014-09-16,1448.03
2014-09-17,1458.365
2014-09-18,1490.923
2014-09-19,1486.843
2014-09-22,1479.295
2014-09-23,1453.839
2014-09-24,1446.538
2014-09-25,1433.029
2014-09-26,1424.181
2014-09-29,1427.142
2014-09-30,1435.095
2014-10-01,1413.718
2014-10-02,1356.758
2014-10-03,1349.318
2014-10-06,1338.69
2014-10-07,1298.365
2014-10-08,1294.023
2014-10-09,1270.923
2014-10-10,1230.213
2014-10-13,1228.82
2014-10-14,1243.234
2014-10-15,1199.915
2014-10-16,1177.8
2014-10-17,1242.343
2014-10-20,1236.744
2014-10-21,1283.56
2014-10-22,1306.462
2014-10-23,1301.5
2014-10-24,1295.678
2014-10-27,1278.997
2014-10-28,1282.259
2014-10-29,1292.34
2014-10-30,1292.085
2014-10-31,1308.049
2014-11-03,1307.122
2014-11-04,1287.267
2014-11-05,1301.437
2014-11-06,1309.453
2014-11-07,1315.221
2014-11-10,1361.9
2014-11-11,1350.594
2014-11-12,1352.808
2014-11-13,1336.234
2014-11-14,1448.745
2014-11-17,1439.705
2014-11-18,1452.572
2014-11-19,1425.704
2014-11-20,1426.606
2014-11-21,1440.654
2014-11-24,1448.468
2014-11-25,1451.02
2014-11-26,1429.304
2014-11-27,1382.122
2014-11-28,1347.106
2014-12-01,1350.822
2014-12-02,1351.287
2014-12-03,1349.788
2014-12-04,1342.837
2014-12-05,1318.764
2014-12-08,1303.759
2014-12-09,1291.025
2014-12-10,1281.671
2014-12-11,1260.763
2014-12-12,1229.644
2014-12-15,1219.791
2014-12-16,1193.58
2014-12-17,1239.836
2014-12-18,1288.177
2014-12-19,1318.614
2014-12-22,1320.394
2014-12-23,1314.945
2014-12-24,1307.709
2014-12-25,1307.709
2014-12-26,1306.048
2014-12-29,1308.449
2014-12-30,1307.63
2014-12-31,1292.465
2015-01-01,1292.465
2015-01-02,1302.434
2015-01-05,1266.997
2015-01-06,1266.876
2015-01-07,1263.341
2015-01-08,1293.165
2015-01-09,1286.46
2015-01-12,1264.582
2015-01-13,1277.322
2015-01-14,1277.4
2015-01-15,1275.459
2015-01-16,1279.059
2015-01-19,1309.996
2015-01-20,1298.082
2015-01-21,1301.616
2015-01-22,1308.897
2015-01-23,1292.77
2015-01-26,1296.956
2015-01-27,1289.975
2015-01-28,1292.582
2015-01-29,1282.583
2015-01-30,1287.987
2015-02-02,1308.761
2015-02-03,1335.129
2015-02-04,1322.89
2015-02-05,1345.037
2015-02-06,1331.122
2015-02-09,1315.448
2015-02-10,1323.554
2015-02-11,1232.321
2015-02-12,1238.664
2015-02-13,1229.211
2015-02-16,1228.342
2015-02-17,1225.194
2015-02-18,1230.247
2015-02-19,1207.08
2015-02-20,1218.939
2015-02-23,1200.521
2015-02-24,1186.374
2015-02-25,1212.513
2015-02-26,1195.131
2015-02-27,1205.239
2015-03-02,1168.508
2015-03-03,1165.563
2015-03-04,1139.939
2015-03-05,1172.515
2015-03-06,1159.425
2015-03-09,1143.557
2015-03-10,1097.077
2015-03-11,1095.309
2015-03-12,1113.088
2015-03-13,1104.227
2015-03-16,1084.302
2015-03-17,1083.689
2015-03-18,1096.181
2015-03-19,1140.374
2015-03-20,1161.575
2015-03-23,1177.503
2015-03-24,1177.851
2015-03-25,1160.979
2015-03-26,1133.284
