Date,FINLAND SMID VALUE SMID (Small+Mid Cap)
2005-11-09,470.079
2005-11-10,472.341
2005-11-11,471.588
2005-11-14,474.14
2005-11-15,468.708
2005-11-16,468.479
2005-11-17,475.144
2005-11-18,475.446
2005-11-21,479.033
2005-11-22,477.773
2005-11-23,482.869
2005-11-24,481.549
2005-11-25,481.668
2005-11-28,481.491
2005-11-29,477.647
2005-11-30,481.028
2005-12-01,485.39
2005-12-02,487.335
2005-12-05,492.684
2005-12-06,493.375
2005-12-07,500.316
2005-12-08,500.93
2005-12-09,501.306
2005-12-12,507.092
2005-12-13,504.572
2005-12-14,512.899
2005-12-15,507.445
2005-12-16,516.699
2005-12-19,514.897
2005-12-20,507.466
2005-12-21,506.832
2005-12-22,509.522
2005-12-23,510.881
2005-12-26,510.881
2005-12-27,511.49
2005-12-28,514.426
2005-12-29,511.627
2005-12-30,508.917
2006-01-02,512.627
2006-01-03,528.02
2006-01-04,540.236
2006-01-05,539.56
2006-01-06,541.969
2006-01-09,542.984
2006-01-10,540.162
2006-01-11,548.509
2006-01-12,548.595
2006-01-13,546.365
2006-01-16,549.71
2006-01-17,545.965
2006-01-18,540.998
2006-01-19,548.477
2006-01-20,546.818
2006-01-23,549.557
2006-01-24,550.746
2006-01-25,557.043
2006-01-26,558.912
2006-01-27,561.158
2006-01-30,560.653
2006-01-31,564.854
2006-02-01,568.694
2006-02-02,573.379
2006-02-03,566.29
2006-02-06,573.662
2006-02-07,574.982
2006-02-08,572.733
2006-02-09,577.708
2006-02-10,576.429
2006-02-13,578.037
2006-02-14,578.464
2006-02-15,584.37
2006-02-16,581.282
2006-02-17,584.252
2006-02-20,592.234
2006-02-21,596.315
2006-02-22,589.824
2006-02-23,595.466
2006-02-24,594.678
2006-02-27,600.321
2006-02-28,593.456
2006-03-01,597.448
2006-03-02,595.889
2006-03-03,598.7
2006-03-06,597.986
2006-03-07,588.738
2006-03-08,587.419
2006-03-09,594.039
2006-03-10,595.668
2006-03-13,596.262
2006-03-14,610.26
2006-03-15,612.013
2006-03-16,622.081
2006-03-17,623.903
2006-03-20,628.073
2006-03-21,624.832
2006-03-22,623.105
2006-03-23,619.067
2006-03-24,621.784
2006-03-27,619.961
2006-03-28,617.675
2006-03-29,618.01
2006-03-30,632.195
2006-03-31,629.349
2006-04-03,635.803
2006-04-04,642.369
2006-04-05,643.67
2006-04-06,646.41
2006-04-07,641.432
2006-04-10,637.379
2006-04-11,636.379
2006-04-12,630.876
2006-04-13,633.469
2006-04-14,633.469
2006-04-17,643.53
2006-04-18,643.919
2006-04-19,648.586
2006-04-20,650.578
2006-04-21,656.932
2006-04-24,660.973
2006-04-25,668.683
2006-04-26,661.775
2006-04-27,662.031
2006-04-28,658.838
2006-05-01,659.988
2006-05-02,669.538
2006-05-03,664.526
2006-05-04,677.743
2006-05-05,688.994
2006-05-08,685.701
2006-05-09,695.204
2006-05-10,692.994
2006-05-11,693.931
2006-05-12,676.636
2006-05-15,654.324
2006-05-16,655.58
2006-05-17,634.665
2006-05-18,624.466
2006-05-19,617.174
2006-05-22,591.451
2006-05-23,616.403
2006-05-24,603.244
2006-05-25,604.095
2006-05-26,621.73
2006-05-29,626.832
2006-05-30,621.324
2006-05-31,621.458
2006-06-01,625.633
2006-06-02,639.999
2006-06-05,633.588
2006-06-06,608.231
2006-06-07,604.22
2006-06-08,576.533
2006-06-09,585.984
2006-06-12,574.007
2006-06-13,550.665
2006-06-14,559.342
2006-06-15,579.197
2006-06-16,580.615
2006-06-19,580.739
2006-06-20,581.633
2006-06-21,588.328
2006-06-22,588.272
2006-06-23,585.558
2006-06-26,584.993
2006-06-27,586.112
2006-06-28,578.506
2006-06-29,591.078
2006-06-30,617.155
2006-07-03,625.396
2006-07-04,624.741
2006-07-05,615.569
2006-07-06,619.349
2006-07-07,619.506
2006-07-10,616.939
2006-07-11,614.625
2006-07-12,615.628
2006-07-13,597.971
2006-07-14,589.983
2006-07-17,576.014
2006-07-18,569.251
2006-07-19,594.562
2006-07-20,601.113
2006-07-21,592.299
2006-07-24,594.869
2006-07-25,600.612
2006-07-26,597.698
2006-07-27,608.25
2006-07-28,610.004
2006-07-31,612.983
2006-08-01,612.585
2006-08-02,619.731
2006-08-03,615.088
2006-08-04,628.578
2006-08-07,617.464
2006-08-08,618.582
2006-08-09,621.573
2006-08-10,613.492
2006-08-11,618.641
2006-08-14,621.399
2006-08-15,622.971
2006-08-16,637.982
2006-08-17,638.441
2006-08-18,637.664
2006-08-21,642.722
2006-08-22,639.439
2006-08-23,638.58
2006-08-24,637.813
2006-08-25,633.538
2006-08-28,638.496
2006-08-29,639.54
2006-08-30,648.843
2006-08-31,644.238
2006-09-01,645.084
2006-09-04,648.385
2006-09-05,645.484
2006-09-06,641.557
2006-09-07,631.381
2006-09-08,632.281
2006-09-11,627.665
2006-09-12,634.804
2006-09-13,636.287
2006-09-14,641.648
2006-09-15,637.643
2006-09-18,638.6
2006-09-19,635.896
2006-09-20,636.26
2006-09-21,642.959
2006-09-22,640.224
2006-09-25,629.469
2006-09-26,634.199
2006-09-27,644.105
2006-09-28,647.18
2006-09-29,649.715
2006-10-02,655.546
2006-10-03,653.5
2006-10-04,655.134
2006-10-05,663.975
2006-10-06,659.627
2006-10-09,666.616
2006-10-10,670.647
2006-10-11,674.758
2006-10-12,681.709
2006-10-13,678.553
2006-10-16,684.392
2006-10-17,675.622
2006-10-18,684.219
2006-10-19,691.609
2006-10-20,694.027
2006-10-23,692.718
2006-10-24,695.979
2006-10-25,696.235
2006-10-26,703.965
2006-10-27,707.626
2006-10-30,702.44
2006-10-31,710.736
2006-11-01,708.059
2006-11-02,702.612
2006-11-03,703.738
2006-11-06,712.817
2006-11-07,723.817
2006-11-08,723.373
2006-11-09,741.861
2006-11-10,741.343
2006-11-13,737.286
2006-11-14,744.97
2006-11-15,749.002
2006-11-16,748.555
2006-11-17,746.702
2006-11-20,747.48
2006-11-21,754.257
2006-11-22,766.441
2006-11-23,766.336
2006-11-24,771.475
2006-11-27,758.977
2006-11-28,753.523
2006-11-29,773.818
2006-11-30,773.977
2006-12-01,778.683
2006-12-04,776.844
2006-12-05,789.244
2006-12-06,789.778
2006-12-07,800.863
2006-12-08,799.081
2006-12-11,796.5
2006-12-12,802.979
2006-12-13,806.66
2006-12-14,807.688
2006-12-15,809.902
2006-12-18,814.121
2006-12-19,808.807
2006-12-20,819.945
2006-12-21,816.561
2006-12-22,816.043
2006-12-25,816.043
2006-12-26,814.772
2006-12-27,823.505
2006-12-28,825.705
2006-12-29,828.155
2007-01-01,828.155
2007-01-02,842.763
2007-01-03,831.301
2007-01-04,809.708
2007-01-05,795.019
2007-01-08,801.395
2007-01-09,807.941
2007-01-10,799.489
2007-01-11,805.466
2007-01-12,807.811
2007-01-15,820.01
2007-01-16,816.889
2007-01-17,819.502
2007-01-18,814.402
2007-01-19,819.997
2007-01-22,822.121
2007-01-23,830.367
2007-01-24,838.028
2007-01-25,835.045
2007-01-26,826.615
2007-01-29,833.896
2007-01-30,836.688
2007-01-31,840.281
2007-02-01,840.398
2007-02-02,841.989
2007-02-05,840.787
2007-02-06,841.289
2007-02-07,858.501
2007-02-08,850.809
2007-02-09,857.262
2007-02-12,848.482
2007-02-13,849.896
2007-02-14,871.157
2007-02-15,868.044
2007-02-16,873.951
2007-02-19,882.835
2007-02-20,886.955
2007-02-21,876.96
2007-02-22,885.047
2007-02-23,890.91
2007-02-26,898.114
2007-02-27,866.783
2007-02-28,852.949
2007-03-01,842.603
2007-03-02,851.721
2007-03-05,832.081
2007-03-06,842.343
2007-03-07,857.279
2007-03-08,870.339
2007-03-09,868.435
2007-03-12,874.953
2007-03-13,867.015
2007-03-14,841.828
2007-03-15,860.003
2007-03-16,865.283
2007-03-19,878.261
2007-03-20,880.107
2007-03-21,889.596
2007-03-22,907.497
2007-03-23,902.084
2007-03-26,900.525
2007-03-27,899.787
2007-03-28,897.057
2007-03-29,902.287
2007-03-30,906.144
2007-04-02,911.253
2007-04-03,923.832
2007-04-04,930.751
2007-04-05,936.682
2007-04-06,936.682
2007-04-09,931.802
2007-04-10,946.978
2007-04-11,947.495
2007-04-12,951.149
2007-04-13,956.039
2007-04-16,964.214
2007-04-17,969.288
2007-04-18,965.384
2007-04-19,963.62
2007-04-20,979.755
2007-04-23,982.66
2007-04-24,970.633
2007-04-25,980.379
2007-04-26,981.919
2007-04-27,983.379
2007-04-30,981.181
2007-05-01,977.515
2007-05-02,989.071
2007-05-03,987.416
2007-05-04,994.329
2007-05-07,1005.31
2007-05-08,974.547
2007-05-09,973.897
2007-05-10,965.349
2007-05-11,967.784
2007-05-14,973.84
2007-05-15,977.17
2007-05-16,974.837
2007-05-17,968.947
2007-05-18,970.248
2007-05-21,973.4
2007-05-22,978.939
2007-05-23,986.729
2007-05-24,986.747
2007-05-25,983.885
2007-05-28,989.217
2007-05-29,987.487
2007-05-30,979.495
2007-05-31,1000.0
2007-06-01,1005.422
2007-06-04,1008.243
2007-06-05,1002.338
2007-06-06,980.777
2007-06-07,965.346
2007-06-08,959.513
2007-06-11,975.008
2007-06-12,963.222
2007-06-13,959.991
2007-06-14,984.642
2007-06-15,999.542
2007-06-18,999.748
2007-06-19,1001.237
2007-06-20,1006.374
2007-06-21,996.759
2007-06-22,998.991
2007-06-25,988.003
2007-06-26,987.16
2007-06-27,976.176
2007-06-28,990.721
2007-06-29,997.904
2007-07-02,1015.749
2007-07-03,1020.432
2007-07-04,1032.39
2007-07-05,1020.983
2007-07-06,1027.052
2007-07-09,1033.752
2007-07-10,1036.438
2007-07-11,1039.298
2007-07-12,1044.564
2007-07-13,1053.372
2007-07-16,1048.772
2007-07-17,1041.509
2007-07-18,1022.723
2007-07-19,1029.683
2007-07-20,1022.066
2007-07-23,1023.405
2007-07-24,1002.429
2007-07-25,971.302
2007-07-26,953.606
2007-07-27,948.59
2007-07-30,956.761
2007-07-31,976.221
2007-08-01,947.658
2007-08-02,951.133
2007-08-03,936.974
2007-08-06,923.841
2007-08-07,928.56
2007-08-08,941.384
2007-08-09,907.586
2007-08-10,873.17
2007-08-13,904.711
2007-08-14,900.556
2007-08-15,886.66
2007-08-16,845.972
2007-08-17,864.281
2007-08-20,875.293
2007-08-21,875.371
2007-08-22,903.682
2007-08-23,912.394
2007-08-24,916.822
2007-08-27,922.095
2007-08-28,901.752
2007-08-29,914.589
2007-08-30,927.133
2007-08-31,934.168
2007-09-03,936.324
2007-09-04,939.211
2007-09-05,931.74
2007-09-06,938.755
2007-09-07,919.058
2007-09-10,905.583
2007-09-11,920.096
2007-09-12,924.825
2007-09-13,930.715
2007-09-14,925.951
2007-09-17,908.067
2007-09-18,920.497
2007-09-19,966.48
2007-09-20,970.843
2007-09-21,989.738
2007-09-24,987.406
2007-09-25,968.982
2007-09-26,978.489
2007-09-27,991.543
2007-09-28,987.413
2007-10-01,993.123
2007-10-02,986.059
2007-10-03,982.824
2007-10-04,971.792
2007-10-05,982.307
2007-10-08,972.554
2007-10-09,978.986
2007-10-10,978.528
2007-10-11,991.545
2007-10-12,980.712
2007-10-15,974.627
2007-10-16,956.582
2007-10-17,967.518
2007-10-18,966.875
2007-10-19,964.821
2007-10-22,936.665
2007-10-23,961.704
2007-10-24,954.205
2007-10-25,958.227
2007-10-26,955.767
2007-10-29,963.413
2007-10-30,967.592
2007-10-31,975.287
2007-11-01,960.77
2007-11-02,960.561
2007-11-05,950.282
2007-11-06,975.169
2007-11-07,975.191
2007-11-08,964.324
2007-11-09,940.569
2007-11-12,924.397
2007-11-13,913.138
2007-11-14,924.289
2007-11-15,904.549
2007-11-16,887.733
2007-11-19,863.263
2007-11-20,891.177
2007-11-21,868.965
2007-11-22,864.854
2007-11-23,873.676
2007-11-26,880.557
2007-11-27,864.014
2007-11-28,874.991
2007-11-29,880.765
2007-11-30,890.294
2007-12-03,883.621
2007-12-04,865.492
2007-12-05,878.211
2007-12-06,876.084
2007-12-07,896.933
2007-12-10,901.321
2007-12-11,897.869
2007-12-12,900.091
2007-12-13,872.075
2007-12-14,860.196
2007-12-17,833.494
2007-12-18,835.652
2007-12-19,824.974
2007-12-20,823.981
2007-12-21,838.125
2007-12-24,839.992
2007-12-25,839.992
2007-12-26,845.765
2007-12-27,852.436
2007-12-28,866.882
2007-12-31,861.93
2008-01-01,861.93
2008-01-02,867.21
2008-01-03,864.238
2008-01-04,849.513
2008-01-07,828.178
2008-01-08,833.168
2008-01-09,812.164
2008-01-10,792.706
2008-01-11,793.427
2008-01-14,804.87
2008-01-15,778.746
2008-01-16,755.111
2008-01-17,763.223
2008-01-18,745.543
2008-01-21,713.283
2008-01-22,718.271
2008-01-23,705.268
2008-01-24,757.344
2008-01-25,770.119
2008-01-28,763.404
2008-01-29,790.704
2008-01-30,783.157
2008-01-31,783.663
2008-02-01,808.612
2008-02-04,814.932
2008-02-05,764.353
2008-02-06,770.411
2008-02-07,741.577
2008-02-08,735.714
2008-02-11,729.721
2008-02-12,759.392
2008-02-13,755.112
2008-02-14,759.697
2008-02-15,757.538
2008-02-18,772.38
2008-02-19,778.394
2008-02-20,768.895
2008-02-21,788.01
2008-02-22,780.839
2008-02-25,798.941
2008-02-26,812.442
2008-02-27,824.181
2008-02-28,817.685
2008-02-29,807.49
2008-03-03,792.683
2008-03-04,785.842
2008-03-05,805.183
2008-03-06,806.025
2008-03-07,800.68
2008-03-10,784.509
2008-03-11,793.104
2008-03-12,811.681
2008-03-13,805.62
2008-03-14,807.463
2008-03-17,784.936
2008-03-18,800.98
2008-03-19,798.281
2008-03-20,793.468
2008-03-21,793.468
2008-03-24,792.336
2008-03-25,836.438
2008-03-26,863.447
2008-03-27,875.636
2008-03-28,880.016
2008-03-31,886.949
2008-04-01,905.287
2008-04-02,913.548
2008-04-03,894.746
2008-04-04,898.47
2008-04-07,905.833
2008-04-08,891.848
2008-04-09,895.54
2008-04-10,888.569
2008-04-11,882.791
2008-04-14,869.237
2008-04-15,870.029
2008-04-16,897.886
2008-04-17,890.871
2008-04-18,892.835
2008-04-21,900.582
2008-04-22,896.317
2008-04-23,882.009
2008-04-24,863.029
2008-04-25,876.4
2008-04-28,880.209
2008-04-29,872.547
2008-04-30,872.057
2008-05-01,865.42
2008-05-02,884.672
2008-05-05,890.205
2008-05-06,890.567
2008-05-07,896.431
2008-05-08,892.946
2008-05-09,878.406
2008-05-12,892.723
2008-05-13,895.061
2008-05-14,904.433
2008-05-15,904.202
2008-05-16,920.733
2008-05-19,927.392
2008-05-20,909.84
2008-05-21,917.362
2008-05-22,914.654
2008-05-23,893.344
2008-05-26,889.021
2008-05-27,873.325
2008-05-28,878.3
2008-05-29,877.388
2008-05-30,874.521
2008-06-02,872.72
2008-06-03,877.514
2008-06-04,868.084
2008-06-05,874.281
2008-06-06,870.673
2008-06-09,854.01
2008-06-10,826.479
2008-06-11,808.739
2008-06-12,795.311
2008-06-13,800.791
2008-06-16,812.163
2008-06-17,808.575
2008-06-18,782.71
2008-06-19,770.713
2008-06-20,777.879
2008-06-23,744.694
2008-06-24,742.689
2008-06-25,752.339
2008-06-26,753.046
2008-06-27,751.386
2008-06-30,752.202
2008-07-01,726.697
2008-07-02,726.694
2008-07-03,711.003
2008-07-04,704.23
2008-07-07,711.867
2008-07-08,695.03
2008-07-09,719.163
2008-07-10,714.202
2008-07-11,700.253
2008-07-14,699.966
2008-07-15,687.298
2008-07-16,689.749
2008-07-17,716.448
2008-07-18,724.413
2008-07-21,747.94
2008-07-22,735.843
2008-07-23,738.232
2008-07-24,684.005
2008-07-25,688.57
2008-07-28,681.769
2008-07-29,669.3
2008-07-30,679.303
2008-07-31,680.81
2008-08-01,672.182
2008-08-04,669.143
2008-08-05,688.046
2008-08-06,699.41
2008-08-07,696.884
2008-08-08,703.154
2008-08-11,713.111
2008-08-12,705.809
2008-08-13,686.922
2008-08-14,693.517
2008-08-15,696.081
2008-08-18,692.114
2008-08-19,669.929
2008-08-20,673.851
2008-08-21,679.206
2008-08-22,688.357
2008-08-25,684.941
2008-08-26,677.788
2008-08-27,678.21
2008-08-28,689.088
2008-08-29,689.984
2008-09-01,687.941
2008-09-02,693.287
2008-09-03,684.198
2008-09-04,661.113
2008-09-05,635.367
2008-09-08,654.2
2008-09-09,647.818
2008-09-10,649.153
2008-09-11,642.617
2008-09-12,661.209
2008-09-15,646.586
2008-09-16,628.148
2008-09-17,613.373
2008-09-18,614.715
2008-09-19,657.016
2008-09-22,655.334
2008-09-23,628.223
2008-09-24,622.78
2008-09-25,624.3
2008-09-26,607.209
2008-09-29,574.022
2008-09-30,565.08
2008-10-01,560.102
2008-10-02,550.518
2008-10-03,564.423
2008-10-06,508.958
2008-10-07,504.692
2008-10-08,474.39
2008-10-09,475.35
2008-10-10,446.581
2008-10-13,488.371
2008-10-14,501.533
2008-10-15,468.117
2008-10-16,439.604
2008-10-17,454.727
2008-10-20,462.123
2008-10-21,462.552
2008-10-22,433.932
2008-10-23,435.391
2008-10-24,415.137
2008-10-27,404.795
2008-10-28,411.358
2008-10-29,437.265
2008-10-30,449.708
2008-10-31,458.746
2008-11-03,474.018
2008-11-04,504.987
2008-11-05,510.369
2008-11-06,468.199
2008-11-07,472.598
2008-11-10,486.822
2008-11-11,465.327
2008-11-12,457.777
2008-11-13,449.614
2008-11-14,453.36
2008-11-17,440.454
2008-11-18,431.816
2008-11-19,410.975
2008-11-20,394.93
2008-11-21,381.01
2008-11-24,421.436
2008-11-25,428.397
2008-11-26,426.718
2008-11-27,443.327
2008-11-28,434.65
2008-12-01,407.768
2008-12-02,417.636
2008-12-03,418.992
2008-12-04,417.003
2008-12-05,399.526
2008-12-08,423.827
2008-12-09,429.051
2008-12-10,432.804
2008-12-11,426.814
2008-12-12,419.442
2008-12-15,426.512
2008-12-16,429.963
2008-12-17,442.829
2008-12-18,448.477
2008-12-19,429.42
2008-12-22,426.138
2008-12-23,430.215
2008-12-24,431.589
2008-12-25,431.589
2008-12-26,433.671
2008-12-29,445.311
2008-12-30,452.114
2008-12-31,444.315
2009-01-01,444.315
2009-01-02,470.403
2009-01-05,476.028
2009-01-06,467.264
2009-01-07,468.742
2009-01-08,452.151
2009-01-09,446.068
2009-01-12,440.868
2009-01-13,420.968
2009-01-14,404.331
2009-01-15,397.014
2009-01-16,409.717
2009-01-19,399.541
2009-01-20,388.664
2009-01-21,387.18
2009-01-22,390.551
2009-01-23,379.302
2009-01-26,399.147
2009-01-27,402.267
2009-01-28,418.611
2009-01-29,406.381
2009-01-30,398.208
2009-02-02,386.266
2009-02-03,395.592
2009-02-04,411.769
2009-02-05,400.981
2009-02-06,417.121
2009-02-09,426.364
2009-02-10,414.307
2009-02-11,408.465
2009-02-12,397.814
2009-02-13,401.845
2009-02-16,398.33
2009-02-17,377.04
2009-02-18,370.703
2009-02-19,371.669
2009-02-20,358.159
2009-02-23,353.462
2009-02-24,349.691
2009-02-25,341.468
2009-02-26,348.677
2009-02-27,342.278
2009-03-02,329.809
2009-03-03,319.302
2009-03-04,331.192
2009-03-05,322.771
2009-03-06,319.875
2009-03-09,316.416
2009-03-10,335.565
2009-03-11,343.095
2009-03-12,342.424
2009-03-13,342.886
2009-03-16,352.628
2009-03-17,348.909
2009-03-18,347.513
2009-03-19,368.894
2009-03-20,363.624
2009-03-23,369.209
2009-03-24,361.001
2009-03-25,367.539
2009-03-26,366.593
2009-03-27,355.06
2009-03-30,340.705
2009-03-31,346.701
2009-04-01,348.32
2009-04-02,376.953
2009-04-03,384.744
2009-04-06,388.128
2009-04-07,376.57
2009-04-08,375.291
2009-04-09,384.551
2009-04-10,384.551
2009-04-13,387.812
2009-04-14,398.38
2009-04-15,394.933
2009-04-16,408.078
2009-04-17,406.458
2009-04-20,385.15
2009-04-21,386.959
2009-04-22,408.232
2009-04-23,415.362
2009-04-24,438.51
2009-04-27,438.26
2009-04-28,429.954
2009-04-29,450.435
2009-04-30,456.267
2009-05-01,456.336
2009-05-04,488.512
2009-05-05,488.066
2009-05-06,506.356
2009-05-07,506.035
2009-05-08,521.716
2009-05-11,504.134
2009-05-12,491.7
2009-05-13,465.458
2009-05-14,471.854
2009-05-15,481.906
2009-05-18,486.054
2009-05-19,498.457
2009-05-20,518.266
2009-05-21,517.739
2009-05-22,507.677
2009-05-25,511.514
2009-05-26,502.89
2009-05-27,503.757
2009-05-28,503.336
2009-05-29,509.693
2009-06-01,527.208
2009-06-02,534.993
2009-06-03,516.878
2009-06-04,511.193
2009-06-05,503.356
2009-06-08,490.031
2009-06-09,497.816
2009-06-10,507.736
2009-06-11,516.01
2009-06-12,510.24
2009-06-15,491.827
2009-06-16,494.034
2009-06-17,472.599
2009-06-18,470.235
2009-06-19,469.057
2009-06-22,462.058
2009-06-23,461.603
2009-06-24,478.949
2009-06-25,474.805
2009-06-26,486.321
2009-06-29,495.201
2009-06-30,484.105
2009-07-01,502.93
2009-07-02,487.36
2009-07-03,481.007
2009-07-06,468.502
2009-07-07,473.185
2009-07-08,459.104
2009-07-09,460.946
2009-07-10,453.013
2009-07-13,462.341
2009-07-14,469.042
2009-07-15,494.23
2009-07-16,492.748
2009-07-17,494.773
2009-07-20,508.021
2009-07-21,520.987
2009-07-22,528.025
2009-07-23,533.355
2009-07-24,532.857
2009-07-27,538.417
2009-07-28,532.276
2009-07-29,528.174
2009-07-30,546.395
2009-07-31,548.007
2009-08-03,576.46
2009-08-04,570.025
2009-08-05,577.335
2009-08-06,577.464
2009-08-07,574.988
2009-08-10,565.63
2009-08-11,558.679
2009-08-12,568.489
2009-08-13,582.437
2009-08-14,584.198
2009-08-17,562.094
2009-08-18,568.945
2009-08-19,574.747
2009-08-20,586.501
2009-08-21,601.724
2009-08-24,616.332
2009-08-25,620.934
2009-08-26,611.65
2009-08-27,612.058
2009-08-28,629.285
2009-08-31,616.943
2009-09-01,603.657
2009-09-02,585.94
2009-09-03,594.211
2009-09-04,603.07
2009-09-07,626.06
2009-09-08,642.974
2009-09-09,651.496
2009-09-10,650.22
2009-09-11,657.008
2009-09-14,650.897
2009-09-15,653.591
2009-09-16,669.959
2009-09-17,678.439
2009-09-18,676.92
2009-09-21,667.476
2009-09-22,678.494
2009-09-23,677.585
2009-09-24,660.908
2009-09-25,654.15
2009-09-28,663.361
2009-09-29,653.006
2009-09-30,651.582
2009-10-01,633.708
2009-10-02,621.574
2009-10-05,627.424
2009-10-06,652.809
2009-10-07,644.823
2009-10-08,657.711
2009-10-09,659.091
2009-10-12,666.634
2009-10-13,663.425
2009-10-14,676.618
2009-10-15,678.334
2009-10-16,678.281
2009-10-19,686.07
2009-10-20,688.284
2009-10-21,687.737
2009-10-22,677.43
2009-10-23,677.867
2009-10-26,661.527
2009-10-27,646.749
2009-10-28,622.794
2009-10-29,647.325
2009-10-30,639.722
2009-11-02,642.716
2009-11-03,627.088
2009-11-04,649.448
2009-11-05,655.463
2009-11-06,656.365
2009-11-09,674.129
2009-11-10,671.605
2009-11-11,683.563
2009-11-12,681.203
2009-11-13,682.481
2009-11-16,702.851
2009-11-17,689.522
2009-11-18,703.558
2009-11-19,682.437
2009-11-20,681.368
2009-11-23,699.573
2009-11-24,692.773
2009-11-25,696.878
2009-11-26,670.25
2009-11-27,681.294
2009-11-30,671.785
2009-12-01,692.121
2009-12-02,696.967
2009-12-03,694.358
2009-12-04,686.545
2009-12-07,685.114
2009-12-08,675.508
2009-12-09,670.298
2009-12-10,677.081
2009-12-11,679.174
2009-12-14,678.633
2009-12-15,672.378
2009-12-16,673.722
2009-12-17,660.895
2009-12-18,653.513
2009-12-21,661.863
2009-12-22,665.537
2009-12-23,671.606
2009-12-24,672.754
2009-12-25,672.754
2009-12-28,676.831
2009-12-29,685.675
2009-12-30,684.241
2009-12-31,686.466
2010-01-01,686.466
2010-01-04,707.736
2010-01-05,712.554
2010-01-06,711.12
2010-01-07,717.943
2010-01-08,722.554
2010-01-11,729.425
2010-01-12,711.621
2010-01-13,717.212
2010-01-14,717.041
2010-01-15,706.252
2010-01-18,715.532
2010-01-19,718.41
2010-01-20,699.928
2010-01-21,695.571
2010-01-22,688.343
2010-01-25,689.692
2010-01-26,675.644
2010-01-27,680.092
2010-01-28,675.893
2010-01-29,679.841
2010-02-01,687.586
2010-02-02,691.916
2010-02-03,686.854
2010-02-04,665.239
2010-02-05,648.682
2010-02-08,638.285
2010-02-09,646.969
2010-02-10,645.678
2010-02-11,645.245
2010-02-12,634.301
2010-02-15,634.404
2010-02-16,646.957
2010-02-17,656.483
2010-02-18,659.159
2010-02-19,653.154
2010-02-22,661.172
2010-02-23,657.399
2010-02-24,661.085
2010-02-25,647.972
2010-02-26,660.407
2010-03-01,664.603
2010-03-02,678.821
2010-03-03,694.694
2010-03-04,691.993
2010-03-05,696.209
2010-03-08,704.969
2010-03-09,703.679
2010-03-10,714.879
2010-03-11,709.539
2010-03-12,728.269
2010-03-15,717.05
2010-03-16,728.13
2010-03-17,733.077
2010-03-18,720.506
2010-03-19,709.191
2010-03-22,718.893
2010-03-23,726.637
2010-03-24,718.516
2010-03-25,729.743
2010-03-26,742.438
2010-03-29,743.558
2010-03-30,736.876
2010-03-31,744.376
2010-04-01,755.343
2010-04-02,755.343
2010-04-05,753.613
2010-04-06,757.016
2010-04-07,752.549
2010-04-08,748.309
2010-04-09,759.65
2010-04-12,771.738
2010-04-13,766.308
2010-04-14,775.945
2010-04-15,775.216
2010-04-16,761.105
2010-04-19,750.093
2010-04-20,768.123
2010-04-21,759.837
2010-04-22,749.613
2010-04-23,763.968
2010-04-26,772.195
2010-04-27,747.044
2010-04-28,729.344
2010-04-29,745.428
2010-04-30,754.607
2010-05-03,748.492
2010-05-04,709.146
2010-05-05,681.027
2010-05-06,661.057
2010-05-07,627.549
2010-05-10,696.385
2010-05-11,679.448
2010-05-12,699.295
2010-05-13,692.981
2010-05-14,664.396
2010-05-17,657.249
2010-05-18,673.105
2010-05-19,646.3
2010-05-20,632.172
2010-05-21,643.852
2010-05-24,632.686
2010-05-25,602.908
2010-05-26,619.269
2010-05-27,642.206
2010-05-28,646.137
2010-05-31,642.38
2010-06-01,644.543
2010-06-02,645.56
2010-06-03,653.248
2010-06-04,631.577
2010-06-07,617.836
2010-06-08,614.091
2010-06-09,632.848
2010-06-10,652.363
2010-06-11,656.374
2010-06-14,681.714
2010-06-15,688.589
2010-06-16,683.03
2010-06-17,687.992
2010-06-18,693.559
2010-06-21,701.717
2010-06-22,695.558
2010-06-23,684.605
2010-06-24,672.957
2010-06-25,671.645
2010-06-28,678.234
2010-06-29,644.939
2010-06-30,647.441
2010-07-01,641.675
2010-07-02,649.212
2010-07-05,641.296
2010-07-06,666.321
2010-07-07,666.674
2010-07-08,679.676
2010-07-09,685.105
2010-07-12,683.066
2010-07-13,701.055
2010-07-14,701.771
2010-07-15,700.914
2010-07-16,694.644
2010-07-19,695.28
2010-07-20,689.757
2010-07-21,699.026
2010-07-22,720.023
2010-07-23,717.351
2010-07-26,734.997
2010-07-27,746.049
2010-07-28,745.94
2010-07-29,754.464
2010-07-30,745.377
2010-08-02,770.053
2010-08-03,775.8
2010-08-04,767.685
2010-08-05,772.422
2010-08-06,778.227
2010-08-09,784.562
2010-08-10,765.855
2010-08-11,730.762
2010-08-12,724.15
2010-08-13,725.582
2010-08-16,727.811
2010-08-17,743.653
2010-08-18,742.489
2010-08-19,733.303
2010-08-20,705.865
2010-08-23,705.05
2010-08-24,690.45
2010-08-25,681.685
2010-08-26,694.525
2010-08-27,695.287
2010-08-30,697.791
2010-08-31,703.906
2010-09-01,734.092
2010-09-02,740.092
2010-09-03,743.543
2010-09-06,743.816
2010-09-07,727.108
2010-09-08,736.15
2010-09-09,742.702
2010-09-10,744.955
2010-09-13,762.528
2010-09-14,766.133
2010-09-15,770.55
2010-09-16,774.429
