Date,BELGIUM SMID GROWTH SMID (Small+Mid Cap)
2005-11-08,666.113
2005-11-09,664.59
2005-11-10,667.507
2005-11-11,666.039
2005-11-14,669.426
2005-11-15,665.178
2005-11-16,658.557
2005-11-17,653.364
2005-11-18,655.205
2005-11-21,657.117
2005-11-22,658.634
2005-11-23,664.434
2005-11-24,667.388
2005-11-25,665.649
2005-11-28,667.457
2005-11-29,664.868
2005-11-30,665.094
2005-12-01,664.463
2005-12-02,668.205
2005-12-05,667.894
2005-12-06,671.042
2005-12-07,670.662
2005-12-08,673.423
2005-12-09,676.006
2005-12-12,681.957
2005-12-13,678.083
2005-12-14,686.756
2005-12-15,673.373
2005-12-16,684.066
2005-12-19,685.126
2005-12-20,679.324
2005-12-21,673.395
2005-12-22,673.904
2005-12-23,676.137
2005-12-26,676.137
2005-12-27,680.975
2005-12-28,684.934
2005-12-29,681.811
2005-12-30,679.371
2006-01-02,684.256
2006-01-03,711.682
2006-01-04,721.53
2006-01-05,724.094
2006-01-06,731.751
2006-01-09,724.957
2006-01-10,720.581
2006-01-11,727.269
2006-01-12,725.019
2006-01-13,729.265
2006-01-16,729.878
2006-01-17,714.753
2006-01-18,711.982
2006-01-19,719.564
2006-01-20,717.423
2006-01-23,725.214
2006-01-24,728.495
2006-01-25,728.171
2006-01-26,727.787
2006-01-27,718.9
2006-01-30,714.8
2006-01-31,717.393
2006-02-01,714.561
2006-02-02,717.42
2006-02-03,714.513
2006-02-06,713.728
2006-02-07,710.346
2006-02-08,711.163
2006-02-09,714.598
2006-02-10,709.317
2006-02-13,706.003
2006-02-14,704.485
2006-02-15,711.253
2006-02-16,718.31
2006-02-17,723.239
2006-02-20,730.814
2006-02-21,730.002
2006-02-22,728.053
2006-02-23,733.993
2006-02-24,731.713
2006-02-27,726.336
2006-02-28,726.901
2006-03-01,731.724
2006-03-02,731.892
2006-03-03,737.187
2006-03-06,743.021
2006-03-07,729.359
2006-03-08,727.42
2006-03-09,734.495
2006-03-10,732.094
2006-03-13,736.777
2006-03-14,735.032
2006-03-15,740.95
2006-03-16,751.013
2006-03-17,754.654
2006-03-20,756.15
2006-03-21,748.208
2006-03-22,752.422
2006-03-23,747.792
2006-03-24,750.663
2006-03-27,747.97
2006-03-28,749.335
2006-03-29,743.063
2006-03-30,752.554
2006-03-31,747.728
2006-04-03,755.782
2006-04-04,767.819
2006-04-05,776.854
2006-04-06,779.041
2006-04-07,769.499
2006-04-10,772.268
2006-04-11,770.194
2006-04-12,762.78
2006-04-13,765.365
2006-04-14,765.365
2006-04-17,777.522
2006-04-18,782.945
2006-04-19,784.556
2006-04-20,781.74
2006-04-21,790.928
2006-04-24,801.819
2006-04-25,805.051
2006-04-26,814.63
2006-04-27,817.196
2006-04-28,821.635
2006-05-01,823.07
2006-05-02,830.557
2006-05-03,827.821
2006-05-04,839.308
2006-05-05,845.097
2006-05-08,845.69
2006-05-09,850.626
2006-05-10,849.045
2006-05-11,844.545
2006-05-12,830.492
2006-05-15,812.642
2006-05-16,813.498
2006-05-17,797.36
2006-05-18,788.777
2006-05-19,781.475
2006-05-22,755.277
2006-05-23,780.184
2006-05-24,769.118
2006-05-25,780.184
2006-05-26,801.476
2006-05-29,802.004
2006-05-30,796.206
2006-05-31,802.434
2006-06-01,796.66
2006-06-02,813.164
2006-06-05,808.824
2006-06-06,788.211
2006-06-07,786.847
2006-06-08,761.02
2006-06-09,766.422
2006-06-12,757.429
2006-06-13,732.136
2006-06-14,739.115
2006-06-15,762.36
2006-06-16,756.768
2006-06-19,759.301
2006-06-20,760.116
2006-06-21,763.86
2006-06-22,767.608
2006-06-23,766.426
2006-06-26,768.934
2006-06-27,771.961
2006-06-28,763.874
2006-06-29,773.681
2006-06-30,803.973
2006-07-03,813.93
2006-07-04,814.437
2006-07-05,800.595
2006-07-06,808.514
2006-07-07,813.353
2006-07-10,812.106
2006-07-11,809.547
2006-07-12,809.669
2006-07-13,790.143
2006-07-14,776.496
2006-07-17,763.525
2006-07-18,761.221
2006-07-19,769.941
2006-07-20,779.502
2006-07-21,775.993
2006-07-24,777.757
2006-07-25,779.651
2006-07-26,777.982
2006-07-27,787.186
2006-07-28,790.193
2006-07-31,792.37
2006-08-01,786.672
2006-08-02,791.676
2006-08-03,788.245
2006-08-04,800.561
2006-08-07,792.547
2006-08-08,793.014
2006-08-09,796.659
2006-08-10,785.052
2006-08-11,789.994
2006-08-14,794.547
2006-08-15,809.363
2006-08-16,816.004
2006-08-17,821.178
2006-08-18,818.643
2006-08-21,821.209
2006-08-22,813.378
2006-08-23,807.105
2006-08-24,819.221
2006-08-25,815.841
2006-08-28,824.131
2006-08-29,817.218
2006-08-30,827.811
2006-08-31,822.823
2006-09-01,826.914
2006-09-04,831.113
2006-09-05,832.087
2006-09-06,826.637
2006-09-07,817.313
2006-09-08,813.076
2006-09-11,811.735
2006-09-12,819.103
2006-09-13,825.127
2006-09-14,833.225
2006-09-15,823.918
2006-09-18,825.862
2006-09-19,826.318
2006-09-20,830.608
2006-09-21,834.725
2006-09-22,834.7
2006-09-25,830.958
2006-09-26,833.356
2006-09-27,840.382
2006-09-28,831.498
2006-09-29,828.795
2006-10-02,836.801
2006-10-03,828.134
2006-10-04,827.329
2006-10-05,834.35
2006-10-06,814.655
2006-10-09,813.665
2006-10-10,816.889
2006-10-11,821.309
2006-10-12,831.754
2006-10-13,829.378
2006-10-16,831.107
2006-10-17,824.447
2006-10-18,829.629
2006-10-19,835.074
2006-10-20,838.187
2006-10-23,833.341
2006-10-24,833.95
2006-10-25,843.686
2006-10-26,852.792
2006-10-27,851.332
2006-10-30,848.407
2006-10-31,852.659
2006-11-01,854.183
2006-11-02,851.607
2006-11-03,849.159
2006-11-06,850.833
2006-11-07,853.69
2006-11-08,857.02
2006-11-09,860.371
2006-11-10,868.049
2006-11-13,861.978
2006-11-14,863.804
2006-11-15,871.272
2006-11-16,866.345
2006-11-17,858.537
2006-11-20,852.1
2006-11-21,859.966
2006-11-22,868.03
2006-11-23,866.027
2006-11-24,870.94
2006-11-27,860.349
2006-11-28,849.806
2006-11-29,866.079
2006-11-30,863.453
2006-12-01,867.045
2006-12-04,874.576
2006-12-05,881.173
2006-12-06,880.547
2006-12-07,893.732
2006-12-08,902.767
2006-12-11,901.728
2006-12-12,910.688
2006-12-13,921.48
2006-12-14,915.371
2006-12-15,923.432
2006-12-18,920.981
2006-12-19,927.188
2006-12-20,924.345
2006-12-21,928.81
2006-12-22,925.735
2006-12-25,925.735
2006-12-26,924.293
2006-12-27,919.521
2006-12-28,921.256
2006-12-29,925.979
2007-01-01,925.979
2007-01-02,940.707
2007-01-03,936.513
2007-01-04,915.059
2007-01-05,909.18
2007-01-08,918.803
2007-01-09,926.586
2007-01-10,921.911
2007-01-11,933.033
2007-01-12,938.21
2007-01-15,938.63
2007-01-16,932.018
2007-01-17,932.81
2007-01-18,936.721
2007-01-19,934.951
2007-01-22,936.22
2007-01-23,936.571
2007-01-24,934.148
2007-01-25,938.694
2007-01-26,927.777
2007-01-29,929.934
2007-01-30,934.759
2007-01-31,938.302
2007-02-01,943.51
2007-02-02,938.933
2007-02-05,932.85
2007-02-06,951.323
2007-02-07,956.721
2007-02-08,949.368
2007-02-09,941.743
2007-02-12,936.386
2007-02-13,941.611
2007-02-14,961.711
2007-02-15,963.892
2007-02-16,960.415
2007-02-19,964.342
2007-02-20,960.75
2007-02-21,956.354
2007-02-22,955.317
2007-02-23,954.278
2007-02-26,957.646
2007-02-27,934.942
2007-02-28,928.829
2007-03-01,911.157
2007-03-02,920.352
2007-03-05,900.89
2007-03-06,903.773
2007-03-07,915.912
2007-03-08,924.115
2007-03-09,923.436
2007-03-12,926.05
2007-03-13,918.035
2007-03-14,895.595
2007-03-15,907.076
2007-03-16,912.946
2007-03-19,921.656
2007-03-20,927.765
2007-03-21,931.534
2007-03-22,941.956
2007-03-23,929.6
2007-03-26,932.163
2007-03-27,935.941
2007-03-28,929.763
2007-03-29,934.895
2007-03-30,925.621
2007-04-02,933.631
2007-04-03,935.538
2007-04-04,939.028
2007-04-05,945.558
2007-04-06,945.558
2007-04-09,940.632
2007-04-10,950.32
2007-04-11,946.526
2007-04-12,943.695
2007-04-13,948.476
2007-04-16,959.215
2007-04-17,957.378
2007-04-18,953.639
2007-04-19,952.965
2007-04-20,963.856
2007-04-23,960.446
2007-04-24,963.949
2007-04-25,978.139
2007-04-26,983.89
2007-04-27,981.723
2007-04-30,986.266
2007-05-01,982.581
2007-05-02,993.459
2007-05-03,996.907
2007-05-04,1001.802
2007-05-07,1007.574
2007-05-08,996.574
2007-05-09,998.317
2007-05-10,999.604
2007-05-11,992.605
2007-05-14,995.273
2007-05-15,997.856
2007-05-16,994.756
2007-05-17,992.109
2007-05-18,999.893
2007-05-21,992.545
2007-05-22,1004.848
2007-05-23,1007.944
2007-05-24,997.879
2007-05-25,995.208
2007-05-28,995.093
2007-05-29,996.538
2007-05-30,987.448
2007-05-31,1000.0
2007-06-01,1000.457
2007-06-04,1004.854
2007-06-05,1009.251
2007-06-06,989.055
2007-06-07,976.353
2007-06-08,968.171
2007-06-11,985.046
2007-06-12,981.258
2007-06-13,979.647
2007-06-14,989.202
2007-06-15,1004.1
2007-06-18,1004.648
2007-06-19,1001.197
2007-06-20,1005.806
2007-06-21,998.036
2007-06-22,990.99
2007-06-25,990.5
2007-06-26,987.217
2007-06-27,980.089
2007-06-28,988.073
2007-06-29,1000.858
2007-07-02,1002.052
2007-07-03,1012.03
2007-07-04,1030.206
2007-07-05,1021.227
2007-07-06,1025.85
2007-07-09,1028.132
2007-07-10,1033.38
2007-07-11,1031.371
2007-07-12,1041.059
2007-07-13,1051.752
2007-07-16,1052.866
2007-07-17,1051.488
2007-07-18,1042.782
2007-07-19,1048.767
2007-07-20,1045.051
2007-07-23,1049.185
2007-07-24,1027.204
2007-07-25,1012.855
2007-07-26,979.528
2007-07-27,966.904
2007-07-30,974.595
2007-07-31,993.533
2007-08-01,980.353
2007-08-02,978.544
2007-08-03,977.093
2007-08-06,954.335
2007-08-07,967.213
2007-08-08,979.713
2007-08-09,949.159
2007-08-10,932.714
2007-08-13,943.169
2007-08-14,933.945
2007-08-15,919.213
2007-08-16,877.627
2007-08-17,897.486
2007-08-20,909.234
2007-08-21,914.948
2007-08-22,934.297
2007-08-23,951.956
2007-08-24,962.254
2007-08-27,967.361
2007-08-28,949.933
2007-08-29,956.644
2007-08-30,970.494
2007-08-31,983.398
2007-09-03,993.32
2007-09-04,989.309
2007-09-05,988.285
2007-09-06,987.728
2007-09-07,974.512
2007-09-10,961.265
2007-09-11,974.742
2007-09-12,978.072
2007-09-13,981.239
2007-09-14,969.461
2007-09-17,954.639
2007-09-18,967.97
2007-09-19,998.885
2007-09-20,995.202
2007-09-21,995.21
2007-09-24,995.701
2007-09-25,979.337
2007-09-26,990.001
2007-09-27,999.995
2007-09-28,1001.243
2007-10-01,1001.793
2007-10-02,1011.349
2007-10-03,1023.217
2007-10-04,1026.263
2007-10-05,1026.739
2007-10-08,1023.353
2007-10-09,1027.067
2007-10-10,1037.021
2007-10-11,1046.154
2007-10-12,1032.065
2007-10-15,1040.991
2007-10-16,1023.098
2007-10-17,1034.667
2007-10-18,1023.643
2007-10-19,999.159
2007-10-22,976.783
2007-10-23,996.293
2007-10-24,980.054
2007-10-25,988.447
2007-10-26,995.807
2007-10-29,1010.255
2007-10-30,997.727
2007-10-31,1004.701
2007-11-01,990.136
2007-11-02,997.395
2007-11-05,995.349
2007-11-06,1010.24
2007-11-07,1004.61
2007-11-08,977.771
2007-11-09,965.896
2007-11-12,950.806
2007-11-13,954.709
2007-11-14,967.884
2007-11-15,947.463
2007-11-16,949.862
2007-11-19,928.238
2007-11-20,935.161
2007-11-21,905.842
2007-11-22,920.669
2007-11-23,941.666
2007-11-26,944.724
2007-11-27,955.629
2007-11-28,969.642
2007-11-29,975.181
2007-11-30,986.824
2007-12-03,989.356
2007-12-04,978.774
2007-12-05,983.026
2007-12-06,983.639
2007-12-07,986.906
2007-12-10,991.06
2007-12-11,988.072
2007-12-12,981.406
2007-12-13,962.495
2007-12-14,961.511
2007-12-17,945.72
2007-12-18,951.539
2007-12-19,947.165
2007-12-20,960.746
2007-12-21,967.375
2007-12-24,977.337
2007-12-25,977.337
2007-12-26,984.055
2007-12-27,992.194
2007-12-28,1004.011
2007-12-31,1003.996
2008-01-01,1003.996
2008-01-02,1004.504
2008-01-03,992.61
2008-01-04,981.38
2008-01-07,969.458
2008-01-08,971.086
2008-01-09,948.319
2008-01-10,944.55
2008-01-11,940.676
2008-01-14,953.071
2008-01-15,916.839
2008-01-16,883.376
2008-01-17,886.081
2008-01-18,857.974
2008-01-21,813.694
2008-01-22,837.29
2008-01-23,828.636
2008-01-24,873.131
2008-01-25,888.665
2008-01-28,894.645
2008-01-29,924.659
2008-01-30,912.148
2008-01-31,910.316
2008-02-01,921.846
2008-02-04,926.102
2008-02-05,888.229
2008-02-06,903.766
2008-02-07,877.798
2008-02-08,869.926
2008-02-11,863.294
2008-02-12,894.557
2008-02-13,900.752
2008-02-14,898.654
2008-02-15,885.119
2008-02-18,891.127
2008-02-19,906.924
2008-02-20,901.313
2008-02-21,917.855
2008-02-22,911.951
2008-02-25,919.351
2008-02-26,941.439
2008-02-27,956.069
2008-02-28,945.898
2008-02-29,949.391
2008-03-03,949.091
2008-03-04,949.062
2008-03-05,969.053
2008-03-06,966.325
2008-03-07,946.458
2008-03-10,928.746
2008-03-11,937.5
2008-03-12,960.59
2008-03-13,952.608
2008-03-14,949.647
2008-03-17,932.768
2008-03-18,951.003
2008-03-19,936.592
2008-03-20,914.95
2008-03-21,914.95
2008-03-24,913.645
2008-03-25,945.197
2008-03-26,955.616
2008-03-27,966.849
2008-03-28,964.273
2008-03-31,974.375
2008-04-01,974.934
2008-04-02,975.539
2008-04-03,962.821
2008-04-04,977.146
2008-04-07,989.021
2008-04-08,977.421
2008-04-09,975.698
2008-04-10,975.432
2008-04-11,971.61
2008-04-14,965.993
2008-04-15,968.438
2008-04-16,985.396
2008-04-17,982.206
2008-04-18,985.127
2008-04-21,988.805
2008-04-22,992.719
2008-04-23,969.541
2008-04-24,954.976
2008-04-25,962.158
2008-04-28,970.181
2008-04-29,981.467
2008-04-30,992.802
2008-05-01,985.245
2008-05-02,1003.065
2008-05-05,1006.19
2008-05-06,1008.033
2008-05-07,992.717
2008-05-08,992.682
2008-05-09,976.119
2008-05-12,986.35
2008-05-13,1000.54
2008-05-14,1000.455
2008-05-15,990.045
2008-05-16,1009.179
2008-05-19,1016.347
2008-05-20,1012.975
2008-05-21,1026.044
2008-05-22,1011.006
2008-05-23,996.784
2008-05-26,989.072
2008-05-27,990.178
2008-05-28,991.228
2008-05-29,990.232
2008-05-30,994.257
2008-06-02,987.077
2008-06-03,995.092
2008-06-04,989.635
2008-06-05,1011.541
2008-06-06,1010.285
2008-06-09,1000.717
2008-06-10,986.249
2008-06-11,978.312
2008-06-12,972.83
2008-06-13,964.517
2008-06-16,975.663
2008-06-17,980.262
2008-06-18,957.028
2008-06-19,935.775
2008-06-20,934.86
2008-06-23,921.605
2008-06-24,916.954
2008-06-25,924.695
2008-06-26,923.632
2008-06-27,916.611
2008-06-30,925.095
2008-07-01,903.212
2008-07-02,908.628
2008-07-03,889.018
2008-07-04,879.084
2008-07-07,896.912
2008-07-08,884.766
2008-07-09,906.663
2008-07-10,892.161
2008-07-11,873.25
2008-07-14,876.153
2008-07-15,861.05
2008-07-16,856.52
2008-07-17,885.422
2008-07-18,894.503
2008-07-21,908.961
2008-07-22,904.035
2008-07-23,909.005
2008-07-24,883.769
2008-07-25,882.727
2008-07-28,881.122
2008-07-29,882.768
2008-07-30,897.834
2008-07-31,895.081
2008-08-01,872.532
2008-08-04,861.756
2008-08-05,869.227
2008-08-06,894.738
2008-08-07,874.759
2008-08-08,845.662
2008-08-11,858.448
2008-08-12,854.062
2008-08-13,837.723
2008-08-14,844.332
2008-08-15,836.115
2008-08-18,830.901
2008-08-19,819.874
2008-08-20,814.315
2008-08-21,842.983
2008-08-22,856.08
2008-08-25,847.484
2008-08-26,843.993
2008-08-27,856.178
2008-08-28,861.043
2008-08-29,872.886
2008-09-01,861.593
2008-09-02,863.946
2008-09-03,848.597
2008-09-04,817.186
2008-09-05,786.028
2008-09-08,811.169
2008-09-09,797.327
2008-09-10,788.487
2008-09-11,771.791
2008-09-12,798.331
2008-09-15,778.581
2008-09-16,761.829
2008-09-17,744.769
2008-09-18,739.536
2008-09-19,791.425
2008-09-22,793.39
2008-09-23,777.724
2008-09-24,765.391
2008-09-25,770.661
2008-09-26,761.866
2008-09-29,714.282
2008-09-30,720.847
2008-10-01,717.418
2008-10-02,706.39
2008-10-03,707.015
2008-10-06,645.428
2008-10-07,628.706
2008-10-08,593.351
2008-10-09,589.269
2008-10-10,550.646
2008-10-13,593.14
2008-10-14,609.358
2008-10-15,587.811
2008-10-16,548.907
2008-10-17,549.85
2008-10-20,547.813
2008-10-21,539.523
2008-10-22,507.61
2008-10-23,494.365
2008-10-24,469.372
2008-10-27,438.352
2008-10-28,449.702
2008-10-29,485.536
2008-10-30,504.032
2008-10-31,508.045
2008-11-03,518.279
2008-11-04,544.597
2008-11-05,540.132
2008-11-06,508.846
2008-11-07,506.385
2008-11-10,522.825
2008-11-11,496.974
2008-11-12,483.808
2008-11-13,474.143
2008-11-14,482.984
2008-11-17,467.851
2008-11-18,470.728
2008-11-19,451.162
2008-11-20,425.069
2008-11-21,413.251
2008-11-24,440.281
2008-11-25,448.054
2008-11-26,444.096
2008-11-27,444.733
2008-11-28,443.231
2008-12-01,413.767
2008-12-02,419.876
2008-12-03,421.147
2008-12-04,423.485
2008-12-05,422.466
2008-12-08,436.173
2008-12-09,436.367
2008-12-10,433.685
2008-12-11,439.792
2008-12-12,439.305
2008-12-15,444.291
2008-12-16,450.288
2008-12-17,455.929
2008-12-18,462.951
2008-12-19,452.074
2008-12-22,443.671
2008-12-23,443.483
2008-12-24,444.848
2008-12-25,444.848
2008-12-26,446.995
2008-12-29,455.407
2008-12-30,454.013
2008-12-31,448.381
2009-01-01,448.381
2009-01-02,460.89
2009-01-05,456.689
2009-01-06,447.876
2009-01-07,457.122
2009-01-08,464.76
2009-01-09,457.163
2009-01-12,449.753
2009-01-13,444.439
2009-01-14,442.993
2009-01-15,437.057
2009-01-16,444.21
2009-01-19,439.597
2009-01-20,429.556
2009-01-21,428.02
2009-01-22,431.494
2009-01-23,423.931
2009-01-26,436.336
2009-01-27,438.997
2009-01-28,444.097
2009-01-29,436.936
2009-01-30,437.376
2009-02-02,431.018
2009-02-03,442.519
2009-02-04,440.427
2009-02-05,440.385
2009-02-06,438.699
2009-02-09,449.206
2009-02-10,448.782
2009-02-11,440.649
2009-02-12,435.594
2009-02-13,439.35
2009-02-16,432.951
2009-02-17,423.073
2009-02-18,417.062
2009-02-19,429.736
2009-02-20,424.201
2009-02-23,428.623
2009-02-24,424.539
2009-02-25,425.158
2009-02-26,425.251
2009-02-27,434.619
2009-03-02,419.932
2009-03-03,411.257
2009-03-04,418.503
2009-03-05,412.282
2009-03-06,408.812
2009-03-09,402.86
2009-03-10,408.805
2009-03-11,413.881
2009-03-12,414.429
2009-03-13,417.667
2009-03-16,421.3
2009-03-17,423.471
2009-03-18,425.613
2009-03-19,440.781
2009-03-20,440.816
2009-03-23,439.911
2009-03-24,441.463
2009-03-25,445.462
2009-03-26,447.049
2009-03-27,432.762
2009-03-30,427.729
2009-03-31,432.906
2009-04-01,438.199
2009-04-02,449.019
2009-04-03,441.662
2009-04-06,438.36
2009-04-07,428.203
2009-04-08,435.534
2009-04-09,433.636
2009-04-10,433.636
2009-04-13,437.314
2009-04-14,436.743
2009-04-15,439.111
2009-04-16,442.142
2009-04-17,445.182
2009-04-20,433.305
2009-04-21,435.848
2009-04-22,440.276
2009-04-23,447.626
2009-04-24,456.716
2009-04-27,451.334
2009-04-28,447.557
2009-04-29,465.159
2009-04-30,467.487
2009-05-01,467.557
2009-05-04,476.341
2009-05-05,468.407
2009-05-06,470.504
2009-05-07,476.935
2009-05-08,476.312
2009-05-11,474.751
2009-05-12,479.79
2009-05-13,478.554
2009-05-14,478.13
2009-05-15,479.842
2009-05-18,482.521
2009-05-19,483.235
2009-05-20,490.475
2009-05-21,488.188
2009-05-22,495.593
2009-05-25,496.546
2009-05-26,497.833
2009-05-27,501.771
2009-05-28,494.348
2009-05-29,498.679
2009-06-01,508.318
2009-06-02,514.985
2009-06-03,504.116
2009-06-04,501.157
2009-06-05,497.495
2009-06-08,491.53
2009-06-09,499.792
2009-06-10,502.399
2009-06-11,505.514
2009-06-12,502.133
2009-06-15,487.4
2009-06-16,486.017
2009-06-17,478.906
2009-06-18,481.749
2009-06-19,487.23
2009-06-22,473.449
2009-06-23,481.002
2009-06-24,487.233
2009-06-25,481.927
2009-06-26,485.701
2009-06-29,491.355
2009-06-30,490.911
2009-07-01,501.431
2009-07-02,488.299
2009-07-03,490.392
2009-07-06,481.702
2009-07-07,483.085
2009-07-08,470.095
2009-07-09,476.727
2009-07-10,469.292
2009-07-13,474.816
2009-07-14,477.065
2009-07-15,486.997
2009-07-16,490.737
2009-07-17,491.445
2009-07-20,498.464
2009-07-21,500.418
2009-07-22,499.016
2009-07-23,502.363
2009-07-24,501.301
2009-07-27,503.168
2009-07-28,494.912
2009-07-29,492.552
2009-07-30,501.748
2009-07-31,512.441
2009-08-03,521.9
2009-08-04,520.496
2009-08-05,519.632
2009-08-06,522.843
2009-08-07,519.339
2009-08-10,518.349
2009-08-11,513.069
2009-08-12,520.124
2009-08-13,526.809
2009-08-14,522.243
2009-08-17,506.336
2009-08-18,510.885
2009-08-19,518.349
2009-08-20,528.951
2009-08-21,538.12
2009-08-24,546.535
2009-08-25,550.344
2009-08-26,546.676
2009-08-27,541.726
2009-08-28,555.799
2009-08-31,551.347
2009-09-01,546.307
2009-09-02,530.588
2009-09-03,535.009
2009-09-04,541.614
2009-09-07,553.807
2009-09-08,564.685
2009-09-09,571.795
2009-09-10,577.722
2009-09-11,584.307
2009-09-14,579.496
2009-09-15,581.537
2009-09-16,592.542
2009-09-17,592.864
2009-09-18,592.783
2009-09-21,585.825
2009-09-22,591.516
2009-09-23,591.882
2009-09-24,583.885
2009-09-25,584.882
2009-09-28,590.991
2009-09-29,591.449
2009-09-30,589.784
2009-10-01,580.778
2009-10-02,572.474
2009-10-05,581.777
2009-10-06,594.827
2009-10-07,590.535
2009-10-08,599.941
2009-10-09,599.615
2009-10-12,611.548
2009-10-13,610.091
2009-10-14,622.537
2009-10-15,626.306
2009-10-16,624.544
2009-10-19,629.681
2009-10-20,627.552
2009-10-21,629.014
2009-10-22,623.561
2009-10-23,623.056
2009-10-26,615.28
2009-10-27,604.58
2009-10-28,588.882
2009-10-29,606.254
2009-10-30,596.085
2009-11-02,599.875
2009-11-03,590.603
2009-11-04,607.939
2009-11-05,608.09
2009-11-06,608.699
2009-11-09,624.474
2009-11-10,621.922
2009-11-11,623.374
2009-11-12,619.458
2009-11-13,624.389
2009-11-16,635.996
2009-11-17,633.694
2009-11-18,641.783
2009-11-19,628.77
2009-11-20,627.861
2009-11-23,638.447
2009-11-24,632.114
2009-11-25,639.937
2009-11-26,622.585
2009-11-27,624.305
2009-11-30,622.1
2009-12-01,639.821
2009-12-02,642.755
2009-12-03,644.783
2009-12-04,635.897
2009-12-07,630.308
2009-12-08,619.566
2009-12-09,618.171
2009-12-10,617.252
2009-12-11,611.875
2009-12-14,616.118
2009-12-15,610.296
2009-12-16,612.418
2009-12-17,598.093
2009-12-18,591.352
2009-12-21,599.034
2009-12-22,595.597
2009-12-23,600.349
2009-12-24,604.017
2009-12-25,604.017
2009-12-28,609.403
2009-12-29,612.726
2009-12-30,604.392
2009-12-31,603.983
2010-01-01,603.983
2010-01-04,626.531
2010-01-05,630.82
2010-01-06,634.859
2010-01-07,632.035
2010-01-08,636.599
2010-01-11,652.862
2010-01-12,648.755
2010-01-13,648.684
2010-01-14,648.985
2010-01-15,642.689
2010-01-18,647.032
2010-01-19,642.34
2010-01-20,625.961
2010-01-21,614.958
2010-01-22,611.293
2010-01-25,613.583
2010-01-26,611.354
2010-01-27,610.662
2010-01-28,604.4
2010-01-29,604.958
2010-02-01,609.288
2010-02-02,615.997
2010-02-03,613.799
2010-02-04,589.614
2010-02-05,570.221
2010-02-08,572.809
2010-02-09,580.403
2010-02-10,579.861
2010-02-11,577.822
2010-02-12,579.402
2010-02-15,575.426
2010-02-16,584.707
2010-02-17,589.443
2010-02-18,589.251
2010-02-19,585.41
2010-02-22,588.935
2010-02-23,582.812
2010-02-24,586.217
2010-02-25,577.792
2010-02-26,589.618
2010-03-01,589.586
2010-03-02,594.549
2010-03-03,608.098
2010-03-04,609.639
2010-03-05,612.356
2010-03-08,611.692
2010-03-09,609.964
2010-03-10,616.503
2010-03-11,612.505
2010-03-12,622.403
2010-03-15,615.478
2010-03-16,624.908
2010-03-17,628.678
2010-03-18,623.062
2010-03-19,617.501
2010-03-22,617.592
2010-03-23,624.162
2010-03-24,620.344
2010-03-25,625.567
2010-03-26,625.71
2010-03-29,632.475
2010-03-30,625.761
2010-03-31,632.112
2010-04-01,643.273
2010-04-02,643.273
2010-04-05,641.8
2010-04-06,643.613
2010-04-07,642.236
2010-04-08,636.568
2010-04-09,651.937
2010-04-12,661.407
2010-04-13,652.764
2010-04-14,659.468
2010-04-15,656.48
2010-04-16,645.611
2010-04-19,638.432
2010-04-20,643.143
2010-04-21,637.552
2010-04-22,627.773
2010-04-23,641.381
2010-04-26,642.889
2010-04-27,630.161
2010-04-28,612.474
2010-04-29,629.47
2010-04-30,626.511
2010-05-03,621.796
2010-05-04,596.276
2010-05-05,573.125
2010-05-06,567.178
2010-05-07,544.583
2010-05-10,589.691
2010-05-11,573.246
2010-05-12,589.03
2010-05-13,584.231
2010-05-14,562.131
2010-05-17,552.259
2010-05-18,562.907
2010-05-19,548.814
2010-05-20,531.984
2010-05-21,543.451
2010-05-24,537.438
2010-05-25,516.702
2010-05-26,528.127
2010-05-27,546.261
2010-05-28,548.21
2010-05-31,546.254
2010-06-01,548.948
2010-06-02,542.962
2010-06-03,550.696
2010-06-04,533.726
2010-06-07,523.442
2010-06-08,522.627
2010-06-09,535.544
2010-06-10,547.398
2010-06-11,548.809
2010-06-14,563.857
2010-06-15,567.621
2010-06-16,566.3
2010-06-17,567.226
2010-06-18,572.862
2010-06-21,576.351
2010-06-22,569.626
2010-06-23,561.182
2010-06-24,557.304
2010-06-25,553.982
2010-06-28,562.794
2010-06-29,539.325
2010-06-30,542.42
2010-07-01,538.729
2010-07-02,549.252
2010-07-05,544.126
2010-07-06,565.662
2010-07-07,563.83
2010-07-08,572.305
2010-07-09,572.495
2010-07-12,569.22
2010-07-13,584.412
2010-07-14,588.356
2010-07-15,591.054
2010-07-16,588.599
2010-07-19,586.636
2010-07-20,579.204
2010-07-21,587.468
2010-07-22,602.311
2010-07-23,602.646
2010-07-26,609.393
2010-07-27,606.476
2010-07-28,607.425
2010-07-29,607.504
2010-07-30,602.139
2010-08-02,624.223
2010-08-03,625.554
2010-08-04,624.616
2010-08-05,629.203
2010-08-06,639.129
2010-08-09,640.172
2010-08-10,630.885
2010-08-11,608.505
2010-08-12,601.539
2010-08-13,600.373
2010-08-16,605.226
2010-08-17,617.32
2010-08-18,615.946
2010-08-19,608.984
2010-08-20,594.295
2010-08-23,598.052
2010-08-24,590.05
2010-08-25,585.663
2010-08-26,598.743
2010-08-27,603.952
2010-08-30,600.936
2010-08-31,602.254
2010-09-01,623.296
2010-09-02,627.072
2010-09-03,627.591
2010-09-06,628.652
2010-09-07,617.563
2010-09-08,623.459
2010-09-09,628.391
