Date,SWITZERLAND Standard (Large+Mid Cap)
2009-12-01,8795.941
2009-12-02,8812.919
2009-12-03,8898.577
2009-12-04,8852.571
2009-12-07,8759.991
2009-12-08,8617.73
2009-12-09,8551.825
2009-12-10,8613.374
2009-12-11,8554.476
2009-12-14,8607.985
2009-12-15,8556.962
2009-12-16,8704.375
2009-12-17,8549.261
2009-12-18,8517.835
2009-12-21,8596.998
2009-12-22,8655.674
2009-12-23,8739.951
2009-12-24,8745.422
2009-12-25,8745.422
2009-12-28,8798.736
2009-12-29,8837.249
2009-12-30,8682.692
2009-12-31,8743.586
2010-01-01,8743.586
2010-01-04,8918.58
2010-01-05,8836.324
2010-01-06,8823.704
2010-01-07,8798.493
2010-01-08,8882.51
2010-01-11,8996.24
2010-01-12,8930.328
2010-01-13,8908.582
2010-01-14,8984.564
2010-01-15,8880.518
2010-01-18,8930.157
2010-01-19,8893.61
2010-01-20,8739.186
2010-01-21,8706.049
2010-01-22,8642.409
2010-01-25,8588.618
2010-01-26,8564.796
2010-01-27,8547.198
2010-01-28,8460.561
2010-01-29,8451.469
2010-02-01,8478.159
2010-02-02,8573.745
2010-02-03,8555.704
2010-02-04,8309.121
2010-02-05,8060.105
2010-02-08,8194.678
2010-02-09,8175.047
2010-02-10,8180.12
2010-02-11,8203.039
2010-02-12,8199.937
2010-02-15,8241.998
2010-02-16,8362.004
2010-02-17,8420.944
2010-02-18,8493.589
2010-02-19,8525.001
2010-02-22,8548.495
2010-02-23,8482.517
2010-02-24,8562.387
2010-02-25,8456.485
2010-02-26,8610.591
2010-03-01,8608.927
2010-03-02,8752.825
2010-03-03,8841.08
2010-03-04,8822.677
2010-03-05,8880.862
2010-03-08,8914.467
2010-03-09,8886.449
2010-03-10,8953.758
2010-03-11,8930.986
2010-03-12,8990.171
2010-03-15,8946.379
2010-03-16,9081.927
2010-03-17,9116.415
2010-03-18,9048.002
2010-03-19,9040.422
2010-03-22,9051.914
2010-03-23,9082.576
2010-03-24,8978.704
2010-03-25,8997.965
2010-03-26,8964.827
2010-03-29,9012.038
2010-03-30,9005.344
2010-03-31,9129.719
2010-04-01,9228.056
2010-04-02,9228.056
2010-04-05,9108.421
2010-04-06,9029.918
2010-04-07,8948.557
2010-04-08,8886.821
2010-04-09,9049.241
2010-04-12,9174.242
2010-04-13,9145.303
2010-04-14,9227.178
2010-04-15,9261.22
2010-04-16,9131.534
2010-04-19,9042.669
2010-04-20,9077.825
2010-04-21,9014.282
2010-04-22,8836.537
2010-04-23,8931.773
2010-04-26,8957.034
2010-04-27,8768.973
2010-04-28,8576.813
2010-04-29,8721.837
2010-04-30,8698.084
2010-05-03,8614.446
2010-05-04,8384.462
2010-05-05,8219.052
2010-05-06,8189.58
2010-05-07,7919.226
2010-05-10,8313.191
2010-05-11,8339.418
2010-05-12,8435.468
2010-05-13,8384.003
2010-05-14,8096.799
2010-05-17,8041.348
2010-05-18,8111.322
2010-05-19,7848.333
2010-05-20,7705.703
2010-05-21,7680.828
2010-05-24,7616.498
2010-05-25,7440.756
2010-05-26,7563.557
2010-05-27,7728.297
2010-05-28,7765.116
2010-05-31,7768.38
2010-06-01,7787.951
2010-06-02,7807.811
2010-06-03,7909.803
2010-06-04,7723.118
2010-06-07,7698.509
2010-06-08,7709.935
2010-06-09,7864.504
2010-06-10,7940.841
2010-06-11,7944.774
2010-06-14,8100.744
2010-06-15,8153.687
2010-06-16,8177.777
2010-06-17,8269.027
2010-06-18,8263.642
2010-06-21,8362.02
2010-06-22,8303.391
2010-06-23,8166.582
2010-06-24,8144.819
2010-06-25,8146.349
2010-06-28,8297.949
2010-06-29,8069.032
2010-06-30,8100.148
2010-07-01,8030.457
2010-07-02,7993.613
2010-07-05,7977.035
2010-07-06,8175.003
2010-07-07,8250.801
2010-07-08,8357.356
2010-07-09,8370.23
2010-07-12,8359.099
2010-07-13,8524.768
2010-07-14,8556.358
2010-07-15,8614.583
2010-07-16,8415.806
2010-07-19,8358.573
2010-07-20,8342.51
2010-07-21,8344.971
2010-07-22,8501.762
2010-07-23,8418.769
2010-07-26,8474.776
2010-07-27,8454.395
2010-07-28,8504.701
2010-07-29,8568.081
2010-07-30,8489.78
2010-08-02,8727.603
2010-08-03,8732.754
2010-08-04,8673.908
2010-08-05,8678.534
2010-08-06,8711.792
2010-08-09,8723.914
2010-08-10,8609.022
2010-08-11,8445.693
2010-08-12,8512.754
2010-08-13,8514.356
2010-08-16,8620.999
2010-08-17,8688.746
2010-08-18,8712.487
2010-08-19,8709.466
2010-08-20,8524.852
2010-08-23,8528.013
2010-08-24,8501.569
2010-08-25,8451.696
2010-08-26,8544.809
2010-08-27,8584.323
2010-08-30,8638.684
2010-08-31,8701.422
2010-09-01,8883.81
2010-09-02,8923.125
2010-09-03,8979.52
2010-09-06,9036.701
2010-09-07,8973.59
2010-09-08,9019.453
2010-09-09,9052.547
2010-09-10,8994.288
2010-09-13,9134.037
2010-09-14,9244.368
2010-09-15,9142.519
2010-09-16,9013.404
2010-09-17,8990.181
2010-09-20,9150.715
2010-09-21,9104.002
2010-09-22,9180.227
2010-09-23,9121.353
2010-09-24,9218.707
2010-09-27,9175.417
2010-09-28,9228.481
2010-09-29,9212.947
2010-09-30,9178.293
2010-10-01,9177.406
2010-10-04,9150.886
2010-10-05,9315.765
2010-10-06,9398.574
2010-10-07,9404.545
2010-10-08,9436.171
2010-10-11,9436.996
2010-10-12,9469.364
2010-10-13,9589.364
2010-10-14,9623.881
2010-10-15,9583.203
2010-10-18,9647.548
2010-10-19,9456.622
2010-10-20,9616.967
2010-10-21,9625.163
2010-10-22,9463.479
2010-10-25,9561.55
2010-10-26,9376.13
2010-10-27,9322.438
2010-10-28,9403.456
2010-10-29,9387.579
2010-11-01,9342.719
2010-11-02,9542.967
2010-11-03,9492.58
2010-11-04,9789.068
2010-11-05,9827.393
2010-11-08,9758.842
2010-11-09,9781.307
2010-11-10,9583.215
2010-11-11,9555.781
2010-11-12,9505.53
2010-11-15,9503.413
2010-11-16,9355.055
2010-11-17,9378.372
2010-11-18,9475.197
2010-11-19,9418.427
2010-11-22,9411.058
2010-11-23,9205.015
2010-11-24,9285.093
2010-11-25,9301.998
2010-11-26,9231.85
2010-11-29,9128.228
2010-11-30,9048.902
2010-12-01,9123.892
2010-12-02,9314.809
2010-12-03,9442.252
2010-12-06,9329.472
2010-12-07,9421.646
2010-12-08,9412.808
2010-12-09,9488.869
2010-12-10,9502.078
2010-12-13,9641.149
2010-12-14,9720.613
2010-12-15,9738.137
2010-12-16,9652.547
2010-12-17,9608.768
2010-12-20,9653.387
2010-12-21,9776.99
2010-12-22,9823.949
2010-12-23,9805.166
2010-12-24,9794.972
2010-12-27,9747.544
2010-12-28,9854.794
2010-12-29,9866.82
2010-12-30,9818.171
2010-12-31,9867.678
2011-01-03,9933.057
2011-01-04,9797.102
2011-01-05,9630.192
2011-01-06,9657.304
2011-01-07,9609.34
2011-01-10,9478.36
2011-01-11,9544.942
2011-01-12,9713.146
2011-01-13,9703.159
2011-01-14,9703.069
2011-01-17,9722.897
2011-01-18,9822.599
2011-01-19,9739.537
2011-01-20,9581.003
2011-01-21,9743.641
2011-01-24,9918.377
2011-01-25,9937.422
2011-01-26,9979.053
2011-01-27,9899.533
2011-01-28,9886.6
2011-01-31,9836.357
2011-02-01,9938.537
2011-02-02,9970.486
2011-02-03,9854.655
2011-02-04,9816.738
2011-02-07,9859.744
2011-02-08,9894.86
2011-02-09,9851.187
2011-02-10,9760.148
2011-02-11,9778.778
2011-02-14,9805.196
2011-02-15,9866.147
2011-02-16,9895.988
2011-02-17,10054.906
2011-02-18,10069.176
2011-02-21,10056.662
2011-02-22,10051.856
2011-02-23,10099.035
2011-02-24,10076.286
2011-02-25,10095.891
2011-02-28,10204.618
2011-03-01,10203.813
2011-03-02,10253.107
2011-03-03,10238.041
2011-03-04,10191.766
2011-03-07,10158.561
2011-03-08,10102.993
2011-03-09,10047.585
2011-03-10,9918.366
2011-03-11,9898.723
2011-03-14,9808.11
2011-03-15,9599.492
2011-03-16,9530.73
2011-03-17,9746.021
2011-03-18,9765.673
2011-03-21,9934.724
2011-03-22,9954.718
2011-03-23,9978.943
2011-03-24,10083.658
2011-03-25,10045.704
2011-03-28,10043.25
2011-03-29,9993.952
2011-03-30,10031.51
2011-03-31,10055.789
2011-04-01,10035.583
2011-04-04,10124.475
2011-04-05,10101.218
2011-04-06,10199.569
2011-04-07,10218.983
2011-04-08,10284.957
2011-04-11,10283.655
2011-04-12,10299.405
2011-04-13,10333.207
2011-04-14,10340.777
2011-04-15,10366.682
2011-04-18,10178.166
2011-04-19,10312.283
2011-04-20,10568.276
2011-04-21,10725.989
2011-04-22,10725.989
2011-04-25,10729.636
2011-04-26,10806.778
2011-04-27,10762.919
2011-04-28,10946.099
2011-04-29,11044.438
2011-05-02,11124.387
2011-05-03,11136.835
2011-05-04,11090.757
2011-05-05,10936.412
2011-05-06,10984.686
2011-05-09,10874.972
2011-05-10,10935.718
2011-05-11,10934.699
2011-05-12,10897.963
2011-05-13,10871.435
2011-05-16,10955.696
2011-05-17,10792.134
2011-05-18,10924.58
2011-05-19,10908.009
2011-05-20,10933.687
2011-05-23,10708.934
2011-05-24,10784.492
2011-05-25,10857.271
2011-05-26,10937.746
2011-05-27,11157.913
2011-05-30,11150.032
2011-05-31,11278.251
2011-06-01,11340.689
2011-06-02,11308.424
2011-06-03,11262.828
2011-06-06,11184.223
2011-06-07,11094.159
2011-06-08,10971.083
2011-06-09,10949.413
2011-06-10,10807.493
2011-06-13,10879.827
2011-06-14,10893.794
2011-06-15,10723.301
2011-06-16,10631.108
2011-06-17,10646.884
2011-06-20,10657.198
2011-06-21,10730.564
2011-06-22,10740.614
2011-06-23,10500.034
2011-06-24,10505.798
2011-06-27,10540.935
2011-06-28,10616.469
2011-06-29,10711.557
2011-06-30,10787.455
2011-07-01,10793.217
2011-07-04,10810.435
2011-07-05,10842.051
2011-07-06,10816.689
2011-07-07,10801.098
2011-07-08,10779.199
2011-07-11,10638.398
2011-07-12,10593.023
2011-07-13,10747.248
2011-07-14,10722.137
2011-07-15,10671.213
2011-07-18,10434.579
2011-07-19,10540.358
2011-07-20,10658.362
2011-07-21,10816.808
2011-07-22,10834.128
2011-07-25,10939.347
2011-07-26,10936.523
2011-07-27,10803.116
2011-07-28,10718.235
2011-07-29,10759.79
2011-08-01,10858.288
2011-08-02,10542.099
2011-08-03,10486.838
2011-08-04,10048.474
2011-08-05,9935.053
2011-08-08,9568.506
2011-08-09,9896.377
2011-08-10,9651.457
2011-08-11,9662.498
2011-08-12,9942.227
2011-08-15,9976.088
2011-08-16,9923.567
2011-08-17,9984.012
2011-08-18,9589.192
2011-08-19,9464.357
2011-08-22,9563.052
2011-08-23,9680.626
2011-08-24,9815.012
2011-08-25,9712.478
2011-08-26,9601.716
2011-08-29,9717.259
2011-08-30,9748.209
2011-08-31,10047.081
2011-09-01,10172.466
2011-09-02,10026.861
2011-09-05,9567.217
2011-09-06,9165.471
2011-09-07,9362.126
2011-09-08,9299.535
2011-09-09,8988.086
2011-09-12,8771.929
2011-09-13,8910.746
2011-09-14,9017.138
2011-09-15,9150.844
2011-09-16,9132.48
2011-09-19,8874.351
2011-09-20,9052.49
2011-09-21,8947.709
2011-09-22,8541.261
2011-09-23,8585.936
2011-09-26,8749.487
2011-09-27,9120.768
2011-09-28,9050.894
2011-09-29,9187.169
2011-09-30,8902.479
2011-10-03,8774.529
2011-10-04,8641.051
2011-10-05,8716.165
2011-10-06,8958.48
2011-10-07,9029.391
2011-10-10,9245.613
2011-10-11,9217.192
2011-10-12,9448.143
2011-10-13,9263.258
2011-10-14,9419.242
2011-10-17,9313.763
2011-10-18,9195.689
2011-10-19,9266.155
2011-10-20,9210.358
2011-10-21,9530.683
2011-10-24,9579.515
2011-10-25,9499.353
2011-10-26,9450.194
2011-10-27,9891.713
2011-10-28,9951.906
2011-10-31,9652.033
2011-11-01,9199.246
2011-11-02,9334.747
2011-11-03,9415.503
2011-11-04,9350.325
2011-11-07,9208.699
2011-11-08,9310.296
2011-11-09,9069.601
2011-11-10,9003.21
2011-11-11,9224.727
2011-11-14,9152.842
2011-11-15,9050.544
2011-11-16,9083.863
2011-11-17,9016.154
2011-11-18,8974.82
2011-11-21,8736.51
2011-11-22,8729.843
2011-11-23,8581.315
2011-11-24,8529.211
2011-11-25,8472.985
2011-11-28,8777.425
2011-11-29,8811.41
2011-11-30,9114.624
2011-12-01,9143.91
2011-12-02,9128.777
2011-12-05,9174.833
2011-12-06,9121.744
2011-12-07,9135.042
2011-12-08,9056.171
2011-12-09,9181.832
2011-12-12,8999.399
2011-12-13,8945.134
2011-12-14,8763.573
2011-12-15,8962.592
2011-12-16,8948.155
2011-12-19,8983.932
2011-12-20,9118.936
2011-12-21,9061.049
2011-12-22,9103.969
2011-12-23,9171.036
2011-12-26,9171.036
2011-12-27,9199.681
2011-12-28,9132.461
2011-12-29,9124.667
2011-12-30,9270.919
2012-01-02,9270.919
2012-01-03,9482.159
2012-01-04,9372.48
2012-01-05,9229.693
2012-01-06,9167.732
2012-01-09,9166.982
2012-01-10,9294.682
2012-01-11,9177.686
2012-01-12,9289.198
2012-01-13,9170.32
2012-01-16,9236.443
2012-01-17,9319.147
2012-01-18,9469.62
2012-01-19,9662.111
2012-01-20,9581.757
2012-01-23,9681.418
2012-01-24,9646.988
2012-01-25,9540.584
2012-01-26,9735.286
2012-01-27,9616.923
2012-01-30,9513.78
2012-01-31,9507.227
2012-02-01,9735.515
2012-02-02,9710.521
2012-02-03,9805.327
2012-02-06,9755.193
2012-02-07,9877.084
2012-02-08,9876.748
2012-02-09,9926.082
2012-02-10,9786.19
2012-02-13,9888.422
2012-02-14,9809.348
2012-02-15,9830.921
2012-02-16,9831.005
2012-02-17,9952.356
2012-02-20,10054.88
2012-02-21,10035.107
2012-02-22,9954.148
2012-02-23,10033.01
2012-02-24,10128.036
2012-02-27,10086.486
2012-02-28,10077.096
2012-02-29,10021.061
2012-03-01,10012.351
2012-03-02,9944.38
2012-03-05,9967.532
2012-03-06,9709.364
2012-03-07,9805.148
2012-03-08,10064.489
2012-03-09,10004.605
2012-03-12,10016.299
2012-03-13,10107.892
2012-03-14,10048.538
2012-03-15,10182.195
2012-03-16,10279.885
2012-03-19,10314.684
2012-03-20,10246.724
2012-03-21,10214.431
2012-03-22,10146.492
2012-03-23,10191.65
2012-03-26,10318.638
2012-03-27,10290.391
2012-03-28,10234.319
2012-03-29,10112.546
2012-03-30,10252.335
2012-04-02,10371.299
2012-04-03,10343.325
2012-04-04,10013.551
2012-04-05,9979.645
2012-04-06,9979.645
2012-04-09,9993.218
2012-04-10,9831.916
2012-04-11,9867.043
2012-04-12,10014.993
2012-04-13,9856.821
2012-04-16,9917.362
2012-04-17,10121.691
2012-04-18,10059.478
2012-04-19,10128.731
2012-04-20,10233.124
2012-04-23,10042.842
2012-04-24,10130.197
2012-04-25,10169.384
2012-04-26,10174.17
2012-04-27,10197.363
2012-04-30,10160.988
2012-05-01,10150.364
2012-05-02,10114.958
2012-05-03,10102.217
2012-05-04,9996.595
2012-05-07,9930.983
2012-05-08,9783.33
2012-05-09,9676.004
2012-05-10,9687.171
2012-05-11,9721.51
2012-05-14,9510.416
2012-05-15,9444.691
2012-05-16,9430.275
2012-05-17,9405.329
2012-05-18,9292.628
2012-05-21,9357.141
2012-05-22,9499.224
2012-05-23,9219.143
2012-05-24,9262.938
2012-05-25,9238.183
2012-05-28,9248.781
2012-05-29,9335.027
2012-05-30,9201.609
2012-05-31,9097.232
2012-06-01,8986.705
2012-06-04,8983.7
2012-06-05,8959.702
2012-06-06,9159.362
2012-06-07,9283.788
2012-06-08,9208.695
2012-06-11,9245.494
2012-06-12,9273.811
2012-06-13,9400.125
2012-06-14,9357.565
2012-06-15,9386.46
2012-06-18,9392.376
2012-06-19,9613.902
2012-06-20,9614.124
2012-06-21,9526.637
2012-06-22,9431.984
2012-06-25,9319.894
2012-06-26,9327.48
2012-06-27,9378.573
2012-06-28,9335.986
2012-06-29,9671.036
2012-07-02,9656.042
2012-07-03,9810.403
2012-07-04,9748.117
2012-07-05,9648.917
2012-07-06,9558.346
2012-07-09,9515.434
2012-07-10,9534.105
2012-07-11,9501.31
2012-07-12,9404.28
2012-07-13,9503.45
2012-07-16,9519.029
2012-07-17,9512.983
2012-07-18,9649.358
2012-07-19,9737.054
2012-07-20,9598.94
2012-07-23,9390.483
2012-07-24,9360.512
2012-07-25,9402.729
2012-07-26,9690.296
2012-07-27,9874.38
2012-07-30,9832.541
2012-07-31,9883.185
2012-08-01,9866.495
2012-08-02,9760.03
2012-08-03,9994.601
2012-08-06,10063.626
2012-08-07,10059.705
2012-08-08,10011.029
2012-08-09,10045.836
2012-08-10,10016.308
2012-08-13,10015.017
2012-08-14,10051.053
2012-08-15,10021.679
2012-08-16,10099.751
2012-08-17,10063.369
2012-08-20,10067.631
2012-08-21,10199.101
2012-08-22,10124.119
2012-08-23,10184.477
2012-08-24,10161.315
2012-08-27,10184.294
2012-08-28,10120.907
2012-08-29,10091.62
2012-08-30,10001.316
2012-08-31,10107.262
2012-09-03,10168.336
2012-09-04,10034.389
2012-09-05,10135.561
2012-09-06,10307.094
2012-09-07,10447.632
2012-09-10,10391.648
2012-09-11,10444.524
2012-09-12,10454.182
2012-09-13,10476.648
2012-09-14,10723.079
2012-09-17,10700.182
2012-09-18,10637.891
2012-09-19,10699.956
2012-09-20,10598.437
2012-09-21,10686.859
2012-09-24,10620.881
2012-09-25,10681.022
2012-09-26,10475.316
2012-09-27,10505.29
2012-09-28,10423.563
2012-10-01,10635.893
2012-10-02,10662.909
2012-10-03,10618.487
2012-10-04,10727.409
2012-10-05,10837.483
2012-10-08,10743.116
2012-10-09,10670.597
2012-10-10,10638.949
2012-10-11,10726.569
2012-10-12,10759.108
2012-10-15,10813.537
2012-10-16,10993.779
2012-10-17,11083.499
2012-10-18,11067.546
2012-10-19,10970.553
2012-10-22,10980.635
2012-10-23,10704.848
2012-10-24,10709.853
2012-10-25,10676.283
2012-10-26,10651.625
2012-10-29,10635.732
2012-10-30,10755.819
2012-10-31,10697.346
2012-11-01,10784.981
2012-11-02,10771.746
2012-11-05,10724.167
2012-11-06,10795.054
2012-11-07,10693.693
2012-11-08,10691.141
2012-11-09,10675.925
2012-11-12,10654.076
2012-11-13,10703.503
2012-11-14,10650.132
2012-11-15,10545.325
2012-11-16,10366.845
2012-11-19,10669.746
2012-11-20,10628.533
2012-11-21,10689.349
2012-11-22,10795.246
2012-11-23,10916.47
2012-11-26,10872.579
2012-11-27,10884.773
2012-11-28,10942.956
2012-11-29,11106.685
2012-11-30,11118.724
2012-12-03,11166.962
2012-12-04,11169.418
2012-12-05,11154.272
2012-12-06,11205.844
2012-12-07,11189.491
2012-12-10,11227.268
2012-12-11,11284.534
2012-12-12,11304.267
2012-12-13,11305.591
2012-12-14,11304.807
2012-12-17,11343.159
2012-12-18,11429.26
2012-12-19,11503.285
2012-12-20,11450.529
2012-12-21,11355.484
2012-12-24,11372.859
2012-12-25,11372.859
2012-12-26,11391.533
2012-12-27,11343.003
2012-12-28,11288.154
2012-12-31,11261.64
2013-01-01,11261.64
2013-01-02,11280.742
2013-01-03,11486.856
2013-01-04,11515.039
2013-01-07,11544.835
2013-01-08,11554.457
2013-01-09,11653.874
2013-01-10,11774.096
2013-01-11,11899.55
2013-01-14,11861.193
2013-01-15,11836.045
2013-01-16,11847.931
2013-01-17,12016.447
2013-01-18,11888.298
2013-01-21,11877.946
2013-01-22,11839.918
2013-01-23,11997.247
2013-01-24,12084.533
2013-01-25,12183.133
2013-01-28,12165.483
2013-01-29,12186.985
2013-01-30,12204.396
2013-01-31,12234.31
2013-02-01,12401.849
2013-02-04,12227.622
2013-02-05,12286.149
2013-02-06,12314.19
2013-02-07,12066.677
2013-02-08,12171.364
2013-02-11,12159.902
2013-02-12,12242.099
2013-02-13,12288.63
2013-02-14,12250.278
2013-02-15,12256.595
2013-02-18,12256.167
2013-02-19,12376.617
2013-02-20,12450.87
2013-02-21,12187.534
2013-02-22,12236.351
2013-02-25,12313.679
2013-02-26,12146.166
2013-02-27,12229.693
2013-02-28,12358.255
2013-03-01,12205.282
2013-03-04,12231.847
2013-03-05,12431.294
2013-03-06,12339.573
2013-03-07,12449.512
2013-03-08,12395.7
2013-03-11,12455.902
2013-03-12,12555.017
2013-03-13,12458.556
2013-03-14,12592.428
2013-03-15,12769.285
2013-03-18,12628.35
2013-03-19,12544.286
2013-03-20,12664.215
2013-03-21,12507.756
2013-03-22,12543.971
2013-03-25,12478.741
2013-03-26,12525.928
2013-03-27,12430.56
2013-03-28,12576.43
2013-03-29,12576.43
2013-04-01,12564.488
2013-04-02,12692.702
2013-04-03,12695.16
2013-04-04,12503.657
2013-04-05,12477.575
2013-04-08,12567.701
2013-04-09,12517.814
2013-04-10,12752.086
2013-04-11,12854.427
2013-04-12,12785.445
2013-04-15,12840.146
2013-04-16,12825.394
2013-04-17,12465.25
2013-04-18,12552.147
2013-04-19,12614.274
2013-04-22,12524.998
2013-04-23,12762.298
2013-04-24,12779.669
2013-04-25,12862.46
2013-04-26,12872.562
2013-04-29,13035.553
2013-04-30,13158.067
2013-05-01,13173.666
2013-05-02,13083.388
2013-05-03,13138.728
2013-05-06,13063.183
2013-05-07,13117.749
2013-05-08,13381.389
2013-05-09,13307.423
2013-05-10,13206.642
2013-05-13,13159.978
2013-05-14,13222.538
2013-05-15,13268.955
2013-05-16,13300.556
2013-05-17,13152.212
2013-05-20,13217.427
2013-05-21,13235.009
2013-05-22,13254.035
2013-05-23,13018.522
2013-05-24,13142.578
2013-05-27,13112.563
2013-05-28,13028.644
2013-05-29,12929.813
2013-05-30,13015.734
2013-05-31,12826.741
2013-06-03,12642.78
2013-06-04,12858.766
2013-06-05,12726.11
2013-06-06,12638.344
2013-06-07,12900.178
2013-06-10,12858.472
2013-06-11,12826.541
2013-06-12,12895.481
2013-06-13,12798.476
2013-06-14,12854.287
2013-06-17,12950.706
2013-06-18,12974.415
2013-06-19,13044.268
2013-06-20,12488.286
2013-06-21,12318.823
2013-06-24,12034.914
2013-06-25,12216.264
2013-06-26,12428.92
2013-06-27,12534.953
2013-06-28,12581.374
2013-07-01,12671.979
2013-07-02,12652.939
2013-07-03,12548.597
2013-07-04,12699.245
2013-07-05,12551.201
2013-07-08,12648.377
2013-07-09,12659.295
2013-07-10,12777.874
2013-07-11,13025.82
2013-07-12,13059.763
2013-07-15,13051.726
2013-07-16,13061.378
2013-07-17,13026.312
2013-07-18,13005.236
2013-07-19,13081.776
2013-07-22,13152.695
2013-07-23,13077.439
2013-07-24,13133.602
2013-07-25,13062.289
2013-07-26,13012.691
2013-07-29,13018.586
2013-07-30,13030.35
2013-07-31,13065.838
2013-08-01,13000.775
2013-08-02,13315.781
2013-08-05,13298.194
2013-08-06,13425.417
2013-08-07,13415.962
2013-08-08,13440.114
2013-08-09,13446.585
2013-08-12,13405.852
2013-08-13,13352.174
2013-08-14,13420.939
2013-08-15,13257.127
2013-08-16,13349.986
2013-08-19,13325.977
2013-08-20,13414.817
2013-08-21,13293.841
2013-08-22,13402.463
2013-08-23,13512.912
2013-08-26,13483.481
2013-08-27,13325.629
2013-08-28,13091.536
2013-08-29,12932.475
2013-08-30,12894.613
2013-09-02,13101.663
2013-09-03,13009.718
2013-09-04,13058.564
2013-09-05,13023.618
2013-09-06,13141.651
2013-09-09,13216.17
2013-09-10,13346.482
2013-09-11,13416.907
2013-09-12,13422.968
2013-09-13,13365.216
2013-09-16,13479.907
2013-09-17,13423.556
2013-09-18,13516.072
2013-09-19,13809.78
2013-09-20,13803.329
2013-09-23,13733.178
2013-09-24,13719.684
2013-09-25,13729.7
2013-09-26,13734.54
2013-09-27,13825.984
2013-09-30,13775.972
2013-10-01,13806.511
2013-10-02,13725.943
2013-10-03,13713.644
2013-10-04,13666.542
2013-10-07,13552.685
2013-10-08,13477.211
2013-10-09,13256.41
2013-10-10,13407.843
2013-10-11,13561.789
2013-10-14,13588.101
2013-10-15,13564.569
2013-10-16,13543.211
2013-10-17,13824.71
2013-10-18,13941.837
2013-10-21,14010.958
2013-10-22,14255.974
2013-10-23,14309.075
2013-10-24,14338.275
2013-10-25,14323.435
2013-10-28,14368.691
2013-10-29,14234.804
2013-10-30,14255.839
2013-10-31,14128.499
2013-11-01,13997.56
2013-11-04,13966.36
2013-11-05,13882.694
2013-11-06,14023.736
2013-11-07,13917.578
2013-11-08,13878.839
2013-11-11,13990.55
2013-11-12,14008.107
2013-11-13,13918.902
2013-11-14,14083.695
2013-11-15,14125.797
2013-11-18,14233.371
2013-11-19,14149.362
2013-11-20,14071.11
2013-11-21,14033.869
2013-11-22,14096.961
2013-11-25,14146.163
2013-11-26,14102.788
2013-11-27,14116.623
2013-11-28,14170.403
2013-11-29,14215.82
2013-12-02,14144.816
2013-12-03,13931.003
2013-12-04,13808.695
2013-12-05,13888.604
2013-12-06,14014.611
2013-12-09,14050.943
2013-12-10,13979.43
2013-12-11,13977.066
2013-12-12,13738.314
2013-12-13,13681.688
2013-12-16,13783.434
2013-12-17,13727.68
2013-12-18,13841.122
2013-12-19,13933.69
2013-12-20,14050.145
2013-12-23,14139.91
2013-12-24,14086.287
2013-12-25,14086.287
2013-12-26,14102.017
2013-12-27,14414.825
2013-12-30,14412.913
2013-12-31,14365.104
2014-01-01,14365.104
2014-01-02,14183.298
2014-01-03,14245.047
2014-01-06,14254.064
2014-01-07,14245.49
2014-01-08,14300.783
2014-01-09,14207.326
2014-01-10,14428.743
2014-01-13,14509.197
2014-01-14,14497.478
2014-01-15,14417.094
2014-01-16,14502.328
2014-01-17,14499.373
2014-01-20,14507.275
2014-01-21,14487.617
2014-01-22,14478.691
2014-01-23,14534.171
2014-01-24,14280.667
2014-01-27,14124.152
2014-01-28,14189.547
2014-01-29,14147.19
2014-01-30,14152.736
2014-01-31,14083.788
2014-02-03,13980.7
2014-02-04,13931.815
2014-02-05,13984.447
2014-02-06,14232.724
2014-02-07,14419.211
2014-02-10,14455.798
2014-02-11,14557.205
2014-02-12,14516.677
2014-02-13,14598.511
2014-02-14,14675.731
2014-02-17,14700.488
2014-02-18,14760.05
2014-02-19,14759.66
2014-02-20,14668.218
2014-02-21,14780.834
2014-02-24,14851.842
2014-02-25,14907.755
2014-02-26,14890.207
2014-02-27,14917.933
2014-02-28,15078.514
2014-03-03,14740.022
2014-03-04,14927.33
2014-03-05,14948.016
2014-03-06,15156.924
2014-03-07,15026.884
2014-03-10,15025.174
2014-03-11,15002.802
2014-03-12,14978.346
2014-03-13,14828.051
2014-03-14,14690.423
2014-03-17,14758.919
2014-03-18,14872.572
2014-03-19,14839.734
2014-03-20,14748.226
2014-03-21,14794.203
2014-03-24,14627.762
2014-03-25,14781.371
2014-03-26,14864.619
2014-03-27,14834.145
2014-03-28,14908.669
2014-03-31,15102.104
2014-04-01,15110.265
2014-04-02,15153.558
2014-04-03,15081.593
2014-04-04,15062.225
2014-04-07,14986.274
2014-04-08,15073.802
2014-04-09,15131.353
2014-04-10,15199.093
2014-04-11,15005.669
2014-04-14,15061.118
2014-04-15,15017.682
2014-04-16,15055.239
2014-04-17,15163.773
2014-04-18,15163.773
2014-04-21,15114.869
2014-04-22,15242.806
2014-04-23,15270.037
2014-04-24,15224.471
2014-04-25,15182.563
2014-04-28,15206.136
2014-04-29,15246.085
2014-04-30,15376.244
2014-05-01,15393.728
2014-05-02,15352.696
2014-05-05,15341.855
2014-05-06,15394.155
2014-05-07,15401.819
2014-05-08,15431.871
2014-05-09,15372.603
2014-05-12,15425.953
2014-05-13,15397.559
2014-05-14,15507.518
2014-05-15,15552.165
2014-05-16,15588.77
