Date,SWITZERLAND Standard (Large+Mid Cap)
2005-06-15,4709.488
2005-06-16,4696.568
2005-06-17,4744.987
2005-06-20,4690.011
2005-06-21,4739.678
2005-06-22,4734.11
2005-06-23,4698.203
2005-06-24,4673.456
2005-06-27,4673.077
2005-06-28,4648.708
2005-06-29,4680.266
2005-06-30,4675.028
2005-07-01,4640.052
2005-07-04,4623.777
2005-07-05,4618.152
2005-07-06,4641.828
2005-07-07,4623.23
2005-07-08,4646.512
2005-07-11,4731.054
2005-07-12,4759.01
2005-07-13,4757.316
2005-07-14,4799.363
2005-07-15,4781.221
2005-07-18,4787.479
2005-07-19,4759.424
2005-07-20,4793.015
2005-07-21,4826.419
2005-07-22,4821.737
2005-07-25,4811.338
2005-07-26,4811.85
2005-07-27,4845.718
2005-07-28,4908.531
2005-07-29,4927.416
2005-08-01,4967.508
2005-08-02,5017.995
2005-08-03,5050.652
2005-08-04,5038.089
2005-08-05,5008.863
2005-08-08,5049.006
2005-08-09,5049.082
2005-08-10,5105.09
2005-08-11,5129.176
2005-08-12,5109.627
2005-08-15,5074.299
2005-08-16,5056.274
2005-08-17,5055.107
2005-08-18,4974.7
2005-08-19,4989.627
2005-08-22,5008.33
2005-08-23,4946.969
2005-08-24,4950.434
2005-08-25,4943.785
2005-08-26,4936.281
2005-08-29,4921.538
2005-08-30,4880.598
2005-08-31,4968.411
2005-09-01,5076.215
2005-09-02,5099.76
2005-09-05,5087.687
2005-09-06,5130.53
2005-09-07,5173.944
2005-09-08,5157.208
2005-09-09,5177.244
2005-09-12,5135.096
2005-09-13,5095.435
2005-09-14,5145.209
2005-09-15,5111.513
2005-09-16,5142.445
2005-09-19,5110.251
2005-09-20,5135.656
2005-09-21,5109.167
2005-09-22,5051.868
2005-09-23,5047.079
2005-09-26,5078.976
2005-09-27,5065.147
2005-09-28,5107.15
2005-09-29,5073.206
2005-09-30,5135.621
2005-10-03,5157.674
2005-10-04,5194.551
2005-10-05,5198.178
2005-10-06,5218.741
2005-10-07,5205.658
2005-10-10,5179.674
2005-10-11,5176.264
2005-10-12,5155.975
2005-10-13,5064.68
2005-10-14,5122.988
2005-10-17,5105.857
2005-10-18,5100.459
2005-10-19,5038.153
2005-10-20,5095.586
2005-10-21,5097.899
2005-10-24,5132.759
2005-10-25,5199.385
2005-10-26,5204.066
2005-10-27,5194.072
2005-10-28,5150.541
2005-10-31,5211.632
2005-11-01,5260.1
2005-11-02,5325.551
2005-11-03,5370.214
2005-11-04,5277.495
2005-11-07,5306.535
2005-11-08,5294.35
2005-11-09,5272.624
2005-11-10,5294.432
2005-11-11,5352.53
2005-11-14,5318.113
2005-11-15,5301.171
2005-11-16,5244.129
2005-11-17,5317.147
2005-11-18,5378.892
2005-11-21,5408.448
2005-11-22,5407.293
2005-11-23,5452.274
2005-11-24,5438.888
2005-11-25,5441.913
2005-11-28,5419.615
2005-11-29,5411.21
2005-11-30,5393.07
2005-12-01,5457.885
2005-12-02,5499.192
2005-12-05,5532.512
2005-12-06,5571.392
2005-12-07,5529.938
2005-12-08,5562.669
2005-12-09,5564.74
2005-12-12,5614.835
2005-12-13,5602.531
2005-12-14,5618.147
2005-12-15,5533.149
2005-12-16,5560.959
2005-12-19,5574.737
2005-12-20,5508.278
2005-12-21,5494.766
2005-12-22,5486.108
2005-12-23,5471.169
2005-12-26,5471.169
2005-12-27,5502.176
2005-12-28,5530.995
2005-12-29,5547.39
2005-12-30,5509.757
2006-01-02,5509.757
2006-01-03,5644.538
2006-01-04,5778.424
2006-01-05,5774.288
2006-01-06,5825.713
2006-01-09,5785.832
2006-01-10,5740.404
2006-01-11,5811.457
2006-01-12,5814.825
2006-01-13,5828.473
2006-01-16,5866.998
2006-01-17,5809.061
2006-01-18,5785.829
2006-01-19,5811.56
2006-01-20,5747.604
2006-01-23,5858.488
2006-01-24,5843.896
2006-01-25,5829.985
2006-01-26,5862.74
2006-01-27,5831.434
2006-01-30,5800.138
2006-01-31,5842.857
2006-02-01,5846.51
2006-02-02,5802.245
2006-02-03,5797.898
2006-02-06,5784.155
2006-02-07,5771.288
2006-02-08,5771.379
2006-02-09,5795.488
2006-02-10,5773.9
2006-02-13,5786.721
2006-02-14,5757.711
2006-02-15,5706.347
2006-02-16,5772.008
2006-02-17,5776.73
2006-02-20,5827.25
2006-02-21,5851.762
2006-02-22,5857.044
2006-02-23,5842.734
2006-02-24,5784.089
2006-02-27,5798.374
2006-02-28,5765.336
2006-03-01,5831.338
2006-03-02,5818.316
2006-03-03,5847.636
2006-03-06,5857.208
2006-03-07,5758.16
2006-03-08,5750.09
2006-03-09,5753.118
2006-03-10,5799.668
2006-03-13,5866.605
2006-03-14,5922.754
2006-03-15,5911.361
2006-03-16,5952.962
2006-03-17,5976.21
2006-03-20,5996.144
2006-03-21,5940.422
2006-03-22,5944.766
2006-03-23,5852.913
2006-03-24,5889.228
2006-03-27,5857.977
2006-03-28,5890.263
2006-03-29,5846.131
2006-03-30,5945.137
2006-03-31,5900.77
2006-04-03,5943.836
2006-04-04,6000.179
2006-04-05,6044.005
2006-04-06,6038.215
2006-04-07,5982.92
2006-04-10,5982.319
2006-04-11,5937.475
2006-04-12,5913.055
2006-04-13,5933.147
2006-04-14,5933.147
2006-04-17,6040.942
2006-04-18,6019.517
2006-04-19,6102.974
2006-04-20,6081.524
2006-04-21,6127.844
2006-04-24,6139.639
2006-04-25,6122.4
2006-04-26,6148.8
2006-04-27,6203.647
2006-04-28,6262.388
2006-05-01,6299.616
2006-05-02,6323.804
2006-05-03,6229.477
2006-05-04,6283.299
2006-05-05,6382.673
2006-05-08,6401.243
2006-05-09,6456.707
2006-05-10,6455.724
2006-05-11,6468.441
2006-05-12,6414.276
2006-05-15,6305.228
2006-05-16,6330.798
2006-05-17,6126.187
2006-05-18,6085.454
2006-05-19,6030.155
2006-05-22,5952.208
2006-05-23,6067.85
2006-05-24,5953.207
2006-05-25,5953.207
2006-05-26,6058.017
2006-05-29,6087.518
2006-05-30,6040.225
2006-05-31,6067.81
2006-06-01,6062.42
2006-06-02,6163.573
2006-06-05,6175.089
2006-06-06,5974.643
2006-06-07,5987.943
2006-06-08,5767.741
2006-06-09,5860.337
2006-06-12,5759.195
2006-06-13,5613.74
2006-06-14,5657.885
2006-06-15,5774.493
2006-06-16,5748.373
2006-06-19,5751.252
2006-06-20,5788.064
2006-06-21,5829.265
2006-06-22,5841.177
2006-06-23,5820.907
2006-06-26,5810.111
2006-06-27,5782.941
2006-06-28,5776.976
2006-06-29,5858.555
2006-06-30,6057.833
2006-07-03,6116.139
2006-07-04,6117.015
2006-07-05,6017.77
2006-07-06,6069.558
2006-07-07,6075.659
2006-07-10,6069.544
2006-07-11,6054.196
2006-07-12,6044.344
2006-07-13,5979.777
2006-07-14,5885.518
2006-07-17,5822.238
2006-07-18,5764.687
2006-07-19,5898.51
2006-07-20,5976.954
2006-07-21,5971.103
2006-07-24,6047.09
2006-07-25,6042.985
2006-07-26,6058.704
2006-07-27,6163.044
2006-07-28,6245.583
2006-07-31,6247.471
2006-08-01,6224.975
2006-08-02,6232.672
2006-08-03,6139.216
2006-08-04,6253.851
2006-08-07,6170.779
2006-08-08,6153.791
2006-08-09,6244.006
2006-08-10,6145.1
2006-08-11,6151.834
2006-08-14,6183.217
2006-08-15,6303.31
2006-08-16,6376.722
2006-08-17,6395.658
2006-08-18,6348.767
2006-08-21,6384.197
2006-08-22,6346.438
2006-08-23,6339.54
2006-08-24,6350.502
2006-08-25,6325.26
2006-08-28,6364.912
2006-08-29,6391.951
2006-08-30,6450.01
2006-08-31,6414.688
2006-09-01,6429.144
2006-09-04,6484.804
2006-09-05,6452.193
2006-09-06,6399.782
2006-09-07,6335.766
2006-09-08,6336.566
2006-09-11,6297.005
2006-09-12,6357.928
2006-09-13,6356.921
2006-09-14,6360.019
2006-09-15,6335.674
2006-09-18,6390.914
2006-09-19,6386.453
2006-09-20,6469.004
2006-09-21,6488.164
2006-09-22,6513.507
2006-09-25,6474.25
2006-09-26,6526.324
2006-09-27,6548.283
2006-09-28,6533.011
2006-09-29,6508.799
2006-10-02,6535.531
2006-10-03,6531.003
2006-10-04,6539.781
2006-10-05,6579.36
2006-10-06,6545.46
2006-10-09,6571.066
2006-10-10,6590.813
2006-10-11,6590.656
2006-10-12,6616.273
2006-10-13,6573.928
2006-10-16,6578.434
2006-10-17,6530.133
2006-10-18,6568.205
2006-10-19,6623.016
2006-10-20,6649.718
2006-10-23,6651.549
2006-10-24,6619.222
2006-10-25,6651.823
2006-10-26,6691.468
2006-10-27,6748.099
2006-10-30,6720.501
2006-10-31,6682.816
2006-11-01,6720.809
2006-11-02,6737.723
2006-11-03,6724.12
2006-11-06,6789.837
2006-11-07,6874.022
2006-11-08,6807.068
2006-11-09,6824.382
2006-11-10,6850.428
2006-11-13,6836.176
2006-11-14,6821.8
2006-11-15,6849.941
2006-11-16,6849.444
2006-11-17,6836.915
2006-11-20,6855.241
2006-11-21,6873.202
2006-11-22,6949.929
2006-11-23,6955.809
2006-11-24,6947.599
2006-11-27,6857.734
2006-11-28,6814.158
2006-11-29,6897.459
2006-11-30,6896.398
2006-12-01,6879.755
2006-12-04,6912.503
2006-12-05,6904.27
2006-12-06,6956.041
2006-12-07,6990.583
2006-12-08,6970.601
2006-12-11,6954.905
2006-12-12,7021.802
2006-12-13,7012.897
2006-12-14,7042.741
2006-12-15,7009.667
2006-12-18,7019.269
2006-12-19,7017.913
2006-12-20,7024.165
2006-12-21,7028.456
2006-12-22,6984.663
2006-12-25,6984.663
2006-12-26,6974.358
2006-12-27,7020.441
2006-12-28,7023.794
2006-12-29,7019.438
2007-01-01,7019.438
2007-01-02,7060.795
2007-01-03,7110.349
2007-01-04,7069.493
2007-01-05,7005.086
2007-01-08,6973.241
2007-01-09,6972.226
2007-01-10,6934.379
2007-01-11,7009.833
2007-01-12,7062.049
2007-01-15,7116.816
2007-01-16,7095.234
2007-01-17,7132.042
2007-01-18,7113.974
2007-01-19,7147.123
2007-01-22,7118.243
2007-01-23,7169.215
2007-01-24,7156.749
2007-01-25,7161.775
2007-01-26,7038.707
2007-01-29,7087.384
2007-01-30,7126.837
2007-01-31,7150.762
2007-02-01,7241.974
2007-02-02,7254.534
2007-02-05,7241.548
2007-02-06,7268.522
2007-02-07,7313.521
2007-02-08,7226.197
2007-02-09,7250.051
2007-02-12,7207.414
2007-02-13,7205.708
2007-02-14,7306.776
2007-02-15,7347.571
2007-02-16,7368.713
2007-02-19,7387.631
2007-02-20,7351.494
2007-02-21,7248.836
2007-02-22,7261.325
2007-02-23,7317.89
2007-02-26,7294.413
2007-02-27,7100.759
2007-02-28,7010.873
2007-03-01,6993.994
2007-03-02,7027.283
2007-03-05,6916.412
2007-03-06,6987.672
2007-03-07,7081.896
2007-03-08,7115.456
2007-03-09,7085.31
2007-03-12,7104.083
2007-03-13,7066.412
2007-03-14,6909.402
2007-03-15,7011.144
2007-03-16,7058.154
2007-03-19,7130.275
2007-03-20,7154.757
2007-03-21,7199.214
2007-03-22,7326.307
2007-03-23,7302.773
2007-03-26,7256.007
2007-03-27,7224.469
2007-03-28,7179.26
2007-03-29,7209.824
2007-03-30,7191.81
2007-04-02,7222.162
2007-04-03,7274.366
2007-04-04,7275.224
2007-04-05,7339.456
2007-04-06,7339.456
2007-04-09,7271.426
2007-04-10,7368.523
2007-04-11,7344.985
2007-04-12,7342.065
2007-04-13,7393.652
2007-04-16,7480.709
2007-04-17,7469.541
2007-04-18,7542.838
2007-04-19,7544.183
2007-04-20,7635.981
2007-04-23,7653.943
2007-04-24,7665.85
2007-04-25,7728.537
2007-04-26,7735.307
2007-04-27,7705.317
2007-04-30,7701.356
2007-05-01,7653.155
2007-05-02,7668.077
2007-05-03,7622.488
2007-05-04,7696.32
2007-05-07,7708.059
2007-05-08,7587.647
2007-05-09,7644.216
2007-05-10,7584.649
2007-05-11,7631.569
2007-05-14,7601.929
2007-05-15,7634.478
2007-05-16,7582.874
2007-05-17,7533.412
2007-05-18,7578.167
2007-05-21,7546.74
2007-05-22,7517.911
2007-05-23,7606.678
2007-05-24,7520.962
2007-05-25,7548.103
2007-05-28,7548.103
2007-05-29,7584.919
2007-05-30,7561.214
2007-05-31,7612.21
2007-06-01,7643.01
2007-06-04,7651.906
2007-06-05,7614.15
2007-06-06,7522.275
2007-06-07,7380.424
2007-06-08,7319.542
2007-06-11,7341.82
2007-06-12,7297.089
2007-06-13,7258.445
2007-06-14,7366.207
2007-06-15,7462.042
2007-06-18,7450.248
2007-06-19,7430.471
2007-06-20,7462.275
2007-06-21,7350.889
2007-06-22,7346.403
2007-06-25,7344.979
2007-06-26,7299.739
2007-06-27,7259.77
2007-06-28,7348.475
2007-06-29,7420.866
2007-07-02,7498.792
2007-07-03,7510.773
2007-07-04,7552.625
2007-07-05,7487.992
2007-07-06,7523.559
2007-07-09,7559.138
2007-07-10,7579.661
2007-07-11,7588.613
2007-07-12,7602.103
2007-07-13,7613.224
2007-07-16,7642.291
2007-07-17,7587.412
2007-07-18,7491.412
2007-07-19,7573.219
2007-07-20,7505.108
2007-07-23,7477.762
2007-07-24,7431.394
2007-07-25,7267.64
2007-07-26,7122.592
2007-07-27,7123.357
2007-07-30,7161.874
2007-07-31,7298.366
2007-08-01,7312.951
2007-08-02,7198.871
2007-08-03,7182.06
2007-08-06,7207.112
2007-08-07,7252.354
2007-08-08,7423.979
2007-08-09,7281.693
2007-08-10,7084.539
2007-08-13,7121.576
2007-08-14,6994.437
2007-08-15,7028.201
2007-08-16,6827.127
2007-08-17,7008.399
2007-08-20,7027.8
2007-08-21,7052.175
2007-08-22,7120.91
2007-08-23,7140.58
2007-08-24,7215.586
2007-08-27,7254.831
2007-08-28,7173.095
2007-08-29,7184.225
2007-08-30,7198.808
2007-08-31,7258.838
2007-09-03,7253.697
2007-09-04,7301.103
2007-09-05,7243.854
2007-09-06,7258.714
2007-09-07,7202.527
2007-09-10,7164.013
2007-09-11,7252.822
2007-09-12,7313.003
2007-09-13,7364.217
2007-09-14,7268.405
2007-09-17,7206.387
2007-09-18,7272.852
2007-09-19,7480.775
2007-09-20,7483.814
2007-09-21,7477.74
2007-09-24,7481.033
2007-09-25,7451.789
2007-09-26,7455.042
2007-09-27,7465.019
2007-09-28,7536.125
2007-10-01,7621.327
2007-10-02,7612.4
2007-10-03,7610.491
2007-10-04,7597.844
2007-10-05,7611.243
2007-10-08,7581.889
2007-10-09,7624.41
2007-10-10,7679.961
2007-10-11,7714.282
2007-10-12,7658.771
2007-10-15,7673.629
2007-10-16,7555.859
2007-10-17,7579.03
2007-10-18,7625.697
2007-10-19,7536.672
2007-10-22,7429.056
2007-10-23,7497.167
2007-10-24,7459.647
2007-10-25,7546.997
2007-10-26,7608.221
2007-10-29,7629.659
2007-10-30,7594.367
2007-10-31,7680.928
2007-11-01,7569.713
2007-11-02,7500.726
2007-11-05,7453.684
2007-11-06,7561.392
2007-11-07,7580.52
2007-11-08,7540.1
2007-11-09,7420.289
2007-11-12,7402.335
2007-11-13,7472.732
2007-11-14,7609.323
2007-11-15,7549.272
2007-11-16,7486.884
2007-11-19,7307.747
2007-11-20,7405.756
2007-11-21,7253.246
2007-11-22,7360.251
2007-11-23,7468.542
2007-11-26,7455.089
2007-11-27,7522.541
2007-11-28,7615.543
2007-11-29,7686.238
2007-11-30,7691.026
2007-12-03,7590.789
2007-12-04,7605.194
2007-12-05,7656.527
2007-12-06,7623.829
2007-12-07,7668.549
2007-12-10,7756.864
2007-12-11,7695.858
2007-12-12,7673.22
2007-12-13,7465.457
2007-12-14,7412.695
2007-12-17,7295.918
2007-12-18,7236.613
2007-12-19,7164.142
2007-12-20,7159.413
2007-12-21,7218.021
2007-12-24,7208.358
2007-12-25,7208.358
2007-12-26,7255.668
2007-12-27,7344.395
2007-12-28,7411.424
2007-12-31,7390.803
2008-01-01,7390.803
2008-01-02,7484.68
2008-01-03,7363.051
2008-01-04,7246.292
2008-01-07,7178.196
2008-01-08,7336.106
2008-01-09,7346.889
2008-01-10,7354.08
2008-01-11,7278.289
2008-01-14,7366.882
2008-01-15,7189.498
2008-01-16,7024.949
2008-01-17,6954.515
2008-01-18,6860.057
2008-01-21,6490.443
2008-01-22,6717.181
2008-01-23,6641.689
2008-01-24,6963.668
2008-01-25,6917.084
2008-01-28,6867.592
2008-01-29,6955.36
2008-01-30,6928.27
2008-01-31,6975.83
2008-02-01,7118.977
2008-02-04,7018.259
2008-02-05,6735.632
2008-02-06,6803.075
2008-02-07,6635.508
2008-02-08,6645.035
2008-02-11,6567.892
2008-02-12,6762.658
2008-02-13,6711.67
2008-02-14,6729.604
2008-02-15,6654.048
2008-02-18,6703.255
2008-02-19,6735.263
2008-02-20,6618.739
2008-02-21,6746.049
2008-02-22,6768.38
2008-02-25,6895.017
2008-02-26,7038.918
2008-02-27,7194.957
2008-02-28,7175.753
2008-02-29,7135.267
2008-03-03,7025.239
2008-03-04,6960.615
2008-03-05,7013.747
2008-03-06,7000.805
2008-03-07,6947.112
2008-03-10,6870.623
2008-03-11,6887.904
2008-03-12,7040.183
2008-03-13,7106.15
2008-03-14,7024.575
2008-03-17,6818.186
2008-03-18,7024.605
2008-03-19,6998.451
2008-03-20,6865.909
2008-03-21,6865.909
2008-03-24,6785.023
2008-03-25,7100.295
2008-03-26,7145.176
2008-03-27,7244.811
2008-03-28,7182.477
2008-03-31,7235.59
2008-04-01,7330.425
2008-04-02,7410.177
2008-04-03,7359.689
2008-04-04,7476.416
2008-04-07,7463.271
2008-04-08,7402.186
2008-04-09,7304.872
2008-04-10,7266.738
2008-04-11,7198.724
2008-04-14,7116.66
2008-04-15,7123.981
2008-04-16,7238.075
2008-04-17,7121.748
2008-04-18,7209.238
2008-04-21,7295.818
2008-04-22,7269.449
2008-04-23,7199.111
2008-04-24,7205.249
2008-04-25,7260.302
2008-04-28,7320.443
2008-04-29,7245.458
2008-04-30,7241.323
2008-05-01,7195.726
2008-05-02,7262.377
2008-05-05,7288.648
2008-05-06,7229.154
2008-05-07,7256.205
2008-05-08,7254.407
2008-05-09,7197.828
2008-05-12,7187.502
2008-05-13,7238.459
2008-05-14,7222.644
2008-05-15,7310.503
2008-05-16,7336.709
2008-05-19,7408.411
2008-05-20,7360.991
2008-05-21,7385.216
2008-05-22,7365.664
2008-05-23,7308.616
2008-05-26,7215.462
2008-05-27,7230.196
2008-05-28,7223.351
2008-05-29,7225.696
2008-05-30,7220.081
2008-06-02,7281.054
2008-06-03,7295.0
2008-06-04,7250.344
2008-06-05,7300.391
2008-06-06,7255.168
2008-06-09,7189.549
2008-06-10,7033.279
2008-06-11,6957.746
2008-06-12,6941.778
2008-06-13,6937.171
2008-06-16,6962.204
2008-06-17,6976.056
2008-06-18,6939.832
2008-06-19,6871.087
2008-06-20,6856.581
2008-06-23,6722.285
2008-06-24,6778.0
2008-06-25,6804.783
2008-06-26,6778.646
2008-06-27,6738.794
2008-06-30,6830.911
2008-07-01,6703.78
2008-07-02,6715.792
2008-07-03,6652.529
2008-07-04,6602.038
2008-07-07,6592.318
2008-07-08,6572.139
2008-07-09,6693.755
2008-07-10,6603.62
2008-07-11,6504.693
2008-07-14,6531.341
2008-07-15,6507.206
2008-07-16,6455.016
2008-07-17,6613.261
2008-07-18,6666.157
2008-07-21,6697.041
2008-07-22,6738.663
2008-07-23,6778.572
2008-07-24,6769.047
2008-07-25,6723.388
2008-07-28,6718.196
2008-07-29,6674.513
2008-07-30,6759.092
2008-07-31,6794.516
2008-08-01,6790.628
2008-08-04,6749.085
2008-08-05,6801.813
2008-08-06,6796.862
2008-08-07,6769.791
2008-08-08,6704.49
2008-08-11,6783.952
2008-08-12,6709.564
2008-08-13,6606.891
2008-08-14,6622.11
2008-08-15,6596.551
2008-08-18,6575.704
2008-08-19,6489.926
2008-08-20,6464.04
2008-08-21,6445.38
2008-08-22,6475.131
2008-08-25,6450.981
2008-08-26,6450.978
2008-08-27,6450.586
2008-08-28,6565.616
2008-08-29,6596.416
2008-09-01,6558.543
2008-09-02,6602.936
2008-09-03,6549.973
2008-09-04,6388.883
2008-09-05,6301.472
2008-09-08,6387.538
2008-09-09,6373.23
2008-09-10,6283.834
2008-09-11,6205.018
2008-09-12,6373.072
2008-09-15,6197.768
2008-09-16,6016.413
2008-09-17,5970.355
2008-09-18,6043.702
2008-09-19,6361.874
2008-09-22,6348.556
2008-09-23,6305.753
2008-09-24,6240.271
2008-09-25,6395.064
2008-09-26,6263.511
2008-09-29,5939.103
2008-09-30,5926.992
2008-10-01,5983.633
2008-10-02,5889.737
2008-10-03,6036.851
2008-10-06,5601.37
2008-10-07,5590.883
2008-10-08,5331.915
2008-10-09,5100.438
2008-10-10,4752.818
2008-10-13,5238.754
2008-10-14,5480.259
2008-10-15,5180.164
2008-10-16,5021.595
2008-10-17,5318.616
2008-10-20,5338.731
2008-10-21,5298.82
2008-10-22,5049.316
2008-10-23,5012.858
2008-10-24,4872.514
2008-10-27,4690.075
2008-10-28,4706.042
2008-10-29,5108.956
2008-10-30,5057.414
2008-10-31,5199.939
2008-11-03,5281.944
2008-11-04,5468.903
2008-11-05,5275.59
2008-11-06,4992.872
2008-11-07,5053.035
2008-11-10,5123.48
2008-11-11,4913.854
2008-11-12,4773.083
2008-11-13,4742.329
2008-11-14,4826.347
2008-11-17,4648.635
2008-11-18,4659.204
2008-11-19,4508.836
2008-11-20,4282.99
2008-11-21,4146.09
2008-11-24,4483.247
2008-11-25,4552.764
2008-11-26,4521.798
2008-11-27,4639.68
2008-11-28,4727.281
2008-12-01,4507.317
2008-12-02,4538.826
2008-12-03,4554.126
2008-12-04,4612.797
2008-12-05,4457.7
2008-12-08,4758.007
2008-12-09,4757.333
2008-12-10,4729.414
2008-12-11,4743.883
2008-12-12,4719.349
2008-12-15,4710.938
2008-12-16,4796.224
2008-12-17,5051.239
2008-12-18,5143.176
2008-12-19,4873.726
2008-12-22,4881.755
2008-12-23,4919.938
2008-12-24,4968.459
2008-12-25,4968.459
2008-12-26,4989.349
2008-12-29,5188.897
2008-12-30,5196.28
2008-12-31,5137.45
2009-01-01,5137.45
2009-01-02,5105.551
2009-01-05,5168.438
2009-01-06,5099.866
2009-01-07,5187.139
2009-01-08,5200.929
2009-01-09,5078.19
2009-01-12,4952.566
2009-01-13,4864.324
2009-01-14,4752.404
2009-01-15,4723.776
2009-01-16,4795.437
2009-01-19,4697.554
2009-01-20,4581.168
2009-01-21,4564.22
2009-01-22,4562.739
2009-01-23,4479.213
2009-01-26,4661.451
2009-01-27,4638.995
2009-01-28,4681.181
2009-01-29,4563.807
2009-01-30,4513.003
2009-02-02,4393.708
2009-02-03,4510.483
2009-02-04,4476.898
2009-02-05,4353.433
2009-02-06,4352.544
2009-02-09,4427.847
2009-02-10,4422.799
2009-02-11,4379.669
2009-02-12,4341.438
2009-02-13,4393.447
2009-02-16,4343.416
2009-02-17,4165.475
2009-02-18,4163.151
2009-02-19,4219.145
2009-02-20,4083.474
2009-02-23,4083.09
2009-02-24,4014.611
2009-02-25,3993.962
2009-02-26,4051.022
2009-02-27,4022.308
2009-03-02,3779.357
2009-03-03,3701.925
2009-03-04,3786.652
2009-03-05,3734.609
2009-03-06,3741.66
2009-03-09,3705.844
2009-03-10,3915.745
2009-03-11,3956.254
2009-03-12,3906.064
2009-03-13,3974.045
2009-03-16,4087.128
2009-03-17,4080.014
2009-03-18,4111.028
2009-03-19,4301.64
2009-03-20,4278.6
2009-03-23,4381.55
2009-03-24,4376.145
2009-03-25,4439.168
2009-03-26,4420.19
2009-03-27,4279.164
2009-03-30,4140.556
2009-03-31,4346.889
2009-04-01,4386.848
2009-04-02,4580.903
2009-04-03,4468.604
2009-04-06,4429.31
2009-04-07,4379.886
2009-04-08,4382.626
2009-04-09,4435.522
2009-04-10,4435.522
2009-04-13,4488.298
2009-04-14,4503.937
2009-04-15,4450.906
2009-04-16,4530.78
2009-04-17,4490.621
2009-04-20,4364.35
2009-04-21,4392.443
2009-04-22,4400.816
2009-04-23,4376.764
2009-04-24,4534.683
2009-04-27,4559.492
2009-04-28,4484.275
2009-04-29,4609.08
2009-04-30,4662.28
2009-05-01,4670.071
2009-05-04,4778.998
2009-05-05,4748.818
2009-05-06,4771.354
2009-05-07,4800.818
2009-05-08,4893.736
2009-05-11,4927.193
2009-05-12,4918.651
2009-05-13,4847.883
2009-05-14,4908.545
2009-05-15,4923.745
2009-05-18,4934.738
2009-05-19,5023.472
2009-05-20,5100.452
2009-05-21,5077.34
2009-05-22,5057.815
2009-05-25,5110.866
2009-05-26,5092.729
2009-05-27,5075.478
2009-05-28,5017.923
2009-05-29,5103.837
2009-06-01,5078.36
2009-06-02,5213.78
2009-06-03,5132.074
2009-06-04,5169.475
2009-06-05,5079.826
2009-06-08,5019.944
2009-06-09,5068.987
2009-06-10,5124.972
2009-06-11,5199.333
2009-06-12,5199.342
2009-06-15,5035.801
2009-06-16,5038.332
2009-06-17,4959.715
2009-06-18,5044.295
2009-06-19,5074.61
2009-06-22,4965.583
2009-06-23,5033.741
2009-06-24,5096.623
2009-06-25,4957.885
2009-06-26,5032.431
2009-06-29,5101.135
2009-06-30,5055.372
2009-07-01,5157.895
2009-07-02,5023.358
2009-07-03,5000.676
2009-07-06,4995.885
2009-07-07,5002.708
2009-07-08,4933.319
2009-07-09,4983.876
2009-07-10,4911.298
2009-07-13,4977.877
2009-07-14,5015.364
2009-07-15,5165.816
2009-07-16,5229.703
2009-07-17,5264.963
2009-07-20,5336.419
2009-07-21,5367.32
2009-07-22,5364.115
2009-07-23,5474.942
2009-07-24,5445.507
2009-07-27,5475.425
2009-07-28,5449.5
2009-07-29,5424.709
2009-07-30,5527.644
2009-07-31,5617.259
2009-08-03,5736.059
2009-08-04,5691.271
2009-08-05,5654.692
2009-08-06,5691.392
2009-08-07,5672.339
2009-08-10,5635.251
2009-08-11,5594.204
2009-08-12,5629.74
2009-08-13,5686.563
2009-08-14,5684.873
2009-08-17,5543.631
2009-08-18,5619.398
2009-08-19,5706.09
2009-08-20,5758.092
2009-08-21,5883.901
2009-08-24,5936.244
2009-08-25,5954.639
2009-08-26,5876.94
2009-08-27,5865.209
2009-08-28,5987.466
2009-08-31,5982.987
2009-09-01,5884.61
2009-09-02,5816.426
2009-09-03,5820.81
2009-09-04,5839.087
2009-09-07,5934.44
2009-09-08,6035.231
2009-09-09,6070.279
2009-09-10,6076.259
2009-09-11,6129.743
2009-09-14,6132.58
2009-09-15,6094.266
2009-09-16,6206.381
2009-09-17,6254.551
2009-09-18,6267.504
2009-09-21,6207.269
2009-09-22,6303.412
2009-09-23,6316.925
2009-09-24,6220.678
2009-09-25,6176.081
2009-09-28,6204.635
2009-09-29,6183.558
2009-09-30,6200.472
2009-10-01,6112.769
2009-10-02,6043.713
2009-10-05,6065.261
2009-10-06,6226.701
2009-10-07,6166.736
2009-10-08,6240.075
2009-10-09,6228.281
2009-10-12,6337.381
2009-10-13,6279.109
2009-10-14,6402.783
2009-10-15,6405.424
2009-10-16,6330.773
2009-10-19,6462.074
2009-10-20,6454.372
2009-10-21,6497.242
2009-10-22,6462.595
2009-10-23,6428.806
2009-10-26,6318.942
2009-10-27,6325.934
2009-10-28,6223.553
2009-10-29,6321.86
2009-10-30,6229.811
2009-11-02,6268.942
2009-11-03,6127.34
2009-11-04,6257.01
2009-11-05,6296.402
2009-11-06,6302.71
2009-11-09,6450.544
2009-11-10,6423.391
2009-11-11,6438.973
2009-11-12,6376.191
2009-11-13,6377.959
2009-11-16,6492.626
2009-11-17,6374.955
2009-11-18,6424.531
2009-11-19,6283.811
2009-11-20,6264.481
2009-11-23,6457.353
2009-11-24,6425.824
2009-11-25,6504.673
2009-11-26,6340.405
2009-11-27,6400.389
2009-11-30,6333.861
