Date,SWITZERLAND IMI VALUE IMI (Large+Mid+Small Cap)
2010-09-17,635.977
2010-09-20,645.562
2010-09-21,641.997
2010-09-22,645.399
2010-09-23,636.142
2010-09-24,642.577
2010-09-27,640.177
2010-09-28,641.501
2010-09-29,644.094
2010-09-30,637.39
2010-10-01,637.674
2010-10-04,638.001
2010-10-05,650.467
2010-10-06,655.783
2010-10-07,659.263
2010-10-08,659.494
2010-10-11,660.088
2010-10-12,660.029
2010-10-13,668.35
2010-10-14,672.083
2010-10-15,666.422
2010-10-18,674.598
2010-10-19,663.56
2010-10-20,673.736
2010-10-21,662.717
2010-10-22,652.322
2010-10-25,654.205
2010-10-26,645.27
2010-10-27,641.074
2010-10-28,650.628
2010-10-29,647.027
2010-11-01,643.192
2010-11-02,658.774
2010-11-03,653.057
2010-11-04,672.111
2010-11-05,675.059
2010-11-08,672.13
2010-11-09,677.106
2010-11-10,662.304
2010-11-11,658.421
2010-11-12,655.072
2010-11-15,651.757
2010-11-16,641.443
2010-11-17,643.914
2010-11-18,645.738
2010-11-19,642.136
2010-11-22,640.305
2010-11-23,627.54
2010-11-24,628.6
2010-11-25,626.826
2010-11-26,617.487
2010-11-29,612.265
2010-11-30,604.655
2010-12-01,611.17
2010-12-02,626.247
2010-12-03,633.526
2010-12-06,626.415
2010-12-07,632.254
2010-12-08,633.006
2010-12-09,639.128
2010-12-10,638.089
2010-12-13,646.78
2010-12-14,652.569
2010-12-15,663.581
2010-12-16,656.927
2010-12-17,654.688
2010-12-20,658.417
2010-12-21,666.128
2010-12-22,668.717
2010-12-23,666.977
2010-12-24,666.284
2010-12-27,662.31
2010-12-28,670.351
2010-12-29,671.794
2010-12-30,668.987
2010-12-31,672.36
2011-01-03,678.335
2011-01-04,671.964
2011-01-05,665.761
2011-01-06,672.333
2011-01-07,667.372
2011-01-10,657.411
2011-01-11,661.991
2011-01-12,674.159
2011-01-13,676.419
2011-01-14,676.28
2011-01-17,677.386
2011-01-18,684.568
2011-01-19,678.636
2011-01-20,668.124
2011-01-21,679.59
2011-01-24,690.115
2011-01-25,688.401
2011-01-26,691.127
2011-01-27,686.095
2011-01-28,686.226
2011-01-31,683.301
2011-02-01,690.709
2011-02-02,693.235
2011-02-03,686.867
2011-02-04,687.722
2011-02-07,692.06
2011-02-08,693.245
2011-02-09,689.726
2011-02-10,677.361
2011-02-11,677.085
2011-02-14,680.252
2011-02-15,683.626
2011-02-16,688.411
2011-02-17,703.009
2011-02-18,708.094
2011-02-21,704.943
2011-02-22,701.676
2011-02-23,704.668
2011-02-24,695.819
2011-02-25,698.517
2011-02-28,705.971
2011-03-01,709.245
2011-03-02,711.702
2011-03-03,707.978
2011-03-04,707.736
2011-03-07,703.752
2011-03-08,697.673
2011-03-09,691.689
2011-03-10,683.278
2011-03-11,680.387
2011-03-14,671.946
2011-03-15,662.314
2011-03-16,654.974
2011-03-17,669.692
2011-03-18,673.482
2011-03-21,682.257
2011-03-22,686.154
2011-03-23,684.362
2011-03-24,691.267
2011-03-25,689.738
2011-03-28,688.552
2011-03-29,684.513
2011-03-30,682.994
2011-03-31,685.159
2011-04-01,683.461
2011-04-04,689.025
2011-04-05,690.118
2011-04-06,699.233
2011-04-07,704.331
2011-04-08,708.154
2011-04-11,705.992
2011-04-12,704.572
2011-04-13,707.089
2011-04-14,704.63
2011-04-15,701.153
2011-04-18,683.241
2011-04-19,693.406
2011-04-20,710.058
2011-04-21,716.886
2011-04-22,716.886
2011-04-25,717.13
2011-04-26,718.588
2011-04-27,715.963
2011-04-28,728.186
2011-04-29,732.783
2011-05-02,737.576
2011-05-03,735.94
2011-05-04,733.552
2011-05-05,725.361
2011-05-06,726.654
2011-05-09,719.697
2011-05-10,723.687
2011-05-11,723.05
2011-05-12,720.186
2011-05-13,719.244
2011-05-16,722.862
2011-05-17,711.564
2011-05-18,720.02
2011-05-19,720.131
2011-05-20,723.437
2011-05-23,706.369
2011-05-24,710.815
2011-05-25,716.934
2011-05-26,723.023
2011-05-27,737.177
2011-05-30,738.48
2011-05-31,745.983
2011-06-01,748.759
2011-06-02,746.628
2011-06-03,743.022
2011-06-06,738.605
2011-06-07,734.298
2011-06-08,726.537
2011-06-09,723.592
2011-06-10,714.374
2011-06-13,719.155
2011-06-14,720.174
2011-06-15,711.072
2011-06-16,705.052
2011-06-17,705.21
2011-06-20,704.986
2011-06-21,707.03
2011-06-22,707.033
2011-06-23,691.401
2011-06-24,689.829
2011-06-27,690.416
2011-06-28,694.628
2011-06-29,699.898
2011-06-30,706.225
2011-07-01,706.824
2011-07-04,706.848
2011-07-05,709.963
2011-07-06,708.682
2011-07-07,706.955
2011-07-08,707.739
2011-07-11,698.3
2011-07-12,693.145
2011-07-13,701.265
2011-07-14,700.027
2011-07-15,697.992
2011-07-18,681.594
2011-07-19,690.348
2011-07-20,697.287
2011-07-21,707.892
2011-07-22,707.336
2011-07-25,711.611
2011-07-26,713.496
2011-07-27,704.056
2011-07-28,696.265
2011-07-29,697.999
2011-08-01,704.389
2011-08-02,684.78
2011-08-03,678.679
2011-08-04,654.241
2011-08-05,645.043
2011-08-08,620.754
2011-08-09,636.959
2011-08-10,623.892
2011-08-11,621.777
2011-08-12,639.205
2011-08-15,643.228
2011-08-16,640.489
2011-08-17,645.073
2011-08-18,620.867
2011-08-19,614.283
2011-08-22,620.241
2011-08-23,627.725
2011-08-24,635.44
2011-08-25,627.7
2011-08-26,619.528
2011-08-29,626.222
2011-08-30,627.606
2011-08-31,645.988
2011-09-01,653.36
2011-09-02,643.246
2011-09-05,614.916
2011-09-06,589.887
2011-09-07,603.52
2011-09-08,601.228
2011-09-09,582.498
2011-09-12,567.083
2011-09-13,577.442
2011-09-14,582.143
2011-09-15,595.979
2011-09-16,597.211
2011-09-19,580.043
2011-09-20,590.279
2011-09-21,585.375
2011-09-22,562.421
2011-09-23,563.167
2011-09-26,573.944
2011-09-27,597.039
2011-09-28,595.511
2011-09-29,606.584
2011-09-30,591.762
2011-10-03,582.676
2011-10-04,571.542
2011-10-05,577.329
2011-10-06,592.095
2011-10-07,596.487
2011-10-10,609.297
2011-10-11,607.556
2011-10-12,621.43
2011-10-13,613.173
2011-10-14,623.644
2011-10-17,617.342
2011-10-18,606.64
2011-10-19,612.16
2011-10-20,608.331
2011-10-21,627.216
2011-10-24,630.465
2011-10-25,620.907
2011-10-26,616.695
2011-10-27,646.048
2011-10-28,648.232
2011-10-31,630.578
2011-11-01,601.399
2011-11-02,608.306
2011-11-03,611.05
2011-11-04,607.317
2011-11-07,599.502
2011-11-08,604.519
2011-11-09,590.592
2011-11-10,586.517
2011-11-11,600.03
2011-11-14,593.876
2011-11-15,586.902
2011-11-16,588.704
2011-11-17,584.653
2011-11-18,581.729
2011-11-21,568.959
2011-11-22,567.315
2011-11-23,557.584
2011-11-24,551.328
2011-11-25,546.844
2011-11-28,565.26
2011-11-29,565.202
2011-11-30,580.991
2011-12-01,583.918
2011-12-02,582.698
2011-12-05,586.563
2011-12-06,583.844
2011-12-07,584.67
2011-12-08,579.847
2011-12-09,587.947
2011-12-12,575.005
2011-12-13,571.587
2011-12-14,559.886
2011-12-15,575.559
2011-12-16,573.19
2011-12-19,577.621
2011-12-20,585.796
2011-12-21,582.675
2011-12-22,585.672
2011-12-23,589.073
2011-12-26,589.073
2011-12-27,590.876
2011-12-28,585.491
2011-12-29,584.36
2011-12-30,594.914
2012-01-02,594.914
2012-01-03,607.037
2012-01-04,599.651
2012-01-05,589.821
2012-01-06,585.84
2012-01-09,583.22
2012-01-10,591.308
2012-01-11,584.269
2012-01-12,590.303
2012-01-13,581.856
2012-01-16,584.239
2012-01-17,591.7
2012-01-18,600.216
2012-01-19,612.678
2012-01-20,604.066
2012-01-23,610.497
2012-01-24,608.474
2012-01-25,601.03
2012-01-26,611.897
2012-01-27,604.371
2012-01-30,599.901
2012-01-31,598.272
2012-02-01,615.227
2012-02-02,614.575
2012-02-03,618.682
2012-02-06,617.058
2012-02-07,625.175
2012-02-08,624.53
2012-02-09,625.491
2012-02-10,615.641
2012-02-13,623.585
2012-02-14,619.696
2012-02-15,619.798
2012-02-16,620.135
2012-02-17,630.004
2012-02-20,636.352
2012-02-21,636.896
2012-02-22,631.826
2012-02-23,634.827
2012-02-24,641.266
2012-02-27,636.287
2012-02-28,634.863
2012-02-29,632.285
2012-03-01,632.608
2012-03-02,628.266
2012-03-05,630.89
2012-03-06,614.415
2012-03-07,617.021
2012-03-08,630.39
2012-03-09,628.299
2012-03-12,629.337
2012-03-13,635.311
2012-03-14,633.159
2012-03-15,640.894
2012-03-16,647.88
2012-03-19,651.998
2012-03-20,648.71
2012-03-21,645.601
2012-03-22,642.074
2012-03-23,645.152
2012-03-26,652.07
2012-03-27,650.17
2012-03-28,646.586
2012-03-29,638.96
2012-03-30,646.79
2012-04-02,652.693
2012-04-03,651.208
2012-04-04,631.62
2012-04-05,629.592
2012-04-06,629.592
2012-04-09,630.449
2012-04-10,621.948
2012-04-11,623.586
2012-04-12,631.466
2012-04-13,621.007
2012-04-16,624.224
2012-04-17,636.505
2012-04-18,632.726
2012-04-19,635.772
2012-04-20,640.738
2012-04-23,629.168
2012-04-24,632.053
2012-04-25,632.378
2012-04-26,633.212
2012-04-27,635.665
2012-04-30,633.419
2012-05-01,632.757
2012-05-02,627.188
2012-05-03,625.304
2012-05-04,621.753
2012-05-07,621.837
2012-05-08,615.043
2012-05-09,606.014
2012-05-10,605.84
2012-05-11,607.738
2012-05-14,595.153
2012-05-15,589.875
2012-05-16,587.258
2012-05-17,585.705
2012-05-18,582.147
2012-05-21,584.683
2012-05-22,593.883
2012-05-23,578.263
2012-05-24,581.33
2012-05-25,579.8
2012-05-28,580.465
2012-05-29,583.354
2012-05-30,577.097
2012-05-31,572.149
2012-06-01,566.474
2012-06-04,565.717
2012-06-05,563.722
2012-06-06,576.32
2012-06-07,583.17
2012-06-08,579.068
2012-06-11,580.139
2012-06-12,580.153
2012-06-13,589.408
2012-06-14,585.833
2012-06-15,590.071
2012-06-18,590.122
2012-06-19,603.35
2012-06-20,604.821
2012-06-21,600.089
2012-06-22,594.859
2012-06-25,586.104
2012-06-26,584.402
2012-06-27,589.668
2012-06-28,585.217
2012-06-29,606.88
2012-07-02,606.46
2012-07-03,615.58
2012-07-04,610.468
2012-07-05,604.07
2012-07-06,597.245
2012-07-09,595.019
2012-07-10,594.62
2012-07-11,593.917
2012-07-12,588.259
2012-07-13,593.189
2012-07-16,593.887
2012-07-17,592.456
2012-07-18,600.994
2012-07-19,606.439
2012-07-20,596.586
2012-07-23,584.992
2012-07-24,582.364
2012-07-25,584.919
2012-07-26,602.522
2012-07-27,613.02
2012-07-30,611.945
2012-07-31,612.488
2012-08-01,611.453
2012-08-02,603.806
2012-08-03,619.568
2012-08-06,624.396
2012-08-07,624.626
2012-08-08,621.677
2012-08-09,621.556
2012-08-10,619.952
2012-08-13,620.788
2012-08-14,623.071
2012-08-15,622.917
2012-08-16,629.189
2012-08-17,627.872
2012-08-20,627.308
2012-08-21,637.771
2012-08-22,634.973
2012-08-23,637.551
2012-08-24,634.665
2012-08-27,635.07
2012-08-28,631.07
2012-08-29,629.153
2012-08-30,623.916
2012-08-31,630.874
2012-09-03,633.338
2012-09-04,625.61
2012-09-05,632.939
2012-09-06,644.258
2012-09-07,653.089
2012-09-10,649.767
2012-09-11,655.665
2012-09-12,659.502
2012-09-13,660.079
2012-09-14,675.859
2012-09-17,674.301
2012-09-18,668.761
2012-09-19,671.756
2012-09-20,666.24
2012-09-21,674.546
2012-09-24,670.049
2012-09-25,673.72
2012-09-26,658.314
2012-09-27,660.739
2012-09-28,656.556
2012-10-01,669.139
2012-10-02,671.532
2012-10-03,670.696
2012-10-04,678.177
2012-10-05,684.185
2012-10-08,677.479
2012-10-09,671.508
2012-10-10,669.739
2012-10-11,674.459
2012-10-12,676.449
2012-10-15,680.189
2012-10-16,693.518
2012-10-17,698.796
2012-10-18,699.558
2012-10-19,691.009
2012-10-22,692.574
2012-10-23,675.248
2012-10-24,675.279
2012-10-25,673.034
2012-10-26,669.888
2012-10-29,671.342
2012-10-30,681.157
2012-10-31,678.092
2012-11-01,684.669
2012-11-02,682.812
2012-11-05,678.489
2012-11-06,683.282
2012-11-07,676.628
2012-11-08,677.637
2012-11-09,675.948
2012-11-12,673.423
2012-11-13,676.545
2012-11-14,672.068
2012-11-15,666.016
2012-11-16,654.082
2012-11-19,672.586
2012-11-20,668.18
2012-11-21,672.143
2012-11-22,679.338
2012-11-23,687.522
2012-11-26,683.527
2012-11-27,684.705
2012-11-28,686.616
2012-11-29,697.88
2012-11-30,697.58
2012-12-03,701.745
2012-12-04,703.698
2012-12-05,702.594
2012-12-06,704.37
2012-12-07,702.512
2012-12-10,704.101
2012-12-11,707.799
2012-12-12,709.672
2012-12-13,710.9
2012-12-14,708.669
2012-12-17,713.118
2012-12-18,719.172
2012-12-19,725.0
2012-12-20,721.421
2012-12-21,715.895
2012-12-24,716.99
2012-12-25,716.99
2012-12-26,718.167
2012-12-27,715.649
2012-12-28,712.691
2012-12-31,711.017
2013-01-01,711.017
2013-01-02,712.223
2013-01-03,724.526
2013-01-04,730.289
2013-01-07,733.287
2013-01-08,734.746
2013-01-09,738.765
2013-01-10,748.559
2013-01-11,754.498
2013-01-14,753.251
2013-01-15,746.498
2013-01-16,748.126
2013-01-17,757.162
2013-01-18,750.318
2013-01-21,750.835
2013-01-22,747.253
2013-01-23,764.007
2013-01-24,766.629
2013-01-25,770.31
2013-01-28,772.829
2013-01-29,772.1
2013-01-30,776.082
2013-01-31,775.837
2013-02-01,782.976
2013-02-04,774.996
2013-02-05,779.586
2013-02-06,781.981
2013-02-07,769.369
2013-02-08,773.601
2013-02-11,775.424
2013-02-12,780.4
2013-02-13,781.964
2013-02-14,784.19
2013-02-15,784.26
2013-02-18,784.459
2013-02-19,788.415
2013-02-20,791.598
2013-02-21,775.569
2013-02-22,777.362
2013-02-25,782.696
2013-02-26,765.821
2013-02-27,773.418
2013-02-28,782.456
2013-03-01,776.101
2013-03-04,779.92
2013-03-05,790.807
2013-03-06,786.855
2013-03-07,788.95
2013-03-08,788.201
2013-03-11,790.269
2013-03-12,795.502
2013-03-13,786.589
2013-03-14,792.387
2013-03-15,803.07
2013-03-18,796.35
2013-03-19,795.766
2013-03-20,805.644
2013-03-21,798.176
2013-03-22,798.0
2013-03-25,791.261
2013-03-26,796.142
2013-03-27,790.15
2013-03-28,797.485
2013-03-29,797.485
2013-04-01,796.728
2013-04-02,803.263
2013-04-03,802.626
2013-04-04,793.419
2013-04-05,794.352
2013-04-08,798.764
2013-04-09,798.381
2013-04-10,811.846
2013-04-11,820.346
2013-04-12,817.442
2013-04-15,821.217
2013-04-16,813.833
2013-04-17,792.736
2013-04-18,798.42
2013-04-19,800.701
2013-04-22,799.976
2013-04-23,814.25
2013-04-24,814.434
2013-04-25,820.902
2013-04-26,822.768
2013-04-29,829.968
2013-04-30,836.206
2013-05-01,837.197
2013-05-02,830.591
2013-05-03,833.037
2013-05-06,829.508
2013-05-07,833.864
2013-05-08,850.619
2013-05-09,845.917
2013-05-10,843.835
2013-05-13,838.482
2013-05-14,842.936
2013-05-15,846.144
2013-05-16,843.61
2013-05-17,829.284
2013-05-20,833.396
2013-05-21,832.718
2013-05-22,833.515
2013-05-23,819.341
2013-05-24,824.306
2013-05-27,823.989
2013-05-28,820.012
2013-05-29,814.678
2013-05-30,821.423
2013-05-31,812.633
2013-06-03,804.506
2013-06-04,814.134
2013-06-05,805.497
2013-06-06,800.226
2013-06-07,814.671
2013-06-10,812.129
2013-06-11,812.702
2013-06-12,815.406
2013-06-13,810.844
2013-06-14,815.265
2013-06-17,820.794
2013-06-18,822.225
2013-06-19,825.513
2013-06-20,794.503
2013-06-21,785.852
2013-06-24,770.505
2013-06-25,781.151
2013-06-26,791.599
2013-06-27,795.77
2013-06-28,799.943
2013-07-01,805.085
2013-07-02,802.967
2013-07-03,798.107
2013-07-04,804.087
2013-07-05,795.62
2013-07-08,804.787
2013-07-09,803.92
2013-07-10,813.361
2013-07-11,827.881
2013-07-12,829.631
2013-07-15,831.289
2013-07-16,833.009
2013-07-17,829.941
2013-07-18,830.831
2013-07-19,834.297
2013-07-22,839.193
2013-07-23,836.136
2013-07-24,839.087
2013-07-25,832.318
2013-07-26,826.073
2013-07-29,825.936
2013-07-30,827.232
2013-07-31,830.341
2013-08-01,826.206
2013-08-02,844.727
2013-08-05,843.551
2013-08-06,847.008
2013-08-07,848.142
2013-08-08,853.529
2013-08-09,854.074
2013-08-12,848.578
2013-08-13,845.38
2013-08-14,849.05
2013-08-15,837.738
2013-08-16,842.227
2013-08-19,841.629
2013-08-20,849.937
2013-08-21,844.435
2013-08-22,850.684
2013-08-23,860.319
2013-08-26,856.611
2013-08-27,846.824
2013-08-28,835.03
2013-08-29,823.943
2013-08-30,822.885
2013-09-02,838.313
2013-09-03,834.774
2013-09-04,834.636
2013-09-05,836.313
2013-09-06,843.62
2013-09-09,847.973
2013-09-10,856.254
2013-09-11,860.789
2013-09-12,861.774
2013-09-13,855.666
2013-09-16,860.553
2013-09-17,855.733
2013-09-18,858.004
2013-09-19,868.638
2013-09-20,867.516
2013-09-23,864.378
2013-09-24,865.326
2013-09-25,866.535
2013-09-26,865.917
2013-09-27,870.808
2013-09-30,866.183
2013-10-01,869.814
2013-10-02,866.304
2013-10-03,864.2
2013-10-04,864.175
2013-10-07,857.915
2013-10-08,855.7
2013-10-09,846.836
2013-10-10,854.888
2013-10-11,861.927
2013-10-14,863.866
2013-10-15,862.114
2013-10-16,860.463
2013-10-17,876.645
2013-10-18,882.171
2013-10-21,886.583
2013-10-22,902.535
2013-10-23,908.256
2013-10-24,908.914
2013-10-25,910.406
2013-10-28,912.627
2013-10-29,910.188
2013-10-30,911.669
2013-10-31,903.238
2013-11-01,894.56
2013-11-04,897.701
2013-11-05,893.593
2013-11-06,903.026
2013-11-07,899.993
2013-11-08,902.088
2013-11-11,915.075
2013-11-12,917.182
2013-11-13,911.531
2013-11-14,920.612
2013-11-15,922.938
2013-11-18,926.269
2013-11-19,919.96
2013-11-20,914.434
2013-11-21,911.605
2013-11-22,916.178
2013-11-25,916.938
2013-11-26,914.265
2013-11-27,912.994
2013-11-28,914.486
2013-11-29,918.491
2013-12-02,912.452
2013-12-03,903.093
2013-12-04,896.441
2013-12-05,901.766
2013-12-06,908.75
2013-12-09,912.905
2013-12-10,909.085
2013-12-11,907.778
2013-12-12,894.463
2013-12-13,890.622
2013-12-16,896.592
2013-12-17,896.525
2013-12-18,904.017
2013-12-19,908.865
2013-12-20,915.378
2013-12-23,920.765
2013-12-24,917.273
2013-12-25,917.273
2013-12-26,918.297
2013-12-27,937.663
2013-12-30,937.493
2013-12-31,934.384
2014-01-01,934.384
2014-01-02,922.558
2014-01-03,923.474
2014-01-06,923.834
2014-01-07,923.456
2014-01-08,924.398
2014-01-09,922.027
2014-01-10,934.996
2014-01-13,937.262
2014-01-14,938.156
2014-01-15,937.089
2014-01-16,943.484
2014-01-17,943.172
2014-01-20,943.301
2014-01-21,943.438
2014-01-22,942.707
2014-01-23,947.727
2014-01-24,932.971
2014-01-27,925.611
2014-01-28,929.489
2014-01-29,928.759
2014-01-30,926.343
2014-01-31,921.052
2014-02-03,916.05
2014-02-04,909.041
2014-02-05,912.323
2014-02-06,927.613
2014-02-07,938.735
2014-02-10,940.15
2014-02-11,945.838
2014-02-12,944.774
2014-02-13,949.822
2014-02-14,953.103
2014-02-17,954.415
2014-02-18,956.003
2014-02-19,956.614
2014-02-20,950.93
2014-02-21,958.772
2014-02-24,962.478
2014-02-25,966.494
2014-02-26,966.649
2014-02-27,963.319
2014-02-28,975.772
2014-03-03,959.787
2014-03-04,968.593
2014-03-05,971.707
2014-03-06,981.921
2014-03-07,972.792
2014-03-10,972.675
2014-03-11,973.1
2014-03-12,970.872
2014-03-13,961.659
2014-03-14,954.251
2014-03-17,958.862
2014-03-18,963.521
2014-03-19,961.142
2014-03-20,951.88
2014-03-21,956.235
2014-03-24,948.611
2014-03-25,956.699
2014-03-26,962.577
2014-03-27,960.991
2014-03-28,962.507
2014-03-31,979.336
2014-04-01,978.211
2014-04-02,982.341
2014-04-03,975.716
2014-04-04,974.484
2014-04-07,973.172
2014-04-08,980.807
2014-04-09,986.008
2014-04-10,990.319
2014-04-11,977.681
2014-04-14,977.498
2014-04-15,975.621
2014-04-16,977.504
2014-04-17,983.123
2014-04-18,983.123
2014-04-21,979.952
2014-04-22,989.858
2014-04-23,993.839
2014-04-24,990.767
2014-04-25,989.473
2014-04-28,991.686
2014-04-29,997.188
2014-04-30,1004.004
2014-05-01,1005.146
2014-05-02,1006.806
2014-05-05,1008.519
2014-05-06,1013.807
2014-05-07,1015.559
2014-05-08,1016.764
2014-05-09,1013.109
2014-05-12,1015.98
2014-05-13,1012.375
2014-05-14,1016.995
2014-05-15,1017.753
2014-05-16,1019.778
2014-05-19,1016.745
2014-05-20,1014.526
2014-05-21,1015.877
2014-05-22,1018.992
2014-05-23,1017.503
2014-05-26,1021.772
2014-05-27,1019.335
2014-05-28,1017.956
2014-05-29,1019.944
2014-05-30,1023.557
2014-06-02,1016.357
2014-06-03,1013.411
2014-06-04,1014.645
2014-06-05,1013.996
2014-06-06,1020.568
2014-06-09,1016.36
2014-06-10,1023.912
2014-06-11,1019.836
2014-06-12,1018.446
2014-06-13,1016.596
2014-06-16,1020.845
2014-06-17,1017.281
2014-06-18,1020.65
2014-06-19,1028.88
2014-06-20,1024.29
2014-06-23,1022.457
2014-06-24,1024.3
2014-06-25,1017.665
2014-06-26,1009.784
2014-06-27,1016.216
2014-06-30,1019.156
2014-07-01,1027.346
2014-07-02,1025.804
2014-07-03,1029.916
2014-07-04,1027.619
2014-07-07,1020.571
2014-07-08,1014.442
2014-07-09,1014.021
2014-07-10,1005.362
2014-07-11,1005.28
2014-07-14,1017.569
2014-07-15,1013.843
2014-07-16,1018.389
2014-07-17,1009.662
2014-07-18,1005.231
2014-07-21,1005.656
2014-07-22,1009.222
2014-07-23,1009.266
2014-07-24,1011.571
2014-07-25,1003.089
2014-07-28,996.759
2014-07-29,996.63
2014-07-30,988.593
2014-07-31,978.74
2014-08-01,983.119
2014-08-04,969.124
2014-08-05,969.337
2014-08-06,962.727
2014-08-07,966.737
2014-08-08,965.722
2014-08-11,970.471
2014-08-12,970.441
2014-08-13,980.411
2014-08-14,987.685
2014-08-15,983.389
2014-08-18,990.242
2014-08-19,995.764
2014-08-20,993.531
2014-08-21,998.9
2014-08-22,993.999
2014-08-25,998.668
2014-08-26,1004.696
2014-08-27,1006.763
2014-08-28,1000.474
2014-08-29,1004.797
2014-09-01,1013.886
2014-09-02,1015.175
2014-09-03,1020.757
2014-09-04,1012.627
2014-09-05,1005.308
2014-09-08,1007.492
2014-09-09,1005.291
2014-09-10,1000.976
2014-09-11,1004.272
2014-09-12,999.356
2014-09-15,999.018
2014-09-16,998.838
2014-09-17,1002.409
2014-09-18,1003.415
2014-09-19,999.147
2014-09-22,995.767
2014-09-23,992.483
2014-09-24,989.651
2014-09-25,985.389
2014-09-26,984.066
2014-09-29,984.731
2014-09-30,986.696
2014-10-01,980.552
2014-10-02,970.65
2014-10-03,962.942
2014-10-06,968.034
2014-10-07,957.616
2014-10-08,958.407
2014-10-09,960.117
2014-10-10,940.642
2014-10-13,941.852
2014-10-14,938.12
2014-10-15,923.096
2014-10-16,910.525
2014-10-17,929.456
2014-10-20,934.361
2014-10-21,941.195
2014-10-22,948.22
2014-10-23,951.021
2014-10-24,953.62
2014-10-27,955.949
2014-10-28,970.15
2014-10-29,973.572
2014-10-30,969.129
2014-10-31,976.9
2014-11-03,963.972
2014-11-04,966.271
2014-11-05,974.275
2014-11-06,969.851
2014-11-07,963.29
2014-11-10,974.257
2014-11-11,973.433
2014-11-12,976.706
2014-11-13,986.464
2014-11-14,984.131
2014-11-17,983.987
2014-11-18,995.511
2014-11-19,995.298
2014-11-20,995.154
2014-11-21,993.166
2014-11-24,993.175
2014-11-25,996.048
2014-11-26,998.831
2014-11-27,996.447
2014-11-28,995.842
2014-12-01,992.575
2014-12-02,988.229
2014-12-03,983.841
2014-12-04,988.429
2014-12-05,987.54
2014-12-08,983.134
2014-12-09,982.825
2014-12-10,977.827
2014-12-11,980.541
2014-12-12,968.695
2014-12-15,948.007
2014-12-16,965.646
2014-12-17,958.069
2014-12-18,964.601
2014-12-19,975.552
2014-12-22,981.104
2014-12-23,980.46
2014-12-24,981.404
2014-12-25,981.404
2014-12-26,979.716
2014-12-29,979.956
2014-12-30,971.95
2014-12-31,966.962
2015-01-01,966.962
2015-01-02,961.639
2015-01-05,939.874
2015-01-06,931.587
2015-01-07,926.578
2015-01-08,940.274
2015-01-09,938.497
2015-01-12,940.02
2015-01-13,951.805
2015-01-14,942.308
2015-01-15,982.777
2015-01-16,985.686
2015-01-19,986.052
2015-01-20,985.447
2015-01-21,994.444
2015-01-22,992.543
2015-01-23,999.384
2015-01-26,988.767
2015-01-27,992.795
2015-01-28,983.387
2015-01-29,981.345
2015-01-30,978.969
2015-02-02,982.315
2015-02-03,991.096
2015-02-04,999.81
2015-02-05,996.346
2015-02-06,996.411
2015-02-09,996.765
2015-02-10,997.996
2015-02-11,993.473
2015-02-12,998.896
2015-02-13,1000.077
2015-02-16,1005.542
2015-02-17,1001.708
2015-02-18,1001.375
2015-02-19,1004.863
2015-02-20,1007.788
2015-02-23,1010.034
2015-02-24,1013.031
2015-02-25,1014.543
2015-02-26,1013.304
2015-02-27,1017.471
2015-03-02,1010.921
2015-03-03,1003.332
2015-03-04,1006.189
2015-03-05,1003.814
2015-03-06,995.294
2015-03-09,988.416
2015-03-10,979.831
2015-03-11,982.739
2015-03-12,985.333
2015-03-13,989.094
2015-03-16,992.431
2015-03-17,993.549
2015-03-18,1008.685
2015-03-19,1014.569
2015-03-20,1043.073
2015-03-23,1051.998
2015-03-24,1058.946
2015-03-25,1051.339
2015-03-26,1037.692
2015-03-27,1037.617
2015-03-30,1041.63
2015-03-31,1031.165
2015-04-01,1036.571
2015-04-02,1049.535
2015-04-03,1049.535
2015-04-06,1057.265
2015-04-07,1057.07
2015-04-08,1051.573
2015-04-09,1050.135
2015-04-10,1052.409
2015-04-13,1048.809
2015-04-14,1059.364
2015-04-15,1059.677
2015-04-16,1068.922
2015-04-17,1063.035
2015-04-20,1064.721
2015-04-21,1062.635
2015-04-22,1052.081
2015-04-23,1057.728
2015-04-24,1052.177
2015-04-27,1052.048
2015-04-28,1045.891
2015-04-29,1051.313
2015-04-30,1052.016
2015-05-01,1058.115
2015-05-04,1056.405
2015-05-05,1061.863
2015-05-06,1065.258
2015-05-07,1054.761
2015-05-08,1060.754
2015-05-11,1060.649
2015-05-12,1062.326
2015-05-13,1071.192
2015-05-14,1073.943
2015-05-15,1078.603
2015-05-18,1073.051
2015-05-19,1067.362
2015-05-20,1069.385
2015-05-21,1076.481
2015-05-22,1071.315
2015-05-25,1071.315
2015-05-26,1050.914
2015-05-27,1058.882
2015-05-28,1061.433
2015-05-29,1053.245
2015-06-01,1049.91
2015-06-02,1057.846
2015-06-03,1062.421
2015-06-04,1059.98
2015-06-05,1032.732
2015-06-08,1040.071
2015-06-09,1038.829
2015-06-10,1050.996
2015-06-11,1048.765
2015-06-12,1048.329
2015-06-15,1027.332
2015-06-16,1035.461
2015-06-17,1031.367
2015-06-18,1042.31
2015-06-19,1034.975
2015-06-22,1058.918
2015-06-23,1052.191
2015-06-24,1045.29
2015-06-25,1038.522
2015-06-26,1039.099
2015-06-29,1029.901
2015-06-30,1014.46
2015-07-01,1017.582
2015-07-02,1026.0
2015-07-03,1022.727
2015-07-06,1013.234
2015-07-07,997.727
