Date,SWITZERLAND IMI VALUE IMI (Large+Mid+Small Cap)
2005-11-08,584.844
2005-11-09,585.888
2005-11-10,588.364
2005-11-11,594.798
2005-11-14,592.259
2005-11-15,590.339
2005-11-16,584.014
2005-11-17,597.132
2005-11-18,603.88
2005-11-21,606.545
2005-11-22,604.015
2005-11-23,610.332
2005-11-24,612.962
2005-11-25,613.562
2005-11-28,615.391
2005-11-29,615.662
2005-11-30,613.901
2005-12-01,623.814
2005-12-02,633.256
2005-12-05,644.227
2005-12-06,646.452
2005-12-07,637.904
2005-12-08,637.519
2005-12-09,636.734
2005-12-12,646.113
2005-12-13,645.482
2005-12-14,649.672
2005-12-15,639.972
2005-12-16,644.388
2005-12-19,641.725
2005-12-20,635.691
2005-12-21,638.041
2005-12-22,636.806
2005-12-23,637.187
2005-12-26,637.187
2005-12-27,639.229
2005-12-28,641.841
2005-12-29,642.001
2005-12-30,637.367
2006-01-02,637.367
2006-01-03,657.466
2006-01-04,673.99
2006-01-05,673.231
2006-01-06,683.24
2006-01-09,681.899
2006-01-10,675.708
2006-01-11,686.594
2006-01-12,687.844
2006-01-13,685.015
2006-01-16,686.984
2006-01-17,680.148
2006-01-18,674.319
2006-01-19,685.143
2006-01-20,677.386
2006-01-23,689.115
2006-01-24,685.598
2006-01-25,689.451
2006-01-26,696.435
2006-01-27,695.911
2006-01-30,693.607
2006-01-31,694.761
2006-02-01,700.922
2006-02-02,698.043
2006-02-03,692.144
2006-02-06,699.803
2006-02-07,696.773
2006-02-08,698.266
2006-02-09,700.811
2006-02-10,700.527
2006-02-13,704.297
2006-02-14,699.58
2006-02-15,676.01
2006-02-16,683.064
2006-02-17,681.52
2006-02-20,686.769
2006-02-21,691.414
2006-02-22,689.541
2006-02-23,690.96
2006-02-24,684.863
2006-02-27,683.826
2006-02-28,680.348
2006-03-01,688.166
2006-03-02,683.34
2006-03-03,688.016
2006-03-06,692.036
2006-03-07,678.394
2006-03-08,670.613
2006-03-09,667.804
2006-03-10,670.931
2006-03-13,679.9
2006-03-14,693.422
2006-03-15,693.769
2006-03-16,698.986
2006-03-17,699.97
2006-03-20,705.692
2006-03-21,697.997
2006-03-22,696.207
2006-03-23,686.256
2006-03-24,687.571
2006-03-27,689.225
2006-03-28,691.504
2006-03-29,688.562
2006-03-30,700.645
2006-03-31,696.056
2006-04-03,703.378
2006-04-04,714.159
2006-04-05,724.723
2006-04-06,725.83
2006-04-07,718.297
2006-04-10,714.918
2006-04-11,705.672
2006-04-12,704.662
2006-04-13,703.391
2006-04-14,703.391
2006-04-17,716.171
2006-04-18,719.36
2006-04-19,731.546
2006-04-20,733.787
2006-04-21,738.618
2006-04-24,737.822
2006-04-25,736.979
2006-04-26,741.417
2006-04-27,749.871
2006-04-28,761.956
2006-05-01,766.485
2006-05-02,772.56
2006-05-03,759.424
2006-05-04,772.551
2006-05-05,788.821
2006-05-08,790.472
2006-05-09,794.854
2006-05-10,795.909
2006-05-11,799.532
2006-05-12,786.92
2006-05-15,773.059
2006-05-16,769.022
2006-05-17,739.578
2006-05-18,732.962
2006-05-19,726.602
2006-05-22,710.945
2006-05-23,721.342
2006-05-24,711.026
2006-05-25,711.026
2006-05-26,721.489
2006-05-29,727.05
2006-05-30,720.193
2006-05-31,729.643
2006-06-01,728.704
2006-06-02,740.171
2006-06-05,741.554
2006-06-06,717.626
2006-06-07,713.939
2006-06-08,691.075
2006-06-09,699.966
2006-06-12,688.879
2006-06-13,669.597
2006-06-14,677.041
2006-06-15,695.012
2006-06-16,692.412
2006-06-19,693.502
2006-06-20,695.949
2006-06-21,700.072
2006-06-22,698.137
2006-06-23,694.896
2006-06-26,693.634
2006-06-27,689.272
2006-06-28,689.779
2006-06-29,701.444
2006-06-30,725.534
2006-07-03,731.979
2006-07-04,731.024
2006-07-05,720.069
2006-07-06,724.352
2006-07-07,727.848
2006-07-10,724.723
2006-07-11,720.523
2006-07-12,716.664
2006-07-13,708.906
2006-07-14,698.168
2006-07-17,690.994
2006-07-18,681.162
2006-07-19,698.089
2006-07-20,703.47
2006-07-21,700.961
2006-07-24,708.315
2006-07-25,709.108
2006-07-26,713.309
2006-07-27,727.796
2006-07-28,738.505
2006-07-31,737.743
2006-08-01,735.087
2006-08-02,733.336
2006-08-03,726.021
2006-08-04,738.817
2006-08-07,731.08
2006-08-08,729.465
2006-08-09,737.876
2006-08-10,728.468
2006-08-11,727.658
2006-08-14,730.829
2006-08-15,739.721
2006-08-16,749.252
2006-08-17,752.772
2006-08-18,748.356
2006-08-21,751.075
2006-08-22,747.395
2006-08-23,746.938
2006-08-24,746.719
2006-08-25,743.822
2006-08-28,749.353
2006-08-29,753.345
2006-08-30,758.864
2006-08-31,756.964
2006-09-01,758.599
2006-09-04,766.947
2006-09-05,763.216
2006-09-06,755.483
2006-09-07,748.119
2006-09-08,748.872
2006-09-11,747.392
2006-09-12,753.795
2006-09-13,754.624
2006-09-14,758.921
2006-09-15,762.498
2006-09-18,764.777
2006-09-19,765.512
2006-09-20,773.102
2006-09-21,777.844
2006-09-22,780.357
2006-09-25,776.917
2006-09-26,783.383
2006-09-27,780.71
2006-09-28,778.515
2006-09-29,775.164
2006-10-02,780.98
2006-10-03,778.925
2006-10-04,782.428
2006-10-05,788.319
2006-10-06,785.032
2006-10-09,786.224
2006-10-10,787.975
2006-10-11,790.314
2006-10-12,793.881
2006-10-13,788.271
2006-10-16,788.455
2006-10-17,780.721
2006-10-18,785.155
2006-10-19,788.548
2006-10-20,788.466
2006-10-23,789.297
2006-10-24,787.519
2006-10-25,790.242
2006-10-26,796.163
2006-10-27,802.457
2006-10-30,800.765
2006-10-31,799.751
2006-11-01,803.322
2006-11-02,810.797
2006-11-03,808.527
2006-11-06,819.025
2006-11-07,832.335
2006-11-08,829.742
2006-11-09,832.91
2006-11-10,838.674
2006-11-13,838.307
2006-11-14,838.363
2006-11-15,839.618
2006-11-16,838.533
2006-11-17,835.82
2006-11-20,837.847
2006-11-21,841.839
2006-11-22,849.226
2006-11-23,850.419
2006-11-24,850.06
2006-11-27,838.184
2006-11-28,837.107
2006-11-29,846.377
2006-11-30,848.45
2006-12-01,853.142
2006-12-04,856.798
2006-12-05,859.696
2006-12-06,865.761
2006-12-07,871.578
2006-12-08,869.839
2006-12-11,871.784
2006-12-12,874.295
2006-12-13,872.714
2006-12-14,871.781
2006-12-15,867.673
2006-12-18,871.557
2006-12-19,872.45
2006-12-20,875.688
2006-12-21,877.705
2006-12-22,873.358
2006-12-25,873.358
2006-12-26,872.07
2006-12-27,877.347
2006-12-28,879.522
2006-12-29,878.845
2007-01-01,878.845
2007-01-02,884.023
2007-01-03,887.022
2007-01-04,882.673
2007-01-05,874.118
2007-01-08,871.938
2007-01-09,872.819
2007-01-10,866.831
2007-01-11,872.507
2007-01-12,878.993
2007-01-15,884.559
2007-01-16,880.157
2007-01-17,885.398
2007-01-18,885.214
2007-01-19,887.664
2007-01-22,891.015
2007-01-23,899.076
2007-01-24,897.644
2007-01-25,899.278
2007-01-26,883.877
2007-01-29,888.795
2007-01-30,890.69
2007-01-31,892.483
2007-02-01,900.925
2007-02-02,902.211
2007-02-05,896.634
2007-02-06,900.322
2007-02-07,912.772
2007-02-08,907.821
2007-02-09,909.898
2007-02-12,901.09
2007-02-13,903.649
2007-02-14,913.486
2007-02-15,930.776
2007-02-16,938.78
2007-02-19,947.883
2007-02-20,944.411
2007-02-21,934.154
2007-02-22,937.631
2007-02-23,942.083
2007-02-26,945.981
2007-02-27,917.23
2007-02-28,899.265
2007-03-01,898.637
2007-03-02,899.046
2007-03-05,886.676
2007-03-06,893.369
2007-03-07,904.939
2007-03-08,913.066
2007-03-09,912.881
2007-03-12,914.305
2007-03-13,906.761
2007-03-14,881.079
2007-03-15,897.045
2007-03-16,899.705
2007-03-19,912.604
2007-03-20,920.68
2007-03-21,923.497
2007-03-22,946.374
2007-03-23,947.399
2007-03-26,940.597
2007-03-27,934.422
2007-03-28,929.468
2007-03-29,933.199
2007-03-30,928.816
2007-04-02,940.392
2007-04-03,945.162
2007-04-04,943.37
2007-04-05,946.013
2007-04-06,946.013
2007-04-09,937.244
2007-04-10,952.26
2007-04-11,951.317
2007-04-12,956.926
2007-04-13,958.126
2007-04-16,974.639
2007-04-17,974.202
2007-04-18,975.91
2007-04-19,974.136
2007-04-20,986.822
2007-04-23,988.281
2007-04-24,987.061
2007-04-25,1000.889
2007-04-26,998.378
2007-04-27,993.864
2007-04-30,995.346
2007-05-01,989.116
2007-05-02,990.564
2007-05-03,984.939
2007-05-04,996.346
2007-05-07,996.571
2007-05-08,981.464
2007-05-09,989.843
2007-05-10,990.953
2007-05-11,1000.21
2007-05-14,996.244
2007-05-15,1000.921
2007-05-16,999.689
2007-05-17,993.168
2007-05-18,997.509
2007-05-21,994.402
2007-05-22,995.191
2007-05-23,1004.665
2007-05-24,990.859
2007-05-25,988.083
2007-05-28,988.083
2007-05-29,991.525
2007-05-30,986.851
2007-05-31,1000.0
2007-06-01,1001.115
2007-06-04,1004.476
2007-06-05,996.938
2007-06-06,981.948
2007-06-07,961.759
2007-06-08,950.61
2007-06-11,956.113
2007-06-12,949.907
2007-06-13,949.289
2007-06-14,963.52
2007-06-15,977.474
2007-06-18,975.862
2007-06-19,975.902
2007-06-20,981.425
2007-06-21,964.662
2007-06-22,962.074
2007-06-25,960.064
2007-06-26,949.949
2007-06-27,940.193
2007-06-28,944.96
2007-06-29,951.95
2007-07-02,960.442
2007-07-03,964.313
2007-07-04,966.467
2007-07-05,959.068
2007-07-06,963.984
2007-07-09,969.936
2007-07-10,964.993
2007-07-11,963.449
2007-07-12,963.66
2007-07-13,970.054
2007-07-16,980.278
2007-07-17,972.111
2007-07-18,959.227
2007-07-19,955.803
2007-07-20,941.316
2007-07-23,935.391
2007-07-24,930.577
2007-07-25,904.339
2007-07-26,882.201
2007-07-27,880.368
2007-07-30,882.361
2007-07-31,901.987
2007-08-01,903.79
2007-08-02,887.668
2007-08-03,885.511
2007-08-06,886.276
2007-08-07,898.512
2007-08-08,920.985
2007-08-09,900.609
2007-08-10,876.341
2007-08-13,880.268
2007-08-14,854.419
2007-08-15,842.364
2007-08-16,822.337
2007-08-17,849.192
2007-08-20,850.224
2007-08-21,848.927
2007-08-22,860.923
2007-08-23,861.182
2007-08-24,866.772
2007-08-27,868.3
2007-08-28,857.811
2007-08-29,858.572
2007-08-30,858.109
2007-08-31,861.377
2007-09-03,864.606
2007-09-04,874.291
2007-09-05,867.769
2007-09-06,867.444
2007-09-07,858.209
2007-09-10,851.205
2007-09-11,860.425
2007-09-12,864.688
2007-09-13,869.366
2007-09-14,858.859
2007-09-17,850.246
2007-09-18,861.531
2007-09-19,892.315
2007-09-20,896.205
2007-09-21,889.967
2007-09-24,884.562
2007-09-25,880.342
2007-09-26,880.293
2007-09-27,883.751
2007-09-28,891.154
2007-10-01,908.416
2007-10-02,919.778
2007-10-03,926.834
2007-10-04,929.315
2007-10-05,931.543
2007-10-08,926.432
2007-10-09,930.382
2007-10-10,937.584
2007-10-11,939.285
2007-10-12,934.304
2007-10-15,929.521
2007-10-16,917.094
2007-10-17,917.795
2007-10-18,918.411
2007-10-19,906.787
2007-10-22,890.022
2007-10-23,895.705
2007-10-24,884.709
2007-10-25,889.826
2007-10-26,893.866
2007-10-29,896.257
2007-10-30,891.892
2007-10-31,904.76
2007-11-01,878.035
2007-11-02,857.212
2007-11-05,838.479
2007-11-06,850.359
2007-11-07,845.18
2007-11-08,836.302
2007-11-09,816.725
2007-11-12,827.208
2007-11-13,835.108
2007-11-14,852.536
2007-11-15,841.028
2007-11-16,827.611
2007-11-19,794.376
2007-11-20,796.105
2007-11-21,770.842
2007-11-22,773.492
2007-11-23,789.901
2007-11-26,788.419
2007-11-27,800.591
2007-11-28,824.284
2007-11-29,833.679
2007-11-30,841.793
2007-12-03,833.706
2007-12-04,829.481
2007-12-05,835.34
2007-12-06,840.176
2007-12-07,851.905
2007-12-10,867.637
2007-12-11,858.25
2007-12-12,852.202
2007-12-13,826.043
2007-12-14,823.002
2007-12-17,804.985
2007-12-18,801.62
2007-12-19,791.837
2007-12-20,788.963
2007-12-21,791.84
2007-12-24,790.78
2007-12-25,790.78
2007-12-26,795.97
2007-12-27,806.226
2007-12-28,813.72
2007-12-31,811.456
2008-01-01,811.456
2008-01-02,821.763
2008-01-03,807.454
2008-01-04,795.299
2008-01-07,775.377
2008-01-08,778.253
2008-01-09,773.735
2008-01-10,778.762
2008-01-11,785.954
2008-01-14,801.67
2008-01-15,787.737
2008-01-16,762.951
2008-01-17,747.633
2008-01-18,718.457
2008-01-21,665.964
2008-01-22,708.144
2008-01-23,711.452
2008-01-24,766.089
2008-01-25,752.598
2008-01-28,748.408
2008-01-29,765.384
2008-01-30,762.751
2008-01-31,756.33
2008-02-01,770.532
2008-02-04,761.13
2008-02-05,726.349
2008-02-06,726.515
2008-02-07,706.732
2008-02-08,706.028
2008-02-11,691.828
2008-02-12,713.039
2008-02-13,710.164
2008-02-14,700.281
2008-02-15,688.65
2008-02-18,692.764
2008-02-19,687.718
2008-02-20,683.873
2008-02-21,691.637
2008-02-22,686.103
2008-02-25,701.182
2008-02-26,716.848
2008-02-27,732.009
2008-02-28,722.563
2008-02-29,717.977
2008-03-03,701.275
2008-03-04,692.373
2008-03-05,697.064
2008-03-06,681.099
2008-03-07,674.661
2008-03-10,662.121
2008-03-11,675.164
2008-03-12,707.489
2008-03-13,696.733
2008-03-14,680.884
2008-03-17,641.063
2008-03-18,683.627
2008-03-19,685.203
2008-03-20,666.889
2008-03-21,666.889
2008-03-24,659.032
2008-03-25,705.374
2008-03-26,705.553
2008-03-27,714.914
2008-03-28,705.723
2008-03-31,711.61
2008-04-01,745.29
2008-04-02,765.862
2008-04-03,748.425
2008-04-04,766.527
2008-04-07,776.409
2008-04-08,775.832
2008-04-09,763.63
2008-04-10,760.449
2008-04-11,755.609
2008-04-14,744.217
2008-04-15,743.045
2008-04-16,756.012
2008-04-17,750.321
2008-04-18,763.267
2008-04-21,769.365
2008-04-22,765.428
2008-04-23,749.041
2008-04-24,747.367
2008-04-25,764.605
2008-04-28,779.168
2008-04-29,769.764
2008-04-30,766.897
2008-05-01,762.068
2008-05-02,782.425
2008-05-05,784.392
2008-05-06,767.459
2008-05-07,763.066
2008-05-08,753.325
2008-05-09,747.508
2008-05-12,746.436
2008-05-13,744.29
2008-05-14,742.237
2008-05-15,750.122
2008-05-16,747.583
2008-05-19,747.571
2008-05-20,744.695
2008-05-21,737.574
2008-05-22,733.653
2008-05-23,727.283
2008-05-26,710.413
2008-05-27,706.234
2008-05-28,702.286
2008-05-29,698.169
2008-05-30,696.16
2008-06-02,689.822
2008-06-03,691.065
2008-06-04,691.706
2008-06-05,701.92
2008-06-06,690.873
2008-06-09,677.793
2008-06-10,667.662
2008-06-11,660.624
2008-06-12,660.356
2008-06-13,670.396
2008-06-16,674.513
2008-06-17,677.154
2008-06-18,664.249
2008-06-19,645.688
2008-06-20,640.609
2008-06-23,619.13
2008-06-24,627.347
2008-06-25,642.338
2008-06-26,630.722
2008-06-27,628.359
2008-06-30,623.096
2008-07-01,601.927
2008-07-02,602.608
2008-07-03,602.77
2008-07-04,593.436
2008-07-07,584.115
2008-07-08,576.059
2008-07-09,594.415
2008-07-10,588.941
2008-07-11,579.072
2008-07-14,579.26
2008-07-15,565.822
2008-07-16,564.427
2008-07-17,591.3
2008-07-18,613.858
2008-07-21,623.479
2008-07-22,619.519
2008-07-23,638.523
2008-07-24,642.974
2008-07-25,617.842
2008-07-28,605.341
2008-07-29,596.578
2008-07-30,607.341
2008-07-31,611.064
2008-08-01,610.714
2008-08-04,599.671
2008-08-05,621.153
2008-08-06,632.936
2008-08-07,629.534
2008-08-08,618.09
2008-08-11,634.382
2008-08-12,625.757
2008-08-13,599.358
2008-08-14,603.334
2008-08-15,602.131
2008-08-18,602.247
2008-08-19,581.829
2008-08-20,585.983
2008-08-21,587.046
2008-08-22,596.714
2008-08-25,596.106
2008-08-26,593.878
2008-08-27,588.655
2008-08-28,606.692
2008-08-29,611.436
2008-09-01,607.162
2008-09-02,615.441
2008-09-03,613.418
2008-09-04,594.524
2008-09-05,580.96
2008-09-08,606.429
2008-09-09,606.709
2008-09-10,590.622
2008-09-11,577.04
2008-09-12,592.348
2008-09-15,558.401
2008-09-16,520.891
2008-09-17,514.413
2008-09-18,528.124
2008-09-19,609.613
2008-09-22,603.554
2008-09-23,587.514
2008-09-24,595.425
2008-09-25,616.236
2008-09-26,601.117
2008-09-29,553.443
2008-09-30,549.813
2008-10-01,560.189
2008-10-02,562.797
2008-10-03,597.128
2008-10-06,539.856
2008-10-07,520.215
2008-10-08,481.638
2008-10-09,469.334
2008-10-10,424.837
2008-10-13,478.303
2008-10-14,525.493
2008-10-15,487.491
2008-10-16,467.491
2008-10-17,472.273
2008-10-20,467.591
2008-10-21,471.416
2008-10-22,447.636
2008-10-23,432.001
2008-10-24,417.674
2008-10-27,383.512
2008-10-28,381.8
2008-10-29,435.411
2008-10-30,447.512
2008-10-31,462.068
2008-11-03,464.211
2008-11-04,487.841
2008-11-05,472.806
2008-11-06,434.063
2008-11-07,432.524
2008-11-10,437.243
2008-11-11,407.674
2008-11-12,387.903
2008-11-13,378.618
2008-11-14,382.887
2008-11-17,366.706
2008-11-18,359.622
2008-11-19,332.574
2008-11-20,313.103
2008-11-21,312.597
2008-11-24,355.07
2008-11-25,373.78
2008-11-26,371.233
2008-11-27,392.136
2008-11-28,398.982
2008-12-01,367.229
2008-12-02,372.26
2008-12-03,362.094
2008-12-04,381.683
2008-12-05,365.3
2008-12-08,402.676
2008-12-09,403.969
2008-12-10,407.554
2008-12-11,403.295
2008-12-12,393.105
2008-12-15,394.575
2008-12-16,399.372
2008-12-17,423.921
2008-12-18,434.433
2008-12-19,405.913
2008-12-22,400.274
2008-12-23,407.158
2008-12-24,411.174
2008-12-25,411.174
2008-12-26,412.902
2008-12-29,427.029
2008-12-30,432.001
2008-12-31,427.11
2009-01-01,427.11
2009-01-02,424.458
2009-01-05,437.418
2009-01-06,432.453
2009-01-07,436.95
2009-01-08,432.204
2009-01-09,427.186
2009-01-12,417.167
2009-01-13,401.277
2009-01-14,386.647
2009-01-15,382.219
2009-01-16,389.604
2009-01-19,365.025
2009-01-20,342.519
2009-01-21,338.817
2009-01-22,341.037
2009-01-23,331.286
2009-01-26,355.081
2009-01-27,355.07
2009-01-28,379.632
2009-01-29,369.27
2009-01-30,357.041
2009-02-02,348.796
2009-02-03,354.505
2009-02-04,370.967
2009-02-05,350.963
2009-02-06,346.384
2009-02-09,350.774
2009-02-10,349.223
2009-02-11,346.308
2009-02-12,342.191
2009-02-13,351.215
2009-02-16,338.642
2009-02-17,315.285
2009-02-18,313.536
2009-02-19,313.113
2009-02-20,294.08
2009-02-23,288.269
2009-02-24,283.585
2009-02-25,284.386
2009-02-26,303.801
2009-02-27,300.486
2009-03-02,279.338
2009-03-03,272.247
2009-03-04,279.664
2009-03-05,262.533
2009-03-06,255.93
2009-03-09,244.374
2009-03-10,267.522
2009-03-11,279.175
2009-03-12,279.183
2009-03-13,287.863
2009-03-16,299.005
2009-03-17,299.741
2009-03-18,309.617
2009-03-19,333.749
2009-03-20,338.974
2009-03-23,355.91
2009-03-24,347.071
2009-03-25,356.716
2009-03-26,356.941
2009-03-27,339.342
2009-03-30,320.418
2009-03-31,342.32
2009-04-01,350.553
2009-04-02,379.51
2009-04-03,374.809
2009-04-06,366.028
2009-04-07,358.234
2009-04-08,361.241
2009-04-09,376.092
2009-04-10,376.092
2009-04-13,380.567
2009-04-14,387.334
2009-04-15,379.405
2009-04-16,397.512
2009-04-17,391.154
2009-04-20,372.436
2009-04-21,374.915
2009-04-22,388.023
2009-04-23,397.922
2009-04-24,412.422
2009-04-27,413.64
2009-04-28,402.415
2009-04-29,423.106
2009-04-30,431.906
2009-05-01,432.628
2009-05-04,441.1
2009-05-05,437.3
2009-05-06,435.949
2009-05-07,436.439
2009-05-08,460.411
2009-05-11,463.461
2009-05-12,459.85
2009-05-13,434.251
2009-05-14,444.605
2009-05-15,447.511
2009-05-18,454.99
2009-05-19,470.174
2009-05-20,475.046
2009-05-21,472.894
2009-05-22,468.68
2009-05-25,469.34
2009-05-26,472.206
2009-05-27,476.893
2009-05-28,468.25
2009-05-29,479.217
2009-06-01,476.825
2009-06-02,495.179
2009-06-03,485.036
2009-06-04,491.602
2009-06-05,489.574
2009-06-08,481.368
2009-06-09,483.712
2009-06-10,491.228
2009-06-11,499.36
2009-06-12,493.751
2009-06-15,479.552
2009-06-16,477.376
2009-06-17,466.539
2009-06-18,472.524
2009-06-19,473.054
2009-06-22,459.661
2009-06-23,459.619
2009-06-24,466.793
2009-06-25,458.431
2009-06-26,464.088
2009-06-29,473.619
2009-06-30,466.773
2009-07-01,476.648
2009-07-02,463.213
2009-07-03,460.872
2009-07-06,454.799
2009-07-07,451.703
2009-07-08,440.594
2009-07-09,443.908
2009-07-10,440.787
2009-07-13,448.79
2009-07-14,454.242
2009-07-15,470.289
2009-07-16,474.979
2009-07-17,475.459
2009-07-20,486.975
2009-07-21,493.862
2009-07-22,490.774
2009-07-23,497.793
2009-07-24,499.19
2009-07-27,500.68
2009-07-28,492.143
2009-07-29,495.574
2009-07-30,504.58
2009-07-31,516.245
2009-08-03,535.57
2009-08-04,533.192
2009-08-05,533.525
2009-08-06,539.236
2009-08-07,538.675
2009-08-10,540.803
2009-08-11,530.869
2009-08-12,542.257
2009-08-13,548.346
2009-08-14,546.586
2009-08-17,531.36
2009-08-18,540.442
2009-08-19,549.698
2009-08-20,551.804
2009-08-21,566.002
2009-08-24,578.636
2009-08-25,585.476
2009-08-26,578.417
2009-08-27,573.439
2009-08-28,589.781
2009-08-31,585.657
2009-09-01,575.694
2009-09-02,563.315
2009-09-03,564.027
2009-09-04,566.073
2009-09-07,578.259
2009-09-08,588.591
2009-09-09,596.26
2009-09-10,600.473
2009-09-11,602.692
2009-09-14,599.975
2009-09-15,598.435
2009-09-16,608.261
2009-09-17,614.71
2009-09-18,618.797
2009-09-21,609.244
2009-09-22,618.796
2009-09-23,621.668
2009-09-24,612.071
2009-09-25,607.457
2009-09-28,611.009
2009-09-29,608.604
2009-09-30,614.81
2009-10-01,607.41
2009-10-02,600.614
2009-10-05,605.819
2009-10-06,625.725
2009-10-07,619.511
2009-10-08,625.512
2009-10-09,630.778
2009-10-12,644.072
2009-10-13,636.219
2009-10-14,644.354
2009-10-15,642.988
2009-10-16,636.964
2009-10-19,640.604
2009-10-20,638.088
2009-10-21,641.382
2009-10-22,641.738
2009-10-23,642.415
2009-10-26,622.31
2009-10-27,611.766
2009-10-28,590.296
2009-10-29,601.943
2009-10-30,589.338
2009-11-02,589.817
2009-11-03,585.618
2009-11-04,606.29
2009-11-05,601.873
2009-11-06,600.261
2009-11-09,614.578
2009-11-10,606.804
2009-11-11,615.766
2009-11-12,612.926
2009-11-13,612.583
2009-11-16,629.14
2009-11-17,618.292
2009-11-18,619.576
2009-11-19,603.161
2009-11-20,597.195
2009-11-23,613.237
2009-11-24,611.224
2009-11-25,617.041
2009-11-26,597.491
2009-11-27,604.167
2009-11-30,594.051
2009-12-01,607.272
2009-12-02,606.464
2009-12-03,610.22
2009-12-04,606.015
2009-12-07,599.898
2009-12-08,591.882
2009-12-09,583.725
2009-12-10,588.845
2009-12-11,583.349
2009-12-14,586.873
2009-12-15,582.193
2009-12-16,588.805
2009-12-17,578.403
2009-12-18,575.2
2009-12-21,580.086
2009-12-22,582.102
2009-12-23,592.162
2009-12-24,592.533
2009-12-25,592.533
2009-12-28,598.662
2009-12-29,600.872
2009-12-30,593.815
2009-12-31,597.98
2010-01-01,597.98
2010-01-04,610.887
2010-01-05,619.067
2010-01-06,620.211
2010-01-07,615.696
2010-01-08,620.16
2010-01-11,628.036
2010-01-12,625.717
2010-01-13,624.835
2010-01-14,627.26
2010-01-15,622.937
2010-01-18,626.562
2010-01-19,621.564
2010-01-20,607.294
2010-01-21,600.654
2010-01-22,598.016
2010-01-25,595.785
2010-01-26,596.082
2010-01-27,595.549
2010-01-28,591.486
2010-01-29,592.599
2010-02-01,596.864
2010-02-02,602.188
2010-02-03,597.194
2010-02-04,598.454
2010-02-05,581.084
2010-02-08,584.389
2010-02-09,585.04
2010-02-10,590.464
2010-02-11,588.331
2010-02-12,585.25
2010-02-15,591.588
2010-02-16,599.769
2010-02-17,601.763
2010-02-18,604.058
2010-02-19,604.009
2010-02-22,609.345
2010-02-23,604.377
2010-02-24,607.979
2010-02-25,602.064
2010-02-26,613.291
2010-03-01,611.488
2010-03-02,616.547
2010-03-03,628.312
2010-03-04,625.363
2010-03-05,628.631
2010-03-08,635.54
2010-03-09,630.594
2010-03-10,638.063
2010-03-11,637.315
2010-03-12,645.912
2010-03-15,640.992
2010-03-16,650.876
2010-03-17,655.691
2010-03-18,649.224
2010-03-19,649.293
2010-03-22,646.403
2010-03-23,651.141
2010-03-24,642.452
2010-03-25,644.257
2010-03-26,647.118
2010-03-29,652.541
2010-03-30,652.289
2010-03-31,662.902
2010-04-01,674.491
2010-04-02,674.491
2010-04-05,665.747
2010-04-06,665.424
2010-04-07,662.927
2010-04-08,655.426
2010-04-09,663.571
2010-04-12,675.475
2010-04-13,673.532
2010-04-14,675.873
2010-04-15,674.529
2010-04-16,668.467
2010-04-19,656.115
2010-04-20,655.37
2010-04-21,651.483
2010-04-22,641.08
2010-04-23,646.934
2010-04-26,648.328
2010-04-27,632.619
2010-04-28,616.299
2010-04-29,628.425
2010-04-30,626.609
2010-05-03,618.933
2010-05-04,601.471
2010-05-05,586.098
2010-05-06,587.755
2010-05-07,567.498
2010-05-10,601.874
2010-05-11,603.282
2010-05-12,611.795
2010-05-13,608.063
2010-05-14,587.144
2010-05-17,579.333
2010-05-18,587.142
2010-05-19,565.873
2010-05-20,558.278
2010-05-21,560.786
2010-05-24,556.089
2010-05-25,541.447
2010-05-26,551.643
2010-05-27,564.686
2010-05-28,567.56
2010-05-31,567.982
2010-06-01,565.875
2010-06-02,563.558
2010-06-03,571.376
2010-06-04,554.165
2010-06-07,553.23
2010-06-08,551.303
2010-06-09,563.441
2010-06-10,568.316
2010-06-11,573.933
2010-06-14,587.664
2010-06-15,592.075
2010-06-16,595.127
2010-06-17,602.487
2010-06-18,607.423
2010-06-21,613.437
2010-06-22,605.244
2010-06-23,596.167
2010-06-24,586.578
2010-06-25,586.039
2010-06-28,597.602
2010-06-29,580.65
2010-06-30,581.334
2010-07-01,579.974
2010-07-02,581.323
2010-07-05,581.402
2010-07-06,598.816
2010-07-07,608.737
2010-07-08,619.83
2010-07-09,621.24
2010-07-12,620.923
2010-07-13,633.333
2010-07-14,632.895
2010-07-15,632.602
2010-07-16,617.102
2010-07-19,614.119
2010-07-20,613.827
2010-07-21,618.992
2010-07-22,628.187
2010-07-23,622.912
2010-07-26,631.099
2010-07-27,641.677
2010-07-28,646.291
2010-07-29,653.159
2010-07-30,647.356
2010-08-02,670.319
2010-08-03,671.203
2010-08-04,665.122
2010-08-05,662.118
2010-08-06,662.664
2010-08-09,661.61
2010-08-10,645.975
2010-08-11,630.869
2010-08-12,630.192
2010-08-13,627.779
2010-08-16,630.525
2010-08-17,638.727
2010-08-18,638.94
2010-08-19,637.024
2010-08-20,622.665
2010-08-23,624.527
2010-08-24,622.937
2010-08-25,617.602
2010-08-26,624.572
2010-08-27,626.245
2010-08-30,628.828
2010-08-31,632.506
2010-09-01,646.968
2010-09-02,648.976
2010-09-03,657.86
2010-09-06,657.36
2010-09-07,649.385
2010-09-08,651.048
2010-09-09,656.846
2010-09-10,649.476
2010-09-13,667.697
2010-09-14,674.693
2010-09-15,667.364
2010-09-16,660.483
