Date,SWEDEN LARGE CAP Large Cap
2005-11-10,566.45
2005-11-11,575.202
2005-11-14,574.911
2005-11-15,568.054
2005-11-16,569.391
2005-11-17,572.991
2005-11-18,575.491
2005-11-21,583.112
2005-11-22,576.721
2005-11-23,584.617
2005-11-24,582.784
2005-11-25,580.992
2005-11-28,586.972
2005-11-29,579.884
2005-11-30,574.019
2005-12-01,582.798
2005-12-02,589.825
2005-12-05,586.739
2005-12-06,601.463
2005-12-07,599.032
2005-12-08,605.915
2005-12-09,606.583
2005-12-12,609.302
2005-12-13,606.91
2005-12-14,608.462
2005-12-15,601.647
2005-12-16,611.869
2005-12-19,612.129
2005-12-20,607.0
2005-12-21,607.241
2005-12-22,608.74
2005-12-23,613.794
2005-12-26,613.794
2005-12-27,617.119
2005-12-28,620.06
2005-12-29,618.745
2005-12-30,613.896
2006-01-02,617.909
2006-01-03,633.065
2006-01-04,643.758
2006-01-05,643.079
2006-01-06,646.677
2006-01-09,651.139
2006-01-10,642.665
2006-01-11,648.034
2006-01-12,640.146
2006-01-13,635.78
2006-01-16,638.219
2006-01-17,630.795
2006-01-18,618.916
2006-01-19,619.365
2006-01-20,615.709
2006-01-23,629.441
2006-01-24,623.358
2006-01-25,628.63
2006-01-26,637.483
2006-01-27,638.77
2006-01-30,637.928
2006-01-31,642.667
2006-02-01,644.111
2006-02-02,639.801
2006-02-03,628.642
2006-02-06,628.902
2006-02-07,621.462
2006-02-08,627.209
2006-02-09,630.16
2006-02-10,621.907
2006-02-13,621.553
2006-02-14,623.929
2006-02-15,622.409
2006-02-16,622.765
2006-02-17,622.876
2006-02-20,627.442
2006-02-21,630.473
2006-02-22,635.439
2006-02-23,634.226
2006-02-24,636.516
2006-02-27,635.931
2006-02-28,626.312
2006-03-01,633.759
2006-03-02,631.414
2006-03-03,636.039
2006-03-06,638.021
2006-03-07,627.371
2006-03-08,623.513
2006-03-09,630.884
2006-03-10,632.129
2006-03-13,638.016
2006-03-14,645.265
2006-03-15,653.8
2006-03-16,666.959
2006-03-17,672.901
2006-03-20,682.165
2006-03-21,678.762
2006-03-22,679.362
2006-03-23,680.243
2006-03-24,687.032
2006-03-27,684.767
2006-03-28,684.327
2006-03-29,679.015
2006-03-30,694.212
2006-03-31,680.691
2006-04-03,693.069
2006-04-04,695.737
2006-04-05,704.057
2006-04-06,701.036
2006-04-07,689.868
2006-04-10,690.451
2006-04-11,686.437
2006-04-12,691.538
2006-04-13,693.176
2006-04-14,693.176
2006-04-17,705.583
2006-04-18,701.002
2006-04-19,709.662
2006-04-20,708.338
2006-04-21,694.042
2006-04-24,688.016
2006-04-25,694.777
2006-04-26,702.432
2006-04-27,700.54
2006-04-28,698.533
2006-05-01,701.244
2006-05-02,703.612
2006-05-03,696.088
2006-05-04,705.044
2006-05-05,717.923
2006-05-08,715.028
2006-05-09,719.086
2006-05-10,710.052
2006-05-11,711.602
2006-05-12,694.697
2006-05-15,679.878
2006-05-16,685.81
2006-05-17,653.568
2006-05-18,649.087
2006-05-19,646.192
2006-05-22,626.637
2006-05-23,660.06
2006-05-24,642.235
2006-05-25,643.09
2006-05-26,666.591
2006-05-29,669.829
2006-05-30,655.593
2006-05-31,657.854
2006-06-01,667.544
2006-06-02,669.369
2006-06-05,668.572
2006-06-06,660.739
2006-06-07,647.391
2006-06-08,607.22
2006-06-09,625.498
2006-06-12,610.708
2006-06-13,591.87
2006-06-14,610.973
2006-06-15,627.863
2006-06-16,616.885
2006-06-19,621.766
2006-06-20,626.326
2006-06-21,635.765
2006-06-22,631.961
2006-06-23,629.637
2006-06-26,631.311
2006-06-27,621.348
2006-06-28,619.538
2006-06-29,637.608
2006-06-30,663.159
2006-07-03,665.634
2006-07-04,673.677
2006-07-05,661.03
2006-07-06,669.017
2006-07-07,665.095
2006-07-10,661.615
2006-07-11,651.719
2006-07-12,644.759
2006-07-13,633.383
2006-07-14,619.239
2006-07-17,608.13
2006-07-18,601.085
2006-07-19,632.732
2006-07-20,636.114
2006-07-21,627.01
2006-07-24,631.909
2006-07-25,628.984
2006-07-26,639.612
2006-07-27,654.319
2006-07-28,657.262
2006-07-31,651.469
2006-08-01,639.247
2006-08-02,653.56
2006-08-03,648.045
2006-08-04,656.131
2006-08-07,645.775
2006-08-08,643.79
2006-08-09,653.347
2006-08-10,639.689
2006-08-11,642.458
2006-08-14,645.155
2006-08-15,661.925
2006-08-16,673.516
2006-08-17,686.532
2006-08-18,680.432
2006-08-21,683.834
2006-08-22,681.901
2006-08-23,671.88
2006-08-24,671.266
2006-08-25,666.382
2006-08-28,672.907
2006-08-29,677.675
2006-08-30,687.538
2006-08-31,685.053
2006-09-01,680.039
2006-09-04,697.565
2006-09-05,692.334
2006-09-06,685.778
2006-09-07,673.322
2006-09-08,680.773
2006-09-11,681.954
2006-09-12,694.303
2006-09-13,703.252
2006-09-14,711.367
2006-09-15,706.406
2006-09-18,715.285
2006-09-19,711.627
2006-09-20,718.779
2006-09-21,720.158
2006-09-22,712.82
2006-09-25,698.987
2006-09-26,701.766
2006-09-27,718.177
2006-09-28,716.583
2006-09-29,714.195
2006-10-02,714.99
2006-10-03,708.309
2006-10-04,714.56
2006-10-05,728.691
2006-10-06,724.185
2006-10-09,728.581
2006-10-10,731.439
2006-10-11,742.278
2006-10-12,752.537
2006-10-13,744.68
2006-10-16,747.285
2006-10-17,736.079
2006-10-18,742.397
2006-10-19,746.95
2006-10-20,756.309
2006-10-23,756.511
2006-10-24,754.811
2006-10-25,755.972
2006-10-26,758.812
2006-10-27,757.923
2006-10-30,754.558
2006-10-31,762.228
2006-11-01,768.331
2006-11-02,760.943
2006-11-03,758.516
2006-11-06,771.803
2006-11-07,785.04
2006-11-08,784.664
2006-11-09,790.157
2006-11-10,789.469
2006-11-13,791.92
2006-11-14,791.194
2006-11-15,803.966
2006-11-16,801.67
2006-11-17,792.994
2006-11-20,795.451
2006-11-21,795.343
2006-11-22,803.167
2006-11-23,807.656
2006-11-24,802.713
2006-11-27,779.664
2006-11-28,780.516
2006-11-29,795.433
2006-11-30,790.784
2006-12-01,793.022
2006-12-04,806.883
2006-12-05,815.142
2006-12-06,813.26
2006-12-07,822.799
2006-12-08,820.291
2006-12-11,824.191
2006-12-12,846.534
2006-12-13,839.959
2006-12-14,835.491
2006-12-15,839.316
2006-12-18,836.87
2006-12-19,838.407
2006-12-20,847.55
2006-12-21,853.036
2006-12-22,851.466
2006-12-25,851.466
2006-12-26,847.717
2006-12-27,850.537
2006-12-28,851.442
2006-12-29,853.936
2007-01-01,853.936
2007-01-02,873.97
2007-01-03,864.862
2007-01-04,844.566
2007-01-05,838.429
2007-01-08,835.632
2007-01-09,832.825
2007-01-10,817.09
2007-01-11,833.637
2007-01-12,840.86
2007-01-15,854.811
2007-01-16,854.642
2007-01-17,856.171
2007-01-18,852.75
2007-01-19,856.959
2007-01-22,857.198
2007-01-23,860.016
2007-01-24,858.957
2007-01-25,868.941
2007-01-26,855.876
2007-01-29,865.148
2007-01-30,881.453
2007-01-31,880.024
2007-02-01,884.656
2007-02-02,885.046
2007-02-05,875.931
2007-02-06,886.191
2007-02-07,894.278
2007-02-08,891.497
2007-02-09,897.387
2007-02-12,879.789
2007-02-13,880.072
2007-02-14,906.007
2007-02-15,906.245
2007-02-16,900.687
2007-02-19,907.365
2007-02-20,896.722
2007-02-21,889.532
2007-02-22,887.715
2007-02-23,896.924
2007-02-26,911.401
2007-02-27,883.021
2007-02-28,854.456
2007-03-01,844.976
2007-03-02,853.292
2007-03-05,838.543
2007-03-06,840.706
2007-03-07,855.591
2007-03-08,867.756
2007-03-09,867.428
2007-03-12,876.086
2007-03-13,865.749
2007-03-14,838.729
2007-03-15,863.88
2007-03-16,866.068
2007-03-19,882.656
2007-03-20,888.625
2007-03-21,896.858
2007-03-22,915.293
2007-03-23,910.802
2007-03-26,898.871
2007-03-27,903.148
2007-03-28,892.683
2007-03-29,904.178
2007-03-30,902.639
2007-04-02,912.463
2007-04-03,926.23
2007-04-04,928.269
2007-04-05,942.776
2007-04-06,942.776
2007-04-09,936.502
2007-04-10,955.66
2007-04-11,950.189
2007-04-12,961.917
2007-04-13,968.959
2007-04-16,995.609
2007-04-17,998.682
2007-04-18,995.62
2007-04-19,995.135
2007-04-20,1005.226
2007-04-23,1003.321
2007-04-24,995.979
2007-04-25,1013.941
2007-04-26,1019.189
2007-04-27,1018.115
2007-04-30,1025.319
2007-05-01,1024.403
2007-05-02,1023.333
2007-05-03,1011.938
2007-05-04,1018.498
2007-05-07,1028.027
2007-05-08,990.424
2007-05-09,987.214
2007-05-10,967.251
2007-05-11,986.431
2007-05-14,1003.251
2007-05-15,1012.595
2007-05-16,1010.89
2007-05-17,1001.134
2007-05-18,1009.908
2007-05-21,1000.864
2007-05-22,997.609
2007-05-23,1017.382
2007-05-24,1008.079
2007-05-25,1006.406
2007-05-28,1011.004
2007-05-29,1000.831
2007-05-30,986.532
2007-05-31,1000.0
2007-06-01,1008.459
2007-06-04,1004.364
2007-06-05,1006.354
2007-06-06,1002.08
2007-06-07,962.51
2007-06-08,957.782
2007-06-11,962.842
2007-06-12,943.286
2007-06-13,949.732
2007-06-14,966.42
2007-06-15,979.139
2007-06-18,993.378
2007-06-19,986.704
2007-06-20,1007.598
2007-06-21,983.401
2007-06-22,988.146
2007-06-25,986.356
2007-06-26,978.185
2007-06-27,974.965
2007-06-28,996.051
2007-06-29,992.498
2007-07-02,1001.588
2007-07-03,1023.049
2007-07-04,1032.99
2007-07-05,1027.208
2007-07-06,1032.403
2007-07-09,1041.117
2007-07-10,1042.543
2007-07-11,1046.822
2007-07-12,1068.147
2007-07-13,1069.963
2007-07-16,1074.959
2007-07-17,1063.337
2007-07-18,1058.258
2007-07-19,1066.799
2007-07-20,1045.127
2007-07-23,1050.364
2007-07-24,1032.742
2007-07-25,1003.988
2007-07-26,968.135
2007-07-27,969.82
2007-07-30,983.615
2007-07-31,990.854
2007-08-01,967.98
2007-08-02,984.259
2007-08-03,978.184
2007-08-06,966.689
2007-08-07,975.758
2007-08-08,1002.47
2007-08-09,967.899
2007-08-10,932.303
2007-08-13,952.523
2007-08-14,939.881
2007-08-15,919.786
2007-08-16,883.741
2007-08-17,914.104
2007-08-20,917.198
2007-08-21,908.152
2007-08-22,926.285
2007-08-23,935.508
2007-08-24,949.89
2007-08-27,942.226
2007-08-28,915.111
2007-08-29,927.256
2007-08-30,936.842
2007-08-31,945.489
2007-09-03,953.697
2007-09-04,953.967
2007-09-05,935.561
2007-09-06,937.631
2007-09-07,916.636
2007-09-10,909.233
2007-09-11,937.947
2007-09-12,955.114
2007-09-13,968.113
2007-09-14,951.636
2007-09-17,935.88
2007-09-18,950.512
2007-09-19,998.916
2007-09-20,996.222
2007-09-21,1000.598
2007-09-24,989.674
2007-09-25,977.676
2007-09-26,983.805
2007-09-27,1005.412
2007-09-28,1017.235
2007-10-01,1026.242
2007-10-02,1020.591
2007-10-03,1029.621
2007-10-04,1028.556
2007-10-05,1045.046
2007-10-08,1034.239
2007-10-09,1043.347
2007-10-10,1050.837
2007-10-11,1067.306
2007-10-12,1056.379
2007-10-15,1050.076
2007-10-16,982.687
2007-10-17,985.976
2007-10-18,973.306
2007-10-19,957.414
2007-10-22,927.137
2007-10-23,958.618
2007-10-24,941.879
2007-10-25,958.29
2007-10-26,966.556
2007-10-29,968.015
2007-10-30,967.565
2007-10-31,979.99
2007-11-01,957.86
2007-11-02,944.709
2007-11-05,950.032
2007-11-06,960.481
2007-11-07,959.556
2007-11-08,953.77
2007-11-09,923.008
2007-11-12,923.156
2007-11-13,929.087
2007-11-14,939.616
2007-11-15,917.968
2007-11-16,910.526
2007-11-19,887.76
2007-11-20,896.076
2007-11-21,877.519
2007-11-22,875.028
2007-11-23,872.44
2007-11-26,882.265
2007-11-27,875.535
2007-11-28,898.91
2007-11-29,899.476
2007-11-30,900.752
2007-12-03,896.657
2007-12-04,883.203
2007-12-05,897.72
2007-12-06,897.997
2007-12-07,912.671
2007-12-10,925.259
2007-12-11,924.038
2007-12-12,920.558
2007-12-13,892.72
2007-12-14,881.092
2007-12-17,850.315
2007-12-18,846.633
2007-12-19,843.955
2007-12-20,840.127
2007-12-21,858.425
2007-12-24,857.519
2007-12-25,857.519
2007-12-26,867.442
2007-12-27,863.952
2007-12-28,880.119
2007-12-31,875.36
2008-01-01,875.36
2008-01-02,862.589
2008-01-03,860.105
2008-01-04,832.58
2008-01-07,826.469
2008-01-08,834.097
2008-01-09,809.219
2008-01-10,806.552
2008-01-11,808.46
2008-01-14,830.608
2008-01-15,798.927
2008-01-16,782.673
2008-01-17,786.42
2008-01-18,772.742
2008-01-21,729.697
2008-01-22,766.722
2008-01-23,730.572
2008-01-24,771.847
2008-01-25,776.309
2008-01-28,769.502
2008-01-29,772.788
2008-01-30,772.215
2008-01-31,764.359
2008-02-01,785.906
2008-02-04,791.274
2008-02-05,752.191
2008-02-06,756.23
2008-02-07,730.577
2008-02-08,733.377
2008-02-11,722.953
2008-02-12,761.728
2008-02-13,770.788
2008-02-14,777.207
2008-02-15,772.262
2008-02-18,791.071
2008-02-19,804.047
2008-02-20,783.727
2008-02-21,793.682
2008-02-22,780.933
2008-02-25,799.222
2008-02-26,818.61
2008-02-27,832.709
2008-02-28,821.426
2008-02-29,816.133
2008-03-03,809.119
2008-03-04,789.57
2008-03-05,805.981
2008-03-06,796.756
2008-03-07,785.116
2008-03-10,776.761
2008-03-11,788.023
2008-03-12,810.749
2008-03-13,803.974
2008-03-14,791.146
2008-03-17,766.419
2008-03-18,793.144
2008-03-19,781.254
2008-03-20,758.91
2008-03-21,758.91
2008-03-24,757.376
2008-03-25,803.553
2008-03-26,809.378
2008-03-27,831.601
2008-03-28,829.909
2008-03-31,834.438
2008-04-01,849.27
2008-04-02,872.823
2008-04-03,865.46
2008-04-04,864.339
2008-04-07,878.42
2008-04-08,868.168
2008-04-09,869.738
2008-04-10,867.815
2008-04-11,855.421
2008-04-14,849.202
2008-04-15,848.346
2008-04-16,881.824
2008-04-17,864.496
2008-04-18,871.458
2008-04-21,874.844
2008-04-22,872.812
2008-04-23,880.27
2008-04-24,864.866
2008-04-25,898.398
2008-04-28,904.198
2008-04-29,888.161
2008-04-30,886.878
2008-05-01,878.698
2008-05-02,892.527
2008-05-05,897.971
2008-05-06,905.506
2008-05-07,911.298
2008-05-08,910.319
2008-05-09,904.081
2008-05-12,912.996
2008-05-13,915.346
2008-05-14,911.16
2008-05-15,916.03
2008-05-16,924.893
2008-05-19,939.883
2008-05-20,923.074
2008-05-21,918.692
2008-05-22,927.853
2008-05-23,913.072
2008-05-26,913.263
2008-05-27,908.485
2008-05-28,907.675
2008-05-29,902.27
2008-05-30,904.636
2008-06-02,890.895
2008-06-03,892.731
2008-06-04,876.814
2008-06-05,879.654
2008-06-06,890.908
2008-06-09,863.341
2008-06-10,844.858
2008-06-11,833.045
2008-06-12,834.434
2008-06-13,831.355
2008-06-16,839.346
2008-06-17,849.826
2008-06-18,833.661
2008-06-19,823.079
2008-06-20,829.299
2008-06-23,801.869
2008-06-24,791.318
2008-06-25,802.882
2008-06-26,782.834
2008-06-27,760.159
2008-06-30,752.782
2008-07-01,742.832
2008-07-02,756.474
2008-07-03,757.069
2008-07-04,746.489
2008-07-07,755.646
2008-07-08,739.008
2008-07-09,754.594
2008-07-10,743.74
2008-07-11,727.688
2008-07-14,736.971
2008-07-15,730.4
2008-07-16,734.725
2008-07-17,776.178
2008-07-18,799.193
2008-07-21,805.81
2008-07-22,775.603
2008-07-23,783.887
2008-07-24,765.194
2008-07-25,764.779
2008-07-28,762.245
2008-07-29,751.343
2008-07-30,764.419
2008-07-31,766.674
2008-08-01,753.958
2008-08-04,750.643
2008-08-05,778.868
2008-08-06,787.936
2008-08-07,778.042
2008-08-08,763.339
2008-08-11,778.603
2008-08-12,770.746
2008-08-13,746.469
2008-08-14,749.808
2008-08-15,738.578
2008-08-18,741.153
2008-08-19,703.886
2008-08-20,709.594
2008-08-21,715.023
2008-08-22,738.257
2008-08-25,725.916
2008-08-26,725.673
2008-08-27,727.282
2008-08-28,738.257
2008-08-29,729.66
2008-09-01,723.854
2008-09-02,736.842
2008-09-03,724.643
2008-09-04,695.963
2008-09-05,669.03
2008-09-08,693.987
2008-09-09,682.571
2008-09-10,673.436
2008-09-11,655.605
2008-09-12,687.437
2008-09-15,664.415
2008-09-16,645.013
2008-09-17,623.626
2008-09-18,636.971
2008-09-19,701.583
2008-09-22,699.145
2008-09-23,683.796
2008-09-24,676.539
2008-09-25,695.54
2008-09-26,677.488
2008-09-29,628.444
2008-09-30,599.367
2008-10-01,600.166
2008-10-02,584.981
2008-10-03,600.301
2008-10-06,541.245
2008-10-07,538.346
2008-10-08,499.94
2008-10-09,495.794
2008-10-10,467.008
2008-10-13,505.329
2008-10-14,511.119
2008-10-15,471.648
2008-10-16,449.913
2008-10-17,456.091
2008-10-20,477.173
2008-10-21,471.638
2008-10-22,442.369
2008-10-23,439.726
2008-10-24,408.115
2008-10-27,383.587
2008-10-28,389.239
2008-10-29,428.888
2008-10-30,449.009
2008-10-31,439.401
2008-11-03,461.72
2008-11-04,500.285
2008-11-05,490.956
2008-11-06,447.082
2008-11-07,463.702
2008-11-10,468.612
2008-11-11,426.831
2008-11-12,413.361
2008-11-13,422.532
2008-11-14,427.321
2008-11-17,421.903
2008-11-18,415.939
2008-11-19,392.803
2008-11-20,379.794
2008-11-21,359.519
2008-11-24,414.222
2008-11-25,432.924
2008-11-26,420.969
2008-11-27,435.199
2008-11-28,425.76
2008-12-01,390.102
2008-12-02,419.108
2008-12-03,424.296
2008-12-04,419.166
2008-12-05,391.044
2008-12-08,451.286
2008-12-09,456.516
2008-12-10,460.938
2008-12-11,457.612
2008-12-12,442.497
2008-12-15,435.157
2008-12-16,441.454
2008-12-17,466.583
2008-12-18,482.452
2008-12-19,460.657
2008-12-22,449.716
2008-12-23,443.8
2008-12-24,440.078
2008-12-25,440.078
2008-12-26,442.077
2008-12-29,455.525
2008-12-30,459.608
2008-12-31,450.042
2009-01-01,450.042
2009-01-02,480.102
2009-01-05,475.143
2009-01-06,474.419
2009-01-07,489.614
2009-01-08,479.173
2009-01-09,465.784
2009-01-12,444.779
2009-01-13,426.096
2009-01-14,394.765
2009-01-15,392.107
2009-01-16,408.452
2009-01-19,398.541
2009-01-20,373.313
2009-01-21,391.984
2009-01-22,392.337
2009-01-23,385.544
2009-01-26,416.749
2009-01-27,411.629
2009-01-28,428.265
2009-01-29,410.023
2009-01-30,397.934
2009-02-02,384.038
2009-02-03,400.313
2009-02-04,418.652
2009-02-05,416.158
2009-02-06,443.393
2009-02-09,468.81
2009-02-10,453.266
2009-02-11,436.865
2009-02-12,431.61
2009-02-13,442.138
2009-02-16,437.491
2009-02-17,400.957
2009-02-18,405.235
2009-02-19,416.946
2009-02-20,392.87
2009-02-23,384.324
2009-02-24,377.234
2009-02-25,377.147
2009-02-26,395.961
2009-02-27,394.369
2009-03-02,371.944
2009-03-03,362.083
2009-03-04,378.803
2009-03-05,360.262
2009-03-06,361.11
2009-03-09,370.404
2009-03-10,399.402
2009-03-11,417.689
2009-03-12,423.738
2009-03-13,423.76
2009-03-16,444.243
2009-03-17,432.571
2009-03-18,438.288
2009-03-19,474.814
2009-03-20,442.699
2009-03-23,452.68
2009-03-24,439.231
2009-03-25,448.734
2009-03-26,452.459
2009-03-27,437.349
2009-03-30,410.498
2009-03-31,427.803
2009-04-01,452.455
2009-04-02,489.436
2009-04-03,488.237
2009-04-06,490.894
2009-04-07,477.772
2009-04-08,473.497
2009-04-09,481.716
2009-04-10,481.716
2009-04-13,485.977
2009-04-14,511.13
2009-04-15,489.059
2009-04-16,497.441
2009-04-17,507.19
2009-04-20,468.013
2009-04-21,482.602
2009-04-22,506.198
2009-04-23,517.723
2009-04-24,536.382
2009-04-27,536.921
2009-04-28,511.62
2009-04-29,538.757
2009-04-30,532.048
2009-05-01,531.731
2009-05-04,546.963
2009-05-05,551.854
2009-05-06,563.369
2009-05-07,565.817
2009-05-08,574.282
2009-05-11,558.158
2009-05-12,544.368
2009-05-13,525.367
2009-05-14,533.129
2009-05-15,544.589
2009-05-18,552.625
2009-05-19,568.094
2009-05-20,572.48
2009-05-21,567.183
2009-05-22,566.185
2009-05-25,567.13
2009-05-26,564.531
2009-05-27,558.699
2009-05-28,553.969
2009-05-29,569.65
2009-06-01,599.909
2009-06-02,591.942
2009-06-03,560.176
2009-06-04,560.755
2009-06-05,553.168
2009-06-08,547.584
2009-06-09,553.289
2009-06-10,573.295
2009-06-11,586.36
2009-06-12,580.241
2009-06-15,555.593
2009-06-16,561.272
2009-06-17,545.458
2009-06-18,551.501
2009-06-19,549.339
2009-06-22,526.445
2009-06-23,527.515
2009-06-24,557.583
2009-06-25,542.965
2009-06-26,564.069
2009-06-29,580.714
2009-06-30,573.064
2009-07-01,601.518
2009-07-02,569.184
2009-07-03,566.875
2009-07-06,554.357
2009-07-07,553.351
2009-07-08,543.56
2009-07-09,547.516
2009-07-10,544.641
2009-07-13,552.539
2009-07-14,558.248
2009-07-15,585.754
2009-07-16,583.494
2009-07-17,597.324
2009-07-20,604.241
2009-07-21,620.446
2009-07-22,618.494
2009-07-23,642.699
2009-07-24,639.387
2009-07-27,628.71
2009-07-28,625.524
2009-07-29,628.425
2009-07-30,651.579
2009-07-31,665.893
2009-08-03,693.269
2009-08-04,674.715
2009-08-05,669.169
2009-08-06,665.822
2009-08-07,679.427
2009-08-10,665.334
2009-08-11,639.897
2009-08-12,664.592
2009-08-13,678.631
2009-08-14,662.912
2009-08-17,638.596
2009-08-18,653.477
2009-08-19,653.631
2009-08-20,673.704
2009-08-21,710.85
2009-08-24,713.861
2009-08-25,708.627
2009-08-26,689.285
2009-08-27,684.289
2009-08-28,709.872
2009-08-31,693.513
2009-09-01,675.421
2009-09-02,659.013
2009-09-03,663.459
2009-09-04,673.337
2009-09-07,693.039
2009-09-08,705.466
2009-09-09,720.104
2009-09-10,710.49
2009-09-11,716.76
2009-09-14,711.278
2009-09-15,713.494
2009-09-16,723.533
2009-09-17,734.752
2009-09-18,733.1
2009-09-21,717.761
2009-09-22,739.353
2009-09-23,740.684
2009-09-24,714.896
2009-09-25,708.225
2009-09-28,714.029
2009-09-29,699.456
2009-09-30,698.846
2009-10-01,682.939
2009-10-02,673.704
2009-10-05,679.09
2009-10-06,704.885
2009-10-07,688.195
2009-10-08,700.97
2009-10-09,702.473
2009-10-12,711.242
2009-10-13,703.076
2009-10-14,732.87
2009-10-15,730.862
2009-10-16,726.597
2009-10-19,738.946
2009-10-20,742.579
2009-10-21,753.654
2009-10-22,738.152
2009-10-23,752.934
2009-10-26,737.017
2009-10-27,734.464
2009-10-28,725.101
2009-10-29,742.15
2009-10-30,739.589
2009-11-02,733.642
2009-11-03,708.9
2009-11-04,731.153
2009-11-05,740.983
2009-11-06,734.09
2009-11-09,769.566
2009-11-10,767.223
2009-11-11,777.382
2009-11-12,774.832
2009-11-13,774.476
2009-11-16,786.317
2009-11-17,767.382
2009-11-18,774.449
2009-11-19,751.638
2009-11-20,748.022
2009-11-23,777.351
2009-11-24,761.281
2009-11-25,768.919
2009-11-26,730.22
2009-11-27,746.051
2009-11-30,728.032
2009-12-01,749.278
2009-12-02,758.585
2009-12-03,753.488
2009-12-04,752.175
2009-12-07,739.405
2009-12-08,721.216
2009-12-09,717.798
2009-12-10,722.711
2009-12-11,718.247
2009-12-14,727.129
2009-12-15,712.976
2009-12-16,724.309
2009-12-17,697.373
2009-12-18,689.983
2009-12-21,702.17
2009-12-22,705.55
2009-12-23,712.4
2009-12-24,709.908
2009-12-25,709.908
2009-12-28,720.493
2009-12-29,724.294
2009-12-30,710.848
2009-12-31,714.462
2010-01-01,714.462
2010-01-04,733.42
2010-01-05,733.455
2010-01-06,732.245
2010-01-07,727.941
2010-01-08,728.408
2010-01-11,745.121
2010-01-12,738.727
2010-01-13,743.574
2010-01-14,746.763
2010-01-15,734.728
2010-01-18,739.729
2010-01-19,734.251
2010-01-20,710.055
2010-01-21,704.415
2010-01-22,702.969
2010-01-25,699.263
2010-01-26,690.252
2010-01-27,691.557
2010-01-28,686.523
2010-01-29,700.469
2010-02-01,717.854
2010-02-02,723.129
2010-02-03,724.736
2010-02-04,696.78
2010-02-05,680.915
2010-02-08,685.304
2010-02-09,694.374
2010-02-10,692.662
2010-02-11,698.441
2010-02-12,693.193
2010-02-15,688.796
2010-02-16,699.414
2010-02-17,709.896
2010-02-18,710.661
2010-02-19,707.236
2010-02-22,712.266
2010-02-23,700.071
2010-02-24,707.216
2010-02-25,700.799
2010-02-26,716.009
2010-03-01,716.881
2010-03-02,723.45
2010-03-03,738.233
2010-03-04,741.249
2010-03-05,757.362
2010-03-08,765.012
2010-03-09,755.463
2010-03-10,771.304
2010-03-11,771.177
2010-03-12,785.995
2010-03-15,774.901
2010-03-16,786.796
2010-03-17,790.547
2010-03-18,776.588
2010-03-19,778.24
2010-03-22,772.924
2010-03-23,782.549
2010-03-24,769.699
2010-03-25,777.968
2010-03-26,771.637
2010-03-29,770.365
2010-03-30,765.61
2010-03-31,771.964
2010-04-01,789.087
2010-04-02,789.087
2010-04-05,790.657
2010-04-06,788.509
2010-04-07,781.38
2010-04-08,784.59
2010-04-09,790.414
2010-04-12,799.759
2010-04-13,800.554
2010-04-14,814.295
2010-04-15,817.519
2010-04-16,808.448
2010-04-19,802.142
2010-04-20,817.085
2010-04-21,803.858
2010-04-22,796.504
2010-04-23,837.12
2010-04-26,838.873
2010-04-27,811.874
2010-04-28,804.932
2010-04-29,821.188
2010-04-30,821.972
2010-05-03,820.866
2010-05-04,785.367
2010-05-05,751.332
2010-05-06,721.755
2010-05-07,687.744
2010-05-10,752.523
2010-05-11,732.642
2010-05-12,755.614
2010-05-13,748.767
2010-05-14,716.064
2010-05-17,717.326
2010-05-18,730.852
2010-05-19,696.469
2010-05-20,670.645
2010-05-21,687.367
2010-05-24,684.936
2010-05-25,653.64
2010-05-26,678.782
2010-05-27,696.001
2010-05-28,704.029
2010-05-31,707.418
2010-06-01,712.1
2010-06-02,712.486
2010-06-03,728.99
2010-06-04,703.28
2010-06-07,683.73
2010-06-08,679.233
2010-06-09,708.852
2010-06-10,729.673
2010-06-11,722.737
2010-06-14,746.892
2010-06-15,762.194
2010-06-16,760.045
2010-06-17,765.421
2010-06-18,777.623
2010-06-21,784.084
2010-06-22,774.661
2010-06-23,765.014
2010-06-24,744.053
2010-06-25,744.704
2010-06-28,753.297
2010-06-29,721.119
2010-06-30,732.901
2010-07-01,718.396
2010-07-02,731.623
2010-07-05,723.544
2010-07-06,753.074
2010-07-07,760.649
2010-07-08,759.007
2010-07-09,773.647
2010-07-12,772.411
2010-07-13,806.866
2010-07-14,817.55
2010-07-15,817.881
2010-07-16,800.228
2010-07-19,799.217
2010-07-20,787.684
2010-07-21,796.979
2010-07-22,823.095
2010-07-23,805.601
2010-07-26,811.704
2010-07-27,814.738
2010-07-28,806.302
2010-07-29,811.013
2010-07-30,810.879
2010-08-02,849.206
2010-08-03,846.576
2010-08-04,837.246
2010-08-05,839.753
2010-08-06,838.287
2010-08-09,845.788
2010-08-10,824.982
2010-08-11,785.556
2010-08-12,778.45
2010-08-13,775.227
2010-08-16,794.533
2010-08-17,807.603
2010-08-18,805.249
2010-08-19,789.448
2010-08-20,765.76
2010-08-23,766.864
2010-08-24,748.698
2010-08-25,739.987
2010-08-26,758.856
2010-08-27,769.122
2010-08-30,758.731
2010-08-31,763.992
2010-09-01,804.245
2010-09-02,800.989
2010-09-03,804.982
2010-09-06,810.356
2010-09-07,795.693
2010-09-08,811.279
2010-09-09,819.482
2010-09-10,822.323
2010-09-13,843.58
2010-09-14,854.224
2010-09-15,853.838
