Date,NETHERLANDS VALUE Standard (Large+Mid Cap)
2005-06-14,12384.731
2005-06-15,12432.056
2005-06-16,12532.989
2005-06-17,12781.514
2005-06-20,12680.314
2005-06-21,12713.689
2005-06-22,12726.189
2005-06-23,12700.833
2005-06-24,12663.168
2005-06-27,12696.375
2005-06-28,12799.72
2005-06-29,12794.431
2005-06-30,12855.974
2005-07-01,12890.058
2005-07-04,12917.244
2005-07-05,12896.601
2005-07-06,12969.116
2005-07-07,12743.537
2005-07-08,12877.429
2005-07-11,13038.427
2005-07-12,13117.029
2005-07-13,13102.663
2005-07-14,13172.557
2005-07-15,13071.151
2005-07-18,13068.603
2005-07-19,13067.53
2005-07-20,13035.446
2005-07-21,13195.695
2005-07-22,13155.24
2005-07-25,13074.062
2005-07-26,13022.629
2005-07-27,13034.696
2005-07-28,13116.756
2005-07-29,13175.834
2005-08-01,13210.612
2005-08-02,13241.331
2005-08-03,13387.678
2005-08-04,13337.168
2005-08-05,13130.359
2005-08-08,13143.379
2005-08-09,13247.575
2005-08-10,13485.713
2005-08-11,13409.537
2005-08-12,13254.282
2005-08-15,13156.784
2005-08-16,13120.276
2005-08-17,13033.582
2005-08-18,12888.864
2005-08-19,12931.773
2005-08-22,13023.367
2005-08-23,12887.471
2005-08-24,12912.17
2005-08-25,12809.618
2005-08-26,12807.912
2005-08-29,12736.439
2005-08-30,12660.414
2005-08-31,12903.828
2005-09-01,13053.925
2005-09-02,13112.202
2005-09-05,13161.582
2005-09-06,13272.472
2005-09-07,13338.908
2005-09-08,13297.022
2005-09-09,13342.168
2005-09-12,13197.495
2005-09-13,13109.912
2005-09-14,13177.059
2005-09-15,13117.155
2005-09-16,13179.576
2005-09-19,13103.257
2005-09-20,13246.602
2005-09-21,13121.742
2005-09-22,12884.482
2005-09-23,12869.343
2005-09-26,13079.724
2005-09-27,13032.745
2005-09-28,13198.308
2005-09-29,13132.861
2005-09-30,13282.642
2005-10-03,13200.399
2005-10-04,13287.167
2005-10-05,13171.552
2005-10-06,13263.136
2005-10-07,13215.69
2005-10-10,13107.459
2005-10-11,13009.869
2005-10-12,12910.543
2005-10-13,12693.464
2005-10-14,12992.163
2005-10-17,12922.691
2005-10-18,12817.217
2005-10-19,12739.0
2005-10-20,12801.468
2005-10-21,12689.009
2005-10-24,12808.55
2005-10-25,12882.856
2005-10-26,12923.163
2005-10-27,12843.647
2005-10-28,12769.799
2005-10-31,12931.762
2005-11-01,12997.869
2005-11-02,13176.524
2005-11-03,13232.285
2005-11-04,13029.306
2005-11-07,13109.848
2005-11-08,13141.63
2005-11-09,13102.565
2005-11-10,13333.0
2005-11-11,13540.976
2005-11-14,13593.263
2005-11-15,13550.739
2005-11-16,13484.812
2005-11-17,13662.51
2005-11-18,13731.482
2005-11-21,13807.858
2005-11-22,13767.427
2005-11-23,13892.539
2005-11-24,13791.042
2005-11-25,13732.387
2005-11-28,13856.622
2005-11-29,13859.523
2005-11-30,13875.602
2005-12-01,14029.072
2005-12-02,14159.162
2005-12-05,14256.398
2005-12-06,14531.997
2005-12-07,14408.132
2005-12-08,14495.968
2005-12-09,14453.706
2005-12-12,14704.565
2005-12-13,14665.197
2005-12-14,14706.706
2005-12-15,14646.499
2005-12-16,14887.433
2005-12-19,14896.222
2005-12-20,14811.012
2005-12-21,14816.164
2005-12-22,14883.167
2005-12-23,14905.224
2005-12-26,14905.224
2005-12-27,14936.614
2005-12-28,14966.709
2005-12-29,14932.162
2005-12-30,14709.894
2006-01-02,14846.675
2006-01-03,15095.372
2006-01-04,15376.034
2006-01-05,15286.68
2006-01-06,15384.118
2006-01-09,15330.456
2006-01-10,15085.355
2006-01-11,15218.041
2006-01-12,15212.759
2006-01-13,14994.052
2006-01-16,15052.911
2006-01-17,14887.183
2006-01-18,14697.752
2006-01-19,14865.774
2006-01-20,14663.744
2006-01-23,14846.067
2006-01-24,14807.986
2006-01-25,15031.915
2006-01-26,15246.511
2006-01-27,15325.18
2006-01-30,15280.646
2006-01-31,15354.219
2006-02-01,15517.845
2006-02-02,15387.189
2006-02-03,15349.984
2006-02-06,15382.08
2006-02-07,15429.811
2006-02-08,15504.099
2006-02-09,15683.691
2006-02-10,15643.575
2006-02-13,15767.48
2006-02-14,15810.244
2006-02-15,15802.531
2006-02-16,15865.161
2006-02-17,16012.93
2006-02-20,16083.005
2006-02-21,16036.264
2006-02-22,16106.289
2006-02-23,16119.908
2006-02-24,16037.622
2006-02-27,16167.484
2006-02-28,15974.309
2006-03-01,15995.525
2006-03-02,15889.423
2006-03-03,15799.565
2006-03-06,15942.635
2006-03-07,15701.372
2006-03-08,15621.624
2006-03-09,15720.798
2006-03-10,15874.127
2006-03-13,16131.671
2006-03-14,16339.278
2006-03-15,16425.946
2006-03-16,16631.502
2006-03-17,16751.487
2006-03-20,16947.234
2006-03-21,16972.937
2006-03-22,17081.593
2006-03-23,16934.463
2006-03-24,16945.636
2006-03-27,16825.749
2006-03-28,16792.188
2006-03-29,16747.976
2006-03-30,17037.278
2006-03-31,16863.63
2006-04-03,16915.914
2006-04-04,16964.182
2006-04-05,16991.549
2006-04-06,16987.832
2006-04-07,16698.528
2006-04-10,16710.937
2006-04-11,16446.991
2006-04-12,16383.012
2006-04-13,16324.961
2006-04-14,16324.961
2006-04-17,16584.248
2006-04-18,16572.311
2006-04-19,16911.035
2006-04-20,17125.352
2006-04-21,17353.656
2006-04-24,17296.999
2006-04-25,17361.548
2006-04-26,17357.469
2006-04-27,17432.015
2006-04-28,17326.547
2006-05-01,17356.808
2006-05-02,17371.488
2006-05-03,17157.012
2006-05-04,17418.275
2006-05-05,17718.737
2006-05-08,17902.717
2006-05-09,18014.536
2006-05-10,17975.799
2006-05-11,17844.294
2006-05-12,17395.718
2006-05-15,17163.686
2006-05-16,17204.651
2006-05-17,16479.246
2006-05-18,16500.143
2006-05-19,16464.848
2006-05-22,16108.055
2006-05-23,16551.964
2006-05-24,16311.49
2006-05-25,16500.941
2006-05-26,16640.684
2006-05-29,16638.047
2006-05-30,16300.129
2006-05-31,16522.839
2006-06-01,16523.921
2006-06-02,16619.467
2006-06-05,16449.377
2006-06-06,16007.318
2006-06-07,16201.709
2006-06-08,15532.766
2006-06-09,15849.397
2006-06-12,15530.308
2006-06-13,15202.419
2006-06-14,15334.486
2006-06-15,15787.894
2006-06-16,15658.894
2006-06-19,15691.351
2006-06-20,15811.101
2006-06-21,15888.304
2006-06-22,15868.874
2006-06-23,15697.041
2006-06-26,15735.46
2006-06-27,15575.625
2006-06-28,15489.277
2006-06-29,15815.66
2006-06-30,16457.784
2006-07-03,16594.994
2006-07-04,16622.522
2006-07-05,16288.201
2006-07-06,16512.961
2006-07-07,16529.299
2006-07-10,16461.54
2006-07-11,16352.426
2006-07-12,16354.602
2006-07-13,16081.018
2006-07-14,15732.078
2006-07-17,15468.392
2006-07-18,15396.486
2006-07-19,15875.866
2006-07-20,16041.861
2006-07-21,16019.014
2006-07-24,16277.543
2006-07-25,16216.175
2006-07-26,16197.666
2006-07-27,16639.301
2006-07-28,16885.312
2006-07-31,16739.952
2006-08-01,16617.908
2006-08-02,16882.081
2006-08-03,16768.695
2006-08-04,17214.347
2006-08-07,16942.46
2006-08-08,16913.429
2006-08-09,17105.872
2006-08-10,16836.227
2006-08-11,16859.63
2006-08-14,17026.322
2006-08-15,17285.93
2006-08-16,17564.001
2006-08-17,17640.199
2006-08-18,17555.205
2006-08-21,17606.951
2006-08-22,17446.379
2006-08-23,17254.033
2006-08-24,17427.943
2006-08-25,17532.504
2006-08-28,17745.705
2006-08-29,17703.928
2006-08-30,17940.129
2006-08-31,17865.561
2006-09-01,18003.398
2006-09-04,18188.557
2006-09-05,17998.234
2006-09-06,17733.141
2006-09-07,17472.166
2006-09-08,17386.591
2006-09-11,17413.083
2006-09-12,17663.181
2006-09-13,17794.928
2006-09-14,17962.658
2006-09-15,18033.317
2006-09-18,18009.614
2006-09-19,17853.208
2006-09-20,18201.642
2006-09-21,18252.502
2006-09-22,18110.764
2006-09-25,18103.462
2006-09-26,18292.987
2006-09-27,18365.358
2006-09-28,18314.114
2006-09-29,18360.33
2006-10-02,18438.73
2006-10-03,18411.457
2006-10-04,18484.186
2006-10-05,18554.505
2006-10-06,18405.843
2006-10-09,18451.098
2006-10-10,18499.24
2006-10-11,18520.461
2006-10-12,18615.931
2006-10-13,18536.21
2006-10-16,18590.105
2006-10-17,18313.148
2006-10-18,18518.756
2006-10-19,18645.995
2006-10-20,18605.431
2006-10-23,18617.253
2006-10-24,18615.181
2006-10-25,18572.499
2006-10-26,18593.727
2006-10-27,18598.811
2006-10-30,18504.167
2006-10-31,18517.668
2006-11-01,18539.376
2006-11-02,18342.382
2006-11-03,18374.555
2006-11-06,18665.939
2006-11-07,18949.23
2006-11-08,18855.582
2006-11-09,18514.908
2006-11-10,18574.858
2006-11-13,18591.309
2006-11-14,18579.908
2006-11-15,18600.004
2006-11-16,18574.779
2006-11-17,18490.044
2006-11-20,18453.209
2006-11-21,18488.395
2006-11-22,18552.066
2006-11-23,18530.184
2006-11-24,18532.209
2006-11-27,18306.747
2006-11-28,18402.247
2006-11-29,18499.17
2006-11-30,18469.953
2006-12-01,18348.247
2006-12-04,18400.965
2006-12-05,18513.078
2006-12-06,18446.383
2006-12-07,18445.874
2006-12-08,18443.198
2006-12-11,18532.918
2006-12-12,18768.903
2006-12-13,19136.349
2006-12-14,19327.978
2006-12-15,19190.646
2006-12-18,19134.728
2006-12-19,19234.19
2006-12-20,19426.498
2006-12-21,19400.405
2006-12-22,19228.842
2006-12-25,19228.842
2006-12-26,19198.878
2006-12-27,19431.543
2006-12-28,19425.646
2006-12-29,19360.486
2007-01-01,19360.486
2007-01-02,19783.371
2007-01-03,19669.54
2007-01-04,19560.763
2007-01-05,19237.83
2007-01-08,19223.588
2007-01-09,19429.806
2007-01-10,19147.531
2007-01-11,19360.261
2007-01-12,19508.449
2007-01-15,19597.37
2007-01-16,19591.58
2007-01-17,19499.033
2007-01-18,19578.544
2007-01-19,19630.84
2007-01-22,19477.805
2007-01-23,19589.843
2007-01-24,19647.867
2007-01-25,19544.377
2007-01-26,19243.91
2007-01-29,19294.444
2007-01-30,19405.617
2007-01-31,19323.182
2007-02-01,19552.249
2007-02-02,19617.047
2007-02-05,19488.638
2007-02-06,19626.999
2007-02-07,19896.726
2007-02-08,19828.938
2007-02-09,19949.702
2007-02-12,19719.367
2007-02-13,19911.317
2007-02-14,20140.021
2007-02-15,20064.076
2007-02-16,19980.759
2007-02-19,20248.391
2007-02-20,20272.746
2007-02-21,20441.7
2007-02-22,20488.915
2007-02-23,20591.075
2007-02-26,20621.193
2007-02-27,20247.471
2007-02-28,19861.381
2007-03-01,19417.716
2007-03-02,19500.687
2007-03-05,19294.839
2007-03-06,19296.614
2007-03-07,19516.373
2007-03-08,19828.809
2007-03-09,19891.839
2007-03-12,19854.992
2007-03-13,19637.65
2007-03-14,19110.51
2007-03-15,19510.319
2007-03-16,19518.01
2007-03-19,20368.618
2007-03-20,20805.392
2007-03-21,20859.663
2007-03-22,21363.987
2007-03-23,21513.944
2007-03-26,21311.062
2007-03-27,21199.226
2007-03-28,21054.28
2007-03-29,21204.606
2007-03-30,21188.526
2007-04-02,21379.329
2007-04-03,21622.673
2007-04-04,21690.344
2007-04-05,21936.382
2007-04-06,21936.382
2007-04-09,21822.1
2007-04-10,22260.036
2007-04-11,22227.493
2007-04-12,22163.846
2007-04-13,22406.506
2007-04-16,23168.681
2007-04-17,23377.159
2007-04-18,23357.646
2007-04-19,23175.607
2007-04-20,23527.633
2007-04-23,23390.107
2007-04-24,23329.774
2007-04-25,23674.841
2007-04-26,23661.495
2007-04-27,23680.667
2007-04-30,23685.47
2007-05-01,23596.958
2007-05-02,23651.911
2007-05-03,23776.778
2007-05-04,23918.952
2007-05-07,23879.53
2007-05-08,23389.144
2007-05-09,23274.945
2007-05-10,23014.133
2007-05-11,23167.812
2007-05-14,23066.068
2007-05-15,23313.286
2007-05-16,23036.213
2007-05-17,23042.185
2007-05-18,23115.271
2007-05-21,23042.549
2007-05-22,23224.527
2007-05-23,23313.305
2007-05-24,22929.018
2007-05-25,23095.791
2007-05-28,23220.445
2007-05-29,23236.373
2007-05-30,23052.433
2007-05-31,23199.088
2007-06-01,23221.883
2007-06-04,23391.078
2007-06-05,23373.656
2007-06-06,23035.986
2007-06-07,22807.282
2007-06-08,22579.897
2007-06-11,22603.448
2007-06-12,22444.419
2007-06-13,22472.339
2007-06-14,22746.173
2007-06-15,23123.106
2007-06-18,23180.252
2007-06-19,23174.095
2007-06-20,23194.799
2007-06-21,23001.426
2007-06-22,23007.766
2007-06-25,22854.25
2007-06-26,22783.711
2007-06-27,22551.998
2007-06-28,22677.818
2007-06-29,22775.309
2007-07-02,22912.469
2007-07-03,23027.782
2007-07-04,23190.971
2007-07-05,23033.442
2007-07-06,23179.705
2007-07-09,23151.551
2007-07-10,23162.377
2007-07-11,23219.102
2007-07-12,23498.354
2007-07-13,23741.198
2007-07-16,24112.04
2007-07-17,24055.2
2007-07-18,23855.368
2007-07-19,24029.672
2007-07-20,23814.632
2007-07-23,23886.228
2007-07-24,23622.825
2007-07-25,23136.304
2007-07-26,22611.553
2007-07-27,22302.516
2007-07-30,22286.336
2007-07-31,22801.764
2007-08-01,22174.982
2007-08-02,22545.51
2007-08-03,22412.838
2007-08-06,22399.672
2007-08-07,22739.088
2007-08-08,23322.023
2007-08-09,22632.127
2007-08-10,21900.226
2007-08-13,22270.87
2007-08-14,21948.439
2007-08-15,21541.845
2007-08-16,20606.753
2007-08-17,21554.272
2007-08-20,21696.402
2007-08-21,21687.309
2007-08-22,22023.94
2007-08-23,22127.023
2007-08-24,22136.59
2007-08-27,22187.22
2007-08-28,21723.74
2007-08-29,21789.801
2007-08-30,21970.835
2007-08-31,22079.797
2007-09-03,22235.623
2007-09-04,22375.735
2007-09-05,22089.19
2007-09-06,22287.544
2007-09-07,22075.733
2007-09-10,21830.877
2007-09-11,22326.816
2007-09-12,22494.056
2007-09-13,22909.236
2007-09-14,22750.322
2007-09-17,22622.351
2007-09-18,23050.353
2007-09-19,23646.793
2007-09-20,23835.337
2007-09-21,23844.93
2007-09-24,23734.018
2007-09-25,23699.735
2007-09-26,23869.832
2007-09-27,24021.224
2007-09-28,24134.532
2007-10-01,24465.169
2007-10-02,24331.902
2007-10-03,24360.571
2007-10-04,24458.893
2007-10-05,24628.311
2007-10-08,24529.824
2007-10-09,24707.762
2007-10-10,24907.732
2007-10-11,25063.472
2007-10-12,25011.738
2007-10-15,24777.464
2007-10-16,24556.133
2007-10-17,24751.524
2007-10-18,24678.022
2007-10-19,24656.161
2007-10-22,24139.677
2007-10-23,24440.832
2007-10-24,24249.809
2007-10-25,24469.769
2007-10-26,24403.752
2007-10-29,24566.92
2007-10-30,24479.198
2007-10-31,24891.214
2007-11-01,24554.174
2007-11-02,24429.916
2007-11-05,24234.624
2007-11-06,24324.84
2007-11-07,24143.227
2007-11-08,23697.909
2007-11-09,23081.24
2007-11-12,22881.0
2007-11-13,22998.967
2007-11-14,23222.8
2007-11-15,22863.746
2007-11-16,22476.43
2007-11-19,21972.485
2007-11-20,22088.218
2007-11-21,21511.561
2007-11-22,21549.079
2007-11-23,21971.538
2007-11-26,21880.831
2007-11-27,22179.67
2007-11-28,22487.155
2007-11-29,22522.783
2007-11-30,22601.616
2007-12-03,22399.593
2007-12-04,22373.122
2007-12-05,22566.075
2007-12-06,22594.16
2007-12-07,22821.245
2007-12-10,23165.256
2007-12-11,23113.349
2007-12-12,23002.684
2007-12-13,22526.909
2007-12-14,22437.819
2007-12-17,22043.684
2007-12-18,22057.902
2007-12-19,21974.119
2007-12-20,22048.334
2007-12-21,22327.099
2007-12-24,22505.179
2007-12-25,22505.179
2007-12-26,22659.864
2007-12-27,22742.225
2007-12-28,22936.788
2007-12-31,22795.506
2008-01-01,22795.506
2008-01-02,22621.214
2008-01-03,22504.012
2008-01-04,22377.531
2008-01-07,22390.826
2008-01-08,22249.078
2008-01-09,22026.894
2008-01-10,21905.968
2008-01-11,21967.086
2008-01-14,22237.037
2008-01-15,21590.696
2008-01-16,21173.027
2008-01-17,21084.686
2008-01-18,20324.965
2008-01-21,18748.246
2008-01-22,19408.187
2008-01-23,18681.333
2008-01-24,20101.786
2008-01-25,19616.759
2008-01-28,19846.041
2008-01-29,20146.538
2008-01-30,20125.397
2008-01-31,20051.402
2008-02-01,20609.47
2008-02-04,20515.72
2008-02-05,19589.001
2008-02-06,19905.54
2008-02-07,19365.186
2008-02-08,19218.274
2008-02-11,18981.896
2008-02-12,19619.757
2008-02-13,19535.229
2008-02-14,19393.613
2008-02-15,19220.738
2008-02-18,19720.748
2008-02-19,20070.335
2008-02-20,19861.307
2008-02-21,20402.445
2008-02-22,20319.247
2008-02-25,20789.668
2008-02-26,21218.371
2008-02-27,21392.398
2008-02-28,21027.77
2008-02-29,20708.392
2008-03-03,20465.011
2008-03-04,20294.592
2008-03-05,20721.26
2008-03-06,20367.1
2008-03-07,20299.497
2008-03-10,19971.913
2008-03-11,20220.877
2008-03-12,20742.392
2008-03-13,20565.098
2008-03-14,20401.328
2008-03-17,19812.886
2008-03-18,20458.985
2008-03-19,20268.072
2008-03-20,20182.74
2008-03-21,20182.74
2008-03-24,20153.939
2008-03-25,20940.006
2008-03-26,21063.995
2008-03-27,21345.683
2008-03-28,21317.342
2008-03-31,21362.546
2008-04-01,21774.708
2008-04-02,22143.057
2008-04-03,21940.803
2008-04-04,22412.481
2008-04-07,22500.779
2008-04-08,22447.613
2008-04-09,22278.609
2008-04-10,22155.338
2008-04-11,21934.585
2008-04-14,21786.155
2008-04-15,21821.328
2008-04-16,22456.781
2008-04-17,22371.5
2008-04-18,22889.635
2008-04-21,22839.746
2008-04-22,22585.464
2008-04-23,22481.304
2008-04-24,22221.783
2008-04-25,22246.051
2008-04-28,22432.197
2008-04-29,22139.842
2008-04-30,22412.517
2008-05-01,22241.929
2008-05-02,22572.424
2008-05-05,22630.863
2008-05-06,22471.514
2008-05-07,22410.22
2008-05-08,22331.613
2008-05-09,22158.468
2008-05-12,22293.959
2008-05-13,22199.281
2008-05-14,22518.125
2008-05-15,22635.119
2008-05-16,22670.593
2008-05-19,22763.096
2008-05-20,22596.067
2008-05-21,22567.948
2008-05-22,22465.547
2008-05-23,22254.919
2008-05-26,22203.576
2008-05-27,22035.237
2008-05-28,22261.722
2008-05-29,22141.996
2008-05-30,22376.55
2008-06-02,22100.001
2008-06-03,22160.267
2008-06-04,21985.144
2008-06-05,22182.515
2008-06-06,21597.583
2008-06-09,21405.827
2008-06-10,20998.16
2008-06-11,20673.256
2008-06-12,20927.678
2008-06-13,20936.638
2008-06-16,20972.305
2008-06-17,21107.655
2008-06-18,20705.427
2008-06-19,20257.046
2008-06-20,20000.699
2008-06-23,19624.494
2008-06-24,19831.735
2008-06-25,20055.471
2008-06-26,19577.318
2008-06-27,19385.966
2008-06-30,19332.783
2008-07-01,18874.229
2008-07-02,18961.587
2008-07-03,19137.982
2008-07-04,18760.903
2008-07-07,18997.55
2008-07-08,18715.236
2008-07-09,19318.625
2008-07-10,18861.484
2008-07-11,18203.015
2008-07-14,18455.917
2008-07-15,18003.721
2008-07-16,18105.952
2008-07-17,18872.797
2008-07-18,19400.378
2008-07-21,19792.384
2008-07-22,19682.537
2008-07-23,19960.15
2008-07-24,19668.74
2008-07-25,19189.371
2008-07-28,18992.423
2008-07-29,18956.959
2008-07-30,19182.546
2008-07-31,19092.85
2008-08-01,18894.299
2008-08-04,19029.809
2008-08-05,19679.012
2008-08-06,19981.438
2008-08-07,19571.453
2008-08-08,19471.748
2008-08-11,19756.641
2008-08-12,19834.151
2008-08-13,19516.903
2008-08-14,19443.882
2008-08-15,19344.699
2008-08-18,19346.38
2008-08-19,18552.514
2008-08-20,18658.909
2008-08-21,18490.71
2008-08-22,18946.335
2008-08-25,18708.569
2008-08-26,18491.205
2008-08-27,18557.145
2008-08-28,18975.326
2008-08-29,18971.927
2008-09-01,18949.897
2008-09-02,19354.167
2008-09-03,18881.336
2008-09-04,18471.701
2008-09-05,18118.375
2008-09-08,18695.993
2008-09-09,18730.285
2008-09-10,18453.74
2008-09-11,18003.176
2008-09-12,18571.362
2008-09-15,17685.263
2008-09-16,16772.72
2008-09-17,16175.413
2008-09-18,15961.452
2008-09-19,18004.099
2008-09-22,17629.587
2008-09-23,17201.29
2008-09-24,16818.405
2008-09-25,17635.576
2008-09-26,16739.014
2008-09-29,14667.941
2008-09-30,14761.034
2008-10-01,15048.216
2008-10-02,14906.904
2008-10-03,15840.578
2008-10-06,13728.11
2008-10-07,13299.864
2008-10-08,12202.163
2008-10-09,11820.365
2008-10-10,10594.21
2008-10-13,12040.663
2008-10-14,12618.03
2008-10-15,11298.319
2008-10-16,10341.786
2008-10-17,9772.253
2008-10-20,10688.489
2008-10-21,10612.787
2008-10-22,9705.796
2008-10-23,9673.5
2008-10-24,9035.965
2008-10-27,8243.306
2008-10-28,7858.496
2008-10-29,8769.708
2008-10-30,8860.628
2008-10-31,9027.749
2008-11-03,9288.784
2008-11-04,10406.817
2008-11-05,10345.938
2008-11-06,9636.105
2008-11-07,9822.872
2008-11-10,9893.066
2008-11-11,9227.076
2008-11-12,8921.593
2008-11-13,8956.819
2008-11-14,9076.814
2008-11-17,8718.196
2008-11-18,8800.936
2008-11-19,8307.32
2008-11-20,7819.076
2008-11-21,7515.83
2008-11-24,8529.116
2008-11-25,8525.157
2008-11-26,8261.96
2008-11-27,8595.954
2008-11-28,8490.413
2008-12-01,7826.846
2008-12-02,8079.342
2008-12-03,8238.458
2008-12-04,8367.806
2008-12-05,7882.081
2008-12-08,8902.754
2008-12-09,9153.343
2008-12-10,9378.87
2008-12-11,9511.132
2008-12-12,9323.973
2008-12-15,9522.887
2008-12-16,9601.846
2008-12-17,9974.929
2008-12-18,10212.596
2008-12-19,9823.892
2008-12-22,9592.23
2008-12-23,9683.657
2008-12-24,9651.028
2008-12-25,9651.028
2008-12-26,9697.604
2008-12-29,9829.67
2008-12-30,10057.581
2008-12-31,9737.078
2009-01-01,9737.078
2009-01-02,10219.246
2009-01-05,10164.314
2009-01-06,10258.196
2009-01-07,10337.155
2009-01-08,10261.552
2009-01-09,10320.446
2009-01-12,10083.715
2009-01-13,9831.201
2009-01-14,9146.404
2009-01-15,8855.831
2009-01-16,9137.443
2009-01-19,8772.717
2009-01-20,8253.489
2009-01-21,8245.559
2009-01-22,8254.046
2009-01-23,7930.495
2009-01-26,8975.972
2009-01-27,8917.69
2009-01-28,9450.105
2009-01-29,9000.556
2009-01-30,8669.156
2009-02-02,8531.177
2009-02-03,8903.664
2009-02-04,8928.035
2009-02-05,8684.564
2009-02-06,9165.788
2009-02-09,9433.787
2009-02-10,8958.512
2009-02-11,8892.671
2009-02-12,8585.673
2009-02-13,8676.574
2009-02-16,8393.137
2009-02-17,7822.502
2009-02-18,7698.194
2009-02-19,7770.869
2009-02-20,7308.856
2009-02-23,7078.877
2009-02-24,7132.827
2009-02-25,6993.959
2009-02-26,7348.931
2009-02-27,7070.117
2009-03-02,6613.675
2009-03-03,6352.123
2009-03-04,6614.533
2009-03-05,6095.884
2009-03-06,6036.896
2009-03-09,5995.078
2009-03-10,6572.404
2009-03-11,6550.874
2009-03-12,6650.003
2009-03-13,6710.84
2009-03-16,7004.664
2009-03-17,6852.004
2009-03-18,6908.89
2009-03-19,7380.617
2009-03-20,7500.644
2009-03-23,7988.391
2009-03-24,7868.969
2009-03-25,8070.915
2009-03-26,8082.561
2009-03-27,7722.115
2009-03-30,7144.867
2009-03-31,7377.825
2009-04-01,7571.576
2009-04-02,8229.992
2009-04-03,8301.204
2009-04-06,8124.8
2009-04-07,7956.233
2009-04-08,8038.216
2009-04-09,8416.823
2009-04-10,8416.823
2009-04-13,8488.198
2009-04-14,8697.164
2009-04-15,8648.936
2009-04-16,8693.203
2009-04-17,8768.947
2009-04-20,8223.591
2009-04-21,8281.589
2009-04-22,8460.543
2009-04-23,8386.022
2009-04-24,8672.768
2009-04-27,8559.64
2009-04-28,8456.336
2009-04-29,8870.211
2009-04-30,9217.209
2009-05-01,9218.6
2009-05-04,9713.481
2009-05-05,9793.719
2009-05-06,9880.895
2009-05-07,10138.083
2009-05-08,10443.854
2009-05-11,10390.705
2009-05-12,10249.114
2009-05-13,9818.646
2009-05-14,9769.806
2009-05-15,9999.549
2009-05-18,10351.172
2009-05-19,10538.639
2009-05-20,10812.517
2009-05-21,10525.047
2009-05-22,10820.87
2009-05-25,10836.74
2009-05-26,10903.276
2009-05-27,10746.256
2009-05-28,10411.499
2009-05-29,10432.174
2009-06-01,10830.376
2009-06-02,10976.174
2009-06-03,10778.036
2009-06-04,10724.46
2009-06-05,10760.055
2009-06-08,10410.803
2009-06-09,10510.895
2009-06-10,10697.189
2009-06-11,10746.762
2009-06-12,10655.277
2009-06-15,10163.995
2009-06-16,9994.072
2009-06-17,9647.389
2009-06-18,9942.1
2009-06-19,9979.097
2009-06-22,9602.738
2009-06-23,9598.274
2009-06-24,9968.527
2009-06-25,9847.715
2009-06-26,9994.138
2009-06-29,10183.74
2009-06-30,10080.64
2009-07-01,10345.463
2009-07-02,9929.656
2009-07-03,9986.328
2009-07-06,9719.089
2009-07-07,9747.45
2009-07-08,9465.554
2009-07-09,9684.747
2009-07-10,9457.19
2009-07-13,9877.695
2009-07-14,10040.133
2009-07-15,10567.743
2009-07-16,10731.998
2009-07-17,10870.829
2009-07-20,11103.375
2009-07-21,11159.384
2009-07-22,11157.769
2009-07-23,11487.029
2009-07-24,11464.417
2009-07-27,11585.606
2009-07-28,11322.174
2009-07-29,11613.545
2009-07-30,11896.069
2009-07-31,12108.353
2009-08-03,12615.862
2009-08-04,12544.509
2009-08-05,12509.659
2009-08-06,12512.189
2009-08-07,12524.039
2009-08-10,12514.482
2009-08-11,12179.442
2009-08-12,12426.763
2009-08-13,12686.652
2009-08-14,12413.569
2009-08-17,11965.516
2009-08-18,12080.842
2009-08-19,12121.961
2009-08-20,12268.307
2009-08-21,12664.617
2009-08-24,12981.057
2009-08-25,13135.198
2009-08-26,12948.693
2009-08-27,12900.853
2009-08-28,13203.882
2009-08-31,12963.528
2009-09-01,12587.298
2009-09-02,12304.172
2009-09-03,12390.935
2009-09-04,12700.105
2009-09-07,13131.981
2009-09-08,13428.082
2009-09-09,13692.404
2009-09-10,13808.738
2009-09-11,13880.983
2009-09-14,13714.158
2009-09-15,13652.076
2009-09-16,14153.908
2009-09-17,14465.25
2009-09-18,14388.688
2009-09-21,14218.677
2009-09-22,14439.117
2009-09-23,14438.191
2009-09-24,14093.484
2009-09-25,13994.193
2009-09-28,14266.931
2009-09-29,14283.869
2009-09-30,14441.579
2009-10-01,13982.287
2009-10-02,13594.319
2009-10-05,13725.138
2009-10-06,14398.785
2009-10-07,14361.687
2009-10-08,14870.077
2009-10-09,14882.252
2009-10-12,15261.219
2009-10-13,15170.681
2009-10-14,15587.943
2009-10-15,15601.666
2009-10-16,15219.769
2009-10-19,15485.204
2009-10-20,15343.258
2009-10-21,15326.953
2009-10-22,15044.247
2009-10-23,15103.102
2009-10-26,14139.546
2009-10-27,13686.999
2009-10-28,13107.538
2009-10-29,13620.254
2009-10-30,13215.608
2009-11-02,13282.335
2009-11-03,13065.68
2009-11-04,13607.702
2009-11-05,13841.32
2009-11-06,13774.303
2009-11-09,14385.794
2009-11-10,14188.684
2009-11-11,14606.556
2009-11-12,14405.597
2009-11-13,14377.52
2009-11-16,14646.461
2009-11-17,14369.831
2009-11-18,14438.763
2009-11-19,14083.795
2009-11-20,13872.685
2009-11-23,14382.533
2009-11-24,14268.61
2009-11-25,14550.403
2009-11-26,13828.345
2009-11-27,13830.319
