Date,NETHERLANDS VALUE Standard (Large+Mid Cap)
2005-06-14,17973.546
2005-06-15,18042.226
2005-06-16,18188.707
2005-06-17,18549.383
2005-06-20,18402.516
2005-06-21,18450.951
2005-06-22,18469.092
2005-06-23,18432.294
2005-06-24,18377.633
2005-06-27,18425.824
2005-06-28,18575.806
2005-06-29,18568.129
2005-06-30,18657.445
2005-07-01,18706.91
2005-07-04,18746.364
2005-07-05,18716.406
2005-07-06,18821.645
2005-07-07,18494.269
2005-07-08,18688.582
2005-07-11,18922.232
2005-07-12,19036.305
2005-07-13,19015.457
2005-07-14,19116.891
2005-07-15,18969.724
2005-07-18,18966.026
2005-07-19,18964.469
2005-07-20,18917.906
2005-07-21,19150.47
2005-07-22,19091.759
2005-07-25,18973.948
2005-07-26,18899.305
2005-07-27,18916.818
2005-07-28,19037.474
2005-07-29,19123.218
2005-08-01,19173.694
2005-08-02,19249.692
2005-08-03,19462.446
2005-08-04,19389.017
2005-08-05,19088.366
2005-08-08,19107.294
2005-08-09,19258.77
2005-08-10,19604.964
2005-08-11,19494.223
2005-08-12,19305.845
2005-08-15,19175.198
2005-08-16,19121.991
2005-08-17,18995.64
2005-08-18,18784.722
2005-08-19,18847.259
2005-08-22,18980.752
2005-08-23,18782.692
2005-08-24,18818.689
2005-08-25,18669.226
2005-08-26,18666.74
2005-08-29,18562.572
2005-08-30,18451.77
2005-08-31,18806.531
2005-09-01,19025.288
2005-09-02,19110.224
2005-09-05,19182.192
2005-09-06,19343.807
2005-09-07,19440.634
2005-09-08,19379.587
2005-09-09,19445.385
2005-09-12,19234.533
2005-09-13,19106.886
2005-09-14,19204.749
2005-09-15,19117.442
2005-09-16,19208.417
2005-09-19,19097.186
2005-09-20,19306.103
2005-09-21,19124.128
2005-09-22,18778.335
2005-09-23,18756.272
2005-09-26,19062.888
2005-09-27,18994.42
2005-09-28,19235.717
2005-09-29,19140.332
2005-09-30,19358.63
2005-10-03,19238.765
2005-10-04,19365.225
2005-10-05,19196.722
2005-10-06,19330.2
2005-10-07,19263.085
2005-10-10,19105.754
2005-10-11,18963.505
2005-10-12,18818.724
2005-10-13,18502.305
2005-10-14,18937.696
2005-10-17,18836.431
2005-10-18,18682.69
2005-10-19,18568.679
2005-10-20,18662.664
2005-10-21,18498.715
2005-10-24,18672.988
2005-10-25,18781.315
2005-10-26,18840.076
2005-10-27,18724.154
2005-10-28,18616.494
2005-10-31,18852.612
2005-11-01,18948.986
2005-11-02,19209.44
2005-11-03,19290.731
2005-11-04,18994.818
2005-11-07,19112.235
2005-11-08,19158.569
2005-11-09,19101.618
2005-11-10,19437.559
2005-11-11,19740.757
2005-11-14,19816.983
2005-11-15,19754.99
2005-11-16,19658.878
2005-11-17,19917.936
2005-11-18,20018.487
2005-11-21,20129.832
2005-11-22,20070.889
2005-11-23,20253.284
2005-11-24,20105.317
2005-11-25,20019.807
2005-11-28,20200.923
2005-11-29,20205.152
2005-11-30,20228.593
2005-12-01,20452.329
2005-12-02,20641.982
2005-12-05,20783.737
2005-12-06,21185.521
2005-12-07,21004.944
2005-12-08,21132.995
2005-12-09,21071.383
2005-12-12,21437.099
2005-12-13,21379.707
2005-12-14,21440.22
2005-12-15,21352.447
2005-12-16,21703.694
2005-12-19,21716.507
2005-12-20,21592.284
2005-12-21,21599.795
2005-12-22,21697.474
2005-12-23,21729.631
2005-12-26,21729.631
2005-12-27,21775.393
2005-12-28,21819.266
2005-12-29,21768.902
2005-12-30,21444.868
2006-01-02,21644.275
2006-01-03,22006.838
2006-01-04,22416.002
2006-01-05,22285.738
2006-01-06,22427.788
2006-01-09,22349.556
2006-01-10,21992.235
2006-01-11,22185.672
2006-01-12,22177.971
2006-01-13,21859.129
2006-01-16,21944.937
2006-01-17,21703.329
2006-01-18,21427.167
2006-01-19,21672.119
2006-01-20,21377.588
2006-01-23,21643.388
2006-01-24,21587.871
2006-01-25,21914.327
2006-01-26,22227.177
2006-01-27,22341.865
2006-01-30,22276.942
2006-01-31,22384.2
2006-02-01,22622.742
2006-02-02,22432.265
2006-02-03,22378.025
2006-02-06,22424.816
2006-02-07,22494.402
2006-02-08,22602.702
2006-02-09,22864.521
2006-02-10,22806.038
2006-02-13,22986.673
2006-02-14,23049.016
2006-02-15,23037.772
2006-02-16,23129.078
2006-02-17,23344.504
2006-02-20,23446.662
2006-02-21,23378.521
2006-02-22,23480.607
2006-02-23,23500.462
2006-02-24,23380.501
2006-02-27,23569.82
2006-02-28,23288.2
2006-03-01,23319.13
2006-03-02,23164.449
2006-03-03,23033.448
2006-03-06,23242.024
2006-03-07,22890.297
2006-03-08,22774.037
2006-03-09,22918.618
2006-03-10,23142.149
2006-03-13,23517.61
2006-03-14,23820.272
2006-03-15,23946.62
2006-03-16,24246.291
2006-03-17,24421.212
2006-03-20,24706.581
2006-03-21,24744.053
2006-03-22,24902.457
2006-03-23,24687.963
2006-03-24,24704.252
2006-03-27,24529.475
2006-03-28,24480.547
2006-03-29,24416.093
2006-03-30,24837.852
2006-03-31,24588.624
2006-04-03,24668.317
2006-04-04,24738.705
2006-04-05,24778.614
2006-04-06,24773.194
2006-04-07,24351.305
2006-04-10,24369.401
2006-04-11,23984.491
2006-04-12,23891.191
2006-04-13,23806.536
2006-04-14,23806.536
2006-04-17,24184.652
2006-04-18,24167.244
2006-04-19,24661.94
2006-04-20,24974.485
2006-04-21,25307.43
2006-04-24,25236.031
2006-04-25,25330.369
2006-04-26,25324.418
2006-04-27,25487.968
2006-04-28,25335.66
2006-05-01,25379.909
2006-05-02,25455.524
2006-05-03,25141.239
2006-05-04,25524.084
2006-05-05,25964.37
2006-05-08,26233.968
2006-05-09,26397.823
2006-05-10,26341.058
2006-05-11,26148.356
2006-05-12,25491.031
2006-05-15,25151.02
2006-05-16,25211.048
2006-05-17,24148.066
2006-05-18,24178.689
2006-05-19,24126.969
2006-05-22,23604.137
2006-05-23,24254.625
2006-05-24,23902.243
2006-05-25,24179.858
2006-05-26,24384.632
2006-05-29,24380.767
2006-05-30,23885.596
2006-05-31,24211.946
2006-06-01,24213.532
2006-06-02,24353.542
2006-06-05,24104.297
2006-06-06,23456.52
2006-06-07,23741.375
2006-06-08,22761.13
2006-06-09,23225.11
2006-06-12,22757.529
2006-06-13,22277.052
2006-06-14,22470.578
2006-06-15,23134.985
2006-06-16,22945.954
2006-06-19,22993.514
2006-06-20,23168.993
2006-06-21,23282.123
2006-06-22,23253.65
2006-06-23,23001.853
2006-06-26,23058.15
2006-06-27,22823.934
2006-06-28,22697.404
2006-06-29,23175.673
2006-06-30,24116.617
2006-07-03,24317.679
2006-07-04,24358.018
2006-07-05,23868.116
2006-07-06,24197.472
2006-07-07,24221.412
2006-07-10,24122.121
2006-07-11,23962.23
2006-07-12,23965.418
2006-07-13,23564.518
2006-07-14,23053.195
2006-07-17,22666.799
2006-07-18,22561.431
2006-07-19,23263.896
2006-07-20,23507.14
2006-07-21,23473.659
2006-07-24,23852.499
2006-07-25,23762.573
2006-07-26,23735.45
2006-07-27,24382.605
2006-07-28,24744.481
2006-07-31,24531.464
2006-08-01,24394.961
2006-08-02,24796.074
2006-08-03,24629.535
2006-08-04,25284.1
2006-08-07,24884.758
2006-08-08,24842.118
2006-08-09,25124.774
2006-08-10,24728.724
2006-08-11,24810.535
2006-08-14,25070.745
2006-08-15,25453.01
2006-08-16,25862.461
2006-08-17,25974.661
2006-08-18,25849.508
2006-08-21,25925.703
2006-08-22,25689.265
2006-08-23,25406.043
2006-08-24,25662.12
2006-08-25,25816.082
2006-08-28,26130.015
2006-08-29,26068.499
2006-08-30,26416.298
2006-08-31,26306.498
2006-09-01,26509.46
2006-09-04,26782.101
2006-09-05,26501.856
2006-09-06,26111.514
2006-09-07,25727.236
2006-09-08,25601.23
2006-09-11,25640.239
2006-09-12,26008.501
2006-09-13,26202.493
2006-09-14,26449.472
2006-09-15,26553.514
2006-09-18,26518.613
2006-09-19,26288.309
2006-09-20,26801.368
2006-09-21,26876.258
2006-09-22,26667.553
2006-09-25,26656.8
2006-09-26,26935.871
2006-09-27,27042.435
2006-09-28,26966.98
2006-09-29,27035.031
2006-10-02,27150.473
2006-10-03,27110.314
2006-10-04,27217.913
2006-10-05,27321.458
2006-10-06,27102.553
2006-10-09,27169.191
2006-10-10,27240.079
2006-10-11,27271.328
2006-10-12,27411.908
2006-10-13,27294.518
2006-10-16,27373.879
2006-10-17,26966.061
2006-10-18,27268.818
2006-10-19,27456.177
2006-10-20,27396.446
2006-10-23,27413.854
2006-10-24,27410.802
2006-10-25,27347.953
2006-10-26,27379.211
2006-10-27,27386.698
2006-10-30,27247.335
2006-10-31,27267.215
2006-11-01,27299.18
2006-11-02,27009.107
2006-11-03,27056.481
2006-11-06,27485.544
2006-11-07,27902.689
2006-11-08,27764.792
2006-11-09,27263.151
2006-11-10,27351.428
2006-11-13,27375.651
2006-11-14,27358.863
2006-11-15,27388.454
2006-11-16,27351.311
2006-11-17,27226.538
2006-11-20,27172.3
2006-11-21,27224.111
2006-11-22,27317.866
2006-11-23,27285.644
2006-11-24,27288.627
2006-11-27,26956.634
2006-11-28,27097.257
2006-11-29,27239.977
2006-11-30,27196.955
2006-12-01,27017.742
2006-12-04,27095.37
2006-12-05,27260.456
2006-12-06,27162.249
2006-12-07,27161.499
2006-12-08,27157.559
2006-12-11,27289.67
2006-12-12,27637.157
2006-12-13,28178.221
2006-12-14,28460.395
2006-12-15,28258.173
2006-12-18,28175.834
2006-12-19,28322.291
2006-12-20,28605.464
2006-12-21,28567.042
2006-12-22,28314.416
2006-12-25,28314.416
2006-12-26,28270.294
2006-12-27,28612.893
2006-12-28,28604.21
2006-12-29,28508.263
2007-01-01,28508.263
2007-01-02,29130.96
2007-01-03,28963.344
2007-01-04,28803.17
2007-01-05,28327.652
2007-01-08,28306.681
2007-01-09,28610.335
2007-01-10,28194.686
2007-01-11,28507.931
2007-01-12,28726.137
2007-01-15,28857.073
2007-01-16,28848.547
2007-01-17,28712.273
2007-01-18,28829.352
2007-01-19,28906.358
2007-01-22,28681.014
2007-01-23,28845.99
2007-01-24,28931.431
2007-01-25,28779.041
2007-01-26,28336.604
2007-01-29,28411.015
2007-01-30,28574.718
2007-01-31,28453.332
2007-02-01,28790.633
2007-02-02,28886.048
2007-02-05,28696.965
2007-02-06,28900.701
2007-02-07,29297.874
2007-02-08,29198.057
2007-02-09,29375.881
2007-02-12,29036.714
2007-02-13,29319.359
2007-02-14,29656.125
2007-02-15,29544.297
2007-02-16,29421.613
2007-02-19,29815.7
2007-02-20,29851.563
2007-02-21,30100.347
2007-02-22,30169.871
2007-02-23,30320.301
2007-02-26,30364.65
2007-02-27,29814.346
2007-02-28,29245.829
2007-03-01,28592.533
2007-03-02,28714.708
2007-03-05,28411.598
2007-03-06,28414.21
2007-03-07,28737.806
2007-03-08,29197.866
2007-03-09,29290.678
2007-03-12,29236.42
2007-03-13,28916.385
2007-03-14,28140.173
2007-03-15,28728.892
2007-03-16,28740.217
2007-03-19,29992.734
2007-03-20,30635.883
2007-03-21,30715.796
2007-03-22,31458.411
2007-03-23,31679.223
2007-03-26,31380.48
2007-03-27,31215.802
2007-03-28,31002.369
2007-03-29,31223.723
2007-03-30,31201.42
2007-04-02,31484.991
2007-04-03,31843.359
2007-04-04,31943.018
2007-04-05,32305.353
2007-04-06,32305.353
2007-04-09,32137.052
2007-04-10,32781.994
2007-04-11,32734.068
2007-04-12,32640.336
2007-04-13,32997.697
2007-04-16,34120.767
2007-04-17,34427.795
2007-04-18,34399.057
2007-04-19,34149.186
2007-04-20,34667.896
2007-04-23,34466.189
2007-04-24,34377.286
2007-04-25,34888.605
2007-04-26,34919.595
2007-04-27,34947.89
2007-04-30,34985.649
2007-05-01,34854.91
2007-05-02,34936.081
2007-05-03,35120.521
2007-05-04,35330.525
2007-05-07,35272.295
2007-05-08,34547.949
2007-05-09,34379.266
2007-05-10,33994.022
2007-05-11,34221.021
2007-05-14,34070.736
2007-05-15,34435.9
2007-05-16,34026.637
2007-05-17,34035.459
2007-05-18,34143.413
2007-05-21,34035.995
2007-05-22,34304.793
2007-05-23,34435.928
2007-05-24,33868.3
2007-05-25,34114.638
2007-05-28,34298.764
2007-05-29,34322.292
2007-05-30,34050.596
2007-05-31,34267.219
2007-06-01,34300.889
2007-06-04,34550.806
2007-06-05,34525.072
2007-06-06,34026.301
2007-06-07,33688.484
2007-06-08,33352.616
2007-06-11,33387.402
2007-06-12,33152.501
2007-06-13,33193.742
2007-06-14,33598.22
2007-06-15,34154.986
2007-06-18,34239.396
2007-06-19,34230.301
2007-06-20,34260.882
2007-06-21,33975.254
2007-06-22,33984.618
2007-06-25,33757.86
2007-06-26,33653.667
2007-06-27,33311.406
2007-06-28,33497.253
2007-06-29,33641.257
2007-07-02,33843.856
2007-07-03,34014.184
2007-07-04,34255.229
2007-07-05,34022.544
2007-07-06,34238.588
2007-07-09,34197.002
2007-07-10,34212.992
2007-07-11,34296.78
2007-07-12,34709.263
2007-07-13,35067.966
2007-07-16,35615.734
2007-07-17,35531.775
2007-07-18,35236.606
2007-07-19,35494.069
2007-07-20,35176.434
2007-07-23,35282.188
2007-07-24,34893.118
2007-07-25,34174.481
2007-07-26,33399.374
2007-07-27,32944.276
2007-07-30,32920.377
2007-07-31,33711.841
2007-08-01,32788.652
2007-08-02,33336.527
2007-08-03,33140.354
2007-08-06,33120.887
2007-08-07,33622.757
2007-08-08,34484.704
2007-08-09,33500.266
2007-08-10,32429.599
2007-08-13,32978.444
2007-08-14,32500.992
2007-08-15,31898.912
2007-08-16,30514.238
2007-08-17,31917.313
2007-08-20,32128.074
2007-08-21,32114.609
2007-08-22,32613.092
2007-08-23,32765.738
2007-08-24,32779.905
2007-08-27,32854.878
2007-08-28,32168.555
2007-08-29,32266.38
2007-08-30,32534.455
2007-08-31,32695.806
2007-09-03,32926.554
2007-09-04,33134.031
2007-09-05,32709.715
2007-09-06,33003.439
2007-09-07,32689.788
2007-09-10,32327.205
2007-09-11,33061.592
2007-09-12,33309.241
2007-09-13,33924.041
2007-09-14,33688.721
2007-09-17,33499.221
2007-09-18,34133.008
2007-09-19,35016.216
2007-09-20,35295.414
2007-09-21,35309.618
2007-09-24,35145.38
2007-09-25,35094.613
2007-09-26,35346.494
2007-09-27,35570.675
2007-09-28,35738.462
2007-10-01,36228.07
2007-10-02,36030.728
2007-10-03,36073.535
2007-10-04,36219.131
2007-10-05,36470.007
2007-10-08,36324.166
2007-10-09,36587.66
2007-10-10,36883.779
2007-10-11,37114.401
2007-10-12,37037.793
2007-10-15,36690.877
2007-10-16,36363.126
2007-10-17,36652.464
2007-10-18,36543.62
2007-10-19,36511.249
2007-10-22,35746.43
2007-10-23,36192.386
2007-10-24,35909.516
2007-10-25,36235.237
2007-10-26,36137.477
2007-10-29,36379.098
2007-10-30,36249.199
2007-10-31,36859.319
2007-11-01,36360.225
2007-11-02,36183.552
2007-11-05,35894.303
2007-11-06,36027.922
2007-11-07,35758.933
2007-11-08,35099.365
2007-11-09,34186.006
2007-11-12,33889.427
2007-11-13,34064.15
2007-11-14,34395.673
2007-11-15,33863.872
2007-11-16,33290.212
2007-11-19,32543.811
2007-11-20,32715.225
2007-11-21,31861.128
2007-11-22,31916.698
2007-11-23,32542.408
2007-11-26,32408.061
2007-11-27,32850.675
2007-11-28,33306.096
2007-11-29,33358.866
2007-11-30,33475.627
2007-12-03,33176.408
2007-12-04,33137.201
2007-12-05,33422.987
2007-12-06,33464.583
2007-12-07,33800.923
2007-12-10,34310.443
2007-12-11,34233.563
2007-12-12,34069.656
2007-12-13,33364.977
2007-12-14,33233.025
2007-12-17,32649.265
2007-12-18,32670.323
2007-12-19,32546.23
2007-12-20,32656.151
2007-12-21,33069.036
2007-12-24,33332.792
2007-12-25,33332.792
2007-12-26,33561.9
2007-12-27,33683.885
2007-12-28,33972.056
2007-12-31,33762.8
2008-01-01,33762.8
2008-01-02,33504.654
2008-01-03,33331.064
2008-01-04,33143.731
2008-01-07,33163.422
2008-01-08,32953.477
2008-01-09,32624.396
2008-01-10,32445.292
2008-01-11,32535.815
2008-01-14,32935.644
2008-01-15,31978.336
2008-01-16,31359.72
2008-01-17,31228.876
2008-01-18,30103.642
2008-01-21,27768.337
2008-01-22,28745.787
2008-01-23,27669.232
2008-01-24,29773.087
2008-01-25,29054.705
2008-01-28,29394.299
2008-01-29,29839.37
2008-01-30,29808.058
2008-01-31,29698.462
2008-02-01,30525.027
2008-02-04,30386.172
2008-02-05,29013.593
2008-02-06,29482.425
2008-02-07,28682.097
2008-02-08,28464.503
2008-02-11,28114.4
2008-02-12,29059.147
2008-02-13,28933.95
2008-02-14,28724.201
2008-02-15,28468.152
2008-02-18,29208.726
2008-02-19,29726.505
2008-02-20,29416.911
2008-02-21,30218.398
2008-02-22,30095.172
2008-02-25,30791.921
2008-02-26,31426.881
2008-02-27,31684.634
2008-02-28,31144.577
2008-02-29,30671.542
2008-03-03,30311.066
2008-03-04,30058.656
2008-03-05,30690.601
2008-03-06,30166.048
2008-03-07,30065.921
2008-03-10,29580.731
2008-03-11,29949.476
2008-03-12,30721.899
2008-03-13,30459.306
2008-03-14,30216.744
2008-03-17,29345.192
2008-03-18,30302.141
2008-03-19,30019.376
2008-03-20,29892.99
2008-03-21,29892.99
2008-03-24,29850.332
2008-03-25,31014.589
2008-03-26,31198.231
2008-03-27,31615.444
2008-03-28,31595.543
2008-03-31,31664.23
2008-04-01,32275.149
2008-04-02,32821.128
2008-04-03,32521.34
2008-04-04,33220.476
2008-04-07,33351.355
2008-04-08,33272.551
2008-04-09,33022.048
2008-04-10,32839.864
2008-04-11,32512.652
2008-04-14,32292.64
2008-04-15,32344.775
2008-04-16,33286.678
2008-04-17,33183.55
2008-04-18,33952.098
2008-04-21,33878.098
2008-04-22,33500.922
2008-04-23,33346.422
2008-04-24,33025.389
2008-04-25,33078.702
2008-04-28,33358.915
2008-04-29,32924.155
2008-04-30,33329.648
2008-05-01,33075.967
2008-05-02,33571.09
2008-05-05,33658.005
2008-05-06,33421.011
2008-05-07,33329.85
2008-05-08,33212.941
2008-05-09,32955.429
2008-05-12,33156.939
2008-05-13,33016.129
2008-05-14,33490.333
2008-05-15,33664.334
2008-05-16,33717.092
2008-05-19,33869.673
2008-05-20,33621.148
2008-05-21,33579.309
2008-05-22,33426.944
2008-05-23,33113.547
2008-05-26,33037.152
2008-05-27,32786.677
2008-05-28,33123.669
2008-05-29,32945.526
2008-05-30,33294.524
2008-06-02,32883.04
2008-06-03,32972.712
2008-06-04,32712.142
2008-06-05,33005.815
2008-06-06,32135.484
2008-06-09,31850.165
2008-06-10,31243.59
2008-06-11,30760.158
2008-06-12,31138.717
2008-06-13,31152.049
2008-06-16,31205.119
2008-06-17,31406.509
2008-06-18,30808.025
2008-06-19,30140.871
2008-06-20,29759.447
2008-06-23,29199.684
2008-06-24,29508.041
2008-06-25,29840.943
2008-06-26,29129.49
2008-06-27,28844.773
2008-06-30,28765.641
2008-07-01,28083.35
2008-07-02,28213.33
2008-07-03,28475.793
2008-07-04,27914.729
2008-07-07,28266.841
2008-07-08,27846.78
2008-07-09,28744.576
2008-07-10,28064.385
2008-07-11,27084.636
2008-07-14,27460.934
2008-07-15,26788.103
2008-07-16,26940.214
2008-07-17,28081.219
2008-07-18,28866.217
2008-07-21,29449.49
2008-07-22,29286.048
2008-07-23,29699.113
2008-07-24,29265.519
2008-07-25,28552.255
2008-07-28,28259.212
2008-07-29,28206.445
2008-07-30,28544.557
2008-07-31,28411.085
2008-08-01,28115.632
2008-08-04,28317.277
2008-08-05,29283.322
2008-08-06,29734.941
2008-08-07,29124.832
2008-08-08,28994.675
2008-08-11,29418.9
2008-08-12,29534.317
2008-08-13,29061.914
2008-08-14,29014.52
2008-08-15,28868.847
2008-08-18,28871.356
2008-08-19,27686.638
2008-08-20,27845.416
2008-08-21,27594.406
2008-08-22,28274.352
2008-08-25,27919.524
2008-08-26,27595.144
2008-08-27,27693.549
2008-08-28,28318.088
2008-08-29,28313.015
2008-09-01,28280.138
2008-09-02,28883.456
2008-09-03,28177.82
2008-09-04,27566.495
2008-09-05,27039.205
2008-09-08,27901.222
2008-09-09,27952.397
2008-09-10,27539.692
2008-09-11,26867.286
2008-09-12,27715.226
2008-09-15,26392.844
2008-09-16,25030.998
2008-09-17,24139.6
2008-09-18,23820.292
2008-09-19,26868.663
2008-09-22,26309.756
2008-09-23,25670.581
2008-09-24,25099.177
2008-09-25,26318.694
2008-09-26,24980.698
2008-09-29,21889.903
2008-09-30,22028.832
2008-10-01,22457.412
2008-10-02,22246.522
2008-10-03,23639.904
2008-10-06,20487.334
2008-10-07,19848.234
2008-10-08,18210.066
2008-10-09,17640.283
2008-10-10,15810.415
2008-10-13,17969.049
2008-10-14,18830.69
2008-10-15,16861.2
2008-10-16,15433.706
2008-10-17,14583.755
2008-10-20,15951.113
2008-10-21,15838.138
2008-10-22,14484.577
2008-10-23,14436.38
2008-10-24,13484.947
2008-10-27,12302.01
2008-10-28,11727.734
2008-10-29,13087.594
2008-10-30,13223.279
2008-10-31,13472.685
2008-11-03,13862.245
2008-11-04,15530.756
2008-11-05,15448.157
2008-11-06,14388.261
2008-11-07,14667.134
2008-11-10,14771.946
2008-11-11,13777.515
2008-11-12,13321.379
2008-11-13,13373.978
2008-11-14,13553.15
2008-11-17,13017.674
2008-11-18,13141.219
2008-11-19,12404.17
2008-11-20,11675.144
2008-11-21,11222.349
2008-11-24,12735.347
2008-11-25,12729.436
2008-11-26,12336.441
2008-11-27,12835.148
2008-11-28,12677.558
2008-12-01,11686.745
2008-12-02,12063.763
2008-12-03,12301.349
2008-12-04,12494.486
2008-12-05,11769.22
2008-12-08,13293.249
2008-12-09,13667.42
2008-12-10,14004.168
2008-12-11,14201.656
2008-12-12,13922.198
2008-12-15,14219.208
2008-12-16,14337.107
2008-12-17,14894.179
2008-12-18,15249.055
2008-12-19,14668.658
2008-12-22,14322.749
2008-12-23,14459.264
2008-12-24,14410.543
2008-12-25,14410.543
2008-12-26,14480.089
2008-12-29,14677.284
2008-12-30,15017.593
2008-12-31,14539.03
2009-01-01,14539.03
2009-01-02,15258.985
2009-01-05,15176.963
2009-01-06,15317.143
2009-01-07,15435.041
2009-01-08,15322.155
2009-01-09,15410.093
2009-01-12,15056.615
2009-01-13,14679.571
2009-01-14,13657.058
2009-01-15,13223.186
2009-01-16,13643.679
2009-01-19,13099.083
2009-01-20,12323.791
2009-01-21,12311.951
2009-01-22,12324.624
2009-01-23,11841.509
2009-01-26,13402.577
2009-01-27,13315.552
2009-01-28,14110.533
2009-01-29,13439.284
2009-01-30,12944.45
2009-02-02,12738.425
2009-02-03,13294.609
2009-02-04,13330.998
2009-02-05,12967.457
2009-02-06,13686.001
2009-02-09,14086.167
2009-02-10,13376.506
2009-02-11,13278.195
2009-02-12,12819.796
2009-02-13,12955.526
2009-02-16,12532.31
2009-02-17,11680.259
2009-02-18,11494.647
2009-02-19,11603.162
2009-02-20,10913.302
2009-02-23,10569.907
2009-02-24,10650.462
2009-02-25,10443.111
2009-02-26,10973.141
2009-02-27,10556.827
2009-03-02,9875.286
2009-03-03,9484.746
2009-03-04,9876.566
2009-03-05,9102.14
2009-03-06,9014.061
2009-03-09,8951.62
2009-03-10,9813.661
2009-03-11,9781.513
2009-03-12,9929.529
2009-03-13,10020.368
2009-03-16,10459.095
2009-03-17,10231.148
2009-03-18,10316.089
2009-03-19,11020.454
2009-03-20,11199.673
2009-03-23,11927.958
2009-03-24,11749.642
2009-03-25,12051.179
2009-03-26,12068.57
2009-03-27,11532.141
2009-03-30,10692.093
2009-03-31,11040.708
2009-04-01,11330.651
2009-04-02,12315.951
2009-04-03,12422.519
2009-04-06,12158.534
2009-04-07,11906.279
2009-04-08,12028.964
2009-04-09,12595.539
2009-04-10,12595.539
2009-04-13,12702.35
2009-04-14,13015.062
2009-04-15,12942.89
2009-04-16,13009.134
2009-04-17,13122.484
2009-04-20,12306.373
2009-04-21,12396.889
2009-04-22,12664.769
2009-04-23,12556.101
2009-04-24,12985.436
2009-04-27,12816.484
2009-04-28,12661.806
2009-04-29,13292.513
2009-04-30,13812.509
2009-05-01,13814.594
2009-05-04,14556.202
2009-05-05,14676.442
2009-05-06,14807.081
2009-05-07,15192.491
2009-05-08,15650.707
2009-05-11,15571.06
2009-05-12,15358.878
2009-05-13,14713.796
2009-05-14,14640.608
2009-05-15,14984.891
2009-05-18,15527.604
2009-05-19,15808.821
2009-05-20,16219.661
2009-05-21,15788.432
2009-05-22,16232.19
2009-05-25,16255.996
2009-05-26,16355.806
2009-05-27,16120.264
2009-05-28,15618.1
2009-05-29,15649.115
2009-06-01,16246.449
2009-06-02,16465.159
2009-06-03,16167.935
2009-06-04,16087.568
2009-06-05,16140.963
2009-06-08,15617.056
2009-06-09,15767.202
2009-06-10,16046.659
2009-06-11,16121.023
2009-06-12,15983.787
2009-06-15,15246.824
2009-06-16,14991.925
2009-06-17,14471.872
2009-06-18,14913.963
2009-06-19,14969.461
2009-06-22,14404.893
2009-06-23,14398.196
2009-06-24,14953.606
2009-06-25,14772.379
2009-06-26,14992.025
2009-06-29,15276.443
2009-06-30,15121.784
2009-07-01,15519.04
2009-07-02,14895.297
2009-07-03,14980.308
2009-07-06,14579.429
2009-07-07,14621.972
2009-07-08,14199.105
2009-07-09,14527.913
2009-07-10,14186.559
2009-07-13,14817.35
2009-07-14,15061.021
2009-07-15,15852.479
2009-07-16,16098.875
2009-07-17,16307.133
2009-07-20,16655.971
2009-07-21,16739.988
2009-07-22,16737.567
2009-07-23,17231.484
2009-07-24,17197.563
2009-07-27,17379.358
2009-07-28,16986.655
2009-07-29,17423.8
2009-07-30,17847.67
2009-07-31,18166.16
2009-08-03,18927.576
2009-08-04,18820.525
2009-08-05,18772.449
2009-08-06,18776.244
2009-08-07,18794.028
2009-08-10,18779.686
2009-08-11,18276.912
2009-08-12,18648.051
2009-08-13,19038.051
2009-08-14,18628.252
2009-08-17,17955.887
2009-08-18,18128.95
2009-08-19,18190.654
2009-08-20,18410.267
2009-08-21,19004.984
2009-08-24,19479.844
2009-08-25,19711.155
2009-08-26,19431.279
2009-08-27,19359.843
2009-08-28,19814.588
2009-08-31,19453.897
2009-09-01,18889.303
2009-09-02,18464.426
2009-09-03,18594.628
2009-09-04,19058.588
2009-09-07,19706.69
2009-09-08,20151.037
2009-09-09,20547.696
2009-09-10,20722.274
2009-09-11,20830.69
2009-09-14,20580.341
2009-09-15,20487.177
2009-09-16,21240.257
2009-09-17,21707.478
2009-09-18,21592.584
2009-09-21,21337.455
2009-09-22,21668.261
2009-09-23,21666.871
2009-09-24,21149.582
2009-09-25,21000.58
2009-09-28,21409.867
2009-09-29,21435.286
2009-09-30,21671.955
2009-10-01,20982.713
2009-10-02,20400.503
2009-10-05,20596.818
2009-10-06,21607.735
2009-10-07,21552.065
2009-10-08,22314.987
2009-10-09,22333.257
2009-10-12,22901.96
2009-10-13,22766.092
2009-10-14,23392.262
2009-10-15,23412.856
2009-10-16,22839.757
2009-10-19,23238.086
2009-10-20,23025.072
2009-10-21,23000.604
2009-10-22,22576.357
2009-10-23,22664.679
2009-10-26,21218.705
2009-10-27,20539.584
2009-10-28,19672.664
2009-10-29,20442.183
2009-10-30,19834.863
2009-11-02,19935.011
2009-11-03,19609.841
2009-11-04,20423.345
2009-11-05,20773.974
2009-11-06,20673.39
2009-11-09,21591.157
2009-11-10,21295.32
2009-11-11,21922.49
2009-11-12,21620.878
2009-11-13,21578.738
2009-11-16,21982.382
2009-11-17,21567.198
2009-11-18,21670.656
2009-11-19,21137.897
2009-11-20,20821.048
2009-11-23,21586.262
2009-11-24,21415.279
2009-11-25,21838.213
2009-11-26,20754.5
2009-11-27,20757.463
