Date,ISRAEL SMID CAP SMID (Small+Mid Cap)
2005-11-09,696.3
2005-11-10,690.082
2005-11-11,688.812
2005-11-14,670.96
2005-11-15,665.677
2005-11-16,664.53
2005-11-17,668.866
2005-11-18,670.985
2005-11-21,664.143
2005-11-22,663.489
2005-11-23,670.574
2005-11-24,671.481
2005-11-25,673.957
2005-11-28,686.819
2005-11-29,688.502
2005-11-30,687.638
2005-12-01,691.081
2005-12-02,692.709
2005-12-05,699.57
2005-12-06,704.021
2005-12-07,703.019
2005-12-08,705.622
2005-12-09,709.016
2005-12-12,722.64
2005-12-13,724.876
2005-12-14,724.404
2005-12-15,729.831
2005-12-16,728.284
2005-12-19,716.969
2005-12-20,726.29
2005-12-21,732.199
2005-12-22,734.908
2005-12-23,736.549
2005-12-26,733.306
2005-12-27,727.492
2005-12-28,720.445
2005-12-29,721.004
2005-12-30,716.339
2006-01-02,737.469
2006-01-03,740.527
2006-01-04,744.303
2006-01-05,722.251
2006-01-06,723.864
2006-01-09,732.405
2006-01-10,727.296
2006-01-11,735.816
2006-01-12,737.989
2006-01-13,736.915
2006-01-16,746.857
2006-01-17,744.156
2006-01-18,742.614
2006-01-19,751.721
2006-01-20,746.688
2006-01-23,747.624
2006-01-24,750.322
2006-01-25,751.682
2006-01-26,748.053
2006-01-27,745.911
2006-01-30,736.129
2006-01-31,730.363
2006-02-01,734.118
2006-02-02,729.604
2006-02-03,727.459
2006-02-06,713.484
2006-02-07,707.719
2006-02-08,708.199
2006-02-09,715.06
2006-02-10,714.731
2006-02-13,711.15
2006-02-14,701.215
2006-02-15,700.106
2006-02-16,701.597
2006-02-17,702.403
2006-02-20,697.305
2006-02-21,691.263
2006-02-22,691.124
2006-02-23,687.183
2006-02-24,688.112
2006-02-27,698.321
2006-02-28,697.593
2006-03-01,703.738
2006-03-02,705.37
2006-03-03,705.327
2006-03-06,709.402
2006-03-07,703.283
2006-03-08,702.019
2006-03-09,700.336
2006-03-10,700.149
2006-03-13,706.509
2006-03-14,708.02
2006-03-15,712.517
2006-03-16,717.645
2006-03-17,721.948
2006-03-20,730.688
2006-03-21,730.527
2006-03-22,730.548
2006-03-23,731.916
2006-03-24,733.633
2006-03-27,730.528
2006-03-28,728.907
2006-03-29,717.74
2006-03-30,715.171
2006-03-31,712.148
2006-04-03,714.926
2006-04-04,729.506
2006-04-05,736.558
2006-04-06,741.692
2006-04-07,740.734
2006-04-10,746.73
2006-04-11,743.778
2006-04-12,742.388
2006-04-13,743.687
2006-04-14,743.54
2006-04-17,744.998
2006-04-18,748.874
2006-04-19,750.814
2006-04-20,759.917
2006-04-21,758.965
2006-04-24,761.223
2006-04-25,767.145
2006-04-26,770.665
2006-04-27,776.037
2006-04-28,779.945
2006-05-01,787.006
2006-05-02,785.707
2006-05-03,783.534
2006-05-04,788.336
2006-05-05,792.027
2006-05-08,806.871
2006-05-09,811.061
2006-05-10,814.239
2006-05-11,810.67
2006-05-12,806.684
2006-05-15,795.444
2006-05-16,809.383
2006-05-17,803.927
2006-05-18,798.216
2006-05-19,798.43
2006-05-22,768.227
2006-05-23,777.402
2006-05-24,762.134
2006-05-25,760.67
2006-05-26,761.878
2006-05-29,772.149
2006-05-30,766.488
2006-05-31,762.034
2006-06-01,757.985
2006-06-02,758.992
2006-06-05,756.823
2006-06-06,740.519
2006-06-07,741.833
2006-06-08,736.984
2006-06-09,738.506
2006-06-12,723.945
2006-06-13,708.972
2006-06-14,712.616
2006-06-15,726.483
2006-06-16,728.791
2006-06-19,726.964
2006-06-20,721.137
2006-06-21,725.889
2006-06-22,732.484
2006-06-23,729.232
2006-06-26,716.971
2006-06-27,711.237
2006-06-28,701.617
2006-06-29,705.567
2006-06-30,712.182
2006-07-03,732.557
2006-07-04,740.743
2006-07-05,728.209
2006-07-06,733.211
2006-07-07,732.667
2006-07-10,734.127
2006-07-11,726.21
2006-07-12,687.712
2006-07-13,653.444
2006-07-14,649.056
2006-07-17,665.055
2006-07-18,684.083
2006-07-19,684.25
2006-07-20,691.779
2006-07-21,686.978
2006-07-24,690.112
2006-07-25,695.043
2006-07-26,681.983
2006-07-27,684.212
2006-07-28,686.41
2006-07-31,710.622
2006-08-01,703.858
2006-08-02,717.027
2006-08-03,717.062
2006-08-04,718.362
2006-08-07,716.873
2006-08-08,721.398
2006-08-09,711.141
2006-08-10,700.093
2006-08-11,700.217
2006-08-14,720.719
2006-08-15,729.325
2006-08-16,731.74
2006-08-17,745.701
2006-08-18,745.658
2006-08-21,747.563
2006-08-22,742.93
2006-08-23,739.351
2006-08-24,738.48
2006-08-25,738.452
2006-08-28,724.288
2006-08-29,731.903
2006-08-30,738.615
2006-08-31,739.7
2006-09-01,741.821
2006-09-04,737.045
2006-09-05,735.315
2006-09-06,723.912
2006-09-07,719.12
2006-09-08,721.588
2006-09-11,719.515
2006-09-12,730.581
2006-09-13,737.147
2006-09-14,740.625
2006-09-15,741.025
2006-09-18,754.25
2006-09-19,753.008
2006-09-20,759.405
2006-09-21,760.257
2006-09-22,755.522
2006-09-25,756.437
2006-09-26,758.441
2006-09-27,759.15
2006-09-28,765.173
2006-09-29,764.903
2006-10-02,763.776
2006-10-03,767.576
2006-10-04,780.415
2006-10-05,785.948
2006-10-06,791.083
2006-10-09,794.223
2006-10-10,796.303
2006-10-11,794.531
2006-10-12,804.061
2006-10-13,807.993
2006-10-16,815.047
2006-10-17,812.115
2006-10-18,817.367
2006-10-19,820.319
2006-10-20,805.875
2006-10-23,806.455
2006-10-24,803.801
2006-10-25,809.933
2006-10-26,818.628
2006-10-27,813.403
2006-10-30,815.535
2006-10-31,818.044
2006-11-01,818.352
2006-11-02,804.081
2006-11-03,805.394
2006-11-06,813.575
2006-11-07,808.004
2006-11-08,804.912
2006-11-09,805.461
2006-11-10,809.298
2006-11-13,819.712
2006-11-14,826.848
2006-11-15,824.532
2006-11-16,826.85
2006-11-17,825.411
2006-11-20,821.495
2006-11-21,823.577
2006-11-22,834.032
2006-11-23,827.683
2006-11-24,827.174
2006-11-27,830.73
2006-11-28,830.157
2006-11-29,847.2
2006-11-30,852.647
2006-12-01,852.459
2006-12-04,851.222
2006-12-05,855.419
2006-12-06,855.842
2006-12-07,861.191
2006-12-08,862.566
2006-12-11,862.538
2006-12-12,856.139
2006-12-13,860.818
2006-12-14,865.299
2006-12-15,862.078
2006-12-18,858.767
2006-12-19,853.855
2006-12-20,863.214
2006-12-21,864.439
2006-12-22,863.496
2006-12-25,847.139
2006-12-26,842.75
2006-12-27,845.354
2006-12-28,844.118
2006-12-29,842.615
2007-01-01,855.46
2007-01-02,860.526
2007-01-03,867.738
2007-01-04,863.905
2007-01-05,861.93
2007-01-08,854.224
2007-01-09,851.368
2007-01-10,837.502
2007-01-11,844.234
2007-01-12,848.688
2007-01-15,859.527
2007-01-16,861.587
2007-01-17,861.156
2007-01-18,858.448
2007-01-19,860.205
2007-01-22,863.693
2007-01-23,861.605
2007-01-24,864.198
2007-01-25,859.774
2007-01-26,859.303
2007-01-29,860.112
2007-01-30,858.858
2007-01-31,857.705
2007-02-01,868.851
2007-02-02,870.393
2007-02-05,881.947
2007-02-06,887.656
2007-02-07,897.356
2007-02-08,898.714
2007-02-09,898.319
2007-02-12,892.951
2007-02-13,901.72
2007-02-14,912.611
2007-02-15,908.195
2007-02-16,911.325
2007-02-19,920.604
2007-02-20,907.456
2007-02-21,909.702
2007-02-22,907.053
2007-02-23,905.93
2007-02-26,905.942
2007-02-27,884.52
2007-02-28,883.061
2007-03-01,872.77
2007-03-02,872.899
2007-03-05,850.866
2007-03-06,866.071
2007-03-07,866.414
2007-03-08,881.054
2007-03-09,881.377
2007-03-12,896.33
2007-03-13,889.132
2007-03-14,868.599
2007-03-15,865.496
2007-03-16,865.775
2007-03-19,864.626
2007-03-20,866.128
2007-03-21,874.656
2007-03-22,882.039
2007-03-23,882.158
2007-03-26,889.517
2007-03-27,900.599
2007-03-28,888.7
2007-03-29,895.907
2007-03-30,897.743
2007-04-02,900.128
2007-04-03,902.252
2007-04-04,922.889
2007-04-05,922.4
2007-04-06,922.4
2007-04-09,923.508
2007-04-10,928.492
2007-04-11,934.158
2007-04-12,935.926
2007-04-13,935.56
2007-04-16,956.086
2007-04-17,951.945
2007-04-18,952.848
2007-04-19,952.35
2007-04-20,952.264
2007-04-23,964.117
2007-04-24,965.172
2007-04-25,980.556
2007-04-26,988.754
2007-04-27,992.186
2007-04-30,971.828
2007-05-01,982.07
2007-05-02,978.063
2007-05-03,983.837
2007-05-04,985.524
2007-05-07,1003.531
2007-05-08,995.29
2007-05-09,1002.986
2007-05-10,1005.87
2007-05-11,1004.332
2007-05-14,1010.969
2007-05-15,1014.977
2007-05-16,1015.054
2007-05-17,1002.153
2007-05-18,996.189
2007-05-21,991.767
2007-05-22,1000.215
2007-05-23,1000.467
2007-05-24,987.719
2007-05-25,986.968
2007-05-28,996.37
2007-05-29,1004.888
2007-05-30,993.909
2007-05-31,1000.0
2007-06-01,1000.051
2007-06-04,1003.479
2007-06-05,1010.839
2007-06-06,993.231
2007-06-07,970.742
2007-06-08,968.172
2007-06-11,957.596
2007-06-12,937.181
2007-06-13,941.118
2007-06-14,955.746
2007-06-15,964.629
2007-06-18,971.713
2007-06-19,966.314
2007-06-20,968.47
2007-06-21,962.348
2007-06-22,961.937
2007-06-25,959.417
2007-06-26,951.643
2007-06-27,946.464
2007-06-28,948.765
2007-06-29,951.411
2007-07-02,972.896
2007-07-03,991.967
2007-07-04,998.352
2007-07-05,990.601
2007-07-06,989.076
2007-07-09,995.68
2007-07-10,984.485
2007-07-11,976.103
2007-07-12,980.92
2007-07-13,980.281
2007-07-16,976.787
2007-07-17,982.642
2007-07-18,978.551
2007-07-19,989.472
2007-07-20,989.006
2007-07-23,985.385
2007-07-24,995.042
2007-07-25,975.326
2007-07-26,945.253
2007-07-27,935.909
2007-07-30,913.906
2007-07-31,927.905
2007-08-01,904.092
2007-08-02,906.657
2007-08-03,900.385
2007-08-06,881.657
2007-08-07,892.056
2007-08-08,921.013
2007-08-09,898.4
2007-08-10,898.226
2007-08-13,914.947
2007-08-14,909.835
2007-08-15,895.685
2007-08-16,870.705
2007-08-17,876.41
2007-08-20,896.624
2007-08-21,886.984
2007-08-22,905.923
2007-08-23,912.166
2007-08-24,912.496
2007-08-27,929.869
2007-08-28,926.656
2007-08-29,925.982
2007-08-30,916.995
2007-08-31,920.503
2007-09-03,928.674
2007-09-04,936.419
2007-09-05,934.289
2007-09-06,923.908
2007-09-07,923.229
2007-09-10,914.515
2007-09-11,924.845
2007-09-12,926.987
2007-09-13,925.811
2007-09-14,924.556
2007-09-17,931.311
2007-09-18,937.939
2007-09-19,957.015
2007-09-20,955.577
2007-09-21,958.442
2007-09-24,975.519
2007-09-25,980.355
2007-09-26,981.478
2007-09-27,982.412
2007-09-28,984.878
2007-10-01,1004.694
2007-10-02,1015.471
2007-10-03,1013.946
2007-10-04,1013.296
2007-10-05,1015.897
2007-10-08,1028.61
2007-10-09,1033.579
2007-10-10,1031.559
2007-10-11,1032.224
2007-10-12,1030.352
2007-10-15,1012.749
2007-10-16,1013.91
2007-10-17,1027.792
2007-10-18,1023.124
2007-10-19,1019.396
2007-10-22,1005.11
2007-10-23,1021.085
2007-10-24,1002.729
2007-10-25,1019.522
2007-10-26,1028.286
2007-10-29,1041.564
2007-10-30,1044.476
2007-10-31,1052.654
2007-11-01,1031.052
2007-11-02,1032.693
2007-11-05,1034.714
2007-11-06,1049.954
2007-11-07,1036.02
2007-11-08,1018.119
2007-11-09,1014.207
2007-11-12,989.576
2007-11-13,1008.069
2007-11-14,1009.787
2007-11-15,993.419
2007-11-16,995.882
2007-11-19,990.649
2007-11-20,999.253
2007-11-21,978.813
2007-11-22,982.659
2007-11-23,981.583
2007-11-26,983.369
2007-11-27,980.047
2007-11-28,995.894
2007-11-29,1005.553
2007-11-30,1003.798
2007-12-03,1004.801
2007-12-04,998.897
2007-12-05,1012.069
2007-12-06,1012.453
2007-12-07,1012.713
2007-12-10,1021.491
2007-12-11,1002.61
2007-12-12,1008.678
2007-12-13,995.726
2007-12-14,981.726
2007-12-17,936.507
2007-12-18,952.867
2007-12-19,953.118
2007-12-20,955.347
2007-12-21,962.516
2007-12-24,972.557
2007-12-25,987.977
2007-12-26,991.708
2007-12-27,992.951
2007-12-28,998.788
2007-12-31,1006.574
2008-01-01,1011.359
2008-01-02,1006.461
2008-01-03,995.851
2008-01-04,992.976
2008-01-07,966.97
2008-01-08,976.151
2008-01-09,959.471
2008-01-10,948.495
2008-01-11,948.422
2008-01-14,972.833
2008-01-15,959.405
2008-01-16,941.749
2008-01-17,938.653
2008-01-18,932.413
2008-01-21,906.723
2008-01-22,911.282
2008-01-23,896.415
2008-01-24,900.374
2008-01-25,901.554
2008-01-28,901.145
2008-01-29,928.789
2008-01-30,929.242
2008-01-31,932.769
2008-02-01,940.99
2008-02-04,950.341
2008-02-05,925.649
2008-02-06,913.085
2008-02-07,903.74
2008-02-08,903.0
2008-02-11,909.878
2008-02-12,923.948
2008-02-13,942.901
2008-02-14,946.438
2008-02-15,947.124
2008-02-18,939.251
2008-02-19,942.031
2008-02-20,926.657
2008-02-21,939.99
2008-02-22,944.657
2008-02-25,951.177
2008-02-26,941.79
2008-02-27,948.696
2008-02-28,940.255
2008-02-29,926.873
2008-03-03,915.055
2008-03-04,913.963
2008-03-05,928.78
2008-03-06,914.29
2008-03-07,911.487
2008-03-10,891.433
2008-03-11,909.905
2008-03-12,927.387
2008-03-13,910.283
2008-03-14,902.326
2008-03-17,876.035
2008-03-18,887.505
2008-03-19,896.023
2008-03-20,886.952
2008-03-21,886.952
2008-03-24,898.916
2008-03-25,925.861
2008-03-26,914.973
2008-03-27,905.485
2008-03-28,899.393
2008-03-31,879.214
2008-04-01,884.527
2008-04-02,897.574
2008-04-03,886.323
2008-04-04,878.178
2008-04-07,878.654
2008-04-08,881.276
2008-04-09,887.559
2008-04-10,888.119
2008-04-11,885.396
2008-04-14,884.565
2008-04-15,896.565
2008-04-16,918.89
2008-04-17,921.46
2008-04-18,929.559
2008-04-21,932.646
2008-04-22,933.662
2008-04-23,930.846
2008-04-24,928.274
2008-04-25,924.021
2008-04-28,920.737
2008-04-29,911.279
2008-04-30,922.78
2008-05-01,912.443
2008-05-02,911.823
2008-05-05,936.145
2008-05-06,935.452
2008-05-07,932.31
2008-05-08,932.467
2008-05-09,925.64
2008-05-12,935.422
2008-05-13,941.209
2008-05-14,956.505
2008-05-15,960.77
2008-05-16,975.566
2008-05-19,977.844
2008-05-20,964.848
2008-05-21,987.341
2008-05-22,981.844
2008-05-23,980.073
2008-05-26,973.045
2008-05-27,983.701
2008-05-28,980.018
2008-05-29,992.137
2008-05-30,996.024
2008-06-02,977.77
2008-06-03,974.34
2008-06-04,948.792
2008-06-05,950.504
2008-06-06,951.844
2008-06-09,954.872
2008-06-10,930.548
2008-06-11,922.008
2008-06-12,931.027
2008-06-13,925.834
2008-06-16,934.675
2008-06-17,950.857
2008-06-18,939.888
2008-06-19,941.307
2008-06-20,942.393
2008-06-23,923.586
2008-06-24,904.67
2008-06-25,920.629
2008-06-26,898.543
2008-06-27,896.784
2008-06-30,888.522
2008-07-01,895.972
2008-07-02,884.116
2008-07-03,863.521
2008-07-04,865.759
2008-07-07,869.424
2008-07-08,864.973
2008-07-09,879.639
2008-07-10,835.22
2008-07-11,830.583
2008-07-14,831.032
2008-07-15,819.635
2008-07-16,813.817
2008-07-17,831.259
2008-07-18,823.135
2008-07-21,838.175
2008-07-22,832.899
2008-07-23,842.574
2008-07-24,824.573
2008-07-25,832.26
2008-07-28,821.745
2008-07-29,829.731
2008-07-30,829.129
2008-07-31,824.809
2008-08-01,816.997
2008-08-04,801.452
2008-08-05,815.111
2008-08-06,807.242
2008-08-07,806.235
2008-08-08,804.138
2008-08-11,816.361
2008-08-12,813.323
2008-08-13,794.67
2008-08-14,802.283
2008-08-15,806.49
2008-08-18,806.503
2008-08-19,800.7
2008-08-20,805.408
2008-08-21,815.981
2008-08-22,819.222
2008-08-25,818.929
2008-08-26,805.184
2008-08-27,798.235
2008-08-28,788.708
2008-08-29,795.222
2008-09-01,774.475
2008-09-02,795.254
2008-09-03,788.885
2008-09-04,790.116
2008-09-05,783.828
2008-09-08,795.091
2008-09-09,780.953
2008-09-10,775.49
2008-09-11,753.297
2008-09-12,759.158
2008-09-15,739.942
2008-09-16,707.943
2008-09-17,678.902
2008-09-18,668.163
2008-09-19,677.679
2008-09-22,709.314
2008-09-23,708.357
2008-09-24,710.011
2008-09-25,741.236
2008-09-26,733.922
2008-09-29,720.092
2008-09-30,721.222
2008-10-01,716.827
2008-10-02,681.238
2008-10-03,679.678
2008-10-06,619.753
2008-10-07,636.249
2008-10-08,626.306
2008-10-09,619.829
2008-10-10,613.629
2008-10-13,618.258
2008-10-14,622.492
2008-10-15,594.422
2008-10-16,578.225
2008-10-17,575.372
2008-10-20,577.744
2008-10-21,571.986
2008-10-22,571.751
2008-10-23,577.448
2008-10-24,574.938
2008-10-27,532.732
2008-10-28,533.051
2008-10-29,535.426
2008-10-30,544.789
2008-10-31,552.741
2008-11-03,563.395
2008-11-04,584.852
2008-11-05,573.784
2008-11-06,547.202
2008-11-07,549.148
2008-11-10,559.204
2008-11-11,529.671
2008-11-12,497.063
2008-11-13,473.209
2008-11-14,471.965
2008-11-17,459.351
2008-11-18,460.819
2008-11-19,457.905
2008-11-20,436.076
2008-11-21,440.399
2008-11-24,447.328
2008-11-25,477.47
2008-11-26,467.015
2008-11-27,466.082
2008-11-28,468.411
2008-12-01,451.322
2008-12-02,463.872
2008-12-03,451.937
2008-12-04,463.434
2008-12-05,465.377
2008-12-08,513.418
2008-12-09,513.34
2008-12-10,516.61
2008-12-11,507.974
2008-12-12,506.574
2008-12-15,480.637
2008-12-16,495.22
2008-12-17,504.978
2008-12-18,509.707
2008-12-19,506.019
2008-12-22,468.795
2008-12-23,457.472
2008-12-24,443.595
2008-12-25,444.118
2008-12-26,446.798
2008-12-29,441.754
2008-12-30,457.805
2008-12-31,464.588
2009-01-01,489.376
2009-01-02,495.554
2009-01-05,489.763
2009-01-06,507.578
2009-01-07,500.751
2009-01-08,488.711
2009-01-09,487.63
2009-01-12,493.706
2009-01-13,494.454
2009-01-14,478.91
2009-01-15,487.706
2009-01-16,495.451
2009-01-19,500.502
2009-01-20,499.133
2009-01-21,482.728
2009-01-22,471.719
2009-01-23,467.84
2009-01-26,482.201
2009-01-27,479.044
2009-01-28,494.312
2009-01-29,483.154
2009-01-30,480.908
2009-02-02,471.934
2009-02-03,482.668
2009-02-04,495.563
2009-02-05,501.003
2009-02-06,506.7
2009-02-09,514.031
2009-02-10,515.357
2009-02-11,499.897
2009-02-12,500.091
2009-02-13,501.24
2009-02-16,499.628
2009-02-17,486.717
2009-02-18,488.325
2009-02-19,484.188
2009-02-20,482.669
2009-02-23,468.105
2009-02-24,458.741
2009-02-25,458.128
2009-02-26,461.544
2009-02-27,464.017
2009-03-02,445.552
2009-03-03,447.775
2009-03-04,457.239
2009-03-05,441.245
2009-03-06,441.432
2009-03-09,437.688
2009-03-10,441.685
2009-03-11,457.562
2009-03-12,458.86
2009-03-13,459.827
2009-03-16,478.32
2009-03-17,481.823
2009-03-18,479.936
2009-03-19,495.825
2009-03-20,495.097
2009-03-23,511.511
2009-03-24,509.059
2009-03-25,513.974
2009-03-26,530.053
2009-03-27,525.842
2009-03-30,509.64
2009-03-31,523.172
2009-04-01,527.609
2009-04-02,556.102
2009-04-03,556.128
2009-04-06,552.056
2009-04-07,553.525
2009-04-08,553.493
2009-04-09,559.077
2009-04-10,559.077
2009-04-13,577.805
2009-04-14,574.502
2009-04-15,572.908
2009-04-16,585.202
2009-04-17,586.824
2009-04-20,555.37
2009-04-21,547.8
2009-04-22,552.819
2009-04-23,567.392
2009-04-24,571.567
2009-04-27,577.851
2009-04-28,578.454
2009-04-29,585.43
2009-04-30,606.367
2009-05-01,608.161
2009-05-04,619.498
2009-05-05,623.381
2009-05-06,633.015
2009-05-07,637.888
2009-05-08,645.46
2009-05-11,632.31
2009-05-12,637.187
2009-05-13,615.85
2009-05-14,618.698
2009-05-15,617.078
2009-05-18,629.2
2009-05-19,653.454
2009-05-20,674.946
2009-05-21,671.327
2009-05-22,678.185
2009-05-25,678.886
2009-05-26,669.589
2009-05-27,676.487
2009-05-28,677.988
2009-05-29,687.098
2009-06-01,717.65
2009-06-02,713.777
2009-06-03,693.952
2009-06-04,695.798
2009-06-05,691.69
2009-06-08,688.891
2009-06-09,709.439
2009-06-10,706.887
2009-06-11,704.812
2009-06-12,704.106
2009-06-15,671.927
2009-06-16,680.189
2009-06-17,667.155
2009-06-18,671.323
2009-06-19,671.379
2009-06-22,677.71
2009-06-23,678.751
2009-06-24,695.785
2009-06-25,678.474
2009-06-26,681.664
2009-06-29,711.675
2009-06-30,703.964
2009-07-01,724.81
2009-07-02,714.211
2009-07-03,712.683
2009-07-06,680.697
2009-07-07,688.005
2009-07-08,676.743
2009-07-09,676.611
2009-07-10,674.682
2009-07-13,689.332
2009-07-14,699.99
2009-07-15,719.1
2009-07-16,731.404
2009-07-17,728.44
2009-07-20,746.277
2009-07-21,768.018
2009-07-22,764.958
2009-07-23,780.661
2009-07-24,781.923
2009-07-27,804.741
2009-07-28,812.751
2009-07-29,816.312
2009-07-30,820.223
2009-07-31,821.714
2009-08-03,841.792
2009-08-04,818.324
2009-08-05,814.094
2009-08-06,822.784
2009-08-07,825.099
2009-08-10,808.055
2009-08-11,796.125
2009-08-12,802.635
2009-08-13,827.822
2009-08-14,824.602
2009-08-17,788.097
2009-08-18,801.365
2009-08-19,803.002
2009-08-20,819.851
2009-08-21,822.939
2009-08-24,849.14
2009-08-25,863.234
2009-08-26,857.402
2009-08-27,840.093
2009-08-28,840.873
2009-08-31,822.501
2009-09-01,832.446
2009-09-02,822.876
2009-09-03,840.138
2009-09-04,849.408
2009-09-07,841.599
2009-09-08,838.432
2009-09-09,841.54
2009-09-10,827.048
2009-09-11,830.615
2009-09-14,808.829
2009-09-15,827.374
2009-09-16,851.088
2009-09-17,852.005
2009-09-18,855.632
2009-09-21,853.279
2009-09-22,875.632
2009-09-23,876.543
2009-09-24,873.528
2009-09-25,869.1
2009-09-28,872.393
2009-09-29,880.12
2009-09-30,858.95
2009-10-01,870.184
2009-10-02,867.841
2009-10-05,873.737
2009-10-06,891.742
2009-10-07,887.727
2009-10-08,892.567
2009-10-09,891.927
2009-10-12,907.379
2009-10-13,903.475
2009-10-14,919.051
2009-10-15,918.123
2009-10-16,916.724
2009-10-19,922.184
2009-10-20,921.14
2009-10-21,921.665
2009-10-22,920.934
2009-10-23,920.014
2009-10-26,936.918
2009-10-27,928.907
2009-10-28,900.249
2009-10-29,899.027
2009-10-30,896.112
2009-11-02,871.16
2009-11-03,852.298
2009-11-04,872.995
2009-11-05,878.81
2009-11-06,882.038
2009-11-09,906.428
2009-11-10,902.24
2009-11-11,913.655
2009-11-12,902.913
2009-11-13,905.468
2009-11-16,917.137
2009-11-17,919.09
2009-11-18,918.173
2009-11-19,906.838
2009-11-20,904.372
2009-11-23,921.022
2009-11-24,919.76
2009-11-25,931.66
2009-11-26,912.282
2009-11-27,910.942
2009-11-30,913.925
2009-12-01,935.526
2009-12-02,938.363
2009-12-03,947.088
2009-12-04,942.828
2009-12-07,939.831
2009-12-08,928.602
2009-12-09,931.957
2009-12-10,944.888
2009-12-11,942.186
2009-12-14,943.774
2009-12-15,937.683
2009-12-16,943.513
2009-12-17,926.328
2009-12-18,922.684
2009-12-21,942.362
2009-12-22,952.014
2009-12-23,956.064
2009-12-24,969.872
2009-12-25,969.872
2009-12-28,970.212
2009-12-29,964.266
2009-12-30,966.084
2009-12-31,964.849
2010-01-01,964.849
2010-01-04,1006.994
2010-01-05,1013.19
2010-01-06,1019.567
2010-01-07,1016.237
2010-01-08,1018.531
2010-01-11,1032.509
2010-01-12,1004.136
2010-01-13,1013.58
2010-01-14,1009.709
2010-01-15,1009.235
2010-01-18,1025.114
2010-01-19,1024.816
2010-01-20,1012.049
2010-01-21,1010.476
2010-01-22,1008.68
2010-01-25,995.145
2010-01-26,989.492
2010-01-27,982.575
2010-01-28,990.619
2010-01-29,992.403
2010-02-01,981.244
2010-02-02,995.868
2010-02-03,997.776
2010-02-04,984.492
2010-02-05,982.958
2010-02-08,971.978
2010-02-09,973.984
2010-02-10,976.156
2010-02-11,982.393
2010-02-12,979.285
2010-02-15,994.888
2010-02-16,1005.766
2010-02-17,1011.403
2010-02-18,1003.866
2010-02-19,995.684
2010-02-22,1007.405
2010-02-23,1001.426
2010-02-24,1007.179
2010-02-25,987.277
2010-02-26,992.456
2010-03-01,1009.064
2010-03-02,1015.027
2010-03-03,1018.525
2010-03-04,1027.526
2010-03-05,1029.061
2010-03-08,1031.255
2010-03-09,1023.708
2010-03-10,1040.502
2010-03-11,1041.73
2010-03-12,1043.501
2010-03-15,1039.413
2010-03-16,1040.873
2010-03-17,1056.287
2010-03-18,1043.796
2010-03-19,1041.738
2010-03-22,1029.359
2010-03-23,1040.195
2010-03-24,1044.079
2010-03-25,1047.589
2010-03-26,1046.576
2010-03-29,1056.919
2010-03-30,1059.267
2010-03-31,1053.871
2010-04-01,1060.234
2010-04-02,1060.234
2010-04-05,1062.007
2010-04-06,1065.211
2010-04-07,1052.074
2010-04-08,1035.594
2010-04-09,1038.91
2010-04-12,1052.906
2010-04-13,1048.366
2010-04-14,1053.793
2010-04-15,1042.627
2010-04-16,1037.999
2010-04-19,1019.441
2010-04-20,1022.724
2010-04-21,1027.349
2010-04-22,1025.509
2010-04-23,1029.776
2010-04-26,1039.454
2010-04-27,1030.544
2010-04-28,1016.192
2010-04-29,1001.244
2010-04-30,1001.075
2010-05-03,1000.471
2010-05-04,969.479
2010-05-05,940.037
2010-05-06,933.451
2010-05-07,929.456
2010-05-10,974.999
2010-05-11,952.824
2010-05-12,971.212
2010-05-13,962.227
2010-05-14,956.814
2010-05-17,932.131
2010-05-18,928.002
2010-05-19,920.664
2010-05-20,881.797
2010-05-21,887.655
2010-05-24,889.935
2010-05-25,857.198
2010-05-26,876.03
2010-05-27,876.63
2010-05-28,879.397
2010-05-31,859.918
2010-06-01,854.378
2010-06-02,857.355
2010-06-03,881.071
2010-06-04,878.393
2010-06-07,858.486
2010-06-08,852.396
2010-06-09,858.931
2010-06-10,854.384
2010-06-11,853.83
2010-06-14,883.64
2010-06-15,891.894
2010-06-16,884.196
2010-06-17,888.229
2010-06-18,889.508
2010-06-21,910.674
2010-06-22,899.282
2010-06-23,888.309
2010-06-24,871.182
2010-06-25,869.943
2010-06-28,863.586
2010-06-29,842.706
2010-06-30,832.768
2010-07-01,827.719
2010-07-02,826.942
2010-07-05,841.748
2010-07-06,861.04
2010-07-07,843.858
2010-07-08,861.293
2010-07-09,861.794
2010-07-12,872.17
2010-07-13,882.324
2010-07-14,871.739
2010-07-15,872.035
2010-07-16,875.031
2010-07-19,862.914
2010-07-20,861.326
2010-07-21,870.676
2010-07-22,867.454
2010-07-23,869.276
2010-07-26,882.911
2010-07-27,893.43
2010-07-28,893.987
2010-07-29,903.164
2010-07-30,903.522
2010-08-02,924.149
2010-08-03,919.446
2010-08-04,925.867
2010-08-05,929.232
2010-08-06,931.367
2010-08-09,941.54
2010-08-10,927.452
2010-08-11,912.077
2010-08-12,903.312
2010-08-13,901.59
2010-08-16,914.385
2010-08-17,926.095
2010-08-18,927.987
2010-08-19,920.441
2010-08-20,915.726
2010-08-23,917.778
2010-08-24,894.855
2010-08-25,880.693
2010-08-26,898.123
2010-08-27,894.661
2010-08-30,901.046
2010-08-31,899.299
2010-09-01,919.031
2010-09-02,921.855
2010-09-03,923.318
