Date,NEW ZEALAND IMI VALUE IMI (Large+Mid+Small Cap)
2010-09-09,695.264
2010-09-10,699.41
2010-09-13,712.48
2010-09-14,716.889
2010-09-15,713.311
2010-09-16,704.48
2010-09-17,707.305
2010-09-20,714.708
2010-09-21,714.4
2010-09-22,720.22
2010-09-23,711.331
2010-09-24,712.093
2010-09-27,718.907
2010-09-28,721.885
2010-09-29,723.101
2010-09-30,708.019
2010-10-01,724.323
2010-10-04,725.737
2010-10-05,728.502
2010-10-06,735.626
2010-10-07,734.088
2010-10-08,736.432
2010-10-11,735.719
2010-10-12,735.557
2010-10-13,745.349
2010-10-14,753.491
2010-10-15,747.222
2010-10-18,748.127
2010-10-19,735.976
2010-10-20,737.974
2010-10-21,740.345
2010-10-22,743.368
2010-10-25,751.141
2010-10-26,743.587
2010-10-27,733.326
2010-10-28,748.389
2010-10-29,759.082
2010-11-01,760.013
2010-11-02,767.291
2010-11-03,773.839
2010-11-04,798.907
2010-11-05,793.883
2010-11-08,785.158
2010-11-09,794.221
2010-11-10,789.531
2010-11-11,786.548
2010-11-12,780.132
2010-11-15,788.234
2010-11-16,778.532
2010-11-17,775.605
2010-11-18,780.08
2010-11-19,779.505
2010-11-22,782.269
2010-11-23,769.507
2010-11-24,772.276
2010-11-25,766.774
2010-11-26,756.985
2010-11-29,756.742
2010-11-30,749.69
2010-12-01,749.337
2010-12-02,761.786
2010-12-03,768.509
2010-12-06,769.542
2010-12-07,767.406
2010-12-08,753.659
2010-12-09,745.01
2010-12-10,743.397
2010-12-13,753.425
2010-12-14,751.132
2010-12-15,747.248
2010-12-16,735.441
2010-12-17,743.866
2010-12-20,747.668
2010-12-21,757.633
2010-12-22,756.646
2010-12-23,762.576
2010-12-24,762.186
2010-12-27,762.849
2010-12-28,770.65
2010-12-29,774.404
2010-12-30,779.589
2010-12-31,788.547
2011-01-03,782.49
2011-01-04,775.324
2011-01-05,771.494
2011-01-06,769.82
2011-01-07,770.66
2011-01-10,772.375
2011-01-11,774.776
2011-01-12,777.728
2011-01-13,798.802
2011-01-14,795.056
2011-01-17,797.875
2011-01-18,795.428
2011-01-19,797.319
2011-01-20,775.535
2011-01-21,784.094
2011-01-24,791.167
2011-01-25,795.643
2011-01-26,796.489
2011-01-27,801.433
2011-01-28,805.03
2011-01-31,796.364
2011-02-01,799.754
2011-02-02,801.636
2011-02-03,790.55
2011-02-04,798.577
2011-02-07,798.567
2011-02-08,801.83
2011-02-09,800.005
2011-02-10,788.694
2011-02-11,780.12
2011-02-14,783.856
2011-02-15,784.579
2011-02-16,782.697
2011-02-17,790.228
2011-02-18,799.645
2011-02-21,788.654
2011-02-22,771.089
2011-02-23,771.791
2011-02-24,766.389
2011-02-25,767.787
2011-02-28,769.319
2011-03-01,778.225
2011-03-02,770.54
2011-03-03,770.436
2011-03-04,770.219
2011-03-07,770.158
2011-03-08,766.13
2011-03-09,762.054
2011-03-10,750.845
2011-03-11,754.839
2011-03-14,743.042
2011-03-15,726.463
2011-03-16,730.862
2011-03-17,721.701
2011-03-18,730.478
2011-03-21,734.546
2011-03-22,745.813
2011-03-23,748.264
2011-03-24,763.43
2011-03-25,765.229
2011-03-28,770.475
2011-03-29,776.834
2011-03-30,783.517
2011-03-31,787.11
2011-04-01,795.416
2011-04-04,799.845
2011-04-05,805.944
2011-04-06,807.33
2011-04-07,803.468
2011-04-08,805.156
2011-04-11,810.465
2011-04-12,806.742
2011-04-13,811.71
2011-04-14,807.816
2011-04-15,816.371
2011-04-18,813.392
2011-04-19,809.603
2011-04-20,834.136
2011-04-21,839.193
2011-04-22,839.193
2011-04-25,837.673
2011-04-26,842.499
2011-04-27,838.71
2011-04-28,848.707
2011-04-29,858.458
2011-05-02,857.155
2011-05-03,843.941
2011-05-04,837.098
2011-05-05,833.061
2011-05-06,846.472
2011-05-09,841.262
2011-05-10,852.1
2011-05-11,861.742
2011-05-12,858.415
2011-05-13,850.943
2011-05-16,854.447
2011-05-17,854.122
2011-05-18,866.211
2011-05-19,861.658
2011-05-20,864.784
2011-05-23,853.224
2011-05-24,879.875
2011-05-25,887.18
2011-05-26,885.859
2011-05-27,890.182
2011-05-30,900.222
2011-05-31,906.968
2011-06-01,905.881
2011-06-02,890.12
2011-06-03,879.309
2011-06-06,882.88
2011-06-07,887.161
2011-06-08,892.085
2011-06-09,893.228
2011-06-10,889.24
2011-06-13,869.318
2011-06-14,886.454
2011-06-15,886.836
2011-06-16,869.719
2011-06-17,871.608
2011-06-20,874.969
2011-06-21,875.676
2011-06-22,880.395
2011-06-23,878.929
2011-06-24,879.545
2011-06-27,865.053
2011-06-28,868.716
2011-06-29,874.478
2011-06-30,886.857
2011-07-01,899.435
2011-07-04,901.155
2011-07-05,899.182
2011-07-06,892.42
2011-07-07,900.81
2011-07-08,903.237
2011-07-11,888.145
2011-07-12,880.842
2011-07-13,897.1
2011-07-14,902.881
2011-07-15,906.881
2011-07-18,905.41
2011-07-19,924.072
2011-07-20,924.176
2011-07-21,940.15
2011-07-22,954.145
2011-07-25,947.876
2011-07-26,947.417
2011-07-27,951.133
2011-07-28,952.759
2011-07-29,949.949
2011-08-01,954.717
2011-08-02,955.58
2011-08-03,939.685
2011-08-04,929.586
2011-08-05,888.94
2011-08-08,852.273
2011-08-09,818.581
2011-08-10,831.868
2011-08-11,846.393
2011-08-12,852.891
2011-08-15,870.674
2011-08-16,888.89
2011-08-17,897.482
2011-08-18,878.959
2011-08-19,886.89
2011-08-22,896.219
2011-08-23,899.692
2011-08-24,902.807
2011-08-25,906.472
2011-08-26,912.661
2011-08-29,928.385
2011-08-30,939.438
2011-08-31,935.925
2011-09-01,929.499
2011-09-02,919.486
2011-09-05,899.67
2011-09-06,888.516
2011-09-07,904.614
2011-09-08,916.697
2011-09-09,903.967
2011-09-12,888.969
2011-09-13,900.541
2011-09-14,894.548
2011-09-15,904.756
2011-09-16,914.906
2011-09-19,905.052
2011-09-20,914.641
2011-09-21,910.632
2011-09-22,876.396
2011-09-23,870.27
2011-09-26,837.627
2011-09-27,874.797
2011-09-28,861.248
2011-09-29,855.531
2011-09-30,855.61
2011-10-03,845.136
2011-10-04,835.813
2011-10-05,844.649
2011-10-06,852.709
2011-10-07,867.783
2011-10-10,869.456
2011-10-11,869.6
2011-10-12,890.117
2011-10-13,877.133
2011-10-14,890.636
2011-10-17,885.931
2011-10-18,876.592
2011-10-19,888.945
2011-10-20,879.661
2011-10-21,888.368
2011-10-24,894.075
2011-10-25,885.77
2011-10-26,877.1
2011-10-27,901.813
2011-10-28,911.67
2011-10-31,901.526
2011-11-01,889.931
2011-11-02,888.905
2011-11-03,886.852
2011-11-04,897.233
2011-11-07,903.613
2011-11-08,908.259
2011-11-09,896.478
2011-11-10,882.486
2011-11-11,893.641
2011-11-14,874.046
2011-11-15,866.465
2011-11-16,849.884
2011-11-17,841.295
2011-11-18,825.826
2011-11-21,815.808
2011-11-22,820.32
2011-11-23,830.173
2011-11-24,824.882
2011-11-25,815.826
2011-11-28,835.043
2011-11-29,844.899
2011-11-30,871.313
2011-12-01,866.05
2011-12-02,866.221
2011-12-05,872.878
2011-12-06,868.81
2011-12-07,870.058
2011-12-08,871.412
2011-12-09,867.218
2011-12-12,867.376
2011-12-13,865.624
2011-12-14,843.603
2011-12-15,842.931
2011-12-16,852.206
2011-12-19,833.798
2011-12-20,846.719
2011-12-21,845.957
2011-12-22,848.676
2011-12-23,854.414
2011-12-26,854.414
2011-12-27,851.818
2011-12-28,858.711
2011-12-29,858.822
2011-12-30,877.989
2012-01-02,877.989
2012-01-03,889.638
2012-01-04,877.257
2012-01-05,874.069
2012-01-06,868.176
2012-01-09,867.349
2012-01-10,881.676
2012-01-11,880.907
2012-01-12,875.263
2012-01-13,877.498
2012-01-16,879.956
2012-01-17,891.996
2012-01-18,909.772
2012-01-19,907.267
2012-01-20,914.235
2012-01-23,927.291
2012-01-24,923.095
2012-01-25,929.542
2012-01-26,951.419
2012-01-27,955.865
2012-01-30,956.893
2012-01-31,960.577
2012-02-01,975.781
2012-02-02,981.691
2012-02-03,987.615
2012-02-06,982.193
2012-02-07,985.414
2012-02-08,989.632
2012-02-09,988.799
2012-02-10,983.766
2012-02-13,986.342
2012-02-14,984.18
2012-02-15,980.68
2012-02-16,968.549
2012-02-17,973.767
2012-02-20,986.974
2012-02-21,988.887
2012-02-22,971.803
2012-02-23,976.872
2012-02-24,977.057
2012-02-27,977.457
2012-02-28,973.721
2012-02-29,986.748
2012-03-01,988.327
2012-03-02,995.253
2012-03-05,983.369
2012-03-06,978.19
2012-03-07,990.696
2012-03-08,1002.727
2012-03-09,1019.39
2012-03-12,1020.063
2012-03-13,1035.916
2012-03-14,1028.37
2012-03-15,1056.358
2012-03-16,1046.758
2012-03-19,1044.637
2012-03-20,1042.159
2012-03-21,1036.115
2012-03-22,1027.399
2012-03-23,1031.814
2012-03-26,1048.041
2012-03-27,1058.902
2012-03-28,1051.093
2012-03-29,1048.633
2012-03-30,1054.104
2012-04-02,1054.68
2012-04-03,1049.231
2012-04-04,1034.02
2012-04-05,1029.808
2012-04-06,1029.808
2012-04-09,1036.553
2012-04-10,1030.168
2012-04-11,1033.843
2012-04-12,1050.553
2012-04-13,1048.066
2012-04-16,1042.573
2012-04-17,1044.878
2012-04-18,1050.55
2012-04-19,1048.284
2012-04-20,1041.307
2012-04-23,1041.839
2012-04-24,1057.038
2012-04-25,1056.324
2012-04-26,1052.153
2012-04-27,1062.093
2012-04-30,1068.444
2012-05-01,1074.735
2012-05-02,1079.908
2012-05-03,1046.639
2012-05-04,1022.11
2012-05-07,1018.54
2012-05-08,1010.792
2012-05-09,1016.368
2012-05-10,1025.066
2012-05-11,1014.633
2012-05-14,1012.96
2012-05-15,994.53
2012-05-16,976.343
2012-05-17,978.719
2012-05-18,962.717
2012-05-21,967.165
2012-05-22,988.509
2012-05-23,954.717
2012-05-24,956.656
2012-05-25,954.414
2012-05-28,956.257
2012-05-29,970.409
2012-05-30,960.867
2012-05-31,956.187
2012-06-01,939.463
2012-06-04,947.783
2012-06-05,936.615
2012-06-06,970.439
2012-06-07,974.713
2012-06-08,961.336
2012-06-11,974.505
2012-06-12,964.633
2012-06-13,954.752
2012-06-14,968.674
2012-06-15,987.923
2012-06-18,996.773
2012-06-19,1010.29
2012-06-20,998.904
2012-06-21,981.345
2012-06-22,973.45
2012-06-25,969.018
2012-06-26,965.121
2012-06-27,964.433
2012-06-28,963.193
2012-06-29,981.952
2012-07-02,997.856
2012-07-03,1009.448
2012-07-04,1021.93
2012-07-05,1019.789
2012-07-06,1010.842
2012-07-09,1009.397
2012-07-10,1004.257
2012-07-11,1006.961
2012-07-12,1002.449
2012-07-13,1003.098
2012-07-16,988.263
2012-07-17,982.43
2012-07-18,992.519
2012-07-19,999.996
2012-07-20,989.804
2012-07-23,977.471
2012-07-24,977.223
2012-07-25,973.845
2012-07-26,1002.831
2012-07-27,1013.053
2012-07-30,1024.029
2012-07-31,1039.184
2012-08-01,1035.748
2012-08-02,1046.802
2012-08-03,1052.768
2012-08-06,1065.3
2012-08-07,1068.423
2012-08-08,1061.978
2012-08-09,1061.13
2012-08-10,1061.437
2012-08-13,1065.759
2012-08-14,1065.225
2012-08-15,1075.013
2012-08-16,1066.636
2012-08-17,1066.807
2012-08-20,1077.683
2012-08-21,1095.707
2012-08-22,1067.802
2012-08-23,1080.343
2012-08-24,1052.564
2012-08-27,1053.699
2012-08-28,1050.317
2012-08-29,1043.68
2012-08-30,1042.739
2012-08-31,1059.342
2012-09-03,1051.123
2012-09-04,1042.198
2012-09-05,1043.412
2012-09-06,1060.212
2012-09-07,1077.691
2012-09-10,1077.583
2012-09-11,1095.944
2012-09-12,1106.694
2012-09-13,1114.146
2012-09-14,1129.793
2012-09-17,1132.351
2012-09-18,1129.916
2012-09-19,1126.549
2012-09-20,1127.752
2012-09-21,1132.831
2012-09-24,1120.984
2012-09-25,1135.76
2012-09-26,1120.321
2012-09-27,1133.473
2012-09-28,1139.508
2012-10-01,1142.706
2012-10-02,1158.752
2012-10-03,1156.765
2012-10-04,1152.544
2012-10-05,1171.098
2012-10-08,1166.661
2012-10-09,1157.01
2012-10-10,1142.195
2012-10-11,1146.055
2012-10-12,1149.072
2012-10-15,1158.505
2012-10-16,1164.739
2012-10-17,1178.451
2012-10-18,1191.176
2012-10-19,1175.311
2012-10-22,1175.239
2012-10-23,1171.812
2012-10-24,1171.667
2012-10-25,1176.074
2012-10-26,1170.016
2012-10-29,1155.065
2012-10-30,1149.284
2012-10-31,1157.399
2012-11-01,1154.327
2012-11-02,1156.19
2012-11-05,1151.407
2012-11-06,1160.139
2012-11-07,1164.794
2012-11-08,1155.753
2012-11-09,1150.905
2012-11-12,1173.458
2012-11-13,1166.926
2012-11-14,1143.915
2012-11-15,1146.366
2012-11-16,1145.112
2012-11-19,1157.579
2012-11-20,1167.933
2012-11-21,1162.212
2012-11-22,1177.934
2012-11-23,1196.544
2012-11-26,1197.092
2012-11-27,1191.835
2012-11-28,1189.952
2012-11-29,1188.652
2012-11-30,1190.994
2012-12-03,1195.911
2012-12-04,1191.793
2012-12-05,1188.489
2012-12-06,1209.019
2012-12-07,1224.516
2012-12-10,1229.258
2012-12-11,1239.464
2012-12-12,1229.398
2012-12-13,1224.594
2012-12-14,1221.283
2012-12-17,1214.198
2012-12-18,1212.142
2012-12-19,1224.706
2012-12-20,1235.587
2012-12-21,1206.935
2012-12-24,1210.954
2012-12-25,1210.954
2012-12-26,1202.645
2012-12-27,1211.132
2012-12-28,1216.504
2012-12-31,1220.327
2013-01-01,1220.327
2013-01-02,1232.974
2013-01-03,1234.306
2013-01-04,1226.664
2013-01-07,1236.049
2013-01-08,1237.906
2013-01-09,1249.802
2013-01-10,1267.732
2013-01-11,1269.408
2013-01-14,1280.748
2013-01-15,1284.525
2013-01-16,1285.146
2013-01-17,1301.532
2013-01-18,1287.233
2013-01-21,1300.045
2013-01-22,1308.336
2013-01-23,1312.208
2013-01-24,1303.649
2013-01-25,1306.78
2013-01-28,1297.684
2013-01-29,1306.423
2013-01-30,1318.328
2013-01-31,1340.359
2013-02-01,1340.912
2013-02-04,1333.187
2013-02-05,1309.95
2013-02-06,1309.173
2013-02-07,1286.715
2013-02-08,1301.919
2013-02-11,1296.065
2013-02-12,1305.97
2013-02-13,1304.954
2013-02-14,1320.196
2013-02-15,1304.428
2013-02-18,1315.109
2013-02-19,1334.589
2013-02-20,1287.44
2013-02-21,1262.234
2013-02-22,1281.911
2013-02-25,1292.397
2013-02-26,1274.809
2013-02-27,1286.718
2013-02-28,1312.342
2013-03-01,1304.852
2013-03-04,1282.273
2013-03-05,1298.403
2013-03-06,1311.103
2013-03-07,1315.825
2013-03-08,1311.891
2013-03-11,1321.834
2013-03-12,1319.783
2013-03-13,1298.756
2013-03-14,1308.773
2013-03-15,1318.665
2013-03-18,1294.333
2013-03-19,1286.495
2013-03-20,1281.103
2013-03-21,1302.015
2013-03-22,1300.794
2013-03-25,1294.162
2013-03-26,1291.536
2013-03-27,1314.405
2013-03-28,1318.175
2013-03-29,1318.175
2013-04-01,1316.838
2013-04-02,1317.375
2013-04-03,1327.047
2013-04-04,1330.305
2013-04-05,1339.441
2013-04-08,1334.781
2013-04-09,1337.675
2013-04-10,1355.48
2013-04-11,1366.916
2013-04-12,1363.528
2013-04-15,1345.676
2013-04-16,1335.441
2013-04-17,1343.325
2013-04-18,1331.517
2013-04-19,1333.318
2013-04-22,1340.918
2013-04-23,1355.966
2013-04-24,1368.181
2013-04-25,1380.164
2013-04-26,1374.878
2013-04-29,1390.633
2013-04-30,1400.531
2013-05-01,1377.235
2013-05-02,1367.474
2013-05-03,1347.074
2013-05-06,1354.923
2013-05-07,1366.126
2013-05-08,1361.264
2013-05-09,1374.298
2013-05-10,1359.193
2013-05-13,1355.149
2013-05-14,1347.897
2013-05-15,1345.216
2013-05-16,1333.242
2013-05-17,1288.494
2013-05-20,1289.425
2013-05-21,1286.053
2013-05-22,1288.136
2013-05-23,1292.444
2013-05-24,1274.999
2013-05-27,1259.735
2013-05-28,1257.593
2013-05-29,1266.839
2013-05-30,1258.0
2013-05-31,1243.859
2013-06-03,1257.898
2013-06-04,1231.359
2013-06-05,1223.533
2013-06-06,1227.721
2013-06-07,1211.39
2013-06-10,1218.435
2013-06-11,1209.164
2013-06-12,1223.665
2013-06-13,1214.921
2013-06-14,1232.894
2013-06-17,1234.927
2013-06-18,1230.608
2013-06-19,1231.139
2013-06-20,1169.756
2013-06-21,1161.747
2013-06-24,1158.384
2013-06-25,1140.869
2013-06-26,1183.943
2013-06-27,1185.856
2013-06-28,1176.031
2013-07-01,1183.344
2013-07-02,1188.654
2013-07-03,1191.454
2013-07-04,1210.101
2013-07-05,1193.678
2013-07-08,1214.233
2013-07-09,1228.317
2013-07-10,1227.975
2013-07-11,1221.652
2013-07-12,1227.349
2013-07-15,1245.595
2013-07-16,1249.102
2013-07-17,1243.362
2013-07-18,1237.897
2013-07-19,1241.109
2013-07-22,1247.956
2013-07-23,1259.355
2013-07-24,1260.602
2013-07-25,1268.748
2013-07-26,1273.274
2013-07-29,1260.396
2013-07-30,1239.689
2013-07-31,1231.554
2013-08-01,1223.215
2013-08-02,1235.628
2013-08-05,1227.463
2013-08-06,1244.81
2013-08-07,1248.896
2013-08-08,1261.511
2013-08-09,1259.243
2013-08-12,1252.128
2013-08-13,1236.395
2013-08-14,1251.624
2013-08-15,1250.255
2013-08-16,1253.789
2013-08-19,1250.895
2013-08-20,1241.129
2013-08-21,1243.23
2013-08-22,1229.742
2013-08-23,1218.654
2013-08-26,1237.725
2013-08-27,1226.762
2013-08-28,1221.846
2013-08-29,1223.179
2013-08-30,1226.625
2013-09-02,1249.848
2013-09-03,1254.757
2013-09-04,1266.195
2013-09-05,1260.881
2013-09-06,1275.645
2013-09-09,1280.03
2013-09-10,1290.482
2013-09-11,1293.295
2013-09-12,1301.865
2013-09-13,1306.247
2013-09-16,1324.065
2013-09-17,1335.793
2013-09-18,1334.829
2013-09-19,1376.451
2013-09-20,1364.081
2013-09-23,1360.359
2013-09-24,1349.068
2013-09-25,1364.123
2013-09-26,1372.622
2013-09-27,1379.279
2013-09-30,1373.418
2013-10-01,1359.188
2013-10-02,1366.138
2013-10-03,1373.231
2013-10-04,1380.573
2013-10-07,1375.034
2013-10-08,1371.496
2013-10-09,1361.639
2013-10-10,1355.781
2013-10-11,1372.015
2013-10-14,1376.245
2013-10-15,1386.926
2013-10-16,1389.794
2013-10-17,1408.651
2013-10-18,1404.306
2013-10-21,1405.547
2013-10-22,1421.076
2013-10-23,1422.536
2013-10-24,1401.513
2013-10-25,1396.734
2013-10-28,1394.966
2013-10-29,1380.265
2013-10-30,1386.267
2013-10-31,1407.874
2013-11-01,1397.37
2013-11-04,1406.21
2013-11-05,1414.445
2013-11-06,1426.019
2013-11-07,1402.931
2013-11-08,1404.1
2013-11-11,1392.097
2013-11-12,1391.441
2013-11-13,1394.443
2013-11-14,1402.138
2013-11-15,1402.785
2013-11-18,1403.633
2013-11-19,1386.811
2013-11-20,1377.488
2013-11-21,1353.295
2013-11-22,1345.221
2013-11-25,1346.426
2013-11-26,1332.38
2013-11-27,1324.672
2013-11-28,1327.737
2013-11-29,1322.384
2013-12-02,1326.656
2013-12-03,1329.331
2013-12-04,1306.555
2013-12-05,1317.482
2013-12-06,1336.748
2013-12-09,1349.861
2013-12-10,1344.903
2013-12-11,1324.158
2013-12-12,1332.253
2013-12-13,1340.112
2013-12-16,1356.777
2013-12-17,1345.496
2013-12-18,1326.815
2013-12-19,1330.194
2013-12-20,1327.486
2013-12-23,1338.835
2013-12-24,1345.964
2013-12-25,1345.964
2013-12-26,1340.049
2013-12-27,1350.776
2013-12-30,1350.618
2013-12-31,1343.688
2014-01-01,1343.688
2014-01-02,1340.831
2014-01-03,1370.517
2014-01-06,1355.815
2014-01-07,1351.979
2014-01-08,1359.118
2014-01-09,1350.096
2014-01-10,1362.459
2014-01-13,1386.541
2014-01-14,1388.214
2014-01-15,1385.281
2014-01-16,1384.874
2014-01-17,1362.651
2014-01-20,1365.938
2014-01-21,1383.012
2014-01-22,1386.979
2014-01-23,1379.245
2014-01-24,1359.528
2014-01-27,1362.894
2014-01-28,1362.144
2014-01-29,1366.614
2014-01-30,1334.279
2014-01-31,1328.176
2014-02-03,1331.494
2014-02-04,1327.353
2014-02-05,1334.137
2014-02-06,1344.456
2014-02-07,1355.9
2014-02-10,1360.558
2014-02-11,1365.377
2014-02-12,1366.72
2014-02-13,1375.308
2014-02-14,1378.092
2014-02-17,1375.422
2014-02-18,1362.728
2014-02-19,1374.644
2014-02-20,1371.89
2014-02-21,1366.603
2014-02-24,1393.154
2014-02-25,1392.757
2014-02-26,1391.829
2014-02-27,1410.651
2014-02-28,1428.5
2014-03-03,1425.265
2014-03-04,1430.596
2014-03-05,1447.967
2014-03-06,1461.987
2014-03-07,1455.839
2014-03-10,1453.843
2014-03-11,1451.92
2014-03-12,1461.08
2014-03-13,1481.605
2014-03-14,1473.545
2014-03-17,1481.89
2014-03-18,1503.872
2014-03-19,1506.051
2014-03-20,1491.325
2014-03-21,1485.877
2014-03-24,1481.53
2014-03-25,1488.421
2014-03-26,1493.764
2014-03-27,1506.681
2014-03-28,1513.003
2014-03-31,1514.079
2014-04-01,1512.739
2014-04-02,1496.927
2014-04-03,1499.087
2014-04-04,1514.514
2014-04-07,1511.144
2014-04-08,1513.217
2014-04-09,1526.323
2014-04-10,1548.055
2014-04-11,1543.139
2014-04-14,1542.133
2014-04-15,1547.544
2014-04-16,1544.03
2014-04-17,1546.838
2014-04-18,1546.838
2014-04-21,1544.496
2014-04-22,1547.881
2014-04-23,1558.04
2014-04-24,1558.923
2014-04-25,1562.198
2014-04-28,1545.972
2014-04-29,1557.008
2014-04-30,1590.772
2014-05-01,1588.25
2014-05-02,1597.403
2014-05-05,1592.987
2014-05-06,1601.129
2014-05-07,1593.915
2014-05-08,1580.064
2014-05-09,1569.656
2014-05-12,1575.258
2014-05-13,1586.523
2014-05-14,1592.603
2014-05-15,1584.207
2014-05-16,1586.339
2014-05-19,1579.301
2014-05-20,1566.173
2014-05-21,1551.686
2014-05-22,1561.87
2014-05-23,1560.681
2014-05-26,1556.866
2014-05-27,1546.489
2014-05-28,1550.642
2014-05-29,1551.133
2014-05-30,1554.192
2014-06-02,1550.989
2014-06-03,1546.09
2014-06-04,1546.738
2014-06-05,1549.769
2014-06-06,1556.205
2014-06-09,1557.213
2014-06-10,1552.447
2014-06-11,1557.933
2014-06-12,1588.01
2014-06-13,1575.146
2014-06-16,1581.673
2014-06-17,1586.533
2014-06-18,1581.296
2014-06-19,1593.182
2014-06-20,1576.083
2014-06-23,1576.384
2014-06-24,1570.163
2014-06-25,1578.233
2014-06-26,1588.981
2014-06-27,1595.844
2014-06-30,1588.886
2014-07-01,1598.897
2014-07-02,1598.399
2014-07-03,1604.72
2014-07-04,1603.989
2014-07-07,1605.623
2014-07-08,1606.362
2014-07-09,1598.046
2014-07-10,1597.173
2014-07-11,1588.012
2014-07-14,1600.89
2014-07-15,1591.303
2014-07-16,1581.126
2014-07-17,1575.571
2014-07-18,1575.429
2014-07-21,1592.439
2014-07-22,1589.38
2014-07-23,1603.522
2014-07-24,1597.838
2014-07-25,1600.685
2014-07-28,1595.343
2014-07-29,1570.961
2014-07-30,1558.819
2014-07-31,1567.816
2014-08-01,1559.388
2014-08-04,1556.309
2014-08-05,1550.054
2014-08-06,1544.776
2014-08-07,1553.558
2014-08-08,1535.959
2014-08-11,1535.852
2014-08-12,1530.45
2014-08-13,1539.797
2014-08-14,1556.075
2014-08-15,1566.119
2014-08-18,1557.89
2014-08-19,1565.796
2014-08-20,1563.81
2014-08-21,1567.826
2014-08-22,1560.401
2014-08-25,1560.163
2014-08-26,1559.643
2014-08-27,1587.134
2014-08-28,1581.98
2014-08-29,1569.401
2014-09-01,1577.934
2014-09-02,1567.615
2014-09-03,1571.373
2014-09-04,1578.05
2014-09-05,1594.404
2014-09-08,1595.467
2014-09-09,1582.57
2014-09-10,1574.222
2014-09-11,1573.364
2014-09-12,1560.79
2014-09-15,1562.878
2014-09-16,1549.325
2014-09-17,1529.842
2014-09-18,1533.923
2014-09-19,1537.378
2014-09-22,1564.758
2014-09-23,1557.18
2014-09-24,1568.604
2014-09-25,1547.08
2014-09-26,1530.347
2014-09-29,1507.866
2014-09-30,1510.188
2014-10-01,1512.034
2014-10-02,1516.799
2014-10-03,1492.662
2014-10-06,1499.909
2014-10-07,1518.344
2014-10-08,1512.965
2014-10-09,1540.271
2014-10-10,1521.76
2014-10-13,1514.245
2014-10-14,1501.301
2014-10-15,1524.47
2014-10-16,1525.624
2014-10-17,1528.885
2014-10-20,1560.824
2014-10-21,1576.14
2014-10-22,1581.176
2014-10-23,1567.731
2014-10-24,1586.069
2014-10-27,1592.227
2014-10-28,1603.932
2014-10-29,1616.798
2014-10-30,1591.738
2014-10-31,1582.742
2014-11-03,1581.399
2014-11-04,1590.284
2014-11-05,1572.853
2014-11-06,1571.049
2014-11-07,1580.567
2014-11-10,1612.523
2014-11-11,1632.702
2014-11-12,1651.598
2014-11-13,1640.532
2014-11-14,1647.692
2014-11-17,1655.161
2014-11-18,1659.949
2014-11-19,1650.918
2014-11-20,1647.487
2014-11-21,1640.309
2014-11-24,1622.24
2014-11-25,1598.949
2014-11-26,1614.784
2014-11-27,1608.604
2014-11-28,1606.143
2014-12-01,1619.92
2014-12-02,1599.112
2014-12-03,1598.495
2014-12-04,1594.809
2014-12-05,1574.969
2014-12-08,1561.099
2014-12-09,1589.804
2014-12-10,1591.632
2014-12-11,1611.595
2014-12-12,1605.08
2014-12-15,1588.89
2014-12-16,1599.372
2014-12-17,1592.612
2014-12-18,1603.316
2014-12-19,1596.675
2014-12-22,1595.358
2014-12-23,1594.235
2014-12-24,1592.438
2014-12-25,1592.438
2014-12-26,1601.523
2014-12-29,1620.215
2014-12-30,1630.086
2014-12-31,1623.837
2015-01-01,1623.837
2015-01-02,1604.828
2015-01-05,1606.248
2015-01-06,1629.039
2015-01-07,1618.525
2015-01-08,1643.473
2015-01-09,1647.269
2015-01-12,1641.649
2015-01-13,1643.746
2015-01-14,1651.146
2015-01-15,1662.639
2015-01-16,1667.304
2015-01-19,1679.894
2015-01-20,1666.206
2015-01-21,1653.457
2015-01-22,1625.568
2015-01-23,1625.593
2015-01-26,1626.257
2015-01-27,1649.818
2015-01-28,1673.811
2015-01-29,1612.038
2015-01-30,1593.863
2015-02-02,1616.295
2015-02-03,1622.046
2015-02-04,1641.164
2015-02-05,1647.531
2015-02-06,1645.41
2015-02-09,1638.762
2015-02-10,1640.422
2015-02-11,1635.654
2015-02-12,1615.197
2015-02-13,1635.841
2015-02-16,1629.342
2015-02-17,1630.733
2015-02-18,1640.354
2015-02-19,1629.587
2015-02-20,1637.14
2015-02-23,1631.58
2015-02-24,1612.135
2015-02-25,1657.32
2015-02-26,1665.681
2015-02-27,1673.607
2015-03-02,1674.005
2015-03-03,1681.995
2015-03-04,1680.786
2015-03-05,1649.972
2015-03-06,1646.651
2015-03-09,1642.091
2015-03-10,1613.462
2015-03-11,1590.524
2015-03-12,1640.603
2015-03-13,1634.118
2015-03-16,1635.951
2015-03-17,1615.247
2015-03-18,1600.39
2015-03-19,1607.634
2015-03-20,1649.143
2015-03-23,1670.143
2015-03-24,1667.705
2015-03-25,1664.592
2015-03-26,1647.399
2015-03-27,1650.624
2015-03-30,1632.363
2015-03-31,1634.252
2015-04-01,1628.14
2015-04-02,1633.099
2015-04-03,1633.099
2015-04-06,1659.578
2015-04-07,1645.708
2015-04-08,1646.892
2015-04-09,1630.748
2015-04-10,1630.597
2015-04-13,1608.692
2015-04-14,1642.879
