Date,NEW ZEALAND IMI VALUE IMI (Large+Mid+Small Cap)
2005-11-08,761.611
2005-11-09,756.044
2005-11-10,755.266
2005-11-11,754.089
2005-11-14,754.905
2005-11-15,764.74
2005-11-16,774.085
2005-11-17,776.232
2005-11-18,773.739
2005-11-21,782.643
2005-11-22,780.79
2005-11-23,785.261
2005-11-24,786.11
2005-11-25,786.498
2005-11-28,788.529
2005-11-29,789.286
2005-11-30,790.266
2005-12-01,785.487
2005-12-02,795.337
2005-12-05,796.159
2005-12-06,788.196
2005-12-07,776.347
2005-12-08,770.593
2005-12-09,763.801
2005-12-12,771.058
2005-12-13,770.053
2005-12-14,771.411
2005-12-15,762.362
2005-12-16,771.238
2005-12-19,778.964
2005-12-20,771.3
2005-12-21,764.401
2005-12-22,754.396
2005-12-23,754.341
2005-12-26,754.341
2005-12-27,757.202
2005-12-28,774.047
2005-12-29,778.657
2005-12-30,780.725
2006-01-02,780.725
2006-01-03,781.069
2006-01-04,784.969
2006-01-05,784.128
2006-01-06,784.957
2006-01-09,787.296
2006-01-10,789.366
2006-01-11,791.813
2006-01-12,786.923
2006-01-13,786.155
2006-01-16,785.745
2006-01-17,779.599
2006-01-18,772.782
2006-01-19,769.112
2006-01-20,761.327
2006-01-23,755.834
2006-01-24,757.23
2006-01-25,763.663
2006-01-26,764.576
2006-01-27,766.972
2006-01-30,763.502
2006-01-31,767.362
2006-02-01,770.853
2006-02-02,783.939
2006-02-03,779.082
2006-02-06,774.429
2006-02-07,770.124
2006-02-08,757.633
2006-02-09,759.876
2006-02-10,759.029
2006-02-13,760.301
2006-02-14,751.097
2006-02-15,751.861
2006-02-16,736.725
2006-02-17,743.239
2006-02-20,750.124
2006-02-21,734.31
2006-02-22,734.703
2006-02-23,733.987
2006-02-24,736.456
2006-02-27,735.829
2006-02-28,744.631
2006-03-01,743.678
2006-03-02,746.095
2006-03-03,745.344
2006-03-06,743.564
2006-03-07,741.2
2006-03-08,737.373
2006-03-09,739.108
2006-03-10,732.475
2006-03-13,739.201
2006-03-14,745.797
2006-03-15,751.032
2006-03-16,738.662
2006-03-17,733.282
2006-03-20,720.195
2006-03-21,713.849
2006-03-22,723.087
2006-03-23,721.579
2006-03-24,707.239
2006-03-27,715.519
2006-03-28,725.102
2006-03-29,716.977
2006-03-30,730.399
2006-03-31,737.693
2006-04-03,742.115
2006-04-04,741.886
2006-04-05,753.701
2006-04-06,760.319
2006-04-07,761.0
2006-04-10,753.362
2006-04-11,749.673
2006-04-12,759.17
2006-04-13,757.715
2006-04-14,757.715
2006-04-17,764.452
2006-04-18,767.259
2006-04-19,771.494
2006-04-20,753.443
2006-04-21,763.07
2006-04-24,765.155
2006-04-25,757.399
2006-04-26,773.785
2006-04-27,776.449
2006-04-28,785.416
2006-05-01,789.155
2006-05-02,785.014
2006-05-03,781.845
2006-05-04,758.77
2006-05-05,737.897
2006-05-08,742.042
2006-05-09,734.988
2006-05-10,726.65
2006-05-11,727.628
2006-05-12,720.903
2006-05-15,699.52
2006-05-16,697.049
2006-05-17,698.385
2006-05-18,701.268
2006-05-19,709.316
2006-05-22,702.242
2006-05-23,695.468
2006-05-24,711.241
2006-05-25,717.259
2006-05-26,715.833
2006-05-29,721.757
2006-05-30,726.387
2006-05-31,721.7
2006-06-01,723.089
2006-06-02,726.505
2006-06-05,726.677
2006-06-06,709.283
2006-06-07,723.115
2006-06-08,721.021
2006-06-09,722.644
2006-06-12,715.896
2006-06-13,704.814
2006-06-14,699.044
2006-06-15,688.12
2006-06-16,690.292
2006-06-19,687.541
2006-06-20,686.719
2006-06-21,677.535
2006-06-22,677.817
2006-06-23,668.994
2006-06-26,663.991
2006-06-27,667.668
2006-06-28,646.507
2006-06-29,651.782
2006-06-30,665.59
2006-07-03,665.188
2006-07-04,666.605
2006-07-05,659.241
2006-07-06,658.599
2006-07-07,668.867
2006-07-10,672.068
2006-07-11,685.91
2006-07-12,692.096
2006-07-13,699.163
2006-07-14,690.534
2006-07-17,689.077
2006-07-18,685.283
2006-07-19,677.151
2006-07-20,676.503
2006-07-21,678.062
2006-07-24,676.082
2006-07-25,685.651
2006-07-26,681.037
2006-07-27,674.142
2006-07-28,668.405
2006-07-31,673.117
2006-08-01,677.201
2006-08-02,681.384
2006-08-03,687.699
2006-08-04,684.036
2006-08-07,679.385
2006-08-08,686.546
2006-08-09,685.819
2006-08-10,685.089
2006-08-11,688.029
2006-08-14,678.582
2006-08-15,684.844
2006-08-16,695.534
2006-08-17,690.022
2006-08-18,681.646
2006-08-21,674.395
2006-08-22,677.877
2006-08-23,687.1
2006-08-24,685.715
2006-08-25,691.787
2006-08-28,683.228
2006-08-29,692.369
2006-08-30,705.467
2006-08-31,724.97
2006-09-01,733.342
2006-09-04,733.247
2006-09-05,731.138
2006-09-06,726.188
2006-09-07,725.491
2006-09-08,716.369
2006-09-11,722.06
2006-09-12,726.625
2006-09-13,732.024
2006-09-14,749.681
2006-09-15,762.362
2006-09-18,766.122
2006-09-19,767.284
2006-09-20,753.509
2006-09-21,756.832
2006-09-22,744.788
2006-09-25,757.373
2006-09-26,765.929
2006-09-27,765.044
2006-09-28,763.503
2006-09-29,755.658
2006-10-02,760.966
2006-10-03,764.249
2006-10-04,760.196
2006-10-05,763.081
2006-10-06,751.172
2006-10-09,745.601
2006-10-10,746.579
2006-10-11,756.183
2006-10-12,752.617
2006-10-13,755.752
2006-10-16,764.195
2006-10-17,771.551
2006-10-18,765.135
2006-10-19,777.406
2006-10-20,779.634
2006-10-23,775.368
2006-10-24,771.708
2006-10-25,771.373
2006-10-26,776.618
2006-10-27,785.7
2006-10-30,800.021
2006-10-31,814.584
2006-11-01,822.332
2006-11-02,807.916
2006-11-03,815.743
2006-11-06,819.718
2006-11-07,832.803
2006-11-08,818.901
2006-11-09,807.075
2006-11-10,804.824
2006-11-13,799.975
2006-11-14,806.697
2006-11-15,803.904
2006-11-16,803.813
2006-11-17,799.285
2006-11-20,803.187
2006-11-21,805.803
2006-11-22,807.855
2006-11-23,815.959
2006-11-24,814.872
2006-11-27,810.746
2006-11-28,820.919
2006-11-29,827.536
2006-11-30,840.598
2006-12-01,835.176
2006-12-04,831.588
2006-12-05,834.364
2006-12-06,831.594
2006-12-07,833.636
2006-12-08,852.261
2006-12-11,849.016
2006-12-12,857.967
2006-12-13,866.416
2006-12-14,867.475
2006-12-15,878.844
2006-12-18,881.661
2006-12-19,887.119
2006-12-20,900.198
2006-12-21,899.669
2006-12-22,901.669
2006-12-25,901.669
2006-12-26,901.347
2006-12-27,902.821
2006-12-28,912.996
2006-12-29,911.681
2007-01-01,911.681
2007-01-02,915.043
2007-01-03,914.102
2007-01-04,895.196
2007-01-05,883.998
2007-01-08,881.188
2007-01-09,889.387
2007-01-10,892.236
2007-01-11,897.534
2007-01-12,895.377
2007-01-15,912.158
2007-01-16,908.724
2007-01-17,901.679
2007-01-18,911.781
2007-01-19,912.696
2007-01-22,931.066
2007-01-23,935.487
2007-01-24,929.284
2007-01-25,934.709
2007-01-26,925.442
2007-01-29,931.325
2007-01-30,914.621
2007-01-31,907.73
2007-02-01,895.905
2007-02-02,888.296
2007-02-05,888.824
2007-02-06,883.618
2007-02-07,911.383
2007-02-08,901.507
2007-02-09,901.846
2007-02-12,900.783
2007-02-13,908.601
2007-02-14,925.456
2007-02-15,934.915
2007-02-16,930.88
2007-02-19,924.798
2007-02-20,923.271
2007-02-21,924.71
2007-02-22,914.932
2007-02-23,927.823
2007-02-26,938.215
2007-02-27,928.934
2007-02-28,909.91
2007-03-01,893.981
2007-03-02,907.22
2007-03-05,880.126
2007-03-06,883.407
2007-03-07,890.409
2007-03-08,895.165
2007-03-09,903.167
2007-03-12,914.15
2007-03-13,919.971
2007-03-14,893.929
2007-03-15,897.528
2007-03-16,898.719
2007-03-19,906.673
2007-03-20,901.376
2007-03-21,907.387
2007-03-22,934.137
2007-03-23,926.72
2007-03-26,944.852
2007-03-27,952.741
2007-03-28,937.052
2007-03-29,939.987
2007-03-30,939.692
2007-04-02,960.342
2007-04-03,970.294
2007-04-04,962.151
2007-04-05,961.156
2007-04-06,961.156
2007-04-09,956.375
2007-04-10,963.612
2007-04-11,955.712
2007-04-12,973.021
2007-04-13,974.792
2007-04-16,985.098
2007-04-17,990.032
2007-04-18,991.714
2007-04-19,988.649
2007-04-20,992.93
2007-04-23,1001.206
2007-04-24,981.618
2007-04-25,986.113
2007-04-26,975.581
2007-04-27,980.373
2007-04-30,983.662
2007-05-01,988.223
2007-05-02,984.445
2007-05-03,984.244
2007-05-04,986.178
2007-05-07,986.006
2007-05-08,987.23
2007-05-09,977.775
2007-05-10,985.341
2007-05-11,984.938
2007-05-14,988.357
2007-05-15,981.249
2007-05-16,977.719
2007-05-17,977.488
2007-05-18,983.768
2007-05-21,978.735
2007-05-22,977.67
2007-05-23,991.269
2007-05-24,985.399
2007-05-25,984.054
2007-05-28,985.567
2007-05-29,990.681
2007-05-30,986.249
2007-05-31,1000.0
2007-06-01,1005.027
2007-06-04,1010.168
2007-06-05,1018.468
2007-06-06,1014.865
2007-06-07,1010.72
2007-06-08,992.69
2007-06-11,978.31
2007-06-12,990.92
2007-06-13,980.232
2007-06-14,985.533
2007-06-15,995.699
2007-06-18,1016.916
2007-06-19,1020.559
2007-06-20,1035.804
2007-06-21,1022.203
2007-06-22,1024.189
2007-06-25,1019.3
2007-06-26,1012.991
2007-06-27,988.482
2007-06-28,1003.728
2007-06-29,1024.574
2007-07-02,1029.075
2007-07-03,1039.346
2007-07-04,1038.913
2007-07-05,1048.155
2007-07-06,1040.863
2007-07-09,1034.01
2007-07-10,1036.912
2007-07-11,1033.01
2007-07-12,1041.359
2007-07-13,1048.304
2007-07-16,1055.541
2007-07-17,1063.516
2007-07-18,1072.959
2007-07-19,1081.36
2007-07-20,1095.101
2007-07-23,1097.784
2007-07-24,1107.683
2007-07-25,1098.378
2007-07-26,1078.087
2007-07-27,1023.469
2007-07-30,1006.948
2007-07-31,1003.963
2007-08-01,984.913
2007-08-02,987.431
2007-08-03,963.942
2007-08-06,955.416
2007-08-07,965.194
2007-08-08,965.313
2007-08-09,956.061
2007-08-10,934.988
2007-08-13,917.529
2007-08-14,908.524
2007-08-15,884.649
2007-08-16,827.345
2007-08-17,816.662
2007-08-20,847.303
2007-08-21,862.801
2007-08-22,869.525
2007-08-23,894.659
2007-08-24,891.042
2007-08-27,896.814
2007-08-28,882.994
2007-08-29,881.507
2007-08-30,891.508
2007-08-31,893.349
2007-09-03,903.906
2007-09-04,907.406
2007-09-05,892.432
2007-09-06,890.217
2007-09-07,892.677
2007-09-10,895.681
2007-09-11,914.829
2007-09-12,925.114
2007-09-13,926.4
2007-09-14,919.918
2007-09-17,919.544
2007-09-18,908.225
2007-09-19,949.265
2007-09-20,975.762
2007-09-21,968.438
2007-09-24,973.229
2007-09-25,969.397
2007-09-26,993.672
2007-09-27,998.937
2007-09-28,1011.952
2007-10-01,1029.274
2007-10-02,1039.102
2007-10-03,1038.096
2007-10-04,1029.556
2007-10-05,1034.445
2007-10-08,1043.44
2007-10-09,1034.374
2007-10-10,1034.893
2007-10-11,1047.145
2007-10-12,1042.053
2007-10-15,1042.45
2007-10-16,1006.309
2007-10-17,1022.457
2007-10-18,1025.993
2007-10-19,1023.495
2007-10-22,1012.364
2007-10-23,1018.124
2007-10-24,1019.951
2007-10-25,1025.201
2007-10-26,1013.515
2007-10-29,1009.323
2007-10-30,1008.235
2007-10-31,1015.599
2007-11-01,1001.566
2007-11-02,981.694
2007-11-05,987.412
2007-11-06,1000.395
2007-11-07,1038.306
2007-11-08,1028.886
2007-11-09,997.07
2007-11-12,960.29
2007-11-13,979.235
2007-11-14,995.882
2007-11-15,975.638
2007-11-16,977.348
2007-11-19,980.854
2007-11-20,981.992
2007-11-21,963.08
2007-11-22,957.534
2007-11-23,965.479
2007-11-26,978.515
2007-11-27,990.394
2007-11-28,997.049
2007-11-29,999.402
2007-11-30,1000.807
2007-12-03,1008.79
2007-12-04,999.899
2007-12-05,995.716
2007-12-06,1006.555
2007-12-07,1035.442
2007-12-10,1029.792
2007-12-11,1028.736
2007-12-12,1036.852
2007-12-13,1019.451
2007-12-14,1006.422
2007-12-17,970.163
2007-12-18,969.642
2007-12-19,973.055
2007-12-20,973.607
2007-12-21,1002.837
2007-12-24,1016.186
2007-12-25,1016.186
2007-12-26,1019.83
2007-12-27,1023.143
2007-12-28,1019.63
2007-12-31,1008.743
2008-01-01,1008.743
2008-01-02,1011.955
2008-01-03,1013.464
2008-01-04,999.568
2008-01-07,975.137
2008-01-08,980.323
2008-01-09,981.779
2008-01-10,994.073
2008-01-11,990.377
2008-01-14,990.658
2008-01-15,980.125
2008-01-16,949.493
2008-01-17,951.463
2008-01-18,926.288
2008-01-21,902.54
2008-01-22,910.79
2008-01-23,907.31
2008-01-24,930.743
2008-01-25,944.942
2008-01-28,950.781
2008-01-29,949.758
2008-01-30,949.988
2008-01-31,945.92
2008-02-01,971.462
2008-02-04,976.426
2008-02-05,959.448
2008-02-06,959.815
2008-02-07,962.564
2008-02-08,941.35
2008-02-11,934.006
2008-02-12,946.929
2008-02-13,931.511
2008-02-14,943.648
2008-02-15,937.299
2008-02-18,969.096
2008-02-19,978.921
2008-02-20,966.247
2008-02-21,971.858
2008-02-22,970.865
2008-02-25,972.895
2008-02-26,948.519
2008-02-27,961.354
2008-02-28,962.616
2008-02-29,938.196
2008-03-03,945.251
2008-03-04,927.861
2008-03-05,935.022
2008-03-06,932.58
2008-03-07,921.08
2008-03-10,923.048
2008-03-11,929.679
2008-03-12,932.899
2008-03-13,954.764
2008-03-14,932.76
2008-03-17,905.951
2008-03-18,922.289
2008-03-19,926.039
2008-03-20,889.192
2008-03-21,889.192
2008-03-24,899.067
2008-03-25,905.678
2008-03-26,902.357
2008-03-27,893.911
2008-03-28,900.021
2008-03-31,886.284
2008-04-01,896.133
2008-04-02,914.297
2008-04-03,923.043
2008-04-04,928.033
2008-04-07,947.808
2008-04-08,932.942
2008-04-09,918.955
2008-04-10,911.85
2008-04-11,877.238
2008-04-14,872.075
2008-04-15,882.505
2008-04-16,888.357
2008-04-17,891.172
2008-04-18,891.154
2008-04-21,910.956
2008-04-22,914.89
2008-04-23,921.717
2008-04-24,900.455
2008-04-25,895.486
2008-04-28,905.315
2008-04-29,874.19
2008-04-30,887.712
2008-05-01,889.756
2008-05-02,908.73
2008-05-05,924.076
2008-05-06,929.402
2008-05-07,904.676
2008-05-08,903.879
2008-05-09,883.224
2008-05-12,899.446
2008-05-13,899.739
2008-05-14,889.899
2008-05-15,879.257
2008-05-16,912.127
2008-05-19,912.143
2008-05-20,911.148
2008-05-21,910.404
2008-05-22,912.55
2008-05-23,915.282
2008-05-26,918.431
2008-05-27,916.355
2008-05-28,911.205
2008-05-29,909.989
2008-05-30,924.593
2008-06-02,926.01
2008-06-03,897.045
2008-06-04,909.235
2008-06-05,886.758
2008-06-06,885.787
2008-06-09,872.982
2008-06-10,861.656
2008-06-11,858.316
2008-06-12,840.132
2008-06-13,841.815
2008-06-16,845.46
2008-06-17,849.826
2008-06-18,847.575
2008-06-19,849.961
2008-06-20,832.685
2008-06-23,831.163
2008-06-24,830.922
2008-06-25,820.788
2008-06-26,823.761
2008-06-27,813.038
2008-06-30,810.084
2008-07-01,787.636
2008-07-02,786.265
2008-07-03,763.632
2008-07-04,783.103
2008-07-07,768.911
2008-07-08,780.736
2008-07-09,797.979
2008-07-10,776.196
2008-07-11,778.79
2008-07-14,767.661
2008-07-15,774.104
2008-07-16,778.279
2008-07-17,787.239
2008-07-18,788.533
2008-07-21,783.838
2008-07-22,781.125
2008-07-23,787.993
2008-07-24,789.375
2008-07-25,785.891
2008-07-28,795.978
2008-07-29,782.023
2008-07-30,796.213
2008-07-31,810.974
2008-08-01,784.787
2008-08-04,800.194
2008-08-05,783.935
2008-08-06,787.403
2008-08-07,787.031
2008-08-08,744.475
2008-08-11,742.263
2008-08-12,732.967
2008-08-13,733.859
2008-08-14,730.29
2008-08-15,730.62
2008-08-18,739.754
2008-08-19,735.196
2008-08-20,741.971
2008-08-21,751.021
2008-08-22,736.493
2008-08-25,748.102
2008-08-26,729.294
2008-08-27,730.864
2008-08-28,732.563
2008-08-29,735.368
2008-09-01,728.174
2008-09-02,726.848
2008-09-03,718.905
2008-09-04,707.881
2008-09-05,691.012
2008-09-08,703.742
2008-09-09,694.549
2008-09-10,686.142
2008-09-11,663.588
2008-09-12,680.371
2008-09-15,668.75
2008-09-16,641.927
2008-09-17,654.472
2008-09-18,647.441
2008-09-19,662.091
2008-09-22,688.963
2008-09-23,678.488
2008-09-24,683.3
2008-09-25,673.782
2008-09-26,664.129
2008-09-29,661.607
2008-09-30,633.633
2008-10-01,663.209
2008-10-02,669.504
2008-10-03,660.588
2008-10-06,607.789
2008-10-07,600.586
2008-10-08,553.991
2008-10-09,569.259
2008-10-10,521.117
2008-10-13,519.764
2008-10-14,569.305
2008-10-15,550.364
2008-10-16,503.743
2008-10-17,526.466
2008-10-20,547.227
2008-10-21,545.713
2008-10-22,521.855
2008-10-23,497.169
2008-10-24,465.125
2008-10-27,452.616
2008-10-28,449.554
2008-10-29,476.926
2008-10-30,489.164
2008-10-31,492.765
2008-11-03,511.793
2008-11-04,519.029
2008-11-05,523.346
2008-11-06,501.057
2008-11-07,490.22
2008-11-10,507.603
2008-11-11,486.931
2008-11-12,472.321
2008-11-13,466.785
2008-11-14,477.933
2008-11-17,468.22
2008-11-18,459.708
2008-11-19,458.559
2008-11-20,432.492
2008-11-21,417.969
2008-11-24,433.962
2008-11-25,440.26
2008-11-26,448.351
2008-11-27,458.214
2008-11-28,462.416
2008-12-01,443.716
2008-12-02,437.206
2008-12-03,452.153
2008-12-04,452.208
2008-12-05,439.577
2008-12-08,452.609
2008-12-09,456.952
2008-12-10,464.246
2008-12-11,471.853
2008-12-12,455.094
2008-12-15,465.53
2008-12-16,481.22
2008-12-17,498.592
2008-12-18,506.162
2008-12-19,476.807
2008-12-22,475.856
2008-12-23,467.767
2008-12-24,472.704
2008-12-25,472.704
2008-12-26,473.608
2008-12-29,477.379
2008-12-30,469.337
2008-12-31,483.105
2009-01-01,483.105
2009-01-02,483.642
2009-01-05,490.799
2009-01-06,502.546
2009-01-07,504.651
2009-01-08,506.311
2009-01-09,510.304
2009-01-12,503.825
2009-01-13,484.089
2009-01-14,469.536
2009-01-15,448.644
2009-01-16,460.176
2009-01-19,457.432
2009-01-20,447.588
2009-01-21,443.351
2009-01-22,453.947
2009-01-23,451.148
2009-01-26,453.601
2009-01-27,459.375
2009-01-28,465.538
2009-01-29,457.393
2009-01-30,448.939
2009-02-02,444.432
2009-02-03,448.619
2009-02-04,450.564
2009-02-05,456.032
2009-02-06,467.081
2009-02-09,481.86
2009-02-10,468.143
2009-02-11,451.682
2009-02-12,453.159
2009-02-13,463.508
2009-02-16,432.1
2009-02-17,427.609
2009-02-18,417.274
2009-02-19,422.202
2009-02-20,405.992
2009-02-23,402.643
2009-02-24,401.45
2009-02-25,410.404
2009-02-26,405.014
2009-02-27,398.554
2009-03-02,386.304
2009-03-03,380.588
2009-03-04,399.393
2009-03-05,408.073
2009-03-06,401.642
2009-03-09,390.752
2009-03-10,397.554
2009-03-11,405.961
2009-03-12,410.703
2009-03-13,420.228
2009-03-16,425.233
2009-03-17,430.819
2009-03-18,438.898
2009-03-19,474.088
2009-03-20,460.906
2009-03-23,466.404
2009-03-24,469.398
2009-03-25,470.178
2009-03-26,477.681
2009-03-27,474.763
2009-03-30,470.729
2009-03-31,464.214
2009-04-01,459.26
2009-04-02,472.623
2009-04-03,478.006
2009-04-06,493.836
2009-04-07,484.805
2009-04-08,471.252
2009-04-09,477.333
2009-04-10,477.333
2009-04-13,480.693
2009-04-14,488.336
2009-04-15,482.814
2009-04-16,489.957
2009-04-17,499.827
2009-04-20,483.544
2009-04-21,480.135
2009-04-22,478.709
2009-04-23,483.508
2009-04-24,494.037
2009-04-27,493.976
2009-04-28,495.114
2009-04-29,509.369
2009-04-30,520.338
2009-05-01,504.189
2009-05-04,524.911
2009-05-05,537.049
2009-05-06,539.287
2009-05-07,553.185
2009-05-08,550.054
2009-05-11,547.882
2009-05-12,542.01
2009-05-13,537.185
2009-05-14,523.897
2009-05-15,525.002
2009-05-18,522.494
2009-05-19,535.324
2009-05-20,545.324
2009-05-21,536.342
2009-05-22,549.439
2009-05-25,539.165
2009-05-26,550.16
2009-05-27,561.569
2009-05-28,552.125
2009-05-29,570.482
2009-06-01,577.207
2009-06-02,599.765
2009-06-03,584.831
2009-06-04,570.12
2009-06-05,579.546
2009-06-08,558.711
2009-06-09,568.76
2009-06-10,573.202
2009-06-11,576.949
2009-06-12,576.404
2009-06-15,576.952
2009-06-16,570.263
2009-06-17,562.254
2009-06-18,583.897
2009-06-19,579.427
2009-06-22,572.819
2009-06-23,567.518
2009-06-24,572.455
2009-06-25,575.883
2009-06-26,581.122
2009-06-29,590.487
2009-06-30,591.258
2009-07-01,583.954
2009-07-02,567.153
2009-07-03,571.339
2009-07-06,566.397
2009-07-07,576.118
2009-07-08,576.871
2009-07-09,570.437
2009-07-10,566.977
2009-07-13,565.784
2009-07-14,571.658
2009-07-15,584.521
2009-07-16,591.541
2009-07-17,593.18
2009-07-20,603.853
2009-07-21,617.397
2009-07-22,624.213
2009-07-23,632.778
2009-07-24,635.089
2009-07-27,644.144
2009-07-28,652.328
2009-07-29,637.909
2009-07-30,635.42
2009-07-31,641.165
2009-08-03,659.238
2009-08-04,667.271
2009-08-05,671.063
2009-08-06,656.974
2009-08-07,661.903
2009-08-10,663.188
2009-08-11,651.606
2009-08-12,667.335
2009-08-13,688.483
2009-08-14,688.966
2009-08-17,659.11
2009-08-18,663.82
2009-08-19,663.42
2009-08-20,661.746
2009-08-21,665.649
2009-08-24,682.329
2009-08-25,684.039
2009-08-26,682.026
2009-08-27,674.701
2009-08-28,693.35
2009-08-31,683.802
2009-09-01,671.1
2009-09-02,655.897
2009-09-03,668.832
2009-09-04,680.593
2009-09-07,697.798
2009-09-08,697.199
2009-09-09,696.552
2009-09-10,698.977
2009-09-11,713.286
2009-09-14,704.604
2009-09-15,701.945
2009-09-16,717.35
2009-09-17,730.826
2009-09-18,720.064
2009-09-21,711.066
2009-09-22,728.284
2009-09-23,732.025
2009-09-24,724.968
2009-09-25,714.611
2009-09-28,722.154
2009-09-29,721.589
2009-09-30,732.964
2009-10-01,738.757
2009-10-02,720.514
2009-10-05,722.659
2009-10-06,739.427
2009-10-07,728.038
2009-10-08,744.718
2009-10-09,735.805
2009-10-12,736.981
2009-10-13,734.421
2009-10-14,741.888
2009-10-15,745.242
2009-10-16,742.659
2009-10-19,755.748
2009-10-20,762.889
2009-10-21,762.258
2009-10-22,754.557
2009-10-23,757.424
2009-10-26,751.706
2009-10-27,740.674
2009-10-28,734.351
2009-10-29,733.747
2009-10-30,724.535
2009-11-02,716.572
2009-11-03,709.745
2009-11-04,715.465
2009-11-05,700.903
2009-11-06,713.212
2009-11-09,730.486
2009-11-10,728.66
2009-11-11,729.191
2009-11-12,730.987
2009-11-13,735.828
2009-11-16,744.258
2009-11-17,731.889
2009-11-18,736.305
2009-11-19,717.82
2009-11-20,708.679
2009-11-23,717.834
2009-11-24,707.431
2009-11-25,706.435
2009-11-26,696.149
2009-11-27,683.635
2009-11-30,699.426
2009-12-01,714.928
2009-12-02,715.289
2009-12-03,712.097
2009-12-04,702.74
2009-12-07,690.43
2009-12-08,687.334
2009-12-09,690.596
2009-12-10,710.409
2009-12-11,698.474
2009-12-14,698.004
2009-12-15,700.27
2009-12-16,702.076
2009-12-17,692.769
2009-12-18,699.993
2009-12-21,696.551
2009-12-22,695.698
2009-12-23,705.716
2009-12-24,702.079
2009-12-25,702.079
2009-12-28,705.767
2009-12-29,724.687
2009-12-30,721.046
2009-12-31,729.199
2010-01-01,729.199
2010-01-04,735.463
2010-01-05,750.865
2010-01-06,749.191
2010-01-07,748.023
2010-01-08,759.404
2010-01-11,768.194
2010-01-12,766.411
2010-01-13,759.739
2010-01-14,762.525
2010-01-15,754.21
2010-01-18,753.198
2010-01-19,742.42
2010-01-20,724.971
2010-01-21,715.174
2010-01-22,705.522
2010-01-25,707.971
2010-01-26,709.419
2010-01-27,705.429
2010-01-28,703.559
2010-01-29,695.884
2010-02-01,694.518
2010-02-02,694.83
2010-02-03,690.766
2010-02-04,680.535
2010-02-05,661.41
2010-02-08,659.858
2010-02-09,659.846
2010-02-10,664.341
2010-02-11,666.402
2010-02-12,667.403
2010-02-15,667.148
2010-02-16,680.835
2010-02-17,689.398
2010-02-18,690.448
2010-02-19,678.071
2010-02-22,685.898
2010-02-23,679.281
2010-02-24,676.913
2010-02-25,673.17
2010-02-26,686.072
2010-03-01,678.778
2010-03-02,678.549
2010-03-03,681.952
2010-03-04,682.664
2010-03-05,689.745
2010-03-08,694.928
2010-03-09,690.778
2010-03-10,702.27
2010-03-11,691.337
2010-03-12,694.147
2010-03-15,691.467
2010-03-16,692.327
2010-03-17,697.033
2010-03-18,699.334
2010-03-19,692.324
2010-03-22,693.258
2010-03-23,691.198
2010-03-24,687.285
2010-03-25,696.14
2010-03-26,689.911
2010-03-29,699.63
2010-03-30,702.617
2010-03-31,702.952
2010-04-01,702.866
2010-04-02,702.866
2010-04-05,700.33
2010-04-06,708.869
2010-04-07,718.536
2010-04-08,710.117
2010-04-09,719.589
2010-04-12,716.435
2010-04-13,712.535
2010-04-14,722.513
2010-04-15,715.334
2010-04-16,712.022
2010-04-19,703.291
2010-04-20,706.497
2010-04-21,707.009
2010-04-22,708.296
2010-04-23,715.077
2010-04-26,726.198
2010-04-27,719.338
2010-04-28,716.843
2010-04-29,723.189
2010-04-30,731.245
2010-05-03,727.761
2010-05-04,726.111
2010-05-05,710.67
2010-05-06,707.982
2010-05-07,690.351
2010-05-10,699.619
2010-05-11,694.119
2010-05-12,689.364
2010-05-13,697.808
2010-05-14,695.196
2010-05-17,675.186
2010-05-18,672.998
2010-05-19,642.409
2010-05-20,634.366
2010-05-21,628.355
2010-05-24,627.504
2010-05-25,601.547
2010-05-26,613.988
2010-05-27,626.64
2010-05-28,624.878
2010-05-31,626.041
2010-06-01,631.375
2010-06-02,620.826
2010-06-03,623.608
2010-06-04,618.072
2010-06-07,606.154
2010-06-08,595.23
2010-06-09,608.788
2010-06-10,625.459
2010-06-11,638.937
2010-06-14,648.367
2010-06-15,645.725
2010-06-16,654.902
2010-06-17,651.824
2010-06-18,659.336
2010-06-21,673.166
2010-06-22,663.71
2010-06-23,669.615
2010-06-24,664.036
2010-06-25,663.809
2010-06-28,655.784
2010-06-29,639.244
2010-06-30,629.743
2010-07-01,616.615
2010-07-02,623.093
2010-07-05,617.547
2010-07-06,628.828
2010-07-07,637.298
2010-07-08,647.092
2010-07-09,655.093
2010-07-12,661.392
2010-07-13,665.345
2010-07-14,675.522
2010-07-15,665.416
2010-07-16,653.918
2010-07-19,642.329
2010-07-20,656.626
2010-07-21,669.728
2010-07-22,672.376
2010-07-23,677.338
2010-07-26,685.628
2010-07-27,683.579
2010-07-28,680.872
2010-07-29,681.059
2010-07-30,679.919
2010-08-02,690.955
2010-08-03,694.804
2010-08-04,693.475
2010-08-05,688.057
2010-08-06,689.734
2010-08-09,695.492
2010-08-10,686.313
2010-08-11,677.518
2010-08-12,664.478
2010-08-13,669.062
2010-08-16,667.396
2010-08-17,669.225
2010-08-18,679.199
2010-08-19,678.786
2010-08-20,659.793
2010-08-23,672.325
2010-08-24,669.185
2010-08-25,654.265
2010-08-26,670.227
2010-08-27,671.064
2010-08-30,682.398
2010-08-31,672.024
2010-09-01,692.785
2010-09-02,698.417
2010-09-03,707.736
2010-09-06,721.756
2010-09-07,730.364
