Date,DENMARK SMID VALUE SMID (Small+Mid Cap)
2005-11-09,509.706
2005-11-10,511.176
2005-11-11,507.157
2005-11-14,511.845
2005-11-15,514.057
2005-11-16,515.773
2005-11-17,527.114
2005-11-18,525.523
2005-11-21,526.585
2005-11-22,525.555
2005-11-23,531.189
2005-11-24,523.771
2005-11-25,523.505
2005-11-28,520.913
2005-11-29,525.584
2005-11-30,541.535
2005-12-01,541.087
2005-12-02,542.521
2005-12-05,547.089
2005-12-06,548.405
2005-12-07,544.91
2005-12-08,550.072
2005-12-09,552.045
2005-12-12,555.413
2005-12-13,555.65
2005-12-14,559.299
2005-12-15,555.686
2005-12-16,560.5
2005-12-19,560.389
2005-12-20,556.944
2005-12-21,553.713
2005-12-22,557.206
2005-12-23,559.565
2005-12-26,559.565
2005-12-27,559.525
2005-12-28,562.568
2005-12-29,560.666
2005-12-30,558.584
2006-01-02,562.822
2006-01-03,573.782
2006-01-04,580.996
2006-01-05,579.504
2006-01-06,580.977
2006-01-09,570.427
2006-01-10,570.134
2006-01-11,575.237
2006-01-12,578.243
2006-01-13,579.063
2006-01-16,582.345
2006-01-17,578.852
2006-01-18,575.825
2006-01-19,579.413
2006-01-20,582.214
2006-01-23,593.028
2006-01-24,596.156
2006-01-25,598.683
2006-01-26,600.031
2006-01-27,592.047
2006-01-30,587.08
2006-01-31,591.13
2006-02-01,591.675
2006-02-02,593.681
2006-02-03,588.394
2006-02-06,585.104
2006-02-07,581.266
2006-02-08,583.456
2006-02-09,583.499
2006-02-10,581.57
2006-02-13,584.884
2006-02-14,585.768
2006-02-15,585.07
2006-02-16,587.714
2006-02-17,591.881
2006-02-20,591.373
2006-02-21,589.537
2006-02-22,588.253
2006-02-23,590.073
2006-02-24,591.749
2006-02-27,593.093
2006-02-28,592.165
2006-03-01,598.401
2006-03-02,597.38
2006-03-03,601.531
2006-03-06,608.372
2006-03-07,595.489
2006-03-08,598.762
2006-03-09,603.89
2006-03-10,603.459
2006-03-13,608.041
2006-03-14,611.527
2006-03-15,615.581
2006-03-16,622.312
2006-03-17,624.443
2006-03-20,629.47
2006-03-21,626.128
2006-03-22,625.212
2006-03-23,618.771
2006-03-24,620.533
2006-03-27,624.603
2006-03-28,627.891
2006-03-29,622.829
2006-03-30,632.942
2006-03-31,635.742
2006-04-03,638.786
2006-04-04,646.112
2006-04-05,646.397
2006-04-06,658.091
2006-04-07,654.86
2006-04-10,653.412
2006-04-11,658.623
2006-04-12,650.594
2006-04-13,649.392
2006-04-14,649.392
2006-04-17,659.726
2006-04-18,660.632
2006-04-19,663.975
2006-04-20,669.421
2006-04-21,674.921
2006-04-24,676.396
2006-04-25,684.216
2006-04-26,689.906
2006-04-27,690.198
2006-04-28,697.025
2006-05-01,698.121
2006-05-02,701.308
2006-05-03,701.295
2006-05-04,708.426
2006-05-05,714.366
2006-05-08,717.367
2006-05-09,725.794
2006-05-10,732.768
2006-05-11,734.517
2006-05-12,738.382
2006-05-15,707.003
2006-05-16,705.452
2006-05-17,691.011
2006-05-18,675.791
2006-05-19,675.576
2006-05-22,661.013
2006-05-23,674.286
2006-05-24,660.649
2006-05-25,661.526
2006-05-26,672.458
2006-05-29,683.029
2006-05-30,682.13
2006-05-31,683.415
2006-06-01,680.117
2006-06-02,691.805
2006-06-05,692.381
2006-06-06,670.275
2006-06-07,663.675
2006-06-08,632.575
2006-06-09,635.254
2006-06-12,627.599
2006-06-13,596.17
2006-06-14,590.89
2006-06-15,616.512
2006-06-16,615.172
2006-06-19,624.295
2006-06-20,619.198
2006-06-21,623.808
2006-06-22,629.252
2006-06-23,626.704
2006-06-26,633.693
2006-06-27,637.181
2006-06-28,629.103
2006-06-29,636.839
2006-06-30,662.702
2006-07-03,670.254
2006-07-04,673.387
2006-07-05,666.78
2006-07-06,673.585
2006-07-07,675.899
2006-07-10,672.151
2006-07-11,671.504
2006-07-12,669.484
2006-07-13,657.459
2006-07-14,651.08
2006-07-17,634.427
2006-07-18,630.128
2006-07-19,641.864
2006-07-20,652.312
2006-07-21,650.115
2006-07-24,653.152
2006-07-25,657.996
2006-07-26,660.398
2006-07-27,670.841
2006-07-28,672.213
2006-07-31,665.006
2006-08-01,664.399
2006-08-02,678.53
2006-08-03,676.611
2006-08-04,689.271
2006-08-07,684.214
2006-08-08,684.33
2006-08-09,686.124
2006-08-10,679.836
2006-08-11,681.404
2006-08-14,687.348
2006-08-15,698.453
2006-08-16,705.362
2006-08-17,704.323
2006-08-18,700.405
2006-08-21,701.842
2006-08-22,696.577
2006-08-23,693.044
2006-08-24,690.686
2006-08-25,685.683
2006-08-28,684.522
2006-08-29,682.82
2006-08-30,692.448
2006-08-31,689.971
2006-09-01,687.597
2006-09-04,694.156
2006-09-05,689.093
2006-09-06,687.781
2006-09-07,680.35
2006-09-08,674.274
2006-09-11,673.539
2006-09-12,679.24
2006-09-13,682.245
2006-09-14,689.431
2006-09-15,685.482
2006-09-18,688.035
2006-09-19,685.36
2006-09-20,685.918
2006-09-21,692.71
2006-09-22,692.371
2006-09-25,686.766
2006-09-26,689.851
2006-09-27,695.665
2006-09-28,694.674
2006-09-29,698.193
2006-10-02,704.404
2006-10-03,702.891
2006-10-04,701.617
2006-10-05,704.162
2006-10-06,699.683
2006-10-09,703.779
2006-10-10,708.967
2006-10-11,713.587
2006-10-12,724.52
2006-10-13,726.011
2006-10-16,734.907
2006-10-17,725.909
2006-10-18,730.22
2006-10-19,738.435
2006-10-20,740.441
2006-10-23,738.581
2006-10-24,734.406
2006-10-25,739.376
2006-10-26,742.343
2006-10-27,743.869
2006-10-30,738.241
2006-10-31,746.152
2006-11-01,751.535
2006-11-02,748.303
2006-11-03,743.359
2006-11-06,756.306
2006-11-07,762.354
2006-11-08,764.015
2006-11-09,768.981
2006-11-10,776.347
2006-11-13,775.834
2006-11-14,776.977
2006-11-15,781.832
2006-11-16,789.847
2006-11-17,787.8
2006-11-20,787.395
2006-11-21,807.311
2006-11-22,812.633
2006-11-23,814.097
2006-11-24,825.115
2006-11-27,818.234
2006-11-28,808.316
2006-11-29,825.039
2006-11-30,838.878
2006-12-01,842.127
2006-12-04,852.856
2006-12-05,847.77
2006-12-06,850.975
2006-12-07,849.702
2006-12-08,851.159
2006-12-11,849.848
2006-12-12,846.914
2006-12-13,844.526
2006-12-14,848.125
2006-12-15,843.977
2006-12-18,847.449
2006-12-19,850.389
2006-12-20,859.866
2006-12-21,858.452
2006-12-22,859.535
2006-12-25,859.535
2006-12-26,858.111
2006-12-27,865.028
2006-12-28,865.041
2006-12-29,869.315
2007-01-01,869.315
2007-01-02,884.708
2007-01-03,881.745
2007-01-04,868.323
2007-01-05,865.023
2007-01-08,863.504
2007-01-09,868.926
2007-01-10,860.362
2007-01-11,859.437
2007-01-12,858.519
2007-01-15,866.261
2007-01-16,863.86
2007-01-17,872.667
2007-01-18,873.241
2007-01-19,877.264
2007-01-22,879.644
2007-01-23,885.299
2007-01-24,889.52
2007-01-25,887.707
2007-01-26,883.069
2007-01-29,884.104
2007-01-30,886.646
2007-01-31,888.001
2007-02-01,892.168
2007-02-02,893.812
2007-02-05,891.607
2007-02-06,901.211
2007-02-07,906.413
2007-02-08,902.355
2007-02-09,905.726
2007-02-12,898.726
2007-02-13,904.977
2007-02-14,925.88
2007-02-15,929.541
2007-02-16,930.13
2007-02-19,933.137
2007-02-20,928.275
2007-02-21,920.632
2007-02-22,920.747
2007-02-23,924.658
2007-02-26,920.387
2007-02-27,897.635
2007-02-28,888.726
2007-03-01,875.715
2007-03-02,883.425
2007-03-05,853.966
2007-03-06,866.488
2007-03-07,874.686
2007-03-08,887.331
2007-03-09,889.031
2007-03-12,895.425
2007-03-13,892.922
2007-03-14,879.173
2007-03-15,887.754
2007-03-16,890.487
2007-03-19,899.897
2007-03-20,897.555
2007-03-21,909.705
2007-03-22,918.385
2007-03-23,918.172
2007-03-26,916.852
2007-03-27,919.281
2007-03-28,924.187
2007-03-29,927.113
2007-03-30,928.917
2007-04-02,931.916
2007-04-03,936.307
2007-04-04,934.855
2007-04-05,939.143
2007-04-06,939.143
2007-04-09,934.184
2007-04-10,943.794
2007-04-11,940.79
2007-04-12,943.021
2007-04-13,947.997
2007-04-16,956.798
2007-04-17,966.201
2007-04-18,972.595
2007-04-19,975.158
2007-04-20,981.434
2007-04-23,980.454
2007-04-24,982.644
2007-04-25,989.625
2007-04-26,995.523
2007-04-27,997.503
2007-04-30,1001.469
2007-05-01,992.756
2007-05-02,996.929
2007-05-03,996.877
2007-05-04,998.476
2007-05-07,1001.556
2007-05-08,991.71
2007-05-09,992.258
2007-05-10,989.482
2007-05-11,989.897
2007-05-14,992.778
2007-05-15,1002.325
2007-05-16,997.395
2007-05-17,991.382
2007-05-18,991.854
2007-05-21,991.064
2007-05-22,993.274
2007-05-23,1008.172
2007-05-24,1002.18
2007-05-25,1005.767
2007-05-28,1005.767
2007-05-29,1008.957
2007-05-30,994.905
2007-05-31,1000.0
2007-06-01,994.906
2007-06-04,995.404
2007-06-05,998.287
2007-06-06,986.3
2007-06-07,953.766
2007-06-08,932.649
2007-06-11,945.099
2007-06-12,938.635
2007-06-13,936.669
2007-06-14,949.29
2007-06-15,955.369
2007-06-18,957.618
2007-06-19,957.354
2007-06-20,948.331
2007-06-21,939.032
2007-06-22,936.578
2007-06-25,932.083
2007-06-26,931.023
2007-06-27,924.384
2007-06-28,941.338
2007-06-29,951.352
2007-07-02,960.922
2007-07-03,966.551
2007-07-04,973.424
2007-07-05,973.682
2007-07-06,976.168
2007-07-09,981.204
2007-07-10,987.591
2007-07-11,991.83
2007-07-12,995.195
2007-07-13,996.373
2007-07-16,1000.444
2007-07-17,1000.393
2007-07-18,996.738
2007-07-19,1005.566
2007-07-20,1003.831
2007-07-23,1007.621
2007-07-24,1000.947
2007-07-25,988.615
2007-07-26,975.838
2007-07-27,960.407
2007-07-30,966.137
2007-07-31,978.991
2007-08-01,962.554
2007-08-02,965.118
2007-08-03,963.581
2007-08-06,954.226
2007-08-07,954.582
2007-08-08,979.146
2007-08-09,957.005
2007-08-10,937.771
2007-08-13,942.613
2007-08-14,932.01
2007-08-15,910.093
2007-08-16,872.784
2007-08-17,902.803
2007-08-20,913.258
2007-08-21,911.297
2007-08-22,920.888
2007-08-23,934.842
2007-08-24,938.098
2007-08-27,943.301
2007-08-28,931.979
2007-08-29,933.609
2007-08-30,935.668
2007-08-31,949.058
2007-09-03,948.892
2007-09-04,954.583
2007-09-05,948.213
2007-09-06,953.812
2007-09-07,941.106
2007-09-10,924.625
2007-09-11,946.565
2007-09-12,949.365
2007-09-13,949.658
2007-09-14,943.08
2007-09-17,934.2
2007-09-18,942.068
2007-09-19,962.018
2007-09-20,963.796
2007-09-21,968.228
2007-09-24,969.376
2007-09-25,961.878
2007-09-26,972.587
2007-09-27,978.558
2007-09-28,972.644
2007-10-01,976.961
2007-10-02,974.597
2007-10-03,976.984
2007-10-04,984.892
2007-10-05,992.838
2007-10-08,994.017
2007-10-09,1003.519
2007-10-10,1018.558
2007-10-11,1035.976
2007-10-12,1024.121
2007-10-15,1025.505
2007-10-16,1007.488
2007-10-17,1009.191
2007-10-18,1006.109
2007-10-19,997.092
2007-10-22,974.382
2007-10-23,995.987
2007-10-24,985.631
2007-10-25,994.126
2007-10-26,1002.746
2007-10-29,1006.627
2007-10-30,1001.681
2007-10-31,1009.544
2007-11-01,996.432
2007-11-02,993.988
2007-11-05,988.587
2007-11-06,988.879
2007-11-07,985.458
2007-11-08,978.745
2007-11-09,964.294
2007-11-12,948.96
2007-11-13,942.956
2007-11-14,949.477
2007-11-15,931.453
2007-11-16,910.695
2007-11-19,885.35
2007-11-20,895.842
2007-11-21,868.273
2007-11-22,870.497
2007-11-23,888.47
2007-11-26,895.56
2007-11-27,890.551
2007-11-28,898.859
2007-11-29,892.821
2007-11-30,900.859
2007-12-03,897.605
2007-12-04,896.822
2007-12-05,898.082
2007-12-06,894.692
2007-12-07,899.827
2007-12-10,905.441
2007-12-11,900.873
2007-12-12,900.276
2007-12-13,886.482
2007-12-14,868.174
2007-12-17,849.908
2007-12-18,846.511
2007-12-19,838.233
2007-12-20,836.901
2007-12-21,843.322
2007-12-24,845.3
2007-12-25,845.3
2007-12-26,851.265
2007-12-27,855.906
2007-12-28,866.68
2007-12-31,861.837
2008-01-01,861.837
2008-01-02,865.39
2008-01-03,863.236
2008-01-04,849.195
2008-01-07,834.002
2008-01-08,832.18
2008-01-09,804.416
2008-01-10,793.754
2008-01-11,780.77
2008-01-14,797.932
2008-01-15,771.581
2008-01-16,758.178
2008-01-17,763.828
2008-01-18,760.548
2008-01-21,715.841
2008-01-22,724.985
2008-01-23,709.928
2008-01-24,736.769
2008-01-25,745.573
2008-01-28,742.546
2008-01-29,749.836
2008-01-30,756.269
2008-01-31,749.374
2008-02-01,762.891
2008-02-04,776.521
2008-02-05,754.864
2008-02-06,760.997
2008-02-07,743.475
2008-02-08,741.889
2008-02-11,740.634
2008-02-12,758.003
2008-02-13,762.453
2008-02-14,769.501
2008-02-15,765.16
2008-02-18,772.357
2008-02-19,779.673
2008-02-20,769.037
2008-02-21,778.562
2008-02-22,777.345
2008-02-25,785.885
2008-02-26,794.915
2008-02-27,808.896
2008-02-28,807.604
2008-02-29,806.831
2008-03-03,797.324
2008-03-04,811.699
2008-03-05,818.515
2008-03-06,828.484
2008-03-07,813.899
2008-03-10,804.386
2008-03-11,807.451
2008-03-12,821.629
2008-03-13,813.674
2008-03-14,809.815
2008-03-17,803.659
2008-03-18,813.011
2008-03-19,796.156
2008-03-20,784.63
2008-03-21,784.63
2008-03-24,783.513
2008-03-25,807.57
2008-03-26,816.479
2008-03-27,828.772
2008-03-28,832.843
2008-03-31,844.707
2008-04-01,838.371
2008-04-02,845.726
2008-04-03,837.488
2008-04-04,844.192
2008-04-07,848.833
2008-04-08,844.912
2008-04-09,844.759
2008-04-10,841.961
2008-04-11,836.247
2008-04-14,835.874
2008-04-15,839.138
2008-04-16,858.028
2008-04-17,850.281
2008-04-18,841.023
2008-04-21,851.781
2008-04-22,858.541
2008-04-23,853.246
2008-04-24,842.601
2008-04-25,846.949
2008-04-28,844.222
2008-04-29,836.482
2008-04-30,839.617
2008-05-01,833.263
2008-05-02,844.147
2008-05-05,851.7
2008-05-06,850.574
2008-05-07,842.974
2008-05-08,843.159
2008-05-09,834.797
2008-05-12,838.464
2008-05-13,838.724
2008-05-14,841.866
2008-05-15,851.921
2008-05-16,868.675
2008-05-19,872.363
2008-05-20,864.276
2008-05-21,866.01
2008-05-22,857.798
2008-05-23,858.802
2008-05-26,854.123
2008-05-27,841.675
2008-05-28,849.402
2008-05-29,845.571
2008-05-30,853.889
2008-06-02,852.198
2008-06-03,844.141
2008-06-04,838.681
2008-06-05,843.441
2008-06-06,840.681
2008-06-09,830.665
2008-06-10,812.822
2008-06-11,800.626
2008-06-12,798.497
2008-06-13,792.067
2008-06-16,796.504
2008-06-17,813.235
2008-06-18,798.491
2008-06-19,788.014
2008-06-20,779.249
2008-06-23,762.555
2008-06-24,756.132
2008-06-25,765.12
2008-06-26,757.672
2008-06-27,750.217
2008-06-30,743.525
2008-07-01,721.676
2008-07-02,730.115
2008-07-03,714.564
2008-07-04,713.072
2008-07-07,712.14
2008-07-08,704.923
2008-07-09,720.705
2008-07-10,714.614
2008-07-11,693.733
2008-07-14,686.857
2008-07-15,685.165
2008-07-16,671.064
2008-07-17,690.959
2008-07-18,695.0
2008-07-21,720.984
2008-07-22,714.907
2008-07-23,735.175
2008-07-24,729.38
2008-07-25,725.433
2008-07-28,728.541
2008-07-29,716.389
2008-07-30,729.34
2008-07-31,726.176
2008-08-01,720.995
2008-08-04,721.864
2008-08-05,725.239
2008-08-06,742.924
2008-08-07,737.775
2008-08-08,726.354
2008-08-11,742.514
2008-08-12,732.289
2008-08-13,724.616
2008-08-14,725.02
2008-08-15,726.606
2008-08-18,727.463
2008-08-19,706.114
2008-08-20,701.96
2008-08-21,708.155
2008-08-22,707.885
2008-08-25,701.659
2008-08-26,693.983
2008-08-27,694.635
2008-08-28,697.006
2008-08-29,698.69
2008-09-01,693.042
2008-09-02,690.076
2008-09-03,682.214
2008-09-04,659.295
2008-09-05,639.794
2008-09-08,646.526
2008-09-09,633.012
2008-09-10,622.437
2008-09-11,603.617
2008-09-12,620.514
2008-09-15,612.089
2008-09-16,601.193
2008-09-17,596.387
2008-09-18,606.099
2008-09-19,633.693
2008-09-22,643.431
2008-09-23,635.559
2008-09-24,632.32
2008-09-25,630.672
2008-09-26,617.779
2008-09-29,576.13
2008-09-30,551.737
2008-10-01,546.681
2008-10-02,530.319
2008-10-03,532.142
2008-10-06,474.636
2008-10-07,460.047
2008-10-08,435.459
2008-10-09,443.815
2008-10-10,417.148
2008-10-13,450.679
2008-10-14,484.784
2008-10-15,465.206
2008-10-16,446.375
2008-10-17,462.576
2008-10-20,469.401
2008-10-21,457.444
2008-10-22,428.042
2008-10-23,412.371
2008-10-24,375.8
2008-10-27,350.042
2008-10-28,356.293
2008-10-29,389.919
2008-10-30,408.913
2008-10-31,406.506
2008-11-03,415.904
2008-11-04,444.649
2008-11-05,447.666
2008-11-06,421.885
2008-11-07,419.638
2008-11-10,426.462
2008-11-11,392.846
2008-11-12,385.05
2008-11-13,385.019
2008-11-14,394.362
2008-11-17,383.573
2008-11-18,378.883
2008-11-19,375.147
2008-11-20,352.596
2008-11-21,358.092
2008-11-24,374.362
2008-11-25,377.632
2008-11-26,375.106
2008-11-27,382.165
2008-11-28,374.955
2008-12-01,368.135
2008-12-02,372.264
2008-12-03,368.735
2008-12-04,372.072
2008-12-05,352.251
2008-12-08,373.838
2008-12-09,376.063
2008-12-10,379.025
2008-12-11,386.531
2008-12-12,385.138
2008-12-15,397.925
2008-12-16,393.289
2008-12-17,404.722
2008-12-18,400.494
2008-12-19,378.401
2008-12-22,372.782
2008-12-23,372.174
2008-12-24,373.488
2008-12-25,373.488
2008-12-26,375.259
2008-12-29,385.736
2008-12-30,384.438
2008-12-31,378.285
2009-01-01,378.285
2009-01-02,399.003
2009-01-05,405.517
2009-01-06,413.518
2009-01-07,405.889
2009-01-08,408.729
2009-01-09,402.292
2009-01-12,394.502
2009-01-13,387.837
2009-01-14,375.283
2009-01-15,372.641
2009-01-16,381.208
2009-01-19,369.243
2009-01-20,362.441
2009-01-21,363.432
2009-01-22,365.57
2009-01-23,358.433
2009-01-26,379.854
2009-01-27,378.076
2009-01-28,387.613
2009-01-29,376.885
2009-01-30,367.423
2009-02-02,362.628
2009-02-03,365.876
2009-02-04,375.797
2009-02-05,377.516
2009-02-06,388.183
2009-02-09,394.181
2009-02-10,383.717
2009-02-11,378.706
2009-02-12,372.22
2009-02-13,384.728
2009-02-16,379.562
2009-02-17,366.057
2009-02-18,364.188
2009-02-19,365.966
2009-02-20,353.084
2009-02-23,350.003
2009-02-24,337.739
2009-02-25,328.13
2009-02-26,329.159
2009-02-27,326.299
2009-03-02,316.513
2009-03-03,298.15
2009-03-04,305.09
2009-03-05,295.832
2009-03-06,285.955
2009-03-09,279.763
2009-03-10,286.419
2009-03-11,290.318
2009-03-12,294.919
2009-03-13,298.928
2009-03-16,308.375
2009-03-17,307.199
2009-03-18,307.699
2009-03-19,330.306
2009-03-20,323.274
2009-03-23,327.213
2009-03-24,322.252
2009-03-25,322.97
2009-03-26,322.847
2009-03-27,316.174
2009-03-30,304.983
2009-03-31,312.239
2009-04-01,315.055
2009-04-02,333.449
2009-04-03,331.83
2009-04-06,333.152
2009-04-07,322.563
2009-04-08,318.379
2009-04-09,317.86
2009-04-10,317.86
2009-04-13,320.568
2009-04-14,326.03
2009-04-15,328.03
2009-04-16,346.323
2009-04-17,356.005
2009-04-20,339.92
2009-04-21,338.736
2009-04-22,348.105
2009-04-23,355.941
2009-04-24,365.908
2009-04-27,355.847
2009-04-28,351.164
2009-04-29,360.021
2009-04-30,369.743
2009-05-01,371.857
2009-05-04,393.488
2009-05-05,395.804
2009-05-06,403.082
2009-05-07,404.897
2009-05-08,407.059
2009-05-11,410.272
2009-05-12,404.993
2009-05-13,401.003
2009-05-14,398.56
2009-05-15,404.301
2009-05-18,410.088
2009-05-19,424.888
2009-05-20,435.399
2009-05-21,434.924
2009-05-22,441.919
2009-05-25,438.21
2009-05-26,427.606
2009-05-27,433.522
2009-05-28,421.948
2009-05-29,434.261
2009-06-01,434.319
2009-06-02,446.713
2009-06-03,439.313
2009-06-04,438.5
2009-06-05,432.936
2009-06-08,416.818
2009-06-09,429.116
2009-06-10,433.428
2009-06-11,441.023
2009-06-12,439.189
2009-06-15,430.923
2009-06-16,434.914
2009-06-17,421.101
2009-06-18,427.121
2009-06-19,429.564
2009-06-22,412.592
2009-06-23,413.965
2009-06-24,416.32
2009-06-25,416.042
2009-06-26,415.62
2009-06-29,419.031
2009-06-30,415.335
2009-07-01,424.348
2009-07-02,414.723
2009-07-03,415.881
2009-07-06,407.984
2009-07-07,412.843
2009-07-08,411.308
2009-07-09,411.723
2009-07-10,406.776
2009-07-13,404.379
2009-07-14,408.457
2009-07-15,421.37
2009-07-16,427.998
2009-07-17,434.347
2009-07-20,445.268
2009-07-21,455.966
2009-07-22,451.696
2009-07-23,456.897
2009-07-24,456.621
2009-07-27,467.249
2009-07-28,472.97
2009-07-29,463.121
2009-07-30,473.132
2009-07-31,475.013
2009-08-03,496.084
2009-08-04,489.594
2009-08-05,494.162
2009-08-06,500.134
2009-08-07,497.111
2009-08-10,496.556
2009-08-11,491.762
2009-08-12,498.898
2009-08-13,505.858
2009-08-14,502.669
2009-08-17,487.217
2009-08-18,486.799
2009-08-19,484.653
2009-08-20,496.455
2009-08-21,503.81
2009-08-24,509.141
2009-08-25,511.454
2009-08-26,512.358
2009-08-27,509.408
2009-08-28,509.697
2009-08-31,502.094
2009-09-01,498.376
2009-09-02,485.5
2009-09-03,488.269
2009-09-04,492.086
2009-09-07,500.999
2009-09-08,512.852
2009-09-09,518.058
2009-09-10,516.604
2009-09-11,513.558
2009-09-14,509.275
2009-09-15,509.225
2009-09-16,531.445
2009-09-17,558.303
2009-09-18,554.881
2009-09-21,556.303
2009-09-22,562.713
2009-09-23,564.064
2009-09-24,554.013
2009-09-25,550.395
2009-09-28,550.447
2009-09-29,544.566
2009-09-30,549.619
2009-10-01,548.173
2009-10-02,538.937
2009-10-05,540.132
2009-10-06,557.752
2009-10-07,555.194
2009-10-08,564.501
2009-10-09,561.089
2009-10-12,563.825
2009-10-13,558.387
2009-10-14,568.999
2009-10-15,571.784
2009-10-16,564.833
2009-10-19,569.229
2009-10-20,567.872
2009-10-21,570.567
2009-10-22,567.271
2009-10-23,571.784
2009-10-26,562.517
2009-10-27,549.239
2009-10-28,533.141
2009-10-29,541.901
2009-10-30,541.113
2009-11-02,539.693
2009-11-03,526.737
2009-11-04,540.758
2009-11-05,547.076
2009-11-06,543.505
2009-11-09,552.118
2009-11-10,543.505
2009-11-11,543.101
2009-11-12,544.995
2009-11-13,546.9
2009-11-16,558.838
2009-11-17,553.175
2009-11-18,558.19
2009-11-19,544.669
2009-11-20,542.859
2009-11-23,550.442
2009-11-24,542.572
2009-11-25,543.724
2009-11-26,534.252
2009-11-27,535.835
2009-11-30,528.866
2009-12-01,544.286
2009-12-02,549.229
2009-12-03,554.559
2009-12-04,549.198
2009-12-07,552.815
2009-12-08,541.812
2009-12-09,541.687
2009-12-10,542.296
2009-12-11,538.651
2009-12-14,547.594
2009-12-15,545.562
2009-12-16,547.088
2009-12-17,548.253
2009-12-18,539.774
2009-12-21,537.044
2009-12-22,535.216
2009-12-23,540.067
2009-12-24,540.979
2009-12-25,540.979
2009-12-28,545.054
2009-12-29,549.549
2009-12-30,549.728
2009-12-31,551.557
2010-01-01,551.557
2010-01-04,568.238
2010-01-05,569.326
2010-01-06,571.556
2010-01-07,580.896
2010-01-08,585.268
2010-01-11,600.472
2010-01-12,594.954
2010-01-13,591.032
2010-01-14,601.218
2010-01-15,594.085
2010-01-18,595.967
2010-01-19,593.715
2010-01-20,581.793
2010-01-21,573.686
2010-01-22,569.915
2010-01-25,571.629
2010-01-26,562.803
2010-01-27,562.535
2010-01-28,561.583
2010-01-29,562.013
2010-02-01,563.655
2010-02-02,568.662
2010-02-03,573.116
2010-02-04,560.517
2010-02-05,550.288
2010-02-08,540.022
2010-02-09,540.112
2010-02-10,535.758
2010-02-11,531.127
2010-02-12,531.942
2010-02-15,529.61
2010-02-16,541.287
2010-02-17,549.801
2010-02-18,551.058
2010-02-19,548.164
2010-02-22,557.829
2010-02-23,545.918
2010-02-24,544.855
2010-02-25,535.203
2010-02-26,542.332
2010-03-01,545.17
2010-03-02,552.762
2010-03-03,562.937
2010-03-04,560.145
2010-03-05,568.694
2010-03-08,574.113
2010-03-09,564.869
2010-03-10,573.906
2010-03-11,574.949
2010-03-12,579.801
2010-03-15,575.906
2010-03-16,584.864
2010-03-17,584.665
2010-03-18,584.851
2010-03-19,579.462
2010-03-22,576.691
2010-03-23,584.883
2010-03-24,577.45
2010-03-25,583.439
2010-03-26,584.801
2010-03-29,584.724
2010-03-30,582.029
2010-03-31,585.997
2010-04-01,586.211
2010-04-02,586.211
2010-04-05,584.796
2010-04-06,585.457
2010-04-07,593.06
2010-04-08,585.126
2010-04-09,592.497
2010-04-12,602.349
2010-04-13,597.388
2010-04-14,605.686
2010-04-15,604.387
2010-04-16,597.909
2010-04-19,589.257
2010-04-20,593.575
2010-04-21,597.304
2010-04-22,588.93
2010-04-23,599.122
2010-04-26,599.138
2010-04-27,593.315
2010-04-28,571.724
2010-04-29,581.953
2010-04-30,584.245
2010-05-03,577.372
2010-05-04,550.613
2010-05-05,528.688
2010-05-06,522.533
2010-05-07,493.483
2010-05-10,539.492
2010-05-11,521.922
2010-05-12,526.326
2010-05-13,521.729
2010-05-14,515.852
2010-05-17,501.574
2010-05-18,509.858
2010-05-19,495.198
2010-05-20,480.758
2010-05-21,489.301
2010-05-24,482.355
2010-05-25,460.767
2010-05-26,472.704
2010-05-27,483.893
2010-05-28,479.099
2010-05-31,481.382
2010-06-01,479.322
2010-06-02,477.297
2010-06-03,488.784
2010-06-04,478.616
2010-06-07,473.553
2010-06-08,470.307
2010-06-09,480.892
2010-06-10,492.681
2010-06-11,489.58
2010-06-14,505.733
2010-06-15,506.763
2010-06-16,509.215
2010-06-17,509.293
2010-06-18,511.675
2010-06-21,515.071
2010-06-22,510.438
2010-06-23,511.535
2010-06-24,503.809
2010-06-25,498.222
2010-06-28,499.198
2010-06-29,472.199
2010-06-30,477.666
2010-07-01,474.53
2010-07-02,486.201
2010-07-05,482.251
2010-07-06,503.257
2010-07-07,507.447
2010-07-08,512.158
2010-07-09,509.321
2010-07-12,509.716
2010-07-13,518.342
2010-07-14,519.306
2010-07-15,528.717
2010-07-16,523.435
2010-07-19,517.999
2010-07-20,509.139
2010-07-21,512.365
2010-07-22,525.012
2010-07-23,523.358
2010-07-26,529.233
2010-07-27,534.802
2010-07-28,533.594
2010-07-29,538.993
2010-07-30,534.805
2010-08-02,551.508
2010-08-03,559.341
2010-08-04,557.055
2010-08-05,561.477
2010-08-06,559.614
2010-08-09,560.971
2010-08-10,549.092
2010-08-11,533.258
2010-08-12,527.711
2010-08-13,525.09
2010-08-16,529.208
2010-08-17,533.312
2010-08-18,527.279
2010-08-19,529.602
2010-08-20,516.848
2010-08-23,518.052
2010-08-24,506.357
2010-08-25,496.628
2010-08-26,507.716
2010-08-27,509.483
2010-08-30,504.851
2010-08-31,510.407
2010-09-01,527.311
2010-09-02,530.66
2010-09-03,548.669
2010-09-06,562.566
2010-09-07,545.489
2010-09-08,544.009
2010-09-09,546.054
2010-09-10,551.219
2010-09-13,564.221
2010-09-14,569.148
2010-09-15,571.64
2010-09-16,569.665
