Date,DENMARK SMID VALUE SMID (Small+Mid Cap)
2005-11-09,513.133
2005-11-10,514.613
2005-11-11,510.567
2005-11-14,515.286
2005-11-15,517.513
2005-11-16,519.241
2005-11-17,530.658
2005-11-18,529.056
2005-11-21,530.125
2005-11-22,529.088
2005-11-23,534.76
2005-11-24,527.293
2005-11-25,527.025
2005-11-28,524.415
2005-11-29,529.118
2005-11-30,545.176
2005-12-01,544.725
2005-12-02,546.168
2005-12-05,550.767
2005-12-06,552.092
2005-12-07,548.574
2005-12-08,553.77
2005-12-09,555.757
2005-12-12,559.147
2005-12-13,559.386
2005-12-14,563.024
2005-12-15,559.386
2005-12-16,564.233
2005-12-19,564.121
2005-12-20,560.653
2005-12-21,557.4
2005-12-22,560.916
2005-12-23,563.292
2005-12-26,563.292
2005-12-27,563.251
2005-12-28,566.315
2005-12-29,564.4
2005-12-30,562.304
2006-01-02,566.57
2006-01-03,577.603
2006-01-04,584.865
2006-01-05,583.363
2006-01-06,584.846
2006-01-09,574.226
2006-01-10,573.931
2006-01-11,579.067
2006-01-12,582.094
2006-01-13,582.919
2006-01-16,586.223
2006-01-17,582.707
2006-01-18,579.66
2006-01-19,583.272
2006-01-20,586.091
2006-01-23,596.978
2006-01-24,600.126
2006-01-25,602.67
2006-01-26,604.026
2006-01-27,595.99
2006-01-30,590.989
2006-01-31,595.066
2006-02-01,595.615
2006-02-02,597.635
2006-02-03,592.312
2006-02-06,589.001
2006-02-07,585.137
2006-02-08,587.341
2006-02-09,587.384
2006-02-10,585.443
2006-02-13,588.779
2006-02-14,589.669
2006-02-15,588.967
2006-02-16,591.628
2006-02-17,595.822
2006-02-20,595.311
2006-02-21,593.463
2006-02-22,592.17
2006-02-23,594.003
2006-02-24,595.689
2006-02-27,597.042
2006-02-28,596.109
2006-03-01,602.386
2006-03-02,601.358
2006-03-03,605.537
2006-03-06,612.423
2006-03-07,599.455
2006-03-08,602.749
2006-03-09,607.912
2006-03-10,607.284
2006-03-13,611.895
2006-03-14,615.403
2006-03-15,619.483
2006-03-16,626.062
2006-03-17,628.206
2006-03-20,633.264
2006-03-21,629.901
2006-03-22,628.98
2006-03-23,622.5
2006-03-24,624.272
2006-03-27,628.367
2006-03-28,631.675
2006-03-29,626.582
2006-03-30,636.756
2006-03-31,639.573
2006-04-03,642.635
2006-04-04,650.005
2006-04-05,650.292
2006-04-06,661.831
2006-04-07,658.582
2006-04-10,656.947
2006-04-11,662.187
2006-04-12,654.114
2006-04-13,652.906
2006-04-14,652.906
2006-04-17,663.296
2006-04-18,664.206
2006-04-19,667.567
2006-04-20,672.727
2006-04-21,678.045
2006-04-24,679.527
2006-04-25,687.383
2006-04-26,693.021
2006-04-27,693.313
2006-04-28,700.171
2006-05-01,701.272
2006-05-02,704.474
2006-05-03,704.461
2006-05-04,711.624
2006-05-05,717.591
2006-05-08,720.606
2006-05-09,729.07
2006-05-10,736.076
2006-05-11,737.833
2006-05-12,741.715
2006-05-15,710.195
2006-05-16,708.636
2006-05-17,694.13
2006-05-18,678.842
2006-05-19,678.625
2006-05-22,663.997
2006-05-23,677.33
2006-05-24,663.631
2006-05-25,664.513
2006-05-26,675.494
2006-05-29,686.112
2006-05-30,685.209
2006-05-31,686.5
2006-06-01,683.187
2006-06-02,694.928
2006-06-05,695.507
2006-06-06,673.301
2006-06-07,666.671
2006-06-08,635.43
2006-06-09,638.121
2006-06-12,630.433
2006-06-13,598.861
2006-06-14,593.558
2006-06-15,619.295
2006-06-16,617.949
2006-06-19,627.113
2006-06-20,621.993
2006-06-21,626.624
2006-06-22,632.093
2006-06-23,629.533
2006-06-26,636.553
2006-06-27,640.057
2006-06-28,631.942
2006-06-29,639.713
2006-06-30,665.694
2006-07-03,673.279
2006-07-04,676.427
2006-07-05,669.79
2006-07-06,676.626
2006-07-07,678.951
2006-07-10,675.185
2006-07-11,674.535
2006-07-12,672.506
2006-07-13,660.427
2006-07-14,654.019
2006-07-17,637.291
2006-07-18,632.973
2006-07-19,644.762
2006-07-20,655.257
2006-07-21,653.049
2006-07-24,656.1
2006-07-25,660.966
2006-07-26,663.38
2006-07-27,673.869
2006-07-28,675.247
2006-07-31,668.008
2006-08-01,667.398
2006-08-02,681.593
2006-08-03,679.666
2006-08-04,692.382
2006-08-07,687.303
2006-08-08,687.42
2006-08-09,689.221
2006-08-10,682.905
2006-08-11,684.48
2006-08-14,690.451
2006-08-15,701.606
2006-08-16,708.547
2006-08-17,707.503
2006-08-18,703.567
2006-08-21,705.01
2006-08-22,699.721
2006-08-23,696.173
2006-08-24,693.804
2006-08-25,688.778
2006-08-28,687.612
2006-08-29,685.902
2006-08-30,695.574
2006-08-31,693.085
2006-09-01,690.701
2006-09-04,697.29
2006-09-05,692.204
2006-09-06,690.886
2006-09-07,683.421
2006-09-08,677.318
2006-09-11,676.579
2006-09-12,682.306
2006-09-13,685.325
2006-09-14,692.543
2006-09-15,688.577
2006-09-18,691.141
2006-09-19,688.454
2006-09-20,689.014
2006-09-21,695.837
2006-09-22,695.497
2006-09-25,689.866
2006-09-26,692.965
2006-09-27,698.805
2006-09-28,697.81
2006-09-29,701.345
2006-10-02,707.584
2006-10-03,706.064
2006-10-04,704.784
2006-10-05,707.341
2006-10-06,702.842
2006-10-09,706.957
2006-10-10,712.168
2006-10-11,716.808
2006-10-12,727.791
2006-10-13,729.289
2006-10-16,738.225
2006-10-17,729.186
2006-10-18,733.517
2006-10-19,741.768
2006-10-20,743.784
2006-10-23,741.915
2006-10-24,737.721
2006-10-25,742.714
2006-10-26,745.694
2006-10-27,747.227
2006-10-30,741.574
2006-10-31,749.52
2006-11-01,754.928
2006-11-02,751.681
2006-11-03,746.715
2006-11-06,759.72
2006-11-07,765.795
2006-11-08,767.464
2006-11-09,772.452
2006-11-10,779.851
2006-11-13,779.336
2006-11-14,780.484
2006-11-15,785.362
2006-11-16,793.413
2006-11-17,791.357
2006-11-20,790.95
2006-11-21,810.956
2006-11-22,816.301
2006-11-23,817.773
2006-11-24,828.84
2006-11-27,821.928
2006-11-28,811.965
2006-11-29,828.764
2006-11-30,842.664
2006-12-01,845.929
2006-12-04,856.706
2006-12-05,851.597
2006-12-06,854.817
2006-12-07,853.538
2006-12-08,855.002
2006-12-11,853.684
2006-12-12,850.738
2006-12-13,848.338
2006-12-14,851.954
2006-12-15,847.787
2006-12-18,851.275
2006-12-19,854.228
2006-12-20,863.748
2006-12-21,862.327
2006-12-22,863.415
2006-12-25,863.415
2006-12-26,861.985
2006-12-27,868.933
2006-12-28,868.946
2006-12-29,873.24
2007-01-01,873.24
2007-01-02,888.702
2007-01-03,885.725
2007-01-04,872.243
2007-01-05,868.928
2007-01-08,867.403
2007-01-09,872.849
2007-01-10,864.246
2007-01-11,863.316
2007-01-12,862.395
2007-01-15,870.171
2007-01-16,867.76
2007-01-17,876.607
2007-01-18,877.183
2007-01-19,881.225
2007-01-22,883.615
2007-01-23,889.296
2007-01-24,893.536
2007-01-25,891.715
2007-01-26,887.056
2007-01-29,888.096
2007-01-30,890.649
2007-01-31,892.01
2007-02-01,896.195
2007-02-02,897.847
2007-02-05,895.632
2007-02-06,905.279
2007-02-07,910.505
2007-02-08,906.428
2007-02-09,909.815
2007-02-12,902.783
2007-02-13,909.062
2007-02-14,930.06
2007-02-15,933.737
2007-02-16,934.329
2007-02-19,937.349
2007-02-20,932.466
2007-02-21,924.788
2007-02-22,924.904
2007-02-23,928.833
2007-02-26,924.542
2007-02-27,901.687
2007-02-28,892.738
2007-03-01,879.668
2007-03-02,887.413
2007-03-05,857.821
2007-03-06,870.225
2007-03-07,878.458
2007-03-08,890.99
2007-03-09,891.9
2007-03-12,898.315
2007-03-13,895.804
2007-03-14,881.824
2007-03-15,890.431
2007-03-16,893.173
2007-03-19,902.611
2007-03-20,900.262
2007-03-21,912.449
2007-03-22,921.155
2007-03-23,920.941
2007-03-26,919.617
2007-03-27,921.93
2007-03-28,926.22
2007-03-29,929.001
2007-03-30,930.809
2007-04-02,933.814
2007-04-03,938.214
2007-04-04,936.759
2007-04-05,941.056
2007-04-06,941.056
2007-04-09,936.087
2007-04-10,945.716
2007-04-11,942.706
2007-04-12,944.941
2007-04-13,949.749
2007-04-16,958.188
2007-04-17,967.604
2007-04-18,973.275
2007-04-19,975.84
2007-04-20,982.121
2007-04-23,981.14
2007-04-24,983.331
2007-04-25,990.249
2007-04-26,995.523
2007-04-27,997.503
2007-04-30,1001.469
2007-05-01,992.756
2007-05-02,996.929
2007-05-03,996.877
2007-05-04,998.476
2007-05-07,1001.556
2007-05-08,991.71
2007-05-09,992.258
2007-05-10,989.482
2007-05-11,989.897
2007-05-14,992.778
2007-05-15,1002.325
2007-05-16,997.395
2007-05-17,991.382
2007-05-18,991.854
2007-05-21,991.064
2007-05-22,993.274
2007-05-23,1008.172
2007-05-24,1002.18
2007-05-25,1005.767
2007-05-28,1005.767
2007-05-29,1008.957
2007-05-30,994.905
2007-05-31,1000.0
2007-06-01,994.906
2007-06-04,995.404
2007-06-05,998.287
2007-06-06,986.3
2007-06-07,953.766
2007-06-08,932.649
2007-06-11,945.099
2007-06-12,938.635
2007-06-13,936.669
2007-06-14,949.29
2007-06-15,955.369
2007-06-18,957.618
2007-06-19,957.354
2007-06-20,948.331
2007-06-21,939.032
2007-06-22,936.578
2007-06-25,932.083
2007-06-26,931.023
2007-06-27,924.384
2007-06-28,941.286
2007-06-29,951.299
2007-07-02,960.869
2007-07-03,966.497
2007-07-04,973.369
2007-07-05,973.627
2007-07-06,976.113
2007-07-09,981.149
2007-07-10,987.535
2007-07-11,991.774
2007-07-12,995.139
2007-07-13,996.317
2007-07-16,1000.388
2007-07-17,1000.337
2007-07-18,996.682
2007-07-19,1005.51
2007-07-20,1003.775
2007-07-23,1007.564
2007-07-24,1000.891
2007-07-25,988.559
2007-07-26,975.784
2007-07-27,960.353
2007-07-30,966.083
2007-07-31,978.936
2007-08-01,962.5
2007-08-02,965.064
2007-08-03,963.527
2007-08-06,954.173
2007-08-07,954.528
2007-08-08,979.091
2007-08-09,956.952
2007-08-10,937.719
2007-08-13,942.561
2007-08-14,931.958
2007-08-15,910.042
2007-08-16,872.735
2007-08-17,902.753
2007-08-20,913.207
2007-08-21,911.246
2007-08-22,920.836
2007-08-23,934.789
2007-08-24,938.045
2007-08-27,943.248
2007-08-28,931.927
2007-08-29,933.557
2007-08-30,934.957
2007-08-31,948.337
2007-09-03,948.171
2007-09-04,953.858
2007-09-05,947.493
2007-09-06,953.087
2007-09-07,940.392
2007-09-10,923.922
2007-09-11,945.846
2007-09-12,948.644
2007-09-13,948.937
2007-09-14,942.364
2007-09-17,933.491
2007-09-18,941.353
2007-09-19,961.288
2007-09-20,963.064
2007-09-21,967.493
2007-09-24,968.639
2007-09-25,961.147
2007-09-26,971.848
2007-09-27,977.815
2007-09-28,971.905
2007-10-01,975.916
2007-10-02,973.554
2007-10-03,975.938
2007-10-04,983.838
2007-10-05,991.775
2007-10-08,992.954
2007-10-09,1002.445
2007-10-10,1017.468
2007-10-11,1034.868
2007-10-12,1023.025
2007-10-15,1024.407
2007-10-16,1006.409
2007-10-17,1008.111
2007-10-18,1005.032
2007-10-19,996.025
2007-10-22,973.34
2007-10-23,994.921
2007-10-24,984.576
2007-10-25,993.062
2007-10-26,1001.673
2007-10-29,1005.55
2007-10-30,1000.609
2007-10-31,1008.464
2007-11-01,995.366
2007-11-02,992.924
2007-11-05,987.529
2007-11-06,987.821
2007-11-07,984.404
2007-11-08,977.697
2007-11-09,963.262
2007-11-12,947.944
2007-11-13,941.947
2007-11-14,948.461
2007-11-15,930.457
2007-11-16,909.72
2007-11-19,884.403
2007-11-20,894.884
2007-11-21,867.344
2007-11-22,869.565
2007-11-23,887.52
2007-11-26,894.602
2007-11-27,889.598
2007-11-28,897.897
2007-11-29,891.865
2007-11-30,899.895
2007-12-03,896.644
2007-12-04,895.862
2007-12-05,897.121
2007-12-06,893.735
2007-12-07,898.864
2007-12-10,904.473
2007-12-11,899.909
2007-12-12,899.313
2007-12-13,885.533
2007-12-14,867.245
2007-12-17,848.998
2007-12-18,845.605
2007-12-19,837.336
2007-12-20,836.005
2007-12-21,842.42
2007-12-24,844.396
2007-12-25,844.396
2007-12-26,850.354
2007-12-27,854.99
2007-12-28,865.753
2007-12-31,860.915
2008-01-01,860.915
2008-01-02,864.464
2008-01-03,862.312
2008-01-04,848.287
2008-01-07,833.11
2008-01-08,831.289
2008-01-09,803.555
2008-01-10,792.904
2008-01-11,779.934
2008-01-14,797.078
2008-01-15,770.756
2008-01-16,757.366
2008-01-17,763.011
2008-01-18,759.734
2008-01-21,715.075
2008-01-22,724.209
2008-01-23,709.168
2008-01-24,735.98
2008-01-25,744.775
2008-01-28,741.752
2008-01-29,749.034
2008-01-30,755.46
2008-01-31,748.572
2008-02-01,762.074
2008-02-04,775.69
2008-02-05,754.056
2008-02-06,760.183
2008-02-07,742.68
2008-02-08,741.096
2008-02-11,739.841
2008-02-12,757.192
2008-02-13,761.637
2008-02-14,768.677
2008-02-15,764.341
2008-02-18,771.53
2008-02-19,778.838
2008-02-20,768.214
2008-02-21,777.729
2008-02-22,776.514
2008-02-25,785.045
2008-02-26,794.064
2008-02-27,808.03
2008-02-28,806.257
2008-02-29,805.485
2008-03-03,795.993
2008-03-04,810.229
2008-03-05,817.033
2008-03-06,826.984
2008-03-07,812.305
2008-03-10,802.811
2008-03-11,805.87
2008-03-12,819.89
2008-03-13,811.952
2008-03-14,808.101
2008-03-17,801.959
2008-03-18,811.291
2008-03-19,794.472
2008-03-20,782.97
2008-03-21,782.97
2008-03-24,781.855
2008-03-25,805.861
2008-03-26,814.751
2008-03-27,827.018
2008-03-28,831.081
2008-03-31,842.92
2008-04-01,836.338
2008-04-02,843.675
2008-04-03,835.457
2008-04-04,840.356
2008-04-07,844.976
2008-04-08,841.072
2008-04-09,840.92
2008-04-10,838.135
2008-04-11,832.11
2008-04-14,831.425
2008-04-15,834.672
2008-04-16,853.411
2008-04-17,845.476
2008-04-18,836.271
2008-04-21,846.968
2008-04-22,853.466
2008-04-23,847.777
2008-04-24,837.2
2008-04-25,841.52
2008-04-28,838.811
2008-04-29,831.058
2008-04-30,834.173
2008-05-01,827.86
2008-05-02,838.296
2008-05-05,845.796
2008-05-06,844.678
2008-05-07,837.13
2008-05-08,837.314
2008-05-09,829.01
2008-05-12,832.652
2008-05-13,832.91
2008-05-14,836.03
2008-05-15,846.015
2008-05-16,862.653
2008-05-19,866.316
2008-05-20,858.284
2008-05-21,860.006
2008-05-22,851.852
2008-05-23,852.849
2008-05-26,848.202
2008-05-27,835.84
2008-05-28,843.513
2008-05-29,839.709
2008-05-30,847.969
2008-06-02,846.29
2008-06-03,838.289
2008-06-04,832.867
2008-06-05,837.594
2008-06-06,834.853
2008-06-09,824.907
2008-06-10,807.188
2008-06-11,795.075
2008-06-12,792.962
2008-06-13,786.576
2008-06-16,790.982
2008-06-17,807.597
2008-06-18,792.955
2008-06-19,782.551
2008-06-20,773.847
2008-06-23,757.269
2008-06-24,750.89
2008-06-25,759.816
2008-06-26,752.419
2008-06-27,744.947
2008-06-30,738.302
2008-07-01,716.606
2008-07-02,724.986
2008-07-03,709.544
2008-07-04,708.063
2008-07-07,707.137
2008-07-08,699.971
2008-07-09,715.642
2008-07-10,709.594
2008-07-11,688.859
2008-07-14,682.032
2008-07-15,680.351
2008-07-16,666.35
2008-07-17,686.105
2008-07-18,690.117
2008-07-21,715.919
2008-07-22,709.885
2008-07-23,730.011
2008-07-24,724.256
2008-07-25,720.337
2008-07-28,723.423
2008-07-29,711.357
2008-07-30,724.216
2008-07-31,721.075
2008-08-01,715.93
2008-08-04,716.793
2008-08-05,720.144
2008-08-06,737.705
2008-08-07,732.592
2008-08-08,721.251
2008-08-11,737.298
2008-08-12,727.145
2008-08-13,719.526
2008-08-14,719.927
2008-08-15,721.502
2008-08-18,722.352
2008-08-19,701.154
2008-08-20,697.029
2008-08-21,702.137
2008-08-22,701.869
2008-08-25,695.696
2008-08-26,688.085
2008-08-27,688.731
2008-08-28,691.082
2008-08-29,692.752
2008-09-01,687.152
2008-09-02,684.211
2008-09-03,676.416
2008-09-04,653.692
2008-09-05,634.356
2008-09-08,641.031
2008-09-09,627.632
2008-09-10,617.147
2008-09-11,598.487
2008-09-12,615.24
2008-09-15,606.887
2008-09-16,596.084
2008-09-17,591.318
2008-09-18,600.948
2008-09-19,628.307
2008-09-22,637.962
2008-09-23,630.157
2008-09-24,626.946
2008-09-25,625.312
2008-09-26,612.528
2008-09-29,571.147
2008-09-30,546.965
2008-10-01,541.953
2008-10-02,525.732
2008-10-03,527.539
2008-10-06,470.53
2008-10-07,456.068
2008-10-08,431.693
2008-10-09,439.976
2008-10-10,413.54
2008-10-13,446.781
2008-10-14,480.591
2008-10-15,461.182
2008-10-16,442.514
2008-10-17,458.575
2008-10-20,465.341
2008-10-21,453.487
2008-10-22,424.339
2008-10-23,408.805
2008-10-24,372.549
2008-10-27,347.014
2008-10-28,353.211
2008-10-29,386.546
2008-10-30,405.376
2008-10-31,402.99
2008-11-03,412.307
2008-11-04,440.803
2008-11-05,443.794
2008-11-06,418.236
2008-11-07,416.009
2008-11-10,422.773
2008-11-11,389.449
2008-11-12,381.719
2008-11-13,381.688
2008-11-14,390.951
2008-11-17,380.255
2008-11-18,375.606
2008-11-19,371.903
2008-11-20,349.546
2008-11-21,354.994
2008-11-24,371.124
2008-11-25,374.366
2008-11-26,371.862
2008-11-27,378.86
2008-11-28,371.712
2008-12-01,364.95
2008-12-02,369.044
2008-12-03,365.545
2008-12-04,368.854
2008-12-05,349.205
2008-12-08,370.605
2008-12-09,372.81
2008-12-10,375.747
2008-12-11,383.188
2008-12-12,381.807
2008-12-15,394.483
2008-12-16,389.887
2008-12-17,401.221
2008-12-18,397.03
2008-12-19,375.129
2008-12-22,369.558
2008-12-23,368.955
2008-12-24,370.257
2008-12-25,370.257
2008-12-26,372.013
2008-12-29,382.4
2008-12-30,381.113
2008-12-31,375.013
2009-01-01,375.013
2009-01-02,395.552
2009-01-05,402.009
2009-01-06,409.941
2009-01-07,402.379
2009-01-08,405.194
2009-01-09,398.812
2009-01-12,391.09
2009-01-13,384.483
2009-01-14,372.037
2009-01-15,369.418
2009-01-16,377.911
2009-01-19,366.05
2009-01-20,359.307
2009-01-21,360.289
2009-01-22,362.408
2009-01-23,355.333
2009-01-26,376.568
2009-01-27,374.806
2009-01-28,384.26
2009-01-29,373.625
2009-01-30,364.245
2009-02-02,359.491
2009-02-03,362.711
2009-02-04,372.547
2009-02-05,374.251
2009-02-06,384.825
2009-02-09,390.772
2009-02-10,380.398
2009-02-11,375.431
2009-02-12,369.0
2009-02-13,381.4
2009-02-16,376.279
2009-02-17,362.891
2009-02-18,361.038
2009-02-19,362.8
2009-02-20,350.03
2009-02-23,346.976
2009-02-24,334.817
2009-02-25,325.292
2009-02-26,326.312
2009-02-27,323.477
2009-03-02,313.775
2009-03-03,295.571
2009-03-04,302.451
2009-03-05,293.273
2009-03-06,283.481
2009-03-09,277.343
2009-03-10,283.941
2009-03-11,287.807
2009-03-12,292.368
2009-03-13,296.342
2009-03-16,305.707
2009-03-17,304.542
2009-03-18,305.037
2009-03-19,327.449
2009-03-20,320.478
2009-03-23,324.383
2009-03-24,319.464
2009-03-25,320.176
2009-03-26,320.055
2009-03-27,313.439
2009-03-30,302.345
2009-03-31,309.538
2009-04-01,312.33
2009-04-02,330.564
2009-04-03,328.709
2009-04-06,330.019
2009-04-07,319.529
2009-04-08,315.385
2009-04-09,314.87
2009-04-10,314.87
2009-04-13,317.553
2009-04-14,322.964
2009-04-15,324.945
2009-04-16,343.065
2009-04-17,352.656
2009-04-20,336.484
2009-04-21,335.312
2009-04-22,344.587
2009-04-23,351.618
2009-04-24,360.537
2009-04-27,350.624
2009-04-28,346.009
2009-04-29,354.737
2009-04-30,364.316
2009-05-01,366.399
2009-05-04,387.713
2009-05-05,389.994
2009-05-06,397.165
2009-05-07,398.954
2009-05-08,401.084
2009-05-11,404.25
2009-05-12,399.049
2009-05-13,395.117
2009-05-14,392.71
2009-05-15,398.367
2009-05-18,404.069
2009-05-19,418.652
2009-05-20,429.008
2009-05-21,428.54
2009-05-22,435.432
2009-05-25,431.778
2009-05-26,421.329
2009-05-27,427.158
2009-05-28,415.754
2009-05-29,427.887
2009-06-01,427.944
2009-06-02,440.156
2009-06-03,432.864
2009-06-04,432.063
2009-06-05,426.581
2009-06-08,410.7
2009-06-09,422.818
2009-06-10,427.066
2009-06-11,434.549
2009-06-12,432.743
2009-06-15,424.598
2009-06-16,428.531
2009-06-17,414.92
2009-06-18,420.852
2009-06-19,423.259
2009-06-22,406.535
2009-06-23,407.889
2009-06-24,410.209
2009-06-25,409.935
2009-06-26,409.519
2009-06-29,412.847
2009-06-30,409.205
2009-07-01,418.085
2009-07-02,408.602
2009-07-03,409.743
2009-07-06,401.962
2009-07-07,406.75
2009-07-08,405.237
2009-07-09,405.646
2009-07-10,400.772
2009-07-13,398.41
2009-07-14,402.429
2009-07-15,415.151
2009-07-16,421.681
2009-07-17,427.936
2009-07-20,438.696
2009-07-21,449.236
2009-07-22,445.029
2009-07-23,450.153
2009-07-24,449.882
2009-07-27,460.353
2009-07-28,465.989
2009-07-29,456.286
2009-07-30,466.149
2009-07-31,468.002
2009-08-03,488.762
2009-08-04,482.368
2009-08-05,486.869
2009-08-06,492.752
2009-08-07,489.774
2009-08-10,489.228
2009-08-11,484.503
2009-08-12,491.535
2009-08-13,498.391
2009-08-14,495.25
2009-08-17,480.026
2009-08-18,479.614
2009-08-19,477.5
2009-08-20,489.128
2009-08-21,495.305
2009-08-24,500.546
2009-08-25,502.82
2009-08-26,503.71
2009-08-27,500.809
2009-08-28,501.093
2009-08-31,493.618
2009-09-01,489.963
2009-09-02,477.305
2009-09-03,480.027
2009-09-04,483.78
2009-09-07,492.542
2009-09-08,504.195
2009-09-09,509.313
2009-09-10,507.884
2009-09-11,504.889
2009-09-14,500.678
2009-09-15,500.63
2009-09-16,522.475
2009-09-17,548.879
2009-09-18,545.515
2009-09-21,546.913
2009-09-22,553.214
2009-09-23,554.543
2009-09-24,544.662
2009-09-25,541.104
2009-09-28,541.156
2009-09-29,535.374
2009-09-30,540.341
2009-10-01,538.92
2009-10-02,529.84
2009-10-05,531.014
2009-10-06,548.337
2009-10-07,545.822
2009-10-08,554.972
2009-10-09,551.618
2009-10-12,554.307
2009-10-13,548.961
2009-10-14,559.394
2009-10-15,562.133
2009-10-16,555.299
2009-10-19,559.62
2009-10-20,558.287
2009-10-21,560.936
2009-10-22,557.696
2009-10-23,562.132
2009-10-26,553.022
2009-10-27,539.968
2009-10-28,524.141
2009-10-29,532.754
2009-10-30,531.979
2009-11-02,530.583
2009-11-03,517.846
2009-11-04,531.63
2009-11-05,537.842
2009-11-06,534.33
2009-11-09,542.798
2009-11-10,534.331
2009-11-11,533.933
2009-11-12,535.795
2009-11-13,537.669
2009-11-16,549.404
2009-11-17,543.837
2009-11-18,548.767
2009-11-19,535.475
2009-11-20,533.695
2009-11-23,541.15
2009-11-24,533.413
2009-11-25,534.546
2009-11-26,525.234
2009-11-27,526.79
2009-11-30,519.939
2009-12-01,535.098
2009-12-02,539.958
2009-12-03,545.198
2009-12-04,539.928
2009-12-07,543.483
2009-12-08,532.666
2009-12-09,532.543
2009-12-10,533.142
2009-12-11,529.558
2009-12-14,538.35
2009-12-15,536.353
2009-12-16,537.854
2009-12-17,538.999
2009-12-18,530.662
2009-12-21,527.979
2009-12-22,526.181
2009-12-23,530.951
2009-12-24,531.847
2009-12-25,531.847
2009-12-28,535.853
2009-12-29,540.273
2009-12-30,540.449
2009-12-31,542.246
2010-01-01,542.246
2010-01-04,558.646
2010-01-05,559.716
2010-01-06,561.908
2010-01-07,571.09
2010-01-08,575.389
2010-01-11,590.336
2010-01-12,584.911
2010-01-13,581.056
2010-01-14,591.069
2010-01-15,584.056
2010-01-18,585.907
2010-01-19,583.693
2010-01-20,571.972
2010-01-21,564.002
2010-01-22,560.294
2010-01-25,561.979
2010-01-26,553.302
2010-01-27,553.04
2010-01-28,552.103
2010-01-29,552.526
2010-02-01,554.14
2010-02-02,559.062
2010-02-03,563.442
2010-02-04,551.055
2010-02-05,540.999
2010-02-08,530.906
2010-02-09,530.995
2010-02-10,526.714
2010-02-11,522.162
2010-02-12,522.963
2010-02-15,520.67
2010-02-16,532.15
2010-02-17,540.521
2010-02-18,541.756
2010-02-19,538.911
2010-02-22,548.413
2010-02-23,536.703
2010-02-24,535.658
2010-02-25,526.169
2010-02-26,533.178
2010-03-01,535.967
2010-03-02,543.431
2010-03-03,553.434
2010-03-04,550.69
2010-03-05,559.094
2010-03-08,564.422
2010-03-09,555.334
2010-03-10,564.219
2010-03-11,565.244
2010-03-12,570.014
2010-03-15,566.185
2010-03-16,574.992
2010-03-17,574.795
2010-03-18,574.979
2010-03-19,569.681
2010-03-22,566.957
2010-03-23,575.01
2010-03-24,567.702
2010-03-25,573.501
2010-03-26,574.84
2010-03-29,574.765
2010-03-30,572.115
2010-03-31,576.016
2010-04-01,576.225
2010-04-02,576.225
2010-04-05,574.835
2010-04-06,575.485
2010-04-07,582.958
2010-04-08,575.159
2010-04-09,582.405
2010-04-12,592.089
2010-04-13,587.212
2010-04-14,595.369
2010-04-15,594.092
2010-04-16,587.725
2010-04-19,579.158
2010-04-20,583.402
2010-04-21,586.487
2010-04-22,578.265
2010-04-23,587.753
2010-04-26,587.769
2010-04-27,582.057
2010-04-28,560.875
2010-04-29,570.91
2010-04-30,573.159
2010-05-03,566.415
2010-05-04,540.164
2010-05-05,518.656
2010-05-06,512.618
2010-05-07,484.119
2010-05-10,529.255
2010-05-11,512.018
2010-05-12,516.339
2010-05-13,511.829
2010-05-14,506.063
2010-05-17,492.056
2010-05-18,500.183
2010-05-19,485.801
2010-05-20,471.635
2010-05-21,480.016
2010-05-24,473.202
2010-05-25,452.024
2010-05-26,463.734
2010-05-27,474.711
2010-05-28,470.007
2010-05-31,472.247
2010-06-01,470.227
2010-06-02,468.24
2010-06-03,479.509
2010-06-04,469.534
2010-06-07,464.567
2010-06-08,461.382
2010-06-09,471.767
2010-06-10,483.332
2010-06-11,480.29
2010-06-14,496.136
2010-06-15,497.147
2010-06-16,499.552
2010-06-17,499.629
2010-06-18,501.965
2010-06-21,505.297
2010-06-22,500.752
2010-06-23,501.828
2010-06-24,494.248
2010-06-25,488.768
2010-06-28,489.725
2010-06-29,463.185
2010-06-30,468.547
2010-07-01,465.471
2010-07-02,476.919
2010-07-05,473.044
2010-07-06,493.65
2010-07-07,497.759
2010-07-08,502.381
2010-07-09,499.598
2010-07-12,499.985
2010-07-13,508.446
2010-07-14,509.392
2010-07-15,518.623
2010-07-16,513.442
2010-07-19,508.11
2010-07-20,499.419
2010-07-21,502.583
2010-07-22,514.99
2010-07-23,513.367
2010-07-26,519.13
2010-07-27,524.593
2010-07-28,523.408
2010-07-29,528.703
2010-07-30,524.595
2010-08-02,540.98
2010-08-03,548.663
2010-08-04,546.421
2010-08-05,550.759
2010-08-06,548.931
2010-08-09,550.262
2010-08-10,538.609
2010-08-11,523.078
2010-08-12,517.637
2010-08-13,515.066
2010-08-16,519.105
2010-08-17,523.131
2010-08-18,517.213
2010-08-19,519.492
2010-08-20,505.213
2010-08-23,506.39
2010-08-24,494.958
2010-08-25,485.447
2010-08-26,496.286
2010-08-27,498.014
2010-08-30,493.486
2010-08-31,498.916
2010-09-01,515.44
2010-09-02,518.714
2010-09-03,536.317
2010-09-06,549.902
2010-09-07,533.209
2010-09-08,531.762
2010-09-09,533.761
2010-09-10,538.81
2010-09-13,551.519
2010-09-14,556.335
2010-09-15,558.771
2010-09-16,556.841
