Date,FRANCE MID GROWTH Mid Cap
2005-11-10,542.273
2005-11-11,545.12
2005-11-14,546.554
2005-11-15,544.425
2005-11-16,542.349
2005-11-17,549.812
2005-11-18,552.505
2005-11-21,556.908
2005-11-22,558.969
2005-11-23,564.125
2005-11-24,564.004
2005-11-25,561.886
2005-11-28,561.488
2005-11-29,561.267
2005-11-30,562.914
2005-12-01,565.367
2005-12-02,567.768
2005-12-05,572.678
2005-12-06,575.361
2005-12-07,574.093
2005-12-08,579.931
2005-12-09,580.911
2005-12-12,587.821
2005-12-13,586.089
2005-12-14,588.315
2005-12-15,584.191
2005-12-16,589.019
2005-12-19,588.7
2005-12-20,582.308
2005-12-21,585.389
2005-12-22,588.93
2005-12-23,587.906
2005-12-26,587.906
2005-12-27,590.24
2005-12-28,591.015
2005-12-29,590.148
2005-12-30,584.793
2006-01-02,590.379
2006-01-03,602.504
2006-01-04,615.424
2006-01-05,617.958
2006-01-06,624.947
2006-01-09,623.391
2006-01-10,621.546
2006-01-11,628.055
2006-01-12,627.564
2006-01-13,627.004
2006-01-16,632.035
2006-01-17,628.022
2006-01-18,627.805
2006-01-19,634.535
2006-01-20,629.575
2006-01-23,638.215
2006-01-24,638.674
2006-01-25,638.691
2006-01-26,644.451
2006-01-27,644.572
2006-01-30,640.055
2006-01-31,643.313
2006-02-01,646.799
2006-02-02,635.111
2006-02-03,631.136
2006-02-06,635.34
2006-02-07,632.408
2006-02-08,630.966
2006-02-09,638.86
2006-02-10,633.343
2006-02-13,635.083
2006-02-14,633.411
2006-02-15,636.666
2006-02-16,636.476
2006-02-17,640.064
2006-02-20,641.705
2006-02-21,638.767
2006-02-22,638.988
2006-02-23,645.722
2006-02-24,643.372
2006-02-27,647.492
2006-02-28,643.639
2006-03-01,653.468
2006-03-02,656.809
2006-03-03,659.577
2006-03-06,662.87
2006-03-07,648.58
2006-03-08,639.055
2006-03-09,643.806
2006-03-10,646.425
2006-03-13,656.423
2006-03-14,657.804
2006-03-15,661.66
2006-03-16,669.239
2006-03-17,670.752
2006-03-20,675.179
2006-03-21,669.808
2006-03-22,670.697
2006-03-23,666.158
2006-03-24,672.225
2006-03-27,671.585
2006-03-28,674.56
2006-03-29,673.091
2006-03-30,682.596
2006-03-31,681.919
2006-04-03,686.033
2006-04-04,690.867
2006-04-05,695.983
2006-04-06,698.288
2006-04-07,690.205
2006-04-10,688.836
2006-04-11,678.839
2006-04-12,674.875
2006-04-13,674.444
2006-04-14,674.444
2006-04-17,685.157
2006-04-18,683.743
2006-04-19,694.552
2006-04-20,700.989
2006-04-21,712.818
2006-04-24,714.406
2006-04-25,715.76
2006-04-26,718.121
2006-04-27,720.583
2006-04-28,714.346
2006-05-01,715.593
2006-05-02,720.686
2006-05-03,717.913
2006-05-04,730.213
2006-05-05,741.648
2006-05-08,746.055
2006-05-09,750.563
2006-05-10,752.414
2006-05-11,745.812
2006-05-12,734.87
2006-05-15,713.577
2006-05-16,710.03
2006-05-17,685.539
2006-05-18,679.407
2006-05-19,677.564
2006-05-22,657.847
2006-05-23,682.849
2006-05-24,665.918
2006-05-25,672.864
2006-05-26,685.635
2006-05-29,694.195
2006-05-30,684.145
2006-05-31,689.54
2006-06-01,691.05
2006-06-02,703.331
2006-06-05,699.355
2006-06-06,671.282
2006-06-07,671.676
2006-06-08,642.599
2006-06-09,655.628
2006-06-12,647.197
2006-06-13,624.97
2006-06-14,632.345
2006-06-15,659.139
2006-06-16,656.951
2006-06-19,658.706
2006-06-20,662.409
2006-06-21,666.647
2006-06-22,668.849
2006-06-23,667.037
2006-06-26,669.823
2006-06-27,669.766
2006-06-28,664.396
2006-06-29,675.649
2006-06-30,703.198
2006-07-03,706.873
2006-07-04,707.602
2006-07-05,693.399
2006-07-06,699.591
2006-07-07,699.265
2006-07-10,695.596
2006-07-11,684.13
2006-07-12,685.676
2006-07-13,672.075
2006-07-14,659.342
2006-07-17,642.484
2006-07-18,631.857
2006-07-19,653.045
2006-07-20,660.03
2006-07-21,650.888
2006-07-24,663.465
2006-07-25,665.963
2006-07-26,665.667
2006-07-27,682.18
2006-07-28,683.46
2006-07-31,680.563
2006-08-01,672.552
2006-08-02,681.682
2006-08-03,673.304
2006-08-04,684.892
2006-08-07,675.173
2006-08-08,672.187
2006-08-09,678.047
2006-08-10,664.725
2006-08-11,668.886
2006-08-14,672.611
2006-08-15,681.388
2006-08-16,693.609
2006-08-17,700.033
2006-08-18,696.517
2006-08-21,700.946
2006-08-22,702.041
2006-08-23,700.442
2006-08-24,699.999
2006-08-25,700.713
2006-08-28,707.615
2006-08-29,709.359
2006-08-30,721.393
2006-08-31,716.771
2006-09-01,721.556
2006-09-04,728.545
2006-09-05,720.933
2006-09-06,715.322
2006-09-07,706.359
2006-09-08,705.28
2006-09-11,702.165
2006-09-12,711.471
2006-09-13,712.037
2006-09-14,718.591
2006-09-15,718.306
2006-09-18,723.425
2006-09-19,722.636
2006-09-20,727.039
2006-09-21,727.885
2006-09-22,729.167
2006-09-25,724.281
2006-09-26,729.48
2006-09-27,733.562
2006-09-28,736.486
2006-09-29,734.862
2006-10-02,739.114
2006-10-03,733.283
2006-10-04,731.018
2006-10-05,735.59
2006-10-06,730.99
2006-10-09,731.405
2006-10-10,732.722
2006-10-11,732.416
2006-10-12,734.817
2006-10-13,734.462
2006-10-16,738.852
2006-10-17,730.275
2006-10-18,738.83
2006-10-19,745.218
2006-10-20,749.007
2006-10-23,749.521
2006-10-24,751.068
2006-10-25,755.047
2006-10-26,762.391
2006-10-27,761.01
2006-10-30,759.451
2006-10-31,764.168
2006-11-01,767.238
2006-11-02,762.023
2006-11-03,764.239
2006-11-06,767.996
2006-11-07,777.009
2006-11-08,777.102
2006-11-09,782.93
2006-11-10,794.778
2006-11-13,796.002
2006-11-14,790.291
2006-11-15,795.51
2006-11-16,802.352
2006-11-17,796.864
2006-11-20,796.152
2006-11-21,801.555
2006-11-22,813.662
2006-11-23,812.771
2006-11-24,820.982
2006-11-27,807.735
2006-11-28,802.28
2006-11-29,817.071
2006-11-30,818.792
2006-12-01,816.318
2006-12-04,820.707
2006-12-05,827.162
2006-12-06,825.422
2006-12-07,829.83
2006-12-08,833.643
2006-12-11,832.806
2006-12-12,834.917
2006-12-13,838.24
2006-12-14,840.675
2006-12-15,839.98
2006-12-18,840.331
2006-12-19,841.94
2006-12-20,851.58
2006-12-21,853.159
2006-12-22,846.247
2006-12-25,846.247
2006-12-26,844.928
2006-12-27,852.362
2006-12-28,855.185
2006-12-29,859.713
2007-01-01,859.713
2007-01-02,873.324
2007-01-03,865.116
2007-01-04,848.369
2007-01-05,838.222
2007-01-08,845.683
2007-01-09,842.491
2007-01-10,838.21
2007-01-11,848.393
2007-01-12,849.525
2007-01-15,851.639
2007-01-16,846.691
2007-01-17,847.178
2007-01-18,844.895
2007-01-19,846.533
2007-01-22,850.401
2007-01-23,854.45
2007-01-24,859.39
2007-01-25,856.013
2007-01-26,847.229
2007-01-29,854.122
2007-01-30,856.91
2007-01-31,857.4
2007-02-01,866.203
2007-02-02,863.226
2007-02-05,863.074
2007-02-06,866.876
2007-02-07,878.89
2007-02-08,874.237
2007-02-09,874.065
2007-02-12,868.8
2007-02-13,877.105
2007-02-14,897.62
2007-02-15,906.671
2007-02-16,906.454
2007-02-19,913.592
2007-02-20,911.092
2007-02-21,910.24
2007-02-22,915.001
2007-02-23,917.998
2007-02-26,917.984
2007-02-27,888.093
2007-02-28,882.692
2007-03-01,872.417
2007-03-02,874.346
2007-03-05,857.468
2007-03-06,862.079
2007-03-07,871.942
2007-03-08,882.166
2007-03-09,881.918
2007-03-12,883.931
2007-03-13,872.608
2007-03-14,851.716
2007-03-15,875.37
2007-03-16,881.143
2007-03-19,889.874
2007-03-20,897.503
2007-03-21,908.465
2007-03-22,925.63
2007-03-23,930.342
2007-03-26,933.998
2007-03-27,931.736
2007-03-28,930.812
2007-03-29,944.117
2007-03-30,941.137
2007-04-02,952.703
2007-04-03,963.899
2007-04-04,965.483
2007-04-05,973.608
2007-04-06,973.608
2007-04-09,968.536
2007-04-10,971.098
2007-04-11,964.121
2007-04-12,964.854
2007-04-13,967.719
2007-04-16,976.968
2007-04-17,976.56
2007-04-18,973.309
2007-04-19,973.047
2007-04-20,984.857
2007-04-23,983.216
2007-04-24,978.046
2007-04-25,989.713
2007-04-26,981.036
2007-04-27,980.624
2007-04-30,980.904
2007-05-01,977.239
2007-05-02,982.708
2007-05-03,983.856
2007-05-04,995.64
2007-05-07,998.235
2007-05-08,981.204
2007-05-09,980.969
2007-05-10,974.366
2007-05-11,976.517
2007-05-14,968.805
2007-05-15,975.491
2007-05-16,972.847
2007-05-17,969.597
2007-05-18,977.917
2007-05-21,973.496
2007-05-22,981.288
2007-05-23,986.218
2007-05-24,977.042
2007-05-25,976.981
2007-05-28,979.196
2007-05-29,981.578
2007-05-30,977.309
2007-05-31,1000.0
2007-06-01,1003.149
2007-06-04,1007.672
2007-06-05,1003.95
2007-06-06,980.563
2007-06-07,965.946
2007-06-08,958.524
2007-06-11,965.418
2007-06-12,957.035
2007-06-13,958.872
2007-06-14,976.353
2007-06-15,988.013
2007-06-18,985.435
2007-06-19,981.465
2007-06-20,984.123
2007-06-21,971.582
2007-06-22,968.889
2007-06-25,967.127
2007-06-26,964.172
2007-06-27,964.077
2007-06-28,978.387
2007-06-29,986.583
2007-07-02,991.692
2007-07-03,992.669
2007-07-04,1003.385
2007-07-05,998.107
2007-07-06,1004.728
2007-07-09,1001.933
2007-07-10,1000.178
2007-07-11,999.956
2007-07-12,1015.502
2007-07-13,1019.934
2007-07-16,1019.662
2007-07-17,1014.724
2007-07-18,1005.706
2007-07-19,1022.541
2007-07-20,1013.932
2007-07-23,1014.804
2007-07-24,998.249
2007-07-25,986.543
2007-07-26,957.774
2007-07-27,947.712
2007-07-30,954.879
2007-07-31,966.202
2007-08-01,947.745
2007-08-02,949.442
2007-08-03,946.327
2007-08-06,934.985
2007-08-07,940.297
2007-08-08,959.343
2007-08-09,937.308
2007-08-10,910.185
2007-08-13,920.246
2007-08-14,905.662
2007-08-15,896.269
2007-08-16,857.133
2007-08-17,873.098
2007-08-20,880.011
2007-08-21,884.633
2007-08-22,909.466
2007-08-23,919.066
2007-08-24,929.934
2007-08-27,934.784
2007-08-28,920.367
2007-08-29,924.554
2007-08-30,933.241
2007-08-31,946.382
2007-09-03,944.758
2007-09-04,948.115
2007-09-05,930.856
2007-09-06,940.331
2007-09-07,924.571
2007-09-10,915.444
2007-09-11,928.627
2007-09-12,931.525
2007-09-13,932.553
2007-09-14,924.038
2007-09-17,913.675
2007-09-18,921.435
2007-09-19,946.52
2007-09-20,947.748
2007-09-21,951.291
2007-09-24,949.188
2007-09-25,947.115
2007-09-26,953.431
2007-09-27,960.499
2007-09-28,962.864
2007-10-01,974.929
2007-10-02,978.888
2007-10-03,984.297
2007-10-04,983.255
2007-10-05,986.446
2007-10-08,994.772
2007-10-09,1005.775
2007-10-10,1016.801
2007-10-11,1027.685
2007-10-12,1018.93
2007-10-15,1013.3
2007-10-16,998.269
2007-10-17,1003.477
2007-10-18,993.988
2007-10-19,982.422
2007-10-22,963.57
2007-10-23,984.023
2007-10-24,981.129
2007-10-25,993.137
2007-10-26,996.441
2007-10-29,1000.108
2007-10-30,977.807
2007-10-31,989.292
2007-11-01,974.371
2007-11-02,975.081
2007-11-05,966.028
2007-11-06,975.987
2007-11-07,975.645
2007-11-08,967.889
2007-11-09,948.692
2007-11-12,941.702
2007-11-13,947.377
2007-11-14,960.893
2007-11-15,935.185
2007-11-16,917.864
2007-11-19,898.077
2007-11-20,914.484
2007-11-21,894.46
2007-11-22,901.048
2007-11-23,918.129
2007-11-26,917.376
2007-11-27,914.59
2007-11-28,928.343
2007-11-29,933.293
2007-11-30,936.175
2007-12-03,934.147
2007-12-04,922.586
2007-12-05,931.802
2007-12-06,927.595
2007-12-07,936.24
2007-12-10,941.647
2007-12-11,941.587
2007-12-12,940.523
2007-12-13,913.321
2007-12-14,904.373
2007-12-17,886.595
2007-12-18,888.139
2007-12-19,884.91
2007-12-20,884.588
2007-12-21,894.046
2007-12-24,910.069
2007-12-25,910.069
2007-12-26,916.324
2007-12-27,916.136
2007-12-28,927.704
2007-12-31,924.322
2008-01-01,924.322
2008-01-02,923.993
2008-01-03,918.726
2008-01-04,900.238
2008-01-07,884.647
2008-01-08,887.432
2008-01-09,865.803
2008-01-10,851.633
2008-01-11,838.306
2008-01-14,857.153
2008-01-15,827.213
2008-01-16,812.374
2008-01-17,812.694
2008-01-18,801.915
2008-01-21,751.345
2008-01-22,780.355
2008-01-23,761.529
2008-01-24,803.308
2008-01-25,812.519
2008-01-28,809.318
2008-01-29,834.42
2008-01-30,820.109
2008-01-31,822.618
2008-02-01,850.413
2008-02-04,851.419
2008-02-05,814.514
2008-02-06,817.779
2008-02-07,790.419
2008-02-08,796.363
2008-02-11,787.285
2008-02-12,817.77
2008-02-13,823.487
2008-02-14,839.13
2008-02-15,839.092
2008-02-18,845.623
2008-02-19,860.18
2008-02-20,850.313
2008-02-21,870.109
2008-02-22,863.98
2008-02-25,881.746
2008-02-26,892.556
2008-02-27,901.596
2008-02-28,893.65
2008-02-29,883.143
2008-03-03,872.202
2008-03-04,866.927
2008-03-05,890.833
2008-03-06,884.276
2008-03-07,873.658
2008-03-10,863.789
2008-03-11,871.878
2008-03-12,886.587
2008-03-13,876.347
2008-03-14,877.421
2008-03-17,851.342
2008-03-18,864.316
2008-03-19,850.106
2008-03-20,836.686
2008-03-21,836.686
2008-03-24,835.492
2008-03-25,875.091
2008-03-26,886.062
2008-03-27,897.409
2008-03-28,890.859
2008-03-31,901.989
2008-04-01,905.437
2008-04-02,903.646
2008-04-03,893.114
2008-04-04,905.467
2008-04-07,916.444
2008-04-08,903.926
2008-04-09,906.68
2008-04-10,907.341
2008-04-11,900.822
2008-04-14,895.019
2008-04-15,901.131
2008-04-16,926.938
2008-04-17,927.333
2008-04-18,928.377
2008-04-21,935.095
2008-04-22,936.166
2008-04-23,940.0
2008-04-24,929.731
2008-04-25,935.072
2008-04-28,937.002
2008-04-29,931.732
2008-04-30,939.587
2008-05-01,932.435
2008-05-02,935.012
2008-05-05,935.143
2008-05-06,938.915
2008-05-07,941.937
2008-05-08,940.632
2008-05-09,935.513
2008-05-12,942.876
2008-05-13,943.367
2008-05-14,942.561
2008-05-15,946.568
2008-05-16,958.718
2008-05-19,967.654
2008-05-20,956.902
2008-05-21,966.889
2008-05-22,963.205
2008-05-23,956.383
2008-05-26,955.171
2008-05-27,946.519
2008-05-28,953.512
2008-05-29,954.106
2008-05-30,964.193
2008-06-02,950.959
2008-06-03,956.578
2008-06-04,952.467
2008-06-05,962.091
2008-06-06,961.527
2008-06-09,943.542
2008-06-10,921.15
2008-06-11,913.609
2008-06-12,904.466
2008-06-13,904.53
2008-06-16,913.77
2008-06-17,917.754
2008-06-18,901.301
2008-06-19,890.711
2008-06-20,883.626
2008-06-23,869.811
2008-06-24,866.31
2008-06-25,879.285
2008-06-26,867.238
2008-06-27,865.63
2008-06-30,868.1
2008-07-01,851.263
2008-07-02,842.939
2008-07-03,835.948
2008-07-04,827.164
2008-07-07,838.983
2008-07-08,822.455
2008-07-09,839.185
2008-07-10,814.643
2008-07-11,799.838
2008-07-14,802.057
2008-07-15,789.293
2008-07-16,798.145
2008-07-17,825.099
2008-07-18,835.764
2008-07-21,841.139
2008-07-22,829.973
2008-07-23,839.291
2008-07-24,824.402
2008-07-25,828.257
2008-07-28,822.856
2008-07-29,818.621
2008-07-30,831.936
2008-07-31,829.027
2008-08-01,821.783
2008-08-04,819.075
2008-08-05,831.552
2008-08-06,840.861
2008-08-07,841.157
2008-08-08,836.543
2008-08-11,847.644
2008-08-12,845.596
2008-08-13,827.29
2008-08-14,829.488
2008-08-15,830.401
2008-08-18,826.753
2008-08-19,802.033
2008-08-20,812.597
2008-08-21,815.654
2008-08-22,826.42
2008-08-25,818.557
2008-08-26,816.61
2008-08-27,815.802
2008-08-28,836.542
2008-08-29,842.356
2008-09-01,832.095
2008-09-02,841.881
2008-09-03,823.775
2008-09-04,795.28
2008-09-05,768.504
2008-09-08,781.67
2008-09-09,767.626
2008-09-10,760.87
2008-09-11,748.427
2008-09-12,770.062
2008-09-15,753.247
2008-09-16,739.122
2008-09-17,723.273
2008-09-18,734.494
2008-09-19,785.443
2008-09-22,785.791
2008-09-23,768.281
2008-09-24,755.132
2008-09-25,763.152
2008-09-26,745.07
2008-09-29,704.087
2008-09-30,699.621
2008-10-01,699.494
2008-10-02,681.18
2008-10-03,686.609
2008-10-06,615.946
2008-10-07,600.564
2008-10-08,575.18
2008-10-09,574.256
2008-10-10,529.808
2008-10-13,575.921
2008-10-14,593.142
2008-10-15,548.84
2008-10-16,514.229
2008-10-17,519.743
2008-10-20,535.233
2008-10-21,531.726
2008-10-22,504.014
2008-10-23,509.59
2008-10-24,484.147
2008-10-27,462.396
2008-10-28,471.245
2008-10-29,513.306
2008-10-30,519.88
2008-10-31,521.546
2008-11-03,532.011
2008-11-04,565.51
2008-11-05,561.154
2008-11-06,516.971
2008-11-07,523.453
2008-11-10,533.003
2008-11-11,503.545
2008-11-12,492.655
2008-11-13,493.747
2008-11-14,500.583
2008-11-17,487.304
2008-11-18,485.835
2008-11-19,469.05
2008-11-20,453.949
2008-11-21,444.37
2008-11-24,480.073
2008-11-25,494.567
2008-11-26,485.672
2008-11-27,491.335
2008-11-28,497.355
2008-12-01,474.904
2008-12-02,477.874
2008-12-03,483.32
2008-12-04,483.853
2008-12-05,465.872
2008-12-08,493.656
2008-12-09,498.093
2008-12-10,506.805
2008-12-11,518.291
2008-12-12,517.032
2008-12-15,529.588
2008-12-16,546.91
2008-12-17,563.613
2008-12-18,571.683
2008-12-19,547.728
2008-12-22,538.572
2008-12-23,541.867
2008-12-24,544.06
2008-12-25,544.06
2008-12-26,546.686
2008-12-29,554.15
2008-12-30,556.643
2008-12-31,553.008
2009-01-01,553.008
2009-01-02,568.248
2009-01-05,565.451
2009-01-06,556.696
2009-01-07,558.069
2009-01-08,553.668
2009-01-09,546.931
2009-01-12,532.677
2009-01-13,524.208
2009-01-14,507.659
2009-01-15,499.45
2009-01-16,510.012
2009-01-19,506.958
2009-01-20,480.505
2009-01-21,482.142
2009-01-22,480.741
2009-01-23,471.495
2009-01-26,494.002
2009-01-27,497.658
2009-01-28,509.747
2009-01-29,495.283
2009-01-30,487.808
2009-02-02,476.012
2009-02-03,485.55
2009-02-04,492.042
2009-02-05,496.05
2009-02-06,501.949
2009-02-09,512.228
2009-02-10,501.929
2009-02-11,496.996
2009-02-12,484.085
2009-02-13,491.248
2009-02-16,487.931
2009-02-17,469.345
2009-02-18,461.603
2009-02-19,467.97
2009-02-20,456.958
2009-02-23,452.261
2009-02-24,448.133
2009-02-25,449.058
2009-02-26,450.563
2009-02-27,449.099
2009-03-02,433.823
2009-03-03,427.921
2009-03-04,438.01
2009-03-05,423.619
2009-03-06,419.52
2009-03-09,422.186
2009-03-10,438.682
2009-03-11,437.163
2009-03-12,442.359
2009-03-13,448.234
2009-03-16,461.017
2009-03-17,459.924
2009-03-18,465.409
2009-03-19,483.655
2009-03-20,476.411
2009-03-23,478.827
2009-03-24,479.611
2009-03-25,483.31
2009-03-26,485.421
2009-03-27,470.755
2009-03-30,458.054
2009-03-31,475.825
2009-04-01,481.621
2009-04-02,504.638
2009-04-03,496.661
2009-04-06,496.039
2009-04-07,488.381
2009-04-08,490.143
2009-04-09,499.562
2009-04-10,499.562
2009-04-13,503.798
2009-04-14,496.964
2009-04-15,494.421
2009-04-16,502.032
2009-04-17,502.253
2009-04-20,483.373
2009-04-21,486.964
2009-04-22,494.912
2009-04-23,508.002
2009-04-24,518.917
2009-04-27,517.259
2009-04-28,510.479
2009-04-29,527.394
2009-04-30,529.241
2009-05-01,529.321
2009-05-04,545.13
2009-05-05,541.141
2009-05-06,547.31
2009-05-07,550.881
2009-05-08,556.949
2009-05-11,551.508
2009-05-12,549.252
2009-05-13,539.478
2009-05-14,541.792
2009-05-15,543.403
2009-05-18,551.042
2009-05-19,559.498
2009-05-20,566.379
2009-05-21,555.655
2009-05-22,564.181
2009-05-25,568.834
2009-05-26,569.783
2009-05-27,570.795
2009-05-28,568.736
2009-05-29,580.665
2009-06-01,590.973
2009-06-02,598.349
2009-06-03,587.091
2009-06-04,587.632
2009-06-05,580.407
2009-06-08,573.164
2009-06-09,582.266
2009-06-10,587.031
2009-06-11,594.085
2009-06-12,590.331
2009-06-15,570.819
2009-06-16,573.081
2009-06-17,566.04
2009-06-18,570.355
2009-06-19,571.458
2009-06-22,556.314
2009-06-23,560.676
2009-06-24,570.449
2009-06-25,567.115
2009-06-26,575.002
2009-06-29,579.118
2009-06-30,580.375
2009-07-01,593.884
2009-07-02,578.116
2009-07-03,574.385
2009-07-06,569.685
2009-07-07,565.833
2009-07-08,556.898
2009-07-09,563.348
2009-07-10,558.066
2009-07-13,565.172
2009-07-14,566.86
2009-07-15,582.78
2009-07-16,587.938
2009-07-17,588.72
2009-07-20,599.64
2009-07-21,605.186
2009-07-22,609.108
2009-07-23,615.999
2009-07-24,612.639
2009-07-27,612.052
2009-07-28,605.683
2009-07-29,607.997
2009-07-30,622.207
2009-07-31,639.652
2009-08-03,654.386
2009-08-04,652.663
2009-08-05,652.87
2009-08-06,652.372
2009-08-07,647.815
2009-08-10,649.184
2009-08-11,638.535
2009-08-12,646.206
2009-08-13,654.664
2009-08-14,648.402
2009-08-17,631.646
2009-08-18,635.623
2009-08-19,637.256
2009-08-20,649.241
2009-08-21,661.564
2009-08-24,667.288
2009-08-25,671.176
2009-08-26,672.842
2009-08-27,668.804
2009-08-28,682.938
2009-08-31,678.084
2009-09-01,666.134
2009-09-02,655.276
2009-09-03,657.654
2009-09-04,665.472
2009-09-07,682.435
2009-09-08,696.301
2009-09-09,706.053
2009-09-10,714.428
2009-09-11,722.846
2009-09-14,724.42
2009-09-15,725.971
2009-09-16,737.273
2009-09-17,745.252
2009-09-18,741.945
2009-09-21,739.932
2009-09-22,752.295
2009-09-23,755.233
2009-09-24,739.561
2009-09-25,736.691
2009-09-28,743.729
2009-09-29,738.09
2009-09-30,740.324
2009-10-01,730.039
2009-10-02,717.112
2009-10-05,723.41
2009-10-06,741.674
2009-10-07,743.375
2009-10-08,761.187
2009-10-09,763.019
2009-10-12,776.244
2009-10-13,766.735
2009-10-14,779.007
2009-10-15,776.267
2009-10-16,765.946
2009-10-19,773.538
2009-10-20,766.694
2009-10-21,764.981
2009-10-22,754.433
2009-10-23,751.034
2009-10-26,732.704
2009-10-27,728.901
2009-10-28,707.397
2009-10-29,720.462
2009-10-30,699.844
2009-11-02,704.461
2009-11-03,693.591
2009-11-04,715.294
2009-11-05,714.729
2009-11-06,716.167
2009-11-09,729.269
2009-11-10,720.103
2009-11-11,724.097
2009-11-12,719.324
2009-11-13,721.477
2009-11-16,735.156
2009-11-17,726.103
2009-11-18,730.43
2009-11-19,710.947
2009-11-20,706.255
2009-11-23,716.541
2009-11-24,709.429
2009-11-25,718.41
2009-11-26,697.308
2009-11-27,704.921
2009-11-30,698.775
2009-12-01,715.943
2009-12-02,716.235
2009-12-03,717.262
2009-12-04,714.033
2009-12-07,714.441
2009-12-08,707.223
2009-12-09,699.696
2009-12-10,703.118
2009-12-11,703.857
2009-12-14,710.053
2009-12-15,709.597
2009-12-16,718.997
2009-12-17,702.764
2009-12-18,699.017
2009-12-21,708.184
2009-12-22,708.84
2009-12-23,714.835
2009-12-24,716.232
2009-12-25,716.232
2009-12-28,720.543
2009-12-29,725.607
2009-12-30,718.026
2009-12-31,720.38
2010-01-01,720.38
2010-01-04,736.693
2010-01-05,739.753
2010-01-06,743.544
2010-01-07,743.082
2010-01-08,744.98
2010-01-11,759.297
2010-01-12,751.497
2010-01-13,754.338
2010-01-14,758.272
2010-01-15,748.488
2010-01-18,750.619
2010-01-19,745.445
2010-01-20,735.994
2010-01-21,724.8
2010-01-22,721.913
2010-01-25,717.853
2010-01-26,715.673
2010-01-27,709.734
2010-01-28,703.841
2010-01-29,707.123
2010-02-01,713.071
2010-02-02,722.311
2010-02-03,718.985
2010-02-04,697.218
2010-02-05,678.183
2010-02-08,679.953
2010-02-09,682.409
2010-02-10,684.708
2010-02-11,676.67
2010-02-12,676.273
2010-02-15,675.717
2010-02-16,686.153
2010-02-17,694.656
2010-02-18,700.899
2010-02-19,699.361
2010-02-22,705.355
2010-02-23,699.727
2010-02-24,705.981
2010-02-25,696.669
2010-02-26,714.479
2010-03-01,719.18
2010-03-02,728.153
2010-03-03,737.588
2010-03-04,736.985
2010-03-05,745.195
2010-03-08,746.421
2010-03-09,740.435
2010-03-10,749.716
2010-03-11,749.519
2010-03-12,755.142
2010-03-15,745.43
2010-03-16,759.391
2010-03-17,760.755
2010-03-18,751.485
2010-03-19,749.121
2010-03-22,748.832
2010-03-23,750.469
2010-03-24,743.462
2010-03-25,752.189
2010-03-26,754.669
2010-03-29,760.773
2010-03-30,750.805
2010-03-31,759.271
2010-04-01,770.128
2010-04-02,770.128
2010-04-05,768.365
2010-04-06,765.552
2010-04-07,756.312
2010-04-08,751.465
2010-04-09,762.243
2010-04-12,768.815
2010-04-13,768.091
2010-04-14,781.801
2010-04-15,785.953
2010-04-16,772.59
2010-04-19,771.967
2010-04-20,780.476
2010-04-21,777.354
2010-04-22,767.36
2010-04-23,772.682
2010-04-26,773.014
2010-04-27,754.378
2010-04-28,732.357
2010-04-29,747.216
2010-04-30,750.567
2010-05-03,747.102
2010-05-04,722.286
2010-05-05,702.311
2010-05-06,692.149
2010-05-07,663.144
2010-05-10,710.363
2010-05-11,702.45
2010-05-12,717.138
2010-05-13,714.197
2010-05-14,686.905
2010-05-17,676.866
2010-05-18,688.788
2010-05-19,672.091
2010-05-20,655.695
2010-05-21,667.682
2010-05-24,658.789
2010-05-25,630.157
2010-05-26,644.675
2010-05-27,666.237
2010-05-28,670.381
2010-05-31,669.203
2010-06-01,665.58
2010-06-02,659.052
2010-06-03,673.372
2010-06-04,654.52
2010-06-07,639.93
2010-06-08,634.045
2010-06-09,653.887
2010-06-10,668.513
2010-06-11,669.089
2010-06-14,689.244
2010-06-15,697.572
2010-06-16,695.877
2010-06-17,700.54
2010-06-18,702.56
2010-06-21,709.599
2010-06-22,698.489
2010-06-23,689.67
2010-06-24,680.614
2010-06-25,675.105
2010-06-28,685.232
2010-06-29,656.482
2010-06-30,658.076
2010-07-01,653.91
2010-07-02,663.119
2010-07-05,656.553
2010-07-06,675.257
2010-07-07,679.708
2010-07-08,691.904
2010-07-09,693.367
2010-07-12,696.035
2010-07-13,711.154
2010-07-14,713.145
2010-07-15,715.531
2010-07-16,709.704
2010-07-19,702.904
2010-07-20,693.819
2010-07-21,698.354
2010-07-22,720.265
2010-07-23,717.458
2010-07-26,725.82
2010-07-27,725.171
2010-07-28,721.685
2010-07-29,722.646
2010-07-30,716.667
2010-08-02,739.045
2010-08-03,736.601
2010-08-04,729.892
2010-08-05,729.724
2010-08-06,728.732
2010-08-09,732.219
2010-08-10,715.365
2010-08-11,688.354
2010-08-12,684.018
2010-08-13,682.175
2010-08-16,686.856
2010-08-17,699.794
2010-08-18,700.049
2010-08-19,692.375
2010-08-20,675.392
2010-08-23,674.928
2010-08-24,668.411
2010-08-25,657.029
2010-08-26,669.255
2010-08-27,668.844
2010-08-30,666.243
2010-08-31,671.316
2010-09-01,693.666
2010-09-02,698.437
2010-09-03,706.004
2010-09-06,708.373
2010-09-07,691.977
2010-09-08,695.246
2010-09-09,701.837
2010-09-10,702.951
2010-09-13,714.697
2010-09-14,721.819
2010-09-15,724.391
2010-09-16,723.437
2010-09-17,722.794
2010-09-20,736.939
