Date,FRANCE MID GROWTH Mid Cap
2005-11-10,537.366
2005-11-11,540.187
2005-11-14,541.609
2005-11-15,539.498
2005-11-16,537.441
2005-11-17,544.837
2005-11-18,547.506
2005-11-21,551.869
2005-11-22,553.911
2005-11-23,559.02
2005-11-24,558.901
2005-11-25,556.802
2005-11-28,556.407
2005-11-29,556.188
2005-11-30,557.82
2005-12-01,560.251
2005-12-02,562.631
2005-12-05,567.496
2005-12-06,570.155
2005-12-07,568.898
2005-12-08,574.684
2005-12-09,575.654
2005-12-12,582.502
2005-12-13,580.786
2005-12-14,582.992
2005-12-15,578.905
2005-12-16,583.689
2005-12-19,583.373
2005-12-20,577.039
2005-12-21,580.092
2005-12-22,583.601
2005-12-23,582.586
2005-12-26,582.586
2005-12-27,584.899
2005-12-28,585.667
2005-12-29,584.808
2005-12-30,579.502
2006-01-02,585.037
2006-01-03,597.052
2006-01-04,609.856
2006-01-05,612.366
2006-01-06,619.293
2006-01-09,617.751
2006-01-10,615.922
2006-01-11,622.372
2006-01-12,621.885
2006-01-13,621.331
2006-01-16,626.389
2006-01-17,622.412
2006-01-18,622.196
2006-01-19,628.867
2006-01-20,623.951
2006-01-23,632.514
2006-01-24,632.969
2006-01-25,632.986
2006-01-26,638.694
2006-01-27,638.814
2006-01-30,634.337
2006-01-31,637.566
2006-02-01,641.021
2006-02-02,629.438
2006-02-03,625.498
2006-02-06,629.665
2006-02-07,626.759
2006-02-08,625.33
2006-02-09,633.153
2006-02-10,627.685
2006-02-13,629.41
2006-02-14,627.752
2006-02-15,630.978
2006-02-16,630.791
2006-02-17,634.347
2006-02-20,635.973
2006-02-21,633.061
2006-02-22,633.28
2006-02-23,639.953
2006-02-24,637.625
2006-02-27,641.708
2006-02-28,637.889
2006-03-01,647.631
2006-03-02,650.942
2006-03-03,653.685
2006-03-06,656.948
2006-03-07,642.905
2006-03-08,633.463
2006-03-09,638.172
2006-03-10,640.769
2006-03-13,650.679
2006-03-14,652.048
2006-03-15,655.87
2006-03-16,663.382
2006-03-17,664.883
2006-03-20,669.271
2006-03-21,663.947
2006-03-22,664.828
2006-03-23,660.329
2006-03-24,666.343
2006-03-27,665.708
2006-03-28,668.657
2006-03-29,667.201
2006-03-30,676.623
2006-03-31,675.952
2006-04-03,680.03
2006-04-04,684.822
2006-04-05,689.892
2006-04-06,692.177
2006-04-07,684.166
2006-04-10,682.809
2006-04-11,672.899
2006-04-12,668.97
2006-04-13,668.648
2006-04-14,668.648
2006-04-17,679.268
2006-04-18,677.94
2006-04-19,688.657
2006-04-20,695.04
2006-04-21,706.768
2006-04-24,708.343
2006-04-25,709.685
2006-04-26,712.027
2006-04-27,714.467
2006-04-28,708.283
2006-05-01,709.52
2006-05-02,714.865
2006-05-03,712.256
2006-05-04,724.459
2006-05-05,735.804
2006-05-08,740.176
2006-05-09,744.649
2006-05-10,746.569
2006-05-11,740.018
2006-05-12,729.161
2006-05-15,708.033
2006-05-16,704.834
2006-05-17,681.026
2006-05-18,674.935
2006-05-19,673.104
2006-05-22,653.625
2006-05-23,678.467
2006-05-24,661.77
2006-05-25,668.673
2006-05-26,681.363
2006-05-29,690.024
2006-05-30,680.033
2006-05-31,685.513
2006-06-01,687.079
2006-06-02,699.29
2006-06-05,695.337
2006-06-06,667.425
2006-06-07,667.816
2006-06-08,638.906
2006-06-09,651.967
2006-06-12,643.584
2006-06-13,621.48
2006-06-14,628.814
2006-06-15,655.459
2006-06-16,653.283
2006-06-19,655.028
2006-06-20,658.71
2006-06-21,662.925
2006-06-22,665.114
2006-06-23,663.312
2006-06-26,666.083
2006-06-27,666.026
2006-06-28,660.762
2006-06-29,671.953
2006-06-30,699.351
2006-07-03,703.007
2006-07-04,703.83
2006-07-05,690.391
2006-07-06,696.556
2006-07-07,696.231
2006-07-10,692.578
2006-07-11,681.162
2006-07-12,682.702
2006-07-13,669.159
2006-07-14,656.481
2006-07-17,639.799
2006-07-18,629.217
2006-07-19,650.317
2006-07-20,657.272
2006-07-21,648.169
2006-07-24,660.693
2006-07-25,663.18
2006-07-26,662.886
2006-07-27,679.329
2006-07-28,680.604
2006-07-31,677.719
2006-08-01,669.741
2006-08-02,678.834
2006-08-03,670.491
2006-08-04,682.031
2006-08-07,672.351
2006-08-08,669.378
2006-08-09,675.214
2006-08-10,661.948
2006-08-11,666.091
2006-08-14,669.8
2006-08-15,678.541
2006-08-16,690.711
2006-08-17,697.108
2006-08-18,693.607
2006-08-21,698.017
2006-08-22,699.108
2006-08-23,697.516
2006-08-24,697.074
2006-08-25,697.785
2006-08-28,704.659
2006-08-29,706.395
2006-08-30,718.379
2006-08-31,713.775
2006-09-01,718.541
2006-09-04,725.501
2006-09-05,717.921
2006-09-06,712.334
2006-09-07,703.408
2006-09-08,702.333
2006-09-11,699.231
2006-09-12,708.498
2006-09-13,709.061
2006-09-14,715.588
2006-09-15,715.305
2006-09-18,720.402
2006-09-19,719.616
2006-09-20,724.001
2006-09-21,724.843
2006-09-22,726.121
2006-09-25,721.255
2006-09-26,726.432
2006-09-27,730.497
2006-09-28,733.409
2006-09-29,731.792
2006-10-02,736.026
2006-10-03,730.219
2006-10-04,727.964
2006-10-05,732.516
2006-10-06,727.936
2006-10-09,728.348
2006-10-10,729.661
2006-10-11,729.355
2006-10-12,731.746
2006-10-13,731.393
2006-10-16,735.854
2006-10-17,727.311
2006-10-18,735.831
2006-10-19,742.194
2006-10-20,746.113
2006-10-23,746.625
2006-10-24,748.166
2006-10-25,752.129
2006-10-26,759.445
2006-10-27,758.069
2006-10-30,756.516
2006-10-31,761.215
2006-11-01,764.273
2006-11-02,759.078
2006-11-03,761.286
2006-11-06,765.028
2006-11-07,774.006
2006-11-08,774.099
2006-11-09,779.905
2006-11-10,791.707
2006-11-13,792.926
2006-11-14,787.237
2006-11-15,792.436
2006-11-16,799.252
2006-11-17,793.785
2006-11-20,793.076
2006-11-21,798.457
2006-11-22,810.518
2006-11-23,809.63
2006-11-24,817.81
2006-11-27,804.614
2006-11-28,799.18
2006-11-29,813.914
2006-11-30,815.629
2006-12-01,813.163
2006-12-04,817.535
2006-12-05,823.966
2006-12-06,822.232
2006-12-07,826.624
2006-12-08,830.493
2006-12-11,829.659
2006-12-12,831.762
2006-12-13,835.073
2006-12-14,837.499
2006-12-15,836.807
2006-12-18,837.156
2006-12-19,838.759
2006-12-20,848.362
2006-12-21,850.033
2006-12-22,843.146
2006-12-25,843.146
2006-12-26,841.832
2006-12-27,849.239
2006-12-28,852.052
2006-12-29,856.564
2007-01-01,856.564
2007-01-02,870.124
2007-01-03,861.947
2007-01-04,845.261
2007-01-05,835.151
2007-01-08,842.585
2007-01-09,839.404
2007-01-10,835.139
2007-01-11,845.285
2007-01-12,846.412
2007-01-15,848.602
2007-01-16,843.672
2007-01-17,844.157
2007-01-18,841.882
2007-01-19,843.514
2007-01-22,847.369
2007-01-23,851.404
2007-01-24,856.326
2007-01-25,852.961
2007-01-26,844.209
2007-01-29,851.077
2007-01-30,853.855
2007-01-31,854.343
2007-02-01,863.114
2007-02-02,860.149
2007-02-05,859.996
2007-02-06,863.785
2007-02-07,875.757
2007-02-08,871.119
2007-02-09,870.948
2007-02-12,865.867
2007-02-13,874.144
2007-02-14,894.59
2007-02-15,903.61
2007-02-16,903.395
2007-02-19,910.508
2007-02-20,908.017
2007-02-21,907.168
2007-02-22,911.912
2007-02-23,914.9
2007-02-26,914.885
2007-02-27,885.095
2007-02-28,879.712
2007-03-01,869.472
2007-03-02,871.395
2007-03-05,854.574
2007-03-06,859.169
2007-03-07,868.999
2007-03-08,879.188
2007-03-09,878.941
2007-03-12,880.948
2007-03-13,869.663
2007-03-14,848.841
2007-03-15,872.415
2007-03-16,878.168
2007-03-19,886.87
2007-03-20,894.473
2007-03-21,905.398
2007-03-22,922.505
2007-03-23,927.202
2007-03-26,930.845
2007-03-27,928.59
2007-03-28,927.67
2007-03-29,940.93
2007-03-30,937.96
2007-04-02,949.487
2007-04-03,960.646
2007-04-04,962.224
2007-04-05,970.322
2007-04-06,970.322
2007-04-09,965.267
2007-04-10,967.82
2007-04-11,960.867
2007-04-12,961.597
2007-04-13,964.575
2007-04-16,973.888
2007-04-17,973.482
2007-04-18,970.241
2007-04-19,969.98
2007-04-20,981.753
2007-04-23,980.117
2007-04-24,974.964
2007-04-25,986.594
2007-04-26,977.944
2007-04-27,977.618
2007-04-30,978.028
2007-05-01,974.373
2007-05-02,980.038
2007-05-03,981.768
2007-05-04,993.527
2007-05-07,996.171
2007-05-08,979.175
2007-05-09,978.94
2007-05-10,972.654
2007-05-11,974.802
2007-05-14,967.103
2007-05-15,974.441
2007-05-16,972.614
2007-05-17,969.364
2007-05-18,977.682
2007-05-21,973.262
2007-05-22,981.052
2007-05-23,985.982
2007-05-24,976.808
2007-05-25,976.747
2007-05-28,979.038
2007-05-29,981.419
2007-05-30,977.151
2007-05-31,1000.0
2007-06-01,1003.149
2007-06-04,1007.672
2007-06-05,1003.95
2007-06-06,980.768
2007-06-07,966.147
2007-06-08,958.724
2007-06-11,965.62
2007-06-12,957.343
2007-06-13,959.18
2007-06-14,976.667
2007-06-15,988.33
2007-06-18,985.752
2007-06-19,981.78
2007-06-20,984.439
2007-06-21,971.895
2007-06-22,969.201
2007-06-25,967.438
2007-06-26,964.482
2007-06-27,964.472
2007-06-28,978.787
2007-06-29,987.08
2007-07-02,992.275
2007-07-03,993.488
2007-07-04,1004.212
2007-07-05,998.848
2007-07-06,1005.556
2007-07-09,1002.76
2007-07-10,1001.003
2007-07-11,1000.781
2007-07-12,1016.34
2007-07-13,1021.141
2007-07-16,1020.869
2007-07-17,1015.924
2007-07-18,1006.896
2007-07-19,1023.751
2007-07-20,1015.132
2007-07-23,1016.004
2007-07-24,999.43
2007-07-25,987.71
2007-07-26,958.907
2007-07-27,948.833
2007-07-30,956.008
2007-07-31,967.345
2007-08-01,948.866
2007-08-02,950.565
2007-08-03,947.446
2007-08-06,936.091
2007-08-07,941.409
2007-08-08,960.478
2007-08-09,938.416
2007-08-10,911.262
2007-08-13,921.334
2007-08-14,906.734
2007-08-15,897.329
2007-08-16,858.147
2007-08-17,874.131
2007-08-20,881.052
2007-08-21,885.679
2007-08-22,910.541
2007-08-23,920.153
2007-08-24,931.034
2007-08-27,935.889
2007-08-28,921.456
2007-08-29,925.648
2007-08-30,934.344
2007-08-31,947.502
2007-09-03,945.876
2007-09-04,949.236
2007-09-05,931.957
2007-09-06,941.443
2007-09-07,925.665
2007-09-10,916.526
2007-09-11,929.725
2007-09-12,932.626
2007-09-13,933.656
2007-09-14,925.131
2007-09-17,914.756
2007-09-18,922.525
2007-09-19,947.639
2007-09-20,948.869
2007-09-21,952.416
2007-09-24,950.311
2007-09-25,948.236
2007-09-26,954.559
2007-09-27,961.636
2007-09-28,964.002
2007-10-01,976.082
2007-10-02,980.046
2007-10-03,985.461
2007-10-04,984.418
2007-10-05,987.613
2007-10-08,995.948
2007-10-09,1006.965
2007-10-10,1018.003
2007-10-11,1028.9
2007-10-12,1020.135
2007-10-15,1014.499
2007-10-16,999.45
2007-10-17,1004.664
2007-10-18,995.164
2007-10-19,983.584
2007-10-22,964.71
2007-10-23,985.187
2007-10-24,982.289
2007-10-25,994.312
2007-10-26,997.62
2007-10-29,1001.291
2007-10-30,978.963
2007-10-31,990.462
2007-11-01,975.524
2007-11-02,976.234
2007-11-05,967.17
2007-11-06,977.142
2007-11-07,976.799
2007-11-08,969.034
2007-11-09,949.814
2007-11-12,942.816
2007-11-13,948.498
2007-11-14,962.03
2007-11-15,936.291
2007-11-16,918.95
2007-11-19,899.139
2007-11-20,915.565
2007-11-21,895.518
2007-11-22,902.114
2007-11-23,919.215
2007-11-26,918.461
2007-11-27,915.672
2007-11-28,929.441
2007-11-29,934.397
2007-11-30,937.283
2007-12-03,935.252
2007-12-04,923.677
2007-12-05,932.904
2007-12-06,928.692
2007-12-07,937.348
2007-12-10,942.76
2007-12-11,942.701
2007-12-12,941.635
2007-12-13,914.402
2007-12-14,905.442
2007-12-17,887.643
2007-12-18,889.19
2007-12-19,885.957
2007-12-20,885.634
2007-12-21,895.104
2007-12-24,911.145
2007-12-25,911.145
2007-12-26,917.408
2007-12-27,917.22
2007-12-28,928.801
2007-12-31,925.415
2008-01-01,925.415
2008-01-02,925.086
2008-01-03,919.813
2008-01-04,901.303
2008-01-07,885.694
2008-01-08,888.482
2008-01-09,866.827
2008-01-10,852.641
2008-01-11,839.297
2008-01-14,858.167
2008-01-15,828.191
2008-01-16,813.335
2008-01-17,813.791
2008-01-18,802.997
2008-01-21,752.359
2008-01-22,781.409
2008-01-23,762.557
2008-01-24,804.392
2008-01-25,813.616
2008-01-28,810.411
2008-01-29,835.546
2008-01-30,821.468
2008-01-31,823.981
2008-02-01,851.822
2008-02-04,852.83
2008-02-05,815.864
2008-02-06,819.134
2008-02-07,791.728
2008-02-08,797.683
2008-02-11,788.59
2008-02-12,819.125
2008-02-13,824.852
2008-02-14,840.521
2008-02-15,840.482
2008-02-18,847.025
2008-02-19,861.605
2008-02-20,851.722
2008-02-21,871.551
2008-02-22,865.411
2008-02-25,883.207
2008-02-26,894.035
2008-02-27,903.09
2008-02-28,895.131
2008-02-29,884.606
2008-03-03,873.647
2008-03-04,868.363
2008-03-05,892.309
2008-03-06,885.742
2008-03-07,875.106
2008-03-10,865.221
2008-03-11,873.322
2008-03-12,888.056
2008-03-13,877.799
2008-03-14,878.875
2008-03-17,852.753
2008-03-18,865.748
2008-03-19,851.515
2008-03-20,838.072
2008-03-21,838.072
2008-03-24,836.876
2008-03-25,876.541
2008-03-26,887.53
2008-03-27,898.896
2008-03-28,892.335
2008-03-31,903.483
2008-04-01,906.937
2008-04-02,905.144
2008-04-03,894.594
2008-04-04,906.967
2008-04-07,917.963
2008-04-08,905.424
2008-04-09,908.182
2008-04-10,908.844
2008-04-11,902.314
2008-04-14,896.83
2008-04-15,902.953
2008-04-16,928.813
2008-04-17,929.209
2008-04-18,930.937
2008-04-21,938.2
2008-04-22,939.275
2008-04-23,943.122
2008-04-24,932.818
2008-04-25,938.261
2008-04-28,940.34
2008-04-29,935.051
2008-04-30,942.934
2008-05-01,935.757
2008-05-02,938.342
2008-05-05,938.474
2008-05-06,942.26
2008-05-07,945.292
2008-05-08,943.982
2008-05-09,939.298
2008-05-12,946.69
2008-05-13,947.183
2008-05-14,946.374
2008-05-15,950.397
2008-05-16,962.596
2008-05-19,971.569
2008-05-20,960.773
2008-05-21,970.801
2008-05-22,967.101
2008-05-23,960.717
2008-05-26,959.499
2008-05-27,950.808
2008-05-28,957.881
2008-05-29,958.726
2008-05-30,968.862
2008-06-02,955.564
2008-06-03,961.462
2008-06-04,957.394
2008-06-05,967.067
2008-06-06,966.75
2008-06-09,948.666
2008-06-10,926.071
2008-06-11,918.677
2008-06-12,909.565
2008-06-13,909.629
2008-06-16,918.921
2008-06-17,923.031
2008-06-18,906.484
2008-06-19,895.832
2008-06-20,888.707
2008-06-23,874.812
2008-06-24,871.291
2008-06-25,884.341
2008-06-26,872.225
2008-06-27,870.767
2008-06-30,873.301
2008-07-01,856.363
2008-07-02,847.988
2008-07-03,840.956
2008-07-04,832.119
2008-07-07,844.008
2008-07-08,827.382
2008-07-09,844.212
2008-07-10,819.935
2008-07-11,805.034
2008-07-14,807.268
2008-07-15,794.421
2008-07-16,803.33
2008-07-17,830.459
2008-07-18,841.193
2008-07-21,846.603
2008-07-22,835.464
2008-07-23,844.844
2008-07-24,829.856
2008-07-25,833.737
2008-07-28,828.299
2008-07-29,824.037
2008-07-30,837.44
2008-07-31,834.512
2008-08-01,827.22
2008-08-04,824.493
2008-08-05,837.054
2008-08-06,846.424
2008-08-07,846.722
2008-08-08,842.077
2008-08-11,853.251
2008-08-12,851.191
2008-08-13,832.764
2008-08-14,834.976
2008-08-15,835.894
2008-08-18,832.361
2008-08-19,807.474
2008-08-20,818.11
2008-08-21,821.187
2008-08-22,832.026
2008-08-25,824.11
2008-08-26,822.15
2008-08-27,821.336
2008-08-28,842.217
2008-08-29,848.07
2008-09-01,837.74
2008-09-02,847.593
2008-09-03,829.363
2008-09-04,800.675
2008-09-05,773.717
2008-09-08,786.973
2008-09-09,772.833
2008-09-10,766.032
2008-09-11,753.505
2008-09-12,775.286
2008-09-15,758.357
2008-09-16,744.137
2008-09-17,728.18
2008-09-18,739.477
2008-09-19,790.771
2008-09-22,791.122
2008-09-23,773.493
2008-09-24,760.255
2008-09-25,768.329
2008-09-26,750.124
2008-09-29,708.864
2008-09-30,704.367
2008-10-01,704.24
2008-10-02,685.801
2008-10-03,691.267
2008-10-06,620.125
2008-10-07,604.638
2008-10-08,579.082
2008-10-09,578.152
2008-10-10,533.402
2008-10-13,579.828
2008-10-14,597.166
2008-10-15,552.563
2008-10-16,517.718
2008-10-17,523.269
2008-10-20,538.864
2008-10-21,535.333
2008-10-22,507.433
2008-10-23,513.047
2008-10-24,487.431
2008-10-27,465.532
2008-10-28,474.442
2008-10-29,516.788
2008-10-30,523.407
2008-10-31,525.084
2008-11-03,535.62
2008-11-04,569.346
2008-11-05,564.961
2008-11-06,520.478
2008-11-07,527.004
2008-11-10,536.619
2008-11-11,506.961
2008-11-12,495.997
2008-11-13,497.148
2008-11-14,504.032
2008-11-17,490.661
2008-11-18,489.182
2008-11-19,472.281
2008-11-20,457.077
2008-11-21,447.431
2008-11-24,483.52
2008-11-25,498.117
2008-11-26,489.159
2008-11-27,494.862
2008-11-28,500.926
2008-12-01,478.313
2008-12-02,481.305
2008-12-03,486.79
2008-12-04,487.326
2008-12-05,469.217
2008-12-08,497.2
2008-12-09,501.668
2008-12-10,510.443
2008-12-11,522.012
2008-12-12,520.744
2008-12-15,533.39
2008-12-16,550.836
2008-12-17,567.659
2008-12-18,575.787
2008-12-19,551.66
2008-12-22,542.438
2008-12-23,545.756
2008-12-24,547.966
2008-12-25,547.966
2008-12-26,550.61
2008-12-29,558.128
2008-12-30,560.638
2008-12-31,556.978
2009-01-01,556.978
2009-01-02,572.327
2009-01-05,569.51
2009-01-06,560.692
2009-01-07,562.076
2009-01-08,557.643
2009-01-09,550.857
2009-01-12,536.612
2009-01-13,528.08
2009-01-14,511.409
2009-01-15,503.14
2009-01-16,513.779
2009-01-19,510.703
2009-01-20,484.054
2009-01-21,485.703
2009-01-22,484.292
2009-01-23,474.977
2009-01-26,497.651
2009-01-27,501.334
2009-01-28,514.026
2009-01-29,499.44
2009-01-30,491.903
2009-02-02,480.008
2009-02-03,489.625
2009-02-04,496.172
2009-02-05,500.214
2009-02-06,506.162
2009-02-09,516.528
2009-02-10,506.142
2009-02-11,501.168
2009-02-12,488.148
2009-02-13,495.371
2009-02-16,492.026
2009-02-17,473.284
2009-02-18,465.478
2009-02-19,471.898
2009-02-20,460.794
2009-02-23,456.187
2009-02-24,452.023
2009-02-25,452.956
2009-02-26,454.474
2009-02-27,452.998
2009-03-02,437.589
2009-03-03,431.635
2009-03-04,441.812
2009-03-05,427.297
2009-03-06,423.162
2009-03-09,425.851
2009-03-10,442.49
2009-03-11,440.958
2009-03-12,446.199
2009-03-13,452.125
2009-03-16,465.019
2009-03-17,463.917
2009-03-18,469.449
2009-03-19,487.853
2009-03-20,480.547
2009-03-23,482.984
2009-03-24,483.774
2009-03-25,487.506
2009-03-26,489.635
2009-03-27,474.841
2009-03-30,462.03
2009-03-31,479.956
2009-04-01,485.802
2009-04-02,509.019
2009-04-03,500.972
2009-04-06,500.345
2009-04-07,492.621
2009-04-08,494.398
2009-04-09,503.898
2009-04-10,503.898
2009-04-13,508.171
2009-04-14,501.278
2009-04-15,498.713
2009-04-16,506.39
2009-04-17,507.363
2009-04-20,488.29
2009-04-21,491.917
2009-04-22,499.946
2009-04-23,513.169
2009-04-24,524.196
2009-04-27,522.521
2009-04-28,515.672
2009-04-29,532.759
2009-04-30,534.625
2009-05-01,534.706
2009-05-04,550.676
2009-05-05,546.932
2009-05-06,553.166
2009-05-07,556.776
2009-05-08,562.909
2009-05-11,557.41
2009-05-12,555.13
2009-05-13,545.251
2009-05-14,547.589
2009-05-15,549.218
2009-05-18,556.939
2009-05-19,565.486
2009-05-20,572.494
2009-05-21,562.222
2009-05-22,570.849
2009-05-25,575.597
2009-05-26,576.558
2009-05-27,577.724
2009-05-28,575.641
2009-05-29,587.714
2009-06-01,598.385
2009-06-02,605.854
2009-06-03,594.558
2009-06-04,595.106
2009-06-05,587.789
2009-06-08,580.584
2009-06-09,589.86
2009-06-10,594.687
2009-06-11,601.947
2009-06-12,598.143
2009-06-15,578.408
2009-06-16,580.7
2009-06-17,573.566
2009-06-18,577.938
2009-06-19,579.056
2009-06-22,563.807
2009-06-23,568.227
2009-06-24,578.132
2009-06-25,574.753
2009-06-26,582.746
2009-06-29,586.918
2009-06-30,588.192
2009-07-01,602.111
2009-07-02,586.125
2009-07-03,582.343
2009-07-06,577.578
2009-07-07,573.672
2009-07-08,564.613
2009-07-09,571.153
2009-07-10,566.012
2009-07-13,573.22
2009-07-14,574.949
2009-07-15,591.097
2009-07-16,596.328
2009-07-17,597.121
2009-07-20,608.197
2009-07-21,613.822
2009-07-22,617.8
2009-07-23,624.789
2009-07-24,621.382
2009-07-27,620.786
2009-07-28,614.326
2009-07-29,616.673
2009-07-30,631.086
2009-07-31,648.78
2009-08-03,663.725
2009-08-04,661.976
2009-08-05,662.186
2009-08-06,661.681
2009-08-07,657.059
2009-08-10,658.448
2009-08-11,647.647
2009-08-12,655.427
2009-08-13,664.006
2009-08-14,657.655
2009-08-17,640.66
2009-08-18,644.693
2009-08-19,646.35
2009-08-20,658.506
2009-08-21,671.005
2009-08-24,676.834
2009-08-25,680.777
2009-08-26,682.467
2009-08-27,678.372
2009-08-28,692.707
2009-08-31,687.785
2009-09-01,675.663
2009-09-02,664.65
2009-09-03,667.062
2009-09-04,674.992
2009-09-07,692.197
2009-09-08,706.262
2009-09-09,716.154
2009-09-10,724.648
2009-09-11,733.187
2009-09-14,734.783
2009-09-15,736.357
2009-09-16,747.82
2009-09-17,755.913
2009-09-18,752.559
2009-09-21,750.517
2009-09-22,763.057
2009-09-23,766.037
2009-09-24,750.141
2009-09-25,747.23
2009-09-28,754.368
2009-09-29,748.649
2009-09-30,750.915
2009-10-01,740.483
2009-10-02,727.37
2009-10-05,733.759
2009-10-06,752.284
2009-10-07,754.009
2009-10-08,772.076
2009-10-09,773.934
2009-10-12,787.349
2009-10-13,777.704
2009-10-14,790.151
2009-10-15,787.372
2009-10-16,776.904
2009-10-19,784.603
2009-10-20,777.662
2009-10-21,775.924
2009-10-22,765.226
2009-10-23,761.777
2009-10-26,743.185
2009-10-27,739.329
2009-10-28,717.517
2009-10-29,730.768
2009-10-30,709.855
2009-11-02,714.538
2009-11-03,703.513
2009-11-04,725.526
2009-11-05,724.953
2009-11-06,726.412
2009-11-09,739.701
2009-11-10,730.404
2009-11-11,734.455
2009-11-12,729.614
2009-11-13,731.798
2009-11-16,745.853
2009-11-17,736.668
2009-11-18,741.059
2009-11-19,721.292
2009-11-20,716.532
2009-11-23,726.991
2009-11-24,719.776
2009-11-25,728.887
2009-11-26,707.478
2009-11-27,715.201
2009-11-30,708.966
2009-12-01,726.385
2009-12-02,726.68
2009-12-03,727.722
2009-12-04,724.446
2009-12-07,724.861
2009-12-08,717.537
2009-12-09,709.9
2009-12-10,713.526
2009-12-11,714.275
2009-12-14,720.564
2009-12-15,720.101
2009-12-16,729.639
2009-12-17,713.167
2009-12-18,709.364
2009-12-21,718.667
2009-12-22,719.333
2009-12-23,725.416
2009-12-24,726.834
2009-12-25,726.834
2009-12-28,731.209
2009-12-29,736.347
2009-12-30,728.655
2009-12-31,731.043
2010-01-01,731.043
2010-01-04,747.598
2010-01-05,750.703
2010-01-06,754.55
2010-01-07,754.081
2010-01-08,756.007
2010-01-11,770.537
2010-01-12,762.62
2010-01-13,765.504
2010-01-14,769.496
2010-01-15,759.567
2010-01-18,761.73
2010-01-19,756.48
2010-01-20,746.888
2010-01-21,735.529
2010-01-22,732.598
2010-01-25,728.479
2010-01-26,726.267
2010-01-27,720.24
2010-01-28,714.259
2010-01-29,717.59
2010-02-01,723.626
2010-02-02,733.002
2010-02-03,729.965
2010-02-04,707.866
2010-02-05,688.539
2010-02-08,690.337
2010-02-09,692.83
2010-02-10,695.164
2010-02-11,687.004
2010-02-12,686.601
2010-02-15,686.036
2010-02-16,696.632
2010-02-17,705.265
2010-02-18,711.603
2010-02-19,710.041
2010-02-22,716.152
2010-02-23,710.437
2010-02-24,716.787
2010-02-25,707.332
2010-02-26,725.415
2010-03-01,730.188
2010-03-02,739.299
2010-03-03,748.878
2010-03-04,748.266
2010-03-05,756.601
2010-03-08,757.846
2010-03-09,751.769
2010-03-10,761.192
2010-03-11,760.992
2010-03-12,766.701
2010-03-15,756.84
2010-03-16,771.014
2010-03-17,772.399
2010-03-18,762.987
2010-03-19,760.587
2010-03-22,760.294
2010-03-23,761.957
2010-03-24,754.842
2010-03-25,763.703
2010-03-26,766.221
2010-03-29,772.418
2010-03-30,762.297
2010-03-31,770.893
2010-04-01,781.916
2010-04-02,781.916
2010-04-05,780.126
2010-04-06,777.27
2010-04-07,767.889
2010-04-08,762.967
2010-04-09,773.911
2010-04-12,780.583
2010-04-13,779.848
2010-04-14,793.768
2010-04-15,797.983
2010-04-16,784.736
2010-04-19,784.104
2010-04-20,792.746
2010-04-21,789.575
2010-04-22,779.425
2010-04-23,784.831
2010-04-26,785.168
2010-04-27,766.432
2010-04-28,744.142
2010-04-29,759.241
2010-04-30,762.645
2010-05-03,759.124
2010-05-04,733.909
2010-05-05,713.612
2010-05-06,703.328
2010-05-07,673.856
2010-05-10,721.837
2010-05-11,713.796
2010-05-12,728.95
2010-05-13,725.96
2010-05-14,698.219
2010-05-17,688.014
2010-05-18,700.133
2010-05-19,683.161
2010-05-20,666.594
2010-05-21,678.78
2010-05-24,669.739
2010-05-25,640.964
2010-05-26,655.768
2010-05-27,677.702
2010-05-28,681.916
2010-05-31,680.867
2010-06-01,677.356
2010-06-02,670.901
2010-06-03,685.479
2010-06-04,666.288
2010-06-07,651.898
2010-06-08,645.902
2010-06-09,666.116
2010-06-10,681.015
2010-06-11,681.601
2010-06-14,702.296
2010-06-15,710.783
2010-06-16,709.056
2010-06-17,713.807
2010-06-18,715.865
2010-06-21,723.037
2010-06-22,711.717
2010-06-23,702.731
2010-06-24,693.504
2010-06-25,687.89
2010-06-28,698.209
2010-06-29,668.915
2010-06-30,670.698
2010-07-01,666.452
2010-07-02,675.837
2010-07-05,669.145
2010-07-06,688.221
2010-07-07,692.757
2010-07-08,705.187
2010-07-09,706.678
2010-07-12,709.397
2010-07-13,724.807
2010-07-14,726.836
2010-07-15,729.268
2010-07-16,723.329
2010-07-19,716.438
2010-07-20,707.179
2010-07-21,711.801
2010-07-22,734.134
2010-07-23,731.273
2010-07-26,739.796
2010-07-27,739.134
2010-07-28,735.582
2010-07-29,736.561
2010-07-30,730.467
2010-08-02,753.276
2010-08-03,750.785
2010-08-04,743.947
2010-08-05,743.775
2010-08-06,742.764
2010-08-09,746.319
2010-08-10,729.14
2010-08-11,701.609
2010-08-12,697.189
2010-08-13,695.31
2010-08-16,700.082
2010-08-17,713.269
2010-08-18,713.529
2010-08-19,705.707
2010-08-20,688.397
2010-08-23,687.953
2010-08-24,681.309
2010-08-25,669.709
2010-08-26,682.17
2010-08-27,681.752
2010-08-30,679.1
2010-08-31,684.271
2010-09-01,707.052
2010-09-02,711.915
2010-09-03,719.628
2010-09-06,722.043
2010-09-07,705.33
2010-09-08,708.663
2010-09-09,715.381
2010-09-10,716.516
2010-09-13,728.489
2010-09-14,735.748
2010-09-15,738.37
2010-09-16,737.398
2010-09-17,736.742
2010-09-20,751.16
