Date,BELGIUM LARGE CAP Large Cap
2005-11-10,618.596
2005-11-11,623.549
2005-11-14,624.689
2005-11-15,622.838
2005-11-16,621.529
2005-11-17,626.233
2005-11-18,628.598
2005-11-21,634.099
2005-11-22,634.788
2005-11-23,637.188
2005-11-24,634.513
2005-11-25,635.407
2005-11-28,636.639
2005-11-29,638.849
2005-11-30,637.085
2005-12-01,642.228
2005-12-02,646.148
2005-12-05,646.117
2005-12-06,650.286
2005-12-07,647.66
2005-12-08,653.605
2005-12-09,651.637
2005-12-12,661.67
2005-12-13,658.18
2005-12-14,664.94
2005-12-15,655.974
2005-12-16,668.772
2005-12-19,669.996
2005-12-20,664.03
2005-12-21,667.885
2005-12-22,674.175
2005-12-23,674.227
2005-12-26,674.227
2005-12-27,678.996
2005-12-28,682.523
2005-12-29,680.422
2005-12-30,671.869
2006-01-02,676.597
2006-01-03,687.576
2006-01-04,699.435
2006-01-05,701.565
2006-01-06,705.727
2006-01-09,702.797
2006-01-10,703.241
2006-01-11,712.179
2006-01-12,712.341
2006-01-13,711.355
2006-01-16,717.579
2006-01-17,706.426
2006-01-18,702.765
2006-01-19,707.852
2006-01-20,700.714
2006-01-23,709.803
2006-01-24,709.78
2006-01-25,718.364
2006-01-26,728.077
2006-01-27,727.805
2006-01-30,723.097
2006-01-31,723.45
2006-02-01,732.474
2006-02-02,728.477
2006-02-03,722.087
2006-02-06,726.33
2006-02-07,724.07
2006-02-08,723.39
2006-02-09,730.877
2006-02-10,726.345
2006-02-13,726.87
2006-02-14,722.088
2006-02-15,723.267
2006-02-16,726.639
2006-02-17,728.885
2006-02-20,734.13
2006-02-21,738.369
2006-02-22,747.456
2006-02-23,749.37
2006-02-24,742.102
2006-02-27,746.416
2006-02-28,737.491
2006-03-01,742.834
2006-03-02,739.742
2006-03-03,733.14
2006-03-06,736.376
2006-03-07,719.586
2006-03-08,714.735
2006-03-09,717.743
2006-03-10,727.102
2006-03-13,737.978
2006-03-14,744.968
2006-03-15,744.601
2006-03-16,749.949
2006-03-17,758.471
2006-03-20,759.844
2006-03-21,751.822
2006-03-22,756.606
2006-03-23,750.331
2006-03-24,756.107
2006-03-27,750.947
2006-03-28,748.038
2006-03-29,743.693
2006-03-30,760.018
2006-03-31,749.951
2006-04-03,753.215
2006-04-04,760.883
2006-04-05,761.747
2006-04-06,759.686
2006-04-07,749.26
2006-04-10,745.529
2006-04-11,734.832
2006-04-12,737.829
2006-04-13,736.496
2006-04-14,736.496
2006-04-17,748.193
2006-04-18,748.105
2006-04-19,757.916
2006-04-20,760.245
2006-04-21,767.424
2006-04-24,766.763
2006-04-25,779.642
2006-04-26,783.887
2006-04-27,792.873
2006-04-28,791.879
2006-05-01,793.262
2006-05-02,797.502
2006-05-03,792.122
2006-05-04,795.861
2006-05-05,806.372
2006-05-08,810.061
2006-05-09,815.126
2006-05-10,814.579
2006-05-11,813.528
2006-05-12,802.196
2006-05-15,778.584
2006-05-16,785.954
2006-05-17,751.97
2006-05-18,752.944
2006-05-19,760.405
2006-05-22,739.482
2006-05-23,760.686
2006-05-24,757.012
2006-05-25,764.833
2006-05-26,773.75
2006-05-29,773.726
2006-05-30,758.889
2006-05-31,765.245
2006-06-01,762.919
2006-06-02,768.268
2006-06-05,760.539
2006-06-06,733.497
2006-06-07,733.431
2006-06-08,702.986
2006-06-09,711.241
2006-06-12,701.249
2006-06-13,686.66
2006-06-14,686.488
2006-06-15,707.552
2006-06-16,702.701
2006-06-19,701.082
2006-06-20,705.67
2006-06-21,710.042
2006-06-22,714.358
2006-06-23,710.781
2006-06-26,711.916
2006-06-27,706.834
2006-06-28,704.148
2006-06-29,717.804
2006-06-30,745.092
2006-07-03,752.213
2006-07-04,752.508
2006-07-05,740.813
2006-07-06,750.959
2006-07-07,754.557
2006-07-10,754.993
2006-07-11,748.116
2006-07-12,746.434
2006-07-13,726.264
2006-07-14,714.801
2006-07-17,706.525
2006-07-18,702.733
2006-07-19,723.727
2006-07-20,733.693
2006-07-21,733.666
2006-07-24,744.608
2006-07-25,740.272
2006-07-26,742.074
2006-07-27,761.33
2006-07-28,769.226
2006-07-31,768.618
2006-08-01,761.475
2006-08-02,778.19
2006-08-03,773.021
2006-08-04,788.639
2006-08-07,777.065
2006-08-08,777.997
2006-08-09,784.856
2006-08-10,783.15
2006-08-11,792.897
2006-08-14,799.15
2006-08-15,814.897
2006-08-16,818.121
2006-08-17,816.9
2006-08-18,815.998
2006-08-21,820.507
2006-08-22,813.936
2006-08-23,807.551
2006-08-24,805.218
2006-08-25,804.386
2006-08-28,812.774
2006-08-29,812.114
2006-08-30,822.149
2006-08-31,809.33
2006-09-01,811.368
2006-09-04,816.502
2006-09-05,811.143
2006-09-06,797.752
2006-09-07,790.254
2006-09-08,789.363
2006-09-11,791.394
2006-09-12,804.372
2006-09-13,809.507
2006-09-14,817.217
2006-09-15,815.541
2006-09-18,818.294
2006-09-19,814.743
2006-09-20,827.306
2006-09-21,832.796
2006-09-22,827.819
2006-09-25,829.324
2006-09-26,827.14
2006-09-27,834.229
2006-09-28,830.839
2006-09-29,832.366
2006-10-02,837.773
2006-10-03,837.284
2006-10-04,843.512
2006-10-05,850.265
2006-10-06,840.918
2006-10-09,846.384
2006-10-10,848.681
2006-10-11,847.343
2006-10-12,858.775
2006-10-13,856.344
2006-10-16,857.363
2006-10-17,841.638
2006-10-18,852.597
2006-10-19,856.111
2006-10-20,858.387
2006-10-23,859.48
2006-10-24,857.538
2006-10-25,859.864
2006-10-26,862.439
2006-10-27,861.162
2006-10-30,856.519
2006-10-31,862.939
2006-11-01,866.605
2006-11-02,857.25
2006-11-03,862.019
2006-11-06,867.955
2006-11-07,875.752
2006-11-08,875.321
2006-11-09,873.011
2006-11-10,871.435
2006-11-13,879.032
2006-11-14,877.366
2006-11-15,885.182
2006-11-16,881.427
2006-11-17,874.843
2006-11-20,869.382
2006-11-21,871.091
2006-11-22,875.74
2006-11-23,872.017
2006-11-24,875.459
2006-11-27,867.27
2006-11-28,867.62
2006-11-29,875.895
2006-11-30,876.66
2006-12-01,874.758
2006-12-04,878.679
2006-12-05,881.555
2006-12-06,883.005
2006-12-07,891.351
2006-12-08,894.441
2006-12-11,896.522
2006-12-12,901.445
2006-12-13,902.502
2006-12-14,906.527
2006-12-15,899.285
2006-12-18,903.612
2006-12-19,908.094
2006-12-20,913.988
2006-12-21,911.402
2006-12-22,906.298
2006-12-25,906.298
2006-12-26,904.886
2006-12-27,909.038
2006-12-28,913.35
2006-12-29,913.303
2007-01-01,913.303
2007-01-02,938.119
2007-01-03,936.013
2007-01-04,919.667
2007-01-05,905.705
2007-01-08,910.466
2007-01-09,915.29
2007-01-10,904.662
2007-01-11,911.096
2007-01-12,914.127
2007-01-15,919.019
2007-01-16,916.099
2007-01-17,916.308
2007-01-18,919.278
2007-01-19,921.595
2007-01-22,918.671
2007-01-23,922.28
2007-01-24,923.608
2007-01-25,918.946
2007-01-26,902.848
2007-01-29,910.542
2007-01-30,916.37
2007-01-31,917.835
2007-02-01,927.872
2007-02-02,932.118
2007-02-05,926.45
2007-02-06,935.025
2007-02-07,942.272
2007-02-08,935.608
2007-02-09,938.094
2007-02-12,933.175
2007-02-13,947.996
2007-02-14,959.289
2007-02-15,962.578
2007-02-16,959.986
2007-02-19,967.749
2007-02-20,964.997
2007-02-21,959.678
2007-02-22,958.103
2007-02-23,959.001
2007-02-26,962.046
2007-02-27,942.889
2007-02-28,918.491
2007-03-01,899.812
2007-03-02,899.852
2007-03-05,885.995
2007-03-06,895.29
2007-03-07,908.014
2007-03-08,921.851
2007-03-09,921.736
2007-03-12,918.999
2007-03-13,903.426
2007-03-14,880.256
2007-03-15,895.992
2007-03-16,895.323
2007-03-19,922.923
2007-03-20,923.943
2007-03-21,926.397
2007-03-22,959.752
2007-03-23,965.625
2007-03-26,951.573
2007-03-27,958.842
2007-03-28,952.629
2007-03-29,963.679
2007-03-30,959.863
2007-04-02,967.157
2007-04-03,980.198
2007-04-04,983.16
2007-04-05,986.36
2007-04-06,986.36
2007-04-09,981.222
2007-04-10,999.013
2007-04-11,996.395
2007-04-12,993.824
2007-04-13,995.861
2007-04-16,1001.13
2007-04-17,1003.194
2007-04-18,997.968
2007-04-19,990.191
2007-04-20,1012.933
2007-04-23,1006.736
2007-04-24,1012.329
2007-04-25,1018.117
2007-04-26,1015.655
2007-04-27,1013.719
2007-04-30,1005.376
2007-05-01,1001.619
2007-05-02,1014.488
2007-05-03,1009.405
2007-05-04,1012.166
2007-05-07,1021.383
2007-05-08,1008.973
2007-05-09,1018.099
2007-05-10,1007.555
2007-05-11,999.685
2007-05-14,995.107
2007-05-15,1003.281
2007-05-16,1003.196
2007-05-17,1000.454
2007-05-18,1015.472
2007-05-21,1009.351
2007-05-22,1008.846
2007-05-23,1015.06
2007-05-24,999.285
2007-05-25,994.268
2007-05-28,1001.515
2007-05-29,997.338
2007-05-30,990.958
2007-05-31,1000.0
2007-06-01,1001.598
2007-06-04,1000.907
2007-06-05,1001.561
2007-06-06,980.642
2007-06-07,965.21
2007-06-08,956.831
2007-06-11,968.1
2007-06-12,958.927
2007-06-13,964.844
2007-06-14,976.334
2007-06-15,985.925
2007-06-18,985.236
2007-06-19,983.294
2007-06-20,990.455
2007-06-21,987.496
2007-06-22,984.839
2007-06-25,990.088
2007-06-26,978.194
2007-06-27,967.513
2007-06-28,980.381
2007-06-29,992.885
2007-07-02,995.538
2007-07-03,999.815
2007-07-04,1001.627
2007-07-05,994.218
2007-07-06,1001.407
2007-07-09,1002.817
2007-07-10,1002.351
2007-07-11,999.592
2007-07-12,1007.244
2007-07-13,1011.332
2007-07-16,1004.606
2007-07-17,993.718
2007-07-18,989.828
2007-07-19,999.087
2007-07-20,995.476
2007-07-23,1001.168
2007-07-24,989.999
2007-07-25,971.168
2007-07-26,949.134
2007-07-27,940.393
2007-07-30,938.77
2007-07-31,950.667
2007-08-01,933.563
2007-08-02,930.845
2007-08-03,929.908
2007-08-06,923.418
2007-08-07,931.121
2007-08-08,939.436
2007-08-09,903.86
2007-08-10,879.817
2007-08-13,899.005
2007-08-14,881.285
2007-08-15,871.231
2007-08-16,841.665
2007-08-17,869.444
2007-08-20,874.168
2007-08-21,872.799
2007-08-22,886.111
2007-08-23,890.525
2007-08-24,902.851
2007-08-27,905.59
2007-08-28,892.316
2007-08-29,895.839
2007-08-30,905.928
2007-08-31,913.779
2007-09-03,917.257
2007-09-04,928.494
2007-09-05,920.148
2007-09-06,923.944
2007-09-07,906.003
2007-09-10,898.905
2007-09-11,916.395
2007-09-12,918.467
2007-09-13,925.011
2007-09-14,917.071
2007-09-17,902.592
2007-09-18,917.859
2007-09-19,950.092
2007-09-20,956.307
2007-09-21,956.047
2007-09-24,933.357
2007-09-25,913.527
2007-09-26,922.645
2007-09-27,940.109
2007-09-28,939.01
2007-10-01,944.545
2007-10-02,949.31
2007-10-03,947.045
2007-10-04,973.447
2007-10-05,988.486
2007-10-08,980.003
2007-10-09,991.895
2007-10-10,1008.405
2007-10-11,1020.365
2007-10-12,1013.885
2007-10-15,1003.904
2007-10-16,988.784
2007-10-17,992.501
2007-10-18,990.049
2007-10-19,984.206
2007-10-22,959.61
2007-10-23,976.742
2007-10-24,954.75
2007-10-25,972.104
2007-10-26,979.846
2007-10-29,979.773
2007-10-30,977.59
2007-10-31,995.065
2007-11-01,968.82
2007-11-02,943.316
2007-11-05,928.04
2007-11-06,936.361
2007-11-07,934.285
2007-11-08,894.017
2007-11-09,870.953
2007-11-12,869.11
2007-11-13,885.125
2007-11-14,902.312
2007-11-15,894.255
2007-11-16,877.889
2007-11-19,855.698
2007-11-20,867.397
2007-11-21,833.852
2007-11-22,839.072
2007-11-23,864.174
2007-11-26,871.613
2007-11-27,881.947
2007-11-28,896.983
2007-11-29,906.378
2007-11-30,907.286
2007-12-03,897.523
2007-12-04,886.768
2007-12-05,896.118
2007-12-06,903.036
2007-12-07,913.205
2007-12-10,926.27
2007-12-11,914.572
2007-12-12,910.311
2007-12-13,886.372
2007-12-14,880.271
2007-12-17,856.114
2007-12-18,862.328
2007-12-19,852.585
2007-12-20,853.055
2007-12-21,864.07
2007-12-24,875.499
2007-12-25,875.499
2007-12-26,881.517
2007-12-27,886.185
2007-12-28,894.906
2007-12-31,884.946
2008-01-01,884.946
2008-01-02,890.416
2008-01-03,887.056
2008-01-04,881.914
2008-01-07,874.24
2008-01-08,873.476
2008-01-09,867.209
2008-01-10,867.629
2008-01-11,873.001
2008-01-14,879.243
2008-01-15,848.323
2008-01-16,809.544
2008-01-17,799.004
2008-01-18,768.492
2008-01-21,716.221
2008-01-22,747.499
2008-01-23,722.974
2008-01-24,780.919
2008-01-25,741.167
2008-01-28,770.576
2008-01-29,794.262
2008-01-30,802.743
2008-01-31,788.197
2008-02-01,809.075
2008-02-04,802.79
2008-02-05,761.273
2008-02-06,759.606
2008-02-07,744.179
2008-02-08,732.55
2008-02-11,716.363
2008-02-12,752.275
2008-02-13,757.932
2008-02-14,770.782
2008-02-15,748.976
2008-02-18,765.148
2008-02-19,778.466
2008-02-20,769.988
2008-02-21,777.804
2008-02-22,758.37
2008-02-25,780.134
2008-02-26,803.107
2008-02-27,806.947
2008-02-28,812.495
2008-02-29,808.045
2008-03-03,804.749
2008-03-04,794.27
2008-03-05,812.357
2008-03-06,794.127
2008-03-07,797.625
2008-03-10,786.354
2008-03-11,808.278
2008-03-12,836.402
2008-03-13,825.319
2008-03-14,819.839
2008-03-17,793.222
2008-03-18,829.036
2008-03-19,822.721
2008-03-20,815.109
2008-03-21,815.109
2008-03-24,813.946
2008-03-25,849.522
2008-03-26,854.753
2008-03-27,862.825
2008-03-28,860.105
2008-03-31,867.551
2008-04-01,880.578
2008-04-02,889.508
2008-04-03,871.779
2008-04-04,885.977
2008-04-07,899.439
2008-04-08,900.641
2008-04-09,899.344
2008-04-10,898.393
2008-04-11,891.532
2008-04-14,888.123
2008-04-15,888.025
2008-04-16,914.378
2008-04-17,909.025
2008-04-18,922.643
2008-04-21,926.403
2008-04-22,922.471
2008-04-23,913.756
2008-04-24,896.868
2008-04-25,900.205
2008-04-28,911.072
2008-04-29,897.815
2008-04-30,904.261
2008-05-01,897.379
2008-05-02,908.725
2008-05-05,914.04
2008-05-06,902.867
2008-05-07,900.369
2008-05-08,892.469
2008-05-09,890.755
2008-05-12,891.816
2008-05-13,882.572
2008-05-14,885.284
2008-05-15,880.489
2008-05-16,884.466
2008-05-19,885.908
2008-05-20,881.503
2008-05-21,872.148
2008-05-22,868.399
2008-05-23,854.237
2008-05-26,850.776
2008-05-27,840.338
2008-05-28,847.178
2008-05-29,841.256
2008-05-30,848.256
2008-06-02,829.59
2008-06-03,824.129
2008-06-04,825.697
2008-06-05,840.007
2008-06-06,822.916
2008-06-09,802.098
2008-06-10,776.907
2008-06-11,764.009
2008-06-12,777.565
2008-06-13,775.007
2008-06-16,772.011
2008-06-17,779.806
2008-06-18,758.689
2008-06-19,738.431
2008-06-20,723.235
2008-06-23,704.497
2008-06-24,715.306
2008-06-25,727.984
2008-06-26,662.348
2008-06-27,664.38
2008-06-30,652.646
2008-07-01,636.414
2008-07-02,643.702
2008-07-03,640.014
2008-07-04,620.197
2008-07-07,621.32
2008-07-08,607.703
2008-07-09,631.61
2008-07-10,622.016
2008-07-11,610.876
2008-07-14,612.574
2008-07-15,573.262
2008-07-16,581.782
2008-07-17,611.025
2008-07-18,628.547
2008-07-21,636.771
2008-07-22,615.386
2008-07-23,635.258
2008-07-24,632.381
2008-07-25,611.075
2008-07-28,598.45
2008-07-29,585.899
2008-07-30,594.073
2008-07-31,593.022
2008-08-01,593.998
2008-08-04,586.527
2008-08-05,612.723
2008-08-06,630.712
2008-08-07,600.764
2008-08-08,595.67
2008-08-11,606.318
2008-08-12,612.847
2008-08-13,586.954
2008-08-14,589.055
2008-08-15,586.999
2008-08-18,585.162
2008-08-19,563.222
2008-08-20,561.5
2008-08-21,551.826
2008-08-22,564.105
2008-08-25,553.471
2008-08-26,552.249
2008-08-27,556.56
2008-08-28,572.241
2008-08-29,584.18
2008-09-01,579.675
2008-09-02,595.956
2008-09-03,587.023
2008-09-04,565.505
2008-09-05,549.24
2008-09-08,577.622
2008-09-09,572.123
2008-09-10,557.366
2008-09-11,541.732
2008-09-12,557.486
2008-09-15,525.687
2008-09-16,489.591
2008-09-17,467.084
2008-09-18,480.07
2008-09-19,546.704
2008-09-22,532.401
2008-09-23,518.251
2008-09-24,508.087
2008-09-25,502.87
2008-09-26,462.575
2008-09-29,395.671
2008-09-30,401.482
2008-10-01,420.783
2008-10-02,430.711
2008-10-03,430.571
2008-10-06,396.234
2008-10-07,384.928
2008-10-08,359.975
2008-10-09,357.373
2008-10-10,337.758
2008-10-13,357.8
2008-10-14,277.503
2008-10-15,255.366
2008-10-16,228.267
2008-10-17,233.337
2008-10-20,242.245
2008-10-21,237.556
2008-10-22,215.499
2008-10-23,213.902
2008-10-24,204.303
2008-10-27,192.667
2008-10-28,190.482
2008-10-29,209.284
2008-10-30,217.035
2008-10-31,220.456
2008-11-03,233.013
2008-11-04,244.156
2008-11-05,241.052
2008-11-06,230.753
2008-11-07,231.174
2008-11-10,235.657
2008-11-11,224.037
2008-11-12,214.286
2008-11-13,209.643
2008-11-14,208.229
2008-11-17,205.45
2008-11-18,199.52
2008-11-19,186.12
2008-11-20,176.905
2008-11-21,165.667
2008-11-24,168.943
2008-11-25,177.89
2008-11-26,173.15
2008-11-27,184.078
2008-11-28,182.648
2008-12-01,174.728
2008-12-02,174.892
2008-12-03,180.701
2008-12-04,188.769
2008-12-05,183.266
2008-12-08,200.048
2008-12-09,198.161
2008-12-10,200.852
2008-12-11,200.392
2008-12-12,199.906
2008-12-15,206.478
2008-12-16,207.147
2008-12-17,212.397
2008-12-18,216.639
2008-12-19,202.503
2008-12-22,205.394
2008-12-23,206.115
2008-12-24,207.121
2008-12-25,207.121
2008-12-26,208.121
2008-12-29,214.23
2008-12-30,211.718
2008-12-31,210.7
2009-01-01,210.7
2009-01-02,222.897
2009-01-05,219.08
2009-01-06,217.328
2009-01-07,221.267
2009-01-08,218.136
2009-01-09,219.033
2009-01-12,216.659
2009-01-13,210.756
2009-01-14,202.494
2009-01-15,192.897
2009-01-16,193.0
2009-01-19,189.026
2009-01-20,178.724
2009-01-21,176.175
2009-01-22,180.532
2009-01-23,182.454
2009-01-26,195.464
2009-01-27,192.605
2009-01-28,203.316
2009-01-29,197.976
2009-01-30,195.368
2009-02-02,188.253
2009-02-03,192.114
2009-02-04,195.256
2009-02-05,192.328
2009-02-06,197.011
2009-02-09,205.659
2009-02-10,200.624
2009-02-11,197.854
2009-02-12,192.397
2009-02-13,194.231
2009-02-16,189.981
2009-02-17,181.64
2009-02-18,179.03
2009-02-19,188.573
2009-02-20,181.114
2009-02-23,185.763
2009-02-24,181.084
2009-02-25,179.811
2009-02-26,180.13
2009-02-27,183.011
2009-03-02,170.441
2009-03-03,161.687
2009-03-04,163.734
2009-03-05,164.47
2009-03-06,158.211
2009-03-09,160.809
2009-03-10,169.382
2009-03-11,181.048
2009-03-12,181.168
2009-03-13,181.08
2009-03-16,189.312
2009-03-17,186.601
2009-03-18,186.277
2009-03-19,191.778
2009-03-20,187.925
2009-03-23,194.851
2009-03-24,190.648
2009-03-25,194.297
2009-03-26,201.156
2009-03-27,190.393
2009-03-30,182.852
2009-03-31,191.023
2009-04-01,192.296
2009-04-02,203.894
2009-04-03,198.372
2009-04-06,201.496
2009-04-07,195.373
2009-04-08,192.572
2009-04-09,194.906
2009-04-10,194.906
2009-04-13,196.558
2009-04-14,198.165
2009-04-15,201.076
2009-04-16,206.587
2009-04-17,210.793
2009-04-20,202.568
2009-04-21,206.535
2009-04-22,208.225
2009-04-23,206.456
2009-04-24,213.113
2009-04-27,210.293
2009-04-28,209.894
2009-04-29,218.342
2009-04-30,217.994
2009-05-01,218.027
2009-05-04,224.854
2009-05-05,222.305
2009-05-06,230.083
2009-05-07,237.518
2009-05-08,244.844
2009-05-11,246.316
2009-05-12,237.885
2009-05-13,238.584
2009-05-14,229.296
2009-05-15,227.839
2009-05-18,232.44
2009-05-19,235.311
2009-05-20,240.56
2009-05-21,235.885
2009-05-22,238.35
2009-05-25,240.137
2009-05-26,237.216
2009-05-27,238.857
2009-05-28,236.676
2009-05-29,242.259
2009-06-01,243.286
2009-06-02,245.955
2009-06-03,244.228
2009-06-04,244.82
2009-06-05,245.3
2009-06-08,240.033
2009-06-09,243.994
2009-06-10,245.106
2009-06-11,243.882
2009-06-12,243.971
2009-06-15,234.725
2009-06-16,234.487
2009-06-17,235.204
2009-06-18,236.149
2009-06-19,236.495
2009-06-22,230.99
2009-06-23,237.663
2009-06-24,244.181
2009-06-25,243.442
2009-06-26,244.906
2009-06-29,247.989
2009-06-30,245.435
2009-07-01,256.341
2009-07-02,253.391
2009-07-03,254.281
2009-07-06,247.308
2009-07-07,247.307
2009-07-08,244.37
2009-07-09,243.566
2009-07-10,244.631
2009-07-13,246.735
2009-07-14,253.179
2009-07-15,261.038
2009-07-16,262.028
2009-07-17,258.432
2009-07-20,262.322
2009-07-21,261.912
2009-07-22,265.346
2009-07-23,267.922
2009-07-24,267.255
2009-07-27,266.739
2009-07-28,264.801
2009-07-29,264.025
2009-07-30,267.524
2009-07-31,268.716
2009-08-03,272.476
2009-08-04,272.35
2009-08-05,269.245
2009-08-06,279.1
2009-08-07,280.096
2009-08-10,287.994
2009-08-11,285.996
2009-08-12,287.393
2009-08-13,282.082
2009-08-14,281.103
2009-08-17,277.446
2009-08-18,283.762
2009-08-19,285.431
2009-08-20,289.736
2009-08-21,299.069
2009-08-24,303.297
2009-08-25,306.89
2009-08-26,305.741
2009-08-27,301.336
2009-08-28,306.879
2009-08-31,305.866
2009-09-01,298.872
2009-09-02,293.544
2009-09-03,296.903
2009-09-04,299.35
2009-09-07,304.889
2009-09-08,315.048
2009-09-09,319.775
2009-09-10,321.338
2009-09-11,325.976
2009-09-14,325.886
2009-09-15,328.572
2009-09-16,335.655
2009-09-17,339.049
2009-09-18,339.832
2009-09-21,339.498
2009-09-22,338.445
2009-09-23,337.745
2009-09-24,332.831
2009-09-25,328.212
2009-09-28,332.423
2009-09-29,330.748
2009-09-30,332.194
2009-10-01,325.255
2009-10-02,319.18
2009-10-05,325.719
2009-10-06,342.417
2009-10-07,338.982
2009-10-08,349.143
2009-10-09,348.358
2009-10-12,349.414
2009-10-13,345.288
2009-10-14,357.293
2009-10-15,357.024
2009-10-16,356.234
2009-10-19,364.137
2009-10-20,358.406
2009-10-21,362.786
2009-10-22,364.494
2009-10-23,360.76
2009-10-26,350.873
2009-10-27,339.842
2009-10-28,328.076
2009-10-29,338.557
2009-10-30,327.251
2009-11-02,330.661
2009-11-03,320.294
2009-11-04,328.299
2009-11-05,334.22
2009-11-06,334.618
2009-11-09,345.26
2009-11-10,338.897
2009-11-11,340.143
2009-11-12,340.268
2009-11-13,347.638
2009-11-16,356.177
2009-11-17,348.996
2009-11-18,352.834
2009-11-19,345.023
2009-11-20,344.328
2009-11-23,351.891
2009-11-24,349.849
2009-11-25,353.016
2009-11-26,337.551
2009-11-27,342.489
2009-11-30,338.083
2009-12-01,350.724
2009-12-02,357.248
2009-12-03,357.122
2009-12-04,354.964
2009-12-07,352.736
2009-12-08,346.874
2009-12-09,344.263
2009-12-10,345.074
2009-12-11,346.168
2009-12-14,350.193
2009-12-15,348.02
2009-12-16,350.681
2009-12-17,339.327
2009-12-18,331.257
2009-12-21,335.881
2009-12-22,334.777
2009-12-23,337.944
2009-12-24,339.473
2009-12-25,339.473
2009-12-28,344.022
2009-12-29,347.14
2009-12-30,342.192
2009-12-31,343.944
2010-01-01,343.944
2010-01-04,354.188
2010-01-05,354.163
2010-01-06,354.482
2010-01-07,348.984
2010-01-08,347.218
2010-01-11,353.36
2010-01-12,349.458
2010-01-13,353.127
2010-01-14,353.03
2010-01-15,343.634
2010-01-18,347.244
2010-01-19,343.277
2010-01-20,333.536
2010-01-21,326.187
2010-01-22,329.673
2010-01-25,327.596
2010-01-26,328.146
2010-01-27,332.625
2010-01-28,329.987
2010-01-29,334.835
2010-02-01,338.166
2010-02-02,340.946
2010-02-03,337.883
2010-02-04,324.202
2010-02-05,310.891
2010-02-08,315.048
2010-02-09,317.266
2010-02-10,319.476
2010-02-11,320.985
2010-02-12,323.439
2010-02-15,321.248
2010-02-16,327.047
2010-02-17,332.895
2010-02-18,332.972
2010-02-19,331.029
2010-02-22,329.659
2010-02-23,326.403
2010-02-24,331.794
2010-02-25,323.801
2010-02-26,332.144
2010-03-01,333.61
2010-03-02,336.184
2010-03-03,342.408
2010-03-04,333.88
2010-03-05,334.429
2010-03-08,333.16
2010-03-09,334.728
2010-03-10,341.334
2010-03-11,339.864
2010-03-12,343.407
2010-03-15,338.004
2010-03-16,345.57
2010-03-17,348.99
2010-03-18,346.84
2010-03-19,344.74
2010-03-22,344.612
2010-03-23,346.86
2010-03-24,340.729
2010-03-25,340.485
2010-03-26,339.008
2010-03-29,342.01
2010-03-30,338.798
2010-03-31,339.607
2010-04-01,342.774
2010-04-02,342.774
2010-04-05,341.989
2010-04-06,343.46
2010-04-07,343.678
2010-04-08,340.714
2010-04-09,345.549
2010-04-12,351.196
2010-04-13,345.147
2010-04-14,346.674
2010-04-15,344.721
2010-04-16,339.155
2010-04-19,336.15
2010-04-20,341.1
2010-04-21,336.487
2010-04-22,331.053
2010-04-23,332.668
2010-04-26,335.154
2010-04-27,323.35
2010-04-28,316.547
2010-04-29,326.011
2010-04-30,327.112
2010-05-03,326.586
2010-05-04,315.556
2010-05-05,310.646
2010-05-06,305.141
2010-05-07,290.513
2010-05-10,322.932
2010-05-11,317.112
2010-05-12,320.666
2010-05-13,318.956
2010-05-14,304.164
2010-05-17,303.817
2010-05-18,312.223
2010-05-19,305.14
2010-05-20,299.306
2010-05-21,306.226
2010-05-24,304.646
2010-05-25,291.176
2010-05-26,296.887
2010-05-27,307.16
2010-05-28,306.868
2010-05-31,306.254
2010-06-01,305.908
2010-06-02,305.289
2010-06-03,307.32
2010-06-04,295.922
2010-06-07,293.669
2010-06-08,292.023
2010-06-09,299.98
2010-06-10,305.701
2010-06-11,306.402
2010-06-14,315.923
2010-06-15,319.294
2010-06-16,320.897
2010-06-17,323.084
2010-06-18,322.755
2010-06-21,325.342
2010-06-22,320.994
2010-06-23,314.531
2010-06-24,312.864
2010-06-25,311.647
2010-06-28,316.241
2010-06-29,302.525
2010-06-30,306.034
2010-07-01,305.433
2010-07-02,307.637
2010-07-05,304.626
2010-07-06,317.37
2010-07-07,320.123
2010-07-08,327.858
2010-07-09,327.928
2010-07-12,329.812
2010-07-13,337.813
2010-07-14,339.518
2010-07-15,340.773
2010-07-16,334.735
2010-07-19,332.916
2010-07-20,328.137
2010-07-21,333.378
2010-07-22,340.798
2010-07-23,338.454
2010-07-26,345.755
2010-07-27,350.566
2010-07-28,346.971
2010-07-29,344.65
2010-07-30,339.72
2010-08-02,351.072
2010-08-03,353.599
2010-08-04,352.776
2010-08-05,347.529
2010-08-06,339.972
2010-08-09,342.341
2010-08-10,338.287
2010-08-11,327.134
2010-08-12,336.037
2010-08-13,337.392
2010-08-16,337.504
2010-08-17,340.369
2010-08-18,339.316
2010-08-19,333.384
2010-08-20,327.204
2010-08-23,328.371
2010-08-24,325.587
2010-08-25,321.032
2010-08-26,327.336
2010-08-27,328.739
2010-08-30,327.977
2010-08-31,330.122
2010-09-01,344.948
2010-09-02,344.083
2010-09-03,345.353
2010-09-06,347.663
2010-09-07,341.668
2010-09-08,347.102
2010-09-09,347.713
2010-09-10,343.828
2010-09-13,351.325
2010-09-14,354.262
2010-09-15,357.171
2010-09-16,356.433
2010-09-17,350.353
