Date,BELGIUM LARGE CAP Large Cap
2010-09-20,366.043
2010-09-21,364.812
2010-09-22,365.621
2010-09-23,365.299
2010-09-24,374.739
2010-09-27,372.59
2010-09-28,375.732
2010-09-29,378.751
2010-09-30,377.685
2010-10-01,377.276
2010-10-04,370.973
2010-10-05,381.453
2010-10-06,384.971
2010-10-07,384.106
2010-10-08,390.967
2010-10-11,393.279
2010-10-12,391.272
2010-10-13,401.676
2010-10-14,399.727
2010-10-15,396.598
2010-10-18,395.548
2010-10-19,390.368
2010-10-20,395.529
2010-10-21,402.616
2010-10-22,400.683
2010-10-25,402.234
2010-10-26,394.441
2010-10-27,387.755
2010-10-28,391.983
2010-10-29,394.359
2010-11-01,394.524
2010-11-02,396.744
2010-11-03,387.23
2010-11-04,400.381
2010-11-05,389.636
2010-11-08,384.962
2010-11-09,389.574
2010-11-10,378.279
2010-11-11,372.371
2010-11-12,372.453
2010-11-15,372.628
2010-11-16,364.382
2010-11-17,371.121
2010-11-18,381.417
2010-11-19,381.459
2010-11-22,378.389
2010-11-23,366.014
2010-11-24,367.215
2010-11-25,367.189
2010-11-26,358.905
2010-11-29,347.364
2010-11-30,341.168
2010-12-01,350.745
2010-12-02,358.904
2010-12-03,362.915
2010-12-06,358.542
2010-12-07,362.983
2010-12-08,358.781
2010-12-09,358.865
2010-12-10,361.248
2010-12-13,363.6
2010-12-14,362.883
2010-12-15,359.882
2010-12-16,356.474
2010-12-17,352.332
2010-12-20,352.628
2010-12-21,357.518
2010-12-22,354.18
2010-12-23,354.189
2010-12-24,355.065
2010-12-27,353.119
2010-12-28,351.739
2010-12-29,351.866
2010-12-30,353.425
2010-12-31,354.705
2011-01-03,357.855
2011-01-04,358.449
2011-01-05,353.398
2011-01-06,354.228
2011-01-07,349.511
2011-01-10,344.146
2011-01-11,347.207
2011-01-12,355.11
2011-01-13,362.67
2011-01-14,359.058
2011-01-17,355.327
2011-01-18,361.233
2011-01-19,359.29
2011-01-20,352.654
2011-01-21,359.706
2011-01-24,365.195
2011-01-25,367.496
2011-01-26,367.068
2011-01-27,364.605
2011-01-28,355.947
2011-01-31,358.713
2011-02-01,363.119
2011-02-02,367.655
2011-02-03,364.353
2011-02-04,359.811
2011-02-07,366.198
2011-02-08,369.688
2011-02-09,367.144
2011-02-10,362.71
2011-02-11,362.697
2011-02-14,357.96
2011-02-15,361.79
2011-02-16,362.749
2011-02-17,363.163
2011-02-18,362.89
2011-02-21,359.877
2011-02-22,360.538
2011-02-23,362.139
2011-02-24,360.955
2011-02-25,361.192
2011-02-28,364.952
2011-03-01,368.666
2011-03-02,363.767
2011-03-03,368.785
2011-03-04,374.534
2011-03-07,370.502
2011-03-08,368.164
2011-03-09,370.538
2011-03-10,366.363
2011-03-11,365.26
2011-03-14,365.348
2011-03-15,352.679
2011-03-16,347.38
2011-03-17,355.018
2011-03-18,354.891
2011-03-21,363.619
2011-03-22,362.541
2011-03-23,363.91
2011-03-24,370.609
2011-03-25,370.214
2011-03-28,366.875
2011-03-29,366.42
2011-03-30,368.98
2011-03-31,366.461
2011-04-01,374.926
2011-04-04,379.728
2011-04-05,379.585
2011-04-06,383.938
2011-04-07,379.139
2011-04-08,381.872
2011-04-11,384.547
2011-04-12,382.248
2011-04-13,386.418
2011-04-14,384.575
2011-04-15,389.319
2011-04-18,378.935
2011-04-19,387.313
2011-04-20,392.271
2011-04-21,393.881
2011-04-22,393.881
2011-04-25,393.597
2011-04-26,401.042
2011-04-27,402.456
2011-04-28,409.631
2011-04-29,410.868
2011-05-02,412.806
2011-05-03,410.422
2011-05-04,401.679
2011-05-05,388.954
2011-05-06,388.296
2011-05-09,380.105
2011-05-10,384.143
2011-05-11,382.052
2011-05-12,383.27
2011-05-13,387.359
2011-05-16,388.426
2011-05-17,384.906
2011-05-18,386.713
2011-05-19,387.95
2011-05-20,387.843
2011-05-23,375.881
2011-05-24,376.493
2011-05-25,376.616
2011-05-26,373.029
2011-05-27,378.498
2011-05-30,379.471
2011-05-31,388.313
2011-06-01,385.786
2011-06-02,379.209
2011-06-03,381.299
2011-06-06,379.831
2011-06-07,381.385
2011-06-08,377.285
2011-06-09,377.348
2011-06-10,367.759
2011-06-13,369.57
2011-06-14,374.909
2011-06-15,366.107
2011-06-16,361.088
2011-06-17,369.149
2011-06-20,366.917
2011-06-21,371.899
2011-06-22,368.718
2011-06-23,359.512
2011-06-24,356.837
2011-06-27,361.361
2011-06-28,364.326
2011-06-29,369.944
2011-06-30,375.132
2011-07-01,376.12
2011-07-04,381.351
2011-07-05,375.988
2011-07-06,370.269
2011-07-07,375.822
2011-07-08,367.446
2011-07-11,353.051
2011-07-12,348.753
2011-07-13,352.356
2011-07-14,354.18
2011-07-15,354.023
2011-07-18,348.423
2011-07-19,355.001
2011-07-20,362.458
2011-07-21,372.328
2011-07-22,377.97
2011-07-25,375.581
2011-07-26,377.348
2011-07-27,370.568
2011-07-28,371.785
2011-07-29,367.914
2011-08-01,359.804
2011-08-02,357.659
2011-08-03,350.154
2011-08-04,338.712
2011-08-05,337.017
2011-08-08,326.411
2011-08-09,329.457
2011-08-10,315.833
2011-08-11,325.243
2011-08-12,343.784
2011-08-15,348.746
2011-08-16,351.4
2011-08-17,354.475
2011-08-18,341.356
2011-08-19,336.967
2011-08-22,339.274
2011-08-23,340.202
2011-08-24,337.439
2011-08-25,336.104
2011-08-26,334.17
2011-08-29,340.603
2011-08-30,341.761
2011-08-31,346.806
2011-09-01,343.196
2011-09-02,339.201
2011-09-05,320.362
2011-09-06,323.253
2011-09-07,327.819
2011-09-08,330.913
2011-09-09,316.971
2011-09-12,304.345
2011-09-13,307.468
2011-09-14,308.606
2011-09-15,315.328
2011-09-16,322.094
2011-09-19,314.481
2011-09-20,323.043
2011-09-21,319.484
2011-09-22,302.695
2011-09-23,309.587
2011-09-26,315.651
2011-09-27,330.673
2011-09-28,328.671
2011-09-29,332.417
2011-09-30,326.421
2011-10-03,324.081
2011-10-04,319.242
2011-10-05,322.924
2011-10-06,327.751
2011-10-07,325.556
2011-10-10,332.752
2011-10-11,331.653
2011-10-12,336.781
2011-10-13,335.503
2011-10-14,342.16
2011-10-17,335.139
2011-10-18,330.217
2011-10-19,335.172
2011-10-20,329.435
2011-10-21,338.648
2011-10-24,339.836
2011-10-25,335.259
2011-10-26,331.925
2011-10-27,350.285
2011-10-28,348.309
2011-10-31,341.485
2011-11-01,329.312
2011-11-02,329.395
2011-11-03,332.668
2011-11-04,329.986
2011-11-07,331.478
2011-11-08,339.957
2011-11-09,337.307
2011-11-10,339.247
2011-11-11,352.865
2011-11-14,344.364
2011-11-15,339.707
2011-11-16,342.869
2011-11-17,338.043
2011-11-18,339.527
2011-11-21,330.486
2011-11-22,334.335
2011-11-23,328.511
2011-11-24,325.291
2011-11-25,325.788
2011-11-28,337.652
2011-11-29,338.456
2011-11-30,345.057
2011-12-01,345.507
2011-12-02,347.39
2011-12-05,352.821
2011-12-06,346.573
2011-12-07,349.451
2011-12-08,346.039
2011-12-09,345.834
2011-12-12,339.21
2011-12-13,338.127
2011-12-14,331.207
2011-12-15,334.445
2011-12-16,332.57
2011-12-19,338.866
2011-12-20,343.739
2011-12-21,340.692
2011-12-22,343.206
2011-12-23,346.092
2011-12-26,346.092
2011-12-27,350.395
2011-12-28,346.832
2011-12-29,349.817
2011-12-30,352.984
2012-01-02,359.678
2012-01-03,355.814
2012-01-04,345.812
2012-01-05,345.663
2012-01-06,340.217
2012-01-09,346.36
2012-01-10,351.595
2012-01-11,347.955
2012-01-12,352.487
2012-01-13,343.902
2012-01-16,349.986
2012-01-17,352.645
2012-01-18,356.727
2012-01-19,360.556
2012-01-20,360.981
2012-01-23,362.677
2012-01-24,357.496
2012-01-25,359.373
2012-01-26,367.417
2012-01-27,362.995
2012-01-30,360.455
2012-01-31,357.912
2012-02-01,366.878
2012-02-02,370.294
2012-02-03,379.484
2012-02-06,377.388
2012-02-07,382.08
2012-02-08,379.657
2012-02-09,382.462
2012-02-10,376.335
2012-02-13,382.418
2012-02-14,378.837
2012-02-15,376.799
2012-02-16,379.149
2012-02-17,383.529
2012-02-20,387.582
2012-02-21,386.463
2012-02-22,384.151
2012-02-23,385.349
2012-02-24,389.057
2012-02-27,387.521
2012-02-28,392.126
2012-02-29,395.436
2012-03-01,400.112
2012-03-02,391.797
2012-03-05,393.571
2012-03-06,382.918
2012-03-07,388.761
2012-03-08,405.691
2012-03-09,403.165
2012-03-12,407.885
2012-03-13,411.755
2012-03-14,413.251
2012-03-15,414.995
2012-03-16,420.684
2012-03-19,423.771
2012-03-20,421.572
2012-03-21,421.352
2012-03-22,419.521
2012-03-23,420.908
2012-03-26,425.882
2012-03-27,424.626
2012-03-28,420.069
2012-03-29,415.017
2012-03-30,423.006
2012-04-02,424.625
2012-04-03,425.84
2012-04-04,407.138
2012-04-05,402.932
2012-04-06,402.932
2012-04-09,403.164
2012-04-10,401.208
2012-04-11,406.676
2012-04-12,411.316
2012-04-13,403.178
2012-04-16,407.459
2012-04-17,414.617
2012-04-18,415.607
2012-04-19,411.517
2012-04-20,411.926
2012-04-23,402.815
2012-04-24,411.974
2012-04-25,414.839
2012-04-26,418.557
2012-04-27,422.576
2012-04-30,417.556
2012-05-01,417.224
2012-05-02,421.129
2012-05-03,427.949
2012-05-04,421.672
2012-05-07,429.788
2012-05-08,417.63
2012-05-09,412.639
2012-05-10,415.409
2012-05-11,418.029
2012-05-14,408.951
2012-05-15,403.959
2012-05-16,401.248
2012-05-17,399.155
2012-05-18,389.48
2012-05-21,391.285
2012-05-22,397.383
2012-05-23,385.196
2012-05-24,393.43
2012-05-25,392.709
2012-05-28,388.496
2012-05-29,395.878
2012-05-30,388.184
2012-05-31,387.992
2012-06-01,376.488
2012-06-04,379.273
2012-06-05,379.247
2012-06-06,387.273
2012-06-07,387.657
2012-06-08,390.139
2012-06-11,390.453
2012-06-12,394.134
2012-06-13,402.708
2012-06-14,407.499
2012-06-15,406.949
2012-06-18,404.767
2012-06-19,411.299
2012-06-20,404.759
2012-06-21,405.294
2012-06-22,401.691
2012-06-25,405.749
2012-06-26,411.715
2012-06-27,416.029
2012-06-28,417.597
2012-06-29,442.249
2012-07-02,448.632
2012-07-03,450.466
2012-07-04,447.531
2012-07-05,441.913
2012-07-06,438.227
2012-07-09,435.913
2012-07-10,443.37
2012-07-11,437.592
2012-07-12,434.599
2012-07-13,437.584
2012-07-16,437.917
2012-07-17,436.612
2012-07-18,442.438
2012-07-19,451.112
2012-07-20,440.802
2012-07-23,432.796
2012-07-24,433.256
2012-07-25,433.269
2012-07-26,453.622
2012-07-27,457.973
2012-07-30,458.327
2012-07-31,447.489
2012-08-01,456.076
2012-08-02,447.814
2012-08-03,462.342
2012-08-06,463.254
2012-08-07,467.672
2012-08-08,465.263
2012-08-09,462.619
2012-08-10,458.996
2012-08-13,457.556
2012-08-14,457.827
2012-08-15,458.53
2012-08-16,460.874
2012-08-17,459.34
2012-08-20,463.032
2012-08-21,465.072
2012-08-22,460.224
2012-08-23,458.635
2012-08-24,463.69
2012-08-27,467.952
2012-08-28,472.802
2012-08-29,472.195
2012-08-30,469.145
2012-08-31,475.375
2012-09-03,486.795
2012-09-04,482.313
2012-09-05,484.965
2012-09-06,496.84
2012-09-07,492.219
2012-09-10,480.251
2012-09-11,484.86
2012-09-12,479.273
2012-09-13,479.253
2012-09-14,487.774
2012-09-17,487.123
2012-09-18,488.153
2012-09-19,491.664
2012-09-20,492.604
2012-09-21,495.479
2012-09-24,491.564
2012-09-25,496.345
2012-09-26,492.125
2012-09-27,487.564
2012-09-28,483.362
2012-10-01,489.201
2012-10-02,498.076
2012-10-03,498.871
2012-10-04,501.254
2012-10-05,512.019
2012-10-08,505.185
2012-10-09,496.078
2012-10-10,490.523
2012-10-11,491.944
2012-10-12,491.512
2012-10-15,490.233
2012-10-16,498.389
2012-10-17,500.247
2012-10-18,491.166
2012-10-19,486.419
2012-10-22,486.699
2012-10-23,482.684
2012-10-24,484.992
2012-10-25,481.493
2012-10-26,483.288
2012-10-29,481.9
2012-10-30,486.691
2012-10-31,474.335
2012-11-01,472.308
2012-11-02,474.274
2012-11-05,467.163
2012-11-06,473.427
2012-11-07,465.877
2012-11-08,465.626
2012-11-09,470.459
2012-11-12,470.249
2012-11-13,477.49
2012-11-14,469.866
2012-11-15,470.368
2012-11-16,464.861
2012-11-19,480.796
2012-11-20,485.281
2012-11-21,481.316
2012-11-22,488.499
2012-11-23,491.241
2012-11-26,491.316
2012-11-27,487.539
2012-11-28,484.108
2012-11-29,490.51
2012-11-30,496.387
2012-12-03,503.498
2012-12-04,501.605
2012-12-05,495.478
2012-12-06,493.559
2012-12-07,493.869
2012-12-10,496.758
2012-12-11,502.459
2012-12-12,496.623
2012-12-13,496.183
2012-12-14,498.725
2012-12-17,494.722
2012-12-18,499.53
2012-12-19,504.923
2012-12-20,503.657
2012-12-21,497.44
2012-12-24,495.557
2012-12-25,495.557
2012-12-26,496.571
2012-12-27,498.95
2012-12-28,494.465
2012-12-31,493.183
2013-01-01,493.183
2013-01-02,506.348
2013-01-03,495.704
2013-01-04,501.021
2013-01-07,498.749
2013-01-08,491.03
2013-01-09,482.709
2013-01-10,491.459
2013-01-11,499.835
2013-01-14,497.976
2013-01-15,505.968
2013-01-16,508.183
2013-01-17,505.208
2013-01-18,508.046
2013-01-21,508.556
2013-01-22,512.922
2013-01-23,510.364
2013-01-24,513.987
2013-01-25,521.294
2013-01-28,521.909
2013-01-29,528.271
2013-01-30,532.614
2013-01-31,496.737
2013-02-01,519.52
2013-02-04,503.957
2013-02-05,500.842
2013-02-06,495.915
2013-02-07,491.56
2013-02-08,489.001
2013-02-11,487.72
2013-02-12,498.067
2013-02-13,501.0
2013-02-14,522.746
2013-02-15,523.457
2013-02-18,515.73
2013-02-19,521.492
2013-02-20,525.713
2013-02-21,515.532
2013-02-22,521.608
2013-02-25,523.834
2013-02-26,512.837
2013-02-27,520.835
2013-02-28,527.504
2013-03-01,525.323
2013-03-04,523.951
2013-03-05,528.571
2013-03-06,527.373
2013-03-07,532.303
2013-03-08,537.834
2013-03-11,540.453
2013-03-12,535.609
2013-03-13,532.866
2013-03-14,538.45
2013-03-15,534.321
2013-03-18,537.318
2013-03-19,529.567
2013-03-20,535.637
2013-03-21,534.027
2013-03-22,542.697
2013-03-25,540.186
2013-03-26,545.848
2013-03-27,539.093
2013-03-28,549.439
2013-03-29,549.439
2013-04-01,549.696
2013-04-02,559.13
2013-04-03,551.761
2013-04-04,545.38
2013-04-05,543.499
2013-04-08,551.029
2013-04-09,547.805
2013-04-10,563.804
2013-04-11,561.628
2013-04-12,554.171
2013-04-15,551.599
2013-04-16,548.721
2013-04-17,538.927
2013-04-18,541.117
2013-04-19,547.844
2013-04-22,548.289
2013-04-23,554.684
2013-04-24,552.251
2013-04-25,547.391
2013-04-26,534.201
2013-04-29,545.64
2013-04-30,543.581
2013-05-01,543.952
2013-05-02,542.999
2013-05-03,547.653
2013-05-06,546.634
2013-05-07,547.314
2013-05-08,557.35
2013-05-09,551.625
2013-05-10,550.522
2013-05-13,554.401
2013-05-14,560.094
2013-05-15,555.879
2013-05-16,555.088
2013-05-17,548.686
2013-05-20,546.959
2013-05-21,546.893
2013-05-22,547.401
2013-05-23,541.856
2013-05-24,545.859
2013-05-27,550.737
2013-05-28,549.219
2013-05-29,539.502
2013-05-30,541.008
2013-05-31,528.214
2013-06-03,523.728
2013-06-04,528.62
2013-06-05,517.78
2013-06-06,526.157
2013-06-07,540.856
2013-06-10,536.104
2013-06-11,532.763
2013-06-12,532.707
2013-06-13,530.523
2013-06-14,538.409
2013-06-17,542.587
2013-06-18,537.639
2013-06-19,535.43
2013-06-20,502.49
2013-06-21,501.967
2013-06-24,489.951
2013-06-25,499.676
2013-06-26,510.048
2013-06-27,516.249
2013-06-28,509.556
2013-07-01,516.248
2013-07-02,513.696
2013-07-03,498.018
2013-07-04,516.191
2013-07-05,499.618
2013-07-08,511.849
2013-07-09,514.91
2013-07-10,519.751
2013-07-11,532.381
2013-07-12,525.22
2013-07-15,526.917
2013-07-16,522.168
2013-07-17,519.867
2013-07-18,515.981
2013-07-19,515.5
2013-07-22,514.716
2013-07-23,509.318
2013-07-24,515.05
2013-07-25,507.853
2013-07-26,512.548
2013-07-29,513.903
2013-07-30,518.587
2013-07-31,551.127
2013-08-01,558.777
2013-08-02,562.569
2013-08-05,561.719
2013-08-06,563.107
2013-08-07,564.421
2013-08-08,572.893
2013-08-09,570.322
2013-08-12,570.693
2013-08-13,571.502
2013-08-14,568.593
2013-08-15,561.757
2013-08-16,565.698
2013-08-19,559.761
2013-08-20,556.54
2013-08-21,554.03
2013-08-22,551.276
2013-08-23,557.327
2013-08-26,555.484
2013-08-27,546.495
2013-08-28,538.684
2013-08-29,539.093
2013-08-30,532.948
2013-09-02,545.628
2013-09-03,542.124
2013-09-04,545.249
2013-09-05,543.348
2013-09-06,551.898
2013-09-09,547.186
2013-09-10,554.167
2013-09-11,557.547
2013-09-12,556.155
2013-09-13,563.141
2013-09-16,571.079
2013-09-17,570.741
2013-09-18,574.576
2013-09-19,591.421
2013-09-20,577.789
2013-09-23,572.423
2013-09-24,569.353
2013-09-25,571.742
2013-09-26,575.727
2013-09-27,575.323
2013-09-30,572.815
2013-10-01,567.208
2013-10-02,565.058
2013-10-03,565.811
2013-10-04,568.781
2013-10-07,563.219
2013-10-08,559.135
2013-10-09,555.204
2013-10-10,563.337
2013-10-11,566.764
2013-10-14,568.529
2013-10-15,571.598
2013-10-16,571.961
2013-10-17,583.514
2013-10-18,593.872
2013-10-21,593.644
2013-10-22,603.824
2013-10-23,596.78
2013-10-24,597.901
2013-10-25,601.929
2013-10-28,601.002
2013-10-29,601.857
2013-10-30,592.481
2013-10-31,598.744
2013-11-01,587.256
2013-11-04,589.853
2013-11-05,587.831
2013-11-06,597.812
2013-11-07,589.343
2013-11-08,582.777
2013-11-11,598.948
2013-11-12,597.171
2013-11-13,595.845
2013-11-14,604.977
2013-11-15,605.554
2013-11-18,607.58
2013-11-19,605.133
2013-11-20,602.615
2013-11-21,597.638
2013-11-22,596.226
2013-11-25,602.087
2013-11-26,595.104
2013-11-27,599.302
2013-11-28,596.682
2013-11-29,598.158
2013-12-02,594.272
2013-12-03,588.737
2013-12-04,584.026
2013-12-05,582.367
2013-12-06,592.603
2013-12-09,593.175
2013-12-10,591.645
2013-12-11,589.447
2013-12-12,581.955
2013-12-13,578.426
2013-12-16,592.043
2013-12-17,584.589
2013-12-18,592.941
2013-12-19,599.415
2013-12-20,602.218
2013-12-23,604.993
2013-12-24,604.475
2013-12-25,604.475
2013-12-26,605.603
2013-12-27,618.821
2013-12-30,616.297
2013-12-31,618.052
2014-01-01,618.052
2014-01-02,600.537
2014-01-03,605.482
2014-01-06,598.713
2014-01-07,607.526
2014-01-08,614.113
2014-01-09,614.858
2014-01-10,614.744
2014-01-13,612.944
2014-01-14,609.495
2014-01-15,609.591
2014-01-16,611.819
2014-01-17,605.405
2014-01-20,610.727
2014-01-21,610.899
2014-01-22,612.897
2014-01-23,609.947
2014-01-24,588.615
2014-01-27,586.327
2014-01-28,589.608
2014-01-29,583.083
2014-01-30,576.491
2014-01-31,572.308
2014-02-03,563.668
2014-02-04,563.764
2014-02-05,563.898
2014-02-06,574.445
2014-02-07,581.923
2014-02-10,583.593
2014-02-11,596.092
2014-02-12,597.867
2014-02-13,598.511
2014-02-14,603.552
2014-02-17,606.537
2014-02-18,604.878
2014-02-19,606.56
2014-02-20,604.604
2014-02-21,606.755
2014-02-24,610.937
2014-02-25,609.184
2014-02-26,618.464
2014-02-27,615.414
2014-02-28,623.692
2014-03-03,604.682
2014-03-04,618.375
2014-03-05,614.249
2014-03-06,621.402
2014-03-07,612.176
2014-03-10,615.519
2014-03-11,615.766
2014-03-12,611.2
2014-03-13,605.469
2014-03-14,597.721
2014-03-17,602.513
2014-03-18,608.808
2014-03-19,606.065
2014-03-20,602.624
2014-03-21,609.677
2014-03-24,603.369
2014-03-25,609.133
2014-03-26,613.975
2014-03-27,617.003
2014-03-28,627.821
2014-03-31,622.524
2014-04-01,633.119
2014-04-02,633.848
2014-04-03,633.825
2014-04-04,634.987
2014-04-07,628.385
2014-04-08,627.792
2014-04-09,632.609
2014-04-10,631.548
2014-04-11,624.859
2014-04-14,630.809
2014-04-15,626.99
2014-04-16,638.588
2014-04-17,639.811
2014-04-18,639.811
2014-04-21,638.355
2014-04-22,645.911
2014-04-23,640.363
2014-04-24,644.04
2014-04-25,638.474
2014-04-28,646.836
2014-04-29,654.43
2014-04-30,642.326
2014-05-01,642.326
2014-05-02,639.698
2014-05-05,646.689
2014-05-06,644.373
2014-05-07,649.734
2014-05-08,660.992
2014-05-09,653.645
2014-05-12,660.672
2014-05-13,658.473
2014-05-14,658.439
2014-05-15,649.6
2014-05-16,655.617
2014-05-19,654.64
2014-05-20,655.27
2014-05-21,656.12
2014-05-22,657.746
2014-05-23,654.893
2014-05-26,662.088
2014-05-27,659.013
2014-05-28,658.361
2014-05-29,656.946
2014-05-30,658.21
2014-06-02,656.476
2014-06-03,654.744
2014-06-04,656.148
2014-06-05,657.359
2014-06-06,662.292
2014-06-09,661.641
2014-06-10,670.281
2014-06-11,667.828
2014-06-12,666.705
2014-06-13,661.22
2014-06-16,659.724
2014-06-17,664.561
2014-06-18,663.394
2014-06-19,675.964
2014-06-20,678.729
2014-06-23,674.087
2014-06-24,671.825
2014-06-25,672.829
2014-06-26,669.301
2014-06-27,672.231
2014-06-30,673.507
2014-07-01,677.493
2014-07-02,674.678
2014-07-03,681.351
2014-07-04,675.211
2014-07-07,674.113
2014-07-08,668.912
2014-07-09,672.485
2014-07-10,663.093
2014-07-11,659.481
2014-07-14,665.983
2014-07-15,659.525
2014-07-16,664.572
2014-07-17,654.077
2014-07-18,657.683
2014-07-21,652.293
2014-07-22,661.394
2014-07-23,661.326
2014-07-24,664.453
2014-07-25,655.511
2014-07-28,650.945
2014-07-29,652.862
2014-07-30,648.238
2014-07-31,641.451
2014-08-01,635.213
2014-08-04,639.526
2014-08-05,639.577
2014-08-06,636.694
2014-08-07,633.84
2014-08-08,632.448
2014-08-11,644.577
2014-08-12,641.24
2014-08-13,645.753
2014-08-14,647.13
2014-08-15,649.106
2014-08-18,656.494
2014-08-19,658.534
2014-08-20,655.71
2014-08-21,660.429
2014-08-22,655.538
2014-08-25,663.953
2014-08-26,667.198
2014-08-27,666.871
2014-08-28,659.718
2014-08-29,661.215
2014-09-01,661.119
2014-09-02,659.943
2014-09-03,663.717
2014-09-04,670.982
2014-09-05,666.207
2014-09-08,660.622
2014-09-09,657.732
2014-09-10,657.761
2014-09-11,659.653
2014-09-12,655.244
2014-09-15,668.977
2014-09-16,666.484
2014-09-17,667.841
2014-09-18,672.508
2014-09-19,671.162
2014-09-22,668.434
2014-09-23,664.873
2014-09-24,666.318
2014-09-25,658.754
2014-09-26,654.826
2014-09-29,649.085
2014-09-30,651.586
2014-10-01,638.627
2014-10-02,626.962
2014-10-03,628.453
2014-10-06,636.745
2014-10-07,627.113
2014-10-08,625.271
2014-10-09,626.815
2014-10-10,621.829
2014-10-13,623.579
2014-10-14,625.431
2014-10-15,607.323
2014-10-16,607.81
2014-10-17,622.262
2014-10-20,623.179
2014-10-21,633.493
2014-10-22,631.039
2014-10-23,634.361
2014-10-24,637.034
2014-10-27,634.168
2014-10-28,647.077
2014-10-29,651.548
2014-10-30,645.423
2014-10-31,649.22
2014-11-03,643.886
2014-11-04,638.18
2014-11-05,645.287
2014-11-06,643.711
2014-11-07,638.176
2014-11-10,646.628
2014-11-11,650.132
2014-11-12,645.334
2014-11-13,655.303
2014-11-14,653.798
2014-11-17,656.76
2014-11-18,663.47
2014-11-19,667.07
2014-11-20,668.985
2014-11-21,679.394
2014-11-24,682.392
2014-11-25,685.298
2014-11-26,684.833
2014-11-27,689.804
2014-11-28,696.305
2014-12-01,689.523
2014-12-02,681.693
2014-12-03,676.777
2014-12-04,675.767
2014-12-05,687.856
2014-12-08,683.255
2014-12-09,672.096
2014-12-10,674.457
2014-12-11,671.919
2014-12-12,656.635
2014-12-15,647.226
2014-12-16,658.802
2014-12-17,652.49
2014-12-18,673.046
2014-12-19,678.214
2014-12-22,679.428
2014-12-23,682.405
2014-12-24,679.934
2014-12-25,679.934
2014-12-26,678.874
2014-12-29,681.614
2014-12-30,667.776
2014-12-31,671.096
2015-01-01,671.096
2015-01-02,661.468
2015-01-05,641.233
2015-01-06,633.978
2015-01-07,638.636
2015-01-08,664.626
2015-01-09,655.902
2015-01-12,664.685
2015-01-13,671.888
2015-01-14,663.471
2015-01-15,668.133
2015-01-16,674.65
2015-01-19,685.975
2015-01-20,681.403
2015-01-21,691.033
2015-01-22,691.65
2015-01-23,699.314
2015-01-26,701.895
2015-01-27,704.481
2015-01-28,705.972
2015-01-29,711.058
2015-01-30,705.594
2015-02-02,709.701
2015-02-03,721.114
2015-02-04,723.911
2015-02-05,721.233
2015-02-06,710.016
2015-02-09,700.656
2015-02-10,707.431
2015-02-11,709.153
2015-02-12,716.727
2015-02-13,713.009
2015-02-16,712.057
2015-02-17,720.631
2015-02-18,716.423
2015-02-19,727.498
2015-02-20,723.307
2015-02-23,736.088
2015-02-24,739.559
2015-02-25,736.468
2015-02-26,745.297
2015-02-27,743.57
2015-03-02,743.659
2015-03-03,735.662
2015-03-04,737.744
2015-03-05,743.002
2015-03-06,731.151
2015-03-09,723.819
2015-03-10,699.146
2015-03-11,711.962
2015-03-12,711.729
2015-03-13,706.811
2015-03-16,713.831
2015-03-17,708.582
2015-03-18,706.755
2015-03-19,708.198
2015-03-20,719.68
2015-03-23,726.357
2015-03-24,722.253
2015-03-25,723.013
2015-03-26,715.39
2015-03-27,715.461
2015-03-30,726.457
2015-03-31,716.097
2015-04-01,721.98
2015-04-02,737.444
2015-04-03,737.444
2015-04-06,747.677
2015-04-07,744.689
2015-04-08,732.177
2015-04-09,734.215
2015-04-10,734.315
2015-04-13,733.316
2015-04-14,736.413
2015-04-15,730.239
2015-04-16,727.089
2015-04-17,721.228
2015-04-20,724.582
2015-04-21,723.697
2015-04-22,718.434
2015-04-23,720.458
2015-04-24,728.754
2015-04-27,740.553
2015-04-28,735.608
2015-04-29,723.312
2015-04-30,726.365
2015-05-01,727.467
2015-05-04,721.669
2015-05-05,711.277
2015-05-06,727.715
2015-05-07,722.428
2015-05-08,741.073
2015-05-11,738.217
2015-05-12,734.032
2015-05-13,737.653
2015-05-14,749.179
2015-05-15,749.531
2015-05-18,748.514
2015-05-19,751.778
2015-05-20,752.49
2015-05-21,754.78
2015-05-22,745.527
2015-05-25,745.357
2015-05-26,730.06
2015-05-27,739.834
2015-05-28,741.678
2015-05-29,728.876
2015-06-01,723.376
2015-06-02,735.912
2015-06-03,747.226
2015-06-04,740.224
2015-06-05,722.379
2015-06-08,729.353
2015-06-09,728.746
2015-06-10,741.839
2015-06-11,744.319
2015-06-12,738.3
2015-06-15,727.491
2015-06-16,732.022
2015-06-17,727.741
2015-06-18,738.141
2015-06-19,740.666
2015-06-22,763.242
2015-06-23,760.871
2015-06-24,765.896
2015-06-25,763.775
2015-06-26,759.696
2015-06-29,737.729
2015-06-30,726.969
2015-07-01,742.59
2015-07-02,736.357
2015-07-03,727.938
2015-07-06,714.724
2015-07-07,699.266
2015-07-08,716.967
2015-07-09,734.424
2015-07-10,764.011
2015-07-13,765.153
2015-07-14,766.52
2015-07-15,771.037
2015-07-16,778.216
2015-07-17,774.913
2015-07-20,779.105
2015-07-21,772.441
2015-07-22,769.474
2015-07-23,769.394
2015-07-24,759.608
2015-07-27,747.776
2015-07-28,753.178
2015-07-29,758.099
2015-07-30,728.578
2015-07-31,735.04
