Date,AUSTRALIA LARGE CAP Large Cap
2010-08-12,922.633
2010-08-13,935.888
2010-08-16,932.707
2010-08-17,948.649
2010-08-18,942.119
2010-08-19,938.381
2010-08-20,922.119
2010-08-23,927.825
2010-08-24,909.557
2010-08-25,890.483
2010-08-26,910.932
2010-08-27,919.748
2010-08-30,937.879
2010-08-31,920.878
2010-09-01,960.11
2010-09-02,971.79
2010-09-03,974.422
2010-09-06,985.734
2010-09-07,983.026
2010-09-08,980.107
2010-09-09,997.949
2010-09-10,993.447
2010-09-13,1016.818
2010-09-14,1023.914
2010-09-15,1033.349
2010-09-16,1017.358
2010-09-17,1024.236
2010-09-20,1035.328
2010-09-21,1031.055
2010-09-22,1044.667
2010-09-23,1043.266
2010-09-24,1043.768
2010-09-27,1064.68
2010-09-28,1066.632
2010-09-29,1063.967
2010-09-30,1048.201
2010-10-01,1049.896
2010-10-04,1059.601
2010-10-05,1056.117
2010-10-06,1081.781
2010-10-07,1090.609
2010-10-08,1089.336
2010-10-11,1093.837
2010-10-12,1073.338
2010-10-13,1080.624
2010-10-14,1104.08
2010-10-15,1094.364
2010-10-18,1087.908
2010-10-19,1067.615
2010-10-20,1074.492
2010-10-21,1073.021
2010-10-22,1072.796
2010-10-25,1102.946
2010-10-26,1089.931
2010-10-27,1063.512
2010-10-28,1082.801
2010-10-29,1080.633
2010-11-01,1096.992
2010-11-02,1111.476
2010-11-03,1114.483
2010-11-04,1141.901
2010-11-05,1155.705
2010-11-08,1148.162
2010-11-09,1142.538
2010-11-10,1114.424
2010-11-11,1119.137
2010-11-12,1103.171
2010-11-15,1101.746
2010-11-16,1094.236
2010-11-17,1082.485
2010-11-18,1090.931
2010-11-19,1081.573
2010-11-22,1086.716
2010-11-23,1062.781
2010-11-24,1068.341
2010-11-25,1067.005
2010-11-26,1049.001
2010-11-29,1048.595
2010-11-30,1041.473
2010-12-01,1047.236
2010-12-02,1079.184
2010-12-03,1099.381
2010-12-06,1098.582
2010-12-07,1110.382
2010-12-08,1086.492
2010-12-09,1105.672
2010-12-10,1111.34
2010-12-13,1125.984
2010-12-14,1133.408
2010-12-15,1124.066
2010-12-16,1117.405
2010-12-17,1112.555
2010-12-20,1113.143
2010-12-21,1128.494
2010-12-22,1133.857
2010-12-23,1143.956
2010-12-24,1138.353
2010-12-27,1137.673
2010-12-28,1147.029
2010-12-29,1146.939
2010-12-30,1148.07
2010-12-31,1149.854
2011-01-03,1142.675
2011-01-04,1126.595
2011-01-05,1110.08
2011-01-06,1109.338
2011-01-07,1107.93
2011-01-10,1100.44
2011-01-11,1094.464
2011-01-12,1106.107
2011-01-13,1128.025
2011-01-14,1120.172
2011-01-17,1118.083
2011-01-18,1130.533
2011-01-19,1144.471
2011-01-20,1110.648
2011-01-21,1113.957
2011-01-24,1130.415
2011-01-25,1131.155
2011-01-26,1132.861
2011-01-27,1132.56
2011-01-28,1124.815
2011-01-31,1125.242
2011-02-01,1140.662
2011-02-02,1145.639
2011-02-03,1155.76
2011-02-04,1169.908
2011-02-07,1172.743
2011-02-08,1182.29
2011-02-09,1179.849
2011-02-10,1175.147
2011-02-11,1164.106
2011-02-14,1179.128
2011-02-15,1175.41
2011-02-16,1174.112
2011-02-17,1186.142
2011-02-18,1188.55
2011-02-21,1178.19
2011-02-22,1163.046
2011-02-23,1158.37
2011-02-24,1157.736
2011-02-25,1173.284
2011-02-28,1175.215
2011-03-01,1171.813
2011-03-02,1167.317
2011-03-03,1164.581
2011-03-04,1176.773
2011-03-07,1166.991
2011-03-08,1164.11
2011-03-09,1155.832
2011-03-10,1128.581
2011-03-11,1122.038
2011-03-14,1120.184
2011-03-15,1080.04
2011-03-16,1078.45
2011-03-17,1076.107
2011-03-18,1105.872
2011-03-21,1121.837
2011-03-22,1128.959
2011-03-23,1131.154
2011-03-24,1154.519
2011-03-25,1171.915
2011-03-28,1169.321
2011-03-29,1172.492
2011-03-30,1197.186
2011-03-31,1204.275
2011-04-01,1214.154
2011-04-04,1214.799
2011-04-05,1217.837
2011-04-06,1233.977
2011-04-07,1236.971
2011-04-08,1252.162
2011-04-11,1266.725
2011-04-12,1240.542
2011-04-13,1250.241
2011-04-14,1243.634
2011-04-15,1236.822
2011-04-18,1230.097
2011-04-19,1218.015
2011-04-20,1255.17
2011-04-21,1276.924
2011-04-22,1276.924
2011-04-25,1272.23
2011-04-26,1279.48
2011-04-27,1272.236
2011-04-28,1288.633
2011-04-29,1280.289
2011-05-02,1289.143
2011-05-03,1265.456
2011-05-04,1238.109
2011-05-05,1225.417
2011-05-06,1235.317
2011-05-09,1234.872
2011-05-10,1236.178
2011-05-11,1242.567
2011-05-12,1205.355
2011-05-13,1209.412
2011-05-16,1198.506
2011-05-17,1200.427
2011-05-18,1208.133
2011-05-19,1223.882
2011-05-20,1217.976
2011-05-23,1181.571
2011-05-24,1182.476
2011-05-25,1165.655
2011-05-26,1192.818
2011-05-27,1210.72
2011-05-30,1205.105
2011-05-31,1212.052
2011-06-01,1215.998
2011-06-02,1183.478
2011-06-03,1183.84
2011-06-06,1184.564
2011-06-07,1184.832
2011-06-08,1165.443
2011-06-09,1167.839
2011-06-10,1163.34
2011-06-13,1165.159
2011-06-14,1186.345
2011-06-15,1178.326
2011-06-16,1141.071
2011-06-17,1150.087
2011-06-20,1138.217
2011-06-21,1158.116
2011-06-22,1166.06
2011-06-23,1139.841
2011-06-24,1149.937
2011-06-27,1133.239
2011-06-28,1146.305
2011-06-29,1175.353
2011-06-30,1201.421
2011-07-01,1199.969
2011-07-04,1202.392
2011-07-05,1195.945
2011-07-06,1195.574
2011-07-07,1205.228
2011-07-08,1211.073
2011-07-11,1180.754
2011-07-12,1153.529
2011-07-13,1175.217
2011-07-14,1164.22
2011-07-15,1149.601
2011-07-18,1140.14
2011-07-19,1153.151
2011-07-20,1178.407
2011-07-21,1190.867
2011-07-22,1203.696
2011-07-25,1182.431
2011-07-26,1203.607
2011-07-27,1202.571
2011-07-28,1182.105
2011-07-29,1167.059
2011-08-01,1183.808
2011-08-02,1152.477
2011-08-03,1111.544
2011-08-04,1084.015
2011-08-05,1029.72
2011-08-08,988.486
2011-08-09,991.336
2011-08-10,1026.091
2011-08-11,1032.035
2011-08-12,1043.757
2011-08-15,1089.252
2011-08-16,1078.978
2011-08-17,1102.609
2011-08-18,1071.742
2011-08-19,1040.687
2011-08-22,1036.506
2011-08-23,1066.438
2011-08-24,1063.015
2011-08-25,1070.064
2011-08-26,1074.464
2011-08-29,1101.054
2011-08-30,1105.83
2011-08-31,1118.169
2011-09-01,1124.751
2011-09-02,1100.875
2011-09-05,1067.451
2011-09-06,1044.329
2011-09-07,1081.898
2011-09-08,1087.035
2011-09-09,1069.162
2011-09-12,1017.268
2011-09-13,1024.804
2011-09-14,996.468
2011-09-15,1022.461
2011-09-16,1050.932
2011-09-19,1015.712
2011-09-20,1016.481
2011-09-21,1014.997
2011-09-22,948.23
2011-09-23,934.551
2011-09-26,921.641
2011-09-27,982.542
2011-09-28,983.42
2011-09-29,968.876
2011-09-30,958.454
2011-10-03,920.935
2011-10-04,897.897
2011-10-05,927.502
2011-10-06,970.018
2011-10-07,1010.19
2011-10-10,1033.342
2011-10-11,1036.498
2011-10-12,1054.008
2011-10-13,1057.195
2011-10-14,1067.763
2011-10-17,1078.263
2011-10-18,1050.424
2011-10-19,1067.926
2011-10-20,1037.422
2011-10-21,1050.167
2011-10-24,1088.725
2011-10-25,1085.244
2011-10-26,1078.928
2011-10-27,1143.832
2011-10-28,1149.466
2011-10-31,1122.358
2011-11-01,1072.443
2011-11-02,1067.201
2011-11-03,1062.637
2011-11-04,1091.843
2011-11-07,1089.971
2011-11-08,1096.17
2011-11-09,1092.55
2011-11-10,1062.369
2011-11-11,1091.557
2011-11-14,1087.13
2011-11-15,1075.955
2011-11-16,1064.143
2011-11-17,1060.21
2011-11-18,1038.408
2011-11-21,1010.112
2011-11-22,1004.401
2011-11-23,969.39
2011-11-24,972.582
2011-11-25,959.102
2011-11-28,996.844
2011-11-29,1015.226
2011-11-30,1046.08
2011-12-01,1069.933
2011-12-02,1089.645
2011-12-05,1101.185
2011-12-06,1078.638
2011-12-07,1090.588
2011-12-08,1082.333
2011-12-09,1056.454
2011-12-12,1060.301
2011-12-13,1044.882
2011-12-14,1025.007
2011-12-15,1015.278
2011-12-16,1026.414
2011-12-19,998.0
2011-12-20,1008.821
2011-12-21,1030.944
2011-12-22,1027.222
2011-12-23,1040.83
2011-12-26,1040.83
2011-12-27,1041.342
2011-12-28,1022.937
2011-12-29,1020.816
2011-12-30,1030.056
2012-01-02,1030.056
2012-01-03,1054.155
2012-01-04,1072.753
2012-01-05,1052.082
2012-01-06,1040.315
2012-01-09,1039.953
2012-01-10,1062.641
2012-01-11,1067.346
2012-01-12,1067.508
2012-01-13,1068.256
2012-01-16,1060.968
2012-01-17,1084.36
2012-01-18,1083.003
2012-01-19,1084.929
2012-01-20,1093.275
2012-01-23,1098.422
2012-01-24,1090.302
2012-01-25,1107.588
2012-01-26,1125.773
2012-01-27,1128.866
2012-01-30,1117.701
2012-01-31,1121.043
2012-02-01,1121.359
2012-02-02,1131.526
2012-02-03,1131.734
2012-02-06,1138.544
2012-02-07,1139.02
2012-02-08,1142.718
2012-02-09,1141.065
2012-02-10,1116.235
2012-02-13,1134.163
2012-02-14,1117.79
2012-02-15,1125.851
2012-02-16,1104.608
2012-02-17,1106.068
2012-02-20,1133.824
2012-02-21,1134.337
2012-02-22,1128.306
2012-02-23,1132.215
2012-02-24,1139.597
2012-02-27,1134.782
2012-02-28,1134.854
2012-02-29,1150.35
2012-03-01,1137.789
2012-03-02,1137.554
2012-03-05,1126.502
2012-03-06,1099.492
2012-03-07,1082.328
2012-03-08,1095.653
2012-03-09,1108.689
2012-03-12,1090.34
2012-03-13,1108.469
2012-03-14,1108.105
2012-03-15,1114.139
2012-03-16,1121.34
2012-03-19,1128.466
2012-03-20,1112.933
2012-03-21,1101.251
2012-03-22,1100.48
2012-03-23,1109.926
2012-03-26,1115.141
2012-03-27,1121.625
2012-03-28,1121.772
2012-03-29,1116.021
2012-03-30,1117.567
2012-04-02,1120.079
2012-04-03,1119.738
2012-04-04,1106.659
2012-04-05,1109.496
2012-04-06,1109.496
2012-04-09,1109.819
2012-04-10,1098.276
2012-04-11,1091.276
2012-04-12,1112.447
2012-04-13,1116.493
2012-04-16,1109.345
2012-04-17,1111.983
2012-04-18,1125.849
2012-04-19,1124.472
2012-04-20,1129.107
2012-04-23,1117.059
2012-04-24,1120.686
2012-04-25,1123.404
2012-04-26,1131.534
2012-04-27,1134.946
2012-04-30,1141.344
2012-05-01,1144.544
2012-05-02,1142.744
2012-05-03,1138.86
2012-05-04,1122.624
2012-05-07,1098.438
2012-05-08,1091.83
2012-05-09,1077.02
2012-05-10,1091.203
2012-05-11,1083.209
2012-05-14,1081.545
2012-05-15,1073.516
2012-05-16,1044.91
2012-05-17,1040.095
2012-05-18,1003.505
2012-05-21,1011.1
2012-05-22,1024.283
2012-05-23,993.101
2012-05-24,996.824
2012-05-25,988.823
2012-05-28,1006.491
2012-05-29,1019.47
2012-05-30,999.518
2012-05-31,992.063
2012-06-01,987.457
2012-06-04,976.381
2012-06-05,992.969
2012-06-06,1010.432
2012-06-07,1031.153
2012-06-08,1014.848
2012-06-11,1020.501
2012-06-12,1018.827
2012-06-13,1026.237
2012-06-14,1019.812
2012-06-15,1030.64
2012-06-18,1055.405
2012-06-19,1063.549
2012-06-20,1068.836
2012-06-21,1051.138
2012-06-22,1033.111
2012-06-25,1023.294
2012-06-26,1024.628
2012-06-27,1036.238
2012-06-28,1031.581
2012-06-29,1068.304
2012-07-02,1077.633
2012-07-03,1080.152
2012-07-04,1091.872
2012-07-05,1093.414
2012-07-06,1082.294
2012-07-09,1070.405
2012-07-10,1066.605
2012-07-11,1071.14
2012-07-12,1049.343
2012-07-13,1064.956
2012-07-16,1072.458
2012-07-17,1084.121
2012-07-18,1088.758
2012-07-19,1120.315
2012-07-20,1112.14
2012-07-23,1083.662
2012-07-24,1087.16
2012-07-25,1084.862
2012-07-26,1103.155
2012-07-27,1126.588
2012-07-30,1142.004
2012-07-31,1152.966
2012-08-01,1150.954
2012-08-02,1148.462
2012-08-03,1144.093
2012-08-06,1160.445
2012-08-07,1164.177
2012-08-08,1172.891
2012-08-09,1173.798
2012-08-10,1161.893
2012-08-13,1157.103
2012-08-14,1155.544
2012-08-15,1152.452
2012-08-16,1165.835
2012-08-17,1168.714
2012-08-20,1177.063
2012-08-21,1190.747
2012-08-22,1182.851
2012-08-23,1189.802
2012-08-24,1171.349
2012-08-27,1167.475
2012-08-28,1171.737
2012-08-29,1168.319
2012-08-30,1152.81
2012-08-31,1157.973
2012-09-03,1153.401
2012-09-04,1146.239
2012-09-05,1134.943
2012-09-06,1152.594
2012-09-07,1165.552
2012-09-10,1167.801
2012-09-11,1173.644
2012-09-12,1185.169
2012-09-13,1179.593
2012-09-14,1206.932
2012-09-17,1205.995
2012-09-18,1198.15
2012-09-19,1207.412
2012-09-20,1194.035
2012-09-21,1204.045
2012-09-24,1193.032
2012-09-25,1192.706
2012-09-26,1176.539
2012-09-27,1191.909
2012-09-28,1190.465
2012-10-01,1189.548
2012-10-02,1190.7
2012-10-03,1180.777
2012-10-04,1186.896
2012-10-05,1198.476
2012-10-08,1191.99
2012-10-09,1197.873
2012-10-10,1199.516
2012-10-11,1201.68
2012-10-12,1198.306
2012-10-15,1197.636
2012-10-16,1203.386
2012-10-17,1224.833
2012-10-18,1237.361
2012-10-19,1232.141
2012-10-22,1220.544
2012-10-23,1215.046
2012-10-24,1215.306
2012-10-25,1219.555
2012-10-26,1209.404
2012-10-29,1206.234
2012-10-30,1214.436
2012-10-31,1222.002
2012-11-01,1210.123
2012-11-02,1206.779
2012-11-05,1212.701
2012-11-06,1223.86
2012-11-07,1230.293
2012-11-08,1224.865
2012-11-09,1220.038
2012-11-12,1222.205
2012-11-13,1203.906
2012-11-14,1200.971
2012-11-15,1183.542
2012-11-16,1176.487
2012-11-19,1193.646
2012-11-20,1195.992
2012-11-21,1188.28
2012-11-22,1203.469
2012-11-23,1210.021
2012-11-26,1213.311
2012-11-27,1221.882
2012-11-28,1221.038
2012-11-29,1229.216
2012-11-30,1236.031
2012-12-03,1243.963
2012-12-04,1243.832
2012-12-05,1244.589
2012-12-06,1248.762
2012-12-07,1259.798
2012-12-10,1262.201
2012-12-11,1269.211
2012-12-12,1274.062
2012-12-13,1274.571
2012-12-14,1275.251
2012-12-17,1270.868
2012-12-18,1276.031
2012-12-19,1276.837
2012-12-20,1278.03
2012-12-21,1273.557
2012-12-24,1270.468
2012-12-25,1270.468
2012-12-26,1268.264
2012-12-27,1270.291
2012-12-28,1279.547
2012-12-31,1273.738
2013-01-01,1273.738
2013-01-02,1301.938
2013-01-03,1314.067
2013-01-04,1301.668
2013-01-07,1303.165
2013-01-08,1295.341
2013-01-09,1302.832
2013-01-10,1314.797
2013-01-11,1307.213
2013-01-14,1309.683
2013-01-15,1309.711
2013-01-16,1314.576
2013-01-17,1318.151
2013-01-18,1317.872
2013-01-21,1320.785
2013-01-22,1328.12
2013-01-23,1331.656
2013-01-24,1329.059
2013-01-25,1330.595
2013-01-28,1326.643
2013-01-29,1347.816
2013-01-30,1347.816
2013-01-31,1342.096
2013-02-01,1349.845
2013-02-04,1348.329
2013-02-05,1338.604
2013-02-06,1342.403
2013-02-07,1347.028
2013-02-08,1358.927
2013-02-11,1348.21
2013-02-12,1351.261
2013-02-13,1371.112
2013-02-14,1383.876
2013-02-15,1376.742
2013-02-18,1393.783
2013-02-19,1407.713
2013-02-20,1407.137
2013-02-21,1365.851
2013-02-22,1381.286
2013-02-25,1389.046
2013-02-26,1365.499
2013-02-27,1374.585
2013-02-28,1398.886
2013-03-01,1393.042
2013-03-04,1367.732
2013-03-05,1397.492
2013-03-06,1412.517
2013-03-07,1412.392
2013-03-08,1410.946
2013-03-11,1421.282
2013-03-12,1422.522
2013-03-13,1409.856
2013-03-14,1404.275
2013-03-15,1433.637
2013-03-18,1401.294
2013-03-19,1386.97
2013-03-20,1383.736
2013-03-21,1388.154
2013-03-22,1394.118
2013-03-25,1403.18
2013-03-26,1393.753
2013-03-27,1399.112
2013-03-28,1388.794
2013-03-29,1388.794
2013-04-01,1387.329
2013-04-02,1400.811
2013-04-03,1395.301
2013-04-04,1373.968
2013-04-05,1361.495
2013-04-08,1367.482
2013-04-09,1401.023
2013-04-10,1404.762
2013-04-11,1420.898
2013-04-12,1415.025
2013-04-15,1389.821
2013-04-16,1380.449
2013-04-17,1390.261
2013-04-18,1370.671
2013-04-19,1368.714
2013-04-22,1370.503
2013-04-23,1386.798
2013-04-24,1412.414
2013-04-25,1419.987
2013-04-26,1414.94
2013-04-29,1433.102
2013-04-30,1461.424
2013-05-01,1440.758
2013-05-02,1425.465
2013-05-03,1431.743
2013-05-06,1428.521
2013-05-07,1412.017
2013-05-08,1428.992
2013-05-09,1428.286
2013-05-10,1402.751
2013-05-13,1404.142
2013-05-14,1399.671
2013-05-15,1389.48
2013-05-16,1379.21
2013-05-17,1367.698
2013-05-20,1384.212
2013-05-21,1373.294
2013-05-22,1355.031
2013-05-23,1331.731
2013-05-24,1306.438
2013-05-27,1295.989
2013-05-28,1295.546
2013-05-29,1292.732
2013-05-30,1294.088
2013-05-31,1277.149
2013-06-03,1289.454
2013-06-04,1283.969
2013-06-05,1249.017
2013-06-06,1236.56
2013-06-07,1217.255
2013-06-10,1212.057
2013-06-11,1211.458
2013-06-12,1217.084
2013-06-13,1224.716
2013-06-14,1256.603
2013-06-17,1262.271
2013-06-18,1244.435
2013-06-19,1261.954
2013-06-20,1187.91
2013-06-21,1186.238
2013-06-24,1177.84
2013-06-25,1172.234
2013-06-26,1200.577
2013-06-27,1215.07
2013-06-28,1198.281
2013-07-01,1182.564
2013-07-02,1205.403
2013-07-03,1168.685
2013-07-04,1194.016
2013-07-05,1191.644
2013-07-08,1190.585
2013-07-09,1213.983
2013-07-10,1223.053
2013-07-11,1236.271
2013-07-12,1226.42
2013-07-15,1232.97
2013-07-16,1255.317
2013-07-17,1252.682
2013-07-18,1248.154
2013-07-19,1245.271
2013-07-22,1259.991
2013-07-23,1265.31
2013-07-24,1264.735
2013-07-25,1266.708
2013-07-26,1275.009
2013-07-29,1272.923
2013-07-30,1254.62
2013-07-31,1242.767
2013-08-01,1236.592
2013-08-02,1250.344
2013-08-05,1248.363
2013-08-06,1255.956
2013-08-07,1233.565
2013-08-08,1264.294
2013-08-09,1274.778
2013-08-12,1284.57
2013-08-13,1284.076
2013-08-14,1293.515
2013-08-15,1284.422
2013-08-16,1288.922
2013-08-19,1287.026
2013-08-20,1268.741
2013-08-21,1264.515
2013-08-22,1258.84
2013-08-23,1271.88
2013-08-26,1279.671
2013-08-27,1271.286
2013-08-28,1255.092
2013-08-29,1255.993
2013-08-30,1262.643
2013-09-02,1290.017
2013-09-03,1303.835
2013-09-04,1311.509
2013-09-05,1298.998
2013-09-06,1310.124
2013-09-09,1324.996
2013-09-10,1343.13
2013-09-11,1353.698
2013-09-12,1349.01
2013-09-13,1338.668
2013-09-16,1360.143
2013-09-17,1364.61
2013-09-18,1360.317
2013-09-19,1390.122
2013-09-20,1374.734
2013-09-23,1377.602
2013-09-24,1364.656
2013-09-25,1372.213
2013-09-26,1376.755
2013-09-27,1371.73
2013-09-30,1351.244
2013-10-01,1353.762
2013-10-02,1352.774
2013-10-03,1360.065
2013-10-04,1362.452
2013-10-07,1346.503
2013-10-08,1348.907
2013-10-09,1348.461
2013-10-10,1347.658
2013-10-11,1370.985
2013-10-14,1368.924
2013-10-15,1390.23
2013-10-16,1393.439
2013-10-17,1414.934
2013-10-18,1429.439
2013-10-21,1438.587
2013-10-22,1451.205
2013-10-23,1433.801
2013-10-24,1433.574
2013-10-25,1438.64
2013-10-28,1453.552
2013-10-29,1437.134
2013-10-30,1439.49
2013-10-31,1431.065
2013-11-01,1424.527
2013-11-04,1429.064
2013-11-05,1439.707
2013-11-06,1448.063
2013-11-07,1437.941
2013-11-08,1424.271
2013-11-11,1418.244
2013-11-12,1412.114
2013-11-13,1388.976
2013-11-14,1401.539
2013-11-15,1419.113
2013-11-18,1420.749
2013-11-19,1416.581
2013-11-20,1403.537
2013-11-21,1377.452
2013-11-22,1375.745
2013-11-25,1376.883
2013-11-26,1375.555
2013-11-27,1364.941
2013-11-28,1367.086
2013-11-29,1371.596
2013-12-02,1356.097
2013-12-03,1353.712
2013-12-04,1342.094
2013-12-05,1324.783
2013-12-06,1330.867
2013-12-09,1317.178
2013-12-10,1324.847
2013-12-11,1301.67
2013-12-12,1271.685
2013-12-13,1283.029
2013-12-16,1278.252
2013-12-17,1271.971
2013-12-18,1271.028
2013-12-19,1292.788
2013-12-20,1317.64
2013-12-23,1330.205
2013-12-24,1335.412
2013-12-25,1335.412
2013-12-26,1328.978
2013-12-27,1330.888
2013-12-30,1341.364
2013-12-31,1345.577
2014-01-01,1345.577
2014-01-02,1346.508
2014-01-03,1349.945
2014-01-06,1340.392
2014-01-07,1329.898
2014-01-08,1330.947
2014-01-09,1325.746
2014-01-10,1334.241
2014-01-13,1340.968
2014-01-14,1312.768
2014-01-15,1308.438
2014-01-16,1305.871
2014-01-17,1305.769
2014-01-20,1305.643
2014-01-21,1313.151
2014-01-22,1319.526
2014-01-23,1293.987
2014-01-24,1280.185
2014-01-27,1284.148
2014-01-28,1270.563
2014-01-29,1281.617
2014-01-30,1273.857
2014-01-31,1267.681
2014-02-03,1279.162
2014-02-04,1268.432
2014-02-05,1265.251
2014-02-06,1288.484
2014-02-07,1294.701
2014-02-10,1309.187
2014-02-11,1332.66
2014-02-12,1345.581
2014-02-13,1336.063
2014-02-14,1351.99
2014-02-17,1363.528
2014-02-18,1369.517
2014-02-19,1373.393
2014-02-20,1365.211
2014-02-21,1369.279
2014-02-24,1381.801
2014-02-25,1381.706
2014-02-26,1372.096
2014-02-27,1367.055
2014-02-28,1363.107
2014-03-03,1356.569
2014-03-04,1364.207
2014-03-05,1381.175
2014-03-06,1395.47
2014-03-07,1398.676
2014-03-10,1375.858
2014-03-11,1378.839
2014-03-12,1364.87
2014-03-13,1384.733
2014-03-14,1361.364
2014-03-17,1367.011
2014-03-18,1379.929
2014-03-19,1377.51
2014-03-20,1353.044
2014-03-21,1372.752
2014-03-24,1381.958
2014-03-25,1384.835
2014-03-26,1408.316
2014-03-27,1407.263
2014-03-28,1409.114
2014-03-31,1420.101
2014-04-01,1416.909
2014-04-02,1419.504
2014-04-03,1420.202
2014-04-04,1433.352
2014-04-07,1429.148
2014-04-08,1439.52
2014-04-09,1455.058
2014-04-10,1467.891
2014-04-11,1452.018
2014-04-14,1435.313
2014-04-15,1434.657
2014-04-16,1444.431
2014-04-17,1448.894
2014-04-18,1448.894
2014-04-21,1449.204
2014-04-22,1460.485
2014-04-23,1458.876
2014-04-24,1457.5
2014-04-25,1459.701
2014-04-28,1460.604
2014-04-29,1448.555
2014-04-30,1445.426
2014-05-01,1435.888
2014-05-02,1437.116
2014-05-05,1437.888
2014-05-06,1456.226
2014-05-07,1441.189
2014-05-08,1457.617
2014-05-09,1452.836
2014-05-12,1449.296
2014-05-13,1463.928
2014-05-14,1472.538
2014-05-15,1473.448
2014-05-16,1467.304
2014-05-19,1446.164
2014-05-20,1435.203
2014-05-21,1428.937
2014-05-22,1445.745
2014-05-23,1451.602
2014-05-26,1457.69
2014-05-27,1456.56
2014-05-28,1454.881
2014-05-29,1463.446
2014-05-30,1458.769
2014-06-02,1455.914
2014-06-03,1447.403
2014-06-04,1440.159
2014-06-05,1442.735
2014-06-06,1454.96
2014-06-09,1456.363
2014-06-10,1461.508
2014-06-11,1462.945
2014-06-12,1461.263
2014-06-13,1450.205
2014-06-16,1452.853
2014-06-17,1438.096
2014-06-18,1431.349
2014-06-19,1466.39
2014-06-20,1448.098
2014-06-23,1463.55
2014-06-24,1451.145
2014-06-25,1444.021
2014-06-26,1464.466
2014-06-27,1462.696
2014-06-30,1452.72
2014-07-01,1449.88
2014-07-02,1467.169
2014-07-03,1464.931
2014-07-04,1474.682
2014-07-07,1475.653
2014-07-08,1475.83
2014-07-09,1462.481
2014-07-10,1461.38
2014-07-11,1469.021
2014-07-14,1478.396
2014-07-15,1473.485
2014-07-16,1474.672
2014-07-17,1476.733
2014-07-18,1481.331
2014-07-21,1480.668
2014-07-22,1483.402
2014-07-23,1500.111
2014-07-24,1501.715
2014-07-25,1500.515
2014-07-28,1497.11
2014-07-29,1497.368
2014-07-30,1495.88
2014-07-31,1495.117
2014-08-01,1478.269
2014-08-04,1475.333
2014-08-05,1466.131
2014-08-06,1465.3
2014-08-07,1456.571
2014-08-08,1435.327
2014-08-11,1439.08
2014-08-12,1459.434
2014-08-13,1463.349
2014-08-14,1472.706
2014-08-15,1476.436
2014-08-18,1484.595
2014-08-19,1497.296
2014-08-20,1499.382
2014-08-21,1499.563
2014-08-22,1500.288
2014-08-25,1495.652
2014-08-26,1501.508
2014-08-27,1511.373
2014-08-28,1506.851
2014-08-29,1506.921
2014-09-01,1506.592
2014-09-02,1503.885
2014-09-03,1515.948
2014-09-04,1515.034
2014-09-05,1507.056
2014-09-08,1493.275
2014-09-09,1485.585
2014-09-10,1470.023
2014-09-11,1455.11
2014-09-12,1441.081
2014-09-15,1423.475
2014-09-16,1417.647
2014-09-17,1409.541
2014-09-18,1401.752
2014-09-19,1399.263
2014-09-22,1367.905
2014-09-23,1378.076
2014-09-24,1372.204
2014-09-25,1365.007
2014-09-26,1341.215
2014-09-29,1318.904
2014-09-30,1332.187
2014-10-01,1335.462
2014-10-02,1336.994
2014-10-03,1326.939
2014-10-06,1328.52
2014-10-07,1340.422
2014-10-08,1319.546
2014-10-09,1344.997
2014-10-10,1302.299
2014-10-13,1300.624
2014-10-14,1311.551
2014-10-15,1330.141
2014-10-16,1331.247
2014-10-17,1334.256
2014-10-20,1350.929
2014-10-21,1354.416
2014-10-22,1368.142
2014-10-23,1362.039
2014-10-24,1374.241
2014-10-27,1387.39
2014-10-28,1394.12
2014-10-29,1399.949
2014-10-30,1396.613
2014-10-31,1403.836
2014-11-03,1382.567
2014-11-04,1388.24
2014-11-05,1368.595
2014-11-06,1364.465
2014-11-07,1383.802
2014-11-10,1384.592
2014-11-11,1383.882
2014-11-12,1380.357
2014-11-13,1374.524
2014-11-14,1377.049
2014-11-17,1363.42
2014-11-18,1362.129
2014-11-19,1336.591
2014-11-20,1323.385
2014-11-21,1330.772
2014-11-24,1335.569
2014-11-25,1317.615
2014-11-26,1331.909
2014-11-27,1335.947
2014-11-28,1309.408
2014-12-01,1278.832
2014-12-02,1291.698
2014-12-03,1295.026
2014-12-04,1303.845
2014-12-05,1282.786
2014-12-08,1288.593
2014-12-09,1273.584
2014-12-10,1260.628
2014-12-11,1244.904
2014-12-12,1240.022
2014-12-15,1225.37
2014-12-16,1217.079
2014-12-17,1210.53
2014-12-18,1220.963
2014-12-19,1250.376
2014-12-22,1273.801
2014-12-23,1252.048
2014-12-24,1257.283
2014-12-25,1257.283
2014-12-26,1258.369
2014-12-29,1282.555
2014-12-30,1279.274
2014-12-31,1275.348
2015-01-01,1275.348
2015-01-02,1270.712
2015-01-05,1268.086
2015-01-06,1250.099
2015-01-07,1236.544
2015-01-08,1253.263
2015-01-09,1285.806
2015-01-12,1271.1
2015-01-13,1263.869
2015-01-14,1250.206
2015-01-15,1255.165
2015-01-16,1245.691
2015-01-19,1250.58
2015-01-20,1244.331
2015-01-21,1259.625
2015-01-22,1261.962
2015-01-23,1254.024
2015-01-26,1250.395
2015-01-27,1264.277
2015-01-28,1266.807
2015-01-29,1244.223
2015-01-30,1248.574
2015-02-02,1263.232
