Date,AUSTRALIA LARGE CAP Large Cap
2005-11-10,613.387
2005-11-11,619.594
2005-11-14,620.955
2005-11-15,622.088
2005-11-16,626.13
2005-11-17,630.492
2005-11-18,632.888
2005-11-21,635.144
2005-11-22,629.484
2005-11-23,631.906
2005-11-24,639.474
2005-11-25,634.786
2005-11-28,637.641
2005-11-29,634.42
2005-11-30,634.893
2005-12-01,627.814
2005-12-02,638.528
2005-12-05,642.221
2005-12-06,644.376
2005-12-07,640.053
2005-12-08,634.303
2005-12-09,637.091
2005-12-12,644.551
2005-12-13,640.356
2005-12-14,646.912
2005-12-15,640.573
2005-12-16,638.323
2005-12-19,641.732
2005-12-20,638.005
2005-12-21,642.692
2005-12-22,639.818
2005-12-23,640.006
2005-12-26,640.006
2005-12-27,638.424
2005-12-28,645.762
2005-12-29,649.459
2005-12-30,648.715
2006-01-02,648.715
2006-01-03,653.795
2006-01-04,667.456
2006-01-05,668.299
2006-01-06,668.764
2006-01-09,675.431
2006-01-10,672.658
2006-01-11,678.837
2006-01-12,676.693
2006-01-13,676.828
2006-01-16,677.949
2006-01-17,680.511
2006-01-18,668.235
2006-01-19,674.93
2006-01-20,678.422
2006-01-23,676.835
2006-01-24,677.115
2006-01-25,685.329
2006-01-26,687.288
2006-01-27,692.901
2006-01-30,695.46
2006-01-31,699.068
2006-02-01,702.075
2006-02-02,693.68
2006-02-03,685.417
2006-02-06,686.568
2006-02-07,683.787
2006-02-08,670.989
2006-02-09,677.607
2006-02-10,676.245
2006-02-13,668.373
2006-02-14,674.057
2006-02-15,673.542
2006-02-16,667.773
2006-02-17,665.388
2006-02-20,675.857
2006-02-21,679.728
2006-02-22,677.804
2006-02-23,686.594
2006-02-24,683.598
2006-02-27,687.753
2006-02-28,691.21
2006-03-01,681.793
2006-03-02,691.949
2006-03-03,687.753
2006-03-06,687.828
2006-03-07,676.538
2006-03-08,674.498
2006-03-09,679.506
2006-03-10,674.087
2006-03-13,683.945
2006-03-14,683.968
2006-03-15,687.782
2006-03-16,689.713
2006-03-17,682.635
2006-03-20,681.91
2006-03-21,675.229
2006-03-22,680.385
2006-03-23,679.42
2006-03-24,677.457
2006-03-27,680.879
2006-03-28,684.229
2006-03-29,679.139
2006-03-30,693.787
2006-03-31,695.611
2006-04-03,707.816
2006-04-04,708.234
2006-04-05,722.363
2006-04-06,730.607
2006-04-07,727.826
2006-04-10,723.532
2006-04-11,736.259
2006-04-12,726.985
2006-04-13,721.66
2006-04-14,721.66
2006-04-17,734.289
2006-04-18,743.864
2006-04-19,756.548
2006-04-20,745.479
2006-04-21,748.675
2006-04-24,751.919
2006-04-25,754.347
2006-04-26,768.659
2006-04-27,768.59
2006-04-28,763.049
2006-05-01,774.026
2006-05-02,771.859
2006-05-03,779.669
2006-05-04,767.994
2006-05-05,775.928
2006-05-08,785.326
2006-05-09,788.291
2006-05-10,793.866
2006-05-11,796.659
2006-05-12,790.737
2006-05-15,767.134
2006-05-16,769.915
2006-05-17,765.074
2006-05-18,752.476
2006-05-19,736.683
2006-05-22,723.972
2006-05-23,726.248
2006-05-24,725.68
2006-05-25,720.631
2006-05-26,733.617
2006-05-29,745.337
2006-05-30,747.977
2006-05-31,720.022
2006-06-01,722.712
2006-06-02,731.257
2006-06-05,737.341
2006-06-06,715.561
2006-06-07,711.765
2006-06-08,694.911
2006-06-09,712.539
2006-06-12,710.069
2006-06-13,683.025
2006-06-14,685.452
2006-06-15,685.206
2006-06-16,700.875
2006-06-19,689.621
2006-06-20,683.929
2006-06-21,691.699
2006-06-22,706.214
2006-06-23,698.024
2006-06-26,697.677
2006-06-27,705.933
2006-06-28,692.651
2006-06-29,703.149
2006-06-30,726.296
2006-07-03,730.865
2006-07-04,735.449
2006-07-05,728.088
2006-07-06,735.74
2006-07-07,744.111
2006-07-10,741.87
2006-07-11,738.96
2006-07-12,741.869
2006-07-13,737.064
2006-07-14,716.743
2006-07-17,711.358
2006-07-18,705.525
2006-07-19,701.729
2006-07-20,722.119
2006-07-21,718.256
2006-07-24,713.592
2006-07-25,724.945
2006-07-26,720.954
2006-07-27,736.265
2006-07-28,730.33
2006-07-31,733.02
2006-08-01,728.291
2006-08-02,724.305
2006-08-03,730.453
2006-08-04,730.675
2006-08-07,730.755
2006-08-08,736.326
2006-08-09,733.269
2006-08-10,733.327
2006-08-11,732.606
2006-08-14,731.258
2006-08-15,731.154
2006-08-16,740.908
2006-08-17,749.051
2006-08-18,745.164
2006-08-21,753.092
2006-08-22,754.581
2006-08-23,755.125
2006-08-24,740.659
2006-08-25,737.684
2006-08-28,741.174
2006-08-29,750.382
2006-08-30,753.547
2006-08-31,759.719
2006-09-01,758.222
2006-09-04,769.305
2006-09-05,771.77
2006-09-06,762.014
2006-09-07,753.802
2006-09-08,748.329
2006-09-11,734.677
2006-09-12,729.15
2006-09-13,733.599
2006-09-14,744.171
2006-09-15,735.345
2006-09-18,741.393
2006-09-19,742.095
2006-09-20,730.227
2006-09-21,731.682
2006-09-22,725.162
2006-09-25,722.666
2006-09-26,721.961
2006-09-27,736.446
2006-09-28,737.939
2006-09-29,742.048
2006-10-02,746.152
2006-10-03,745.432
2006-10-04,737.558
2006-10-05,750.585
2006-10-06,746.618
2006-10-09,744.055
2006-10-10,751.285
2006-10-11,757.842
2006-10-12,759.939
2006-10-13,764.829
2006-10-16,771.745
2006-10-17,767.16
2006-10-18,771.59
2006-10-19,771.016
2006-10-20,778.061
2006-10-23,778.175
2006-10-24,774.768
2006-10-25,782.226
2006-10-26,791.396
2006-10-27,792.522
2006-10-30,800.951
2006-10-31,803.707
2006-11-01,809.724
2006-11-02,807.508
2006-11-03,807.12
2006-11-06,810.604
2006-11-07,823.425
2006-11-08,811.779
2006-11-09,804.333
2006-11-10,805.84
2006-11-13,800.005
2006-11-14,805.189
2006-11-15,802.723
2006-11-16,802.308
2006-11-17,804.259
2006-11-20,790.01
2006-11-21,793.944
2006-11-22,811.362
2006-11-23,814.172
2006-11-24,813.601
2006-11-27,812.864
2006-11-28,805.46
2006-11-29,819.231
2006-11-30,828.652
2006-12-01,821.549
2006-12-04,815.863
2006-12-05,812.837
2006-12-06,823.302
2006-12-07,825.905
2006-12-08,818.892
2006-12-11,818.266
2006-12-12,819.728
2006-12-13,823.2
2006-12-14,833.447
2006-12-15,830.777
2006-12-18,828.96
2006-12-19,828.337
2006-12-20,840.325
2006-12-21,835.228
2006-12-22,838.663
2006-12-25,838.663
2006-12-26,836.898
2006-12-27,843.09
2006-12-28,849.437
2006-12-29,851.344
2007-01-01,851.344
2007-01-02,860.46
2007-01-03,854.707
2007-01-04,835.754
2007-01-05,827.507
2007-01-08,819.12
2007-01-09,831.802
2007-01-10,817.074
2007-01-11,828.249
2007-01-12,841.654
2007-01-15,847.572
2007-01-16,842.972
2007-01-17,842.615
2007-01-18,850.266
2007-01-19,851.888
2007-01-22,862.503
2007-01-23,867.248
2007-01-24,860.167
2007-01-25,858.02
2007-01-26,851.847
2007-01-29,851.216
2007-01-30,859.606
2007-01-31,857.727
2007-02-01,864.663
2007-02-02,867.51
2007-02-05,866.7
2007-02-06,875.043
2007-02-07,884.435
2007-02-08,885.172
2007-02-09,884.606
2007-02-12,879.603
2007-02-13,885.651
2007-02-14,895.547
2007-02-15,900.48
2007-02-16,893.434
2007-02-19,902.478
2007-02-20,902.345
2007-02-21,901.016
2007-02-22,910.958
2007-02-23,916.755
2007-02-26,923.385
2007-02-27,914.601
2007-02-28,884.959
2007-03-01,878.524
2007-03-02,872.791
2007-03-05,844.195
2007-03-06,862.5
2007-03-07,873.659
2007-03-08,871.986
2007-03-09,877.75
2007-03-12,891.058
2007-03-13,891.367
2007-03-14,871.371
2007-03-15,891.137
2007-03-16,895.029
2007-03-19,903.318
2007-03-20,909.22
2007-03-21,907.285
2007-03-22,929.596
2007-03-23,926.703
2007-03-26,938.708
2007-03-27,931.158
2007-03-28,922.073
2007-03-29,929.467
2007-03-30,934.512
2007-04-02,931.186
2007-04-03,944.112
2007-04-04,961.865
2007-04-05,961.026
2007-04-06,961.026
2007-04-09,957.625
2007-04-10,979.063
2007-04-11,980.721
2007-04-12,982.128
2007-04-13,984.25
2007-04-16,995.933
2007-04-17,1000.225
2007-04-18,1006.257
2007-04-19,992.252
2007-04-20,1001.16
2007-04-23,997.817
2007-04-24,989.176
2007-04-25,996.225
2007-04-26,990.083
2007-04-27,985.211
2007-04-30,986.625
2007-05-01,978.365
2007-05-02,989.631
2007-05-03,989.24
2007-05-04,995.012
2007-05-07,1007.456
2007-05-08,1005.627
2007-05-09,1013.648
2007-05-10,1019.142
2007-05-11,1008.768
2007-05-14,1017.738
2007-05-15,1008.146
2007-05-16,999.273
2007-05-17,1006.569
2007-05-18,1000.812
2007-05-21,1005.693
2007-05-22,1001.332
2007-05-23,1009.459
2007-05-24,991.803
2007-05-25,985.582
2007-05-28,985.961
2007-05-29,996.137
2007-05-30,985.546
2007-05-31,1000.0
2007-06-01,1009.294
2007-06-04,1021.451
2007-06-05,1022.97
2007-06-06,1023.571
2007-06-07,1025.359
2007-06-08,1011.237
2007-06-11,1008.78
2007-06-12,1009.392
2007-06-13,998.839
2007-06-14,1007.495
2007-06-15,1019.617
2007-06-18,1031.547
2007-06-19,1039.952
2007-06-20,1043.955
2007-06-21,1043.404
2007-06-22,1044.648
2007-06-25,1037.028
2007-06-26,1031.656
2007-06-27,998.683
2007-06-28,1023.53
2007-06-29,1027.95
2007-07-02,1037.682
2007-07-03,1040.397
2007-07-04,1045.552
2007-07-05,1055.679
2007-07-06,1054.621
2007-07-09,1066.931
2007-07-10,1064.025
2007-07-11,1059.095
2007-07-12,1065.306
2007-07-13,1073.708
2007-07-16,1074.915
2007-07-17,1078.752
2007-07-18,1074.778
2007-07-19,1085.478
2007-07-20,1093.354
2007-07-23,1090.625
2007-07-24,1095.872
2007-07-25,1080.239
2007-07-26,1058.24
2007-07-27,1002.834
2007-07-30,1003.497
2007-07-31,1015.128
2007-08-01,976.185
2007-08-02,995.62
2007-08-03,997.59
2007-08-06,981.217
2007-08-07,989.544
2007-08-08,1021.565
2007-08-09,1021.219
2007-08-10,973.081
2007-08-13,984.335
2007-08-14,971.61
2007-08-15,930.048
2007-08-16,873.567
2007-08-17,873.186
2007-08-20,936.119
2007-08-21,947.123
2007-08-22,948.825
2007-08-23,993.406
2007-08-24,987.199
2007-08-27,1011.126
2007-08-28,1002.607
2007-08-29,982.903
2007-08-30,990.323
2007-08-31,1004.379
2007-09-03,1015.81
2007-09-04,1027.091
2007-09-05,1020.622
2007-09-06,1024.203
2007-09-07,1026.566
2007-09-10,1007.399
2007-09-11,1024.587
2007-09-12,1033.328
2007-09-13,1035.531
2007-09-14,1052.352
2007-09-17,1039.357
2007-09-18,1024.423
2007-09-19,1077.235
2007-09-20,1094.843
2007-09-21,1088.226
2007-09-24,1110.869
2007-09-25,1119.884
2007-09-26,1127.567
2007-09-27,1144.18
2007-09-28,1159.788
2007-10-01,1165.076
2007-10-02,1177.329
2007-10-03,1184.645
2007-10-04,1167.223
2007-10-05,1187.023
2007-10-08,1192.221
2007-10-09,1200.769
2007-10-10,1214.251
2007-10-11,1230.112
2007-10-12,1224.05
2007-10-15,1223.438
2007-10-16,1186.91
2007-10-17,1193.693
2007-10-18,1214.752
2007-10-19,1197.369
2007-10-22,1158.456
2007-10-23,1194.005
2007-10-24,1196.355
2007-10-25,1204.726
2007-10-26,1232.829
2007-10-29,1257.623
2007-10-30,1246.825
2007-10-31,1257.864
2007-11-01,1259.662
2007-11-02,1233.432
2007-11-05,1212.491
2007-11-06,1228.639
2007-11-07,1256.591
2007-11-08,1214.818
2007-11-09,1197.98
2007-11-12,1140.694
2007-11-13,1169.708
2007-11-14,1196.899
2007-11-15,1163.508
2007-11-16,1149.964
2007-11-19,1160.555
2007-11-20,1147.374
2007-11-21,1113.034
2007-11-22,1106.701
2007-11-23,1105.212
2007-11-26,1138.112
2007-11-27,1130.688
2007-11-28,1131.112
2007-11-29,1141.026
2007-11-30,1163.347
2007-12-03,1163.324
2007-12-04,1150.784
2007-12-05,1141.001
2007-12-06,1159.52
2007-12-07,1177.611
2007-12-10,1177.702
2007-12-11,1191.365
2007-12-12,1179.763
2007-12-13,1164.173
2007-12-14,1130.402
2007-12-17,1089.1
2007-12-18,1090.682
2007-12-19,1082.525
2007-12-20,1072.032
2007-12-21,1099.237
2007-12-24,1113.229
2007-12-25,1113.229
2007-12-26,1116.232
2007-12-27,1126.123
2007-12-28,1124.515
2007-12-31,1123.97
2008-01-01,1123.97
2008-01-02,1129.039
2008-01-03,1116.641
2008-01-04,1109.404
2008-01-07,1079.392
2008-01-08,1086.566
2008-01-09,1078.707
2008-01-10,1086.123
2008-01-11,1074.888
2008-01-14,1082.188
2008-01-15,1070.477
2008-01-16,1025.482
2008-01-17,1028.599
2008-01-18,1021.545
2008-01-21,968.628
2008-01-22,908.641
2008-01-23,944.956
2008-01-24,991.426
2008-01-25,1048.912
2008-01-28,1050.873
2008-01-29,1024.087
2008-01-30,1007.06
2008-01-31,1019.833
2008-02-01,1067.697
2008-02-04,1078.72
2008-02-05,1052.89
2008-02-06,1016.423
2008-02-07,1009.484
2008-02-08,1024.097
2008-02-11,1006.566
2008-02-12,1025.593
2008-02-13,993.514
2008-02-14,1031.763
2008-02-15,1021.684
2008-02-18,1015.609
2008-02-19,1039.419
2008-02-20,1005.8
2008-02-21,1026.036
2008-02-22,1024.905
2008-02-25,1047.74
2008-02-26,1063.967
2008-02-27,1095.19
2008-02-28,1078.479
2008-02-29,1045.023
2008-03-03,1017.562
2008-03-04,1008.054
2008-03-05,1012.575
2008-03-06,1023.521
2008-03-07,987.808
2008-03-10,959.248
2008-03-11,958.035
2008-03-12,993.939
2008-03-13,979.054
2008-03-14,991.989
2008-03-17,947.633
2008-03-18,955.521
2008-03-19,995.074
2008-03-20,938.412
2008-03-21,938.412
2008-03-24,949.306
2008-03-25,991.328
2008-03-26,1008.137
2008-03-27,1005.601
2008-03-28,997.7
2008-03-31,991.197
2008-04-01,982.384
2008-04-02,1022.705
2008-04-03,1048.907
2008-04-04,1056.011
2008-04-07,1060.328
2008-04-08,1052.268
2008-04-09,1044.771
2008-04-10,1036.81
2008-04-11,1036.124
2008-04-14,1009.525
2008-04-15,1021.251
2008-04-16,1052.458
2008-04-17,1056.008
2008-04-18,1026.558
2008-04-21,1078.366
2008-04-22,1075.748
2008-04-23,1101.179
2008-04-24,1079.948
2008-04-25,1072.603
2008-04-28,1078.904
2008-04-29,1074.256
2008-04-30,1075.829
2008-05-01,1060.671
2008-05-02,1090.128
2008-05-05,1107.138
2008-05-06,1103.234
2008-05-07,1091.927
2008-05-08,1104.078
2008-05-09,1114.229
2008-05-12,1135.216
2008-05-13,1126.843
2008-05-14,1135.282
2008-05-15,1141.083
2008-05-16,1163.856
2008-05-19,1173.369
2008-05-20,1169.725
2008-05-21,1153.492
2008-05-22,1147.94
2008-05-23,1141.961
2008-05-26,1129.198
2008-05-27,1129.276
2008-05-28,1116.117
2008-05-29,1120.392
2008-05-30,1103.832
2008-06-02,1108.184
2008-06-03,1086.893
2008-06-04,1099.411
2008-06-05,1083.561
2008-06-06,1104.375
2008-06-09,1094.894
2008-06-10,1056.04
2008-06-11,1066.342
2008-06-12,1020.583
2008-06-13,1038.689
2008-06-16,1038.926
2008-06-17,1053.514
2008-06-18,1059.892
2008-06-19,1047.534
2008-06-20,1038.393
2008-06-23,1035.725
2008-06-24,1047.282
2008-06-25,1032.138
2008-06-26,1051.566
2008-06-27,1040.779
2008-06-30,1036.512
2008-07-01,1011.966
2008-07-02,1011.501
2008-07-03,988.547
2008-07-04,1012.557
2008-07-07,984.53
2008-07-08,967.513
2008-07-09,989.407
2008-07-10,978.581
2008-07-11,993.638
2008-07-14,984.249
2008-07-15,969.416
2008-07-16,975.752
2008-07-17,986.805
2008-07-18,969.926
2008-07-21,1011.119
2008-07-22,1005.916
2008-07-23,1018.287
2008-07-24,1024.669
2008-07-25,978.693
2008-07-28,964.911
2008-07-29,944.062
2008-07-30,957.167
2008-07-31,961.771
2008-08-01,936.578
2008-08-04,932.52
2008-08-05,903.938
2008-08-06,930.54
2008-08-07,932.896
2008-08-08,913.207
2008-08-11,922.146
2008-08-12,917.193
2008-08-13,889.03
2008-08-14,898.73
2008-08-15,890.397
2008-08-18,899.32
2008-08-19,873.988
2008-08-20,888.162
2008-08-21,886.966
2008-08-22,886.507
2008-08-25,898.427
2008-08-26,887.759
2008-08-27,890.544
2008-08-28,910.977
2008-08-29,919.667
2008-09-01,906.369
2008-09-02,889.581
2008-09-03,875.007
2008-09-04,862.406
2008-09-05,821.372
2008-09-08,869.516
2008-09-09,839.383
2008-09-10,824.928
2008-09-11,794.789
2008-09-12,833.965
2008-09-15,812.402
2008-09-16,784.271
2008-09-17,773.782
2008-09-18,766.875
2008-09-19,831.414
2008-09-22,899.946
2008-09-23,874.506
2008-09-24,881.778
2008-09-25,867.677
2008-09-26,860.172
2008-09-29,826.837
2008-09-30,761.597
2008-10-01,799.807
2008-10-02,779.202
2008-10-03,775.252
2008-10-06,688.111
2008-10-07,707.313
2008-10-08,623.095
2008-10-09,645.986
2008-10-10,550.285
2008-10-13,604.294
2008-10-14,651.618
2008-10-15,631.538
2008-10-16,569.354
2008-10-17,583.147
2008-10-20,618.846
2008-10-21,638.822
2008-10-22,605.113
2008-10-23,567.953
2008-10-24,512.257
2008-10-27,500.158
2008-10-28,513.905
2008-10-29,559.227
2008-10-30,584.385
2008-10-31,576.896
2008-11-03,624.523
2008-11-04,641.327
2008-11-05,662.13
2008-11-06,612.986
2008-11-07,592.583
2008-11-10,612.808
2008-11-11,559.848
2008-11-12,547.386
2008-11-13,508.643
2008-11-14,529.95
2008-11-17,509.335
2008-11-18,494.042
2008-11-19,491.026
2008-11-20,442.56
2008-11-21,455.441
2008-11-24,481.026
2008-11-25,510.62
2008-11-26,500.329
2008-11-27,515.959
2008-11-28,535.589
2008-12-01,519.207
2008-12-02,493.485
2008-12-03,498.501
2008-12-04,501.133
2008-12-05,484.132
2008-12-08,526.024
2008-12-09,516.098
2008-12-10,523.434
2008-12-11,528.781
2008-12-12,506.603
2008-12-15,527.898
2008-12-16,526.692
2008-12-17,545.463
2008-12-18,551.288
2008-12-19,541.787
2008-12-22,531.037
2008-12-23,525.256
2008-12-24,534.421
2008-12-25,534.421
2008-12-26,532.662
2008-12-29,548.228
2008-12-30,551.177
2008-12-31,564.977
2009-01-01,564.977
2009-01-02,570.666
2009-01-05,575.717
2009-01-06,583.815
2009-01-07,590.816
2009-01-08,571.922
2009-01-09,574.228
2009-01-12,549.576
2009-01-13,529.653
2009-01-14,529.515
2009-01-15,504.258
2009-01-16,518.83
2009-01-19,522.037
2009-01-20,494.504
2009-01-21,481.532
2009-01-22,492.6
2009-01-23,468.666
2009-01-26,474.715
2009-01-27,493.087
2009-01-28,507.531
2009-01-29,505.566
2009-01-30,490.836
2009-02-02,481.604
2009-02-03,497.582
2009-02-04,494.393
2009-02-05,495.115
2009-02-06,516.365
2009-02-09,533.233
2009-02-10,519.746
2009-02-11,503.2
2009-02-12,505.533
2009-02-13,523.746
2009-02-16,508.2
2009-02-17,490.752
2009-02-18,482.713
2009-02-19,495.479
2009-02-20,486.045
2009-02-23,483.546
2009-02-24,482.112
2009-02-25,482.911
2009-02-26,491.155
2009-02-27,481.272
2009-03-02,462.019
2009-03-03,463.399
2009-03-04,460.066
2009-03-05,463.831
2009-03-06,456.769
2009-03-09,452.923
2009-03-10,471.363
2009-03-11,482.311
2009-03-12,479.177
2009-03-13,504.068
2009-03-16,506.16
2009-03-17,520.346
2009-03-18,517.509
2009-03-19,550.244
2009-03-20,546.977
2009-03-23,571.03
2009-03-24,577.25
2009-03-25,581.422
2009-03-26,588.894
2009-03-27,585.316
2009-03-30,561.383
2009-03-31,568.514
2009-04-01,569.174
2009-04-02,603.862
2009-04-03,608.787
2009-04-06,611.627
2009-04-07,604.714
2009-04-08,586.619
2009-04-09,601.403
2009-04-10,601.403
2009-04-13,609.915
2009-04-14,625.214
2009-04-15,618.269
2009-04-16,620.223
2009-04-17,621.337
2009-04-20,605.24
2009-04-21,590.278
2009-04-22,593.021
2009-04-23,611.111
2009-04-24,613.621
2009-04-27,610.264
2009-04-28,595.377
2009-04-29,606.591
2009-04-30,630.349
2009-05-01,621.478
2009-05-04,651.593
2009-05-05,656.271
2009-05-06,654.361
2009-05-07,679.259
2009-05-08,680.792
2009-05-11,681.864
2009-05-12,674.105
2009-05-13,665.692
2009-05-14,638.305
2009-05-15,650.586
2009-05-18,646.708
2009-05-19,674.902
2009-05-20,680.0
2009-05-21,669.238
2009-05-22,672.084
2009-05-25,662.287
2009-05-26,671.571
2009-05-27,677.066
2009-05-28,664.094
2009-05-29,690.826
2009-06-01,713.546
2009-06-02,734.646
2009-06-03,736.789
2009-06-04,712.144
2009-06-05,721.855
2009-06-08,707.925
2009-06-09,713.282
2009-06-10,736.201
2009-06-11,750.592
2009-06-12,748.914
2009-06-15,728.184
2009-06-16,721.052
2009-06-17,698.864
2009-06-18,709.089
2009-06-19,715.703
2009-06-22,706.539
2009-06-23,679.149
2009-06-24,696.468
2009-06-25,698.419
2009-06-26,716.91
2009-06-29,712.306
2009-06-30,728.799
2009-07-01,712.549
2009-07-02,702.338
2009-07-03,697.438
2009-07-06,682.225
2009-07-07,685.039
2009-07-08,674.486
2009-07-09,669.472
2009-07-10,671.117
2009-07-13,660.593
2009-07-14,693.867
2009-07-15,715.274
2009-07-16,728.953
2009-07-17,729.279
2009-07-20,747.894
2009-07-21,751.739
2009-07-22,753.821
2009-07-23,753.009
2009-07-24,754.556
2009-07-27,768.949
2009-07-28,782.681
2009-07-29,768.164
2009-07-30,786.573
2009-07-31,801.589
2009-08-03,818.529
2009-08-04,829.217
2009-08-05,817.321
2009-08-06,832.348
2009-08-07,824.862
2009-08-10,822.796
2009-08-11,820.569
2009-08-12,825.458
2009-08-13,855.484
2009-08-14,852.056
2009-08-17,824.645
2009-08-18,826.365
2009-08-19,825.0
2009-08-20,831.33
2009-08-21,819.526
2009-08-24,855.986
2009-08-25,849.39
2009-08-26,849.04
2009-08-27,850.126
2009-08-28,871.43
2009-08-31,870.221
2009-09-01,874.16
2009-09-02,854.053
2009-09-03,854.597
2009-09-04,864.057
2009-09-07,879.664
2009-09-08,905.464
2009-09-09,905.571
2009-09-10,907.409
2009-09-11,920.295
2009-09-14,901.113
2009-09-15,900.785
2009-09-16,936.497
2009-09-17,954.062
2009-09-18,941.693
2009-09-21,930.154
2009-09-22,943.482
2009-09-23,957.006
2009-09-24,946.56
2009-09-25,949.456
2009-09-28,946.636
2009-09-29,965.32
2009-09-30,974.405
2009-10-01,957.196
2009-10-02,925.337
2009-10-05,927.348
2009-10-06,949.653
2009-10-07,968.724
2009-10-08,1002.265
2009-10-09,999.942
2009-10-12,999.489
2009-10-13,1007.398
2009-10-14,1026.378
2009-10-15,1039.119
2009-10-16,1030.443
2009-10-19,1031.136
2009-10-20,1041.3
2009-10-21,1041.979
2009-10-22,1032.242
2009-10-23,1048.053
2009-10-26,1037.127
2009-10-27,1017.847
2009-10-28,984.877
2009-10-29,974.674
2009-10-30,976.635
2009-11-02,959.862
2009-11-03,950.724
2009-11-04,961.118
2009-11-05,957.285
2009-11-06,983.571
2009-11-09,1015.924
2009-11-10,1028.527
2009-11-11,1035.188
2009-11-12,1032.337
2009-11-13,1026.754
2009-11-16,1041.748
2009-11-17,1021.972
2009-11-18,1030.403
2009-11-19,1017.035
2009-11-20,1001.283
2009-11-23,1021.132
2009-11-24,1005.307
2009-11-25,1024.915
2009-11-26,1005.382
2009-11-27,972.327
2009-11-30,1010.738
2009-12-01,1021.937
2009-12-02,1037.235
2009-12-03,1037.451
2009-12-04,1009.043
2009-12-07,998.715
2009-12-08,992.219
2009-12-09,985.861
2009-12-10,988.536
2009-12-11,988.151
2009-12-14,993.584
2009-12-15,992.346
2009-12-16,980.036
2009-12-17,966.004
2009-12-18,960.785
2009-12-21,953.879
2009-12-22,960.837
2009-12-23,974.804
2009-12-24,988.087
2009-12-25,988.087
2009-12-28,993.743
2009-12-29,1015.572
2009-12-30,1008.855
2009-12-31,1022.785
2010-01-01,1022.785
2010-01-04,1039.303
2010-01-05,1050.12
2010-01-06,1051.983
2010-01-07,1048.285
2010-01-08,1052.531
2010-01-11,1074.247
2010-01-12,1057.418
2010-01-13,1048.269
2010-01-14,1065.428
2010-01-15,1059.33
2010-01-18,1066.415
2010-01-19,1053.783
2010-01-20,1039.477
2010-01-21,1027.29
2010-01-22,1009.002
2010-01-25,998.651
2010-01-26,993.346
2010-01-27,975.438
2010-01-28,982.187
2010-01-29,951.56
2010-02-01,939.907
2010-02-02,953.707
2010-02-03,961.329
2010-02-04,942.557
2010-02-05,914.351
2010-02-08,923.769
2010-02-09,922.438
2010-02-10,920.769
2010-02-11,942.893
2010-02-12,942.816
2010-02-15,948.992
2010-02-16,967.97
2010-02-17,992.924
2010-02-18,991.351
2010-02-19,979.349
2010-02-22,1007.008
2010-02-23,1005.952
2010-02-24,986.41
2010-02-25,963.493
2010-02-26,990.228
2010-03-01,1006.963
2010-03-02,1016.125
2010-03-03,1027.216
2010-03-04,1025.57
2010-03-05,1038.028
2010-03-08,1048.781
2010-03-09,1054.339
2010-03-10,1061.419
2010-03-11,1054.966
2010-03-12,1057.866
2010-03-15,1044.618
2010-03-16,1050.498
2010-03-17,1071.09
2010-03-18,1069.608
2010-03-19,1067.567
2010-03-22,1058.053
2010-03-23,1073.339
2010-03-24,1066.76
2010-03-25,1070.217
2010-03-26,1064.065
2010-03-29,1076.424
2010-03-30,1084.865
2010-03-31,1073.237
2010-04-01,1081.738
2010-04-02,1081.738
2010-04-05,1081.092
2010-04-06,1096.538
2010-04-07,1099.929
2010-04-08,1093.325
2010-04-09,1100.269
2010-04-12,1105.642
2010-04-13,1094.012
2010-04-14,1117.191
2010-04-15,1118.385
2010-04-16,1107.344
2010-04-19,1082.352
2010-04-20,1096.92
2010-04-21,1099.417
2010-04-22,1084.715
2010-04-23,1071.157
2010-04-26,1077.433
2010-04-27,1074.021
2010-04-28,1060.822
2010-04-29,1056.635
2010-04-30,1065.702
2010-05-03,1052.73
2010-05-04,1025.998
2010-05-05,1008.876
2010-05-06,975.383
2010-05-07,936.988
2010-05-10,983.945
2010-05-11,967.307
2010-05-12,969.544
2010-05-13,992.708
2010-05-14,973.117
2010-05-17,930.987
2010-05-18,928.273
2010-05-19,876.061
2010-05-20,838.311
2010-05-21,846.861
2010-05-24,872.821
2010-05-25,829.702
2010-05-26,856.864
2010-05-27,883.81
2010-05-28,904.948
2010-05-31,888.047
2010-06-01,887.104
2010-06-02,871.986
2010-06-03,905.278
2010-06-04,883.268
2010-06-07,843.671
2010-06-08,857.881
2010-06-09,876.066
2010-06-10,899.231
2010-06-11,918.303
2010-06-14,935.282
2010-06-15,929.017
2010-06-16,942.869
2010-06-17,933.741
2010-06-18,946.935
2010-06-21,972.765
2010-06-22,959.338
2010-06-23,933.776
2010-06-24,928.709
2010-06-25,910.794
2010-06-28,915.205
2010-06-29,885.894
2010-06-30,868.28
2010-07-01,845.744
2010-07-02,855.151
2010-07-05,842.707
2010-07-06,871.915
2010-07-07,872.078
2010-07-08,910.686
2010-07-09,920.295
2010-07-12,921.525
2010-07-13,918.729
2010-07-14,942.169
2010-07-15,930.61
2010-07-16,921.612
2010-07-19,903.32
2010-07-20,922.231
2010-07-21,929.882
2010-07-22,930.703
2010-07-23,950.954
2010-07-26,962.257
2010-07-27,969.271
2010-07-28,968.664
2010-07-29,978.605
2010-07-30,975.277
2010-08-02,993.976
2010-08-03,1000.226
2010-08-04,995.205
2010-08-05,996.207
2010-08-06,999.247
