Date,WORLD ex USA MID VALUE Mid Cap
2005-11-10,627.725
2005-11-11,633.023
2005-11-14,629.082
2005-11-15,625.207
2005-11-16,624.644
2005-11-17,634.914
2005-11-18,637.553
2005-11-21,640.516
2005-11-22,639.8
2005-11-23,646.405
2005-11-24,644.77
2005-11-25,644.374
2005-11-28,647.439
2005-11-29,645.945
2005-11-30,644.779
2005-12-01,649.562
2005-12-02,655.645
2005-12-05,657.832
2005-12-06,660.948
2005-12-07,660.528
2005-12-08,660.265
2005-12-09,663.919
2005-12-12,673.184
2005-12-13,673.573
2005-12-14,678.631
2005-12-15,674.412
2005-12-16,679.614
2005-12-19,678.411
2005-12-20,676.919
2005-12-21,679.318
2005-12-22,682.202
2005-12-23,683.059
2005-12-26,683.934
2005-12-27,681.351
2005-12-28,685.909
2005-12-29,685.25
2005-12-30,680.372
2006-01-02,681.192
2006-01-03,692.7
2006-01-04,705.07
2006-01-05,704.763
2006-01-06,711.667
2006-01-09,710.699
2006-01-10,706.505
2006-01-11,712.559
2006-01-12,711.224
2006-01-13,709.192
2006-01-16,710.033
2006-01-17,699.791
2006-01-18,691.6
2006-01-19,700.063
2006-01-20,700.078
2006-01-23,702.313
2006-01-24,706.761
2006-01-25,712.752
2006-01-26,717.034
2006-01-27,721.44
2006-01-30,719.731
2006-01-31,723.389
2006-02-01,724.784
2006-02-02,723.341
2006-02-03,717.088
2006-02-06,719.259
2006-02-07,717.782
2006-02-08,711.361
2006-02-09,716.747
2006-02-10,713.639
2006-02-13,709.62
2006-02-14,710.22
2006-02-15,711.089
2006-02-16,710.728
2006-02-17,709.837
2006-02-20,710.586
2006-02-21,714.09
2006-02-22,715.487
2006-02-23,723.655
2006-02-24,723.578
2006-02-27,727.179
2006-02-28,725.522
2006-03-01,726.117
2006-03-02,725.655
2006-03-03,722.815
2006-03-06,725.746
2006-03-07,713.85
2006-03-08,708.961
2006-03-09,717.257
2006-03-10,716.629
2006-03-13,724.606
2006-03-14,732.79
2006-03-15,736.894
2006-03-16,741.991
2006-03-17,747.521
2006-03-20,751.829
2006-03-21,748.415
2006-03-22,752.08
2006-03-23,747.023
2006-03-24,751.038
2006-03-27,752.532
2006-03-28,749.624
2006-03-29,747.55
2006-03-30,759.015
2006-03-31,752.574
2006-04-03,760.592
2006-04-04,765.372
2006-04-05,766.365
2006-04-06,771.527
2006-04-07,765.616
2006-04-10,765.409
2006-04-11,759.091
2006-04-12,754.001
2006-04-13,755.618
2006-04-14,755.616
2006-04-17,762.342
2006-04-18,766.799
2006-04-19,776.16
2006-04-20,775.255
2006-04-21,781.795
2006-04-24,777.738
2006-04-25,782.548
2006-04-26,786.7
2006-04-27,789.554
2006-04-28,787.649
2006-05-01,794.1
2006-05-02,800.299
2006-05-03,797.951
2006-05-04,803.879
2006-05-05,816.343
2006-05-08,821.713
2006-05-09,824.87
2006-05-10,823.343
2006-05-11,821.242
2006-05-12,809.026
2006-05-15,795.931
2006-05-16,792.242
2006-05-17,778.633
2006-05-18,769.86
2006-05-19,763.008
2006-05-22,750.208
2006-05-23,763.234
2006-05-24,754.594
2006-05-25,760.48
2006-05-26,771.403
2006-05-29,772.605
2006-05-30,768.472
2006-05-31,764.743
2006-06-01,767.067
2006-06-02,780.342
2006-06-05,774.998
2006-06-06,754.087
2006-06-07,747.013
2006-06-08,723.347
2006-06-09,734.814
2006-06-12,730.767
2006-06-13,709.129
2006-06-14,714.164
2006-06-15,729.097
2006-06-16,734.343
2006-06-19,731.009
2006-06-20,730.572
2006-06-21,734.968
2006-06-22,739.262
2006-06-23,735.015
2006-06-26,735.682
2006-06-27,735.161
2006-06-28,730.168
2006-06-29,740.896
2006-06-30,764.525
2006-07-03,766.874
2006-07-04,770.742
2006-07-05,757.383
2006-07-06,759.501
2006-07-07,763.382
2006-07-10,764.742
2006-07-11,759.938
2006-07-12,753.613
2006-07-13,746.165
2006-07-14,732.897
2006-07-17,724.176
2006-07-18,716.41
2006-07-19,729.386
2006-07-20,741.845
2006-07-21,738.079
2006-07-24,741.622
2006-07-25,746.269
2006-07-26,746.172
2006-07-27,760.875
2006-07-28,767.843
2006-07-31,769.238
2006-08-01,765.33
2006-08-02,773.276
2006-08-03,768.88
2006-08-04,778.269
2006-08-07,767.261
2006-08-08,770.899
2006-08-09,775.433
2006-08-10,768.216
2006-08-11,769.573
2006-08-14,773.853
2006-08-15,779.251
2006-08-16,788.259
2006-08-17,790.414
2006-08-18,787.882
2006-08-21,788.328
2006-08-22,788.26
2006-08-23,786.489
2006-08-24,783.724
2006-08-25,780.196
2006-08-28,780.642
2006-08-29,784.286
2006-08-30,790.722
2006-08-31,793.2
2006-09-01,796.046
2006-09-04,806.467
2006-09-05,801.946
2006-09-06,793.769
2006-09-07,783.039
2006-09-08,783.192
2006-09-11,774.654
2006-09-12,779.936
2006-09-13,783.258
2006-09-14,790.526
2006-09-15,786.692
2006-09-18,788.631
2006-09-19,788.099
2006-09-20,787.387
2006-09-21,794.323
2006-09-22,789.592
2006-09-25,787.997
2006-09-26,790.763
2006-09-27,800.67
2006-09-28,801.746
2006-09-29,801.793
2006-10-02,808.41
2006-10-03,804.121
2006-10-04,802.627
2006-10-05,814.238
2006-10-06,807.652
2006-10-09,805.587
2006-10-10,804.709
2006-10-11,803.615
2006-10-12,809.429
2006-10-13,810.222
2006-10-16,814.819
2006-10-17,809.765
2006-10-18,814.389
2006-10-19,819.902
2006-10-20,823.204
2006-10-23,822.377
2006-10-24,824.093
2006-10-25,828.24
2006-10-26,833.216
2006-10-27,833.912
2006-10-30,828.472
2006-10-31,833.626
2006-11-01,832.143
2006-11-02,829.959
2006-11-03,826.965
2006-11-06,832.45
2006-11-07,838.286
2006-11-08,834.154
2006-11-09,832.642
2006-11-10,836.801
2006-11-13,833.077
2006-11-14,833.48
2006-11-15,835.152
2006-11-16,835.32
2006-11-17,833.523
2006-11-20,828.001
2006-11-21,831.403
2006-11-22,843.123
2006-11-23,843.763
2006-11-24,847.018
2006-11-27,841.607
2006-11-28,839.775
2006-11-29,852.405
2006-11-30,859.675
2006-12-01,863.406
2006-12-04,866.962
2006-12-05,868.757
2006-12-06,871.948
2006-12-07,874.368
2006-12-08,873.856
2006-12-11,871.2
2006-12-12,874.556
2006-12-13,876.374
2006-12-14,879.03
2006-12-15,876.914
2006-12-18,875.775
2006-12-19,872.875
2006-12-20,880.298
2006-12-21,879.57
2006-12-22,877.235
2006-12-25,875.459
2006-12-26,875.301
2006-12-27,882.106
2006-12-28,884.421
2006-12-29,884.772
2007-01-01,884.772
2007-01-02,895.512
2007-01-03,888.689
2007-01-04,883.015
2007-01-05,873.492
2007-01-08,873.677
2007-01-09,878.174
2007-01-10,868.37
2007-01-11,872.979
2007-01-12,883.611
2007-01-15,890.81
2007-01-16,888.074
2007-01-17,890.414
2007-01-18,891.007
2007-01-19,894.089
2007-01-22,895.522
2007-01-23,896.646
2007-01-24,899.418
2007-01-25,896.173
2007-01-26,889.086
2007-01-29,893.762
2007-01-30,897.41
2007-01-31,896.079
2007-02-01,909.33
2007-02-02,912.816
2007-02-05,910.59
2007-02-06,916.376
2007-02-07,919.808
2007-02-08,914.364
2007-02-09,916.835
2007-02-12,911.861
2007-02-13,917.377
2007-02-14,932.336
2007-02-15,938.649
2007-02-16,936.814
2007-02-19,940.286
2007-02-20,938.787
2007-02-21,936.807
2007-02-22,939.665
2007-02-23,946.588
2007-02-26,950.789
2007-02-27,934.845
2007-02-28,915.034
2007-03-01,909.793
2007-03-02,907.165
2007-03-05,885.716
2007-03-06,896.456
2007-03-07,904.767
2007-03-08,913.403
2007-03-09,915.378
2007-03-12,922.072
2007-03-13,914.063
2007-03-14,892.594
2007-03-15,904.766
2007-03-16,905.25
2007-03-19,917.084
2007-03-20,924.009
2007-03-21,927.488
2007-03-22,940.934
2007-03-23,941.892
2007-03-26,939.898
2007-03-27,937.835
2007-03-28,936.484
2007-03-29,939.49
2007-03-30,939.955
2007-04-02,942.625
2007-04-03,949.978
2007-04-04,956.303
2007-04-05,958.394
2007-04-06,958.644
2007-04-09,958.191
2007-04-10,966.081
2007-04-11,964.805
2007-04-12,965.656
2007-04-13,964.264
2007-04-16,976.602
2007-04-17,976.502
2007-04-18,980.953
2007-04-19,974.955
2007-04-20,980.055
2007-04-23,980.0
2007-04-24,975.295
2007-04-25,978.259
2007-04-26,975.807
2007-04-27,977.3
2007-04-30,977.731
2007-05-01,974.245
2007-05-02,981.07
2007-05-03,985.183
2007-05-04,992.522
2007-05-07,999.927
2007-05-08,987.893
2007-05-09,992.373
2007-05-10,986.821
2007-05-11,986.19
2007-05-14,987.037
2007-05-15,988.284
2007-05-16,986.671
2007-05-17,985.073
2007-05-18,987.218
2007-05-21,987.765
2007-05-22,992.692
2007-05-23,1000.51
2007-05-24,991.04
2007-05-25,986.57
2007-05-28,989.25
2007-05-29,994.084
2007-05-30,989.099
2007-05-31,1000.0
2007-06-01,1003.824
2007-06-04,1008.827
2007-06-05,1007.471
2007-06-06,997.335
2007-06-07,984.436
2007-06-08,973.74
2007-06-11,977.289
2007-06-12,973.547
2007-06-13,970.392
2007-06-14,979.554
2007-06-15,989.03
2007-06-18,992.498
2007-06-19,993.211
2007-06-20,995.78
2007-06-21,989.034
2007-06-22,984.055
2007-06-25,979.551
2007-06-26,976.939
2007-06-27,966.858
2007-06-28,976.652
2007-06-29,982.2
2007-07-02,989.577
2007-07-03,995.231
2007-07-04,998.01
2007-07-05,995.143
2007-07-06,996.668
2007-07-09,1001.388
2007-07-10,999.819
2007-07-11,996.162
2007-07-12,1000.99
2007-07-13,1007.999
2007-07-16,1009.156
2007-07-17,1006.466
2007-07-18,1002.113
2007-07-19,1008.807
2007-07-20,1009.473
2007-07-23,1004.803
2007-07-24,996.775
2007-07-25,985.629
2007-07-26,966.904
2007-07-27,951.993
2007-07-30,952.183
2007-07-31,962.453
2007-08-01,946.494
2007-08-02,953.777
2007-08-03,949.756
2007-08-06,943.924
2007-08-07,945.745
2007-08-08,957.798
2007-08-09,947.664
2007-08-10,921.815
2007-08-13,931.576
2007-08-14,924.877
2007-08-15,907.918
2007-08-16,880.945
2007-08-17,880.111
2007-08-20,893.565
2007-08-21,897.506
2007-08-22,910.374
2007-08-23,923.219
2007-08-24,924.515
2007-08-27,929.086
2007-08-28,920.446
2007-08-29,919.934
2007-08-30,925.468
2007-08-31,940.943
2007-09-03,943.206
2007-09-04,944.556
2007-09-05,934.741
2007-09-06,935.809
2007-09-07,928.736
2007-09-10,917.912
2007-09-11,927.142
2007-09-12,930.35
2007-09-13,930.288
2007-09-14,923.915
2007-09-17,908.583
2007-09-18,907.198
2007-09-19,933.363
2007-09-20,936.771
2007-09-21,936.033
2007-09-24,937.817
2007-09-25,937.032
2007-09-26,942.395
2007-09-27,957.943
2007-09-28,962.571
2007-10-01,966.409
2007-10-02,971.409
2007-10-03,975.842
2007-10-04,973.361
2007-10-05,979.917
2007-10-08,974.334
2007-10-09,982.534
2007-10-10,987.424
2007-10-11,992.017
2007-10-12,986.083
2007-10-15,979.98
2007-10-16,966.572
2007-10-17,972.341
2007-10-18,975.149
2007-10-19,967.242
2007-10-22,948.117
2007-10-23,962.021
2007-10-24,957.293
2007-10-25,963.911
2007-10-26,972.325
2007-10-29,982.126
2007-10-30,981.518
2007-10-31,993.858
2007-11-01,987.332
2007-11-02,977.887
2007-11-05,967.744
2007-11-06,972.646
2007-11-07,967.413
2007-11-08,953.969
2007-11-09,941.354
2007-11-12,922.989
2007-11-13,926.645
2007-11-14,939.42
2007-11-15,926.196
2007-11-16,915.088
2007-11-19,899.86
2007-11-20,908.595
2007-11-21,891.299
2007-11-22,893.295
2007-11-23,902.672
2007-11-26,909.977
2007-11-27,906.844
2007-11-28,914.013
2007-11-29,922.684
2007-11-30,926.691
2007-12-03,925.246
2007-12-04,915.298
2007-12-05,920.392
2007-12-06,923.379
2007-12-07,937.18
2007-12-10,939.858
2007-12-11,938.567
2007-12-12,934.671
2007-12-13,910.899
2007-12-14,900.557
2007-12-17,874.684
2007-12-18,873.803
2007-12-19,869.149
2007-12-20,867.26
2007-12-21,876.101
2007-12-24,879.744
2007-12-25,883.159
2007-12-26,889.696
2007-12-27,889.354
2007-12-28,891.786
2007-12-31,894.164
2008-01-01,894.164
2008-01-02,897.06
2008-01-03,891.112
2008-01-04,874.283
2008-01-07,859.032
2008-01-08,861.988
2008-01-09,852.805
2008-01-10,845.451
2008-01-11,843.966
2008-01-14,854.455
2008-01-15,835.393
2008-01-16,817.732
2008-01-17,825.14
2008-01-18,821.238
2008-01-21,788.745
2008-01-22,786.378
2008-01-23,788.152
2008-01-24,816.877
2008-01-25,831.468
2008-01-28,820.722
2008-01-29,836.371
2008-01-30,830.847
2008-01-31,839.494
2008-02-01,852.328
2008-02-04,859.954
2008-02-05,832.934
2008-02-06,822.053
2008-02-07,809.917
2008-02-08,807.523
2008-02-11,802.828
2008-02-12,814.739
2008-02-13,814.683
2008-02-14,828.492
2008-02-15,826.896
2008-02-18,831.737
2008-02-19,840.957
2008-02-20,823.831
2008-02-21,837.636
2008-02-22,832.494
2008-02-25,847.099
2008-02-26,854.254
2008-02-27,868.739
2008-02-28,862.883
2008-02-29,854.583
2008-03-03,835.831
2008-03-04,829.188
2008-03-05,835.074
2008-03-06,840.429
2008-03-07,827.373
2008-03-10,815.05
2008-03-11,818.71
2008-03-12,835.065
2008-03-13,828.789
2008-03-14,822.922
2008-03-17,801.43
2008-03-18,818.974
2008-03-19,812.323
2008-03-20,802.913
2008-03-21,808.816
2008-03-24,808.209
2008-03-25,840.678
2008-03-26,849.957
2008-03-27,855.899
2008-03-28,853.826
2008-03-31,851.467
2008-04-01,855.24
2008-04-02,869.735
2008-04-03,871.621
2008-04-04,876.856
2008-04-07,882.152
2008-04-08,869.259
2008-04-09,861.633
2008-04-10,859.025
2008-04-11,859.196
2008-04-14,850.267
2008-04-15,849.157
2008-04-16,870.71
2008-04-17,870.513
2008-04-18,871.152
2008-04-21,880.904
2008-04-22,876.375
2008-04-23,874.232
2008-04-24,864.25
2008-04-25,873.875
2008-04-28,881.551
2008-04-29,876.937
2008-04-30,877.702
2008-05-01,872.437
2008-05-02,885.299
2008-05-05,890.032
2008-05-06,892.798
2008-05-07,891.888
2008-05-08,896.722
2008-05-09,884.615
2008-05-12,889.334
2008-05-13,886.045
2008-05-14,886.38
2008-05-15,893.597
2008-05-16,905.264
2008-05-19,904.949
2008-05-20,898.989
2008-05-21,894.005
2008-05-22,895.353
2008-05-23,892.387
2008-05-26,883.365
2008-05-27,881.805
2008-05-28,878.774
2008-05-29,882.364
2008-05-30,892.653
2008-06-02,890.198
2008-06-03,884.216
2008-06-04,885.253
2008-06-05,886.252
2008-06-06,884.162
2008-06-09,868.821
2008-06-10,849.31
2008-06-11,842.898
2008-06-12,831.855
2008-06-13,834.748
2008-06-16,843.742
2008-06-17,848.251
2008-06-18,839.148
2008-06-19,825.591
2008-06-20,818.478
2008-06-23,807.295
2008-06-24,805.158
2008-06-25,809.787
2008-06-26,804.249
2008-06-27,799.77
2008-06-30,799.493
2008-07-01,786.712
2008-07-02,776.417
2008-07-03,770.084
2008-07-04,764.689
2008-07-07,765.04
2008-07-08,751.539
2008-07-09,763.843
2008-07-10,758.359
2008-07-11,750.376
2008-07-14,751.696
2008-07-15,740.118
2008-07-16,742.958
2008-07-17,760.8
2008-07-18,764.873
2008-07-21,774.762
2008-07-22,776.223
2008-07-23,784.463
2008-07-24,779.454
2008-07-25,768.86
2008-07-28,763.635
2008-07-29,754.272
2008-07-30,767.866
2008-07-31,766.298
2008-08-01,755.349
2008-08-04,747.98
2008-08-05,757.916
2008-08-06,767.724
2008-08-07,757.417
2008-08-08,753.403
2008-08-11,765.055
2008-08-12,759.359
2008-08-13,742.32
2008-08-14,741.277
2008-08-15,739.835
2008-08-18,742.508
2008-08-19,723.385
2008-08-20,725.356
2008-08-21,731.006
2008-08-22,731.941
2008-08-25,734.739
2008-08-26,729.274
2008-08-27,730.071
2008-08-28,739.02
2008-08-29,751.215
2008-09-01,743.052
2008-09-02,739.481
2008-09-03,733.624
2008-09-04,715.438
2008-09-05,702.038
2008-09-08,722.046
2008-09-09,711.822
2008-09-10,708.078
2008-09-11,697.008
2008-09-12,712.667
2008-09-15,699.842
2008-09-16,682.556
2008-09-17,669.83
2008-09-18,671.011
2008-09-19,709.983
2008-09-22,713.92
2008-09-23,704.248
2008-09-24,699.652
2008-09-25,702.285
2008-09-26,689.914
2008-09-29,656.53
2008-09-30,647.082
2008-10-01,648.926
2008-10-02,635.134
2008-10-03,630.307
2008-10-06,590.631
2008-10-07,581.478
2008-10-08,549.699
2008-10-09,544.947
2008-10-10,504.703
2008-10-13,529.716
2008-10-14,563.476
2008-10-15,544.556
2008-10-16,509.717
2008-10-17,521.436
2008-10-20,534.902
2008-10-21,538.56
2008-10-22,506.936
2008-10-23,498.722
2008-10-24,475.398
2008-10-27,445.628
2008-10-28,458.622
2008-10-29,490.625
2008-10-30,515.169
2008-10-31,507.384
2008-11-03,516.612
2008-11-04,546.522
2008-11-05,557.194
2008-11-06,525.569
2008-11-07,521.708
2008-11-10,532.023
2008-11-11,510.505
2008-11-12,502.384
2008-11-13,493.024
2008-11-14,493.577
2008-11-17,487.621
2008-11-18,482.664
2008-11-19,472.234
2008-11-20,452.595
2008-11-21,454.355
2008-11-24,472.343
2008-11-25,487.266
2008-11-26,486.852
2008-11-27,497.708
2008-11-28,500.854
2008-12-01,479.196
2008-12-02,476.009
2008-12-03,478.14
2008-12-04,474.589
2008-12-05,462.153
2008-12-08,490.086
2008-12-09,497.876
2008-12-10,508.006
2008-12-11,515.472
2008-12-12,502.467
2008-12-15,517.826
2008-12-16,517.063
2008-12-17,533.66
2008-12-18,535.703
2008-12-19,521.635
2008-12-22,514.819
2008-12-23,516.169
2008-12-24,511.505
2008-12-25,513.159
2008-12-26,515.911
2008-12-29,526.166
2008-12-30,528.793
2008-12-31,526.125
2009-01-01,526.125
2009-01-02,539.755
2009-01-05,540.259
2009-01-06,546.027
2009-01-07,553.195
2009-01-08,544.776
2009-01-09,540.232
2009-01-12,531.216
2009-01-13,512.709
2009-01-14,501.465
2009-01-15,489.149
2009-01-16,499.356
2009-01-19,492.26
2009-01-20,476.135
2009-01-21,477.111
2009-01-22,477.579
2009-01-23,465.833
2009-01-26,477.915
2009-01-27,488.593
2009-01-28,499.576
2009-01-29,492.678
2009-01-30,483.04
2009-02-02,471.204
2009-02-03,476.933
2009-02-04,487.353
2009-02-05,485.807
2009-02-06,494.673
2009-02-09,500.475
2009-02-10,490.987
2009-02-11,486.215
2009-02-12,475.999
2009-02-13,479.694
2009-02-16,473.389
2009-02-17,455.223
2009-02-18,448.742
2009-02-19,449.819
2009-02-20,435.548
2009-02-23,430.115
2009-02-24,423.103
2009-02-25,424.095
2009-02-26,430.51
2009-02-27,427.128
2009-03-02,408.32
2009-03-03,402.188
2009-03-04,410.988
2009-03-05,405.87
2009-03-06,399.072
2009-03-09,392.176
2009-03-10,407.191
2009-03-11,415.331
2009-03-12,414.54
2009-03-13,423.613
2009-03-16,436.101
2009-03-17,438.682
2009-03-18,444.467
2009-03-19,468.693
2009-03-20,461.02
2009-03-23,473.739
2009-03-24,478.819
2009-03-25,479.005
2009-03-26,483.008
2009-03-27,477.781
2009-03-30,457.573
2009-03-31,463.658
2009-04-01,471.675
2009-04-02,499.092
2009-04-03,503.018
2009-04-06,500.561
2009-04-07,492.075
2009-04-08,488.931
2009-04-09,504.627
2009-04-10,506.434
2009-04-13,512.15
2009-04-14,520.142
2009-04-15,515.477
2009-04-16,521.477
2009-04-17,527.721
2009-04-20,510.622
2009-04-21,508.298
2009-04-22,517.089
2009-04-23,522.786
2009-04-24,534.761
2009-04-27,531.014
2009-04-28,517.931
2009-04-29,530.107
2009-04-30,539.012
2009-05-01,539.781
2009-05-04,554.861
2009-05-05,559.946
2009-05-06,566.81
2009-05-07,575.817
2009-05-08,584.734
2009-05-11,582.072
2009-05-12,577.456
2009-05-13,560.795
2009-05-14,556.667
2009-05-15,564.683
2009-05-18,566.051
2009-05-19,582.696
2009-05-20,594.258
2009-05-21,585.644
2009-05-22,589.772
2009-05-25,590.95
2009-05-26,592.147
2009-05-27,598.028
2009-05-28,591.448
2009-05-29,603.832
2009-06-01,620.382
2009-06-02,626.683
2009-06-03,615.304
2009-06-04,610.635
2009-06-05,607.223
2009-06-08,598.778
2009-06-09,605.257
2009-06-10,614.491
2009-06-11,621.345
2009-06-12,619.678
2009-06-15,604.089
2009-06-16,599.142
2009-06-17,588.128
2009-06-18,589.132
2009-06-19,595.472
2009-06-22,582.725
2009-06-23,578.973
2009-06-24,591.558
2009-06-25,590.389
2009-06-26,600.383
2009-06-29,602.469
2009-06-30,602.875
2009-07-01,610.209
2009-07-02,598.945
2009-07-03,596.549
2009-07-06,588.042
2009-07-07,585.808
2009-07-08,572.609
2009-07-09,576.988
2009-07-10,573.735
2009-07-13,574.147
2009-07-14,585.815
2009-07-15,602.499
2009-07-16,607.846
2009-07-17,610.438
2009-07-20,620.293
2009-07-21,630.216
2009-07-22,632.913
2009-07-23,640.945
2009-07-24,643.195
2009-07-27,647.49
2009-07-28,644.587
2009-07-29,641.1
2009-07-30,652.126
2009-07-31,661.654
2009-08-03,677.97
2009-08-04,678.504
2009-08-05,678.092
2009-08-06,677.933
2009-08-07,673.072
2009-08-10,674.391
2009-08-11,668.495
2009-08-12,673.517
2009-08-13,686.657
2009-08-14,687.242
2009-08-17,663.965
2009-08-18,670.039
2009-08-19,672.293
2009-08-20,681.788
2009-08-21,690.293
2009-08-24,702.582
2009-08-25,704.292
2009-08-26,701.086
2009-08-27,697.932
2009-08-28,711.247
2009-08-31,703.629
2009-09-01,694.769
2009-09-02,682.227
2009-09-03,685.977
2009-09-04,691.005
2009-09-07,705.662
2009-09-08,716.424
2009-09-09,722.507
2009-09-10,726.222
2009-09-11,732.799
2009-09-14,724.97
2009-09-15,726.493
2009-09-16,739.603
2009-09-17,746.46
2009-09-18,740.391
2009-09-21,729.514
2009-09-22,741.026
2009-09-23,741.504
2009-09-24,732.377
2009-09-25,727.14
2009-09-28,730.163
2009-09-29,728.389
2009-09-30,736.422
2009-10-01,723.096
2009-10-02,708.402
2009-10-05,711.98
2009-10-06,730.333
2009-10-07,733.125
2009-10-08,747.466
2009-10-09,747.853
2009-10-12,753.54
2009-10-13,752.847
2009-10-14,763.527
2009-10-15,766.858
2009-10-16,760.681
2009-10-19,768.255
2009-10-20,768.855
2009-10-21,769.027
2009-10-22,760.136
2009-10-23,757.593
2009-10-26,746.747
2009-10-27,731.367
2009-10-28,711.014
2009-10-29,720.408
2009-10-30,716.397
2009-11-02,714.683
2009-11-03,707.562
2009-11-04,723.255
2009-11-05,724.594
2009-11-06,729.341
2009-11-09,744.603
2009-11-10,742.153
2009-11-11,746.484
2009-11-12,742.311
2009-11-13,744.643
2009-11-16,754.036
2009-11-17,745.207
2009-11-18,748.775
2009-11-19,734.309
2009-11-20,729.073
2009-11-23,743.337
2009-11-24,734.584
2009-11-25,739.365
2009-11-26,721.279
2009-11-27,719.636
2009-11-30,724.042
2009-12-01,743.798
2009-12-02,744.054
2009-12-03,747.206
2009-12-04,738.835
2009-12-07,738.002
2009-12-08,729.786
2009-12-09,721.899
2009-12-10,723.502
2009-12-11,722.905
2009-12-14,729.156
2009-12-15,725.06
2009-12-16,732.426
2009-12-17,718.397
2009-12-18,712.86
2009-12-21,717.074
2009-12-22,719.063
2009-12-23,725.056
2009-12-24,727.023
2009-12-25,726.462
2009-12-28,732.2
2009-12-29,736.489
2009-12-30,729.052
2009-12-31,733.695
2010-01-01,733.695
2010-01-04,746.675
2010-01-05,752.667
2010-01-06,752.684
2010-01-07,751.036
2010-01-08,756.799
2010-01-11,767.213
2010-01-12,763.552
2010-01-13,761.493
2010-01-14,767.253
2010-01-15,761.58
2010-01-18,763.855
2010-01-19,759.923
2010-01-20,748.166
2010-01-21,741.114
2010-01-22,734.951
2010-01-25,733.031
2010-01-26,728.204
2010-01-27,721.499
2010-01-28,719.013
2010-01-29,713.052
2010-02-01,715.324
2010-02-02,726.56
2010-02-03,725.05
2010-02-04,710.165
2010-02-05,696.704
2010-02-08,694.616
2010-02-09,695.011
2010-02-10,699.175
2010-02-11,699.776
2010-02-12,698.851
2010-02-15,698.547
2010-02-16,706.476
2010-02-17,714.325
2010-02-18,715.547
2010-02-19,706.72
2010-02-22,716.098
2010-02-23,712.469
2010-02-24,711.19
2010-02-25,702.778
2010-02-26,712.17
2010-03-01,714.118
2010-03-02,722.925
2010-03-03,731.407
2010-03-04,728.386
2010-03-05,734.86
2010-03-08,740.754
2010-03-09,739.075
2010-03-10,743.502
2010-03-11,744.106
2010-03-12,750.452
2010-03-15,744.785
2010-03-16,752.485
2010-03-17,759.446
2010-03-18,753.862
2010-03-19,750.61
2010-03-22,749.873
2010-03-23,754.01
2010-03-24,744.944
2010-03-25,747.709
2010-03-26,752.159
2010-03-29,758.907
2010-03-30,760.401
2010-03-31,762.347
2010-04-01,770.884
2010-04-02,771.411
2010-04-05,772.766
2010-04-06,774.247
2010-04-07,773.61
2010-04-08,768.42
2010-04-09,776.921
2010-04-12,782.569
2010-04-13,778.033
2010-04-14,785.391
2010-04-15,786.685
2010-04-16,776.567
2010-04-19,765.758
2010-04-20,773.345
2010-04-21,774.64
2010-04-22,767.564
2010-04-23,771.304
2010-04-26,777.896
2010-04-27,764.606
2010-04-28,747.934
2010-04-29,758.222
2010-04-30,763.335
2010-05-03,759.097
2010-05-04,740.681
2010-05-05,726.629
2010-05-06,710.476
2010-05-07,689.751
2010-05-10,722.248
2010-05-11,715.131
2010-05-12,724.774
2010-05-13,727.805
2010-05-14,708.967
2010-05-17,695.373
2010-05-18,697.752
2010-05-19,682.486
2010-05-20,669.899
2010-05-21,670.984
2010-05-24,668.334
2010-05-25,646.672
2010-05-26,656.242
2010-05-27,672.276
2010-05-28,677.267
2010-05-31,677.76
2010-06-01,677.443
2010-06-02,672.641
2010-06-03,684.162
2010-06-04,671.417
2010-06-07,655.523
2010-06-08,653.567
2010-06-09,662.498
2010-06-10,675.562
2010-06-11,679.455
2010-06-14,694.362
2010-06-15,699.765
2010-06-16,702.784
2010-06-17,702.885
2010-06-18,707.437
2010-06-21,716.299
2010-06-22,709.672
2010-06-23,699.405
2010-06-24,696.158
2010-06-25,692.149
2010-06-28,694.808
2010-06-29,676.575
2010-06-30,671.679
2010-07-01,669.249
2010-07-02,673.258
2010-07-05,670.054
2010-07-06,687.552
2010-07-07,691.745
2010-07-08,701.918
2010-07-09,704.921
2010-07-12,702.345
2010-07-13,712.56
2010-07-14,717.31
2010-07-15,717.36
2010-07-16,710.747
2010-07-19,707.783
2010-07-20,706.149
2010-07-21,710.648
2010-07-22,721.231
2010-07-23,726.029
2010-07-26,734.694
2010-07-27,738.014
2010-07-28,740.322
2010-07-29,742.812
2010-07-30,736.525
2010-08-02,752.735
2010-08-03,758.56
2010-08-04,752.274
2010-08-05,756.685
2010-08-06,757.876
2010-08-09,759.283
2010-08-10,746.502
2010-08-11,725.798
2010-08-12,718.253
2010-08-13,718.891
2010-08-16,721.668
2010-08-17,729.431
2010-08-18,731.708
2010-08-19,728.554
2010-08-20,712.125
2010-08-23,715.035
2010-08-24,708.81
2010-08-25,699.792
2010-08-26,708.563
2010-08-27,713.474
2010-08-30,717.208
2010-08-31,711.196
2010-09-01,730.06
2010-09-02,735.383
2010-09-03,742.045
2010-09-06,750.196
2010-09-07,741.626
2010-09-08,741.036
2010-09-09,748.851
2010-09-10,748.878
2010-09-13,759.42
2010-09-14,763.779
2010-09-15,761.633
2010-09-16,758.902
2010-09-17,757.723
2010-09-20,765.413
2010-09-21,766.378
