Date,NETHERLANDS MID GROWTH Mid Cap
2010-08-30,764.705
2010-08-31,756.685
2010-09-01,793.1
2010-09-02,796.32
2010-09-03,806.859
2010-09-06,812.895
2010-09-07,791.142
2010-09-08,797.374
2010-09-09,808.688
2010-09-10,805.392
2010-09-13,829.18
2010-09-14,844.379
2010-09-15,844.084
2010-09-16,842.705
2010-09-17,845.835
2010-09-20,859.664
2010-09-21,867.634
2010-09-22,872.609
2010-09-23,862.779
2010-09-24,882.873
2010-09-27,880.33
2010-09-28,892.009
2010-09-29,902.143
2010-09-30,895.953
2010-10-01,897.667
2010-10-04,893.64
2010-10-05,911.408
2010-10-06,917.608
2010-10-07,914.982
2010-10-08,911.903
2010-10-11,919.163
2010-10-12,923.747
2010-10-13,963.218
2010-10-14,970.607
2010-10-15,975.954
2010-10-18,975.701
2010-10-19,954.354
2010-10-20,966.324
2010-10-21,963.17
2010-10-22,957.706
2010-10-25,971.397
2010-10-26,959.702
2010-10-27,950.209
2010-10-28,956.044
2010-10-29,949.425
2010-11-01,961.236
2010-11-02,975.368
2010-11-03,970.011
2010-11-04,1001.943
2010-11-05,994.719
2010-11-08,979.126
2010-11-09,988.84
2010-11-10,958.927
2010-11-11,945.615
2010-11-12,944.917
2010-11-15,946.317
2010-11-16,929.956
2010-11-17,929.829
2010-11-18,954.761
2010-11-19,968.573
2010-11-22,976.641
2010-11-23,952.958
2010-11-24,964.298
2010-11-25,980.049
2010-11-26,963.537
2010-11-29,926.035
2010-11-30,918.115
2010-12-01,946.268
2010-12-02,967.089
2010-12-03,985.846
2010-12-06,984.958
2010-12-07,990.873
2010-12-08,978.277
2010-12-09,997.021
2010-12-10,999.132
2010-12-13,1007.413
2010-12-14,1004.287
2010-12-15,999.27
2010-12-16,998.586
2010-12-17,1008.191
2010-12-20,1012.828
2010-12-21,1025.508
2010-12-22,1027.597
2010-12-23,1023.585
2010-12-24,1025.067
2010-12-27,1031.661
2010-12-28,1035.812
2010-12-29,1036.471
2010-12-30,1047.073
2010-12-31,1053.959
2011-01-03,1058.425
2011-01-04,1045.101
2011-01-05,1026.145
2011-01-06,1011.589
2011-01-07,1008.408
2011-01-10,998.321
2011-01-11,1018.43
2011-01-12,1040.035
2011-01-13,1047.555
2011-01-14,1069.155
2011-01-17,1060.541
2011-01-18,1071.642
2011-01-19,1040.698
2011-01-20,1019.6
2011-01-21,1050.375
2011-01-24,1052.822
2011-01-25,1063.141
2011-01-26,1085.293
2011-01-27,1099.806
2011-01-28,1089.37
2011-01-31,1087.908
2011-02-01,1124.03
2011-02-02,1123.857
2011-02-03,1109.721
2011-02-04,1110.765
2011-02-07,1125.317
2011-02-08,1119.963
2011-02-09,1121.185
2011-02-10,1107.582
2011-02-11,1111.854
2011-02-14,1118.072
2011-02-15,1118.567
2011-02-16,1130.349
2011-02-17,1117.549
2011-02-18,1124.049
2011-02-21,1116.69
2011-02-22,1114.86
2011-02-23,1103.761
2011-02-24,1100.448
2011-02-25,1110.989
2011-02-28,1120.815
2011-03-01,1125.823
2011-03-02,1124.986
2011-03-03,1150.302
2011-03-04,1152.635
2011-03-07,1140.65
2011-03-08,1130.231
2011-03-09,1123.093
2011-03-10,1081.715
2011-03-11,1068.599
2011-03-14,1080.237
2011-03-15,1062.127
2011-03-16,1039.514
2011-03-17,1064.76
2011-03-18,1074.415
2011-03-21,1101.231
2011-03-22,1097.726
2011-03-23,1108.703
2011-03-24,1125.192
2011-03-25,1128.598
2011-03-28,1128.91
2011-03-29,1129.239
2011-03-30,1150.832
2011-03-31,1150.752
2011-04-01,1160.598
2011-04-04,1167.469
2011-04-05,1165.168
2011-04-06,1168.088
2011-04-07,1147.77
2011-04-08,1156.916
2011-04-11,1162.519
2011-04-12,1147.851
2011-04-13,1142.658
2011-04-14,1120.434
2011-04-15,1122.104
2011-04-18,1086.118
2011-04-19,1095.349
2011-04-20,1146.929
2011-04-21,1147.431
2011-04-22,1147.431
2011-04-25,1146.604
2011-04-26,1158.56
2011-04-27,1154.25
2011-04-28,1169.843
2011-04-29,1167.902
2011-05-02,1170.839
2011-05-03,1165.679
2011-05-04,1163.102
2011-05-05,1139.435
2011-05-06,1138.387
2011-05-09,1123.231
2011-05-10,1135.903
2011-05-11,1117.213
2011-05-12,1108.613
2011-05-13,1102.651
2011-05-16,1107.867
2011-05-17,1080.557
2011-05-18,1087.256
2011-05-19,1090.787
2011-05-20,1078.777
2011-05-23,1046.602
2011-05-24,1049.13
2011-05-25,1049.301
2011-05-26,1047.061
2011-05-27,1065.878
2011-05-30,1067.714
2011-05-31,1085.147
2011-06-01,1077.703
2011-06-02,1069.993
2011-06-03,1075.834
2011-06-06,1075.559
2011-06-07,1073.727
2011-06-08,1046.934
2011-06-09,1063.691
2011-06-10,1038.089
2011-06-13,1030.099
2011-06-14,1052.415
2011-06-15,1023.518
2011-06-16,994.446
2011-06-17,1011.377
2011-06-20,1000.932
2011-06-21,1032.643
2011-06-22,1025.3
2011-06-23,980.537
2011-06-24,980.801
2011-06-27,984.733
2011-06-28,990.964
2011-06-29,1025.635
2011-06-30,1048.76
2011-07-01,1066.665
2011-07-04,1075.782
2011-07-05,1063.136
2011-07-06,1044.932
2011-07-07,1064.841
2011-07-08,1034.317
2011-07-11,998.921
2011-07-12,992.034
2011-07-13,1013.684
2011-07-14,995.843
2011-07-15,994.729
2011-07-18,968.751
2011-07-19,1002.387
2011-07-20,1027.318
2011-07-21,1060.128
2011-07-22,1071.788
2011-07-25,1064.959
2011-07-26,1074.937
2011-07-27,1056.477
2011-07-28,1029.23
2011-07-29,1028.065
2011-08-01,993.286
2011-08-02,961.779
2011-08-03,937.294
2011-08-04,861.721
2011-08-05,844.444
2011-08-08,785.401
2011-08-09,820.08
2011-08-10,797.213
2011-08-11,823.981
2011-08-12,829.885
2011-08-15,855.578
2011-08-16,836.652
2011-08-17,843.982
2011-08-18,777.989
2011-08-19,776.171
2011-08-22,771.669
2011-08-23,772.21
2011-08-24,795.995
2011-08-25,786.854
2011-08-26,783.046
2011-08-29,811.802
2011-08-30,822.009
2011-08-31,856.601
2011-09-01,848.218
2011-09-02,823.03
2011-09-05,779.571
2011-09-06,762.582
2011-09-07,790.38
2011-09-08,802.604
2011-09-09,760.371
2011-09-12,736.074
2011-09-13,736.467
2011-09-14,756.924
2011-09-15,795.787
2011-09-16,806.365
2011-09-19,771.828
2011-09-20,796.294
2011-09-21,787.959
2011-09-22,739.978
2011-09-23,731.984
2011-09-26,741.59
2011-09-27,800.314
2011-09-28,785.58
2011-09-29,799.087
2011-09-30,770.896
2011-10-03,740.106
2011-10-04,716.853
2011-10-05,731.024
2011-10-06,767.612
2011-10-07,777.466
2011-10-10,818.231
2011-10-11,817.59
2011-10-12,859.83
2011-10-13,842.708
2011-10-14,872.835
2011-10-17,850.433
2011-10-18,851.61
2011-10-19,862.264
2011-10-20,836.595
2011-10-21,883.896
2011-10-24,894.115
2011-10-25,887.581
2011-10-26,884.221
2011-10-27,928.977
2011-10-28,927.483
2011-10-31,884.967
2011-11-01,828.129
2011-11-02,841.272
2011-11-03,859.391
2011-11-04,850.606
2011-11-07,850.723
2011-11-08,847.489
2011-11-09,818.849
2011-11-10,815.389
2011-11-11,849.791
2011-11-14,830.119
2011-11-15,818.954
2011-11-16,827.836
2011-11-17,803.372
2011-11-18,798.785
2011-11-21,758.74
2011-11-22,755.032
2011-11-23,740.839
2011-11-24,738.913
2011-11-25,744.714
2011-11-28,779.529
2011-11-29,791.267
2011-11-30,840.32
2011-12-01,834.983
2011-12-02,846.311
2011-12-05,862.836
2011-12-06,851.311
2011-12-07,856.647
2011-12-08,826.934
2011-12-09,839.172
2011-12-12,808.261
2011-12-13,807.47
2011-12-14,774.522
2011-12-15,787.536
2011-12-16,803.657
2011-12-19,802.974
2011-12-20,835.625
2011-12-21,821.086
2011-12-22,834.881
2011-12-23,833.588
2011-12-26,833.588
2011-12-27,841.118
2011-12-28,828.036
2011-12-29,835.381
2011-12-30,843.098
2012-01-02,857.94
2012-01-03,870.579
2012-01-04,857.166
2012-01-05,841.629
2012-01-06,836.254
2012-01-09,848.284
2012-01-10,863.56
2012-01-11,846.078
2012-01-12,858.398
2012-01-13,841.293
2012-01-16,849.103
2012-01-17,859.761
2012-01-18,866.722
2012-01-19,882.205
2012-01-20,876.577
2012-01-23,892.582
2012-01-24,864.158
2012-01-25,861.369
2012-01-26,889.143
2012-01-27,886.766
2012-01-30,869.009
2012-01-31,883.474
2012-02-01,907.038
2012-02-02,909.504
2012-02-03,922.469
2012-02-06,920.418
2012-02-07,938.377
2012-02-08,936.04
2012-02-09,937.759
2012-02-10,915.851
2012-02-13,910.392
2012-02-14,897.601
2012-02-15,899.409
2012-02-16,890.112
2012-02-17,908.675
2012-02-20,1000.139
2012-02-21,987.016
2012-02-22,982.063
2012-02-23,979.888
2012-02-24,996.387
2012-02-27,989.03
2012-02-28,993.886
2012-02-29,1000.132
2012-03-01,1011.24
2012-03-02,1025.152
2012-03-05,1020.186
2012-03-06,978.627
2012-03-07,992.538
2012-03-08,1015.022
2012-03-09,1012.227
2012-03-12,1007.101
2012-03-13,1003.814
2012-03-14,990.047
2012-03-15,998.993
2012-03-16,1009.308
2012-03-19,1018.576
2012-03-20,1003.634
2012-03-21,995.627
2012-03-22,983.874
2012-03-23,995.17
2012-03-26,1016.48
2012-03-27,1005.822
2012-03-28,992.614
2012-03-29,985.985
2012-03-30,1005.649
2012-04-02,1019.073
2012-04-03,1016.18
2012-04-04,976.441
2012-04-05,985.9
2012-04-06,985.9
2012-04-09,986.466
2012-04-10,948.77
2012-04-11,952.077
2012-04-12,978.532
2012-04-13,964.684
2012-04-16,966.956
2012-04-17,996.914
2012-04-18,977.894
2012-04-19,976.231
2012-04-20,987.89
2012-04-23,948.278
2012-04-24,969.387
2012-04-25,985.114
2012-04-26,1000.209
2012-04-27,1012.545
2012-04-30,1003.235
2012-05-01,1002.439
2012-05-02,985.383
2012-05-03,986.565
2012-05-04,959.119
2012-05-07,965.722
2012-05-08,933.34
2012-05-09,917.107
2012-05-10,935.96
2012-05-11,938.671
2012-05-14,905.623
2012-05-15,895.634
2012-05-16,890.509
2012-05-17,870.217
2012-05-18,860.939
2012-05-21,875.705
2012-05-22,889.367
2012-05-23,846.065
2012-05-24,854.413
2012-05-25,848.688
2012-05-28,857.767
2012-05-29,871.979
2012-05-30,850.72
2012-05-31,840.046
2012-06-01,815.832
2012-06-04,818.608
2012-06-05,822.888
2012-06-06,851.329
2012-06-07,863.221
2012-06-08,858.524
2012-06-11,861.629
2012-06-12,851.175
2012-06-13,848.396
2012-06-14,857.185
2012-06-15,883.216
2012-06-18,877.637
2012-06-19,902.395
2012-06-20,910.248
2012-06-21,891.875
2012-06-22,871.801
2012-06-25,852.587
2012-06-26,847.706
2012-06-27,860.614
2012-06-28,854.101
2012-06-29,901.004
2012-07-02,911.968
2012-07-03,934.551
2012-07-04,928.056
2012-07-05,912.571
2012-07-06,892.344
2012-07-09,889.169
2012-07-10,893.523
2012-07-11,880.307
2012-07-12,867.475
2012-07-13,879.273
2012-07-16,878.683
2012-07-17,881.571
2012-07-18,892.845
2012-07-19,897.571
2012-07-20,882.943
2012-07-23,855.104
2012-07-24,856.921
2012-07-25,858.868
2012-07-26,890.056
2012-07-27,902.19
2012-07-30,893.606
2012-07-31,898.229
2012-08-01,898.318
2012-08-02,861.445
2012-08-03,892.717
2012-08-06,902.829
2012-08-07,910.252
2012-08-08,897.859
2012-08-09,899.941
2012-08-10,891.628
2012-08-13,886.879
2012-08-14,887.865
2012-08-15,890.457
2012-08-16,909.845
2012-08-17,918.019
2012-08-20,912.771
2012-08-21,927.76
2012-08-22,916.86
2012-08-23,921.521
2012-08-24,914.45
2012-08-27,914.974
2012-08-28,914.322
2012-08-29,910.171
2012-08-30,901.456
2012-08-31,921.4
2012-09-03,926.955
2012-09-04,922.032
2012-09-05,925.611
2012-09-06,945.923
2012-09-07,961.041
2012-09-10,962.604
2012-09-11,973.763
2012-09-12,986.554
2012-09-13,980.111
2012-09-14,1010.357
2012-09-17,1006.141
2012-09-18,993.435
2012-09-19,992.041
2012-09-20,981.412
2012-09-21,977.65
2012-09-24,967.62
2012-09-25,980.108
2012-09-26,959.691
2012-09-27,964.32
2012-09-28,958.251
2012-10-01,972.699
2012-10-02,969.634
2012-10-03,963.544
2012-10-04,976.065
2012-10-05,990.339
2012-10-08,972.077
2012-10-09,960.867
2012-10-10,956.183
2012-10-11,962.778
2012-10-12,959.488
2012-10-15,959.935
2012-10-16,974.964
2012-10-17,985.83
2012-10-18,992.241
2012-10-19,982.475
2012-10-22,976.949
2012-10-23,947.886
2012-10-24,957.891
2012-10-25,959.329
2012-10-26,945.537
2012-10-29,939.681
2012-10-30,950.777
2012-10-31,952.338
2012-11-01,966.286
2012-11-02,962.819
2012-11-05,948.696
2012-11-06,945.038
2012-11-07,930.13
2012-11-08,921.634
2012-11-09,919.737
2012-11-12,916.578
2012-11-13,920.468
2012-11-14,914.335
2012-11-15,894.344
2012-11-16,877.574
2012-11-19,866.051
2012-11-20,871.155
2012-11-21,871.015
2012-11-22,884.868
2012-11-23,896.038
2012-11-26,897.842
2012-11-27,911.059
2012-11-28,908.418
2012-11-29,930.786
2012-11-30,925.667
2012-12-03,928.219
2012-12-04,930.27
2012-12-05,932.607
2012-12-06,934.966
2012-12-07,927.498
2012-12-10,919.215
2012-12-11,926.238
2012-12-12,926.807
2012-12-13,929.093
2012-12-14,924.692
2012-12-17,930.482
2012-12-18,941.452
2012-12-19,947.526
2012-12-20,954.924
2012-12-21,946.36
2012-12-24,948.684
2012-12-25,948.684
2012-12-26,950.625
2012-12-27,945.474
2012-12-28,939.613
2012-12-31,941.353
2013-01-01,941.353
2013-01-02,958.833
2013-01-03,941.862
2013-01-04,937.381
2013-01-07,933.043
2013-01-08,930.591
2013-01-09,931.942
2013-01-10,943.734
2013-01-11,941.391
2013-01-14,886.402
2013-01-15,895.685
2013-01-16,896.26
2013-01-17,899.184
2013-01-18,889.446
2013-01-21,896.232
2013-01-22,889.855
2013-01-23,894.877
2013-01-24,894.952
2013-01-25,910.88
2013-01-28,921.34
2013-01-29,920.879
2013-01-30,922.211
2013-01-31,918.466
2013-02-01,939.616
2013-02-04,913.206
2013-02-05,898.9
2013-02-06,894.042
2013-02-07,891.253
2013-02-08,892.535
2013-02-11,885.122
2013-02-12,898.824
2013-02-13,903.149
2013-02-14,890.672
2013-02-15,887.687
2013-02-18,888.595
2013-02-19,895.152
2013-02-20,896.225
2013-02-21,874.916
2013-02-22,887.128
2013-02-25,894.881
2013-02-26,884.31
2013-02-27,886.628
2013-02-28,890.45
2013-03-01,866.253
2013-03-04,878.044
2013-03-05,883.217
2013-03-06,883.98
2013-03-07,888.526
2013-03-08,901.167
2013-03-11,903.387
2013-03-12,908.429
2013-03-13,898.468
2013-03-14,896.858
2013-03-15,893.698
2013-03-18,885.307
2013-03-19,869.47
2013-03-20,878.046
2013-03-21,882.287
2013-03-22,874.842
2013-03-25,862.155
2013-03-26,866.919
2013-03-27,853.865
2013-03-28,937.666
2013-03-29,937.666
2013-04-01,938.104
2013-04-02,943.289
2013-04-03,945.574
2013-04-04,949.62
2013-04-05,957.63
2013-04-08,956.122
2013-04-09,960.469
2013-04-10,965.849
2013-04-11,977.861
2013-04-12,966.339
2013-04-15,955.857
2013-04-16,956.063
2013-04-17,942.561
2013-04-18,949.295
2013-04-19,950.393
2013-04-22,943.726
2013-04-23,953.011
2013-04-24,951.842
2013-04-25,955.21
2013-04-26,949.773
2013-04-29,955.422
2013-04-30,958.427
2013-05-01,959.081
2013-05-02,950.329
2013-05-03,962.938
2013-05-06,955.815
2013-05-07,966.547
2013-05-08,972.968
2013-05-09,973.253
2013-05-10,968.889
2013-05-13,970.066
2013-05-14,973.324
2013-05-15,966.453
2013-05-16,973.216
2013-05-17,968.601
2013-05-20,973.026
2013-05-21,980.043
2013-05-22,980.192
2013-05-23,970.467
2013-05-24,970.423
2013-05-27,978.482
2013-05-28,980.233
2013-05-29,981.901
2013-05-30,988.906
2013-05-31,976.128
2013-06-03,979.396
2013-06-04,987.482
2013-06-05,982.598
2013-06-06,988.174
2013-06-07,995.699
2013-06-10,997.84
2013-06-11,1003.165
2013-06-12,1011.199
2013-06-13,1006.281
2013-06-14,1004.652
2013-06-17,1010.669
2013-06-18,1018.993
2013-06-19,1021.213
2013-06-20,989.078
2013-06-21,975.758
2013-06-24,960.897
2013-06-25,966.126
2013-06-26,971.528
2013-06-27,987.938
2013-06-28,990.785
2013-07-01,1001.099
2013-07-02,1001.553
2013-07-03,998.999
2013-07-04,1002.552
2013-07-05,990.676
2013-07-08,1001.447
2013-07-09,997.205
2013-07-10,1006.389
2013-07-11,1019.588
2013-07-12,1023.853
2013-07-15,1027.491
2013-07-16,1038.576
2013-07-17,1040.072
2013-07-18,1039.652
2013-07-19,1033.073
2013-07-22,1029.069
2013-07-23,1028.81
2013-07-24,1033.875
2013-07-25,1049.691
2013-07-26,1053.475
2013-07-29,1051.623
2013-07-30,1057.518
2013-07-31,1066.7
2013-08-01,1079.07
2013-08-02,1075.248
2013-08-05,1073.57
2013-08-06,1072.867
2013-08-07,1062.922
2013-08-08,1079.088
2013-08-09,1083.058
2013-08-12,1074.27
2013-08-13,1074.894
2013-08-14,1086.178
2013-08-15,1084.24
2013-08-16,1092.086
2013-08-19,1097.48
2013-08-20,1095.454
2013-08-21,1093.828
2013-08-22,1095.694
2013-08-23,1103.385
2013-08-26,1096.247
2013-08-27,1083.628
2013-08-28,1079.182
2013-08-29,1080.587
2013-08-30,1085.841
2013-09-02,1096.891
2013-09-03,1092.75
2013-09-04,1097.652
2013-09-05,1094.2
2013-09-06,1095.686
2013-09-09,1101.543
2013-09-10,1111.722
2013-09-11,1106.374
2013-09-12,1103.858
2013-09-13,1104.062
2013-09-16,1123.409
2013-09-17,1130.899
2013-09-18,1124.447
2013-09-19,1134.329
2013-09-20,1134.48
2013-09-23,1124.996
2013-09-24,1127.573
2013-09-25,1119.288
2013-09-26,1113.097
2013-09-27,1118.709
2013-09-30,1106.649
2013-10-01,1118.724
2013-10-02,1120.792
2013-10-03,1117.011
2013-10-04,1119.07
2013-10-07,1112.987
2013-10-08,1111.799
2013-10-09,1090.299
2013-10-10,1101.335
2013-10-11,1110.459
2013-10-14,1113.309
2013-10-15,1118.168
2013-10-16,1126.454
2013-10-17,1135.207
2013-10-18,1146.589
2013-10-21,1155.78
2013-10-22,1162.798
2013-10-23,1162.254
2013-10-24,1158.517
2013-10-25,1161.472
2013-10-28,1166.011
2013-10-29,1160.479
2013-10-30,1158.774
2013-10-31,1150.686
2013-11-01,1138.14
2013-11-04,1141.943
2013-11-05,1140.27
2013-11-06,1149.476
2013-11-07,1133.509
2013-11-08,1132.225
2013-11-11,1140.826
2013-11-12,1145.22
2013-11-13,1137.236
2013-11-14,1154.274
2013-11-15,1162.7
2013-11-18,1161.731
2013-11-19,1155.436
2013-11-20,1152.793
2013-11-21,1148.77
2013-11-22,1153.9
2013-11-25,1160.126
2013-11-26,1158.557
2013-11-27,1164.708
2013-11-28,1174.62
2013-11-29,1174.821
2013-12-02,1167.331
2013-12-03,1149.606
2013-12-04,1134.375
2013-12-05,1134.562
2013-12-06,1137.792
2013-12-09,1136.625
2013-12-10,1135.646
2013-12-11,1133.637
2013-12-12,1117.177
2013-12-13,1118.41
2013-12-16,1130.475
2013-12-17,1128.77
2013-12-18,1134.339
2013-12-19,1133.974
2013-12-20,1142.871
2013-12-23,1159.518
2013-12-24,1165.927
2013-12-25,1165.927
2013-12-26,1168.102
2013-12-27,1178.692
2013-12-30,1183.089
2013-12-31,1183.471
2014-01-01,1183.471
2014-01-02,1172.424
2014-01-03,1177.27
2014-01-06,1181.036
2014-01-07,1178.945
2014-01-08,1187.917
2014-01-09,1183.335
2014-01-10,1196.988
2014-01-13,1188.872
2014-01-14,1214.233
2014-01-15,1218.648
2014-01-16,1216.602
2014-01-17,1215.554
2014-01-20,1210.634
2014-01-21,1206.663
2014-01-22,1216.918
2014-01-23,1223.48
2014-01-24,1193.361
2014-01-27,1185.565
2014-01-28,1184.643
2014-01-29,1181.145
2014-01-30,1178.668
2014-01-31,1166.182
2014-02-03,1159.816
2014-02-04,1151.14
2014-02-05,1156.843
2014-02-06,1181.746
2014-02-07,1180.017
2014-02-10,1177.356
2014-02-11,1192.452
2014-02-12,1184.095
2014-02-13,1195.335
2014-02-14,1198.519
2014-02-17,1203.501
2014-02-18,1215.145
2014-02-19,1213.086
2014-02-20,1192.356
2014-02-21,1208.598
2014-02-24,1217.131
2014-02-25,1217.51
2014-02-26,1197.499
2014-02-27,1200.5
2014-02-28,1211.202
2014-03-03,1178.004
2014-03-04,1200.108
2014-03-05,1202.93
2014-03-06,1225.713
2014-03-07,1214.137
2014-03-10,1203.148
2014-03-11,1207.68
2014-03-12,1205.29
2014-03-13,1199.723
2014-03-14,1187.507
2014-03-17,1201.815
2014-03-18,1208.482
2014-03-19,1202.444
2014-03-20,1191.535
2014-03-21,1189.772
2014-03-24,1177.716
2014-03-25,1189.993
2014-03-26,1197.994
2014-03-27,1193.527
2014-03-28,1202.308
2014-03-31,1207.464
2014-04-01,1214.335
2014-04-02,1215.399
2014-04-03,1205.727
2014-04-04,1206.004
2014-04-07,1205.836
2014-04-08,1195.535
2014-04-09,1200.932
2014-04-10,1199.968
2014-04-11,1182.178
2014-04-14,1165.643
2014-04-15,1158.595
2014-04-16,1171.328
2014-04-17,1184.199
2014-04-18,1184.199
2014-04-21,1181.503
2014-04-22,1194.193
2014-04-23,1190.18
2014-04-24,1180.118
2014-04-25,1163.308
2014-04-28,1164.679
2014-04-29,1175.903
2014-04-30,1177.594
2014-05-01,1177.594
2014-05-02,1181.098
2014-05-05,1174.526
2014-05-06,1167.264
2014-05-07,1161.488
2014-05-08,1153.678
2014-05-09,1152.045
2014-05-12,1167.612
2014-05-13,1164.865
2014-05-14,1161.165
2014-05-15,1148.9
2014-05-16,1151.415
2014-05-19,1166.212
2014-05-20,1171.051
2014-05-21,1163.481
2014-05-22,1170.206
2014-05-23,1177.488
2014-05-26,1184.463
2014-05-27,1188.121
2014-05-28,1191.299
2014-05-29,1193.957
2014-05-30,1198.489
2014-06-02,1198.237
2014-06-03,1194.863
2014-06-04,1197.084
2014-06-05,1199.248
2014-06-06,1214.946
2014-06-09,1212.305
2014-06-10,1212.25
2014-06-11,1195.778
2014-06-12,1200.99
2014-06-13,1196.741
2014-06-16,1192.636
2014-06-17,1195.829
2014-06-18,1193.233
2014-06-19,1197.928
2014-06-20,1188.226
2014-06-23,1182.484
2014-06-24,1178.988
2014-06-25,1172.926
2014-06-26,1166.07
2014-06-27,1169.93
2014-06-30,1180.318
2014-07-01,1180.119
2014-07-02,1175.859
2014-07-03,1176.79
2014-07-04,1171.142
2014-07-07,1152.63
2014-07-08,1136.554
2014-07-09,1142.746
2014-07-10,1116.951
2014-07-11,1113.856
2014-07-14,1125.145
2014-07-15,1117.446
2014-07-16,1127.356
2014-07-17,1117.107
2014-07-18,1111.029
2014-07-21,1113.025
2014-07-22,1113.549
2014-07-23,1115.325
2014-07-24,1129.426
2014-07-25,1115.362
2014-07-28,1107.019
2014-07-29,1109.015
2014-07-30,1108.775
2014-07-31,1102.142
2014-08-01,1091.358
2014-08-04,1081.778
2014-08-05,1084.254
2014-08-06,1076.714
2014-08-07,1072.512
2014-08-08,1078.295
2014-08-11,1096.315
2014-08-12,1089.851
2014-08-13,1090.35
2014-08-14,1097.215
2014-08-15,1097.564
2014-08-18,1109.443
2014-08-19,1115.216
2014-08-20,1121.187
2014-08-21,1122.936
2014-08-22,1119.797
2014-08-25,1126.133
2014-08-26,1134.411
2014-08-27,1139.043
2014-08-28,1130.606
2014-08-29,1129.787
2014-09-01,1127.321
2014-09-02,1126.475
2014-09-03,1130.369
2014-09-04,1119.493
2014-09-05,1118.762
2014-09-08,1117.076
2014-09-09,1114.056
2014-09-10,1111.075
2014-09-11,1112.581
2014-09-12,1119.299
2014-09-15,1114.462
2014-09-16,1111.991
2014-09-17,1115.616
2014-09-18,1118.498
2014-09-19,1115.392
2014-09-22,1109.302
2014-09-23,1098.612
2014-09-24,1086.767
2014-09-25,1082.447
2014-09-26,1077.644
2014-09-29,1084.401
2014-09-30,1079.208
2014-10-01,1065.619
2014-10-02,1049.55
2014-10-03,1051.476
2014-10-06,1061.112
2014-10-07,1050.306
2014-10-08,1041.697
2014-10-09,1044.647
2014-10-10,1025.461
2014-10-13,1020.509
2014-10-14,1020.833
2014-10-15,997.895
2014-10-16,1004.32
2014-10-17,1005.183
2014-10-20,1006.279
2014-10-21,1029.374
2014-10-22,1035.96
2014-10-23,1033.772
2014-10-24,1036.895
2014-10-27,1042.74
2014-10-28,1057.622
2014-10-29,1061.797
2014-10-30,1064.805
2014-10-31,1071.202
2014-11-03,1070.838
2014-11-04,1067.728
2014-11-05,1073.136
2014-11-06,1072.157
2014-11-07,1067.901
2014-11-10,1080.739
2014-11-11,1083.42
2014-11-12,1077.484
2014-11-13,1076.03
2014-11-14,1083.907
2014-11-17,1088.183
2014-11-18,1100.351
2014-11-19,1098.861
2014-11-20,1105.818
2014-11-21,1105.749
2014-11-24,1105.391
2014-11-25,1128.166
2014-11-26,1141.573
2014-11-27,1144.28
2014-11-28,1147.397
2014-12-01,1154.79
2014-12-02,1151.727
2014-12-03,1146.189
2014-12-04,1148.89
2014-12-05,1152.117
2014-12-08,1143.956
2014-12-09,1138.323
2014-12-10,1134.016
2014-12-11,1124.602
2014-12-12,1107.588
2014-12-15,1087.263
2014-12-16,1114.471
2014-12-17,1094.24
2014-12-18,1116.916
2014-12-19,1118.678
2014-12-22,1135.105
2014-12-23,1136.746
2014-12-24,1138.267
2014-12-25,1138.267
2014-12-26,1136.493
2014-12-29,1137.791
2014-12-30,1132.113
2014-12-31,1133.369
2015-01-01,1133.369
2015-01-02,1119.26
2015-01-05,1086.545
2015-01-06,1072.372
2015-01-07,1069.395
2015-01-08,1096.834
2015-01-09,1095.009
2015-01-12,1104.388
2015-01-13,1107.29
2015-01-14,1097.374
2015-01-15,1089.82
2015-01-16,1090.476
2015-01-19,1113.688
2015-01-20,1119.37
2015-01-21,1119.867
2015-01-22,1112.757
2015-01-23,1118.691
2015-01-26,1127.064
2015-01-27,1131.631
2015-01-28,1127.06
2015-01-29,1136.105
2015-01-30,1137.358
2015-02-02,1134.785
2015-02-03,1157.902
2015-02-04,1168.497
2015-02-05,1172.379
2015-02-06,1164.916
2015-02-09,1151.56
2015-02-10,1164.88
2015-02-11,1179.98
2015-02-12,1187.985
2015-02-13,1193.381
2015-02-16,1191.632
2015-02-17,1183.207
2015-02-18,1190.744
2015-02-19,1215.237
2015-02-20,1211.147
2015-02-23,1214.514
2015-02-24,1216.363
2015-02-25,1227.731
2015-02-26,1218.283
2015-02-27,1214.86
2015-03-02,1213.855
2015-03-03,1203.239
2015-03-04,1187.896
2015-03-05,1180.779
2015-03-06,1172.569
2015-03-09,1182.935
2015-03-10,1159.109
2015-03-11,1166.872
2015-03-12,1177.177
2015-03-13,1170.427
2015-03-16,1186.843
2015-03-17,1184.196
2015-03-18,1193.42
2015-03-19,1194.021
2015-03-20,1217.717
2015-03-23,1227.398
2015-03-24,1232.362
2015-03-25,1229.346
2015-03-26,1221.013
2015-03-27,1214.468
2015-03-30,1235.186
2015-03-31,1209.204
2015-04-01,1227.954
2015-04-02,1245.388
2015-04-03,1245.388
2015-04-06,1262.668
2015-04-07,1289.426
2015-04-08,1272.921
2015-04-09,1271.495
2015-04-10,1279.015
2015-04-13,1282.94
2015-04-14,1293.124
2015-04-15,1285.912
2015-04-16,1282.421
2015-04-17,1263.872
2015-04-20,1270.334
