Date,NETHERLANDS MID GROWTH Mid Cap
2005-11-10,691.943
2005-11-11,696.989
2005-11-14,688.455
2005-11-15,699.487
2005-11-16,693.871
2005-11-17,684.759
2005-11-18,687.774
2005-11-21,693.164
2005-11-22,690.547
2005-11-23,700.323
2005-11-24,699.516
2005-11-25,698.892
2005-11-28,697.685
2005-11-29,697.353
2005-11-30,695.752
2005-12-01,707.063
2005-12-02,702.435
2005-12-05,701.572
2005-12-06,707.197
2005-12-07,703.045
2005-12-08,709.345
2005-12-09,706.62
2005-12-12,714.17
2005-12-13,709.95
2005-12-14,712.692
2005-12-15,706.654
2005-12-16,713.443
2005-12-19,715.016
2005-12-20,707.31
2005-12-21,710.773
2005-12-22,709.673
2005-12-23,711.932
2005-12-26,711.932
2005-12-27,717.012
2005-12-28,716.936
2005-12-29,717.313
2005-12-30,712.506
2006-01-02,719.734
2006-01-03,728.411
2006-01-04,742.458
2006-01-05,740.936
2006-01-06,752.724
2006-01-09,761.786
2006-01-10,749.966
2006-01-11,751.784
2006-01-12,750.348
2006-01-13,744.769
2006-01-16,751.391
2006-01-17,737.24
2006-01-18,747.883
2006-01-19,749.862
2006-01-20,743.734
2006-01-23,751.604
2006-01-24,759.409
2006-01-25,773.517
2006-01-26,781.309
2006-01-27,785.12
2006-01-30,785.856
2006-01-31,781.321
2006-02-01,787.531
2006-02-02,782.692
2006-02-03,776.638
2006-02-06,778.19
2006-02-07,773.867
2006-02-08,770.046
2006-02-09,779.362
2006-02-10,765.141
2006-02-13,770.124
2006-02-14,769.752
2006-02-15,772.406
2006-02-16,758.59
2006-02-17,758.43
2006-02-20,762.521
2006-02-21,753.338
2006-02-22,747.537
2006-02-23,745.521
2006-02-24,737.2
2006-02-27,741.443
2006-02-28,740.995
2006-03-01,749.602
2006-03-02,754.179
2006-03-03,756.582
2006-03-06,752.661
2006-03-07,739.114
2006-03-08,732.578
2006-03-09,739.226
2006-03-10,732.146
2006-03-13,738.443
2006-03-14,753.694
2006-03-15,760.549
2006-03-16,762.67
2006-03-17,761.713
2006-03-20,759.689
2006-03-21,756.501
2006-03-22,753.937
2006-03-23,758.185
2006-03-24,759.703
2006-03-27,763.288
2006-03-28,767.928
2006-03-29,762.476
2006-03-30,774.837
2006-03-31,771.538
2006-04-03,771.017
2006-04-04,772.994
2006-04-05,773.787
2006-04-06,781.396
2006-04-07,772.343
2006-04-10,777.943
2006-04-11,763.356
2006-04-12,757.217
2006-04-13,762.705
2006-04-14,762.705
2006-04-17,774.819
2006-04-18,774.604
2006-04-19,788.606
2006-04-20,795.373
2006-04-21,805.778
2006-04-24,802.203
2006-04-25,801.308
2006-04-26,803.926
2006-04-27,802.485
2006-04-28,800.574
2006-05-01,801.972
2006-05-02,818.005
2006-05-03,806.444
2006-05-04,822.168
2006-05-05,837.695
2006-05-08,836.615
2006-05-09,836.566
2006-05-10,832.968
2006-05-11,822.782
2006-05-12,803.932
2006-05-15,786.114
2006-05-16,785.884
2006-05-17,765.644
2006-05-18,763.599
2006-05-19,751.157
2006-05-22,738.512
2006-05-23,764.508
2006-05-24,754.822
2006-05-25,765.312
2006-05-26,769.6
2006-05-29,778.005
2006-05-30,772.14
2006-05-31,770.997
2006-06-01,774.423
2006-06-02,784.091
2006-06-05,778.986
2006-06-06,751.068
2006-06-07,758.048
2006-06-08,735.144
2006-06-09,740.031
2006-06-12,732.521
2006-06-13,719.152
2006-06-14,727.929
2006-06-15,745.277
2006-06-16,738.72
2006-06-19,740.08
2006-06-20,737.418
2006-06-21,749.325
2006-06-22,748.262
2006-06-23,745.41
2006-06-26,742.153
2006-06-27,737.081
2006-06-28,733.019
2006-06-29,742.49
2006-06-30,768.159
2006-07-03,774.263
2006-07-04,774.521
2006-07-05,760.598
2006-07-06,763.843
2006-07-07,762.08
2006-07-10,758.822
2006-07-11,751.499
2006-07-12,755.612
2006-07-13,754.77
2006-07-14,736.955
2006-07-17,726.492
2006-07-18,728.08
2006-07-19,759.241
2006-07-20,759.944
2006-07-21,751.472
2006-07-24,757.643
2006-07-25,757.539
2006-07-26,758.17
2006-07-27,768.402
2006-07-28,775.233
2006-07-31,777.01
2006-08-01,764.287
2006-08-02,775.646
2006-08-03,769.128
2006-08-04,781.584
2006-08-07,766.044
2006-08-08,763.241
2006-08-09,770.849
2006-08-10,759.752
2006-08-11,764.904
2006-08-14,770.128
2006-08-15,780.903
2006-08-16,795.152
2006-08-17,803.065
2006-08-18,796.744
2006-08-21,798.862
2006-08-22,797.184
2006-08-23,789.747
2006-08-24,790.815
2006-08-25,787.599
2006-08-28,792.946
2006-08-29,798.128
2006-08-30,810.782
2006-08-31,812.329
2006-09-01,813.764
2006-09-04,823.045
2006-09-05,816.203
2006-09-06,816.377
2006-09-07,812.193
2006-09-08,811.142
2006-09-11,808.376
2006-09-12,821.323
2006-09-13,823.135
2006-09-14,827.7
2006-09-15,823.12
2006-09-18,826.861
2006-09-19,817.775
2006-09-20,823.91
2006-09-21,828.952
2006-09-22,824.753
2006-09-25,824.457
2006-09-26,837.56
2006-09-27,841.687
2006-09-28,844.323
2006-09-29,845.106
2006-10-02,849.052
2006-10-03,850.284
2006-10-04,852.351
2006-10-05,854.459
2006-10-06,848.706
2006-10-09,848.274
2006-10-10,843.85
2006-10-11,844.47
2006-10-12,849.648
2006-10-13,850.75
2006-10-16,854.8
2006-10-17,849.244
2006-10-18,837.393
2006-10-19,844.928
2006-10-20,845.551
2006-10-23,847.1
2006-10-24,845.375
2006-10-25,845.642
2006-10-26,853.112
2006-10-27,860.453
2006-10-30,855.547
2006-10-31,857.842
2006-11-01,856.263
2006-11-02,857.255
2006-11-03,855.801
2006-11-06,863.039
2006-11-07,874.09
2006-11-08,874.145
2006-11-09,889.791
2006-11-10,889.891
2006-11-13,891.176
2006-11-14,893.718
2006-11-15,902.398
2006-11-16,892.718
2006-11-17,895.783
2006-11-20,898.969
2006-11-21,905.053
2006-11-22,912.02
2006-11-23,907.336
2006-11-24,915.333
2006-11-27,899.492
2006-11-28,896.663
2006-11-29,907.298
2006-11-30,910.025
2006-12-01,909.994
2006-12-04,911.596
2006-12-05,917.142
2006-12-06,918.024
2006-12-07,916.184
2006-12-08,916.237
2006-12-11,913.458
2006-12-12,909.168
2006-12-13,916.105
2006-12-14,914.611
2006-12-15,914.394
2006-12-18,910.758
2006-12-19,910.642
2006-12-20,915.03
2006-12-21,909.236
2006-12-22,905.4
2006-12-25,905.4
2006-12-26,903.99
2006-12-27,915.737
2006-12-28,915.956
2006-12-29,922.953
2007-01-01,922.953
2007-01-02,933.963
2007-01-03,928.776
2007-01-04,921.826
2007-01-05,915.834
2007-01-08,922.429
2007-01-09,920.529
2007-01-10,910.04
2007-01-11,923.338
2007-01-12,928.051
2007-01-15,929.749
2007-01-16,921.03
2007-01-17,944.093
2007-01-18,943.089
2007-01-19,938.915
2007-01-22,934.54
2007-01-23,934.368
2007-01-24,936.304
2007-01-25,927.651
2007-01-26,926.179
2007-01-29,926.57
2007-01-30,934.153
2007-01-31,932.329
2007-02-01,942.269
2007-02-02,942.415
2007-02-05,937.9
2007-02-06,938.745
2007-02-07,948.486
2007-02-08,946.437
2007-02-09,941.449
2007-02-12,927.085
2007-02-13,933.237
2007-02-14,954.59
2007-02-15,972.274
2007-02-16,969.062
2007-02-19,967.092
2007-02-20,969.993
2007-02-21,958.925
2007-02-22,958.529
2007-02-23,965.166
2007-02-26,964.14
2007-02-27,946.329
2007-02-28,930.267
2007-03-01,914.731
2007-03-02,910.989
2007-03-05,897.322
2007-03-06,895.633
2007-03-07,895.08
2007-03-08,901.969
2007-03-09,898.964
2007-03-12,903.505
2007-03-13,890.12
2007-03-14,881.665
2007-03-15,901.588
2007-03-16,908.297
2007-03-19,911.831
2007-03-20,924.734
2007-03-21,927.633
2007-03-22,939.31
2007-03-23,944.349
2007-03-26,936.114
2007-03-27,932.164
2007-03-28,931.218
2007-03-29,936.937
2007-03-30,932.651
2007-04-02,942.046
2007-04-03,950.452
2007-04-04,948.707
2007-04-05,955.353
2007-04-06,955.353
2007-04-09,950.376
2007-04-10,960.751
2007-04-11,949.766
2007-04-12,953.927
2007-04-13,960.263
2007-04-16,967.403
2007-04-17,972.125
2007-04-18,986.701
2007-04-19,986.497
2007-04-20,993.725
2007-04-23,992.691
2007-04-24,994.315
2007-04-25,996.192
2007-04-26,992.489
2007-04-27,992.412
2007-04-30,1001.79
2007-05-01,998.046
2007-05-02,995.269
2007-05-03,993.856
2007-05-04,1013.571
2007-05-07,1021.944
2007-05-08,998.221
2007-05-09,998.275
2007-05-10,986.481
2007-05-11,996.893
2007-05-14,993.972
2007-05-15,1000.391
2007-05-16,992.699
2007-05-17,986.944
2007-05-18,994.227
2007-05-21,990.153
2007-05-22,986.784
2007-05-23,988.826
2007-05-24,978.622
2007-05-25,981.495
2007-05-28,983.279
2007-05-29,983.354
2007-05-30,980.733
2007-05-31,1000.0
2007-06-01,1003.047
2007-06-04,1002.005
2007-06-05,996.999
2007-06-06,980.303
2007-06-07,970.538
2007-06-08,964.753
2007-06-11,973.689
2007-06-12,965.556
2007-06-13,967.66
2007-06-14,982.823
2007-06-15,1006.979
2007-06-18,1010.504
2007-06-19,1011.469
2007-06-20,1011.472
2007-06-21,1005.262
2007-06-22,1011.362
2007-06-25,1011.535
2007-06-26,1005.731
2007-06-27,1006.294
2007-06-28,1022.307
2007-06-29,1029.961
2007-07-02,1053.23
2007-07-03,1054.799
2007-07-04,1057.611
2007-07-05,1051.371
2007-07-06,1059.491
2007-07-09,1085.346
2007-07-10,1129.247
2007-07-11,1120.372
2007-07-12,1129.971
2007-07-13,1135.651
2007-07-16,1137.991
2007-07-17,1142.742
2007-07-18,1149.553
2007-07-19,1162.291
2007-07-20,1162.373
2007-07-23,1169.922
2007-07-24,1163.501
2007-07-25,1130.432
2007-07-26,1113.184
2007-07-27,1086.632
2007-07-30,1092.495
2007-07-31,1105.976
2007-08-01,1087.993
2007-08-02,1085.754
2007-08-03,1087.424
2007-08-06,1081.21
2007-08-07,1081.88
2007-08-08,1104.504
2007-08-09,1074.521
2007-08-10,1050.635
2007-08-13,1065.808
2007-08-14,1056.732
2007-08-15,1041.31
2007-08-16,1004.02
2007-08-17,1019.175
2007-08-20,1029.08
2007-08-21,1036.767
2007-08-22,1046.023
2007-08-23,1055.101
2007-08-24,1062.058
2007-08-27,1067.711
2007-08-28,1054.997
2007-08-29,1053.132
2007-08-30,1063.011
2007-08-31,1073.513
2007-09-03,1075.217
2007-09-04,1078.188
2007-09-05,1072.581
2007-09-06,1086.964
2007-09-07,1070.455
2007-09-10,1067.417
2007-09-11,1077.371
2007-09-12,1089.7
2007-09-13,1085.025
2007-09-14,1076.145
2007-09-17,1063.288
2007-09-18,1074.612
2007-09-19,1105.844
2007-09-20,1116.657
2007-09-21,1123.605
2007-09-24,1122.756
2007-09-25,1117.201
2007-09-26,1122.021
2007-09-27,1124.463
2007-09-28,1135.317
2007-10-01,1141.263
2007-10-02,1134.715
2007-10-03,1128.598
2007-10-04,1126.975
2007-10-05,1133.051
2007-10-08,1127.155
2007-10-09,1130.526
2007-10-10,1136.904
2007-10-11,1140.946
2007-10-12,1136.323
2007-10-15,1140.477
2007-10-16,1135.161
2007-10-17,1168.374
2007-10-18,1167.102
2007-10-19,1157.226
2007-10-22,1144.304
2007-10-23,1165.864
2007-10-24,1150.341
2007-10-25,1166.983
2007-10-26,1161.435
2007-10-29,1170.411
2007-10-30,1161.982
2007-10-31,1169.675
2007-11-01,1153.88
2007-11-02,1160.398
2007-11-05,1159.953
2007-11-06,1162.683
2007-11-07,1176.152
2007-11-08,1162.755
2007-11-09,1146.747
2007-11-12,1142.619
2007-11-13,1124.808
2007-11-14,1144.371
2007-11-15,1117.033
2007-11-16,1099.546
2007-11-19,1076.758
2007-11-20,1093.701
2007-11-21,1073.393
2007-11-22,1066.914
2007-11-23,1070.048
2007-11-26,1084.405
2007-11-27,1077.52
2007-11-28,1096.737
2007-11-29,1099.529
2007-11-30,1141.488
2007-12-03,1129.444
2007-12-04,1110.741
2007-12-05,1129.807
2007-12-06,1127.974
2007-12-07,1129.713
2007-12-10,1134.956
2007-12-11,1129.831
2007-12-12,1108.386
2007-12-13,1089.313
2007-12-14,1091.389
2007-12-17,1062.743
2007-12-18,1046.96
2007-12-19,1037.989
2007-12-20,1037.811
2007-12-21,1049.818
2007-12-24,1054.373
2007-12-25,1054.373
2007-12-26,1061.62
2007-12-27,1052.348
2007-12-28,1062.048
2007-12-31,1061.764
2008-01-01,1061.764
2008-01-02,1057.283
2008-01-03,1039.572
2008-01-04,1031.628
2008-01-07,1008.877
2008-01-08,1019.795
2008-01-09,994.097
2008-01-10,974.471
2008-01-11,968.182
2008-01-14,984.364
2008-01-15,951.767
2008-01-16,905.545
2008-01-17,916.317
2008-01-18,900.266
2008-01-21,841.301
2008-01-22,866.918
2008-01-23,848.878
2008-01-24,922.766
2008-01-25,931.386
2008-01-28,926.762
2008-01-29,936.994
2008-01-30,923.718
2008-01-31,915.346
2008-02-01,928.018
2008-02-04,938.107
2008-02-05,898.593
2008-02-06,895.757
2008-02-07,864.765
2008-02-08,867.75
2008-02-11,862.494
2008-02-12,888.737
2008-02-13,911.767
2008-02-14,924.795
2008-02-15,908.792
2008-02-18,926.198
2008-02-19,932.972
2008-02-20,910.645
2008-02-21,912.193
2008-02-22,912.968
2008-02-25,921.21
2008-02-26,927.286
2008-02-27,931.447
2008-02-28,913.826
2008-02-29,911.294
2008-03-03,894.513
2008-03-04,875.455
2008-03-05,903.679
2008-03-06,897.906
2008-03-07,888.71
2008-03-10,886.396
2008-03-11,888.338
2008-03-12,902.779
2008-03-13,899.061
2008-03-14,885.615
2008-03-17,856.358
2008-03-18,878.391
2008-03-19,868.441
2008-03-20,860.392
2008-03-21,860.392
2008-03-24,859.164
2008-03-25,895.284
2008-03-26,907.661
2008-03-27,926.087
2008-03-28,921.984
2008-03-31,934.381
2008-04-01,940.41
2008-04-02,949.079
2008-04-03,939.369
2008-04-04,950.916
2008-04-07,961.806
2008-04-08,932.606
2008-04-09,930.982
2008-04-10,939.306
2008-04-11,923.981
2008-04-14,921.141
2008-04-15,929.582
2008-04-16,980.888
2008-04-17,983.687
2008-04-18,989.25
2008-04-21,989.122
2008-04-22,995.587
2008-04-23,1018.604
2008-04-24,1002.984
2008-04-25,1006.256
2008-04-28,1007.933
2008-04-29,1000.312
2008-04-30,1002.116
2008-05-01,994.489
2008-05-02,1013.755
2008-05-05,1010.006
2008-05-06,1023.333
2008-05-07,1035.306
2008-05-08,1029.487
2008-05-09,1020.15
2008-05-12,1028.813
2008-05-13,1030.863
2008-05-14,1040.008
2008-05-15,1043.834
2008-05-16,1046.439
2008-05-19,1064.518
2008-05-20,1045.489
2008-05-21,1055.235
2008-05-22,1048.151
2008-05-23,1028.776
2008-05-26,1022.222
2008-05-27,1017.821
2008-05-28,1024.57
2008-05-29,1029.889
2008-05-30,1038.352
2008-06-02,1023.521
2008-06-03,1036.807
2008-06-04,1025.546
2008-06-05,1019.1
2008-06-06,998.952
2008-06-09,992.667
2008-06-10,962.866
2008-06-11,956.747
2008-06-12,968.115
2008-06-13,962.384
2008-06-16,973.941
2008-06-17,971.102
2008-06-18,941.403
2008-06-19,910.284
2008-06-20,894.419
2008-06-23,887.015
2008-06-24,896.074
2008-06-25,894.034
2008-06-26,883.722
2008-06-27,877.81
2008-06-30,893.818
2008-07-01,868.74
2008-07-02,852.297
2008-07-03,842.413
2008-07-04,842.595
2008-07-07,849.156
2008-07-08,811.825
2008-07-09,817.257
2008-07-10,790.46
2008-07-11,792.287
2008-07-14,764.679
2008-07-15,752.954
2008-07-16,749.977
2008-07-17,769.624
2008-07-18,786.42
2008-07-21,799.766
2008-07-22,788.173
2008-07-23,788.518
2008-07-24,760.17
2008-07-25,761.932
2008-07-28,758.976
2008-07-29,760.474
2008-07-30,772.533
2008-07-31,778.715
2008-08-01,766.86
2008-08-04,768.55
2008-08-05,792.175
2008-08-06,806.069
2008-08-07,812.361
2008-08-08,800.185
2008-08-11,811.776
2008-08-12,808.224
2008-08-13,802.479
2008-08-14,801.179
2008-08-15,800.911
2008-08-18,801.45
2008-08-19,774.473
2008-08-20,781.834
2008-08-21,789.961
2008-08-22,795.754
2008-08-25,788.959
2008-08-26,793.297
2008-08-27,802.443
2008-08-28,824.688
2008-08-29,820.753
2008-09-01,817.809
2008-09-02,822.908
2008-09-03,800.997
2008-09-04,775.376
2008-09-05,753.205
2008-09-08,763.958
2008-09-09,741.798
2008-09-10,733.426
2008-09-11,724.476
2008-09-12,736.182
2008-09-15,720.761
2008-09-16,712.964
2008-09-17,690.01
2008-09-18,713.143
2008-09-19,767.866
2008-09-22,753.198
2008-09-23,746.976
2008-09-24,721.814
2008-09-25,727.847
2008-09-26,704.911
2008-09-29,643.852
2008-09-30,646.521
2008-10-01,641.624
2008-10-02,618.989
2008-10-03,623.214
2008-10-06,558.213
2008-10-07,552.316
2008-10-08,522.475
2008-10-09,517.913
2008-10-10,483.384
2008-10-13,529.902
2008-10-14,538.715
2008-10-15,514.329
2008-10-16,487.628
2008-10-17,493.02
2008-10-20,514.782
2008-10-21,519.978
2008-10-22,485.179
2008-10-23,488.879
2008-10-24,473.045
2008-10-27,453.304
2008-10-28,458.993
2008-10-29,510.207
2008-10-30,513.468
2008-10-31,527.465
2008-11-03,539.545
2008-11-04,581.732
2008-11-05,569.073
2008-11-06,521.212
2008-11-07,529.497
2008-11-10,538.756
2008-11-11,507.377
2008-11-12,489.078
2008-11-13,491.417
2008-11-14,496.107
2008-11-17,479.843
2008-11-18,482.139
2008-11-19,457.127
2008-11-20,436.122
2008-11-21,424.303
2008-11-24,468.635
2008-11-25,467.907
2008-11-26,471.042
2008-11-27,489.873
2008-11-28,474.96
2008-12-01,437.475
2008-12-02,444.889
2008-12-03,443.466
2008-12-04,436.988
2008-12-05,414.331
2008-12-08,440.215
2008-12-09,449.928
2008-12-10,471.916
2008-12-11,482.571
2008-12-12,482.426
2008-12-15,502.179
2008-12-16,501.316
2008-12-17,515.91
2008-12-18,522.007
2008-12-19,510.709
2008-12-22,498.912
2008-12-23,503.971
2008-12-24,498.895
2008-12-25,498.895
2008-12-26,501.303
2008-12-29,507.43
2008-12-30,517.446
2008-12-31,512.343
2009-01-01,512.343
2009-01-02,531.662
2009-01-05,532.661
2009-01-06,533.333
2009-01-07,531.319
2009-01-08,529.976
2009-01-09,519.174
2009-01-12,503.74
2009-01-13,502.918
2009-01-14,479.365
2009-01-15,479.913
2009-01-16,489.934
2009-01-19,494.611
2009-01-20,478.804
2009-01-21,472.433
2009-01-22,470.479
2009-01-23,463.953
2009-01-26,490.098
2009-01-27,496.27
2009-01-28,516.52
2009-01-29,497.412
2009-01-30,482.444
2009-02-02,478.262
2009-02-03,488.033
2009-02-04,498.091
2009-02-05,493.112
2009-02-06,514.74
2009-02-09,523.68
2009-02-10,505.241
2009-02-11,500.519
2009-02-12,485.336
2009-02-13,498.705
2009-02-16,489.158
2009-02-17,461.747
2009-02-18,457.207
2009-02-19,461.642
2009-02-20,445.867
2009-02-23,441.213
2009-02-24,442.119
2009-02-25,443.386
2009-02-26,451.951
2009-02-27,445.473
2009-03-02,425.215
2009-03-03,412.839
2009-03-04,434.924
2009-03-05,418.06
2009-03-06,416.795
2009-03-09,422.69
2009-03-10,448.617
2009-03-11,456.416
2009-03-12,456.583
2009-03-13,458.425
2009-03-16,478.254
2009-03-17,476.133
2009-03-18,483.101
2009-03-19,508.684
2009-03-20,496.463
2009-03-23,508.207
2009-03-24,502.06
2009-03-25,512.263
2009-03-26,517.876
2009-03-27,495.787
2009-03-30,483.641
2009-03-31,501.231
2009-04-01,501.707
2009-04-02,530.398
2009-04-03,527.77
2009-04-06,536.953
2009-04-07,518.132
2009-04-08,516.07
2009-04-09,531.898
2009-04-10,531.898
2009-04-13,536.409
2009-04-14,535.919
2009-04-15,537.807
2009-04-16,544.007
2009-04-17,555.487
2009-04-20,529.011
2009-04-21,534.231
2009-04-22,536.83
2009-04-23,543.469
2009-04-24,554.037
2009-04-27,545.27
2009-04-28,536.883
2009-04-29,554.662
2009-04-30,568.906
2009-05-01,568.992
2009-05-04,601.689
2009-05-05,596.644
2009-05-06,597.911
2009-05-07,581.249
2009-05-08,583.909
2009-05-11,578.813
2009-05-12,578.977
2009-05-13,564.358
2009-05-14,567.399
2009-05-15,582.486
2009-05-18,589.104
2009-05-19,602.428
2009-05-20,616.469
2009-05-21,600.908
2009-05-22,604.564
2009-05-25,608.64
2009-05-26,610.475
2009-05-27,612.012
2009-05-28,602.184
2009-05-29,618.068
2009-06-01,636.49
2009-06-02,655.366
2009-06-03,639.007
2009-06-04,632.856
2009-06-05,622.164
2009-06-08,602.837
2009-06-09,610.751
2009-06-10,620.277
2009-06-11,625.668
2009-06-12,615.103
2009-06-15,594.735
2009-06-16,596.097
2009-06-17,582.179
2009-06-18,583.184
2009-06-19,594.563
2009-06-22,581.239
2009-06-23,581.095
2009-06-24,600.776
2009-06-25,601.087
2009-06-26,608.438
2009-06-29,617.513
2009-06-30,614.299
2009-07-01,635.121
2009-07-02,619.743
2009-07-03,623.616
2009-07-06,608.252
2009-07-07,608.266
2009-07-08,593.709
2009-07-09,602.146
2009-07-10,590.33
2009-07-13,603.637
2009-07-14,604.241
2009-07-15,630.319
2009-07-16,632.316
2009-07-17,645.814
2009-07-20,654.907
2009-07-21,659.644
2009-07-22,671.876
2009-07-23,681.06
2009-07-24,685.05
2009-07-27,689.137
2009-07-28,685.026
2009-07-29,689.965
2009-07-30,704.421
2009-07-31,713.043
2009-08-03,734.424
2009-08-04,733.298
2009-08-05,727.098
2009-08-06,726.068
2009-08-07,734.34
2009-08-10,728.078
2009-08-11,713.861
2009-08-12,727.911
2009-08-13,731.888
2009-08-14,725.744
2009-08-17,710.097
2009-08-18,721.495
2009-08-19,732.433
2009-08-20,752.711
2009-08-21,768.004
2009-08-24,782.766
2009-08-25,787.146
2009-08-26,784.655
2009-08-27,780.12
2009-08-28,798.536
2009-08-31,783.123
2009-09-01,767.4
2009-09-02,755.566
2009-09-03,762.388
2009-09-04,773.695
2009-09-07,792.752
2009-09-08,804.097
2009-09-09,812.489
2009-09-10,823.49
2009-09-11,824.98
2009-09-14,822.557
2009-09-15,831.301
2009-09-16,851.234
2009-09-17,858.251
2009-09-18,850.894
2009-09-21,845.328
2009-09-22,858.168
2009-09-23,856.208
2009-09-24,841.045
2009-09-25,833.762
2009-09-28,848.361
2009-09-29,839.244
2009-09-30,841.915
2009-10-01,827.053
2009-10-02,807.137
2009-10-05,813.837
2009-10-06,849.905
2009-10-07,845.514
2009-10-08,862.412
2009-10-09,865.059
2009-10-12,881.851
2009-10-13,883.785
2009-10-14,882.573
2009-10-15,874.879
2009-10-16,860.761
2009-10-19,877.851
2009-10-20,876.875
2009-10-21,880.835
2009-10-22,873.088
2009-10-23,867.477
2009-10-26,855.553
2009-10-27,839.963
2009-10-28,800.022
2009-10-29,817.173
2009-10-30,796.298
2009-11-02,804.8
2009-11-03,793.815
2009-11-04,820.744
2009-11-05,825.783
2009-11-06,832.411
2009-11-09,855.876
2009-11-10,844.111
2009-11-11,861.222
2009-11-12,857.372
2009-11-13,863.632
2009-11-16,884.488
2009-11-17,882.088
2009-11-18,887.635
2009-11-19,846.064
2009-11-20,846.023
2009-11-23,871.454
2009-11-24,866.769
2009-11-25,874.13
2009-11-26,848.566
2009-11-27,860.119
2009-11-30,859.016
2009-12-01,890.237
2009-12-02,897.561
2009-12-03,907.326
2009-12-04,910.716
2009-12-07,910.233
2009-12-08,894.257
2009-12-09,887.416
2009-12-10,894.567
2009-12-11,903.266
2009-12-14,923.938
2009-12-15,917.988
2009-12-16,924.58
2009-12-17,902.702
2009-12-18,897.129
2009-12-21,911.196
2009-12-22,917.915
2009-12-23,922.563
2009-12-24,924.989
2009-12-25,924.989
2009-12-28,925.496
2009-12-29,930.274
2009-12-30,921.648
2009-12-31,925.212
2010-01-01,925.212
2010-01-04,947.424
2010-01-05,948.012
2010-01-06,952.632
2010-01-07,946.346
2010-01-08,934.363
2010-01-11,937.627
2010-01-12,935.455
2010-01-13,943.224
2010-01-14,944.241
2010-01-15,936.289
2010-01-18,938.44
2010-01-19,928.348
2010-01-20,926.185
2010-01-21,922.759
2010-01-22,916.098
2010-01-25,905.465
2010-01-26,904.62
2010-01-27,899.589
2010-01-28,889.949
2010-01-29,890.944
2010-02-01,894.234
2010-02-02,910.447
2010-02-03,911.458
2010-02-04,881.688
2010-02-05,854.875
2010-02-08,851.116
2010-02-09,856.66
2010-02-10,859.315
2010-02-11,855.967
2010-02-12,853.961
2010-02-15,848.189
2010-02-16,864.416
2010-02-17,868.116
2010-02-18,861.957
2010-02-19,857.855
2010-02-22,865.539
2010-02-23,854.846
2010-02-24,846.474
2010-02-25,827.52
2010-02-26,846.458
2010-03-01,857.325
2010-03-02,883.297
2010-03-03,902.16
2010-03-04,896.398
2010-03-05,905.278
2010-03-08,917.767
2010-03-09,910.773
2010-03-10,922.721
2010-03-11,917.971
2010-03-12,928.266
2010-03-15,905.651
2010-03-16,925.421
2010-03-17,938.006
2010-03-18,924.958
2010-03-19,916.465
2010-03-22,922.71
2010-03-23,942.946
2010-03-24,934.613
2010-03-25,941.246
2010-03-26,945.627
2010-03-29,951.086
2010-03-30,938.421
2010-03-31,954.197
2010-04-01,966.648
2010-04-02,966.648
2010-04-05,964.435
2010-04-06,966.077
2010-04-07,960.206
2010-04-08,950.074
2010-04-09,970.976
2010-04-12,975.476
2010-04-13,962.153
2010-04-14,966.055
2010-04-15,963.538
2010-04-16,949.163
2010-04-19,947.352
2010-04-20,972.751
2010-04-21,971.254
2010-04-22,960.965
2010-04-23,974.599
2010-04-26,975.47
2010-04-27,952.8
2010-04-28,924.637
2010-04-29,935.487
2010-04-30,928.488
2010-05-03,924.79
2010-05-04,892.947
2010-05-05,874.498
2010-05-06,862.416
2010-05-07,825.462
2010-05-10,878.651
2010-05-11,864.221
2010-05-12,885.299
2010-05-13,874.804
2010-05-14,840.088
2010-05-17,833.825
2010-05-18,836.197
2010-05-19,808.949
2010-05-20,785.271
2010-05-21,798.755
2010-05-24,792.421
2010-05-25,755.203
2010-05-26,782.756
2010-05-27,803.965
2010-05-28,806.007
2010-05-31,809.642
2010-06-01,800.878
2010-06-02,797.454
2010-06-03,819.798
2010-06-04,794.964
2010-06-07,770.009
2010-06-08,764.161
2010-06-09,789.599
2010-06-10,806.318
2010-06-11,809.756
2010-06-14,838.62
2010-06-15,847.202
2010-06-16,845.33
2010-06-17,845.255
2010-06-18,853.98
2010-06-21,863.676
2010-06-22,853.138
2010-06-23,834.357
2010-06-24,821.003
2010-06-25,811.74
2010-06-28,821.395
2010-06-29,776.091
2010-06-30,777.454
2010-07-01,768.135
2010-07-02,781.471
2010-07-05,781.741
2010-07-06,812.36
2010-07-07,812.874
2010-07-08,824.687
2010-07-09,829.778
2010-07-12,830.659
2010-07-13,855.06
2010-07-14,873.853
2010-07-15,868.194
2010-07-16,856.048
2010-07-19,851.659
2010-07-20,842.462
2010-07-21,852.952
2010-07-22,880.418
2010-07-23,876.722
2010-07-26,884.528
2010-07-27,884.787
2010-07-28,882.259
2010-07-29,880.578
2010-07-30,868.446
2010-08-02,905.281
2010-08-03,906.972
2010-08-04,905.54
2010-08-05,898.976
2010-08-06,893.408
2010-08-09,901.606
2010-08-10,875.955
2010-08-11,828.427
2010-08-12,817.007
2010-08-13,815.214
2010-08-16,819.946
2010-08-17,835.451
2010-08-18,832.099
2010-08-19,830.791
2010-08-20,803.831
2010-08-23,794.425
2010-08-24,776.361
2010-08-25,761.402
2010-08-26,780.091
2010-08-27,775.341
2010-08-30,772.897
