Date,DENMARK MID VALUE Mid Cap
2005-06-16,5348.278
2005-06-17,5565.072
2005-06-20,5429.624
2005-06-21,5427.987
2005-06-22,5345.166
2005-06-23,5319.472
2005-06-24,5354.862
2005-06-27,5306.448
2005-06-28,5289.891
2005-06-29,5275.693
2005-06-30,5361.169
2005-07-01,5297.907
2005-07-04,5292.653
2005-07-05,5362.514
2005-07-06,5260.357
2005-07-07,5230.482
2005-07-08,5232.407
2005-07-11,5320.764
2005-07-12,5429.027
2005-07-13,5348.743
2005-07-14,5384.981
2005-07-15,5377.603
2005-07-18,5322.824
2005-07-19,5362.889
2005-07-20,5312.192
2005-07-21,5337.739
2005-07-22,5347.497
2005-07-25,5417.14
2005-07-26,5387.649
2005-07-27,5485.442
2005-07-28,5607.583
2005-07-29,5627.675
2005-08-01,5635.585
2005-08-02,5686.585
2005-08-03,5653.753
2005-08-04,5636.63
2005-08-05,5539.092
2005-08-08,5593.423
2005-08-09,5625.625
2005-08-10,5590.291
2005-08-11,5647.883
2005-08-12,5622.964
2005-08-15,5634.482
2005-08-16,5678.84
2005-08-17,6526.448
2005-08-18,6336.865
2005-08-19,6413.677
2005-08-22,6336.305
2005-08-23,6452.921
2005-08-24,6386.38
2005-08-25,6333.026
2005-08-26,6386.226
2005-08-29,6394.048
2005-08-30,6497.621
2005-08-31,6616.512
2005-09-01,6498.584
2005-09-02,6563.312
2005-09-05,6504.601
2005-09-06,6497.097
2005-09-07,6416.332
2005-09-08,6471.592
2005-09-09,6376.996
2005-09-12,6271.706
2005-09-13,6288.003
2005-09-14,6332.536
2005-09-15,6717.982
2005-09-16,6921.267
2005-09-19,6789.8
2005-09-20,6853.591
2005-09-21,6945.214
2005-09-22,6887.614
2005-09-23,6773.123
2005-09-26,6751.718
2005-09-27,6716.457
2005-09-28,6668.061
2005-09-29,6699.689
2005-09-30,6744.995
2005-10-03,6573.041
2005-10-04,6588.129
2005-10-05,6817.99
2005-10-06,7104.381
2005-10-07,7042.111
2005-10-10,6970.532
2005-10-11,6871.692
2005-10-12,6819.73
2005-10-13,6635.567
2005-10-14,6702.142
2005-10-17,6719.266
2005-10-18,6692.691
2005-10-19,6613.995
2005-10-20,6672.767
2005-10-21,6592.482
2005-10-24,6805.124
2005-10-25,6883.59
2005-10-26,6982.025
2005-10-27,6938.313
2005-10-28,6962.942
2005-10-31,6991.674
2005-11-01,7089.464
2005-11-02,7051.788
2005-11-03,7157.304
2005-11-04,7062.956
2005-11-07,6962.796
2005-11-08,6971.714
2005-11-09,6978.544
2005-11-10,6988.38
2005-11-11,6867.618
2005-11-14,6903.664
2005-11-15,6985.725
2005-11-16,7048.034
2005-11-17,7284.615
2005-11-18,7249.389
2005-11-21,7238.308
2005-11-22,7214.736
2005-11-23,7320.021
2005-11-24,7168.5
2005-11-25,7057.674
2005-11-28,7008.282
2005-11-29,7138.32
2005-11-30,7483.756
2005-12-01,7405.776
2005-12-02,7383.828
2005-12-05,7417.957
2005-12-06,7419.451
2005-12-07,7376.747
2005-12-08,7461.471
2005-12-09,7486.307
2005-12-12,7541.69
2005-12-13,7537.99
2005-12-14,7598.294
2005-12-15,7536.369
2005-12-16,7569.992
2005-12-19,7581.09
2005-12-20,7512.144
2005-12-21,7463.897
2005-12-22,7487.321
2005-12-23,7506.193
2005-12-26,7506.193
2005-12-27,7501.658
2005-12-28,7535.501
2005-12-29,7491.832
2005-12-30,7462.213
2006-01-02,7481.98
2006-01-03,7584.056
2006-01-04,7664.954
2006-01-05,7669.054
2006-01-06,7695.723
2006-01-09,7487.484
2006-01-10,7524.546
2006-01-11,7623.219
2006-01-12,7674.744
2006-01-13,7699.095
2006-01-16,7736.01
2006-01-17,7690.816
2006-01-18,7703.505
2006-01-19,7701.675
2006-01-20,7799.744
2006-01-23,8077.031
2006-01-24,8123.663
2006-01-25,8155.001
2006-01-26,8144.694
2006-01-27,7968.485
2006-01-30,7871.849
2006-01-31,7930.731
2006-02-01,7901.68
2006-02-02,7913.218
2006-02-03,7856.107
2006-02-06,7780.572
2006-02-07,7821.971
2006-02-08,7821.908
2006-02-09,7784.141
2006-02-10,7768.403
2006-02-13,7835.271
2006-02-14,7792.899
2006-02-15,7769.078
2006-02-16,7799.411
2006-02-17,7864.365
2006-02-20,7824.099
2006-02-21,7793.16
2006-02-22,7739.537
2006-02-23,7709.176
2006-02-24,7746.033
2006-02-27,7688.669
2006-02-28,7669.477
2006-03-01,7746.56
2006-03-02,7689.435
2006-03-03,7746.697
2006-03-06,7888.372
2006-03-07,7648.335
2006-03-08,7710.284
2006-03-09,7880.7
2006-03-10,7843.324
2006-03-13,7893.211
2006-03-14,7872.431
2006-03-15,7882.779
2006-03-16,7971.804
2006-03-17,7880.134
2006-03-20,7932.075
2006-03-21,7838.674
2006-03-22,7826.39
2006-03-23,7769.618
2006-03-24,7768.819
2006-03-27,7829.852
2006-03-28,7844.543
2006-03-29,7779.051
2006-03-30,7860.901
2006-03-31,7885.189
2006-04-03,7934.415
2006-04-04,8029.64
2006-04-05,8014.305
2006-04-06,8255.12
2006-04-07,8376.979
2006-04-10,8371.748
2006-04-11,8655.077
2006-04-12,8464.653
2006-04-13,8449.022
2006-04-14,8449.022
2006-04-17,8583.475
2006-04-18,8608.117
2006-04-19,8667.663
2006-04-20,8693.642
2006-04-21,8670.314
2006-04-24,8622.683
2006-04-25,8695.281
2006-04-26,8698.565
2006-04-27,8720.922
2006-04-28,8807.553
2006-05-01,8825.063
2006-05-02,8796.998
2006-05-03,8820.064
2006-05-04,8874.161
2006-05-05,9097.282
2006-05-08,9082.465
2006-05-09,9324.627
2006-05-10,9280.128
2006-05-11,9226.17
2006-05-12,9274.72
2006-05-15,8836.273
2006-05-16,8988.397
2006-05-17,8899.834
2006-05-18,8953.504
2006-05-19,8841.822
2006-05-22,8976.479
2006-05-23,9119.2
2006-05-24,8949.513
2006-05-25,8961.398
2006-05-26,9013.239
2006-05-29,8921.519
2006-05-30,9038.296
2006-05-31,9160.827
2006-07-07,1000.0
2006-07-10,993.34
2006-07-11,991.7
2006-07-12,989.353
2006-07-13,994.966
2006-07-14,972.477
2006-07-17,963.485
2006-07-18,974.119
2006-07-19,992.479
2006-07-20,1001.509
2006-07-21,989.218
2006-07-24,998.375
2006-07-25,997.156
2006-07-26,1006.549
2006-07-27,1018.437
2006-07-28,1023.504
2006-07-31,1038.763
2006-08-01,1029.532
2006-08-02,1075.283
2006-08-03,1069.821
2006-08-04,1070.484
2006-08-07,1065.011
2006-08-08,1050.281
2006-08-09,1064.618
2006-08-10,1045.093
2006-08-11,1052.142
2006-08-14,1083.958
2006-08-15,1081.033
2006-08-16,1086.601
2006-08-17,1092.522
2006-08-18,1092.924
2006-08-21,1093.506
2006-08-22,1087.218
2006-08-23,1088.243
2006-08-24,1098.626
2006-08-25,1078.99
2006-08-28,1085.317
2006-08-29,1069.442
2006-08-30,1082.488
2006-08-31,1083.749
2006-09-01,1099.531
2006-09-04,1094.248
2006-09-05,1110.104
2006-09-06,1117.561
2006-09-07,1103.465
2006-09-08,1112.17
2006-09-11,1123.276
2006-09-12,1105.01
2006-09-13,1098.89
2006-09-14,1133.537
2006-09-15,1140.038
2006-09-18,1143.13
2006-09-19,1139.658
2006-09-20,1144.803
2006-09-21,1146.492
2006-09-22,1152.544
2006-09-25,1148.186
2006-09-26,1145.007
2006-09-27,1158.317
2006-09-28,1156.455
2006-09-29,1185.741
2006-10-02,1176.151
2006-10-03,1158.991
2006-10-04,1172.274
2006-10-05,1187.91
2006-10-06,1180.956
2006-10-09,1174.692
2006-10-10,1168.883
2006-10-11,1200.345
2006-10-12,1173.768
2006-10-13,1185.017
2006-10-16,1187.016
2006-10-17,1180.318
2006-10-18,1188.045
2006-10-19,1209.983
2006-10-20,1200.513
2006-10-23,1219.5
2006-10-24,1209.042
2006-10-25,1219.545
2006-10-26,1224.916
2006-10-27,1222.333
2006-10-30,1226.998
2006-10-31,1217.359
2006-11-01,1224.509
2006-11-02,1242.13
2006-11-03,1217.769
2006-11-06,1215.692
2006-11-07,1230.595
2006-11-08,1207.187
2006-11-09,1229.835
2006-11-10,1221.858
2006-11-13,1239.503
2006-11-14,1230.143
2006-11-15,1237.472
2006-11-16,1255.632
2006-11-17,1255.182
2006-11-20,1269.824
2006-11-21,1297.029
2006-11-22,1293.504
2006-11-23,1309.806
2006-11-24,1329.561
2006-11-27,1313.869
2006-11-28,1292.731
2006-11-29,1317.045
2006-11-30,1340.5
2007-05-31,1000.0
2007-06-01,986.825
2007-06-04,991.606
2007-06-05,994.477
2007-06-06,982.192
2007-06-07,953.942
2007-06-08,931.892
2007-06-11,940.168
2007-06-12,935.959
2007-06-13,935.683
2007-06-14,950.062
2007-06-15,954.905
2007-06-18,956.025
2007-06-19,960.183
2007-06-20,931.31
2007-06-21,912.846
2007-06-22,898.94
2007-06-25,897.29
2007-06-26,893.402
2007-06-27,885.429
2007-06-28,889.454
2007-06-29,893.018
2007-07-02,900.936
2007-07-03,904.087
2007-07-04,914.342
2007-07-05,913.254
2007-07-06,902.537
2007-07-09,901.519
2007-07-10,908.781
2007-07-11,912.846
2007-07-12,914.322
2007-07-13,913.208
2007-07-16,922.885
2007-07-17,925.868
2007-07-18,922.379
2007-07-19,929.1
2007-07-20,928.022
2007-07-23,931.213
2007-07-24,925.01
2007-07-25,909.912
2007-07-26,897.016
2007-07-27,884.598
2007-07-30,893.592
2007-07-31,905.569
2007-08-01,901.376
2007-08-02,902.191
2007-08-03,890.87
2007-08-06,883.334
2007-08-07,889.364
2007-08-08,924.534
2007-08-09,918.932
2007-08-10,912.524
2007-08-13,900.432
2007-08-14,892.883
2007-08-15,870.595
2007-08-16,849.359
2007-08-17,870.045
2007-08-20,885.625
2007-08-21,875.233
2007-08-22,890.652
2007-08-23,898.711
2007-08-24,898.732
2007-08-27,900.787
2007-08-28,888.542
2007-08-29,889.368
2007-08-30,892.001
2007-08-31,899.26
2007-09-03,897.617
2007-09-04,899.003
2007-09-05,894.993
2007-09-06,896.669
2007-09-07,885.065
2007-09-10,865.915
2007-09-11,880.303
2007-09-12,890.262
2007-09-13,882.778
2007-09-14,875.039
2007-09-17,863.723
2007-09-18,874.269
2007-09-19,907.654
2007-09-20,906.14
2007-09-21,905.481
2007-09-24,905.52
2007-09-25,898.098
2007-09-26,925.587
2007-09-27,937.424
2007-09-28,927.43
2007-10-01,926.023
2007-10-02,921.401
2007-10-03,924.084
2007-10-04,927.21
2007-10-05,935.467
2007-10-08,934.197
2007-10-09,939.582
2007-10-10,954.764
2007-10-11,966.377
2007-10-12,958.477
2007-10-15,951.5
2007-10-16,936.055
2007-10-17,936.032
2007-10-18,933.896
2007-10-19,917.0
2007-10-22,897.996
2007-10-23,914.68
2007-10-24,910.685
2007-10-25,915.578
2007-10-26,921.893
2007-10-29,923.274
2007-10-30,918.304
2007-10-31,918.983
2007-11-01,911.272
2007-11-02,910.713
2007-11-05,899.823
2007-11-06,899.972
2007-11-07,905.967
2007-11-08,903.366
2007-11-09,886.305
2007-11-12,885.221
2007-11-13,888.328
2007-11-14,908.869
2007-11-15,896.205
2007-11-16,895.638
2007-11-19,872.72
2007-11-20,884.662
2007-11-21,862.173
2007-11-22,853.414
2007-11-23,873.544
2007-11-26,885.807
2007-11-27,898.694
2007-11-28,906.754
2007-11-29,895.93
2007-11-30,896.741
2007-12-03,892.57
2007-12-04,901.4
2007-12-05,915.106
2007-12-06,917.669
2007-12-07,917.102
2007-12-10,916.44
2007-12-11,907.021
2007-12-12,910.723
2007-12-13,894.491
2007-12-14,872.297
2007-12-17,879.447
2007-12-18,868.633
2007-12-19,854.03
2007-12-20,854.091
2007-12-21,854.274
2007-12-24,856.278
2007-12-25,856.278
2007-12-26,862.32
2007-12-27,858.87
2007-12-28,867.714
2007-12-31,862.865
2008-01-01,862.865
2008-01-02,871.217
2008-01-03,880.407
2008-01-04,863.925
2008-01-07,855.342
2008-01-08,859.667
2008-01-09,835.573
2008-01-10,834.816
2008-01-11,824.499
2008-01-14,845.03
2008-01-15,818.762
2008-01-16,811.718
2008-01-17,832.4
2008-01-18,839.237
2008-01-21,802.428
2008-01-22,823.346
2008-01-23,798.853
2008-01-24,825.512
2008-01-25,821.808
2008-01-28,821.189
2008-01-29,812.176
2008-01-30,822.858
2008-01-31,808.404
2008-02-01,818.971
2008-02-04,822.723
2008-02-05,802.328
2008-02-06,808.059
2008-02-07,788.624
2008-02-08,784.398
2008-02-11,788.178
2008-02-12,799.077
2008-02-13,805.487
2008-02-14,802.944
2008-02-15,799.561
2008-02-18,813.97
2008-02-19,823.448
2008-02-20,815.338
2008-02-21,827.059
2008-02-22,834.227
2008-02-25,845.714
2008-02-26,849.685
2008-02-27,873.308
2008-02-28,869.222
2008-02-29,867.989
2008-03-03,855.121
2008-03-04,893.191
2008-03-05,895.328
2008-03-06,915.261
2008-03-07,900.984
2008-03-10,893.843
2008-03-11,897.193
2008-03-12,915.213
2008-03-13,914.891
2008-03-14,911.001
2008-03-17,904.258
2008-03-18,921.995
2008-03-19,892.556
2008-03-20,879.634
2008-03-21,879.634
2008-03-24,878.382
2008-03-25,894.703
2008-03-26,910.724
2008-03-27,912.987
2008-03-28,916.509
2008-03-31,932.645
2008-04-01,923.757
2008-04-02,928.522
2008-04-03,919.257
2008-04-04,918.094
2008-04-07,917.418
2008-04-08,911.374
2008-04-09,900.657
2008-04-10,903.787
2008-04-11,899.024
2008-04-14,912.326
2008-04-15,909.023
2008-04-16,931.308
2008-04-17,913.862
2008-04-18,903.912
2008-04-21,904.413
2008-04-22,901.627
2008-04-23,901.595
2008-04-24,889.873
2008-04-25,892.684
2008-04-28,887.813
2008-04-29,881.484
2008-04-30,891.937
2008-05-01,885.188
2008-05-02,900.039
2008-05-05,906.953
2008-05-06,905.737
2008-05-07,893.153
2008-05-08,888.438
2008-05-09,877.599
2008-05-12,881.454
2008-05-13,881.171
2008-05-14,897.954
2008-05-15,910.364
2008-05-16,941.464
2008-05-19,930.893
2008-05-20,920.345
2008-05-21,916.853
2008-05-22,912.096
2008-05-23,914.249
2008-05-26,912.181
2008-05-27,896.748
2008-05-28,919.867
2008-05-29,917.811
2008-05-30,945.462
2008-06-02,953.444
2008-06-03,943.907
2008-06-04,942.083
2008-06-05,947.43
2008-06-06,947.264
2008-06-09,935.574
2008-06-10,915.861
2008-06-11,898.802
2008-06-12,907.941
2008-06-13,896.208
2008-06-16,908.829
2008-06-17,926.373
2008-06-18,907.171
2008-06-19,893.441
2008-06-20,872.058
2008-06-23,836.137
2008-06-24,822.859
2008-06-25,830.739
2008-06-26,815.426
2008-06-27,802.266
2008-06-30,803.735
2008-07-01,775.588
2008-07-02,782.032
2008-07-03,768.832
2008-07-04,777.136
2008-07-07,768.485
2008-07-08,755.808
2008-07-09,784.679
2008-07-10,776.18
2008-07-11,767.084
2008-07-14,754.078
2008-07-15,756.38
2008-07-16,739.966
2008-07-17,765.658
2008-07-18,768.482
2008-07-21,828.111
2008-07-22,824.054
2008-07-23,859.894
2008-07-24,848.048
2008-07-25,845.677
2008-07-28,850.459
2008-07-29,835.717
2008-07-30,857.45
2008-07-31,848.122
2008-08-01,839.71
2008-08-04,834.934
2008-08-05,843.352
2008-08-06,860.919
2008-08-07,852.877
2008-08-08,837.281
2008-08-11,854.083
2008-08-12,846.689
2008-08-13,835.145
2008-08-14,847.611
2008-08-15,846.022
2008-08-18,846.975
2008-08-19,806.143
2008-08-20,804.997
2008-08-21,813.45
2008-08-22,809.837
2008-08-25,801.686
2008-08-26,807.425
2008-08-27,799.984
2008-08-28,809.653
2008-08-29,828.007
2008-09-01,826.949
2008-09-02,833.837
2008-09-03,825.583
2008-09-04,785.979
2008-09-05,765.88
2008-09-08,768.202
2008-09-09,763.988
2008-09-10,758.832
2008-09-11,730.462
2008-09-12,742.103
2008-09-15,724.226
2008-09-16,727.027
2008-09-17,727.151
2008-09-18,762.031
2008-09-19,807.753
2008-09-22,814.779
2008-09-23,806.378
2008-09-24,812.393
2008-09-25,801.741
2008-09-26,785.329
2008-09-29,742.045
2008-09-30,710.957
2008-10-01,701.632
2008-10-02,678.72
2008-10-03,693.124
2008-10-06,636.099
2008-10-07,614.975
2008-10-08,609.534
2008-10-09,608.527
2008-10-10,589.872
2008-10-13,623.046
2008-10-14,658.386
2008-10-15,651.267
2008-10-16,632.351
2008-10-17,656.233
2008-10-20,680.163
2008-10-21,645.789
2008-10-22,607.284
2008-10-23,599.016
2008-10-24,561.682
2008-10-27,526.116
2008-10-28,541.447
2008-10-29,582.277
2008-10-30,606.791
2008-10-31,600.12
2008-11-03,617.538
2008-11-04,660.897
2008-11-05,671.746
2008-11-06,638.851
2008-11-07,632.609
2008-11-10,641.074
2008-11-11,582.833
2008-11-12,578.098
2008-11-13,578.408
2008-11-14,601.792
2008-11-17,589.4
2008-11-18,587.671
2008-11-19,590.484
2008-11-20,566.462
2008-11-21,570.418
2008-11-24,603.97
2008-11-25,619.374
2008-11-26,613.794
2008-11-27,614.479
2008-11-28,608.812
2008-12-01,606.798
2008-12-02,611.195
2008-12-03,610.995
2008-12-04,612.03
2008-12-05,568.564
2008-12-08,606.158
2008-12-09,607.38
2008-12-10,604.003
2008-12-11,628.748
2008-12-12,631.134
2008-12-15,636.285
2008-12-16,612.658
2008-12-17,620.356
2008-12-18,612.015
2008-12-19,584.168
2008-12-22,581.141
2008-12-23,581.697
2008-12-24,583.75
2008-12-25,583.75
2008-12-26,586.519
2008-12-29,604.614
2008-12-30,592.336
2008-12-31,582.856
2009-01-01,582.856
2009-01-02,598.483
2009-01-05,612.024
2009-01-06,619.919
2009-01-07,602.993
2009-01-08,602.937
2009-01-09,583.295
2009-01-12,560.737
2009-01-13,548.664
2009-01-14,541.78
2009-01-15,546.732
2009-01-16,560.904
2009-01-19,549.928
2009-01-20,539.445
2009-01-21,539.144
2009-01-22,542.486
2009-01-23,539.55
2009-01-26,565.873
2009-01-27,563.986
2009-01-28,567.194
2009-01-29,556.483
2009-01-30,551.474
2009-02-02,547.75
2009-02-03,556.972
2009-02-04,553.964
2009-02-05,552.214
2009-02-06,565.724
2009-02-09,577.028
2009-02-10,574.286
2009-02-11,573.883
2009-02-12,561.171
2009-02-13,572.649
2009-02-16,583.413
2009-02-17,565.355
2009-02-18,558.301
2009-02-19,561.293
2009-02-20,548.023
2009-02-23,556.009
2009-02-24,530.558
2009-02-25,504.31
2009-02-26,510.69
2009-02-27,504.851
2009-03-02,496.127
2009-03-03,443.936
2009-03-04,442.889
2009-03-05,431.369
2009-03-06,414.709
2009-03-09,399.715
2009-03-10,420.745
2009-03-11,424.701
2009-03-12,433.984
2009-03-13,430.237
2009-03-16,438.894
2009-03-17,436.649
2009-03-18,432.311
2009-03-19,476.365
2009-03-20,463.301
2009-03-23,472.034
2009-03-24,467.63
2009-03-25,467.486
2009-03-26,466.2
2009-03-27,453.964
2009-03-30,440.889
2009-03-31,456.116
2009-04-01,460.484
2009-04-02,484.481
2009-04-03,473.399
2009-04-06,469.9
2009-04-07,456.75
2009-04-08,446.035
2009-04-09,445.308
2009-04-10,445.308
2009-04-13,449.102
2009-04-14,442.455
2009-04-15,446.11
2009-04-16,481.698
2009-04-17,501.667
2009-04-20,474.072
2009-04-21,480.041
2009-04-22,491.425
2009-04-23,499.363
2009-04-24,516.143
2009-04-27,497.164
2009-04-28,490.321
2009-04-29,502.314
2009-04-30,507.172
2009-05-01,503.035
2009-05-04,526.477
2009-05-05,520.626
2009-05-06,518.327
2009-05-07,518.762
2009-05-08,521.533
2009-05-11,537.564
2009-05-12,537.417
2009-05-13,540.253
2009-05-14,524.72
2009-05-15,523.607
2009-05-18,526.593
2009-05-19,541.716
2009-05-20,549.326
2009-05-21,548.726
2009-05-22,557.552
2009-05-25,547.972
2009-05-26,531.966
2009-05-27,567.759
2009-05-28,544.871
2009-05-29,563.973
2009-06-01,564.048
2009-06-02,575.828
2009-06-03,577.592
2009-06-04,573.974
2009-06-05,566.692
2009-06-08,494.76
2009-06-09,502.739
2009-06-10,503.412
2009-06-11,511.791
2009-06-12,512.041
2009-06-15,504.066
2009-06-16,501.486
2009-06-17,501.446
2009-06-18,505.751
2009-06-19,510.362
2009-06-22,502.657
2009-06-23,510.892
2009-06-24,507.539
2009-06-25,509.909
2009-06-26,503.765
2009-06-29,508.244
2009-06-30,508.264
2009-07-01,517.364
2009-07-02,512.416
2009-07-03,514.455
2009-07-06,505.75
2009-07-07,509.884
2009-07-08,525.127
2009-07-09,517.034
2009-07-10,512.188
2009-07-13,508.939
2009-07-14,512.144
2009-07-15,522.497
2009-07-16,534.705
2009-07-17,534.385
2009-07-20,538.492
2009-07-21,545.22
2009-07-22,545.323
2009-07-23,545.515
2009-07-24,539.177
2009-07-27,550.481
2009-07-28,548.977
2009-07-29,541.839
2009-07-30,539.222
2009-07-31,539.206
2009-08-03,569.88
2009-08-04,572.002
2009-08-05,569.954
2009-08-06,569.163
2009-08-07,566.726
2009-08-10,565.681
2009-08-11,557.02
2009-08-12,566.13
2009-08-13,573.275
2009-08-14,568.034
2009-08-17,546.875
2009-08-18,537.15
2009-08-19,539.024
2009-08-20,546.418
2009-08-21,548.158
2009-08-24,549.083
2009-08-25,543.886
2009-08-26,541.164
2009-08-27,538.851
2009-08-28,543.175
2009-08-31,536.51
2009-09-01,533.2
2009-09-02,522.28
2009-09-03,522.166
2009-09-04,521.927
2009-09-07,528.367
2009-09-08,540.395
2009-09-09,544.654
2009-09-10,551.622
2009-09-11,555.469
2009-09-14,555.839
2009-09-15,557.889
2009-09-16,578.972
2009-09-17,585.213
2009-09-18,586.129
2009-09-21,585.56
2009-09-22,597.659
2009-09-23,594.393
2009-09-24,592.451
2009-09-25,591.819
2009-09-28,592.935
2009-09-29,595.732
2009-09-30,593.806
2009-10-01,588.647
2009-10-02,580.251
2009-10-05,577.768
2009-10-06,591.645
2009-10-07,591.161
2009-10-08,600.926
2009-10-09,598.531
2009-10-12,604.805
2009-10-13,594.785
2009-10-14,600.794
2009-10-15,598.692
2009-10-16,595.451
2009-10-19,600.867
2009-10-20,594.363
2009-10-21,602.983
2009-10-22,595.115
2009-10-23,596.043
2009-10-26,585.569
2009-10-27,581.006
2009-10-28,568.165
2009-10-29,571.271
2009-10-30,560.829
2009-11-02,563.56
2009-11-03,551.269
2009-11-04,558.928
2009-11-05,565.033
2009-11-06,562.878
2009-11-09,571.73
2009-11-10,556.639
2009-11-11,551.744
2009-11-12,556.732
2009-11-13,556.767
2009-11-16,564.652
2009-11-17,546.928
2009-11-18,553.819
2009-11-19,543.927
2009-11-20,544.408
2009-11-23,560.959
2009-11-24,548.643
2009-11-25,554.276
2009-11-26,548.222
2009-11-27,546.372
2009-11-30,538.738
2009-12-01,548.867
2009-12-02,538.069
2009-12-03,535.608
2009-12-04,527.146
2009-12-07,529.304
2009-12-08,528.775
2009-12-09,529.147
2009-12-10,526.804
2009-12-11,523.259
2009-12-14,534.313
2009-12-15,527.974
2009-12-16,538.625
2009-12-17,517.649
2009-12-18,521.955
2009-12-21,519.214
2009-12-22,516.106
2009-12-23,525.197
2009-12-24,526.084
2009-12-25,526.084
2009-12-28,524.633
2009-12-29,526.709
2009-12-30,521.452
2009-12-31,523.186
2010-01-01,523.186
2010-01-04,528.142
2010-01-05,535.357
2010-01-06,534.615
2010-01-07,543.102
2010-01-08,545.833
2010-01-11,582.244
2010-01-12,577.557
2010-01-13,558.415
2010-01-14,566.494
2010-01-15,563.969
2010-01-18,570.148
2010-01-19,560.565
2010-01-20,561.077
2010-01-21,540.804
2010-01-22,542.872
2010-01-25,548.83
2010-01-26,552.597
2010-01-27,552.496
2010-01-28,547.235
2010-01-29,537.253
2010-02-01,539.245
2010-02-02,543.073
2010-02-03,540.562
2010-02-04,531.128
2010-02-05,511.406
2010-02-08,510.192
2010-02-09,514.586
2010-02-10,506.1
2010-02-11,504.519
2010-02-12,507.895
2010-02-15,503.471
2010-02-16,517.686
2010-02-17,514.821
2010-02-18,515.038
2010-02-19,514.73
2010-02-22,517.681
2010-02-23,515.583
2010-02-24,517.282
2010-02-25,503.712
2010-02-26,506.727
2010-03-01,492.672
2010-03-02,501.427
2010-03-03,505.725
2010-03-04,512.337
2010-03-05,510.28
2010-03-08,515.117
2010-03-09,505.983
2010-03-10,509.322
2010-03-11,519.695
2010-03-12,524.069
2010-03-15,522.759
2010-03-16,527.141
2010-03-17,530.876
2010-03-18,521.147
2010-03-19,520.638
2010-03-22,518.967
2010-03-23,533.873
2010-03-24,529.681
2010-03-25,527.865
2010-03-26,530.003
2010-03-29,538.041
2010-03-30,537.962
2010-03-31,540.796
2010-04-01,540.992
2010-04-02,540.992
2010-04-05,539.687
2010-04-06,530.828
2010-04-07,531.359
2010-04-08,528.263
2010-04-09,530.783
2010-04-12,540.329
2010-04-13,536.416
2010-04-14,537.416
2010-04-15,537.631
2010-04-16,526.006
2010-04-19,517.388
2010-04-20,517.987
2010-04-21,517.79
2010-04-22,510.049
2010-04-23,517.038
2010-04-26,512.48
2010-04-27,503.689
2010-04-28,494.235
2010-04-29,484.139
2010-04-30,486.046
2010-05-03,488.927
2010-05-04,489.847
2010-05-05,480.739
2010-05-06,466.08
2010-05-07,443.853
2010-05-10,469.909
2010-05-11,460.93
2010-05-12,470.684
2010-05-13,466.573
2010-05-14,461.317
2010-05-17,444.453
2010-05-18,446.058
2010-05-19,434.168
2010-05-20,428.88
2010-05-21,432.126
2010-05-24,425.991
2010-05-25,411.97
2010-05-26,414.831
2010-05-27,424.561
2010-05-28,415.321
2010-05-31,414.576
2010-06-01,413.128
2010-06-02,407.287
2010-06-03,410.986
2010-06-04,406.804
2010-06-07,397.791
2010-06-08,399.678
2010-06-09,410.457
2010-06-10,420.964
2010-06-11,421.718
2010-06-14,428.154
2010-06-15,429.238
2010-06-16,427.546
2010-06-17,424.412
2010-06-18,427.372
2010-06-21,427.716
2010-06-22,418.187
2010-06-23,413.345
2010-06-24,412.13
2010-06-25,409.775
2010-06-28,410.645
2010-06-29,398.721
2010-06-30,404.022
2010-07-01,404.428
2010-07-02,412.698
2010-07-05,413.067
2010-07-06,422.505
2010-07-07,424.188
2010-07-08,429.328
2010-07-09,430.206
2010-07-12,430.059
2010-07-13,436.667
2010-07-14,439.151
2010-07-15,444.87
2010-07-16,445.114
2010-07-19,442.913
2010-07-20,439.304
2010-07-21,443.095
2010-07-22,454.648
2010-07-23,458.176
2010-07-26,466.067
2010-07-27,473.029
2010-07-28,468.965
2010-07-29,471.518
2010-07-30,463.055
2010-08-02,484.656
2010-08-03,486.374
2010-08-04,485.518
2010-08-05,483.493
2010-08-06,486.037
2010-08-09,484.094
2010-08-10,474.347
2010-08-11,461.091
2010-08-12,461.682
2010-08-13,456.899
2010-08-16,454.335
2010-08-17,437.249
2010-08-18,431.689
2010-08-19,432.713
2010-08-20,417.544
2010-08-23,423.152
2010-08-24,416.685
2010-08-25,403.445
2010-08-26,419.65
2010-08-27,410.642
2010-08-30,412.781
2010-08-31,410.244
2010-09-01,417.59
2010-09-02,415.873
2010-09-03,418.975
2010-09-06,421.447
2010-09-07,419.87
2010-09-08,424.525
2010-09-09,425.699
2010-09-10,429.356
2010-09-13,440.361
2010-09-14,443.744
2010-09-15,443.124
2010-09-16,448.394
2010-09-17,447.668
2010-09-20,448.442
2010-09-21,450.893
2010-09-22,460.709
2010-09-23,460.032
2010-09-24,466.635
2010-09-27,461.881
2010-09-28,461.332
2010-09-29,460.78
2010-09-30,459.33
2010-10-01,458.704
2010-10-04,451.634
2010-10-05,456.57
2010-10-06,454.675
2010-10-07,456.403
2010-10-08,455.677
2010-10-11,454.762
2010-10-12,450.492
2010-10-13,455.548
2010-10-14,456.483
2010-10-15,412.824
2010-10-18,405.0
2010-10-19,399.132
