Date,SWITZERLAND SMID CAP SMID (Small+Mid Cap)
2005-11-08,558.35
2005-11-09,557.221
2005-11-10,559.693
2005-11-11,559.704
2005-11-14,557.473
2005-11-15,555.346
2005-11-16,550.12
2005-11-17,555.737
2005-11-18,558.141
2005-11-21,561.523
2005-11-22,561.302
2005-11-23,564.862
2005-11-24,564.629
2005-11-25,564.961
2005-11-28,562.6
2005-11-29,561.456
2005-11-30,561.702
2005-12-01,564.813
2005-12-02,569.987
2005-12-05,575.713
2005-12-06,577.214
2005-12-07,574.973
2005-12-08,578.462
2005-12-09,578.194
2005-12-12,582.994
2005-12-13,581.174
2005-12-14,585.799
2005-12-15,578.793
2005-12-16,582.299
2005-12-19,580.598
2005-12-20,576.21
2005-12-21,577.782
2005-12-22,579.141
2005-12-23,579.054
2005-12-26,579.054
2005-12-27,581.983
2005-12-28,586.054
2005-12-29,586.783
2005-12-30,586.117
2006-01-02,586.117
2006-01-03,603.639
2006-01-04,613.559
2006-01-05,614.143
2006-01-06,621.676
2006-01-09,620.174
2006-01-10,615.182
2006-01-11,621.043
2006-01-12,620.051
2006-01-13,621.848
2006-01-16,626.086
2006-01-17,619.581
2006-01-18,618.799
2006-01-19,617.542
2006-01-20,615.951
2006-01-23,625.197
2006-01-24,623.126
2006-01-25,624.112
2006-01-26,626.935
2006-01-27,628.625
2006-01-30,624.022
2006-01-31,626.789
2006-02-01,629.554
2006-02-02,628.444
2006-02-03,622.999
2006-02-06,622.147
2006-02-07,621.589
2006-02-08,623.029
2006-02-09,625.335
2006-02-10,626.133
2006-02-13,625.412
2006-02-14,623.171
2006-02-15,623.073
2006-02-16,628.543
2006-02-17,631.724
2006-02-20,635.523
2006-02-21,636.734
2006-02-22,634.842
2006-02-23,637.535
2006-02-24,635.347
2006-02-27,634.812
2006-02-28,633.701
2006-03-01,639.579
2006-03-02,642.846
2006-03-03,645.31
2006-03-06,650.141
2006-03-07,637.098
2006-03-08,631.578
2006-03-09,633.513
2006-03-10,633.252
2006-03-13,640.249
2006-03-14,647.808
2006-03-15,652.512
2006-03-16,656.905
2006-03-17,662.307
2006-03-20,667.096
2006-03-21,660.531
2006-03-22,661.644
2006-03-23,654.513
2006-03-24,659.466
2006-03-27,661.443
2006-03-28,665.412
2006-03-29,660.693
2006-03-30,670.956
2006-03-31,664.048
2006-04-03,670.905
2006-04-04,681.33
2006-04-05,686.493
2006-04-06,686.216
2006-04-07,681.066
2006-04-10,675.65
2006-04-11,671.17
2006-04-12,668.156
2006-04-13,669.872
2006-04-14,669.872
2006-04-17,682.043
2006-04-18,682.717
2006-04-19,691.602
2006-04-20,692.768
2006-04-21,699.58
2006-04-24,702.352
2006-04-25,700.562
2006-04-26,704.776
2006-04-27,708.168
2006-04-28,716.103
2006-05-01,720.36
2006-05-02,722.391
2006-05-03,719.808
2006-05-04,728.238
2006-05-05,739.669
2006-05-08,745.222
2006-05-09,751.72
2006-05-10,750.571
2006-05-11,754.864
2006-05-12,746.75
2006-05-15,728.871
2006-05-16,724.615
2006-05-17,704.053
2006-05-18,689.302
2006-05-19,683.451
2006-05-22,667.67
2006-05-23,684.964
2006-05-24,673.099
2006-05-25,673.099
2006-05-26,685.361
2006-05-29,691.994
2006-05-30,685.269
2006-05-31,689.982
2006-06-01,688.152
2006-06-02,702.847
2006-06-05,704.16
2006-06-06,677.036
2006-06-07,671.556
2006-06-08,646.973
2006-06-09,660.296
2006-06-12,647.405
2006-06-13,632.506
2006-06-14,637.52
2006-06-15,655.172
2006-06-16,655.06
2006-06-19,651.409
2006-06-20,652.968
2006-06-21,655.606
2006-06-22,653.641
2006-06-23,651.816
2006-06-26,653.328
2006-06-27,654.919
2006-06-28,652.007
2006-06-29,661.866
2006-06-30,684.312
2006-07-03,692.187
2006-07-04,693.142
2006-07-05,681.423
2006-07-06,687.075
2006-07-07,688.538
2006-07-10,687.31
2006-07-11,685.075
2006-07-12,683.448
2006-07-13,675.661
2006-07-14,666.436
2006-07-17,650.524
2006-07-18,643.426
2006-07-19,657.363
2006-07-20,666.98
2006-07-21,664.56
2006-07-24,666.44
2006-07-25,666.877
2006-07-26,671.925
2006-07-27,685.574
2006-07-28,692.732
2006-07-31,693.589
2006-08-01,691.092
2006-08-02,696.508
2006-08-03,689.036
2006-08-04,698.08
2006-08-07,690.071
2006-08-08,688.069
2006-08-09,694.791
2006-08-10,681.254
2006-08-11,680.868
2006-08-14,684.901
2006-08-15,691.755
2006-08-16,701.512
2006-08-17,707.31
2006-08-18,701.951
2006-08-21,707.096
2006-08-22,703.487
2006-08-23,701.813
2006-08-24,702.496
2006-08-25,699.192
2006-08-28,702.115
2006-08-29,707.887
2006-08-30,716.594
2006-08-31,715.704
2006-09-01,720.925
2006-09-04,725.649
2006-09-05,721.02
2006-09-06,716.344
2006-09-07,705.694
2006-09-08,706.449
2006-09-11,705.025
2006-09-12,709.608
2006-09-13,712.914
2006-09-14,717.222
2006-09-15,711.479
2006-09-18,716.54
2006-09-19,718.301
2006-09-20,723.148
2006-09-21,730.767
2006-09-22,734.261
2006-09-25,731.228
2006-09-26,736.035
2006-09-27,740.351
2006-09-28,739.929
2006-09-29,741.182
2006-10-02,746.702
2006-10-03,742.759
2006-10-04,742.549
2006-10-05,746.271
2006-10-06,739.61
2006-10-09,739.43
2006-10-10,740.741
2006-10-11,740.991
2006-10-12,744.791
2006-10-13,744.35
2006-10-16,746.792
2006-10-17,743.395
2006-10-18,744.704
2006-10-19,757.462
2006-10-20,761.154
2006-10-23,756.567
2006-10-24,756.501
2006-10-25,766.731
2006-10-26,770.725
2006-10-27,776.765
2006-10-30,773.662
2006-10-31,777.538
2006-11-01,781.651
2006-11-02,779.732
2006-11-03,777.113
2006-11-06,783.175
2006-11-07,792.68
2006-11-08,789.044
2006-11-09,795.21
2006-11-10,800.432
2006-11-13,798.631
2006-11-14,798.319
2006-11-15,802.126
2006-11-16,804.353
2006-11-17,803.116
2006-11-20,802.87
2006-11-21,806.073
2006-11-22,817.004
2006-11-23,819.525
2006-11-24,820.31
2006-11-27,810.916
2006-11-28,804.382
2006-11-29,816.807
2006-11-30,821.118
2006-12-01,826.918
2006-12-04,829.699
2006-12-05,832.742
2006-12-06,841.009
2006-12-07,848.03
2006-12-08,849.096
2006-12-11,847.226
2006-12-12,849.289
2006-12-13,852.007
2006-12-14,848.418
2006-12-15,845.614
2006-12-18,848.035
2006-12-19,850.726
2006-12-20,855.59
2006-12-21,858.482
2006-12-22,856.05
2006-12-25,856.05
2006-12-26,854.787
2006-12-27,856.571
2006-12-28,858.657
2006-12-29,861.313
2007-01-01,861.313
2007-01-02,866.388
2007-01-03,871.263
2007-01-04,865.085
2007-01-05,858.89
2007-01-08,861.649
2007-01-09,867.512
2007-01-10,862.853
2007-01-11,869.908
2007-01-12,876.378
2007-01-15,883.901
2007-01-16,883.579
2007-01-17,890.636
2007-01-18,891.02
2007-01-19,890.259
2007-01-22,893.812
2007-01-23,897.177
2007-01-24,899.448
2007-01-25,901.786
2007-01-26,889.706
2007-01-29,893.595
2007-01-30,899.557
2007-01-31,907.861
2007-02-01,916.457
2007-02-02,919.47
2007-02-05,917.907
2007-02-06,922.72
2007-02-07,934.36
2007-02-08,926.755
2007-02-09,928.058
2007-02-12,918.364
2007-02-13,919.781
2007-02-14,933.899
2007-02-15,942.808
2007-02-16,943.311
2007-02-19,947.683
2007-02-20,940.946
2007-02-21,937.469
2007-02-22,936.584
2007-02-23,934.995
2007-02-26,937.592
2007-02-27,905.648
2007-02-28,900.208
2007-03-01,890.861
2007-03-02,897.592
2007-03-05,880.79
2007-03-06,892.487
2007-03-07,904.717
2007-03-08,915.626
2007-03-09,913.814
2007-03-12,922.098
2007-03-13,917.097
2007-03-14,896.117
2007-03-15,912.132
2007-03-16,918.383
2007-03-19,932.907
2007-03-20,934.82
2007-03-21,942.447
2007-03-22,956.198
2007-03-23,952.515
2007-03-26,953.089
2007-03-27,946.865
2007-03-28,944.29
2007-03-29,947.42
2007-03-30,947.705
2007-04-02,955.305
2007-04-03,961.46
2007-04-04,965.522
2007-04-05,975.009
2007-04-06,975.009
2007-04-09,965.972
2007-04-10,976.171
2007-04-11,974.375
2007-04-12,971.732
2007-04-13,977.254
2007-04-16,990.187
2007-04-17,991.134
2007-04-18,995.248
2007-04-19,988.714
2007-04-20,994.604
2007-04-23,992.238
2007-04-24,989.414
2007-04-25,1001.43
2007-04-26,998.307
2007-04-27,994.122
2007-04-30,997.157
2007-05-01,990.917
2007-05-02,993.369
2007-05-03,986.217
2007-05-04,994.482
2007-05-07,998.648
2007-05-08,982.861
2007-05-09,990.613
2007-05-10,989.556
2007-05-11,989.418
2007-05-14,986.705
2007-05-15,992.194
2007-05-16,994.013
2007-05-17,987.529
2007-05-18,997.985
2007-05-21,994.382
2007-05-22,994.655
2007-05-23,1002.756
2007-05-24,993.656
2007-05-25,992.951
2007-05-28,992.951
2007-05-29,997.681
2007-05-30,991.788
2007-05-31,1000.0
2007-06-01,1003.348
2007-06-04,1007.254
2007-06-05,1006.981
2007-06-06,991.546
2007-06-07,974.859
2007-06-08,966.308
2007-06-11,972.491
2007-06-12,967.967
2007-06-13,963.59
2007-06-14,976.125
2007-06-15,985.979
2007-06-18,993.457
2007-06-19,992.79
2007-06-20,1001.116
2007-06-21,989.247
2007-06-22,990.813
2007-06-25,985.839
2007-06-26,980.669
2007-06-27,975.458
2007-06-28,986.271
2007-06-29,995.701
2007-07-02,1009.158
2007-07-03,1012.91
2007-07-04,1017.77
2007-07-05,1015.335
2007-07-06,1015.618
2007-07-09,1019.713
2007-07-10,1021.818
2007-07-11,1023.729
2007-07-12,1028.154
2007-07-13,1028.681
2007-07-16,1029.009
2007-07-17,1023.874
2007-07-18,1015.464
2007-07-19,1023.356
2007-07-20,1020.817
2007-07-23,1013.474
2007-07-24,1004.581
2007-07-25,982.882
2007-07-26,967.387
2007-07-27,957.727
2007-07-30,963.785
2007-07-31,976.944
2007-08-01,978.896
2007-08-02,965.278
2007-08-03,965.846
2007-08-06,961.573
2007-08-07,962.586
2007-08-08,977.968
2007-08-09,958.651
2007-08-10,928.383
2007-08-13,931.515
2007-08-14,923.263
2007-08-15,907.451
2007-08-16,863.631
2007-08-17,876.582
2007-08-20,883.194
2007-08-21,885.577
2007-08-22,902.377
2007-08-23,909.449
2007-08-24,919.989
2007-08-27,922.643
2007-08-28,914.167
2007-08-29,916.864
2007-08-30,917.678
2007-08-31,927.962
2007-09-03,931.77
2007-09-04,936.907
2007-09-05,928.025
2007-09-06,929.525
2007-09-07,923.234
2007-09-10,912.093
2007-09-11,920.325
2007-09-12,923.647
2007-09-13,921.635
2007-09-14,909.464
2007-09-17,899.017
2007-09-18,905.674
2007-09-19,932.039
2007-09-20,930.652
2007-09-21,930.038
2007-09-24,929.655
2007-09-25,929.879
2007-09-26,931.549
2007-09-27,936.184
2007-09-28,946.009
2007-10-01,952.135
2007-10-02,954.026
2007-10-03,960.925
2007-10-04,963.892
2007-10-05,971.171
2007-10-08,971.035
2007-10-09,975.631
2007-10-10,981.072
2007-10-11,988.957
2007-10-12,980.585
2007-10-15,984.681
2007-10-16,972.825
2007-10-17,981.789
2007-10-18,986.955
2007-10-19,979.412
2007-10-22,962.734
2007-10-23,971.912
2007-10-24,966.43
2007-10-25,977.205
2007-10-26,983.272
2007-10-29,986.264
2007-10-30,983.292
2007-10-31,1000.365
2007-11-01,990.282
2007-11-02,988.458
2007-11-05,981.035
2007-11-06,998.069
2007-11-07,996.687
2007-11-08,992.705
2007-11-09,987.532
2007-11-12,975.638
2007-11-13,976.913
2007-11-14,986.718
2007-11-15,974.327
2007-11-16,967.389
2007-11-19,939.358
2007-11-20,945.682
2007-11-21,920.152
2007-11-22,918.321
2007-11-23,927.615
2007-11-26,929.166
2007-11-27,923.296
2007-11-28,934.991
2007-11-29,944.18
2007-11-30,951.731
2007-12-03,945.528
2007-12-04,943.634
2007-12-05,950.217
2007-12-06,952.503
2007-12-07,959.303
2007-12-10,964.654
2007-12-11,962.976
2007-12-12,963.117
2007-12-13,939.732
2007-12-14,933.243
2007-12-17,912.029
2007-12-18,911.753
2007-12-19,907.054
2007-12-20,902.807
2007-12-21,911.29
2007-12-24,910.07
2007-12-25,910.07
2007-12-26,916.043
2007-12-27,928.533
2007-12-28,943.018
2007-12-31,940.394
2008-01-01,940.394
2008-01-02,952.339
2008-01-03,936.611
2008-01-04,923.752
2008-01-07,898.595
2008-01-08,902.125
2008-01-09,884.275
2008-01-10,883.285
2008-01-11,883.96
2008-01-14,896.799
2008-01-15,873.298
2008-01-16,849.03
2008-01-17,841.424
2008-01-18,833.04
2008-01-21,791.912
2008-01-22,819.391
2008-01-23,810.654
2008-01-24,841.739
2008-01-25,848.859
2008-01-28,841.921
2008-01-29,859.944
2008-01-30,855.271
2008-01-31,859.402
2008-02-01,881.179
2008-02-04,882.152
2008-02-05,849.242
2008-02-06,852.186
2008-02-07,834.8
2008-02-08,837.856
2008-02-11,831.016
2008-02-12,853.776
2008-02-13,856.219
2008-02-14,873.637
2008-02-15,868.929
2008-02-18,870.741
2008-02-19,880.494
2008-02-20,866.404
2008-02-21,876.622
2008-02-22,874.833
2008-02-25,884.158
2008-02-26,901.256
2008-02-27,913.334
2008-02-28,910.645
2008-02-29,906.84
2008-03-03,892.173
2008-03-04,887.795
2008-03-05,899.699
2008-03-06,904.259
2008-03-07,890.484
2008-03-10,881.45
2008-03-11,887.303
2008-03-12,902.8
2008-03-13,894.846
2008-03-14,892.991
2008-03-17,876.173
2008-03-18,884.34
2008-03-19,875.026
2008-03-20,856.546
2008-03-21,856.546
2008-03-24,846.455
2008-03-25,886.393
2008-03-26,898.952
2008-03-27,919.903
2008-03-28,919.595
2008-03-31,932.57
2008-04-01,934.538
2008-04-02,940.916
2008-04-03,935.789
2008-04-04,951.581
2008-04-07,949.982
2008-04-08,937.898
2008-04-09,934.023
2008-04-10,927.132
2008-04-11,917.697
2008-04-14,913.043
2008-04-15,913.915
2008-04-16,930.996
2008-04-17,924.135
2008-04-18,924.895
2008-04-21,930.699
2008-04-22,939.335
2008-04-23,934.694
2008-04-24,913.101
2008-04-25,924.386
2008-04-28,932.704
2008-04-29,928.771
2008-04-30,932.807
2008-05-01,926.933
2008-05-02,930.426
2008-05-05,937.524
2008-05-06,936.834
2008-05-07,939.673
2008-05-08,946.735
2008-05-09,941.266
2008-05-12,939.916
2008-05-13,937.662
2008-05-14,937.859
2008-05-15,944.358
2008-05-16,955.561
2008-05-19,955.064
2008-05-20,950.71
2008-05-21,957.006
2008-05-22,953.205
2008-05-23,952.791
2008-05-26,945.024
2008-05-27,941.886
2008-05-28,944.073
2008-05-29,942.187
2008-05-30,949.166
2008-06-02,952.721
2008-06-03,954.675
2008-06-04,956.727
2008-06-05,962.748
2008-06-06,961.782
2008-06-09,948.302
2008-06-10,923.191
2008-06-11,919.185
2008-06-12,912.856
2008-06-13,909.608
2008-06-16,918.935
2008-06-17,925.098
2008-06-18,914.162
2008-06-19,901.395
2008-06-20,897.503
2008-06-23,878.581
2008-06-24,880.073
2008-06-25,884.487
2008-06-26,879.72
2008-06-27,877.392
2008-06-30,877.996
2008-07-01,853.934
2008-07-02,848.81
2008-07-03,836.141
2008-07-04,837.95
2008-07-07,837.588
2008-07-08,824.624
2008-07-09,841.679
2008-07-10,832.139
2008-07-11,820.387
2008-07-14,823.243
2008-07-15,816.283
2008-07-16,809.672
2008-07-17,835.329
2008-07-18,842.106
2008-07-21,857.527
2008-07-22,852.856
2008-07-23,855.975
2008-07-24,845.329
2008-07-25,836.155
2008-07-28,836.904
2008-07-29,825.131
2008-07-30,830.137
2008-07-31,829.566
2008-08-01,829.091
2008-08-04,825.504
2008-08-05,827.868
2008-08-06,837.945
2008-08-07,841.581
2008-08-08,826.513
2008-08-11,836.622
2008-08-12,831.217
2008-08-13,817.604
2008-08-14,815.457
2008-08-15,812.216
2008-08-18,809.301
2008-08-19,795.972
2008-08-20,791.555
2008-08-21,794.754
2008-08-22,799.01
2008-08-25,797.124
2008-08-26,797.517
2008-08-27,793.792
2008-08-28,804.056
2008-08-29,807.914
2008-09-01,805.163
2008-09-02,815.324
2008-09-03,807.547
2008-09-04,791.892
2008-09-05,780.76
2008-09-08,784.916
2008-09-09,777.834
2008-09-10,769.785
2008-09-11,758.658
2008-09-12,773.131
2008-09-15,767.458
2008-09-16,760.089
2008-09-17,752.137
2008-09-18,757.821
2008-09-19,786.931
2008-09-22,795.326
2008-09-23,787.456
2008-09-24,775.992
2008-09-25,778.622
2008-09-26,766.164
2008-09-29,725.554
2008-09-30,714.15
2008-10-01,708.268
2008-10-02,687.36
2008-10-03,690.213
2008-10-06,649.01
2008-10-07,639.945
2008-10-08,617.4
2008-10-09,604.058
2008-10-10,571.248
2008-10-13,605.475
2008-10-14,621.102
2008-10-15,590.696
2008-10-16,569.39
2008-10-17,573.505
2008-10-20,571.675
2008-10-21,572.62
2008-10-22,550.88
2008-10-23,538.013
2008-10-24,520.203
2008-10-27,493.453
2008-10-28,496.089
2008-10-29,534.753
2008-10-30,540.732
2008-10-31,538.384
2008-11-03,548.936
2008-11-04,581.377
2008-11-05,571.673
2008-11-06,536.684
2008-11-07,542.779
2008-11-10,549.321
2008-11-11,527.183
2008-11-12,508.371
2008-11-13,497.063
2008-11-14,501.971
2008-11-17,490.879
2008-11-18,483.368
2008-11-19,469.611
2008-11-20,449.039
2008-11-21,445.092
2008-11-24,470.19
2008-11-25,481.829
2008-11-26,475.489
2008-11-27,488.519
2008-11-28,489.153
2008-12-01,473.388
2008-12-02,477.346
2008-12-03,473.273
2008-12-04,478.228
2008-12-05,461.359
2008-12-08,485.473
2008-12-09,485.431
2008-12-10,493.237
2008-12-11,494.578
2008-12-12,495.222
2008-12-15,501.143
2008-12-16,507.97
2008-12-17,538.029
2008-12-18,550.3
2008-12-19,526.28
2008-12-22,527.169
2008-12-23,533.565
2008-12-24,538.827
2008-12-25,538.827
2008-12-26,541.093
2008-12-29,562.029
2008-12-30,559.902
2008-12-31,553.563
2009-01-01,553.563
2009-01-02,550.125
2009-01-05,557.265
2009-01-06,554.994
2009-01-07,563.954
2009-01-08,558.562
2009-01-09,549.593
2009-01-12,539.143
2009-01-13,527.748
2009-01-14,517.317
2009-01-15,511.246
2009-01-16,517.092
2009-01-19,507.928
2009-01-20,492.262
2009-01-21,488.257
2009-01-22,489.357
2009-01-23,473.066
2009-01-26,487.965
2009-01-27,493.049
2009-01-28,503.41
2009-01-29,497.505
2009-01-30,490.981
2009-02-02,479.647
2009-02-03,490.032
2009-02-04,494.988
2009-02-05,488.841
2009-02-06,495.726
2009-02-09,502.332
2009-02-10,499.81
2009-02-11,495.195
2009-02-12,488.114
2009-02-13,496.333
2009-02-16,490.969
2009-02-17,468.651
2009-02-18,463.289
2009-02-19,465.037
2009-02-20,451.054
2009-02-23,450.696
2009-02-24,444.771
2009-02-25,444.228
2009-02-26,444.783
2009-02-27,442.922
2009-03-02,419.079
2009-03-03,412.246
2009-03-04,419.808
2009-03-05,411.953
2009-03-06,414.586
2009-03-09,409.611
2009-03-10,430.01
2009-03-11,431.658
2009-03-12,424.268
2009-03-13,429.636
2009-03-16,440.959
2009-03-17,437.681
2009-03-18,443.521
2009-03-19,467.74
2009-03-20,469.173
2009-03-23,472.33
2009-03-24,470.135
2009-03-25,479.207
2009-03-26,478.268
2009-03-27,468.948
2009-03-30,454.795
2009-03-31,468.706
2009-04-01,470.463
2009-04-02,492.125
2009-04-03,496.565
2009-04-06,496.323
2009-04-07,486.055
2009-04-08,482.615
2009-04-09,493.955
2009-04-10,493.955
2009-04-13,499.832
2009-04-14,504.889
2009-04-15,501.209
2009-04-16,507.67
2009-04-17,506.595
2009-04-20,495.792
2009-04-21,497.975
2009-04-22,509.392
2009-04-23,513.095
2009-04-24,530.966
2009-04-27,528.254
2009-04-28,521.037
2009-04-29,536.669
2009-04-30,542.863
2009-05-01,543.77
2009-05-04,559.203
2009-05-05,563.767
2009-05-06,563.273
2009-05-07,566.706
2009-05-08,579.309
2009-05-11,578.362
2009-05-12,574.958
2009-05-13,563.756
2009-05-14,565.416
2009-05-15,575.086
2009-05-18,575.229
2009-05-19,590.445
2009-05-20,602.096
2009-05-21,599.368
2009-05-22,598.35
2009-05-25,603.928
2009-05-26,598.635
2009-05-27,601.078
2009-05-28,594.302
2009-05-29,605.221
2009-06-01,602.2
2009-06-02,622.263
2009-06-03,615.718
2009-06-04,618.71
2009-06-05,612.614
2009-06-08,604.688
2009-06-09,611.53
2009-06-10,618.565
2009-06-11,624.235
2009-06-12,621.513
2009-06-15,608.064
2009-06-16,605.85
2009-06-17,591.718
2009-06-18,595.399
2009-06-19,598.981
2009-06-22,583.594
2009-06-23,589.159
2009-06-24,595.064
2009-06-25,584.902
2009-06-26,594.499
2009-06-29,599.0
2009-06-30,598.536
2009-07-01,606.128
2009-07-02,595.371
2009-07-03,590.179
2009-07-06,584.879
2009-07-07,588.129
2009-07-08,577.764
2009-07-09,582.709
2009-07-10,577.355
2009-07-13,581.379
2009-07-14,584.746
2009-07-15,598.766
2009-07-16,602.298
2009-07-17,603.035
2009-07-20,614.287
2009-07-21,623.002
2009-07-22,622.354
2009-07-23,628.068
2009-07-24,623.517
2009-07-27,629.634
2009-07-28,628.782
2009-07-29,625.264
2009-07-30,631.728
2009-07-31,645.669
2009-08-03,665.212
2009-08-04,659.11
2009-08-05,661.155
2009-08-06,661.671
2009-08-07,656.523
2009-08-10,655.781
2009-08-11,649.984
2009-08-12,658.754
2009-08-13,666.129
2009-08-14,667.198
2009-08-17,650.791
2009-08-18,656.366
2009-08-19,665.036
2009-08-20,673.51
2009-08-21,686.761
2009-08-24,696.616
2009-08-25,698.921
2009-08-26,689.234
2009-08-27,689.526
2009-08-28,703.275
2009-08-31,699.223
2009-09-01,689.624
2009-09-02,676.57
2009-09-03,680.083
2009-09-04,683.53
2009-09-07,698.064
2009-09-08,710.688
2009-09-09,720.946
2009-09-10,725.791
2009-09-11,734.929
2009-09-14,735.369
2009-09-15,736.779
2009-09-16,747.704
2009-09-17,755.754
2009-09-18,757.752
2009-09-21,750.318
2009-09-22,760.596
2009-09-23,763.566
2009-09-24,752.557
2009-09-25,747.468
2009-09-28,749.24
2009-09-29,745.554
2009-09-30,749.867
2009-10-01,735.681
2009-10-02,724.563
2009-10-05,729.186
2009-10-06,748.024
2009-10-07,743.686
2009-10-08,753.511
2009-10-09,756.674
2009-10-12,766.668
2009-10-13,759.624
2009-10-14,770.483
2009-10-15,772.097
2009-10-16,765.806
2009-10-19,773.314
2009-10-20,768.903
2009-10-21,767.568
2009-10-22,761.061
2009-10-23,759.269
2009-10-26,745.514
2009-10-27,737.022
2009-10-28,718.529
2009-10-29,721.409
2009-10-30,715.503
2009-11-02,717.407
2009-11-03,706.806
2009-11-04,728.102
2009-11-05,733.519
2009-11-06,735.96
2009-11-09,751.203
2009-11-10,750.324
2009-11-11,752.675
2009-11-12,749.877
2009-11-13,750.022
2009-11-16,762.373
2009-11-17,751.647
2009-11-18,759.102
2009-11-19,741.018
2009-11-20,736.587
2009-11-23,751.017
2009-11-24,745.38
2009-11-25,751.741
2009-11-26,733.362
2009-11-27,740.057
2009-11-30,734.593
2009-12-01,746.103
2009-12-02,747.547
2009-12-03,753.443
2009-12-04,750.544
2009-12-07,745.427
2009-12-08,734.695
2009-12-09,728.736
2009-12-10,731.411
2009-12-11,727.444
2009-12-14,733.094
2009-12-15,729.804
2009-12-16,736.309
2009-12-17,723.077
2009-12-18,720.851
2009-12-21,725.494
2009-12-22,726.567
2009-12-23,737.087
2009-12-24,737.549
2009-12-25,737.549
2009-12-28,742.197
2009-12-29,747.282
2009-12-30,738.448
2009-12-31,743.627
2010-01-01,743.627
2010-01-04,762.409
2010-01-05,766.543
2010-01-06,771.458
2010-01-07,770.063
2010-01-08,774.97
2010-01-11,790.114
2010-01-12,785.149
2010-01-13,781.933
2010-01-14,787.474
2010-01-15,783.881
2010-01-18,786.914
2010-01-19,780.973
2010-01-20,768.815
2010-01-21,761.261
2010-01-22,757.321
2010-01-25,756.775
2010-01-26,752.118
2010-01-27,748.537
2010-01-28,740.855
2010-01-29,744.189
2010-02-01,741.925
2010-02-02,750.442
2010-02-03,747.043
2010-02-04,728.423
2010-02-05,707.23
2010-02-08,709.606
2010-02-09,712.227
2010-02-10,711.738
2010-02-11,707.758
2010-02-12,702.101
2010-02-15,706.221
2010-02-16,711.196
2010-02-17,716.656
2010-02-18,718.124
2010-02-19,716.281
2010-02-22,722.635
2010-02-23,718.193
2010-02-24,722.503
2010-02-25,712.278
2010-02-26,725.544
2010-03-01,717.353
2010-03-02,731.046
2010-03-03,746.993
2010-03-04,744.339
2010-03-05,748.848
2010-03-08,753.983
2010-03-09,748.88
2010-03-10,756.685
2010-03-11,756.947
2010-03-12,765.174
2010-03-15,760.435
2010-03-16,772.566
2010-03-17,779.696
2010-03-18,772.775
2010-03-19,772.895
2010-03-22,773.868
2010-03-23,778.199
2010-03-24,767.874
2010-03-25,773.887
2010-03-26,776.841
2010-03-29,780.387
2010-03-30,778.718
2010-03-31,793.246
2010-04-01,804.942
2010-04-02,804.942
2010-04-05,794.506
2010-04-06,794.98
2010-04-07,789.375
2010-04-08,785.477
2010-04-09,798.703
2010-04-12,808.473
2010-04-13,807.458
2010-04-14,816.173
2010-04-15,814.372
2010-04-16,807.276
2010-04-19,795.471
2010-04-20,800.209
2010-04-21,800.513
2010-04-22,788.009
2010-04-23,798.96
2010-04-26,798.273
2010-04-27,782.136
2010-04-28,758.398
2010-04-29,771.671
2010-04-30,773.6
2010-05-03,767.212
2010-05-04,740.756
2010-05-05,718.384
2010-05-06,714.817
2010-05-07,687.286
2010-05-10,723.319
2010-05-11,720.825
2010-05-12,734.413
2010-05-13,729.932
2010-05-14,705.562
2010-05-17,694.625
2010-05-18,702.902
2010-05-19,676.72
2010-05-20,661.117
2010-05-21,668.643
2010-05-24,663.043
2010-05-25,642.259
2010-05-26,655.865
2010-05-27,675.122
2010-05-28,677.946
2010-05-31,679.514
2010-06-01,676.72
2010-06-02,674.331
2010-06-03,686.01
2010-06-04,672.207
2010-06-07,665.245
2010-06-08,665.724
2010-06-09,681.555
2010-06-10,691.077
2010-06-11,688.355
2010-06-14,704.588
2010-06-15,711.546
2010-06-16,714.021
2010-06-17,722.22
2010-06-18,721.743
2010-06-21,730.935
2010-06-22,727.144
2010-06-23,718.072
2010-06-24,711.755
2010-06-25,713.279
2010-06-28,727.283
2010-06-29,707.243
2010-06-30,711.637
2010-07-01,710.158
2010-07-02,708.699
2010-07-05,708.547
2010-07-06,724.412
2010-07-07,730.117
2010-07-08,740.601
2010-07-09,739.443
2010-07-12,736.696
2010-07-13,753.487
2010-07-14,754.327
2010-07-15,759.207
2010-07-16,747.542
2010-07-19,738.472
2010-07-20,735.682
2010-07-21,741.758
2010-07-22,755.985
2010-07-23,749.292
2010-07-26,756.976
2010-07-27,750.923
2010-07-28,754.531
2010-07-29,765.843
2010-07-30,758.526
2010-08-02,781.733
2010-08-03,783.965
2010-08-04,777.802
2010-08-05,781.901
2010-08-06,784.459
2010-08-09,782.893
2010-08-10,768.181
2010-08-11,749.548
2010-08-12,749.488
2010-08-13,750.676
2010-08-16,758.732
2010-08-17,766.913
2010-08-18,769.86
2010-08-19,773.594
2010-08-20,757.818
2010-08-23,758.574
2010-08-24,754.535
2010-08-25,746.407
2010-08-26,755.364
2010-08-27,758.264
2010-08-30,762.849
2010-08-31,770.029
2010-09-01,783.3
2010-09-02,786.515
2010-09-03,788.939
2010-09-06,796.384
2010-09-07,790.39
2010-09-08,792.699
2010-09-09,795.656
2010-09-10,789.686
2010-09-13,804.328
2010-09-14,814.395
2010-09-15,807.706
