Date,AUSTRIA VALUE Standard (Large+Mid Cap)
2005-08-05,3935.119
2005-08-08,3937.089
2005-08-09,4007.557
2005-08-10,4072.717
2005-08-11,4077.379
2005-08-12,4071.396
2005-08-15,4049.619
2005-08-16,4011.917
2005-08-17,3941.988
2005-08-18,3821.062
2005-08-19,3852.608
2005-08-22,3932.194
2005-08-23,3932.566
2005-08-24,3929.656
2005-08-25,4030.703
2005-08-26,4023.436
2005-08-29,4047.716
2005-08-30,4039.63
2005-08-31,4115.618
2005-09-01,4209.333
2005-09-02,4216.396
2005-09-05,4181.122
2005-09-06,4142.343
2005-09-07,4189.287
2005-09-08,4169.837
2005-09-09,4230.058
2005-09-12,4260.362
2005-09-13,4239.005
2005-09-14,4308.664
2005-09-15,4238.431
2005-09-16,4286.875
2005-09-19,4262.888
2005-09-20,4308.304
2005-09-21,4309.183
2005-09-22,4280.342
2005-09-23,4248.248
2005-09-26,4233.172
2005-09-27,4254.636
2005-09-28,4262.029
2005-09-29,4254.518
2005-09-30,4317.924
2005-10-03,4322.968
2005-10-04,4286.533
2005-10-05,4190.327
2005-10-06,4146.909
2005-10-07,4106.015
2005-10-10,4128.905
2005-10-11,4132.337
2005-10-12,4135.611
2005-10-13,3946.85
2005-10-14,3962.391
2005-10-17,3973.75
2005-10-18,3904.033
2005-10-19,3855.787
2005-10-20,3860.178
2005-10-21,3853.697
2005-10-24,3879.859
2005-10-25,3945.262
2005-10-26,3938.415
2005-10-27,3948.859
2005-10-28,3962.421
2005-10-31,4042.317
2005-11-01,4046.704
2005-11-02,4094.099
2005-11-03,4064.548
2005-11-04,4023.441
2005-11-07,4010.122
2005-11-08,3966.631
2005-11-09,3927.895
2005-11-10,3877.39
2005-11-11,3828.011
2005-11-14,3918.039
2005-11-15,3923.272
2005-11-16,3894.761
2005-11-17,3951.163
2005-11-18,3954.668
2005-11-21,3994.16
2005-11-22,4058.576
2005-11-23,4122.61
2005-11-24,4131.564
2005-11-25,4166.958
2005-11-28,4152.654
2005-11-29,4158.114
2005-11-30,4175.22
2005-12-01,4235.379
2005-12-02,4241.826
2005-12-05,4288.132
2005-12-06,4336.872
2005-12-07,4436.699
2005-12-08,4475.682
2005-12-09,4443.337
2005-12-12,4361.761
2005-12-13,4377.093
2005-12-14,4412.557
2005-12-15,4381.288
2005-12-16,4371.538
2005-12-19,4303.504
2005-12-20,4288.918
2005-12-21,4284.418
2005-12-22,4351.863
2005-12-23,4333.27
2005-12-26,4333.27
2005-12-27,4378.706
2005-12-28,4398.852
2005-12-29,4397.766
2005-12-30,4379.758
2006-01-02,4414.724
2006-01-03,4544.554
2006-01-04,4639.516
2006-01-05,4644.812
2006-01-06,4665.553
2006-01-09,4726.531
2006-01-10,4646.061
2006-01-11,4688.003
2006-01-12,4728.575
2006-01-13,4712.757
2006-01-16,4848.806
2006-01-17,4770.01
2006-01-18,4721.353
2006-01-19,4814.566
2006-01-20,4823.609
2006-01-23,4981.763
2006-01-24,4975.326
2006-01-25,4969.749
2006-01-26,4998.749
2006-01-27,5079.691
2006-01-30,5140.105
2006-01-31,5099.159
2006-02-01,5194.188
2006-02-02,4973.847
2006-02-03,4897.196
2006-02-06,5041.458
2006-02-07,4963.7
2006-02-08,4871.102
2006-02-09,4908.963
2006-02-10,4866.655
2006-02-13,4776.943
2006-02-14,4631.833
2006-02-15,4714.483
2006-02-16,4821.551
2006-02-17,4880.067
2006-02-20,4993.808
2006-02-21,4986.069
2006-02-22,4893.535
2006-02-23,4915.048
2006-02-24,4927.103
2006-02-27,4931.219
2006-02-28,4793.345
2006-03-01,4842.785
2006-03-02,4786.624
2006-03-03,4846.727
2006-03-06,4913.066
2006-03-07,4759.25
2006-03-08,4669.706
2006-03-09,4733.363
2006-03-10,4699.319
2006-03-13,4799.837
2006-03-14,4777.819
2006-03-15,4877.35
2006-03-16,4940.212
2006-03-17,5045.59
2006-03-20,4985.35
2006-03-21,4940.629
2006-03-22,5012.489
2006-03-23,5034.592
2006-03-24,5045.159
2006-03-27,4997.348
2006-03-28,5032.556
2006-03-29,5063.65
2006-03-30,5144.37
2006-03-31,5199.454
2006-04-03,5194.934
2006-04-04,5294.626
2006-04-05,5297.139
2006-04-06,5311.228
2006-04-07,5225.232
2006-04-10,5263.158
2006-04-11,5294.715
2006-04-12,5223.065
2006-04-13,5278.583
2006-04-14,5278.583
2006-04-17,5362.422
2006-04-18,5424.56
2006-04-19,5523.819
2006-04-20,5525.162
2006-04-21,5505.101
2006-04-24,5472.354
2006-04-25,5560.143
2006-04-26,5578.547
2006-04-27,5510.975
2006-04-28,5463.825
2006-05-01,5473.368
2006-05-02,5593.358
2006-05-03,5628.227
2006-05-04,5655.184
2006-05-05,5748.358
2006-05-08,5668.178
2006-05-09,5490.593
2006-05-10,5574.896
2006-05-11,5600.624
2006-05-12,5499.98
2006-05-15,5260.86
2006-05-16,5107.379
2006-05-17,4897.979
2006-05-18,4835.828
2006-05-19,4817.034
2006-05-22,4575.183
2006-05-23,4813.326
2006-05-24,4850.827
2006-05-25,4857.669
2006-05-26,5010.016
2006-05-29,5044.304
2006-05-30,5035.651
2006-05-31,5037.993
2006-06-01,5113.398
2006-06-02,5195.282
2006-06-05,5199.701
2006-06-06,4951.457
2006-06-07,4878.226
2006-06-08,4652.286
2006-06-09,4600.868
2006-06-12,4588.257
2006-06-13,4406.851
2006-06-14,4422.315
2006-06-15,4424.067
2006-06-16,4541.943
2006-06-19,4616.49
2006-06-20,4614.661
2006-06-21,4659.516
2006-06-22,4666.05
2006-06-23,4700.574
2006-06-26,4745.058
2006-06-27,4781.351
2006-06-28,4755.157
2006-06-29,4815.951
2006-06-30,5061.164
2006-07-03,5118.862
2006-07-04,5099.452
2006-07-05,5039.985
2006-07-06,5135.254
2006-07-07,5151.04
2006-07-10,5101.411
2006-07-11,5059.126
2006-07-12,5111.156
2006-07-13,5038.192
2006-07-14,4929.592
2006-07-17,4859.727
2006-07-18,4825.196
2006-07-19,4910.764
2006-07-20,4984.396
2006-07-21,4905.796
2006-07-24,4943.166
2006-07-25,5003.289
2006-07-26,5065.787
2006-07-27,5128.13
2006-07-28,5171.104
2006-07-31,5172.647
2006-08-01,5148.48
2006-08-02,5195.656
2006-08-03,5137.708
2006-08-04,5201.964
2006-08-07,5160.237
2006-08-08,5118.775
2006-08-09,5115.821
2006-08-10,5091.108
2006-08-11,5046.833
2006-08-14,5084.67
2006-08-15,5101.426
2006-08-16,5160.242
2006-08-17,5156.208
2006-08-18,5144.228
2006-08-21,5117.05
2006-08-22,5054.603
2006-08-23,5015.609
2006-08-24,5003.167
2006-08-25,5025.37
2006-08-28,5040.08
2006-08-29,4980.1
2006-08-30,5022.702
2006-08-31,5029.979
2006-09-01,5074.362
2006-09-04,5126.144
2006-09-05,5048.089
2006-09-06,4997.57
2006-09-07,4944.883
2006-09-08,4952.095
2006-09-11,4905.576
2006-09-12,4880.457
2006-09-13,4899.534
2006-09-14,4955.225
2006-09-15,4904.986
2006-09-18,4934.235
2006-09-19,4943.036
2006-09-20,4947.063
2006-09-21,4935.556
2006-09-22,4956.651
2006-09-25,4903.861
2006-09-26,4931.831
2006-09-27,5002.952
2006-09-28,5076.066
2006-09-29,5095.076
2006-10-02,5069.144
2006-10-03,5047.772
2006-10-04,5003.888
2006-10-05,5079.285
2006-10-06,5007.012
2006-10-09,5081.292
2006-10-10,5055.478
2006-10-11,5105.002
2006-10-12,5151.628
2006-10-13,5176.568
2006-10-16,5246.338
2006-10-17,5226.461
2006-10-18,5239.344
2006-10-19,5250.225
2006-10-20,5281.264
2006-10-23,5235.53
2006-10-24,5266.726
2006-10-25,5313.777
2006-10-26,5348.393
2006-10-27,5362.568
2006-10-30,5330.593
2006-10-31,5406.715
2006-11-01,5410.527
2006-11-02,5426.603
2006-11-03,5396.674
2006-11-06,5476.94
2006-11-07,5495.96
2006-11-08,5483.034
2006-11-09,5516.794
2006-11-10,5547.357
2006-11-13,5522.514
2006-11-14,5485.519
2006-11-15,5447.564
2006-11-16,5487.08
2006-11-17,5412.881
2006-11-20,5394.391
2006-11-21,5425.274
2006-11-22,5460.015
2006-11-23,5453.291
2006-11-24,5503.56
2006-11-27,5479.225
2006-11-28,5466.295
2006-11-29,5567.041
2006-11-30,5610.544
2006-12-01,5695.924
2006-12-04,5750.964
2006-12-05,5734.944
2006-12-06,5770.991
2006-12-07,5835.003
2006-12-08,5844.218
2006-12-11,5792.231
2006-12-12,5827.941
2006-12-13,5867.129
2006-12-14,5879.817
2006-12-15,5918.272
2006-12-18,5968.536
2006-12-19,5977.968
2006-12-20,6023.01
2006-12-21,5996.67
2006-12-22,5979.309
2006-12-25,5979.309
2006-12-26,5969.992
2006-12-27,5966.307
2006-12-28,5996.257
2006-12-29,6015.875
2007-01-01,6015.875
2007-01-02,6144.005
2007-01-03,6113.934
2007-01-04,6039.57
2007-01-05,5908.664
2007-01-08,5868.538
2007-01-09,5903.968
2007-01-10,5792.029
2007-01-11,5832.762
2007-01-12,5871.696
2007-01-15,5899.684
2007-01-16,5853.194
2007-01-17,5854.847
2007-01-18,5881.915
2007-01-19,5931.223
2007-01-22,6031.143
2007-01-23,6069.345
2007-01-24,6030.674
2007-01-25,6034.145
2007-01-26,5950.607
2007-01-29,5992.883
2007-01-30,6000.104
2007-01-31,6042.801
2007-02-01,6113.268
2007-02-02,6131.956
2007-02-05,6113.517
2007-02-06,6106.735
2007-02-07,6131.176
2007-02-08,6118.163
2007-02-09,6134.973
2007-02-12,6089.316
2007-02-13,6108.865
2007-02-14,6221.826
2007-02-15,6249.726
2007-02-16,6161.877
2007-02-19,6248.528
2007-02-20,6235.485
2007-02-21,6182.106
2007-02-22,6230.344
2007-02-23,6287.714
2007-02-26,6297.451
2007-02-27,6146.072
2007-02-28,6105.006
2007-03-01,6053.585
2007-03-02,6110.925
2007-03-05,6022.401
2007-03-06,6009.443
2007-03-07,6069.405
2007-03-08,6167.345
2007-03-09,6186.809
2007-03-12,6174.677
2007-03-13,6164.291
2007-03-14,6072.463
2007-03-15,6183.308
2007-03-16,6258.609
2007-03-19,6332.608
2007-03-20,6285.352
2007-03-21,6330.31
2007-03-22,6463.924
2007-03-23,6509.795
2007-03-26,6621.375
2007-03-27,6551.777
2007-03-28,6558.719
2007-03-29,6567.329
2007-03-30,6580.268
2007-04-02,6683.627
2007-04-03,6674.438
2007-04-04,6702.24
2007-04-05,6715.808
2007-04-06,6715.808
2007-04-09,6680.821
2007-04-10,6788.629
2007-04-11,6817.215
2007-04-12,6774.587
2007-04-13,6831.934
2007-04-16,6883.838
2007-04-17,6871.347
2007-04-18,6824.536
2007-04-19,6852.388
2007-04-20,6864.571
2007-04-23,6871.073
2007-04-24,6870.709
2007-04-25,6911.917
2007-04-26,6961.069
2007-04-27,6973.441
2007-04-30,6881.932
2007-05-01,6856.215
2007-05-02,6814.059
2007-05-03,6827.495
2007-05-04,6851.283
2007-05-07,6832.68
2007-05-08,6754.176
2007-05-09,6799.451
2007-05-10,6795.683
2007-05-11,6791.187
2007-05-14,6813.285
2007-05-15,6872.115
2007-05-16,6880.985
2007-05-17,6839.416
2007-05-18,6902.967
2007-05-21,6854.365
2007-05-22,6837.579
2007-05-23,6887.095
2007-05-24,6880.049
2007-05-25,6892.738
2007-05-28,6892.738
2007-05-29,6940.577
2007-05-30,6837.031
2007-05-31,6954.221
2007-06-01,6973.826
2007-06-04,7032.538
2007-06-05,7024.364
2007-06-06,6921.415
2007-06-07,6903.973
2007-06-08,6794.393
2007-06-11,6825.033
2007-06-12,6754.088
2007-06-13,6739.066
2007-06-14,6869.139
2007-06-15,6920.732
2007-06-18,6899.149
2007-06-19,6859.51
2007-06-20,6852.835
2007-06-21,6785.96
2007-06-22,6838.846
2007-06-25,6749.782
2007-06-26,6734.247
2007-06-27,6663.924
2007-06-28,6751.169
2007-06-29,6814.802
2007-07-02,6880.638
2007-07-03,6858.422
2007-07-04,6872.739
2007-07-05,6808.896
2007-07-06,6828.086
2007-07-09,6819.592
2007-07-10,6822.859
2007-07-11,6777.261
2007-07-12,6752.109
2007-07-13,6764.135
2007-07-16,6747.386
2007-07-17,6664.367
2007-07-18,6594.3
2007-07-19,6694.72
2007-07-20,6664.195
2007-07-23,6704.381
2007-07-24,6675.8
2007-07-25,6568.988
2007-07-26,6377.707
2007-07-27,6192.516
2007-07-30,5943.307
2007-07-31,6271.108
2007-08-01,6122.522
2007-08-02,6185.953
2007-08-03,6141.111
2007-08-06,5974.804
2007-08-07,6075.114
2007-08-08,6297.909
2007-08-09,6191.086
2007-08-10,5950.858
2007-08-13,5995.971
2007-08-14,5942.852
2007-08-15,5898.187
2007-08-16,5499.582
2007-08-17,5527.047
2007-08-20,5639.129
2007-08-21,5636.461
2007-08-22,5897.4
2007-08-23,5750.1
2007-08-24,5698.721
2007-08-27,5796.583
2007-08-28,5722.608
2007-08-29,5669.496
2007-08-30,5747.092
2007-08-31,5892.068
2007-09-03,5939.159
2007-09-04,5980.494
2007-09-05,5803.041
2007-09-06,5723.489
2007-09-07,5597.742
2007-09-10,5482.7
2007-09-11,5657.516
2007-09-12,5628.502
2007-09-13,5780.419
2007-09-14,5741.951
2007-09-17,5629.717
2007-09-18,5727.625
2007-09-19,6042.786
2007-09-20,6066.715
2007-09-21,6141.413
2007-09-24,6110.435
2007-09-25,5919.66
2007-09-26,5900.973
2007-09-27,5905.893
2007-09-28,5839.263
2007-10-01,5950.782
2007-10-02,6022.261
2007-10-03,6042.638
2007-10-04,6073.294
2007-10-05,6151.027
2007-10-08,6060.157
2007-10-09,6027.571
2007-10-10,6080.261
2007-10-11,6152.39
2007-10-12,6156.769
2007-10-15,6136.065
2007-10-16,6094.909
2007-10-17,6193.287
2007-10-18,6199.717
2007-10-19,6154.595
2007-10-22,5995.061
2007-10-23,6076.591
2007-10-24,6019.416
2007-10-25,6128.321
2007-10-26,6162.59
2007-10-29,6207.083
2007-10-30,6177.3
2007-10-31,6238.632
2007-11-01,6224.402
2007-11-02,6054.8
2007-11-05,5975.848
2007-11-06,6020.582
2007-11-07,5967.885
2007-11-08,5882.1
2007-11-09,5855.731
2007-11-12,5761.953
2007-11-13,5774.16
2007-11-14,5716.363
2007-11-15,5675.938
2007-11-16,5667.519
2007-11-19,5506.316
2007-11-20,5615.507
2007-11-21,5460.068
2007-11-22,5455.356
2007-11-23,5500.869
2007-11-26,5550.482
2007-11-27,5525.006
2007-11-28,5715.766
2007-11-29,5817.5
2007-11-30,5859.061
2007-12-03,5832.452
2007-12-04,5737.501
2007-12-05,5832.997
2007-12-06,5839.117
2007-12-07,5910.246
2007-12-10,5917.98
2007-12-11,5861.381
2007-12-12,5878.242
2007-12-13,5811.756
2007-12-14,5848.278
2007-12-17,5688.275
2007-12-18,5747.242
2007-12-19,5725.232
2007-12-20,5818.652
2007-12-21,5925.88
2007-12-24,5939.075
2007-12-25,5939.075
2007-12-26,5979.896
2007-12-27,6056.019
2007-12-28,6166.039
2007-12-31,6130.815
2008-01-01,6130.815
2008-01-02,6266.978
2008-01-03,6182.749
2008-01-04,6087.916
2008-01-07,6067.418
2008-01-08,6106.643
2008-01-09,5973.491
2008-01-10,5710.99
2008-01-11,5630.939
2008-01-14,5729.887
2008-01-15,5544.15
2008-01-16,5382.538
2008-01-17,5287.73
2008-01-18,5256.234
2008-01-21,4993.165
2008-01-22,5067.964
2008-01-23,4871.092
2008-01-24,5221.471
2008-01-25,5207.956
2008-01-28,5133.096
2008-01-29,5313.843
2008-01-30,5410.992
2008-01-31,5452.69
2008-02-01,5588.747
2008-02-04,5617.557
2008-02-05,5480.862
2008-02-06,5459.627
2008-02-07,5266.754
2008-02-08,5260.729
2008-02-11,5154.217
2008-02-12,5383.172
2008-02-13,5410.141
2008-02-14,5434.599
2008-02-15,5347.998
2008-02-18,5453.467
2008-02-19,5532.311
2008-02-20,5475.51
2008-02-21,5511.044
2008-02-22,5468.589
2008-02-25,5562.738
2008-02-26,5608.423
2008-02-27,5653.721
2008-02-28,5731.231
2008-02-29,5724.502
2008-03-03,5543.939
2008-03-04,5425.89
2008-03-05,5652.03
2008-03-06,5554.107
2008-03-07,5403.121
2008-03-10,5421.354
2008-03-11,5425.473
2008-03-12,5514.282
2008-03-13,5510.994
2008-03-14,5433.472
2008-03-17,5197.24
2008-03-18,5315.678
2008-03-19,5298.937
2008-03-20,5026.221
2008-03-21,5026.221
2008-03-24,5019.049
2008-03-25,5311.668
2008-03-26,5314.461
2008-03-27,5414.191
2008-03-28,5436.544
2008-03-31,5433.495
2008-04-01,5443.195
2008-04-02,5528.008
2008-04-03,5519.965
2008-04-04,5601.699
2008-04-07,5714.8
2008-04-08,5695.208
2008-04-09,5741.792
2008-04-10,5730.581
2008-04-11,5747.644
2008-04-14,5690.274
2008-04-15,5778.558
2008-04-16,5925.709
2008-04-17,5949.396
2008-04-18,5961.087
2008-04-21,6026.4
2008-04-22,5991.709
2008-04-23,6000.475
2008-04-24,5963.393
2008-04-25,5901.005
2008-04-28,5931.22
2008-04-29,5949.719
2008-04-30,5990.91
2008-05-01,5945.311
2008-05-02,6020.983
2008-05-05,6065.844
2008-05-06,6135.35
2008-05-07,6102.126
2008-05-08,6101.687
2008-05-09,6111.102
2008-05-12,6138.426
2008-05-13,6199.996
2008-05-14,6199.2
2008-05-15,6234.535
2008-05-16,6487.357
2008-05-19,6539.265
2008-05-20,6439.771
2008-05-21,6683.858
2008-05-22,6661.815
2008-05-23,6581.096
2008-05-26,6474.329
2008-05-27,6466.806
2008-05-28,6353.139
2008-05-29,6295.513
2008-05-30,6387.051
2008-06-02,6300.206
2008-06-03,6299.778
2008-06-04,6165.214
2008-06-05,6217.755
2008-06-06,6203.041
2008-06-09,6127.085
2008-06-10,5906.162
2008-06-11,5852.857
2008-06-12,5947.845
2008-06-13,5898.575
2008-06-16,5979.013
2008-06-17,6067.079
2008-06-18,5928.075
2008-06-19,5813.008
2008-06-20,5735.654
2008-06-23,5666.719
2008-06-24,5639.535
2008-06-25,5691.923
2008-06-26,5579.434
2008-06-27,5536.923
2008-06-30,5650.267
2008-07-01,5461.407
2008-07-02,5504.629
2008-07-03,5566.316
2008-07-04,5342.469
2008-07-07,5461.784
2008-07-08,5313.552
2008-07-09,5449.717
2008-07-10,5311.571
2008-07-11,5169.479
2008-07-14,5110.217
2008-07-15,4853.242
2008-07-16,4861.071
2008-07-17,5126.628
2008-07-18,5197.098
2008-07-21,5258.592
2008-07-22,5197.041
2008-07-23,5281.625
2008-07-24,5185.492
2008-07-25,5156.588
2008-07-28,5096.677
2008-07-29,5166.342
2008-07-30,5097.206
2008-07-31,5140.63
2008-08-01,5065.072
2008-08-04,5082.944
2008-08-05,5109.969
2008-08-06,5218.04
2008-08-07,5159.174
2008-08-08,5016.723
2008-08-11,5079.265
2008-08-12,5007.58
2008-08-13,4847.096
2008-08-14,4807.014
2008-08-15,4739.898
2008-08-18,4782.708
2008-08-19,4603.655
2008-08-20,4683.098
2008-08-21,4702.408
2008-08-22,4714.197
2008-08-25,4725.224
2008-08-26,4702.046
2008-08-27,4699.774
2008-08-28,4728.698
2008-08-29,4840.209
2008-09-01,4746.754
2008-09-02,4753.492
2008-09-03,4676.024
2008-09-04,4451.632
2008-09-05,4325.551
2008-09-08,4515.636
2008-09-09,4431.174
2008-09-10,4246.028
2008-09-11,4198.529
2008-09-12,4342.23
2008-09-15,4141.161
2008-09-16,3942.502
2008-09-17,3696.54
2008-09-18,3519.715
2008-09-19,4065.194
2008-09-22,4123.973
2008-09-23,3985.128
2008-09-24,3962.772
2008-09-25,3876.96
2008-09-26,3719.718
2008-09-29,3338.558
2008-09-30,3222.504
2008-10-01,3215.605
2008-10-02,3000.837
2008-10-03,3284.986
2008-10-06,2907.781
2008-10-07,2745.957
2008-10-08,2497.191
2008-10-09,2395.213
2008-10-10,2165.392
2008-10-13,2504.963
2008-10-14,2853.975
2008-10-15,2654.31
2008-10-16,2287.776
2008-10-17,2157.791
2008-10-20,2187.995
2008-10-21,2231.733
2008-10-22,1997.359
2008-10-23,1950.529
2008-10-24,1841.272
2008-10-27,1649.185
2008-10-28,1689.629
2008-10-29,1853.857
2008-10-30,1956.133
2008-10-31,2010.49
2008-11-03,2047.241
2008-11-04,2214.375
2008-11-05,2113.633
2008-11-06,1979.848
2008-11-07,2049.769
2008-11-10,2044.197
2008-11-11,1840.752
2008-11-12,1688.381
2008-11-13,1554.417
2008-11-14,1556.155
2008-11-17,1525.49
2008-11-18,1504.813
2008-11-19,1365.885
2008-11-20,1263.958
2008-11-21,1244.962
2008-11-24,1429.522
2008-11-25,1549.436
2008-11-26,1488.842
2008-11-27,1549.373
2008-11-28,1503.864
2008-12-01,1413.979
2008-12-02,1446.63
2008-12-03,1405.38
2008-12-04,1465.441
2008-12-05,1372.264
2008-12-08,1399.596
2008-12-09,1522.094
2008-12-10,1564.929
2008-12-11,1564.133
2008-12-12,1501.569
2008-12-15,1558.768
2008-12-16,1575.404
2008-12-17,1609.95
2008-12-18,1620.938
2008-12-19,1483.955
2008-12-22,1545.847
2008-12-23,1575.458
2008-12-24,1580.486
2008-12-25,1580.486
2008-12-26,1588.114
2008-12-29,1635.635
2008-12-30,1607.626
2008-12-31,1579.893
2009-01-01,1579.893
2009-01-02,1633.705
2009-01-05,1615.118
2009-01-06,1585.383
2009-01-07,1677.075
2009-01-08,1650.403
2009-01-09,1564.065
2009-01-12,1535.399
2009-01-13,1483.891
2009-01-14,1409.666
2009-01-15,1431.732
2009-01-16,1493.913
2009-01-19,1382.213
2009-01-20,1335.116
2009-01-21,1334.394
2009-01-22,1306.227
2009-01-23,1257.689
2009-01-26,1368.485
2009-01-27,1368.734
2009-01-28,1460.518
2009-01-29,1429.307
2009-01-30,1434.381
2009-02-02,1380.054
2009-02-03,1408.887
2009-02-04,1443.21
2009-02-05,1381.878
2009-02-06,1432.165
2009-02-09,1467.817
2009-02-10,1447.974
2009-02-11,1425.605
2009-02-12,1372.044
2009-02-13,1404.637
2009-02-16,1337.866
2009-02-17,1185.479
2009-02-18,1173.045
2009-02-19,1200.723
2009-02-20,1140.85
2009-02-23,1154.111
2009-02-24,1126.412
2009-02-25,1149.227
2009-02-26,1191.072
2009-02-27,1194.339
2009-03-02,1123.607
2009-03-03,1130.12
2009-03-04,1207.892
2009-03-05,1158.502
2009-03-06,1155.165
2009-03-09,1154.884
2009-03-10,1190.466
2009-03-11,1184.016
2009-03-12,1200.269
2009-03-13,1227.28
2009-03-16,1284.669
2009-03-17,1292.268
2009-03-18,1316.528
2009-03-19,1430.643
2009-03-20,1415.117
2009-03-23,1484.001
2009-03-24,1430.323
2009-03-25,1501.305
2009-03-26,1549.688
2009-03-27,1473.003
2009-03-30,1403.747
2009-03-31,1473.125
2009-04-01,1483.347
2009-04-02,1595.481
2009-04-03,1618.475
2009-04-06,1601.01
2009-04-07,1515.533
2009-04-08,1592.171
2009-04-09,1625.98
2009-04-10,1625.98
2009-04-13,1639.768
2009-04-14,1704.315
2009-04-15,1622.392
2009-04-16,1639.528
2009-04-17,1664.646
2009-04-20,1563.777
2009-04-21,1565.374
2009-04-22,1556.092
2009-04-23,1542.418
2009-04-24,1630.482
2009-04-27,1578.564
2009-04-28,1534.916
2009-04-29,1573.397
2009-04-30,1599.125
2009-05-01,1599.366
2009-05-04,1715.251
2009-05-05,1769.153
2009-05-06,1780.151
2009-05-07,1833.483
2009-05-08,1876.732
2009-05-11,1833.124
2009-05-12,1811.358
2009-05-13,1696.985
2009-05-14,1713.444
2009-05-15,1724.261
2009-05-18,1762.492
2009-05-19,1832.555
2009-05-20,1932.716
2009-05-21,1930.753
2009-05-22,1907.733
2009-05-25,1924.451
2009-05-26,1917.541
2009-05-27,1912.2
2009-05-28,1920.212
2009-05-29,2028.854
2009-06-01,2029.213
2009-06-02,2125.051
2009-06-03,2061.026
2009-06-04,2041.222
2009-06-05,2061.938
2009-06-08,2006.715
2009-06-09,2038.13
2009-06-10,2110.693
2009-06-11,2120.488
2009-06-12,2110.17
2009-06-15,2018.009
2009-06-16,2000.328
2009-06-17,1900.011
2009-06-18,1931.005
2009-06-19,1967.82
2009-06-22,1846.483
2009-06-23,1837.614
2009-06-24,1957.14
2009-06-25,1937.882
2009-06-26,1951.184
2009-06-29,2016.288
2009-06-30,1996.345
2009-07-01,2056.403
2009-07-02,1996.418
2009-07-03,1960.781
2009-07-06,1902.849
2009-07-07,1932.004
2009-07-08,1866.176
2009-07-09,1868.154
2009-07-10,1860.57
2009-07-13,1903.874
2009-07-14,1953.11
2009-07-15,2019.0
2009-07-16,2065.62
2009-07-17,2010.585
2009-07-20,2055.809
2009-07-21,2097.624
2009-07-22,2075.864
2009-07-23,2142.012
2009-07-24,2161.427
2009-07-27,2215.779
2009-07-28,2137.572
2009-07-29,2135.473
2009-07-30,2188.994
2009-07-31,2211.868
2009-08-03,2321.743
2009-08-04,2341.36
2009-08-05,2340.061
2009-08-06,2347.37
2009-08-07,2326.392
2009-08-10,2302.923
2009-08-11,2247.987
2009-08-12,2285.978
2009-08-13,2385.293
2009-08-14,2358.547
2009-08-17,2268.707
2009-08-18,2299.179
2009-08-19,2318.026
2009-08-20,2372.126
2009-08-21,2472.265
2009-08-24,2571.524
2009-08-25,2563.03
2009-08-26,2484.999
2009-08-27,2477.195
2009-08-28,2569.953
2009-08-31,2513.874
2009-09-01,2455.969
2009-09-02,2370.948
2009-09-03,2408.765
2009-09-04,2430.947
2009-09-07,2540.954
2009-09-08,2545.576
2009-09-09,2575.267
2009-09-10,2563.215
2009-09-11,2593.824
2009-09-14,2580.08
2009-09-15,2574.677
2009-09-16,2639.529
2009-09-17,2681.039
2009-09-18,2639.281
2009-09-21,2601.299
2009-09-22,2640.54
2009-09-23,2627.9
2009-09-24,2573.121
2009-09-25,2555.651
2009-09-28,2616.809
2009-09-29,2638.532
2009-09-30,2689.035
2009-10-01,2607.198
2009-10-02,2514.817
2009-10-05,2524.65
2009-10-06,2680.398
2009-10-07,2659.276
2009-10-08,2711.002
2009-10-09,2735.271
2009-10-12,2783.596
2009-10-13,2781.719
2009-10-14,2833.463
2009-10-15,2853.577
2009-10-16,2832.096
2009-10-19,2851.761
2009-10-20,2876.244
2009-10-21,2837.373
2009-10-22,2786.919
2009-10-23,2799.38
2009-10-26,2785.12
2009-10-27,2673.712
2009-10-28,2496.457
2009-10-29,2594.874
2009-10-30,2551.293
2009-11-02,2622.706
2009-11-03,2508.098
2009-11-04,2612.217
2009-11-05,2656.691
2009-11-06,2669.824
2009-11-09,2759.207
2009-11-10,2749.368
2009-11-11,2752.151
2009-11-12,2768.426
2009-11-13,2783.383
2009-11-16,2757.096
2009-11-17,2732.613
2009-11-18,2807.098
2009-11-19,2737.769
2009-11-20,2702.944
2009-11-23,2792.698
2009-11-24,2739.576
2009-11-25,2748.511
2009-11-26,2658.167
2009-11-27,2674.22
2009-11-30,2593.727
2009-12-01,2690.942
2009-12-02,2714.985
2009-12-03,2694.559
2009-12-04,2688.662
2009-12-07,2640.38
2009-12-08,2623.732
2009-12-09,2461.05
2009-12-10,2518.747
2009-12-11,2486.866
2009-12-14,2508.879
2009-12-15,2435.086
2009-12-16,2500.57
2009-12-17,2425.18
2009-12-18,2378.544
2009-12-21,2425.295
2009-12-22,2421.854
2009-12-23,2435.971
2009-12-24,2440.135
2009-12-25,2440.135
2009-12-28,2464.635
2009-12-29,2491.051
2009-12-30,2462.24
2009-12-31,2470.246
2010-01-01,2470.246
2010-01-04,2535.389
2010-01-05,2586.462
2010-01-06,2581.259
2010-01-07,2539.086
2010-01-08,2538.009
2010-01-11,2675.232
2010-01-12,2619.374
2010-01-13,2646.846
2010-01-14,2699.939
2010-01-15,2663.383
2010-01-18,2685.966
2010-01-19,2660.484
2010-01-20,2589.288
