Date,AUSTRIA VALUE Standard (Large+Mid Cap)
2010-02-10,1877.662
2010-02-11,1880.91
2010-02-12,1870.446
2010-02-15,1877.472
2010-02-16,1941.259
2010-02-17,1946.435
2010-02-18,1971.024
2010-02-19,1974.696
2010-02-22,1979.052
2010-02-23,1940.598
2010-02-24,1947.721
2010-02-25,1884.109
2010-02-26,1886.456
2010-03-01,1862.64
2010-03-02,1895.314
2010-03-03,1895.362
2010-03-04,1853.466
2010-03-05,1900.516
2010-03-08,1946.318
2010-03-09,1924.32
2010-03-10,1968.807
2010-03-11,1966.317
2010-03-12,1986.887
2010-03-15,1967.395
2010-03-16,2016.171
2010-03-17,2029.836
2010-03-18,1982.26
2010-03-19,1951.767
2010-03-22,1939.912
2010-03-23,1966.485
2010-03-24,1941.913
2010-03-25,1990.402
2010-03-26,1992.899
2010-03-29,2022.84
2010-03-30,2022.981
2010-03-31,2046.634
2010-04-01,2067.023
2010-04-02,2067.023
2010-04-05,2062.289
2010-04-06,2088.322
2010-04-07,2110.942
2010-04-08,2093.153
2010-04-09,2145.277
2010-04-12,2197.557
2010-04-13,2150.891
2010-04-14,2222.296
2010-04-15,2196.068
2010-04-16,2131.347
2010-04-19,2126.745
2010-04-20,2123.803
2010-04-21,2114.916
2010-04-22,2055.001
2010-04-23,2082.235
2010-04-26,2107.382
2010-04-27,2051.795
2010-04-28,1989.885
2010-04-29,2012.542
2010-04-30,2029.061
2010-05-03,2018.693
2010-05-04,1898.348
2010-05-05,1807.779
2010-05-06,1718.414
2010-05-07,1652.384
2010-05-10,1849.798
2010-05-11,1795.87
2010-05-12,1841.369
2010-05-13,1824.742
2010-05-14,1740.212
2010-05-17,1714.241
2010-05-18,1764.963
2010-05-19,1699.656
2010-05-20,1640.391
2010-05-21,1706.838
2010-05-24,1682.507
2010-05-25,1576.245
2010-05-26,1617.155
2010-05-27,1679.429
2010-05-28,1689.86
2010-05-31,1683.168
2010-06-01,1651.762
2010-06-02,1621.583
2010-06-03,1621.982
2010-06-04,1521.753
2010-06-07,1479.162
2010-06-08,1481.231
2010-06-09,1534.977
2010-06-10,1605.9
2010-06-11,1616.721
2010-06-14,1671.838
2010-06-15,1707.803
2010-06-16,1689.075
2010-06-17,1672.08
2010-06-18,1701.276
2010-06-21,1701.277
2010-06-22,1690.484
2010-06-23,1645.743
2010-06-24,1609.582
2010-06-25,1593.456
2010-06-28,1634.737
2010-06-29,1545.547
2010-06-30,1552.489
2010-07-01,1548.037
2010-07-02,1578.567
2010-07-05,1561.744
2010-07-06,1585.475
2010-07-07,1635.606
2010-07-08,1682.641
2010-07-09,1686.635
2010-07-12,1696.922
2010-07-13,1763.512
2010-07-14,1767.693
2010-07-15,1776.978
2010-07-16,1721.802
2010-07-19,1708.292
2010-07-20,1709.263
2010-07-21,1715.169
2010-07-22,1791.816
2010-07-23,1776.49
2010-07-26,1842.762
2010-07-27,1878.284
2010-07-28,1889.785
2010-07-29,1899.999
2010-07-30,1835.238
2010-08-02,1880.314
2010-08-03,1901.839
2010-08-04,1904.783
2010-08-05,1903.136
2010-08-06,1864.322
2010-08-09,1883.367
2010-08-10,1806.195
2010-08-11,1761.46
2010-08-12,1738.243
2010-08-13,1755.016
2010-08-16,1791.409
2010-08-17,1839.284
2010-08-18,1811.454
2010-08-19,1779.841
2010-08-20,1753.429
2010-08-23,1766.916
2010-08-24,1726.279
2010-08-25,1702.143
2010-08-26,1734.958
2010-08-27,1745.289
2010-08-30,1733.897
2010-08-31,1713.325
2010-09-01,1788.175
2010-09-02,1788.748
2010-09-03,1792.165
2010-09-06,1811.914
2010-09-07,1761.905
2010-09-08,1766.655
2010-09-09,1790.09
2010-09-10,1772.84
2010-09-13,1806.589
2010-09-14,1812.895
2010-09-15,1807.468
2010-09-16,1817.881
2010-09-17,1789.931
2010-09-20,1814.245
2010-09-21,1842.446
2010-09-22,1858.246
2010-09-23,1842.14
2010-09-24,1898.744
2010-09-27,1870.369
2010-09-28,1885.111
2010-09-29,1907.212
2010-09-30,1930.199
2010-10-01,1970.76
2010-10-04,1941.36
2010-10-05,1991.917
2010-10-06,2038.097
2010-10-07,2063.597
2010-10-08,2065.164
2010-10-11,2071.811
2010-10-12,2053.19
2010-10-13,2127.492
2010-10-14,2122.982
2010-10-15,2093.287
2010-10-18,2114.051
2010-10-19,2075.751
2010-10-20,2092.637
2010-10-21,2080.071
2010-10-22,2082.416
2010-10-25,2094.484
2010-10-26,2078.002
2010-10-27,2057.308
2010-10-28,2077.893
2010-10-29,2056.727
2010-11-01,2055.1
2010-11-02,2117.825
2010-11-03,2096.12
2010-11-04,2161.605
2010-11-05,2118.459
2010-11-08,2089.446
2010-11-09,2100.549
2010-11-10,2044.814
2010-11-11,1982.415
2010-11-12,2016.487
2010-11-15,2022.578
2010-11-16,1984.625
2010-11-17,1984.17
2010-11-18,2042.683
2010-11-19,2051.158
2010-11-22,2032.919
2010-11-23,1947.359
2010-11-24,1939.344
2010-11-25,1952.053
2010-11-26,1911.23
2010-11-29,1853.062
2010-11-30,1815.286
2010-12-01,1892.672
2010-12-02,1942.483
2010-12-03,1969.908
2010-12-06,1940.593
2010-12-07,1968.947
2010-12-08,1949.766
2010-12-09,1984.578
2010-12-10,1986.69
2010-12-13,2030.342
2010-12-14,2023.666
2010-12-15,2025.63
2010-12-16,2012.074
2010-12-17,1996.849
2010-12-20,2009.057
2010-12-21,2040.461
2010-12-22,2052.336
2010-12-23,2032.888
2010-12-24,2040.9
2010-12-27,2044.013
2010-12-28,2064.456
2010-12-29,2092.967
2010-12-30,2087.006
2010-12-31,2107.983
2011-01-03,2133.199
2011-01-04,2111.437
2011-01-05,2057.43
2011-01-06,2040.369
2011-01-07,2028.774
2011-01-10,1963.363
2011-01-11,1992.674
2011-01-12,2048.698
2011-01-13,2083.724
2011-01-14,2077.001
2011-01-17,2061.427
2011-01-18,2135.18
2011-01-19,2159.879
2011-01-20,2119.256
2011-01-21,2145.417
2011-01-24,2183.395
2011-01-25,2139.915
2011-01-26,2167.805
2011-01-27,2200.087
2011-01-28,2172.768
2011-01-31,2198.338
2011-02-01,2264.743
2011-02-02,2270.63
2011-02-03,2238.052
2011-02-04,2217.557
2011-02-07,2232.185
2011-02-08,2282.533
2011-02-09,2284.065
2011-02-10,2270.864
2011-02-11,2248.439
2011-02-14,2259.696
2011-02-15,2277.633
2011-02-16,2293.772
2011-02-17,2296.509
2011-02-18,2297.047
2011-02-21,2250.731
2011-02-22,2247.52
2011-02-23,2225.931
2011-02-24,2224.698
2011-02-25,2224.282
2011-02-28,2242.686
2011-03-01,2234.4
2011-03-02,2223.347
2011-03-03,2214.369
2011-03-04,2200.958
2011-03-07,2212.411
2011-03-08,2182.416
2011-03-09,2189.845
2011-03-10,2156.184
2011-03-11,2156.924
2011-03-14,2146.912
2011-03-15,2114.172
2011-03-16,2070.705
2011-03-17,2139.241
2011-03-18,2174.354
2011-03-21,2204.904
2011-03-22,2212.368
2011-03-23,2217.164
2011-03-24,2257.457
2011-03-25,2230.024
2011-03-28,2240.051
2011-03-29,2233.191
2011-03-30,2259.382
2011-03-31,2253.837
2011-04-01,2262.806
2011-04-04,2261.496
2011-04-05,2261.251
2011-04-06,2309.544
2011-04-07,2271.437
2011-04-08,2304.92
2011-04-11,2317.332
2011-04-12,2276.771
2011-04-13,2312.098
2011-04-14,2274.421
2011-04-15,2282.082
2011-04-18,2189.001
2011-04-19,2204.929
2011-04-20,2272.219
2011-04-21,2293.702
2011-04-22,2293.702
2011-04-25,2292.049
2011-04-26,2294.416
2011-04-27,2318.812
2011-04-28,2323.368
2011-04-29,2304.905
2011-05-02,2334.478
2011-05-03,2330.199
2011-05-04,2298.938
2011-05-05,2241.924
2011-05-06,2237.87
2011-05-09,2194.565
2011-05-10,2235.488
2011-05-11,2231.851
2011-05-12,2185.909
2011-05-13,2154.641
2011-05-16,2164.156
2011-05-17,2137.248
2011-05-18,2155.482
2011-05-19,2173.415
2011-05-20,2143.884
2011-05-23,2095.313
2011-05-24,2119.743
2011-05-25,2115.189
2011-05-26,2110.748
2011-05-27,2150.982
2011-05-30,2153.448
2011-05-31,2191.462
2011-06-01,2187.17
2011-06-02,2189.368
2011-06-03,2176.32
2011-06-06,2167.693
2011-06-07,2176.261
2011-06-08,2144.603
2011-06-09,2148.231
2011-06-10,2111.558
2011-06-13,2114.058
2011-06-14,2162.934
2011-06-15,2122.396
2011-06-16,2087.248
2011-06-17,2109.164
2011-06-20,2093.828
2011-06-21,2134.857
2011-06-22,2138.291
2011-06-23,2095.996
2011-06-24,2049.278
2011-06-27,2066.38
2011-06-28,2085.993
2011-06-29,2138.348
2011-06-30,2193.418
2011-07-01,2221.194
2011-07-04,2212.521
2011-07-05,2178.205
2011-07-06,2147.167
2011-07-07,2163.465
2011-07-08,2127.526
2011-07-11,2058.073
2011-07-12,2041.468
2011-07-13,2071.08
2011-07-14,2038.01
2011-07-15,2025.851
2011-07-18,1967.909
2011-07-19,2004.307
2011-07-20,2033.738
2011-07-21,2111.021
2011-07-22,2109.164
2011-07-25,2096.071
2011-07-26,2125.523
2011-07-27,2088.053
2011-07-28,2070.696
2011-07-29,2060.968
2011-08-01,2012.731
2011-08-02,1956.31
2011-08-03,1939.86
2011-08-04,1861.36
2011-08-05,1800.837
2011-08-08,1721.779
2011-08-09,1708.354
2011-08-10,1663.251
2011-08-11,1737.709
2011-08-12,1782.452
2011-08-15,1811.291
2011-08-16,1799.348
2011-08-17,1814.744
2011-08-18,1727.526
2011-08-19,1724.12
2011-08-22,1772.355
2011-08-23,1777.352
2011-08-24,1827.229
2011-08-25,1811.823
2011-08-26,1803.477
2011-08-29,1866.355
2011-08-30,1871.224
2011-08-31,1912.393
2011-09-01,1897.082
2011-09-02,1851.628
2011-09-05,1781.518
2011-09-06,1743.672
2011-09-07,1769.47
2011-09-08,1788.083
2011-09-09,1660.562
2011-09-12,1591.373
2011-09-13,1597.614
2011-09-14,1615.96
2011-09-15,1655.549
2011-09-16,1672.719
2011-09-19,1616.405
2011-09-20,1637.589
2011-09-21,1617.843
2011-09-22,1481.915
2011-09-23,1474.37
2011-09-26,1490.535
2011-09-27,1578.42
2011-09-28,1564.074
2011-09-29,1581.563
2011-09-30,1537.988
2011-10-03,1485.331
2011-10-04,1492.581
2011-10-05,1564.042
2011-10-06,1588.917
2011-10-07,1609.074
2011-10-10,1626.149
2011-10-11,1578.757
2011-10-12,1688.924
2011-10-13,1657.377
2011-10-14,1699.313
2011-10-17,1690.036
2011-10-18,1675.275
2011-10-19,1699.067
2011-10-20,1649.184
2011-10-21,1719.727
2011-10-24,1712.193
2011-10-25,1701.437
2011-10-26,1691.037
2011-10-27,1832.486
2011-10-28,1814.652
2011-10-31,1718.389
2011-11-01,1684.878
2011-11-02,1671.131
2011-11-03,1681.599
2011-11-04,1687.861
2011-11-07,1673.191
2011-11-08,1694.467
2011-11-09,1615.588
2011-11-10,1587.783
2011-11-11,1631.957
2011-11-14,1610.118
2011-11-15,1573.725
2011-11-16,1561.402
2011-11-17,1539.706
2011-11-18,1532.625
2011-11-21,1468.246
2011-11-22,1432.552
2011-11-23,1409.614
2011-11-24,1437.867
2011-11-25,1439.183
2011-11-28,1512.424
2011-11-29,1522.997
2011-11-30,1604.603
2011-12-01,1580.193
2011-12-02,1612.018
2011-12-05,1635.686
2011-12-06,1626.085
2011-12-07,1624.897
2011-12-08,1615.371
2011-12-09,1602.418
2011-12-12,1530.311
2011-12-13,1518.97
2011-12-14,1475.103
2011-12-15,1501.634
2011-12-16,1526.226
2011-12-19,1515.319
2011-12-20,1575.627
2011-12-21,1564.353
2011-12-22,1609.119
2011-12-23,1602.358
2011-12-26,1602.358
2011-12-27,1615.504
2011-12-28,1584.905
2011-12-29,1585.79
2011-12-30,1594.017
2012-01-02,1635.999
2012-01-03,1655.711
2012-01-04,1615.937
2012-01-05,1561.784
2012-01-06,1552.139
2012-01-09,1523.886
2012-01-10,1567.755
2012-01-11,1559.786
2012-01-12,1590.347
2012-01-13,1572.537
2012-01-16,1579.454
2012-01-17,1615.289
2012-01-18,1627.975
2012-01-19,1677.242
2012-01-20,1688.702
2012-01-23,1776.877
2012-01-24,1734.288
2012-01-25,1743.9
2012-01-26,1838.135
2012-01-27,1815.619
2012-01-30,1760.243
2012-01-31,1758.358
2012-02-01,1829.92
2012-02-02,1858.292
2012-02-03,1892.332
2012-02-06,1890.615
2012-02-07,1923.941
2012-02-08,1925.853
2012-02-09,1937.866
2012-02-10,1854.2
2012-02-13,1884.735
2012-02-14,1843.208
2012-02-15,1839.875
2012-02-16,1833.19
2012-02-17,1883.426
2012-02-20,1930.362
2012-02-21,1908.296
2012-02-22,1882.205
2012-02-23,1888.446
2012-02-24,1938.526
2012-02-27,1913.641
2012-02-28,1921.566
2012-02-29,1909.965
2012-03-01,1940.566
2012-03-02,1918.783
2012-03-05,1896.108
2012-03-06,1803.149
2012-03-07,1811.71
2012-03-08,1862.645
2012-03-09,1844.216
2012-03-12,1832.909
2012-03-13,1863.289
2012-03-14,1856.981
2012-03-15,1880.905
2012-03-16,1911.748
2012-03-19,1926.032
2012-03-20,1905.712
2012-03-21,1891.73
2012-03-22,1860.683
2012-03-23,1873.78
2012-03-26,1902.462
2012-03-27,1894.789
2012-03-28,1860.656
2012-03-29,1827.604
2012-03-30,1848.729
2012-04-02,1843.398
2012-04-03,1834.766
2012-04-04,1757.283
2012-04-05,1715.189
2012-04-06,1715.189
2012-04-09,1716.174
2012-04-10,1677.035
2012-04-11,1722.162
2012-04-12,1755.952
2012-04-13,1703.312
2012-04-16,1698.151
2012-04-17,1732.325
2012-04-18,1691.008
2012-04-19,1685.057
2012-04-20,1720.238
2012-04-23,1673.512
2012-04-24,1715.058
2012-04-25,1734.648
2012-04-26,1748.707
2012-04-27,1768.838
2012-04-30,1772.289
2012-05-01,1770.883
2012-05-02,1746.612
2012-05-03,1741.665
2012-05-04,1721.369
2012-05-07,1743.511
2012-05-08,1718.477
2012-05-09,1659.724
2012-05-10,1680.511
2012-05-11,1671.775
2012-05-14,1597.821
2012-05-15,1550.554
2012-05-16,1531.769
2012-05-17,1527.802
2012-05-18,1521.908
2012-05-21,1544.941
2012-05-22,1585.163
2012-05-23,1521.543
2012-05-24,1530.768
2012-05-25,1508.534
2012-05-28,1511.669
2012-05-29,1508.685
2012-05-30,1444.078
2012-05-31,1451.155
2012-06-01,1427.075
2012-06-04,1452.59
2012-06-05,1464.922
2012-06-06,1489.968
2012-06-07,1497.718
2012-06-08,1493.078
2012-06-11,1499.839
2012-06-12,1475.666
2012-06-13,1498.148
2012-06-14,1508.269
2012-06-15,1556.274
2012-06-18,1538.198
2012-06-19,1592.535
2012-06-20,1606.049
2012-06-21,1575.137
2012-06-22,1533.14
2012-06-25,1502.07
2012-06-26,1480.473
2012-06-27,1510.106
2012-06-28,1501.625
2012-06-29,1618.245
2012-07-02,1632.077
2012-07-03,1640.286
2012-07-04,1624.493
2012-07-05,1590.337
2012-07-06,1542.001
2012-07-09,1538.605
2012-07-10,1548.266
2012-07-11,1546.364
2012-07-12,1513.898
2012-07-13,1544.218
2012-07-16,1537.884
2012-07-17,1539.615
2012-07-18,1562.438
2012-07-19,1572.445
2012-07-20,1512.793
2012-07-23,1458.957
2012-07-24,1451.154
2012-07-25,1463.409
2012-07-26,1550.519
2012-07-27,1573.822
2012-07-30,1596.121
2012-07-31,1604.134
2012-08-01,1576.569
2012-08-02,1518.209
2012-08-03,1594.619
2012-08-06,1632.659
2012-08-07,1650.481
2012-08-08,1646.192
2012-08-09,1640.606
2012-08-10,1632.587
2012-08-13,1640.005
2012-08-14,1646.779
2012-08-15,1641.5
2012-08-16,1672.908
2012-08-17,1682.202
2012-08-20,1655.374
2012-08-21,1683.561
2012-08-22,1665.266
2012-08-23,1673.174
2012-08-24,1635.716
2012-08-27,1651.598
2012-08-28,1643.157
2012-08-29,1634.854
2012-08-30,1601.849
2012-08-31,1648.724
2012-09-03,1639.694
2012-09-04,1630.84
2012-09-05,1643.252
2012-09-06,1705.814
2012-09-07,1752.432
2012-09-10,1750.759
2012-09-11,1778.856
2012-09-12,1809.375
2012-09-13,1793.14
2012-09-14,1908.043
2012-09-17,1896.234
2012-09-18,1859.607
2012-09-19,1858.164
2012-09-20,1817.606
2012-09-21,1836.184
2012-09-24,1813.182
2012-09-25,1812.352
2012-09-26,1748.671
2012-09-27,1769.094
2012-09-28,1744.678
2012-10-01,1787.131
2012-10-02,1785.296
2012-10-03,1801.126
2012-10-04,1826.086
2012-10-05,1849.168
2012-10-08,1816.078
2012-10-09,1794.67
2012-10-10,1795.638
2012-10-11,1839.883
2012-10-12,1831.263
2012-10-15,1841.55
2012-10-16,1882.818
2012-10-17,1927.327
2012-10-18,1925.386
2012-10-19,1880.852
2012-10-22,1881.263
2012-10-23,1828.363
2012-10-24,1820.365
2012-10-25,1810.544
2012-10-26,1806.632
2012-10-29,1785.45
2012-10-30,1845.789
2012-10-31,1855.019
2012-11-01,1852.013
2012-11-02,1873.91
2012-11-05,1857.976
2012-11-06,1878.483
2012-11-07,1836.733
2012-11-08,1808.648
2012-11-09,1817.649
2012-11-12,1818.371
2012-11-13,1812.962
2012-11-14,1811.751
2012-11-15,1822.041
2012-11-16,1793.424
2012-11-19,1853.989
2012-11-20,1854.307
2012-11-21,1854.509
2012-11-22,1878.914
2012-11-23,1909.823
2012-11-26,1914.985
2012-11-27,1923.782
2012-11-28,1902.368
2012-11-29,1948.136
2012-11-30,1964.315
2012-12-03,1980.047
2012-12-04,1981.637
2012-12-05,1997.07
2012-12-06,2010.194
2012-12-07,1984.656
2012-12-10,1995.351
2012-12-11,2024.209
2012-12-12,2042.722
2012-12-13,2064.438
2012-12-14,2059.463
2012-12-17,2071.267
2012-12-18,2106.98
2012-12-19,2134.282
2012-12-20,2108.234
2012-12-21,2098.245
2012-12-24,2101.51
2012-12-25,2101.51
2012-12-26,2105.81
2012-12-27,2104.259
2012-12-28,2095.098
2012-12-31,2089.234
2013-01-01,2089.234
2013-01-02,2157.876
2013-01-03,2145.001
2013-01-04,2132.505
2013-01-07,2142.207
2013-01-08,2117.327
2013-01-09,2108.96
2013-01-10,2126.051
2013-01-11,2133.279
2013-01-14,2125.428
2013-01-15,2129.359
2013-01-16,2122.947
2013-01-17,2163.607
2013-01-18,2151.269
2013-01-21,2165.153
2013-01-22,2158.663
2013-01-23,2166.163
2013-01-24,2180.046
2013-01-25,2195.377
2013-01-28,2186.014
2013-01-29,2185.796
2013-01-30,2191.544
2013-01-31,2185.073
2013-02-01,2194.214
2013-02-04,2133.623
2013-02-05,2142.176
2013-02-06,2142.712
2013-02-07,2114.685
2013-02-08,2135.098
2013-02-11,2127.222
2013-02-12,2142.52
2013-02-13,2158.4
2013-02-14,2131.257
2013-02-15,2118.275
2013-02-18,2112.836
2013-02-19,2124.195
2013-02-20,2145.461
2013-02-21,2091.464
2013-02-22,2106.565
2013-02-25,2141.504
2013-02-26,2078.446
2013-02-27,2087.804
2013-02-28,2106.006
2013-03-01,2081.915
2013-03-04,2093.287
2013-03-05,2143.058
2013-03-06,2142.152
2013-03-07,2159.071
2013-03-08,2171.005
2013-03-11,2162.323
2013-03-12,2154.248
2013-03-13,2138.376
2013-03-14,2158.112
2013-03-15,2158.868
2013-03-18,2125.536
2013-03-19,2090.379
2013-03-20,2109.391
2013-03-21,2112.546
2013-03-22,2100.531
2013-03-25,2042.713
2013-03-26,2030.277
2013-03-27,2004.587
2013-03-28,1992.311
2013-03-29,1992.311
2013-04-01,1993.242
2013-04-02,2009.395
2013-04-03,2002.843
2013-04-04,1999.004
2013-04-05,2017.57
2013-04-08,2021.615
2013-04-09,2062.371
2013-04-10,2113.975
2013-04-11,2141.879
2013-04-12,2123.044
2013-04-15,2062.897
2013-04-16,2051.838
2013-04-17,2005.786
2013-04-18,2006.9
2013-04-19,2016.832
2013-04-22,2026.188
2013-04-23,2043.407
2013-04-24,2083.901
2013-04-25,2109.768
2013-04-26,2083.418
2013-04-29,2107.38
2013-04-30,2129.623
2013-05-01,2131.077
2013-05-02,2109.252
2013-05-03,2148.276
2013-05-06,2155.037
2013-05-07,2174.414
2013-05-08,2172.037
2013-05-09,2159.094
2013-05-10,2169.461
2013-05-13,2170.904
2013-05-14,2237.521
2013-05-15,2208.221
2013-05-16,2210.035
2013-05-17,2206.738
2013-05-20,2212.331
2013-05-21,2239.777
2013-05-22,2220.369
2013-05-23,2199.312
2013-05-24,2200.434
2013-05-27,2205.385
2013-05-28,2189.52
2013-05-29,2187.404
2013-05-30,2202.165
2013-05-31,2139.293
2013-06-03,2147.911
2013-06-04,2152.815
2013-06-05,2182.587
2013-06-06,2167.751
2013-06-07,2219.161
2013-06-10,2216.601
2013-06-11,2194.191
2013-06-12,2183.381
2013-06-13,2190.032
2013-06-14,2215.81
2013-06-17,2213.648
2013-06-18,2226.937
2013-06-19,2220.359
2013-06-20,2154.725
2013-06-21,2104.566
2013-06-24,2012.258
2013-06-25,2032.686
2013-06-26,2056.701
2013-06-27,2059.039
2013-06-28,2041.514
2013-07-01,2095.627
2013-07-02,2098.27
2013-07-03,2055.966
2013-07-04,2075.799
2013-07-05,2064.38
2013-07-08,2077.775
2013-07-09,2061.777
2013-07-10,2044.925
2013-07-11,2117.196
2013-07-12,2126.083
2013-07-15,2130.312
2013-07-16,2128.981
2013-07-17,2139.326
2013-07-18,2150.31
2013-07-19,2151.052
2013-07-22,2158.403
2013-07-23,2164.655
2013-07-24,2172.098
2013-07-25,2165.061
2013-07-26,2179.429
2013-07-29,2192.64
2013-07-30,2176.532
2013-07-31,2178.917
2013-08-01,2219.412
2013-08-02,2238.228
2013-08-05,2233.581
2013-08-06,2228.787
2013-08-07,2244.127
2013-08-08,2286.673
2013-08-09,2318.473
2013-08-12,2313.862
2013-08-13,2310.938
2013-08-14,2337.325
2013-08-15,2334.682
2013-08-16,2362.664
2013-08-19,2335.858
2013-08-20,2320.321
2013-08-21,2307.985
2013-08-22,2328.484
2013-08-23,2372.323
2013-08-26,2351.16
2013-08-27,2321.548
2013-08-28,2315.855
2013-08-29,2292.452
2013-08-30,2261.172
2013-09-02,2285.457
2013-09-03,2283.1
2013-09-04,2307.079
2013-09-05,2319.339
2013-09-06,2326.346
2013-09-09,2342.106
2013-09-10,2362.712
2013-09-11,2391.564
2013-09-12,2376.072
2013-09-13,2362.536
2013-09-16,2402.229
2013-09-17,2400.808
2013-09-18,2394.274
2013-09-19,2432.85
2013-09-20,2390.85
2013-09-23,2387.564
2013-09-24,2419.841
2013-09-25,2430.925
2013-09-26,2451.83
2013-09-27,2488.652
2013-09-30,2466.421
2013-10-01,2464.983
2013-10-02,2472.784
2013-10-03,2480.978
2013-10-04,2457.515
2013-10-07,2426.463
2013-10-08,2410.921
2013-10-09,2390.285
2013-10-10,2439.425
2013-10-11,2434.861
2013-10-14,2456.371
2013-10-15,2475.052
2013-10-16,2475.332
2013-10-17,2519.846
2013-10-18,2543.299
2013-10-21,2530.167
2013-10-22,2530.297
2013-10-23,2530.341
2013-10-24,2524.673
2013-10-25,2512.687
2013-10-28,2510.754
2013-10-29,2523.381
2013-10-30,2533.45
2013-10-31,2493.903
2013-11-01,2474.183
2013-11-04,2525.396
2013-11-05,2525.164
2013-11-06,2549.059
2013-11-07,2524.401
2013-11-08,2497.27
2013-11-11,2510.025
2013-11-12,2497.273
2013-11-13,2484.057
2013-11-14,2489.779
2013-11-15,2495.463
2013-11-18,2528.93
2013-11-19,2529.523
2013-11-20,2513.394
2013-11-21,2532.976
2013-11-22,2542.73
2013-11-25,2565.398
2013-11-26,2571.337
2013-11-27,2576.981
2013-11-28,2578.413
2013-11-29,2582.924
2013-12-02,2560.017
2013-12-03,2521.704
2013-12-04,2468.686
2013-12-05,2441.1
2013-12-06,2444.251
2013-12-09,2472.904
2013-12-10,2498.865
2013-12-11,2469.392
2013-12-12,2453.741
2013-12-13,2421.085
2013-12-16,2433.166
2013-12-17,2399.457
2013-12-18,2437.191
2013-12-19,2414.057
2013-12-20,2432.397
2013-12-23,2469.213
2013-12-24,2462.097
2013-12-25,2462.097
2013-12-26,2466.691
2013-12-27,2509.861
2013-12-30,2512.556
2013-12-31,2506.19
2014-01-01,2506.19
2014-01-02,2463.124
2014-01-03,2471.437
2014-01-06,2476.702
2014-01-07,2528.74
2014-01-08,2562.62
2014-01-09,2562.405
2014-01-10,2568.642
2014-01-13,2592.641
2014-01-14,2597.709
2014-01-15,2625.833
2014-01-16,2629.917
2014-01-17,2621.451
2014-01-20,2609.567
2014-01-21,2590.933
2014-01-22,2591.05
2014-01-23,2598.963
2014-01-24,2538.323
2014-01-27,2507.274
2014-01-28,2544.701
2014-01-29,2490.755
2014-01-30,2454.717
2014-01-31,2419.03
2014-02-03,2386.31
2014-02-04,2375.739
2014-02-05,2398.276
2014-02-06,2435.032
2014-02-07,2463.896
2014-02-10,2461.967
2014-02-11,2514.028
2014-02-12,2516.67
2014-02-13,2479.851
2014-02-14,2513.21
2014-02-17,2528.044
2014-02-18,2523.897
2014-02-19,2490.951
2014-02-20,2496.13
2014-02-21,2517.103
2014-02-24,2534.321
2014-02-25,2535.402
2014-02-26,2518.953
2014-02-27,2483.504
2014-02-28,2451.472
2014-03-03,2348.571
2014-03-04,2401.695
2014-03-05,2383.96
2014-03-06,2416.061
2014-03-07,2374.477
2014-03-10,2347.661
2014-03-11,2328.4
2014-03-12,2290.528
2014-03-13,2253.963
2014-03-14,2237.714
2014-03-17,2293.95
2014-03-18,2350.558
2014-03-19,2356.309
2014-03-20,2318.334
2014-03-21,2329.627
2014-03-24,2287.485
2014-03-25,2300.675
2014-03-26,2318.992
2014-03-27,2285.606
2014-03-28,2319.215
2014-03-31,2367.634
2014-04-01,2401.823
2014-04-02,2400.212
2014-04-03,2406.854
2014-04-04,2414.042
2014-04-07,2366.099
2014-04-08,2343.327
2014-04-09,2388.602
2014-04-10,2367.91
2014-04-11,2339.905
2014-04-14,2308.505
2014-04-15,2265.879
2014-04-16,2292.705
2014-04-17,2304.442
2014-04-18,2304.442
2014-04-21,2299.196
2014-04-22,2352.37
2014-04-23,2364.849
2014-04-24,2352.971
2014-04-25,2321.344
2014-04-28,2331.83
2014-04-29,2384.663
2014-04-30,2393.429
2014-05-01,2393.429
2014-05-02,2387.273
2014-05-05,2367.303
2014-05-06,2362.221
2014-05-07,2353.315
2014-05-08,2374.587
2014-05-09,2342.868
2014-05-12,2354.261
2014-05-13,2323.72
2014-05-14,2314.836
2014-05-15,2259.225
2014-05-16,2237.421
2014-05-19,2245.075
2014-05-20,2238.165
2014-05-21,2236.778
2014-05-22,2281.478
2014-05-23,2308.774
2014-05-26,2341.448
2014-05-27,2353.717
2014-05-28,2352.348
2014-05-29,2355.462
2014-05-30,2369.51
2014-06-02,2369.948
2014-06-03,2347.731
2014-06-04,2334.75
2014-06-05,2358.767
2014-06-06,2412.507
2014-06-09,2404.37
2014-06-10,2423.563
2014-06-11,2392.43
2014-06-12,2403.922
2014-06-13,2405.441
2014-06-16,2418.065
2014-06-17,2427.673
2014-06-18,2462.665
2014-06-19,2473.552
2014-06-20,2477.0
2014-06-23,2447.758
2014-06-24,2446.873
2014-06-25,2416.355
2014-06-26,2419.499
2014-06-27,2419.127
2014-06-30,2439.578
2014-07-01,2434.215
2014-07-02,2459.158
2014-07-03,2478.793
2014-07-04,2450.386
2014-07-07,2422.194
2014-07-08,2377.705
2014-07-09,2401.153
2014-07-10,2374.067
2014-07-11,2367.227
2014-07-14,2418.231
2014-07-15,2369.744
2014-07-16,2393.498
2014-07-17,2355.921
2014-07-18,2336.968
2014-07-21,2320.408
2014-07-22,2321.532
2014-07-23,2317.206
2014-07-24,2303.25
2014-07-25,2303.852
2014-07-28,2269.998
