Date,KOKUSAI INDEX (WORLD ex JP) MID CAP Mid Cap
2005-11-08,665.34
2005-11-09,666.216
2005-11-10,669.807
2005-11-11,672.4
2005-11-14,672.328
2005-11-15,670.471
2005-11-16,671.04
2005-11-17,679.468
2005-11-18,681.348
2005-11-21,685.931
2005-11-22,688.912
2005-11-23,692.829
2005-11-24,692.717
2005-11-25,693.457
2005-11-28,688.339
2005-11-29,689.687
2005-11-30,688.438
2005-12-01,697.423
2005-12-02,699.558
2005-12-05,699.003
2005-12-06,701.289
2005-12-07,698.012
2005-12-08,701.008
2005-12-09,703.553
2005-12-12,707.062
2005-12-13,708.469
2005-12-14,712.024
2005-12-15,708.826
2005-12-16,710.408
2005-12-19,705.554
2005-12-20,705.107
2005-12-21,706.898
2005-12-22,710.223
2005-12-23,711.01
2005-12-26,711.01
2005-12-27,707.335
2005-12-28,710.472
2005-12-29,709.522
2005-12-30,705.866
2006-01-02,706.618
2006-01-03,719.088
2006-01-04,727.456
2006-01-05,725.986
2006-01-06,733.929
2006-01-09,736.413
2006-01-10,736.437
2006-01-11,740.514
2006-01-12,737.326
2006-01-13,736.857
2006-01-16,738.731
2006-01-17,734.721
2006-01-18,731.916
2006-01-19,739.617
2006-01-20,732.266
2006-01-23,736.958
2006-01-24,740.395
2006-01-25,740.991
2006-01-26,746.831
2006-01-27,751.13
2006-01-30,750.966
2006-01-31,751.677
2006-02-01,753.685
2006-02-02,747.79
2006-02-03,743.108
2006-02-06,746.443
2006-02-07,739.19
2006-02-08,740.486
2006-02-09,741.039
2006-02-10,739.42
2006-02-13,736.912
2006-02-14,739.416
2006-02-15,741.94
2006-02-16,746.951
2006-02-17,748.645
2006-02-20,750.716
2006-02-21,750.259
2006-02-22,754.422
2006-02-23,753.92
2006-02-24,754.82
2006-02-27,756.231
2006-02-28,750.684
2006-03-01,757.888
2006-03-02,758.32
2006-03-03,757.535
2006-03-06,753.958
2006-03-07,744.411
2006-03-08,741.464
2006-03-09,742.43
2006-03-10,746.618
2006-03-13,750.873
2006-03-14,759.748
2006-03-15,764.845
2006-03-16,769.116
2006-03-17,771.043
2006-03-20,769.372
2006-03-21,764.194
2006-03-22,767.608
2006-03-23,766.599
2006-03-24,770.559
2006-03-27,769.4
2006-03-28,767.646
2006-03-29,771.981
2006-03-30,776.982
2006-03-31,773.636
2006-04-03,776.564
2006-04-04,781.605
2006-04-05,787.368
2006-04-06,788.309
2006-04-07,779.441
2006-04-10,779.471
2006-04-11,772.059
2006-04-12,771.515
2006-04-13,772.94
2006-04-14,772.94
2006-04-17,777.577
2006-04-18,787.393
2006-04-19,796.192
2006-04-20,795.322
2006-04-21,797.836
2006-04-24,795.554
2006-04-25,794.174
2006-04-26,796.348
2006-04-27,796.233
2006-04-28,796.751
2006-05-01,797.864
2006-05-02,803.574
2006-05-03,802.143
2006-05-04,808.812
2006-05-05,818.837
2006-05-08,820.508
2006-05-09,821.934
2006-05-10,821.724
2006-05-11,814.425
2006-05-12,801.417
2006-05-15,790.419
2006-05-16,788.679
2006-05-17,771.462
2006-05-18,765.596
2006-05-19,765.173
2006-05-22,753.522
2006-05-23,761.563
2006-05-24,753.792
2006-05-25,764.206
2006-05-26,772.892
2006-05-29,774.284
2006-05-30,763.71
2006-05-31,769.723
2006-06-01,777.359
2006-06-02,782.709
2006-06-05,770.76
2006-06-06,758.056
2006-06-07,753.584
2006-06-08,742.162
2006-06-09,746.095
2006-06-12,733.551
2006-06-13,718.339
2006-06-14,723.56
2006-06-15,745.646
2006-06-16,743.587
2006-06-19,737.293
2006-06-20,736.559
2006-06-21,746.237
2006-06-22,744.206
2006-06-23,745.789
2006-06-26,749.248
2006-06-27,743.606
2006-06-28,743.979
2006-06-29,760.963
2006-06-30,771.513
2006-07-03,776.839
2006-07-04,778.482
2006-07-05,767.67
2006-07-06,770.815
2006-07-07,767.133
2006-07-10,764.858
2006-07-11,764.903
2006-07-12,760.107
2006-07-13,748.424
2006-07-14,739.951
2006-07-17,732.823
2006-07-18,731.301
2006-07-19,748.58
2006-07-20,743.369
2006-07-21,734.461
2006-07-24,746.418
2006-07-25,752.784
2006-07-26,753.304
2006-07-27,755.587
2006-07-28,763.506
2006-07-31,763.967
2006-08-01,759.519
2006-08-02,767.438
2006-08-03,767.809
2006-08-04,770.838
2006-08-07,766.248
2006-08-08,763.147
2006-08-09,761.861
2006-08-10,759.505
2006-08-11,757.57
2006-08-14,758.761
2006-08-15,769.355
2006-08-16,779.842
2006-08-17,781.283
2006-08-18,780.337
2006-08-21,780.047
2006-08-22,779.818
2006-08-23,775.358
2006-08-24,774.597
2006-08-25,773.647
2006-08-28,778.355
2006-08-29,780.285
2006-08-30,784.749
2006-08-31,786.347
2006-09-01,790.648
2006-09-04,793.898
2006-09-05,792.924
2006-09-06,782.822
2006-09-07,776.18
2006-09-08,777.463
2006-09-11,774.579
2006-09-12,784.335
2006-09-13,789.071
2006-09-14,789.946
2006-09-15,789.786
2006-09-18,792.132
2006-09-19,788.843
2006-09-20,792.087
2006-09-21,791.026
2006-09-22,787.014
2006-09-25,790.054
2006-09-26,795.629
2006-09-27,800.227
2006-09-28,800.936
2006-09-29,798.907
2006-10-02,798.902
2006-10-03,795.178
2006-10-04,801.774
2006-10-05,808.639
2006-10-06,804.408
2006-10-09,806.745
2006-10-10,809.648
2006-10-11,808.189
2006-10-12,816.106
2006-10-13,818.221
2006-10-16,823.601
2006-10-17,817.403
2006-10-18,819.276
2006-10-19,822.26
2006-10-20,822.077
2006-10-23,823.367
2006-10-24,825.299
2006-10-25,829.704
2006-10-26,835.665
2006-10-27,831.599
2006-10-30,831.614
2006-10-31,833.913
2006-11-01,829.383
2006-11-02,827.804
2006-11-03,826.741
2006-11-06,835.192
2006-11-07,839.802
2006-11-08,840.353
2006-11-09,838.935
2006-11-10,843.299
2006-11-13,844.389
2006-11-14,847.027
2006-11-15,851.356
2006-11-16,852.846
2006-11-17,851.753
2006-11-20,853.393
2006-11-21,858.316
2006-11-22,865.034
2006-11-23,865.304
2006-11-24,866.127
2006-11-27,853.411
2006-11-28,852.782
2006-11-29,864.777
2006-11-30,868.31
2006-12-01,868.281
2006-12-04,875.18
2006-12-05,878.139
2006-12-06,879.029
2006-12-07,879.059
2006-12-08,879.763
2006-12-11,879.423
2006-12-12,879.054
2006-12-13,881.336
2006-12-14,885.669
2006-12-15,883.772
2006-12-18,879.7
2006-12-19,880.37
2006-12-20,883.02
2006-12-21,879.337
2006-12-22,875.641
2006-12-25,875.641
2006-12-26,876.443
2006-12-27,883.773
2006-12-28,884.188
2006-12-29,882.538
2007-01-01,882.538
2007-01-02,888.83
2007-01-03,884.784
2007-01-04,879.314
2007-01-05,871.703
2007-01-08,874.263
2007-01-09,876.143
2007-01-10,875.068
2007-01-11,882.877
2007-01-12,889.114
2007-01-15,892.174
2007-01-16,890.55
2007-01-17,891.12
2007-01-18,888.008
2007-01-19,892.376
2007-01-22,890.526
2007-01-23,895.903
2007-01-24,901.749
2007-01-25,894.653
2007-01-26,891.09
2007-01-29,892.127
2007-01-30,897.001
2007-01-31,901.17
2007-02-01,909.962
2007-02-02,913.472
2007-02-05,912.585
2007-02-06,916.971
2007-02-07,922.405
2007-02-08,920.125
2007-02-09,916.03
2007-02-12,909.664
2007-02-13,916.56
2007-02-14,928.227
2007-02-15,932.051
2007-02-16,931.084
2007-02-19,933.06
2007-02-20,935.302
2007-02-21,934.326
2007-02-22,935.791
2007-02-23,936.822
2007-02-26,936.866
2007-02-27,907.854
2007-02-28,904.057
2007-03-01,897.171
2007-03-02,888.652
2007-03-05,871.756
2007-03-06,885.289
2007-03-07,889.594
2007-03-08,899.123
2007-03-09,901.946
2007-03-12,905.159
2007-03-13,890.718
2007-03-14,884.42
2007-03-15,895.611
2007-03-16,895.856
2007-03-19,906.825
2007-03-20,912.975
2007-03-21,924.542
2007-03-22,930.329
2007-03-23,931.769
2007-03-26,930.526
2007-03-27,926.511
2007-03-28,920.521
2007-03-29,924.943
2007-03-30,925.435
2007-04-02,932.134
2007-04-03,940.607
2007-04-04,942.244
2007-04-05,945.41
2007-04-06,945.41
2007-04-09,944.038
2007-04-10,950.102
2007-04-11,945.666
2007-04-12,949.627
2007-04-13,952.948
2007-04-16,963.045
2007-04-17,963.479
2007-04-18,963.257
2007-04-19,960.069
2007-04-20,968.06
2007-04-23,969.5
2007-04-24,967.126
2007-04-25,976.247
2007-04-26,974.925
2007-04-27,973.81
2007-04-30,967.464
2007-05-01,966.721
2007-05-02,975.153
2007-05-03,977.708
2007-05-04,983.456
2007-05-07,985.81
2007-05-08,979.538
2007-05-09,984.406
2007-05-10,974.205
2007-05-11,981.456
2007-05-14,979.714
2007-05-15,980.162
2007-05-16,982.047
2007-05-17,981.1
2007-05-18,987.03
2007-05-21,989.075
2007-05-22,990.307
2007-05-23,993.407
2007-05-24,980.486
2007-05-25,983.645
2007-05-28,984.192
2007-05-29,988.563
2007-05-30,992.165
2007-05-31,1000.0
2007-06-01,1004.636
2007-06-04,1008.699
2007-06-05,1003.935
2007-06-06,989.921
2007-06-07,972.117
2007-06-08,974.723
2007-06-11,979.097
2007-06-12,971.457
2007-06-13,979.125
2007-06-14,988.009
2007-06-15,998.022
2007-06-18,997.473
2007-06-19,997.79
2007-06-20,993.042
2007-06-21,992.833
2007-06-22,986.758
2007-06-25,980.934
2007-06-26,975.956
2007-06-27,977.977
2007-06-28,983.885
2007-06-29,986.188
2007-07-02,996.236
2007-07-03,1000.906
2007-07-04,1003.897
2007-07-05,1003.452
2007-07-06,1009.911
2007-07-09,1011.696
2007-07-10,1002.32
2007-07-11,1004.807
2007-07-12,1018.387
2007-07-13,1023.128
2007-07-16,1020.401
2007-07-17,1019.105
2007-07-18,1015.53
2007-07-19,1023.264
2007-07-20,1014.846
2007-07-23,1014.65
2007-07-24,995.932
2007-07-25,987.913
2007-07-26,963.118
2007-07-27,948.452
2007-07-30,954.078
2007-07-31,955.853
2007-08-01,949.122
2007-08-02,955.265
2007-08-03,938.512
2007-08-06,942.116
2007-08-07,948.392
2007-08-08,966.584
2007-08-09,944.584
2007-08-10,932.052
2007-08-13,938.134
2007-08-14,921.326
2007-08-15,902.896
2007-08-16,882.138
2007-08-17,901.72
2007-08-20,909.854
2007-08-21,912.119
2007-08-22,929.832
2007-08-23,932.788
2007-08-24,940.495
2007-08-27,937.525
2007-08-28,916.925
2007-08-29,931.197
2007-08-30,933.446
2007-08-31,947.012
2007-09-03,948.428
2007-09-04,957.222
2007-09-05,946.807
2007-09-06,950.968
2007-09-07,934.381
2007-09-10,926.744
2007-09-11,940.911
2007-09-12,942.673
2007-09-13,946.66
2007-09-14,942.572
2007-09-17,932.026
2007-09-18,952.182
2007-09-19,969.167
2007-09-20,965.943
2007-09-21,970.95
2007-09-24,968.888
2007-09-25,964.246
2007-09-26,970.616
2007-09-27,979.945
2007-09-28,980.625
2007-10-01,992.445
2007-10-02,994.861
2007-10-03,993.041
2007-10-04,993.542
2007-10-05,1005.642
2007-10-08,1001.627
2007-10-09,1008.912
2007-10-10,1012.652
2007-10-11,1011.12
2007-10-12,1011.162
2007-10-15,1004.688
2007-10-16,992.993
2007-10-17,1000.206
2007-10-18,999.333
2007-10-19,980.119
2007-10-22,973.47
2007-10-23,987.483
2007-10-24,982.155
2007-10-25,987.926
2007-10-26,996.5
2007-10-29,1003.51
2007-10-30,997.047
2007-10-31,1009.883
2007-11-01,991.702
2007-11-02,989.761
2007-11-05,981.624
2007-11-06,992.493
2007-11-07,977.011
2007-11-08,974.53
2007-11-09,960.037
2007-11-12,940.734
2007-11-13,956.219
2007-11-14,958.729
2007-11-15,942.659
2007-11-16,938.252
2007-11-19,918.667
2007-11-20,924.694
2007-11-21,906.485
2007-11-22,908.779
2007-11-23,921.641
2007-11-26,915.045
2007-11-27,916.672
2007-11-28,939.596
2007-11-29,942.239
2007-11-30,948.192
2007-12-03,945.124
2007-12-04,936.361
2007-12-05,947.939
2007-12-06,956.657
2007-12-07,964.818
2007-12-10,971.68
2007-12-11,955.172
2007-12-12,957.941
2007-12-13,945.653
2007-12-14,934.638
2007-12-17,913.976
2007-12-18,916.738
2007-12-19,916.77
2007-12-20,920.332
2007-12-21,934.872
2007-12-24,941.865
2007-12-25,941.865
2007-12-26,944.408
2007-12-27,938.72
2007-12-28,942.74
2007-12-31,940.455
2008-01-01,940.455
2008-01-02,931.564
2008-01-03,925.51
2008-01-04,902.854
2008-01-07,892.771
2008-01-08,885.087
2008-01-09,879.378
2008-01-10,879.38
2008-01-11,872.163
2008-01-14,882.776
2008-01-15,857.561
2008-01-16,845.26
2008-01-17,830.737
2008-01-18,826.27
2008-01-21,806.09
2008-01-22,812.978
2008-01-23,819.621
2008-01-24,843.199
2008-01-25,842.949
2008-01-28,850.477
2008-01-29,860.608
2008-01-30,855.522
2008-01-31,863.222
2008-02-01,883.667
2008-02-04,882.991
2008-02-05,851.34
2008-02-06,846.792
2008-02-07,840.726
2008-02-08,843.227
2008-02-11,843.902
2008-02-12,856.457
2008-02-13,865.533
2008-02-14,862.225
2008-02-15,857.714
2008-02-18,861.875
2008-02-19,866.879
2008-02-20,866.767
2008-02-21,865.084
2008-02-22,866.275
2008-02-25,881.455
2008-02-26,891.573
2008-02-27,894.892
2008-02-28,886.229
2008-02-29,866.302
2008-03-03,860.704
2008-03-04,854.638
2008-03-05,866.231
2008-03-06,853.488
2008-03-07,843.299
2008-03-10,826.16
2008-03-11,845.331
2008-03-12,849.918
2008-03-13,850.814
2008-03-14,840.884
2008-03-17,816.058
2008-03-18,843.193
2008-03-19,824.324
2008-03-20,824.698
2008-03-21,824.698
2008-03-24,836.571
2008-03-25,858.112
2008-03-26,857.594
2008-03-27,858.096
2008-03-28,851.689
2008-03-31,856.755
2008-04-01,876.8
2008-04-02,883.52
2008-04-03,884.338
2008-04-04,891.091
2008-04-07,894.766
2008-04-08,887.241
2008-04-09,880.509
2008-04-10,883.901
2008-04-11,871.394
2008-04-14,868.005
2008-04-15,870.851
2008-04-16,896.284
2008-04-17,893.74
2008-04-18,904.425
2008-04-21,906.586
2008-04-22,900.517
2008-04-23,902.119
2008-04-24,898.043
2008-04-25,906.972
2008-04-28,909.837
2008-04-29,900.552
2008-04-30,902.426
2008-05-01,906.464
2008-05-02,915.249
2008-05-05,917.373
2008-05-06,924.098
2008-05-07,916.676
2008-05-08,922.659
2008-05-09,918.184
2008-05-12,926.925
2008-05-13,928.929
2008-05-14,931.084
2008-05-15,940.992
2008-05-16,949.011
2008-05-19,951.267
2008-05-20,942.789
2008-05-21,933.981
2008-05-22,934.687
2008-05-23,924.318
2008-05-26,922.874
2008-05-27,923.01
2008-05-28,929.29
2008-05-29,928.627
2008-05-30,935.32
2008-06-02,927.624
2008-06-03,926.696
2008-06-04,925.505
2008-06-05,936.982
2008-06-06,922.303
2008-06-09,917.504
2008-06-10,903.643
2008-06-11,890.208
2008-06-12,889.056
2008-06-13,897.534
2008-06-16,904.507
2008-06-17,905.629
2008-06-18,894.525
2008-06-19,892.593
2008-06-20,881.014
2008-06-23,876.942
2008-06-24,870.258
2008-06-25,876.205
2008-06-26,858.82
2008-06-27,856.705
2008-06-30,855.688
2008-07-01,846.705
2008-07-02,829.613
2008-07-03,820.837
2008-07-04,818.027
2008-07-07,815.397
2008-07-08,816.914
2008-07-09,815.05
2008-07-10,814.126
2008-07-11,805.257
2008-07-14,804.609
2008-07-15,792.253
2008-07-16,803.598
2008-07-17,818.459
2008-07-18,821.375
2008-07-21,829.997
2008-07-22,829.775
2008-07-23,833.088
2008-07-24,809.951
2008-07-25,810.608
2008-07-28,801.771
2008-07-29,807.112
2008-07-30,819.8
2008-07-31,812.455
2008-08-01,804.462
2008-08-04,794.209
2008-08-05,807.346
2008-08-06,815.698
2008-08-07,806.504
2008-08-08,811.258
2008-08-11,819.224
2008-08-12,811.108
2008-08-13,804.863
2008-08-14,811.317
2008-08-15,809.906
2008-08-18,802.194
2008-08-19,790.265
2008-08-20,795.762
2008-08-21,798.996
2008-08-22,806.782
2008-08-25,796.835
2008-08-26,796.974
2008-08-27,803.471
2008-08-28,814.797
2008-08-29,811.852
2008-09-01,807.274
2008-09-02,802.182
2008-09-03,791.948
2008-09-04,769.211
2008-09-05,763.246
2008-09-08,776.006
2008-09-09,750.547
2008-09-10,751.816
2008-09-11,751.188
2008-09-12,767.349
2008-09-15,735.989
2008-09-16,733.967
2008-09-17,709.264
2008-09-18,730.946
2008-09-19,772.825
2008-09-22,754.527
2008-09-23,741.536
2008-09-24,736.589
2008-09-25,743.449
2008-09-26,732.319
2008-09-29,674.099
2008-09-30,690.405
2008-10-01,684.708
2008-10-02,652.108
2008-10-03,646.418
2008-10-06,603.32
2008-10-07,582.233
2008-10-08,566.17
2008-10-09,540.837
2008-10-10,517.432
2008-10-13,570.085
2008-10-14,574.973
2008-10-15,526.453
2008-10-16,524.274
2008-10-17,528.701
2008-10-20,548.044
2008-10-21,535.68
2008-10-22,498.947
2008-10-23,489.025
2008-10-24,467.286
2008-10-27,447.243
2008-10-28,475.924
2008-10-29,496.96
2008-10-30,513.969
2008-10-31,522.259
2008-11-03,527.169
2008-11-04,554.283
2008-11-05,535.732
2008-11-06,503.031
2008-11-07,513.484
2008-11-10,509.718
2008-11-11,488.749
2008-11-12,465.809
2008-11-13,483.99
2008-11-14,471.701
2008-11-17,460.367
2008-11-18,459.642
2008-11-19,434.775
2008-11-20,406.097
2008-11-21,419.198
2008-11-24,452.788
2008-11-25,460.7
2008-11-26,474.222
2008-11-27,479.303
2008-11-28,482.688
2008-12-01,442.147
2008-12-02,454.62
2008-12-03,460.983
2008-12-04,448.8
2008-12-05,452.606
2008-12-08,478.034
2008-12-09,475.887
2008-12-10,487.118
2008-12-11,477.543
2008-12-12,479.758
2008-12-15,478.845
2008-12-16,497.313
2008-12-17,505.81
2008-12-18,501.386
2008-12-19,496.771
2008-12-22,484.623
2008-12-23,483.129
2008-12-24,484.69
2008-12-25,484.69
2008-12-26,487.67
2008-12-29,490.661
2008-12-30,500.046
2008-12-31,504.861
2009-01-01,504.861
2009-01-02,522.742
2009-01-05,526.204
2009-01-06,534.617
2009-01-07,525.09
2009-01-08,525.215
2009-01-09,513.93
2009-01-12,498.101
2009-01-13,494.624
2009-01-14,475.813
2009-01-15,476.385
2009-01-16,485.296
2009-01-19,481.229
2009-01-20,456.766
2009-01-21,467.891
2009-01-22,461.842
2009-01-23,461.909
2009-01-26,471.976
2009-01-27,477.412
2009-01-28,494.121
2009-01-29,478.676
2009-01-30,468.395
2009-02-02,461.543
2009-02-03,469.303
2009-02-04,473.436
2009-02-05,479.123
2009-02-06,493.155
2009-02-09,497.8
2009-02-10,478.806
2009-02-11,476.465
2009-02-12,474.896
2009-02-13,476.182
2009-02-16,472.169
2009-02-17,450.63
2009-02-18,446.36
2009-02-19,444.433
2009-02-20,436.159
2009-02-23,424.446
2009-02-24,433.613
2009-02-25,430.384
2009-02-26,430.268
2009-02-27,424.072
2009-03-02,400.595
2009-03-03,396.542
2009-03-04,409.096
2009-03-05,393.361
2009-03-06,391.474
2009-03-09,386.881
2009-03-10,410.216
2009-03-11,412.143
2009-03-12,422.662
2009-03-13,427.482
2009-03-16,430.222
2009-03-17,437.855
2009-03-18,446.548
2009-03-19,456.534
2009-03-20,447.732
2009-03-23,469.81
2009-03-24,464.712
2009-03-25,466.869
2009-03-26,476.09
2009-03-27,464.925
2009-03-30,447.291
2009-03-31,457.624
2009-04-01,463.579
2009-04-02,487.379
2009-04-03,492.637
2009-04-06,488.782
2009-04-07,475.241
2009-04-08,480.155
2009-04-09,499.053
2009-04-10,499.053
2009-04-13,500.536
2009-04-14,498.158
2009-04-15,500.249
2009-04-16,510.637
2009-04-17,515.142
2009-04-20,490.904
2009-04-21,498.748
2009-04-22,504.203
2009-04-23,508.071
2009-04-24,521.472
2009-04-27,514.367
2009-04-28,509.195
2009-04-29,524.21
2009-04-30,528.848
2009-05-01,530.545
2009-05-04,550.943
2009-05-05,551.861
2009-05-06,557.502
2009-05-07,550.397
2009-05-08,563.516
2009-05-11,554.645
2009-05-12,551.33
2009-05-13,531.054
2009-05-14,535.173
2009-05-15,534.75
2009-05-18,548.9
2009-05-19,557.449
2009-05-20,561.42
2009-05-21,549.596
2009-05-22,552.732
2009-05-25,553.302
2009-05-26,563.158
2009-05-27,560.789
2009-05-28,562.12
2009-05-29,572.182
2009-06-01,592.222
2009-06-02,595.256
2009-06-03,581.586
2009-06-04,584.552
2009-06-05,582.172
2009-06-08,575.558
2009-06-09,582.846
2009-06-10,585.812
2009-06-11,591.898
2009-06-12,588.451
2009-06-15,569.887
2009-06-16,564.047
2009-06-17,555.033
2009-06-18,558.457
2009-06-19,563.333
2009-06-22,543.041
2009-06-23,543.461
2009-06-24,554.165
2009-06-25,559.217
2009-06-26,563.367
2009-06-29,567.594
2009-06-30,564.99
2009-07-01,571.393
2009-07-02,555.079
2009-07-03,554.409
2009-07-06,547.885
2009-07-07,540.33
2009-07-08,533.408
2009-07-09,538.667
2009-07-10,535.205
2009-07-13,544.192
2009-07-14,551.625
2009-07-15,570.378
2009-07-16,576.223
2009-07-17,577.16
2009-07-20,588.424
2009-07-21,591.893
2009-07-22,593.976
2009-07-23,608.751
2009-07-24,611.075
2009-07-27,613.77
2009-07-28,609.637
2009-07-29,605.251
2009-07-30,616.6
2009-07-31,620.689
2009-08-03,636.585
2009-08-04,638.827
2009-08-05,637.916
2009-08-06,635.575
2009-08-07,641.911
2009-08-10,639.311
2009-08-11,629.753
2009-08-12,638.663
2009-08-13,647.884
2009-08-14,641.645
2009-08-17,621.065
2009-08-18,629.498
2009-08-19,632.871
2009-08-20,641.026
2009-08-21,654.475
2009-08-24,657.291
2009-08-25,659.654
2009-08-26,655.544
2009-08-27,655.568
2009-08-28,663.114
2009-08-31,654.332
2009-09-01,640.573
2009-09-02,634.491
2009-09-03,641.758
2009-09-04,650.892
2009-09-07,658.426
2009-09-08,669.253
2009-09-09,676.789
2009-09-10,682.384
2009-09-11,685.567
2009-09-14,686.619
2009-09-15,691.782
2009-09-16,706.525
2009-09-17,706.548
2009-09-18,703.902
2009-09-21,698.399
2009-09-22,707.099
2009-09-23,702.526
2009-09-24,688.638
2009-09-25,684.542
2009-09-28,695.277
2009-09-29,695.399
2009-09-30,696.807
2009-10-01,678.852
2009-10-02,669.474
2009-10-05,680.303
2009-10-06,695.207
2009-10-07,695.275
2009-10-08,707.649
2009-10-09,709.748
2009-10-12,714.805
2009-10-13,712.032
2009-10-14,725.929
2009-10-15,729.101
2009-10-16,722.627
2009-10-19,731.792
2009-10-20,727.563
2009-10-21,724.42
2009-10-22,724.746
2009-10-23,717.167
2009-10-26,706.145
2009-10-27,696.283
2009-10-28,673.739
2009-10-29,690.385
2009-10-30,673.991
2009-11-02,676.404
2009-11-03,676.644
2009-11-04,685.545
2009-11-05,694.834
2009-11-06,696.718
2009-11-09,715.24
2009-11-10,712.947
2009-11-11,717.422
2009-11-12,710.932
2009-11-13,715.34
2009-11-16,728.213
2009-11-17,723.189
2009-11-18,724.148
2009-11-19,708.694
2009-11-20,703.969
2009-11-23,716.033
2009-11-24,711.951
2009-11-25,718.537
2009-11-26,707.207
2009-11-27,701.473
2009-11-30,701.715
2009-12-01,717.633
2009-12-02,721.241
2009-12-03,716.27
2009-12-04,717.941
2009-12-07,716.073
2009-12-08,706.274
2009-12-09,703.613
2009-12-10,708.518
2009-12-11,710.62
2009-12-14,719.44
2009-12-15,716.673
2009-12-16,722.838
2009-12-17,710.487
2009-12-18,710.484
2009-12-21,718.583
2009-12-22,722.235
2009-12-23,728.202
2009-12-24,731.521
2009-12-25,731.521
2009-12-28,733.334
2009-12-29,735.188
2009-12-30,732.247
2009-12-31,731.063
2010-01-01,731.063
2010-01-04,745.113
2010-01-05,748.701
2010-01-06,751.479
2010-01-07,752.632
2010-01-08,755.697
2010-01-11,761.746
2010-01-12,751.564
2010-01-13,756.219
2010-01-14,759.219
2010-01-15,749.382
2010-01-18,751.291
2010-01-19,755.079
2010-01-20,743.47
2010-01-21,731.498
2010-01-22,720.161
2010-01-25,721.243
2010-01-26,716.951
2010-01-27,715.022
2010-01-28,706.821
2010-01-29,700.553
2010-02-01,710.175
2010-02-02,721.162
2010-02-03,716.558
2010-02-04,692.398
2010-02-05,685.592
2010-02-08,683.221
2010-02-09,690.892
2010-02-10,691.803
2010-02-11,697.911
2010-02-12,697.395
2010-02-15,697.837
2010-02-16,710.128
2010-02-17,715.637
2010-02-18,718.963
2010-02-19,718.864
2010-02-22,721.524
2010-02-23,712.225
2010-02-24,716.259
2010-02-25,710.795
2010-02-26,717.496
2010-03-01,725.787
2010-03-02,732.404
2010-03-03,737.626
2010-03-04,737.464
2010-03-05,748.333
2010-03-08,749.528
2010-03-09,747.982
2010-03-10,755.16
2010-03-11,756.138
2010-03-12,760.523
2010-03-15,754.37
2010-03-16,764.315
2010-03-17,770.392
2010-03-18,764.614
2010-03-19,758.171
2010-03-22,761.461
2010-03-23,768.204
2010-03-24,762.244
2010-03-25,762.318
2010-03-26,763.462
2010-03-29,769.962
2010-03-30,768.862
2010-03-31,769.242
2010-04-01,778.71
2010-04-02,778.71
2010-04-05,785.337
2010-04-06,786.98
2010-04-07,782.578
2010-04-08,780.479
2010-04-09,789.997
2010-04-12,793.15
2010-04-13,791.562
2010-04-14,801.962
2010-04-15,801.695
2010-04-16,788.385
2010-04-19,783.413
2010-04-20,795.053
2010-04-21,794.71
2010-04-22,795.483
2010-04-23,804.278
2010-04-26,804.778
2010-04-27,783.583
2010-04-28,778.419
2010-04-29,792.432
2010-04-30,783.863
2010-05-03,788.327
2010-05-04,764.16
2010-05-05,751.121
2010-05-06,730.825
2010-05-07,708.317
2010-05-10,751.358
2010-05-11,745.642
2010-05-12,761.483
2010-05-13,755.307
2010-05-14,733.831
2010-05-17,729.301
2010-05-18,725.355
2010-05-19,710.914
2010-05-20,684.589
2010-05-21,696.336
2010-05-24,689.869
2010-05-25,678.955
2010-05-26,687.184
2010-05-27,712.668
2010-05-28,709.264
2010-05-31,709.29
2010-06-01,699.288
2010-06-02,710.513
2010-06-03,719.161
2010-06-04,694.005
2010-06-07,679.871
2010-06-08,681.363
2010-06-09,689.956
2010-06-10,711.124
2010-06-11,715.197
2010-06-14,724.533
2010-06-15,738.008
2010-06-16,737.447
2010-06-17,737.459
2010-06-18,739.548
2010-06-21,740.879
2010-06-22,728.107
2010-06-23,723.053
2010-06-24,711.631
2010-06-25,713.927
2010-06-28,715.649
2010-06-29,687.991
2010-06-30,683.347
2010-07-01,680.146
2010-07-02,680.262
2010-07-05,677.758
2010-07-06,687.982
2010-07-07,703.491
2010-07-08,712.46
2010-07-09,718.211
2010-07-12,715.854
2010-07-13,730.989
2010-07-14,732.144
2010-07-15,732.237
2010-07-16,715.465
2010-07-19,716.263
2010-07-20,721.838
2010-07-21,719.691
2010-07-22,737.653
2010-07-23,743.908
2010-07-26,753.669
2010-07-27,751.418
2010-07-28,746.352
2010-07-29,745.347
2010-07-30,744.315
2010-08-02,763.913
2010-08-03,762.045
2010-08-04,764.759
2010-08-05,763.732
2010-08-06,762.125
2010-08-09,767.251
2010-08-10,755.22
2010-08-11,730.867
2010-08-12,726.035
2010-08-13,725.32
2010-08-16,727.223
2010-08-17,739.536
2010-08-18,740.707
2010-08-19,731.983
2010-08-20,724.206
2010-08-23,722.302
2010-08-24,711.374
2010-08-25,709.517
2010-08-26,712.779
2010-08-27,722.54
2010-08-30,716.552
2010-08-31,716.152
2010-09-01,740.482
2010-09-02,747.432
2010-09-03,756.424
2010-09-06,758.601
2010-09-07,747.249
2010-09-08,753.317
2010-09-09,757.498
2010-09-10,758.998
2010-09-13,770.804
2010-09-14,773.513
