Date,DENMARK LARGE GROWTH Large Cap
2010-08-17,913.206
2010-08-18,886.823
2010-08-19,876.253
2010-08-20,851.987
2010-08-23,854.504
2010-08-24,841.066
2010-08-25,816.672
2010-08-26,841.23
2010-08-27,843.448
2010-08-30,845.303
2010-08-31,852.319
2010-09-01,884.297
2010-09-02,880.02
2010-09-03,882.093
2010-09-06,880.358
2010-09-07,873.492
2010-09-08,871.937
2010-09-09,888.99
2010-09-10,890.894
2010-09-13,908.402
2010-09-14,914.201
2010-09-15,912.834
2010-09-16,910.375
2010-09-17,906.259
2010-09-20,914.312
2010-09-21,918.12
2010-09-22,938.565
2010-09-23,928.629
2010-09-24,942.952
2010-09-27,936.589
2010-09-28,943.44
2010-09-29,945.663
2010-09-30,953.245
2010-10-01,948.844
2010-10-04,935.331
2010-10-05,951.911
2010-10-06,972.246
2010-10-07,976.547
2010-10-08,967.286
2010-10-11,975.604
2010-10-12,973.213
2010-10-13,996.807
2010-10-14,991.765
2010-10-15,983.7
2010-10-18,952.992
2010-10-19,923.358
2010-10-20,984.117
2010-10-21,993.549
2010-10-22,983.395
2010-10-25,996.259
2010-10-26,967.911
2010-10-27,970.569
2010-10-28,989.563
2010-10-29,989.262
2010-11-01,986.116
2010-11-02,1005.058
2010-11-03,1008.364
2010-11-04,1028.472
2010-11-05,1010.656
2010-11-08,999.018
2010-11-09,1013.659
2010-11-10,999.875
2010-11-11,996.48
2010-11-12,995.59
2010-11-15,991.617
2010-11-16,979.45
2010-11-17,982.998
2010-11-18,987.489
2010-11-19,996.485
2010-11-22,987.623
2010-11-23,969.723
2010-11-24,975.091
2010-11-25,964.719
2010-11-26,950.199
2010-11-29,928.401
2010-11-30,927.726
2010-12-01,949.842
2010-12-02,968.894
2010-12-03,976.746
2010-12-06,974.421
2010-12-07,980.336
2010-12-08,974.886
2010-12-09,961.171
2010-12-10,993.321
2010-12-13,1009.53
2010-12-14,1005.144
2010-12-15,1002.428
2010-12-16,990.529
2010-12-17,1002.452
2010-12-20,995.262
2010-12-21,996.266
2010-12-22,992.271
2010-12-23,1011.152
2010-12-24,1015.166
2010-12-27,1011.111
2010-12-28,1018.295
2010-12-29,1013.726
2010-12-30,1018.761
2010-12-31,1029.37
2011-01-03,1019.265
2011-01-04,1040.358
2011-01-05,1042.28
2011-01-06,1039.409
2011-01-07,1022.423
2011-01-10,1014.364
2011-01-11,1019.781
2011-01-12,1016.808
2011-01-13,1010.551
2011-01-14,1006.1
2011-01-17,1001.346
2011-01-18,1046.851
2011-01-19,1037.057
2011-01-20,1015.078
2011-01-21,1012.755
2011-01-24,1025.091
2011-01-25,1032.183
2011-01-26,1041.977
2011-01-27,1049.866
2011-01-28,1038.782
2011-01-31,1033.055
2011-02-01,1053.174
2011-02-02,1039.782
2011-02-03,1020.613
2011-02-04,1019.196
2011-02-07,1020.492
2011-02-08,1031.637
2011-02-09,1057.405
2011-02-10,1037.27
2011-02-11,1047.379
2011-02-14,1062.842
2011-02-15,1069.095
2011-02-16,1068.574
2011-02-17,1065.722
2011-02-18,1083.916
2011-02-21,1078.937
2011-02-22,1080.813
2011-02-23,1080.284
2011-02-24,1069.915
2011-02-25,1092.363
2011-02-28,1102.972
2011-03-01,1099.808
2011-03-02,1098.629
2011-03-03,1114.999
2011-03-04,1117.81
2011-03-07,1117.037
2011-03-08,1106.489
2011-03-09,1110.301
2011-03-10,1090.212
2011-03-11,1085.463
2011-03-14,1085.147
2011-03-15,1059.738
2011-03-16,1051.888
2011-03-17,1065.047
2011-03-18,1096.718
2011-03-21,1092.618
2011-03-22,1091.01
2011-03-23,1090.033
2011-03-24,1105.356
2011-03-25,1088.348
2011-03-28,1079.383
2011-03-29,1083.298
2011-03-30,1108.156
2011-03-31,1115.828
2011-04-01,1117.323
2011-04-04,1122.674
2011-04-05,1136.595
2011-04-06,1158.923
2011-04-07,1140.898
2011-04-08,1157.85
2011-04-11,1158.408
2011-04-12,1148.395
2011-04-13,1151.856
2011-04-14,1137.476
2011-04-15,1136.276
2011-04-18,1115.76
2011-04-19,1123.955
2011-04-20,1164.216
2011-04-21,1169.072
2011-04-22,1169.072
2011-04-25,1168.228
2011-04-26,1159.22
2011-04-27,1137.079
2011-04-28,1147.61
2011-04-29,1154.418
2011-05-02,1179.963
2011-05-03,1162.151
2011-05-04,1157.904
2011-05-05,1124.57
2011-05-06,1131.526
2011-05-09,1112.728
2011-05-10,1105.854
2011-05-11,1102.071
2011-05-12,1099.323
2011-05-13,1113.984
2011-05-16,1109.538
2011-05-17,1095.91
2011-05-18,1106.13
2011-05-19,1116.802
2011-05-20,1109.214
2011-05-23,1084.915
2011-05-24,1097.768
2011-05-25,1095.175
2011-05-26,1085.736
2011-05-27,1101.382
2011-05-30,1105.447
2011-05-31,1114.205
2011-06-01,1116.42
2011-06-02,1117.458
2011-06-03,1127.283
2011-06-06,1121.945
2011-06-07,1124.553
2011-06-08,1094.783
2011-06-09,1091.436
2011-06-10,1083.195
2011-06-13,1084.458
2011-06-14,1096.562
2011-06-15,1065.661
2011-06-16,1029.038
2011-06-17,1043.469
2011-06-20,1031.073
2011-06-21,1052.275
2011-06-22,1048.744
2011-06-23,1017.349
2011-06-24,1025.933
2011-06-27,1030.741
2011-06-28,1036.417
2011-06-29,1059.921
2011-06-30,1082.128
2011-07-01,1093.41
2011-07-04,1109.158
2011-07-05,1105.141
2011-07-06,1083.031
2011-07-07,1093.691
2011-07-08,1085.565
2011-07-11,1055.052
2011-07-12,1041.095
2011-07-13,1063.495
2011-07-14,1059.745
2011-07-15,1066.949
2011-07-18,1062.124
2011-07-19,1074.982
2011-07-20,1069.313
2011-07-21,1084.015
2011-07-22,1094.238
2011-07-25,1087.935
2011-07-26,1083.323
2011-07-27,1072.705
2011-07-28,1066.168
2011-07-29,1056.551
2011-08-01,1037.288
2011-08-02,1025.548
2011-08-03,1002.414
2011-08-04,979.085
2011-08-05,925.678
2011-08-08,909.759
2011-08-09,931.959
2011-08-10,909.865
2011-08-11,912.496
2011-08-12,944.189
2011-08-15,980.198
2011-08-16,958.753
2011-08-17,934.089
2011-08-18,883.527
2011-08-19,881.846
2011-08-22,861.374
2011-08-23,838.28
2011-08-24,839.986
2011-08-25,818.405
2011-08-26,826.54
2011-08-29,860.63
2011-08-30,858.679
2011-08-31,887.32
2011-09-01,892.768
2011-09-02,865.845
2011-09-05,838.638
2011-09-06,840.751
2011-09-07,865.867
2011-09-08,874.028
2011-09-09,832.984
2011-09-12,800.884
2011-09-13,806.215
2011-09-14,807.035
2011-09-15,834.481
2011-09-16,822.539
2011-09-19,797.945
2011-09-20,821.4
2011-09-21,823.077
2011-09-22,785.474
2011-09-23,791.76
2011-09-26,795.504
2011-09-27,840.22
2011-09-28,818.207
2011-09-29,829.166
2011-09-30,817.563
2011-10-03,808.583
2011-10-04,797.166
2011-10-05,797.418
2011-10-06,793.524
2011-10-07,797.886
2011-10-10,825.947
2011-10-11,811.548
2011-10-12,838.001
2011-10-13,820.38
2011-10-14,820.355
2011-10-17,796.424
2011-10-18,802.11
2011-10-19,798.477
2011-10-20,795.821
2011-10-21,819.762
2011-10-24,825.363
2011-10-25,828.99
2011-10-26,833.031
2011-10-27,896.063
2011-10-28,908.51
2011-10-31,874.193
2011-11-01,839.814
2011-11-02,845.587
2011-11-03,864.074
2011-11-04,870.318
2011-11-07,880.02
2011-11-08,898.856
2011-11-09,889.812
2011-11-10,876.414
2011-11-11,899.514
2011-11-14,901.845
2011-11-15,897.352
2011-11-16,901.426
2011-11-17,899.724
2011-11-18,899.745
2011-11-21,884.513
2011-11-22,877.819
2011-11-23,867.388
2011-11-24,855.401
2011-11-25,862.819
2011-11-28,883.487
2011-11-29,885.355
2011-11-30,916.507
2011-12-01,896.742
2011-12-02,913.213
2011-12-05,916.669
2011-12-06,916.743
2011-12-07,921.199
2011-12-08,912.183
2011-12-09,911.124
2011-12-12,897.333
2011-12-13,900.789
2011-12-14,873.139
2011-12-15,886.601
2011-12-16,885.303
2011-12-19,891.865
2011-12-20,906.015
2011-12-21,900.747
2011-12-22,887.125
2011-12-23,898.73
2011-12-26,898.73
2011-12-27,902.493
2011-12-28,901.695
2011-12-29,899.7
2011-12-30,910.891
2012-01-02,934.261
2012-01-03,939.948
2012-01-04,917.41
2012-01-05,927.342
2012-01-06,923.111
2012-01-09,941.639
2012-01-10,943.14
2012-01-11,922.987
2012-01-12,927.785
2012-01-13,913.859
2012-01-16,926.7
2012-01-17,934.236
2012-01-18,938.855
2012-01-19,951.438
2012-01-20,943.386
2012-01-23,956.753
2012-01-24,941.629
2012-01-25,942.603
2012-01-26,960.812
2012-01-27,951.486
2012-01-30,943.161
2012-01-31,954.144
2012-02-01,975.579
2012-02-02,1005.345
2012-02-03,1025.402
2012-02-06,1021.109
2012-02-07,1052.841
2012-02-08,1060.192
2012-02-09,1066.353
2012-02-10,1058.178
2012-02-13,1082.635
2012-02-14,1068.969
2012-02-15,1097.161
2012-02-16,1082.042
2012-02-17,1089.932
2012-02-20,1114.093
2012-02-21,1104.073
2012-02-22,1106.494
2012-02-23,1123.631
2012-02-24,1138.877
2012-02-27,1122.476
2012-02-28,1139.28
2012-02-29,1124.56
2012-03-01,1127.924
2012-03-02,1120.83
2012-03-05,1123.474
2012-03-06,1088.775
2012-03-07,1097.426
2012-03-08,1110.016
2012-03-09,1117.262
2012-03-12,1122.32
2012-03-13,1129.554
2012-03-14,1117.357
2012-03-15,1118.65
2012-03-16,1131.125
2012-03-19,1142.472
2012-03-20,1141.282
2012-03-21,1138.657
2012-03-22,1125.433
2012-03-23,1118.158
2012-03-26,1138.577
2012-03-27,1121.036
2012-03-28,1133.501
2012-03-29,1101.888
2012-03-30,1115.885
2012-04-02,1165.557
2012-04-03,1187.152
2012-04-04,1140.03
2012-04-05,1135.227
2012-04-06,1135.227
2012-04-09,1135.885
2012-04-10,1139.764
2012-04-11,1139.655
2012-04-12,1157.751
2012-04-13,1146.265
2012-04-16,1160.634
2012-04-17,1184.937
2012-04-18,1183.208
2012-04-19,1191.75
2012-04-20,1196.617
2012-04-23,1169.984
2012-04-24,1174.034
2012-04-25,1178.989
2012-04-26,1179.877
2012-04-27,1158.312
2012-04-30,1170.744
2012-05-01,1168.122
2012-05-02,1165.045
2012-05-03,1187.608
2012-05-04,1184.195
2012-05-07,1165.161
2012-05-08,1158.814
2012-05-09,1138.3
2012-05-10,1142.141
2012-05-11,1151.356
2012-05-14,1112.706
2012-05-15,1095.487
2012-05-16,1109.374
2012-05-17,1106.548
2012-05-18,1107.713
2012-05-21,1118.95
2012-05-22,1128.751
2012-05-23,1089.096
2012-05-24,1085.671
2012-05-25,1095.504
2012-05-28,1097.824
2012-05-29,1086.51
2012-05-30,1050.441
2012-05-31,1038.086
2012-06-01,1007.765
2012-06-04,1010.914
2012-06-05,1008.125
2012-06-06,1046.336
2012-06-07,1061.997
2012-06-08,1029.041
2012-06-11,1053.965
2012-06-12,1050.104
2012-06-13,1061.681
2012-06-14,1059.29
2012-06-15,1061.785
2012-06-18,1064.63
2012-06-19,1087.562
2012-06-20,1089.544
2012-06-21,1079.164
2012-06-22,1073.439
2012-06-25,1055.915
2012-06-26,1052.392
2012-06-27,1069.216
2012-06-28,1073.716
2012-06-29,1121.48
2012-07-02,1128.804
2012-07-03,1143.938
2012-07-04,1132.558
2012-07-05,1132.58
2012-07-06,1128.897
2012-07-09,1126.537
2012-07-10,1137.307
2012-07-11,1125.592
2012-07-12,1122.455
2012-07-13,1126.067
2012-07-16,1137.241
2012-07-17,1136.259
2012-07-18,1142.775
2012-07-19,1153.406
2012-07-20,1139.669
2012-07-23,1117.899
2012-07-24,1116.096
2012-07-25,1129.847
2012-07-26,1159.584
2012-07-27,1200.34
2012-07-30,1189.872
2012-07-31,1193.517
2012-08-01,1187.503
2012-08-02,1171.969
2012-08-03,1204.068
2012-08-06,1214.232
2012-08-07,1215.036
2012-08-08,1204.992
2012-08-09,1215.17
2012-08-10,1215.268
2012-08-13,1218.334
2012-08-14,1240.321
2012-08-15,1247.158
2012-08-16,1237.973
2012-08-17,1217.382
2012-08-20,1226.153
2012-08-21,1229.643
2012-08-22,1224.401
2012-08-23,1240.052
2012-08-24,1227.576
2012-08-27,1230.905
2012-08-28,1232.875
2012-08-29,1230.941
2012-08-30,1228.568
2012-08-31,1245.437
2012-09-03,1251.926
2012-09-04,1235.914
2012-09-05,1251.642
2012-09-06,1269.287
2012-09-07,1270.275
2012-09-10,1261.211
2012-09-11,1271.074
2012-09-12,1247.97
2012-09-13,1239.933
2012-09-14,1257.771
2012-09-17,1253.616
2012-09-18,1255.654
2012-09-19,1255.624
2012-09-20,1268.052
2012-09-21,1282.501
2012-09-24,1277.133
2012-09-25,1285.565
2012-09-26,1258.73
2012-09-27,1259.165
2012-09-28,1256.633
2012-10-01,1276.71
2012-10-02,1282.117
2012-10-03,1279.114
2012-10-04,1304.012
2012-10-05,1315.204
2012-10-08,1304.481
2012-10-09,1289.306
2012-10-10,1282.365
2012-10-11,1279.552
2012-10-12,1272.673
2012-10-15,1291.345
2012-10-16,1312.325
2012-10-17,1319.878
2012-10-18,1316.116
2012-10-19,1328.743
2012-10-22,1333.418
2012-10-23,1309.897
2012-10-24,1307.105
2012-10-25,1309.058
2012-10-26,1269.881
2012-10-29,1273.017
2012-10-30,1259.946
2012-10-31,1247.147
2012-11-01,1235.847
2012-11-02,1242.004
2012-11-05,1238.84
2012-11-06,1176.685
2012-11-07,1189.238
2012-11-08,1176.433
2012-11-09,1239.848
2012-11-12,1225.627
2012-11-13,1224.677
2012-11-14,1228.863
2012-11-15,1212.933
2012-11-16,1202.254
2012-11-19,1216.524
2012-11-20,1227.297
2012-11-21,1229.669
2012-11-22,1248.784
2012-11-23,1262.462
2012-11-26,1251.88
2012-11-27,1254.682
2012-11-28,1250.824
2012-11-29,1266.589
2012-11-30,1265.354
2012-12-03,1280.964
2012-12-04,1282.903
2012-12-05,1281.61
2012-12-06,1277.069
2012-12-07,1277.858
2012-12-10,1280.041
2012-12-11,1295.856
2012-12-12,1293.674
2012-12-13,1289.667
2012-12-14,1290.513
2012-12-17,1280.613
2012-12-18,1273.847
2012-12-19,1281.591
2012-12-20,1279.945
2012-12-21,1281.082
2012-12-24,1283.064
2012-12-25,1283.064
2012-12-26,1286.135
2012-12-27,1287.924
2012-12-28,1286.133
2012-12-31,1282.474
2013-01-01,1282.474
2013-01-02,1311.443
2013-01-03,1302.263
2013-01-04,1314.433
2013-01-07,1319.631
2013-01-08,1334.839
2013-01-09,1339.653
2013-01-10,1353.84
2013-01-11,1374.631
2013-01-14,1373.333
2013-01-15,1391.422
2013-01-16,1399.04
2013-01-17,1408.094
2013-01-18,1391.207
2013-01-21,1399.959
2013-01-22,1400.393
2013-01-23,1414.167
2013-01-24,1423.079
2013-01-25,1449.534
2013-01-28,1438.151
2013-01-29,1444.381
2013-01-30,1464.749
2013-01-31,1449.729
2013-02-01,1501.601
2013-02-04,1493.173
2013-02-05,1503.732
2013-02-06,1504.706
2013-02-07,1493.099
2013-02-08,1501.715
2013-02-11,1344.828
2013-02-12,1355.351
2013-02-13,1365.009
2013-02-14,1374.268
2013-02-15,1376.486
2013-02-18,1368.158
2013-02-19,1376.068
2013-02-20,1400.534
2013-02-21,1373.603
2013-02-22,1377.254
2013-02-25,1392.423
2013-02-26,1386.424
2013-02-27,1379.416
2013-02-28,1384.387
2013-03-01,1389.111
2013-03-04,1420.98
2013-03-05,1433.29
2013-03-06,1408.532
2013-03-07,1393.995
2013-03-08,1381.833
2013-03-11,1392.833
2013-03-12,1387.29
2013-03-13,1386.888
2013-03-14,1380.527
2013-03-15,1390.28
2013-03-18,1334.634
2013-03-19,1329.733
2013-03-20,1323.536
2013-03-21,1316.459
2013-03-22,1316.215
2013-03-25,1312.935
2013-03-26,1321.971
2013-03-27,1305.41
2013-03-28,1311.234
2013-03-29,1311.234
2013-04-01,1311.822
2013-04-02,1320.858
2013-04-03,1336.557
2013-04-04,1319.05
2013-04-05,1314.531
2013-04-08,1336.457
2013-04-09,1338.576
2013-04-10,1346.937
2013-04-11,1366.593
2013-04-12,1351.389
2013-04-15,1355.524
2013-04-16,1349.466
2013-04-17,1328.137
2013-04-18,1329.109
2013-04-19,1331.892
2013-04-22,1325.311
2013-04-23,1332.179
2013-04-24,1356.302
2013-04-25,1362.45
2013-04-26,1364.64
2013-04-29,1380.753
2013-04-30,1391.18
2013-05-01,1379.451
2013-05-02,1368.807
2013-05-03,1365.108
2013-05-06,1372.276
2013-05-07,1372.458
2013-05-08,1387.127
2013-05-09,1378.901
2013-05-10,1365.657
2013-05-13,1380.752
2013-05-14,1392.315
2013-05-15,1386.584
2013-05-16,1374.162
2013-05-17,1361.608
2013-05-20,1364.932
2013-05-21,1361.036
2013-05-22,1366.141
2013-05-23,1342.083
2013-05-24,1345.486
2013-05-27,1350.74
2013-05-28,1351.932
2013-05-29,1335.782
2013-05-30,1352.313
2013-05-31,1312.595
2013-06-03,1319.122
2013-06-04,1337.604
2013-06-05,1339.119
2013-06-06,1326.456
2013-06-07,1324.402
2013-06-10,1328.969
2013-06-11,1340.063
2013-06-12,1349.691
2013-06-13,1341.512
2013-06-14,1345.381
2013-06-17,1319.16
2013-06-18,1311.441
2013-06-19,1290.863
2013-06-20,1253.812
2013-06-21,1242.539
2013-06-24,1210.454
2013-06-25,1235.282
2013-06-26,1251.073
2013-06-27,1273.531
2013-06-28,1247.117
2013-07-01,1272.609
2013-07-02,1268.695
2013-07-03,1257.931
2013-07-04,1280.037
2013-07-05,1277.672
2013-07-08,1293.371
2013-07-09,1273.52
2013-07-10,1295.315
2013-07-11,1311.118
2013-07-12,1308.097
2013-07-15,1304.936
2013-07-16,1303.225
2013-07-17,1320.018
2013-07-18,1315.623
2013-07-19,1308.522
2013-07-22,1308.049
2013-07-23,1324.284
2013-07-24,1342.43
2013-07-25,1334.144
2013-07-26,1342.658
2013-07-29,1348.071
2013-07-30,1348.047
2013-07-31,1354.89
2013-08-01,1396.41
2013-08-02,1397.084
2013-08-05,1402.612
2013-08-06,1392.705
2013-08-07,1388.277
2013-08-08,1400.093
2013-08-09,1400.416
2013-08-12,1405.488
2013-08-13,1417.146
2013-08-14,1416.955
2013-08-15,1411.48
2013-08-16,1430.487
2013-08-19,1427.999
2013-08-20,1428.87
2013-08-21,1415.776
2013-08-22,1410.527
2013-08-23,1410.322
2013-08-26,1410.631
2013-08-27,1399.352
2013-08-28,1381.231
2013-08-29,1374.705
2013-08-30,1353.711
2013-09-02,1379.307
2013-09-03,1347.065
2013-09-04,1344.843
2013-09-05,1330.551
2013-09-06,1324.483
2013-09-09,1345.294
2013-09-10,1369.003
2013-09-11,1373.172
2013-09-12,1372.522
2013-09-13,1361.788
2013-09-16,1393.192
2013-09-17,1393.316
2013-09-18,1392.857
2013-09-19,1438.548
2013-09-20,1433.397
2013-09-23,1413.378
2013-09-24,1413.987
2013-09-25,1397.731
2013-09-26,1395.632
2013-09-27,1404.831
2013-09-30,1398.595
2013-10-01,1388.167
2013-10-02,1386.943
2013-10-03,1391.833
2013-10-04,1384.496
2013-10-07,1382.335
2013-10-08,1376.043
2013-10-09,1357.891
2013-10-10,1390.142
2013-10-11,1391.884
2013-10-14,1398.215
2013-10-15,1384.156
2013-10-16,1405.015
2013-10-17,1435.69
2013-10-18,1441.536
2013-10-21,1444.601
2013-10-22,1480.575
2013-10-23,1475.949
2013-10-24,1493.228
2013-10-25,1489.771
2013-10-28,1491.344
2013-10-29,1496.779
2013-10-30,1492.034
2013-10-31,1392.052
2013-11-01,1387.642
2013-11-04,1396.011
2013-11-05,1383.662
2013-11-06,1410.175
2013-11-07,1407.238
2013-11-08,1395.321
2013-11-11,1407.462
2013-11-12,1409.466
2013-11-13,1412.519
2013-11-14,1424.666
2013-11-15,1427.873
2013-11-18,1444.842
2013-11-19,1434.252
2013-11-20,1423.148
2013-11-21,1424.11
2013-11-22,1425.832
2013-11-25,1431.461
2013-11-26,1426.713
2013-11-27,1430.555
2013-11-28,1467.88
2013-11-29,1478.565
2013-12-02,1470.677
2013-12-03,1474.274
2013-12-04,1454.008
2013-12-05,1470.462
2013-12-06,1468.593
2013-12-09,1472.087
2013-12-10,1467.532
2013-12-11,1470.928
2013-12-12,1448.889
2013-12-13,1441.4
2013-12-16,1449.835
2013-12-17,1438.455
2013-12-18,1446.369
2013-12-19,1467.312
2013-12-20,1476.843
2013-12-23,1476.812
2013-12-24,1472.753
2013-12-25,1472.753
2013-12-26,1475.456
2013-12-27,1499.902
2013-12-30,1513.879
2013-12-31,1509.965
2014-01-01,1509.965
2014-01-02,1506.819
2014-01-03,1524.219
2014-01-06,1526.368
2014-01-07,1542.283
2014-01-08,1547.755
2014-01-09,1551.485
2014-01-10,1575.376
2014-01-13,1573.115
2014-01-14,1572.651
2014-01-15,1561.792
2014-01-16,1568.78
2014-01-17,1560.449
2014-01-20,1571.721
2014-01-21,1578.445
2014-01-22,1568.215
2014-01-23,1572.805
2014-01-24,1564.056
2014-01-27,1530.524
2014-01-28,1528.77
2014-01-29,1512.135
2014-01-30,1541.566
2014-01-31,1569.113
2014-02-03,1587.198
2014-02-04,1564.665
2014-02-05,1607.898
2014-02-06,1652.807
2014-02-07,1682.651
2014-02-10,1699.208
2014-02-11,1696.937
2014-02-12,1694.367
2014-02-13,1716.775
2014-02-14,1727.657
2014-02-17,1731.437
2014-02-18,1732.983
2014-02-19,1752.023
2014-02-20,1746.186
2014-02-21,1768.122
2014-02-24,1789.651
2014-02-25,1867.918
2014-02-26,1835.082
2014-02-27,1832.852
2014-02-28,1858.34
2014-03-03,1811.154
2014-03-04,1854.638
2014-03-05,1853.757
2014-03-06,1855.558
2014-03-07,1847.72
2014-03-10,1825.579
2014-03-11,1822.177
2014-03-12,1803.062
2014-03-13,1807.203
2014-03-14,1779.636
2014-03-17,1787.42
2014-03-18,1810.442
2014-03-19,1798.045
2014-03-20,1776.605
2014-03-21,1760.579
2014-03-24,1761.618
2014-03-25,1762.065
2014-03-26,1773.821
2014-03-27,1782.09
2014-03-28,1806.75
2014-03-31,1821.534
2014-04-01,1814.781
2014-04-02,1822.715
2014-04-03,1809.968
2014-04-04,1805.536
2014-04-07,1780.605
2014-04-08,1758.443
2014-04-09,1784.819
2014-04-10,1771.523
2014-04-11,1748.859
2014-04-14,1740.315
2014-04-15,1724.585
2014-04-16,1758.681
2014-04-17,1762.363
2014-04-18,1762.363
2014-04-21,1758.372
2014-04-22,1811.883
2014-04-23,1808.322
2014-04-24,1798.722
2014-04-25,1789.925
2014-04-28,1801.431
2014-04-29,1816.563
2014-04-30,1812.435
2014-05-01,1792.15
2014-05-02,1791.773
2014-05-05,1783.204
2014-05-06,1786.047
2014-05-07,1771.403
2014-05-08,1762.779
2014-05-09,1758.542
2014-05-12,1773.171
2014-05-13,1766.404
2014-05-14,1754.814
2014-05-15,1732.691
2014-05-16,1731.132
2014-05-19,1728.654
2014-05-20,1737.04
2014-05-21,1750.667
2014-05-22,1755.58
2014-05-23,1746.13
2014-05-26,1766.717
2014-05-27,1762.456
2014-05-28,1740.945
2014-05-29,1743.264
2014-05-30,1747.184
2014-06-02,1742.744
2014-06-03,1752.048
2014-06-04,1766.27
2014-06-05,1765.738
2014-06-06,1776.874
2014-06-09,1770.951
2014-06-10,1811.044
2014-06-11,1809.074
2014-06-12,1841.198
2014-06-13,1821.054
2014-06-16,1847.363
2014-06-17,1856.585
2014-06-18,1856.048
2014-06-19,1863.279
2014-06-20,1850.239
2014-06-23,1846.447
2014-06-24,1841.979
2014-06-25,1832.072
2014-06-26,1836.578
2014-06-27,1846.487
2014-06-30,1855.546
2014-07-01,1859.713
2014-07-02,1866.264
2014-07-03,1867.359
2014-07-04,1858.63
2014-07-07,1850.033
2014-07-08,1833.001
2014-07-09,1825.455
2014-07-10,1818.847
2014-07-11,1821.101
2014-07-14,1844.787
2014-07-15,1837.264
2014-07-16,1850.165
2014-07-17,1847.8
2014-07-18,1822.256
2014-07-21,1809.275
2014-07-22,1844.478
2014-07-23,1852.447
2014-07-24,1840.285
2014-07-25,1847.089
2014-07-28,1846.112
2014-07-29,1854.782
2014-07-30,1852.429
2014-07-31,1846.399
2014-08-01,1812.375
2014-08-04,1810.986
2014-08-05,1833.695
2014-08-06,1806.183
2014-08-07,1781.085
2014-08-08,1763.205
2014-08-11,1780.101
2014-08-12,1768.016
2014-08-13,1780.014
2014-08-14,1785.728
2014-08-15,1780.126
2014-08-18,1804.601
2014-08-19,1812.229
2014-08-20,1821.147
2014-08-21,1826.33
2014-08-22,1804.518
2014-08-25,1819.979
2014-08-26,1831.615
2014-08-27,1835.936
2014-08-28,1822.482
2014-08-29,1823.608
2014-09-01,1819.006
2014-09-02,1814.571
2014-09-03,1827.002
2014-09-04,1802.748
2014-09-05,1787.332
2014-09-08,1805.186
2014-09-09,1831.404
2014-09-10,1834.106
2014-09-11,1846.228
2014-09-12,1880.669
2014-09-15,1894.119
2014-09-16,1877.093
2014-09-17,1909.336
2014-09-18,1927.046
2014-09-19,1914.427
2014-09-22,1903.565
2014-09-23,1886.201
2014-09-24,1875.932
2014-09-25,1876.319
2014-09-26,1881.369
2014-09-29,1882.229
2014-09-30,1865.201
2014-10-01,1865.795
2014-10-02,1838.666
2014-10-03,1836.179
2014-10-06,1832.717
2014-10-07,1801.38
2014-10-08,1774.355
2014-10-09,1764.522
2014-10-10,1718.231
2014-10-13,1715.73
2014-10-14,1726.991
2014-10-15,1697.592
2014-10-16,1663.539
2014-10-17,1735.031
2014-10-20,1748.681
2014-10-21,1767.315
2014-10-22,1790.961
2014-10-23,1795.229
2014-10-24,1784.14
2014-10-27,1792.709
2014-10-28,1733.079
2014-10-29,1746.894
2014-10-30,1810.633
2014-10-31,1788.347
2014-11-03,1754.369
2014-11-04,1750.475
2014-11-05,1743.321
2014-11-06,1737.472
2014-11-07,1719.554
2014-11-10,1717.871
2014-11-11,1736.783
2014-11-12,1737.223
2014-11-13,1734.424
2014-11-14,1725.941
2014-11-17,1726.084
2014-11-18,1740.329
2014-11-19,1758.215
2014-11-20,1754.701
2014-11-21,1756.056
2014-11-24,1769.786
2014-11-25,1776.769
2014-11-26,1788.835
2014-11-27,1791.892
2014-11-28,1800.153
2014-12-01,1799.975
2014-12-02,1807.344
2014-12-03,1796.08
2014-12-04,1798.906
2014-12-05,1807.512
2014-12-08,1794.123
2014-12-09,1789.731
2014-12-10,1789.662
2014-12-11,1777.611
2014-12-12,1753.85
2014-12-15,1711.9
2014-12-16,1697.253
2014-12-17,1695.659
2014-12-18,1722.933
2014-12-19,1722.819
2014-12-22,1730.754
2014-12-23,1693.756
2014-12-24,1695.421
2014-12-25,1695.421
2014-12-26,1692.814
2014-12-29,1710.425
2014-12-30,1686.515
2014-12-31,1677.389
2015-01-01,1677.389
2015-01-02,1685.061
2015-01-05,1671.803
2015-01-06,1655.761
2015-01-07,1639.652
2015-01-08,1669.313
2015-01-09,1675.526
2015-01-12,1688.712
2015-01-13,1712.391
2015-01-14,1696.692
2015-01-15,1702.888
2015-01-16,1680.938
2015-01-19,1748.772
2015-01-20,1736.247
2015-01-21,1733.922
2015-01-22,1708.965
2015-01-23,1707.071
2015-01-26,1727.253
2015-01-27,1745.232
2015-01-28,1746.695
2015-01-29,1745.128
2015-01-30,1718.491
2015-02-02,1715.224
2015-02-03,1730.645
2015-02-04,1698.991
2015-02-05,1697.909
2015-02-06,1664.84
2015-02-09,1643.373
2015-02-10,1664.131
2015-02-11,1653.632
2015-02-12,1671.711
2015-02-13,1696.569
2015-02-16,1693.096
2015-02-17,1715.32
2015-02-18,1736.449
2015-02-19,1760.036
2015-02-20,1809.17
2015-02-23,1820.451
2015-02-24,1810.788
2015-02-25,1822.696
