Date,DENMARK LARGE GROWTH Large Cap
2010-08-17,923.701
2010-08-18,897.014
2010-08-19,886.323
2010-08-20,861.778
2010-08-23,864.324
2010-08-24,850.732
2010-08-25,826.057
2010-08-26,850.897
2010-08-27,853.141
2010-08-30,855.017
2010-08-31,862.113
2010-09-01,894.459
2010-09-02,890.133
2010-09-03,892.23
2010-09-06,890.475
2010-09-07,883.53
2010-09-08,881.958
2010-09-09,899.206
2010-09-10,901.132
2010-09-13,918.841
2010-09-14,924.706
2010-09-15,923.324
2010-09-16,920.836
2010-09-17,916.674
2010-09-20,924.819
2010-09-21,928.67
2010-09-22,949.351
2010-09-23,939.3
2010-09-24,953.789
2010-09-27,947.352
2010-09-28,954.281
2010-09-29,956.53
2010-09-30,964.199
2010-10-01,959.748
2010-10-04,946.08
2010-10-05,962.85
2010-10-06,983.419
2010-10-07,987.77
2010-10-08,978.402
2010-10-11,986.815
2010-10-12,984.397
2010-10-13,1008.262
2010-10-14,1003.162
2010-10-15,995.004
2010-10-18,963.944
2010-10-19,933.969
2010-10-20,995.426
2010-10-21,1004.966
2010-10-22,994.695
2010-10-25,1007.708
2010-10-26,979.034
2010-10-27,981.723
2010-10-28,1000.935
2010-10-29,1000.63
2010-11-01,997.449
2010-11-02,1016.608
2010-11-03,1019.951
2010-11-04,1040.291
2010-11-05,1022.27
2010-11-08,1010.498
2010-11-09,1025.308
2010-11-10,1011.365
2010-11-11,1007.931
2010-11-12,1007.031
2010-11-15,1003.013
2010-11-16,990.705
2010-11-17,994.295
2010-11-18,998.837
2010-11-19,1007.936
2010-11-22,998.973
2010-11-23,980.867
2010-11-24,986.297
2010-11-25,975.805
2010-11-26,961.118
2010-11-29,939.069
2010-11-30,938.388
2010-12-01,960.757
2010-12-02,980.028
2010-12-03,987.97
2010-12-06,985.619
2010-12-07,991.602
2010-12-08,986.089
2010-12-09,972.216
2010-12-10,1004.736
2010-12-13,1021.131
2010-12-14,1016.695
2010-12-15,1013.948
2010-12-16,1001.911
2010-12-17,1013.972
2010-12-20,1006.699
2010-12-21,1007.715
2010-12-22,1003.674
2010-12-23,1022.772
2010-12-24,1026.832
2010-12-27,1022.73
2010-12-28,1029.997
2010-12-29,1025.375
2010-12-30,1030.468
2010-12-31,1041.199
2011-01-03,1030.978
2011-01-04,1052.313
2011-01-05,1054.257
2011-01-06,1051.354
2011-01-07,1034.172
2011-01-10,1026.021
2011-01-11,1031.5
2011-01-12,1028.492
2011-01-13,1022.164
2011-01-14,1017.662
2011-01-17,1012.853
2011-01-18,1058.881
2011-01-19,1048.975
2011-01-20,1026.743
2011-01-21,1024.393
2011-01-24,1036.871
2011-01-25,1044.044
2011-01-26,1053.951
2011-01-27,1061.931
2011-01-28,1050.719
2011-01-31,1044.926
2011-02-01,1065.277
2011-02-02,1051.731
2011-02-03,1032.341
2011-02-04,1030.908
2011-02-07,1032.22
2011-02-08,1043.493
2011-02-09,1069.556
2011-02-10,1049.19
2011-02-11,1059.415
2011-02-14,1075.056
2011-02-15,1081.381
2011-02-16,1080.854
2011-02-17,1077.969
2011-02-18,1096.372
2011-02-21,1091.336
2011-02-22,1093.233
2011-02-23,1092.698
2011-02-24,1082.21
2011-02-25,1104.917
2011-02-28,1115.647
2011-03-01,1112.447
2011-03-02,1111.254
2011-03-03,1127.812
2011-03-04,1130.655
2011-03-07,1129.873
2011-03-08,1119.205
2011-03-09,1123.06
2011-03-10,1102.741
2011-03-11,1097.937
2011-03-14,1097.617
2011-03-15,1071.916
2011-03-16,1063.976
2011-03-17,1077.286
2011-03-18,1109.321
2011-03-21,1105.174
2011-03-22,1103.547
2011-03-23,1102.559
2011-03-24,1121.277
2011-03-25,1104.437
2011-03-28,1095.34
2011-03-29,1099.312
2011-03-30,1124.538
2011-03-31,1132.324
2011-04-01,1133.841
2011-04-04,1139.27
2011-04-05,1153.397
2011-04-06,1176.055
2011-04-07,1157.764
2011-04-08,1174.967
2011-04-11,1175.533
2011-04-12,1165.372
2011-04-13,1168.884
2011-04-14,1154.291
2011-04-15,1153.074
2011-04-18,1132.254
2011-04-19,1140.571
2011-04-20,1181.426
2011-04-21,1186.355
2011-04-22,1186.355
2011-04-25,1185.498
2011-04-26,1176.357
2011-04-27,1153.889
2011-04-28,1164.576
2011-04-29,1171.484
2011-05-02,1197.407
2011-05-03,1179.331
2011-05-04,1175.021
2011-05-05,1141.195
2011-05-06,1148.254
2011-05-09,1129.178
2011-05-10,1122.202
2011-05-11,1118.363
2011-05-12,1115.575
2011-05-13,1130.452
2011-05-16,1125.94
2011-05-17,1112.111
2011-05-18,1122.482
2011-05-19,1133.312
2011-05-20,1125.612
2011-05-23,1100.953
2011-05-24,1113.997
2011-05-25,1111.366
2011-05-26,1101.786
2011-05-27,1117.664
2011-05-30,1121.789
2011-05-31,1130.677
2011-06-01,1132.924
2011-06-02,1133.977
2011-06-03,1143.947
2011-06-06,1138.531
2011-06-07,1141.178
2011-06-08,1110.967
2011-06-09,1107.571
2011-06-10,1099.208
2011-06-13,1100.49
2011-06-14,1112.772
2011-06-15,1081.415
2011-06-16,1044.251
2011-06-17,1058.895
2011-06-20,1046.315
2011-06-21,1067.831
2011-06-22,1064.248
2011-06-23,1032.389
2011-06-24,1041.1
2011-06-27,1045.978
2011-06-28,1051.738
2011-06-29,1075.59
2011-06-30,1098.125
2011-07-01,1109.574
2011-07-04,1125.555
2011-07-05,1121.478
2011-07-06,1099.042
2011-07-07,1109.859
2011-07-08,1101.613
2011-07-11,1070.649
2011-07-12,1056.485
2011-07-13,1079.216
2011-07-14,1075.411
2011-07-15,1082.722
2011-07-18,1077.826
2011-07-19,1090.874
2011-07-20,1085.121
2011-07-21,1100.041
2011-07-22,1110.415
2011-07-25,1104.018
2011-07-26,1099.338
2011-07-27,1088.563
2011-07-28,1081.929
2011-07-29,1072.17
2011-08-01,1052.622
2011-08-02,1040.709
2011-08-03,1017.233
2011-08-04,993.559
2011-08-05,939.363
2011-08-08,923.208
2011-08-09,945.736
2011-08-10,923.316
2011-08-11,925.986
2011-08-12,958.147
2011-08-15,994.688
2011-08-16,972.927
2011-08-17,947.898
2011-08-18,896.588
2011-08-19,894.883
2011-08-22,874.107
2011-08-23,850.673
2011-08-24,852.403
2011-08-25,830.503
2011-08-26,838.759
2011-08-29,873.353
2011-08-30,871.373
2011-08-31,900.437
2011-09-01,905.966
2011-09-02,878.645
2011-09-05,851.035
2011-09-06,853.18
2011-09-07,878.667
2011-09-08,886.949
2011-09-09,845.298
2011-09-12,812.724
2011-09-13,818.133
2011-09-14,818.965
2011-09-15,846.817
2011-09-16,834.699
2011-09-19,809.742
2011-09-20,833.543
2011-09-21,835.245
2011-09-22,797.085
2011-09-23,803.465
2011-09-26,807.264
2011-09-27,852.641
2011-09-28,830.302
2011-09-29,841.423
2011-09-30,829.65
2011-10-03,820.537
2011-10-04,808.951
2011-10-05,809.206
2011-10-06,805.255
2011-10-07,809.681
2011-10-10,838.157
2011-10-11,823.546
2011-10-12,850.39
2011-10-13,832.508
2011-10-14,832.483
2011-10-17,808.197
2011-10-18,813.968
2011-10-19,810.281
2011-10-20,807.586
2011-10-21,831.881
2011-10-24,837.565
2011-10-25,841.245
2011-10-26,845.346
2011-10-27,909.31
2011-10-28,921.94
2011-10-31,887.116
2011-11-01,852.229
2011-11-02,858.087
2011-11-03,876.848
2011-11-04,883.184
2011-11-07,893.03
2011-11-08,912.144
2011-11-09,902.966
2011-11-10,889.37
2011-11-11,912.812
2011-11-14,915.178
2011-11-15,910.618
2011-11-16,914.752
2011-11-17,913.024
2011-11-18,913.046
2011-11-21,897.589
2011-11-22,890.796
2011-11-23,880.211
2011-11-24,868.047
2011-11-25,875.574
2011-11-28,896.548
2011-11-29,898.444
2011-11-30,930.056
2011-12-01,909.998
2011-12-02,926.713
2011-12-05,930.22
2011-12-06,930.295
2011-12-07,934.817
2011-12-08,925.668
2011-12-09,924.593
2011-12-12,910.598
2011-12-13,914.106
2011-12-14,886.047
2011-12-15,899.708
2011-12-16,898.391
2011-12-19,905.05
2011-12-20,919.408
2011-12-21,914.063
2011-12-22,900.239
2011-12-23,912.016
2011-12-26,912.016
2011-12-27,915.835
2011-12-28,915.025
2011-12-29,913.0
2011-12-30,924.357
2012-01-02,948.072
2012-01-03,953.844
2012-01-04,930.973
2012-01-05,941.051
2012-01-06,936.758
2012-01-09,955.559
2012-01-10,957.082
2012-01-11,936.632
2012-01-12,941.501
2012-01-13,927.368
2012-01-16,940.4
2012-01-17,948.047
2012-01-18,952.735
2012-01-19,965.503
2012-01-20,957.333
2012-01-23,970.897
2012-01-24,955.549
2012-01-25,956.538
2012-01-26,975.016
2012-01-27,965.552
2012-01-30,957.104
2012-01-31,968.25
2012-02-01,990.001
2012-02-02,1020.207
2012-02-03,1040.56
2012-02-06,1036.205
2012-02-07,1068.405
2012-02-08,1075.865
2012-02-09,1082.117
2012-02-10,1073.821
2012-02-13,1098.639
2012-02-14,1084.772
2012-02-15,1113.38
2012-02-16,1098.038
2012-02-17,1106.045
2012-02-20,1130.563
2012-02-21,1120.394
2012-02-22,1122.852
2012-02-23,1140.242
2012-02-24,1155.713
2012-02-27,1139.069
2012-02-28,1156.122
2012-02-29,1141.185
2012-03-01,1144.598
2012-03-02,1137.399
2012-03-05,1140.082
2012-03-06,1104.871
2012-03-07,1113.65
2012-03-08,1126.426
2012-03-09,1133.779
2012-03-12,1138.912
2012-03-13,1146.253
2012-03-14,1133.875
2012-03-15,1135.187
2012-03-16,1147.846
2012-03-19,1159.362
2012-03-20,1158.154
2012-03-21,1155.49
2012-03-22,1146.133
2012-03-23,1139.133
2012-03-26,1159.936
2012-03-27,1142.066
2012-03-28,1154.764
2012-03-29,1122.558
2012-03-30,1136.818
2012-04-02,1187.421
2012-04-03,1209.422
2012-04-04,1161.416
2012-04-05,1156.523
2012-04-06,1156.523
2012-04-09,1157.193
2012-04-10,1161.145
2012-04-11,1161.033
2012-04-12,1179.469
2012-04-13,1167.768
2012-04-16,1182.406
2012-04-17,1207.165
2012-04-18,1205.404
2012-04-19,1214.106
2012-04-20,1219.065
2012-04-23,1191.932
2012-04-24,1196.058
2012-04-25,1201.106
2012-04-26,1202.01
2012-04-27,1180.041
2012-04-30,1192.706
2012-05-01,1190.035
2012-05-02,1186.9
2012-05-03,1209.886
2012-05-04,1206.409
2012-05-07,1187.018
2012-05-08,1180.552
2012-05-09,1159.653
2012-05-10,1163.566
2012-05-11,1172.954
2012-05-14,1133.579
2012-05-15,1116.037
2012-05-16,1130.185
2012-05-17,1127.306
2012-05-18,1128.492
2012-05-21,1139.941
2012-05-22,1149.925
2012-05-23,1109.526
2012-05-24,1106.037
2012-05-25,1116.054
2012-05-28,1118.418
2012-05-29,1106.892
2012-05-30,1070.147
2012-05-31,1057.559
2012-06-01,1026.67
2012-06-04,1029.878
2012-06-05,1027.036
2012-06-06,1065.964
2012-06-07,1081.919
2012-06-08,1048.345
2012-06-11,1073.736
2012-06-12,1069.803
2012-06-13,1081.597
2012-06-14,1079.161
2012-06-15,1081.703
2012-06-18,1084.601
2012-06-19,1107.963
2012-06-20,1109.983
2012-06-21,1099.408
2012-06-22,1093.576
2012-06-25,1075.723
2012-06-26,1072.134
2012-06-27,1089.273
2012-06-28,1093.858
2012-06-29,1142.518
2012-07-02,1149.979
2012-07-03,1165.397
2012-07-04,1153.804
2012-07-05,1153.826
2012-07-06,1150.074
2012-07-09,1147.67
2012-07-10,1158.641
2012-07-11,1146.707
2012-07-12,1143.511
2012-07-13,1147.191
2012-07-16,1158.575
2012-07-17,1157.574
2012-07-18,1164.212
2012-07-19,1175.043
2012-07-20,1161.048
2012-07-23,1138.87
2012-07-24,1137.033
2012-07-25,1151.042
2012-07-26,1181.336
2012-07-27,1222.857
2012-07-30,1212.192
2012-07-31,1215.906
2012-08-01,1209.779
2012-08-02,1193.954
2012-08-03,1226.655
2012-08-06,1237.01
2012-08-07,1237.829
2012-08-08,1227.597
2012-08-09,1237.965
2012-08-10,1238.065
2012-08-13,1241.188
2012-08-14,1263.589
2012-08-15,1270.554
2012-08-16,1261.196
2012-08-17,1240.219
2012-08-20,1249.154
2012-08-21,1252.71
2012-08-22,1247.369
2012-08-23,1263.314
2012-08-24,1250.604
2012-08-27,1253.995
2012-08-28,1256.003
2012-08-29,1254.032
2012-08-30,1251.615
2012-08-31,1268.8
2012-09-03,1275.411
2012-09-04,1259.099
2012-09-05,1275.122
2012-09-06,1293.097
2012-09-07,1294.104
2012-09-10,1284.871
2012-09-11,1294.918
2012-09-12,1271.38
2012-09-13,1263.192
2012-09-14,1281.365
2012-09-17,1277.132
2012-09-18,1279.208
2012-09-19,1279.178
2012-09-20,1291.839
2012-09-21,1306.56
2012-09-24,1301.091
2012-09-25,1309.68
2012-09-26,1282.342
2012-09-27,1282.786
2012-09-28,1280.206
2012-10-01,1300.66
2012-10-02,1306.168
2012-10-03,1303.109
2012-10-04,1328.474
2012-10-05,1339.876
2012-10-08,1328.951
2012-10-09,1313.492
2012-10-10,1306.421
2012-10-11,1303.555
2012-10-12,1296.547
2012-10-15,1315.57
2012-10-16,1336.943
2012-10-17,1344.638
2012-10-18,1340.805
2012-10-19,1353.669
2012-10-22,1358.431
2012-10-23,1334.469
2012-10-24,1331.625
2012-10-25,1333.615
2012-10-26,1293.703
2012-10-29,1296.897
2012-10-30,1283.581
2012-10-31,1270.542
2012-11-01,1259.031
2012-11-02,1265.302
2012-11-05,1262.08
2012-11-06,1198.758
2012-11-07,1211.547
2012-11-08,1198.502
2012-11-09,1263.107
2012-11-12,1248.619
2012-11-13,1247.651
2012-11-14,1251.915
2012-11-15,1235.687
2012-11-16,1224.807
2012-11-19,1239.344
2012-11-20,1250.32
2012-11-21,1252.736
2012-11-22,1272.21
2012-11-23,1286.145
2012-11-26,1275.364
2012-11-27,1278.218
2012-11-28,1274.288
2012-11-29,1290.349
2012-11-30,1289.091
2012-12-03,1304.993
2012-12-04,1306.969
2012-12-05,1305.652
2012-12-06,1301.026
2012-12-07,1301.83
2012-12-10,1304.054
2012-12-11,1320.165
2012-12-12,1317.942
2012-12-13,1313.859
2012-12-14,1314.721
2012-12-17,1304.636
2012-12-18,1297.743
2012-12-19,1305.632
2012-12-20,1303.955
2012-12-21,1305.114
2012-12-24,1307.133
2012-12-25,1307.133
2012-12-26,1310.261
2012-12-27,1312.084
2012-12-28,1310.26
2012-12-31,1306.532
2013-01-01,1306.532
2013-01-02,1336.044
2013-01-03,1326.692
2013-01-04,1339.09
2013-01-07,1344.386
2013-01-08,1359.879
2013-01-09,1364.783
2013-01-10,1379.237
2013-01-11,1400.418
2013-01-14,1399.095
2013-01-15,1417.523
2013-01-16,1425.284
2013-01-17,1434.508
2013-01-18,1417.305
2013-01-21,1426.221
2013-01-22,1426.663
2013-01-23,1440.695
2013-01-24,1449.774
2013-01-25,1476.726
2013-01-28,1465.129
2013-01-29,1471.476
2013-01-30,1492.226
2013-01-31,1476.925
2013-02-01,1529.77
2013-02-04,1521.183
2013-02-05,1531.941
2013-02-06,1532.932
2013-02-07,1521.108
2013-02-08,1529.885
2013-02-11,1370.055
2013-02-12,1380.776
2013-02-13,1390.615
2013-02-14,1400.048
2013-02-15,1402.308
2013-02-18,1393.823
2013-02-19,1401.882
2013-02-20,1426.807
2013-02-21,1399.371
2013-02-22,1403.09
2013-02-25,1418.543
2013-02-26,1412.431
2013-02-27,1405.293
2013-02-28,1410.357
2013-03-01,1415.169
2013-03-04,1447.636
2013-03-05,1460.177
2013-03-06,1434.955
2013-03-07,1420.145
2013-03-08,1407.755
2013-03-11,1418.961
2013-03-12,1413.314
2013-03-13,1412.904
2013-03-14,1406.424
2013-03-15,1416.36
2013-03-18,1359.671
2013-03-19,1354.677
2013-03-20,1348.365
2013-03-21,1346.28
2013-03-22,1346.487
2013-03-25,1343.132
2013-03-26,1352.376
2013-03-27,1335.434
2013-03-28,1341.392
2013-03-29,1341.392
2013-04-01,1341.993
2013-04-02,1351.237
2013-04-03,1367.298
2013-04-04,1349.388
2013-04-05,1344.765
2013-04-08,1367.195
2013-04-09,1369.363
2013-04-10,1377.916
2013-04-11,1398.025
2013-04-12,1382.471
2013-04-15,1386.701
2013-04-16,1380.504
2013-04-17,1358.684
2013-04-18,1359.679
2013-04-19,1362.525
2013-04-22,1355.793
2013-04-23,1362.819
2013-04-24,1387.497
2013-04-25,1393.786
2013-04-26,1396.026
2013-04-29,1412.511
2013-04-30,1423.177
2013-05-01,1411.178
2013-05-02,1400.289
2013-05-03,1396.505
2013-05-06,1403.838
2013-05-07,1404.024
2013-05-08,1419.03
2013-05-09,1410.616
2013-05-10,1397.067
2013-05-13,1412.509
2013-05-14,1424.338
2013-05-15,1418.475
2013-05-16,1405.768
2013-05-17,1392.925
2013-05-20,1396.325
2013-05-21,1392.34
2013-05-22,1397.562
2013-05-23,1372.95
2013-05-24,1376.432
2013-05-27,1381.806
2013-05-28,1383.026
2013-05-29,1366.505
2013-05-30,1383.416
2013-05-31,1342.785
2013-06-03,1349.462
2013-06-04,1368.369
2013-06-05,1369.918
2013-06-06,1356.964
2013-06-07,1354.863
2013-06-10,1359.535
2013-06-11,1370.884
2013-06-12,1380.734
2013-06-13,1372.367
2013-06-14,1376.325
2013-06-17,1349.501
2013-06-18,1341.604
2013-06-19,1320.553
2013-06-20,1282.649
2013-06-21,1271.117
2013-06-24,1238.295
2013-06-25,1263.694
2013-06-26,1279.848
2013-06-27,1302.822
2013-06-28,1275.8
2013-07-01,1301.878
2013-07-02,1297.875
2013-07-03,1286.863
2013-07-04,1309.478
2013-07-05,1307.058
2013-07-08,1323.119
2013-07-09,1302.811
2013-07-10,1325.107
2013-07-11,1341.274
2013-07-12,1338.183
2013-07-15,1334.95
2013-07-16,1333.199
2013-07-17,1350.379
2013-07-18,1345.882
2013-07-19,1338.618
2013-07-22,1338.134
2013-07-23,1354.743
2013-07-24,1373.305
2013-07-25,1364.829
2013-07-26,1373.539
2013-07-29,1379.076
2013-07-30,1379.052
2013-07-31,1386.052
2013-08-01,1428.527
2013-08-02,1429.216
2013-08-05,1434.872
2013-08-06,1424.737
2013-08-07,1420.207
2013-08-08,1432.295
2013-08-09,1432.625
2013-08-12,1437.814
2013-08-13,1449.741
2013-08-14,1449.545
2013-08-15,1443.944
2013-08-16,1463.388
2013-08-19,1460.843
2013-08-20,1461.734
2013-08-21,1448.339
2013-08-22,1442.969
2013-08-23,1442.759
2013-08-26,1443.076
2013-08-27,1431.537
2013-08-28,1412.999
2013-08-29,1406.323
2013-08-30,1384.847
2013-09-02,1411.031
2013-09-03,1378.048
2013-09-04,1375.774
2013-09-05,1361.153
2013-09-06,1354.946
2013-09-09,1376.235
2013-09-10,1400.49
2013-09-11,1404.755
2013-09-12,1404.09
2013-09-13,1393.109
2013-09-16,1425.235
2013-09-17,1425.362
2013-09-18,1424.893
2013-09-19,1471.635
2013-09-20,1466.365
2013-09-23,1445.886
2013-09-24,1446.508
2013-09-25,1429.879
2013-09-26,1427.731
2013-09-27,1437.142
2013-09-30,1430.762
2013-10-01,1420.095
2013-10-02,1418.843
2013-10-03,1423.845
2013-10-04,1416.339
2013-10-07,1414.129
2013-10-08,1407.692
2013-10-09,1389.122
2013-10-10,1422.115
2013-10-11,1423.897
2013-10-14,1430.374
2013-10-15,1415.992
2013-10-16,1437.33
2013-10-17,1468.71
2013-10-18,1474.691
2013-10-21,1477.826
2013-10-22,1514.628
2013-10-23,1509.896
2013-10-24,1527.572
2013-10-25,1524.036
2013-10-28,1525.645
2013-10-29,1531.204
2013-10-30,1526.35
2013-10-31,1424.069
2013-11-01,1419.557
2013-11-04,1428.119
2013-11-05,1415.486
2013-11-06,1442.608
2013-11-07,1439.604
2013-11-08,1427.413
2013-11-11,1439.834
2013-11-12,1441.884
2013-11-13,1445.007
2013-11-14,1457.433
2013-11-15,1460.714
2013-11-18,1478.073
2013-11-19,1467.239
2013-11-20,1455.88
2013-11-21,1456.864
2013-11-22,1458.625
2013-11-25,1464.384
2013-11-26,1459.527
2013-11-27,1463.458
2013-11-28,1501.641
2013-11-29,1512.572
2013-12-02,1504.502
2013-12-03,1508.182
2013-12-04,1487.45
2013-12-05,1504.283
2013-12-06,1502.37
2013-12-09,1505.944
2013-12-10,1501.285
2013-12-11,1504.759
2013-12-12,1482.213
2013-12-13,1474.552
2013-12-16,1483.181
2013-12-17,1471.539
2013-12-18,1479.635
2013-12-19,1501.06
2013-12-20,1510.81
2013-12-23,1510.778
2013-12-24,1506.626
2013-12-25,1506.626
2013-12-26,1509.392
2013-12-27,1534.399
2013-12-30,1548.698
2013-12-31,1544.693
2014-01-01,1544.693
2014-01-02,1541.475
2014-01-03,1559.276
2014-01-06,1561.474
2014-01-07,1577.755
2014-01-08,1583.353
2014-01-09,1587.169
2014-01-10,1611.609
2014-01-13,1609.296
2014-01-14,1608.822
2014-01-15,1597.713
2014-01-16,1604.862
2014-01-17,1596.339
2014-01-20,1607.871
2014-01-21,1614.749
2014-01-22,1604.284
2014-01-23,1608.979
2014-01-24,1600.029
2014-01-27,1565.726
2014-01-28,1563.932
2014-01-29,1546.914
2014-01-30,1577.022
2014-01-31,1605.203
2014-02-03,1623.703
2014-02-04,1600.652
2014-02-05,1644.879
2014-02-06,1690.821
2014-02-07,1721.352
2014-02-10,1738.289
2014-02-11,1735.966
2014-02-12,1733.338
2014-02-13,1756.261
2014-02-14,1767.393
2014-02-17,1771.259
2014-02-18,1772.841
2014-02-19,1792.319
2014-02-20,1786.348
2014-02-21,1808.788
2014-02-24,1830.813
2014-02-25,1910.88
2014-02-26,1877.289
2014-02-27,1875.007
2014-02-28,1901.082
2014-03-03,1852.81
2014-03-04,1897.295
2014-03-05,1896.393
2014-03-06,1898.235
2014-03-07,1890.218
2014-03-10,1867.567
2014-03-11,1864.087
2014-03-12,1844.532
2014-03-13,1848.769
2014-03-14,1820.567
2014-03-17,1828.531
2014-03-18,1852.082
2014-03-19,1840.37
2014-03-20,1818.425
2014-03-21,1809.231
2014-03-24,1810.3
2014-03-25,1810.759
2014-03-26,1822.84
2014-03-27,1831.337
2014-03-28,1856.678
2014-03-31,1871.871
2014-04-01,1865.414
2014-04-02,1873.569
2014-04-03,1860.466
2014-04-04,1855.91
2014-04-07,1830.284
2014-04-08,1807.503
2014-04-09,1834.615
2014-04-10,1820.949
2014-04-11,1797.653
2014-04-14,1788.87
2014-04-15,1772.701
2014-04-16,1807.748
2014-04-17,1811.533
2014-04-18,1811.533
2014-04-21,1807.431
2014-04-22,1862.434
2014-04-23,1858.774
2014-04-24,1848.906
2014-04-25,1839.864
2014-04-28,1851.691
2014-04-29,1867.245
2014-04-30,1863.002
2014-05-01,1842.151
2014-05-02,1841.763
2014-05-05,1832.956
2014-05-06,1835.878
2014-05-07,1820.825
2014-05-08,1811.961
2014-05-09,1807.606
2014-05-12,1822.642
2014-05-13,1815.687
2014-05-14,1803.774
2014-05-15,1781.033
2014-05-16,1779.431
2014-05-19,1776.883
2014-05-20,1785.503
2014-05-21,1799.511
2014-05-22,1804.561
2014-05-23,1794.847
2014-05-26,1816.008
2014-05-27,1811.629
2014-05-28,1789.518
2014-05-29,1791.901
2014-05-30,1795.931
2014-06-02,1791.367
2014-06-03,1800.93
2014-06-04,1815.549
2014-06-05,1815.002
2014-06-06,1826.449
2014-06-09,1820.36
2014-06-10,1861.572
2014-06-11,1859.547
2014-06-12,1892.567
2014-06-13,1871.861
2014-06-16,1898.905
2014-06-17,1908.384
2014-06-18,1907.832
2014-06-19,1915.264
2014-06-20,1901.861
2014-06-23,1897.963
2014-06-24,1893.37
2014-06-25,1883.187
2014-06-26,1887.819
2014-06-27,1898.004
2014-06-30,1907.315
2014-07-01,1911.599
2014-07-02,1918.333
2014-07-03,1919.458
2014-07-04,1910.486
2014-07-07,1901.649
2014-07-08,1884.142
2014-07-09,1876.385
2014-07-10,1869.593
2014-07-11,1871.91
2014-07-14,1896.256
2014-07-15,1888.524
2014-07-16,1901.785
2014-07-17,1899.353
2014-07-18,1873.097
2014-07-21,1859.754
2014-07-22,1895.94
2014-07-23,1904.13
2014-07-24,1891.629
2014-07-25,1898.623
2014-07-28,1897.619
2014-07-29,1906.53
2014-07-30,1904.112
2014-07-31,1897.914
2014-08-01,1862.941
2014-08-04,1861.513
2014-08-05,1884.856
2014-08-06,1856.576
2014-08-07,1830.777
2014-08-08,1812.399
2014-08-11,1829.766
2014-08-12,1817.343
2014-08-13,1829.676
2014-08-14,1835.55
2014-08-15,1829.792
2014-08-18,1854.95
2014-08-19,1862.791
2014-08-20,1871.957
2014-08-21,1877.285
2014-08-22,1854.864
2014-08-25,1870.757
2014-08-26,1882.717
2014-08-27,1887.159
2014-08-28,1873.33
2014-08-29,1874.487
2014-09-01,1869.756
2014-09-02,1865.198
2014-09-03,1877.976
2014-09-04,1853.045
2014-09-05,1837.199
2014-09-08,1855.55
2014-09-09,1882.501
2014-09-10,1885.277
2014-09-11,1897.738
2014-09-12,1933.14
2014-09-15,1946.965
2014-09-16,1929.464
2014-09-17,1962.607
2014-09-18,1980.81
2014-09-19,1967.84
2014-09-22,1956.674
2014-09-23,1938.826
2014-09-24,1928.27
2014-09-25,1928.669
2014-09-26,1933.86
2014-09-29,1934.744
2014-09-30,1917.241
2014-10-01,1917.851
2014-10-02,1889.965
2014-10-03,1887.409
2014-10-06,1883.849
2014-10-07,1851.639
2014-10-08,1823.86
2014-10-09,1813.752
2014-10-10,1766.17
2014-10-13,1763.599
2014-10-14,1775.174
2014-10-15,1744.955
2014-10-16,1709.952
2014-10-17,1783.438
2014-10-20,1797.47
2014-10-21,1816.624
2014-10-22,1840.929
2014-10-23,1845.317
2014-10-24,1833.918
2014-10-27,1842.726
2014-10-28,1781.432
2014-10-29,1795.633
2014-10-30,1861.149
2014-10-31,1838.242
2014-11-03,1803.316
2014-11-04,1799.314
2014-11-05,1791.96
2014-11-06,1785.947
2014-11-07,1767.529
2014-11-10,1765.8
2014-11-11,1785.239
2014-11-12,1785.691
2014-11-13,1782.814
2014-11-14,1774.095
2014-11-17,1774.242
2014-11-18,1788.884
2014-11-19,1807.269
2014-11-20,1803.657
2014-11-21,1805.05
2014-11-24,1819.163
2014-11-25,1826.341
2014-11-26,1838.744
2014-11-27,1841.886
2014-11-28,1850.378
2014-12-01,1850.194
2014-12-02,1857.769
2014-12-03,1846.191
2014-12-04,1849.096
2014-12-05,1858.429
2014-12-08,1844.663
2014-12-09,1840.147
2014-12-10,1840.076
2014-12-11,1827.686
2014-12-12,1803.256
2014-12-15,1760.124
2014-12-16,1745.065
2014-12-17,1743.425
2014-12-18,1771.468
2014-12-19,1771.351
2014-12-22,1779.51
2014-12-23,1741.469
2014-12-24,1743.181
2014-12-25,1743.181
2014-12-26,1740.501
2014-12-29,1758.607
2014-12-30,1734.024
2014-12-31,1724.641
2015-01-01,1724.641
2015-01-02,1732.529
2015-01-05,1718.897
2015-01-06,1702.403
2015-01-07,1685.841
2015-01-08,1716.337
2015-01-09,1722.726
2015-01-12,1736.283
2015-01-13,1760.629
2015-01-14,1744.488
2015-01-15,1750.858
2015-01-16,1728.29
2015-01-19,1798.035
2015-01-20,1785.157
2015-01-21,1782.766
2015-01-22,1757.107
2015-01-23,1755.159
2015-01-26,1775.91
2015-01-27,1794.395
2015-01-28,1795.899
2015-01-29,1794.288
2015-01-30,1766.901
2015-02-02,1763.542
2015-02-03,1779.398
2015-02-04,1746.851
2015-02-05,1745.74
2015-02-06,1711.738
2015-02-09,1689.667
2015-02-10,1711.01
2015-02-11,1700.215
2015-02-12,1718.803
2015-02-13,1744.362
2015-02-16,1740.79
2015-02-17,1763.64
2015-02-18,1785.364
2015-02-19,1809.616
2015-02-20,1860.135
2015-02-23,1871.733
2015-02-24,1861.798
