Date,SINGAPORE Standard (Large+Mid Cap)
2005-06-15,4786.481
2005-06-16,4779.726
2005-06-17,4812.728
2005-06-20,4773.839
2005-06-21,4780.597
2005-06-22,4806.926
2005-06-23,4844.138
2005-06-24,4832.838
2005-06-27,4789.364
2005-06-28,4763.092
2005-06-29,4761.064
2005-06-30,4787.902
2005-07-01,4767.133
2005-07-04,4781.131
2005-07-05,4780.654
2005-07-06,4807.262
2005-07-07,4744.901
2005-07-08,4747.766
2005-07-11,4826.885
2005-07-12,4842.333
2005-07-13,4820.578
2005-07-14,4852.966
2005-07-15,4859.899
2005-07-18,4849.45
2005-07-19,4938.483
2005-07-20,4985.72
2005-07-21,5094.022
2005-07-22,5121.567
2005-07-25,5079.719
2005-07-26,5084.234
2005-07-27,5109.753
2005-07-28,5131.039
2005-07-29,5157.779
2005-08-01,5198.335
2005-08-02,5239.787
2005-08-03,5223.08
2005-08-04,5207.146
2005-08-05,5180.161
2005-08-08,5214.398
2005-08-09,5208.3
2005-08-10,5199.942
2005-08-11,5118.627
2005-08-12,5107.173
2005-08-15,5032.012
2005-08-16,5103.582
2005-08-17,5035.869
2005-08-18,5020.013
2005-08-19,5011.935
2005-08-22,5060.295
2005-08-23,5025.049
2005-08-24,4994.464
2005-08-25,5002.204
2005-08-26,5021.984
2005-08-29,4960.47
2005-08-30,4940.939
2005-08-31,4948.71
2005-09-01,5020.766
2005-09-02,5038.945
2005-09-05,5026.971
2005-09-06,4996.411
2005-09-07,5010.146
2005-09-08,5025.902
2005-09-09,5045.422
2005-09-12,5095.051
2005-09-13,5042.866
2005-09-14,5065.55
2005-09-15,5067.478
2005-09-16,5037.483
2005-09-19,5006.456
2005-09-20,5040.987
2005-09-21,5022.071
2005-09-22,5001.496
2005-09-23,4993.304
2005-09-26,5026.142
2005-09-27,4987.693
2005-09-28,4970.693
2005-09-29,4982.619
2005-09-30,4997.13
2005-10-03,4970.266
2005-10-04,5017.639
2005-10-05,5029.713
2005-10-06,4985.611
2005-10-07,5009.988
2005-10-10,5095.873
2005-10-11,5107.752
2005-10-12,5043.9
2005-10-13,5039.608
2005-10-14,5011.636
2005-10-17,4968.082
2005-10-18,4945.739
2005-10-19,4792.228
2005-10-20,4813.613
2005-10-21,4842.463
2005-10-24,4806.29
2005-10-25,4823.79
2005-10-26,4825.923
2005-10-27,4779.4
2005-10-28,4750.294
2005-10-31,4800.817
2005-11-01,4800.536
2005-11-02,4883.17
2005-11-03,4877.027
2005-11-04,4881.714
2005-11-07,4862.27
2005-11-08,4890.233
2005-11-09,4895.028
2005-11-10,4858.872
2005-11-11,4885.902
2005-11-14,4853.624
2005-11-15,4828.669
2005-11-16,4864.895
2005-11-17,4894.77
2005-11-18,4963.54
2005-11-21,4941.496
2005-11-22,4929.649
2005-11-23,4980.518
2005-11-24,5001.047
2005-11-25,4967.895
2005-11-28,5002.907
2005-11-29,4990.633
2005-11-30,5007.754
2005-12-01,5026.257
2005-12-02,5077.503
2005-12-05,5086.933
2005-12-06,5026.676
2005-12-07,5038.634
2005-12-08,5033.254
2005-12-09,5072.497
2005-12-12,5093.297
2005-12-13,5108.695
2005-12-14,5108.528
2005-12-15,5112.025
2005-12-16,5121.488
2005-12-19,5147.956
2005-12-20,5143.363
2005-12-21,5146.302
2005-12-22,5127.372
2005-12-23,5154.464
2005-12-26,5154.464
2005-12-27,5169.145
2005-12-28,5175.106
2005-12-29,5198.667
2005-12-30,5210.7
2006-01-02,5210.7
2006-01-03,5298.186
2006-01-04,5359.315
2006-01-05,5387.181
2006-01-06,5441.902
2006-01-09,5470.587
2006-01-10,5476.402
2006-01-11,5477.001
2006-01-12,5460.625
2006-01-13,5449.062
2006-01-16,5420.86
2006-01-17,5372.514
2006-01-18,5357.524
2006-01-19,5386.701
2006-01-20,5406.59
2006-01-23,5379.594
2006-01-24,5378.093
2006-01-25,5415.385
2006-01-26,5444.726
2006-01-27,5497.5
2006-01-30,5477.932
2006-01-31,5503.886
2006-02-01,5521.258
2006-02-02,5519.184
2006-02-03,5476.029
2006-02-06,5533.203
2006-02-07,5546.385
2006-02-08,5487.695
2006-02-09,5514.064
2006-02-10,5497.981
2006-02-13,5505.166
2006-02-14,5540.636
2006-02-15,5505.115
2006-02-16,5500.032
2006-02-17,5496.842
2006-02-20,5509.523
2006-02-21,5530.187
2006-02-22,5486.129
2006-02-23,5525.604
2006-02-24,5559.139
2006-02-27,5626.775
2006-02-28,5655.396
2006-03-01,5667.464
2006-03-02,5667.823
2006-03-03,5664.147
2006-03-06,5689.06
2006-03-07,5622.218
2006-03-08,5644.218
2006-03-09,5659.114
2006-03-10,5645.471
2006-03-13,5688.0
2006-03-14,5691.917
2006-03-15,5698.733
2006-03-16,5694.652
2006-03-17,5695.15
2006-03-20,5741.462
2006-03-21,5671.534
2006-03-22,5667.85
2006-03-23,5671.506
2006-03-24,5682.648
2006-03-27,5708.815
2006-03-28,5736.738
2006-03-29,5727.647
2006-03-30,5754.555
2006-03-31,5787.891
2006-04-03,5823.519
2006-04-04,5808.034
2006-04-05,5843.658
2006-04-06,5857.751
2006-04-07,5876.887
2006-04-10,5862.619
2006-04-11,5849.513
2006-04-12,5847.761
2006-04-13,5862.881
2006-04-14,5862.881
2006-04-17,5900.354
2006-04-18,5918.985
2006-04-19,6005.956
2006-04-20,6000.063
2006-04-21,6047.283
2006-04-24,6070.248
2006-04-25,6048.282
2006-04-26,6076.436
2006-04-27,6110.357
2006-04-28,6162.591
2006-05-01,6175.949
2006-05-02,6241.435
2006-05-03,6329.011
2006-05-04,6281.227
2006-05-05,6284.538
2006-05-08,6367.439
2006-05-09,6300.716
2006-05-10,6332.286
2006-05-11,6283.139
2006-05-12,6271.016
2006-05-15,5994.797
2006-05-16,5980.035
2006-05-17,6103.324
2006-05-18,5973.055
2006-05-19,5921.049
2006-05-22,5731.307
2006-05-23,5807.785
2006-05-24,5767.956
2006-05-25,5719.408
2006-05-26,5812.217
2006-05-29,5798.208
2006-05-30,5810.421
2006-05-31,5663.417
2006-06-01,5643.101
2006-06-02,5753.317
2006-06-05,5717.598
2006-06-06,5664.246
2006-06-07,5572.204
2006-06-08,5390.38
2006-06-09,5498.855
2006-06-12,5497.901
2006-06-13,5382.197
2006-06-14,5379.837
2006-06-15,5450.135
2006-06-16,5622.578
2006-06-19,5571.989
2006-06-20,5485.535
2006-06-21,5511.424
2006-06-22,5564.171
2006-06-23,5520.777
2006-06-26,5561.68
2006-06-27,5562.268
2006-06-28,5529.185
2006-06-29,5613.616
2006-06-30,5802.356
2006-07-03,5796.191
2006-07-04,5847.427
2006-07-05,5745.185
2006-07-06,5810.221
2006-07-07,5837.943
2006-07-10,5823.485
2006-07-11,5750.199
2006-07-12,5756.214
2006-07-13,5703.399
2006-07-14,5597.182
2006-07-17,5453.499
2006-07-18,5490.843
2006-07-19,5512.55
2006-07-20,5631.878
2006-07-21,5611.369
2006-07-24,5604.778
2006-07-25,5680.477
2006-07-26,5692.52
2006-07-27,5796.754
2006-07-28,5759.823
2006-07-31,5814.931
2006-08-01,5795.43
2006-08-02,5819.867
2006-08-03,5841.604
2006-08-04,5895.603
2006-08-07,5901.613
2006-08-08,5926.9
2006-08-09,5931.392
2006-08-10,5891.765
2006-08-11,5882.44
2006-08-14,5876.987
2006-08-15,5857.729
2006-08-16,5907.701
2006-08-17,5953.45
2006-08-18,5985.152
2006-08-21,5951.46
2006-08-22,5970.264
2006-08-23,5958.296
2006-08-24,5874.123
2006-08-25,5899.006
2006-08-28,5840.022
2006-08-29,5932.753
2006-08-30,5977.536
2006-08-31,6016.261
2006-09-01,6038.254
2006-09-04,6130.598
2006-09-05,6131.673
2006-09-06,6149.924
2006-09-07,6088.261
2006-09-08,6094.879
2006-09-11,6019.069
2006-09-12,6025.651
2006-09-13,6074.865
2006-09-14,6092.412
2006-09-15,6085.5
2006-09-18,6130.784
2006-09-19,6104.642
2006-09-20,6095.101
2006-09-21,6130.246
2006-09-22,6069.036
2006-09-25,6083.924
2006-09-26,6081.205
2006-09-27,6171.611
2006-09-28,6198.226
2006-09-29,6200.73
2006-10-02,6294.476
2006-10-03,6284.936
2006-10-04,6293.192
2006-10-05,6390.984
2006-10-06,6397.391
2006-10-09,6323.122
2006-10-10,6399.319
2006-10-11,6403.583
2006-10-12,6403.508
2006-10-13,6472.572
2006-10-16,6484.655
2006-10-17,6421.512
2006-10-18,6455.841
2006-10-19,6523.653
2006-10-20,6575.319
2006-10-23,6585.266
2006-10-24,6587.96
2006-10-25,6681.115
2006-10-26,6773.614
2006-10-27,6785.406
2006-10-30,6679.351
2006-10-31,6716.025
2006-11-01,6806.15
2006-11-02,6768.644
2006-11-03,6735.038
2006-11-06,6747.815
2006-11-07,6828.011
2006-11-08,6814.439
2006-11-09,6841.128
2006-11-10,6868.357
2006-11-13,6856.318
2006-11-14,6912.959
2006-11-15,6938.266
2006-11-16,7004.209
2006-11-17,7053.998
2006-11-20,6953.466
2006-11-21,7026.91
2006-11-22,7131.172
2006-11-23,7165.013
2006-11-24,7097.235
2006-11-27,7163.438
2006-11-28,7026.112
2006-11-29,7147.817
2006-11-30,7195.39
2006-12-01,7193.438
2006-12-04,7233.243
2006-12-05,7405.282
2006-12-06,7366.417
2006-12-07,7387.028
2006-12-08,7267.855
2006-12-11,7323.637
2006-12-12,7352.618
2006-12-13,7317.421
2006-12-14,7402.89
2006-12-15,7448.365
2006-12-18,7514.207
2006-12-19,7362.828
2006-12-20,7419.565
2006-12-21,7411.183
2006-12-22,7490.348
2006-12-25,7490.348
2006-12-26,7480.941
2006-12-27,7543.537
2006-12-28,7576.141
2006-12-29,7645.709
2007-01-01,7645.709
2007-01-02,7666.072
2007-01-03,7785.471
2007-01-04,7722.138
2007-01-05,7723.411
2007-01-08,7620.648
2007-01-09,7640.121
2007-01-10,7502.813
2007-01-11,7511.389
2007-01-12,7613.994
2007-01-15,7700.736
2007-01-16,7724.633
2007-01-17,7736.967
2007-01-18,7802.845
2007-01-19,7837.598
2007-01-22,8016.336
2007-01-23,7992.096
2007-01-24,8038.742
2007-01-25,7911.852
2007-01-26,7847.887
2007-01-29,7945.333
2007-01-30,7950.016
2007-01-31,7945.638
2007-02-01,8085.004
2007-02-02,8249.606
2007-02-05,8268.562
2007-02-06,8267.423
2007-02-07,8309.203
2007-02-08,8258.267
2007-02-09,8266.727
2007-02-12,8094.656
2007-02-13,8017.557
2007-02-14,8143.934
2007-02-15,8343.822
2007-02-16,8325.339
2007-02-19,8321.015
2007-02-20,8309.146
2007-02-21,8464.494
2007-02-22,8446.542
2007-02-23,8499.447
2007-02-26,8519.782
2007-02-27,8354.404
2007-02-28,7992.455
2007-03-01,7960.719
2007-03-02,7941.051
2007-03-05,7667.278
2007-03-06,7852.777
2007-03-07,7896.538
2007-03-08,8049.814
2007-03-09,8102.981
2007-03-12,8240.33
2007-03-13,8141.203
2007-03-14,7854.698
2007-03-15,7997.232
2007-03-16,7965.267
2007-03-19,8086.309
2007-03-20,8089.829
2007-03-21,8217.023
2007-03-22,8421.994
2007-03-23,8382.644
2007-03-26,8363.9
2007-03-27,8468.82
2007-03-28,8361.733
2007-03-29,8436.926
2007-03-30,8435.304
2007-04-02,8441.578
2007-04-03,8558.919
2007-04-04,8718.704
2007-04-05,8754.008
2007-04-06,8754.008
2007-04-09,8907.523
2007-04-10,8957.257
2007-04-11,8935.609
2007-04-12,8797.927
2007-04-13,8825.034
2007-04-16,8949.132
2007-04-17,8950.869
2007-04-18,8927.978
2007-04-19,8615.398
2007-04-20,8819.844
2007-04-23,8908.872
2007-04-24,8861.057
2007-04-25,8842.226
2007-04-26,8949.216
2007-04-27,8921.445
2007-04-30,8798.837
2007-05-01,8791.078
2007-05-02,8920.199
2007-05-03,9040.448
2007-05-04,9193.762
2007-05-07,9230.655
2007-05-08,9101.056
2007-05-09,9148.223
2007-05-10,9156.438
2007-05-11,9093.628
2007-05-14,9265.852
2007-05-15,9191.457
2007-05-16,9235.241
2007-05-17,9261.011
2007-05-18,9245.49
2007-05-21,9256.588
2007-05-22,9291.302
2007-05-23,9390.319
2007-05-24,9307.589
2007-05-25,9186.385
2007-05-28,9246.896
2007-05-29,9287.058
2007-05-30,9217.487
2007-05-31,9232.146
2007-06-01,9312.709
2007-06-04,9409.476
2007-06-05,9378.772
2007-06-06,9350.781
2007-06-07,9283.746
2007-06-08,9103.73
2007-06-11,9233.459
2007-06-12,9280.786
2007-06-13,9238.881
2007-06-14,9300.689
2007-06-15,9325.868
2007-06-18,9487.651
2007-06-19,9497.289
2007-06-20,9507.921
2007-06-21,9537.789
2007-06-22,9470.07
2007-06-25,9395.414
2007-06-26,9247.276
2007-06-27,9179.589
2007-06-28,9270.502
2007-06-29,9323.043
2007-07-02,9357.77
2007-07-03,9420.65
2007-07-04,9377.289
2007-07-05,9367.003
2007-07-06,9400.867
2007-07-09,9584.546
2007-07-10,9587.119
2007-07-11,9510.478
2007-07-12,9588.032
2007-07-13,9668.748
2007-07-16,9679.506
2007-07-17,9667.328
2007-07-18,9488.606
2007-07-19,9577.885
2007-07-20,9725.257
2007-07-23,9694.856
2007-07-24,9793.2
2007-07-25,9665.168
2007-07-26,9488.045
2007-07-27,9261.024
2007-07-30,9366.61
2007-07-31,9416.809
2007-08-01,9069.409
2007-08-02,9092.686
2007-08-03,9108.278
2007-08-06,8779.362
2007-08-07,8753.311
2007-08-08,9173.346
2007-08-09,9136.722
2007-08-10,8932.08
2007-08-13,9037.245
2007-08-14,9041.291
2007-08-15,8686.604
2007-08-16,8309.671
2007-08-17,8282.075
2007-08-20,8829.978
2007-08-21,8528.426
2007-08-22,8864.334
2007-08-23,9021.363
2007-08-24,9034.422
2007-08-27,9127.172
2007-08-28,8948.051
2007-08-29,8934.104
2007-08-30,8890.551
2007-08-31,9090.685
2007-09-03,9044.88
2007-09-04,8986.165
2007-09-05,9161.647
2007-09-06,9246.128
2007-09-07,9305.139
2007-09-10,9184.486
2007-09-11,9372.207
2007-09-12,9435.474
2007-09-13,9457.478
2007-09-14,9521.033
2007-09-17,9315.693
2007-09-18,9300.834
2007-09-19,9712.58
2007-09-20,9619.164
2007-09-21,9557.129
2007-09-24,9859.741
2007-09-25,9793.762
2007-09-26,9902.775
2007-09-27,10141.759
2007-09-28,10157.955
2007-10-01,10342.332
2007-10-02,10398.518
2007-10-03,10330.117
2007-10-04,10429.036
2007-10-05,10574.81
2007-10-08,10571.052
2007-10-09,10709.728
2007-10-10,10592.847
2007-10-11,10805.239
2007-10-12,10724.666
2007-10-15,10727.371
2007-10-16,10543.594
2007-10-17,10664.828
2007-10-18,10602.866
2007-10-19,10389.312
2007-10-22,10085.08
2007-10-23,10254.346
2007-10-24,10134.208
2007-10-25,10331.976
2007-10-26,10524.327
2007-10-29,10663.153
2007-10-30,10589.13
2007-10-31,10619.634
2007-11-01,10601.239
2007-11-02,10343.165
2007-11-05,10233.97
2007-11-06,10305.642
2007-11-07,10331.033
2007-11-08,10332.11
2007-11-09,10106.231
2007-11-12,9786.22
2007-11-13,9723.02
2007-11-14,9842.956
2007-11-15,9663.346
2007-11-16,9570.526
2007-11-19,9530.699
2007-11-20,9617.763
2007-11-21,9305.415
2007-11-22,9251.14
2007-11-23,9327.631
2007-11-26,9597.758
2007-11-27,9458.912
2007-11-28,9434.999
2007-11-29,9692.39
2007-11-30,9805.96
2007-12-03,9720.713
2007-12-04,9806.748
2007-12-05,9913.022
2007-12-06,9860.239
2007-12-07,9947.086
2007-12-10,9950.838
2007-12-11,10063.159
2007-12-12,9971.645
2007-12-13,9785.085
2007-12-14,9689.37
2007-12-17,9280.883
2007-12-18,9376.765
2007-12-19,9298.017
2007-12-20,9294.518
2007-12-21,9484.042
2007-12-24,9600.473
2007-12-25,9600.473
2007-12-26,9691.266
2007-12-27,9700.606
2007-12-28,9640.497
2007-12-31,9815.251
2008-01-01,9815.251
2008-01-02,9767.975
2008-01-03,9588.962
2008-01-04,9704.346
2008-01-07,9444.899
2008-01-08,9419.213
2008-01-09,9455.309
2008-01-10,9390.722
2008-01-11,9344.359
2008-01-14,9168.858
2008-01-15,8974.079
2008-01-16,8677.233
2008-01-17,8911.073
2008-01-18,8807.976
2008-01-21,8198.08
2008-01-22,8150.711
2008-01-23,8474.913
2008-01-24,8703.772
2008-01-25,9060.967
2008-01-28,8733.976
2008-01-29,8730.664
2008-01-30,8610.566
2008-01-31,8583.907
2008-02-01,8730.803
2008-02-04,8934.709
2008-02-05,8797.197
2008-02-06,8492.752
2008-02-07,8482.263
2008-02-08,8477.477
2008-02-11,8273.911
2008-02-12,8475.839
2008-02-13,8511.619
2008-02-14,8804.955
2008-02-15,8969.394
2008-02-18,8954.121
2008-02-19,8985.26
2008-02-20,8793.422
2008-02-21,8883.236
2008-02-22,8918.788
2008-02-25,8978.432
2008-02-26,9018.121
2008-02-27,9115.014
2008-02-28,9059.471
2008-02-29,8928.703
2008-03-03,8655.644
2008-03-04,8670.781
2008-03-05,8624.031
2008-03-06,8651.751
2008-03-07,8496.182
2008-03-10,8438.194
2008-03-11,8531.69
2008-03-12,8708.982
2008-03-13,8415.353
2008-03-14,8504.237
2008-03-17,8385.757
2008-03-18,8571.917
2008-03-19,8547.415
2008-03-20,8466.855
2008-03-21,8466.855
2008-03-24,8778.992
2008-03-25,9042.428
2008-03-26,9061.444
2008-03-27,9139.28
2008-03-28,9135.989
2008-03-31,9086.191
2008-04-01,9206.249
2008-04-02,9424.758
2008-04-03,9504.659
2008-04-04,9497.506
2008-04-07,9581.2
2008-04-08,9411.187
2008-04-09,9301.438
2008-04-10,9376.069
2008-04-11,9583.83
2008-04-14,9315.93
2008-04-15,9364.726
2008-04-16,9491.568
2008-04-17,9617.086
2008-04-18,9558.51
2008-04-21,9755.436
2008-04-22,9815.944
2008-04-23,9812.382
2008-04-24,9685.487
2008-04-25,9676.673
2008-04-28,9721.277
2008-04-29,9689.881
2008-04-30,9673.853
2008-05-01,9651.106
2008-05-02,9888.076
2008-05-05,9946.59
2008-05-06,9939.04
2008-05-07,9834.009
2008-05-08,9621.337
2008-05-09,9630.941
2008-05-12,9689.46
2008-05-13,9714.418
2008-05-14,9638.684
2008-05-15,9672.589
2008-05-16,9834.728
2008-05-19,9827.914
2008-05-20,9741.356
2008-05-21,9804.256
2008-05-22,9701.129
2008-05-23,9562.919
2008-05-26,9496.466
2008-05-27,9523.705
2008-05-28,9570.885
2008-05-29,9642.771
2008-05-30,9741.232
2008-06-02,9719.274
2008-06-03,9605.266
2008-06-04,9531.847
2008-06-05,9530.957
2008-06-06,9567.816
2008-06-09,9373.441
2008-06-10,9154.156
2008-06-11,9194.553
2008-06-12,9099.281
2008-06-13,8967.591
2008-06-16,9189.997
2008-06-17,9214.221
2008-06-18,9234.253
2008-06-19,9088.262
2008-06-20,9162.455
2008-06-23,9068.73
2008-06-24,9028.524
2008-06-25,9095.44
2008-06-26,9106.965
2008-06-27,9033.457
2008-06-30,9007.626
2008-07-01,8862.596
2008-07-02,8889.713
2008-07-03,8788.84
2008-07-04,8813.491
2008-07-07,8903.541
2008-07-08,8751.704
2008-07-09,8893.768
2008-07-10,8847.09
2008-07-11,8953.183
2008-07-14,8931.818
2008-07-15,8757.756
2008-07-16,8758.708
2008-07-17,8872.019
2008-07-18,8785.333
2008-07-21,9012.006
2008-07-22,8915.392
2008-07-23,9125.422
2008-07-24,9140.918
2008-07-25,8970.321
2008-07-28,8936.639
2008-07-29,8818.694
2008-07-30,8932.994
2008-07-31,8951.004
2008-08-01,8859.995
2008-08-04,8772.298
2008-08-05,8699.451
2008-08-06,8775.716
2008-08-07,8576.937
2008-08-08,8424.29
2008-08-11,8430.954
2008-08-12,8391.883
2008-08-13,8424.273
2008-08-14,8427.079
2008-08-15,8310.409
2008-08-18,8281.851
2008-08-19,8141.619
2008-08-20,8256.169
2008-08-21,8173.358
2008-08-22,8205.999
2008-08-25,8228.217
2008-08-26,8076.065
2008-08-27,8097.365
2008-08-28,8059.224
2008-08-29,8239.862
2008-09-01,8098.26
2008-09-02,8212.733
2008-09-03,7990.479
2008-09-04,7760.065
2008-09-05,7575.326
2008-09-08,7964.542
2008-09-09,7873.71
2008-09-10,7739.442
2008-09-11,7407.71
2008-09-12,7580.951
2008-09-15,7318.944
2008-09-16,7232.555
2008-09-17,7155.086
2008-09-18,7152.923
2008-09-19,7623.236
2008-09-22,7636.919
2008-09-23,7438.447
2008-09-24,7385.737
2008-09-25,7283.906
2008-09-26,7157.457
2008-09-29,6968.908
2008-09-30,7009.434
2008-10-01,6972.128
2008-10-02,6927.921
2008-10-03,6733.361
2008-10-06,6252.476
2008-10-07,6320.523
2008-10-08,5889.73
2008-10-09,6082.743
2008-10-10,5581.997
2008-10-13,5980.627
2008-10-14,6154.477
2008-10-15,5894.716
2008-10-16,5559.194
2008-10-17,5373.117
2008-10-20,5568.599
2008-10-21,5505.951
2008-10-22,5124.18
2008-10-23,4863.812
2008-10-24,4409.362
2008-10-27,4388.211
2008-10-28,4681.159
2008-10-29,4669.952
2008-10-30,5088.73
2008-10-31,4977.215
2008-11-03,5302.486
2008-11-04,5152.188
2008-11-05,5286.292
2008-11-06,5105.021
2008-11-07,5247.11
2008-11-10,5331.511
2008-11-11,5018.373
2008-11-12,4950.572
2008-11-13,4816.512
2008-11-14,4799.544
2008-11-17,4796.692
2008-11-18,4607.832
2008-11-19,4558.315
2008-11-20,4385.586
2008-11-21,4538.314
2008-11-24,4506.154
2008-11-25,4611.645
2008-11-26,4774.854
2008-11-27,4789.19
2008-11-28,4841.69
2008-12-01,4626.884
2008-12-02,4490.288
2008-12-03,4512.766
2008-12-04,4538.813
2008-12-05,4566.366
2008-12-08,4620.774
2008-12-09,4934.235
2008-12-10,5132.964
2008-12-11,5107.753
2008-12-12,4967.527
2008-12-15,5094.928
2008-12-16,5137.355
2008-12-17,5199.386
2008-12-18,5324.224
2008-12-19,5226.534
2008-12-22,5078.279
2008-12-23,5024.663
2008-12-24,5071.868
2008-12-25,5071.868
2008-12-26,5022.69
2008-12-29,5213.263
2008-12-30,5206.248
2008-12-31,5168.874
2009-01-01,5168.874
2009-01-02,5344.989
2009-01-05,5530.143
2009-01-06,5470.527
2009-01-07,5369.927
2009-01-08,5219.733
2009-01-09,5140.544
2009-01-12,5024.079
2009-01-13,4966.86
2009-01-14,4948.757
2009-01-15,4761.945
2009-01-16,4904.678
2009-01-19,4910.757
2009-01-20,4812.172
2009-01-21,4792.492
2009-01-22,4811.045
2009-01-23,4689.815
2009-01-26,4715.279
2009-01-27,4698.377
2009-01-28,4982.491
2009-01-29,4961.782
2009-01-30,4880.846
2009-02-02,4736.275
2009-02-03,4766.23
2009-02-04,4767.507
2009-02-05,4757.5
2009-02-06,4814.539
2009-02-09,4725.499
2009-02-10,4760.362
2009-02-11,4789.763
2009-02-12,4662.945
2009-02-13,4768.842
2009-02-16,4675.923
2009-02-17,4506.072
2009-02-18,4552.548
2009-02-19,4506.224
2009-02-20,4375.877
2009-02-23,4519.692
2009-02-24,4470.977
2009-02-25,4471.908
2009-02-26,4459.994
2009-02-27,4337.579
2009-03-02,4132.768
2009-03-03,4161.44
2009-03-04,4217.007
2009-03-05,4127.168
2009-03-06,4105.381
2009-03-09,3932.742
2009-03-10,4060.538
2009-03-11,4115.146
2009-03-12,4070.19
2009-03-13,4279.569
2009-03-16,4346.311
2009-03-17,4251.704
2009-03-18,4328.721
2009-03-19,4407.521
2009-03-20,4407.845
2009-03-23,4627.203
2009-03-24,4753.128
2009-03-25,4730.635
2009-03-26,4928.337
2009-03-27,4864.101
2009-03-30,4615.067
2009-03-31,4702.209
2009-04-01,4708.226
2009-04-02,5053.405
2009-04-03,5062.63
2009-04-06,5151.988
2009-04-07,5010.176
2009-04-08,4925.371
2009-04-09,5085.658
2009-04-10,5085.658
2009-04-13,5213.633
2009-04-14,5327.525
2009-04-15,5361.504
2009-04-16,5345.413
2009-04-17,5360.634
2009-04-20,5264.395
2009-04-21,5254.532
2009-04-22,5173.854
2009-04-23,5235.124
2009-04-24,5261.452
2009-04-27,5155.912
2009-04-28,5125.727
2009-04-29,5292.194
2009-04-30,5525.347
2009-05-01,5508.38
2009-05-04,5882.69
2009-05-05,6031.205
2009-05-06,6380.154
2009-05-07,6645.254
2009-05-08,6664.27
2009-05-11,6416.955
2009-05-12,6478.333
2009-05-13,6458.582
2009-05-14,6253.285
2009-05-15,6322.627
2009-05-18,6447.618
2009-05-19,6735.257
2009-05-20,6757.504
2009-05-21,6526.319
2009-05-22,6711.626
2009-05-25,6716.394
2009-05-26,6600.456
2009-05-27,6817.381
2009-05-28,6758.493
2009-05-29,6898.762
2009-06-01,7069.781
2009-06-02,7102.267
2009-06-03,7103.07
2009-06-04,7039.386
2009-06-05,7122.479
2009-06-08,6907.379
2009-06-09,6953.686
2009-06-10,7098.294
2009-06-11,7078.275
2009-06-12,7030.55
2009-06-15,6813.903
2009-06-16,6740.876
2009-06-17,6682.994
2009-06-18,6605.306
2009-06-19,6711.409
2009-06-22,6627.712
2009-06-23,6536.968
2009-06-24,6706.104
2009-06-25,6747.116
2009-06-26,6803.41
2009-06-29,6809.545
2009-06-30,6865.31
2009-07-01,6938.605
2009-07-02,6813.287
2009-07-03,6761.291
2009-07-06,6628.401
2009-07-07,6657.822
2009-07-08,6610.561
2009-07-09,6772.006
2009-07-10,6751.525
2009-07-13,6609.26
2009-07-14,6765.128
2009-07-15,7053.458
2009-07-16,7077.738
2009-07-17,7183.44
2009-07-20,7299.755
2009-07-21,7288.574
2009-07-22,7266.229
2009-07-23,7400.971
2009-07-24,7524.928
2009-07-27,7678.894
2009-07-28,7826.35
2009-07-29,7709.113
2009-07-30,7852.647
2009-07-31,7935.454
2009-08-03,8017.958
2009-08-04,7896.625
2009-08-05,7773.777
2009-08-06,7767.113
2009-08-07,7589.042
2009-08-10,7577.727
2009-08-11,7712.288
2009-08-12,7626.377
2009-08-13,7765.129
2009-08-14,7806.931
2009-08-17,7509.67
2009-08-18,7596.123
2009-08-19,7504.523
2009-08-20,7638.599
2009-08-21,7631.088
2009-08-24,7826.194
2009-08-25,7866.346
2009-08-26,7857.502
2009-08-27,7889.567
2009-08-28,7949.032
2009-08-31,7745.643
2009-09-01,7773.954
2009-09-02,7715.22
2009-09-03,7811.242
2009-09-04,7901.111
2009-09-07,8015.94
2009-09-08,8098.073
2009-09-09,8050.61
2009-09-10,8086.247
2009-09-11,8113.575
2009-09-14,7965.263
2009-09-15,7983.393
2009-09-16,8134.1
2009-09-17,8160.543
2009-09-18,8069.781
2009-09-21,8065.795
2009-09-22,8202.113
2009-09-23,8177.352
2009-09-24,8107.265
2009-09-25,8097.803
2009-09-28,7992.805
2009-09-29,8071.283
2009-09-30,8194.25
2009-10-01,8081.107
2009-10-02,7920.961
2009-10-05,7871.048
2009-10-06,8002.226
2009-10-07,8065.927
2009-10-08,8170.987
2009-10-09,8160.845
2009-10-12,8227.43
2009-10-13,8204.341
2009-10-14,8361.489
2009-10-15,8401.639
2009-10-16,8372.091
2009-10-19,8406.353
2009-10-20,8386.109
2009-10-21,8342.681
2009-10-22,8264.465
2009-10-23,8350.036
2009-10-26,8352.243
2009-10-27,8265.716
2009-10-28,8119.03
2009-10-29,8077.494
2009-10-30,8131.1
2009-11-02,8126.647
2009-11-03,8028.47
2009-11-04,8145.773
2009-11-05,8081.636
2009-11-06,8215.424
2009-11-09,8357.19
2009-11-10,8391.068
2009-11-11,8523.127
2009-11-12,8483.756
2009-11-13,8494.479
2009-11-16,8691.241
2009-11-17,8633.365
2009-11-18,8592.279
2009-11-19,8588.847
2009-11-20,8625.029
2009-11-23,8777.175
2009-11-24,8696.439
2009-11-25,8779.665
2009-11-26,8635.834
2009-11-27,8620.582
2009-11-30,8527.403
