Date,SINGAPORE Standard (Large+Mid Cap)
2009-10-15,8002.725
2009-10-16,7974.58
2009-10-19,8007.215
2009-10-20,7987.932
2009-10-21,7946.566
2009-10-22,7872.064
2009-10-23,7953.572
2009-10-26,7955.674
2009-10-27,7873.16
2009-10-28,7733.224
2009-10-29,7693.661
2009-10-30,7744.72
2009-11-02,7740.478
2009-11-03,7646.967
2009-11-04,7758.696
2009-11-05,7697.607
2009-11-06,7825.037
2009-11-09,7960.066
2009-11-10,7992.334
2009-11-11,8118.118
2009-11-12,8080.618
2009-11-13,8090.831
2009-11-16,8278.244
2009-11-17,8223.118
2009-11-18,8183.984
2009-11-19,8180.715
2009-11-20,8215.178
2009-11-23,8360.094
2009-11-24,8283.195
2009-11-25,8362.466
2009-11-26,8225.469
2009-11-27,8210.942
2009-11-30,8122.191
2009-12-01,8290.091
2009-12-02,8378.972
2009-12-03,8424.192
2009-12-04,8319.726
2009-12-07,8314.199
2009-12-08,8324.727
2009-12-09,8322.005
2009-12-10,8278.816
2009-12-11,8316.495
2009-12-14,8309.397
2009-12-15,8297.7
2009-12-16,8363.211
2009-12-17,8289.613
2009-12-18,8281.801
2009-12-21,8207.772
2009-12-22,8311.747
2009-12-23,8347.014
2009-12-24,8362.673
2009-12-25,8362.673
2009-12-28,8419.496
2009-12-29,8491.164
2009-12-30,8509.644
2009-12-31,8566.593
2010-01-01,8566.593
2010-01-04,8592.224
2010-01-05,8680.91
2010-01-06,8703.155
2010-01-07,8634.911
2010-01-08,8655.904
2010-01-11,8741.584
2010-01-12,8671.886
2010-01-13,8585.668
2010-01-14,8658.746
2010-01-15,8621.852
2010-01-18,8642.804
2010-01-19,8632.454
2010-01-20,8516.268
2010-01-21,8381.18
2010-01-22,8296.791
2010-01-25,8291.909
2010-01-26,8028.617
2010-01-27,7913.919
2010-01-28,8093.278
2010-01-29,8052.51
2010-02-01,8000.41
2010-02-02,7961.292
2010-02-03,8094.707
2010-02-04,7974.184
2010-02-05,7790.433
2010-02-08,7840.893
2010-02-09,8008.097
2010-02-10,7965.532
2010-02-11,8048.021
2010-02-12,8051.699
2010-02-15,8063.103
2010-02-16,8099.237
2010-02-17,8183.266
2010-02-18,8096.921
2010-02-19,8034.81
2010-02-22,8072.005
2010-02-23,8158.831
2010-02-24,8119.727
2010-02-25,8074.073
2010-02-26,8116.728
2010-03-01,8158.895
2010-03-02,8155.843
2010-03-03,8194.135
2010-03-04,8155.083
2010-03-05,8226.031
2010-03-08,8329.089
2010-03-09,8317.208
2010-03-10,8394.941
2010-03-11,8429.919
2010-03-12,8467.817
2010-03-15,8404.865
2010-03-16,8506.502
2010-03-17,8610.096
2010-03-18,8575.905
2010-03-19,8539.98
2010-03-22,8430.648
2010-03-23,8513.507
2010-03-24,8423.196
2010-03-25,8421.046
2010-03-26,8489.003
2010-03-29,8602.008
2010-03-30,8620.577
2010-03-31,8458.314
2010-04-01,8627.065
2010-04-02,8627.065
2010-04-05,8698.271
2010-04-06,8705.087
2010-04-07,8736.599
2010-04-08,8686.16
2010-04-09,8747.563
2010-04-12,8784.299
2010-04-13,8737.04
2010-04-14,9040.262
2010-04-15,9033.068
2010-04-16,9013.261
2010-04-19,8832.481
2010-04-20,8929.558
2010-04-21,8916.547
2010-04-22,8941.993
2010-04-23,8988.87
2010-04-26,9063.247
2010-04-27,9023.008
2010-04-28,8796.321
2010-04-29,8917.968
2010-04-30,8946.899
2010-05-03,8827.833
2010-05-04,8644.525
2010-05-05,8446.921
2010-05-06,8406.892
2010-05-07,8328.684
2010-05-10,8646.015
2010-05-11,8530.54
2010-05-12,8650.63
2010-05-13,8612.415
2010-05-14,8540.018
2010-05-17,8447.872
2010-05-18,8506.593
2010-05-19,8244.099
2010-05-20,8114.703
2010-05-21,7984.199
2010-05-24,8058.0
2010-05-25,7745.923
2010-05-26,7943.027
2010-05-27,8081.495
2010-05-28,8097.623
2010-05-31,8152.911
2010-06-01,7943.807
2010-06-02,7985.068
2010-06-03,8228.485
2010-06-04,8222.527
2010-06-07,7990.897
2010-06-08,7986.079
2010-06-09,8002.216
2010-06-10,8149.479
2010-06-11,8226.631
2010-06-14,8352.01
2010-06-15,8353.17
2010-06-16,8461.019
2010-06-17,8467.353
2010-06-18,8519.659
2010-06-21,8728.118
2010-06-22,8625.54
2010-06-23,8561.679
2010-06-24,8463.846
2010-06-25,8504.804
2010-06-28,8619.265
2010-06-29,8413.707
2010-06-30,8459.597
2010-07-01,8405.744
2010-07-02,8506.161
2010-07-05,8489.612
2010-07-06,8600.983
2010-07-07,8511.129
2010-07-08,8658.653
2010-07-09,8739.819
2010-07-12,8755.278
2010-07-13,8814.025
2010-07-14,8908.319
2010-07-15,8867.672
2010-07-16,8907.88
2010-07-19,8833.534
2010-07-20,8884.793
2010-07-21,8800.244
2010-07-22,8866.755
2010-07-23,8928.989
2010-07-26,8993.587
2010-07-27,9062.912
2010-07-28,9064.906
2010-07-29,9127.089
2010-07-30,9130.706
2010-08-02,9295.151
2010-08-03,9272.208
2010-08-04,9231.462
2010-08-05,9224.003
2010-08-06,9238.692
2010-08-09,9237.664
2010-08-10,9131.1
2010-08-11,8957.105
2010-08-12,8896.877
2010-08-13,8976.322
2010-08-16,8961.936
2010-08-17,8966.615
2010-08-18,8978.157
2010-08-19,9028.669
2010-08-20,8961.317
2010-08-23,8935.484
2010-08-24,8893.067
2010-08-25,8924.976
2010-08-26,8965.252
2010-08-27,9003.951
2010-08-30,9080.806
2010-08-31,9065.085
2010-09-01,9248.397
2010-09-02,9250.297
2010-09-03,9312.484
2010-09-06,9410.874
2010-09-07,9397.175
2010-09-08,9384.181
2010-09-09,9415.207
2010-09-10,9420.827
2010-09-13,9570.351
2010-09-14,9522.813
2010-09-15,9563.084
2010-09-16,9564.345
2010-09-17,9588.309
2010-09-20,9595.639
2010-09-21,9645.927
2010-09-22,9689.857
2010-09-23,9666.365
2010-09-24,9744.269
2010-09-27,9800.984
2010-09-28,9762.843
2010-09-29,9840.522
2010-09-30,9799.223
2010-10-01,9924.565
2010-10-04,9977.014
2010-10-05,10031.039
2010-10-06,10124.937
2010-10-07,10057.4
2010-10-08,10021.684
2010-10-11,10049.728
2010-10-12,9992.562
2010-10-13,10232.48
2010-10-14,10252.95
2010-10-15,10311.165
2010-10-18,10237.407
2010-10-19,10185.76
2010-10-20,10198.016
2010-10-21,10219.46
2010-10-22,10208.225
2010-10-25,10325.354
2010-10-26,10191.065
2010-10-27,9998.624
2010-10-28,10081.505
2010-10-29,10125.568
2010-11-01,10289.911
2010-11-02,10361.695
2010-11-03,10396.154
2010-11-04,10527.598
2010-11-05,10496.499
2010-11-08,10668.211
2010-11-09,10772.159
2010-11-10,10618.474
2010-11-11,10668.883
2010-11-12,10420.455
2010-11-15,10327.751
2010-11-16,10248.815
2010-11-17,10255.899
2010-11-18,10325.604
2010-11-19,10265.182
2010-11-22,10270.564
2010-11-23,9937.526
2010-11-24,9987.327
2010-11-25,10080.984
2010-11-26,9963.452
2010-11-29,9958.726
2010-11-30,9959.101
2010-12-01,10145.094
2010-12-02,10200.596
2010-12-03,10184.716
2010-12-06,10173.705
2010-12-07,10233.059
2010-12-08,10158.835
2010-12-09,10225.667
2010-12-10,10185.749
2010-12-13,10208.063
2010-12-14,10233.825
2010-12-15,10039.519
2010-12-16,9984.273
2010-12-17,10041.533
2010-12-20,9957.542
2010-12-21,10047.619
2010-12-22,10085.45
2010-12-23,10061.961
2010-12-24,10126.725
2010-12-27,10179.546
2010-12-28,10303.067
2010-12-29,10415.473
2010-12-30,10476.489
2010-12-31,10463.35
2011-01-03,10566.826
2011-01-04,10536.253
2011-01-05,10522.214
2011-01-06,10614.038
2011-01-07,10603.246
2011-01-10,10445.957
2011-01-11,10518.04
2011-01-12,10604.316
2011-01-13,10657.218
2011-01-14,10576.156
2011-01-17,10543.364
2011-01-18,10634.142
2011-01-19,10654.439
2011-01-20,10449.182
2011-01-21,10460.236
2011-01-24,10466.694
2011-01-25,10451.388
2011-01-26,10620.101
2011-01-27,10613.263
2011-01-28,10583.518
2011-01-31,10441.596
2011-02-01,10502.516
2011-02-02,10621.116
2011-02-03,10591.56
2011-02-04,10597.375
2011-02-07,10559.938
2011-02-08,10561.117
2011-02-09,10420.36
2011-02-10,10222.102
2011-02-11,10106.661
2011-02-14,10187.75
2011-02-15,10142.721
2011-02-16,10190.054
2011-02-17,10174.309
2011-02-18,10196.976
2011-02-21,10102.364
2011-02-22,9921.472
2011-02-23,9889.961
2011-02-24,9790.607
2011-02-25,9995.252
2011-02-28,9918.412
2011-03-01,10125.966
2011-03-02,9984.638
2011-03-03,10016.233
2011-03-04,10090.332
2011-03-07,10133.083
2011-03-08,10257.556
2011-03-09,10243.523
2011-03-10,10139.224
2011-03-11,10041.374
2011-03-14,10038.143
2011-03-15,9650.281
2011-03-16,9725.149
2011-03-17,9641.318
2011-03-18,9658.042
2011-03-21,9893.261
2011-03-22,10003.635
2011-03-23,10049.533
2011-03-24,10159.957
2011-03-25,10239.476
2011-03-28,10198.099
2011-03-29,10207.466
2011-03-30,10346.702
2011-03-31,10397.415
2011-04-01,10439.377
2011-04-04,10528.062
2011-04-05,10510.69
2011-04-06,10600.383
2011-04-07,10610.915
2011-04-08,10710.595
2011-04-11,10619.153
2011-04-12,10514.25
2011-04-13,10647.917
2011-04-14,10674.55
2011-04-15,10681.434
2011-04-18,10589.213
2011-04-19,10596.423
2011-04-20,10784.019
2011-04-21,10921.048
2011-04-22,10921.048
2011-04-25,10893.794
2011-04-26,10902.58
2011-04-27,10924.625
2011-04-28,10971.333
2011-04-29,10985.242
2011-05-02,10986.12
2011-05-03,10832.075
2011-05-04,10668.405
2011-05-05,10590.397
2011-05-06,10604.971
2011-05-09,10704.084
2011-05-10,10799.141
2011-05-11,10865.647
2011-05-12,10618.273
2011-05-13,10750.249
2011-05-16,10611.856
2011-05-17,10598.173
2011-05-18,10711.097
2011-05-19,10798.207
2011-05-20,10765.948
2011-05-23,10448.533
2011-05-24,10503.048
2011-05-25,10502.1
2011-05-26,10542.037
2011-05-27,10675.212
2011-05-30,10695.576
2011-05-31,10776.855
2011-06-01,10808.891
2011-06-02,10739.629
2011-06-03,10740.744
2011-06-06,10619.345
2011-06-07,10664.922
2011-06-08,10579.158
2011-06-09,10554.759
2011-06-10,10443.996
2011-06-13,10343.322
2011-06-14,10404.372
2011-06-15,10337.779
2011-06-16,10136.913
2011-06-17,10131.666
2011-06-20,10148.263
2011-06-21,10329.985
2011-06-22,10294.275
2011-06-23,10247.259
2011-06-24,10349.265
2011-06-27,10237.049
2011-06-28,10266.888
2011-06-29,10429.591
2011-06-30,10608.667
2011-07-01,10679.307
2011-07-04,10769.494
2011-07-05,10677.978
2011-07-06,10596.699
2011-07-07,10703.473
2011-07-08,10801.19
2011-07-11,10642.816
2011-07-12,10502.615
2011-07-13,10637.451
2011-07-14,10629.374
2011-07-15,10612.087
2011-07-18,10556.171
2011-07-19,10656.187
2011-07-20,10784.895
2011-07-21,10877.045
2011-07-22,11020.082
2011-07-25,10990.424
2011-07-26,11086.85
2011-07-27,11144.882
2011-07-28,11111.45
2011-07-29,11114.251
2011-08-01,11216.097
2011-08-02,11073.754
2011-08-03,10885.592
2011-08-04,10711.879
2011-08-05,10327.488
2011-08-08,9976.344
2011-08-09,9990.401
2011-08-10,9734.905
2011-08-11,9704.807
2011-08-12,9884.762
2011-08-15,10076.648
2011-08-16,9936.697
2011-08-17,9951.907
2011-08-18,9791.622
2011-08-19,9553.489
2011-08-22,9546.991
2011-08-23,9677.289
2011-08-24,9496.968
2011-08-25,9599.944
2011-08-26,9596.065
2011-08-29,9751.706
2011-08-30,9738.226
2011-08-31,10066.963
2011-09-01,9988.188
2011-09-02,9910.697
2011-09-05,9647.446
2011-09-06,9662.391
2011-09-07,9873.341
2011-09-08,9912.088
2011-09-09,9666.921
2011-09-12,9320.481
2011-09-13,9260.541
2011-09-14,9273.685
2011-09-15,9411.586
2011-09-16,9503.079
2011-09-19,9179.562
2011-09-20,9314.328
2011-09-21,9195.865
2011-09-22,8785.544
2011-09-23,8826.047
2011-09-26,8632.225
2011-09-27,9029.97
2011-09-28,8857.268
2011-09-29,8841.036
2011-09-30,8677.03
2011-10-03,8432.566
2011-10-04,8119.759
2011-10-05,8198.824
2011-10-06,8438.852
2011-10-07,8583.115
2011-10-10,8793.342
2011-10-11,8860.617
2011-10-12,9075.213
2011-10-13,8982.216
2011-10-14,9129.991
2011-10-17,9210.517
2011-10-18,8980.063
2011-10-19,9067.466
2011-10-20,8905.015
2011-10-21,8981.695
2011-10-24,9176.764
2011-10-25,9250.142
2011-10-26,9168.181
2011-10-27,9650.365
2011-10-28,9855.187
2011-10-31,9594.145
2011-11-01,9129.102
2011-11-02,9366.406
2011-11-03,9269.764
2011-11-04,9414.006
2011-11-07,9379.932
2011-11-08,9416.143
2011-11-09,9273.981
2011-11-10,9007.864
2011-11-11,9065.46
2011-11-14,9222.028
2011-11-15,9115.306
2011-11-16,9104.171
2011-11-17,8997.389
2011-11-18,8818.805
2011-11-21,8647.19
2011-11-22,8726.718
2011-11-23,8548.692
2011-11-24,8531.807
2011-11-25,8392.455
2011-11-28,8662.551
2011-11-29,8659.027
2011-11-30,8817.451
2011-12-01,9021.239
2011-12-02,9087.746
2011-12-05,9102.522
2011-12-06,8996.347
2011-12-07,9053.612
2011-12-08,8790.486
2011-12-09,8687.099
2011-12-12,8686.739
2011-12-13,8628.305
2011-12-14,8545.133
2011-12-15,8448.357
2011-12-16,8582.457
2011-12-19,8412.723
2011-12-20,8488.648
2011-12-21,8678.636
2011-12-22,8670.121
2011-12-23,8720.739
2011-12-26,8720.739
2011-12-27,8686.066
2011-12-28,8639.024
2011-12-29,8645.354
2011-12-30,8588.008
2012-01-02,8588.008
2012-01-03,8830.261
2012-01-04,8869.424
2012-01-05,8789.354
2012-01-06,8800.745
2012-01-09,8701.48
2012-01-10,8879.094
2012-01-11,8940.336
2012-01-12,8958.75
2012-01-13,9112.882
2012-01-16,9015.293
2012-01-17,9257.422
2012-01-18,9222.278
2012-01-19,9298.045
2012-01-20,9418.236
2012-01-23,9470.974
2012-01-24,9444.348
2012-01-25,9604.393
2012-01-26,9720.376
2012-01-27,9826.83
2012-01-30,9698.498
2012-01-31,9833.085
2012-02-01,9846.18
2012-02-02,9898.569
2012-02-03,9980.141
2012-02-06,9983.355
2012-02-07,10081.825
2012-02-08,10178.895
2012-02-09,10157.733
2012-02-10,9983.405
2012-02-13,10104.824
2012-02-14,10033.393
2012-02-15,10141.955
2012-02-16,9984.334
2012-02-17,10112.896
2012-02-20,10259.776
2012-02-21,10249.022
2012-02-22,10170.201
2012-02-23,10153.187
2012-02-24,10164.553
2012-02-27,10061.765
2012-02-28,10186.787
2012-02-29,10305.18
2012-03-01,10245.577
2012-03-02,10270.576
2012-03-05,10156.111
2012-03-06,9893.019
2012-03-07,9829.083
2012-03-08,10110.792
2012-03-09,10071.095
2012-03-12,10003.254
2012-03-13,10114.261
2012-03-14,10161.656
2012-03-15,10191.309
2012-03-16,10230.1
2012-03-19,10155.412
2012-03-20,10134.343
2012-03-21,10140.444
2012-03-22,10062.602
2012-03-23,10141.356
2012-03-26,10104.571
2012-03-27,10312.801
2012-03-28,10281.623
2012-03-29,10180.461
2012-03-30,10243.901
2012-04-02,10261.358
2012-04-03,10274.857
2012-04-04,10094.646
2012-04-05,10064.376
2012-04-06,10064.376
2012-04-09,9955.431
2012-04-10,10006.827
2012-04-11,9942.352
2012-04-12,10086.829
2012-04-13,10158.401
2012-04-16,10139.232
2012-04-17,10137.898
2012-04-18,10182.155
2012-04-19,10218.328
2012-04-20,10205.193
2012-04-23,10084.124
2012-04-24,10163.23
2012-04-25,10228.133
2012-04-26,10260.592
2012-04-27,10318.699
2012-04-30,10336.016
2012-05-01,10348.709
2012-05-02,10397.945
2012-05-03,10367.822
2012-05-04,10313.234
2012-05-07,10086.143
2012-05-08,10098.274
2012-05-09,9983.178
2012-05-10,10034.943
2012-05-11,9964.083
2012-05-14,9790.667
2012-05-15,9827.114
2012-05-16,9582.827
2012-05-17,9579.585
2012-05-18,9360.181
2012-05-21,9399.904
2012-05-22,9543.725
2012-05-23,9301.908
2012-05-24,9341.921
2012-05-25,9312.392
2012-05-28,9372.217
2012-05-29,9420.174
2012-05-30,9290.373
2012-05-31,9281.105
2012-06-01,9128.31
2012-06-04,9029.947
2012-06-05,9090.297
2012-06-06,9292.014
2012-06-07,9326.26
2012-06-08,9161.205
2012-06-11,9357.062
2012-06-12,9378.694
2012-06-13,9416.722
2012-06-14,9349.823
2012-06-15,9577.45
2012-06-18,9613.117
2012-06-19,9723.642
2012-06-20,9766.965
2012-06-21,9631.198
2012-06-22,9577.97
2012-06-25,9492.681
2012-06-26,9487.41
2012-06-27,9637.488
2012-06-28,9635.97
2012-06-29,9856.385
2012-07-02,9944.551
2012-07-03,10116.36
2012-07-04,10074.011
2012-07-05,10170.091
2012-07-06,10140.415
2012-07-09,9977.675
2012-07-10,10131.054
2012-07-11,10235.854
2012-07-12,10076.62
2012-07-13,10226.038
2012-07-16,10264.158
2012-07-17,10308.726
2012-07-18,10382.543
2012-07-19,10494.699
2012-07-20,10432.621
2012-07-23,10251.578
2012-07-24,10331.657
2012-07-25,10321.126
2012-07-26,10426.81
2012-07-27,10450.213
2012-07-30,10586.835
2012-07-31,10629.486
2012-08-01,10653.134
2012-08-02,10567.816
2012-08-03,10651.797
2012-08-06,10731.529
2012-08-07,10696.421
2012-08-08,10676.344
2012-08-09,10675.082
2012-08-10,10658.81
2012-08-13,10700.463
2012-08-14,10765.482
2012-08-15,10685.28
2012-08-16,10675.946
2012-08-17,10644.559
2012-08-20,10652.053
2012-08-21,10702.662
2012-08-22,10625.334
2012-08-23,10699.668
2012-08-24,10625.767
2012-08-27,10588.802
2012-08-28,10564.688
2012-08-29,10587.77
2012-08-30,10479.795
2012-08-31,10585.041
2012-09-03,10567.149
2012-09-04,10530.602
2012-09-05,10461.69
2012-09-06,10489.351
2012-09-07,10646.734
2012-09-10,10662.46
2012-09-11,10734.381
2012-09-12,10795.378
2012-09-13,10800.305
2012-09-14,11036.8
2012-09-17,11034.855
2012-09-18,10967.988
2012-09-19,11003.186
2012-09-20,10950.731
2012-09-21,11045.696
2012-09-24,10911.169
2012-09-25,10958.516
2012-09-26,10795.146
2012-09-27,10877.054
2012-09-28,10900.966
2012-10-01,10886.388
2012-10-02,10907.07
2012-10-03,10838.799
2012-10-04,10926.273
2012-10-05,10988.32
2012-10-08,10866.524
2012-10-09,10838.098
2012-10-10,10756.558
2012-10-11,10735.641
2012-10-12,10804.202
2012-10-15,10813.155
2012-10-16,10861.285
2012-10-17,10932.103
2012-10-18,10959.867
2012-10-19,10887.344
2012-10-22,10853.575
2012-10-23,10806.909
2012-10-24,10775.504
2012-10-25,10850.531
2012-10-26,10844.005
2012-10-29,10719.868
2012-10-30,10742.539
2012-10-31,10736.36
2012-11-01,10679.09
2012-11-02,10702.898
2012-11-05,10685.338
2012-11-06,10652.091
2012-11-07,10753.502
2012-11-08,10624.193
2012-11-09,10577.869
2012-11-12,10604.114
2012-11-13,10611.332
2012-11-14,10526.195
2012-11-15,10354.432
2012-11-16,10304.047
2012-11-19,10370.501
2012-11-20,10398.868
2012-11-21,10410.534
2012-11-22,10516.894
2012-11-23,10558.563
2012-11-26,10602.108
2012-11-27,10647.962
2012-11-28,10683.51
2012-11-29,10842.076
2012-11-30,10919.411
2012-12-03,10883.301
2012-12-04,10902.382
2012-12-05,10948.437
2012-12-06,10931.112
2012-12-07,11055.549
2012-12-10,11039.871
2012-12-11,11042.95
2012-12-12,11152.293
2012-12-13,11186.25
2012-12-14,11237.316
2012-12-17,11202.292
2012-12-18,11223.702
2012-12-19,11242.563
2012-12-20,11280.461
2012-12-21,11214.561
2012-12-24,11238.801
2012-12-25,11238.801
2012-12-26,11268.159
2012-12-27,11268.262
2012-12-28,11295.473
2012-12-31,11246.875
2013-01-01,11246.875
2013-01-02,11380.19
2013-01-03,11431.656
2013-01-04,11351.944
2013-01-07,11294.265
2013-01-08,11241.098
2013-01-09,11339.095
2013-01-10,11433.227
2013-01-11,11392.808
2013-01-14,11293.454
2013-01-15,11268.479
2013-01-16,11328.181
2013-01-17,11299.137
2013-01-18,11309.456
2013-01-21,11324.903
2013-01-22,11300.787
2013-01-23,11329.05
2013-01-24,11362.281
2013-01-25,11345.515
2013-01-28,11322.351
2013-01-29,11354.676
2013-01-30,11429.855
2013-01-31,11409.03
2013-02-01,11425.168
2013-02-04,11467.257
2013-02-05,11414.979
2013-02-06,11432.757
2013-02-07,11390.865
2013-02-08,11453.253
2013-02-11,11421.169
2013-02-12,11429.737
2013-02-13,11538.372
2013-02-14,11519.435
2013-02-15,11477.951
2013-02-18,11472.797
2013-02-19,11526.863
2013-02-20,11597.832
2013-02-21,11495.951
2013-02-22,11494.511
2013-02-25,11478.361
2013-02-26,11349.28
2013-02-27,11376.377
2013-02-28,11425.516
2013-03-01,11381.525
2013-03-04,11214.933
2013-03-05,11278.253
2013-03-06,11408.171
2013-03-07,11427.397
2013-03-08,11368.668
2013-03-11,11368.308
2013-03-12,11449.216
2013-03-13,11392.836
2013-03-14,11400.433
2013-03-15,11420.506
2013-03-18,11316.324
2013-03-19,11332.324
2013-03-20,11259.551
2013-03-21,11366.586
2013-03-22,11331.621
2013-03-25,11422.268
2013-03-26,11507.162
2013-03-27,11580.046
2013-03-28,11585.538
2013-03-29,11585.538
2013-04-01,11551.787
2013-04-02,11627.208
2013-04-03,11661.627
2013-04-04,11581.076
2013-04-05,11566.573
2013-04-08,11507.762
2013-04-09,11579.747
2013-04-10,11603.571
2013-04-11,11650.415
2013-04-12,11604.934
2013-04-15,11553.673
2013-04-16,11567.732
2013-04-17,11565.191
2013-04-18,11621.839
2013-04-19,11616.511
2013-04-22,11561.647
2013-04-23,11429.672
2013-04-24,11575.868
2013-04-25,11719.875
2013-04-26,11803.265
2013-04-29,11923.658
2013-04-30,11982.938
2013-05-01,11967.713
2013-05-02,12057.007
2013-05-03,11945.251
2013-05-06,12033.709
2013-05-07,12026.923
2013-05-08,12181.143
2013-05-09,12236.201
2013-05-10,12179.765
2013-05-13,12119.701
2013-05-14,12145.351
2013-05-15,12120.159
2013-05-16,12073.175
2013-05-17,12023.306
2013-05-20,12071.787
2013-05-21,11956.546
2013-05-22,11969.818
2013-05-23,11714.457
2013-05-24,11721.714
2013-05-27,11746.023
2013-05-28,11692.89
2013-05-29,11576.34
2013-05-30,11519.851
2013-05-31,11387.227
2013-06-03,11419.421
2013-06-04,11481.689
2013-06-05,11373.879
2013-06-06,11199.947
2013-06-07,11184.746
2013-06-10,11078.547
2013-06-11,11058.357
2013-06-12,10994.839
2013-06-13,10930.577
2013-06-14,11083.837
2013-06-17,11078.34
2013-06-18,11165.857
2013-06-19,11165.697
2013-06-20,10687.302
2013-06-21,10668.841
2013-06-24,10443.384
2013-06-25,10646.394
2013-06-26,10683.371
2013-06-27,10758.122
2013-06-28,10851.911
2013-07-01,10808.962
2013-07-02,10899.945
2013-07-03,10705.185
2013-07-04,10794.515
2013-07-05,10802.179
2013-07-08,10734.912
2013-07-09,10810.866
2013-07-10,10937.803
2013-07-11,11314.629
2013-07-12,11235.301
2013-07-15,11242.932
2013-07-16,11274.263
2013-07-17,11200.103
2013-07-18,11205.842
2013-07-19,11199.256
2013-07-22,11334.414
2013-07-23,11389.696
2013-07-24,11452.875
2013-07-25,11348.633
2013-07-26,11398.349
2013-07-29,11363.214
2013-07-30,11354.352
2013-07-31,11254.219
2013-08-01,11355.767
2013-08-02,11429.291
2013-08-05,11433.563
2013-08-06,11365.008
2013-08-07,11389.524
2013-08-08,11458.246
2013-08-09,11475.67
2013-08-12,11453.827
2013-08-13,11440.54
2013-08-14,11416.223
2013-08-15,11290.891
2013-08-16,11254.839
2013-08-19,11143.566
2013-08-20,10976.095
2013-08-21,10862.768
2013-08-22,10744.403
2013-08-23,10778.133
2013-08-26,10779.508
2013-08-27,10616.728
2013-08-28,10574.035
2013-08-29,10669.66
2013-08-30,10639.714
2013-09-02,10763.96
2013-09-03,10727.965
2013-09-04,10600.466
2013-09-05,10632.954
2013-09-06,10738.722
2013-09-09,10901.499
2013-09-10,10993.518
2013-09-11,11008.605
2013-09-12,11080.045
2013-09-13,11059.007
2013-09-16,11339.354
2013-09-17,11341.08
2013-09-18,11379.166
2013-09-19,11660.587
2013-09-20,11595.289
2013-09-23,11542.744
2013-09-24,11493.938
2013-09-25,11512.745
2013-09-26,11467.424
2013-09-27,11501.237
2013-09-30,11356.486
2013-10-01,11424.225
2013-10-02,11367.226
2013-10-03,11355.691
2013-10-04,11369.634
2013-10-07,11341.962
2013-10-08,11379.727
2013-10-09,11376.555
2013-10-10,11438.825
2013-10-11,11493.432
2013-10-14,11480.579
2013-10-15,11494.597
2013-10-16,11531.561
2013-10-17,11603.221
2013-10-18,11676.674
2013-10-21,11667.155
2013-10-22,11764.918
2013-10-23,11722.38
2013-10-24,11805.518
2013-10-25,11745.6
2013-10-28,11736.437
2013-10-29,11753.694
2013-10-30,11874.342
2013-10-31,11762.292
2013-11-01,11684.253
2013-11-04,11699.093
2013-11-05,11703.174
2013-11-06,11736.874
2013-11-07,11699.187
2013-11-08,11608.081
2013-11-11,11609.731
2013-11-12,11569.415
2013-11-13,11540.265
2013-11-14,11630.681
2013-11-15,11696.657
2013-11-18,11713.151
2013-11-19,11681.523
2013-11-20,11661.896
2013-11-21,11557.788
2013-11-22,11570.438
2013-11-25,11589.497
2013-11-26,11582.912
2013-11-27,11574.878
2013-11-28,11612.127
2013-11-29,11586.595
2013-12-02,11590.241
2013-12-03,11564.1
2013-12-04,11448.883
2013-12-05,11325.724
2013-12-06,11337.941
2013-12-09,11348.576
2013-12-10,11232.04
2013-12-11,11115.659
2013-12-12,11111.862
2013-12-13,11112.293
2013-12-16,11071.08
2013-12-17,11095.055
2013-12-18,11054.406
2013-12-19,11015.825
2013-12-20,11129.754
2013-12-23,11209.737
2013-12-24,11247.286
2013-12-25,11247.286
2013-12-26,11270.147
2013-12-27,11349.738
2013-12-30,11333.512
2013-12-31,11437.783
2014-01-01,11437.783
2014-01-02,11393.632
2014-01-03,11240.09
2014-01-06,11199.563
2014-01-07,11133.851
2014-01-08,11242.128
2014-01-09,11212.223
2014-01-10,11241.212
2014-01-13,11223.232
2014-01-14,11150.925
2014-01-15,11129.179
2014-01-16,11113.26
2014-01-17,11096.279
2014-01-20,11039.286
2014-01-21,11017.345
2014-01-22,11033.676
2014-01-23,10925.789
2014-01-24,10828.508
2014-01-27,10777.537
2014-01-28,10838.526
2014-01-29,10792.212
2014-01-30,10716.202
2014-01-31,10688.24
2014-02-03,10612.066
2014-02-04,10566.045
2014-02-05,10559.039
2014-02-06,10666.085
2014-02-07,10756.19
2014-02-10,10751.219
2014-02-11,10827.727
2014-02-12,10841.023
2014-02-13,10854.014
2014-02-14,10907.627
2014-02-17,11036.606
2014-02-18,11021.748
2014-02-19,11075.906
2014-02-20,11039.308
2014-02-21,11047.119
2014-02-24,11088.677
2014-02-25,11116.25
2014-02-26,11037.205
2014-02-27,11081.067
2014-02-28,11050.547
2014-03-03,10931.551
2014-03-04,10982.801
2014-03-05,10968.652
2014-03-06,11107.911
2014-03-07,11068.471
2014-03-10,11014.415
2014-03-11,11044.251
2014-03-12,10934.977
2014-03-13,10900.205
2014-03-14,10880.377
2014-03-17,10930.687
2014-03-18,10924.035
2014-03-19,10878.615
2014-03-20,10702.246
2014-03-21,10845.765
2014-03-24,10975.433
2014-03-25,10974.096
2014-03-26,11120.737
2014-03-27,11191.025
2014-03-28,11266.865
2014-03-31,11334.325
2014-04-01,11339.612
