Date,WORLD LARGE VALUE Large Cap
2010-09-20,712.084
2010-09-21,710.587
2010-09-22,710.239
2010-09-23,704.164
2010-09-24,716.03
2010-09-27,713.727
2010-09-28,716.056
2010-09-29,714.699
2010-09-30,712.053
2010-10-01,716.367
2010-10-04,710.452
2010-10-05,725.456
2010-10-06,730.01
2010-10-07,731.041
2010-10-08,731.996
2010-10-11,732.098
2010-10-12,730.1
2010-10-13,737.87
2010-10-14,739.402
2010-10-15,734.803
2010-10-18,739.822
2010-10-19,729.311
2010-10-20,737.319
2010-10-21,738.18
2010-10-22,736.149
2010-10-25,738.773
2010-10-26,735.284
2010-10-27,729.157
2010-10-28,734.501
2010-10-29,734.664
2010-11-01,734.214
2010-11-02,740.372
2010-11-03,740.371
2010-11-04,757.978
2010-11-05,758.318
2010-11-08,755.463
2010-11-09,753.977
2010-11-10,748.985
2010-11-11,747.641
2010-11-12,742.734
2010-11-15,742.49
2010-11-16,729.073
2010-11-17,730.005
2010-11-18,741.124
2010-11-19,741.397
2010-11-22,736.061
2010-11-23,722.832
2010-11-24,727.82
2010-11-25,728.209
2010-11-26,719.453
2010-11-29,713.863
2010-11-30,709.342
2010-12-01,723.866
2010-12-02,735.672
2010-12-03,740.565
2010-12-06,738.259
2010-12-07,741.436
2010-12-08,742.012
2010-12-09,747.039
2010-12-10,750.602
2010-12-13,756.322
2010-12-14,758.146
2010-12-15,753.372
2010-12-16,753.399
2010-12-17,750.724
2010-12-20,751.89
2010-12-21,758.962
2010-12-22,761.154
2010-12-23,761.276
2010-12-24,761.796
2010-12-27,760.65
2010-12-28,762.806
2010-12-29,764.571
2010-12-30,762.823
2010-12-31,765.315
2011-01-03,770.811
2011-01-04,773.77
2011-01-05,771.739
2011-01-06,770.587
2011-01-07,768.222
2011-01-10,763.691
2011-01-11,767.099
2011-01-12,778.655
2011-01-13,784.453
2011-01-14,788.153
2011-01-17,786.876
2011-01-18,791.552
2011-01-19,788.336
2011-01-20,783.347
2011-01-21,791.647
2011-01-24,796.553
2011-01-25,795.067
2011-01-26,796.954
2011-01-27,799.505
2011-01-28,789.206
2011-01-31,792.725
2011-02-01,807.829
2011-02-02,809.033
2011-02-03,806.528
2011-02-04,806.488
2011-02-07,811.807
2011-02-08,816.875
2011-02-09,814.612
2011-02-10,812.312
2011-02-11,812.674
2011-02-14,814.6
2011-02-15,815.52
2011-02-16,821.404
2011-02-17,826.641
2011-02-18,829.598
2011-02-21,826.443
2011-02-22,815.649
2011-02-23,812.416
2011-02-24,810.585
2011-02-25,816.916
2011-02-28,824.477
2011-03-01,817.603
2011-03-02,815.288
2011-03-03,823.492
2011-03-04,820.84
2011-03-07,816.41
2011-03-08,818.666
2011-03-09,818.455
2011-03-10,803.036
2011-03-11,803.843
2011-03-14,795.186
2011-03-15,777.153
2011-03-16,768.424
2011-03-17,781.188
2011-03-18,785.98
2011-03-21,798.175
2011-03-22,801.374
2011-03-23,800.655
2011-03-24,806.999
2011-03-25,808.512
2011-03-28,806.223
2011-03-29,806.806
2011-03-30,813.324
2011-03-31,811.578
2011-04-01,816.443
2011-04-04,818.729
2011-04-05,816.963
2011-04-06,821.514
2011-04-07,820.396
2011-04-08,825.052
2011-04-11,823.498
2011-04-12,814.734
2011-04-13,816.401
2011-04-14,814.207
2011-04-15,814.775
2011-04-18,800.414
2011-04-19,804.202
2011-04-20,819.274
2011-04-21,824.159
2011-04-22,824.258
2011-04-25,822.518
2011-04-26,829.003
2011-04-27,833.398
2011-04-28,842.849
2011-04-29,845.769
2011-05-02,847.712
2011-05-03,843.755
2011-05-04,836.867
2011-05-05,825.916
2011-05-06,828.053
2011-05-09,823.221
2011-05-10,831.143
2011-05-11,826.216
2011-05-12,822.363
2011-05-13,817.341
2011-05-16,814.121
2011-05-17,810.393
2011-05-18,817.903
2011-05-19,820.068
2011-05-20,813.358
2011-05-23,799.961
2011-05-24,801.006
2011-05-25,803.786
2011-05-26,806.209
2011-05-27,813.09
2011-05-30,812.528
2011-05-31,823.065
2011-06-01,810.401
2011-06-02,803.83
2011-06-03,801.745
2011-06-06,794.793
2011-06-07,796.359
2011-06-08,791.852
2011-06-09,795.793
2011-06-10,784.876
2011-06-13,786.435
2011-06-14,797.026
2011-06-15,782.94
2011-06-16,778.676
2011-06-17,784.858
2011-06-20,785.173
2011-06-21,796.578
2011-06-22,795.075
2011-06-23,781.791
2011-06-24,777.213
2011-06-27,780.848
2011-06-28,788.825
2011-06-29,799.924
2011-06-30,811.182
2011-07-01,818.916
2011-07-04,820.771
2011-07-05,817.58
2011-07-06,813.322
2011-07-07,818.641
2011-07-08,811.759
2011-07-11,793.904
2011-07-12,789.329
2011-07-13,796.662
2011-07-14,791.905
2011-07-15,790.852
2011-07-18,780.334
2011-07-19,790.923
2011-07-20,797.339
2011-07-21,812.395
2011-07-22,813.643
2011-07-25,807.159
2011-07-26,808.303
2011-07-27,794.592
2011-07-28,790.779
2011-07-29,786.572
2011-08-01,780.405
2011-08-02,764.568
2011-08-03,760.394
2011-08-04,729.096
2011-08-05,721.408
2011-08-08,685.322
2011-08-09,702.521
2011-08-10,677.996
2011-08-11,700.726
2011-08-12,708.25
2011-08-15,724.424
2011-08-16,719.45
2011-08-17,723.444
2011-08-18,694.096
2011-08-19,684.439
2011-08-22,684.097
2011-08-23,699.249
2011-08-24,707.085
2011-08-25,698.752
2011-08-26,700.428
2011-08-29,717.87
2011-08-30,719.098
2011-08-31,728.556
2011-09-01,723.046
2011-09-02,705.076
2011-09-05,691.811
2011-09-06,683.172
2011-09-07,702.482
2011-09-08,700.054
2011-09-09,678.485
2011-09-12,670.75
2011-09-13,678.313
2011-09-14,684.003
2011-09-15,701.218
2011-09-16,704.7
2011-09-19,691.622
2011-09-20,695.729
2011-09-21,679.776
2011-09-22,652.657
2011-09-23,657.37
2011-09-26,668.879
2011-09-27,687.967
2011-09-28,679.396
2011-09-29,687.943
2011-09-30,673.662
2011-10-03,655.503
2011-10-04,655.064
2011-10-05,668.072
2011-10-06,683.865
2011-10-07,685.169
2011-10-10,704.332
2011-10-11,704.688
2011-10-12,716.168
2011-10-13,709.317
2011-10-14,718.807
2011-10-17,710.12
2011-10-18,714.413
2011-10-19,716.3
2011-10-20,712.116
2011-10-21,728.24
2011-10-24,736.25
2011-10-25,726.099
2011-10-26,730.111
2011-10-27,762.446
2011-10-28,762.066
2011-10-31,738.483
2011-11-01,709.968
2011-11-02,719.135
2011-11-03,729.207
2011-11-04,724.647
2011-11-07,726.847
2011-11-08,733.898
2011-11-09,712.499
2011-11-10,713.88
2011-11-11,729.883
2011-11-14,722.718
2011-11-15,719.003
2011-11-16,712.115
2011-11-17,703.755
2011-11-18,701.561
2011-11-21,685.321
2011-11-22,680.886
2011-11-23,665.989
2011-11-24,663.438
2011-11-25,663.151
2011-11-28,683.751
2011-11-29,689.023
2011-11-30,717.952
2011-12-01,716.836
2011-12-02,720.8
2011-12-05,729.028
2011-12-06,726.577
2011-12-07,729.912
2011-12-08,714.363
2011-12-09,723.555
2011-12-12,710.644
2011-12-13,706.462
2011-12-14,695.598
2011-12-15,699.128
2011-12-16,700.895
2011-12-19,693.585
2011-12-20,710.864
2011-12-21,713.287
2011-12-22,721.246
2011-12-23,726.73
2011-12-26,727.004
2011-12-27,726.82
2011-12-28,716.611
2011-12-29,723.458
2011-12-30,726.417
2012-01-02,728.968
2012-01-03,741.331
2012-01-04,739.324
2012-01-05,734.236
2012-01-06,730.528
2012-01-09,731.071
2012-01-10,740.864
2012-01-11,739.066
2012-01-12,740.688
2012-01-13,736.427
2012-01-16,737.253
2012-01-17,742.251
2012-01-18,747.665
2012-01-19,754.935
2012-01-20,758.005
2012-01-23,762.558
2012-01-24,758.401
2012-01-25,759.443
2012-01-26,763.089
2012-01-27,758.979
2012-01-30,753.912
2012-01-31,754.594
2012-02-01,765.205
2012-02-02,765.975
2012-02-03,774.385
2012-02-06,774.409
2012-02-07,778.017
2012-02-08,780.36
2012-02-09,781.172
2012-02-10,771.284
2012-02-13,777.067
2012-02-14,773.057
2012-02-15,773.808
2012-02-16,777.602
2012-02-17,784.192
2012-02-20,789.288
2012-02-21,788.727
2012-02-22,783.799
2012-02-23,786.206
2012-02-24,790.254
2012-02-27,789.47
2012-02-28,792.051
2012-02-29,789.32
2012-03-01,793.409
2012-03-02,789.963
2012-03-05,787.167
2012-03-06,770.498
2012-03-07,773.162
2012-03-08,784.079
2012-03-09,784.126
2012-03-12,783.289
2012-03-13,796.402
2012-03-14,794.949
2012-03-15,800.38
2012-03-16,804.583
2012-03-19,807.43
2012-03-20,802.551
2012-03-21,798.871
2012-03-22,793.712
2012-03-23,796.324
2012-03-26,804.932
2012-03-27,803.333
2012-03-28,798.003
2012-03-29,792.652
2012-03-30,796.82
2012-04-02,803.217
2012-04-03,796.897
2012-04-04,782.85
2012-04-05,780.595
2012-04-06,780.006
2012-04-09,774.141
2012-04-10,761.19
2012-04-11,765.708
2012-04-12,775.061
2012-04-13,764.572
2012-04-16,765.988
2012-04-17,778.209
2012-04-18,775.212
2012-04-19,771.39
2012-04-20,774.708
2012-04-23,765.301
2012-04-24,772.543
2012-04-25,777.974
2012-04-26,782.724
2012-04-27,785.512
2012-04-30,783.073
2012-05-01,785.855
2012-05-02,780.241
2012-05-03,776.357
2012-05-04,766.394
2012-05-07,765.206
2012-05-08,759.926
2012-05-09,753.265
2012-05-10,758.49
2012-05-11,755.733
2012-05-14,744.553
2012-05-15,737.728
2012-05-16,732.777
2012-05-17,726.152
2012-05-18,719.61
2012-05-21,723.982
2012-05-22,730.027
2012-05-23,720.891
2012-05-24,724.857
2012-05-25,723.047
2012-05-28,723.466
2012-05-29,729.171
2012-05-30,717.15
2012-05-31,716.564
2012-06-01,703.876
2012-06-04,703.05
2012-06-05,707.321
2012-06-06,723.409
2012-06-07,728.396
2012-06-08,727.596
2012-06-11,725.251
2012-06-12,730.327
2012-06-13,730.997
2012-06-14,736.187
2012-06-15,744.679
2012-06-18,743.531
2012-06-19,753.591
2012-06-20,755.84
2012-06-21,742.939
2012-06-22,742.569
2012-06-25,731.297
2012-06-26,732.562
2012-06-27,741.115
2012-06-28,740.762
2012-06-29,762.222
2012-07-02,764.838
2012-07-03,770.291
2012-07-04,769.071
2012-07-05,762.47
2012-07-06,754.788
2012-07-09,752.176
2012-07-10,749.225
2012-07-11,752.119
2012-07-12,745.369
2012-07-13,756.754
2012-07-16,756.828
2012-07-17,759.653
2012-07-18,765.244
2012-07-19,767.491
2012-07-20,756.341
2012-07-23,745.165
2012-07-24,738.576
2012-07-25,738.852
2012-07-26,755.017
2012-07-27,769.032
2012-07-30,772.015
2012-07-31,770.226
2012-08-01,769.384
2012-08-02,759.438
2012-08-03,776.357
2012-08-06,780.988
2012-08-07,786.962
2012-08-08,787.81
2012-08-09,787.993
2012-08-10,788.74
2012-08-13,787.04
2012-08-14,787.678
2012-08-15,786.729
2012-08-16,793.079
2012-08-17,794.186
2012-08-20,793.912
2012-08-21,796.729
2012-08-22,792.647
2012-08-23,790.428
2012-08-24,790.866
2012-08-27,791.438
2012-08-28,790.203
2012-08-29,789.268
2012-08-30,782.728
2012-08-31,787.355
2012-09-03,788.202
2012-09-04,784.0
2012-09-05,783.399
2012-09-06,799.374
2012-09-07,809.399
2012-09-10,807.001
2012-09-11,811.66
2012-09-12,815.146
2012-09-13,823.298
2012-09-14,834.038
2012-09-17,830.065
2012-09-18,825.679
2012-09-19,828.036
2012-09-20,824.588
2012-09-21,827.501
2012-09-24,824.909
2012-09-25,823.062
2012-09-26,811.97
2012-09-27,818.017
2012-09-28,811.81
2012-10-01,817.465
2012-10-02,817.831
2012-10-03,817.145
2012-10-04,823.951
2012-10-05,828.682
2012-10-08,824.008
2012-10-09,817.201
2012-10-10,811.757
2012-10-11,814.607
2012-10-12,811.296
2012-10-15,816.019
2012-10-16,826.923
2012-10-17,836.231
2012-10-18,838.739
2012-10-19,827.549
2012-10-22,825.845
2012-10-23,811.691
2012-10-24,810.977
2012-10-25,813.636
2012-10-26,811.43
2012-10-29,808.618
2012-10-30,813.081
2012-10-31,812.924
2012-11-01,820.072
2012-11-02,815.318
2012-11-05,812.197
2012-11-06,818.136
2012-11-07,802.458
2012-11-08,795.866
2012-11-09,794.702
2012-11-12,793.723
2012-11-13,791.709
2012-11-14,782.743
2012-11-15,781.215
2012-11-16,779.723
2012-11-19,796.323
2012-11-20,796.143
2012-11-21,798.515
2012-11-22,801.849
2012-11-23,810.834
2012-11-26,808.274
2012-11-27,805.295
2012-11-28,808.325
2012-11-29,814.841
2012-11-30,815.524
2012-12-03,814.632
2012-12-04,814.827
2012-12-05,819.134
2012-12-06,820.852
2012-12-07,822.566
2012-12-10,822.615
2012-12-11,828.432
2012-12-12,831.704
2012-12-13,829.279
2012-12-14,828.528
2012-12-17,834.805
2012-12-18,843.014
2012-12-19,843.586
2012-12-20,846.071
2012-12-21,839.264
2012-12-24,837.379
2012-12-25,837.679
2012-12-26,837.155
2012-12-27,836.515
2012-12-28,829.781
2012-12-31,836.371
2013-01-01,836.392
2013-01-02,855.419
2013-01-03,853.451
2013-01-04,858.373
2013-01-07,856.515
2013-01-08,853.264
2013-01-09,856.455
2013-01-10,865.018
2013-01-11,867.131
2013-01-14,867.235
2013-01-15,868.574
2013-01-16,865.573
2013-01-17,869.922
2013-01-18,870.926
2013-01-21,872.293
2013-01-22,874.484
2013-01-23,872.99
2013-01-24,877.598
2013-01-25,883.663
2013-01-28,882.935
2013-01-29,889.988
2013-01-30,888.762
2013-01-31,885.703
2013-02-01,891.71
2013-02-04,880.104
2013-02-05,883.938
2013-02-06,885.281
2013-02-07,880.123
2013-02-08,884.823
2013-02-11,883.769
2013-02-12,890.334
2013-02-13,890.565
2013-02-14,887.811
2013-02-15,883.826
2013-02-18,885.435
2013-02-19,893.328
2013-02-20,886.569
2013-02-21,874.455
2013-02-22,880.818
2013-02-25,873.889
2013-02-26,869.363
2013-02-27,878.841
2013-02-28,881.61
2013-03-01,878.905
2013-03-04,880.937
2013-03-05,890.784
2013-03-06,893.298
2013-03-07,894.864
2013-03-08,898.259
2013-03-11,902.164
2013-03-12,901.591
2013-03-13,898.468
2013-03-14,905.642
2013-03-15,907.603
2013-03-18,898.74
2013-03-19,896.012
2013-03-20,901.505
2013-03-21,897.245
2013-03-22,901.094
2013-03-25,896.239
2013-03-26,899.947
2013-03-27,897.027
2013-03-28,899.111
2013-03-29,898.627
2013-04-01,896.169
2013-04-02,901.597
2013-04-03,893.419
2013-04-04,892.65
2013-04-05,891.482
2013-04-08,894.958
2013-04-09,901.615
2013-04-10,914.428
2013-04-11,920.038
2013-04-12,915.53
2013-04-15,900.827
2013-04-16,905.17
2013-04-17,894.12
2013-04-18,891.66
2013-04-19,897.584
2013-04-22,900.863
2013-04-23,912.295
2013-04-24,917.577
2013-04-25,922.14
2013-04-26,921.561
2013-04-29,929.261
2013-04-30,933.073
2013-05-01,925.932
2013-05-02,928.201
2013-05-03,936.337
2013-05-06,935.364
2013-05-07,942.339
2013-05-08,949.104
2013-05-09,943.405
2013-05-10,942.006
2013-05-13,943.365
2013-05-14,949.733
2013-05-15,954.173
2013-05-16,952.722
2013-05-17,956.955
2013-05-20,960.994
2013-05-21,962.622
2013-05-22,959.121
2013-05-23,947.692
2013-05-24,946.306
2013-05-27,945.104
2013-05-28,950.989
2013-05-29,946.436
2013-05-30,948.591
2013-05-31,934.475
2013-06-03,937.827
2013-06-04,938.648
2013-06-05,924.509
2013-06-06,926.856
2013-06-07,935.913
2013-06-10,937.451
2013-06-11,931.532
2013-06-12,927.741
2013-06-13,933.361
2013-06-14,931.972
2013-06-17,941.026
2013-06-18,944.706
2013-06-19,938.15
2013-06-20,906.273
2013-06-21,905.699
2013-06-24,893.432
2013-06-25,901.055
2013-06-26,909.72
2013-06-27,915.719
2013-06-28,913.232
2013-07-01,918.377
2013-07-02,917.733
2013-07-03,913.933
2013-07-04,919.21
2013-07-05,919.201
2013-07-08,926.288
2013-07-09,933.481
2013-07-10,935.72
2013-07-11,949.947
2013-07-12,950.709
2013-07-15,953.385
2013-07-16,953.354
2013-07-17,955.253
2013-07-18,961.421
2013-07-19,963.329
2013-07-22,968.603
2013-07-23,970.313
2013-07-24,969.291
2013-07-25,967.522
2013-07-26,966.869
2013-07-29,962.641
2013-07-30,961.337
2013-07-31,959.753
2013-08-01,968.318
2013-08-02,972.837
2013-08-05,969.423
2013-08-06,967.084
2013-08-07,963.316
2013-08-08,969.761
2013-08-09,969.819
2013-08-12,967.869
2013-08-13,969.13
2013-08-14,969.261
2013-08-15,958.153
2013-08-16,958.343
2013-08-19,951.898
2013-08-20,950.5
2013-08-21,942.89
2013-08-22,948.086
2013-08-23,956.955
2013-08-26,952.534
2013-08-27,940.401
2013-08-28,939.204
2013-08-29,939.387
2013-08-30,934.498
2013-09-02,939.971
2013-09-03,941.062
2013-09-04,947.764
2013-09-05,949.312
2013-09-06,952.861
2013-09-09,960.504
2013-09-10,969.646
2013-09-11,974.574
2013-09-12,972.696
2013-09-13,973.586
2013-09-16,982.333
2013-09-17,982.468
2013-09-18,990.782
2013-09-19,996.644
2013-09-20,989.56
2013-09-23,986.003
2013-09-24,984.235
2013-09-25,984.461
2013-09-26,985.349
2013-09-27,983.886
2013-09-30,975.837
2013-10-01,981.867
2013-10-02,981.653
2013-10-03,976.787
2013-10-04,980.618
2013-10-07,974.483
2013-10-08,967.51
2013-10-09,966.998
2013-10-10,984.097
2013-10-11,990.993
2013-10-14,994.422
2013-10-15,991.997
2013-10-16,1000.284
2013-10-17,1011.388
2013-10-18,1016.257
2013-10-21,1016.966
2013-10-22,1024.211
2013-10-23,1017.014
2013-10-24,1020.298
2013-10-25,1021.47
2013-10-28,1022.801
2013-10-29,1027.419
2013-10-30,1025.933
2013-10-31,1019.172
2013-11-01,1016.558
2013-11-04,1021.186
2013-11-05,1017.938
2013-11-06,1026.284
2013-11-07,1015.218
2013-11-08,1020.632
2013-11-11,1023.135
2013-11-12,1020.772
2013-11-13,1022.375
2013-11-14,1028.759
2013-11-15,1034.452
2013-11-18,1037.605
2013-11-19,1033.765
2013-11-20,1031.077
2013-11-21,1034.082
2013-11-22,1037.787
2013-11-25,1037.23
2013-11-26,1034.368
2013-11-27,1035.797
2013-11-28,1038.354
2013-11-29,1037.416
2013-12-02,1033.024
2013-12-03,1027.367
2013-12-04,1022.083
2013-12-05,1015.639
2013-12-06,1026.399
2013-12-09,1029.913
2013-12-10,1027.177
2013-12-11,1017.621
2013-12-12,1010.641
2013-12-13,1008.942
2013-12-16,1016.467
2013-12-17,1011.986
2013-12-18,1026.366
2013-12-19,1030.043
2013-12-20,1033.929
2013-12-23,1039.795
2013-12-24,1042.068
2013-12-25,1042.028
2013-12-26,1046.714
2013-12-27,1052.582
2013-12-30,1053.413
2013-12-31,1056.162
2014-01-01,1056.175
2014-01-02,1045.139
2014-01-03,1046.31
2014-01-06,1044.352
2014-01-07,1048.603
2014-01-08,1048.279
2014-01-09,1045.921
2014-01-10,1051.156
2014-01-13,1045.969
2014-01-14,1049.027
2014-01-15,1055.329
2014-01-16,1054.889
2014-01-17,1053.729
2014-01-20,1053.569
2014-01-21,1052.776
2014-01-22,1053.207
2014-01-23,1046.531
2014-01-24,1027.667
2014-01-27,1020.112
2014-01-28,1024.573
2014-01-29,1021.137
2014-01-30,1022.46
2014-01-31,1015.704
2014-02-03,998.639
2014-02-04,996.166
2014-02-05,997.687
2014-02-06,1010.373
2014-02-07,1021.734
2014-02-10,1023.791
2014-02-11,1036.068
2014-02-12,1038.679
2014-02-13,1042.13
2014-02-14,1047.66
2014-02-17,1049.887
2014-02-18,1053.201
2014-02-19,1050.67
2014-02-20,1052.187
2014-02-21,1054.464
2014-02-24,1058.716
2014-02-25,1057.991
2014-02-26,1054.649
2014-02-27,1056.616
2014-02-28,1061.762
2014-03-03,1049.451
2014-03-04,1063.337
2014-03-05,1063.934
2014-03-06,1068.844
2014-03-07,1065.869
2014-03-10,1063.2
2014-03-11,1060.398
2014-03-12,1057.008
2014-03-13,1049.113
2014-03-14,1042.69
2014-03-17,1050.976
2014-03-18,1057.946
2014-03-19,1053.229
2014-03-20,1052.772
2014-03-21,1054.069
2014-03-24,1051.019
2014-03-25,1059.366
2014-03-26,1060.171
2014-03-27,1060.573
2014-03-28,1067.927
2014-03-31,1075.821
2014-04-01,1079.948
2014-04-02,1082.281
2014-04-03,1082.216
2014-04-04,1079.791
2014-04-07,1070.573
2014-04-08,1073.519
2014-04-09,1079.401
2014-04-10,1069.11
2014-04-11,1059.764
2014-04-14,1063.796
2014-04-15,1065.138
2014-04-16,1075.789
2014-04-17,1079.565
2014-04-18,1079.855
2014-04-21,1080.534
2014-04-22,1085.46
2014-04-23,1084.713
2014-04-24,1085.024
2014-04-25,1080.608
2014-04-28,1084.72
2014-04-29,1091.438
2014-04-30,1094.774
2014-05-01,1094.11
2014-05-02,1092.629
2014-05-05,1092.456
2014-05-06,1088.844
2014-05-07,1092.765
2014-05-08,1096.021
2014-05-09,1092.513
2014-05-12,1098.825
2014-05-13,1101.317
2014-05-14,1100.599
2014-05-15,1093.213
2014-05-16,1093.501
2014-05-19,1093.457
2014-05-20,1087.884
2014-05-21,1093.807
2014-05-22,1095.757
2014-05-23,1099.048
2014-05-26,1102.475
2014-05-27,1103.302
2014-05-28,1103.023
2014-05-29,1107.045
2014-05-30,1108.152
2014-06-02,1109.572
2014-06-03,1109.364
2014-06-04,1109.538
2014-06-05,1114.54
2014-06-06,1121.151
2014-06-09,1122.332
2014-06-10,1122.103
2014-06-11,1119.333
2014-06-12,1117.339
2014-06-13,1120.574
2014-06-16,1120.581
2014-06-17,1121.438
2014-06-18,1128.019
2014-06-19,1135.746
2014-06-20,1135.544
2014-06-23,1135.773
2014-06-24,1129.536
2014-06-25,1128.332
2014-06-26,1126.362
2014-06-27,1127.819
2014-06-30,1128.034
2014-07-01,1134.562
2014-07-02,1136.07
2014-07-03,1139.939
2014-07-04,1139.614
2014-07-07,1135.064
2014-07-08,1127.536
2014-07-09,1129.926
2014-07-10,1123.0
2014-07-11,1123.82
2014-07-14,1130.387
2014-07-15,1128.441
2014-07-16,1137.776
2014-07-17,1126.939
2014-07-18,1131.51
2014-07-21,1128.793
2014-07-22,1134.647
2014-07-23,1136.197
2014-07-24,1138.148
2014-07-25,1134.219
2014-07-28,1134.432
2014-07-29,1131.858
2014-07-30,1127.245
2014-07-31,1111.697
2014-08-01,1105.145
2014-08-04,1108.096
2014-08-05,1098.895
2014-08-06,1096.597
2014-08-07,1091.205
2014-08-08,1094.58
2014-08-11,1100.257
2014-08-12,1099.466
2014-08-13,1105.824
2014-08-14,1109.421
2014-08-15,1107.437
2014-08-18,1115.095
2014-08-19,1118.771
2014-08-20,1119.335
2014-08-21,1125.038
2014-08-22,1119.572
2014-08-25,1125.968
2014-08-26,1128.695
2014-08-27,1130.24
2014-08-28,1126.291
2014-08-29,1129.755
2014-09-01,1129.631
2014-09-02,1126.796
2014-09-03,1132.548
2014-09-04,1130.657
2014-09-05,1131.834
2014-09-08,1126.996
2014-09-09,1119.954
2014-09-10,1121.519
2014-09-11,1122.301
2014-09-12,1117.223
2014-09-15,1117.58
2014-09-16,1121.444
2014-09-17,1123.626
2014-09-18,1128.364
2014-09-19,1128.258
2014-09-22,1121.002
2014-09-23,1113.665
2014-09-24,1117.653
2014-09-25,1104.301
2014-09-26,1106.699
2014-09-29,1101.706
2014-09-30,1099.623
2014-10-01,1088.601
2014-10-02,1079.969
2014-10-03,1084.188
2014-10-06,1088.0
2014-10-07,1076.517
2014-10-08,1085.02
2014-10-09,1071.114
2014-10-10,1055.455
2014-10-13,1049.278
2014-10-14,1046.154
2014-10-15,1033.254
2014-10-16,1029.446
2014-10-17,1043.092
2014-10-20,1048.743
2014-10-21,1063.411
2014-10-22,1061.976
2014-10-23,1068.911
2014-10-24,1074.641
2014-10-27,1073.036
2014-10-28,1083.565
2014-10-29,1085.398
2014-10-30,1086.045
2014-10-31,1099.158
2014-11-03,1092.627
2014-11-04,1092.319
2014-11-05,1099.356
2014-11-06,1098.97
2014-11-07,1099.742
2014-11-10,1104.399
2014-11-11,1104.663
2014-11-12,1101.849
2014-11-13,1101.141
2014-11-14,1101.965
2014-11-17,1102.354
2014-11-18,1109.759
2014-11-19,1107.626
2014-11-20,1107.326
2014-11-21,1115.694
2014-11-24,1114.821
2014-11-25,1116.333
2014-11-26,1119.696
2014-11-27,1116.124
2014-11-28,1110.92
2014-12-01,1107.64
2014-12-02,1113.225
2014-12-03,1115.029
2014-12-04,1111.51
2014-12-05,1112.96
2014-12-08,1105.007
2014-12-09,1099.478
2014-12-10,1084.486
2014-12-11,1084.887
2014-12-12,1066.497
2014-12-15,1052.131
2014-12-16,1055.469
2014-12-17,1066.696
2014-12-18,1088.745
2014-12-19,1095.969
2014-12-22,1100.591
2014-12-23,1103.28
2014-12-24,1103.999
2014-12-25,1103.747
2014-12-26,1105.098
2014-12-29,1106.061
2014-12-30,1099.635
2014-12-31,1091.742
2015-01-01,1091.744
2015-01-02,1089.388
2015-01-05,1065.506
2015-01-06,1056.094
2015-01-07,1060.513
2015-01-08,1080.707
2015-01-09,1072.272
2015-01-12,1067.63
2015-01-13,1067.771
2015-01-14,1057.989
2015-01-15,1057.153
2015-01-16,1066.458
2015-01-19,1070.126
2015-01-20,1072.339
2015-01-21,1078.292
2015-01-22,1089.683
2015-01-23,1084.407
2015-01-26,1086.264
2015-01-27,1080.082
2015-01-28,1066.294
2015-01-29,1068.66
2015-01-30,1056.198
2015-02-02,1070.294
2015-02-03,1086.779
2015-02-04,1085.383
2015-02-05,1093.565
2015-02-06,1090.273
2015-02-09,1086.668
2015-02-10,1092.263
2015-02-11,1087.69
2015-02-12,1100.718
2015-02-13,1108.431
2015-02-16,1109.131
2015-02-17,1109.911
2015-02-18,1110.76
2015-02-19,1109.424
2015-02-20,1112.724
2015-02-23,1111.967
2015-02-24,1116.927
2015-02-25,1117.653
2015-02-26,1114.288
2015-02-27,1114.082
2015-03-02,1114.393
2015-03-03,1109.47
2015-03-04,1104.049
2015-03-05,1105.228
2015-03-06,1089.993
2015-03-09,1090.435
2015-03-10,1071.328
2015-03-11,1070.751
2015-03-12,1080.968
2015-03-13,1074.165
2015-03-16,1085.972
2015-03-17,1083.158
2015-03-18,1094.884
2015-03-19,1090.563
2015-03-20,1107.296
2015-03-23,1111.873
2015-03-24,1107.22
2015-03-25,1099.537
2015-03-26,1092.394
2015-03-27,1091.104
2015-03-30,1098.813
2015-03-31,1088.391
2015-04-01,1087.319
2015-04-02,1093.893
2015-04-03,1094.341
2015-04-06,1103.561
2015-04-07,1104.47
2015-04-08,1102.034
2015-04-09,1104.792
2015-04-10,1111.025
2015-04-13,1106.764
2015-04-14,1113.309
2015-04-15,1117.441
2015-04-16,1119.454
2015-04-17,1110.359
2015-04-20,1117.375
2015-04-21,1115.314
2015-04-22,1119.01
2015-04-23,1123.234
2015-04-24,1129.091
2015-04-27,1131.154
2015-04-28,1136.617
2015-04-29,1133.495
2015-04-30,1124.348
2015-05-01,1128.737
2015-05-04,1130.774
2015-05-05,1121.192
2015-05-06,1121.03
2015-05-07,1117.742
2015-05-08,1135.162
2015-05-11,1130.726
2015-05-12,1128.585
2015-05-13,1132.056
2015-05-14,1140.068
2015-05-15,1140.756
2015-05-18,1140.502
2015-05-19,1137.265
2015-05-20,1137.96
2015-05-21,1141.794
2015-05-22,1136.02
2015-05-25,1136.07
2015-05-26,1121.715
2015-05-27,1128.909
2015-05-28,1128.319
2015-05-29,1121.87
2015-06-01,1119.82
2015-06-02,1122.838
2015-06-03,1127.721
2015-06-04,1117.675
2015-06-05,1107.815
2015-06-08,1103.375
2015-06-09,1104.087
