Date,WORLD LARGE VALUE Large Cap
2005-11-10,697.816
2005-11-11,701.675
2005-11-14,699.515
2005-11-15,695.158
2005-11-16,695.199
2005-11-17,701.944
2005-11-18,706.363
2005-11-21,710.86
2005-11-22,712.188
2005-11-23,717.4
2005-11-24,716.866
2005-11-25,717.13
2005-11-28,714.777
2005-11-29,714.475
2005-11-30,709.305
2005-12-01,715.955
2005-12-02,718.109
2005-12-05,718.983
2005-12-06,720.743
2005-12-07,717.801
2005-12-08,718.021
2005-12-09,719.117
2005-12-12,723.237
2005-12-13,726.567
2005-12-14,730.937
2005-12-15,727.137
2005-12-16,729.441
2005-12-19,728.303
2005-12-20,727.325
2005-12-21,728.834
2005-12-22,732.088
2005-12-23,732.512
2005-12-26,732.568
2005-12-27,727.91
2005-12-28,729.944
2005-12-29,729.026
2005-12-30,724.139
2006-01-02,725.097
2006-01-03,738.089
2006-01-04,744.664
2006-01-05,745.071
2006-01-06,752.246
2006-01-09,752.521
2006-01-10,749.232
2006-01-11,754.225
2006-01-12,751.604
2006-01-13,750.82
2006-01-16,750.62
2006-01-17,744.114
2006-01-18,738.776
2006-01-19,743.774
2006-01-20,735.38
2006-01-23,739.316
2006-01-24,738.509
2006-01-25,740.374
2006-01-26,747.448
2006-01-27,752.985
2006-01-30,752.96
2006-01-31,753.815
2006-02-01,754.68
2006-02-02,748.72
2006-02-03,743.469
2006-02-06,745.355
2006-02-07,741.397
2006-02-08,742.095
2006-02-09,746.181
2006-02-10,745.146
2006-02-13,744.846
2006-02-14,749.118
2006-02-15,750.143
2006-02-16,754.835
2006-02-17,755.653
2006-02-20,756.159
2006-02-21,755.817
2006-02-22,760.3
2006-02-23,761.641
2006-02-24,763.025
2006-02-27,765.849
2006-02-28,760.329
2006-03-01,763.893
2006-03-02,762.245
2006-03-03,761.512
2006-03-06,760.232
2006-03-07,755.87
2006-03-08,754.8
2006-03-09,756.105
2006-03-10,759.079
2006-03-13,764.497
2006-03-14,771.74
2006-03-15,774.556
2006-03-16,778.042
2006-03-17,779.569
2006-03-20,780.044
2006-03-21,776.193
2006-03-22,779.88
2006-03-23,775.111
2006-03-24,777.681
2006-03-27,776.426
2006-03-28,772.782
2006-03-29,774.288
2006-03-30,779.673
2006-03-31,774.47
2006-04-03,779.21
2006-04-04,783.999
2006-04-05,787.482
2006-04-06,788.122
2006-04-07,780.333
2006-04-10,781.662
2006-04-11,775.961
2006-04-12,774.345
2006-04-13,774.54
2006-04-14,774.548
2006-04-17,777.783
2006-04-18,786.522
2006-04-19,791.637
2006-04-20,793.226
2006-04-21,798.495
2006-04-24,795.694
2006-04-25,794.867
2006-04-26,798.495
2006-04-27,802.925
2006-04-28,804.599
2006-05-01,805.281
2006-05-02,812.318
2006-05-03,807.528
2006-05-04,810.72
2006-05-05,820.687
2006-05-08,821.286
2006-05-09,824.164
2006-05-10,822.666
2006-05-11,816.256
2006-05-12,805.631
2006-05-15,802.758
2006-05-16,802.911
2006-05-17,787.216
2006-05-18,781.952
2006-05-19,781.007
2006-05-22,775.193
2006-05-23,778.05
2006-05-24,773.566
2006-05-25,781.451
2006-05-26,788.399
2006-05-29,789.262
2006-05-30,780.994
2006-05-31,784.077
2006-06-01,790.168
2006-06-02,796.976
2006-06-05,787.764
2006-06-06,777.633
2006-06-07,775.187
2006-06-08,763.405
2006-06-09,767.834
2006-06-12,761.116
2006-06-13,745.513
2006-06-14,748.36
2006-06-15,761.427
2006-06-16,761.627
2006-06-19,757.264
2006-06-20,758.867
2006-06-21,762.833
2006-06-22,763.208
2006-06-23,760.464
2006-06-26,763.099
2006-06-27,759.767
2006-06-28,760.206
2006-06-29,774.564
2006-06-30,786.171
2006-07-03,791.394
2006-07-04,793.223
2006-07-05,785.149
2006-07-06,790.61
2006-07-07,791.763
2006-07-10,793.487
2006-07-11,792.032
2006-07-12,785.186
2006-07-13,776.216
2006-07-14,768.229
2006-07-17,763.754
2006-07-18,761.86
2006-07-19,776.835
2006-07-20,780.227
2006-07-21,776.869
2006-07-24,786.541
2006-07-25,790.87
2006-07-26,792.393
2006-07-27,799.541
2006-07-28,807.904
2006-07-31,805.81
2006-08-01,801.615
2006-08-02,808.691
2006-08-03,806.525
2006-08-04,812.59
2006-08-07,806.431
2006-08-08,807.339
2006-08-09,809.525
2006-08-10,806.007
2006-08-11,804.197
2006-08-14,806.726
2006-08-15,815.111
2006-08-16,821.053
2006-08-17,822.572
2006-08-18,823.286
2006-08-21,823.475
2006-08-22,823.466
2006-08-23,820.959
2006-08-24,822.47
2006-08-25,820.06
2006-08-28,823.285
2006-08-29,823.926
2006-08-30,825.991
2006-08-31,824.951
2006-09-01,828.457
2006-09-04,833.081
2006-09-05,831.14
2006-09-06,823.944
2006-09-07,816.358
2006-09-08,816.995
2006-09-11,813.394
2006-09-12,819.614
2006-09-13,822.446
2006-09-14,824.761
2006-09-15,823.723
2006-09-18,825.327
2006-09-19,823.707
2006-09-20,826.876
2006-09-21,828.167
2006-09-22,825.562
2006-09-25,827.397
2006-09-26,831.737
2006-09-27,836.305
2006-09-28,837.231
2006-09-29,836.187
2006-10-02,838.683
2006-10-03,837.996
2006-10-04,843.354
2006-10-05,847.443
2006-10-06,844.241
2006-10-09,844.46
2006-10-10,846.254
2006-10-11,845.484
2006-10-12,850.584
2006-10-13,852.045
2006-10-16,854.784
2006-10-17,850.848
2006-10-18,853.982
2006-10-19,855.709
2006-10-20,858.404
2006-10-23,861.298
2006-10-24,861.408
2006-10-25,865.719
2006-10-26,870.91
2006-10-27,869.306
2006-10-30,866.106
2006-10-31,867.339
2006-11-01,866.618
2006-11-02,865.257
2006-11-03,864.387
2006-11-06,872.584
2006-11-07,877.761
2006-11-08,877.978
2006-11-09,875.12
2006-11-10,876.948
2006-11-13,876.454
2006-11-14,879.045
2006-11-15,880.754
2006-11-16,880.747
2006-11-17,880.896
2006-11-20,877.823
2006-11-21,879.088
2006-11-22,883.154
2006-11-23,883.481
2006-11-24,881.772
2006-11-27,874.288
2006-11-28,875.272
2006-11-29,885.024
2006-11-30,887.137
2006-12-01,885.363
2006-12-04,888.917
2006-12-05,893.113
2006-12-06,895.116
2006-12-07,895.803
2006-12-08,896.905
2006-12-11,898.107
2006-12-12,900.353
2006-12-13,902.454
2006-12-14,907.991
2006-12-15,910.107
2006-12-18,910.012
2006-12-19,910.608
2006-12-20,913.887
2006-12-21,912.288
2006-12-22,908.568
2006-12-25,908.25
2006-12-26,910.127
2006-12-27,918.185
2006-12-28,918.323
2006-12-29,915.946
2007-01-01,915.946
2007-01-02,923.159
2007-01-03,920.897
2007-01-04,917.438
2007-01-05,907.026
2007-01-08,908.357
2007-01-09,908.051
2007-01-10,901.778
2007-01-11,906.716
2007-01-12,913.141
2007-01-15,916.334
2007-01-16,914.034
2007-01-17,913.618
2007-01-18,914.024
2007-01-19,917.229
2007-01-22,915.955
2007-01-23,919.368
2007-01-24,925.293
2007-01-25,917.996
2007-01-26,913.356
2007-01-29,914.192
2007-01-30,918.703
2007-01-31,920.28
2007-02-01,929.192
2007-02-02,929.06
2007-02-05,927.232
2007-02-06,930.929
2007-02-07,933.299
2007-02-08,929.403
2007-02-09,928.226
2007-02-12,924.191
2007-02-13,931.617
2007-02-14,940.314
2007-02-15,941.333
2007-02-16,940.132
2007-02-19,941.575
2007-02-20,942.219
2007-02-21,937.967
2007-02-22,937.697
2007-02-23,939.2
2007-02-26,942.939
2007-02-27,922.212
2007-02-28,913.538
2007-03-01,908.317
2007-03-02,901.123
2007-03-05,888.173
2007-03-06,900.475
2007-03-07,901.725
2007-03-08,910.518
2007-03-09,911.834
2007-03-12,914.269
2007-03-13,900.911
2007-03-14,891.277
2007-03-15,900.917
2007-03-16,898.937
2007-03-19,909.256
2007-03-20,916.208
2007-03-21,925.279
2007-03-22,934.423
2007-03-23,936.907
2007-03-26,934.937
2007-03-27,932.167
2007-03-28,927.502
2007-03-29,931.834
2007-03-30,929.343
2007-04-02,931.184
2007-04-03,938.952
2007-04-04,940.928
2007-04-05,943.555
2007-04-06,943.054
2007-04-09,942.351
2007-04-10,947.975
2007-04-11,945.846
2007-04-12,948.556
2007-04-13,951.731
2007-04-16,963.804
2007-04-17,965.99
2007-04-18,967.954
2007-04-19,964.204
2007-04-20,972.866
2007-04-23,969.429
2007-04-24,967.399
2007-04-25,975.886
2007-04-26,974.316
2007-04-27,973.632
2007-04-30,972.369
2007-05-01,971.145
2007-05-02,976.352
2007-05-03,980.101
2007-05-04,984.585
2007-05-07,989.958
2007-05-08,983.551
2007-05-09,987.193
2007-05-10,976.445
2007-05-11,982.95
2007-05-14,983.701
2007-05-15,986.352
2007-05-16,989.042
2007-05-17,987.607
2007-05-18,993.943
2007-05-21,994.762
2007-05-22,995.428
2007-05-23,999.324
2007-05-24,990.076
2007-05-25,991.059
2007-05-28,992.384
2007-05-29,994.75
2007-05-30,995.963
2007-05-31,1000.0
2007-06-01,1005.493
2007-06-04,1007.586
2007-06-05,1003.974
2007-06-06,994.978
2007-06-07,981.896
2007-06-08,982.809
2007-06-11,986.523
2007-06-12,977.319
2007-06-13,984.98
2007-06-14,992.438
2007-06-15,1002.123
2007-06-18,1001.781
2007-06-19,1002.843
2007-06-20,996.502
2007-06-21,995.67
2007-06-22,986.58
2007-06-25,985.259
2007-06-26,982.042
2007-06-27,981.748
2007-06-28,986.891
2007-06-29,990.908
2007-07-02,999.346
2007-07-03,1004.04
2007-07-04,1005.364
2007-07-05,1001.049
2007-07-06,1005.66
2007-07-09,1008.756
2007-07-10,999.502
2007-07-11,1000.208
2007-07-12,1014.228
2007-07-13,1020.196
2007-07-16,1020.049
2007-07-17,1017.649
2007-07-18,1012.38
2007-07-19,1016.699
2007-07-20,1007.223
2007-07-23,1010.658
2007-07-24,994.398
2007-07-25,990.839
2007-07-26,967.546
2007-07-27,952.648
2007-07-30,956.439
2007-07-31,959.066
2007-08-01,954.083
2007-08-02,957.943
2007-08-03,941.54
2007-08-06,952.171
2007-08-07,961.236
2007-08-08,977.754
2007-08-09,952.695
2007-08-10,938.199
2007-08-13,943.188
2007-08-14,929.74
2007-08-15,917.719
2007-08-16,910.159
2007-08-17,930.754
2007-08-20,934.198
2007-08-21,936.482
2007-08-22,946.316
2007-08-23,950.712
2007-08-24,957.174
2007-08-27,953.726
2007-08-28,935.175
2007-08-29,944.778
2007-08-30,944.624
2007-08-31,956.067
2007-09-03,957.066
2007-09-04,963.305
2007-09-05,952.341
2007-09-06,955.921
2007-09-07,943.408
2007-09-10,939.023
2007-09-11,951.87
2007-09-12,955.491
2007-09-13,963.185
2007-09-14,961.508
2007-09-17,954.052
2007-09-18,971.259
2007-09-19,990.363
2007-09-20,989.585
2007-09-21,991.152
2007-09-24,986.834
2007-09-25,984.75
2007-09-26,989.108
2007-09-27,997.682
2007-09-28,997.593
2007-10-01,1008.245
2007-10-02,1008.855
2007-10-03,1008.415
2007-10-04,1010.665
2007-10-05,1018.503
2007-10-08,1011.611
2007-10-09,1019.064
2007-10-10,1018.056
2007-10-11,1021.98
2007-10-12,1021.408
2007-10-15,1014.5
2007-10-16,1004.239
2007-10-17,1005.233
2007-10-18,1004.27
2007-10-19,987.863
2007-10-22,980.368
2007-10-23,988.997
2007-10-24,985.325
2007-10-25,989.927
2007-10-26,1005.924
2007-10-29,1014.887
2007-10-30,1008.933
2007-10-31,1020.099
2007-11-01,997.343
2007-11-02,989.743
2007-11-05,981.929
2007-11-06,991.401
2007-11-07,976.321
2007-11-08,972.791
2007-11-09,961.09
2007-11-12,952.593
2007-11-13,968.849
2007-11-14,972.715
2007-11-15,957.193
2007-11-16,953.74
2007-11-19,938.263
2007-11-20,947.051
2007-11-21,929.871
2007-11-22,932.078
2007-11-23,944.348
2007-11-26,932.843
2007-11-27,940.277
2007-11-28,959.254
2007-11-29,963.726
2007-11-30,973.747
2007-12-03,969.58
2007-12-04,962.053
2007-12-05,973.133
2007-12-06,982.598
2007-12-07,985.308
2007-12-10,992.867
2007-12-11,979.215
2007-12-12,980.638
2007-12-13,966.93
2007-12-14,955.04
2007-12-17,939.356
2007-12-18,943.008
2007-12-19,939.247
2007-12-20,940.287
2007-12-21,953.45
2007-12-24,958.696
2007-12-25,960.196
2007-12-26,963.407
2007-12-27,958.867
2007-12-28,961.871
2007-12-31,958.14
2008-01-01,958.14
2008-01-02,951.886
2008-01-03,952.242
2008-01-04,936.168
2008-01-07,936.578
2008-01-08,928.955
2008-01-09,931.609
2008-01-10,932.437
2008-01-11,927.234
2008-01-14,933.748
2008-01-15,912.222
2008-01-16,900.694
2008-01-17,884.891
2008-01-18,872.822
2008-01-21,845.819
2008-01-22,845.759
2008-01-23,851.751
2008-01-24,876.853
2008-01-25,873.383
2008-01-28,879.377
2008-01-29,888.993
2008-01-30,883.367
2008-01-31,892.297
2008-02-01,903.501
2008-02-04,900.585
2008-02-05,869.632
2008-02-06,864.154
2008-02-07,860.277
2008-02-08,855.788
2008-02-11,852.015
2008-02-12,868.461
2008-02-13,871.822
2008-02-14,870.329
2008-02-15,866.827
2008-02-18,871.012
2008-02-19,875.318
2008-02-20,867.715
2008-02-21,869.415
2008-02-22,871.014
2008-02-25,885.669
2008-02-26,895.739
2008-02-27,901.052
2008-02-28,891.343
2008-02-29,872.455
2008-03-03,863.858
2008-03-04,856.919
2008-03-05,864.183
2008-03-06,850.962
2008-03-07,840.633
2008-03-10,830.924
2008-03-11,854.284
2008-03-12,860.4
2008-03-13,856.087
2008-03-14,840.762
2008-03-17,824.936
2008-03-18,857.095
2008-03-19,844.302
2008-03-20,851.871
2008-03-21,853.598
2008-03-24,857.345
2008-03-25,875.281
2008-03-26,872.799
2008-03-27,871.821
2008-03-28,865.55
2008-03-31,865.847
2008-04-01,887.827
2008-04-02,897.555
2008-04-03,898.508
2008-04-04,900.372
2008-04-07,903.894
2008-04-08,897.666
2008-04-09,891.071
2008-04-10,890.925
2008-04-11,879.237
2008-04-14,871.757
2008-04-15,875.518
2008-04-16,895.318
2008-04-17,895.32
2008-04-18,905.36
2008-04-21,907.196
2008-04-22,902.792
2008-04-23,900.546
2008-04-24,900.805
2008-04-25,911.071
2008-04-28,914.731
2008-04-29,912.175
2008-04-30,912.114
2008-05-01,914.981
2008-05-02,925.707
2008-05-05,923.45
2008-05-06,926.208
2008-05-07,916.841
2008-05-08,915.742
2008-05-09,906.994
2008-05-12,914.668
2008-05-13,912.57
2008-05-14,916.178
2008-05-15,923.668
2008-05-16,929.435
2008-05-19,933.48
2008-05-20,925.991
2008-05-21,917.401
2008-05-22,918.774
2008-05-23,907.566
2008-05-26,904.266
2008-05-27,903.138
2008-05-28,902.718
2008-05-29,906.221
2008-05-30,908.932
2008-06-02,900.706
2008-06-03,895.402
2008-06-04,891.065
2008-06-05,900.817
2008-06-06,884.813
2008-06-09,878.78
2008-06-10,868.07
2008-06-11,858.858
2008-06-12,855.676
2008-06-13,862.904
2008-06-16,865.921
2008-06-17,865.75
2008-06-18,856.586
2008-06-19,850.42
2008-06-20,839.016
2008-06-23,834.305
2008-06-24,835.458
2008-06-25,841.633
2008-06-26,825.636
2008-06-27,821.034
2008-06-30,824.57
2008-07-01,819.09
2008-07-02,813.714
2008-07-03,815.444
2008-07-04,811.031
2008-07-07,807.752
2008-07-08,810.628
2008-07-09,808.084
2008-07-10,805.875
2008-07-11,794.428
2008-07-14,788.058
2008-07-15,773.626
2008-07-16,784.6
2008-07-17,801.986
2008-07-18,809.071
2008-07-21,811.901
2008-07-22,819.154
2008-07-23,828.386
2008-07-24,816.193
2008-07-25,810.426
2008-07-28,797.713
2008-07-29,802.997
2008-07-30,816.381
2008-07-31,811.294
2008-08-01,805.221
2008-08-04,798.235
2008-08-05,816.109
2008-08-06,819.557
2008-08-07,807.148
2008-08-08,811.843
2008-08-11,821.826
2008-08-12,811.751
2008-08-13,798.071
2008-08-14,801.09
2008-08-15,799.694
2008-08-18,794.35
2008-08-19,778.722
2008-08-20,783.499
2008-08-21,785.315
2008-08-22,793.048
2008-08-25,784.703
2008-08-26,783.015
2008-08-27,788.483
2008-08-28,802.198
2008-08-29,802.038
2008-09-01,796.52
2008-09-02,796.802
2008-09-03,795.739
2008-09-04,773.141
2008-09-05,765.94
2008-09-08,789.845
2008-09-09,770.52
2008-09-10,768.531
2008-09-11,765.729
2008-09-12,775.068
2008-09-15,739.778
2008-09-16,734.073
2008-09-17,709.747
2008-09-18,726.816
2008-09-19,781.08
2008-09-22,765.99
2008-09-23,756.823
2008-09-24,753.856
2008-09-25,769.57
2008-09-26,765.592
2008-09-29,708.852
2008-09-30,722.75
2008-10-01,729.838
2008-10-02,709.567
2008-10-03,710.299
2008-10-06,669.192
2008-10-07,644.636
2008-10-08,619.902
2008-10-09,585.26
2008-10-10,554.581
2008-10-13,607.811
2008-10-14,631.777
2008-10-15,587.39
2008-10-16,579.028
2008-10-17,587.1
2008-10-20,614.588
2008-10-21,604.727
2008-10-22,565.061
2008-10-23,572.174
2008-10-24,544.994
2008-10-27,518.969
2008-10-28,553.605
2008-10-29,575.415
2008-10-30,590.931
2008-10-31,593.233
2008-11-03,596.315
2008-11-04,627.289
2008-11-05,610.774
2008-11-06,573.596
2008-11-07,583.29
2008-11-10,582.898
2008-11-11,561.982
2008-11-12,538.777
2008-11-13,555.158
2008-11-14,548.284
2008-11-17,535.01
2008-11-18,537.652
2008-11-19,510.098
2008-11-20,477.872
2008-11-21,491.932
2008-11-24,529.57
2008-11-25,541.709
2008-11-26,550.053
2008-11-27,555.023
2008-11-28,561.634
2008-12-01,518.586
2008-12-02,533.251
2008-12-03,542.419
2008-12-04,532.392
2008-12-05,535.03
2008-12-08,568.372
2008-12-09,561.779
2008-12-10,568.373
2008-12-11,563.651
2008-12-12,557.877
2008-12-15,559.327
2008-12-16,577.245
2008-12-17,581.162
2008-12-18,573.193
2008-12-19,564.69
2008-12-22,555.68
2008-12-23,552.518
2008-12-24,552.671
2008-12-25,553.774
2008-12-26,556.777
2008-12-29,562.402
2008-12-30,572.686
2008-12-31,575.654
2009-01-01,575.654
2009-01-02,592.152
2009-01-05,588.698
2009-01-06,590.494
2009-01-07,583.569
2009-01-08,582.898
2009-01-09,573.097
2009-01-12,560.301
2009-01-13,551.026
2009-01-14,532.29
2009-01-15,522.659
2009-01-16,528.673
2009-01-19,523.154
2009-01-20,497.342
2009-01-21,508.509
2009-01-22,502.216
2009-01-23,498.42
2009-01-26,509.832
2009-01-27,517.808
2009-01-28,537.251
2009-01-29,521.691
2009-01-30,508.765
2009-02-02,502.685
2009-02-03,510.976
2009-02-04,513.444
2009-02-05,514.966
2009-02-06,527.138
2009-02-09,532.825
2009-02-10,510.185
2009-02-11,510.339
2009-02-12,503.974
2009-02-13,501.997
2009-02-16,497.393
2009-02-17,473.089
2009-02-18,469.382
2009-02-19,468.936
2009-02-20,455.782
2009-02-23,447.05
2009-02-24,456.127
2009-02-25,455.075
2009-02-26,458.763
2009-02-27,446.646
2009-03-02,422.496
2009-03-03,416.101
2009-03-04,425.594
2009-03-05,408.635
2009-03-06,407.102
2009-03-09,402.492
2009-03-10,428.237
2009-03-11,430.979
2009-03-12,442.739
2009-03-13,450.023
2009-03-16,457.38
2009-03-17,466.365
2009-03-18,475.699
2009-03-19,482.806
2009-03-20,472.637
2009-03-23,501.596
2009-03-24,495.669
2009-03-25,500.805
2009-03-26,507.765
2009-03-27,497.752
2009-03-30,473.898
2009-03-31,482.928
2009-04-01,493.398
2009-04-02,516.608
2009-04-03,519.54
2009-04-06,515.465
2009-04-07,505.452
2009-04-08,506.416
2009-04-09,526.866
2009-04-10,527.652
2009-04-13,531.953
2009-04-14,528.328
2009-04-15,530.679
2009-04-16,537.283
2009-04-17,542.846
2009-04-20,518.675
2009-04-21,523.247
2009-04-22,523.723
2009-04-23,528.782
2009-04-24,540.07
2009-04-27,535.667
2009-04-28,528.634
2009-04-29,542.441
2009-04-30,547.677
2009-05-01,550.097
2009-05-04,568.407
2009-05-05,569.703
2009-05-06,581.564
2009-05-07,581.37
2009-05-08,597.671
2009-05-11,587.962
2009-05-12,585.868
2009-05-13,569.975
2009-05-14,571.337
2009-05-15,569.823
2009-05-18,581.496
2009-05-19,588.638
2009-05-20,590.732
2009-05-21,580.569
2009-05-22,583.299
2009-05-25,583.813
2009-05-26,594.14
2009-05-27,589.44
2009-05-28,592.393
2009-05-29,601.724
2009-06-01,617.014
2009-06-02,619.641
2009-06-03,607.618
2009-06-04,611.216
2009-06-05,608.11
2009-06-08,604.336
2009-06-09,608.281
2009-06-10,611.274
2009-06-11,618.359
2009-06-12,617.176
2009-06-15,600.023
2009-06-16,594.352
2009-06-17,588.175
2009-06-18,593.688
2009-06-19,597.411
2009-06-22,580.365
2009-06-23,579.594
2009-06-24,587.187
2009-06-25,590.516
2009-06-26,593.902
2009-06-29,599.865
2009-06-30,594.912
2009-07-01,600.598
2009-07-02,583.103
2009-07-03,583.17
2009-07-06,579.606
2009-07-07,572.659
2009-07-08,565.722
2009-07-09,569.048
2009-07-10,564.999
2009-07-13,576.208
2009-07-14,583.47
2009-07-15,600.972
2009-07-16,605.375
2009-07-17,604.961
2009-07-20,613.451
2009-07-21,618.941
2009-07-22,618.607
2009-07-23,632.019
2009-07-24,634.734
2009-07-27,639.77
2009-07-28,636.281
2009-07-29,633.704
2009-07-30,644.454
2009-07-31,648.299
2009-08-03,662.848
2009-08-04,664.774
2009-08-05,663.979
2009-08-06,663.558
2009-08-07,667.236
2009-08-10,665.865
2009-08-11,656.805
2009-08-12,663.693
2009-08-13,672.094
2009-08-14,667.486
2009-08-17,648.625
2009-08-18,655.476
2009-08-19,659.558
2009-08-20,667.792
2009-08-21,680.421
2009-08-24,685.939
2009-08-25,689.131
2009-08-26,686.266
2009-08-27,686.444
2009-08-28,691.522
2009-08-31,686.424
2009-09-01,671.558
2009-09-02,665.455
2009-09-03,668.762
2009-09-04,676.232
2009-09-07,682.046
2009-09-08,689.555
2009-09-09,694.913
2009-09-10,699.437
2009-09-11,700.802
2009-09-14,701.017
2009-09-15,701.777
2009-09-16,714.653
2009-09-17,717.874
2009-09-18,716.991
2009-09-21,710.555
2009-09-22,719.341
2009-09-23,715.628
2009-09-24,705.283
2009-09-25,701.25
2009-09-28,710.837
2009-09-29,709.087
2009-09-30,708.561
2009-10-01,692.056
2009-10-02,683.098
2009-10-05,691.72
2009-10-06,705.945
2009-10-07,706.71
2009-10-08,715.133
2009-10-09,716.271
2009-10-12,720.987
2009-10-13,717.352
2009-10-14,732.069
2009-10-15,733.921
2009-10-16,725.261
2009-10-19,734.316
2009-10-20,730.702
2009-10-21,729.023
2009-10-22,730.164
2009-10-23,722.625
2009-10-26,712.051
2009-10-27,708.393
2009-10-28,694.72
2009-10-29,707.718
2009-10-30,691.316
2009-11-02,693.584
2009-11-03,689.134
2009-11-04,696.388
2009-11-05,705.109
2009-11-06,706.777
2009-11-09,724.242
2009-11-10,724.058
2009-11-11,728.074
2009-11-12,721.628
2009-11-13,724.895
2009-11-16,736.261
2009-11-17,732.19
2009-11-18,735.1
2009-11-19,722.032
2009-11-20,717.996
2009-11-23,731.99
2009-11-24,727.948
2009-11-25,734.717
2009-11-26,723.456
2009-11-27,717.067
2009-11-30,720.51
2009-12-01,734.053
2009-12-02,734.417
2009-12-03,731.776
2009-12-04,731.557
2009-12-07,729.143
2009-12-08,720.173
2009-12-09,718.291
2009-12-10,721.318
2009-12-11,722.377
2009-12-14,726.736
2009-12-15,721.661
2009-12-16,726.853
2009-12-17,714.238
2009-12-18,712.231
2009-12-21,720.088
2009-12-22,721.495
2009-12-23,724.497
2009-12-24,727.887
2009-12-25,727.406
2009-12-28,730.448
2009-12-29,731.526
2009-12-30,727.437
2009-12-31,725.953
2010-01-01,725.953
2010-01-04,739.309
2010-01-05,742.564
2010-01-06,743.333
2010-01-07,743.685
2010-01-08,745.674
2010-01-11,752.178
2010-01-12,747.86
2010-01-13,748.62
2010-01-14,752.158
2010-01-15,743.941
2010-01-18,745.365
2010-01-19,748.753
2010-01-20,737.753
2010-01-21,725.458
2010-01-22,715.927
2010-01-25,715.583
2010-01-26,711.618
2010-01-27,709.722
2010-01-28,703.319
2010-01-29,699.824
2010-02-01,705.685
2010-02-02,715.643
2010-02-03,709.974
2010-02-04,689.269
2010-02-05,682.248
2010-02-08,680.13
2010-02-09,685.117
2010-02-10,686.295
2010-02-11,688.523
2010-02-12,686.983
2010-02-15,687.202
2010-02-16,698.82
2010-02-17,703.873
2010-02-18,706.732
2010-02-19,704.527
2010-02-22,708.41
2010-02-23,701.109
2010-02-24,704.716
2010-02-25,698.335
2010-02-26,704.328
2010-03-01,707.163
2010-03-02,712.538
2010-03-03,717.66
2010-03-04,716.938
2010-03-05,726.613
2010-03-08,728.952
2010-03-09,728.782
2010-03-10,733.165
2010-03-11,734.931
2010-03-12,737.146
2010-03-15,734.139
2010-03-16,742.071
2010-03-17,748.035
2010-03-18,744.405
2010-03-19,741.136
2010-03-22,741.664
2010-03-23,746.823
2010-03-24,740.821
2010-03-25,742.459
2010-03-26,743.516
2010-03-29,748.888
2010-03-30,747.892
2010-03-31,747.721
2010-04-01,755.43
2010-04-02,755.964
2010-04-05,758.025
2010-04-06,758.887
2010-04-07,756.013
2010-04-08,755.084
2010-04-09,762.998
2010-04-12,767.499
2010-04-13,765.203
2010-04-14,774.138
2010-04-15,776.102
2010-04-16,762.751
2010-04-19,761.048
2010-04-20,767.842
2010-04-21,764.613
2010-04-22,758.801
2010-04-23,761.905
2010-04-26,762.836
2010-04-27,745.653
2010-04-28,742.303
2010-04-29,750.375
2010-04-30,744.407
2010-05-03,747.87
2010-05-04,729.042
2010-05-05,721.742
2010-05-06,699.104
2010-05-07,685.322
2010-05-10,719.774
2010-05-11,714.245
2010-05-12,721.61
2010-05-13,717.301
2010-05-14,698.892
2010-05-17,694.873
2010-05-18,692.574
2010-05-19,683.789
2010-05-20,664.613
2010-05-21,671.83
2010-05-24,663.87
2010-05-25,654.951
2010-05-26,657.516
2010-05-27,677.283
2010-05-28,673.935
2010-05-31,673.097
2010-06-01,666.326
2010-06-02,671.594
2010-06-03,677.436
2010-06-04,658.017
2010-06-07,647.327
2010-06-08,650.896
2010-06-09,652.977
2010-06-10,667.62
2010-06-11,671.497
2010-06-14,676.729
2010-06-15,687.304
2010-06-16,688.744
2010-06-17,690.539
2010-06-18,692.541
2010-06-21,695.471
2010-06-22,685.841
2010-06-23,679.538
2010-06-24,670.905
2010-06-25,669.559
2010-06-28,671.737
2010-06-29,651.212
2010-06-30,648.438
2010-07-01,645.123
2010-07-02,645.643
2010-07-05,643.628
2010-07-06,655.734
2010-07-07,669.485
2010-07-08,677.982
2010-07-09,682.05
2010-07-12,682.01
2010-07-13,693.432
2010-07-14,694.648
2010-07-15,694.348
2010-07-16,679.889
2010-07-19,679.007
2010-07-20,680.303
2010-07-21,676.986
2010-07-22,690.606
2010-07-23,694.022
2010-07-26,702.896
2010-07-27,706.67
2010-07-28,705.941
2010-07-29,706.575
2010-07-30,703.974
2010-08-02,722.665
2010-08-03,723.207
2010-08-04,723.357
2010-08-05,723.845
2010-08-06,722.898
2010-08-09,726.911
2010-08-10,719.434
2010-08-11,698.998
2010-08-12,695.164
2010-08-13,693.127
2010-08-16,693.986
2010-08-17,701.077
2010-08-18,701.156
2010-08-19,691.594
2010-08-20,682.953
2010-08-23,684.224
2010-08-24,675.583
2010-08-25,671.794
2010-08-26,673.754
2010-08-27,681.791
2010-08-30,677.458
2010-08-31,677.146
2010-09-01,696.338
2010-09-02,700.204
2010-09-03,708.118
2010-09-06,711.278
2010-09-07,702.726
2010-09-08,706.359
2010-09-09,712.631
2010-09-10,713.929
2010-09-13,723.938
2010-09-14,725.09
2010-09-15,724.881
2010-09-16,723.211
2010-09-17,720.899
