Date,ISRAEL IMI IMI (Large+Mid+Small Cap)
2005-11-09,775.436
2005-11-10,771.345
2005-11-11,768.884
2005-11-14,771.297
2005-11-15,772.793
2005-11-16,768.895
2005-11-17,779.688
2005-11-18,779.973
2005-11-21,774.526
2005-11-22,779.852
2005-11-23,794.548
2005-11-24,795.678
2005-11-25,797.261
2005-11-28,802.726
2005-11-29,804.191
2005-11-30,804.002
2005-12-01,802.208
2005-12-02,804.278
2005-12-05,815.947
2005-12-06,820.821
2005-12-07,824.926
2005-12-08,833.47
2005-12-09,833.133
2005-12-12,841.357
2005-12-13,839.035
2005-12-14,840.981
2005-12-15,851.835
2005-12-16,851.211
2005-12-19,838.701
2005-12-20,838.599
2005-12-21,850.682
2005-12-22,854.544
2005-12-23,857.33
2005-12-26,854.606
2005-12-27,849.476
2005-12-28,839.779
2005-12-29,843.884
2005-12-30,838.989
2006-01-02,854.667
2006-01-03,857.913
2006-01-04,862.435
2006-01-05,837.286
2006-01-06,840.404
2006-01-09,847.781
2006-01-10,846.341
2006-01-11,852.968
2006-01-12,859.145
2006-01-13,859.322
2006-01-16,866.463
2006-01-17,852.363
2006-01-18,850.11
2006-01-19,858.04
2006-01-20,854.666
2006-01-23,853.595
2006-01-24,850.517
2006-01-25,854.384
2006-01-26,853.997
2006-01-27,853.452
2006-01-30,840.008
2006-01-31,842.304
2006-02-01,847.128
2006-02-02,839.056
2006-02-03,835.974
2006-02-06,817.747
2006-02-07,809.451
2006-02-08,806.193
2006-02-09,814.988
2006-02-10,814.937
2006-02-13,822.019
2006-02-14,811.859
2006-02-15,809.527
2006-02-16,815.222
2006-02-17,815.949
2006-02-20,812.962
2006-02-21,806.225
2006-02-22,804.524
2006-02-23,810.126
2006-02-24,811.122
2006-02-27,828.548
2006-02-28,822.501
2006-03-01,832.118
2006-03-02,837.782
2006-03-03,837.169
2006-03-06,829.059
2006-03-07,815.998
2006-03-08,814.402
2006-03-09,813.435
2006-03-10,813.226
2006-03-13,820.772
2006-03-14,822.35
2006-03-15,824.71
2006-03-16,833.297
2006-03-17,838.561
2006-03-20,844.945
2006-03-21,840.97
2006-03-22,843.266
2006-03-23,840.658
2006-03-24,838.153
2006-03-27,835.343
2006-03-28,834.161
2006-03-29,820.629
2006-03-30,816.903
2006-03-31,814.901
2006-04-03,822.75
2006-04-04,836.843
2006-04-05,837.706
2006-04-06,836.802
2006-04-07,835.305
2006-04-10,823.989
2006-04-11,821.321
2006-04-12,819.706
2006-04-13,819.189
2006-04-14,819.136
2006-04-17,829.008
2006-04-18,832.923
2006-04-19,835.801
2006-04-20,833.245
2006-04-21,834.209
2006-04-24,835.711
2006-04-25,837.736
2006-04-26,840.697
2006-04-27,847.363
2006-04-28,852.372
2006-05-01,866.135
2006-05-02,864.442
2006-05-03,862.66
2006-05-04,879.677
2006-05-05,883.176
2006-05-08,891.377
2006-05-09,892.117
2006-05-10,860.744
2006-05-11,855.193
2006-05-12,851.931
2006-05-15,837.9
2006-05-16,844.743
2006-05-17,842.296
2006-05-18,838.944
2006-05-19,838.577
2006-05-22,798.921
2006-05-23,813.219
2006-05-24,798.476
2006-05-25,792.884
2006-05-26,793.755
2006-05-29,819.198
2006-05-30,808.878
2006-05-31,800.303
2006-06-01,798.064
2006-06-02,799.263
2006-06-05,804.695
2006-06-06,784.904
2006-06-07,795.059
2006-06-08,790.467
2006-06-09,792.793
2006-06-12,781.376
2006-06-13,768.923
2006-06-14,773.272
2006-06-15,778.461
2006-06-16,781.761
2006-06-19,773.739
2006-06-20,768.0
2006-06-21,761.146
2006-06-22,733.041
2006-06-23,730.573
2006-06-26,735.92
2006-06-27,732.163
2006-06-28,724.502
2006-06-29,725.754
2006-06-30,730.325
2006-07-03,747.083
2006-07-04,761.744
2006-07-05,747.301
2006-07-06,753.031
2006-07-07,753.927
2006-07-10,753.27
2006-07-11,748.116
2006-07-12,718.348
2006-07-13,690.218
2006-07-14,686.513
2006-07-17,699.192
2006-07-18,707.984
2006-07-19,710.532
2006-07-20,716.857
2006-07-21,712.385
2006-07-24,697.474
2006-07-25,718.202
2006-07-26,718.0
2006-07-27,729.757
2006-07-28,730.674
2006-07-31,743.948
2006-08-01,738.681
2006-08-02,756.385
2006-08-03,756.048
2006-08-04,757.263
2006-08-07,756.087
2006-08-08,770.134
2006-08-09,764.934
2006-08-10,745.83
2006-08-11,746.866
2006-08-14,761.166
2006-08-15,765.093
2006-08-16,766.915
2006-08-17,781.019
2006-08-18,780.803
2006-08-21,772.832
2006-08-22,771.308
2006-08-23,771.071
2006-08-24,770.216
2006-08-25,767.739
2006-08-28,765.26
2006-08-29,768.117
2006-08-30,772.613
2006-08-31,775.069
2006-09-01,775.878
2006-09-04,774.335
2006-09-05,774.584
2006-09-06,768.47
2006-09-07,760.329
2006-09-08,762.078
2006-09-11,758.839
2006-09-12,769.544
2006-09-13,782.739
2006-09-14,783.488
2006-09-15,784.336
2006-09-18,788.67
2006-09-19,786.502
2006-09-20,790.117
2006-09-21,774.936
2006-09-22,772.749
2006-09-25,778.819
2006-09-26,784.43
2006-09-27,780.941
2006-09-28,783.433
2006-09-29,782.161
2006-10-02,781.302
2006-10-03,786.987
2006-10-04,801.749
2006-10-05,812.752
2006-10-06,816.752
2006-10-09,824.439
2006-10-10,822.949
2006-10-11,823.559
2006-10-12,826.941
2006-10-13,829.788
2006-10-16,829.942
2006-10-17,827.788
2006-10-18,821.006
2006-10-19,824.534
2006-10-20,818.337
2006-10-23,815.552
2006-10-24,807.192
2006-10-25,812.173
2006-10-26,819.128
2006-10-27,815.629
2006-10-30,813.171
2006-10-31,810.377
2006-11-01,819.317
2006-11-02,803.232
2006-11-03,803.131
2006-11-06,814.358
2006-11-07,811.13
2006-11-08,806.918
2006-11-09,808.905
2006-11-10,813.183
2006-11-13,809.814
2006-11-14,812.889
2006-11-15,802.761
2006-11-16,811.45
2006-11-17,809.639
2006-11-20,809.197
2006-11-21,815.446
2006-11-22,824.105
2006-11-23,818.982
2006-11-24,818.8
2006-11-27,823.083
2006-11-28,826.167
2006-11-29,832.764
2006-11-30,829.928
2006-12-01,829.135
2006-12-04,827.783
2006-12-05,832.613
2006-12-06,835.574
2006-12-07,837.438
2006-12-08,837.81
2006-12-11,833.008
2006-12-12,830.246
2006-12-13,832.687
2006-12-14,837.476
2006-12-15,834.57
2006-12-18,838.642
2006-12-19,830.96
2006-12-20,835.618
2006-12-21,835.034
2006-12-22,834.538
2006-12-25,822.685
2006-12-26,820.453
2006-12-27,823.026
2006-12-28,818.71
2006-12-29,816.8
2007-01-01,822.851
2007-01-02,829.085
2007-01-03,837.728
2007-01-04,825.78
2007-01-05,824.1
2007-01-08,831.36
2007-01-09,831.769
2007-01-10,819.836
2007-01-11,828.92
2007-01-12,834.55
2007-01-15,840.338
2007-01-16,840.123
2007-01-17,843.908
2007-01-18,847.848
2007-01-19,848.519
2007-01-22,855.995
2007-01-23,857.719
2007-01-24,864.776
2007-01-25,853.564
2007-01-26,852.674
2007-01-29,858.105
2007-01-30,857.515
2007-01-31,860.693
2007-02-01,869.897
2007-02-02,872.541
2007-02-05,874.758
2007-02-06,874.127
2007-02-07,875.324
2007-02-08,876.004
2007-02-09,875.374
2007-02-12,870.006
2007-02-13,896.237
2007-02-14,911.758
2007-02-15,914.293
2007-02-16,915.994
2007-02-19,918.446
2007-02-20,910.314
2007-02-21,916.045
2007-02-22,918.219
2007-02-23,917.33
2007-02-26,909.575
2007-02-27,885.511
2007-02-28,876.475
2007-03-01,863.702
2007-03-02,863.857
2007-03-05,852.945
2007-03-06,868.505
2007-03-07,870.387
2007-03-08,880.153
2007-03-09,880.735
2007-03-12,886.714
2007-03-13,879.854
2007-03-14,866.64
2007-03-15,868.604
2007-03-16,869.581
2007-03-19,869.604
2007-03-20,874.55
2007-03-21,880.241
2007-03-22,889.292
2007-03-23,890.109
2007-03-26,892.371
2007-03-27,901.995
2007-03-28,891.921
2007-03-29,902.464
2007-03-30,903.392
2007-04-02,909.886
2007-04-03,910.47
2007-04-04,932.377
2007-04-05,930.859
2007-04-06,930.859
2007-04-09,931.709
2007-04-10,935.601
2007-04-11,938.906
2007-04-12,939.323
2007-04-13,938.733
2007-04-16,950.067
2007-04-17,945.026
2007-04-18,946.246
2007-04-19,943.785
2007-04-20,943.616
2007-04-23,948.445
2007-04-24,949.056
2007-04-25,957.661
2007-04-26,975.805
2007-04-27,977.944
2007-04-30,968.74
2007-05-01,976.645
2007-05-02,984.777
2007-05-03,984.595
2007-05-04,986.072
2007-05-07,993.398
2007-05-08,992.206
2007-05-09,1001.178
2007-05-10,1004.185
2007-05-11,1002.502
2007-05-14,1019.503
2007-05-15,1023.731
2007-05-16,1028.047
2007-05-17,1016.974
2007-05-18,1010.201
2007-05-21,1002.297
2007-05-22,1010.27
2007-05-23,1009.483
2007-05-24,999.756
2007-05-25,998.594
2007-05-28,1008.975
2007-05-29,1013.124
2007-05-30,1000.756
2007-05-31,1000.0
2007-06-01,1000.041
2007-06-04,1007.615
2007-06-05,1012.902
2007-06-06,998.445
2007-06-07,983.241
2007-06-08,979.004
2007-06-11,977.506
2007-06-12,968.841
2007-06-13,973.981
2007-06-14,985.897
2007-06-15,994.64
2007-06-18,996.6
2007-06-19,990.632
2007-06-20,984.579
2007-06-21,980.172
2007-06-22,978.954
2007-06-25,981.847
2007-06-26,977.732
2007-06-27,979.213
2007-06-28,985.352
2007-06-29,987.051
2007-07-02,1001.983
2007-07-03,1015.196
2007-07-04,1012.628
2007-07-05,1004.333
2007-07-06,1002.496
2007-07-09,1012.227
2007-07-10,1002.225
2007-07-11,999.274
2007-07-12,1012.97
2007-07-13,1011.82
2007-07-16,1021.804
2007-07-17,1024.838
2007-07-18,1029.773
2007-07-19,1036.09
2007-07-20,1036.276
2007-07-23,1028.498
2007-07-24,1045.39
2007-07-25,1034.615
2007-07-26,1011.392
2007-07-27,999.63
2007-07-30,982.303
2007-07-31,1001.373
2007-08-01,972.909
2007-08-02,984.39
2007-08-03,979.185
2007-08-06,959.32
2007-08-07,970.764
2007-08-08,992.602
2007-08-09,977.703
2007-08-10,981.646
2007-08-13,994.419
2007-08-14,987.73
2007-08-15,976.771
2007-08-16,947.252
2007-08-17,951.579
2007-08-20,956.941
2007-08-21,950.678
2007-08-22,967.943
2007-08-23,971.041
2007-08-24,970.664
2007-08-27,984.075
2007-08-28,985.305
2007-08-29,986.668
2007-08-30,984.276
2007-08-31,988.138
2007-09-03,993.734
2007-09-04,1002.962
2007-09-05,1002.214
2007-09-06,998.515
2007-09-07,997.665
2007-09-10,988.223
2007-09-11,999.408
2007-09-12,999.911
2007-09-13,999.617
2007-09-14,998.715
2007-09-17,1001.963
2007-09-18,1010.443
2007-09-19,1035.102
2007-09-20,1032.68
2007-09-21,1033.964
2007-09-24,1048.227
2007-09-25,1056.322
2007-09-26,1057.446
2007-09-27,1058.526
2007-09-28,1060.62
2007-10-01,1076.918
2007-10-02,1080.357
2007-10-03,1079.547
2007-10-04,1080.383
2007-10-05,1083.371
2007-10-08,1083.799
2007-10-09,1088.077
2007-10-10,1084.215
2007-10-11,1092.433
2007-10-12,1092.337
2007-10-15,1086.445
2007-10-16,1091.833
2007-10-17,1098.701
2007-10-18,1093.886
2007-10-19,1091.916
2007-10-22,1078.127
2007-10-23,1087.028
2007-10-24,1078.724
2007-10-25,1088.754
2007-10-26,1099.31
2007-10-29,1115.292
2007-10-30,1104.896
2007-10-31,1109.365
2007-11-01,1095.342
2007-11-02,1097.112
2007-11-05,1096.801
2007-11-06,1112.289
2007-11-07,1104.563
2007-11-08,1091.626
2007-11-09,1087.392
2007-11-12,1070.599
2007-11-13,1081.685
2007-11-14,1085.382
2007-11-15,1073.862
2007-11-16,1077.25
2007-11-19,1070.509
2007-11-20,1077.62
2007-11-21,1056.679
2007-11-22,1059.564
2007-11-23,1057.772
2007-11-26,1059.178
2007-11-27,1050.678
2007-11-28,1067.679
2007-11-29,1080.333
2007-11-30,1081.196
2007-12-03,1090.969
2007-12-04,1090.252
2007-12-05,1097.035
2007-12-06,1100.92
2007-12-07,1100.538
2007-12-10,1108.136
2007-12-11,1093.138
2007-12-12,1105.281
2007-12-13,1098.654
2007-12-14,1083.251
2007-12-17,1052.642
2007-12-18,1062.355
2007-12-19,1066.51
2007-12-20,1071.415
2007-12-21,1081.702
2007-12-24,1117.615
2007-12-25,1122.289
2007-12-26,1118.337
2007-12-27,1122.616
2007-12-28,1129.636
2007-12-31,1118.387
2008-01-01,1128.889
2008-01-02,1129.263
2008-01-03,1133.466
2008-01-04,1130.997
2008-01-07,1117.149
2008-01-08,1137.232
2008-01-09,1143.333
2008-01-10,1109.089
2008-01-11,1111.55
2008-01-14,1131.693
2008-01-15,1111.663
2008-01-16,1103.033
2008-01-17,1098.69
2008-01-18,1092.477
2008-01-21,1076.146
2008-01-22,1075.334
2008-01-23,1047.663
2008-01-24,1047.759
2008-01-25,1047.872
2008-01-28,1043.833
2008-01-29,1065.858
2008-01-30,1066.675
2008-01-31,1069.208
2008-02-01,1079.869
2008-02-04,1093.101
2008-02-05,1079.65
2008-02-06,1075.898
2008-02-07,1064.574
2008-02-08,1063.123
2008-02-11,1071.992
2008-02-12,1083.502
2008-02-13,1104.157
2008-02-14,1107.283
2008-02-15,1108.374
2008-02-18,1102.741
2008-02-19,1107.306
2008-02-20,1102.449
2008-02-21,1123.313
2008-02-22,1130.02
2008-02-25,1143.598
2008-02-26,1138.797
2008-02-27,1146.692
2008-02-28,1135.366
2008-02-29,1118.994
2008-03-03,1105.431
2008-03-04,1101.236
2008-03-05,1121.977
2008-03-06,1112.682
2008-03-07,1110.567
2008-03-10,1090.211
2008-03-11,1100.409
2008-03-12,1120.1
2008-03-13,1093.619
2008-03-14,1085.434
2008-03-17,1035.13
2008-03-18,1064.305
2008-03-19,1084.377
2008-03-20,1062.497
2008-03-21,1062.497
2008-03-24,1065.51
2008-03-25,1087.296
2008-03-26,1076.959
2008-03-27,1069.026
2008-03-28,1061.63
2008-03-31,1054.776
2008-04-01,1063.05
2008-04-02,1087.613
2008-04-03,1074.828
2008-04-04,1064.8
2008-04-07,1079.942
2008-04-08,1078.316
2008-04-09,1082.841
2008-04-10,1087.779
2008-04-11,1084.476
2008-04-14,1098.547
2008-04-15,1111.983
2008-04-16,1127.363
2008-04-17,1137.611
2008-04-18,1148.897
2008-04-21,1150.668
2008-04-22,1153.05
2008-04-23,1155.699
2008-04-24,1152.014
2008-04-25,1145.102
2008-04-28,1131.426
2008-04-29,1125.989
2008-04-30,1144.837
2008-05-01,1135.531
2008-05-02,1132.445
2008-05-05,1152.908
2008-05-06,1144.915
2008-05-07,1136.567
2008-05-08,1137.631
2008-05-09,1130.94
2008-05-12,1134.273
2008-05-13,1135.894
2008-05-14,1154.363
2008-05-15,1156.839
2008-05-16,1175.019
2008-05-19,1178.342
2008-05-20,1161.339
2008-05-21,1182.026
2008-05-22,1175.268
2008-05-23,1173.263
2008-05-26,1169.315
2008-05-27,1187.35
2008-05-28,1188.334
2008-05-29,1200.347
2008-05-30,1208.004
2008-06-02,1193.224
2008-06-03,1195.01
2008-06-04,1172.511
2008-06-05,1182.529
2008-06-06,1186.433
2008-06-09,1191.577
2008-06-10,1147.188
2008-06-11,1149.658
2008-06-12,1145.2
2008-06-13,1139.7
2008-06-16,1165.217
2008-06-17,1197.816
2008-06-18,1187.476
2008-06-19,1189.455
2008-06-20,1190.697
2008-06-23,1178.099
2008-06-24,1166.334
2008-06-25,1170.039
2008-06-26,1160.71
2008-06-27,1160.308
2008-06-30,1163.806
2008-07-01,1177.078
2008-07-02,1170.905
2008-07-03,1140.016
2008-07-04,1143.27
2008-07-07,1121.12
2008-07-08,1111.082
2008-07-09,1136.157
2008-07-10,1098.256
2008-07-11,1092.806
2008-07-14,1069.261
2008-07-15,1064.355
2008-07-16,1049.026
2008-07-17,1064.667
2008-07-18,1052.36
2008-07-21,1071.406
2008-07-22,1071.607
2008-07-23,1076.67
2008-07-24,1074.294
2008-07-25,1084.025
2008-07-28,1085.457
2008-07-29,1076.801
2008-07-30,1073.091
2008-07-31,1081.951
2008-08-01,1070.017
2008-08-04,1048.081
2008-08-05,1062.323
2008-08-06,1064.19
2008-08-07,1067.435
2008-08-08,1062.777
2008-08-11,1064.367
2008-08-12,1052.804
2008-08-13,1044.327
2008-08-14,1064.944
2008-08-15,1069.649
2008-08-18,1082.757
2008-08-19,1073.426
2008-08-20,1083.091
2008-08-21,1084.063
2008-08-22,1088.863
2008-08-25,1077.029
2008-08-26,1073.103
2008-08-27,1068.89
2008-08-28,1060.635
2008-08-29,1070.173
2008-09-01,1040.313
2008-09-02,1052.796
2008-09-03,1037.635
2008-09-04,1045.082
2008-09-05,1037.764
2008-09-08,1046.97
2008-09-09,1024.006
2008-09-10,1013.816
2008-09-11,994.123
2008-09-12,1002.221
2008-09-15,994.852
2008-09-16,965.076
2008-09-17,935.888
2008-09-18,940.305
2008-09-19,947.75
2008-09-22,982.849
2008-09-23,970.76
2008-09-24,973.878
2008-09-25,1006.953
2008-09-26,995.342
2008-09-29,979.601
2008-09-30,980.817
2008-10-01,975.95
2008-10-02,950.657
2008-10-03,947.837
2008-10-06,867.177
2008-10-07,875.269
2008-10-08,859.619
2008-10-09,857.854
2008-10-10,854.807
2008-10-13,856.391
2008-10-14,863.464
2008-10-15,823.322
2008-10-16,781.608
2008-10-17,778.527
2008-10-20,778.955
2008-10-21,770.679
2008-10-22,784.33
2008-10-23,793.381
2008-10-24,790.534
2008-10-27,751.885
2008-10-28,754.148
2008-10-29,767.947
2008-10-30,783.589
2008-10-31,793.382
2008-11-03,816.316
2008-11-04,836.604
2008-11-05,814.713
2008-11-06,779.575
2008-11-07,782.963
2008-11-10,822.876
2008-11-11,794.231
2008-11-12,776.454
2008-11-13,754.98
2008-11-14,754.016
2008-11-17,742.705
2008-11-18,746.997
2008-11-19,740.919
2008-11-20,709.597
2008-11-21,718.207
2008-11-24,711.385
2008-11-25,738.514
2008-11-26,738.613
2008-11-27,728.451
2008-11-28,728.575
2008-12-01,726.856
2008-12-02,733.245
2008-12-03,723.991
2008-12-04,736.29
2008-12-05,738.643
2008-12-08,781.343
2008-12-09,779.886
2008-12-10,769.702
2008-12-11,768.499
2008-12-12,765.73
2008-12-15,744.483
2008-12-16,759.591
2008-12-17,786.077
2008-12-18,791.352
2008-12-19,787.119
2008-12-22,752.864
2008-12-23,743.907
2008-12-24,724.638
2008-12-25,723.767
2008-12-26,727.536
2008-12-29,728.944
2008-12-30,741.98
2008-12-31,752.234
2009-01-01,762.415
2009-01-02,767.236
2009-01-05,767.612
2009-01-06,777.098
2009-01-07,764.513
2009-01-08,757.407
2009-01-09,757.871
2009-01-12,771.704
2009-01-13,769.602
2009-01-14,750.646
2009-01-15,762.852
2009-01-16,773.698
2009-01-19,769.598
2009-01-20,765.917
2009-01-21,755.304
2009-01-22,744.093
2009-01-23,738.109
2009-01-26,744.935
2009-01-27,743.953
2009-01-28,754.844
2009-01-29,742.099
2009-01-30,739.001
2009-02-02,736.937
2009-02-03,752.314
2009-02-04,767.068
2009-02-05,765.32
2009-02-06,774.525
2009-02-09,779.292
2009-02-10,781.484
2009-02-11,772.362
2009-02-12,775.859
2009-02-13,777.654
2009-02-16,775.352
2009-02-17,772.863
2009-02-18,792.447
2009-02-19,794.814
2009-02-20,792.152
2009-02-23,784.352
2009-02-24,768.861
2009-02-25,775.559
2009-02-26,778.893
2009-02-27,785.933
2009-03-02,749.808
2009-03-03,750.966
2009-03-04,754.813
2009-03-05,743.833
2009-03-06,742.983
2009-03-09,750.103
2009-03-10,755.401
2009-03-11,754.398
2009-03-12,758.532
2009-03-13,758.85
2009-03-16,779.666
2009-03-17,780.707
2009-03-18,777.693
2009-03-19,777.401
2009-03-20,777.872
2009-03-23,796.555
2009-03-24,801.084
2009-03-25,802.243
2009-03-26,815.523
2009-03-27,808.947
2009-03-30,796.671
2009-03-31,798.79
2009-04-01,803.999
2009-04-02,834.349
2009-04-03,834.551
2009-04-06,825.398
2009-04-07,830.082
2009-04-08,830.45
2009-04-09,837.596
2009-04-10,837.596
2009-04-13,853.89
2009-04-14,849.457
2009-04-15,846.946
2009-04-16,846.67
2009-04-17,849.128
2009-04-20,824.278
2009-04-21,810.492
2009-04-22,812.617
2009-04-23,814.426
2009-04-24,819.781
2009-04-27,829.392
2009-04-28,828.924
2009-04-29,837.716
2009-04-30,841.784
2009-05-01,843.236
2009-05-04,860.332
2009-05-05,861.388
2009-05-06,861.564
2009-05-07,865.798
2009-05-08,873.906
2009-05-11,865.738
2009-05-12,875.018
2009-05-13,860.161
2009-05-14,864.738
2009-05-15,863.103
2009-05-18,866.412
2009-05-19,886.425
2009-05-20,906.711
2009-05-21,901.354
2009-05-22,911.031
2009-05-25,908.746
2009-05-26,902.429
2009-05-27,913.233
2009-05-28,914.951
2009-05-29,926.906
2009-06-01,947.465
2009-06-02,944.653
2009-06-03,923.351
2009-06-04,933.233
2009-06-05,927.689
2009-06-08,933.965
2009-06-09,952.182
2009-06-10,951.615
2009-06-11,952.58
2009-06-12,951.594
2009-06-15,930.33
2009-06-16,936.552
2009-06-17,917.51
2009-06-18,914.386
2009-06-19,914.687
2009-06-22,911.248
2009-06-23,908.491
2009-06-24,929.746
2009-06-25,914.259
2009-06-26,917.453
2009-06-29,950.056
2009-06-30,945.77
2009-07-01,965.118
2009-07-02,961.168
2009-07-03,958.965
2009-07-06,937.57
2009-07-07,946.475
2009-07-08,936.674
2009-07-09,929.653
2009-07-10,925.986
2009-07-13,933.09
2009-07-14,944.341
2009-07-15,961.365
2009-07-16,971.992
2009-07-17,968.695
2009-07-20,973.659
2009-07-21,987.748
2009-07-22,985.921
2009-07-23,993.201
2009-07-24,994.442
2009-07-27,1024.119
2009-07-28,1049.294
2009-07-29,1055.271
2009-07-30,1061.099
2009-07-31,1063.582
2009-08-03,1073.76
2009-08-04,1056.785
2009-08-05,1065.177
2009-08-06,1061.593
2009-08-07,1064.59
2009-08-10,1043.012
2009-08-11,1034.074
2009-08-12,1041.92
2009-08-13,1072.027
2009-08-14,1067.334
2009-08-17,1024.334
2009-08-18,1034.918
2009-08-19,1033.044
2009-08-20,1047.851
2009-08-21,1051.237
2009-08-24,1072.235
2009-08-25,1090.036
2009-08-26,1079.261
2009-08-27,1057.882
2009-08-28,1059.049
2009-08-31,1048.428
2009-09-01,1053.417
2009-09-02,1039.018
2009-09-03,1050.239
2009-09-04,1061.709
2009-09-07,1053.964
2009-09-08,1055.343
2009-09-09,1062.614
2009-09-10,1058.34
2009-09-11,1063.218
2009-09-14,1038.039
2009-09-15,1052.667
2009-09-16,1062.589
2009-09-17,1066.327
2009-09-18,1068.259
2009-09-21,1061.532
2009-09-22,1077.663
2009-09-23,1070.126
2009-09-24,1067.358
2009-09-25,1062.837
2009-09-28,1065.603
2009-09-29,1075.051
2009-09-30,1055.876
2009-10-01,1065.84
2009-10-02,1063.918
2009-10-05,1072.321
2009-10-06,1087.796
2009-10-07,1088.444
2009-10-08,1093.946
2009-10-09,1093.956
2009-10-12,1104.706
2009-10-13,1096.108
2009-10-14,1104.85
2009-10-15,1105.078
2009-10-16,1103.588
2009-10-19,1098.638
2009-10-20,1107.702
2009-10-21,1112.594
2009-10-22,1110.182
2009-10-23,1111.071
2009-10-26,1115.223
2009-10-27,1106.288
2009-10-28,1081.693
2009-10-29,1083.35
2009-10-30,1081.678
2009-11-02,1075.34
2009-11-03,1054.699
2009-11-04,1074.127
2009-11-05,1087.12
2009-11-06,1092.13
2009-11-09,1118.008
2009-11-10,1122.436
2009-11-11,1134.316
2009-11-12,1120.908
2009-11-13,1124.056
2009-11-16,1137.943
2009-11-17,1141.459
2009-11-18,1136.572
2009-11-19,1130.253
2009-11-20,1126.795
2009-11-23,1147.256
2009-11-24,1152.118
2009-11-25,1157.327
2009-11-26,1132.563
2009-11-27,1132.232
2009-11-30,1140.366
2009-12-01,1153.456
2009-12-02,1158.354
2009-12-03,1171.093
2009-12-04,1166.94
2009-12-07,1169.105
2009-12-08,1160.356
2009-12-09,1151.246
2009-12-10,1165.164
2009-12-11,1162.364
2009-12-14,1166.259
2009-12-15,1170.052
2009-12-16,1169.609
2009-12-17,1150.77
2009-12-18,1146.948
2009-12-21,1162.076
2009-12-22,1178.654
2009-12-23,1194.357
2009-12-24,1206.3
2009-12-25,1206.3
2009-12-28,1204.231
2009-12-29,1197.052
2009-12-30,1193.644
2009-12-31,1204.0
2010-01-01,1204.0
2010-01-04,1234.95
2010-01-05,1253.535
2010-01-06,1249.887
2010-01-07,1247.721
2010-01-08,1249.725
2010-01-11,1274.928
2010-01-12,1248.684
2010-01-13,1256.635
2010-01-14,1255.693
2010-01-15,1256.432
2010-01-18,1260.449
2010-01-19,1258.577
2010-01-20,1239.043
2010-01-21,1246.517
2010-01-22,1245.916
2010-01-25,1218.477
2010-01-26,1215.313
2010-01-27,1210.273
2010-01-28,1216.55
2010-01-29,1216.268
2010-02-01,1202.692
2010-02-02,1213.614
2010-02-03,1224.953
2010-02-04,1216.734
2010-02-05,1214.523
2010-02-08,1200.85
2010-02-09,1206.828
2010-02-10,1208.447
2010-02-11,1211.697
2010-02-12,1207.474
2010-02-15,1239.731
2010-02-16,1240.558
2010-02-17,1233.375
2010-02-18,1228.77
2010-02-19,1219.164
2010-02-22,1239.787
2010-02-23,1246.518
2010-02-24,1251.435
2010-02-25,1233.709
2010-02-26,1240.131
2010-03-01,1257.741
2010-03-02,1262.389
2010-03-03,1273.448
2010-03-04,1279.956
2010-03-05,1281.118
2010-03-08,1290.302
2010-03-09,1276.253
2010-03-10,1294.887
2010-03-11,1294.71
2010-03-12,1297.13
2010-03-15,1291.765
2010-03-16,1284.842
2010-03-17,1294.65
2010-03-18,1306.991
2010-03-19,1304.626
2010-03-22,1316.553
2010-03-23,1331.671
2010-03-24,1329.824
2010-03-25,1328.665
2010-03-26,1327.198
2010-03-29,1335.188
2010-03-30,1338.037
2010-03-31,1333.19
2010-04-01,1331.655
2010-04-02,1331.655
2010-04-05,1333.846
2010-04-06,1340.916
2010-04-07,1330.189
2010-04-08,1315.875
2010-04-09,1319.979
2010-04-12,1326.827
2010-04-13,1318.025
2010-04-14,1325.14
2010-04-15,1307.769
2010-04-16,1303.042
2010-04-19,1288.358
2010-04-20,1291.901
2010-04-21,1298.207
2010-04-22,1291.789
2010-04-23,1297.743
2010-04-26,1286.217
2010-04-27,1278.183
2010-04-28,1264.226
2010-04-29,1243.316
2010-04-30,1244.711
2010-05-03,1252.292
2010-05-04,1238.747
2010-05-05,1206.704
2010-05-06,1221.426
2010-05-07,1217.094
2010-05-10,1236.889
2010-05-11,1217.529
2010-05-12,1229.234
2010-05-13,1217.655
2010-05-14,1212.082
2010-05-17,1195.484
2010-05-18,1190.342
2010-05-19,1182.291
2010-05-20,1146.462
2010-05-21,1153.13
2010-05-24,1145.477
2010-05-25,1143.702
2010-05-26,1135.684
2010-05-27,1127.967
2010-05-28,1131.526
2010-05-31,1101.602
2010-06-01,1104.778
2010-06-02,1110.746
2010-06-03,1127.431
2010-06-04,1124.004
2010-06-07,1095.82
2010-06-08,1083.412
2010-06-09,1084.372
2010-06-10,1093.172
2010-06-11,1092.463
2010-06-14,1121.012
2010-06-15,1123.103
2010-06-16,1119.982
2010-06-17,1127.692
2010-06-18,1129.316
2010-06-21,1140.95
2010-06-22,1118.741
2010-06-23,1111.119
2010-06-24,1094.211
2010-06-25,1092.654
2010-06-28,1091.935
2010-06-29,1074.676
2010-06-30,1085.645
2010-07-01,1074.13
2010-07-02,1073.123
2010-07-05,1098.626
2010-07-06,1110.051
2010-07-07,1099.422
2010-07-08,1110.619
2010-07-09,1111.265
2010-07-12,1131.358
