Date,ISRAEL IMI IMI (Large+Mid+Small Cap)
2010-07-14,1110.71
2010-07-15,1120.66
2010-07-16,1124.51
2010-07-19,1099.117
2010-07-20,1097.094
2010-07-21,1112.359
2010-07-22,1116.928
2010-07-23,1119.274
2010-07-26,1082.547
2010-07-27,1094.783
2010-07-28,1079.96
2010-07-29,1067.202
2010-07-30,1067.626
2010-08-02,1098.051
2010-08-03,1100.181
2010-08-04,1102.563
2010-08-05,1093.341
2010-08-06,1095.853
2010-08-09,1112.807
2010-08-10,1100.956
2010-08-11,1096.519
2010-08-12,1086.124
2010-08-13,1084.054
2010-08-16,1095.948
2010-08-17,1112.062
2010-08-18,1111.099
2010-08-19,1104.949
2010-08-20,1099.288
2010-08-23,1103.927
2010-08-24,1086.851
2010-08-25,1074.245
2010-08-26,1084.37
2010-08-27,1080.191
2010-08-30,1089.637
2010-08-31,1091.526
2010-09-01,1111.831
2010-09-02,1111.845
2010-09-03,1113.61
2010-09-06,1135.08
2010-09-07,1127.304
2010-09-08,1131.577
2010-09-09,1132.507
2010-09-10,1132.988
2010-09-13,1163.599
2010-09-14,1163.265
2010-09-15,1160.911
2010-09-16,1146.612
2010-09-17,1146.919
2010-09-20,1178.965
2010-09-21,1202.409
2010-09-22,1208.172
2010-09-23,1205.968
2010-09-24,1215.33
2010-09-27,1195.595
2010-09-28,1190.041
2010-09-29,1201.156
2010-09-30,1202.974
2010-10-01,1202.808
2010-10-04,1197.005
2010-10-05,1213.008
2010-10-06,1203.021
2010-10-07,1201.089
2010-10-08,1198.419
2010-10-11,1211.624
2010-10-12,1201.763
2010-10-13,1229.863
2010-10-14,1235.356
2010-10-15,1238.108
2010-10-18,1243.095
2010-10-19,1226.683
2010-10-20,1228.057
2010-10-21,1230.338
2010-10-22,1224.736
2010-10-25,1230.402
2010-10-26,1207.869
2010-10-27,1202.947
2010-10-28,1209.591
2010-10-29,1211.757
2010-11-01,1212.575
2010-11-02,1198.772
2010-11-03,1209.936
2010-11-04,1221.787
2010-11-05,1218.263
2010-11-08,1201.475
2010-11-09,1211.131
2010-11-10,1203.609
2010-11-11,1180.888
2010-11-12,1174.702
2010-11-15,1194.636
2010-11-16,1187.213
2010-11-17,1183.806
2010-11-18,1204.005
2010-11-19,1208.471
2010-11-22,1204.795
2010-11-23,1181.811
2010-11-24,1189.585
2010-11-25,1190.312
2010-11-26,1182.371
2010-11-29,1189.375
2010-11-30,1184.595
2010-12-01,1187.839
2010-12-02,1191.496
2010-12-03,1199.738
2010-12-06,1199.568
2010-12-07,1209.999
2010-12-08,1200.386
2010-12-09,1238.392
2010-12-10,1241.15
2010-12-13,1262.037
2010-12-14,1265.333
2010-12-15,1251.169
2010-12-16,1249.889
2010-12-17,1251.646
2010-12-20,1241.221
2010-12-21,1242.232
2010-12-22,1242.856
2010-12-23,1235.468
2010-12-24,1237.017
2010-12-27,1254.226
2010-12-28,1253.401
2010-12-29,1266.507
2010-12-30,1275.695
2010-12-31,1276.415
2011-01-03,1286.919
2011-01-04,1291.274
2011-01-05,1285.419
2011-01-06,1277.472
2011-01-07,1274.169
2011-01-10,1284.88
2011-01-11,1304.542
2011-01-12,1298.515
2011-01-13,1305.469
2011-01-14,1305.286
2011-01-17,1300.562
2011-01-18,1309.288
2011-01-19,1308.422
2011-01-20,1282.572
2011-01-21,1281.651
2011-01-24,1271.987
2011-01-25,1274.74
2011-01-26,1287.403
2011-01-27,1294.555
2011-01-28,1275.27
2011-01-31,1234.972
2011-02-01,1242.037
2011-02-02,1261.129
2011-02-03,1245.202
2011-02-04,1235.952
2011-02-07,1258.822
2011-02-08,1246.319
2011-02-09,1234.674
2011-02-10,1221.122
2011-02-11,1220.326
2011-02-14,1229.549
2011-02-15,1236.404
2011-02-16,1258.046
2011-02-17,1252.617
2011-02-18,1254.311
2011-02-21,1255.604
2011-02-22,1233.801
2011-02-23,1218.974
2011-02-24,1191.664
2011-02-25,1194.44
2011-02-28,1210.691
2011-03-01,1192.762
2011-03-02,1190.336
2011-03-03,1203.895
2011-03-04,1204.879
2011-03-07,1205.921
2011-03-08,1192.061
2011-03-09,1190.858
2011-03-10,1194.458
2011-03-11,1194.542
2011-03-14,1178.83
2011-03-15,1166.484
2011-03-16,1165.71
2011-03-17,1182.783
2011-03-18,1189.002
2011-03-21,1201.084
2011-03-22,1202.334
2011-03-23,1201.743
2011-03-24,1213.33
2011-03-25,1215.465
2011-03-28,1235.548
2011-03-29,1230.831
2011-03-30,1240.498
2011-03-31,1248.418
2011-04-01,1247.807
2011-04-04,1268.648
2011-04-05,1250.627
2011-04-06,1265.216
2011-04-07,1258.906
2011-04-08,1264.494
2011-04-11,1268.04
2011-04-12,1244.055
2011-04-13,1251.749
2011-04-14,1252.69
2011-04-15,1252.671
2011-04-18,1244.466
2011-04-19,1254.897
2011-04-20,1256.313
2011-04-21,1256.159
2011-04-22,1256.159
2011-04-25,1252.935
2011-04-26,1220.353
2011-04-27,1213.093
2011-04-28,1210.364
2011-04-29,1220.333
2011-05-02,1222.093
2011-05-03,1204.447
2011-05-04,1206.05
2011-05-05,1192.982
2011-05-06,1186.081
2011-05-09,1186.204
2011-05-10,1187.697
2011-05-11,1193.291
2011-05-12,1198.724
2011-05-13,1198.741
2011-05-16,1207.467
2011-05-17,1195.968
2011-05-18,1209.151
2011-05-19,1214.674
2011-05-20,1216.59
2011-05-23,1195.107
2011-05-24,1188.735
2011-05-25,1172.633
2011-05-26,1178.265
2011-05-27,1182.284
2011-05-30,1203.293
2011-05-31,1227.712
2011-06-01,1211.607
2011-06-02,1202.327
2011-06-03,1209.736
2011-06-06,1206.976
2011-06-07,1212.325
2011-06-08,1210.345
2011-06-09,1185.533
2011-06-10,1178.108
2011-06-13,1172.586
2011-06-14,1186.599
2011-06-15,1161.963
2011-06-16,1159.761
2011-06-17,1171.928
2011-06-20,1141.099
2011-06-21,1156.311
2011-06-22,1165.247
2011-06-23,1139.863
2011-06-24,1144.697
2011-06-27,1140.807
2011-06-28,1153.963
2011-06-29,1169.293
2011-06-30,1172.119
2011-07-01,1175.401
2011-07-04,1197.952
2011-07-05,1194.156
2011-07-06,1184.332
2011-07-07,1205.281
2011-07-08,1200.899
2011-07-11,1180.037
2011-07-12,1182.683
2011-07-13,1191.619
2011-07-14,1194.182
2011-07-15,1185.277
2011-07-18,1160.722
2011-07-19,1169.241
2011-07-20,1179.629
2011-07-21,1183.586
2011-07-22,1185.5
2011-07-25,1183.739
2011-07-26,1178.773
2011-07-27,1171.015
2011-07-28,1145.407
2011-07-29,1150.151
2011-08-01,1100.442
2011-08-02,1090.675
2011-08-03,1067.752
2011-08-04,1047.788
2011-08-05,1037.513
2011-08-08,983.491
2011-08-09,971.497
2011-08-10,950.568
2011-08-11,951.523
2011-08-12,949.98
2011-08-15,975.71
2011-08-16,974.019
2011-08-17,986.952
2011-08-18,945.032
2011-08-19,945.601
2011-08-22,967.956
2011-08-23,958.912
2011-08-24,962.334
2011-08-25,945.568
2011-08-26,942.564
2011-08-29,975.999
2011-08-30,978.396
2011-08-31,995.579
2011-09-01,1001.106
2011-09-02,993.82
2011-09-05,932.891
2011-09-06,908.45
2011-09-07,931.766
2011-09-08,922.479
2011-09-09,917.692
2011-09-12,860.368
2011-09-13,875.191
2011-09-14,892.933
2011-09-15,910.565
2011-09-16,915.608
2011-09-19,887.736
2011-09-20,904.6
2011-09-21,904.831
2011-09-22,868.152
2011-09-23,873.703
2011-09-26,872.975
2011-09-27,884.531
2011-09-28,881.203
2011-09-29,880.163
2011-09-30,873.458
2011-10-03,884.114
2011-10-04,849.179
2011-10-05,858.796
2011-10-06,887.299
2011-10-07,889.697
2011-10-10,904.206
2011-10-11,913.063
2011-10-12,921.384
2011-10-13,917.925
2011-10-14,919.305
2011-10-17,962.041
2011-10-18,957.95
2011-10-19,961.193
2011-10-20,951.814
2011-10-21,960.625
2011-10-24,959.249
2011-10-25,964.317
2011-10-26,960.522
2011-10-27,1009.686
2011-10-28,1017.329
2011-10-31,985.922
2011-11-01,946.374
2011-11-02,934.504
2011-11-03,957.548
2011-11-04,959.77
2011-11-07,964.026
2011-11-08,978.978
2011-11-09,947.547
2011-11-10,950.464
2011-11-11,953.517
2011-11-14,955.708
2011-11-15,943.812
2011-11-16,942.413
2011-11-17,943.281
2011-11-18,943.852
2011-11-21,897.165
2011-11-22,885.964
2011-11-23,875.117
2011-11-24,854.942
2011-11-25,855.044
2011-11-28,886.885
2011-11-29,877.353
2011-11-30,913.268
2011-12-01,924.711
2011-12-02,923.478
2011-12-05,935.398
2011-12-06,917.932
2011-12-07,909.928
2011-12-08,906.293
2011-12-09,905.872
2011-12-12,901.713
2011-12-13,914.133
2011-12-14,907.028
2011-12-15,929.051
2011-12-16,932.894
2011-12-19,941.85
2011-12-20,942.001
2011-12-21,927.818
2011-12-22,929.095
2011-12-23,929.218
2011-12-26,940.712
2011-12-27,942.866
2011-12-28,932.537
2011-12-29,907.453
2011-12-30,904.546
2012-01-02,935.657
2012-01-03,939.42
2012-01-04,945.98
2012-01-05,953.28
2012-01-06,952.389
2012-01-09,952.882
2012-01-10,972.702
2012-01-11,966.374
2012-01-12,967.865
2012-01-13,962.876
2012-01-16,960.769
2012-01-17,975.502
2012-01-18,981.277
2012-01-19,989.155
2012-01-20,991.866
2012-01-23,991.475
2012-01-24,985.917
2012-01-25,984.38
2012-01-26,997.092
2012-01-27,993.83
2012-01-30,974.504
2012-01-31,984.428
2012-02-01,995.625
2012-02-02,1004.239
2012-02-03,1007.015
2012-02-06,994.653
2012-02-07,992.372
2012-02-08,990.822
2012-02-09,992.52
2012-02-10,988.187
2012-02-13,978.99
2012-02-14,970.526
2012-02-15,978.079
2012-02-16,977.759
2012-02-17,984.844
2012-02-20,983.313
2012-02-21,981.139
2012-02-22,976.477
2012-02-23,966.668
2012-02-24,961.22
2012-02-27,950.05
2012-02-28,943.388
2012-02-29,959.161
2012-03-01,964.816
2012-03-02,958.256
2012-03-05,965.473
2012-03-06,948.438
2012-03-07,951.226
2012-03-08,960.661
2012-03-09,957.301
2012-03-12,951.581
2012-03-13,956.787
2012-03-14,959.569
2012-03-15,956.532
2012-03-16,963.394
2012-03-19,965.094
2012-03-20,960.541
2012-03-21,959.926
2012-03-22,962.609
2012-03-23,967.396
2012-03-26,988.176
2012-03-27,990.031
2012-03-28,989.28
2012-03-29,977.053
2012-03-30,984.325
2012-04-02,1005.07
2012-04-03,1012.371
2012-04-04,998.221
2012-04-05,999.107
2012-04-06,999.107
2012-04-09,992.169
2012-04-10,992.488
2012-04-11,981.074
2012-04-12,984.414
2012-04-13,985.15
2012-04-16,980.52
2012-04-17,996.669
2012-04-18,1003.592
2012-04-19,1001.095
2012-04-20,1002.068
2012-04-23,994.646
2012-04-24,1008.931
2012-04-25,1007.574
2012-04-26,1007.051
2012-04-27,1008.743
2012-04-30,1003.433
2012-05-01,1008.856
2012-05-02,1010.122
2012-05-03,1009.998
2012-05-04,1009.424
2012-05-07,980.056
2012-05-08,982.682
2012-05-09,959.429
2012-05-10,953.613
2012-05-11,952.551
2012-05-14,929.306
2012-05-15,915.594
2012-05-16,917.51
2012-05-17,903.19
2012-05-18,906.134
2012-05-21,883.896
2012-05-22,878.617
2012-05-23,869.435
2012-05-24,878.217
2012-05-25,877.0
2012-05-28,870.36
2012-05-29,867.878
2012-05-30,853.524
2012-05-31,883.612
2012-06-01,882.538
2012-06-04,870.122
2012-06-05,867.227
2012-06-06,877.37
2012-06-07,895.599
2012-06-08,893.291
2012-06-11,887.463
2012-06-12,881.114
2012-06-13,872.733
2012-06-14,862.809
2012-06-15,867.512
2012-06-18,860.787
2012-06-19,871.219
2012-06-20,864.668
2012-06-21,853.491
2012-06-22,850.321
2012-06-25,876.83
2012-06-26,861.512
2012-06-27,860.898
2012-06-28,846.544
2012-06-29,854.149
2012-07-02,869.347
2012-07-03,869.255
2012-07-04,874.312
2012-07-05,873.988
2012-07-06,872.822
2012-07-09,863.481
2012-07-10,862.293
2012-07-11,864.158
2012-07-12,858.45
2012-07-13,862.394
2012-07-16,868.405
2012-07-17,875.375
2012-07-18,877.658
2012-07-19,884.939
2012-07-20,884.884
2012-07-23,860.858
2012-07-24,858.497
2012-07-25,861.965
2012-07-26,864.247
2012-07-27,871.135
2012-07-30,885.809
2012-07-31,888.761
2012-08-01,891.339
2012-08-02,871.238
2012-08-03,876.992
2012-08-06,861.089
2012-08-07,884.914
2012-08-08,881.868
2012-08-09,882.02
2012-08-10,880.696
2012-08-13,866.283
2012-08-14,872.761
2012-08-15,867.109
2012-08-16,876.626
2012-08-17,874.413
2012-08-20,876.258
2012-08-21,888.078
2012-08-22,884.2
2012-08-23,881.796
2012-08-24,877.809
2012-08-27,882.022
2012-08-28,875.632
2012-08-29,876.349
2012-08-30,873.333
2012-08-31,878.696
2012-09-03,876.655
2012-09-04,869.64
2012-09-05,868.338
2012-09-06,870.18
2012-09-07,880.487
2012-09-10,897.702
2012-09-11,897.079
2012-09-12,903.592
2012-09-13,896.086
2012-09-14,910.811
2012-09-17,910.133
2012-09-18,909.502
2012-09-19,906.461
2012-09-20,903.055
2012-09-21,903.877
2012-09-24,916.761
2012-09-25,920.419
2012-09-26,913.365
2012-09-27,929.695
2012-09-28,928.285
2012-10-01,931.145
2012-10-02,958.057
2012-10-03,961.204
2012-10-04,957.343
2012-10-05,962.249
2012-10-08,955.698
2012-10-09,938.037
2012-10-10,935.607
2012-10-11,943.571
2012-10-12,947.718
2012-10-15,952.581
2012-10-16,957.956
2012-10-17,971.333
2012-10-18,968.122
2012-10-19,964.036
2012-10-22,960.605
2012-10-23,938.744
2012-10-24,943.561
2012-10-25,951.763
2012-10-26,949.307
2012-10-29,931.658
2012-10-30,947.049
2012-10-31,949.607
2012-11-01,955.836
2012-11-02,951.148
2012-11-05,963.132
2012-11-06,959.659
2012-11-07,951.643
2012-11-08,949.766
2012-11-09,948.612
2012-11-12,934.835
2012-11-13,934.582
2012-11-14,922.349
2012-11-15,913.778
2012-11-16,909.853
2012-11-19,928.288
2012-11-20,932.276
2012-11-21,941.006
2012-11-22,944.591
2012-11-23,948.99
2012-11-26,961.956
2012-11-27,964.721
2012-11-28,971.586
2012-11-29,972.813
2012-11-30,975.276
2012-12-03,967.568
2012-12-04,972.51
2012-12-05,984.064
2012-12-06,976.094
2012-12-07,974.438
2012-12-10,990.393
2012-12-11,1005.233
2012-12-12,992.042
2012-12-13,966.102
2012-12-14,965.16
2012-12-17,942.503
2012-12-18,954.715
2012-12-19,963.048
2012-12-20,952.952
2012-12-21,953.97
2012-12-24,937.241
2012-12-25,929.891
2012-12-26,933.779
2012-12-27,930.968
2012-12-28,929.187
2012-12-31,931.85
2013-01-01,949.44
2013-01-02,957.748
2013-01-03,935.915
2013-01-04,930.401
2013-01-07,942.422
2013-01-08,940.584
2013-01-09,944.287
2013-01-10,959.544
2013-01-11,965.684
2013-01-14,960.387
2013-01-15,956.987
2013-01-16,953.268
2013-01-17,951.045
2013-01-18,948.991
2013-01-21,941.033
2013-01-22,940.718
2013-01-23,948.183
2013-01-24,952.745
2013-01-25,951.937
2013-01-28,949.097
2013-01-29,943.002
2013-01-30,936.449
2013-01-31,937.002
2013-02-01,947.829
2013-02-04,950.426
2013-02-05,961.182
2013-02-06,959.063
2013-02-07,957.128
2013-02-08,960.791
2013-02-11,973.167
2013-02-12,977.131
2013-02-13,980.875
2013-02-14,975.462
2013-02-15,973.085
2013-02-18,966.542
2013-02-19,975.501
2013-02-20,993.949
2013-02-21,971.25
2013-02-22,964.587
2013-02-25,968.546
2013-02-26,956.662
2013-02-27,959.838
2013-02-28,960.674
2013-03-01,954.621
2013-03-04,951.148
2013-03-05,963.493
2013-03-06,972.255
2013-03-07,989.296
2013-03-08,995.301
2013-03-11,998.44
2013-03-12,1004.529
2013-03-13,1002.64
2013-03-14,1011.021
2013-03-15,1015.007
2013-03-18,1004.453
2013-03-19,1004.502
2013-03-20,1003.305
2013-03-21,1003.235
2013-03-22,1007.387
2013-03-25,1015.882
2013-03-26,1016.779
2013-03-27,1005.141
2013-03-28,999.128
2013-03-29,999.128
2013-04-01,998.099
2013-04-02,1009.046
2013-04-03,1006.827
2013-04-04,999.665
2013-04-05,1000.836
2013-04-08,999.712
2013-04-09,992.152
2013-04-10,989.692
2013-04-11,995.816
2013-04-12,996.366
2013-04-15,994.038
2013-04-16,996.055
2013-04-17,983.203
2013-04-18,975.546
2013-04-19,975.385
2013-04-22,969.334
2013-04-23,974.211
2013-04-24,977.844
2013-04-25,984.275
2013-04-26,986.327
2013-04-29,983.754
2013-04-30,993.136
2013-05-01,982.602
2013-05-02,982.854
2013-05-03,986.296
2013-05-06,989.696
2013-05-07,993.627
2013-05-08,996.539
2013-05-09,990.803
2013-05-10,983.443
2013-05-13,979.865
2013-05-14,968.505
2013-05-15,963.364
2013-05-16,992.387
2013-05-17,983.793
2013-05-20,1000.765
2013-05-21,1002.958
2013-05-22,994.398
2013-05-23,975.398
2013-05-24,976.255
2013-05-27,982.644
2013-05-28,996.382
2013-05-29,988.843
2013-05-30,988.144
2013-05-31,983.93
2013-06-03,987.282
2013-06-04,992.827
2013-06-05,988.828
2013-06-06,998.786
2013-06-07,999.409
2013-06-10,1010.629
2013-06-11,1006.016
2013-06-12,1003.335
2013-06-13,992.423
2013-06-14,996.953
2013-06-17,1004.352
2013-06-18,1005.556
2013-06-19,1003.291
2013-06-20,980.078
2013-06-21,979.084
2013-06-24,967.401
2013-06-25,974.211
2013-06-26,970.442
2013-06-27,972.161
2013-06-28,968.195
2013-07-01,974.786
2013-07-02,980.777
2013-07-03,970.41
2013-07-04,974.115
2013-07-05,967.534
2013-07-08,977.34
2013-07-09,977.604
2013-07-10,979.176
2013-07-11,992.707
2013-07-12,994.983
2013-07-15,1007.445
2013-07-16,1011.756
2013-07-17,1007.043
2013-07-18,1015.592
2013-07-19,1019.361
2013-07-22,1020.472
2013-07-23,1025.21
2013-07-24,1027.406
2013-07-25,1018.693
2013-07-26,1020.372
2013-07-29,1007.697
2013-07-30,990.785
2013-07-31,997.361
2013-08-01,994.777
2013-08-02,993.466
2013-08-05,987.284
2013-08-06,985.271
2013-08-07,988.367
2013-08-08,997.691
2013-08-09,997.479
2013-08-12,1001.793
2013-08-13,1003.019
2013-08-14,1001.675
2013-08-15,997.354
2013-08-16,999.453
2013-08-19,1006.846
2013-08-20,1003.602
2013-08-21,987.915
2013-08-22,978.382
2013-08-23,978.709
2013-08-26,969.433
2013-08-27,947.826
2013-08-28,952.491
2013-08-29,966.342
2013-08-30,968.466
2013-09-02,968.836
2013-09-03,961.777
2013-09-04,960.509
2013-09-05,957.815
2013-09-06,959.588
2013-09-09,962.181
2013-09-10,977.137
2013-09-11,988.075
2013-09-12,985.936
2013-09-13,985.227
2013-09-16,1000.915
2013-09-17,998.466
2013-09-18,1000.387
2013-09-19,1013.636
2013-09-20,1006.28
2013-09-23,1009.71
2013-09-24,1010.44
2013-09-25,1005.823
2013-09-26,1004.735
2013-09-27,1005.441
2013-09-30,1014.867
2013-10-01,1020.282
2013-10-02,1013.669
2013-10-03,1009.608
2013-10-04,1010.092
2013-10-07,1024.698
2013-10-08,1031.43
2013-10-09,1032.95
2013-10-10,1045.115
2013-10-11,1047.886
2013-10-14,1056.335
2013-10-15,1045.434
2013-10-16,1044.98
2013-10-17,1047.102
2013-10-18,1046.865
2013-10-21,1054.975
2013-10-22,1061.126
2013-10-23,1049.363
2013-10-24,1046.28
2013-10-25,1045.642
2013-10-28,1054.958
2013-10-29,1060.174
2013-10-30,1028.309
2013-10-31,1018.942
2013-11-01,1014.23
2013-11-04,1010.716
2013-11-05,1010.04
2013-11-06,1015.146
2013-11-07,1019.468
2013-11-08,1020.62
2013-11-11,1021.563
2013-11-12,1026.43
2013-11-13,1028.076
2013-11-14,1036.097
2013-11-15,1035.641
2013-11-18,1046.474
2013-11-19,1050.519
2013-11-20,1063.18
2013-11-21,1055.406
2013-11-22,1055.613
2013-11-25,1064.884
2013-11-26,1064.498
2013-11-27,1069.588
2013-11-28,1071.638
2013-11-29,1072.535
2013-12-02,1081.137
2013-12-03,1076.398
2013-12-04,1071.112
2013-12-05,1073.576
2013-12-06,1078.313
2013-12-09,1074.153
2013-12-10,1082.461
2013-12-11,1073.985
2013-12-12,1055.291
2013-12-13,1056.693
2013-12-16,1061.251
2013-12-17,1057.461
2013-12-18,1059.764
2013-12-19,1057.744
2013-12-20,1056.752
2013-12-23,1076.077
2013-12-24,1069.498
2013-12-25,1074.646
2013-12-26,1072.152
2013-12-27,1076.868
2013-12-30,1070.169
2013-12-31,1078.543
2014-01-01,1087.757
2014-01-02,1074.162
2014-01-03,1069.399
2014-01-06,1068.413
2014-01-07,1075.74
2014-01-08,1083.191
2014-01-09,1084.415
2014-01-10,1088.445
2014-01-13,1100.446
2014-01-14,1094.284
2014-01-15,1130.646
2014-01-16,1126.66
2014-01-17,1125.225
2014-01-20,1119.804
2014-01-21,1130.014
2014-01-22,1125.314
2014-01-23,1114.093
2014-01-24,1110.25
2014-01-27,1097.034
2014-01-28,1106.549
2014-01-29,1113.992
2014-01-30,1107.245
2014-01-31,1098.769
2014-02-03,1092.616
2014-02-04,1091.083
2014-02-05,1094.655
2014-02-06,1108.018
2014-02-07,1107.359
2014-02-10,1104.852
2014-02-11,1099.683
2014-02-12,1104.6
2014-02-13,1105.555
2014-02-14,1103.997
2014-02-17,1113.804
2014-02-18,1125.387
2014-02-19,1133.794
2014-02-20,1150.752
2014-02-21,1153.463
2014-02-24,1152.335
2014-02-25,1159.43
2014-02-26,1164.715
2014-02-27,1167.901
2014-02-28,1173.611
2014-03-03,1180.138
2014-03-04,1186.619
2014-03-05,1195.806
2014-03-06,1211.45
2014-03-07,1210.157
2014-03-10,1196.676
2014-03-11,1201.593
2014-03-12,1186.365
2014-03-13,1187.031
2014-03-14,1187.613
2014-03-17,1198.771
2014-03-18,1203.238
2014-03-19,1216.512
2014-03-20,1207.17
2014-03-21,1208.002
2014-03-24,1194.946
2014-03-25,1205.953
2014-03-26,1212.686
2014-03-27,1199.304
2014-03-28,1198.859
2014-03-31,1232.741
2014-04-01,1249.969
2014-04-02,1265.369
2014-04-03,1260.605
2014-04-04,1257.672
2014-04-07,1259.811
2014-04-08,1226.025
2014-04-09,1241.675
2014-04-10,1251.775
2014-04-11,1252.588
2014-04-14,1223.536
2014-04-15,1223.007
2014-04-16,1224.018
2014-04-17,1214.569
2014-04-18,1214.569
2014-04-21,1213.435
2014-04-22,1238.534
2014-04-23,1228.686
2014-04-24,1215.325
2014-04-25,1217.548
2014-04-28,1204.569
2014-04-29,1204.35
2014-04-30,1209.404
2014-05-01,1213.181
2014-05-02,1213.444
2014-05-05,1204.944
2014-05-06,1208.491
2014-05-07,1204.551
2014-05-08,1223.691
2014-05-09,1220.256
2014-05-12,1210.272
2014-05-13,1226.033
2014-05-14,1226.749
2014-05-15,1218.512
2014-05-16,1216.838
2014-05-19,1217.76
2014-05-20,1207.932
2014-05-21,1212.297
2014-05-22,1218.463
2014-05-23,1219.373
2014-05-26,1234.33
2014-05-27,1234.748
2014-05-28,1232.035
2014-05-29,1217.641
2014-05-30,1217.43
2014-06-02,1227.818
2014-06-03,1225.965
2014-06-04,1225.524
2014-06-05,1224.776
2014-06-06,1228.157
2014-06-09,1238.55
2014-06-10,1240.143
2014-06-11,1244.156
2014-06-12,1236.707
2014-06-13,1238.14
2014-06-16,1235.126
2014-06-17,1233.991
2014-06-18,1242.232
2014-06-19,1263.07
2014-06-20,1260.505
2014-06-23,1257.069
2014-06-24,1247.457
2014-06-25,1240.886
2014-06-26,1240.852
2014-06-27,1240.255
2014-06-30,1248.483
2014-07-01,1250.835
2014-07-02,1259.848
2014-07-03,1267.978
2014-07-04,1268.108
2014-07-07,1254.104
2014-07-08,1237.976
2014-07-09,1248.229
2014-07-10,1244.851
2014-07-11,1246.087
2014-07-14,1272.591
2014-07-15,1273.495
2014-07-16,1271.798
2014-07-17,1261.449
2014-07-18,1254.957
2014-07-21,1262.853
2014-07-22,1271.207
2014-07-23,1269.15
2014-07-24,1272.188
2014-07-25,1267.262
2014-07-28,1260.04
2014-07-29,1262.881
2014-07-30,1265.966
2014-07-31,1254.544
2014-08-01,1255.606
2014-08-04,1257.439
2014-08-05,1256.245
2014-08-06,1237.742
2014-08-07,1230.114
2014-08-08,1229.458
2014-08-11,1213.668
2014-08-12,1217.183
2014-08-13,1214.153
2014-08-14,1217.755
2014-08-15,1212.187
2014-08-18,1211.482
2014-08-19,1213.941
2014-08-20,1217.993
2014-08-21,1237.139
2014-08-22,1232.17
2014-08-25,1217.448
2014-08-26,1211.574
2014-08-27,1226.771
2014-08-28,1222.25
2014-08-29,1220.725
2014-09-01,1224.931
2014-09-02,1231.317
2014-09-03,1229.336
2014-09-04,1229.948
2014-09-05,1226.433
2014-09-08,1226.668
2014-09-09,1217.446
2014-09-10,1211.154
2014-09-11,1212.746
2014-09-12,1212.646
2014-09-15,1215.739
2014-09-16,1216.616
2014-09-17,1222.016
2014-09-18,1229.511
2014-09-19,1227.219
2014-09-22,1224.894
2014-09-23,1219.254
2014-09-24,1216.114
2014-09-25,1215.799
2014-09-26,1212.314
2014-09-29,1240.56
2014-09-30,1238.376
2014-10-01,1235.599
2014-10-02,1241.774
2014-10-03,1233.864
2014-10-06,1242.634
2014-10-07,1233.535
2014-10-08,1229.128
2014-10-09,1237.756
2014-10-10,1227.249
2014-10-13,1201.183
2014-10-14,1171.451
2014-10-15,1184.107
2014-10-16,1184.986
2014-10-17,1177.832
2014-10-20,1192.253
2014-10-21,1195.289
2014-10-22,1211.797
2014-10-23,1209.61
2014-10-24,1207.498
2014-10-27,1209.412
2014-10-28,1223.059
2014-10-29,1220.42
2014-10-30,1215.692
2014-10-31,1207.63
2014-11-03,1230.149
2014-11-04,1240.932
2014-11-05,1247.913
2014-11-06,1252.7
2014-11-07,1248.588
2014-11-10,1251.208
2014-11-11,1241.777
2014-11-12,1247.789
2014-11-13,1246.968
2014-11-14,1241.458
2014-11-17,1241.543
2014-11-18,1236.05
2014-11-19,1237.581
2014-11-20,1232.836
2014-11-21,1229.237
2014-11-24,1216.45
2014-11-25,1217.154
2014-11-26,1227.385
2014-11-27,1226.701
2014-11-28,1226.512
2014-12-01,1222.853
2014-12-02,1212.052
2014-12-03,1223.423
2014-12-04,1233.266
2014-12-05,1225.601
2014-12-08,1227.656
2014-12-09,1223.405
2014-12-10,1223.249
2014-12-11,1230.056
2014-12-12,1235.501
2014-12-15,1207.442
2014-12-16,1214.394
2014-12-17,1199.759
2014-12-18,1210.602
2014-12-19,1218.434
2014-12-22,1225.677
2014-12-23,1224.437
2014-12-24,1218.786
2014-12-25,1213.088
2014-12-26,1215.411
2014-12-29,1215.727
2014-12-30,1207.973
2014-12-31,1217.497
2015-01-01,1219.689
2015-01-02,1205.838
2015-01-05,1188.06
2015-01-06,1182.023
2015-01-07,1192.705
2015-01-08,1217.851
2015-01-09,1222.084
2015-01-12,1208.536
2015-01-13,1220.484
2015-01-14,1219.667
2015-01-15,1218.402
2015-01-16,1217.022
2015-01-19,1219.697
2015-01-20,1228.445
2015-01-21,1219.857
2015-01-22,1216.591
2015-01-23,1198.167
2015-01-26,1217.948
2015-01-27,1221.368
2015-01-28,1222.238
2015-01-29,1202.039
2015-01-30,1202.391
2015-02-02,1194.139
2015-02-03,1211.083
2015-02-04,1208.839
2015-02-05,1225.563
2015-02-06,1217.358
2015-02-09,1212.966
2015-02-10,1215.106
2015-02-11,1214.023
2015-02-12,1210.984
2015-02-13,1210.113
2015-02-16,1227.097
2015-02-17,1229.738
2015-02-18,1230.122
2015-02-19,1233.195
2015-02-20,1228.194
2015-02-23,1232.205
2015-02-24,1222.273
