Date,NETHERLANDS LARGE VALUE Large Cap
2010-09-06,646.588
2010-09-07,627.641
2010-09-08,632.995
2010-09-09,647.181
2010-09-10,648.946
2010-09-13,664.464
2010-09-14,671.168
2010-09-15,675.698
2010-09-16,670.346
2010-09-17,664.56
2010-09-20,679.35
2010-09-21,677.339
2010-09-22,683.254
2010-09-23,673.438
2010-09-24,702.386
2010-09-27,699.618
2010-09-28,699.488
2010-09-29,697.075
2010-09-30,691.296
2010-10-01,695.825
2010-10-04,680.325
2010-10-05,705.081
2010-10-06,711.478
2010-10-07,720.886
2010-10-08,715.559
2010-10-11,713.182
2010-10-12,700.115
2010-10-13,721.557
2010-10-14,731.408
2010-10-15,727.08
2010-10-18,729.801
2010-10-19,711.414
2010-10-20,720.079
2010-10-21,726.096
2010-10-22,722.364
2010-10-25,731.803
2010-10-26,718.458
2010-10-27,708.8
2010-10-28,716.458
2010-10-29,707.129
2010-11-01,715.35
2010-11-02,729.051
2010-11-03,715.871
2010-11-04,736.727
2010-11-05,731.493
2010-11-08,723.512
2010-11-09,729.177
2010-11-10,726.056
2010-11-11,710.742
2010-11-12,708.3
2010-11-15,707.494
2010-11-16,692.962
2010-11-17,698.12
2010-11-18,711.963
2010-11-19,710.916
2010-11-22,698.878
2010-11-23,660.812
2010-11-24,661.916
2010-11-25,661.92
2010-11-26,643.246
2010-11-29,620.105
2010-11-30,602.357
2010-12-01,629.085
2010-12-02,650.335
2010-12-03,660.62
2010-12-06,650.371
2010-12-07,657.429
2010-12-08,657.521
2010-12-09,665.187
2010-12-10,669.1
2010-12-13,678.076
2010-12-14,677.238
2010-12-15,665.89
2010-12-16,658.765
2010-12-17,650.482
2010-12-20,646.523
2010-12-21,656.28
2010-12-22,652.493
2010-12-23,650.124
2010-12-24,651.568
2010-12-27,649.097
2010-12-28,649.535
2010-12-29,653.894
2010-12-30,658.366
2010-12-31,665.866
2011-01-03,668.718
2011-01-04,672.136
2011-01-05,661.629
2011-01-06,664.424
2011-01-07,655.392
2011-01-10,640.774
2011-01-11,652.59
2011-01-12,677.234
2011-01-13,699.357
2011-01-14,702.139
2011-01-17,697.855
2011-01-18,711.264
2011-01-19,704.151
2011-01-20,704.591
2011-01-21,727.212
2011-01-24,739.631
2011-01-25,730.261
2011-01-26,734.694
2011-01-27,754.514
2011-01-28,741.44
2011-01-31,745.929
2011-02-01,769.972
2011-02-02,770.314
2011-02-03,759.589
2011-02-04,766.306
2011-02-07,776.097
2011-02-08,793.849
2011-02-09,792.369
2011-02-10,790.535
2011-02-11,780.495
2011-02-14,776.953
2011-02-15,780.544
2011-02-16,781.877
2011-02-17,799.24
2011-02-18,806.132
2011-02-21,796.376
2011-02-22,796.207
2011-02-23,795.472
2011-02-24,784.11
2011-02-25,789.073
2011-02-28,800.1
2011-03-01,794.839
2011-03-02,783.785
2011-03-03,790.979
2011-03-04,797.357
2011-03-07,795.996
2011-03-08,791.181
2011-03-09,805.299
2011-03-10,789.367
2011-03-11,783.278
2011-03-14,784.675
2011-03-15,761.388
2011-03-16,742.849
2011-03-17,763.892
2011-03-18,772.062
2011-03-21,795.512
2011-03-22,800.318
2011-03-23,801.94
2011-03-24,821.242
2011-03-25,816.402
2011-03-28,819.918
2011-03-29,817.596
2011-03-30,812.593
2011-03-31,805.518
2011-04-01,821.185
2011-04-04,823.817
2011-04-05,819.668
2011-04-06,837.674
2011-04-07,831.111
2011-04-08,840.329
2011-04-11,841.464
2011-04-12,833.065
2011-04-13,840.195
2011-04-14,816.893
2011-04-15,808.97
2011-04-18,773.24
2011-04-19,780.718
2011-04-20,813.38
2011-04-21,816.932
2011-04-22,816.932
2011-04-25,816.343
2011-04-26,827.737
2011-04-27,828.833
2011-04-28,841.697
2011-04-29,847.116
2011-05-02,856.217
2011-05-03,848.487
2011-05-04,836.679
2011-05-05,826.304
2011-05-06,828.682
2011-05-09,794.58
2011-05-10,818.728
2011-05-11,817.194
2011-05-12,793.999
2011-05-13,784.645
2011-05-16,779.047
2011-05-17,762.304
2011-05-18,769.898
2011-05-19,773.03
2011-05-20,758.45
2011-05-23,735.029
2011-05-24,741.201
2011-05-25,747.822
2011-05-26,746.877
2011-05-27,765.411
2011-05-30,760.605
2011-05-31,776.613
2011-06-01,764.99
2011-06-02,756.109
2011-06-03,766.25
2011-06-06,761.898
2011-06-07,769.107
2011-06-08,755.9
2011-06-09,755.934
2011-06-10,735.681
2011-06-13,735.653
2011-06-14,756.545
2011-06-15,736.554
2011-06-16,722.58
2011-06-17,742.523
2011-06-20,734.449
2011-06-21,753.291
2011-06-22,757.994
2011-06-23,721.12
2011-06-24,712.601
2011-06-27,708.212
2011-06-28,719.504
2011-06-29,740.827
2011-06-30,763.009
2011-07-01,774.524
2011-07-04,771.539
2011-07-05,766.285
2011-07-06,748.366
2011-07-07,754.426
2011-07-08,739.73
2011-07-11,688.313
2011-07-12,673.786
2011-07-13,696.087
2011-07-14,689.473
2011-07-15,676.256
2011-07-18,638.244
2011-07-19,667.712
2011-07-20,692.392
2011-07-21,721.287
2011-07-22,719.266
2011-07-25,704.655
2011-07-26,713.857
2011-07-27,689.154
2011-07-28,696.273
2011-07-29,689.284
2011-08-01,670.714
2011-08-02,649.666
2011-08-03,628.598
2011-08-04,593.755
2011-08-05,596.371
2011-08-08,556.599
2011-08-09,571.69
2011-08-10,537.442
2011-08-11,545.426
2011-08-12,570.856
2011-08-15,585.071
2011-08-16,577.339
2011-08-17,578.799
2011-08-18,534.727
2011-08-19,525.936
2011-08-22,520.658
2011-08-23,521.535
2011-08-24,537.697
2011-08-25,536.312
2011-08-26,523.22
2011-08-29,542.13
2011-08-30,546.773
2011-08-31,569.291
2011-09-01,567.448
2011-09-02,537.729
2011-09-05,497.22
2011-09-06,482.913
2011-09-07,503.21
2011-09-08,508.685
2011-09-09,472.25
2011-09-12,441.636
2011-09-13,456.115
2011-09-14,464.018
2011-09-15,489.18
2011-09-16,499.984
2011-09-19,465.288
2011-09-20,482.097
2011-09-21,471.82
2011-09-22,429.787
2011-09-23,433.147
2011-09-26,459.626
2011-09-27,504.759
2011-09-28,495.794
2011-09-29,522.618
2011-09-30,489.582
2011-10-03,467.844
2011-10-04,456.08
2011-10-05,485.579
2011-10-06,512.23
2011-10-07,514.367
2011-10-10,538.495
2011-10-11,536.901
2011-10-12,572.048
2011-10-13,545.841
2011-10-14,561.009
2011-10-17,545.872
2011-10-18,542.179
2011-10-19,560.123
2011-10-20,550.856
2011-10-21,573.973
2011-10-24,591.705
2011-10-25,583.081
2011-10-26,566.563
2011-10-27,640.037
2011-10-28,620.695
2011-10-31,577.955
2011-11-01,510.244
2011-11-02,535.726
2011-11-03,566.79
2011-11-04,554.646
2011-11-07,539.168
2011-11-08,558.687
2011-11-09,511.339
2011-11-10,521.362
2011-11-11,548.21
2011-11-14,525.242
2011-11-15,501.914
2011-11-16,507.449
2011-11-17,493.799
2011-11-18,489.998
2011-11-21,465.581
2011-11-22,456.831
2011-11-23,442.118
2011-11-24,447.636
2011-11-25,441.866
2011-11-28,482.575
2011-11-29,490.084
2011-11-30,522.27
2011-12-01,514.298
2011-12-02,527.258
2011-12-05,540.279
2011-12-06,534.953
2011-12-07,526.339
2011-12-08,510.605
2011-12-09,525.018
2011-12-12,495.612
2011-12-13,487.85
2011-12-14,469.097
2011-12-15,479.003
2011-12-16,477.66
2011-12-19,473.175
2011-12-20,496.321
2011-12-21,489.738
2011-12-22,502.592
2011-12-23,506.728
2011-12-26,506.728
2011-12-27,509.992
2011-12-28,497.321
2011-12-29,500.992
2011-12-30,510.317
2012-01-02,518.398
2012-01-03,522.459
2012-01-04,506.416
2012-01-05,490.342
2012-01-06,486.861
2012-01-09,488.523
2012-01-10,496.886
2012-01-11,494.627
2012-01-12,503.621
2012-01-13,495.57
2012-01-16,505.611
2012-01-17,516.83
2012-01-18,525.22
2012-01-19,547.404
2012-01-20,547.632
2012-01-23,555.012
2012-01-24,543.953
2012-01-25,542.425
2012-01-26,558.493
2012-01-27,552.204
2012-01-30,538.911
2012-01-31,549.529
2012-02-01,570.2
2012-02-02,568.848
2012-02-03,573.069
2012-02-06,565.93
2012-02-07,572.505
2012-02-08,568.887
2012-02-09,561.632
2012-02-10,537.517
2012-02-13,547.477
2012-02-14,537.89
2012-02-15,542.58
2012-02-16,546.922
2012-02-17,565.016
2012-02-20,576.096
2012-02-21,570.426
2012-02-22,555.395
2012-02-23,557.572
2012-02-24,565.709
2012-02-27,564.872
2012-02-28,567.053
2012-02-29,561.063
2012-03-01,563.917
2012-03-02,565.791
2012-03-05,560.282
2012-03-06,533.624
2012-03-07,536.593
2012-03-08,557.05
2012-03-09,550.153
2012-03-12,547.622
2012-03-13,559.284
2012-03-14,566.048
2012-03-15,576.49
2012-03-16,585.752
2012-03-19,588.184
2012-03-20,578.429
2012-03-21,569.832
2012-03-22,560.675
2012-03-23,562.306
2012-03-26,572.328
2012-03-27,570.704
2012-03-28,562.234
2012-03-29,547.857
2012-03-30,549.812
2012-04-02,550.799
2012-04-03,539.062
2012-04-04,510.366
2012-04-05,510.749
2012-04-06,510.749
2012-04-09,511.042
2012-04-10,490.352
2012-04-11,497.908
2012-04-12,506.843
2012-04-13,490.097
2012-04-16,487.069
2012-04-17,507.005
2012-04-18,495.859
2012-04-19,487.927
2012-04-20,499.574
2012-04-23,481.775
2012-04-24,490.932
2012-04-25,501.541
2012-04-26,499.71
2012-04-27,502.227
2012-04-30,494.168
2012-05-01,493.776
2012-05-02,486.402
2012-05-03,482.141
2012-05-04,473.377
2012-05-07,481.324
2012-05-08,479.201
2012-05-09,481.299
2012-05-10,495.638
2012-05-11,495.297
2012-05-14,475.959
2012-05-15,468.831
2012-05-16,469.127
2012-05-17,456.95
2012-05-18,457.749
2012-05-21,465.424
2012-05-22,481.563
2012-05-23,458.886
2012-05-24,460.535
2012-05-25,458.532
2012-05-28,458.285
2012-05-29,461.44
2012-05-30,449.541
2012-05-31,447.169
2012-06-01,436.994
2012-06-04,444.933
2012-06-05,445.913
2012-06-06,459.175
2012-06-07,463.878
2012-06-08,456.394
2012-06-11,458.437
2012-06-12,453.362
2012-06-13,454.875
2012-06-14,456.298
2012-06-15,473.181
2012-06-18,463.979
2012-06-19,478.43
2012-06-20,483.17
2012-06-21,473.327
2012-06-22,464.91
2012-06-25,452.754
2012-06-26,451.896
2012-06-27,456.257
2012-06-28,453.41
2012-06-29,488.666
2012-07-02,485.76
2012-07-03,489.03
2012-07-04,484.915
2012-07-05,475.126
2012-07-06,463.493
2012-07-09,464.807
2012-07-10,467.071
2012-07-11,472.638
2012-07-12,473.452
2012-07-13,478.177
2012-07-16,482.967
2012-07-17,479.943
2012-07-18,487.012
2012-07-19,493.306
2012-07-20,479.963
2012-07-23,468.771
2012-07-24,460.875
2012-07-25,467.085
2012-07-26,490.055
2012-07-27,498.72
2012-07-30,501.741
2012-07-31,501.964
2012-08-01,501.833
2012-08-02,482.653
2012-08-03,508.152
2012-08-06,518.381
2012-08-07,528.275
2012-08-08,523.257
2012-08-09,529.65
2012-08-10,529.746
2012-08-13,527.474
2012-08-14,528.948
2012-08-15,526.75
2012-08-16,533.975
2012-08-17,537.436
2012-08-20,533.594
2012-08-21,546.75
2012-08-22,539.977
2012-08-23,541.006
2012-08-24,533.842
2012-08-27,541.691
2012-08-28,540.073
2012-08-29,540.288
2012-08-30,536.578
2012-08-31,548.856
2012-09-03,551.04
2012-09-04,544.988
2012-09-05,549.227
2012-09-06,570.399
2012-09-07,592.637
2012-09-10,586.29
2012-09-11,588.882
2012-09-12,594.489
2012-09-13,589.328
2012-09-14,612.089
2012-09-17,608.58
2012-09-18,594.047
2012-09-19,593.742
2012-09-20,584.273
2012-09-21,587.288
2012-09-24,578.062
2012-09-25,585.916
2012-09-26,562.064
2012-09-27,568.282
2012-09-28,550.052
2012-10-01,564.74
2012-10-02,565.228
2012-10-03,563.108
2012-10-04,567.853
2012-10-05,584.824
2012-10-08,572.826
2012-10-09,563.764
2012-10-10,562.318
2012-10-11,574.694
2012-10-12,569.908
2012-10-15,574.582
2012-10-16,588.541
2012-10-17,603.039
2012-10-18,601.859
2012-10-19,592.116
2012-10-22,601.977
2012-10-23,576.851
2012-10-24,577.566
2012-10-25,574.3
2012-10-26,571.238
2012-10-29,565.746
2012-10-30,577.434
2012-10-31,575.94
2012-11-01,585.971
2012-11-02,586.231
2012-11-05,577.649
2012-11-06,580.975
2012-11-07,570.305
2012-11-08,570.126
2012-11-09,565.302
2012-11-12,566.151
2012-11-13,568.86
2012-11-14,564.831
2012-11-15,559.973
2012-11-16,541.742
2012-11-19,559.851
2012-11-20,565.106
2012-11-21,567.459
2012-11-22,574.009
2012-11-23,583.193
2012-11-26,580.71
2012-11-27,580.137
2012-11-28,580.761
2012-11-29,587.514
2012-11-30,586.645
2012-12-03,591.501
2012-12-04,598.004
2012-12-05,600.541
2012-12-06,603.573
2012-12-07,602.092
2012-12-10,598.667
2012-12-11,606.971
2012-12-12,609.601
2012-12-13,612.391
2012-12-14,613.239
2012-12-17,608.863
2012-12-18,606.174
2012-12-19,612.969
2012-12-20,612.344
2012-12-21,602.821
2012-12-24,602.555
2012-12-25,602.555
2012-12-26,603.788
2012-12-27,608.099
2012-12-28,599.661
2012-12-31,602.055
2013-01-01,602.055
2013-01-02,622.079
2013-01-03,616.668
2013-01-04,616.385
2013-01-07,631.424
2013-01-08,622.682
2013-01-09,630.481
2013-01-10,649.547
2013-01-11,656.064
2013-01-14,659.278
2013-01-15,653.272
2013-01-16,649.329
2013-01-17,657.127
2013-01-18,645.381
2013-01-21,654.567
2013-01-22,653.288
2013-01-23,640.758
2013-01-24,653.157
2013-01-25,658.593
2013-01-28,662.165
2013-01-29,667.197
2013-01-30,677.163
2013-01-31,674.745
2013-02-01,677.582
2013-02-04,651.93
2013-02-05,642.85
2013-02-06,635.387
2013-02-07,624.167
2013-02-08,626.654
2013-02-11,630.78
2013-02-12,637.712
2013-02-13,628.996
2013-02-14,622.632
2013-02-15,616.125
2013-02-18,615.428
2013-02-19,620.796
2013-02-20,605.66
2013-02-21,578.746
2013-02-22,584.857
2013-02-25,588.0
2013-02-26,560.558
2013-02-27,567.284
2013-02-28,571.15
2013-03-01,558.301
2013-03-04,558.299
2013-03-05,580.044
2013-03-06,585.64
2013-03-07,588.691
2013-03-08,600.126
2013-03-11,596.263
2013-03-12,599.819
2013-03-13,594.116
2013-03-14,606.894
2013-03-15,603.692
2013-03-18,589.941
2013-03-19,584.718
2013-03-20,593.573
2013-03-21,588.037
2013-03-22,582.997
2013-03-25,569.373
2013-03-26,567.765
2013-03-27,555.999
2013-03-28,555.938
2013-03-29,555.938
2013-04-01,556.197
2013-04-02,572.195
2013-04-03,559.504
2013-04-04,563.012
2013-04-05,560.284
2013-04-08,556.54
2013-04-09,564.164
2013-04-10,587.565
2013-04-11,596.968
2013-04-12,582.364
2013-04-15,578.064
2013-04-16,583.116
2013-04-17,563.541
2013-04-18,559.077
2013-04-19,563.404
2013-04-22,550.329
2013-04-23,567.914
2013-04-24,577.263
2013-04-25,580.579
2013-04-26,578.661
2013-04-29,584.938
2013-04-30,584.297
2013-05-01,584.696
2013-05-02,584.229
2013-05-03,596.978
2013-05-06,595.188
2013-05-07,598.679
2013-05-08,610.015
2013-05-09,611.033
2013-05-10,609.393
2013-05-13,606.774
2013-05-14,614.101
2013-05-15,616.975
2013-05-16,618.514
2013-05-17,623.365
2013-05-20,632.489
2013-05-21,628.115
2013-05-22,641.12
2013-05-23,623.782
2013-05-24,625.326
2013-05-27,630.843
2013-05-28,635.292
2013-05-29,633.653
2013-05-30,646.59
2013-05-31,630.383
2013-06-03,630.931
2013-06-04,629.667
2013-06-05,614.686
2013-06-06,612.013
2013-06-07,621.745
2013-06-10,623.388
2013-06-11,621.733
2013-06-12,617.855
2013-06-13,615.317
2013-06-14,620.322
2013-06-17,631.53
2013-06-18,637.161
2013-06-19,634.058
2013-06-20,610.102
2013-06-21,596.634
2013-06-24,585.185
2013-06-25,589.099
2013-06-26,593.528
2013-06-27,599.036
2013-06-28,596.995
2013-07-01,608.754
2013-07-02,609.168
2013-07-03,599.281
2013-07-04,617.802
2013-07-05,613.602
2013-07-08,624.387
2013-07-09,627.71
2013-07-10,634.121
2013-07-11,638.846
2013-07-12,643.85
2013-07-15,647.102
2013-07-16,645.991
2013-07-17,649.067
2013-07-18,654.425
2013-07-19,661.225
2013-07-22,669.965
2013-07-23,668.765
2013-07-24,682.984
2013-07-25,679.075
2013-07-26,674.945
2013-07-29,674.15
2013-07-30,675.125
2013-07-31,677.888
2013-08-01,691.007
2013-08-02,690.412
2013-08-05,690.295
2013-08-06,688.171
2013-08-07,691.949
2013-08-08,700.533
2013-08-09,706.542
2013-08-12,706.441
2013-08-13,702.809
2013-08-14,709.535
2013-08-15,701.09
2013-08-16,702.543
2013-08-19,701.952
2013-08-20,691.916
2013-08-21,688.265
2013-08-22,704.699
2013-08-23,714.459
2013-08-26,707.166
2013-08-27,682.951
2013-08-28,676.302
2013-08-29,678.679
2013-08-30,666.532
2013-09-02,685.688
2013-09-03,680.384
2013-09-04,690.34
2013-09-05,688.634
2013-09-06,690.373
2013-09-09,702.012
2013-09-10,717.619
2013-09-11,717.606
2013-09-12,718.805
2013-09-13,714.876
2013-09-16,725.493
2013-09-17,720.314
2013-09-18,720.997
2013-09-19,722.619
2013-09-20,721.917
2013-09-23,718.23
2013-09-24,721.757
2013-09-25,722.384
2013-09-26,715.488
2013-09-27,712.334
2013-09-30,706.835
2013-10-01,722.756
2013-10-02,725.51
2013-10-03,719.629
2013-10-04,722.918
2013-10-07,717.613
2013-10-08,710.359
2013-10-09,700.723
2013-10-10,719.054
2013-10-11,730.421
2013-10-14,730.216
2013-10-15,739.958
2013-10-16,744.193
2013-10-17,750.918
2013-10-18,760.106
2013-10-21,775.18
2013-10-22,784.649
2013-10-23,782.679
2013-10-24,786.658
2013-10-25,781.801
2013-10-28,776.621
2013-10-29,782.894
2013-10-30,786.462
2013-10-31,780.71
2013-11-01,774.988
2013-11-04,781.976
2013-11-05,768.914
2013-11-06,785.492
2013-11-07,776.141
2013-11-08,777.682
2013-11-11,783.525
2013-11-12,779.387
2013-11-13,774.628
2013-11-14,780.663
2013-11-15,778.494
2013-11-18,788.64
2013-11-19,782.115
2013-11-20,782.108
2013-11-21,779.841
2013-11-22,787.502
2013-11-25,787.074
2013-11-26,786.0
2013-11-27,791.773
2013-11-28,793.248
2013-11-29,794.176
2013-12-02,789.295
2013-12-03,779.382
2013-12-04,772.271
2013-12-05,763.683
2013-12-06,768.899
2013-12-09,773.215
2013-12-10,776.546
2013-12-11,773.713
2013-12-12,759.19
2013-12-13,758.655
2013-12-16,773.862
2013-12-17,761.871
2013-12-18,771.928
2013-12-19,782.604
2013-12-20,792.186
2013-12-23,809.251
2013-12-24,811.337
2013-12-25,811.337
2013-12-26,812.851
2013-12-27,825.526
2013-12-30,823.269
2013-12-31,824.733
2014-01-01,824.733
2014-01-02,816.917
2014-01-03,817.127
2014-01-06,816.03
2014-01-07,820.78
2014-01-08,823.365
2014-01-09,816.946
2014-01-10,824.151
2014-01-13,829.056
2014-01-14,835.378
2014-01-15,836.276
2014-01-16,830.151
2014-01-17,831.15
2014-01-20,828.222
2014-01-21,817.074
2014-01-22,814.401
2014-01-23,817.928
2014-01-24,792.798
2014-01-27,785.204
2014-01-28,795.315
2014-01-29,788.668
2014-01-30,784.063
2014-01-31,771.661
2014-02-03,767.506
2014-02-04,767.624
2014-02-05,774.44
2014-02-06,799.286
2014-02-07,804.53
2014-02-10,806.789
2014-02-11,820.381
2014-02-12,829.598
2014-02-13,832.498
2014-02-14,844.101
2014-02-17,846.74
2014-02-18,850.809
2014-02-19,849.594
2014-02-20,834.127
2014-02-21,841.088
2014-02-24,842.506
2014-02-25,847.48
2014-02-26,835.964
2014-02-27,842.702
2014-02-28,850.057
2014-03-03,816.29
2014-03-04,840.527
2014-03-05,846.732
2014-03-06,856.659
2014-03-07,844.382
2014-03-10,837.149
2014-03-11,837.746
2014-03-12,836.662
2014-03-13,822.754
2014-03-14,814.804
2014-03-17,828.586
2014-03-18,835.004
2014-03-19,831.083
2014-03-20,836.202
2014-03-21,829.549
2014-03-24,818.394
2014-03-25,828.705
2014-03-26,837.391
2014-03-27,835.811
2014-03-28,839.15
2014-03-31,854.295
2014-04-01,864.328
2014-04-02,862.97
2014-04-03,855.149
2014-04-04,858.622
2014-04-07,848.011
2014-04-08,839.997
2014-04-09,841.14
2014-04-10,835.778
2014-04-11,820.068
2014-04-14,810.903
2014-04-15,802.103
2014-04-16,820.019
2014-04-17,816.857
2014-04-18,816.857
2014-04-21,814.997
2014-04-22,828.085
2014-04-23,826.177
2014-04-24,826.192
2014-04-25,815.997
2014-04-28,818.267
2014-04-29,830.513
2014-04-30,840.421
2014-05-01,840.421
2014-05-02,837.734
2014-05-05,833.792
2014-05-06,837.864
2014-05-07,840.671
2014-05-08,850.622
2014-05-09,838.449
2014-05-12,842.844
2014-05-13,832.711
2014-05-14,826.774
2014-05-15,814.699
2014-05-16,804.977
2014-05-19,807.677
2014-05-20,809.548
2014-05-21,812.826
2014-05-22,817.849
2014-05-23,822.827
2014-05-26,828.615
2014-05-27,821.123
2014-05-28,815.66
2014-05-29,822.113
2014-05-30,821.009
2014-06-02,822.779
2014-06-03,820.898
2014-06-04,823.991
2014-06-05,835.275
2014-06-06,843.163
2014-06-09,843.429
2014-06-10,833.615
2014-06-11,827.347
2014-06-12,826.306
2014-06-13,820.607
2014-06-16,817.537
2014-06-17,824.691
2014-06-18,832.311
2014-06-19,842.611
2014-06-20,836.183
2014-06-23,827.744
2014-06-24,823.765
2014-06-25,824.162
2014-06-26,818.038
2014-06-27,822.715
2014-06-30,827.946
2014-07-01,831.099
2014-07-02,831.845
2014-07-03,845.585
2014-07-04,841.369
2014-07-07,830.538
2014-07-08,815.587
2014-07-09,821.53
2014-07-10,804.688
2014-07-11,802.203
2014-07-14,812.754
2014-07-15,798.832
2014-07-16,811.426
2014-07-17,793.402
2014-07-18,794.729
2014-07-21,787.003
2014-07-22,789.533
2014-07-23,796.779
2014-07-24,805.474
2014-07-25,793.099
2014-07-28,794.059
2014-07-29,797.486
2014-07-30,790.769
2014-07-31,776.216
2014-08-01,768.152
2014-08-04,761.795
2014-08-05,761.613
2014-08-06,762.536
2014-08-07,754.947
2014-08-08,750.666
2014-08-11,765.724
2014-08-12,760.458
2014-08-13,770.101
2014-08-14,765.903
2014-08-15,767.705
2014-08-18,772.976
2014-08-19,775.965
2014-08-20,770.541
2014-08-21,776.214
2014-08-22,771.066
2014-08-25,776.848
2014-08-26,785.276
2014-08-27,785.803
2014-08-28,780.619
2014-08-29,783.386
2014-09-01,778.977
2014-09-02,783.154
2014-09-03,794.124
2014-09-04,792.677
2014-09-05,793.464
2014-09-08,793.367
2014-09-09,786.817
2014-09-10,791.414
2014-09-11,787.568
2014-09-12,789.452
2014-09-15,792.829
2014-09-16,792.103
2014-09-17,800.592
2014-09-18,813.59
2014-09-19,825.787
2014-09-22,811.402
2014-09-23,809.177
2014-09-24,807.794
2014-09-25,797.09
2014-09-26,788.145
2014-09-29,784.005
2014-09-30,784.889
2014-10-01,779.468
2014-10-02,759.195
2014-10-03,761.31
2014-10-06,767.398
2014-10-07,759.491
2014-10-08,756.835
2014-10-09,757.019
2014-10-10,742.162
2014-10-13,743.524
2014-10-14,741.198
2014-10-15,718.803
2014-10-16,713.972
2014-10-17,741.441
2014-10-20,740.51
2014-10-21,760.718
2014-10-22,758.607
2014-10-23,767.362
2014-10-24,765.519
2014-10-27,762.677
2014-10-28,783.753
2014-10-29,774.223
2014-10-30,772.108
2014-10-31,783.668
2014-11-03,777.726
2014-11-04,777.599
2014-11-05,790.952
2014-11-06,789.96
2014-11-07,781.341
2014-11-10,785.722
2014-11-11,785.938
2014-11-12,776.482
2014-11-13,771.306
2014-11-14,772.412
2014-11-17,775.875
2014-11-18,789.387
2014-11-19,788.996
2014-11-20,779.383
2014-11-21,779.92
2014-11-24,787.444
2014-11-25,795.231
2014-11-26,797.395
2014-11-27,802.573
2014-11-28,806.127
2014-12-01,800.042
2014-12-02,801.645
2014-12-03,796.474
2014-12-04,793.263
2014-12-05,802.55
2014-12-08,796.167
2014-12-09,786.719
2014-12-10,784.607
2014-12-11,783.365
2014-12-12,768.688
2014-12-15,745.125
2014-12-16,762.89
2014-12-17,748.126
2014-12-18,771.954
2014-12-19,768.696
2014-12-22,773.622
2014-12-23,781.8
2014-12-24,777.667
2014-12-25,777.667
2014-12-26,776.455
2014-12-29,779.886
2014-12-30,770.291
2014-12-31,772.801
2015-01-01,772.801
2015-01-02,766.091
2015-01-05,737.008
2015-01-06,734.422
2015-01-07,732.971
2015-01-08,753.786
2015-01-09,741.031
2015-01-12,746.423
2015-01-13,755.179
2015-01-14,744.949
2015-01-15,741.577
2015-01-16,748.01
2015-01-19,768.061
2015-01-20,773.228
2015-01-21,776.885
2015-01-22,779.571
2015-01-23,774.366
2015-01-26,777.701
2015-01-27,770.722
2015-01-28,759.223
2015-01-29,762.56
2015-01-30,753.857
2015-02-02,761.882
2015-02-03,775.478
2015-02-04,767.485
2015-02-05,769.766
2015-02-06,762.717
2015-02-09,757.163
2015-02-10,759.802
2015-02-11,768.726
2015-02-12,785.482
2015-02-13,799.856
2015-02-16,797.354
2015-02-17,794.365
2015-02-18,804.049
2015-02-19,808.675
2015-02-20,810.46
2015-02-23,822.664
2015-02-24,827.944
2015-02-25,828.146
2015-02-26,823.426
2015-02-27,824.785
2015-03-02,827.511
2015-03-03,815.014
2015-03-04,814.454
2015-03-05,823.946
2015-03-06,821.831
2015-03-09,815.487
2015-03-10,796.046
2015-03-11,804.374
2015-03-12,810.688
2015-03-13,805.397
2015-03-16,823.088
2015-03-17,816.131
2015-03-18,821.214
2015-03-19,815.837
2015-03-20,832.284
2015-03-23,837.006
2015-03-24,839.644
2015-03-25,835.424
2015-03-26,820.929
2015-03-27,820.602
2015-03-30,833.49
2015-03-31,821.248
2015-04-01,826.122
2015-04-02,844.562
2015-04-03,844.562
2015-04-06,856.28
2015-04-07,857.867
2015-04-08,847.99
2015-04-09,845.124
2015-04-10,849.461
2015-04-13,848.049
2015-04-14,847.528
2015-04-15,844.74
2015-04-16,837.261
2015-04-17,825.189
2015-04-20,836.998
2015-04-21,840.781
2015-04-22,837.232
2015-04-23,837.317
2015-04-24,846.946
2015-04-27,860.852
2015-04-28,848.008
2015-04-29,838.404
2015-04-30,840.354
2015-05-01,841.629
2015-05-04,840.453
2015-05-05,825.918
2015-05-06,835.481
2015-05-07,833.491
2015-05-08,847.148
2015-05-11,854.67
2015-05-12,859.804
2015-05-13,865.651
2015-05-14,874.957
2015-05-15,884.339
2015-05-18,876.785
2015-05-19,876.001
2015-05-20,884.679
2015-05-21,885.823
2015-05-22,881.184
2015-05-25,881.087
2015-05-26,859.401
2015-05-27,873.331
2015-05-28,873.273
2015-05-29,861.935
2015-06-01,850.724
2015-06-02,868.978
2015-06-03,881.781
2015-06-04,880.185
2015-06-05,852.598
2015-06-08,848.13
2015-06-09,850.649
2015-06-10,872.477
2015-06-11,873.372
2015-06-12,862.896
2015-06-15,844.938
2015-06-16,843.804
2015-06-17,836.938
2015-06-18,853.822
2015-06-19,855.157
2015-06-22,894.939
2015-06-23,883.84
2015-06-24,879.136
2015-06-25,879.169
2015-06-26,881.189
2015-06-29,842.199
2015-06-30,846.872
2015-07-01,865.231
2015-07-02,852.752
2015-07-03,846.764
2015-07-06,825.073
2015-07-07,791.662
2015-07-08,806.874
2015-07-09,834.074
2015-07-10,871.487
2015-07-13,875.794
2015-07-14,878.287
2015-07-15,876.989
2015-07-16,887.421
2015-07-17,881.714
