Date,FINLAND LARGE GROWTH Large Cap
2011-02-08,1119.2
2011-02-09,1130.991
2011-02-10,1117.935
2011-02-11,1120.884
2011-02-14,1119.207
2011-02-15,1120.719
2011-02-16,1124.122
2011-02-17,1120.153
2011-02-18,1131.689
2011-02-21,1124.034
2011-02-22,1120.725
2011-02-23,1103.953
2011-02-24,1095.476
2011-02-25,1110.007
2011-02-28,1127.749
2011-03-01,1133.636
2011-03-02,1128.909
2011-03-03,1134.113
2011-03-04,1133.503
2011-03-07,1143.731
2011-03-08,1138.758
2011-03-09,1175.737
2011-03-10,1142.953
2011-03-11,1126.122
2011-03-14,1121.655
2011-03-15,1112.371
2011-03-16,1098.343
2011-03-17,1116.7
2011-03-18,1130.931
2011-03-21,1166.835
2011-03-22,1172.161
2011-03-23,1178.303
2011-03-24,1198.165
2011-03-25,1192.956
2011-03-28,1187.936
2011-03-29,1182.231
2011-03-30,1192.176
2011-03-31,1193.237
2011-04-01,1216.163
2011-04-04,1224.567
2011-04-05,1226.042
2011-04-06,1248.004
2011-04-07,1233.237
2011-04-08,1262.155
2011-04-11,1268.767
2011-04-12,1258.614
2011-04-13,1264.268
2011-04-14,1252.547
2011-04-15,1246.008
2011-04-18,1214.386
2011-04-19,1235.018
2011-04-20,1258.185
2011-04-21,1266.005
2011-04-22,1266.005
2011-04-25,1265.092
2011-04-26,1272.437
2011-04-27,1285.78
2011-04-28,1303.916
2011-04-29,1310.022
2011-05-02,1317.807
2011-05-03,1300.151
2011-05-04,1287.348
2011-05-05,1255.987
2011-05-06,1261.641
2011-05-09,1250.573
2011-05-10,1274.727
2011-05-11,1276.504
2011-05-12,1258.457
2011-05-13,1257.748
2011-05-16,1266.024
2011-05-17,1250.717
2011-05-18,1266.133
2011-05-19,1279.03
2011-05-20,1258.47
2011-05-23,1231.137
2011-05-24,1237.415
2011-05-25,1235.321
2011-05-26,1240.13
2011-05-27,1266.44
2011-05-30,1269.084
2011-05-31,1297.084
2011-06-01,1285.222
2011-06-02,1286.514
2011-06-03,1287.291
2011-06-06,1289.615
2011-06-07,1297.24
2011-06-08,1265.017
2011-06-09,1279.645
2011-06-10,1244.721
2011-06-13,1238.798
2011-06-14,1248.482
2011-06-15,1225.003
2011-06-16,1183.126
2011-06-17,1217.878
2011-06-20,1213.254
2011-06-21,1234.103
2011-06-22,1223.002
2011-06-23,1190.949
2011-06-24,1192.338
2011-06-27,1202.439
2011-06-28,1207.527
2011-06-29,1250.892
2011-06-30,1292.919
2011-07-01,1286.723
2011-07-04,1300.694
2011-07-05,1298.178
2011-07-06,1285.174
2011-07-07,1287.948
2011-07-08,1259.779
2011-07-11,1229.434
2011-07-12,1218.389
2011-07-13,1264.324
2011-07-14,1248.931
2011-07-15,1233.027
2011-07-18,1183.194
2011-07-19,1196.237
2011-07-20,1209.598
2011-07-21,1218.976
2011-07-22,1225.181
2011-07-25,1230.084
2011-07-26,1232.732
2011-07-27,1209.546
2011-07-28,1184.866
2011-07-29,1194.807
2011-08-01,1153.282
2011-08-02,1116.623
2011-08-03,1109.786
2011-08-04,1047.404
2011-08-05,1068.215
2011-08-08,1033.711
2011-08-09,1091.103
2011-08-10,1053.123
2011-08-11,1120.334
2011-08-12,1121.985
2011-08-15,1159.463
2011-08-16,1138.799
2011-08-17,1147.909
2011-08-18,1089.591
2011-08-19,1110.41
2011-08-22,1103.713
2011-08-23,1116.289
2011-08-24,1137.554
2011-08-25,1115.332
2011-08-26,1138.375
2011-08-29,1178.911
2011-08-30,1191.175
2011-08-31,1222.026
2011-09-01,1210.093
2011-09-02,1168.22
2011-09-05,1108.298
2011-09-06,1097.551
2011-09-07,1144.504
2011-09-08,1135.554
2011-09-09,1079.745
2011-09-12,1065.473
2011-09-13,1055.353
2011-09-14,1058.79
2011-09-15,1100.794
2011-09-16,1098.464
2011-09-19,1067.708
2011-09-20,1096.84
2011-09-21,1101.157
2011-09-22,1014.255
2011-09-23,996.027
2011-09-26,983.415
2011-09-27,1030.708
2011-09-28,1019.46
2011-09-29,1035.942
2011-09-30,988.549
2011-10-03,974.461
2011-10-04,930.758
2011-10-05,976.793
2011-10-06,1024.794
2011-10-07,1008.514
2011-10-10,1038.403
2011-10-11,1058.925
2011-10-12,1090.011
2011-10-13,1089.066
2011-10-14,1120.859
2011-10-17,1078.701
2011-10-18,1080.035
2011-10-19,1094.746
2011-10-20,1047.593
2011-10-21,1088.878
2011-10-24,1125.824
2011-10-25,1134.681
2011-10-26,1161.022
2011-10-27,1218.095
2011-10-28,1222.439
2011-10-31,1146.515
2011-11-01,1092.07
2011-11-02,1121.65
2011-11-03,1149.18
2011-11-04,1145.704
2011-11-07,1149.0
2011-11-08,1167.603
2011-11-09,1128.74
2011-11-10,1120.196
2011-11-11,1172.256
2011-11-14,1169.162
2011-11-15,1141.081
2011-11-16,1136.659
2011-11-17,1114.456
2011-11-18,1092.933
2011-11-21,1050.475
2011-11-22,1062.341
2011-11-23,1028.787
2011-11-24,1049.31
2011-11-25,1048.919
2011-11-28,1108.749
2011-11-29,1121.101
2011-11-30,1156.67
2011-12-01,1146.769
2011-12-02,1136.503
2011-12-05,1158.998
2011-12-06,1151.64
2011-12-07,1148.354
2011-12-08,1113.81
2011-12-09,1105.264
2011-12-12,1071.301
2011-12-13,1055.35
2011-12-14,1017.713
2011-12-15,1032.316
2011-12-16,1035.332
2011-12-19,1034.046
2011-12-20,1069.85
2011-12-21,1047.118
2011-12-22,1059.718
2011-12-23,1070.214
2011-12-26,1070.214
2011-12-27,1065.7
2011-12-28,1051.81
2011-12-29,1064.504
2011-12-30,1075.012
2012-01-02,1096.784
2012-01-03,1103.512
2012-01-04,1076.863
2012-01-05,1057.947
2012-01-06,1051.414
2012-01-09,1048.765
2012-01-10,1068.321
2012-01-11,1041.662
2012-01-12,1054.047
2012-01-13,1037.581
2012-01-16,1057.032
2012-01-17,1078.908
2012-01-18,1084.586
2012-01-19,1101.773
2012-01-20,1094.23
2012-01-23,1097.12
2012-01-24,1079.142
2012-01-25,1060.81
2012-01-26,1125.77
2012-01-27,1119.469
2012-01-30,1101.32
2012-01-31,1113.948
2012-02-01,1167.647
2012-02-02,1178.158
2012-02-03,1187.197
2012-02-06,1180.523
2012-02-07,1191.788
2012-02-08,1203.096
2012-02-09,1202.132
2012-02-10,1193.643
2012-02-13,1198.839
2012-02-14,1181.865
2012-02-15,1183.205
2012-02-16,1195.423
2012-02-17,1218.098
2012-02-20,1253.189
2012-02-21,1239.547
2012-02-22,1223.41
2012-02-23,1233.602
2012-02-24,1257.973
2012-02-27,1243.218
2012-02-28,1238.873
2012-02-29,1243.173
2012-03-01,1236.647
2012-03-02,1244.56
2012-03-05,1248.52
2012-03-06,1209.655
2012-03-07,1224.043
2012-03-08,1240.047
2012-03-09,1223.034
2012-03-12,1225.583
2012-03-13,1227.298
2012-03-14,1223.11
2012-03-15,1231.095
2012-03-16,1237.969
2012-03-19,1238.627
2012-03-20,1216.876
2012-03-21,1186.94
2012-03-22,1174.387
2012-03-23,1185.66
2012-03-26,1215.776
2012-03-27,1195.607
2012-03-28,1180.707
2012-03-29,1165.533
2012-03-30,1203.017
2012-04-02,1205.951
2012-04-03,1196.736
2012-04-04,1146.003
2012-04-05,1144.395
2012-04-06,1144.395
2012-04-09,1145.052
2012-04-10,1127.162
2012-04-11,1144.457
2012-04-12,1166.043
2012-04-13,1148.2
2012-04-16,1155.75
2012-04-17,1182.136
2012-04-18,1168.799
2012-04-19,1164.537
2012-04-20,1176.207
2012-04-23,1144.674
2012-04-24,1200.559
2012-04-25,1233.402
2012-04-26,1218.628
2012-04-27,1244.544
2012-04-30,1226.328
2012-05-01,1225.355
2012-05-02,1224.03
2012-05-03,1223.834
2012-05-04,1211.048
2012-05-07,1213.859
2012-05-08,1208.54
2012-05-09,1194.368
2012-05-10,1198.093
2012-05-11,1204.047
2012-05-14,1158.296
2012-05-15,1149.95
2012-05-16,1136.605
2012-05-17,1133.661
2012-05-18,1123.33
2012-05-21,1131.077
2012-05-22,1159.245
2012-05-23,1111.727
2012-05-24,1124.185
2012-05-25,1118.099
2012-05-28,1113.802
2012-05-29,1122.332
2012-05-30,1095.945
2012-05-31,1070.583
2012-06-01,1042.255
2012-06-04,1040.806
2012-06-05,1044.433
2012-06-06,1068.396
2012-06-07,1073.086
2012-06-08,1062.379
2012-06-11,1061.017
2012-06-12,1061.768
2012-06-13,1046.648
2012-06-14,1059.913
2012-06-15,1083.624
2012-06-18,1076.67
2012-06-19,1112.101
2012-06-20,1113.393
2012-06-21,1092.73
2012-06-22,1086.619
2012-06-25,1062.862
2012-06-26,1059.34
2012-06-27,1081.368
2012-06-28,1072.683
2012-06-29,1140.83
2012-07-02,1147.771
2012-07-03,1156.975
2012-07-04,1153.375
2012-07-05,1141.416
2012-07-06,1117.845
2012-07-09,1113.975
2012-07-10,1114.445
2012-07-11,1125.207
2012-07-12,1094.707
2012-07-13,1102.781
2012-07-16,1112.262
2012-07-17,1114.573
2012-07-18,1120.756
2012-07-19,1084.592
2012-07-20,1075.552
2012-07-23,1058.431
2012-07-24,1052.042
2012-07-25,1064.598
2012-07-26,1091.882
2012-07-27,1113.82
2012-07-30,1104.425
2012-07-31,1095.093
2012-08-01,1085.076
2012-08-02,1066.203
2012-08-03,1111.725
2012-08-06,1125.353
2012-08-07,1140.012
2012-08-08,1134.58
2012-08-09,1136.297
2012-08-10,1121.712
2012-08-13,1125.124
2012-08-14,1123.531
2012-08-15,1112.427
2012-08-16,1129.595
2012-08-17,1120.685
2012-08-20,1122.412
2012-08-21,1139.839
2012-08-22,1121.051
2012-08-23,1117.604
2012-08-24,1109.643
2012-08-27,1116.57
2012-08-28,1111.493
2012-08-29,1110.885
2012-08-30,1117.406
2012-08-31,1135.919
2012-09-03,1155.786
2012-09-04,1134.595
2012-09-05,1131.667
2012-09-06,1162.053
2012-09-07,1202.962
2012-09-10,1201.193
2012-09-11,1210.21
2012-09-12,1222.358
2012-09-13,1222.918
2012-09-14,1278.675
2012-09-17,1261.24
2012-09-18,1231.907
2012-09-19,1239.426
2012-09-20,1220.868
2012-09-21,1236.449
2012-09-24,1213.118
2012-09-25,1251.701
2012-09-26,1220.725
2012-09-27,1222.031
2012-09-28,1212.773
2012-10-01,1250.655
2012-10-02,1242.723
2012-10-03,1223.563
2012-10-04,1231.537
2012-10-05,1263.842
2012-10-08,1251.081
2012-10-09,1241.925
2012-10-10,1244.29
2012-10-11,1255.092
2012-10-12,1250.52
2012-10-15,1255.898
2012-10-16,1275.165
2012-10-17,1298.367
2012-10-18,1298.287
2012-10-19,1289.457
2012-10-22,1290.673
2012-10-23,1234.097
2012-10-24,1245.072
2012-10-25,1246.751
2012-10-26,1247.321
2012-10-29,1251.843
2012-10-30,1260.796
2012-10-31,1256.888
2012-11-01,1282.389
2012-11-02,1289.77
2012-11-05,1275.978
2012-11-06,1261.578
2012-11-07,1236.846
2012-11-08,1238.724
2012-11-09,1233.579
2012-11-12,1230.47
2012-11-13,1221.401
2012-11-14,1235.195
2012-11-15,1225.119
2012-11-16,1213.908
2012-11-19,1252.109
2012-11-20,1251.169
2012-11-21,1249.355
2012-11-22,1263.403
2012-11-23,1264.346
2012-11-26,1256.003
2012-11-27,1253.555
2012-11-28,1255.386
2012-11-29,1273.701
2012-11-30,1276.687
2012-12-03,1303.165
2012-12-04,1310.236
2012-12-05,1320.632
2012-12-06,1312.396
2012-12-07,1308.687
2012-12-10,1299.673
2012-12-11,1304.798
2012-12-12,1298.913
2012-12-13,1281.341
2012-12-14,1284.563
2012-12-17,1279.614
2012-12-18,1282.37
2012-12-19,1285.753
2012-12-20,1279.059
2012-12-21,1266.285
2012-12-24,1268.255
2012-12-25,1268.255
2012-12-26,1270.85
2012-12-27,1265.265
2012-12-28,1257.235
2012-12-31,1253.717
2013-01-01,1253.717
2013-01-02,1308.632
2013-01-03,1297.747
2013-01-04,1298.3
2013-01-07,1303.674
2013-01-08,1300.39
2013-01-09,1299.212
2013-01-10,1300.433
2013-01-11,1314.561
2013-01-14,1308.608
2013-01-15,1304.571
2013-01-16,1307.468
2013-01-17,1326.036
2013-01-18,1314.905
2013-01-21,1338.786
2013-01-22,1352.903
2013-01-23,1334.236
2013-01-24,1333.323
2013-01-25,1351.429
2013-01-28,1347.731
2013-01-29,1378.145
2013-01-30,1415.251
2013-01-31,1405.31
2013-02-01,1448.284
2013-02-04,1426.812
2013-02-05,1436.335
2013-02-06,1440.804
2013-02-07,1419.295
2013-02-08,1455.966
2013-02-11,1452.383
2013-02-12,1463.959
2013-02-13,1475.799
2013-02-14,1472.185
2013-02-15,1472.041
2013-02-18,1467.546
2013-02-19,1456.769
2013-02-20,1458.242
2013-02-21,1419.62
2013-02-22,1414.246
2013-02-25,1421.013
2013-02-26,1406.911
2013-02-27,1411.934
2013-02-28,1420.714
2013-03-01,1426.918
2013-03-04,1413.759
2013-03-05,1438.439
2013-03-06,1437.791
2013-03-07,1440.036
2013-03-08,1433.47
2013-03-11,1418.865
2013-03-12,1415.009
2013-03-13,1395.89
2013-03-14,1392.406
2013-03-15,1398.142
2013-03-18,1396.806
2013-03-19,1390.228
2013-03-20,1394.809
2013-03-21,1375.179
2013-03-22,1362.283
2013-03-25,1354.798
2013-03-26,1352.326
2013-03-27,1322.841
2013-03-28,1380.818
2013-03-29,1380.818
2013-04-01,1381.463
2013-04-02,1394.051
2013-04-03,1416.476
2013-04-04,1394.608
2013-04-05,1379.739
2013-04-08,1375.787
2013-04-09,1386.934
2013-04-10,1407.056
2013-04-11,1429.925
2013-04-12,1412.991
2013-04-15,1382.869
2013-04-16,1370.47
2013-04-17,1341.854
2013-04-18,1353.995
2013-04-19,1361.968
2013-04-22,1333.819
2013-04-23,1458.84
2013-04-24,1457.794
2013-04-25,1518.242
2013-04-26,1518.41
2013-04-29,1539.548
2013-04-30,1549.42
2013-05-01,1550.477
2013-05-02,1523.772
2013-05-03,1523.095
2013-05-06,1517.272
2013-05-07,1515.997
2013-05-08,1535.486
2013-05-09,1526.336
2013-05-10,1560.884
2013-05-13,1562.147
2013-05-14,1595.788
2013-05-15,1611.898
2013-05-16,1602.943
2013-05-17,1586.906
2013-05-20,1599.942
2013-05-21,1614.342
2013-05-22,1623.872
2013-05-23,1576.206
2013-05-24,1577.421
2013-05-27,1578.458
2013-05-28,1576.158
2013-05-29,1567.1
2013-05-30,1574.243
2013-05-31,1548.082
2013-06-03,1550.674
2013-06-04,1560.255
2013-06-05,1518.406
2013-06-06,1530.996
2013-06-07,1532.854
2013-06-10,1528.683
2013-06-11,1510.031
2013-06-12,1540.46
2013-06-13,1531.524
2013-06-14,1544.371
2013-06-17,1542.9
2013-06-18,1548.102
2013-06-19,1541.208
2013-06-20,1487.166
2013-06-21,1482.821
2013-06-24,1395.454
2013-06-25,1391.031
2013-06-26,1378.813
2013-06-27,1384.564
2013-06-28,1390.919
2013-07-01,1401.733
2013-07-02,1410.764
2013-07-03,1392.631
2013-07-04,1414.644
2013-07-05,1412.738
2013-07-08,1416.04
2013-07-09,1418.605
2013-07-10,1422.031
2013-07-11,1461.755
2013-07-12,1468.876
2013-07-15,1408.741
2013-07-16,1389.674
2013-07-17,1429.772
2013-07-18,1422.67
2013-07-19,1357.643
2013-07-22,1326.223
2013-07-23,1357.697
2013-07-24,1353.746
2013-07-25,1333.925
2013-07-26,1334.522
2013-07-29,1317.154
2013-07-30,1319.229
2013-07-31,1301.02
2013-08-01,1323.285
2013-08-02,1327.071
2013-08-05,1318.133
2013-08-06,1340.216
2013-08-07,1306.155
2013-08-08,1344.35
2013-08-09,1386.569
2013-08-12,1385.206
2013-08-13,1369.986
2013-08-14,1387.043
2013-08-15,1385.475
2013-08-16,1422.039
2013-08-19,1423.906
2013-08-20,1442.601
2013-08-21,1441.972
2013-08-22,1460.744
2013-08-23,1468.322
2013-08-26,1475.694
2013-08-27,1467.226
2013-08-28,1452.067
2013-08-29,1441.759
2013-08-30,1430.628
2013-09-02,1463.262
2013-09-03,1460.92
2013-09-04,1464.261
2013-09-05,1464.749
2013-09-06,1492.166
2013-09-09,1533.138
2013-09-10,1521.91
2013-09-11,1595.869
2013-09-12,1564.051
2013-09-13,1542.024
2013-09-16,1558.69
2013-09-17,1547.753
2013-09-18,1547.637
2013-09-19,1585.617
2013-09-20,1603.065
2013-09-23,1590.405
2013-09-24,1577.398
2013-09-25,1581.519
2013-09-26,1570.146
2013-09-27,1577.193
2013-09-30,1564.747
2013-10-01,1574.144
2013-10-02,1567.416
2013-10-03,1584.356
2013-10-04,1585.865
2013-10-07,1574.74
2013-10-08,1566.917
2013-10-09,1548.221
2013-10-10,1559.574
2013-10-11,1571.319
2013-10-14,1565.707
2013-10-15,1523.063
2013-10-16,1533.534
2013-10-17,1554.339
2013-10-18,1591.529
2013-10-21,1613.174
2013-10-22,1540.239
2013-10-23,1523.127
2013-10-24,1527.867
2013-10-25,1541.322
2013-10-28,1541.581
2013-10-29,1540.998
2013-10-30,1549.614
2013-10-31,1547.681
2013-11-01,1536.625
2013-11-04,1549.902
2013-11-05,1550.495
2013-11-06,1576.748
2013-11-07,1559.847
2013-11-08,1568.87
2013-11-11,1579.211
2013-11-12,1553.304
2013-11-13,1529.518
2013-11-14,1568.705
2013-11-15,1564.666
2013-11-18,1601.348
2013-11-19,1603.718
2013-11-20,1630.644
2013-11-21,1630.401
2013-11-22,1636.847
2013-11-25,1641.77
2013-11-26,1630.508
2013-11-27,1633.485
2013-11-28,1637.016
2013-11-29,1629.064
2013-12-02,1606.94
2013-12-03,1571.753
2013-12-04,1580.71
2013-12-05,1580.924
2013-12-06,1584.108
2013-12-09,1621.044
2013-12-10,1598.392
2013-12-11,1584.793
2013-12-12,1543.387
2013-12-13,1536.356
2013-12-16,1538.387
2013-12-17,1516.371
2013-12-18,1555.731
2013-12-19,1568.25
2013-12-20,1582.545
2013-12-23,1595.877
2013-12-24,1591.278
2013-12-25,1591.278
2013-12-26,1594.247
2013-12-27,1634.508
2013-12-30,1622.894
2013-12-31,1618.782
2014-01-01,1618.782
2014-01-02,1608.915
2014-01-03,1618.75
2014-01-06,1622.198
2014-01-07,1619.511
2014-01-08,1607.696
2014-01-09,1607.509
2014-01-10,1618.155
2014-01-13,1614.677
2014-01-14,1594.645
2014-01-15,1594.917
2014-01-16,1603.427
2014-01-17,1588.81
2014-01-20,1580.445
2014-01-21,1576.665
2014-01-22,1587.42
2014-01-23,1506.316
2014-01-24,1488.134
2014-01-27,1481.523
2014-01-28,1475.644
2014-01-29,1466.823
2014-01-30,1453.531
2014-01-31,1424.91
2014-02-03,1413.966
2014-02-04,1417.92
2014-02-05,1413.579
2014-02-06,1461.603
2014-02-07,1481.137
2014-02-10,1511.986
2014-02-11,1519.763
2014-02-12,1491.593
2014-02-13,1492.522
2014-02-14,1484.1
2014-02-17,1491.387
2014-02-18,1517.629
2014-02-19,1509.207
2014-02-20,1501.617
2014-02-21,1524.954
2014-02-24,1532.523
2014-02-25,1546.795
2014-02-26,1526.355
2014-02-27,1524.517
2014-02-28,1536.731
2014-03-03,1494.437
2014-03-04,1525.662
2014-03-05,1527.915
2014-03-06,1547.167
2014-03-07,1552.182
2014-03-10,1540.269
2014-03-11,1543.138
2014-03-12,1504.675
2014-03-13,1489.637
2014-03-14,1504.833
2014-03-17,1519.409
2014-03-18,1535.722
2014-03-19,1518.413
2014-03-20,1498.779
2014-03-21,1473.979
2014-03-24,1455.577
2014-03-25,1473.277
2014-03-26,1504.425
2014-03-27,1486.896
2014-03-28,1510.352
2014-03-31,1521.119
2014-04-01,1539.706
2014-04-02,1553.014
2014-04-03,1565.19
2014-04-04,1552.184
2014-04-07,1509.414
2014-04-08,1568.881
2014-04-09,1573.308
2014-04-10,1573.985
2014-04-11,1539.157
2014-04-14,1516.834
2014-04-15,1493.336
2014-04-16,1498.903
2014-04-17,1514.858
2014-04-18,1514.858
2014-04-21,1511.409
2014-04-22,1545.355
2014-04-23,1525.977
2014-04-24,1513.258
2014-04-25,1511.543
2014-04-28,1493.404
2014-04-29,1515.311
2014-04-30,1539.128
2014-05-01,1539.128
2014-05-02,1526.315
2014-05-05,1513.208
2014-05-06,1502.155
2014-05-07,1497.799
2014-05-08,1517.106
2014-05-09,1494.039
2014-05-12,1519.541
2014-05-13,1529.305
2014-05-14,1528.001
2014-05-15,1513.385
2014-05-16,1503.588
2014-05-19,1508.743
2014-05-20,1523.205
2014-05-21,1543.88
2014-05-22,1569.587
2014-05-23,1576.089
2014-05-26,1578.775
2014-05-27,1574.868
2014-05-28,1570.209
2014-05-29,1572.288
2014-05-30,1587.69
2014-06-02,1583.734
2014-06-03,1567.887
2014-06-04,1560.184
2014-06-05,1567.253
2014-06-06,1571.903
2014-06-09,1558.955
2014-06-10,1572.009
2014-06-11,1577.09
2014-06-12,1594.036
2014-06-13,1585.585
2014-06-16,1579.445
2014-06-17,1584.923
2014-06-18,1617.336
2014-06-19,1640.027
2014-06-20,1633.23
2014-06-23,1648.969
2014-06-24,1620.255
2014-06-25,1615.665
2014-06-26,1599.036
2014-06-27,1597.346
2014-06-30,1590.999
2014-07-01,1599.445
2014-07-02,1601.278
2014-07-03,1629.705
2014-07-04,1608.445
2014-07-07,1596.71
2014-07-08,1558.655
2014-07-09,1576.082
2014-07-10,1578.036
2014-07-11,1568.669
2014-07-14,1588.089
2014-07-15,1560.871
2014-07-16,1585.549
2014-07-17,1584.65
2014-07-18,1614.612
2014-07-21,1625.338
2014-07-22,1622.349
2014-07-23,1625.742
2014-07-24,1707.016
2014-07-25,1700.202
2014-07-28,1687.159
2014-07-29,1694.676
2014-07-30,1681.578
2014-07-31,1647.741
2014-08-01,1632.508
2014-08-04,1630.062
2014-08-05,1652.38
2014-08-06,1624.023
2014-08-07,1624.374
2014-08-08,1603.553
2014-08-11,1629.082
2014-08-12,1624.957
2014-08-13,1634.018
2014-08-14,1634.488
2014-08-15,1622.108
2014-08-18,1638.987
2014-08-19,1656.382
2014-08-20,1698.681
2014-08-21,1717.646
2014-08-22,1692.626
2014-08-25,1696.158
2014-08-26,1694.26
2014-08-27,1683.112
2014-08-28,1672.026
2014-08-29,1721.829
2014-09-01,1698.977
2014-09-02,1719.301
2014-09-03,1738.764
2014-09-04,1734.191
2014-09-05,1716.327
2014-09-08,1737.677
2014-09-09,1711.888
2014-09-10,1709.976
2014-09-11,1720.663
2014-09-12,1722.126
2014-09-15,1748.408
2014-09-16,1720.693
2014-09-17,1740.52
2014-09-18,1748.966
2014-09-19,1758.571
2014-09-22,1740.79
2014-09-23,1721.594
2014-09-24,1739.218
2014-09-25,1732.214
2014-09-26,1719.418
2014-09-29,1711.891
2014-09-30,1710.98
2014-10-01,1676.206
2014-10-02,1657.357
2014-10-03,1667.57
2014-10-06,1709.452
2014-10-07,1669.303
2014-10-08,1644.946
2014-10-09,1663.42
2014-10-10,1620.133
2014-10-13,1637.467
2014-10-14,1632.911
2014-10-15,1575.899
2014-10-16,1598.879
2014-10-17,1646.745
2014-10-20,1626.044
2014-10-21,1675.289
2014-10-22,1682.496
2014-10-23,1724.096
2014-10-24,1705.856
2014-10-27,1709.061
2014-10-28,1722.854
2014-10-29,1711.589
2014-10-30,1703.791
2014-10-31,1717.172
2014-11-03,1716.59
2014-11-04,1678.037
2014-11-05,1697.684
2014-11-06,1700.021
2014-11-07,1658.385
2014-11-10,1693.979
2014-11-11,1702.853
2014-11-12,1686.416
2014-11-13,1718.253
2014-11-14,1654.144
2014-11-17,1639.895
2014-11-18,1690.802
2014-11-19,1650.357
2014-11-20,1665.848
2014-11-21,1715.044
2014-11-24,1739.052
2014-11-25,1747.41
2014-11-26,1751.755
2014-11-27,1763.592
2014-11-28,1754.43
2014-12-01,1759.734
2014-12-02,1767.3
2014-12-03,1747.355
2014-12-04,1743.753
2014-12-05,1768.515
2014-12-08,1770.967
2014-12-09,1720.682
2014-12-10,1728.481
2014-12-11,1715.882
2014-12-12,1680.686
2014-12-15,1636.321
2014-12-16,1675.856
2014-12-17,1672.053
2014-12-18,1707.072
2014-12-19,1696.623
2014-12-22,1705.501
2014-12-23,1720.369
2014-12-24,1722.206
2014-12-25,1722.206
2014-12-26,1719.522
2014-12-29,1721.081
2014-12-30,1701.165
2014-12-31,1692.214
2015-01-01,1692.214
2015-01-02,1693.813
2015-01-05,1634.836
2015-01-06,1632.439
2015-01-07,1605.219
2015-01-08,1630.598
2015-01-09,1610.571
2015-01-12,1618.536
2015-01-13,1628.671
2015-01-14,1632.305
2015-01-15,1603.524
2015-01-16,1611.083
2015-01-19,1665.468
2015-01-20,1644.646
2015-01-21,1670.418
2015-01-22,1703.721
2015-01-23,1715.512
2015-01-26,1735.305
2015-01-27,1743.48
2015-01-28,1748.798
2015-01-29,1671.448
2015-01-30,1653.264
2015-02-02,1635.509
2015-02-03,1673.855
2015-02-04,1668.973
2015-02-05,1695.798
2015-02-06,1674.736
2015-02-09,1633.69
2015-02-10,1661.075
2015-02-11,1666.618
2015-02-12,1688.519
2015-02-13,1711.308
2015-02-16,1706.13
2015-02-17,1705.988
2015-02-18,1709.509
2015-02-19,1717.833
2015-02-20,1715.612
2015-02-23,1712.014
2015-02-24,1718.231
2015-02-25,1740.064
2015-02-26,1734.041
2015-02-27,1731.232
2015-03-02,1743.181
2015-03-03,1724.242
2015-03-04,1705.439
2015-03-05,1714.74
2015-03-06,1689.416
2015-03-09,1669.792
2015-03-10,1631.093
2015-03-11,1648.51
2015-03-12,1641.283
2015-03-13,1631.051
2015-03-16,1650.776
2015-03-17,1649.997
2015-03-18,1668.204
2015-03-19,1672.01
2015-03-20,1700.251
2015-03-23,1704.77
2015-03-24,1725.024
2015-03-25,1717.357
2015-03-26,1672.602
2015-03-27,1668.284
2015-03-30,1676.345
2015-03-31,1647.295
2015-04-01,1631.163
2015-04-02,1667.327
2015-04-03,1667.327
2015-04-06,1690.461
2015-04-07,1686.994
2015-04-08,1674.584
2015-04-09,1666.539
2015-04-10,1729.641
2015-04-13,1749.889
2015-04-14,1725.825
2015-04-15,1692.119
2015-04-16,1681.927
2015-04-17,1669.316
2015-04-20,1660.631
2015-04-21,1711.06
2015-04-22,1704.778
2015-04-23,1671.826
2015-04-24,1672.327
2015-04-27,1663.098
2015-04-28,1648.798
2015-04-29,1622.63
2015-04-30,1507.171
2015-05-01,1509.458
2015-05-04,1489.29
2015-05-05,1464.003
2015-05-06,1493.406
2015-05-07,1529.786
2015-05-08,1572.23
2015-05-11,1566.663
2015-05-12,1553.995
2015-05-13,1572.994
2015-05-14,1576.804
2015-05-15,1579.234
2015-05-18,1569.563
2015-05-19,1580.542
2015-05-20,1604.17
2015-05-21,1640.668
2015-05-22,1613.202
2015-05-25,1598.007
2015-05-26,1578.381
2015-05-27,1613.824
2015-05-28,1614.162
2015-05-29,1590.719
2015-06-01,1585.681
2015-06-02,1616.962
2015-06-03,1622.942
2015-06-04,1622.362
2015-06-05,1568.093
2015-06-08,1568.768
2015-06-09,1566.676
2015-06-10,1598.785
2015-06-11,1598.676
2015-06-12,1583.504
2015-06-15,1547.093
2015-06-16,1564.561
2015-06-17,1553.063
2015-06-18,1578.679
2015-06-19,1568.434
2015-06-22,1613.8
2015-06-23,1604.419
2015-06-24,1595.745
2015-06-25,1584.604
2015-06-26,1591.196
2015-06-29,1530.439
2015-06-30,1501.346
2015-07-01,1524.762
2015-07-02,1490.204
2015-07-03,1481.495
2015-07-06,1451.433
2015-07-07,1389.39
2015-07-08,1416.617
2015-07-09,1446.666
2015-07-10,1478.52
2015-07-13,1486.564
2015-07-14,1487.46
2015-07-15,1464.307
2015-07-16,1473.851
2015-07-17,1526.052
2015-07-20,1548.74
2015-07-21,1514.227
2015-07-22,1488.412
2015-07-23,1505.535
2015-07-24,1508.672
2015-07-27,1491.287
