Date,FINLAND LARGE GROWTH Large Cap
2011-01-28,1104.207
2011-01-31,1102.992
2011-02-01,1121.411
2011-02-02,1109.883
2011-02-03,1097.46
2011-02-04,1092.418
2011-02-07,1106.775
2011-02-08,1119.2
2011-02-09,1130.991
2011-02-10,1117.935
2011-02-11,1120.884
2011-02-14,1119.207
2011-02-15,1120.719
2011-02-16,1124.122
2011-02-17,1120.153
2011-02-18,1131.689
2011-02-21,1124.034
2011-02-22,1120.725
2011-02-23,1103.953
2011-02-24,1095.476
2011-02-25,1110.007
2011-02-28,1127.749
2011-03-01,1129.56
2011-03-02,1124.85
2011-03-03,1130.035
2011-03-04,1129.428
2011-03-07,1139.619
2011-03-08,1134.663
2011-03-09,1171.509
2011-03-10,1138.843
2011-03-11,1122.072
2011-03-14,1117.622
2011-03-15,1108.372
2011-03-16,1094.394
2011-03-17,1112.685
2011-03-18,1126.864
2011-03-21,1162.639
2011-03-22,1167.946
2011-03-23,1174.066
2011-03-24,1193.857
2011-03-25,1188.667
2011-03-28,1183.665
2011-03-29,1177.98
2011-03-30,1187.889
2011-03-31,1188.947
2011-04-01,1211.79
2011-04-04,1220.164
2011-04-05,1221.634
2011-04-06,1243.517
2011-04-07,1228.803
2011-04-08,1257.617
2011-04-11,1264.205
2011-04-12,1254.089
2011-04-13,1259.722
2011-04-14,1248.043
2011-04-15,1234.134
2011-04-18,1202.813
2011-04-19,1223.249
2011-04-20,1246.195
2011-04-21,1253.94
2011-04-22,1253.94
2011-04-25,1253.037
2011-04-26,1260.311
2011-04-27,1273.527
2011-04-28,1291.49
2011-04-29,1297.538
2011-05-02,1305.249
2011-05-03,1287.761
2011-05-04,1275.081
2011-05-05,1244.018
2011-05-06,1249.618
2011-05-09,1238.656
2011-05-10,1262.58
2011-05-11,1264.339
2011-05-12,1246.465
2011-05-13,1245.762
2011-05-16,1253.959
2011-05-17,1238.799
2011-05-18,1254.068
2011-05-19,1266.841
2011-05-20,1246.478
2011-05-23,1219.405
2011-05-24,1225.623
2011-05-25,1223.549
2011-05-26,1228.312
2011-05-27,1254.371
2011-05-30,1256.99
2011-05-31,1284.724
2011-06-01,1272.974
2011-06-02,1274.254
2011-06-03,1275.024
2011-06-06,1277.326
2011-06-07,1284.878
2011-06-08,1252.962
2011-06-09,1267.45
2011-06-10,1232.86
2011-06-13,1226.993
2011-06-14,1236.584
2011-06-15,1213.329
2011-06-16,1171.851
2011-06-17,1206.272
2011-06-20,1201.692
2011-06-21,1222.342
2011-06-22,1211.347
2011-06-23,1179.6
2011-06-24,1180.976
2011-06-27,1190.98
2011-06-28,1196.02
2011-06-29,1238.971
2011-06-30,1280.598
2011-07-01,1274.461
2011-07-04,1288.299
2011-07-05,1285.807
2011-07-06,1272.927
2011-07-07,1275.675
2011-07-08,1247.774
2011-07-11,1217.718
2011-07-12,1206.778
2011-07-13,1252.276
2011-07-14,1237.029
2011-07-15,1221.277
2011-07-18,1171.918
2011-07-19,1184.837
2011-07-20,1198.072
2011-07-21,1207.36
2011-07-22,1213.505
2011-07-25,1218.361
2011-07-26,1220.984
2011-07-27,1198.02
2011-07-28,1173.575
2011-07-29,1183.421
2011-08-01,1142.292
2011-08-02,1105.982
2011-08-03,1099.211
2011-08-04,1037.423
2011-08-05,1058.036
2011-08-08,1023.861
2011-08-09,1080.705
2011-08-10,1043.087
2011-08-11,1109.658
2011-08-12,1111.293
2011-08-15,1148.414
2011-08-16,1127.947
2011-08-17,1136.97
2011-08-18,1079.207
2011-08-19,1099.829
2011-08-22,1093.195
2011-08-23,1105.651
2011-08-24,1126.714
2011-08-25,1104.703
2011-08-26,1127.526
2011-08-29,1167.677
2011-08-30,1179.824
2011-08-31,1210.381
2011-09-01,1198.562
2011-09-02,1157.087
2011-09-05,1097.736
2011-09-06,1087.092
2011-09-07,1133.598
2011-09-08,1124.733
2011-09-09,1069.456
2011-09-12,1055.319
2011-09-13,1045.296
2011-09-14,1048.701
2011-09-15,1090.304
2011-09-16,1087.996
2011-09-19,1057.533
2011-09-20,1086.388
2011-09-21,1090.664
2011-09-22,1004.589
2011-09-23,986.535
2011-09-26,974.043
2011-09-27,1020.886
2011-09-28,1009.745
2011-09-29,1026.07
2011-09-30,979.128
2011-10-03,965.175
2011-10-04,921.889
2011-10-05,967.485
2011-10-06,1015.028
2011-10-07,998.903
2011-10-10,1028.507
2011-10-11,1048.834
2011-10-12,1079.624
2011-10-13,1078.688
2011-10-14,1110.178
2011-10-17,1068.422
2011-10-18,1069.743
2011-10-19,1084.313
2011-10-20,1037.61
2011-10-21,1078.501
2011-10-24,1115.095
2011-10-25,1123.868
2011-10-26,1149.958
2011-10-27,1206.487
2011-10-28,1210.79
2011-10-31,1135.589
2011-11-01,1081.663
2011-11-02,1110.961
2011-11-03,1138.229
2011-11-04,1134.786
2011-11-07,1138.05
2011-11-08,1156.476
2011-11-09,1117.984
2011-11-10,1109.521
2011-11-11,1161.084
2011-11-14,1158.02
2011-11-15,1130.207
2011-11-16,1125.828
2011-11-17,1103.836
2011-11-18,1082.518
2011-11-21,1040.465
2011-11-22,1052.217
2011-11-23,1018.983
2011-11-24,1039.31
2011-11-25,1038.924
2011-11-28,1098.183
2011-11-29,1110.417
2011-11-30,1145.648
2011-12-01,1135.841
2011-12-02,1125.673
2011-12-05,1147.953
2011-12-06,1140.665
2011-12-07,1137.411
2011-12-08,1103.196
2011-12-09,1094.732
2011-12-12,1061.092
2011-12-13,1045.293
2011-12-14,1008.015
2011-12-15,1022.479
2011-12-16,1025.466
2011-12-19,1024.192
2011-12-20,1059.655
2011-12-21,1037.139
2011-12-22,1049.619
2011-12-23,1060.016
2011-12-26,1060.016
2011-12-27,1055.545
2011-12-28,1041.787
2011-12-29,1054.36
2011-12-30,1064.767
2012-01-02,1086.332
2012-01-03,1092.996
2012-01-04,1066.601
2012-01-05,1047.866
2012-01-06,1041.395
2012-01-09,1038.771
2012-01-10,1058.14
2012-01-11,1031.736
2012-01-12,1044.003
2012-01-13,1027.694
2012-01-16,1046.959
2012-01-17,1068.627
2012-01-18,1074.25
2012-01-19,1091.274
2012-01-20,1083.803
2012-01-23,1086.665
2012-01-24,1068.858
2012-01-25,1050.701
2012-01-26,1115.042
2012-01-27,1108.801
2012-01-30,1090.825
2012-01-31,1103.333
2012-02-01,1156.52
2012-02-02,1166.931
2012-02-03,1175.884
2012-02-06,1169.273
2012-02-07,1180.431
2012-02-08,1191.631
2012-02-09,1190.676
2012-02-10,1182.268
2012-02-13,1187.415
2012-02-14,1170.602
2012-02-15,1171.93
2012-02-16,1184.031
2012-02-17,1206.49
2012-02-20,1241.247
2012-02-21,1227.735
2012-02-22,1211.752
2012-02-23,1221.846
2012-02-24,1245.985
2012-02-27,1231.37
2012-02-28,1227.067
2012-02-29,1231.326
2012-03-01,1224.862
2012-03-02,1232.7
2012-03-05,1236.622
2012-03-06,1192.942
2012-03-07,1207.132
2012-03-08,1222.914
2012-03-09,1206.137
2012-03-12,1208.651
2012-03-13,1210.342
2012-03-14,1206.212
2012-03-15,1214.087
2012-03-16,1220.866
2012-03-19,1221.514
2012-03-20,1200.064
2012-03-21,1170.542
2012-03-22,1158.162
2012-03-23,1169.279
2012-03-26,1198.979
2012-03-27,1179.089
2012-03-28,1164.395
2012-03-29,1149.43
2012-03-30,1186.396
2012-04-02,1189.29
2012-04-03,1180.202
2012-04-04,1130.17
2012-04-05,1128.584
2012-04-06,1128.584
2012-04-09,1129.232
2012-04-10,1111.589
2012-04-11,1128.645
2012-04-12,1139.212
2012-04-13,1121.779
2012-04-16,1129.155
2012-04-17,1154.934
2012-04-18,1141.905
2012-04-19,1137.74
2012-04-20,1149.142
2012-04-23,1118.335
2012-04-24,1172.934
2012-04-25,1205.021
2012-04-26,1190.587
2012-04-27,1215.907
2012-04-30,1198.109
2012-05-01,1197.159
2012-05-02,1195.865
2012-05-03,1195.673
2012-05-04,1183.181
2012-05-07,1185.928
2012-05-08,1180.731
2012-05-09,1166.885
2012-05-10,1170.524
2012-05-11,1176.341
2012-05-14,1131.643
2012-05-15,1123.489
2012-05-16,1110.451
2012-05-17,1107.575
2012-05-18,1097.482
2012-05-21,1105.05
2012-05-22,1132.57
2012-05-23,1086.146
2012-05-24,1098.317
2012-05-25,1092.371
2012-05-28,1088.173
2012-05-29,1096.507
2012-05-30,1070.727
2012-05-31,1045.949
2012-06-01,1018.272
2012-06-04,1016.856
2012-06-05,1020.401
2012-06-06,1043.812
2012-06-07,1048.394
2012-06-08,1037.933
2012-06-11,1036.602
2012-06-12,1037.336
2012-06-13,1022.565
2012-06-14,1035.524
2012-06-15,1058.689
2012-06-18,1051.896
2012-06-19,1086.511
2012-06-20,1087.774
2012-06-21,1067.586
2012-06-22,1061.615
2012-06-25,1038.405
2012-06-26,1034.964
2012-06-27,1056.485
2012-06-28,1048.0
2012-06-29,1114.579
2012-07-02,1121.36
2012-07-03,1130.353
2012-07-04,1126.835
2012-07-05,1115.152
2012-07-06,1092.123
2012-07-09,1088.342
2012-07-10,1088.801
2012-07-11,1099.316
2012-07-12,1069.517
2012-07-13,1077.406
2012-07-16,1086.668
2012-07-17,1088.926
2012-07-18,1094.967
2012-07-19,1059.635
2012-07-20,1050.803
2012-07-23,1034.076
2012-07-24,1027.834
2012-07-25,1040.101
2012-07-26,1066.758
2012-07-27,1088.19
2012-07-30,1079.011
2012-07-31,1069.894
2012-08-01,1060.108
2012-08-02,1041.669
2012-08-03,1086.144
2012-08-06,1099.458
2012-08-07,1113.78
2012-08-08,1108.473
2012-08-09,1110.151
2012-08-10,1095.901
2012-08-13,1099.235
2012-08-14,1097.678
2012-08-15,1086.83
2012-08-16,1103.602
2012-08-17,1094.898
2012-08-20,1096.585
2012-08-21,1113.611
2012-08-22,1095.255
2012-08-23,1091.887
2012-08-24,1084.109
2012-08-27,1090.877
2012-08-28,1085.917
2012-08-29,1085.323
2012-08-30,1091.694
2012-08-31,1109.781
2012-09-03,1129.191
2012-09-04,1108.488
2012-09-05,1105.626
2012-09-06,1135.314
2012-09-07,1175.281
2012-09-10,1173.553
2012-09-11,1182.362
2012-09-12,1194.231
2012-09-13,1194.779
2012-09-14,1249.252
2012-09-17,1232.219
2012-09-18,1203.561
2012-09-19,1210.906
2012-09-20,1192.775
2012-09-21,1207.998
2012-09-24,1185.204
2012-09-25,1222.898
2012-09-26,1192.635
2012-09-27,1193.911
2012-09-28,1184.867
2012-10-01,1221.877
2012-10-02,1214.128
2012-10-03,1195.408
2012-10-04,1203.198
2012-10-05,1234.761
2012-10-08,1222.293
2012-10-09,1213.348
2012-10-10,1215.658
2012-10-11,1226.212
2012-10-12,1221.745
2012-10-15,1226.999
2012-10-16,1245.823
2012-10-17,1268.491
2012-10-18,1268.413
2012-10-19,1259.786
2012-10-22,1260.974
2012-10-23,1205.7
2012-10-24,1216.422
2012-10-25,1212.392
2012-10-26,1212.947
2012-10-29,1217.345
2012-10-30,1226.051
2012-10-31,1222.251
2012-11-01,1247.049
2012-11-02,1254.226
2012-11-05,1240.815
2012-11-06,1226.812
2012-11-07,1202.76
2012-11-08,1204.587
2012-11-09,1199.584
2012-11-12,1196.561
2012-11-13,1187.742
2012-11-14,1201.156
2012-11-15,1191.357
2012-11-16,1180.455
2012-11-19,1217.603
2012-11-20,1216.689
2012-11-21,1214.926
2012-11-22,1228.586
2012-11-23,1229.503
2012-11-26,1221.39
2012-11-27,1219.01
2012-11-28,1220.79
2012-11-29,1238.601
2012-11-30,1241.504
2012-12-03,1267.252
2012-12-04,1274.128
2012-12-05,1284.238
2012-12-06,1276.229
2012-12-07,1272.622
2012-12-10,1263.857
2012-12-11,1268.84
2012-12-12,1263.118
2012-12-13,1246.03
2012-12-14,1249.163
2012-12-17,1244.351
2012-12-18,1247.03
2012-12-19,1250.32
2012-12-20,1243.811
2012-12-21,1231.388
2012-12-24,1233.304
2012-12-25,1233.304
2012-12-26,1235.828
2012-12-27,1230.396
2012-12-28,1222.588
2012-12-31,1219.167
2013-01-01,1219.167
2013-01-02,1272.569
2013-01-03,1261.983
2013-01-04,1262.521
2013-01-07,1267.747
2013-01-08,1264.554
2013-01-09,1263.408
2013-01-10,1264.595
2013-01-11,1278.334
2013-01-14,1272.545
2013-01-15,1268.619
2013-01-16,1271.437
2013-01-17,1289.493
2013-01-18,1278.668
2013-01-21,1301.892
2013-01-22,1315.619
2013-01-23,1297.467
2013-01-24,1296.579
2013-01-25,1314.186
2013-01-28,1310.59
2013-01-29,1340.166
2013-01-30,1376.249
2013-01-31,1366.583
2013-02-01,1408.372
2013-02-04,1387.492
2013-02-05,1396.752
2013-02-06,1401.099
2013-02-07,1380.182
2013-02-08,1415.843
2013-02-11,1412.358
2013-02-12,1423.615
2013-02-13,1435.129
2013-02-14,1431.615
2013-02-15,1431.474
2013-02-18,1427.103
2013-02-19,1416.623
2013-02-20,1418.055
2013-02-21,1380.498
2013-02-22,1375.272
2013-02-25,1381.853
2013-02-26,1356.765
2013-02-27,1361.609
2013-02-28,1370.076
2013-03-01,1376.059
2013-03-04,1363.369
2013-03-05,1387.169
2013-03-06,1386.545
2013-03-07,1388.71
2013-03-08,1382.377
2013-03-11,1368.293
2013-03-12,1364.574
2013-03-13,1346.137
2013-03-14,1342.777
2013-03-15,1348.309
2013-03-18,1347.02
2013-03-19,1340.677
2013-03-20,1345.094
2013-03-21,1326.164
2013-03-22,1313.728
2013-03-25,1306.509
2013-03-26,1304.126
2013-03-27,1275.692
2013-03-28,1331.602
2013-03-29,1331.602
2013-04-01,1332.224
2013-04-02,1344.363
2013-04-03,1365.989
2013-04-04,1344.9
2013-04-05,1330.562
2013-04-08,1326.751
2013-04-09,1337.5
2013-04-10,1356.905
2013-04-11,1378.958
2013-04-12,1362.629
2013-04-15,1333.58
2013-04-16,1321.623
2013-04-17,1294.027
2013-04-18,1305.735
2013-04-19,1313.424
2013-04-22,1286.279
2013-04-23,1406.844
2013-04-24,1405.834
2013-04-25,1464.128
2013-04-26,1464.29
2013-04-29,1484.674
2013-04-30,1494.194
2013-05-01,1495.214
2013-05-02,1469.461
2013-05-03,1468.808
2013-05-06,1463.192
2013-05-07,1461.963
2013-05-08,1480.757
2013-05-09,1471.934
2013-05-10,1505.25
2013-05-13,1506.468
2013-05-14,1538.91
2013-05-15,1554.446
2013-05-16,1545.81
2013-05-17,1530.345
2013-05-20,1542.916
2013-05-21,1556.803
2013-05-22,1565.993
2013-05-23,1520.026
2013-05-24,1521.198
2013-05-27,1522.198
2013-05-28,1519.98
2013-05-29,1511.245
2013-05-30,1518.133
2013-05-31,1492.904
2013-06-03,1495.404
2013-06-04,1504.644
2013-06-05,1464.286
2013-06-06,1476.427
2013-06-07,1478.219
2013-06-10,1474.197
2013-06-11,1456.21
2013-06-12,1485.554
2013-06-13,1476.936
2013-06-14,1489.326
2013-06-17,1487.907
2013-06-18,1492.924
2013-06-19,1486.276
2013-06-20,1434.16
2013-06-21,1429.969
2013-06-24,1345.717
2013-06-25,1341.451
2013-06-26,1329.668
2013-06-27,1335.214
2013-06-28,1341.343
2013-07-01,1351.772
2013-07-02,1360.481
2013-07-03,1342.994
2013-07-04,1364.222
2013-07-05,1362.385
2013-07-08,1365.569
2013-07-09,1368.042
2013-07-10,1371.346
2013-07-11,1409.654
2013-07-12,1416.521
2013-07-15,1358.53
2013-07-16,1340.143
2013-07-17,1378.812
2013-07-18,1371.962
2013-07-19,1309.254
2013-07-22,1278.953
2013-07-23,1309.305
2013-07-24,1305.495
2013-07-25,1286.38
2013-07-26,1286.957
2013-07-29,1270.208
2013-07-30,1272.208
2013-07-31,1254.648
2013-08-01,1276.12
2013-08-02,1279.771
2013-08-05,1271.152
2013-08-06,1292.447
2013-08-07,1259.6
2013-08-08,1296.434
2013-08-09,1337.148
2013-08-12,1335.833
2013-08-13,1321.156
2013-08-14,1337.605
2013-08-15,1336.093
2013-08-16,1371.354
2013-08-19,1373.154
2013-08-20,1391.183
2013-08-21,1390.577
2013-08-22,1408.679
2013-08-23,1415.987
2013-08-26,1423.097
2013-08-27,1414.931
2013-08-28,1400.312
2013-08-29,1390.371
2013-08-30,1379.637
2013-09-02,1411.108
2013-09-03,1408.849
2013-09-04,1412.071
2013-09-05,1412.542
2013-09-06,1438.982
2013-09-09,1478.493
2013-09-10,1467.666
2013-09-11,1538.988
2013-09-12,1508.304
2013-09-13,1487.062
2013-09-16,1503.135
2013-09-17,1492.587
2013-09-18,1492.475
2013-09-19,1529.102
2013-09-20,1545.927
2013-09-23,1533.719
2013-09-24,1521.176
2013-09-25,1525.15
2013-09-26,1514.182
2013-09-27,1520.978
2013-09-30,1508.976
2013-10-01,1518.038
2013-10-02,1511.55
2013-10-03,1527.885
2013-10-04,1529.341
2013-10-07,1518.612
2013-10-08,1511.068
2013-10-09,1493.038
2013-10-10,1503.987
2013-10-11,1515.313
2013-10-14,1509.901
2013-10-15,1468.777
2013-10-16,1478.874
2013-10-17,1498.938
2013-10-18,1534.803
2013-10-21,1555.677
2013-10-22,1485.341
2013-10-23,1468.839
2013-10-24,1473.41
2013-10-25,1486.386
2013-10-28,1486.635
2013-10-29,1486.073
2013-10-30,1494.382
2013-10-31,1492.518
2013-11-01,1481.856
2013-11-04,1494.659
2013-11-05,1495.232
2013-11-06,1520.549
2013-11-07,1504.25
2013-11-08,1512.951
2013-11-11,1522.924
2013-11-12,1497.94
2013-11-13,1475.002
2013-11-14,1512.793
2013-11-15,1508.897
2013-11-18,1544.272
2013-11-19,1546.558
2013-11-20,1572.523
2013-11-21,1572.29
2013-11-22,1578.505
2013-11-25,1583.253
2013-11-26,1572.392
2013-11-27,1575.264
2013-11-28,1578.668
2013-11-29,1571.0
2013-12-02,1549.665
2013-12-03,1511.924
2013-12-04,1520.54
2013-12-05,1520.746
2013-12-06,1523.808
2013-12-09,1559.338
2013-12-10,1537.549
2013-12-11,1524.467
2013-12-12,1484.637
2013-12-13,1477.874
2013-12-16,1479.827
2013-12-17,1458.65
2013-12-18,1496.511
2013-12-19,1508.554
2013-12-20,1522.305
2013-12-23,1535.129
2013-12-24,1530.705
2013-12-25,1530.705
2013-12-26,1533.561
2013-12-27,1572.289
2013-12-30,1561.118
2013-12-31,1557.163
2014-01-01,1557.163
2014-01-02,1547.671
2014-01-03,1557.131
2014-01-06,1560.448
2014-01-07,1557.864
2014-01-08,1546.499
2014-01-09,1546.319
2014-01-10,1556.56
2014-01-13,1553.213
2014-01-14,1533.945
2014-01-15,1534.206
2014-01-16,1542.392
2014-01-17,1528.331
2014-01-20,1520.284
2014-01-21,1516.648
2014-01-22,1526.994
2014-01-23,1448.978
2014-01-24,1431.488
2014-01-27,1425.128
2014-01-28,1419.473
2014-01-29,1410.988
2014-01-30,1398.202
2014-01-31,1370.67
2014-02-03,1360.143
2014-02-04,1363.946
2014-02-05,1359.771
2014-02-06,1405.966
2014-02-07,1424.757
2014-02-10,1454.431
2014-02-11,1461.912
2014-02-12,1434.815
2014-02-13,1435.709
2014-02-14,1427.608
2014-02-17,1434.616
2014-02-18,1459.859
2014-02-19,1451.759
2014-02-20,1444.457
2014-02-21,1466.906
2014-02-24,1474.187
2014-02-25,1481.959
2014-02-26,1462.376
2014-02-27,1460.615
2014-02-28,1472.317
2014-03-03,1431.796
2014-03-04,1461.712
2014-03-05,1463.871
2014-03-06,1482.316
2014-03-07,1487.121
2014-03-10,1475.707
2014-03-11,1478.455
2014-03-12,1441.605
2014-03-13,1427.197
2014-03-14,1441.756
2014-03-17,1455.721
2014-03-18,1471.351
2014-03-19,1454.767
2014-03-20,1435.956
2014-03-21,1412.195
2014-03-24,1394.565
2014-03-25,1411.523
2014-03-26,1441.365
2014-03-27,1424.571
2014-03-28,1447.044
2014-03-31,1457.359
2014-04-01,1475.167
2014-04-02,1487.918
2014-04-03,1499.583
2014-04-04,1487.123
2014-04-07,1446.145
2014-04-08,1503.119
2014-04-09,1507.361
2014-04-10,1508.01
2014-04-11,1474.641
2014-04-14,1453.254
2014-04-15,1430.741
2014-04-16,1436.075
2014-04-17,1451.361
2014-04-18,1451.361
2014-04-21,1448.057
2014-04-22,1480.58
2014-04-23,1462.014
2014-04-24,1449.828
2014-04-25,1448.185
2014-04-28,1430.806
2014-04-29,1451.795
2014-04-30,1474.614
2014-05-01,1474.614
2014-05-02,1462.338
2014-05-05,1449.78
2014-05-06,1439.191
2014-05-07,1435.017
2014-05-08,1453.514
2014-05-09,1431.414
2014-05-12,1455.848
2014-05-13,1465.203
2014-05-14,1463.953
2014-05-15,1449.95
2014-05-16,1440.563
2014-05-19,1445.502
2014-05-20,1459.358
2014-05-21,1479.167
2014-05-22,1503.796
2014-05-23,1510.026
2014-05-26,1512.599
2014-05-27,1508.856
2014-05-28,1504.392
2014-05-29,1506.383
2014-05-30,1521.14
2014-06-02,1517.349
2014-06-03,1502.167
2014-06-04,1494.787
2014-06-05,1501.559
2014-06-06,1506.015
2014-06-09,1493.609
2014-06-10,1506.117
2014-06-11,1510.984
2014-06-12,1527.22
2014-06-13,1519.123
2014-06-16,1513.24
2014-06-17,1518.489
2014-06-18,1529.659
2014-06-19,1551.12
2014-06-20,1544.691
2014-06-23,1559.577
2014-06-24,1532.42
2014-06-25,1528.078
2014-06-26,1512.351
2014-06-27,1510.753
2014-06-30,1504.75
2014-07-01,1512.738
2014-07-02,1514.471
2014-07-03,1541.358
2014-07-04,1521.25
2014-07-07,1510.151
2014-07-08,1474.159
2014-07-09,1490.641
2014-07-10,1492.49
2014-07-11,1483.63
2014-07-14,1501.997
2014-07-15,1476.255
2014-07-16,1499.595
2014-07-17,1498.744
2014-07-18,1527.083
2014-07-21,1537.227
2014-07-22,1534.4
2014-07-23,1537.609
2014-07-24,1614.477
2014-07-25,1608.033
2014-07-28,1595.697
2014-07-29,1602.806
2014-07-30,1590.419
2014-07-31,1558.416
2014-08-01,1544.008
2014-08-04,1541.695
2014-08-05,1562.803
2014-08-06,1535.983
2014-08-07,1536.315
2014-08-08,1516.623
2014-08-11,1540.768
2014-08-12,1536.867
2014-08-13,1545.436
2014-08-14,1545.881
2014-08-15,1534.172
2014-08-18,1550.136
2014-08-19,1566.589
2014-08-20,1606.594
2014-08-21,1624.531
2014-08-22,1600.867
2014-08-25,1604.208
2014-08-26,1602.413
2014-08-27,1591.869
2014-08-28,1581.384
2014-08-29,1628.488
2014-09-01,1606.874
2014-09-02,1626.096
2014-09-03,1644.505
2014-09-04,1640.179
2014-09-05,1623.284
2014-09-08,1643.476
2014-09-09,1619.085
2014-09-10,1617.277
2014-09-11,1627.384
2014-09-12,1628.768
2014-09-15,1653.626
2014-09-16,1627.413
2014-09-17,1646.165
2014-09-18,1654.153
2014-09-19,1663.237
2014-09-22,1646.42
2014-09-23,1628.265
2014-09-24,1644.934
2014-09-25,1638.309
2014-09-26,1626.207
2014-09-29,1619.088
2014-09-30,1618.226
2014-10-01,1585.337
2014-10-02,1567.51
2014-10-03,1577.17
2014-10-06,1616.781
2014-10-07,1578.809
2014-10-08,1555.772
2014-10-09,1573.244
2014-10-10,1532.304
2014-10-13,1548.699
2014-10-14,1544.39
2014-10-15,1490.469
2014-10-16,1512.202
2014-10-17,1557.474
2014-10-20,1537.894
2014-10-21,1584.47
2014-10-22,1591.287
2014-10-23,1630.632
2014-10-24,1613.38
2014-10-27,1616.411
2014-10-28,1629.457
2014-10-29,1618.802
2014-10-30,1611.427
2014-10-31,1624.083
2014-11-03,1623.533
2014-11-04,1587.069
2014-11-05,1605.651
2014-11-06,1607.861
2014-11-07,1568.482
2014-11-10,1602.147
2014-11-11,1610.54
2014-11-12,1594.994
2014-11-13,1625.105
2014-11-14,1564.472
2014-11-17,1550.995
2014-11-18,1599.143
2014-11-19,1560.89
2014-11-20,1575.541
2014-11-21,1622.07
2014-11-24,1644.777
2014-11-25,1652.682
2014-11-26,1656.791
2014-11-27,1667.986
2014-11-28,1659.321
2014-12-01,1664.338
2014-12-02,1671.493
2014-12-03,1652.63
2014-12-04,1649.223
2014-12-05,1672.642
2014-12-08,1674.962
2014-12-09,1627.403
2014-12-10,1634.779
2014-12-11,1622.862
2014-12-12,1589.574
2014-12-15,1547.615
2014-12-16,1585.007
2014-12-17,1581.41
2014-12-18,1614.53
2014-12-19,1604.647
2014-12-22,1613.045
2014-12-23,1627.107
2014-12-24,1628.844
2014-12-25,1628.844
2014-12-26,1626.305
2014-12-29,1627.78
2014-12-30,1608.943
2014-12-31,1600.478
2015-01-01,1600.478
2015-01-02,1601.99
2015-01-05,1546.21
2015-01-06,1543.943
2015-01-07,1518.199
2015-01-08,1542.202
2015-01-09,1523.261
2015-01-12,1530.794
2015-01-13,1540.379
2015-01-14,1543.817
2015-01-15,1516.595
2015-01-16,1523.745
2015-01-19,1575.181
2015-01-20,1555.489
2015-01-21,1579.863
2015-01-22,1611.36
2015-01-23,1622.513
2015-01-26,1641.232
2015-01-27,1648.964
2015-01-28,1653.994
2015-01-29,1580.837
2015-01-30,1563.64
2015-02-02,1546.847
2015-02-03,1583.114
2015-02-04,1578.497
2015-02-05,1603.868
2015-02-06,1583.947
2015-02-09,1545.126
2015-02-10,1571.027
2015-02-11,1576.269
2015-02-12,1596.983
2015-02-13,1618.537
2015-02-16,1613.639
2015-02-17,1613.505
2015-02-18,1616.835
2015-02-19,1624.708
2015-02-20,1622.608
2015-02-23,1619.204
2015-02-24,1620.444
2015-02-25,1641.035
2015-02-26,1635.355
2015-02-27,1632.706
2015-03-02,1643.975
2015-03-03,1626.113
2015-03-04,1608.381
2015-03-05,1617.152
2015-03-06,1593.27
2015-03-09,1574.763
2015-03-10,1538.265
2015-03-11,1554.691
2015-03-12,1547.876
2015-03-13,1538.226
2015-03-16,1556.829
2015-03-17,1556.094
2015-03-18,1573.265
2015-03-19,1576.855
2015-03-20,1603.488
2015-03-23,1607.75
2015-03-24,1626.851
2015-03-25,1619.621
2015-03-26,1577.413
2015-03-27,1573.341
2015-03-30,1580.943
2015-03-31,1553.546
2015-04-01,1538.332
2015-04-02,1572.437
2015-04-03,1572.437
2015-04-06,1594.256
2015-04-07,1590.985
2015-04-08,1579.282
2015-04-09,1571.695
2015-04-10,1631.205
2015-04-13,1650.301
2015-04-14,1627.606
2015-04-15,1595.819
2015-04-16,1586.206
2015-04-17,1574.313
2015-04-20,1566.122
2015-04-21,1613.681
2015-04-22,1607.757
2015-04-23,1576.681
2015-04-24,1577.153
2015-04-27,1568.449
2015-04-28,1554.963
2015-04-29,1530.284
2015-04-30,1421.397
2015-05-01,1423.553
2015-05-04,1404.533
2015-05-05,1380.685
2015-05-06,1401.885
2015-05-07,1436.036
2015-05-08,1475.878
2015-05-11,1470.652
2015-05-12,1458.76
2015-05-13,1476.595
2015-05-14,1480.172
2015-05-15,1482.452
2015-05-18,1473.374
2015-05-19,1483.68
2015-05-20,1505.86
2015-05-21,1540.122
2015-05-22,1514.339
2015-05-25,1500.076
2015-05-26,1481.652
2015-05-27,1514.923
2015-05-28,1515.24
2015-05-29,1493.234
2015-06-01,1488.504
2015-06-02,1517.869
2015-06-03,1523.482
2015-06-04,1522.938
2015-06-05,1471.995
2015-06-08,1472.628
2015-06-09,1470.665
2015-06-10,1500.805
2015-06-11,1500.704
2015-06-12,1486.461
2015-06-15,1452.282
2015-06-16,1468.68
2015-06-17,1457.886
2015-06-18,1481.932
2015-06-19,1472.315
2015-06-22,1514.9
2015-06-23,1506.094
2015-06-24,1497.952
2015-06-25,1487.494
2015-06-26,1493.682
2015-06-29,1436.648
2015-06-30,1409.338
2015-07-01,1431.319
2015-07-02,1398.879
2015-07-03,1390.704
2015-07-06,1362.484
2015-07-07,1304.243
2015-07-08,1329.802
2015-07-09,1358.009
2015-07-10,1387.911
2015-07-13,1395.462
2015-07-14,1396.303
2015-07-15,1374.569
2015-07-16,1383.528
