Date,UNITED KINGDOM SMALL VALUE Small Cap
2010-09-20,624.467
2010-09-21,622.157
2010-09-22,622.795
2010-09-23,624.442
2010-09-24,634.246
2010-09-27,636.835
2010-09-28,635.672
2010-09-29,635.493
2010-09-30,631.883
2010-10-01,638.231
2010-10-04,637.165
2010-10-05,646.373
2010-10-06,652.194
2010-10-07,651.899
2010-10-08,648.321
2010-10-11,650.894
2010-10-12,642.689
2010-10-13,651.94
2010-10-14,658.349
2010-10-15,654.798
2010-10-18,652.934
2010-10-19,643.812
2010-10-20,648.392
2010-10-21,648.613
2010-10-22,645.251
2010-10-25,650.936
2010-10-26,655.879
2010-10-27,647.166
2010-10-28,654.256
2010-10-29,656.605
2010-11-01,660.447
2010-11-02,662.591
2010-11-03,662.518
2010-11-04,679.647
2010-11-05,679.474
2010-11-08,674.946
2010-11-09,674.876
2010-11-10,665.544
2010-11-11,661.377
2010-11-12,661.676
2010-11-15,661.901
2010-11-16,643.891
2010-11-17,646.148
2010-11-18,654.368
2010-11-19,653.941
2010-11-22,652.345
2010-11-23,638.456
2010-11-24,640.377
2010-11-25,643.673
2010-11-26,635.694
2010-11-29,625.384
2010-11-30,620.992
2010-12-01,632.903
2010-12-02,649.361
2010-12-03,657.924
2010-12-06,661.615
2010-12-07,675.599
2010-12-08,671.981
2010-12-09,674.675
2010-12-10,679.409
2010-12-13,684.398
2010-12-14,684.709
2010-12-15,675.71
2010-12-16,673.623
2010-12-17,672.158
2010-12-20,674.712
2010-12-21,677.355
2010-12-22,677.69
2010-12-23,679.697
2010-12-24,677.155
2010-12-27,674.438
2010-12-28,674.109
2010-12-29,684.765
2010-12-30,679.809
2010-12-31,691.579
2011-01-03,683.165
2011-01-04,699.057
2011-01-05,695.269
2011-01-06,696.026
2011-01-07,697.636
2011-01-10,692.111
2011-01-11,700.768
2011-01-12,706.161
2011-01-13,715.501
2011-01-14,715.921
2011-01-17,718.465
2011-01-18,727.746
2011-01-19,720.794
2011-01-20,701.674
2011-01-21,708.792
2011-01-24,710.977
2011-01-25,700.217
2011-01-26,710.295
2011-01-27,709.568
2011-01-28,701.436
2011-01-31,704.514
2011-02-01,716.521
2011-02-02,717.48
2011-02-03,713.22
2011-02-04,716.021
2011-02-07,729.584
2011-02-08,732.023
2011-02-09,728.903
2011-02-10,723.794
2011-02-11,723.209
2011-02-14,723.965
2011-02-15,727.118
2011-02-16,725.282
2011-02-17,733.182
2011-02-18,735.386
2011-02-21,729.245
2011-02-22,721.539
2011-02-23,717.127
2011-02-24,703.374
2011-02-25,715.027
2011-02-28,727.399
2011-03-01,723.825
2011-03-02,720.055
2011-03-03,723.14
2011-03-04,728.548
2011-03-07,727.737
2011-03-08,723.767
2011-03-09,728.059
2011-03-10,708.261
2011-03-11,697.98
2011-03-14,702.147
2011-03-15,684.615
2011-03-16,677.345
2011-03-17,695.795
2011-03-18,703.566
2011-03-21,718.517
2011-03-22,718.68
2011-03-23,712.552
2011-03-24,718.189
2011-03-25,714.139
2011-03-28,712.381
2011-03-29,709.992
2011-03-30,715.204
2011-03-31,707.754
2011-04-01,715.411
2011-04-04,723.304
2011-04-05,727.398
2011-04-06,732.237
2011-04-07,724.627
2011-04-08,732.115
2011-04-11,729.464
2011-04-12,714.586
2011-04-13,722.685
2011-04-14,727.157
2011-04-15,729.021
2011-04-18,712.79
2011-04-19,723.926
2011-04-20,738.62
2011-04-21,751.161
2011-04-22,751.161
2011-04-25,746.65
2011-04-26,750.344
2011-04-27,757.834
2011-04-28,772.091
2011-04-29,773.598
2011-05-02,774.734
2011-05-03,766.761
2011-05-04,765.731
2011-05-05,756.238
2011-05-06,760.034
2011-05-09,753.726
2011-05-10,768.315
2011-05-11,774.537
2011-05-12,763.851
2011-05-13,762.834
2011-05-16,760.394
2011-05-17,753.793
2011-05-18,753.488
2011-05-19,760.04
2011-05-20,762.761
2011-05-23,746.149
2011-05-24,751.691
2011-05-25,752.077
2011-05-26,755.777
2011-05-27,768.209
2011-05-30,767.929
2011-05-31,773.619
2011-06-01,770.002
2011-06-02,763.476
2011-06-03,764.612
2011-06-06,764.37
2011-06-07,770.354
2011-06-08,759.262
2011-06-09,763.224
2011-06-10,750.758
2011-06-13,752.599
2011-06-14,762.348
2011-06-15,751.587
2011-06-16,737.009
2011-06-17,740.886
2011-06-20,732.562
2011-06-21,739.646
2011-06-22,734.849
2011-06-23,718.191
2011-06-24,722.944
2011-06-27,726.203
2011-06-28,727.525
2011-06-29,742.285
2011-06-30,750.987
2011-07-01,757.654
2011-07-04,763.337
2011-07-05,768.06
2011-07-06,761.097
2011-07-07,760.075
2011-07-08,758.144
2011-07-11,736.118
2011-07-12,730.943
2011-07-13,742.981
2011-07-14,738.926
2011-07-15,739.138
2011-07-18,717.873
2011-07-19,727.952
2011-07-20,733.978
2011-07-21,743.953
2011-07-22,751.807
2011-07-25,748.104
2011-07-26,751.514
2011-07-27,742.894
2011-07-28,743.296
2011-07-29,742.674
2011-08-01,726.984
2011-08-02,710.2
2011-08-03,703.268
2011-08-04,673.072
2011-08-05,660.371
2011-08-08,631.076
2011-08-09,638.9
2011-08-10,625.409
2011-08-11,641.614
2011-08-12,664.833
2011-08-15,673.79
2011-08-16,667.836
2011-08-17,672.554
2011-08-18,636.911
2011-08-19,633.512
2011-08-22,632.819
2011-08-23,638.968
2011-08-24,642.163
2011-08-25,636.975
2011-08-26,632.383
2011-08-29,639.3
2011-08-30,650.448
2011-08-31,669.918
2011-09-01,669.972
2011-09-02,660.148
2011-09-05,636.971
2011-09-06,628.304
2011-09-07,639.674
2011-09-08,646.571
2011-09-09,626.141
2011-09-12,609.945
2011-09-13,610.73
2011-09-14,615.043
2011-09-15,632.633
2011-09-16,639.344
2011-09-19,622.937
2011-09-20,630.503
2011-09-21,625.19
2011-09-22,593.0
2011-09-23,592.848
2011-09-26,598.179
2011-09-27,622.465
2011-09-28,617.192
2011-09-29,617.609
2011-09-30,604.827
2011-10-03,596.559
2011-10-04,575.007
2011-10-05,584.029
2011-10-06,602.841
2011-10-07,616.436
2011-10-10,629.293
2011-10-11,628.825
2011-10-12,645.946
2011-10-13,640.295
2011-10-14,648.377
2011-10-17,641.897
2011-10-18,631.317
2011-10-19,640.985
2011-10-20,629.178
2011-10-21,648.658
2011-10-24,661.235
2011-10-25,659.766
2011-10-26,658.545
2011-10-27,684.293
2011-10-28,689.869
2011-10-31,673.034
2011-11-01,644.376
2011-11-02,652.143
2011-11-03,663.349
2011-11-04,662.861
2011-11-07,658.089
2011-11-08,666.563
2011-11-09,653.143
2011-11-10,645.434
2011-11-11,665.474
2011-11-14,655.147
2011-11-15,646.196
2011-11-16,645.885
2011-11-17,639.955
2011-11-18,634.596
2011-11-21,611.979
2011-11-22,606.179
2011-11-23,590.861
2011-11-24,593.097
2011-11-25,595.484
2011-11-28,614.891
2011-11-29,625.374
2011-11-30,645.197
2011-12-01,633.397
2011-12-02,639.128
2011-12-05,645.025
2011-12-06,636.04
2011-12-07,638.432
2011-12-08,623.702
2011-12-09,628.515
2011-12-12,615.001
2011-12-13,613.964
2011-12-14,594.197
2011-12-15,603.6
2011-12-16,600.98
2011-12-19,598.954
2011-12-20,613.337
2011-12-21,611.638
2011-12-22,615.362
2011-12-23,617.039
2011-12-26,617.039
2011-12-27,618.144
2011-12-28,614.888
2011-12-29,613.944
2011-12-30,622.279
2012-01-02,622.279
2012-01-03,642.583
2012-01-04,637.261
2012-01-05,621.102
2012-01-06,624.393
2012-01-09,627.579
2012-01-10,634.304
2012-01-11,630.691
2012-01-12,635.634
2012-01-13,635.699
2012-01-16,640.004
2012-01-17,647.767
2012-01-18,657.286
2012-01-19,669.352
2012-01-20,674.006
2012-01-23,681.682
2012-01-24,672.968
2012-01-25,674.404
2012-01-26,689.795
2012-01-27,685.666
2012-01-30,676.124
2012-01-31,686.394
2012-02-01,707.553
2012-02-02,710.417
2012-02-03,719.756
2012-02-06,719.565
2012-02-07,721.649
2012-02-08,716.503
2012-02-09,724.572
2012-02-10,716.065
2012-02-13,726.951
2012-02-14,719.08
2012-02-15,720.45
2012-02-16,719.444
2012-02-17,732.87
2012-02-20,744.937
2012-02-21,736.633
2012-02-22,734.288
2012-02-23,739.162
2012-02-24,749.677
2012-02-27,747.09
2012-02-28,753.316
2012-02-29,753.536
2012-03-01,760.65
2012-03-02,755.797
2012-03-05,747.017
2012-03-06,724.295
2012-03-07,733.069
2012-03-08,748.728
2012-03-09,747.169
2012-03-12,746.389
2012-03-13,766.821
2012-03-14,765.626
2012-03-15,763.458
2012-03-16,775.503
2012-03-19,776.58
2012-03-20,766.01
2012-03-21,767.592
2012-03-22,759.07
2012-03-23,763.571
2012-03-26,781.11
2012-03-27,780.709
2012-03-28,768.129
2012-03-29,758.663
2012-03-30,767.227
2012-04-02,774.832
2012-04-03,771.856
2012-04-04,746.863
2012-04-05,744.788
2012-04-06,744.788
2012-04-09,746.153
2012-04-10,728.831
2012-04-11,739.875
2012-04-12,755.771
2012-04-13,745.395
2012-04-16,739.182
2012-04-17,754.109
2012-04-18,757.7
2012-04-19,759.045
2012-04-20,760.909
2012-04-23,742.214
2012-04-24,753.054
2012-04-25,756.559
2012-04-26,762.1
2012-04-27,774.231
2012-04-30,769.715
2012-05-01,773.947
2012-05-02,774.026
2012-05-03,773.778
2012-05-04,747.941
2012-05-07,749.006
2012-05-08,728.618
2012-05-09,720.567
2012-05-10,736.208
2012-05-11,737.767
2012-05-14,721.575
2012-05-15,710.155
2012-05-16,705.577
2012-05-17,694.669
2012-05-18,682.271
2012-05-21,681.753
2012-05-22,693.975
2012-05-23,678.503
2012-05-24,682.241
2012-05-25,676.376
2012-05-28,685.904
2012-05-29,692.481
2012-05-30,673.461
2012-05-31,676.114
2012-06-01,657.986
2012-06-04,659.959
2012-06-05,659.487
2012-06-06,676.776
2012-06-07,694.17
2012-06-08,686.901
2012-06-11,689.136
2012-06-12,683.379
2012-06-13,681.761
2012-06-14,682.38
2012-06-15,696.832
2012-06-18,700.25
2012-06-19,713.503
2012-06-20,725.986
2012-06-21,718.169
2012-06-22,706.404
2012-06-25,695.156
2012-06-26,696.961
2012-06-27,700.744
2012-06-28,693.056
2012-06-29,720.253
2012-07-02,731.778
2012-07-03,735.821
2012-07-04,729.873
2012-07-05,724.623
2012-07-06,719.17
2012-07-09,714.727
2012-07-10,717.999
2012-07-11,715.212
2012-07-12,704.669
2012-07-13,720.102
2012-07-16,726.642
2012-07-17,719.812
2012-07-18,726.807
2012-07-19,742.108
2012-07-20,732.712
2012-07-23,707.982
2012-07-24,708.248
2012-07-25,701.761
2012-07-26,723.977
2012-07-27,735.661
2012-07-30,736.942
2012-07-31,729.211
2012-08-01,730.012
2012-08-02,720.741
2012-08-03,741.072
2012-08-06,748.856
2012-08-07,752.94
2012-08-08,753.471
2012-08-09,756.283
2012-08-10,760.18
2012-08-13,758.374
2012-08-14,763.599
2012-08-15,765.983
2012-08-16,769.602
2012-08-17,775.632
2012-08-20,774.533
2012-08-21,781.715
2012-08-22,773.917
2012-08-23,776.233
2012-08-24,773.139
2012-08-27,772.381
2012-08-28,768.969
2012-08-29,770.2
2012-08-30,765.453
2012-08-31,774.959
2012-09-03,784.085
2012-09-04,780.849
2012-09-05,787.076
2012-09-06,804.417
2012-09-07,819.665
2012-09-10,822.633
2012-09-11,818.392
2012-09-12,821.567
2012-09-13,826.005
2012-09-14,849.966
2012-09-17,848.956
2012-09-18,836.062
2012-09-19,838.837
2012-09-20,837.086
2012-09-21,843.024
2012-09-24,836.2
2012-09-25,843.047
2012-09-26,822.702
2012-09-27,826.199
2012-09-28,822.937
2012-10-01,830.097
2012-10-02,832.681
2012-10-03,827.028
2012-10-04,838.219
2012-10-05,846.314
2012-10-08,830.956
2012-10-09,827.071
2012-10-10,824.424
2012-10-11,832.999
2012-10-12,832.109
2012-10-15,831.522
2012-10-16,846.735
2012-10-17,855.586
2012-10-18,858.989
2012-10-19,852.847
2012-10-22,850.884
2012-10-23,837.289
2012-10-24,839.755
2012-10-25,856.11
2012-10-26,851.068
2012-10-29,847.567
2012-10-30,853.574
2012-10-31,854.52
2012-11-01,868.306
2012-11-02,863.805
2012-11-05,852.859
2012-11-06,855.003
2012-11-07,845.328
2012-11-08,842.404
2012-11-09,834.654
2012-11-12,830.473
2012-11-13,831.166
2012-11-14,824.146
2012-11-15,822.485
2012-11-16,811.111
2012-11-19,826.143
2012-11-20,831.612
2012-11-21,832.495
2012-11-22,840.874
2012-11-23,846.797
2012-11-26,843.994
2012-11-27,845.563
2012-11-28,845.41
2012-11-29,857.553
2012-11-30,858.598
2012-12-03,862.67
2012-12-04,866.053
2012-12-05,868.983
2012-12-06,874.849
2012-12-07,874.007
2012-12-10,876.516
2012-12-11,878.723
2012-12-12,882.495
2012-12-13,885.311
2012-12-14,887.676
2012-12-17,891.843
2012-12-18,901.022
2012-12-19,911.709
2012-12-20,913.539
2012-12-21,902.481
2012-12-24,902.545
2012-12-25,902.545
2012-12-26,902.657
2012-12-27,902.783
2012-12-28,900.511
2012-12-31,907.227
2013-01-01,907.227
2013-01-02,926.399
2013-01-03,924.123
2013-01-04,921.386
2013-01-07,926.913
2013-01-08,920.061
2013-01-09,924.16
2013-01-10,932.744
2013-01-11,943.809
2013-01-14,938.025
2013-01-15,942.293
2013-01-16,934.069
2013-01-17,941.409
2013-01-18,941.571
2013-01-21,943.508
2013-01-22,940.671
2013-01-23,931.759
2013-01-24,940.445
2013-01-25,946.938
2013-01-28,940.48
2013-01-29,941.503
2013-01-30,938.388
2013-01-31,940.651
2013-02-01,952.442
2013-02-04,941.979
2013-02-05,943.7
2013-02-06,953.476
2013-02-07,956.978
2013-02-08,972.603
2013-02-11,960.412
2013-02-12,970.655
2013-02-13,972.734
2013-02-14,964.127
2013-02-15,967.236
2013-02-18,961.056
2013-02-19,971.176
2013-02-20,969.416
2013-02-21,953.446
2013-02-22,963.151
2013-02-25,951.375
2013-02-26,939.779
2013-02-27,945.909
2013-02-28,955.882
2013-03-01,950.31
2013-03-04,945.69
2013-03-05,964.475
2013-03-06,965.943
2013-03-07,965.506
2013-03-08,960.88
2013-03-11,958.874
2013-03-12,958.94
2013-03-13,960.443
2013-03-14,977.294
2013-03-15,981.923
2013-03-18,980.014
2013-03-19,978.06
2013-03-20,984.73
2013-03-21,987.145
2013-03-22,989.726
2013-03-25,985.65
2013-03-26,987.148
2013-03-27,975.085
2013-03-28,987.081
2013-03-29,987.081
2013-04-01,990.201
2013-04-02,994.886
2013-04-03,987.966
2013-04-04,973.918
2013-04-05,963.803
2013-04-08,961.572
2013-04-09,971.434
2013-04-10,993.017
2013-04-11,1011.999
2013-04-12,1008.887
2013-04-15,995.718
2013-04-16,986.003
2013-04-17,977.052
2013-04-18,981.544
2013-04-19,984.637
2013-04-22,983.919
2013-04-23,1005.028
2013-04-24,1011.975
2013-04-25,1033.378
2013-04-26,1034.315
2013-04-29,1034.755
2013-04-30,1032.193
2013-05-01,1039.008
2013-05-02,1031.157
2013-05-03,1047.466
2013-05-06,1044.943
2013-05-07,1038.97
2013-05-08,1054.101
2013-05-09,1057.058
2013-05-10,1049.221
2013-05-13,1046.897
2013-05-14,1043.633
2013-05-15,1056.293
2013-05-16,1075.644
2013-05-17,1080.116
2013-05-20,1081.233
2013-05-21,1079.513
2013-05-22,1074.795
2013-05-23,1053.529
2013-05-24,1048.496
2013-05-27,1045.899
2013-05-28,1059.201
2013-05-29,1047.606
2013-05-30,1058.27
2013-05-31,1048.837
2013-06-03,1048.095
2013-06-04,1049.597
2013-06-05,1031.327
2013-06-06,1028.419
2013-06-07,1042.953
2013-06-10,1043.761
2013-06-11,1028.586
2013-06-12,1032.625
2013-06-13,1023.498
2013-06-14,1035.972
2013-06-17,1046.751
2013-06-18,1045.658
2013-06-19,1048.742
2013-06-20,1011.443
2013-06-21,995.337
2013-06-24,979.803
2013-06-25,997.233
2013-06-26,1004.746
2013-06-27,1010.879
2013-06-28,1011.597
2013-07-01,1032.522
2013-07-02,1026.862
2013-07-03,1030.338
2013-07-04,1040.243
2013-07-05,1022.039
2013-07-08,1041.58
2013-07-09,1047.972
2013-07-10,1052.418
2013-07-11,1071.671
2013-07-12,1075.173
2013-07-15,1078.202
2013-07-16,1075.02
2013-07-17,1083.187
2013-07-18,1094.616
2013-07-19,1097.603
2013-07-22,1106.787
2013-07-23,1105.409
2013-07-24,1110.639
2013-07-25,1102.345
2013-07-26,1100.913
2013-07-29,1101.916
2013-07-30,1101.999
2013-07-31,1097.103
2013-08-01,1111.831
2013-08-02,1128.987
2013-08-05,1139.437
2013-08-06,1136.672
2013-08-07,1139.166
2013-08-08,1151.553
2013-08-09,1152.701
2013-08-12,1147.563
2013-08-13,1146.274
2013-08-14,1151.38
2013-08-15,1122.865
2013-08-16,1141.322
2013-08-19,1150.995
2013-08-20,1142.863
2013-08-21,1143.988
2013-08-22,1145.74
2013-08-23,1155.923
2013-08-26,1154.811
2013-08-27,1140.567
2013-08-28,1130.654
2013-08-29,1133.161
2013-08-30,1121.242
2013-09-02,1149.562
2013-09-03,1146.12
2013-09-04,1152.888
2013-09-05,1162.484
2013-09-06,1170.848
2013-09-09,1184.606
2013-09-10,1201.03
2013-09-11,1207.572
2013-09-12,1204.137
2013-09-13,1211.873
2013-09-16,1220.629
2013-09-17,1210.062
2013-09-18,1208.227
2013-09-19,1217.151
2013-09-20,1200.825
2013-09-23,1193.693
2013-09-24,1203.715
2013-09-25,1209.552
2013-09-26,1202.991
2013-09-27,1203.761
2013-09-30,1210.344
2013-10-01,1213.864
2013-10-02,1212.46
2013-10-03,1206.413
2013-10-04,1199.683
2013-10-07,1195.619
2013-10-08,1187.94
2013-10-09,1172.078
2013-10-10,1194.616
2013-10-11,1200.315
2013-10-14,1215.847
2013-10-15,1222.143
2013-10-16,1226.778
2013-10-17,1248.772
2013-10-18,1264.932
2013-10-21,1274.695
2013-10-22,1276.896
2013-10-23,1275.223
2013-10-24,1276.852
2013-10-25,1273.987
2013-10-28,1264.038
2013-10-29,1266.702
2013-10-30,1273.744
2013-10-31,1265.707
2013-11-01,1253.896
2013-11-04,1255.996
2013-11-05,1253.738
2013-11-06,1258.885
2013-11-07,1256.902
2013-11-08,1250.295
2013-11-11,1258.27
2013-11-12,1248.171
2013-11-13,1234.227
2013-11-14,1250.773
2013-11-15,1249.243
2013-11-18,1256.657
2013-11-19,1250.189
2013-11-20,1250.431
2013-11-21,1244.951
2013-11-22,1252.954
2013-11-25,1259.074
2013-11-26,1259.429
2013-11-27,1274.684
2013-11-28,1278.035
2013-11-29,1281.263
2013-12-02,1267.657
2013-12-03,1255.169
2013-12-04,1252.292
2013-12-05,1250.777
2013-12-06,1264.659
2013-12-09,1272.545
2013-12-10,1276.63
2013-12-11,1271.113
2013-12-12,1251.021
2013-12-13,1248.157
2013-12-16,1263.955
2013-12-17,1261.008
2013-12-18,1274.552
2013-12-19,1291.848
2013-12-20,1296.859
2013-12-23,1305.918
2013-12-24,1313.512
2013-12-25,1313.512
2013-12-26,1317.562
2013-12-27,1335.972
2013-12-30,1342.824
2013-12-31,1346.749
2014-01-01,1346.749
2014-01-02,1337.898
2014-01-03,1344.243
2014-01-06,1344.754
2014-01-07,1346.935
2014-01-08,1346.04
2014-01-09,1341.643
2014-01-10,1363.078
2014-01-13,1361.625
2014-01-14,1368.43
2014-01-15,1363.035
2014-01-16,1355.459
2014-01-17,1363.178
2014-01-20,1364.6
2014-01-21,1359.27
2014-01-22,1365.118
2014-01-23,1354.819
2014-01-24,1319.719
2014-01-27,1308.731
2014-01-28,1327.33
2014-01-29,1323.315
2014-01-30,1322.899
2014-01-31,1317.547
2014-02-03,1297.165
2014-02-04,1294.288
2014-02-05,1299.034
2014-02-06,1322.303
2014-02-07,1335.35
2014-02-10,1340.018
2014-02-11,1362.301
2014-02-12,1372.067
2014-02-13,1370.162
2014-02-14,1386.322
2014-02-17,1396.42
2014-02-18,1404.682
2014-02-19,1410.39
2014-02-20,1406.149
2014-02-21,1415.158
2014-02-24,1415.265
2014-02-25,1413.413
2014-02-26,1399.319
2014-02-27,1413.622
2014-02-28,1444.645
2014-03-03,1411.607
2014-03-04,1434.188
2014-03-05,1436.689
2014-03-06,1442.345
2014-03-07,1430.743
2014-03-10,1413.967
2014-03-11,1412.666
2014-03-12,1401.766
2014-03-13,1396.244
2014-03-14,1385.608
2014-03-17,1402.776
2014-03-18,1398.584
2014-03-19,1396.202
2014-03-20,1372.752
2014-03-21,1364.526
2014-03-24,1351.886
2014-03-25,1366.656
2014-03-26,1379.259
2014-03-27,1382.029
2014-03-28,1383.592
2014-03-31,1398.297
2014-04-01,1403.09
2014-04-02,1405.485
2014-04-03,1395.508
2014-04-04,1404.554
2014-04-07,1395.299
2014-04-08,1381.536
2014-04-09,1399.226
2014-04-10,1398.732
2014-04-11,1371.175
2014-04-14,1353.048
2014-04-15,1339.879
2014-04-16,1357.88
2014-04-17,1375.799
2014-04-18,1375.799
2014-04-21,1375.349
2014-04-22,1380.445
2014-04-23,1367.832
2014-04-24,1371.513
2014-04-25,1362.027
2014-04-28,1356.336
2014-04-29,1366.081
2014-04-30,1369.881
2014-05-01,1371.231
2014-05-02,1377.6
2014-05-05,1377.192
2014-05-06,1384.82
2014-05-07,1376.536
2014-05-08,1385.446
2014-05-09,1367.944
2014-05-12,1378.995
2014-05-13,1376.593
2014-05-14,1365.674
2014-05-15,1335.068
2014-05-16,1314.593
2014-05-19,1314.61
2014-05-20,1321.387
2014-05-21,1337.129
2014-05-22,1342.542
2014-05-23,1346.821
2014-05-26,1347.181
2014-05-27,1357.179
2014-05-28,1358.518
2014-05-29,1359.308
2014-05-30,1366.013
2014-06-02,1373.19
2014-06-03,1360.749
2014-06-04,1364.454
2014-06-05,1367.596
2014-06-06,1388.938
2014-06-09,1389.498
2014-06-10,1386.208
2014-06-11,1378.805
2014-06-12,1385.559
2014-06-13,1365.751
2014-06-16,1358.395
2014-06-17,1345.628
2014-06-18,1343.085
2014-06-19,1358.199
2014-06-20,1362.235
2014-06-23,1350.834
2014-06-24,1336.982
2014-06-25,1332.584
2014-06-26,1352.618
2014-06-27,1358.067
2014-06-30,1369.119
2014-07-01,1384.343
2014-07-02,1392.093
2014-07-03,1404.881
2014-07-04,1406.819
2014-07-07,1390.89
2014-07-08,1367.859
2014-07-09,1358.981
2014-07-10,1347.47
2014-07-11,1347.807
2014-07-14,1356.201
2014-07-15,1349.986
2014-07-16,1367.517
2014-07-17,1359.256
2014-07-18,1357.427
2014-07-21,1350.404
2014-07-22,1363.676
2014-07-23,1371.327
2014-07-24,1368.444
2014-07-25,1365.379
2014-07-28,1361.128
2014-07-29,1360.836
2014-07-30,1355.027
2014-07-31,1337.946
2014-08-01,1322.077
2014-08-04,1319.813
2014-08-05,1319.114
2014-08-06,1307.946
2014-08-07,1303.469
2014-08-08,1299.216
2014-08-11,1314.23
2014-08-12,1315.099
2014-08-13,1311.737
2014-08-14,1322.772
2014-08-15,1320.006
2014-08-18,1334.832
2014-08-19,1334.026
2014-08-20,1324.459
2014-08-21,1327.056
2014-08-22,1328.959
2014-08-25,1329.922
2014-08-26,1339.581
2014-08-27,1345.747
2014-08-28,1334.087
2014-08-29,1336.223
2014-09-01,1340.338
2014-09-02,1330.013
2014-09-03,1331.809
2014-09-04,1327.895
2014-09-05,1315.412
2014-09-08,1289.62
2014-09-09,1285.589
2014-09-10,1280.579
2014-09-11,1282.186
2014-09-12,1290.615
2014-09-15,1285.723
2014-09-16,1280.792
2014-09-17,1290.708
2014-09-18,1305.91
2014-09-19,1310.601
2014-09-22,1300.702
2014-09-23,1290.324
2014-09-24,1290.211
2014-09-25,1279.876
2014-09-26,1266.021
2014-09-29,1262.658
2014-09-30,1257.253
2014-10-01,1244.201
2014-10-02,1219.146
2014-10-03,1222.16
2014-10-06,1228.407
2014-10-07,1220.599
2014-10-08,1204.772
2014-10-09,1198.633
2014-10-10,1174.14
2014-10-13,1169.162
2014-10-14,1171.018
2014-10-15,1154.201
2014-10-16,1165.205
2014-10-17,1192.14
2014-10-20,1197.404
2014-10-21,1223.294
2014-10-22,1227.117
2014-10-23,1223.655
2014-10-24,1223.054
2014-10-27,1222.08
2014-10-28,1231.385
2014-10-29,1238.555
2014-10-30,1235.387
2014-10-31,1250.984
2014-11-03,1245.181
2014-11-04,1245.372
2014-11-05,1250.992
2014-11-06,1243.776
2014-11-07,1232.409
2014-11-10,1242.928
2014-11-11,1246.215
2014-11-12,1239.323
2014-11-13,1232.289
2014-11-14,1228.892
2014-11-17,1230.313
2014-11-18,1233.734
2014-11-19,1222.164
2014-11-20,1224.265
2014-11-21,1229.106
2014-11-24,1232.724
2014-11-25,1248.09
2014-11-26,1248.683
2014-11-27,1251.483
2014-11-28,1247.51
2014-12-01,1239.289
2014-12-02,1244.629
2014-12-03,1247.578
2014-12-04,1249.493
2014-12-05,1253.787
2014-12-08,1253.13
2014-12-09,1236.268
2014-12-10,1241.588
2014-12-11,1235.173
2014-12-12,1209.365
2014-12-15,1188.797
2014-12-16,1216.146
2014-12-17,1214.84
2014-12-18,1236.994
2014-12-19,1250.414
2014-12-22,1258.296
2014-12-23,1258.221
2014-12-24,1261.902
2014-12-25,1261.902
2014-12-26,1262.876
2014-12-29,1258.694
2014-12-30,1256.229
2014-12-31,1269.051
2015-01-01,1269.051
2015-01-02,1248.983
2015-01-05,1224.101
2015-01-06,1204.248
2015-01-07,1201.561
2015-01-08,1219.577
2015-01-09,1219.809
2015-01-12,1215.284
2015-01-13,1229.219
2015-01-14,1214.841
2015-01-15,1213.187
2015-01-16,1210.039
2015-01-19,1225.502
2015-01-20,1233.134
2015-01-21,1239.088
2015-01-22,1248.033
2015-01-23,1250.426
2015-01-26,1254.108
2015-01-27,1257.381
2015-01-28,1262.952
2015-01-29,1251.123
2015-01-30,1243.78
2015-02-02,1250.653
2015-02-03,1274.76
2015-02-04,1282.588
2015-02-05,1295.37
2015-02-06,1292.088
2015-02-09,1282.286
2015-02-10,1290.887
2015-02-11,1285.872
2015-02-12,1310.177
2015-02-13,1318.18
2015-02-16,1318.295
2015-02-17,1317.187
2015-02-18,1337.761
2015-02-19,1341.902
2015-02-20,1341.962
2015-02-23,1353.544
2015-02-24,1356.876
2015-02-25,1365.685
2015-02-26,1363.851
2015-02-27,1371.318
2015-03-02,1361.26
2015-03-03,1353.803
2015-03-04,1343.356
2015-03-05,1352.376
2015-03-06,1336.749
2015-03-09,1330.429
2015-03-10,1309.999
2015-03-11,1297.22
2015-03-12,1298.331
2015-03-13,1286.879
2015-03-16,1297.45
2015-03-17,1292.456
2015-03-18,1298.121
2015-03-19,1306.361
2015-03-20,1332.798
2015-03-23,1337.233
2015-03-24,1336.17
2015-03-25,1334.86
2015-03-26,1310.173
2015-03-27,1308.585
2015-03-30,1303.82
2015-03-31,1300.759
2015-04-01,1301.264
2015-04-02,1311.938
2015-04-03,1311.938
2015-04-06,1324.988
2015-04-07,1337.019
2015-04-08,1345.138
2015-04-09,1342.802
2015-04-10,1348.457
2015-04-13,1344.851
2015-04-14,1358.945
2015-04-15,1356.514
2015-04-16,1356.768
2015-04-17,1349.249
2015-04-20,1350.554
2015-04-21,1360.091
2015-04-22,1361.36
2015-04-23,1367.162
2015-04-24,1384.742
2015-04-27,1392.082
2015-04-28,1388.771
2015-04-29,1387.719
2015-04-30,1383.629
2015-05-01,1361.805
2015-05-04,1356.377
2015-05-05,1358.019
2015-05-06,1362.377
2015-05-07,1363.424
2015-05-08,1426.131
2015-05-11,1437.358
2015-05-12,1429.914
2015-05-13,1451.103
2015-05-14,1463.565
2015-05-15,1475.992
2015-05-18,1466.225
2015-05-19,1461.812
2015-05-20,1462.024
2015-05-21,1469.616
2015-05-22,1457.42
